losses/old_approx_kl,losses/policy_loss,charts/episodic_length,losses/clipfrac,charts/learning_rate,charts/SPS,_runtime,losses/explained_variance,global_step,losses/entropy,_step,losses/value_loss,charts/episodic_return,_timestamp,losses/approx_kl
0.009367586113512516,-0.018537208437919617,,0.0,0.00019854069978464395,652.0,285.3456552028656,0.18980902433395386,169216,0.48475882411003113,1873,263.2435302734375,,1763260316.051237,0.000512084923684597
0.004480889067053795,0.0010770484805107117,,0.0,0.000198310284758918,653.0,285.82888889312744,-1.1425633430480957,169600,0.48306483030319214,1877,0.03017342835664749,,1763260316.5344708,0.00016081519424915314
-0.0003863843157887459,-0.0001592598855495453,,0.0,0.0001978494692593813,653.0,286.83135628700256,0.031092405319213867,170368,0.4896344542503357,1886,461.4342956542969,,1763260317.5369382,0.00011685211211442947
,,145.0,,,,287.6922833919525,,171049,,1895,,145.0,1763260318.3978653,
0.003491058014333248,-0.009163711220026016,,0.0,0.00019700461416505277,654.0,288.6536555290222,0.8442847728729248,171776,0.37692391872406006,1903,1.9479155540466309,,1763260319.3592374,0.0006702793762087822
,,234.0,,,,288.8730409145355,,172014,,1906,,234.0,1763260319.5786228,
0.0008920719847083092,-2.3677945137023926e-05,,0.0,0.0001963133690878749,654.0,290.1486141681671,0.15736043453216553,172928,0.399955153465271,1918,91.0597152709961,,1763260320.854196,9.41576436161995e-05
-0.016781624406576157,-0.006786588579416275,,0.005859375,0.00019615975907072425,655.0,290.46907567977905,-0.46981239318847656,173184,0.4402954578399658,1920,0.1382894217967987,,1763260321.1746576,0.0027565425261855125
-0.0016067754477262497,-0.01149386540055275,,0.0,0.00019477726891636848,656.0,293.3317859172821,0.35011905431747437,175488,0.3251160979270935,1945,362.8317565917969,,1763260324.0373678,0.000691581517457962
0.00014989357441663742,0.0014759376645088196,,0.0,0.00019393241382203996,657.0,294.96447253227234,0.0014221668243408203,176896,0.36149343848228455,1959,443.13226318359375,,1763260325.6700544,0.000355609692633152
0.0010811518877744675,-0.0033085644245147705,,0.0,0.00019308755872771144,659.0,296.59648275375366,-0.004553675651550293,178304,0.39468157291412354,1973,170.16958618164062,,1763260327.3020647,0.0002552010118961334
0.035115212202072144,0.0028665103018283844,,0.0,0.00019231950864195824,659.0,298.48079776763916,-0.42438745498657227,179584,0.4384300410747528,1985,0.002611618721857667,,1763260329.1863797,0.002129443921148777
-0.0006618257611989975,-0.006291309371590614,,0.0,0.00019193548359908164,659.0,299.42307114601135,-0.10170280933380127,180224,0.4545648694038391,1991,0.000122708166600205,,1763260330.128653,0.00022857636213302612
,,500.0,,,,300.93212032318115,,181287,,2002,,500.0,1763260331.6377022,
,,500.0,,,,301.6811032295227,,181787,,2007,,500.0,1763260332.3866851,
-0.004389765672385693,-0.0007992200553417206,,0.0,0.00019039938342757523,659.0,303.1513786315918,0.0021771788597106934,182784,0.5074304342269897,2016,8.618894207756966e-05,,1763260333.8569605,9.547453373670578e-05
-0.0005722567439079285,0.004975646734237671,,0.0,0.0001902457734104246,659.0,303.53030586242676,-0.4326280355453491,183040,0.41956183314323425,2019,0.0007768229697830975,,1763260334.2358878,0.00020982325077056885
0.003546156920492649,0.003331206738948822,,0.0,0.0001899385533761233,659.0,304.31852746009827,-0.14614200592041016,183552,0.4756026268005371,2024,9.858340490609407e-05,,1763260335.0241094,0.0011917604133486748
0.001362842507660389,0.014132672920823097,,0.0,0.00018978494335897267,659.0,304.6965820789337,2.294778823852539e-05,183808,0.4575129747390747,2027,568.341796875,,1763260335.402164,0.0010178694501519203
0.03244538977742195,-0.01241987943649292,,0.013671875,0.00018963133334182203,659.0,305.039274930954,0.10795360803604126,184064,0.3584707975387573,2029,0.00030046762549318373,,1763260335.7448568,0.006733458489179611
0.005335070192813873,-0.025228839367628098,,0.0,0.00018932411330752075,660.0,305.76661348342896,-1.500744104385376,184576,0.483915239572525,2034,0.00020611422951333225,,1763260336.4721954,0.00224979966878891
-0.004621133208274841,-0.006063192151486874,,0.0,0.00018863286823034286,660.0,307.19897270202637,-0.02618563175201416,185728,0.44950351119041443,2045,5.550069545279257e-05,,1763260337.9045546,0.0008725970983505249
,,500.0,,,,307.85314559936523,,186287,,2051,,500.0,1763260338.5587275,
-0.0026924656704068184,-0.004534877836704254,,0.0,0.00018824884318746626,661.0,308.00369596481323,0.0008600354194641113,186368,0.43070724606513977,2052,255.5992431640625,,1763260338.7092779,0.00020570959895849228
,,500.0,,,,310.5353100299835,,188287,,2070,,500.0,1763260341.240892,
-0.0006910543888807297,7.742270827293396e-05,,0.0,0.00018678954802453518,661.0,311.3682541847229,-2.6941299438476562e-05,188800,0.5150101184844971,2076,540.6830444335938,,1763260342.073836,0.00025307200849056244
-0.01108198519796133,0.008995413780212402,,0.0,0.00018571429245639592,663.0,313.5673291683197,-0.30458295345306396,190592,0.4778020679950714,2093,0.00027110797236673534,,1763260344.272911,0.0011565620079636574
0.031936418265104294,-0.006545018404722214,,0.0,0.0001856374874478206,663.0,313.71279430389404,-0.06823575496673584,190720,0.4770295023918152,2094,0.0001315545232500881,,1763260344.4183762,0.003373728133738041
-0.0009511057287454605,-0.002321917563676834,,0.0,0.00018425499729346484,665.0,316.340247631073,-0.0937570333480835,193024,0.4857325851917267,2117,0.004420404322445393,,1763260347.0458295,0.0006225593388080597
0.005169220268726349,-0.00030241161584854126,,0.0,0.00018279570213053375,666.0,319.1574227809906,-0.44314050674438477,195456,0.463975727558136,2141,0.004623340908437967,,1763260349.8630047,0.00022844970226287842
0.002029120922088623,-0.014607276767492294,,0.0,0.00018248848209623247,667.0,319.8941240310669,0.05299860239028931,195968,0.49123507738113403,2146,0.005674740299582481,,1763260350.599706,0.001580139622092247
0.006367191672325134,0.005249564070254564,,0.0,0.00018241167708765715,667.0,320.07047867774963,-0.18657243251800537,196096,0.44418081641197205,2147,6.251904414966702e-05,,1763260350.7760606,0.0010590888559818268
0.004258518107235432,-0.002422228455543518,,0.0,0.00018233487207908183,667.0,320.2417025566101,-0.1727691888809204,196224,0.5263221263885498,2148,0.00011286463268334046,,1763260350.9472845,0.00017315242439508438
-0.0024496223777532578,0.005206853151321411,,0.0,0.00018195084703620523,667.0,321.16075134277344,-0.0009354352951049805,196864,0.5068623423576355,2155,156.67808532714844,,1763260351.8663332,0.00021924450993537903
0.0007209768518805504,0.0062418244779109955,,0.001953125,0.00018087557691615075,667.0,323.6358606815338,-0.041794657707214355,198656,0.41376566886901855,2172,8.251309918705374e-05,,1763260354.3414426,0.00048674922436475754
0.008087041787803173,-0.02645719051361084,,0.0,0.00018010752683039755,667.0,325.5035734176636,-0.5086572170257568,199936,0.47713059186935425,2185,0.0065065668895840645,,1763260356.2091553,0.0014905938878655434
-0.009568370878696442,-0.0035320669412612915,,0.0,0.00017964669677894562,667.0,326.60298466682434,-0.20810139179229736,200704,0.4758870303630829,2192,6.841353751951829e-05,,1763260357.3085666,0.0021600648760795593
,,500.0,,,,327.31689739227295,,201287,,2198,,500.0,1763260358.0224793,
-0.016786128282546997,0.00013342499732971191,,0.0,0.00017926267173606902,668.0,327.4394688606262,-9.97781753540039e-05,201344,0.5230563282966614,2199,254.587158203125,,1763260358.1450508,0.002016923390328884
0.0040642330422997475,-0.008381858468055725,,0.001953125,0.00017849462165031582,669.0,328.8952910900116,0.27403610944747925,202624,0.44993671774864197,2211,9.879286517389119e-05,,1763260359.600873,0.002424773760139942
-0.002125847153365612,0.0033699721097946167,,0.0,0.00017834101163316518,669.0,329.2144203186035,-0.00028717517852783203,202880,0.5547486543655396,2214,222.73129272460938,,1763260359.9200022,0.00022707786411046982
-0.00592278316617012,-0.005842568352818489,,0.0,0.00017795698659028858,669.0,329.94083285331726,-0.13852131366729736,203520,0.49962037801742554,2220,0.006429184228181839,,1763260360.6464148,0.00040336884558200836
,,500.0,,,,330.24920415878296,,203787,,2223,,500.0,1763260360.954786,
0.022704333066940308,0.0012246258556842804,,0.005859375,0.0001776497665559873,670.0,330.512576341629,0.05653959512710571,204032,0.42319366335868835,2225,0.006672223098576069,,1763260361.2181582,0.003974788822233677
-0.021564723923802376,-0.013667114078998566,,0.001953125,0.00017757296154741198,670.0,330.65294909477234,-0.11288154125213623,204160,0.4891618490219116,2226,0.0001673865772318095,,1763260361.358531,0.0015590665861964226
,,500.0,,,,330.7078638076782,,204287,,2227,,500.0,1763260361.4134457,
-0.0009941263124346733,-0.0067533887922763824,,0.0,0.0001772657415131107,670.0,331.24695110321045,-0.06045567989349365,204672,0.49405187368392944,2231,0.00016630679601803422,,1763260361.952533,0.0012026848271489143
-0.005148713476955891,0.000901736319065094,,0.0,0.00017703532648738474,670.0,331.85386323928833,0.03145533800125122,205056,0.47883763909339905,2235,0.00034778768895193934,,1763260362.5594451,0.0006803283467888832
-0.002092786133289337,0.00015356764197349548,,0.0,0.00017665130144450814,670.0,332.8126859664917,-0.2647489309310913,205696,0.49472418427467346,2241,0.00016189878806471825,,1763260363.5182679,0.001612713560461998
-0.005985773168504238,-0.001766495406627655,,0.0,0.00017626727640163153,670.0,333.7943117618561,-0.000270843505859375,206336,0.41045719385147095,2248,116.43241882324219,,1763260364.4998937,0.0004018181934952736
-6.562285125255585e-05,-0.0009486563503742218,,0.0,0.0001761136663844809,670.0,334.1685664653778,0.020378947257995605,206592,0.454604834318161,2250,0.0003038451250176877,,1763260364.8741484,7.761083543300629e-05
0.00369933620095253,0.00012212246656417847,,0.0,0.00017596005636733025,670.0,334.5608797073364,-0.00020551681518554688,206848,0.4261196255683899,2253,380.6006774902344,,1763260365.2664616,0.00030300766229629517
,,500.0,,,,337.15219283103943,,208787,,2272,,500.0,1763260367.8577747,
-0.0008870316669344902,-0.0051677897572517395,,0.00390625,0.0001742703461786732,671.0,338.1397988796234,-0.22601699829101562,209664,0.47458767890930176,2280,0.00013020205369684845,,1763260368.8453808,0.001905142329633236
0.004450913518667221,-0.010244138538837433,,0.0,0.0001733487006276846,673.0,339.85485196113586,-0.06972682476043701,211200,0.4630407691001892,2295,0.00023262746981345117,,1763260370.5604339,0.002632971853017807
0.00846381951123476,-0.01089639961719513,,0.0,0.00017319509061053395,673.0,340.1552059650421,-0.1992168426513672,211456,0.4883798658847809,2298,0.00437314435839653,,1763260370.8607879,0.0004358487203717232
0.01613522320985794,-0.0017727836966514587,,0.0,0.00017242704052478075,674.0,341.5536856651306,-0.22164928913116455,212736,0.5159810185432434,2310,0.000114424605271779,,1763260372.2592676,0.0005959263071417809
0.001326075755059719,-0.004966862499713898,,0.0,0.00017235023551620543,674.0,341.7365334033966,-0.00033664703369140625,212864,0.5498680472373962,2312,83.81120300292969,,1763260372.4421153,0.00029743555933237076
0.006126132793724537,-0.003259275108575821,,0.0,0.00017196621047332883,674.0,342.41198086738586,0.1017332673072815,213504,0.5471834540367126,2318,0.005836494266986847,,1763260373.1175628,0.00022585969418287277
-0.0008995737880468369,0.0004964936524629593,,0.0,0.00017173579544760287,675.0,342.87096881866455,-0.00042641162872314453,213888,0.47592371702194214,2322,575.9299926757812,,1763260373.5765507,2.1200627088546753e-05
-0.006882474757730961,-0.026018396019935608,,0.01171875,0.00017158218543045223,675.0,343.1564540863037,-0.12274158000946045,214144,0.5076834559440613,2324,0.00014449888840317726,,1763260373.862036,0.0030654380097985268
0.03755075857043266,-0.0409405380487442,,0.01171875,0.00017127496539615095,675.0,343.70245146751404,0.1057930588722229,214656,0.4674346446990967,2329,0.00017372099682688713,,1763260374.4080334,0.008165445178747177
0.00039050448685884476,0.0027530472725629807,,0.0,0.00017066052532754838,676.0,344.81934666633606,-0.10711121559143066,215680,0.5603855848312378,2339,7.769766671117395e-05,,1763260375.5249286,0.0004330957308411598
-0.02671230398118496,-0.003075912594795227,,0.0078125,0.00017043011030182242,676.0,345.3078227043152,-0.2604250907897949,216064,0.4726724326610565,2343,0.0001899948256323114,,1763260376.0134046,0.003949559293687344
0.013922924175858498,0.01432783529162407,,0.005859375,0.00017012289026752114,676.0,346.08524990081787,-0.20065176486968994,216576,0.5180937051773071,2348,0.00012022323062410578,,1763260376.7908318,0.0056857578456401825
-0.01972104422748089,-0.013806845992803574,,0.0,0.00016973886522464454,677.0,346.9007828235626,-0.17155826091766357,217216,0.552883505821228,2354,0.00023655281984247267,,1763260377.6063647,0.003676142543554306
0.013382677920162678,0.012216061353683472,,0.029296875,0.0001692012301646173,677.0,348.1096520423889,0.013386547565460205,218112,0.48124441504478455,2363,0.0002923179417848587,,1763260378.815234,0.008210907690227032
,,500.0,,,,351.0929608345032,,220787,,2389,,500.0,1763260381.7985427,
,,500.0,,,,351.78068137168884,,221287,,2394,,500.0,1763260382.4862633,
,,500.0,,,,354.0516550540924,,222787,,2409,,500.0,1763260384.757237,
0.007618254981935024,-0.00405406579375267,,0.0,0.0001653609797358513,679.0,356.5386338233948,-0.1982724666595459,224512,0.46914783120155334,2426,0.004504223354160786,,1763260387.2442157,0.0011385707184672356
-0.001270335167646408,-0.005868121981620789,,0.0,0.00016513056471012533,679.0,357.0694332122803,-0.00029969215393066406,224896,0.5148718357086182,2430,297.2785949707031,,1763260387.775015,0.00046767108142375946
0.0014216909185051918,-2.925097942352295e-05,,0.0,0.00016397848958149552,680.0,359.51672863960266,0.00011670589447021484,226816,0.5574305057525635,2449,60.88130569458008,,1763260390.2223105,0.00036615412682294846
-0.00010491907596588135,-2.9616057872772217e-05,,0.0,0.00016298002447001636,681.0,361.3391046524048,-0.16946911811828613,228480,0.5059788227081299,2465,0.006950370501726866,,1763260392.0446866,0.00027354806661605835
-0.008376757614314556,-0.0016304533928632736,,0.0,0.00016136713384184986,682.0,364.908789396286,-0.6188488006591797,231168,0.465182363986969,2491,0.00019664198043756187,,1763260395.6143713,0.0010453509166836739
-0.007034400478005409,0.008679188787937164,,0.0,0.00016129032883327454,682.0,365.1042501926422,-5.4836273193359375e-05,231296,0.5201642513275146,2493,181.4639129638672,,1763260395.809832,0.00039223767817020416
0.003298003226518631,0.00448618084192276,,0.001953125,0.00016044547373894602,683.0,366.7264893054962,0.1649380326271057,232704,0.5575750470161438,2506,0.00013540626969188452,,1763260397.4320712,0.0035703107714653015
0.011223845183849335,-0.014240710996091366,,0.00390625,0.0001599846436874941,683.0,367.6035554409027,-0.09123682975769043,233472,0.5608792304992676,2514,0.006934805773198605,,1763260398.3091373,0.0018525486811995506
0.008090746589004993,0.0010593384504318237,,0.0,0.00015990783867891878,683.0,367.7540535926819,-0.03463387489318848,233600,0.47533661127090454,2515,0.00031508016400039196,,1763260398.4596355,0.0012457659468054771
-0.0010300194844603539,-0.003971468657255173,,0.0,0.0001596006186446175,684.0,368.2952983379364,-0.10560882091522217,234112,0.5060667991638184,2520,0.00021746261336375028,,1763260399.0008802,0.0008538095280528069
-0.007469251751899719,-0.004445135593414307,,0.0,0.0001588325685588643,684.0,369.74710392951965,-0.00012969970703125,235392,0.518580436706543,2533,372.785888671875,,1763260400.4526858,0.00036820024251937866
0.0060226693749427795,-0.00918479636311531,,0.0,0.00015837173850741237,685.0,370.5948405265808,-0.014117717742919922,236160,0.46525630354881287,2540,0.0001821852201828733,,1763260401.3004224,0.001967214047908783
0.005681654438376427,0.010758060961961746,,0.00390625,0.00015798771346453577,685.0,371.36740708351135,-0.0001232624053955078,236800,0.4951978027820587,2547,408.2459411621094,,1763260402.072989,0.00034549832344055176
0.024944497272372246,-0.018310386687517166,,0.013671875,0.0001565284183016047,687.0,374.04165267944336,-0.08539891242980957,239232,0.4868677258491516,2570,0.0002220548631157726,,1763260404.7472346,0.008182438090443611
,,500.0,,,,374.0629835128784,,239287,,2571,,500.0,1763260404.7685654,
,,500.0,,,,374.6200761795044,,239787,,2576,,500.0,1763260405.325658,
0.0038867490366101265,-0.0014595761895179749,,0.0,0.0001561443932587281,688.0,374.7521929740906,-3.504753112792969e-05,239872,0.5524547100067139,2577,399.2064514160156,,1763260405.4577749,5.329493433237076e-05
0.019327934831380844,-0.017019689083099365,,0.009765625,0.00015422426804434508,688.0,379.3648633956909,-0.005113005638122559,243072,0.44020360708236694,2608,0.0002538654953241348,,1763260410.0704453,0.003916987217962742
,,500.0,,,,379.59466886520386,,243287,,2610,,500.0,1763260410.3002508,
,,500.0,,,,382.56815361976624,,245287,,2630,,500.0,1763260413.2737355,
-0.0025061042979359627,-7.34478235244751e-05,,0.0,0.00015253455785568804,687.0,383.53371834754944,-0.0001138448715209961,245888,0.5129958987236023,2636,245.53369140625,,1763260414.2393003,0.0009632939472794533
-0.002448422834277153,-0.005626227706670761,,0.0,0.00015192011778708547,687.0,385.0061447620392,-0.00012159347534179688,246912,0.4310344457626343,2646,0.006165077909827232,,1763260415.7117267,0.0002932921051979065
0.010805722326040268,-0.0252433642745018,,0.0,0.00015184331277851015,687.0,385.18995451927185,-0.05533754825592041,247040,0.5918946266174316,2647,0.0024154633283615112,,1763260415.8955364,0.0033766385167837143
-0.013329745270311832,0.01226087287068367,,0.0,0.00015176650776993483,688.0,385.3355758190155,-0.0317000150680542,247168,0.6038886308670044,2648,0.0002356754121137783,,1763260416.0411577,0.00041971076279878616
0.007556983269751072,-0.0040147677063941956,,0.0,0.0001505376276327297,689.0,387.7224123477936,-0.04755866527557373,249216,0.5234601497650146,2668,0.0003849083441309631,,1763260418.4279943,0.002629169262945652
-0.0011101281270384789,-0.009208593517541885,,0.0,0.00015023040759842843,689.0,388.3373644351959,-0.18527460098266602,249728,0.5674594640731812,2673,0.00025009579258039594,,1763260419.0429463,0.001283031888306141
0.005103101953864098,-0.010141175240278244,,0.0,0.0001496159820817411,689.0,389.51953291893005,-0.09834325313568115,250752,0.5352837443351746,2683,0.0003204304084647447,,1763260420.2251148,0.00030204467475414276
-0.008424046449363232,0.008467856794595718,,0.0,0.00014938556705601513,690.0,389.90697288513184,0.14786213636398315,251136,0.55072420835495,2687,6.760672113159671e-05,,1763260420.6125548,0.0007127849385142326
,,500.0,,,,390.0788094997406,,251287,,2689,,500.0,1763260420.7843914,
0.0053551085293293,-0.02073313295841217,,0.0,0.00014907834702171385,690.0,390.50353050231934,-0.012903690338134766,251648,0.47937020659446716,2692,0.0001749786315485835,,1763260421.2091124,0.002101931720972061
-0.0038181357085704803,-0.0013489201664924622,,0.0,0.0001466205867473036,690.0,396.35109996795654,-0.6035021543502808,255744,0.4628906846046448,2732,0.00016692461213096976,,1763260427.0566819,0.00014459341764450073
,,500.0,,,,399.28166484832764,,257787,,2752,,500.0,1763260429.9872468,
,,500.0,,,,400.0649495124817,,258287,,2757,,500.0,1763260430.7705314,
,,500.0,,,,402.4852440357208,,259787,,2772,,500.0,1763260433.190826,
,,500.0,,,,404.0366246700287,,260787,,2782,,500.0,1763260434.7422066,
-0.0027124378830194473,0.004993759095668793,,0.0,0.0001435483864042908,689.0,404.2263057231903,0.00012230873107910156,260864,0.4819670021533966,2783,255.85301208496094,,1763260434.9318876,0.00016367435455322266
-4.397984594106674e-05,-0.000763915479183197,,0.0,0.00014293394633568823,689.0,405.76519322395325,9.000301361083984e-06,261888,0.508308470249176,2793,342.1579895019531,,1763260436.4707751,9.168032556772232e-05
-0.01694050431251526,-0.034970756620168686,,0.009765625,0.00014101382112130523,689.0,410.37145495414734,-0.3482145071029663,265088,0.5357726812362671,2824,0.00044308145879767835,,1763260441.0770369,0.007360227406024933
-0.0005527995526790619,-0.0015929080545902252,,0.0,0.00013986174599267542,690.0,412.5968177318573,0.03514474630355835,267008,0.4216679036617279,2843,0.005713304970413446,,1763260443.3023996,0.001081155613064766
0.011926503852009773,-0.01521746814250946,,0.0,0.0001390168908983469,691.0,414.259516954422,0.07007783651351929,268416,0.442018061876297,2857,0.006058475933969021,,1763260444.9650989,0.002193814143538475
0.0002386057749390602,0.0004942789673805237,,0.0,0.00013748080527875572,692.0,417.1961534023285,0.2364886999130249,270976,0.5695260763168335,2882,0.004944621119648218,,1763260447.9017353,3.0304305255413055e-05
,,500.0,,,,418.0872404575348,,271787,,2890,,500.0,1763260448.7928224,
0.0007839510217308998,0.0015546120703220367,,0.0,0.00013571429008152336,694.0,420.5245797634125,0.14387577772140503,273920,0.46681350469589233,2911,0.006086783949285746,,1763260451.2301617,8.095335215330124e-05
0.0005673756822943687,0.0013068616390228271,,0.0,0.00013425499491859227,695.0,423.2244827747345,0.0004665851593017578,276352,0.4576869606971741,2935,181.45855712890625,,1763260453.9300647,9.006727486848831e-05
,,500.0,,,,424.78121280670166,,277787,,2949,,500.0,1763260455.4867947,
0.0009983154013752937,0.0013434048742055893,,0.0,0.00013271889474708587,697.0,426.1020851135254,0.0005101561546325684,278912,0.4462922513484955,2960,128.32064819335938,,1763260456.807667,0.00014250818639993668
0.0018329806625843048,-0.00014097988605499268,,0.0,0.00013179723464418203,698.0,427.8849883079529,0.39097774028778076,280448,0.5429484844207764,2975,0.0034196549095213413,,1763260458.5905702,8.204951882362366e-06
0.000703190453350544,0.005475956946611404,,0.0,0.0001309523795498535,698.0,429.4797067642212,0.0008429288864135742,281856,0.5514474511146545,2989,307.6835632324219,,1763260460.1852887,5.736108869314194e-05
-0.002452867105603218,0.00034643709659576416,,0.0,0.00013041474448982626,699.0,430.4411554336548,-0.4319167137145996,282752,0.5483083128929138,2997,0.00020441689412109554,,1763260461.1467373,0.000806836411356926
0.011345838196575642,-0.0020105838775634766,,0.0,0.00012956988939549774,699.0,432.0723624229431,0.057548701763153076,284160,0.5587744116783142,3011,0.0002970888454001397,,1763260462.7779443,0.0029004616662859917
-0.003377092070877552,-0.01308213546872139,,0.0,0.0001271121291210875,702.0,436.70284390449524,0.16019850969314575,288256,0.5299731492996216,3051,0.00031044805655255914,,1763260467.4084258,0.0007312865927815437
0.0037337690591812134,-0.007877526804804802,,0.0,0.00012703532411251217,702.0,436.87819814682007,0.0010138750076293945,288384,0.5001223683357239,3053,405.1719970703125,,1763260467.58378,0.0002827327698469162
,,500.0,,,,438.39327907562256,,289787,,3066,,500.0,1763260469.098861,
-0.003236418589949608,-0.012484733015298843,,0.0,0.00012596006854437292,702.0,438.89847564697266,-0.15007805824279785,290176,0.5521507263183594,3070,0.00028896817821078,,1763260469.6040576,0.0019486937671899796
-0.004010241478681564,-0.01558675616979599,,0.0,0.00012519201845861971,703.0,440.2877550125122,0.6785649061203003,291456,0.5215946435928345,3083,0.006078764796257019,,1763260470.993337,0.002211702987551689
-0.003649609163403511,0.008276700973510742,,0.0,0.00012427035835571587,703.0,442.3767833709717,0.5651435852050781,292992,0.5798747539520264,3098,0.0054940953850746155,,1763260473.0823653,0.0015015248209238052
-0.002909969538450241,-0.0023345425724983215,,0.0,0.0001239631383214146,703.0,443.0875883102417,0.14157426357269287,293504,0.39022645354270935,3103,0.006053880788385868,,1763260473.7931702,0.00019370950758457184
-0.009024505503475666,-0.003110188990831375,,0.005859375,0.0001225038431584835,704.0,446.183691740036,0.6305870413780212,295936,0.4267825186252594,3127,0.005098475143313408,,1763260476.8892736,0.0009987065568566322
0.00018279440701007843,0.0003578588366508484,,0.0,0.00012235023314133286,704.0,446.55062794685364,0.04137998819351196,296192,0.44717153906822205,3129,0.00023095234064385295,,1763260477.2562099,1.0346993803977966e-05
-0.00023767724633216858,-0.011293493211269379,,0.0,0.00012165898806415498,704.0,448.2361640930176,0.0016111135482788086,297344,0.4661814570426941,3141,43.25790023803711,,1763260478.941746,0.001398300752043724
0.006866115145385265,-0.005170278251171112,,0.0,0.00012150537804700434,704.0,448.5722999572754,0.16297167539596558,297600,0.5495386719703674,3143,0.00022749626077711582,,1763260479.2778819,0.0004342915490269661
0.006882421672344208,-0.005435749888420105,,0.0,0.0001213517680298537,704.0,448.97877645492554,0.0029391050338745117,297856,0.5093345642089844,3146,316.9183349609375,,1763260479.6843584,0.00018827058374881744
-0.0005637379363179207,-0.001905549317598343,,0.0,0.00012043010792694986,704.0,450.83138608932495,0.0056174397468566895,299392,0.4918312430381775,3161,202.28616333007812,,1763260481.536968,1.4525838196277618e-05
-0.00416071992367506,0.0037954524159431458,,0.0,0.00011989247286692262,705.0,451.84250235557556,-0.0007348060607910156,300288,0.45722609758377075,3170,406.8621826171875,,1763260482.5480843,0.0006463108584284782
0.014378147199749947,-0.0006014704704284668,,0.001953125,0.0001190476177725941,706.0,453.3304531574249,-1.229083776473999,301696,0.5205829739570618,3183,0.0002356832119403407,,1763260484.036035,0.003354644402861595
0.008882442489266396,-0.014320939779281616,,0.0,0.00011874039773829281,706.0,453.84677720069885,0.8332234621047974,302208,0.41304677724838257,3188,0.0004225869197398424,,1763260484.552359,0.0021532252430915833
0.001892182044684887,-0.00032210350036621094,,0.0,0.00011697388981701806,708.0,457.0009295940399,-0.2657492160797119,305152,0.4474623203277588,3217,0.0005055352230556309,,1763260487.7065115,7.314328104257584e-05
0.008013864979147911,-0.0030060410499572754,,0.0,0.00011658986477414146,708.0,457.69435358047485,-0.0003635883331298828,305792,0.4483517110347748,3224,353.89691162109375,,1763260488.3999355,0.0004342738538980484
-0.0010845763608813286,-0.000721614807844162,,0.0,0.00011513056961121038,709.0,460.23424243927,0.6405856609344482,308224,0.4551261067390442,3247,0.0002699104370549321,,1763260490.9398243,0.00013500172644853592
3.383122384548187e-05,-0.008633188903331757,,0.0,0.00011497695959405974,710.0,460.52460622787476,0.8748632669448853,308480,0.4917293190956116,3250,0.0056711058132350445,,1763260491.2301881,0.00033556483685970306
0.0019713006913661957,-0.0029225051403045654,,0.0,0.0001148233495769091,710.0,460.7591121196747,-0.10290706157684326,308736,0.4422491192817688,3252,0.0005566722247749567,,1763260491.464694,0.0001324135810136795
-0.0005103908479213715,-0.0005572289228439331,,0.0,0.00011466973955975845,710.0,461.0265052318573,0.9495156407356262,308992,0.46464982628822327,3255,0.003943269141018391,,1763260491.7320871,7.11735337972641e-05
0.000883626751601696,0.0016298741102218628,,0.0,0.0001144393245340325,710.0,461.48271465301514,0.010227978229522705,309376,0.4652438759803772,3259,389.63739013671875,,1763260492.1882966,9.28221270442009e-05
0.003820134326815605,-0.014939174056053162,,0.015625,0.00011359446943970397,711.0,462.97627663612366,-1.5124833583831787,310784,0.4628600478172302,3272,0.0004047031397931278,,1763260493.6818585,0.006199127994477749
0.002069735899567604,0.001723073422908783,,0.0,0.00011344085942255333,711.0,463.27073860168457,0.8960862755775452,311040,0.4241091310977936,3275,0.0013122705277055502,,1763260493.9763205,0.00052650086581707
0.000708569772541523,-0.0020461902022361755,,0.0,0.00011336405441397801,711.0,463.40857911109924,-1.9432146549224854,311168,0.4683389961719513,3276,0.0006834531668573618,,1763260494.114161,0.00012430641800165176
0.001451745629310608,0.004198841750621796,,0.0,0.00011213517427677289,712.0,465.70716309547424,-1.126253366470337,313216,0.37329643964767456,3296,0.0007140453672036529,,1763260496.412745,0.00024094432592391968
-0.0076816147193312645,0.00411088764667511,,0.0,0.00011198156425962225,712.0,466.02137517929077,0.9470750093460083,313472,0.37017109990119934,3299,0.003599486080929637,,1763260496.726957,0.0004240768030285835
0.007154603488743305,0.006144990213215351,,0.0,0.00010960061626974493,714.0,470.4901022911072,0.987145721912384,317440,0.39509642124176025,3338,0.0039197043515741825,,1763260501.1956842,0.0003876378759741783
,,500.0,,,,471.9018485546112,,318787,,3351,,500.0,1763260502.6074305,
-0.002784745767712593,-0.005360230803489685,,0.0,0.00010844854114111513,715.0,472.60794258117676,0.008489429950714111,319360,0.34500283002853394,3357,565.8319702148438,,1763260503.3135245,0.0001328159123659134
-0.011511575430631638,0.005409426987171173,,0.0,0.00010821812611538917,715.0,473.0105948448181,-1.1192796230316162,319744,0.4277915358543396,3360,0.0006130172987468541,,1763260503.7161767,0.0006949566304683685
0.010336188599467278,-0.0031644366681575775,,0.0,0.00010591397585812956,717.0,477.16015219688416,0.039410173892974854,323584,0.3671942949295044,3398,0.0008232319378294051,,1763260507.865734,0.0005757380276918411
