global_step,charts/episodic_length,losses/policy_loss,losses/entropy,charts/learning_rate,losses/clipfrac,losses/value_loss,charts/episodic_return,_runtime,_step,charts/SPS,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/approx_kl
316928,,-0.009388793259859085,0.3396467864513397,0.00010990783630404621,0.0,0.007324202451854944,,491.980251789093,3299,680.0,0.0002567525953054428,-0.35792696475982666,1763260522.4128258,0.0006751827895641327
321024,,-0.0011075101792812347,0.45676034688949585,0.00010745007602963597,0.0,0.000303703302051872,,496.7127776145935,3338,682.0,0.0031390301883220673,0.6283857822418213,1763260527.1453516,0.00010564923286437988
322304,,-0.002629697322845459,0.43582481145858765,0.00010668202594388276,0.0,72.73678588867188,,498.1829090118408,3351,683.0,-0.003381551243364811,0.0014913678169250488,1763260528.615483,0.0002062162384390831
322944,,0.0022025182843208313,0.41579508781433105,0.00010629800090100616,0.0,0.004963533952832222,,498.85993790626526,3357,683.0,-0.004047229886054993,-2.843120574951172,1763260529.292512,9.515881538391113e-05
323256,500.0,,,,,,500.0,499.1837134361267,3360,,,,1763260529.6162875,
324992,,-0.0038901232182979584,0.3977798521518707,0.00010506912803975865,0.0,0.0036567107308655977,,501.1805806159973,3377,684.0,1.3864599168300629e-05,0.6602236032485962,1763260531.6131546,0.00030185747891664505
327168,,-0.0012236610054969788,0.34727942943573,0.00010376344289397821,0.0,0.00020789483096450567,,503.5329248905182,3398,685.0,-0.0014156755059957504,0.47925591468811035,1763260533.965499,5.50244003534317e-05
327424,,-0.002935890108346939,0.39141297340393066,0.00010360983287682757,0.0,0.004755938425660133,,503.8177478313446,3401,685.0,0.001842062920331955,-0.7820358276367188,1763260534.2503219,0.00012949295341968536
327936,,-0.0036194659769535065,0.4116396903991699,0.00010330261284252629,0.0,0.005516244564205408,,504.38166069984436,3406,686.0,0.003002217970788479,0.06850790977478027,1763260534.8142347,0.0005221394822001457
328064,,-0.02644721418619156,0.4116540551185608,0.00010322580783395097,0.0,0.0007011560373939574,,504.51752066612244,3407,686.0,0.015494253486394882,-0.0091094970703125,1763260534.9500947,0.003793114796280861
329256,500.0,,,,,,500.0,505.7938024997711,3419,,,,1763260536.2263765,
329984,,-0.0018620043992996216,0.4246012568473816,0.00010207373270532116,0.0,0.004488317295908928,,506.6105580329895,3426,687.0,0.009085647761821747,0.5192105770111084,1763260537.043132,0.000263286754488945
330240,,0.00023883581161499023,0.4555566608905792,0.00010192012268817052,0.0,0.00017939764074981213,,506.87192940711975,3428,687.0,0.0007182126864790916,-1.8008062839508057,1763260537.3045034,0.00010109785944223404
330880,,-0.0007538050413131714,0.3788279592990875,0.00010153609764529392,0.0,91.72404479980469,,507.61748361587524,3435,687.0,-0.0032597491517663,0.0015439987182617188,1763260538.0500576,0.00014224741607904434
332416,,0.0006225183606147766,0.39674511551856995,0.00010061443754239008,0.0,0.004092547111213207,,509.2957601547241,3450,688.0,-0.000796799547970295,0.29684197902679443,1763260539.7283342,0.00024469662457704544
332544,,-8.339062333106995e-05,0.381913423538208,0.00010053763253381476,0.0,0.0002402330283075571,,509.44995522499084,3451,688.0,4.016328603029251e-05,-0.21793627738952637,1763260539.8825293,1.4742836356163025e-06
333696,,-0.004181854426860809,0.34477680921554565,9.984638745663688e-05,0.0,0.000219885419937782,,510.5915904045105,3462,689.0,-0.004520236514508724,0.5468671321868896,1763260541.0241644,9.48561355471611e-05
335104,,-0.028674282133579254,0.47061410546302795,9.900153963826597e-05,0.001953125,0.00028473124257288873,,511.9974431991577,3476,690.0,0.008146817795932293,0.6648869514465332,1763260542.4300172,0.003571164794266224
335360,,-0.0014859698712825775,0.443170964717865,9.884792962111533e-05,0.0,167.6117706298828,,512.2819862365723,3479,690.0,-0.001595192588865757,-0.0015747547149658203,1763260542.7145603,0.00011104997247457504
337408,,-0.01118467003107071,0.38301941752433777,9.76190494839102e-05,0.0,0.004756586626172066,,514.4378752708435,3498,691.0,0.0031683677807450294,0.6088008880615234,1763260544.8704493,0.00033364538103342056
337920,,0.007696487009525299,0.4188201427459717,9.731182944960892e-05,0.0,0.0066064950078725815,,514.9559228420258,3503,691.0,-0.003008101135492325,0.0004959702491760254,1763260545.3884969,0.0007818620651960373
338944,,-0.007407158613204956,0.3597591519355774,9.669738938100636e-05,0.0,0.005482410546392202,,516.0119054317474,3513,692.0,-0.0071815550327301025,-0.20914995670318604,1763260546.4444795,0.0011785998940467834
340224,,-0.0013435035943984985,0.3695499300956726,9.592933929525316e-05,0.0,0.000727592094335705,,517.2913465499878,3525,693.0,0.001058521680533886,0.5448543429374695,1763260547.7239206,0.0008150553330779076
341376,,-0.010110374540090561,0.3896949887275696,9.523809421807528e-05,0.0,236.75918579101562,,518.4661285877228,3537,693.0,0.009872025810182095,-0.001698136329650879,1763260548.8987026,0.0013950793072581291
343168,,0.0018237903714179993,0.43291419744491577,9.416282409802079e-05,0.0,0.0005680302856490016,,520.2767736911774,3554,694.0,-0.00222573708742857,0.2922706604003906,1763260550.7093477,0.00036504585295915604
343256,500.0,,,,,,500.0,520.3094398975372,3555,,,,1763260550.742014,
345344,,-0.00034661591053009033,0.4863560199737549,9.285714622819796e-05,0.0,202.0087127685547,,522.4740014076233,3576,696.0,-0.00013376493006944656,0.0004647970199584961,1763260552.9065754,8.44709575176239e-07
345600,,-0.008270002901554108,0.40967857837677,9.270353621104732e-05,0.0,0.00048793829046189785,,522.7268671989441,3578,696.0,-0.004504235461354256,-1.0013253688812256,1763260553.1594412,0.00043445266783237457
345856,,-0.00025473348796367645,0.4291536808013916,9.254992619389668e-05,0.0,507.5091552734375,,522.9686732292175,3581,696.0,0.0017580743879079819,-0.0006287097930908203,1763260553.4012473,3.371573984622955e-05
346752,,0.0020540449768304825,0.41161778569221497,9.201229113386944e-05,0.0,0.0007332537788897753,,523.8284776210785,3589,697.0,-0.0008137095719575882,-0.8968309164047241,1763260554.2610517,0.0003331135958433151
349184,,0.004423171281814575,0.43474698066711426,9.055299597093835e-05,0.0,0.0004614950157701969,,526.2228779792786,3613,698.0,-0.0037358002737164497,-0.15719389915466309,1763260556.655452,0.00040324125438928604
350080,,-0.003216225653886795,0.4389510452747345,9.001536091091111e-05,0.0,0.0007379824528470635,,527.1256191730499,3622,699.0,-0.003355829045176506,-0.25538575649261475,1763260557.5581932,0.00014962628483772278
351872,,-0.006097645498812199,0.3221587836742401,8.894009079085663e-05,0.0,362.954833984375,,528.9791646003723,3640,700.0,0.0022210273891687393,-0.001977086067199707,1763260559.4117386,0.0003339964896440506
353664,,0.0036334041506052017,0.43248450756073,8.786482067080215e-05,0.0,0.0005530110793188214,,530.7409772872925,3656,701.0,-0.001870112493634224,-0.508488655090332,1763260561.1735513,5.161203444004059e-05
354944,,-0.010706236585974693,0.39881277084350586,8.709677058504894e-05,0.0,0.007271783892065287,,532.081868648529,3669,701.0,0.006717575713992119,-1.3952844142913818,1763260562.5144427,0.0005423389375209808
355968,,0.00404859334230423,0.45119765400886536,8.6482337792404e-05,0.0,0.0063243149779737,,533.0470604896545,3679,702.0,0.0010324912145733833,-0.2782573699951172,1763260563.4796345,0.0010676765814423561
356352,,0.002373017370700836,0.39220184087753296,8.625192276667804e-05,0.0,245.55862426757812,,533.4325540065765,3683,702.0,0.0028121434152126312,-0.001306295394897461,1763260563.865128,0.00022363103926181793
356480,,-0.016720011830329895,0.36619484424591064,8.617511775810272e-05,0.0,0.005331309512257576,,533.553838968277,3684,702.0,0.00045097898691892624,0.15523755550384521,1763260563.986413,0.0010606581345200539
359256,500.0,,,,,,500.0,536.2750401496887,3711,,,,1763260566.7076142,
359424,,0.0006933882832527161,0.41138195991516113,8.440860256087035e-05,0.0,0.005880794022232294,,536.5206210613251,3713,704.0,-0.0012598223984241486,-0.6635174751281738,1763260566.953195,6.684474647045135e-05
359680,,0.0028424011543393135,0.4366767108440399,8.425499254371971e-05,0.00390625,0.0006216827896423638,,536.7631437778473,3715,704.0,-0.006743995472788811,0.21030396223068237,1763260567.1957178,0.001788318157196045
361256,500.0,,,,,,500.0,538.3628904819489,3731,,,,1763260568.7954645,
361600,,-0.004215754568576813,0.49792495369911194,8.31029174150899e-05,0.0,0.0008608716307207942,,538.7202208042145,3734,705.0,0.0030575869604945183,0.5941826105117798,1763260569.1527948,0.00037723686546087265
363756,500.0,,,,,,500.0,540.7393057346344,3755,,,,1763260571.1718798,
365756,500.0,,,,,,500.0,542.5990843772888,3775,,,,1763260573.0316584,
366208,,-0.00030241161584854126,0.38428929448127747,8.033794438233599e-05,0.0,0.0008764204103499651,,543.0612676143646,3779,708.0,-0.0008864616975188255,-0.012618541717529297,1763260573.4938416,4.2525120079517365e-05
368768,,-6.483681499958038e-05,0.38769951462745667,7.880184421082959e-05,0.0,92.96446990966797,,545.5447742938995,3804,710.0,0.0007139239460229874,0.0005405545234680176,1763260575.9773483,1.1993572115898132e-05
369152,,-0.009274294599890709,0.3991582691669464,7.857142918510363e-05,0.0,0.0009553447598591447,,545.9307351112366,3807,710.0,-0.002091473899781704,-0.10606551170349121,1763260576.3633091,0.0006787264719605446
373248,,0.0021359287202358246,0.4643072187900543,7.611366891069338e-05,0.0,0.0007971234736032784,,549.9639050960541,3847,712.0,0.0035378942266106606,-0.6333737373352051,1763260580.3964791,0.0004579154774546623
376448,,-0.0028636902570724487,0.4333757758140564,7.419355097226799e-05,0.0,0.005252514034509659,,553.0932767391205,3879,714.0,0.0022690771147608757,-0.4066082239151001,1763260583.5258508,0.0001709097996354103
376832,,-0.0006516873836517334,0.48615896701812744,7.396313594654202e-05,0.0,63.910335540771484,,553.5080716609955,3883,714.0,4.899315536022186e-05,0.0003682374954223633,1763260583.9406457,6.817281246185303e-06
376960,,0.00201290100812912,0.46319496631622314,7.38863309379667e-05,0.0,0.005706730764359236,,553.6229228973389,3884,714.0,0.0031228791922330856,-0.8051015138626099,1763260584.055497,0.0002189110964536667
377256,500.0,,,,,,500.0,553.8703100681305,3887,,,,1763260584.302884,
377728,,-0.0046302080154418945,0.49779778718948364,7.342550088651478e-05,0.0,0.0009775834623724222,,554.3495051860809,3891,715.0,0.007475367747247219,-0.6189663410186768,1763260584.7820792,0.00012895185500383377
378368,,0.000704839825630188,0.3906688690185547,7.304147584363818e-05,0.0,319.8312072753906,,554.9755511283875,3898,715.0,-0.000983990728855133,-0.0009570121765136719,1763260585.4081252,0.00013944320380687714
379776,,-0.0009101368486881256,0.43853697180747986,7.219662074930966e-05,0.0,330.6096496582031,,556.3554453849792,3912,716.0,-0.003642687574028969,-0.00045418739318847656,1763260586.7880194,3.129243850708008e-05
380160,,0.0016520097851753235,0.4548947513103485,7.19662057235837e-05,0.0,0.0006247985293157399,,556.7592661380768,3915,716.0,0.0020124660804867744,-0.38241028785705566,1763260587.1918402,0.00015589874237775803
381440,,0.0011842288076877594,0.4754197895526886,7.11981556378305e-05,0.0,0.0046999757178127766,,558.026403427124,3928,717.0,0.004713154397904873,-0.6231982707977295,1763260588.4589775,0.00013762619346380234
383104,,-0.002993740141391754,0.5067439079284668,7.019969052635133e-05,0.0,0.0013399266172200441,,559.6840255260468,3944,718.0,-0.0007011238485574722,-0.15997052192687988,1763260590.1165996,0.00026744604110717773
383232,,-0.004838911816477776,0.5077389478683472,7.012288551777601e-05,0.0,0.0009367505554109812,,559.7941327095032,3945,718.0,0.000790763646364212,0.35997772216796875,1763260590.2267067,6.962940096855164e-05
383256,500.0,,,,,,500.0,559.8039965629578,3946,,,,1763260590.2365706,
384128,,6.790459156036377e-05,0.45984601974487305,6.958525045774877e-05,0.0,0.001065435935743153,,560.6689791679382,3954,718.0,-0.0009808670729398727,0.27173376083374023,1763260591.1015532,2.8038397431373596e-05
385152,,4.200637340545654e-05,0.47051140666007996,6.897081766510382e-05,0.0,0.0009640373755246401,,561.656592130661,3963,719.0,-0.0005327975377440453,0.3924749493598938,1763260592.0891662,1.3968907296657562e-05
385756,500.0,,,,,,500.0,562.1385746002197,3969,,,,1763260592.5711486,
386944,,-0.006357569247484207,0.45557427406311035,6.789554754504934e-05,0.0,0.0056404308415949345,,563.3872554302216,3981,720.0,0.006301091983914375,0.30761921405792236,1763260593.8198295,0.0007426682859659195
387200,,0.004959281533956528,0.40198591351509094,6.77419375278987e-05,0.0,0.0009767103474587202,,563.6140730381012,3983,720.0,0.0051351310685276985,-0.419852614402771,1763260594.046647,0.00037612486630678177
388608,,0.0022040270268917084,0.4915926456451416,6.689708243357018e-05,0.0,0.0013540041400119662,,565.0339398384094,3997,721.0,0.00012512784451246262,-1.2133374214172363,1763260595.4665139,2.670940011739731e-05
390912,,-0.010975375771522522,0.4768618643283844,6.551459227921441e-05,0.0,0.004037980455905199,,567.3363506793976,4020,722.0,-0.0006640097126364708,0.3779139518737793,1763260597.7689247,0.0002662213519215584
394880,,-0.0003469809889793396,0.42495736479759216,6.313363701337948e-05,0.0,0.0029156608507037163,,571.3019347190857,4059,724.0,0.00048672687262296677,-0.00018274784088134766,1763260601.7345088,1.7750076949596405e-05
397756,500.0,,,,,,500.0,574.0117082595825,4087,,,,1763260604.4442823,
398208,,0.003120599314570427,0.4649007320404053,6.113671406637877e-05,0.0,0.0011967080645263195,,574.4826846122742,4091,726.0,4.292000085115433e-05,0.14348548650741577,1763260604.9152586,0.00034968648105859756
399616,,-0.00521889328956604,0.40423494577407837,6.029185897205025e-05,0.0,0.0013917525066062808,,575.8940665721893,4105,727.0,0.0014322306960821152,0.4008050560951233,1763260606.3266406,0.0001405477523803711
400000,,-0.0038567297160625458,0.4098285436630249,6.006144394632429e-05,0.0,0.004074450116604567,,576.2946960926056,4109,727.0,0.0014996128156781197,-0.6146136522293091,1763260606.7272701,0.00015574228018522263
400756,500.0,,,,,,500.0,576.9704611301422,4115,,,,1763260607.4030352,
401152,,-0.0003037974238395691,0.4389103353023529,5.937019886914641e-05,0.0,0.0008928141323849559,,577.4444978237152,4119,727.0,-7.675494998693466e-05,0.13945651054382324,1763260607.8770719,0.0001174071803689003
403712,,-0.0002332497388124466,0.44685983657836914,5.783410233561881e-05,0.0,0.0013241058913990855,,579.9807059764862,4144,729.0,0.00019960757344961166,-1.2516629695892334,1763260610.41328,1.2936070561408997e-06
404256,500.0,,,,,,500.0,580.5321028232574,4150,,,,1763260610.9646769,
406144,,-0.0027341246604919434,0.478494256734848,5.6374807172687724e-05,0.0,0.0008635225240141153,,582.4046034812927,4168,730.0,0.004161602817475796,0.3409591317176819,1763260612.8371775,4.890654236078262e-05
407756,500.0,,,,,,500.0,583.9268503189087,4184,,,,1763260614.3594244,
408756,500.0,,,,,,500.0,584.9530749320984,4194,,,,1763260615.385649,
409256,500.0,,,,,,500.0,585.434485912323,4199,,,,1763260615.86706,
411776,,-0.00024446845054626465,0.42067739367485046,5.299539043335244e-05,0.0,193.3389892578125,,587.9913518428802,4224,733.0,-0.0009017195552587509,0.0004546046257019043,1763260618.4239259,4.003942012786865e-05
412288,,-0.0002201572060585022,0.4532800316810608,5.268817039905116e-05,0.0,198.87432861328125,,588.496349811554,4229,733.0,0.001514902338385582,-0.00020742416381835938,1763260618.9289238,2.880394458770752e-05
413756,500.0,,,,,,500.0,589.9611403942108,4243,,,,1763260620.3937144,
414080,,0.0022285673767328262,0.43588781356811523,5.161290391697548e-05,0.0,0.001456609694287181,,590.3301351070404,4246,734.0,0.0015862882137298584,0.2923871874809265,1763260620.7627091,0.00010182149708271027
414720,,0.006114531308412552,0.47197070717811584,5.122887887409888e-05,0.0,0.0009343764395453036,,590.9536633491516,4252,734.0,0.003215758129954338,0.17243629693984985,1763260621.3862374,0.0005260389298200607
414848,,0.002970777451992035,0.4958811402320862,5.115207386552356e-05,0.0,129.0380096435547,,591.1103315353394,4254,734.0,-0.001736937090754509,1.4543533325195312e-05,1763260621.5429056,6.902776658535004e-05
414976,,-0.002326343208551407,0.47635623812675476,5.107526885694824e-05,0.0,0.0037116515450179577,,591.2290334701538,4255,734.0,-0.0003909394145011902,-0.5544396638870239,1763260621.6616075,3.2879412174224854e-05
416896,,0.001341450959444046,0.4795926511287689,4.992319372831844e-05,0.0,0.004575499799102545,,593.1465647220612,4273,735.0,0.003126593306660652,-0.900437593460083,1763260623.5791388,0.00019323080778121948
417256,500.0,,,,,,500.0,593.4577424526215,4276,,,,1763260623.8903165,
417280,,-0.0007026493549346924,0.4812668561935425,4.969277870259248e-05,0.0,385.48663330078125,,593.5673587322235,4277,735.0,-0.0002100728452205658,-0.0008293390274047852,1763260623.9999328,2.0548701286315918e-05
417408,,-0.0018449164927005768,0.49018698930740356,4.961597369401716e-05,0.0,0.004558518994599581,,593.6905477046967,4278,735.0,0.0005681794136762619,-0.28099095821380615,1763260624.1231217,2.1105632185935974e-05
418432,,-0.0016423668712377548,0.46043288707733154,4.90015372633934e-05,0.0,0.004246551543474197,,594.7013890743256,4288,736.0,-0.002052830532193184,-0.3632305860519409,1763260625.133963,0.00013298727571964264
418688,,-0.0003928057849407196,0.5009971857070923,4.884792724624276e-05,0.0,0.0012031213846057653,,594.9564483165741,4290,736.0,-0.0034713447093963623,-0.44937241077423096,1763260625.3890224,0.00015589408576488495
418816,,0.002090897411108017,0.49313732981681824,4.877112223766744e-05,0.0,304.4375,,595.115142583847,4292,736.0,-0.0014566043391823769,-0.0003304481506347656,1763260625.5477166,4.267040640115738e-05
421120,,0.0008780062198638916,0.4636240303516388,4.738863208331168e-05,0.0,0.0012931496603414416,,597.4728739261627,4314,737.0,0.00014965422451496124,-0.48760759830474854,1763260627.905448,7.111579179763794e-06
421504,,0.00010395422577857971,0.4855577349662781,4.7158217057585716e-05,0.0,0.0032823202200233936,,597.8743135929108,4318,737.0,0.0013688541948795319,-0.20257854461669922,1763260628.3068876,9.490177035331726e-06
424320,,0.0001843385398387909,0.5165209174156189,4.546851050690748e-05,0.0,194.3883514404297,,600.8525669574738,4346,738.0,-0.00036927778273820877,-0.00034749507904052734,1763260631.285141,1.836474984884262e-05
426368,,-0.001615983434021473,0.39623919129371643,4.4239630369702354e-05,0.0,264.888916015625,,602.8339376449585,4366,739.0,-0.0016734451055526733,-0.0007058382034301758,1763260633.2665117,7.317401468753815e-05
427008,,-0.00019565224647521973,0.4791737496852875,4.385560532682575e-05,0.0,0.0027117941062897444,,603.421213388443,4372,740.0,0.003114752471446991,-0.016329526901245117,1763260633.8537874,4.5668333768844604e-05
427520,,0.00012398511171340942,0.5361684560775757,4.354838529252447e-05,0.0,0.0020212940871715546,,603.9566171169281,4377,740.0,0.0026543857529759407,-1.3412790298461914,1763260634.3891912,0.00019228924065828323
427648,,-0.0016794353723526,0.45980656147003174,4.347158392192796e-05,0.0,0.0010367323411628604,,604.0747499465942,4378,740.0,0.0008094962686300278,-0.280285120010376,1763260634.507324,3.0973926186561584e-05
428544,,-0.00036866217851638794,0.5029021501541138,4.293394886190072e-05,0.0,0.001541351666674018,,604.9301886558533,4387,740.0,-0.0002607284113764763,-0.09664201736450195,1763260635.3627627,1.0804273188114166e-05
429440,,-0.00019771605730056763,0.5439445972442627,4.2396313801873475e-05,0.0,0.0032911088783293962,,605.7999181747437,4396,741.0,0.0004378603771328926,-1.5233511924743652,1763260636.2324922,9.440816938877106e-06
431232,,-0.002238389104604721,0.5027225613594055,4.132104368181899e-05,0.0,0.0013898784527555108,,607.5361902713776,4413,742.0,0.00032210350036621094,-0.5161362886428833,1763260637.9687643,0.0002785753458738327
431360,,0.0013733580708503723,0.49052828550338745,4.124423867324367e-05,0.0,409.7018737792969,,607.6885480880737,4415,742.0,0.0007122978568077087,-0.0018491744995117188,1763260638.1211221,4.682876169681549e-05
435712,,0.0006403066217899323,0.4796369969844818,3.863287201966159e-05,0.0,0.0014422798994928598,,612.051990032196,4456,743.0,-0.0005846675485372543,-0.531927227973938,1763260642.484564,2.5760382413864136e-05
437120,,0.0012543099001049995,0.43556317687034607,3.778801692533307e-05,0.0,0.0019083889201283455,,613.4399299621582,4470,744.0,0.000502035953104496,-0.1905367374420166,1763260643.872504,1.565460115671158e-05
437888,,-0.001106427051126957,0.39652228355407715,3.7327190511859953e-05,0.0,0.004312986973673105,,614.252094745636,4478,744.0,0.001432555727660656,0.2052304744720459,1763260644.6846688,1.3482756912708282e-05
438144,,-0.004701927304267883,0.44146886467933655,3.717358049470931e-05,0.0,0.0015983657212927938,,614.4977877140045,4480,745.0,-0.0007882947102189064,-0.3149228096008301,1763260644.9303617,0.0001255841925740242
439296,,0.0033209696412086487,0.49926742911338806,3.648233541753143e-05,0.0,388.4436950683594,,615.6581943035126,4492,745.0,-0.0004497319459915161,-0.0010429620742797852,1763260646.0907683,6.840378046035767e-05
439756,500.0,,,,,,500.0,616.0821647644043,4496,,,,1763260646.5147388,
439936,,-0.0014219209551811218,0.4670330584049225,3.609831037465483e-05,0.0,0.0035059493966400623,,616.2933869361877,4498,745.0,-0.000852641649544239,-0.37140941619873047,1763260646.725961,5.134660750627518e-05
442240,,-0.0015279054641723633,0.5501075387001038,3.4715820220299065e-05,0.0,0.0015912328381091356,,618.4649560451508,4520,746.0,0.0010489914566278458,-1.50425124168396,1763260648.89753,1.189112663269043e-05
442368,,-0.00025092996656894684,0.507932186126709,3.4639015211723745e-05,0.0,408.3536682128906,,618.6055376529694,4522,746.0,0.00017334148287773132,-0.0019267797470092773,1763260649.0381117,9.872019290924072e-07
442624,,0.0018721353262662888,0.49321451783180237,3.448540883255191e-05,0.0,0.0016238323878496885,,618.8513538837433,4524,747.0,0.00018628500401973724,0.39869236946105957,1763260649.283928,3.917515277862549e-05
442752,,-0.0012998804450035095,0.4897187352180481,3.440860382397659e-05,0.0,0.001501788618043065,,618.9714906215668,4525,747.0,-0.0021201735362410545,-0.03318941593170166,1763260649.4040647,8.065905421972275e-05
442880,,-0.002363886684179306,0.4741828441619873,3.433179881540127e-05,0.0,352.18011474609375,,619.1431834697723,4527,747.0,0.0002498459070920944,-0.00047516822814941406,1763260649.5757575,3.9616599678993225e-05
443264,,0.003195248544216156,0.4956006407737732,3.410138378967531e-05,0.0,222.9139862060547,,619.5021033287048,4531,747.0,0.0003608549013733864,-0.0003546476364135742,1763260649.9346774,0.00012751203030347824
443520,,-0.0001592431217432022,0.45344799757003784,3.394777377252467e-05,0.0,0.001529143308289349,,619.7331516742706,4533,747.0,0.0004882393404841423,-0.0234755277633667,1763260650.1657257,1.628883183002472e-06
443648,,-0.006692387163639069,0.4715842604637146,3.387096876394935e-05,0.0,0.001421736553311348,,619.8520815372467,4534,747.0,0.0015720697119832039,0.2566589117050171,1763260650.2846556,0.00017992127686738968
444544,,-0.0048358254134655,0.5035151839256287,3.333333370392211e-05,0.0,0.001646398101001978,,620.7221467494965,4543,747.0,0.004983224906027317,-0.008192777633666992,1763260651.1547208,0.00010055210441350937
445756,500.0,,,,,,500.0,621.8556971549988,4555,,,,1763260652.2882712,
445952,,-0.0018746107816696167,0.45400601625442505,3.2488478609593585e-05,0.0,0.0036519712302833796,,622.0806620121002,4557,748.0,0.0018812073394656181,-0.7541389465332031,1763260652.513236,4.654470831155777e-05
446464,,-0.0007264800369739532,0.5219975709915161,3.2181258575292304e-05,0.0,0.004050379619002342,,622.5953965187073,4562,748.0,-0.002116512507200241,-0.07910919189453125,1763260653.0279706,4.4304877519607544e-05
447872,,0.0004457049071788788,0.49279123544692993,3.133640711894259e-05,0.0,150.6397705078125,,623.949786901474,4576,749.0,-0.0024086302146315575,-0.0008525848388671875,1763260654.382361,1.1033378541469574e-05
450816,,0.0009048730134963989,0.5350220203399658,2.9569891921710223e-05,0.0,201.9786834716797,,626.8833401203156,4604,750.0,-0.0003419220447540283,-0.0010901689529418945,1763260657.3159142,2.5566667318344116e-05
451756,500.0,,,,,,500.0,627.7910859584808,4613,,,,1763260658.22366,
453120,,-0.0031072907149791718,0.5299276113510132,2.8187403586343862e-05,0.0,0.0020403023809194565,,629.1624665260315,4626,751.0,-0.0014599040150642395,-0.722722053527832,1763260659.5950406,0.00011884979903697968
454016,,-0.0005982294678688049,0.5075672268867493,2.7649770345306024e-05,0.0,0.002152894390746951,,630.045530796051,4635,752.0,-0.0021545598283410072,-0.14258074760437012,1763260660.4781048,6.801169365644455e-05
454656,,-0.0023771971464157104,0.48955991864204407,2.7265745302429423e-05,0.0,0.001847964245826006,,630.6680715084076,4641,752.0,-0.001589447259902954,0.3766268491744995,1763260661.1006455,9.335391223430634e-05
454912,,0.0006229281425476074,0.4840165972709656,2.7112135285278782e-05,0.0,0.0038739419542253017,,630.9172322750092,4644,752.0,-0.0011144839227199554,-0.8746073246002197,1763260661.3498063,1.8116086721420288e-05
456704,,-0.002247041091322899,0.5558193325996399,2.6036866984213702e-05,0.0,0.0019372371025383472,,632.5847942829132,4661,753.0,-0.003883201628923416,0.435822069644928,1763260663.0173683,0.0001063123345375061
458112,,-0.00012842565774917603,0.5416488647460938,2.519201188988518e-05,0.0,0.0018440770218148828,,633.9127051830292,4675,754.0,0.0008253948763012886,-0.1174243688583374,1763260664.3452792,3.380049020051956e-05
459756,500.0,,,,,,500.0,635.4180538654327,4691,,,,1763260665.850628,
461568,,-0.0010841740295290947,0.49848735332489014,2.311828029633034e-05,0.0,0.002335513010621071,,637.1354579925537,4709,755.0,-0.0013176565989851952,-0.354913592338562,1763260667.568032,2.0460225641727448e-05
461952,,0.000628545880317688,0.5707797408103943,2.288786527060438e-05,0.0,0.003191812662407756,,637.5375797748566,4713,755.0,-0.00048395898193120956,-0.09915304183959961,1763260667.9701538,3.359280526638031e-06
464640,,-0.0028395913541316986,0.503724217414856,2.1274961909512058e-05,0.0,0.0017492242623120546,,640.0841274261475,4738,757.0,-0.0015919944271445274,0.437081515789032,1763260670.5167015,4.2839907109737396e-05
464756,500.0,,,,,,500.0,640.1293394565582,4739,,,,1763260670.5619135,
464896,,0.0001971125602722168,0.5311006903648376,2.1121351892361417e-05,0.0,0.0029379059560596943,,640.3379604816437,4741,757.0,0.000424431636929512,0.3035745620727539,1763260670.7705345,2.3208558559417725e-06
465152,,0.0003305375576019287,0.5298608541488647,2.0967741875210777e-05,0.0,0.0018185358494520187,,640.5826478004456,4743,757.0,-0.0012706881389021873,0.1484452486038208,1763260671.0152218,2.457108348608017e-05
466256,500.0,,,,,,500.0,641.5639269351959,4754,,,,1763260671.996501,
466304,,-2.545863389968872e-05,0.4660516381263733,2.0276496798032895e-05,0.0,113.64546966552734,,641.6483006477356,4755,757.0,0.00017433427274227142,-4.398822784423828e-05,1763260672.0808747,6.183981895446777e-07
468096,,-0.0001598317176103592,0.45779094099998474,1.9201228496967815e-05,0.0,0.0019314870005473495,,643.3427276611328,4772,758.0,-0.00019999314099550247,-0.0592113733291626,1763260673.7753017,1.971609890460968e-06
469504,,-0.0014580674469470978,0.5467759370803833,1.8356375221628696e-05,0.0,0.0030172173865139484,,644.6270558834076,4786,759.0,-0.0005352385342121124,-1.0211455821990967,1763260675.05963,3.510527312755585e-05
469632,,0.0015926063060760498,0.5012764930725098,1.8279570213053375e-05,0.0,0.0020612687803804874,,644.7366559505463,4787,759.0,-0.0018351133912801743,-0.43414270877838135,1763260675.16923,3.524497151374817e-05
469756,500.0,,,,,,500.0,644.777660369873,4788,,,,1763260675.2102344,
470528,,0.00015576742589473724,0.47815069556236267,1.7741935153026134e-05,0.0,0.0021037477999925613,,645.5454523563385,4796,759.0,0.0005696238949894905,-0.28971099853515625,1763260675.9780264,2.3157335817813873e-05
470784,,2.0693987607955933e-06,0.44739389419555664,1.7588325135875493e-05,0.0,371.9928894042969,,645.7665712833405,4799,760.0,-0.00025758612900972366,-0.00014090538024902344,1763260676.1991453,2.789311110973358e-06
471552,,-0.0008540675044059753,0.5296744108200073,1.7127496903412975e-05,0.0,0.0022508325055241585,,646.4611446857452,4806,760.0,-0.0002638082951307297,-0.1279534101486206,1763260676.8937187,3.9380043745040894e-05
