_timestamp,charts/SPS,global_step,losses/entropy,losses/old_approx_kl,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/explained_variance,_step,_runtime,charts/episodic_return,losses/policy_loss,losses/value_loss,losses/approx_kl
1763260085.448615,898.0,25728,0.5677516460418701,0.0042510805651545525,,0.0,0.00028463901253417134,0.9744624495506287,441,54.880078077316284,,-0.0008213147521018982,5.845456600189209,0.00011646468192338943
1763260086.1503558,903.0,26496,0.5159714818000793,-0.0005414551123976707,,0.0,0.0002841781824827194,0.04558873176574707,450,55.58181881904602,,-0.0012920200824737549,10.909655570983887,7.190275937318802e-05
1763260088.013827,906.0,28288,0.5301862359046936,0.005341751500964165,,0.0,0.00028310291236266494,0.04039287567138672,471,57.445290088653564,,-0.01774308830499649,121.42044067382812,0.0004301164299249649
1763260088.9289653,908.0,29184,0.5092814564704895,0.00023053865879774094,,0.0,0.0002825652773026377,0.8409783840179443,481,58.36042833328247,,0.012964166700839996,22.748451232910156,0.0004608454182744026
1763260089.7962506,908.0,29952,0.5776489973068237,0.000562325119972229,,0.0,0.0002821044472511858,0.18046867847442627,490,59.2277135848999,,-0.0014348402619361877,8.650201797485352,1.4768913388252258e-05
1763260090.9801054,,31183,,,108.0,,,,504,60.41156840324402,108.0,,,
1763260092.2050653,,32158,,,343.0,,,,515,61.6365282535553,343.0,,,
1763260093.869952,,33429,,,67.0,,,,530,63.30141496658325,67.0,,,
1763260094.998996,,34337,,,452.0,,,,539,64.43045902252197,452.0,,,
1763260095.723681,,35027,,,500.0,,,,547,65.15514397621155,500.0,,,
1763260096.6514,,35816,,,500.0,,,,555,66.08286309242249,500.0,,,
1763260097.405173,892.0,36224,0.5430992841720581,-0.0028387727215886116,,0.0,0.0002783410018309951,0.08998119831085205,559,66.83663606643677,,0.004887409508228302,5.4757513999938965,0.0002735527232289314
1763260098.890903,882.0,37120,0.5475703477859497,-0.009181976318359375,,0.0,0.00027780336677096784,0.017844676971435547,568,68.3223659992218,,0.02552962675690651,5.205109119415283,0.00180777907371521
1763260103.497136,850.0,39680,0.5921854972839355,0.0036282557994127274,,0.0,0.00027626726659946144,-0.2169020175933838,595,72.9285991191864,,0.0006951838731765747,4.722140312194824,0.00012780167162418365
1763260106.2896984,830.0,41088,0.5857701897621155,-0.001931588165462017,,0.0,0.00027542244060896337,0.5977214574813843,612,75.72116136550903,,-0.006588619202375412,5.066512584686279,0.0006108125671744347
1763260106.773793,827.0,41344,0.5570729970932007,0.0013055792078375816,,0.0,0.00027526883059181273,0.7168444991111755,614,76.20525598526001,,-0.004358284175395966,5.388586521148682,8.520204573869705e-05
1763260110.0381918,800.0,42624,0.5912359356880188,0.014084285125136375,,0.0,0.00027450078050605953,0.5638102293014526,630,79.46965479850769,,-0.003307577222585678,40.928619384765625,0.0012360326945781708
1763260111.1213229,,43125,,,134.0,,,,636,80.55278587341309,134.0,,,
1763260111.931281,787.0,43392,0.5291470289230347,0.009272074326872826,,0.0,0.0002740399504546076,0.7983991503715515,640,81.36274409294128,,-0.0067269466817379,27.8746337890625,0.0006755124777555466
1763260113.4708195,779.0,44160,0.567380428314209,0.0010849535465240479,,0.0,0.0002735791204031557,0.6154320240020752,650,82.90228247642517,,0.001764792948961258,60.8499641418457,0.0001463238149881363
1763260115.5958052,,45277,,,145.0,,,,664,85.02726817131042,145.0,,,
1763260118.867127,754.0,46848,0.557998538017273,0.023978527635335922,,0.04296875,0.00027196621522307396,0.813159704208374,684,88.29858994483948,,0.0009074080735445023,67.62568664550781,0.010171129368245602
1763260119.651729,,47265,,,280.0,,,,689,89.08319211006165,280.0,,,
1763260121.5434818,745.0,48256,0.5528457164764404,0.010900330729782581,,0.001953125,0.00027112136012874544,0.29469484090805054,698,90.9749448299408,,-0.0022053122520446777,1.4244704246520996,0.003031669184565544
1763260122.2561984,743.0,48640,0.5552605390548706,0.003966072574257851,,0.0,0.0002708909451030195,-0.09061968326568604,702,91.68766140937805,,0.0012899041175842285,1.4280521869659424,4.593841731548309e-05
1763260123.1219711,741.0,49152,0.5465154051780701,0.00027750153094530106,,0.0,0.0002705837250687182,-0.39722740650177,707,92.55343413352966,,0.016251645982265472,1.7413554191589355,0.0007394561544060707
1763260126.7507946,730.0,51072,0.6329383850097656,-0.0005665887147188187,,0.0,0.0002694316499400884,-0.00274050235748291,729,96.18225765228271,,-0.0021156705915927887,1.1558159589767456,0.0003325752913951874
1763260130.8956482,718.0,53248,0.46720173954963684,-0.00043353810906410217,,0.0,0.00026812596479430795,-0.007644176483154297,757,100.32711124420166,,0.002416815608739853,158.27513122558594,0.0006063729524612427
1763260131.7598476,717.0,53760,0.529778003692627,0.007842003367841244,,0.0,0.00026781874476000667,0.020390748977661133,762,101.19131064414978,,-0.006873015314340591,200.5511474609375,0.0007420657202601433
1763260132.612488,716.0,54272,0.5368950366973877,0.011174565181136131,,0.0,0.0002675115247257054,0.07304251194000244,767,102.0439510345459,,-0.017267078161239624,172.6940155029297,0.0006449669599533081
1763260134.15412,713.0,55168,0.5545912981033325,-0.0017677666619420052,,0.0,0.00026697388966567814,0.10411083698272705,775,103.58558297157288,,-0.0023171864449977875,0.7424790859222412,0.0003452254459261894
1763260136.2036264,711.0,56448,0.5990365743637085,0.0029592569917440414,,0.0,0.00026620583957992494,0.012683749198913574,788,105.63508939743042,,-0.0005167089402675629,0.5896403789520264,0.00012676231563091278
1763260137.5264492,,57332,,,160.0,,,,797,106.95791220664978,160.0,,,
1763260138.9992795,707.0,58112,0.5934353470802307,0.003736761398613453,,0.0,0.0002652073744684458,-0.0012171268463134766,806,108.43074250221252,,0.0016130395233631134,280.6459655761719,0.00015047285705804825
1763260140.611189,704.0,59008,0.5845162272453308,-0.0024310965090990067,,0.0,0.00026466973940841854,0.16336393356323242,815,110.04265189170837,,0.0029227305203676224,0.3441716432571411,0.0001507885754108429
1763260147.68676,687.0,62464,0.5771828889846802,0.003694581799209118,,0.0,0.0002625960041768849,0.004302978515625,863,117.11822295188904,,-0.006144218146800995,399.8247375488281,0.00017022807151079178
1763260148.649139,,62890,,,85.0,,,,872,118.08060193061829,85.0,,,
1763260149.1966152,,63116,,,159.0,,,,876,118.62807822227478,159.0,,,
1763260155.9557574,672.0,66688,0.5966838598251343,-0.00038457009941339493,,0.0,0.0002600614388938993,-0.16330015659332275,922,125.38722038269043,,-0.0022993236780166626,0.26138195395469666,1.3834796845912933e-05
1763260157.300561,671.0,67456,0.5744525790214539,0.0027664145454764366,,0.0,0.0002596006088424474,-0.2082740068435669,930,126.73202395439148,,-3.7713907659053802e-06,0.19445708394050598,0.0005988450720906258
1763260158.7250283,669.0,68224,0.5758522748947144,-0.0014080144464969635,,0.0,0.0002591397787909955,0.0025700926780700684,938,128.15649127960205,,0.005226753652095795,32.114994049072266,0.00017544254660606384
1763260159.3273954,669.0,68608,0.5389172434806824,0.010867403820157051,,0.0,0.0002589093637652695,-1.1474616527557373,941,128.75885844230652,,0.005263244733214378,0.12667590379714966,0.0005946885794401169
1763260159.3812575,,68699,,,500.0,,,,942,128.81272053718567,500.0,,,
1763260160.538316,667.0,69248,0.5672304630279541,-0.002351853996515274,,0.0,0.0002585253387223929,0.00035762786865234375,948,129.9697790145874,,-0.007141396403312683,54.08380126953125,0.00028925202786922455
1763260165.3696291,662.0,71936,0.5537608861923218,0.02553914487361908,,0.0,0.0002569124335423112,0.06556588411331177,974,134.80109214782715,,0.008312433958053589,0.04396755248308182,0.000863637775182724
1763260166.508897,661.0,72576,0.5203467607498169,0.00809649471193552,,0.0,0.0002565284084994346,-0.08712387084960938,980,135.9403600692749,,0.0008994191884994507,0.004067026544362307,0.001272992230951786
1763260167.4589522,660.0,73088,0.504183828830719,0.009764677844941616,,0.0,0.0002562211884651333,-0.9464362859725952,985,136.8904151916504,,0.011353127658367157,0.004454631358385086,0.001270395703613758
1763260169.296274,658.0,74112,0.5427823662757874,0.0208577923476696,,0.021484375,0.00025560674839653075,0.30349600315093994,995,138.72773694992065,,-0.019264250993728638,0.0009416278917342424,0.007757318206131458
1763260169.573912,658.0,74240,0.5518465042114258,0.0009612478315830231,,0.0,0.00025552994338795543,0.00017458200454711914,997,139.00537490844727,,0.0072258636355400085,221.40328979492188,0.0004500206559896469
1763260173.082575,655.0,76160,0.5415419340133667,0.013128126040101051,,0.017578125,0.0002543778682593256,0.2382662296295166,1015,142.5140380859375,,-0.04764705151319504,0.00024876894894987345,0.005662173964083195
1763260173.9388797,654.0,76672,0.5394824743270874,0.01743917353451252,,0.0,0.00025407064822502434,-0.00032842159271240234,1020,143.37034273147583,,-0.006584815680980682,0.00013041966303717345,0.002833920530974865
1763260175.882573,,77699,,,500.0,,,,1031,145.31403589248657,500.0,,,
1763260179.4264545,,79699,,,500.0,,,,1050,148.85791754722595,500.0,,,
1763260180.0906725,648.0,80000,0.520639181137085,-0.0009108847007155418,,0.0,0.0002520737471058965,-0.9711875915527344,1053,149.52213549613953,,-0.005534760653972626,0.00024395130458287895,0.001584804616868496
1763260181.0597427,648.0,80512,0.5829405784606934,-0.010851122438907623,,0.0,0.0002517665270715952,0.04508364200592041,1058,150.49120569229126,,-0.01305893063545227,0.00038572255289182067,0.0014860955998301506
1763260185.7906704,644.0,83072,0.5474206209182739,0.002214956097304821,,0.0,0.0002502304269000888,-0.14030182361602783,1083,155.22213339805603,,-0.008804069831967354,0.0005035254871472716,0.00041936244815588
