losses/clipfrac,losses/explained_variance,losses/approx_kl,losses/value_loss,charts/learning_rate,charts/episodic_return,losses/policy_loss,_step,global_step,losses/entropy,charts/SPS,losses/old_approx_kl,_timestamp,charts/episodic_length,_runtime
0.0,-0.029997587203979492,0.00013675354421138763,0.004195983521640301,0.00010591397585812956,,0.0036893486976623535,3419,323584,0.529930830001831,720.0,0.0038235224783420563,1763260531.0063663,,474.45131826400757
0.0,-0.010947465896606445,0.0004920968785881996,0.0003237224300391972,0.00010545314580667764,,-0.00411638617515564,3426,324352,0.53950035572052,720.0,0.0034575993195176125,1763260531.7966812,,475.2416331768036
0.0,-4.887580871582031e-05,8.405745029449463e-05,267.1813049316406,0.00010537634079810232,,-0.0017515085637569427,3428,324480,0.5685287714004517,721.0,0.0028963107615709305,1763260531.9382763,,475.38322830200195
0.00390625,0.264934241771698,0.0008956780657172203,0.00027034530648961663,0.00010491551802260801,,0.0012195035815238953,3435,325248,0.5358716249465942,721.0,0.0019334880635142326,1763260532.7328641,,476.17781615257263
0.0,-0.07028639316558838,6.421469151973724e-06,0.00021054025273770094,0.00010399385791970417,,-0.0003070421516895294,3450,326784,0.6032809615135193,722.0,0.0012945020571351051,1763260534.3079545,,477.7529065608978
,,,,,500.0,,3451,326874,,,,1763260534.3535686,500.0,477.79852056503296
0.0,-6.961822509765625e-05,7.495656609535217e-05,399.52838134765625,0.00010330261284252629,,-0.003726087510585785,3462,327936,0.5047773122787476,722.0,-0.0011927597224712372,1763260535.5758238,,479.0207757949829
,,,,,500.0,,3476,329374,,,,1763260537.0869837,500.0,480.5319356918335
0.0,-0.03489267826080322,0.0002689417451620102,0.0006237432826310396,0.0001022273427224718,,0.0008799508213996887,3479,329728,0.5451297760009766,723.0,0.0005195736885070801,1763260537.4913018,,480.93625378608704
0.0,-0.05111336708068848,0.0003208788111805916,0.00042151473462581635,0.000101075267593842,,0.0025458652526140213,3498,331648,0.5609562397003174,724.0,-0.002149340696632862,1763260539.516348,,482.96129989624023
0.0,-0.20328891277313232,0.0005031675100326538,0.00036587505019269884,0.00010076804755954072,,-0.0006823837757110596,3503,332160,0.5670984387397766,725.0,-0.006036939099431038,1763260540.0413659,,483.4863178730011
0.0,-0.3896595239639282,0.0006082979962229729,0.0003788536414504051,0.00010015360749093816,,-0.0012286435812711716,3513,333184,0.5256093740463257,725.0,-0.009341052733361721,1763260541.079859,,484.5248110294342
0.0,-6.556510925292969e-06,8.742231875658035e-05,490.6766357421875,9.946236241376027e-05,,0.0021175146102905273,3525,334336,0.595147430896759,726.0,-0.0017097042873501778,1763260542.2349358,,485.67988777160645
0.0,-0.9232742786407471,0.00010603852570056915,0.00036200310569256544,9.869431960396469e-05,,0.001133585348725319,3537,335616,0.5590887069702148,726.0,-0.0028142519295215607,1763260543.5678415,,487.0127935409546
0.0,-0.0003314018249511719,0.00014976318925619125,250.97201538085938,9.769585449248552e-05,,0.003456033766269684,3554,337280,0.5293557643890381,727.0,-0.0008811792358756065,1763260545.2557952,,488.7007472515106
0.0,-0.013050079345703125,0.00046053435653448105,0.003196495585143566,9.76190494839102e-05,,-0.0023487303406000137,3555,337408,0.5470453500747681,728.0,4.979316145181656e-05,1763260545.3682141,,488.81316614151
0.0,-0.11045658588409424,0.000207388773560524,0.00021694925089832395,9.631336433812976e-05,,-0.006692937575280666,3576,339584,0.5713621973991394,729.0,-0.0032741092145442963,1763260547.5582433,,491.0031952857971
,,,,,500.0,,3578,339748,,,,1763260547.6991525,500.0,491.1441044807434
0.0,-0.08085381984710693,0.00014888867735862732,0.00023798045003786683,9.600614430382848e-05,,0.0026840269565582275,3581,340096,0.5427496433258057,729.0,-0.0020995065569877625,1763260548.067754,,491.51270604133606
0.0,0.00031512975692749023,1.952052116394043e-05,32.22819137573242,9.554531425237656e-05,,-0.0029911212623119354,3589,340864,0.5448833703994751,729.0,-0.0005411729216575623,1763260548.8595412,,492.30449318885803
0.0,0.038789451122283936,6.776675581932068e-05,0.0028463781345635653,9.400921408087015e-05,,-0.0002136826515197754,3613,343424,0.5670858025550842,731.0,0.00027319975197315216,1763260551.4502861,,494.89523816108704
0.0,-5.221366882324219e-05,3.25571745634079e-05,302.95135498046875,9.347157902084291e-05,,-0.0010952986776828766,3622,344320,0.4854547083377838,731.0,0.0010933242738246918,1763260552.3771996,,495.8221516609192
0.0,-0.7928910255432129,0.0002522161230444908,0.0002684752980712801,9.231951116817072e-05,,0.0005645975470542908,3640,346240,0.5335802435874939,733.0,0.003287958912551403,1763260554.269544,,497.7144958972931
0.0,0.00018638372421264648,4.2961910367012024e-05,124.267333984375,9.139785106526688e-05,,0.0006111692637205124,3656,347776,0.5159302353858948,733.0,0.0006609819829463959,1763260555.789233,,499.23418498039246
0.0,-0.12208080291748047,0.0002893079072237015,0.0004319351864978671,9.055299597093835e-05,,-0.00010789558291435242,3669,349184,0.5097107887268066,734.0,0.0012385696172714233,1763260557.2070243,,500.6519763469696
0.0,-0.12035548686981201,9.540002793073654e-05,0.0003139350446872413,8.993855590233579e-05,,-0.0019901013001799583,3679,350208,0.563802182674408,735.0,-0.0033416496589779854,1763260558.2135653,,501.65851736068726
0.0,0.08351647853851318,0.000117473304271698,0.0031510605476796627,8.978494588518515e-05,,-0.0006169117987155914,3683,350464,0.5515499711036682,735.0,-0.00022650323808193207,1763260558.5075457,,501.9524977207184
0.0,0.4262648820877075,2.988334745168686e-05,0.0003818803816102445,8.970814087660983e-05,,0.0006059184670448303,3684,350592,0.565867006778717,735.0,0.0005852216854691505,1763260558.6190243,,502.0639762878418
0.0,-7.152557373046875e-06,3.4864991903305054e-05,184.0411376953125,8.809523569652811e-05,,-0.0022839531302452087,3711,353280,0.5557391047477722,736.0,0.00037579797208309174,1763260561.4964526,,504.94140458106995
0.0,-0.16850709915161133,0.00010888371616601944,0.00037570195854641497,8.794162567937747e-05,,0.0008476870134472847,3713,353536,0.5842850208282471,736.0,0.0063536642119288445,1763260561.7520123,,505.196964263916
,,,,,500.0,,3715,353764,,,,1763260561.916929,500.0,505.36188101768494
0.0,7.653236389160156e-05,3.249663859605789e-05,246.76870727539062,8.68663628352806e-05,,-0.0018898509442806244,3731,355328,0.5173653960227966,737.0,0.0014391625300049782,1763260563.5946386,,507.0395905971527
0.0,-0.20184731483459473,5.3386203944683075e-05,0.000266691145952791,8.663594780955464e-05,,-0.0010869428515434265,3734,355712,0.5686206221580505,737.0,0.0007126787677407265,1763260563.9784977,,507.42344975471497
,,,,,500.0,,3755,357764,,,,1763260566.075615,500.0,509.5205669403076
0.0,8.004903793334961e-05,4.988722503185272e-05,452.48309326171875,8.417818753514439e-05,,0.001322418451309204,3775,359808,0.5925916433334351,739.0,-0.0004278048872947693,1763260568.1448212,,511.5897731781006
,,,,,500.0,,3779,360264,,,,1763260568.5416877,500.0,511.9866397380829
,,,,,500.0,,3804,362764,,,,1763260571.1216722,500.0,514.5666241645813
0.0,-0.46134138107299805,9.571574628353119e-05,0.00048722021165303886,8.218125731218606e-05,,-0.0021875351667404175,3807,363136,0.5419991612434387,741.0,0.0029933471232652664,1763260571.4784873,,514.9234392642975
,,,,,500.0,,3847,367264,,,,1763260575.610074,500.0,519.0550260543823
0.0,-0.147316575050354,0.00042084604501724243,0.0004495687026064843,7.77265740907751e-05,,-0.003136053681373596,3879,370560,0.5528624057769775,745.0,0.0003047920763492584,1763260579.020528,,522.4654800891876
0.0,-0.5547605752944946,7.314607501029968e-05,0.0033968982752412558,7.749615906504914e-05,,-0.0031867995858192444,3883,370944,0.574650228023529,745.0,-0.0026618782430887222,1763260579.430992,,522.8759438991547
0.0,-0.022166728973388672,0.00018579792231321335,0.0003359406837262213,7.741935405647382e-05,,0.0024468861520290375,3884,371072,0.5246418118476868,745.0,-0.004092457704246044,1763260579.5524743,,522.9974262714386
0.0,0.00017780065536499023,0.0002064872533082962,195.68670654296875,7.726574403932318e-05,,-0.005201695486903191,3887,371328,0.5608698129653931,745.0,0.0016179922968149185,1763260579.8229434,,523.2678954601288
,,,,,500.0,,3891,371764,,,,1763260580.2254975,500.0,523.6704494953156
0.0,0.32752829790115356,8.837319910526276e-06,0.0027719957288354635,7.65744989621453e-05,,-0.0004029609262943268,3898,372480,0.5287967920303345,746.0,0.000548086129128933,1763260581.0207262,,524.4656782150269
0.0,2.658367156982422e-05,9.281747043132782e-05,111.38252258300781,7.572964386781678e-05,,0.002403542399406433,3912,373888,0.5886304378509521,746.0,-0.0012456458061933517,1763260582.5527668,,525.9977188110352
,,,,,500.0,,3915,374264,,,,1763260582.845488,500.0,526.29044008255
0.0,-0.024173617362976074,0.0002157464623451233,0.00046964295324869454,7.473118603229523e-05,,-0.0010793320834636688,3928,375552,0.556334912776947,747.0,-0.0016533080488443375,1763260584.2864401,,527.7313921451569
0.0,-0.00960087776184082,0.0004997728392481804,0.00034945455263368785,7.373272092081606e-05,,-0.011988190934062004,3944,377216,0.532850980758667,748.0,0.0057364171370863914,1763260586.0343058,,529.4792578220367
,,,,,500.0,,3945,377264,,,,1763260586.0526385,500.0,529.4975905418396
0.0,0.00015342235565185547,0.00019924528896808624,179.14273071289062,7.365591591224074e-05,,-0.0013496652245521545,3946,377344,0.5395671129226685,748.0,-0.005046248435974121,1763260586.1742811,,529.6192331314087
0.0,-0.11390531063079834,0.000670342706143856,0.0003683673858176917,7.31182808522135e-05,,-0.003528282977640629,3954,378240,0.5287463665008545,748.0,0.004671811126172543,1763260587.1093204,,530.5542724132538
0.0,0.19256842136383057,0.00016958359628915787,0.0004726335173472762,7.258064579218626e-05,,-0.007795283570885658,3963,379136,0.5294283628463745,749.0,0.0019439635798335075,1763260588.0672603,,531.5122122764587
0.0,8.863210678100586e-05,5.096755921840668e-05,302.88128662109375,7.219662074930966e-05,,-0.0008807964622974396,3969,379776,0.5755497217178345,749.0,0.002237582579255104,1763260588.7354019,,532.1803538799286
0.0,-0.24257159233093262,9.890925139188766e-05,0.0005052888300269842,7.142857066355646e-05,,-0.0002633240073919296,3981,381056,0.6219853758811951,749.0,-0.00042084697633981705,1763260590.0331328,,533.4780848026276
,,,,,500.0,,3983,381264,,,,1763260590.2197204,500.0,533.6646723747253
0.0,0.014417707920074463,0.00017251446843147278,0.0005296817980706692,7.04301055520773e-05,,-0.004807166755199432,3997,382720,0.4991064667701721,750.0,0.0016051288694143295,1763260591.7193139,,535.164265871048
0.0,0.034101784229278564,2.3634172976016998e-05,0.0006782322307117283,6.904762267367914e-05,,-0.002767130732536316,4020,385024,0.5521115660667419,751.0,0.0013095950707793236,1763260593.9927516,,537.4377036094666
0.0,0.2296963334083557,6.235763430595398e-05,0.003271476598456502,6.666666740784422e-05,,0.001719839870929718,4059,388992,0.5272632241249084,753.0,-0.0013398006558418274,1763260598.128936,,541.5738880634308
0.0,-4.9591064453125e-05,2.6366673409938812e-05,59.26382064819336,6.497695721918717e-05,,-0.0011026393622159958,4087,391808,0.5291808843612671,754.0,-0.0008860332891345024,1763260601.09149,,544.5364420413971
,,,,,500.0,,4091,392264,,,,1763260601.4998603,500.0,544.944812297821
0.0,0.05272114276885986,0.00013513676822185516,0.0003687116550281644,6.382488209055737e-05,,-0.003318771719932556,4105,393728,0.6029049158096313,755.0,0.00020582973957061768,1763260602.977865,,546.422816991806
0.0,0.2067650556564331,3.3128075301647186e-05,0.0005330780986696482,6.35944670648314e-05,,0.002919744700193405,4109,394112,0.5368306636810303,755.0,7.26962462067604e-05,1763260603.3739827,,546.8189346790314
0.0,0.3235648274421692,0.00013031251728534698,0.00029834991437382996,6.32104420219548e-05,,0.0031831711530685425,4115,394752,0.5069242119789124,756.0,-0.0035871323198080063,1763260603.974983,,547.4199349880219
0.0,0.11809718608856201,0.00012737978249788284,0.0004891989519819617,6.298003427218646e-05,,-0.00300724059343338,4119,395136,0.5773321986198425,756.0,0.0031783198937773705,1763260604.3907392,,547.8356912136078
,,,,,500.0,,4144,397764,,,,1763260606.9806433,500.0,550.4255952835083
0.0,5.513429641723633e-05,1.2147240340709686e-05,383.361328125,6.105990905780345e-05,,-0.0002452954649925232,4150,398336,0.5668405294418335,757.0,0.0006605135276913643,1763260607.620172,,551.0651240348816
0.0,-0.05127131938934326,6.18472695350647e-05,0.0004011352139059454,5.990783392917365e-05,,0.00173285324126482,4168,400256,0.64007169008255,758.0,-0.0009222030639648438,1763260609.5956733,,553.040625333786
0.0,-0.00011968612670898438,2.0942650735378265e-05,94.12569427490234,5.8986173826269805e-05,,4.1641294956207275e-05,4184,401792,0.5740118026733398,759.0,-0.0010760193690657616,1763260611.1910205,,554.6359724998474
0.0,8.219480514526367e-05,2.9161572456359863e-05,175.49560546875,5.837173739564605e-05,,0.0016743317246437073,4194,402816,0.5874007940292358,759.0,0.0007318966090679169,1763260612.2391582,,555.6841101646423
0.0,8.559226989746094e-05,7.841736078262329e-06,64.98047637939453,5.806451736134477e-05,,-0.0005543716251850128,4199,403328,0.5017622113227844,759.0,4.719756543636322e-05,1763260612.7914279,,556.2363798618317
0.0,3.8504600524902344e-05,0.00012227147817611694,95.46385192871094,5.6528417189838365e-05,,0.003251831978559494,4224,405888,0.6069618463516235,760.0,-0.003148745745420456,1763260615.4478757,,558.8928277492523
0.0,-0.18057572841644287,3.3375807106494904e-05,0.0024836917873471975,5.6221197155537084e-05,,-0.0005564391613006592,4229,406400,0.5238284468650818,760.0,-0.0012897001579403877,1763260616.0153387,,559.4602906703949
0.0,-4.887580871582031e-05,9.031780064105988e-05,241.71116638183594,5.537634569918737e-05,,-0.0006581991910934448,4243,407808,0.5449362397193909,761.0,-0.00310470350086689,1763260617.4596076,,560.9045596122742
0.0,0.005696237087249756,3.30926850438118e-05,0.0004663226427510381,5.514593067346141e-05,,0.0006412789225578308,4246,408192,0.5667073130607605,761.0,-0.002484154887497425,1763260617.8416705,,561.2866225242615
,,,,,500.0,,4252,408764,,,,1763260618.4031096,500.0,561.8480615615845
0.0,-0.11532926559448242,3.544799983501434e-05,0.002458291593939066,5.4685100622009486e-05,,-0.00045427680015563965,4254,408960,0.5716175436973572,761.0,0.00028414465487003326,1763260618.6562161,,562.1011681556702
0.0,-0.0359499454498291,0.00013783108443021774,0.000649579509627074,5.4608295613434166e-05,,0.0027643516659736633,4255,409088,0.4996771514415741,762.0,0.003717598505318165,1763260618.7679904,,562.2129423618317
0.0,-6.651878356933594e-05,8.956529200077057e-06,249.4214324951172,5.353302549337968e-05,,-0.0009646862745285034,4273,410880,0.6131263375282288,762.0,-0.00026072654873132706,1763260620.6887362,,564.133688211441
0.0,-9.5367431640625e-05,8.147954940795898e-05,348.3868713378906,5.330261046765372e-05,500.0,0.0007487460970878601,4276,411264,0.591440737247467,762.0,0.0022141505032777786,1763260621.107198,500.0,564.5521500110626
0.0,0.08300286531448364,2.1107494831085205e-05,0.0025050905533134937,5.32258054590784e-05,,-0.000592842698097229,4277,411392,0.5967511534690857,762.0,0.0014049466699361801,1763260621.2317176,,564.6766695976257
0.0,-0.11690270900726318,0.00015946291387081146,0.0006713470793329179,5.314900045050308e-05,,-0.0025972723960876465,4278,411520,0.5851147770881653,762.0,0.003692636266350746,1763260621.3725417,,564.8174936771393
0.0,-0.10940468311309814,4.93023544549942e-05,0.0006147103267721832,5.2534564019879326e-05,,-0.0009950101375579834,4288,412544,0.5266091227531433,763.0,-0.00022340752184391022,1763260622.3758569,,565.8208088874817
,,,,,500.0,,4290,412764,,,,1763260622.567308,500.0,566.0122599601746
0.0,0.18960291147232056,1.6638077795505524e-05,0.0026472166646271944,5.2304148994153365e-05,,0.0027448534965515137,4292,412928,0.5774591565132141,763.0,-0.0005884161219000816,1763260622.8010824,,566.2460343837738
0.0,0.4456941485404968,3.798678517341614e-05,0.0005617581773549318,5.09216588397976e-05,,-0.00014773011207580566,4314,415232,0.5635793209075928,764.0,0.000514129176735878,1763260625.2687552,,568.7137072086334
0.0,0.05869966745376587,7.241964340209961e-05,0.0007528677815571427,5.069124381407164e-05,,-0.0008173268288373947,4318,415616,0.4934674799442291,764.0,0.004959907382726669,1763260625.7037523,,569.14870429039
0.0,-0.4449955224990845,2.1189451217651367e-05,0.0024486109614372253,4.90015372633934e-05,,0.0011837519705295563,4346,418432,0.5398252010345459,765.0,6.657838821411133e-05,1763260628.7088437,,572.1537957191467
0.0,-0.15204381942749023,1.4475546777248383e-05,0.0022624367848038673,4.777265712618828e-05,,-4.984438419342041e-05,4366,420480,0.5384394526481628,765.0,0.0007995953783392906,1763260630.9061437,,574.3510956764221
0.0,-0.11540424823760986,1.2411735951900482e-05,0.0007217709207907319,4.738863208331168e-05,,-0.0012480281293392181,4372,421120,0.5726182460784912,766.0,-0.00025674235075712204,1763260631.5708714,,575.0158233642578
0.0,-0.2201329469680786,0.00027555134147405624,0.0008382091182284057,4.7081412049010396e-05,,-0.0020408928394317627,4377,421632,0.49959617853164673,766.0,-0.0026416676118969917,1763260632.1627018,,575.6076538562775
0.0,-0.14574801921844482,7.307808846235275e-05,0.0005999437998980284,4.7004607040435076e-05,,-0.0008885152637958527,4378,421760,0.5799968242645264,766.0,-0.0012667188420891762,1763260632.2822669,,575.7272188663483
0.0,-0.10157549381256104,3.024749457836151e-05,0.0004917916376143694,4.646697561838664e-05,,0.0007618702948093414,4387,422656,0.5371339321136475,766.0,-0.001947067677974701,1763260633.2201962,,576.6651482582092
0.0,-0.019377946853637695,1.0837800800800323e-05,0.0005762773216702044,4.59293405583594e-05,,-0.0007831566035747528,4396,423552,0.6045746207237244,767.0,-0.0009676022455096245,1763260634.0820465,,577.5269985198975
,,,,,500.0,,4413,425264,,,,1763260635.716458,500.0,579.1614100933075
0.0,0.04581540822982788,5.8418139815330505e-05,0.0021997441072016954,4.4777265429729596e-05,,0.0021365471184253693,4415,425472,0.5599198937416077,767.0,-0.001400703564286232,1763260635.9480703,,579.3930222988129
,,,,,500.0,,4456,429764,,,,1763260640.120277,500.0,583.5652289390564
0.0,0.009129166603088379,1.8081627786159515e-05,0.000702329445630312,4.132104368181899e-05,,-0.0012106932699680328,4470,431232,0.5806424021720886,770.0,0.0005739191547036171,1763260641.575354,,585.0203061103821
0.0,0.13377898931503296,2.140738070011139e-05,0.0022034132853150368,4.086021363036707e-05,,-0.0009847134351730347,4478,432000,0.6019481420516968,770.0,0.00013499706983566284,1763260642.3817735,,585.8267254829407
0.0,-0.0800318717956543,8.372962474822998e-05,0.0006804435979574919,4.070660361321643e-05,,-0.0011352114379405975,4480,432256,0.5142035484313965,770.0,-0.0006822720170021057,1763260642.6101182,,586.0550701618195
0.0,0.04242473840713501,1.1929310858249664e-05,0.00230596330948174,4.0015362174017355e-05,,-0.0013142339885234833,4492,433408,0.577494204044342,771.0,0.00034401100128889084,1763260643.7759016,,587.2208535671234
0.0,9.196996688842773e-05,1.2088567018508911e-05,172.4124298095703,3.9784947148291394e-05,,-0.0032706521451473236,4496,433792,0.5198778510093689,771.0,2.952665090560913e-05,1763260644.1605728,,587.6055247783661
0.0,0.02028203010559082,0.00011212378740310669,0.0007231534691527486,3.9631337131140754e-05,,-0.0014889352023601532,4498,434048,0.5671867728233337,771.0,0.001316957175731659,1763260644.3916001,,587.8365521430969
,,,,,500.0,,4520,436264,,,,1763260646.6377945,500.0,590.0827465057373
0.0,-0.01567554473876953,1.1927448213100433e-05,0.0022836083080619574,3.817204196820967e-05,,-9.194109588861465e-05,4522,436480,0.5241091251373291,772.0,-4.249904304742813e-05,1763260646.8836942,,590.3286461830139
0.0,-0.24713540077209473,3.858562558889389e-05,0.0008585386094637215,3.801843195105903e-05,,-0.0005638748407363892,4524,436736,0.5359124541282654,772.0,-0.0007977532222867012,1763260647.1186361,,590.563588142395
,,,,,500.0,,4525,436764,,,,1763260647.160281,500.0,590.6052329540253
0.0,-0.17474675178527832,5.140714347362518e-05,0.0022379960864782333,3.786482193390839e-05,,-0.0021385103464126587,4527,436992,0.5079401731491089,772.0,-0.0013426858931779861,1763260647.4092796,,590.854231595993
0.0,-4.947185516357422e-05,3.613438457250595e-05,70.02388000488281,3.763440690818243e-05,,-0.000911325216293335,4531,437376,0.5491780042648315,772.0,-0.0008148076012730598,1763260647.7840815,,591.2290334701538
0.0,-0.09731388092041016,1.7869286239147186e-05,0.0008605991606600583,3.7480800529010594e-05,,0.00014982186257839203,4533,437632,0.566094160079956,773.0,0.00030956510454416275,1763260648.0130475,,591.4579994678497
0.0,-0.0006903409957885742,6.11133873462677e-06,0.0007576282368972898,3.7403995520435274e-05,,-0.0007489286363124847,4534,437760,0.5745534300804138,773.0,-0.0014710389077663422,1763260648.1261325,,591.5710844993591
0.0,5.2928924560546875e-05,8.341856300830841e-06,322.01690673828125,3.617511538323015e-05,,-0.00011323392391204834,4555,439808,0.5436314344406128,773.0,-0.00010252837091684341,1763260650.1526573,,593.5976092815399
0.0,-0.1162261962890625,7.789582014083862e-06,0.0008490509353578091,3.602150536607951e-05,,3.327801823616028e-05,4557,440064,0.5681808590888977,774.0,-0.0005790144205093384,1763260650.4119403,,593.8568923473358
0.0,0.10698187351226807,3.325473517179489e-05,0.0008703356143087149,3.571428533177823e-05,,-0.0009821206331253052,4562,440576,0.5104575157165527,774.0,-0.0012381887063384056,1763260650.8940842,,594.3390362262726
,,,,,131.0,,4576,441895,,,,1763260652.20147,131.0,595.6464219093323
0.0,-0.04046452045440674,3.7439167499542236e-06,0.002774900523945689,3.325652869534679e-05,,-0.0002517402172088623,4604,444672,0.5718292593955994,776.0,0.00027803704142570496,1763260654.9161072,,598.3610591888428
0.0,7.510185241699219e-05,4.280358552932739e-06,313.78314208984375,3.2718893635319546e-05,,-0.00021014362573623657,4613,445568,0.5781247019767761,776.0,0.0010727737098932266,1763260655.7693388,,599.2142908573151
0.0,-0.012685418128967285,5.434732884168625e-05,0.0008868856821209192,3.187403854099102e-05,,-0.0026056990027427673,4626,446976,0.5285999178886414,777.0,0.000690980814397335,1763260657.135408,,600.5803599357605
0.0,-0.07326281070709229,4.928559064865112e-06,0.0008911219192668796,3.133640711894259e-05,,-0.00043056532740592957,4635,447872,0.5843474268913269,777.0,0.0003943890333175659,1763260658.044848,,601.4897999763489
,,,,,500.0,,4641,448492,,,,1763260658.5617394,500.0,602.0066914558411
0.0,0.05314743518829346,5.6947581470012665e-05,0.001002361997961998,3.079877205891535e-05,,-0.0034849047660827637,4644,448768,0.5650299787521362,777.0,-0.0010973261669278145,1763260658.9603825,,602.4053344726562
,,,,,500.0,,4661,450492,,,,1763260660.6183515,500.0,604.0633034706116
0.0,-0.05553102493286133,7.420778274536133e-06,0.0007372527616098523,2.8878648663521744e-05,,-1.0348856449127197e-05,4675,451968,0.5944676399230957,779.0,-0.00017053820192813873,1763260662.100822,,605.5457739830017
0.0,0.11797630786895752,0.00017457269132137299,0.002055311342701316,2.788018355204258e-05,,-0.006350111216306686,4691,453632,0.5265472531318665,779.0,-0.004608701914548874,1763260663.7636137,,607.2085657119751
,,,,,500.0,,4709,455540,,,,1763260665.5411472,500.0,608.9860992431641
0.0,-0.05613219738006592,2.8213486075401306e-05,0.0011891082394868135,2.649769521667622e-05,,0.0008568912744522095,4713,455936,0.5814845561981201,780.0,0.001868952065706253,1763260665.9504952,,609.3954472541809
0.0,0.25347644090652466,9.163282811641693e-06,0.001123783877119422,2.496159686415922e-05,,-0.0005114451050758362,4738,458496,0.593712329864502,781.0,0.0010010721161961555,1763260668.3174117,,611.7623636722565
,,,,,500.0,,4739,458540,,,,1763260668.3466227,500.0,611.791574716568
0.0,0.024328410625457764,1.0319054126739502e-05,0.002323527354747057,2.480798684700858e-05,,6.41336664557457e-05,4741,458752,0.5972213745117188,781.0,-0.0006107594817876816,1763260668.6041715,,612.0491235256195
0.0,-0.028825759887695312,1.7160549759864807e-05,0.001170627074316144,2.465437864884734e-05,,-0.00020987167954444885,4743,459008,0.5607863664627075,782.0,0.0019147135317325592,1763260668.8276458,,612.2725977897644
,,,,,500.0,,4754,460040,,,,1763260669.8082933,500.0,613.2532453536987
0.0,-1.9073486328125e-05,1.889653503894806e-06,344.7602233886719,2.396313357166946e-05,,0.00042197108268737793,4755,460160,0.5697249174118042,782.0,0.0002580573782324791,1763260669.9245343,,613.3694863319397
0.0,0.06264078617095947,1.8049031496047974e-06,0.0009981687180697918,2.288786527060438e-05,,0.00017560645937919617,4772,461952,0.600386917591095,783.0,-0.00012765824794769287,1763260671.602343,,615.0472950935364
0.0,-0.01357412338256836,2.5968998670578003e-05,0.001308006001636386,2.2043010176275857e-05,,-9.733438491821289e-05,4786,463360,0.5904543995857239,783.0,0.00032019801437854767,1763260672.9586515,,616.403603553772
0.0,-0.04643440246582031,1.2706965208053589e-05,0.0010738854762166739,2.1966205167700537e-05,,-0.0005650818347930908,4787,463488,0.5847144722938538,784.0,-0.0005723871290683746,1763260673.0724716,,616.5174236297607
,,,,,500.0,,4788,463540,,,,1763260673.0914075,500.0,616.5363595485687
0.0,-0.02648758888244629,9.165145456790924e-06,0.0011828483548015356,2.14285719266627e-05,,-0.001022249460220337,4796,464384,0.5222387909889221,784.0,0.0005211969837546349,1763260673.8746948,,617.3196468353271
0.0,-2.372264862060547e-05,2.8219074010849e-07,126.42900085449219,2.1274961909512058e-05,,-1.4510005712509155e-05,4799,464640,0.6234761476516724,784.0,-1.966487616300583e-05,1763260674.1487348,,617.5936868190765
0.0,0.38452035188674927,2.210959792137146e-06,0.0011987206526100636,2.0814131858060136e-05,,5.2951276302337646e-05,4806,465408,0.5273491740226746,784.0,-5.1701441407203674e-05,1763260674.852639,,618.297590970993
0.0,8.20159912109375e-05,1.2022443115711212e-05,0.0018529277294874191,2.0660521840909496e-05,,-0.0015909411013126373,4809,465664,0.5922678709030151,785.0,2.9212795197963715e-05,1763260675.1140192,,618.5589711666107
0.0,-9.548664093017578e-05,1.5740282833576202e-05,113.17035675048828,2.0430106815183535e-05,,0.0002959594130516052,4813,466048,0.5341359972953796,785.0,-0.0011305687949061394,1763260675.4476151,,618.8925671577454
0.0,0.18770939111709595,2.175290137529373e-05,0.0010406788205727935,1.8049155187327415e-05,,-0.0010875649750232697,4851,470016,0.5817936658859253,787.0,-0.0020053135231137276,1763260679.0190809,,622.4640328884125
,,,,,500.0,,4852,470040,,,,1763260679.030521,500.0,622.4754729270935
0.0,0.020014584064483643,2.094544470310211e-06,0.00176720367744565,1.7588325135875493e-05,,-2.471916377544403e-05,4859,470784,0.5512478351593018,787.0,0.00014260131865739822,1763260679.724872,,623.1698241233826
0.0,-0.03129744529724121,2.88989394903183e-06,0.0012557907029986382,1.6973886886262335e-05,,-0.0005566775798797607,4868,471808,0.6127629280090332,788.0,-0.00031828973442316055,1763260680.6521118,,624.0970637798309
0.0,-0.017812490463256836,1.8347054719924927e-07,0.0011251596733927727,1.6589861843385734e-05,,-3.787875175476074e-05,4874,472448,0.5065705180168152,788.0,7.786788046360016e-06,1763260681.212672,,624.6576240062714
0.0,-0.02312767505645752,1.193024218082428e-06,0.0012198311742395163,1.6359446817659773e-05,,-0.00010368973016738892,4878,472832,0.5732414126396179,788.0,-9.776372462511063e-05,1763260681.5838509,,625.0288028717041
0.0,0.005683958530426025,1.2880191206932068e-06,0.001821676967665553,1.6129031791933812e-05,,-0.0002645626664161682,4882,473216,0.5473920106887817,788.0,-0.0003030085936188698,1763260681.920182,,625.3651340007782
0.0,-3.445148468017578e-05,1.6577541828155518e-06,235.16607666015625,1.4132104297459591e-05,,-0.0006462186574935913,4915,476544,0.6250985860824585,790.0,0.0001879185438156128,1763260684.9557533,,628.4007053375244
0.0,6.556510925292969e-07,3.162771463394165e-06,539.9619140625,1.3824885172653012e-05,,-0.000224187970161438,4920,477056,0.5608622431755066,790.0,0.0001461915671825409,1763260685.4083867,,628.8533387184143
