losses/clipfrac,charts/episodic_length,charts/episodic_return,losses/policy_loss,losses/value_loss,_step,losses/explained_variance,losses/entropy,losses/approx_kl,_runtime,charts/SPS,global_step,_timestamp,losses/old_approx_kl,charts/learning_rate
0.0,,,-0.0012786686420440674,83.0509033203125,2211,0.12317496538162231,0.5829887390136719,0.000685887411236763,146.5860457420349,1087.0,152448,1763260158.3427699,0.00622081384062767,0.0002086021559080109
0.0,,,0.005816055461764336,0.32263314723968506,2214,0.26070404052734375,0.5422516465187073,0.0023661237210035324,146.7020480632782,1087.0,152576,1763260158.4587722,0.005644410848617554,0.00020852535089943558
,101.0,101.0,,,2220,,,,147.02599215507507,,152959,1763260158.7827163,,
,75.0,75.0,,,2223,,,,147.13951206207275,,153076,1763260158.8962362,,
,104.0,104.0,,,2225,,,,147.24532222747803,,153180,1763260159.0020463,,
0.0,,,0.0071041882038116455,22.215984344482422,2226,0.43256884813308716,0.5500235557556152,0.0010636169463396072,147.32526755332947,1087.0,153216,1763260159.0819917,0.009349070489406586,0.00020814132585655898
,101.0,101.0,,,2227,,,,147.35021829605103,,153281,1763260159.1069424,,
0.0,,,0.00633355975151062,0.23532526195049286,2235,0.12801098823547363,0.5573634505271912,0.002821010537445545,147.6714026927948,1087.0,153600,1763260159.4281268,0.014695066958665848,0.00020791091083083302
,119.0,119.0,,,2241,,,,147.9536337852478,,153881,1763260159.710358,,
,108.0,108.0,,,2248,,,,148.31960797309875,,154302,1763260160.076332,,
,109.0,109.0,,,2250,,,,148.42615699768066,,154411,1763260160.182881,,
,93.0,93.0,,,2253,,,,148.5606927871704,,154608,1763260160.317417,,
,34.0,34.0,,,2272,,,,149.48995327949524,,155533,1763260161.2466774,,
0.0,,,-0.03221379593014717,99.16914367675781,2280,0.24492740631103516,0.47822296619415283,0.003128994256258011,149.828120470047,1087.0,155904,1763260161.5848446,0.0020028185099363327,0.00020652842067647725
,100.0,100.0,,,2295,,,,150.67763304710388,,156741,1763260162.4343572,,
0.0,100.0,100.0,-0.0038832202553749084,0.301889568567276,2298,0.7209658622741699,0.5472139120101929,5.4424628615379333e-05,150.87895512580872,1086.0,156928,1763260162.6356792,-0.0007916931062936783,0.0002059139806078747
0.03125,,,-0.012219984084367752,42.343482971191406,2310,0.43011242151260376,0.5237444043159485,0.00816667266190052,151.49139022827148,1086.0,157568,1763260163.2481143,0.04544226452708244,0.0002055299555649981
,101.0,101.0,,,2312,,,,151.53029704093933,,157675,1763260163.2870212,,
0.0,,,0.001362033188343048,74.47906494140625,2318,0.6562132835388184,0.4915435016155243,0.0030312910676002502,151.83622932434082,1086.0,157952,1763260163.5929534,0.02547004073858261,0.00020529954053927213
0.01171875,,,0.0047097280621528625,0.17583072185516357,2322,0.8935756683349609,0.5307878255844116,0.007211985997855663,152.09393668174744,1086.0,158208,1763260163.8506608,0.024880385026335716,0.0002051459305221215
0.048828125,,,-0.02519381232559681,16.580806732177734,2324,0.8703328371047974,0.5402002334594727,0.013679376803338528,152.22043299674988,1085.0,158336,1763260163.977157,0.05676542595028877,0.00020506912551354617
0.0,,,-0.0004354044795036316,3.5461807250976562,2329,0.8992791771888733,0.5249994397163391,0.00016743876039981842,152.45093250274658,1086.0,158592,1763260164.2076566,0.0060416292399168015,0.00020491551549639553
,105.0,105.0,,,2339,,,,152.93365573883057,,159189,1763260164.6903799,,
0.001953125,,,-0.03530147671699524,0.45778000354766846,2348,0.8814061880111694,0.5513218641281128,0.0049715423956513405,153.5788586139679,1085.0,159744,1763260165.3355827,-0.010376276448369026,0.00020422427041921765
,30.0,30.0,,,2354,,,,153.8185751438141,,160020,1763260165.5752993,,
,121.0,121.0,,,2363,,,,154.3382396697998,,160613,1763260166.0949638,,
,97.0,97.0,,,2389,,,,155.7442181110382,,162097,1763260167.5009422,,
,145.0,145.0,,,2426,,,,157.7571737766266,,164246,1763260169.513898,,
,118.0,118.0,,,2430,,,,157.9824140071869,,164505,1763260169.7391381,,
,213.0,213.0,,,2449,,,,159.17396903038025,,165854,1763260170.9306931,,
0.02734375,,,-0.028271347284317017,0.16668619215488434,2465,0.9697623252868652,0.5127673745155334,0.010139505378901958,160.41171717643738,1085.0,167168,1763260172.1684413,0.02631506696343422,0.00019976957992184907
0.0,,,0.011392084881663322,0.010575774125754833,2493,0.1842823028564453,0.5534287095069885,0.004483662545681,162.96452856063843,1085.0,169984,1763260174.7212527,0.015210244804620743,0.00019807988428510725
0.0,,,-0.01350146159529686,0.02518659457564354,2506,-0.04851186275482178,0.5601181983947754,0.0007832460105419159,164.10512447357178,1086.0,171264,1763260175.8618486,-0.006154531612992287,0.00019731183419935405
,500.0,500.0,,,2514,,,,164.81082940101624,,172063,1763260176.5675535,,
0.0,,,-0.002117577940225601,166.64797973632812,2515,-0.00212252140045166,0.5169467329978943,0.0003531835973262787,164.91901302337646,1086.0,172160,1763260176.6757371,0.004841569811105728,0.0001967741991393268
0.015625,,,0.03348897024989128,63.291419982910156,2520,-0.001568436622619629,0.5304009914398193,0.003958378918468952,165.36136388778687,1086.0,172672,1763260177.118088,0.009823768399655819,0.00019646697910502553
0.005859375,,,-0.002446599304676056,123.58834075927734,2533,6.759166717529297e-05,0.49354293942451477,0.0008035991340875626,166.51091289520264,1086.0,173952,1763260178.267637,0.007436530664563179,0.00019569892901927233
,500.0,500.0,,,2540,,,,167.10353684425354,,174601,1763260178.860261,,
0.0,,,0.008041318506002426,38.616416931152344,2547,0.18401044607162476,0.5679038763046265,0.0013635894283652306,167.65851068496704,1086.0,175232,1763260179.4152348,0.010553338564932346,0.00019493087893351912
,128.0,128.0,,,2570,,,,169.01520323753357,,176755,1763260180.7719274,,
0.072265625,,,-0.02598097175359726,2.4877257347106934,2571,0.43152666091918945,0.501179575920105,0.011743330396711826,169.096506357193,1086.0,176768,1763260180.8532305,-0.002049819566309452,0.00019400921883061528
,148.0,148.0,,,2577,,,,169.45177698135376,,177202,1763260181.208501,,
0.0,,,-0.019660143181681633,5.966328144073486,2610,-0.0016548633575439453,0.5609383583068848,0.0030564628541469574,171.7651927471161,1086.0,179712,1763260183.5219169,0.005897847935557365,0.00019224270363338292
0.0,,,-0.010321898385882378,0.044386930763721466,2630,-0.00048553943634033203,0.5601902008056641,0.001862729899585247,173.6136498451233,1087.0,181760,1763260185.370374,-0.009460282512009144,0.0001910138234961778
0.005859375,,,0.0013328790664672852,0.004369797650724649,2636,0.07952719926834106,0.5099369883537292,0.004207424819469452,174.19308042526245,1087.0,182400,1763260185.9498045,-0.0016053803265094757,0.0001906297984533012
0.0,,,-0.00703873485326767,1.4317141904029995e-05,2646,0.41011881828308105,0.5301095843315125,0.00017406605184078217,175.08669900894165,1087.0,183424,1763260186.8434231,-0.003505585715174675,0.00019001535838469863
0.0,,,-0.001379210501909256,0.00011406813428038731,2647,0.36468732357025146,0.5678738355636597,0.0006756121292710304,175.22471261024475,1087.0,183552,1763260186.9814367,0.005360771901905537,0.0001899385533761233
,500.0,500.0,,,2648,,,,175.2695517539978,,183665,1763260187.0262759,,
,500.0,500.0,,,2668,,,,177.06542134284973,,185665,1763260188.8221455,,
0.001953125,,,-0.04306456819176674,0.0007804475608281791,2673,0.42978668212890625,0.5447596311569214,0.004666297696530819,177.52380299568176,1087.0,186112,1763260189.280527,0.02532297372817993,0.0001884024532046169
0.0,,,-0.0012975595891475677,5.4496777011081576e-05,2683,0.06695973873138428,0.5067515969276428,0.000750967301428318,178.44977378845215,1087.0,187136,1763260190.206498,-0.004324887879192829,0.00018778801313601434
0.0,,,-0.0001490861177444458,0.003739749314263463,2687,0.48904943466186523,0.4503816068172455,4.532281309366226e-05,178.78230381011963,1087.0,187520,1763260190.539028,-0.000794396735727787,0.00018755759811028838
0.0,,,0.023464147001504898,0.0001246966712642461,2689,-0.015855789184570312,0.5201918482780457,0.0022038929164409637,179.00285816192627,1088.0,187776,1763260190.7595823,0.018972184509038925,0.00018740398809313774
0.0,,,0.0032360386103391647,0.003152527380734682,2692,0.3039889335632324,0.5233516097068787,0.0006604157388210297,179.22580766677856,1088.0,188032,1763260190.9825318,-0.0010806489735841751,0.0001872503780759871
,500.0,500.0,,,2732,,,,182.82500767707825,,192023,1763260194.5817318,,
0.0,,,0.02648388221859932,145.7915802001953,2752,-0.0006837844848632812,0.4310612380504608,0.003448953852057457,184.66243362426758,1088.0,194048,1763260196.4191577,0.017812486737966537,0.00018364055722486228
0.0,,,0.001032097265124321,2.724288424360566e-05,2757,-0.03715658187866211,0.5301357507705688,7.227715104818344e-05,185.10355639457703,1088.0,194560,1763260196.8602805,-0.0001581842079758644,0.000183333337190561
0.0,,,-0.0037148520350456238,3.9607493818039075e-06,2772,0.18434524536132812,0.5045186877250671,0.0007033674046397209,186.3859965801239,1088.0,195968,1763260198.1427207,-0.0014853915199637413,0.00018248848209623247
0.0,,,-0.0020822808146476746,0.005371341481804848,2782,0.4216114282608032,0.49706605076789856,0.002043711021542549,187.2000765800476,1088.0,196864,1763260198.9568007,0.014187314547598362,0.00018195084703620523
0.001953125,,,-0.003279387950897217,9.186081115331035e-06,2793,0.05847334861755371,0.49420690536499023,0.001973249949514866,188.23485946655273,1089.0,198016,1763260199.9915836,0.006725235842168331,0.00018125960195902735
,491.0,491.0,,,2824,,,,191.03821778297424,,201188,1763260202.794942,,
0.0,,,-0.005420804023742676,5.617726128548384e-05,2843,0.4436448812484741,0.4207429587841034,0.0011756522580981255,192.79022431373596,1089.0,203008,1763260204.5469484,0.01330514159053564,0.00017826420662458986
,57.0,57.0,,,2857,,,,193.84540128707886,,204186,1763260205.6021254,,
0.041015625,,,-0.03264029324054718,0.008143103681504726,2882,0.8634541630744934,0.39699873328208923,0.014453343115746975,195.39168167114258,1089.0,205824,1763260207.1484058,0.02594328299164772,0.00017657449643593282
0.025390625,,,0.02615697681903839,0.00016324783791787922,2890,0.9152266979217529,0.46162447333335876,0.010387968271970749,196.05837512016296,1089.0,206592,1763260207.8150992,0.03437982127070427,0.0001761136663844809
0.0,,,-0.020975887775421143,8.273036655737087e-05,2949,0.9255415797233582,0.4507153630256653,0.001934506930410862,200.82712697982788,1089.0,211840,1763260212.583851,-0.010846326127648354,0.000172964675584808
0.01171875,,,-0.02458527684211731,0.000474364758701995,2960,0.964737057685852,0.4821147620677948,0.004429619759321213,201.7539529800415,1089.0,212864,1763260213.510677,0.010915081948041916,0.00017235023551620543
0.0078125,,,-0.017734892666339874,0.0002765094395726919,2975,0.9599466919898987,0.39154160022735596,0.007266778498888016,203.01429414749146,1089.0,214272,1763260214.7710183,0.0051368046551942825,0.0001715053804218769
0.0234375,,,-0.02380318194627762,0.0022624782286584377,2997,0.9539273977279663,0.35387924313545227,0.006953713484108448,204.4058599472046,1090.0,215808,1763260216.162584,0.024935079738497734,0.00017058372031897306
0.0078125,,,-0.0036238431930541992,0.009310511872172356,3011,0.9532063603401184,0.41897398233413696,0.0015550600364804268,205.4526424407959,1090.0,216960,1763260217.2093666,-0.00432977918535471,0.00016989247524179518
0.009765625,,,0.023162558674812317,0.07830531150102615,3051,0.9704306125640869,0.4006749391555786,0.005481620319187641,207.59289717674255,1089.0,219264,1763260219.3496213,0.020343545824289322,0.00016850998508743942
,89.0,89.0,,,3053,,,,207.63354563713074,,219373,1763260219.3902698,,
0.0,,,-0.013659186661243439,1.6996569633483887,3066,0.4516417384147644,0.3776659369468689,0.0003621624782681465,208.6499764919281,1089.0,220416,1763260220.4067006,0.002443942241370678,0.00016781874001026154
,89.0,89.0,,,3070,,,,208.81908011436462,,220603,1763260220.5758042,,
0.0078125,,,0.001542653888463974,41.291282653808594,3083,0.5103610157966614,0.3693006932735443,0.004228693433105946,209.70371007919312,1089.0,221568,1763260221.4604342,0.014383719302713871,0.00016712749493308365
0.0,,,0.0005543604493141174,8.836889266967773,3098,0.6149367094039917,0.45016396045684814,0.00010815821588039398,210.87262439727783,1089.0,222848,1763260222.6293485,-0.0015335474163293839,0.00016635944484733045
,42.0,42.0,,,3127,,,,212.54761409759521,,224707,1763260224.3043382,,
,126.0,126.0,,,3129,,,,212.6601037979126,,224833,1763260224.416828,,
,105.0,105.0,,,3141,,,,213.40478539466858,,225563,1763260225.1615095,,
,43.0,43.0,,,3146,,,,213.64378547668457,,225840,1763260225.4005096,,
,174.0,174.0,,,3170,,,,215.18478679656982,,227459,1763260226.941511,,
,97.0,97.0,,,3183,,,,215.7896912097931,,228182,1763260227.5464153,,
,99.0,99.0,,,3188,,,,216.00795984268188,,228409,1763260227.764684,,
0.0,,,0.0034884363412857056,19.487594604492188,3217,0.8171398043632507,0.3913647532463074,0.00010043103247880936,217.66722559928894,1089.0,230144,1763260229.4239497,0.0021037766709923744,0.00016198157391045243
,28.0,28.0,,,3224,,,,218.01671743392944,,230555,1763260229.7734416,,
,79.0,79.0,,,3247,,,,219.47580361366272,,232152,1763260231.2325277,,
0.03125,,,0.03550628572702408,27.526294708251953,3250,0.6207252740859985,0.3281398415565491,0.004562213085591793,219.6725664138794,1089.0,232320,1763260231.4292905,0.006875897757709026,0.00016067588876467198
,500.0,500.0,,,3255,,,,220.04842352867126,,232827,1763260231.8051476,,
,73.0,73.0,,,3259,,,,220.2455177307129,,232996,1763260232.0022418,,
0.0,,,0.004306282848119736,4.429475784301758,3272,0.44888216257095337,0.40838199853897095,7.156841456890106e-05,220.96287751197815,1089.0,233728,1763260232.7196016,0.0023830384016036987,0.00015983103367034346
,94.0,94.0,,,3275,,,,221.09648156166077,,233909,1763260232.8532057,,
0.0,,,-0.0025365445762872696,1.353682518005371,3276,0.4856964349746704,0.39491814374923706,0.0001234356313943863,221.18768405914307,1089.0,233984,1763260232.9444082,-1.0592862963676453e-05,0.00015967742365319282
0.0,,,0.002142826095223427,93.31604766845703,3296,0.4150775671005249,0.36447271704673767,0.0008067628368735313,222.56299495697021,1089.0,235392,1763260234.319719,-0.007285001687705517,0.0001588325685588643
0.0,,,-0.013433285057544708,0.21708954870700836,3338,0.4594584107398987,0.3043631315231323,0.001635783351957798,225.7074830532074,1089.0,238848,1763260237.4642072,-0.00030751433223485947,0.00015675883332733065
0.0,,,-0.0027844365686178207,148.15036010742188,3351,-0.10919046401977539,0.29432186484336853,0.0010282909497618675,226.7537169456482,1089.0,240000,1763260238.510441,-0.010061697103083134,0.00015606758825015277
0.02734375,,,-0.010762179270386696,0.10469313710927963,3357,0.9909135699272156,0.2833307087421417,0.005180667154490948,227.30917239189148,1089.0,240640,1763260239.0658965,0.016268931329250336,0.00015568356320727617
0.029296875,,,-0.03052506223320961,0.36034122109413147,3360,0.9769484996795654,0.2892875075340271,0.003424203023314476,227.6421217918396,1089.0,241024,1763260239.398846,0.006557941436767578,0.0001554531481815502
0.0,,,0.008859030902385712,0.06724826246500015,3398,0.1307266354560852,0.40241485834121704,0.0005689719691872597,231.11689472198486,1089.0,244864,1763260242.8736188,-0.008246413432061672,0.0001531489979242906
0.201171875,,,-0.039664167910814285,0.016828596591949463,3401,0.931606113910675,0.4337165355682373,0.03780113160610199,231.44592475891113,1089.0,245248,1763260243.2026489,0.039551664143800735,0.00015291858289856464
0.001953125,,,-0.02233167365193367,0.01138677354902029,3406,0.9657770395278931,0.44799530506134033,0.00447103101760149,231.89102268218994,1089.0,245760,1763260243.6477468,0.009229528717696667,0.00015261136286426336
0.00390625,,,-0.01270340383052826,0.007299945689737797,3419,0.9601390361785889,0.4961293339729309,0.003793084993958473,233.07556629180908,1089.0,247040,1763260244.8322904,0.02643556520342827,0.00015184331277851015
,500.0,500.0,,,3426,,,,233.68765115737915,,247768,1763260245.4443753,,
0.015625,,,-0.026954904198646545,0.010874833911657333,3428,0.9430583715438843,0.4781249165534973,0.008655033074319363,233.88488698005676,1089.0,247936,1763260245.641611,0.013627313077449799,0.0001513056777184829
0.10546875,,,0.014890488237142563,0.002388213062658906,3435,0.9381519556045532,0.41011396050453186,0.02281634323298931,234.59365439414978,1089.0,248704,1763260246.3503785,0.0424027256667614,0.000150844847667031
0.197265625,,,-0.056332193315029144,0.0023703831247985363,3450,0.895474910736084,0.477154403924942,0.03976864740252495,235.96233892440796,1090.0,250240,1763260247.719063,0.035986632108688354,0.00014992320211604238
,500.0,500.0,,,3451,,,,235.9742214679718,,250268,1763260247.7309456,,
0.0,,,0.02368444949388504,0.02498439885675907,3462,0.02194058895111084,0.4247581958770752,0.0014721304178237915,236.99674439430237,1090.0,251392,1763260248.7534685,-0.016917509958148003,0.0001492319570388645
0.0,,,-0.008041152730584145,67.50054931640625,3476,0.008341073989868164,0.35516178607940674,0.0009876377880573273,238.2822983264923,1090.0,252800,1763260250.0390224,-0.015116136521100998,0.00014838710194453597
0.01953125,,,-0.023531503975391388,0.0006769314059056342,3479,0.7584778070449829,0.34159979224205017,0.0026504816487431526,238.61970686912537,1090.0,253184,1763260250.376431,0.015941772609949112,0.00014815668691881
0.001953125,,,-0.0020912960171699524,0.001653483253903687,3498,0.8657688498497009,0.2698485851287842,0.0008382527157664299,240.35622787475586,1090.0,255104,1763260252.112952,0.0015718182548880577,0.0001470046117901802
0.009765625,,,-0.008506355807185173,0.0012482397723942995,3503,0.9244897365570068,0.3022117018699646,0.006755396723747253,240.83252954483032,1090.0,255616,1763260252.5892537,0.014280304312705994,0.00014669739175587893
0.0,,,-0.007356351241469383,0.0012937920400872827,3513,0.9821593761444092,0.33837395906448364,0.0004360536113381386,241.75732731819153,1090.0,256640,1763260253.5140514,0.01113635953515768,0.00014608295168727636
0.005859375,,,-0.015869885683059692,0.0021950381342321634,3525,0.9727041721343994,0.21237999200820923,0.0028243400156497955,242.90346431732178,1090.0,257920,1763260254.6601884,0.011623993515968323,0.00014531490160152316
0.083984375,,,-0.01931528002023697,0.00041561428224667907,3537,0.8705514669418335,0.30174553394317627,0.010084129869937897,244.0493175983429,1090.0,259200,1763260255.8060417,0.026047483086586,0.00014454685151576996
0.001953125,,,-0.001427866518497467,23.81363868713379,3554,0.03982824087142944,0.30210936069488525,0.000437714159488678,245.5541422367096,1090.0,260864,1763260257.3108664,0.007654186338186264,0.0001435483864042908
0.0,,,0.0012097842991352081,0.0006470138323493302,3555,0.9622149467468262,0.31120336055755615,5.608610808849335e-05,245.67182779312134,1090.0,260992,1763260257.428552,-0.0018057916313409805,0.00014347158139571548
0.060546875,,,-0.01748417504131794,0.00039667595410719514,3576,0.9482192397117615,0.21632134914398193,0.013735147193074226,247.63807487487793,1090.0,263168,1763260259.394799,-0.03275193274021149,0.00014216589624993503
0.0,,,4.881434142589569e-05,143.05880737304688,3578,0.009740114212036133,0.21489936113357544,6.138905882835388e-05,247.75101947784424,1091.0,263296,1763260259.5077436,0.00027219392359256744,0.0001420890912413597
0.0,,,0.01385716162621975,0.000576102698687464,3581,0.973501443862915,0.22363294661045074,0.0015259543433785439,248.08190727233887,1091.0,263680,1763260259.8386314,-0.0153657803311944,0.00014185867621563375
0.0,,,0.003000708296895027,0.0034350540954619646,3589,0.96723473072052,0.26926687359809875,0.0001557404175400734,248.7854709625244,1091.0,264448,1763260260.542195,-0.0021349256858229637,0.00014139784616418183
0.0,,,0.004520446062088013,191.93466186523438,3613,0.0475425124168396,0.1883186250925064,0.00033972691744565964,250.9623053073883,1091.0,266880,1763260262.7190294,0.005539040081202984,0.00013993855100125074
0.01171875,,,0.007448252290487289,67.60531616210938,3622,0.01184314489364624,0.2266598343849182,0.005226019769906998,251.77465844154358,1091.0,267776,1763260263.5313826,0.016460848972201347,0.0001394009159412235
0.05859375,,,-0.035363227128982544,0.000355047668563202,3640,0.9411874413490295,0.19384720921516418,0.010037774220108986,253.46844625473022,1091.0,269696,1763260265.2251704,0.03554685413837433,0.0001382488408125937
,500.0,500.0,,,3656,,,,254.88677787780762,,271268,1763260266.643502,,
0.0,,,0.0192504171282053,0.000873163400683552,3669,0.969258189201355,0.2429097294807434,0.0017378823831677437,256.1353895664215,1091.0,272640,1763260267.8921137,-0.013300994411110878,0.00013648234016727656
,500.0,500.0,,,3679,,,,257.08943128585815,,273768,1763260268.8461554,,
0.0,,,-0.0017898008227348328,0.0005813471507281065,3683,0.8929755687713623,0.19377511739730835,8.138176053762436e-05,257.49489545822144,1092.0,274176,1763260269.2516196,0.001313985325396061,0.00013556068006437272
,500.0,500.0,,,3684,,,,257.52836179733276,,274268,1763260269.285086,,
0.0,,,-0.005860650911927223,0.0028094970621168613,3711,0.888836145401001,0.2295946180820465,0.0006302278488874435,260.0822319984436,1091.0,276992,1763260271.838956,-0.0010383129119873047,0.00013387096987571567
0.017578125,,,-0.00797627866268158,0.00018137687584385276,3713,0.9516925811767578,0.21468563377857208,0.0035573169589042664,260.3026580810547,1092.0,277248,1763260272.0593822,0.011073708534240723,0.00013371735985856503
0.0,,,0.007043866440653801,0.021307099610567093,3715,0.014747262001037598,0.17656320333480835,0.0005317674949765205,260.4157304763794,1092.0,277376,1763260272.1724546,-0.00012565124779939651,0.0001336405548499897
0.080078125,,,-0.03820265084505081,0.0004895625170320272,3731,0.9161691665649414,0.37371641397476196,0.03207724541425705,261.8896749019623,1092.0,279040,1763260273.646399,0.03306417167186737,0.00013264208973851055
0.0,,,0.03155030682682991,50.28376388549805,3734,0.013410866260528564,0.19442565739154816,0.0009156651794910431,262.14608669281006,1092.0,279296,1763260273.9028108,0.003980997949838638,0.0001324884797213599
0.048828125,,,-0.060388535261154175,0.002605888294056058,3755,0.9246506094932556,0.3855084478855133,0.015468251891434193,264.06701922416687,1092.0,281472,1763260275.8237433,0.02490687370300293,0.00013118279457557946
0.021484375,,,-0.006575923413038254,0.0006675329059362411,3775,0.9113330841064453,0.16540491580963135,0.006050297990441322,265.9139063358307,1092.0,283520,1763260277.6706305,-0.006976153701543808,0.00012995391443837434
0.001953125,,,-0.002791748382151127,0.0019648303277790546,3779,0.9876368641853333,0.18757504224777222,0.0012238966301083565,266.28047227859497,1092.0,283904,1763260278.0371964,0.006816801615059376,0.00012972349941264838
0.068359375,,,-0.04467440024018288,0.0021010893397033215,3804,0.9727004766464233,0.27518603205680847,0.013867645524442196,268.64341402053833,1092.0,286464,1763260280.4001381,0.041438691318035126,0.00012818739924114197
,500.0,500.0,,,3807,,,,268.88323163986206,,286768,1763260280.6399558,,
0.01953125,,,-0.04495451599359512,0.0005761550855822861,3847,0.9825074672698975,0.25150546431541443,0.007692073471844196,272.6377091407776,1092.0,290944,1763260284.3944333,0.04098111763596535,0.000125499238492921
,500.0,500.0,,,3879,,,,275.5539197921753,,294268,1763260287.310644,,
0.05859375,,,0.012443140149116516,0.0007296111434698105,3883,0.8188393115997314,0.22729170322418213,0.007247264496982098,275.99343943595886,1093.0,294656,1763260287.7501636,-0.020799055695533752,0.0001232718932442367
,500.0,500.0,,,3884,,,,276.0319061279297,,294768,1763260287.7886302,,
0.076171875,,,-0.045706383883953094,0.0009106766083277762,3887,0.9499543905258179,0.2911422550678253,0.02303250879049301,276.3267273902893,1093.0,295040,1763260288.0834515,0.07445426285266876,0.00012304147821851075
0.033203125,,,-0.03612174466252327,0.003169715404510498,3891,0.9383456707000732,0.19772259891033173,0.005309559404850006,276.6607086658478,1093.0,295424,1763260288.4174328,0.03840496391057968,0.00012281106319278479
0.017578125,,,-0.0028028711676597595,0.0002698329044505954,3898,0.9279407858848572,0.19532305002212524,0.004865648224949837,277.3588137626648,1093.0,296192,1763260289.115538,0.0032218173146247864,0.00012235023314133286
0.033203125,,,0.0019186083227396011,0.001249656779691577,3912,0.9759706854820251,0.2632514238357544,0.006415951997041702,278.63999676704407,1093.0,297600,1763260290.396721,-0.02550859935581684,0.00012150537804700434
0.0,,,-0.015426700934767723,0.7442545890808105,3915,0.05320382118225098,0.24012675881385803,0.0013121189549565315,278.86370277404785,1093.0,297856,1763260290.620427,0.006124497391283512,0.0001213517680298537
0.0,,,-0.003943149000406265,0.0008097806130535901,3928,0.9790769219398499,0.22139357030391693,6.532575935125351e-05,280.16175866127014,1093.0,299264,1763260291.9184828,0.0018139621242880821,0.00012050691293552518
0.0,,,-0.0006819106638431549,142.91819763183594,3944,0.02310037612915039,0.3062286376953125,7.705297321081161e-05,281.53278255462646,1093.0,300800,1763260293.2895067,-0.004011387936770916,0.00011958525283262134
0.017578125,,,-0.015190791338682175,0.0006603500223718584,3946,0.9759193658828735,0.2913016378879547,0.002919817343354225,281.7549195289612,1093.0,301056,1763260293.5116436,0.004169421270489693,0.0001194316428154707
0.0,,,-0.0030289925634860992,51.42145919799805,3954,0.052086830139160156,0.23432359099388123,0.00011552870273590088,282.45393562316895,1093.0,301824,1763260294.2106597,0.0023562293499708176,0.00011897081276401877
,500.0,500.0,,,3963,,,,283.28259205818176,,302768,1763260295.0393162,,
0.0,,,-0.0004961788654327393,52.11619186401367,3969,0.04676872491836548,0.2225727140903473,0.000726800411939621,283.82173252105713,1093.0,303360,1763260295.5784566,-0.010666944086551666,0.00011804915266111493
0.013671875,,,-0.04421559348702431,0.0003604614466894418,3981,0.8737991452217102,0.2898973226547241,0.005487753078341484,284.96613025665283,1093.0,304640,1763260296.7228544,0.034311600029468536,0.00011728110257536173
0.001953125,,,-0.00506034679710865,0.0009033434907905757,3983,0.9864721894264221,0.16340701282024384,0.0011563394218683243,285.2214412689209,1093.0,304896,1763260296.9781654,0.0058435313403606415,0.00011712749255821109
0.0,,,-0.0072988905012607574,0.8565272092819214,3997,0.020464420318603516,0.2561074495315552,0.0005799019709229469,286.4811100959778,1093.0,306304,1763260298.2378342,-0.004052269272506237,0.00011628264473984018
0.0,,,0.01072642020881176,0.0008456865325570107,4059,0.933676540851593,0.21198879182338715,0.0005629612132906914,292.2194526195526,1094.0,312704,1763260303.9761767,0.0037909476086497307,0.00011244239431107417
0.0,,,-0.0007737241685390472,0.003158144187182188,4087,0.9724507927894592,0.32261165976524353,0.0008358508348464966,294.77151584625244,1094.0,315520,1763260306.52824,0.0007125232368707657,0.00011075269139837474
0.0234375,,,-0.01638958975672722,0.0004271222569514066,4091,0.9933381676673889,0.15721282362937927,0.006279526278376579,295.105357170105,1094.0,315904,1763260306.8620813,0.012022703886032104,0.00011052227637264878
0.00390625,,,0.0006235595792531967,145.26295471191406,4105,0.0034352540969848633,0.22168782353401184,0.0018092161044478416,296.3605833053589,1094.0,317312,1763260308.1173074,0.005276707001030445,0.00010967742127832025
,500.0,500.0,,,4109,,,,296.75314593315125,,317768,1763260308.50987,,
0.0,,,-0.0028413161635398865,0.34362101554870605,4115,0.029877185821533203,0.16844265162944794,0.0002746870741248131,297.28473138809204,1094.0,318336,1763260309.0414555,0.0018866537138819695,0.00010906298120971769
,500.0,500.0,,,4119,,,,297.63491010665894,,318768,1763260309.3916342,,
0.0,,,0.0008900091052055359,0.0003654935280792415,4150,0.787430465221405,0.30223745107650757,2.838578075170517e-05,300.6083450317383,1094.0,322048,1763260312.3650692,-0.00223481934517622,0.0001068356359610334
0.0,,,2.8075650334358215e-05,2.141402006149292,4168,0.039417922496795654,0.13479314744472504,2.1401792764663696e-06,302.22988629341125,1094.0,323840,1763260313.9866104,0.000293634831905365,0.00010576036584097892
0.0,,,-0.01823338121175766,0.0008144551538862288,4184,0.9681678414344788,0.19882994890213013,0.0016377586871385574,303.7043571472168,1094.0,325504,1763260315.4610813,0.015884879976511,0.00010476190800545737
0.07421875,,,-0.015299529768526554,0.0005999440909363329,4194,0.9415423274040222,0.2142917811870575,0.01781267300248146,304.6233959197998,1094.0,326528,1763260316.38012,0.0074983928352594376,0.00010414746793685481
0.060546875,,,-0.042599260807037354,0.00047227859613485634,4199,0.8801019191741943,0.23529110848903656,0.014319336041808128,305.1024088859558,1094.0,327040,1763260316.859133,0.035852596163749695,0.00010384024790255353
0.06640625,,,-0.02914593368768692,0.0009967427467927337,4224,0.8122091293334961,0.19365258514881134,0.0132378451526165,307.3989553451538,1095.0,329600,1763260319.1556795,0.03228786587715149,0.00010230414773104712
