charts/episodic_return,losses/entropy,losses/policy_loss,losses/value_loss,global_step,charts/learning_rate,losses/explained_variance,_runtime,_timestamp,charts/SPS,losses/old_approx_kl,_step,losses/approx_kl,losses/clipfrac,charts/episodic_length
500.0,,,,324456,,,300.23298382759094,1763260312.0862389,,,3578,,,500.0
,0.17498286068439484,-0.021027974784374237,0.0008308649412356317,324736,0.00010522273078095168,0.998571515083313,300.5328857898712,1763260312.3861408,1104.0,0.04636087641119957,3581,0.025964567437767982,0.154296875,
,0.22646652162075043,0.028150450438261032,0.04285451024770737,325504,0.00010476190800545737,0.08976447582244873,301.2237014770508,1763260313.0769565,1104.0,-0.009117736481130123,3589,0.0033800965175032616,0.02734375,
500.0,,,,327956,,,303.39772772789,1763260315.2509828,,,3613,,,500.0
500.0,,,,328956,,,304.21497106552124,1763260316.068226,,,3622,,,500.0
,0.21702805161476135,-0.004697345197200775,0.0002550742356106639,330752,0.00010161290265386924,0.9963880777359009,305.87092423439026,1763260317.7241793,1105.0,-0.020022466778755188,3640,0.01875479705631733,0.1875,
,0.23721915483474731,-0.04396413266658783,0.000811567238997668,332416,0.00010061443754239008,0.9926072955131531,307.38101053237915,1763260319.2342656,1105.0,0.11055567860603333,3656,0.034960776567459106,0.1223958358168602,
,0.20909658074378967,0.0032551586627960205,8.908795356750488,333568,9.99231924652122e-05,0.04950392246246338,308.4225902557373,1763260320.2758453,1105.0,0.011980487033724785,3669,0.001721169799566269,0.00390625,
,0.2748086452484131,-4.955194890499115e-05,136.7129669189453,334592,9.930875239660963e-05,0.12254136800765991,309.330441236496,1763260321.1836963,1105.0,0.0006673149764537811,3679,0.0014948714524507523,0.0,
,0.36664509773254395,-0.021899357438087463,0.1370220184326172,334976,9.907834464684129e-05,0.023782014846801758,309.6984496116638,1763260321.5517046,1105.0,0.013416904024779797,3683,0.004931277595460415,0.029296875,
11.0,,,,334979,,,309.7012360095978,1763260321.554491,,,3684,,,11.0
500.0,,,,337515,,,311.8818287849426,1763260323.7350838,,,3711,,,500.0
,0.2050442099571228,0.0034210365265607834,0.00013642743579111993,337664,9.746543946675956e-05,0.9994425773620605,312.07051634788513,1763260323.9237714,1105.0,-0.012303480878472328,3713,0.0017562229186296463,0.005859375,
,0.24212735891342163,-0.008046843111515045,0.0013098769122734666,337920,9.731182944960892e-05,0.9692228436470032,312.2952115535736,1763260324.1484666,1105.0,0.008602220565080643,3715,0.006542549468576908,0.02734375,
500.0,,,,339515,,,313.7281594276428,1763260325.5814145,,,3731,,,500.0
,0.2099502831697464,-0.016211632639169693,0.0022330209612846375,339712,9.623655932955444e-05,0.9996033906936646,313.93526101112366,1763260325.788516,1105.0,0.02771567367017269,3734,0.009335391223430634,0.0625,
,0.32259783148765564,-0.014101315289735794,0.0018595019355416298,341888,9.4930874183774e-05,0.9863780736923218,315.84532499313354,1763260327.69858,1105.0,-0.027645111083984375,3755,0.030261822044849396,0.0885416641831398,
500.0,,,,344028,,,317.7104969024658,1763260329.563752,,,3775,,,500.0
,0.15980593860149384,-0.007230430841445923,0.00512282457202673,344448,9.339477401226759e-05,0.9804311990737915,318.19173216819763,1763260330.0449872,1105.0,0.0487242192029953,3779,0.009226012043654919,0.080078125,
,0.2115347534418106,-0.0024318136274814606,0.0010432344861328602,347008,9.18586811167188e-05,0.9488833546638489,320.4964611530304,1763260332.3497162,1105.0,-0.0037911860272288322,3804,0.000492430292069912,0.0,
,0.1803526133298874,-0.010410141199827194,0.0010469683911651373,347264,9.170507109956816e-05,0.9983203411102295,320.7211682796478,1763260332.5744233,1105.0,0.027922075241804123,3807,0.003282480873167515,0.01171875,
,0.21470122039318085,-0.0012528114020824432,0.0007784946938045323,351360,8.924731082515791e-05,0.9976137280464172,324.39798641204834,1763260336.2512414,1105.0,0.0068285465240478516,3847,0.0008318740874528885,0.0,
,0.21116258203983307,0.002258922904729843,17.1658992767334,354560,8.73271856107749e-05,0.055442988872528076,327.2766127586365,1763260339.1298678,1105.0,0.009970888495445251,3879,0.006040019914507866,0.0546875,
500.0,,,,355028,,,327.6392056941986,1763260339.4924607,,,3883,,,500.0
,0.16893404722213745,-0.0339713953435421,53.457191467285156,355072,8.701997285243124e-05,0.10755842924118042,327.7215175628662,1763260339.5747726,1105.0,0.03523607552051544,3884,0.0059053050354123116,0.0390625,
,0.18427421152591705,0.003708779811859131,0.0009681020164862275,355456,8.678955782670528e-05,0.9710211753845215,328.0543096065521,1763260339.9075646,1105.0,-0.00016039609909057617,3887,0.00014757737517356873,0.0,
,0.11716999858617783,-0.0010665059089660645,0.0002832554164342582,355840,8.655914280097932e-05,0.9957038164138794,328.4279553890228,1763260340.2812104,1105.0,0.027707913890480995,3891,0.007614942267537117,0.017578125,
500.0,,,,356528,,,329.0017280578613,1763260340.854983,,,3898,,,500.0
,0.16361097991466522,-0.004175987094640732,0.0022183330729603767,358016,8.525345765519887e-05,0.9151119589805603,330.3966853618622,1763260342.2499404,1105.0,0.001612987369298935,3912,0.0005884263664484024,0.0,
,0.19416078925132751,0.0016950853168964386,0.0015539671294391155,358272,8.509984763804823e-05,0.9965923428535461,330.6189751625061,1763260342.4722302,1105.0,-0.011780079454183578,3915,0.00402778759598732,0.013671875,
,0.1279221773147583,-0.021698378026485443,0.00010993560863425955,359680,8.425499254371971e-05,0.9991151094436646,331.8796625137329,1763260343.7329175,1105.0,-0.012505363672971725,3928,0.001503845676779747,0.0078125,
,0.22833487391471863,-0.036358267068862915,0.002227220917120576,361344,8.325652743224055e-05,0.9940685629844666,333.35318779945374,1763260345.2064428,1105.0,-0.008122095838189125,3944,0.04404009133577347,0.1067708358168602,
,0.282197505235672,-0.019849427044391632,0.0008580531575717032,361472,8.317972242366523e-05,0.8955917358398438,333.46955013275146,1763260345.3228052,1105.0,0.05549652874469757,3945,0.031713880598545074,0.0859375,
500.0,,,,361528,,,333.49177598953247,1763260345.345031,,,3946,,,500.0
,0.1913234442472458,-0.006827306002378464,0.0004942556261084974,362368,8.264208736363798e-05,0.9969322681427002,334.2497811317444,1763260346.1030362,1106.0,-0.023512348532676697,3954,0.011377488262951374,0.03515625,
,0.24557174742221832,-0.015207044780254364,0.0005291285924613476,363264,8.210445230361074e-05,0.9990670680999756,335.07260155677795,1763260346.9258566,1106.0,0.03701876848936081,3963,0.005211234092712402,0.03125,
,0.22724822163581848,-0.04257088899612427,0.0006143712089397013,363904,8.172042726073414e-05,0.9492575526237488,335.65810084342957,1763260347.5113559,1106.0,-0.009625326842069626,3969,0.03061826340854168,0.146484375,
,0.16511903703212738,-0.00020938552916049957,131.83091735839844,365056,8.102918945951387e-05,0.11020106077194214,336.69841623306274,1763260348.5516713,1106.0,-0.0009670760482549667,3981,0.00016587041318416595,0.0,
,0.23656794428825378,-0.055587805807590485,0.00109672371763736,365312,8.087557944236323e-05,0.9941556453704834,336.9032242298126,1763260348.7564793,1106.0,0.06989756226539612,3983,0.03809124976396561,0.1067708358168602,
,0.31674453616142273,-0.0037808790802955627,0.00017070556350518018,366720,8.003072434803471e-05,0.9995597004890442,338.2207417488098,1763260350.0739968,1105.0,0.003846759907901287,3997,0.0004824502393603325,0.0,
500.0,,,,369028,,,340.2695767879486,1763260352.1228318,,,4020,,,500.0
500.0,,,,373028,,,343.84019780158997,1763260355.6934528,,,4059,,,500.0
500.0,,,,376028,,,346.52336859703064,1763260358.3766236,,,4087,,,500.0
,0.263132244348526,0.0008152201771736145,0.002344008767977357,376448,7.419355097226799e-05,0.9766980409622192,346.9354155063629,1763260358.7886705,1106.0,0.0018598893657326698,4091,0.0007094861939549446,0.0,
,0.20939944684505463,-0.011550622060894966,0.0006325092981569469,377856,7.334869587793946e-05,0.9933514595031738,348.2271361351013,1763260360.0803912,1106.0,0.03952538222074509,4105,0.014959999360144138,0.083984375,
,0.25891992449760437,-0.0026977360248565674,0.00012294833140913397,378240,7.31182808522135e-05,0.9993210434913635,348.5621256828308,1763260360.4153807,1106.0,0.004000662826001644,4109,0.00018248800188302994,0.0,
,0.25668463110923767,-0.008142169564962387,0.00032308578374795616,378880,7.27342558093369e-05,0.9963940382003784,349.14501762390137,1763260360.9982727,1106.0,0.001690281555056572,4115,0.0007609669119119644,0.0,
,0.2576620876789093,-0.01659505069255829,0.0010581527603790164,379264,7.250384078361094e-05,0.9968284964561462,349.47956895828247,1763260361.332824,1106.0,-0.006949909962713718,4119,0.015143828466534615,0.0546875,
,0.20886889100074768,-0.009966574609279633,0.0002019028179347515,381824,7.096774061210454e-05,0.9967840909957886,351.7673645019531,1763260363.6206195,1106.0,0.004593615420162678,4144,0.0006948066875338554,0.0,
,0.32986316084861755,-0.037136632949113846,0.00037526508094742894,382464,7.058371556922793e-05,0.9676576256752014,352.3551495075226,1763260364.2084045,1106.0,0.009349176660180092,4150,0.013376332819461823,0.076171875,
,0.2657821476459503,-0.0214507058262825,0.0003056486020796001,384256,6.950844544917345e-05,0.9989509582519531,353.9666681289673,1763260365.8199232,1106.0,0.0019623208791017532,4168,0.008258442394435406,0.041015625,
500.0,,,,385567,,,355.1465423107147,1763260366.9997973,,,4184,,,500.0
500.0,,,,386567,,,356.06228470802307,1763260367.9155397,,,4194,,,500.0
,0.28101855516433716,-0.03449717164039612,48.95991134643555,387072,6.781874253647402e-05,0.0045400261878967285,356.5378143787384,1763260368.3910694,1106.0,0.01635524444282055,4199,0.02052367851138115,0.08203125,
,0.19547227025032043,-0.031448014080524445,5.74155330657959,389632,6.628264236496761e-05,0.20494139194488525,358.8239517211914,1763260370.6772068,1106.0,-0.003704383969306946,4224,0.005566157400608063,0.01171875,
,0.30632221698760986,-0.0030501969158649445,139.9903564453125,390144,6.597542233066633e-05,0.16633659601211548,359.28505849838257,1763260371.1383135,1106.0,0.007867841981351376,4229,0.001041400246322155,0.0,
500.0,,,,391567,,,360.58648920059204,1763260372.4397442,,,4243,,,500.0
,0.18272657692432404,0.0006691887974739075,0.0016004532808437943,391936,6.490015221061185e-05,0.9937117695808411,360.91418170928955,1763260372.7674367,1106.0,-0.0010096346959471703,4246,3.7794001400470734e-05,0.0,
500.0,,,,392567,,,361.39951825141907,1763260373.2527733,,,4252,,,500.0
,0.17334522306919098,-0.017612483352422714,6.26369146630168e-05,392704,6.443932215915993e-05,0.9996350407600403,361.615597486496,1763260373.4688525,1106.0,0.025296412408351898,4254,0.00823228806257248,0.02734375,
,0.1463271677494049,-0.0023654941469430923,0.000553496356587857,392832,6.436251715058461e-05,0.9963505864143372,361.73120856285095,1763260373.5844636,1106.0,-0.0032645128667354584,4255,0.002342160791158676,0.068359375,
,0.2879751920700073,0.004133589565753937,19.246999740600586,394624,6.328724703053012e-05,0.08654594421386719,363.32651472091675,1763260375.1797698,1106.0,-0.0009284811094403267,4273,0.00027103815227746964,0.0,
,0.2705190181732178,-0.005264773964881897,0.0013577764621004462,395008,6.305683200480416e-05,0.9838771820068359,363.7156376838684,1763260375.5688927,1106.0,0.0010934947058558464,4276,0.00016667041927576065,0.0,
500.0,,,,395067,,,363.7507150173187,1763260375.60397,,,4277,,,500.0
,0.18789082765579224,0.00043636560440063477,152.92320251464844,395136,6.298003427218646e-05,0.13201701641082764,363.84154176712036,1763260375.6947968,1106.0,0.0020617302507162094,4278,5.3670257329940796e-05,0.01171875,
,0.1839437633752823,-0.01547165960073471,0.001040062285028398,396416,6.221198418643326e-05,0.9919048547744751,365.0000741481781,1763260376.8533292,1106.0,-0.019244404509663582,4290,0.03235948830842972,0.099609375,
500.0,,,,396567,,,365.12140941619873,1763260376.9746644,,,4292,,,500.0
,0.22275391221046448,-0.016030795872211456,0.0008541571442037821,398848,6.075268902350217e-05,0.9925421476364136,367.1961259841919,1763260379.049381,1106.0,5.2675604820251465e-05,4314,0.011915100738406181,0.068359375,
,0.2640487849712372,-0.014200154691934586,0.0005193667602725327,399232,6.052227399777621e-05,0.9990221261978149,367.5322034358978,1763260379.3854585,1106.0,-0.029559629037976265,4318,0.0180637389421463,0.03125,
500.0,,,,402080,,,370.102947473526,1763260381.9562025,,,4346,,,500.0
,0.24234704673290253,-0.00023462064564228058,45.36454772949219,404096,5.760368730989285e-05,0.10011017322540283,371.916645526886,1763260383.7699006,1106.0,0.0017644548788666725,4366,4.271510988473892e-05,0.0,
,0.26202821731567383,-0.014960615895688534,0.00026304915081709623,404736,5.721966226701625e-05,0.9994351863861084,372.51590037345886,1763260384.3691554,1106.0,0.016429055482149124,4372,0.00579407624900341,0.025390625,
,0.24476557970046997,-0.002612035721540451,0.0004423348291311413,405248,5.6912442232714966e-05,0.9998228549957275,372.97412490844727,1763260384.82738,1106.0,0.006043261848390102,4377,0.00030330102890729904,0.0,
,0.28671136498451233,0.012109048664569855,0.0012604789808392525,405376,5.6835637224139646e-05,0.9983429908752441,373.1333210468292,1763260384.986576,1106.0,0.014684713445603848,4378,0.0031052138656377792,0.0,
,0.3278234004974365,-0.03670084848999977,0.0009214221499860287,406272,5.6298002164112404e-05,0.9994703531265259,373.935622215271,1763260385.7888772,1106.0,0.054701656103134155,4387,0.02314184233546257,0.0625,
,0.23029041290283203,0.0004338771104812622,2.0207297801971436,407168,5.576036710408516e-05,0.14246666431427002,374.7458746433258,1763260386.5991297,1106.0,-0.0016349544748663902,4396,0.0008481694385409355,0.0078125,
,0.17672772705554962,7.518008351325989e-05,25.809837341308594,409088,5.4608295613434166e-05,0.021544337272644043,376.4880151748657,1763260388.3412702,1106.0,-0.0009567458182573318,4415,1.8324702978134155e-05,0.0,
,0.2497422844171524,0.005729561671614647,173.970458984375,413184,5.2150538977002725e-05,0.23003435134887695,380.16712641716003,1763260392.0203815,1106.0,0.005950449965894222,4456,0.0011766189709305763,0.0,
,0.23453430831432343,-0.023746326565742493,0.0005726836388930678,414720,5.122887887409888e-05,0.9977208971977234,381.5742163658142,1763260393.4274714,1106.0,-0.011852439492940903,4470,0.0026256106793880463,0.005859375,
500.0,,,,415592,,,382.29852318763733,1763260394.1517782,,,4478,,,500.0
,0.1976979374885559,0.005845330655574799,0.0006700751255266368,415744,5.061443880549632e-05,0.9997389316558838,382.5376274585724,1763260394.3908825,1105.0,0.03729410469532013,4480,0.006488010287284851,0.009765625,
,0.24447467923164368,-0.0058334097266197205,0.000758378126192838,417024,4.984638871974312e-05,0.9879456162452698,383.71473956108093,1763260395.5679946,1105.0,0.018455367535352707,4492,0.013995450921356678,0.0859375,
500.0,,,,417592,,,384.18664383888245,1763260396.0398989,,,4498,,,500.0
,0.15971803665161133,-0.0002577081322669983,1.9594193696975708,419712,4.82334871776402e-05,0.18711334466934204,386.1534426212311,1763260398.0066977,1105.0,-0.0012364964932203293,4520,3.402307629585266e-05,0.0,
,0.2470105141401291,0.004674099385738373,0.00046518835006281734,419968,4.807987716048956e-05,0.9956319332122803,386.3765881061554,1763260398.2298431,1105.0,0.008459975011646748,4522,0.003960679285228252,0.03125,
500.0,,,,420106,,,386.4953155517578,1763260398.3485706,,,4524,,,500.0
,0.21530991792678833,1.4045275747776031e-05,2.0491743087768555,420224,4.792626714333892e-05,0.17286527156829834,386.6897804737091,1763260398.5430355,1105.0,-0.0024842964485287666,4525,0.00024402793496847153,0.0,
,0.26347997784614563,-0.004312518984079361,0.0004608306917361915,420480,4.777265712618828e-05,0.9960167407989502,386.92158246040344,1763260398.7748375,1105.0,0.006493852473795414,4527,0.0002154158428311348,0.0,
,0.31743618845939636,-0.04150007292628288,0.00032328604720532894,420864,4.754224210046232e-05,0.9981610178947449,387.25507831573486,1763260399.1083333,1105.0,0.062109656631946564,4531,0.01667986996471882,0.05078125,
500.0,,,,421106,,,387.4056375026703,1763260399.2588925,,,4533,,,500.0
,0.16094964742660522,-0.0001897718757390976,138.81661987304688,421120,4.738863208331168e-05,0.06371581554412842,387.47905445098877,1763260399.3323095,1105.0,-0.0007224706932902336,4534,0.0003641406074166298,0.0,
,0.17664064466953278,-0.01212446391582489,0.0008308604010380805,423296,4.608295057551004e-05,0.9992446899414062,389.4499444961548,1763260401.3031995,1105.0,-0.008862980641424656,4555,0.002938329242169857,0.01953125,
,0.2471950799226761,-0.012760000303387642,0.0009075255366042256,424064,4.562212052405812e-05,0.9922230839729309,390.15332293510437,1763260402.006578,1105.0,0.0015315795317292213,4562,0.004540222696959972,0.009765625,
,0.23075926303863525,-0.015796370804309845,0.0008243256015703082,425472,4.4777265429729596e-05,0.9971859455108643,391.4495131969452,1763260403.3027682,1105.0,0.004195154644548893,4576,0.0017684446647763252,0.0,
,0.24956661462783813,-0.014665931463241577,0.005670639686286449,429056,4.2626728827599436e-05,0.9771688580513,394.71203088760376,1763260406.565286,1105.0,0.03715268149971962,4613,0.015489321202039719,0.0390625,
,0.1815805733203888,-0.009991895407438278,0.0012836446985602379,430336,4.1858678741846234e-05,0.9995772838592529,395.8653726577759,1763260407.7186277,1105.0,0.0005881572142243385,4626,0.000681552104651928,0.0,
,0.246903195977211,0.0002714637666940689,0.6622337698936462,431232,4.132104368181899e-05,0.2378324270248413,396.68534779548645,1763260408.5386028,1105.0,0.0006346423178911209,4635,5.6587159633636475e-06,0.0,
,0.2665925621986389,-0.0024818256497383118,0.0025827381759881973,431872,4.093701863894239e-05,0.998742938041687,397.28368067741394,1763260409.1369357,1105.0,-0.006662790663540363,4641,0.003579777665436268,0.005859375,
500.0,,,,432133,,,397.50789284706116,1763260409.3611479,,,4644,,,500.0
,0.27415886521339417,-0.0007281135767698288,0.0003652024024631828,433920,3.9708142139716074e-05,0.9984163641929626,399.104012966156,1763260410.957268,1105.0,-0.003095635212957859,4661,0.0007674144580960274,0.0,
,0.22887323796749115,-0.0034357309341430664,0.001247971667908132,435328,3.886328704538755e-05,0.9990124106407166,400.4113235473633,1763260412.2645786,1105.0,-0.003275267779827118,4675,0.0031194090843200684,0.001953125,
,0.18854351341724396,-0.006872784346342087,0.000679416349157691,436992,3.786482193390839e-05,0.994023323059082,401.90349650382996,1763260413.7567515,1105.0,-0.01154329627752304,4691,0.00626449566334486,0.033203125,
,0.18180754780769348,-0.002186499536037445,0.0005772791337221861,438784,3.678955545183271e-05,0.9997183680534363,403.5510401725769,1763260415.4042952,1105.0,0.0016402676701545715,4709,0.0001107882708311081,0.0,
,0.1208214983344078,0.004832208156585693,47.98395919799805,439168,3.655914042610675e-05,0.0864948034286499,403.8897485733032,1763260415.7430036,1105.0,0.0020670518279075623,4713,0.0026956629008054733,0.01953125,
,0.16152115166187286,-0.0013544373214244843,205.1676025390625,441728,3.5023040254600346e-05,0.16546368598937988,406.21426343917847,1763260418.0675185,1105.0,0.0014272434636950493,4738,0.0009274361655116081,0.0,
,0.168897807598114,-0.002417653799057007,0.0016156920464709401,441856,3.4946235246025026e-05,0.9985759258270264,406.3263065814972,1763260418.1795616,1105.0,0.003605206497013569,4739,7.75577500462532e-05,0.0,
,0.14578315615653992,0.0005123000591993332,0.0007129935547709465,442112,3.4792625228874385e-05,0.9773117899894714,406.5857779979706,1763260418.439033,1105.0,0.018923569470643997,4741,0.004956327378749847,0.041015625,
,0.1856098622083664,-0.0008245110511779785,24.328994750976562,442240,3.4715820220299065e-05,0.16858190298080444,406.6983804702759,1763260418.5516355,1105.0,0.0002825278788805008,4743,3.4142285585403442e-06,0.0,
,0.20346708595752716,-0.0016803815960884094,0.0010050733108073473,443392,3.402457878109999e-05,0.9974309206008911,407.7455518245697,1763260419.5988069,1105.0,-0.0018274886533617973,4754,8.39056447148323e-05,0.0,
,0.1963336020708084,0.003844166174530983,137.94308471679688,445184,3.2949308661045507e-05,0.16301441192626953,409.35704374313354,1763260421.2102988,1105.0,0.0018213950097560883,4772,0.0008013136684894562,0.0,
500.0,,,,446633,,,410.6622226238251,1763260422.5154777,,,4786,,,500.0
,0.18646442890167236,0.0018122456967830658,2.008990526199341,446720,3.2027648558141664e-05,0.21504181623458862,410.7832396030426,1763260422.6364946,1105.0,0.004773813299834728,4787,0.0005730977281928062,0.0,
,0.23404373228549957,-0.001553315669298172,0.0009018044220283628,446848,3.1950843549566343e-05,0.9995627403259277,410.8942189216614,1763260422.747474,1105.0,0.0009408174082636833,4788,1.5252269804477692e-05,0.0,
500.0,,,,447633,,,411.57113766670227,1763260423.4243927,,,4796,,,500.0
,0.2671671509742737,0.002774454653263092,0.0003433804085943848,448000,3.125960211036727e-05,0.9916414618492126,411.938440322876,1763260423.7916954,1105.0,-0.009430625475943089,4799,0.00038750190287828445,0.0,
,0.19517111778259277,-0.024525605142116547,65.5594253540039,448640,3.087557706749067e-05,0.025051891803741455,412.4992341995239,1763260424.3524892,1105.0,0.009879691526293755,4806,0.0034923776984214783,0.017578125,
,0.21845096349716187,-0.029912248253822327,0.001478815684095025,449024,3.0645162041764706e-05,0.9570173025131226,412.87003207206726,1763260424.723287,1105.0,0.003045649267733097,4809,0.008965841494500637,0.046875,
,0.2246578484773636,0.005372360348701477,0.0005565934698097408,449408,3.0414747016038746e-05,0.9958947896957397,413.2038290500641,1763260425.057084,1105.0,0.004351658746600151,4813,0.0033008642494678497,0.005859375,
,0.1538672000169754,-0.00021040067076683044,0.2797124981880188,453248,2.8110598577768542e-05,0.20266073942184448,416.67336559295654,1763260428.5266206,1105.0,-0.00019244104623794556,4851,2.1364539861679077e-06,0.0,
,0.1539601981639862,-0.005495056509971619,0.0027406245935708284,453376,2.803379356919322e-05,0.9985654354095459,416.78327107429504,1763260428.636526,1105.0,-0.004454504698514938,4852,0.00046309083700180054,0.0,
,0.2232086956501007,-0.0014766380190849304,0.00032922966056503356,455040,2.7035330276703462e-05,0.9862487316131592,418.3104612827301,1763260430.1637163,1105.0,0.01746722310781479,4868,0.003588709980249405,0.009765625,
500.0,,,,455633,,,418.78563928604126,1763260430.6388943,,,4874,,,500.0
,0.2554526627063751,-0.019442051649093628,0.00044752369285561144,456064,2.64208902081009e-05,0.9916886687278748,419.23618268966675,1763260431.0894377,1105.0,0.021263958886265755,4878,0.00398215651512146,0.00390625,
,0.2155628502368927,-0.017381280660629272,0.002752530388534069,456448,2.6190477001364343e-05,0.9963839650154114,419.5702691078186,1763260431.4235241,1105.0,0.04772207885980606,4882,0.0056093428283929825,0.029296875,
,0.15072840452194214,-0.00129673071205616,0.00019308300397824496,460288,2.388632856309414e-05,0.9998451471328735,423.01943016052246,1763260434.8726852,1105.0,-0.001470673829317093,4920,0.00021809712052345276,0.0,
,0.1861046552658081,-0.025639209896326065,0.002334535587579012,461568,2.311828029633034e-05,0.9908823370933533,424.1814532279968,1763260436.0347083,1105.0,0.030243879184126854,4932,0.004732619971036911,0.033203125,
500.0,,,,461633,,,424.2047817707062,1763260436.0580368,,,4933,,,500.0
,0.14226789772510529,1.0071322321891785e-05,133.8722381591797,462208,2.273425525345374e-05,0.19903355836868286,424.7754063606262,1763260436.6286614,1105.0,0.0005883136764168739,4939,0.00046210456639528275,0.0,
,0.21862640976905823,-0.01484939455986023,0.002222606213763356,462976,2.2273425202001818e-05,0.9920014142990112,425.47887563705444,1763260437.3321307,1105.0,-0.005876019597053528,4946,0.0032634958624839783,0.021484375,
500.0,,,,463633,,,426.04628896713257,1763260437.899544,,,4953,,,500.0
500.0,,,,464133,,,426.5221817493439,1763260438.3754368,,,4958,,,500.0
,0.2643887400627136,0.014143139123916626,49.489627838134766,464640,2.1274961909512058e-05,0.03209918737411499,426.96785044670105,1763260438.8211055,1105.0,-0.009732736274600029,4963,0.0014869477599859238,0.0,
,0.2886950671672821,0.0021497290581464767,0.0008548222249373794,465536,2.0737326849484816e-05,0.9934948682785034,427.7764251232147,1763260439.6296802,1105.0,-0.0006401389837265015,4971,0.00133444182574749,0.0,
500.0,,,,465633,,,427.81239104270935,1763260439.665646,,,4972,,,500.0
,0.18094104528427124,6.675161421298981e-05,137.55856323242188,466176,2.0353301806608215e-05,0.11852097511291504,428.3368909358978,1763260440.190146,1105.0,3.291293978691101e-06,4978,3.285892307758331e-05,0.0,
,0.17199426889419556,-0.009259317070245743,0.0027585970237851143,466560,2.0122888599871658e-05,0.9849815368652344,428.7069492340088,1763260440.5602043,1105.0,-0.014483194798231125,4981,0.003121710382401943,0.015625,
,0.20371820032596588,-0.00013723596930503845,0.0002105884050251916,467328,1.9662058548419736e-05,0.999744713306427,429.37693762779236,1763260441.2301927,1105.0,-0.0002028467133641243,4989,1.2712553143501282e-06,0.0,
,0.25192928314208984,-0.0007897168397903442,0.0007187484297901392,467840,1.9354838514118455e-05,0.9994319677352905,429.85883593559265,1763260441.712091,1105.0,0.0007365113124251366,4994,0.00012096669524908066,0.0,
,0.1331651508808136,-0.0008623627945780754,132.93743896484375,469248,1.8509985238779336e-05,0.19732654094696045,431.1195709705353,1763260442.972826,1105.0,-0.006255071610212326,5008,0.00029082968831062317,0.0,
,0.11681045591831207,-0.0008182674646377563,0.0005773738375864923,469760,1.8202765204478055e-05,0.11247795820236206,431.60357213020325,1763260443.4568272,1105.0,0.001211516559123993,5013,8.967332541942596e-05,0.0,
,0.2851943373680115,-0.007562704384326935,0.0015114201232790947,470016,1.8049155187327415e-05,0.99434894323349,431.82589650154114,1763260443.6791515,1105.0,-0.002085413783788681,5015,0.0006643850356340408,0.0,
,0.14664044976234436,0.0019428730010986328,0.0022257226519286633,472448,1.6589861843385734e-05,0.997073769569397,434.02007126808167,1763260445.8733263,1105.0,-0.00109059177339077,5039,0.0001713130623102188,0.0,
,0.2272646129131317,-0.00021355971693992615,7.545101165771484,475648,1.4669738447992131e-05,0.10293036699295044,436.9791650772095,1763260448.83242,1105.0,-0.003778127022087574,5071,0.00013066548854112625,0.0,
,0.16730737686157227,2.2020190954208374e-05,0.0018912324449047446,480384,1.182795676868409e-05,0.9976903796195984,441.2634048461914,1763260453.1166599,1105.0,-0.0005412977188825607,5117,2.2873282432556152e-05,0.0,
,0.19572874903678894,-0.00022299587726593018,0.0013556655030697584,480896,1.152073764387751e-05,0.997788667678833,441.7067675590515,1763260453.5600226,1105.0,0.0004883771762251854,5122,2.4298205971717834e-06,0.0,
,0.2080988734960556,-0.006266981363296509,0.0007148219156078994,481408,1.1213517609576229e-05,0.9989086985588074,442.19348216056824,1763260454.0467372,1105.0,0.0045477887615561485,5127,0.0009258287027478218,0.0,
,0.22743310034275055,0.0013499334454536438,0.004192064981907606,481536,1.1136712601000909e-05,0.9918957352638245,442.30391025543213,1763260454.1571653,1105.0,-0.0010719364508986473,5128,2.437923103570938e-05,0.0,
,0.11791684478521347,0.00018481537699699402,179.788330078125,482688,1.0445468433317728e-05,0.17997205257415771,443.3448877334595,1763260455.1981428,1105.0,0.0011705709621310234,5140,6.78282231092453e-06,0.0,
,0.22447903454303741,-6.121397018432617e-05,0.0003892287495546043,483328,1.0061444299935829e-05,0.9993839859962463,443.9044728279114,1763260455.7577279,1105.0,-4.082731902599335e-05,5146,3.4384429454803467e-06,0.0,
,0.2118379771709442,-0.003147922456264496,64.11698150634766,483712,9.831029274209868e-06,0.17987298965454102,444.27972292900085,1763260456.132978,1105.0,0.0012564454227685928,5150,8.965842425823212e-05,0.0,
,0.18496198952198029,0.002064276486635208,0.0005599426222033799,483840,9.754224265634548e-06,0.9990355372428894,444.38842606544495,1763260456.241681,1105.0,-0.0007764985784888268,5151,9.914766997098923e-05,0.0,
,0.2007419466972351,-0.0025676079094409943,0.0031477059237658978,485120,8.986175089376047e-06,0.9553207159042358,445.53991532325745,1763260457.3931704,1105.0,0.0024415943771600723,5163,9.177438914775848e-05,0.0,
,0.13417911529541016,-0.00020855851471424103,152.86512756347656,485248,8.909370080800727e-06,0.16767895221710205,445.65215373039246,1763260457.5054088,1105.0,-0.0010011550039052963,5165,4.641711711883545e-06,0.0,
,0.21194720268249512,-0.004283595830202103,0.0013678946997970343,488448,6.989247140154475e-06,0.9974158406257629,448.5408616065979,1763260460.3941166,1105.0,0.002322194166481495,5196,4.265736788511276e-05,0.0,
