charts/learning_rate,charts/episodic_return,charts/SPS,losses/old_approx_kl,_timestamp,losses/value_loss,_step,_runtime,global_step,charts/episodic_length,losses/clipfrac,losses/policy_loss,losses/explained_variance,losses/entropy,losses/approx_kl
0.0001060675858752802,,1094.0,0.00374782457947731,1763260313.274723,0.8682433366775513,3613,301.58939599990845,323328,,0.0,-0.001216195523738861,5.4836273193359375e-06,0.183393657207489,9.416602551937103e-05
,500.0,,,1763260314.1046376,,3622,302.4193105697632,324247,500.0,,,,,
0.00010437788296258077,,1094.0,0.0008766259998083115,1763260315.8199637,3.9433693018509075e-05,3640,304.1346366405487,326144,,0.0,-0.001135973259806633,-0.037900447845458984,0.2541716694831848,0.0001714564859867096
,500.0,,,1763260317.2727282,,3656,305.5874011516571,327747,500.0,,,,,
0.0001026113677653484,,1094.0,0.0015970030799508095,1763260318.5171793,7.403388735838234e-05,3669,306.8318521976471,329088,,0.0,-0.001757374033331871,0.021739602088928223,0.20343154668807983,0.00019935239106416702
0.00010199692769674584,,1094.0,0.007252470590174198,1763260319.4539232,0.0005723831709474325,3679,307.76859617233276,330112,,0.0,-0.017881352454423904,-0.01515507698059082,0.3059272766113281,0.00224869791418314
0.00010176651267101988,,1094.0,0.0005070995539426804,1763260319.790026,0.0028773108497262,3683,308.1046988964081,330496,,0.0,0.000389833003282547,0.005005002021789551,0.160162091255188,0.00011625140905380249
0.00010168970766244456,,1094.0,0.0027075614780187607,1763260319.9026954,0.00011611667287070304,3684,308.2173683643341,330624,,0.0,0.00017607398331165314,0.042124152183532715,0.26037371158599854,8.615478873252869e-05
0.00010007680248236284,,1094.0,-0.0008720587939023972,1763260322.3652012,0.008721871301531792,3711,310.67987418174744,333312,,0.0,0.002704530954360962,1.7940998077392578e-05,0.24882401525974274,7.544271647930145e-05
9.99231924652122e-05,,1094.0,-0.00024980679154396057,1763260322.5951765,0.00018051783263217658,3713,310.9098494052887,333568,,0.0,0.0004830779507756233,-0.019547581672668457,0.24713069200515747,0.00014044903218746185
,500.0,,,1763260322.7254589,,3715,311.04013180732727,333747,500.0,,,,,
9.884792962111533e-05,,1094.0,-0.004577958956360817,1763260324.2038481,169.89544677734375,3731,312.51852107048035,335360,,0.0,-0.001347765326499939,-3.5762786865234375e-06,0.19512546062469482,0.0002684555947780609
9.861751459538937e-05,,1094.0,0.0027821026742458344,1763260324.5736713,0.00023884401889517903,3734,312.8883442878723,335744,,0.0,-0.0023144781589508057,0.00577390193939209,0.1781466156244278,0.0001076236367225647
9.738863445818424e-05,,1094.0,0.003960445523262024,1763260326.438236,0.3615403473377228,3755,314.7529089450836,337792,,0.0,0.001098785549402237,-7.867813110351562e-06,0.20645377039909363,0.0007995795458555222
9.615975432097912e-05,,1095.0,-0.0007759779691696167,1763260328.2600598,0.007632212247699499,3775,316.57473278045654,339840,,0.0,-0.00042117759585380554,-1.6570091247558594e-05,0.2481454610824585,8.140690624713898e-05
,500.0,,,1763260328.6401336,,3779,316.9548065662384,340247,500.0,,,,,
9.439323912374675e-05,,1094.0,-6.195716559886932e-05,1763260330.9823086,0.10830878466367722,3804,319.29698157310486,342784,,0.0,1.8443912267684937e-05,-7.033348083496094e-06,0.12518876791000366,1.3357028365135193e-05
9.416282409802079e-05,,1095.0,-0.0033151162788271904,1763260331.3167193,0.00028363821911625564,3807,319.6313922405243,343168,,0.0,-1.728162169456482e-05,-0.029174447059631348,0.2937368154525757,0.00020287465304136276
,500.0,,,1763260334.9708674,,3847,323.28554034233093,347247,500.0,,,,,
8.978494588518515e-05,,1095.0,-0.0035779085010290146,1763260337.9499476,0.002404807833954692,3879,326.26462054252625,350464,,0.0,0.0004263129085302353,-0.041448235511779785,0.25724679231643677,0.00018155574798583984
8.955453085945919e-05,,1095.0,-0.0009054504334926605,1763260338.2845807,6.361798286437988,3883,326.59925365448,350848,,0.0,-0.00015204213559627533,3.069639205932617e-05,0.17871074378490448,1.9261613488197327e-05
8.947772585088387e-05,,1095.0,6.693974137306213e-05,1763260338.3949559,0.0017964891158044338,3884,326.7096288204193,350976,,0.0,-0.0021684113889932632,0.05367159843444824,0.24739715456962585,9.944848716259003e-05
,500.0,,,1763260338.6231742,,3887,326.9378471374512,351247,500.0,,,,,
8.901689579943195e-05,,1095.0,0.006704662926495075,1763260339.0968955,0.00020743081404361874,3891,327.411568403244,351744,,0.0,-0.0016049519181251526,0.18353700637817383,0.22199185192584991,0.0011161668226122856
8.863287075655535e-05,,1095.0,-0.00924675352871418,1763260339.6571898,0.004154937341809273,3898,327.97186279296875,352384,,0.009765625,0.012646928429603577,0.00938504934310913,0.2524128556251526,0.00471571646630764
8.778801566222683e-05,,1095.0,-0.0001408671960234642,1763260340.9251664,152.20542907714844,3912,329.23983931541443,353792,,0.0,-0.00022883713245391846,-7.271766662597656e-06,0.1931842416524887,3.9441511034965515e-06
8.755760063650087e-05,,1095.0,-0.0021926620975136757,1763260341.2936242,0.0004429089603945613,3915,329.6082971096039,354176,,0.0,-0.0002556256949901581,-0.03440070152282715,0.2325286567211151,3.641936928033829e-05
8.678955782670528e-05,,1095.0,0.01204446516931057,1763260342.4480479,0.0025876774452626705,3928,330.76272082328796,355456,,0.0,0.000736648216843605,0.04727655649185181,0.2261086404323578,0.0005216635763645172
8.579109271522611e-05,,1095.0,0.0012632720172405243,1763260343.9359074,0.00025817041750997305,3944,332.25058031082153,357120,,0.0,0.000491265207529068,0.035076260566711426,0.15957358479499817,9.935162961483002e-05
,500.0,,,1763260343.9796507,,3945,332.29432368278503,357247,500.0,,,,,
8.57142877066508e-05,,1095.0,0.003100890666246414,1763260344.0508718,51.39042282104492,3946,332.36554479599,357248,,0.0,0.0029271580278873444,-1.0371208190917969e-05,0.3305125832557678,0.0001221969723701477
8.517665264662355e-05,,1095.0,0.013708095997571945,1763260344.871188,0.00031757145188748837,3954,333.1858608722687,358144,,0.0,-0.016263801604509354,-0.028659701347351074,0.19815747439861298,0.0016241036355495453
8.463901758659631e-05,,1095.0,0.003115789033472538,1763260345.6913853,0.00017711763211991638,3963,334.00605821609497,359040,,0.0,-0.005501929670572281,-0.03275406360626221,0.1721964031457901,9.572785347700119e-05
8.425499254371971e-05,,1095.0,0.0010494869202375412,1763260346.2851918,0.0002326250250916928,3969,334.5998647212982,359680,,0.0,-0.0005814936012029648,0.10671466588973999,0.15479949116706848,8.754432201385498e-06
8.356374746654183e-05,,1095.0,0.007430673576891422,1763260347.334431,51.430667877197266,3981,335.6491038799286,360832,,0.0,-0.002979706972837448,1.9311904907226562e-05,0.260996550321579,0.0003976793959736824
8.341013744939119e-05,,1095.0,-0.0004464825615286827,1763260347.5561016,0.00041014794260263443,3983,335.8707745075226,361088,,0.0,-0.000351879745721817,-0.023941397666931152,0.2784641981124878,7.263384759426117e-06
8.256528235506266e-05,,1095.0,-0.003529353067278862,1763260348.827778,0.0019357075216248631,3997,337.14245104789734,362496,,0.0,0.0008626282215118408,-0.07288861274719238,0.14120276272296906,6.175227463245392e-05
8.11827922007069e-05,,1095.0,0.0012801717966794968,1763260350.9045315,0.007894749753177166,4020,339.21920442581177,364800,,0.0,0.00034185126423835754,2.7418136596679688e-06,0.1708061397075653,2.2511929273605347e-05
7.880184421082959e-05,,1095.0,-0.0006213989108800888,1763260354.534489,199.78787231445312,4059,342.849161863327,368768,,0.0,0.00025147944688796997,2.4437904357910156e-06,0.2520732283592224,3.7606805562973022e-06
7.703532901359722e-05,,1095.0,0.002047375775873661,1763260357.2401452,0.0004541586386039853,4087,345.55481815338135,371712,,0.0,-0.006105020642280579,0.008571207523345947,0.3291131258010864,0.0006594816222786903
7.680491398787126e-05,,1095.0,-0.0005169939249753952,1763260357.5752718,0.00032279727747663856,4091,345.8899447917938,372096,,0.0,-0.001205001026391983,-0.07422411441802979,0.27619948983192444,5.8064237236976624e-05
7.596005889354274e-05,,1095.0,0.0006510363891720772,1763260358.8719535,0.000353392242686823,4105,347.1866264343262,373504,,0.0,0.0012245327234268188,-0.02477395534515381,0.2158268690109253,1.102406531572342e-05
7.572964386781678e-05,,1095.0,0.008246300742030144,1763260359.2083735,0.0019406781066209078,4109,347.5230464935303,373888,,0.0,-0.00952865183353424,0.056327641010284424,0.18533946573734283,0.000437665730714798
7.534561882494017e-05,,1095.0,-0.00291350856423378,1763260359.7621849,0.00034375200630165637,4115,348.0768578052521,374528,,0.005859375,-0.005411006510257721,0.030222535133361816,0.29516249895095825,0.002647729590535164
7.511520379921421e-05,,1095.0,-0.00018002651631832123,1763260360.132156,0.0029933920595794916,4119,348.4468288421631,374912,,0.0,-0.00014481693506240845,-0.050197720527648926,0.15288634598255157,4.1758641600608826e-05
7.357911090366542e-05,,1095.0,0.003926617093384266,1763260362.4451532,0.003620647359639406,4144,350.7598261833191,377472,,0.0,-0.01261087879538536,-3.5643577575683594e-05,0.2193278670310974,0.0005904277786612511
7.319508586078882e-05,,1095.0,0.000998103991150856,1763260363.0254214,0.00029329839162528515,4150,351.34009432792664,378112,,0.0,0.0003695609048008919,0.005608618259429932,0.23885546624660492,7.88271427154541e-06
7.211981574073434e-05,,1095.0,0.008346439339220524,1763260364.6473744,0.001882819109596312,4168,352.9620473384857,379904,,0.0,0.00177764892578125,-0.030281424522399902,0.2692033648490906,0.0006769457831978798
7.112135062925518e-05,,1095.0,-0.006218302063643932,1763260366.1604047,0.00045476705417968333,4184,354.47507762908936,381568,,0.0,-0.0002682497724890709,-0.0060073137283325195,0.32037919759750366,0.000998237170279026
7.050691056065261e-05,,1095.0,0.0004912093281745911,1763260367.052819,0.0005745793459936976,4194,355.3674919605255,382592,,0.0,0.0004453621804714203,-0.035111308097839355,0.31780537962913513,0.0002115350216627121
7.019969052635133e-05,,1095.0,0.011811106465756893,1763260367.5374846,0.00040708956657908857,4199,355.85215759277344,383104,,0.0,-0.005394984036684036,0.1252140998840332,0.21448200941085815,0.0006792498752474785
6.866359763080254e-05,,1095.0,0.008640063926577568,1763260369.8392384,0.00041317075374536216,4224,358.1539113521576,385664,,0.0,-0.0014013908803462982,-0.017602920532226562,0.33279818296432495,0.001062236726284027
6.835637759650126e-05,,1095.0,0.01603216491639614,1763260370.3091705,0.00021100662706885487,4229,358.6238434314728,386176,,0.0,-0.0058314744383096695,-0.025478482246398926,0.23036393523216248,0.0015246300026774406
6.751152250217274e-05,,1095.0,0.00014079641550779343,1763260371.5759299,0.0005597863346338272,4243,359.89060282707214,387584,,0.0,-0.0004597790539264679,0.02651113271713257,0.16579286754131317,2.632196992635727e-05
6.73579124850221e-05,,1096.0,0.003330191597342491,1763260371.8019226,18.17035675048828,4246,360.1165955066681,387840,,0.0,0.0004909597337245941,-1.7404556274414062e-05,0.23019832372665405,0.00012257136404514313
6.69738874421455e-05,,1095.0,-0.0004104003310203552,1763260372.3867345,0.002681923331692815,4252,360.70140743255615,388480,,0.0,-0.0007630400359630585,0.00690913200378418,0.2735651135444641,4.9347057938575745e-05
6.682027742499486e-05,,1096.0,0.004081970080733299,1763260372.6138155,0.0002455070789437741,4254,360.9284884929657,388736,,0.0,-0.0026027224957942963,-0.020485758781433105,0.20295284688472748,0.0001181233674287796
,500.0,,,1763260372.619293,,4255,360.933965921402,388747,500.0,,,,,
6.566820229636505e-05,,1096.0,0.0010090423747897148,1763260374.3346467,0.0003994458820670843,4273,362.6493196487427,390656,,0.0,-0.001357284840196371,-0.014590620994567871,0.21511338651180267,2.420041710138321e-05
6.551459227921441e-05,,1095.0,0.0009298166260123253,1763260374.610187,0.0028640672098845243,4276,362.92486000061035,390912,,0.0,-0.004358667880296707,0.00741499662399292,0.24928848445415497,0.00011035334318876266
6.543778727063909e-05,,1096.0,0.0012811776250600815,1763260374.7210624,0.0006697475910186768,4277,363.03573536872864,391040,,0.0,-0.002527110278606415,-0.0064618587493896484,0.14311958849430084,4.774704575538635e-05
6.536098226206377e-05,,1096.0,0.01458834484219551,1763260374.8302786,0.0006451866356655955,4278,363.14495158195496,391168,,0.0,-0.0029647797346115112,-0.009812593460083008,0.22338566184043884,0.0015360638499259949
6.466973718488589e-05,,1096.0,-0.00012389849871397018,1763260375.8763604,2.2418198585510254,4290,364.1910333633423,392320,,0.0,-1.829303801059723e-05,-3.933906555175781e-06,0.21249842643737793,2.3851171135902405e-06
6.451612716773525e-05,,1096.0,0.008505002595484257,1763260376.0983016,0.000347381632309407,4292,364.41297459602356,392576,,0.0,-0.015315660275518894,-0.0511096715927124,0.27674052119255066,0.0023663388565182686
6.32104420219548e-05,,1096.0,-0.00018210150301456451,1763260378.07413,57.95137405395508,4314,366.3888030052185,394752,,0.0,-0.001412704586982727,3.993511199951172e-06,0.22094479203224182,6.531551480293274e-05
,500.0,,,1763260378.4474885,,4318,366.7621614933014,395247,500.0,,,,,
6.121351907495409e-05,,1096.0,0.0002834051847457886,1763260381.071557,0.00038789879181422293,4346,369.38622999191284,398080,,0.0,1.767277717590332e-05,0.04500991106033325,0.17880211770534515,5.7406723499298096e-06
5.998463893774897e-05,,1096.0,-0.00028952956199645996,1763260382.933683,0.0005687817465513945,4366,371.2483558654785,400128,,0.0,0.00016200542449951172,-0.0007832050323486328,0.2139439731836319,7.7858567237854e-06
,500.0,,,1763260383.418656,,4372,371.7333290576935,400747,500.0,,,,,
,500.0,,,1763260383.8982394,,4377,372.2129123210907,401247,500.0,,,,,
5.9293393860571086e-05,,1096.0,-0.0015562772750854492,1763260383.978179,147.31239318847656,4378,372.29285192489624,401280,,0.0,0.000560268759727478,-2.6702880859375e-05,0.19262799620628357,0.00014596246182918549
,500.0,,,1763260384.7846954,,4387,373.0993683338165,402247,500.0,,,,,
5.814132236992009e-05,,1096.0,0.0009096730500459671,1763260385.6884718,0.00047962082317098975,4396,374.00314474105835,403200,,0.0,0.00011632777750492096,0.055603086948394775,0.18818658590316772,3.6582350730895996e-05
5.6989247241290286e-05,,1096.0,-0.002332058735191822,1763260387.4413884,0.0005985344178043306,4415,375.7560613155365,405120,,0.0,-0.0006026476621627808,-0.03616511821746826,0.22410041093826294,0.00017988402396440506
,500.0,,,1763260391.136896,,4456,379.4515688419342,409247,500.0,,,,,
,500.0,,,1763260392.4696906,,4470,380.7843635082245,410747,500.0,,,,,
5.314900045050308e-05,,1096.0,0.0032807476818561554,1763260393.2113333,0.0006386263994500041,4478,381.52600622177124,411520,,0.0,-0.004663333296775818,0.08669960498809814,0.140231192111969,0.0006548725068569183
,500.0,,,1763260393.395993,,4480,381.7106659412384,411747,500.0,,,,,
5.2304148994153365e-05,,1096.0,3.591179847717285e-05,1763260394.5154066,0.0019266428425908089,4492,382.8300795555115,412928,,0.0,0.00020354241132736206,-0.0230485200881958,0.18476614356040955,6.457790732383728e-06
5.1920123951276764e-05,,1096.0,-0.0019409647211432457,1763260395.0684223,0.0007212591590359807,4498,383.3830952644348,413568,,0.0,-0.0015538940206170082,0.08605825901031494,0.3119778335094452,0.0005804793909192085
,500.0,,,1763260397.0547009,,4520,385.36937379837036,415747,500.0,,,,,
5.046082878834568e-05,,1096.0,0.00017006509006023407,1763260397.2792184,0.0012226627441123128,4522,385.5938913822174,416000,,0.0,8.441507816314697e-06,0.06782078742980957,0.1967034488916397,1.0892748832702637e-05
,500.0,,,1763260397.4632118,,4524,385.777884721756,416247,500.0,,,,,
5.030721877119504e-05,,1096.0,0.0036100102588534355,1763260397.5416203,146.5472869873047,4525,385.85629320144653,416256,,0.0,0.0004462040960788727,-1.728534698486328e-05,0.26980695128440857,0.00013969559222459793
5.01536087540444e-05,,1096.0,-0.0003699176013469696,1763260397.7642827,0.0004889865522272885,4527,386.0789556503296,416512,,0.0,-0.0005033072084188461,-0.03391122817993164,0.19832000136375427,8.892826735973358e-05
4.992319372831844e-05,,1096.0,-0.0002979561686515808,1763260398.102067,0.002066440414637327,4531,386.4167399406433,416896,,0.0,0.0005257502198219299,0.04296332597732544,0.1701052188873291,0.00020588375627994537
4.97695837111678e-05,,1096.0,0.0023302584886550903,1763260398.3274732,0.0004745118203572929,4533,386.64214611053467,417152,,0.0,-0.00042819976806640625,-0.03536105155944824,0.19300037622451782,0.00011663511395454407
,500.0,,,1763260398.3607306,,4534,386.6754035949707,417247,500.0,,,,,
4.846390220336616e-05,,1096.0,0.0003339294344186783,1763260400.3135176,164.54721069335938,4555,388.62819051742554,419328,,0.0,8.298642933368683e-05,1.1861324310302734e-05,0.09919580072164536,4.90434467792511e-06
4.800307215191424e-05,,1096.0,0.006428703665733337,1763260401.026296,0.0004399298341013491,4562,389.3409688472748,420096,,0.0,-0.0019919276237487793,0.010312974452972412,0.22076261043548584,0.00031659379601478577
4.7158217057585716e-05,,1096.0,-0.00023596640676259995,1763260402.3276894,0.0005535386735573411,4576,390.6423623561859,421504,,0.0,3.827735781669617e-05,0.00611799955368042,0.1471087634563446,1.841224730014801e-06
,500.0,,,1763260405.7651775,,4613,394.07985043525696,425247,500.0,,,,,
4.4086020352551714e-05,,1096.0,-0.002916126511991024,1763260407.0587218,0.0006754814530722797,4626,395.3733947277069,426624,,0.0,0.0017164796590805054,-0.006294608116149902,0.28722691535949707,3.971252590417862e-05
4.354838529252447e-05,,1096.0,-0.0016775168478488922,1763260407.8479447,0.0006071421084925532,4635,396.16261768341064,427520,,0.0,-0.00015733949840068817,-0.035204410552978516,0.19166827201843262,4.737637937068939e-05
4.316436388762668e-05,,1096.0,0.009177892468869686,1763260408.4436343,0.000627336383331567,4641,396.75830721855164,428160,,0.0,-0.004078000783920288,-0.025845885276794434,0.3034675717353821,0.00047846417874097824
4.301075387047604e-05,,1096.0,-0.0037733670324087143,1763260408.6664827,0.001750654773786664,4644,396.9811556339264,428416,,0.0,-0.0014256089925765991,-0.02888631820678711,0.2446874976158142,0.00013728439807891846
4.1935483750421554e-05,,1096.0,-0.00014781393110752106,1763260410.3193433,0.000630359398201108,4661,398.6340162754059,430208,,0.0,7.383525371551514e-06,0.06990373134613037,0.19399671256542206,5.763024091720581e-06
4.109062865609303e-05,,1096.0,-0.00030440744012594223,1763260411.591671,0.0007390431128442287,4675,399.90634393692017,431616,,0.0,0.00014671683311462402,0.0850684642791748,0.20223231613636017,2.5229528546333313e-06
,500.0,,,1763260413.0098565,,4691,401.32452940940857,433247,500.0,,,,,
3.901689706253819e-05,,1096.0,0.0010215435177087784,1763260414.7371833,0.0007481596549041569,4709,403.05185627937317,435072,,0.0,-0.0010580886155366898,-0.008329153060913086,0.21445439755916595,5.370005965232849e-06
3.878648203681223e-05,,1096.0,0.0050573768094182014,1763260415.0737193,0.0017648093635216355,4713,403.3883922100067,435456,,0.0,-0.005132198333740234,0.00948953628540039,0.23367378115653992,7.193069905042648e-05
3.725038550328463e-05,,1096.0,3.455299884080887e-05,1763260417.4197862,0.0005544106243178248,4738,405.7344591617584,438016,,0.0,5.7013705372810364e-05,0.016136765480041504,0.30576181411743164,9.461306035518646e-06
3.717358049470931e-05,,1096.0,-0.0014127716422080994,1763260417.5411727,0.0006604118971154094,4739,405.85584568977356,438144,,0.0,-0.004572613164782524,0.0718955397605896,0.192027285695076,9.655207395553589e-05
3.709677548613399e-05,,1096.0,0.00116707943379879,1763260417.654235,164.62216186523438,4741,405.96890783309937,438272,,0.0,0.00027020834386348724,7.212162017822266e-06,0.15782207250595093,2.0802021026611328e-05
3.694316546898335e-05,,1096.0,8.742790669202805e-05,1763260417.8791234,0.000896430283319205,4743,406.1937963962555,438528,,0.0,0.00015132129192352295,-0.0074607133865356445,0.20149628818035126,0.00018778908997774124
3.625192039180547e-05,,1096.0,-0.0001145731657743454,1763260418.9268386,0.0007498973864130676,4754,407.24151158332825,439680,,0.0,-0.006362522020936012,0.007965564727783203,0.18180125951766968,0.00042951852083206177
3.5176650271750987e-05,,1096.0,0.0034840600565075874,1763260420.541377,0.002040149411186576,4772,408.85605001449585,441472,,0.0,0.00015550851821899414,0.020455360412597656,0.18762443959712982,0.00021413806825876236
3.433179881540127e-05,,1096.0,-0.0029025739058852196,1763260421.8471525,0.001798960380256176,4786,410.1618254184723,442880,,0.0,-0.0014098919928073883,-0.005500316619873047,0.22594910860061646,0.00013425853103399277
3.425499380682595e-05,,1096.0,-3.223679959774017e-05,1763260421.9576097,0.000650812522508204,4787,410.27228260040283,443008,,0.0,-1.545250415802002e-05,0.01816457509994507,0.17297908663749695,8.940696716308594e-08
3.417818879825063e-05,,1096.0,0.00199069082736969,1763260422.069752,0.0005573516828007996,4788,410.38442492485046,443136,,0.0,0.000542832538485527,-0.01675105094909668,0.1809890866279602,3.2706186175346375e-05
3.371735874679871e-05,,1096.0,-7.130764424800873e-05,1763260422.7861478,0.0018630367703735828,4796,411.1008207798004,443904,,0.0,0.004633244127035141,0.004962444305419922,0.17619764804840088,9.333714842796326e-05
,500.0,,,1763260423.0392358,,4799,411.35390877723694,444247,500.0,,,,,
3.310291867819615e-05,,1096.0,0.005207829177379608,1763260423.6856928,0.001823274651542306,4806,412.00036573410034,444928,,0.0,-0.003127593547105789,-0.014289021492004395,0.29803746938705444,0.00020468421280384064
,500.0,,,1763260423.9710739,,4809,412.28574681282043,445247,500.0,,,,,
3.2642088626744226e-05,,1096.0,0.008717669174075127,1763260424.3959596,0.0008472005720250309,4813,412.71063256263733,445696,,0.0,0.000562131404876709,-0.01653766632080078,0.31274595856666565,0.000341612845659256
3.0337942007463425e-05,,1096.0,-0.0006828857585787773,1763260427.871788,0.0009104186901822686,4851,416.1864609718323,449536,,0.0,0.0003098621964454651,0.034734368324279785,0.3022502064704895,5.511101335287094e-05
3.0261136998888105e-05,,1096.0,0.0012867925688624382,1763260428.020472,0.0008359394851140678,4852,416.33514499664307,449664,,0.0,-0.0001274037640541792,-0.00649714469909668,0.21423453092575073,1.1759810149669647e-05
,500.0,,,1763260429.4220638,,4868,417.7367367744446,451247,500.0,,,,,
2.8955453672097065e-05,,1096.0,1.975148916244507e-05,1763260429.9687371,24.583072662353516,4874,418.28341007232666,451840,,0.0,-7.605552673339844e-05,-1.6570091247558594e-05,0.32470494508743286,1.862645149230957e-07
,500.0,,,1763260430.3511875,,4878,418.665860414505,452247,500.0,,,,,
2.8417818612069823e-05,,1096.0,0.0021375883370637894,1763260430.7877374,0.0006380482227541506,4882,419.1024103164673,452736,,0.0,0.00020321831107139587,-0.01791369915008545,0.16011060774326324,2.4180859327316284e-05
2.6113671992789023e-05,,1096.0,-0.0020954273641109467,1763260434.3143823,0.0009112410480156541,4920,422.62905526161194,456576,,0.0,-0.004588259384036064,0.009111940860748291,0.2034531682729721,0.00018701888620853424
,500.0,,,1763260435.3798702,,4932,423.69454312324524,457747,500.0,,,,,
2.534562190703582e-05,,1096.0,0.00015322305262088776,1763260435.4842567,8.653321266174316,4933,423.7989296913147,457856,,0.0,-0.0011653043329715729,-3.5762786865234375e-07,0.1571592092514038,3.324635326862335e-05
2.496159686415922e-05,,1096.0,-0.00026081502437591553,1763260436.04238,0.0017154531087726355,4939,424.35705304145813,458496,,0.0,0.00032994337379932404,0.0642244815826416,0.23473940789699554,1.2647360563278198e-06
,500.0,,,1763260436.6800833,,4946,424.99475622177124,459247,500.0,,,,,
2.41167435888201e-05,,1096.0,-0.0015263799577951431,1763260437.3471682,0.0016653132624924183,4953,425.6618411540985,459904,,0.0,-0.00017395615577697754,-0.0013782978057861328,0.231916144490242,1.7700716853141785e-05
2.380952355451882e-05,,1096.0,-0.0008751684799790382,1763260437.8048167,0.0015950778033584356,4958,426.1194896697998,460416,,0.0,-0.0004158206284046173,-0.021831989288330078,0.2636314332485199,2.1873973309993744e-05
2.3502303520217538e-05,,1096.0,0.000672454945743084,1763260438.2557046,0.0019233808852732182,4963,426.5703775882721,460928,,0.0,0.0006960984319448471,0.02582526206970215,0.23118014633655548,1.3102777302265167e-05
,500.0,,,1763260438.9810798,,4971,427.29575276374817,461747,500.0,,,,,
2.29646702791797e-05,,1096.0,0.0003485148772597313,1763260439.076221,51.971927642822266,4972,427.3908939361572,461824,,0.0,-0.00028111599385738373,1.3113021850585938e-05,0.17085115611553192,1.0700896382331848e-06
2.25806452363031e-05,,1096.0,0.0001586051657795906,1763260439.6697001,0.0018092285608872771,4978,427.98437309265137,462464,,0.0,-0.0005457159131765366,0.005848884582519531,0.21570783853530884,4.238449037075043e-06
,500.0,,,1763260439.9044976,,4981,428.21917057037354,462747,500.0,,,,,
2.1889400159125216e-05,,1096.0,-0.0011662282049655914,1763260440.7123988,0.001080887857824564,4989,429.02707171440125,463616,,0.0,-0.0029284637421369553,-0.035619497299194336,0.2234754115343094,1.7337501049041748e-05
2.158218194381334e-05,,1096.0,0.004964134655892849,1763260441.1585631,0.0008864401606842875,4994,429.4732360839844,464128,,0.0,-0.0006614923477172852,-0.0042493343353271484,0.1866104155778885,0.0001532016322016716
2.0737326849484816e-05,,1096.0,0.0003095744177699089,1763260442.4283679,0.0009931332897394896,5008,430.7430408000946,465536,,0.0,8.293241262435913e-05,0.008481979370117188,0.27607759833335876,1.4972873032093048e-05
2.0430106815183535e-05,,1096.0,-0.00012030638754367828,1763260442.910941,0.0009489005315117538,5013,431.22561383247375,466048,,0.0,0.0006942898035049438,0.11820095777511597,0.24188263714313507,2.5546178221702576e-05
,500.0,,,1763260443.047806,,5015,431.3624789714813,466247,500.0,,,,,
1.8817203454091214e-05,,1096.0,0.0001278705894947052,1763260445.3269386,0.0009123711497522891,5039,433.6416115760803,468736,,0.0,7.878057658672333e-05,-0.037749409675598145,0.17502018809318542,5.017966032028198e-06
1.6897081877687015e-05,,1096.0,-0.0004278728738427162,1763260448.2381072,0.001568150008097291,5071,436.5527801513672,471936,,0.0,0.00015909411013126373,-0.03137099742889404,0.20896807312965393,4.279427230358124e-06
1.4055299288884271e-05,,1096.0,-0.0002053622156381607,1763260452.5288458,0.0010507171973586082,5117,440.84351873397827,476672,,0.0,0.00011911988258361816,0.024331271648406982,0.14980541169643402,9.34302806854248e-06
1.3748080164077692e-05,,1096.0,-0.00018071848899126053,1763260453.0089822,0.0010559872025623918,5122,441.323655128479,477184,,0.0,-0.0003584548830986023,-0.024260997772216797,0.2834949493408203,1.4184042811393738e-06
1.344086012977641e-05,,1096.0,0.0013914266601204872,1763260453.4599144,0.001096665975637734,5127,441.774587392807,477696,,0.0,-0.00028795748949050903,-0.008463859558105469,0.17096197605133057,1.5412457287311554e-05
,500.0,,,1763260453.4804025,,5128,441.79507541656494,477747,500.0,,,,,
1.267281095351791e-05,,1096.0,5.476176738739014e-06,1763260454.6174557,0.0017521522240713239,5140,442.9321286678314,478976,,0.0,0.00037286803126335144,-0.0017619132995605469,0.19556842744350433,5.0049275159835815e-06
1.228878682013601e-05,,1096.0,-0.00017838366329669952,1763260455.203669,0.0011023660190403461,5146,443.51834201812744,479616,,0.0,-1.6454607248306274e-05,-0.011542797088623047,0.18818190693855286,1.1753290891647339e-06
1.205837179441005e-05,,1096.0,0.0009263986721634865,1763260455.5426872,0.0012726864079013467,5150,443.857360124588,480000,,0.0,-0.00022950023412704468,-0.0001735687255859375,0.26407188177108765,1.4248304069042206e-05
1.198156678583473e-05,,1096.0,-4.329998046159744e-05,1763260455.6531367,0.0010875718435272574,5151,443.967809677124,480128,,0.0,0.00022387132048606873,-0.019216418266296387,0.2101651430130005,4.330649971961975e-07
1.129032261815155e-05,,1096.0,0.00012705475091934204,1763260456.6920464,0.7903269529342651,5163,445.0067193508148,481280,,0.0,3.246217966079712e-05,-1.4424324035644531e-05,0.2272680103778839,8.903443813323975e-07
1.1136712601000909e-05,,1096.0,-8.02893191576004e-06,1763260456.9129078,0.0012550815008580685,5165,445.22758078575134,481536,,0.0,-0.00032471027225255966,0.06885039806365967,0.18780486285686493,4.357658326625824e-06
