losses/old_approx_kl,_runtime,_step,losses/entropy,losses/clipfrac,losses/value_loss,charts/SPS,charts/learning_rate,global_step,losses/policy_loss,losses/explained_variance,losses/approx_kl,_timestamp,charts/episodic_return,charts/episodic_length
-0.0026084892451763153,303.25479459762573,3576,0.26654767990112305,0.0,0.00023713632253929973,1098.0,0.00010391705291112885,326912,-0.00241243839263916,0.7326875925064087,0.0012868866324424744,1763260314.8038075,,
-0.007311468943953514,303.4053764343262,3578,0.1472700834274292,0.033203125,0.06113555282354355,1098.0,0.00010384024790255353,327040,-0.023032812401652336,0.023007631301879883,0.0048538632690906525,1763260314.9543893,,
-0.008320515975356102,303.73857975006104,3581,0.2238692045211792,0.0,0.0005875169299542904,1098.0,0.00010360983287682757,327424,0.0018554776906967163,0.8754271268844604,0.0008165296167135239,1763260315.2875926,,
0.06592674553394318,304.4405951499939,3589,0.2541215419769287,0.046875,0.001591418171301484,1098.0,0.00010314900282537565,328192,-0.02309977263212204,0.9298688769340515,0.012181363068521023,1763260315.989608,,
0.01898098737001419,306.6658020019531,3613,0.24158671498298645,0.02734375,0.001401760266162455,1098.0,0.00010168970766244456,330624,-0.015569861978292465,0.9897902607917786,0.005009983666241169,1763260318.214815,,
0.0006278157234191895,307.452773809433,3622,0.1584911197423935,0.0,16.727428436279297,1098.0,0.00010115207260241732,331520,0.00028549879789352417,0.05734074115753174,6.31473958492279e-05,1763260319.0017867,,
-0.004994533956050873,309.2016348838806,3640,0.20131313800811768,0.0,0.0032935715280473232,1098.0,9.999999747378752e-05,333440,0.003818487748503685,0.918378472328186,0.0001846812665462494,1763260320.7506478,,
-0.02662445418536663,310.725070476532,3656,0.1692216992378235,0.01171875,0.0014077541418373585,1098.0,9.900153963826597e-05,335104,0.0008769817650318146,0.9949735403060913,0.0030879173427820206,1763260322.2740834,,
,311.9169192314148,3669,,,,,,336476,,,,1763260323.4659321,500.0,500.0
,312.8398129940033,3679,,,,,,337476,,,,1763260324.388826,500.0,500.0
0.011283434927463531,313.26589274406433,3683,0.25283026695251465,0.021484375,0.0006821705028414726,1098.0,9.731182944960892e-05,337920,0.0039940448477864265,0.8501026630401611,0.008927653543651104,1763260324.8149056,,
,313.28678822517395,3684,,,,,,337976,,,,1763260324.8358011,500.0,500.0
0.030278408899903297,315.79793667793274,3711,0.23590324819087982,0.052734375,0.0007097370689734817,1098.0,9.562211926095188e-05,340736,-0.026680748909711838,0.9910851716995239,0.01721511036157608,1763260327.3469496,,
,315.98350763320923,3713,,,,,,340976,,,,1763260327.5325205,500.0,500.0
0.0045668259263038635,316.1691117286682,3715,0.27120816707611084,0.0,0.001168344751931727,1098.0,9.539170423522592e-05,341120,-0.007786193862557411,0.9980762004852295,0.000255681574344635,1763260327.7181246,,
0.02260413020849228,317.6926112174988,3731,0.1857454478740692,0.134765625,0.0010379586601629853,1098.0,9.439323912374675e-05,342784,-0.019080884754657745,0.9135377407073975,0.02313879318535328,1763260329.241624,,
-0.008019089698791504,317.938677072525,3734,0.2605435848236084,0.0,47.60211181640625,1098.0,9.423962910659611e-05,343040,-0.004365658387541771,0.09972536563873291,0.0005506575107574463,1763260329.48769,,
-0.007120017893612385,319.89009284973145,3755,0.24080879986286163,0.0,0.0008863540133461356,1098.0,9.293395123677328e-05,345216,0.005358055233955383,0.9950997829437256,0.0008861226961016655,1763260331.4391057,,
0.06211117282509804,321.75460624694824,3775,0.30603960156440735,0.12109375,0.0007397690787911415,1098.0,9.170507109956816e-05,347264,-0.08089180290699005,0.9092632532119751,0.035725079476833344,1763260333.3036191,,
0.0016572894528508186,322.0937991142273,3779,0.2613040506839752,0.015625,0.0017483726842328906,1098.0,9.14746560738422e-05,347648,0.015966501086950302,0.9972020983695984,0.008078315295279026,1763260333.642812,,
-0.006905648857355118,324.4383189678192,3804,0.2668647766113281,0.02734375,0.004214910790324211,1098.0,8.993855590233579e-05,350208,-0.01922927051782608,0.945425271987915,0.01028340682387352,1763260335.9873319,,
,324.6645200252533,3807,,,,,,350476,,,,1763260336.213533,500.0,500.0
0.011449133977293968,328.49073576927185,3847,0.16452762484550476,0.037109375,0.010946081951260567,1098.0,8.725038060219958e-05,354688,-0.0058476682752370834,0.9816787242889404,0.004528986290097237,1763260340.0397487,,
,331.3730466365814,3879,,,,,,357976,,,,1763260342.9220595,500.0,500.0
-0.0007555363699793816,331.8212013244629,3883,0.19301638007164001,0.0,0.0005242876359261572,1099.0,8.502304262947291e-05,358400,0.0004797689616680145,0.9285536408424377,7.842667400836945e-06,1763260343.3702142,,
,331.84807443618774,3884,,,,,,358476,,,,1763260343.3970873,500.0,500.0
-0.007342272438108921,332.1568570137024,3887,0.2263687700033188,0.0703125,0.0002137428236892447,1099.0,8.479262760374695e-05,358784,-0.006035767495632172,0.7822884917259216,0.02257857844233513,1763260343.70587,,
0.04176866263151169,332.4936692714691,3891,0.2615022659301758,0.037109375,0.013016593642532825,1099.0,8.456221257802099e-05,359168,-0.046237099915742874,0.990224301815033,0.012512768618762493,1763260344.0426822,,
-0.007270422764122486,333.18440890312195,3898,0.32187318801879883,0.0,0.00022921900381334126,1099.0,8.410138252656907e-05,359936,0.007748941890895367,0.9713029861450195,0.00031671393662691116,1763260344.7334218,,
0.022666912525892258,334.4587028026581,3912,0.24050675332546234,0.01953125,0.00018283174722455442,1099.0,8.325652743224055e-05,361344,-0.010998714715242386,0.9480510950088501,0.006232324987649918,1763260346.0077157,,
0.001631363295018673,334.7188513278961,3915,0.17637456953525543,0.0,0.00911462027579546,1099.0,8.31029174150899e-05,361600,-0.003677479922771454,0.04240012168884277,6.490480154752731e-05,1763260346.2678642,,
,335.90801334381104,3928,,,,,,362976,,,,1763260347.4570262,500.0,500.0
0.034453801810741425,337.3636155128479,3944,0.23273463547229767,0.0703125,160.36773681640625,1099.0,8.133640221785754e-05,364544,0.005357906222343445,0.027257800102233887,0.009660868905484676,1763260348.9126284,,
0.004144539125263691,337.47267985343933,3945,0.1921250820159912,0.0,0.009766402654349804,1099.0,8.125959720928222e-05,364672,-0.005190223455429077,0.9803177714347839,0.000638091005384922,1763260349.0216928,,
0.0030918819829821587,337.58361744880676,3946,0.2679460942745209,0.013671875,0.000264933449216187,1099.0,8.11827922007069e-05,364800,-0.015323460102081299,-0.2772657871246338,0.00473897997289896,1763260349.1326303,,
-0.004765195772051811,338.29154539108276,3954,0.22871123254299164,0.001953125,150.80348205566406,1099.0,8.072196942521259e-05,365568,-0.0009842999279499054,0.022108733654022217,0.0016851220279932022,1763260349.8405583,,
,339.11072421073914,3963,,,,,,366476,,,,1763260350.659737,500.0,500.0
0.006146512925624847,339.775661945343,3969,0.2782682776451111,0.03515625,0.00041690643411129713,1099.0,7.972350431373343e-05,367232,-0.00903637707233429,0.9833508133888245,0.006042112596333027,1763260351.3246748,,
,340.8518886566162,3981,,,,,,368476,,,,1763260352.4009016,500.0,500.0
0.004589349031448364,341.08236622810364,3983,0.263643741607666,0.0,0.003757959231734276,1099.0,7.88786492194049e-05,368640,-0.0036567565985023975,0.9946925044059753,0.00021559558808803558,1763260352.6313791,,
-0.0036159055307507515,342.34654808044434,3997,0.16339795291423798,0.001953125,0.025606755167245865,1099.0,7.803379412507638e-05,370048,7.795169949531555e-05,0.057011306285858154,0.00026659388095140457,1763260353.895561,,
,344.47229647636414,4020,,,,,,372476,,,,1763260356.0213094,500.0,500.0
0.013063214719295502,348.1131808757782,4059,0.25076398253440857,0.015625,0.00029362234636209905,1099.0,7.419355097226799e-05,376448,-0.012081652879714966,0.9244628548622131,0.006301899440586567,1763260359.6621938,,
-0.004998421296477318,350.74151849746704,4087,0.17129243910312653,0.017578125,0.0020066900178790092,1099.0,7.250384078361094e-05,379264,-0.011243939399719238,0.9703052639961243,0.002333948388695717,1763260362.2905314,,
0.018584411591291428,351.0785014629364,4091,0.29328078031539917,0.029296875,0.002971055218949914,1099.0,7.227342575788498e-05,379648,-0.03431875258684158,0.9933472871780396,0.00828501582145691,1763260362.6275144,,
-0.003217778168618679,352.34355545043945,4105,0.24652284383773804,0.0,46.786643981933594,1099.0,7.142857066355646e-05,381056,0.015358630567789078,0.12897902727127075,0.0003319690003991127,1763260363.8925683,,
,352.7293131351471,4109,,,,,,381476,,,,1763260364.278326,500.0,500.0
-0.0010915352031588554,353.27828669548035,4115,0.22848175466060638,0.001953125,0.09245732426643372,1099.0,7.08141305949539e-05,382080,0.00046171993017196655,0.1265087127685547,0.0018094414845108986,1763260364.8272996,,
,353.65422534942627,4119,,,,,,382476,,,,1763260365.2032382,500.0,500.0
0.025407101958990097,356.0668406486511,4144,0.22489264607429504,0.033203125,0.003167996648699045,1099.0,6.897081766510382e-05,385152,-0.03300314396619797,0.9974615573883057,0.005361570045351982,1763260367.6158535,,
-0.0032484252005815506,356.6213047504425,4150,0.2669908404350281,0.015625,0.0013950264547020197,1099.0,6.858679262222722e-05,385792,-0.017459552735090256,0.9921526312828064,0.0021877046674489975,1763260368.1703176,,
-0.0008560409769415855,358.2613105773926,4168,0.23771250247955322,0.0,149.64056396484375,1099.0,6.751152250217274e-05,387584,-0.00024518929421901703,0.1455245018005371,0.00011642556637525558,1763260369.8103235,,
-0.004840734414756298,359.7428467273712,4184,0.18667329847812653,0.064453125,0.0009421646245755255,1099.0,6.651305739069358e-05,389248,-0.008063115179538727,0.9836480617523193,0.005996284075081348,1763260371.2918596,,
0.020191721618175507,360.668274641037,4194,0.227578803896904,0.013671875,0.0013527446426451206,1099.0,6.589861732209101e-05,390272,0.0016687363386154175,0.9791774749755859,0.0021453918889164925,1763260372.2172875,,
0.026500264182686806,361.16069412231445,4199,0.1951352059841156,0.02734375,0.0013298848643898964,1099.0,6.559139728778973e-05,390784,-0.010535061359405518,0.9376221299171448,0.012424715794622898,1763260372.709707,,
-0.019766386598348618,363.4653527736664,4224,0.23801514506340027,0.07421875,0.001184182707220316,1099.0,6.405529711628333e-05,393344,-0.011146645061671734,0.8775766491889954,0.01627519726753235,1763260375.0143657,,
-0.02063041739165783,363.9106092453003,4229,0.19560955464839935,0.029296875,0.0003638467751443386,1099.0,6.374807708198205e-05,393856,-0.008815128356218338,0.9173095226287842,0.006086735054850578,1763260375.4596221,,
-0.002264557406306267,365.22996044158936,4243,0.25281354784965515,0.05078125,0.002972295507788658,1099.0,6.290322926361114e-05,395264,-0.02300858125090599,0.9356535077095032,0.009306080639362335,1763260376.7789733,,
-0.013718001544475555,365.45296144485474,4246,0.25252246856689453,0.0234375,0.11834575235843658,1099.0,6.27496192464605e-05,395520,-0.02818286418914795,0.07043498754501343,0.005486387759447098,1763260377.0019743,,
-0.005068108439445496,366.01433968544006,4252,0.2073952853679657,0.0,0.005455050617456436,1099.0,6.23655942035839e-05,396160,0.00015775859355926514,0.9946159720420837,0.00022132322192192078,1763260377.5633526,,
0.011732404120266438,366.27525544166565,4254,0.21929499506950378,0.001953125,0.0004983982653357089,1099.0,6.221198418643326e-05,396416,-0.013192709535360336,0.9747384190559387,0.0023668520152568817,1763260377.8242683,,
,366.2974281311035,4255,,,,,,396476,,,,1763260377.846441,500.0,500.0
-0.0009308028966188431,367.9796657562256,4273,0.1765700876712799,0.005859375,0.0008937650709412992,1099.0,6.105990905780345e-05,398336,-0.005332104861736298,0.974990725517273,0.0021005626767873764,1763260379.5286787,,
-0.0074045052751898766,368.2429323196411,4276,0.15807828307151794,0.0,143.1487579345703,1099.0,6.090629904065281e-05,398592,-0.002249632030725479,0.12399005889892578,0.0008490895852446556,1763260379.7919452,,
0.010689251124858856,368.3531653881073,4277,0.20596365630626678,0.025390625,0.0029698272701352835,1099.0,6.082949403207749e-05,398720,-0.022934772074222565,0.9954752326011658,0.0037382226437330246,1763260379.9021783,,
0.013518113642930984,368.46209931373596,4278,0.26710808277130127,0.064453125,0.0002883395063690841,1099.0,6.075268902350217e-05,398848,-0.02800397016108036,0.9482018351554871,0.009587999433279037,1763260380.0111122,,
,369.426876783371,4288,,,,,,399976,,,,1763260380.9758897,500.0,500.0
0.0025260988622903824,369.614643573761,4290,0.1028277799487114,0.0,0.0023682336322963238,1099.0,5.998463893774897e-05,400128,-0.006615448743104935,0.9972979426383972,0.00017604418098926544,1763260381.1636565,,
0.004813503473997116,369.836229801178,4292,0.2605893015861511,0.021484375,0.0003139130712952465,1099.0,5.983102892059833e-05,400384,-0.01086389273405075,0.739751398563385,0.005840586498379707,1763260381.3852427,,
0.003054126165807247,371.80915331840515,4314,0.20117074251174927,0.0,2.3571462631225586,1099.0,5.852534741279669e-05,402560,0.0006988923996686935,0.06894642114639282,0.0002559935674071312,1763260383.3581662,,
,372.155424118042,4318,,,,,,402976,,,,1763260383.704437,500.0,500.0
0.0025623738765716553,374.8191511631012,4346,0.2653121054172516,0.001953125,0.00035711441887542605,1099.0,5.6528417189838365e-05,405888,-0.009579703211784363,0.7904064655303955,0.0012251567095518112,1763260386.368164,,
0.01760416105389595,376.67687225341797,4366,0.1512376070022583,0.03515625,0.0015402397839352489,1099.0,5.529954069061205e-05,407936,-0.01972012221813202,0.9009460210800171,0.018234718590974808,1763260388.2258852,,
,377.137149810791,4372,,,,,,408476,,,,1763260388.6861627,500.0,500.0
,377.6127645969391,4377,,,,,,408976,,,,1763260389.1617775,500.0,500.0
-0.00443212129175663,377.7181975841522,4378,0.18329057097434998,0.0,23.323530197143555,1099.0,5.4608295613434166e-05,409088,-0.0013777613639831543,0.074756920337677,0.00043636374175548553,1763260389.2672105,,
0.008933783508837223,378.4993140697479,4387,0.19590750336647034,0.0,0.7457655072212219,1099.0,5.4070660553406924e-05,409984,0.013430362567305565,0.018211662769317627,0.002019268460571766,1763260390.048327,,
,379.35385489463806,4396,,,,,,410976,,,,1763260390.9028678,500.0,500.0
0.05047936365008354,381.1794481277466,4415,0.2547006905078888,0.052734375,0.0004077382036484778,1099.0,5.2304148994153365e-05,412928,-0.03299934044480324,0.6172739863395691,0.013321910984814167,1763260392.728461,,
0.013074100948870182,385.0157754421234,4456,0.23083457350730896,0.017578125,0.00207882490940392,1099.0,4.97695837111678e-05,417152,-0.005628272891044617,0.9971301555633545,0.0034727463498711586,1763260396.5647883,,
-0.0010603470727801323,386.28468203544617,4470,0.20893138647079468,0.001953125,146.29119873046875,1099.0,4.892473225481808e-05,418560,-0.00032637082040309906,0.06494265794754028,0.00037857796996831894,1763260397.833695,,
-0.0029958682134747505,387.1002323627472,4478,0.15042153000831604,0.05078125,0.00040063366759568453,1099.0,4.838709719479084e-05,419456,-0.015578657388687134,0.931577742099762,0.00871694553643465,1763260398.6492453,,
0.0017268974334001541,387.21625304222107,4480,0.17698761820793152,0.0,74.86731719970703,1099.0,4.831029218621552e-05,419584,0.0055460017174482346,0.094734787940979,0.0006744991987943649,1763260398.765266,,
0.001207726076245308,388.4040038585663,4492,0.2809861898422241,0.0,0.0008739097393117845,1099.0,4.754224210046232e-05,420864,-0.011962268501520157,0.977943480014801,0.0027370527386665344,1763260399.9530168,,
0.01528601162135601,388.73895955085754,4496,0.27480417490005493,0.0234375,0.0011029832530766726,1099.0,4.731182707473636e-05,421248,-0.026481082662940025,0.9849578142166138,0.007704342715442181,1763260400.2879725,,
,388.88526487350464,4498,,,,,,421476,,,,1763260400.4342778,500.0,500.0
-0.004388322122395039,390.9612081050873,4520,0.22326648235321045,0.0,0.004596462938934565,1099.0,4.585253554978408e-05,423680,0.001344442367553711,0.9933982491493225,0.0001378403976559639,1763260402.510221,,
0.010282734408974648,391.2222259044647,4522,0.2853964865207672,0.00390625,0.00029552626074291766,1099.0,4.569892553263344e-05,423936,-0.010188594460487366,0.13957351446151733,0.002409404143691063,1763260402.7712388,,
0.0013567805290222168,391.3349766731262,4524,0.22210851311683655,0.0,6.064992904663086,1099.0,4.562212052405812e-05,424064,-5.15226274728775e-05,0.07152730226516724,0.00014498271048069,1763260402.8839896,,
0.011171254329383373,391.4464542865753,4525,0.2091885507106781,0.02734375,0.007847398519515991,1099.0,4.55453155154828e-05,424192,-0.0044151246547698975,0.9871357679367065,0.005291462875902653,1763260402.9954672,,
-0.006913616321980953,391.67083072662354,4527,0.2137477546930313,0.072265625,0.0006230237777344882,1099.0,4.539170549833216e-05,424448,-0.01606818288564682,0.8968228101730347,0.01059370394796133,1763260403.2198436,,
0.003270902670919895,392.00762462615967,4531,0.20751816034317017,0.0,0.0007412908598780632,1099.0,4.51612904726062e-05,424832,-0.0014310386031866074,0.8778257369995117,0.00023501645773649216,1763260403.5566375,,
,392.15923523902893,4533,,,,,,424976,,,,1763260403.7082481,500.0,500.0
-0.00023140106350183487,392.2654414176941,4534,0.2011362463235855,0.0,17.775291442871094,1099.0,4.5007680455455557e-05,425088,-0.0007389336824417114,0.030966639518737793,0.00034619029611349106,1763260403.8144543,,
-0.006069769151508808,394.2624957561493,4555,0.20296160876750946,0.0,0.0011493401834741235,1099.0,4.370199530967511e-05,427264,0.0018601678311824799,0.9362812042236328,0.0014752959832549095,1763260405.8115087,,
,394.8810987472534,4562,,,,,,427976,,,,1763260406.4301116,500.0,500.0
0.026248566806316376,396.23316621780396,4576,0.23789265751838684,0.080078125,0.000981959979981184,1099.0,4.2396313801873475e-05,429440,-0.052012305706739426,0.3608168959617615,0.017512593418359756,1763260407.782179,,
0.0007494688034057617,399.7404351234436,4613,0.17037665843963623,0.001953125,0.0002961824066005647,1099.0,4.0092167182592675e-05,433280,-0.006037300452589989,0.9486125707626343,0.0014530755579471588,1763260411.289448,,
-0.006852063350379467,400.8987171649933,4626,0.26783204078674316,0.001953125,157.98757934570312,1099.0,3.932411709683947e-05,434560,-0.0019511468708515167,0.07778722047805786,0.002385307103395462,1763260412.44773,,
,401.73255014419556,4635,,,,,,435476,,,,1763260413.281563,500.0,500.0
0.004365670494735241,402.28080654144287,4641,0.23525011539459229,0.0,60.228694915771484,1099.0,3.840245699393563e-05,436096,0.0005568563938140869,0.04521632194519043,0.0010252324864268303,1763260413.8298194,,
,402.5482096672058,4644,,,,,,436476,,,,1763260414.0972226,500.0,500.0
0.0007208120077848434,404.14628744125366,4661,0.20548368990421295,0.0,0.0043701231479644775,1099.0,3.717358049470931e-05,438144,-0.0031037628650665283,0.9826359152793884,0.001282254233956337,1763260415.6953003,,
-0.0010783681645989418,405.41877365112305,4675,0.19478993117809296,0.0,161.80001831054688,1099.0,3.632872540038079e-05,439552,-0.001225799322128296,0.021805405616760254,0.0007033413276076317,1763260416.9677866,,
0.01129821501672268,406.94537711143494,4691,0.12351551651954651,0.0,0.006849684286862612,1099.0,3.533026028890163e-05,441216,-0.015586473047733307,0.9733656048774719,0.0006872210651636124,1763260418.49439,,
-0.0019350387156009674,408.55306220054626,4709,0.131578266620636,0.0,154.425048828125,1099.0,3.425499380682595e-05,443008,-0.00014740601181983948,0.06371194124221802,0.00010235235095024109,1763260420.102075,,
,408.94859504699707,4713,,,,,,443476,,,,1763260420.497608,500.0,500.0
,411.2419362068176,4738,,,,,,445976,,,,1763260422.790949,500.0,500.0
-0.0005884822458028793,411.3458092212677,4739,0.19110891222953796,0.0,165.64083862304688,1099.0,3.2411673601018265e-05,446080,-0.0005515813827514648,0.04121166467666626,0.0003753192722797394,1763260422.8948221,,
-0.0053567178547382355,411.5673015117645,4741,0.26670271158218384,0.0,0.001978131476789713,1099.0,3.2258063583867624e-05,446336,-0.006472483277320862,0.9408671855926514,0.0019187480211257935,1763260423.1163144,,
,411.6857078075409,4743,,,,,,446476,,,,1763260423.2347207,500.0,500.0
0.005953810177743435,412.8335175514221,4754,0.18885600566864014,0.0,0.0008891425095498562,1099.0,3.141321212751791e-05,447744,-0.012101083993911743,0.9776631593704224,0.00031992141157388687,1763260424.3825305,,
-0.0018926626071333885,414.47089076042175,4772,0.33651018142700195,0.0,18.233108520507812,1099.0,3.0337942007463425e-05,449536,0.0009127054363489151,0.06607866287231445,0.00030201952904462814,1763260426.0199037,,
,415.74807572364807,4786,,,,,,450976,,,,1763260427.2970886,500.0,500.0
0.0018464112654328346,415.84748554229736,4787,0.1902083158493042,0.0,0.002931807655841112,1099.0,2.9416281904559582e-05,451072,0.0026787221431732178,0.0846216082572937,0.0010635843500494957,1763260427.3964984,,
0.012453441508114338,415.9593904018402,4788,0.2625914216041565,0.0,0.0039533767849206924,1099.0,2.9339476895984262e-05,451200,-0.012983061373233795,0.9925382137298584,0.0012538088485598564,1763260427.5084033,,
,416.6671476364136,4796,,,,,,451976,,,,1763260428.2161605,500.0,500.0
-0.0058317361399531364,416.99962735176086,4799,0.26788702607154846,0.013671875,0.0013799798907712102,1099.0,2.8648233637795784e-05,452352,-0.01336834765970707,0.9482192397117615,0.002745415084064007,1763260428.5486403,,
7.973983883857727e-06,417.5978353023529,4806,0.21826010942459106,0.0,6.105733871459961,1099.0,2.8264208594919182e-05,452992,0.0002824626863002777,0.024220407009124756,0.0001248978078365326,1763260429.1468482,,
0.003950655460357666,417.9317662715912,4809,0.2695963978767395,0.0,0.0009013019152916968,1099.0,2.803379356919322e-05,453376,-0.0021253973245620728,0.2790467143058777,0.0006970241665840149,1763260429.4807792,,
-0.002141101285815239,418.30109190940857,4813,0.30243173241615295,0.0,0.0026767998933792114,1099.0,2.780337854346726e-05,453760,-0.003535233438014984,0.9249231815338135,0.001060759648680687,1763260429.8501048,,
0.001840672455728054,421.7561237812042,4851,0.21551336348056793,0.0,148.8997802734375,1099.0,2.549923192418646e-05,457600,-0.0012238193303346634,0.03985780477523804,0.0002940455451607704,1763260433.3051367,,
0.013157798908650875,421.86647772789,4852,0.28722426295280457,0.0,0.0027566354256123304,1099.0,2.542242691561114e-05,457728,-0.009310726076364517,0.9669297933578491,0.0006451020017266273,1763260433.4154906,,
-0.003404516726732254,423.3540093898773,4868,0.24110421538352966,0.0,0.0007682409486733377,1100.0,2.442396362312138e-05,459392,0.003945596516132355,0.8996948003768921,0.00012842006981372833,1763260434.9030223,,
,423.8654294013977,4874,,,,,,459976,,,,1763260435.4144423,500.0,500.0
-0.00022703036665916443,424.2826602458954,4878,0.14807488024234772,0.0,0.0022137362975627184,1100.0,2.380952355451882e-05,460416,-0.009061193093657494,0.7281309962272644,0.0016121212393045425,1763260435.8316731,,
-0.001528269611299038,424.6768956184387,4882,0.18823358416557312,0.0078125,0.002093632472679019,1099.0,2.3579108528792858e-05,460800,-0.01343852374702692,0.7320724725723267,0.0032322145998477936,1763260436.2259085,,
0.0049142371863126755,428.2524564266205,4920,0.20249390602111816,0.0,0.002317968523129821,1099.0,2.1198156900936738e-05,464768,-0.006107419729232788,0.9486234188079834,0.0007256288081407547,1763260439.8014693,,
,429.31222581863403,4932,,,,,,465976,,,,1763260440.8612387,500.0,500.0
0.0008398331701755524,429.40521454811096,4933,0.1688070297241211,0.0,142.48463439941406,1100.0,2.0430106815183535e-05,466048,0.0001268051564693451,0.06457871198654175,0.00020621716976165771,1763260440.9542274,,
0.0009235236793756485,429.9970691204071,4939,0.3160327672958374,0.0,0.006103997118771076,1100.0,2.0046083591296338e-05,466688,-0.0014026239514350891,0.9579030871391296,0.0013782139867544174,1763260441.546082,,
0.003975433297455311,430.66394090652466,4946,0.16890794038772583,0.0,0.0024226412642747164,1100.0,1.9585253539844416e-05,467456,-0.008472567424178123,0.946671724319458,0.0007036654278635979,1763260442.2129538,,
0.002233589068055153,431.2616996765137,4953,0.21462520956993103,0.0,192.8162078857422,1100.0,1.9201228496967815e-05,468096,0.0006711035966873169,0.06378346681594849,7.478147745132446e-05,1763260442.8107126,,
0.005633963271975517,431.70772099494934,4958,0.19176368415355682,0.0,0.0020773927681148052,1100.0,1.8894008462666534e-05,468608,-0.01139293797314167,0.9966971278190613,0.0004447959363460541,1763260443.256734,,
0.0006806058809161186,432.1867434978485,4963,0.16575129330158234,0.0,0.0022072247229516506,1100.0,1.8586790247354656e-05,469120,-0.0029116086661815643,0.9955979585647583,0.0005350848659873009,1763260443.7357564,,
,432.9205310344696,4971,,,,,,469976,,,,1763260444.469544,500.0,500.0
-0.0005491059273481369,433.0022611618042,4972,0.2640485167503357,0.0,0.25812506675720215,1100.0,1.8049155187327415e-05,470016,-6.45909458398819e-05,0.04741263389587402,2.954527735710144e-05,1763260444.551274,,
-0.0008817333728075027,433.5597505569458,4978,0.14010976254940033,0.0,0.004881603177636862,1100.0,1.7665130144450814e-05,470656,-0.0002609994262456894,0.991298496723175,5.669891834259033e-06,1763260445.1087635,,
,433.80446457862854,4981,,,,,,470976,,,,1763260445.3534775,500.0,500.0
0.0005435245111584663,434.5972125530243,4989,0.16744191944599152,0.0,0.0023910689633339643,1100.0,1.6973886886262335e-05,471808,-0.0005969405174255371,0.9444617629051208,2.405606210231781e-06,1763260446.1462255,,
-0.0009496873244643211,435.07574796676636,4994,0.25910264253616333,0.0,0.003210944589227438,1100.0,1.6666666851961054e-05,472320,0.0007449239492416382,0.9541211128234863,0.000119832344353199,1763260446.6247609,,
0.005437120795249939,436.3409993648529,5008,0.14707624912261963,0.0,0.003421495668590069,1100.0,1.582181175763253e-05,473728,-0.006385106593370438,0.9881387948989868,0.00032102130353450775,1763260447.8900123,,
0.0006716754287481308,436.78620958328247,5013,0.19214002788066864,0.0,0.002215717453509569,1100.0,1.5514593542320654e-05,474240,-0.0019295066595077515,0.9691316485404968,3.686174750328064e-05,1763260448.3352225,,
,436.9349799156189,5015,,,,,,474476,,,,1763260448.4839928,500.0,500.0
-0.0011986345052719116,439.2375154495239,5039,0.1428871750831604,0.0,0.002719797194004059,1100.0,1.390168927173363e-05,476928,0.0001253560185432434,0.7362644076347351,0.00013338029384613037,1763260450.7865283,,
0.0043799988925457,442.25034737586975,5071,0.19152739644050598,0.0,0.0025305491872131824,1100.0,1.190476177725941e-05,480256,-0.009366661310195923,0.9812763333320618,0.00015677139163017273,1763260453.7993603,,
,446.4707040786743,5117,,,,,,484976,,,,1763260458.019717,500.0,500.0
,446.9581515789032,5122,,,,,,485476,,,,1763260458.5071645,500.0,500.0
,447.3995385169983,5127,,,,,,485976,,,,1763260458.9485514,500.0,500.0
-0.0003352602943778038,447.4810347557068,5128,0.17519816756248474,0.0,55.68411636352539,1100.0,8.448540938843507e-06,486016,-0.00026595592498779297,0.040579020977020264,6.130896508693695e-06,1763260459.0300477,,
0.0026014475151896477,448.6616370677948,5140,0.19890937209129333,0.0,0.003759867511689663,1100.0,7.680491762585007e-06,487296,-0.0001791883260011673,0.8729210495948792,6.659422069787979e-05,1763260460.21065,,
-0.0005954504013061523,449.2168982028961,5146,0.28206610679626465,0.0,0.003463702742010355,1100.0,7.296467174455756e-06,487936,9.220093488693237e-05,0.7785152196884155,1.2764707207679749e-05,1763260460.765911,,
0.0005208440124988556,449.55251908302307,5150,0.2367359846830368,0.0,0.003894398920238018,1100.0,7.066052148729796e-06,488320,-0.000647522509098053,0.9456987977027893,4.390440881252289e-05,1763260461.101532,,
0.000829353928565979,449.700621843338,5151,0.23546937108039856,0.0,0.004165331367403269,1100.0,6.989247140154475e-06,488448,-0.001575034111738205,0.9341685175895691,1.5407800674438477e-05,1763260461.2496347,,
-0.0005870778113603592,450.7434437274933,5163,0.19816848635673523,0.0,0.0005450679454952478,1100.0,6.298002972471295e-06,489600,-7.084757089614868e-05,0.0629432201385498,1.368112862110138e-05,1763260462.2924566,,
0.0014858860522508621,450.9679591655731,5165,0.11456768959760666,0.0,0.004212061408907175,1100.0,6.144393410068005e-06,489856,-0.001597076654434204,0.9452279806137085,4.23286110162735e-05,1763260462.516972,,
,453.7378146648407,5196,,,,,,492976,,,,1763260465.2868276,500.0,500.0
0.00021322909742593765,453.87129044532776,5197,0.1014019176363945,0.0,17.492694854736328,1100.0,4.224270469421754e-06,493056,3.408454358577728e-05,0.02744734287261963,1.2917444109916687e-06,1763260465.4203033,,
