losses/approx_kl,losses/clipfrac,charts/SPS,_timestamp,_step,losses/policy_loss,charts/episodic_return,charts/learning_rate,losses/value_loss,losses/old_approx_kl,losses/explained_variance,_runtime,global_step,charts/episodic_length,losses/entropy
0.006091843359172344,0.02734375,1104.0,1763260299.4585726,3576,0.0031072646379470825,,0.00011313363938825205,142.2574005126953,0.01684551313519478,0.042823195457458496,287.69495153427124,311552,,0.195984348654747
1.983530819416046e-05,0.0,1104.0,1763260299.6774993,3578,-0.00043632835149765015,,0.00011298002937110141,0.0017625796608626842,-0.0011812057346105576,0.7131232619285583,287.91387820243835,311808,,0.261446475982666
0.005453337915241718,0.033203125,1104.0,1763260299.898811,3581,-0.015084326267242432,,0.00011282641935395077,0.0003576634917408228,-0.012562024407088757,0.9965402483940125,288.1351900100708,312064,,0.22676174342632294
,,,1763260300.6344898,3589,,500.0,,,,,288.8708686828613,312927,500.0,
0.0006210571154952049,0.0,1104.0,1763260302.9016585,3613,0.001311805099248886,,0.00011082949640695006,0.0007047103717923164,-0.0006578965112566948,0.9400261640548706,291.138037443161,315392,,0.32488322257995605
0.0040342602878808975,0.05859375,1104.0,1763260303.717825,3622,-0.019206074997782707,,0.00011029186134692281,0.0016746653709560633,-0.002863457426428795,0.9741317629814148,291.95420384407043,316288,,0.1642693132162094
0.008432290516793728,0.025390625,1104.0,1763260305.311863,3640,-0.021722156554460526,,0.00010921659122686833,0.000384558632504195,0.013784314505755901,0.9978050589561462,293.548241853714,318080,,0.25369200110435486
0.0005443133413791656,0.0,1104.0,1763260306.827159,3656,0.0029569342732429504,,0.00010821812611538917,0.002627237234264612,-0.004500333219766617,0.986355721950531,295.06353783607483,319744,,0.162443608045578
0.0004751766100525856,0.0,1104.0,1763260307.970948,3669,-0.005800105631351471,,0.00010745007602963597,180.4443817138672,-0.0020195292308926582,0.1282498836517334,296.2073268890381,321024,,0.1775505244731903
0.0005865432322025299,0.0,1104.0,1763260308.892792,3679,0.004596065729856491,,0.0001068356359610334,5.944779872894287,-0.0029502809047698975,0.15540915727615356,297.1291708946228,322048,,0.16361132264137268
0.0005462421104311943,0.0,1105.0,1763260309.223926,3683,0.005584925413131714,,0.00010660522093530744,181.21705627441406,0.001103362999856472,0.014880955219268799,297.46030497550964,322432,,0.31143951416015625
0.002826133742928505,0.0234375,1105.0,1763260309.3363898,3684,-0.013208836317062378,,0.00010652841592673212,0.0008833581814542413,0.00664135254919529,0.9986574649810791,297.5727686882019,322560,,0.11684964597225189
0.017019309103488922,0.134765625,1105.0,1763260311.8839886,3711,-0.03967796266078949,,0.00010483871301403269,0.0008557372493669391,0.058335546404123306,0.8724106550216675,300.12036752700806,325376,,0.15624116361141205
0.004780083894729614,0.017578125,1105.0,1763260312.000295,3713,-0.0008675530552864075,,0.00010476190800545737,26.42808723449707,0.005995891988277435,0.0836026668548584,300.2366738319397,325504,,0.27011433243751526
0.001460915431380272,0.015625,1105.0,1763260312.223951,3715,0.004280254244804382,,0.00010460829798830673,0.001385524170473218,-0.006615724414587021,0.978771984577179,300.46033000946045,325760,,0.17586006224155426
0.00044132210314273834,0.0,1105.0,1763260313.708074,3731,-0.006283797323703766,,0.00010360983287682757,0.0032868669368326664,0.005343100056052208,0.986638069152832,301.94445300102234,327424,,0.26984331011772156
0.007757526822388172,0.05859375,1105.0,1763260313.9505134,3734,0.015570752322673798,,0.00010345622285967693,0.00055927992798388,-0.0107462452724576,0.9981125593185425,302.18689227104187,327680,,0.21985751390457153
0.0014495523646473885,0.0,1105.0,1763260315.901989,3755,-0.016136692836880684,,0.00010215053771389648,0.0008110919734463096,0.009581741876900196,0.9791705012321472,304.13836789131165,329856,,0.221112921833992
0.008711873553693295,0.04296875,1105.0,1763260317.76941,3775,-0.005105637013912201,,0.00010092165757669136,0.0026115637738257647,0.01811477728188038,0.9741366505622864,306.0057888031006,331904,,0.21438325941562653
0.008459853008389473,0.05078125,1105.0,1763260318.0986607,3779,-0.015255879610776901,,0.0001006912425509654,0.001911764033138752,0.033606819808483124,0.9855409264564514,306.3350396156311,332288,,0.161032572388649
0.018459640443325043,0.052734375,1105.0,1763260320.4155445,3804,-0.0044454410672187805,,9.9155142379459e-05,0.002359621226787567,-0.008412562310695648,0.9851459264755249,308.65192341804504,334848,,0.24158281087875366
0.0004902295768260956,0.0,1105.0,1763260320.636263,3807,-0.003023579716682434,,9.900153963826597e-05,0.0004359101876616478,-0.006436023861169815,0.9991471767425537,308.8726418018341,335104,,0.1772441864013672
0.005221155472099781,0.02734375,1105.0,1763260324.2733333,3847,-0.0022426098585128784,,9.654377936385572e-05,0.0009773627389222383,0.012382183223962784,0.997692346572876,312.5097122192383,339200,,0.18760162591934204
,,,1763260327.1620142,3879,,500.0,,,,,315.3983931541443,342427,500.0,
0.013508034870028496,0.08984375,1105.0,1763260327.6277332,3883,-0.0030004754662513733,,9.431643411517143e-05,0.0014837575145065784,0.03314942494034767,0.9719235897064209,315.86411213874817,342912,,0.16237065196037292
,,,1763260327.6339486,3884,,500.0,,,,,315.87032747268677,342927,500.0,
0.03204416483640671,0.119140625,1105.0,1763260327.959568,3887,-0.04449152573943138,,9.408601908944547e-05,0.0020501078106462955,0.0894722118973732,0.9832098484039307,316.195946931839,343296,,0.24267978966236115
0.00628165528178215,0.021484375,1105.0,1763260328.2897735,3891,-0.009118176996707916,,9.385560406371951e-05,0.0013037282042205334,0.036566514521837234,0.9979209303855896,316.52615237236023,343680,,0.19526883959770203
,,,1763260328.9539316,3898,,500.0,,,,,317.19031047821045,344427,500.0,
0.04820181801915169,0.14453125,1105.0,1763260330.275386,3912,-0.04495476931333542,,9.254992619389668e-05,0.0015823064604774117,0.03937343508005142,0.8886182904243469,318.51176500320435,345856,,0.30619722604751587
0.003959504887461662,0.02734375,1105.0,1763260330.4991462,3915,-0.0019014440476894379,,9.239631617674604e-05,0.0003539492900017649,-0.00857638567686081,0.9987757205963135,318.7355251312256,346112,,0.1676100194454193
,,,1763260331.6490705,3928,,500.0,,,,,319.88544940948486,347427,500.0,
0.005327905528247356,0.005859375,1105.0,1763260333.1441798,3944,-0.0009050574153661728,,9.062980097951367e-05,0.002264599082991481,-0.017706062644720078,0.9817941188812256,321.38055872917175,349056,,0.2941629886627197
0.008959404192864895,0.083984375,1105.0,1763260333.2541137,3945,-0.01077151671051979,,9.055299597093835e-05,0.0007179396925494075,-0.021668825298547745,0.7477217316627502,321.49049258232117,349184,,0.19907039403915405
0.021143844351172447,0.095703125,1105.0,1763260333.3653233,3946,-0.0036577358841896057,,9.047619096236303e-05,0.00037798963603563607,-0.010025128722190857,-0.6103615760803223,321.60170221328735,349312,,0.20153255760669708
0.004932377487421036,0.0078125,1105.0,1763260334.065894,3954,-0.017037350684404373,,9.001536091091111e-05,0.0035787250380963087,-0.02421652525663376,0.9945126175880432,322.30227279663086,350080,,0.11786085367202759
0.00012254808098077774,0.0,1105.0,1763260334.8725648,3963,0.0009806184098124504,,8.947772585088387e-05,192.74642944335938,0.0009527644142508507,0.05274927616119385,323.1089437007904,350976,,0.2503737509250641
0.009120246395468712,0.03515625,1105.0,1763260335.4333768,3969,-0.022317618131637573,,8.909370080800727e-05,0.0007773158140480518,0.009234905242919922,0.9933474659919739,323.66975569725037,351616,,0.1525021195411682
0.003201080486178398,0.037109375,1105.0,1763260336.5723686,3981,-0.0028724893927574158,,8.832565072225407e-05,0.00039835995994508266,0.009441133588552475,0.8826271295547485,324.8087475299835,352896,,0.1867983192205429
0.001075930893421173,0.0,1105.0,1763260336.6846883,3983,-0.00010541081428527832,,8.824884571367875e-05,17.496877670288086,0.0011695567518472672,0.07458555698394775,324.921067237854,353024,,0.17094722390174866
0.0002533895894885063,0.0,1105.0,1763260337.93946,3997,0.0008222833275794983,,8.740399061935022e-05,0.06950685381889343,0.0004798928275704384,0.02596646547317505,326.17583894729614,354432,,0.2568482458591461
0.0014003915712237358,0.009765625,1105.0,1763260340.1849318,4020,0.0010673850774765015,,8.594470273237675e-05,0.0018169633112847805,0.0017865290865302086,0.9863282442092896,328.42131066322327,356864,,0.20661935210227966
0.032554611563682556,0.0911458358168602,1105.0,1763260343.711163,4059,-0.011330299079418182,,8.356374746654183e-05,0.0016886540688574314,0.07251747697591782,0.9803370237350464,331.9475419521332,360832,,0.3078969419002533
0.011180195026099682,0.015625,1106.0,1763260346.2048404,4087,0.016666755080223083,,8.187403727788478e-05,0.0038369062822312117,-0.008966369554400444,0.9925291538238525,334.441219329834,363648,,0.2653520703315735
0.007465238682925701,0.041015625,1106.0,1763260346.5716805,4091,-0.03724408894777298,,8.164362225215882e-05,49.95383834838867,-0.0086373845115304,0.0893254280090332,334.80805945396423,364032,,0.16635636985301971
9.094551205635071e-05,0.0,1106.0,1763260347.828816,4105,0.00102325901389122,,8.079877443378791e-05,0.05025963857769966,0.0020006950944662094,0.020581066608428955,336.0651948451996,365440,,0.23165123164653778
,,,1763260348.1920877,4109,,500.0,,,,,336.4284665584564,365927,500.0,
0.0013165948912501335,0.0,1106.0,1763260348.746639,4115,-0.015057548880577087,,8.018433436518535e-05,0.045246727764606476,-0.007247031666338444,0.08466392755508423,336.98301792144775,366464,,0.2670286297798157
,,,1763260349.104912,4119,,500.0,,,,,337.34129095077515,366927,500.0,
,,,1763260351.3705564,4144,,500.0,,,,,339.60693526268005,369427,500.0,
5.51566481590271e-05,0.0,1106.0,1763260351.951047,4150,0.000982634723186493,,7.803379412507638e-05,65.96324157714844,0.0026026256382465363,0.1080559492111206,340.1874258518219,370048,,0.12454259395599365
,,,1763260353.5590856,4168,,500.0,,,,,341.79546451568604,371927,500.0,
0.0017612464725971222,0.0,1106.0,1763260355.0380902,4184,-0.027592210099101067,,7.596005889354274e-05,48.6657829284668,0.004339968785643578,0.13544905185699463,343.2744691371918,373504,,0.20588399469852448
0.00012226589024066925,0.0,1106.0,1763260355.9553936,4194,-0.004245517775416374,,7.534561882494017e-05,0.7254309058189392,-0.0023379232734441757,0.20037323236465454,344.1917724609375,374528,,0.20459580421447754
0.003458380699157715,0.0078125,1106.0,1763260356.3964086,4199,0.0062084197998046875,,7.503840606659651e-05,156.94338989257812,0.028591496869921684,0.12587112188339233,344.6327874660492,375040,,0.20543479919433594
0.0001233881339430809,0.0,1106.0,1763260358.6813753,4224,0.00029044412076473236,,7.35023058950901e-05,0.0003042943135369569,0.003345291130244732,0.9988726377487183,346.9177541732788,377600,,0.25257715582847595
0.0010672295466065407,0.0,1106.0,1763260359.1631536,4229,-0.0030244365334510803,,7.319508586078882e-05,0.0002984880702570081,-0.008022439666092396,0.9983749389648438,347.3995325565338,378112,,0.15832410752773285
0.00016128923743963242,0.0,1106.0,1763260360.4146442,4243,-1.5830621123313904e-05,,7.23502307664603e-05,149.02008056640625,0.000893748365342617,0.09042799472808838,348.65102314949036,379520,,0.10362595319747925
0.00010151602327823639,0.0,1106.0,1763260360.7445538,4246,-0.002308107912540436,,7.211981574073434e-05,0.0003468131762929261,0.0010190792381763458,0.9705730080604553,348.98093271255493,379904,,0.14232999086380005
,,,1763260361.2253854,4252,,500.0,,,,,349.4617643356323,380427,500.0,
2.541765570640564e-05,0.0,1106.0,1763260361.442476,4254,0.0010631531476974487,,7.165898568928242e-05,0.0007802676991559565,-0.00135885551571846,0.9952629804611206,349.6788549423218,380672,,0.2563748061656952
0.0011488813906908035,0.0,1106.0,1763260361.5506108,4255,-0.008931450545787811,,7.15821806807071e-05,0.0005763901281170547,0.006221437826752663,0.9829333424568176,349.7869896888733,380800,,0.22412170469760895
0.009491079486906528,0.0234375,1106.0,1763260363.1619382,4273,-0.04575076699256897,,7.050691056065261e-05,0.004819890949875116,0.03339285030961037,0.9960201978683472,351.39831709861755,382592,,0.2315087467432022
,,,1763260363.4118044,4276,,500.0,,,,,351.6481833457947,382927,500.0,
2.0774081349372864e-05,0.0,1106.0,1763260363.4963627,4277,-9.587407112121582e-05,,7.027649553492665e-05,0.021315038204193115,-0.001179257407784462,0.03296571969985962,351.7327415943146,382976,,0.18907898664474487
0.002868696115911007,0.0078125,1106.0,1763260363.6054559,4278,-0.005590789020061493,,7.019969052635133e-05,0.0053352792747318745,-0.0006878366693854332,0.9937188029289246,351.8418347835541,383104,,0.14959275722503662
0.00469017680734396,0.013671875,1106.0,1763260364.7442544,4290,0.006492162123322487,,6.943164044059813e-05,0.00017593590018805116,-0.002221367321908474,0.786939799785614,352.9806332588196,384384,,0.26515570282936096
4.166364669799805e-05,0.0,1106.0,1763260364.8569725,4292,-0.0002739839255809784,,6.935483543202281e-05,68.97010040283203,0.0016404204070568085,0.04748570919036865,353.09335136413574,384512,,0.18377718329429626
0.000525427982211113,0.0,1106.0,1763260366.9082742,4314,-0.00238824263215065,,6.797235255362466e-05,0.0004118341894354671,0.00487462617456913,0.9842461943626404,355.1446530818939,386816,,0.25052568316459656
0.0150934848934412,0.072265625,1106.0,1763260367.239062,4318,-0.01992582529783249,,6.77419375278987e-05,0.0020017388742417097,0.02541433274745941,0.9305163025856018,355.4754409790039,387200,,0.2180090844631195
0.0008095270022749901,0.0,1106.0,1763260369.7729454,4346,0.002616431564092636,,6.605222733924165e-05,56.57769012451172,0.0033596018329262733,0.05571854114532471,358.0093243122101,390016,,0.23041504621505737
0.0001224437728524208,0.0,1106.0,1763260371.6076677,4366,-0.0007977038621902466,,6.482334720203653e-05,0.0048141456209123135,-0.003852210007607937,0.9929527044296265,359.8440465927124,392064,,0.12270353734493256
0.006240760907530785,0.052734375,1107.0,1763260372.1549952,4372,-0.017297085374593735,,6.443932215915993e-05,0.0002690812689252198,0.003205128014087677,0.9673532247543335,360.39137411117554,392704,,0.15870514512062073
0.01662496104836464,0.080078125,1107.0,1763260372.629219,4377,-0.03535044938325882,,6.413210212485865e-05,0.00038687459891662,0.019829314202070236,0.8773873448371887,360.86559796333313,393216,,0.24921132624149323
0.014577360823750496,0.080078125,1107.0,1763260372.7412558,4378,-0.018359113484621048,,6.405529711628333e-05,0.0006216821493580937,0.040515169501304626,0.9457428455352783,360.9776346683502,393344,,0.1559678614139557
0.010289058089256287,0.0703125,1107.0,1763260373.5374694,4387,0.015711531043052673,,6.351766205625609e-05,0.0010091904550790787,-0.008629024028778076,0.9844858646392822,361.7738482952118,394240,,0.20268917083740234
0.003243042156100273,0.01171875,1107.0,1763260374.3168964,4396,-0.0022575743496418,,6.298003427218646e-05,0.006047628354281187,-0.001873871311545372,0.9672123193740845,362.553275346756,395136,,0.12185563892126083
0.0005689701065421104,0.0,1107.0,1763260376.0418603,4415,-0.00250426959246397,,6.182795914355665e-05,0.001830434426665306,0.005157369188964367,0.9965000748634338,364.2782392501831,397056,,0.2917238771915436
0.017121903598308563,0.078125,1107.0,1763260379.8483405,4456,-0.026851147413253784,,5.9293393860571086e-05,0.0010890185367316008,0.035674087703228,0.8497385382652283,368.08471941947937,401280,,0.19384172558784485
3.3918768167495728e-06,0.0,1107.0,1763260381.1015115,4470,-0.00021411478519439697,,5.844854240422137e-05,0.0004589259624481201,0.000948980450630188,0.9789946675300598,369.3378903865814,402688,,0.2124226689338684
0.0008012624457478523,0.0,1107.0,1763260381.7690077,4478,0.0022264569997787476,,5.798771235276945e-05,191.8419189453125,-0.0027191368862986565,0.05261927843093872,370.00538659095764,403456,,0.15380656719207764
0.011695212684571743,0.037109375,1107.0,1763260382.0242913,4480,-0.034611720591783524,,5.783410233561881e-05,0.0008406367269344628,0.02819106914103031,0.9417942762374878,370.2606701850891,403712,,0.2525981068611145
,,,1763260383.0786395,4492,,500.0,,,,,371.31501841545105,404927,500.0,
0.00029884837567806244,0.0,1107.0,1763260383.6101577,4498,0.0016619432717561722,,5.6758832215564325e-05,206.3748779296875,0.0022075045853853226,0.07432067394256592,371.84653663635254,405504,,0.21501819789409637
0.01899581030011177,0.076171875,1107.0,1763260385.6703842,4520,-0.02495458722114563,,5.537634569918737e-05,0.0018485293257981539,0.013701369985938072,0.8224793076515198,373.9067630767822,407808,,0.24323256313800812
0.0021836599335074425,0.0078125,1107.0,1763260385.7834911,4522,-0.024426912888884544,,5.529954069061205e-05,0.7605209350585938,0.009187874384224415,0.015987157821655273,374.0198700428009,407936,,0.212764173746109
0.0012646261602640152,0.0,1107.0,1763260386.0192683,4524,-0.00853605568408966,,5.514593067346141e-05,0.0005605219048447907,0.00584319606423378,0.9899024367332458,374.2556471824646,408192,,0.16761550307273865
0.003821972757577896,0.00390625,1107.0,1763260386.1506672,4525,-0.03265403211116791,,5.506912566488609e-05,0.000648964720312506,0.032764315605163574,0.9699743986129761,374.3870460987091,408320,,0.29129043221473694
0.00027633924037218094,0.0,1107.0,1763260386.2625442,4527,0.00039464421570301056,,5.499232065631077e-05,138.83177185058594,0.0010210489854216576,0.04121077060699463,374.4989230632782,408448,,0.1655159890651703
,,,1763260386.6272624,4531,,500.0,,,,,374.86364126205444,408927,500.0,
0.0009177206084132195,0.0,1107.0,1763260386.8175101,4533,-0.010008849203586578,,5.4608295613434166e-05,0.0041363425552845,0.009677783586084843,0.9878427982330322,375.0538890361786,409088,,0.1800309717655182
0.0027043763548135757,0.025390625,1107.0,1763260386.9280722,4534,-0.007292009890079498,,5.4531490604858845e-05,0.0016295271925628185,0.02469586208462715,0.9708063006401062,375.16445112228394,409216,,0.18530207872390747
0.002357291989028454,0.0078125,1107.0,1763260388.948655,4555,-0.0035980939865112305,,5.32258054590784e-05,0.001073895487934351,-0.007946443744003773,0.8955560922622681,377.1850337982178,411392,,0.23602929711341858
5.17209991812706e-05,0.0,1107.0,1763260389.5612638,4562,0.00016685575246810913,,5.28417804162018e-05,133.71923828125,0.0005516530945897102,0.1455233097076416,377.7976427078247,412032,,0.20469169318675995
0.0033631008118391037,0.0,1107.0,1763260390.8128936,4576,0.03378547728061676,,5.1996928959852085e-05,46.38572311401367,0.014651155099272728,0.06041300296783447,379.04927253723145,413440,,0.24433332681655884
0.005965095013380051,0.0078125,1107.0,1763260394.2449422,4613,-0.012890573590993881,,4.969277870259248e-05,0.0008746924577280879,0.01487240195274353,0.9706242084503174,382.4813210964203,417280,,0.21777179837226868
0.0018381327390670776,0.013671875,1107.0,1763260395.3902123,4626,-0.01366586983203888,,4.892473225481808e-05,0.0034169345162808895,0.0025492198765277863,0.9978364109992981,383.6265912055969,418560,,0.11469407379627228
5.582533776760101e-05,0.0,1107.0,1763260396.1946802,4635,0.00011678598821163177,,4.838709719479084e-05,131.61129760742188,-0.0024248696863651276,0.1715906262397766,384.43105912208557,419456,,0.07595734298229218
0.00036452803760766983,0.0,1107.0,1763260396.7798471,4641,-0.005998373031616211,,4.800307215191424e-05,0.0018626475939527154,0.004888749681413174,0.99867844581604,385.0162260532379,420096,,0.2271604984998703
,,,1763260397.0274942,4644,,500.0,,,,,385.26387310028076,420427,500.0,
0.0010792016983032227,0.0,1107.0,1763260398.6153936,4661,-0.0005091801285743713,,4.6774192014709115e-05,0.001450201729312539,-0.007789181545376778,0.9967577457427979,386.8517725467682,422144,,0.2557283937931061
0.002414928749203682,0.015625,1107.0,1763260399.8829217,4675,-0.0022207126021385193,,4.59293405583594e-05,140.48719787597656,-0.011295133270323277,0.08521163463592529,388.1193006038666,423552,,0.19372734427452087
0.010031445883214474,0.041015625,1107.0,1763260401.354886,4691,-0.023561492562294006,,4.4930875446880236e-05,0.0009472530800849199,0.017967302352190018,0.9849949479103088,389.59126496315,425216,,0.1836082637310028
0.00010691024363040924,0.0,1107.0,1763260402.9764671,4709,-0.002223685383796692,,4.385560532682575e-05,23.182371139526367,-0.00021166354417800903,0.11679738759994507,391.2128460407257,427008,,0.17962217330932617
,,,1763260403.348119,4713,,500.0,,,,,391.5844979286194,427427,500.0,
0.00070200115442276,0.0,1107.0,1763260405.6226017,4738,-0.00033146515488624573,,4.2089093767572194e-05,133.29519653320312,-0.0014384891837835312,0.08664631843566895,393.85898065567017,429952,,0.19578593969345093
0.0009082406759262085,0.0,1107.0,1763260405.731392,4739,0.0022774897515773773,,4.2012288758996874e-05,0.0029811605345457792,0.009328911080956459,0.9987090229988098,393.96777081489563,430080,,0.24469541013240814
0.002782316878437996,0.009765625,1107.0,1763260405.989748,4741,-0.006747454404830933,,4.1858678741846234e-05,0.0005779737839475274,0.005755187943577766,0.9551321268081665,394.226126909256,430336,,0.21049286425113678
0.0027302391827106476,0.009765625,1107.0,1763260406.100473,4743,0.009284306317567825,,4.178187373327091e-05,48.039756774902344,-0.01981555111706257,0.10692059993743896,394.33685183525085,430464,,0.2005475014448166
0.00039392244070768356,0.0,1107.0,1763260407.1342814,4754,-0.0013057589530944824,,4.109062865609303e-05,0.0030114201363176107,-0.003956503234803677,0.9957288503646851,395.3706603050232,431616,,0.23376528918743134
,,,1763260408.7279828,4772,,500.0,,,,,396.96436166763306,433427,500.0,
,,,1763260410.0505483,4786,,500.0,,,,,398.28692722320557,434927,500.0,
0.0005309097468852997,0.0,1107.0,1763260410.1242692,4787,0.0005405843257904053,,3.909370207111351e-05,163.86044311523438,0.0029220525175333023,0.007926225662231445,398.3606481552124,434944,,0.1211070865392685
0.0015231706202030182,0.005859375,1107.0,1763260410.2347143,4788,-0.010076241567730904,,3.901689706253819e-05,0.0010734908282756805,0.004182746633887291,0.9956798553466797,398.4710931777954,435072,,0.12813253700733185
,,,1763260410.9329338,4796,,500.0,,,,,399.1693127155304,435927,500.0,
0.00041170138865709305,0.0,1107.0,1763260411.2704167,4799,-0.009551888331770897,,3.832565198536031e-05,0.00029616302344948053,0.008090312592685223,0.9796273708343506,399.50679564476013,436224,,0.19490498304367065
,,,1763260411.847376,4806,,500.0,,,,,400.0837550163269,436927,500.0,
0.0001675030216574669,0.0,1107.0,1763260412.190628,4809,-0.0028456654399633408,,3.771121191675775e-05,0.00016665573639329523,0.000873311422765255,0.905055582523346,400.42700695991516,437248,,0.15213945508003235
9.824056178331375e-05,0.0,1107.0,1763260412.523344,4813,0.0011815652251243591,,3.7480800529010594e-05,0.002220133086666465,-0.0001398557797074318,0.9653348326683044,400.75972294807434,437632,,0.22551079094409943
0.000458545982837677,0.0,1107.0,1763260415.9687169,4851,-0.0014897864311933517,,3.5176650271750987e-05,18.019556045532227,-0.00837966613471508,0.027194082736968994,404.20509576797485,441472,,0.14375944435596466
2.690032124519348e-05,0.0,1107.0,1763260416.0789309,4852,-0.00014704465866088867,,3.5099845263175666e-05,0.0013544008834287524,-0.0004663430154323578,0.9925616383552551,404.3153097629547,441600,,0.2688237726688385
0.001661212183535099,0.0,1107.0,1763260417.5873408,4868,-0.016859689727425575,,3.410138378967531e-05,0.0003289374290034175,0.013820313848555088,0.7865714430809021,405.82371973991394,443264,,0.3224148452281952
0.0008258093148469925,0.0,1107.0,1763260418.1454196,4874,-0.012978345155715942,,3.371735874679871e-05,0.00035575684159994125,0.012607324868440628,0.7214241027832031,406.3817985057831,443904,,0.2741038203239441
0.003489326685667038,0.0078125,1107.0,1763260418.5281954,4878,0.002241736277937889,,3.348694372107275e-05,0.0006719948723912239,-0.01090301014482975,0.9319540858268738,406.7645742893219,444288,,0.25120243430137634
0.0007399953901767731,0.0,1107.0,1763260418.8602796,4882,-0.014240354299545288,,3.325652869534679e-05,0.005963614210486412,0.010547066107392311,0.8581745624542236,407.09665846824646,444672,,0.29080912470817566
0.0002652127295732498,0.0,1107.0,1763260422.2704322,4920,0.0015599876642227173,,3.095238207606599e-05,142.17758178710938,0.008140314370393753,0.07363027334213257,410.5068111419678,448512,,0.14147961139678955
0.0002561192959547043,0.0,1107.0,1763260423.411461,4932,-0.005261625163257122,,3.0184331990312785e-05,0.0005350399878807366,0.0032794587314128876,0.8581190705299377,411.64784002304077,449792,,0.2761579155921936
0.0011935345828533173,0.0,1107.0,1763260423.5390148,4933,-0.005596008151769638,,3.0107526981737465e-05,0.00041748705552890897,0.004235878586769104,0.718392014503479,411.7753937244415,449920,,0.2434270977973938
0.0014425115659832954,0.001953125,1107.0,1763260424.002628,4939,-0.017351146787405014,,2.9800306947436184e-05,6.680911540985107,0.009469973854720592,0.01844608783721924,412.2390069961548,450432,,0.20714081823825836
7.009133696556091e-06,0.0,1107.0,1763260424.703682,4946,-0.0006815586239099503,,2.9339476895984262e-05,0.00047520422958768904,0.0006864722818136215,0.9951164126396179,412.94006085395813,451200,,0.21350499987602234
,,,1763260425.2865689,4953,,500.0,,,,,413.5229477882385,451927,500.0,
,,,1763260425.7633362,4958,,500.0,,,,,413.999715089798,452427,500.0,
,,,1763260426.1983047,4963,,500.0,,,,,414.4346835613251,452927,500.0,
0.0032698530703783035,0.017578125,1107.0,1763260426.984646,4971,-0.02079927548766136,,2.780337854346726e-05,0.0033039997797459364,0.023559952154755592,0.9855970740318298,415.2210249900818,453760,,0.12545858323574066
0.0038612885400652885,0.009765625,1107.0,1763260427.092938,4972,-0.014344505965709686,,2.7726575353881344e-05,0.001853098743595183,-0.0008751982823014259,0.38930124044418335,415.32931685447693,453888,,0.2590084969997406
,,,1763260427.5462592,4978,,500.0,,,,,415.78263807296753,454427,500.0,
0.00047818757593631744,0.0,1107.0,1763260427.8982003,4981,-0.0013428926467895508,,2.7188940293854102e-05,0.0006147139938548207,-0.0005690585821866989,0.9144413471221924,416.13457918167114,454784,,0.16903237998485565
0.0013830354437232018,0.0,1108.0,1763260428.558229,4989,0.0005442015826702118,,2.672811024240218e-05,0.0004982834216207266,-0.0040619829669594765,0.06369644403457642,416.7946078777313,455552,,0.2964470088481903
0.0002105431631207466,0.0,1108.0,1763260429.0382776,4994,-0.0065366365015506744,,2.64208902081009e-05,0.002558168489485979,0.003674623556435108,0.9921430945396423,417.27465653419495,456064,,0.16361309587955475
0.00045868102461099625,0.0,1108.0,1763260430.2856526,5008,-0.0019430853426456451,,2.557603693276178e-05,20.531091690063477,0.0019417135044932365,0.05692511796951294,418.52203154563904,457472,,0.23229819536209106
3.3192336559295654e-06,0.0,1108.0,1763260430.7286112,5013,6.928294897079468e-05,,2.52688168984605e-05,17.528608322143555,0.0003811493515968323,0.044851839542388916,418.96499013900757,457984,,0.07620920985937119
0.0002772938460111618,0.0,1107.0,1763260431.0409431,5015,-0.0025560157373547554,,2.511520688130986e-05,0.0015331428730860353,0.001494118943810463,0.9541544914245605,419.2773220539093,458240,,0.21459302306175232
0.0009996304288506508,0.0,1107.0,1763260433.21495,5039,-0.005790889263153076,,2.365591353736818e-05,0.007953180000185966,0.008694496937096119,0.9910686612129211,421.4513289928436,460672,,0.25075075030326843
,,,1763260436.0700235,5071,,500.0,,,,,424.3064024448395,463927,500.0,
0.00034447573125362396,0.0,1108.0,1763260440.3587549,5117,-0.007756526581943035,,1.8894008462666534e-05,0.0017127247992902994,0.01131223514676094,0.9605918526649475,428.5951337814331,468608,,0.17897172272205353
1.8415972590446472e-05,0.0,1108.0,1763260440.805546,5122,-0.00012575089931488037,,1.8586790247354656e-05,0.0019491593120619655,-0.0002677999436855316,0.9930614233016968,429.0419249534607,469120,,0.22356624901294708
3.8463622331619263e-07,0.0,1108.0,1763260441.2512329,5127,5.665421485900879e-05,,1.8279570213053375e-05,0.002310636453330517,-3.2891519367694855e-05,0.9944314956665039,429.4876117706299,469632,,0.23121050000190735
7.231999188661575e-05,0.0,1108.0,1763260441.3936598,5128,0.0025480985641479492,,1.8202765204478055e-05,0.0009785604197531939,-0.0035947496071457863,0.9671152234077454,429.63003873825073,469760,,0.2213873416185379
,,,1763260442.431683,5140,,500.0,,,,,430.66806197166443,470927,500.0,
0.00019342638552188873,0.0,1108.0,1763260442.986846,5146,-0.0019297413527965546,,1.7127496903412975e-05,0.0007223183056339622,0.004761677235364914,0.043743669986724854,431.22322487831116,471552,,0.18264071643352509
