losses/clipfrac,losses/entropy,_step,losses/explained_variance,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,global_step,losses/policy_loss,_runtime,charts/SPS,charts/learning_rate,charts/episodic_length,_timestamp,losses/value_loss
0.001953125,0.1773657649755478,1918,4.929304122924805e-05,0.002089124172925949,0.006070518866181374,,144384,0.0032750219106674194,139.60505723953247,1087.0,0.00021344085689634085,,1763260151.4288943,142.77426147460938
0.001953125,0.2006632536649704,1920,0.0031061172485351562,0.00216040201485157,0.014811022207140923,,144640,-0.02872992865741253,139.82538437843323,1087.0,0.0002132872468791902,,1763260151.6492214,0.00013498887710738927
0.0390625,0.22132053971290588,1945,-0.29267632961273193,0.011287610977888107,0.030657857656478882,,147200,0.00664321705698967,142.12965416908264,1087.0,0.0002117511467076838,,1763260153.9534912,3.0893581424606964e-05
0.015625,0.19645962119102478,1959,-0.22341883182525635,0.0030787456780672073,0.023429784923791885,,148608,-0.0033185482025146484,143.39155530929565,1088.0,0.00021090629161335528,,1763260155.2153924,1.0788231520564295e-05
0.064453125,0.23183389008045197,1973,-0.20172560214996338,0.027029315009713173,0.0345974899828434,,150016,-0.009649962186813354,144.65502834320068,1088.0,0.00021006145107094198,,1763260156.4788654,0.006159927695989609
0.009765625,0.1378258913755417,1985,-0.1192854642868042,0.0033738315105438232,-0.003732863813638687,,151296,0.004589058458805084,145.83302927017212,1088.0,0.00020929340098518878,,1763260157.6568663,5.944624717812985e-06
,,1991,,,,500.0,151819,,146.2840485572815,,,500.0,1763260158.1078856,
0.0,0.18774038553237915,2002,0.2664946913719177,0.0009532421827316284,0.007179971784353256,,152960,-0.018961377441883087,147.31848239898682,1088.0,0.00020829493587370962,,1763260159.1423194,0.007655557245016098
0.0,0.1587519496679306,2007,0.09636396169662476,0.00038843322545289993,0.0067227305844426155,,153472,-0.0005286037921905518,147.76283764839172,1088.0,0.00020798771583940834,,1763260159.5866747,0.010269335471093655
0.015625,0.12130455672740936,2016,-7.76052474975586e-05,0.00233476422727108,0.01049501821398735,,154368,0.0021576620638370514,148.5814893245697,1088.0,0.0002074500807793811,,1763260160.4053264,20.08928680419922
0.080078125,0.15410473942756653,2019,0.20210307836532593,0.005319490097463131,0.03764237090945244,,154752,-0.03492582589387894,148.94437789916992,1088.0,0.00020721966575365514,,1763260160.768215,1.70329658431001e-05
0.0,0.2149251401424408,2024,0.4304473400115967,0.0013802256435155869,0.007184825837612152,,155264,-0.0037839487195014954,149.39089012145996,1088.0,0.00020691244571935385,,1763260161.2147272,0.00015704550605732948
0.0390625,0.2562098205089569,2027,0.33491194248199463,0.011516453698277473,-0.033664338290691376,,155520,0.007902126759290695,149.61316585540771,1089.0,0.00020675883570220321,,1763260161.437003,0.0038953248877078295
0.14453125,0.2021261751651764,2029,-0.10808193683624268,0.050564855337142944,-0.03122534230351448,,155776,0.00948847085237503,149.83405661582947,1089.0,0.00020660522568505257,,1763260161.6578937,0.000143804369145073
0.0,0.20571103692054749,2034,0.015452563762664795,0.0013596732169389725,-0.005295088514685631,,156288,-0.005064714699983597,150.39101886749268,1088.0,0.0002062980056507513,,1763260162.214856,0.0006908068899065256
,,2045,,,,500.0,157319,,151.31738233566284,,,500.0,1763260163.1412194,
0.005859375,0.1820596158504486,2051,0.6443016529083252,0.0009019942954182625,-0.006052033044397831,,157952,-0.004013463854789734,151.86943888664246,1088.0,0.00020529954053927213,,1763260163.693276,0.0056124781258404255
0.001953125,0.17534613609313965,2052,0.40838027000427246,0.001819404773414135,0.015235455706715584,,158080,0.003071829676628113,152.0036838054657,1088.0,0.0002052227355306968,,1763260163.8275208,9.677189154899679e-06
0.0,0.3270300626754761,2070,-3.540515899658203e-05,0.001815413124859333,0.0016822060570120811,,159872,0.002808094024658203,153.6692018508911,1088.0,0.00020414746541064233,,1763260165.493039,198.70339965820312
0.01171875,0.21691255271434784,2076,0.006248772144317627,0.00347262155264616,0.02258222922682762,,160512,-0.013446763157844543,154.25781726837158,1088.0,0.00020376344036776572,,1763260166.0816543,0.004852732643485069
0.013671875,0.21885833144187927,2093,-0.0038851499557495117,0.0019112201407551765,0.007597767747938633,,162304,-0.002696789801120758,155.8432915210724,1089.0,0.00020268817024771124,,1763260167.6671286,4.1286721170763485e-06
,,2094,,,,500.0,162319,,155.85169315338135,,,500.0,1763260167.6755302,
0.025390625,0.2145574986934662,2117,-0.08678746223449707,0.004637395963072777,-0.002170700579881668,,164736,0.034249965101480484,158.03161907196045,1089.0,0.00020122887508478016,,1763260169.855456,0.00015292930766008794
0.041015625,0.07004578411579132,2146,0.15695375204086304,0.0008273925632238388,-0.004274483770132065,,167680,0.009754233062267303,160.6932668685913,1089.0,0.0001994623598875478,,1763260172.517104,3.3089281714637764e-06
,,2148,,,,500.0,167819,,160.80844807624817,,,500.0,1763260172.632285,
0.009765625,0.09983234107494354,2155,0.5806461572647095,0.0007341625168919563,0.010840357281267643,,168576,-0.002318866550922394,161.50207376480103,1089.0,0.00019892472482752055,,1763260173.3259108,2.470756408001762e-05
,,2172,,,,500.0,170319,,163.00861310958862,,,500.0,1763260174.8324502,
0.1484375,0.25837618112564087,2185,-0.2056412696838379,0.03303464502096176,0.03900926187634468,,171648,0.009267948567867279,164.23309898376465,1090.0,0.0001970814191736281,,1763260176.056936,6.740243406966329e-05
,,2192,,,,500.0,172319,,164.8307626247406,,,500.0,1763260176.6545997,
0.0,0.15005682408809662,2198,-3.5762786865234375e-06,7.288437336683273e-05,0.004429874010384083,,172928,0.001027185469865799,165.37056612968445,1090.0,0.0001963133690878749,,1763260177.1944032,151.7928466796875
0.064453125,0.2740287184715271,2199,-0.2374732494354248,0.01800021529197693,-0.02487485110759735,,173056,-0.003605068661272526,165.47920870780945,1090.0,0.00019623656407929957,,1763260177.3030457,0.005842261947691441
,,2211,,,,500.0,174319,,166.5483741760254,,,500.0,1763260178.3722112,
0.02734375,0.12812186777591705,2214,0.04566472768783569,0.004400899633765221,0.017691077664494514,,174592,-0.03487642481923103,166.8826117515564,1090.0,0.00019531490397639573,,1763260178.7064488,2.138715353794396e-05
0.0,0.22506755590438843,2220,-0.13252413272857666,0.00011129211634397507,-0.0007450124248862267,,175232,0.00016430392861366272,167.43539428710938,1090.0,0.00019493087893351912,,1763260179.2592313,1.859235817391891e-05
0.0,0.1564062535762787,2223,-0.3699374198913574,9.06744971871376e-05,-0.0011374736204743385,,175488,0.0006774887442588806,167.68841099739075,1090.0,0.00019477726891636848,,1763260179.512248,0.0045417919754981995
0.07421875,0.18837128579616547,2225,-0.22980749607086182,0.01837930828332901,0.0113455131649971,,175744,-0.00477508082985878,167.9151632785797,1090.0,0.00019462365889921784,,1763260179.7390003,8.02857266535284e-06
,,2226,,,,500.0,175819,,167.9436674118042,,,500.0,1763260179.7675045,
0.013671875,0.2533005475997925,2227,-6.079673767089844e-06,0.0071115922182798386,0.0179691631346941,,175872,-0.033087488263845444,168.02969312667847,1090.0,0.00019454685389064252,,1763260179.8535302,6.214786529541016
,,2231,,,,500.0,176319,,168.38468098640442,,,500.0,1763260180.208518,
0.01171875,0.11663737893104553,2235,0.024825572967529297,0.0029061604291200638,0.015318581834435463,,176768,-0.002305746078491211,168.84001421928406,1090.0,0.00019400921883061528,,1763260180.6638513,0.0001926011755131185
,,2241,,,,500.0,177319,,169.29807043075562,,,500.0,1763260181.1219075,
0.00390625,0.19110986590385437,2248,-0.180711030960083,0.0016195159405469894,0.011184845119714737,,178048,-0.017389297485351562,169.98070883750916,1091.0,0.00019324116874486208,,1763260181.8045459,0.005894714035093784
0.0078125,0.15395291149616241,2250,-0.08490586280822754,0.003231048583984375,0.02501804567873478,,178304,-0.0358700230717659,170.2004873752594,1091.0,0.00019308755872771144,,1763260182.0243244,0.00046071980614215136
0.029296875,0.14194071292877197,2253,-0.164900541305542,0.00891163945198059,0.03712858259677887,,178560,-0.04593593254685402,170.42272806167603,1091.0,0.0001929339487105608,,1763260182.246565,0.006618260405957699
0.001953125,0.2059469223022461,2272,-0.180037260055542,0.0015332549810409546,0.014667222276329994,,180480,-0.0017169080674648285,172.16322660446167,1091.0,0.000191781873581931,,1763260183.9870636,0.007100288290530443
,,2280,,,,500.0,181319,,172.8877079486847,,,500.0,1763260184.711545,
,,2295,,,,500.0,182819,,174.251850605011,,,500.0,1763260186.0756876,
0.080078125,0.13205574452877045,2298,-0.12355315685272217,0.03024372272193432,0.07677283883094788,,183168,-0.036212146282196045,174.5692753791809,1091.0,0.00019016896840184927,,1763260186.3931124,0.00037082776543684304
0.01171875,0.16390874981880188,2310,-3.981590270996094e-05,0.0032175686210393906,0.016945546492934227,,184320,0.0022234171628952026,175.5984981060028,1091.0,0.0001894777233246714,,1763260187.4223351,0.7594015002250671
0.013671875,0.12372320145368576,2312,-0.08943867683410645,0.003322802484035492,0.005324631929397583,,184576,-0.002413177862763405,175.8181495666504,1092.0,0.00018932411330752075,,1763260187.6419866,4.2413237679284066e-05
0.005859375,0.1574273407459259,2318,-0.13382577896118164,1.674611121416092e-05,0.0005369978025555611,,185216,-0.00017972290515899658,176.40594339370728,1092.0,0.00018894008826464415,,1763260188.2297804,0.00010859687608899549
0.017578125,0.1347898691892624,2322,-0.17368459701538086,0.004584433510899544,0.017928676679730415,,185600,-0.005537360906600952,176.74235272407532,1092.0,0.00018870967323891819,,1763260188.5661898,7.125450792955235e-05
,,2324,,,,500.0,185819,,176.8841245174408,,,500.0,1763260188.7079616,
,,2329,,,,500.0,186319,,177.35857605934143,,,500.0,1763260189.182413,
,,2339,,,,500.0,187319,,178.27331924438477,,,500.0,1763260190.0971563,
0.00390625,0.12204760313034058,2343,-0.18833792209625244,0.0006708456203341484,0.005541124381124973,,187776,-0.0014329887926578522,178.69565677642822,1092.0,0.00018740398809313774,,1763260190.5194938,3.184741217410192e-05
0.005859375,0.17909793555736542,2348,0.0661778450012207,0.001835082657635212,-0.011366326361894608,,188288,0.012428700923919678,179.1656301021576,1092.0,0.00018709676805883646,,1763260190.9894671,6.070083145459648e-06
,,2354,,,,500.0,188819,,179.6212763786316,,,500.0,1763260191.4451134,
,,2363,,,,500.0,189819,,180.46348977088928,,,500.0,1763260192.2873268,
0.0,0.2122102677822113,2389,-6.42538070678711e-05,0.0004086354747414589,-0.008184916339814663,,192384,-0.0015931092202663422,182.83598399162292,1092.0,0.00018463902233634144,,1763260194.659821,17.62216567993164
0.033203125,0.22200238704681396,2426,-0.15438330173492432,0.006037397310137749,-0.00999796949326992,,196224,-0.0009257607161998749,186.2929859161377,1093.0,0.00018233487207908183,,1763260198.116823,6.9824316597078e-05
0.00390625,0.14579635858535767,2430,-0.005055546760559082,0.0006022490561008453,-0.00933149829506874,,196608,0.00039470382034778595,186.6670982837677,1093.0,0.00018210445705335587,,1763260198.4909353,6.216618203325197e-05
0.001953125,0.07594163715839386,2449,-0.09146630764007568,0.0014524059370160103,0.01187529880553484,,198528,-0.009243510663509369,188.37143540382385,1093.0,0.00018095238192472607,,1763260200.1952724,0.002597901737317443
0.0,0.07607477903366089,2465,-0.09171092510223389,3.3620744943618774e-06,0.0003210902214050293,,200192,4.9564987421035767e-05,189.88667559623718,1093.0,0.0001799539168132469,,1763260201.7105126,4.287165938876569e-05
0.021484375,0.1595885455608368,2493,-0.07962489128112793,0.00663492176681757,0.006080504506826401,,203008,-0.0007895678281784058,192.42697048187256,1093.0,0.00017826420662458986,,1763260204.2508075,0.004622985143214464
,,2506,,,,500.0,204319,,193.5871753692627,,,500.0,1763260205.4110124,
0.009765625,0.07258358597755432,2514,-0.006623983383178711,0.00025777891278266907,0.004525886848568916,,205184,-9.73045825958252e-05,194.38727283477783,1093.0,0.00017695852147880942,,1763260206.2111099,6.085570203140378e-05
0.0,0.21099445223808289,2515,-0.12800323963165283,0.0007947459816932678,-0.00648968480527401,,205312,0.0036113224923610687,194.49650192260742,1093.0,0.0001768817164702341,,1763260206.320339,0.0001194045107695274
,,2520,,,,500.0,205819,,194.90944933891296,,,500.0,1763260206.7332864,
0.0,0.1584777534008026,2533,-0.044901251792907715,0.0007526176050305367,0.00827008206397295,,207104,-0.0019457153975963593,196.1231129169464,1093.0,0.0001758064463501796,,1763260207.94695,5.130663339514285e-05
,,2540,,,,500.0,207819,,196.70581555366516,,,500.0,1763260208.5296526,
0.029296875,0.18328124284744263,2547,0.11625081300735474,0.02026386559009552,0.02049732208251953,,208512,-0.0012959465384483337,197.38267588615417,1094.0,0.0001749615912558511,,1763260209.206513,0.003154984675347805
,,2570,,,,500.0,210819,,199.44896483421326,,,500.0,1763260211.2728019,
0.0078125,0.17111769318580627,2571,1.5616416931152344e-05,0.00039505306631326675,-0.00414073932915926,,210944,-0.0013968930579721928,199.55943727493286,1094.0,0.00017350231064483523,,1763260211.3832743,0.006815915461629629
0.0234375,0.1862127184867859,2576,-0.1852813959121704,0.002752453088760376,-0.02647017501294613,,211456,0.009371049702167511,200.03933000564575,1094.0,0.00017319509061053395,,1763260211.863167,0.004681588150560856
0.0390625,0.18217302858829498,2577,-0.11519110202789307,0.004835828207433224,0.0067243920639157295,,211584,-0.007754012942314148,200.14954090118408,1094.0,0.00017311828560195863,,1763260211.973378,0.00013822747860103846
0.015625,0.14989547431468964,2608,-0.04575216770172119,0.00416700541973114,-0.003207297995686531,,214784,0.012385569512844086,203.03987097740173,1094.0,0.00017119816038757563,,1763260214.863708,5.604497710010037e-05
0.0,0.15130101144313812,2610,-2.1457672119140625e-05,4.049390554428101e-06,-0.000461651012301445,,214912,-0.00011550262570381165,203.19235634803772,1094.0,0.0001711213553790003,,1763260215.0161934,2.2840828895568848
0.0,0.1331205815076828,2630,0.14838194847106934,1.8814578652381897e-05,0.0017046965658664703,,216960,-0.00018464680761098862,205.01449990272522,1094.0,0.00016989247524179518,,1763260216.838337,0.005206476431339979
0.0,0.16114087402820587,2636,-0.10422492027282715,1.510418951511383e-05,0.0010884180665016174,,217600,-0.0029918551445007324,205.60592460632324,1094.0,0.00016950845019891858,,1763260217.4297616,1.0870226105907932e-05
0.001953125,0.2397223263978958,2646,0.08976781368255615,0.001351337879896164,0.008942056447267532,,218624,-0.008742600679397583,206.53449606895447,1094.0,0.00016889401013031602,,1763260218.358333,2.6261572202201933e-05
0.005859375,0.15988342463970184,2647,0.007396817207336426,0.001283666118979454,0.007055433467030525,,218752,-0.010329906828701496,206.64479184150696,1094.0,0.0001688172051217407,,1763260218.468629,7.991000165930018e-05
,,2648,,,,500.0,218819,,206.6697916984558,,,500.0,1763260218.4936287,
,,2668,,,,500.0,220819,,208.49322867393494,,,500.0,1763260220.3170657,
,,2673,,,,500.0,221319,,208.9337933063507,,,500.0,1763260220.7576303,
0.0,0.15757842361927032,2683,1.1265277862548828e-05,0.0006076497957110405,-0.007565866224467754,,222336,0.014357328414916992,209.85400009155273,1094.0,0.00016666666488163173,,1763260221.6778371,20.041709899902344
,,2687,,,,500.0,222819,,210.22081470489502,,,500.0,1763260222.0446517,
0.005859375,0.1585131287574768,2689,-0.09698605537414551,0.0044433316215872765,0.0037191929295659065,,222976,-0.0002331119030714035,210.44136929512024,1094.0,0.00016628263983875513,,1763260222.2652063,0.0021198843605816364
,,2692,,,,500.0,223319,,210.6973774433136,,,500.0,1763260222.5212145,
0.0,0.0955563485622406,2732,4.571676254272461e-05,7.966812700033188e-05,-0.003238922916352749,,227328,0.010628417134284973,214.3652741909027,1095.0,0.00016367126954719424,,1763260226.1891112,20.80221176147461
0.0,0.20062868297100067,2752,-4.2557716369628906e-05,0.00013621989637613297,-0.0008345125243067741,,229376,-0.00011087954044342041,216.2107491493225,1095.0,0.00016244238940998912,,1763260228.0345862,145.11285400390625
0.0,0.10350334644317627,2757,-2.3365020751953125e-05,0.0002885041758418083,0.005999642424285412,,229888,0.00193062424659729,216.68641901016235,1095.0,0.00016213516937568784,,1763260228.510256,2.9532291889190674
0.0,0.23981797695159912,2772,1.3113021850585938e-06,7.729046046733856e-06,0.00018579792231321335,,231424,0.0001630149781703949,218.0556445121765,1095.0,0.00016121352382469922,,1763260229.8794816,6.267458438873291
0.0,0.12119457125663757,2782,-0.046190857887268066,0.00024049542844295502,0.0018941238522529602,,232448,-0.004628948867321014,218.98274278640747,1095.0,0.00016059908375609666,,1763260230.8065798,0.0042116520926356316
0.064453125,0.21246665716171265,2783,-0.06124579906463623,0.014279450289905071,0.06484831869602203,,232576,-0.03119548410177231,219.09370470046997,1095.0,0.00016052227874752134,,1763260230.9175417,0.00016414337733294815
0.029296875,0.13000264763832092,2793,0.07760530710220337,0.0025921203196048737,0.017085319384932518,,233600,-0.008193016052246094,220.0237913131714,1095.0,0.00015990783867891878,,1763260231.8476284,1.1398706192267127e-06
0.0078125,0.1670384705066681,2824,-0.05542874336242676,0.0039651766419410706,-0.003498464822769165,,236800,-0.009860284626483917,222.91699147224426,1095.0,0.00015798771346453577,,1763260234.7408285,0.00021906636538915336
0.0,0.18046531081199646,2843,-0.05283010005950928,0.0002543525770306587,0.005960344336926937,,238720,-0.0035386979579925537,224.62583017349243,1095.0,0.00015683563833590597,,1763260236.4496672,1.5813979189260863e-05
0.0,0.19809414446353912,2857,-0.06731140613555908,0.0014937203377485275,0.019131597131490707,,240128,0.012622073292732239,225.88876581192017,1096.0,0.00015599078324157745,,1763260237.7126029,0.0003055362612940371
0.0,0.12087714672088623,2882,-0.06342720985412598,0.00016687996685504913,-0.003854965791106224,,242688,-0.0021465271711349487,228.22797846794128,1096.0,0.00015445468307007104,,1763260240.0518155,7.154167542466894e-05
0.017578125,0.10993604362010956,2890,0.007538795471191406,0.0015697777271270752,-0.0026790332049131393,,243456,0.007676560431718826,228.8959789276123,1096.0,0.00015399385301861912,,1763260240.719816,0.005075693130493164
0.0,0.193209707736969,2911,-0.035596251487731934,0.0012879660353064537,-0.015729675069451332,,245632,-0.0016735997051000595,230.86441159248352,1096.0,0.00015268816787283868,,1763260242.6882486,3.976978041464463e-05
0.005859375,0.24913457036018372,2949,-0.03348708152770996,0.002005898393690586,0.009939274750649929,,249472,-0.001032453030347824,234.3453185558319,1096.0,0.00015038401761557907,,1763260246.1691556,0.003237700555473566
0.005859375,0.1706812083721161,2960,-0.02443981170654297,0.001859942451119423,-0.00041986070573329926,,250624,-0.0016437675803899765,235.38722133636475,1096.0,0.00014969278709031641,,1763260247.2110584,2.9927086870884523e-05
0.0,0.15637414157390594,2975,-0.08214998245239258,0.00024290941655635834,0.0003569629043340683,,252160,0.004838939756155014,236.79553365707397,1096.0,0.00014877112698741257,,1763260248.6193707,0.0001526989071862772
0.0,0.21106435358524323,2989,-0.030956506729125977,3.9730221033096313e-05,-0.00017616897821426392,,253568,0.00013640150427818298,238.05250644683838,1096.0,0.00014792627189308405,,1763260249.8763435,0.0032372281420975924
0.001953125,0.13056515157222748,2997,9.5367431640625e-06,0.000316353514790535,0.005707785487174988,,254336,-0.001165039837360382,238.76056361198425,1096.0,0.00014746544184163213,,1763260250.5844007,51.68587112426758
,,3011,,,,500.0,255819,,240.04848527908325,,,500.0,1763260251.8723223,
0.009765625,0.08165335655212402,3051,3.5822391510009766e-05,4.0724873542785645e-05,-0.0012061558663845062,,259840,-0.00161728635430336,243.7301516532898,1096.0,0.00014416282647289336,,1763260255.5539887,204.6104278564453
0.009765625,0.1087411493062973,3053,-0.015566706657409668,0.000949351117014885,0.008625468239188194,,260096,-0.011631295084953308,244.00184297561646,1096.0,0.00014400921645574272,,1763260255.82568,1.1106538295280188e-05
0.00390625,0.12530264258384705,3066,-6.198883056640625e-06,0.0004902724176645279,0.0012660715728998184,,261376,0.0008276067674160004,245.16350078582764,1096.0,0.00014324116636998951,,1763260256.9873378,6.571284294128418
,,3070,,,,500.0,261819,,245.51576256752014,,,500.0,1763260257.3395996,
0.04296875,0.13468776643276215,3083,0.11514174938201904,0.005565084517002106,0.013266220688819885,,263168,-0.003858432173728943,246.76187872886658,1096.0,0.00014216589624993503,,1763260258.5857158,6.633558768953662e-06
0.0,0.14488938450813293,3098,-0.14656507968902588,0.0005071107298135757,0.005414698272943497,,264704,-0.008048400282859802,248.17236614227295,1096.0,0.0001412442361470312,,1763260259.9962032,6.370259507093579e-05
0.00390625,0.2041274905204773,3103,0.00861966609954834,0.00302849430590868,-0.019732188433408737,,265216,-0.008488759398460388,248.61802792549133,1096.0,0.0001409370161127299,,1763260260.441865,0.00037760735722258687
0.0,0.24187014997005463,3127,-0.03812360763549805,1.4333054423332214e-06,1.0122545063495636e-05,,267648,-0.0002494249492883682,250.81635451316833,1096.0,0.00013947772094979882,,1763260262.6401916,6.267166463658214e-05
,,3129,,,,500.0,267819,,250.94382119178772,,,500.0,1763260262.7676582,
0.0,0.15539322793483734,3141,0.012731730937957764,0.0010562650859355927,0.001734558492898941,,269056,-0.017404645681381226,252.13008522987366,1096.0,0.0001386328658554703,,1763260263.9539223,0.007101867813616991
0.0,0.25985637307167053,3143,-0.01625800132751465,3.700144588947296e-05,-0.0007833428680896759,,269312,-0.0009498745203018188,252.3861813545227,1096.0,0.00013847925583831966,,1763260264.2100184,0.00019853490812238306
0.0,0.14560939371585846,3146,-0.07936215400695801,0.0001958496868610382,0.001897476613521576,,269568,-0.0007867924869060516,252.61170935630798,1096.0,0.00013832564582116902,,1763260264.4355464,0.0020063959527760744
0.0,0.2276177704334259,3170,0.2895287275314331,4.4669024646282196e-05,0.0013437820598483086,,272000,-6.522983312606812e-05,254.81046628952026,1096.0,0.00013686636521015316,,1763260266.6343033,0.0013025205116719007
,,3183,,,,500.0,273319,,255.9756453037262,,,500.0,1763260267.7994823,
,,3188,,,,500.0,273819,,256.42009353637695,,,500.0,1763260268.2439306,
,,3217,,,,500.0,276819,,259.1500985622406,,,500.0,1763260270.9739356,
0.0,0.12153628468513489,3224,0.2892802953720093,0.0004670042544603348,-0.002293366938829422,,277504,0.006726838648319244,259.826308965683,1096.0,0.0001335637498414144,,1763260271.650146,0.003657912602648139
,,3247,,,,500.0,279819,,261.9099807739258,,,500.0,1763260273.7338178,
0.001953125,0.22810988128185272,3250,0.03325331211090088,0.002945401705801487,0.009659280069172382,,280192,-0.01491682231426239,262.24366784095764,1096.0,0.00013195084466133267,,1763260274.067505,6.308876618277282e-05
0.00390625,0.2058425396680832,3252,6.4373016357421875e-06,0.003244594670832157,-0.018078431487083435,,280320,-0.005951272323727608,262.3573820590973,1096.0,0.00013187403965275735,,1763260274.181219,6.314294815063477
0.009765625,0.1868830770254135,3255,-0.028166532516479492,0.0010341992601752281,-0.010071205906569958,,280704,-0.00028412044048309326,262.69159746170044,1096.0,0.00013164362462703139,,1763260274.5154345,0.0006931062089279294
0.0078125,0.17913249135017395,3259,0.21764737367630005,0.0004774630069732666,-0.006578637287020683,,281088,-0.0037611331790685654,263.065110206604,1096.0,0.00013141320960130543,,1763260274.8889472,2.651166869327426e-05
0.001953125,0.22556325793266296,3272,-7.867813110351562e-05,0.0002939850091934204,0.005546377971768379,,282368,-0.008420541882514954,264.216135263443,1096.0,0.00013064515951555222,,1763260276.0399723,196.33963012695312
0.0,0.1259019672870636,3275,-0.00358426570892334,0.00013271532952785492,-0.001651933416724205,,282752,0.002495044842362404,264.54769682884216,1097.0,0.00013041474448982626,,1763260276.3715339,7.974307663971558e-06
,,3276,,,,500.0,282819,,264.572292804718,,,500.0,1763260276.3961298,
,,3296,,,,500.0,284819,,266.4225091934204,,,500.0,1763260278.2463462,
0.0,0.1689029484987259,3299,-0.036576032638549805,0.0005056485533714294,0.00925254262983799,,285184,-0.008985110558569431,266.7484748363495,1097.0,0.00012895544932689518,,1763260278.5723119,0.00024960850714705884
0.0,0.2019212543964386,3338,-0.031464576721191406,0.0011629024520516396,-0.00017824675887823105,,289152,0.004673592746257782,270.34961915016174,1097.0,0.00012657449406106025,,1763260282.1734562,0.00037217693170532584
0.0,0.17803940176963806,3351,-2.0265579223632812e-05,0.0002347417175769806,-0.004856090992689133,,290432,0.0006050337105989456,271.50566959381104,1097.0,0.00012580645852722228,,1763260283.3295066,0.012718085199594498
0.013671875,0.2623334527015686,3357,0.0036402344703674316,0.004517035558819771,0.009658876806497574,,291072,-0.027303898707032204,272.06306982040405,1097.0,0.00012542243348434567,,1763260283.8869069,0.0013847751542925835
0.0,0.28630244731903076,3360,-1.5854835510253906e-05,0.0013032704591751099,0.008086280897259712,,291328,-0.003194466233253479,272.3237314224243,1097.0,0.00012526882346719503,,1763260284.1475685,18.29414176940918
0.0,0.11241210997104645,3398,-0.027448058128356934,0.0002198982983827591,0.0023804455995559692,,295296,0.00026673823595046997,275.8988082408905,1097.0,0.0001228878682013601,,1763260287.7226453,0.0001288333733100444
0.0078125,0.13123278319835663,3401,-0.023706912994384766,0.0007102284580469131,0.009569387882947922,,295552,-0.00970669835805893,276.1288719177246,1097.0,0.00012273425818420947,,1763260287.952709,0.0030587059445679188
0.0,0.14114440977573395,3406,0.026169776916503906,0.00029703229665756226,0.005077861249446869,,296064,0.0007089599967002869,276.6083950996399,1097.0,0.00012242703814990819,,1763260288.4322321,0.003108709817752242
0.001953125,0.1498800814151764,3407,-0.006864666938781738,0.002238702028989792,0.0004788897931575775,,296192,0.014768201857805252,276.72018599510193,1097.0,0.00012235023314133286,,1763260288.544023,0.0001828933018259704
0.0,0.2023017257452011,3419,-9.5367431640625e-07,0.0009146379306912422,0.01358452532440424,,297344,0.0019092019647359848,277.7578456401825,1097.0,0.00012165898806415498,,1763260289.5816827,6.320775508880615
0.017578125,0.15973970293998718,3426,-0.03018331527709961,0.004697469063103199,0.01048070564866066,,298112,-0.03189981356263161,278.46009516716003,1097.0,0.00012119815801270306,,1763260290.2839322,7.882154022809118e-05
,,3428,,,,500.0,298319,,278.59976506233215,,,500.0,1763260290.423602,
0.0,0.17484429478645325,3435,0.060232341289520264,0.00012354087084531784,-0.0019770124927163124,,299008,0.0003263019025325775,279.24107122421265,1097.0,0.00012066052295267582,,1763260291.0649083,0.0026535282377153635
0.0,0.0708375796675682,3450,-0.026517510414123535,0.00012124422937631607,0.0028115762397646904,,300544,-0.0010213702917099,280.66236448287964,1097.0,0.00011973886284977198,,1763260292.4862015,0.0025396873243153095
0.0,0.22072719037532806,3451,-0.0029883384704589844,0.0005249343812465668,0.0015067122876644135,,300672,-0.008817285299301147,280.7734706401825,1097.0,0.00011966205784119666,,1763260292.5973077,2.1968493456370197e-05
,,3462,,,,500.0,301819,,281.74573516845703,,,500.0,1763260293.5695722,
0.052734375,0.15055178105831146,3476,0.020591139793395996,0.0035631516948342323,0.009222724474966526,,303232,-0.004302963614463806,283.0885648727417,1097.0,0.00011812595766969025,,1763260294.912402,4.7800705942790955e-05
0.00390625,0.17513005435466766,3479,0.14395809173583984,0.001145143061876297,-0.010710535570979118,,303488,0.00662684440612793,283.31420397758484,1097.0,0.00011797234765253961,,1763260295.138041,0.0034672017209231853
0.0,0.1731855422258377,3498,-2.288818359375e-05,0.0007454520091414452,0.0023691868409514427,,305408,-0.021091170608997345,285.0638391971588,1097.0,0.00011682027979986742,,1763260296.8876762,2.323080062866211
0.0,0.1879386156797409,3503,-1.3113021850585938e-05,5.379319190979004e-06,-0.0011208392679691315,,305920,-0.00022752024233341217,285.50978112220764,1097.0,0.00011651305976556614,,1763260297.3336182,0.7867641448974609
0.0,0.15245643258094788,3513,-1.4662742614746094e-05,0.0002348441630601883,-0.0020984970033168793,,306944,-0.0004688706248998642,286.43993496894836,1097.0,0.00011589861969696358,,1763260298.263772,69.56289672851562
0.017578125,0.2344173938035965,3525,-0.06603348255157471,0.0048597995191812515,0.015857484191656113,,308224,-0.002431573811918497,287.5928099155426,1097.0,0.00011513056961121038,,1763260299.416647,8.792485459707677e-05
