global_step,losses/approx_kl,charts/episodic_return,_step,losses/old_approx_kl,charts/episodic_length,_timestamp,charts/SPS,losses/value_loss,losses/entropy,charts/learning_rate,losses/clipfrac,_runtime,losses/explained_variance,losses/policy_loss
158720,2.0966865122318268e-05,,1777,0.0026055974885821342,,1763260301.0045774,730.0,0.008916621096432209,0.293534517288208,0.0002048387104878202,0.0,244.97796630859375,-0.457167387008667,-0.0010497942566871643
162944,0.0002925759181380272,,1818,-0.0039598336443305016,,1763260305.0950966,735.0,0.0002717435418162495,0.39954787492752075,0.00020230414520483464,0.0,249.06848549842834,-0.11605501174926758,-0.0031891614198684692
163456,0.00014459341764450073,,1823,0.0010705869644880295,,1763260305.5428898,736.0,0.0004543419345282018,0.38000786304473877,0.00020199692517053336,0.0,249.5162787437439,-0.2797667980194092,0.00020620226860046387
166272,0.000749378465116024,,1851,0.0049746399745345116,,1763260308.1203797,740.0,0.007748507894575596,0.4031326472759247,0.00020030721498187631,0.0,252.09376859664917,0.03778177499771118,-0.015879197046160698
166784,0.0010109683498740196,,1856,0.0031127603724598885,,1763260308.5688758,741.0,0.0075108082965016365,0.4237514138221741,0.00019999999494757503,0.0,252.5422646999359,-0.027750372886657715,0.0030211955308914185
168064,0.00015667825937271118,500.0,1868,-0.005056895315647125,500.0,1763260309.722103,743.0,698.0574951171875,0.4001096189022064,0.00019923194486182183,0.0,253.69549202919006,-3.409385681152344e-05,-0.00045977532863616943
168576,0.0004959488287568092,,1873,-0.004504003562033176,,1763260310.2093463,744.0,595.9990844726562,0.45296356081962585,0.00019892472482752055,0.0,254.18273520469666,-2.384185791015625e-07,0.001986950635910034
169064,,500.0,1877,,500.0,1763260310.5799105,,,,,,254.55329942703247,,
169984,0.005349674262106419,,1886,0.022451026365160942,,1763260311.4763486,746.0,0.00033131471718661487,0.49715298414230347,0.00019807988428510725,0.001953125,255.44973754882812,-0.06095755100250244,-0.01916748285293579
170880,0.00015674438327550888,,1895,-0.002311267890036106,,1763260312.2967396,747.0,0.000613538664765656,0.476683109998703,0.00019754224922508,0.0,256.27012848854065,-0.1867753267288208,-0.0017097517848014832
171648,0.000978868454694748,,1903,-0.0015306342393159866,,1763260312.9701173,748.0,594.7994995117188,0.46265026926994324,0.0001970814191736281,0.0,256.9435062408447,6.437301635742188e-05,0.0004362165927886963
172032,0.005433365702629089,,1906,-0.006054263561964035,,1763260313.339053,748.0,0.00041448333649896085,0.3599719703197479,0.00019685100414790213,0.029296875,257.3124418258667,-0.3869739770889282,-0.030848920345306396
173184,0.00010854844003915787,,1918,0.0008390201255679131,,1763260314.3877149,750.0,137.71592712402344,0.47404682636260986,0.00019615975907072425,0.0,258.36110377311707,6.681680679321289e-05,-0.0010699313133955002
173440,0.0016596391797065735,,1920,0.010335611179471016,,1763260314.6101537,750.0,0.0002626993227750063,0.46150562167167664,0.0001960061490535736,0.0,258.5835425853729,-0.025287151336669922,-0.012966173700988293
176000,0.00019349996000528336,,1945,-0.003024511970579624,,1763260316.9557683,754.0,0.00018778246885631233,0.4805765748023987,0.0001944700488820672,0.0,260.9291572570801,0.17439061403274536,0.004910282790660858
177408,0.000568821094930172,,1959,0.0016251401975750923,,1763260318.6077275,755.0,0.0005394563777372241,0.5571208000183105,0.00019362519378773868,0.0,262.581116437912,0.0504072904586792,0.004710141569375992
178816,0.00010032672435045242,,1973,0.0038700150325894356,,1763260320.2351825,755.0,0.0011244436027482152,0.5648810863494873,0.00019278033869341016,0.0,264.208571434021,-0.001537322998046875,-0.00013462454080581665
180064,,500.0,1985,,500.0,1763260321.4339504,,,,,,265.4073393344879,,
180608,0.0004531983286142349,,1991,0.003421088680624962,,1763260322.0281787,757.0,492.2530212402344,0.5239807367324829,0.00019170506857335567,0.0,266.0015676021576,-3.921985626220703e-05,0.0009545981884002686
181760,0.0006862524896860123,,2002,-0.007911432534456253,,1763260323.3549528,758.0,0.007661774288862944,0.5741139650344849,0.0001910138234961778,0.0,267.3283417224884,-0.04318380355834961,0.002554895356297493
182272,0.0010635331273078918,,2007,0.007792087271809578,,1763260323.9470758,758.0,0.005699341185390949,0.4973810315132141,0.0001907066034618765,0.0,267.9204647541046,-0.011510968208312988,0.0016635656356811523
183168,4.4250860810279846e-05,,2016,0.003414500504732132,,1763260324.9607668,759.0,246.37014770507812,0.55278480052948,0.00019016896840184927,0.0,268.93415570259094,-1.2159347534179688e-05,0.0005992278456687927
183552,0.006280860863626003,,2019,0.036741532385349274,,1763260325.3817909,759.0,0.0002904891734942794,0.5530246496200562,0.0001899385533761233,0.025390625,269.35517978668213,-0.1391845941543579,0.019065070897340775
184064,0.001250515691936016,500.0,2024,0.004703016020357609,500.0,1763260325.987038,759.0,606.4050903320312,0.5302667021751404,0.00018963133334182203,0.0,269.96042680740356,-7.855892181396484e-05,0.001395944505929947
184448,0.001967519521713257,,2027,0.004333470016717911,,1763260326.375,759.0,0.0004314945254009217,0.580011248588562,0.00018940091831609607,0.0,270.3483889102936,-0.03097689151763916,4.482269287109375e-05
184576,0.0011140182614326477,,2029,-0.010353246703743935,,1763260326.4900246,760.0,695.1881103515625,0.611441969871521,0.00018932411330752075,0.0,270.46341347694397,8.291006088256836e-05,0.011682657524943352
185088,0.00031402893364429474,,2034,-0.0006717946380376816,,1763260326.984645,760.0,858.694091796875,0.49172693490982056,0.00018901689327321947,0.0,270.9580338001251,-1.1920928955078125e-07,-0.0012663304805755615
186240,0.00013135094195604324,,2045,0.004297505132853985,,1763260328.03232,762.0,0.005954790860414505,0.532313346862793,0.00018832564819604158,0.0,272.0057089328766,-0.06099867820739746,0.0031483015045523643
186880,0.005472172982990742,,2051,0.038809165358543396,,1763260328.6615922,762.0,0.0008557472610846162,0.5030620098114014,0.00018794162315316498,0.00390625,272.6349811553955,-0.024756193161010742,-0.02559208869934082
187008,0.00011788494884967804,,2052,0.005525205284357071,,1763260328.8130448,762.0,0.0002859844535123557,0.4807789921760559,0.00018786481814458966,0.0,272.7864336967468,-0.028933405876159668,-0.0014728382229804993
188800,0.00011064298450946808,,2070,0.005464034155011177,,1763260330.8041513,763.0,0.005394879728555679,0.5549324154853821,0.00018678954802453518,0.0,274.7775402069092,-0.009903788566589355,0.0001892969012260437
189440,0.0010540755465626717,,2076,0.006541267968714237,,1763260331.4734297,764.0,0.0005946413730271161,0.5065593719482422,0.00018640552298165858,0.0,275.4468185901642,0.0026739835739135742,-0.0025736168026924133
191104,0.0006166817620396614,,2093,0.0058456724509596825,,1763260333.1534026,765.0,554.7233276367188,0.506993293762207,0.00018540707242209464,0.001953125,277.12679147720337,-1.6450881958007812e-05,-0.003617197275161743
191232,0.0001658843830227852,,2094,-0.0021974602714180946,,1763260333.2635853,766.0,0.006705152336508036,0.5351945161819458,0.00018533026741351932,0.0,277.23697423934937,0.012793660163879395,0.002009280025959015
193564,,500.0,2117,,500.0,1763260335.3691592,,,,,,279.34254813194275,,
195968,0.004658493213355541,,2141,0.0014579016715288162,,1763260337.5579185,771.0,0.0007344041368924081,0.5445071458816528,0.00018248848209623247,0.009765625,281.53130745887756,-0.03232121467590332,-0.01647503487765789
196480,0.000673491507768631,,2146,0.00031931139528751373,,1763260338.0425313,772.0,0.00048571749357506633,0.5424245595932007,0.0001821812620619312,0.0,282.0159201622009,-0.0010564327239990234,0.00041107460856437683
196608,0.0006652744486927986,,2147,-0.004121827892959118,,1763260338.1550026,772.0,0.00032179392292164266,0.5343977808952332,0.00018210445705335587,0.0,282.1283915042877,-0.02525949478149414,-0.005055785179138184
196678,,500.0,2148,,500.0,1763260338.1819062,,,,,,282.1552951335907,,
197376,0.0009124940261244774,,2155,-0.006005617789924145,,1763260338.8742695,773.0,0.006634758319705725,0.5226248502731323,0.00018164362700190395,0.0,282.8476583957672,0.021360337734222412,-0.002216879278421402
199168,0.0014769341796636581,,2172,-0.0017833523452281952,,1763260340.7371342,774.0,0.00034641215461306274,0.58915114402771,0.00018056835688184947,0.005859375,284.7105231285095,-0.018033146858215332,0.007116258144378662
200448,0.003094206564128399,,2185,-0.011545619927346706,,1763260342.1494799,775.0,0.000756534980610013,0.5367007851600647,0.00017980030679609627,0.005859375,286.1228687763214,-0.06185042858123779,-0.0010603778064250946
201178,,500.0,2192,,500.0,1763260342.9115837,,,,,,286.88497257232666,,
201728,2.3052096366882324e-05,,2198,0.0019105784595012665,,1763260343.5912292,776.0,684.1280517578125,0.5046790838241577,0.00017903225671034306,0.0,287.56461811065674,3.4928321838378906e-05,-0.0017668195068836212
201856,8.767936378717422e-05,,2199,-0.0004489375278353691,,1763260343.7255082,776.0,0.005396106280386448,0.5605590343475342,0.00017895545170176774,0.0,287.6988971233368,0.0226631760597229,-0.0014844667166471481
203136,0.0007577994838356972,,2211,-0.006320999003946781,,1763260345.2270246,776.0,0.0002047019370365888,0.5116485953330994,0.00017818740161601454,0.0,289.2004134654999,0.010038256645202637,-0.0037001855671405792
203392,0.00023741554468870163,,2214,-0.001802847720682621,,1763260345.5551398,776.0,0.006474142428487539,0.5684603452682495,0.0001780337915988639,0.0,289.52852869033813,0.021328628063201904,-0.006200939416885376
204032,0.0030436264351010323,,2220,-0.013063212856650352,,1763260346.3087454,776.0,0.0003968971432186663,0.5217973589897156,0.0001776497665559873,0.00390625,290.2821342945099,0.0016665458679199219,-0.022044485434889793
204288,0.00016271788626909256,,2223,0.0012426944449543953,,1763260346.6223454,776.0,358.17474365234375,0.5073693990707397,0.00017749615653883666,0.0,290.59573435783386,-1.800060272216797e-05,-0.004623860120773315
204544,0.009481493383646011,,2225,-0.011644676327705383,,1763260346.8691804,777.0,0.0003860020078718662,0.509506106376648,0.00017734254652168602,0.01953125,290.8425693511963,-0.04790067672729492,0.009249605238437653
204672,0.00015414319932460785,,2226,-0.0003375634551048279,,1763260346.9987476,777.0,0.0001461217470932752,0.5883848667144775,0.0001772657415131107,0.0,290.97213649749756,-0.004300355911254883,-0.0018685925751924515
204678,,500.0,2227,,500.0,1763260347.026946,,,,,,291.00033497810364,,
205178,,500.0,2231,,500.0,1763260347.4590905,,,,,,291.4324793815613,,
205568,0.0008204234763979912,,2235,-0.004263623617589474,,1763260347.863938,778.0,0.0004483139782678336,0.5131815075874329,0.00017672810645308346,0.0,291.837327003479,0.012419402599334717,0.001139521598815918
206178,,500.0,2241,,500.0,1763260348.384275,,,,,,292.3576638698578,,
206848,0.0014101704582571983,,2248,9.66070219874382e-05,,1763260349.0373762,779.0,0.006463267840445042,0.5188180208206177,0.00017596005636733025,0.0,293.0107650756836,0.01267331838607788,-0.011415127664804459
207104,0.00038540642708539963,,2250,-0.004090414382517338,,1763260349.2594664,779.0,0.00027372647309675813,0.5074641704559326,0.0001758064463501796,0.0,293.2328553199768,0.007228493690490723,-0.0024511944502592087
207360,0.0015928111970424652,,2253,0.013760261237621307,,1763260349.520467,779.0,0.00570344366133213,0.5400086641311646,0.00017565283633302897,0.0,293.49385595321655,0.007025420665740967,-0.0026882365345954895
209280,0.0004869159311056137,,2272,-0.0036711301654577255,,1763260351.2882085,781.0,691.4109497070312,0.5345247387886047,0.00017450076120439917,0.0,295.26159739494324,6.973743438720703e-06,0.004218230023980141
210176,0.0014763548970222473,,2280,0.00014756806194782257,,1763260352.3094864,782.0,0.00015018614067230374,0.5183840394020081,0.00017396314069628716,0.0,296.28287529945374,0.021106481552124023,0.006927803158760071
211678,,500.0,2295,,500.0,1763260353.9771392,,,,,,297.9505281448364,,
211968,0.0009423736482858658,,2298,-0.006759911775588989,,1763260354.321642,783.0,0.0005543550942093134,0.47759348154067993,0.00017288787057623267,0.0,298.29503083229065,-0.0958179235458374,0.0006102919578552246
213178,,500.0,2310,,500.0,1763260355.644459,,,,,,299.6178479194641,,
213376,0.001268911175429821,,2312,-0.0001441286876797676,,1763260355.9269829,783.0,0.007070001680403948,0.521949827671051,0.00017204301548190415,0.0,299.90037178993225,0.07024997472763062,-0.014973185956478119
214016,0.00027671921998262405,,2318,-0.0033681662753224373,,1763260356.632469,783.0,0.00034857107675634325,0.5523009896278381,0.00017165899043902755,0.0,300.6058578491211,0.03801518678665161,-0.0033207833766937256
214400,0.003286433406174183,,2322,-0.016287032514810562,,1763260357.0162077,784.0,0.0060800123028457165,0.5336095690727234,0.0001714285754133016,0.0078125,300.9895966053009,-0.006997585296630859,-0.011595012620091438
214656,4.993472248315811e-05,,2324,0.001490325666964054,,1763260357.2383337,784.0,0.00020603349548764527,0.6148346662521362,0.00017127496539615095,0.0,301.211722612381,-0.01981985569000244,-0.0004244474694132805
215093,,415.0,2329,,415.0,1763260357.5971355,,,,,,301.5705244541168,,
216064,0.006390477530658245,,2339,0.032423295080661774,,1763260358.5151641,786.0,0.0005552525399252772,0.5015814304351807,0.00017043011030182242,0.013671875,302.4885530471802,-0.3186357021331787,-0.015302237123250961
216448,0.0010195598006248474,,2343,0.0032957419753074646,,1763260358.8528378,786.0,0.0004155845963396132,0.5283503532409668,0.00017019969527609646,0.0,302.8262267112732,0.17270642518997192,0.0014986693859100342
216960,0.00031931139528751373,,2348,0.0033456627279520035,,1763260359.3357325,786.0,0.0004401420592330396,0.5877584218978882,0.00016989247524179518,0.0,303.30912137031555,0.02420562505722046,-0.0006318613886833191
217600,0.0002515939995646477,,2354,-0.001036682166159153,,1763260359.8968422,787.0,0.0002297278115293011,0.5821120738983154,0.00016950845019891858,0.0,303.8702311515808,-0.0033490657806396484,-0.001971472054719925
218496,0.0016631735488772392,,2363,0.0054458556696772575,,1763260360.720937,788.0,0.0005219286540523171,0.532698392868042,0.00016897081513889134,0.0,304.6943259239197,-0.03331613540649414,-0.017097152769565582
221143,,500.0,2389,,500.0,1763260363.0652866,,,,,,307.0386755466461,,
221643,,500.0,2394,,500.0,1763260363.5424376,,,,,,307.51582646369934,,
223143,,500.0,2409,,500.0,1763260364.9166505,,,,,,308.8900394439697,,
224845,,202.0,2426,,202.0,1763260366.695211,,,,,,310.6685998439789,,
225232,,387.0,2430,,387.0,1763260367.1354039,,,,,,311.10879278182983,,
226479,,445.0,2449,,445.0,1763260368.621889,,,,,,312.59527802467346,,
227840,5.655735731124878e-05,,2465,-0.0026022903621196747,,1763260370.038631,795.0,433.19989013671875,0.5528595447540283,0.00016336404951289296,0.0,314.0120198726654,0.00017583370208740234,-0.00234290212392807
230400,9.63779166340828e-05,,2491,0.000628848560154438,,1763260372.7778187,796.0,719.555419921875,0.5062828063964844,0.00016182796389330178,0.0,316.75120759010315,5.5909156799316406e-05,-0.000542372465133667
230656,0.0002657780423760414,,2493,0.000914539210498333,,1763260373.083537,796.0,0.0007653651409782469,0.5657411813735962,0.00016167435387615114,0.0,317.0569260120392,-0.0529179573059082,-0.0005007795989513397
231936,0.003017011098563671,,2506,0.007589972577989101,,1763260374.6210344,797.0,1019.1282958984375,0.49051642417907715,0.00016090630379039794,0.005859375,318.5944232940674,7.539987564086914e-05,0.012090127915143967
232832,0.0005148537456989288,,2514,-0.006969792768359184,,1763260375.6258361,797.0,0.00027677847538143396,0.5582283735275269,0.0001603686687303707,0.0,319.5992250442505,-0.010795950889587402,-0.005623366683721542
232877,,500.0,2515,,500.0,1763260375.6571095,,,,,,319.63049840927124,,
233377,,500.0,2520,,500.0,1763260376.263843,,,,,,320.2372319698334,,
234624,0.0013786926865577698,,2533,0.0033706054091453552,,1763260377.714028,797.0,0.00362502783536911,0.5384393930435181,0.00015929339861031622,0.001953125,321.6874167919159,-0.06715583801269531,-0.0037378519773483276
235392,0.005651310086250305,,2540,0.014445499517023563,,1763260378.6036742,798.0,0.0003956800792366266,0.5173998475074768,0.0001588325685588643,0.017578125,322.5770630836487,-0.9601156711578369,-0.0146940341219306
236032,0.00024254526942968369,,2547,-0.002857799641788006,,1763260379.2415035,798.0,752.972412109375,0.511464536190033,0.0001584485435159877,0.0,323.21489238739014,3.314018249511719e-05,-0.0008886735886335373
238422,,500.0,2570,,500.0,1763260381.3639839,,,,,,325.3373727798462,,
238464,0.00030573830008506775,,2571,-0.0008348915725946426,,1763260381.4462204,800.0,393.52392578125,0.48640501499176025,0.0001569892483530566,0.0,325.4196093082428,6.461143493652344e-05,-0.0009146854281425476
238976,0.00024576857686042786,,2576,0.006088903173804283,,1763260381.894015,801.0,816.2500610351562,0.5595350861549377,0.00015668202831875533,0.0,325.8674039840698,-9.000301361083984e-05,0.004710949957370758
239104,0.00027823448181152344,,2577,0.0019492749124765396,,1763260382.008406,801.0,0.005104461684823036,0.5492373704910278,0.00015660522331018,0.0,325.98179483413696,-0.005508303642272949,0.0009187832474708557
242304,0.002927393652498722,,2608,0.006669498048722744,,1763260385.3553839,803.0,0.00018738814105745405,0.552019476890564,0.000154685098095797,0.0,329.3287727832794,-0.6595200300216675,-0.0035083144903182983
242432,0.00037882477045059204,,2610,0.004743523895740509,,1763260385.4703584,803.0,1001.0916748046875,0.5224295258522034,0.00015460829308722168,0.0,329.4437472820282,0.00011098384857177734,0.0009790528565645218
244439,,17.0,2630,,17.0,1763260387.259858,,,,,,331.2332468032837,,
244992,0.0006447890773415565,,2636,-0.003995007835328579,,1763260387.830386,805.0,689.7127075195312,0.5267904996871948,0.00015307219291571528,0.0,331.8037748336792,0.00015848875045776367,0.006780520081520081
246016,0.0005776090547442436,,2646,-0.003666467033326626,,1763260388.7679157,806.0,396.84710693359375,0.5723081827163696,0.00015245775284711272,0.0,332.7413046360016,2.3365020751953125e-05,0.0029654689133167267
246144,0.0002468656748533249,,2647,0.003485416993498802,,1763260388.8797405,806.0,0.004280949477106333,0.5953844785690308,0.0001523809478385374,0.0,332.85312938690186,-0.07880544662475586,0.0024241283535957336
246272,0.0013985391706228256,,2648,0.0005668047815561295,,1763260388.9905095,806.0,0.0003028228529728949,0.5704646110534668,0.00015230414282996207,0.0,332.96389842033386,-0.04211068153381348,-0.008900757879018784
248320,0.000529763288795948,,2668,-0.0008818050846457481,,1763260390.8578794,808.0,0.00010543924872763455,0.5596441030502319,0.00015107526269275695,0.0,334.8312683105469,-0.04814040660858154,-0.0004182197153568268
248832,0.0012204144150018692,,2673,-0.0020804740488529205,,1763260391.3048484,808.0,0.00016566099657211453,0.562384307384491,0.00015076804265845567,0.0,335.2782373428345,-0.0026695728302001953,-0.005628034472465515
249856,4.544667899608612e-05,,2683,0.0034508313983678818,,1763260392.2400432,809.0,0.00017999435658566654,0.5617619752883911,0.0001501536025898531,0.0,336.21343207359314,-0.046088576316833496,0.000772520899772644
250240,0.0011577308177947998,,2687,-0.005802858620882034,,1763260392.574989,810.0,0.0003802942228503525,0.5552965998649597,0.00014992320211604238,0.001953125,336.54837799072266,-0.03136861324310303,-0.005594305694103241
250439,,500.0,2689,,500.0,1763260392.7137277,,,,,,336.6871166229248,,
250752,0.0003277258947491646,,2692,-0.002894197590649128,,1763260393.0626156,810.0,0.00044939745566807687,0.5907824039459229,0.0001496159820817411,0.0,337.03600454330444,0.06276094913482666,6.125494837760925e-05
254848,0.00018631480634212494,,2732,-0.0009944289922714233,,1763260397.1739874,812.0,0.00022650917526334524,0.5452646017074585,0.00014715822180733085,0.0,341.1473762989044,-0.02814197540283203,-0.001539282500743866
256896,0.0014458848163485527,,2752,0.013200468383729458,,1763260399.594882,813.0,0.0002202377945650369,0.5277758836746216,0.00014592934167012572,0.0,343.56827092170715,-0.19530928134918213,0.005970281548798084
257408,0.005550803616642952,,2757,0.012788897380232811,,1763260400.2430422,813.0,0.00023916616919450462,0.5394164323806763,0.00014562212163582444,0.00390625,344.21643114089966,0.18378937244415283,-0.0007217228412628174
258939,,500.0,2772,,500.0,1763260402.0175443,,,,,,345.99093317985535,,
259939,,500.0,2782,,500.0,1763260403.2284486,,,,,,347.20183753967285,,
259968,0.0005641067400574684,,2783,-0.0017287777736783028,,1763260403.3667426,813.0,858.6151733398438,0.5215585827827454,0.00014408602146431804,0.0,347.340131521225,7.867813110351562e-05,-0.001777641475200653
260992,0.0005175285041332245,,2793,0.006366018205881119,,1763260404.6205165,813.0,911.3191528320312,0.4667196571826935,0.00014347158139571548,0.0,348.5939054489136,0.00015491247177124023,0.0001782253384590149
264192,0.00023353099822998047,,2824,-0.007206171751022339,,1763260407.8236344,814.0,0.0005292887799441814,0.5143008828163147,0.00014155145618133247,0.0,351.7970232963562,0.007727324962615967,-0.0008748620748519897
266112,8.159223943948746e-05,,2843,0.0020645996555685997,,1763260409.5599134,816.0,0.004121098201721907,0.5224948525428772,0.00014039938105270267,0.0,353.5333023071289,0.028042912483215332,0.0028795599937438965
267520,0.00020292866975069046,,2857,0.0032805586233735085,,1763260410.8340971,817.0,659.5802001953125,0.48942703008651733,0.00013955452595837414,0.0,354.8074860572815,3.510713577270508e-05,0.0005108453333377838
270080,0.0002516331151127815,,2882,0.0011914996430277824,,1763260413.982124,817.0,0.004066926427185535,0.49858778715133667,0.00013801844033878297,0.0,357.9555130004883,0.011420369148254395,-0.005584165453910828
270939,,500.0,2890,,500.0,1763260414.8918912,,,,,,358.8652801513672,,
273024,8.72807577252388e-05,,2911,0.0012556994333863258,,1763260417.543309,817.0,501.0485534667969,0.4834946393966675,0.0001362519251415506,0.0,361.51669788360596,-4.6133995056152344e-05,0.000277029350399971
275456,0.0002075769007205963,,2935,0.001024460420012474,,1763260420.5582006,817.0,718.2175903320312,0.438178151845932,0.00013479262997861952,0.0,364.53158950805664,-1.5020370483398438e-05,-0.0012006834149360657
276939,,500.0,2949,,500.0,1763260422.4525285,,,,,,366.42591738700867,,
278016,0.0003635566681623459,,2960,-0.00467410683631897,,1763260423.8586485,817.0,833.6672973632812,0.4550884962081909,0.0001332565298071131,0.0,367.83203744888306,9.125471115112305e-05,0.0010706521570682526
279552,6.996560841798782e-05,,2975,-0.0027743661776185036,,1763260425.7778256,817.0,498.5239562988281,0.44026559591293335,0.00013233486970420927,0.0,369.75121450424194,2.5510787963867188e-05,0.00014145299792289734
280960,0.0002198079600930214,,2989,0.003153792582452297,,1763260427.6767218,816.0,0.0029044561088085175,0.45991674065589905,0.00013149001460988075,0.0,371.65011072158813,0.2441440224647522,0.0014674980193376541
281600,3.5643577575683594e-05,,2997,0.0023370664566755295,,1763260428.552687,816.0,0.02628563903272152,0.4742211699485779,0.00013110598956700414,0.0,372.52607583999634,-0.20257556438446045,-0.00110703706741333
282752,0.00014658458530902863,,3011,0.0016779806464910507,,1763260429.9570916,816.0,0.06428791582584381,0.39243513345718384,0.00013041474448982626,0.0,373.9304804801941,-1.3467483520507812,0.0025818180292844772
286464,1.66185200214386e-05,,3051,-0.000551687553524971,,1763260433.368441,819.0,0.09943194687366486,0.4570915997028351,0.00012818739924114197,0.0,377.3418300151825,-1.0687336921691895,-0.00039520859718322754
286710,,422.0,3053,,422.0,1763260433.519491,,,,,,377.4928798675537,,
288000,0.00010895449668169022,,3066,-0.0013297395780682564,,1763260434.7474694,820.0,0.024684544652700424,0.4965095818042755,0.00012726573913823813,0.0,378.720858335495,0.09211516380310059,-0.00482529029250145
288384,7.764715701341629e-05,,3070,0.0011703288182616234,,1763260435.0833607,820.0,0.04078713431954384,0.49130770564079285,0.00012703532411251217,0.0,379.05674958229065,-0.2701592445373535,-0.001773882657289505
289664,0.0009572794660925865,,3083,-0.005201580934226513,,1763260436.244121,821.0,0.026877321302890778,0.4476015865802765,0.00012626727402675897,0.0,380.2175099849701,0.18780839443206787,-0.02060144580900669
291072,4.249531775712967e-05,,3098,0.0005802949890494347,,1763260437.5567138,822.0,943.4163208007812,0.43224260210990906,0.00012542243348434567,0.0,381.53010272979736,0.04113209247589111,0.00041447579860687256
291584,0.000296139158308506,,3103,0.00519948173314333,,1763260438.0040605,822.0,0.07436948269605637,0.4051878750324249,0.0001251152134500444,0.0,381.97744941711426,-4.9070539474487305,-0.0015391483902931213
293760,0.0002717571333050728,,3127,0.004298035986721516,,1763260439.990574,824.0,0.25446441769599915,0.46038708090782166,0.00012380952830426395,0.0,383.9639627933502,-6.397994518280029,0.0022749267518520355
293888,1.7247162759304047e-05,,3129,-0.0017563430592417717,,1763260440.1058974,824.0,149.50604248046875,0.44329363107681274,0.00012373272329568863,0.0,384.0792863368988,0.006975829601287842,0.00043736957013607025
295040,5.550682544708252e-06,,3141,1.2932345271110535e-05,,1763260441.1603746,825.0,0.0036502298898994923,0.4466733932495117,0.00012304147821851075,0.0,385.13376355171204,0.18393510580062866,0.0006620865315198898
295168,1.7710961401462555e-05,,3143,0.0008071167394518852,,1763260441.2734468,825.0,861.6014404296875,0.45081827044487,0.00012296467320993543,0.0,385.24683570861816,0.003667175769805908,-0.00026930123567581177
295424,0.000239507295191288,,3146,0.004632885567843914,,1763260441.5003703,825.0,746.712890625,0.4001648724079132,0.00012281106319278479,0.0,385.4737591743469,0.09104347229003906,-0.005029115825891495
297472,6.080791354179382e-05,,3170,0.0023232121020555496,,1763260443.3827803,826.0,0.03801684081554413,0.4098934233188629,0.00012158218305557966,0.0,387.3561692237854,0.018160104751586914,0.00019158422946929932
298496,9.945034980773926e-05,,3183,-0.0036720875650644302,,1763260444.3286467,827.0,871.831298828125,0.41237714886665344,0.0001209677429869771,0.0,388.30203557014465,0.07294946908950806,0.0002890154719352722
298957,,208.0,3188,,208.0,1763260444.6951394,,,,,,388.66852831840515,,
301696,0.00013622362166643143,,3217,0.0018537892028689384,,1763260447.2485838,829.0,1.2459330558776855,0.4610555171966553,0.0001190476177725941,0.0,391.2219727039337,-3.1299233436584473,-0.003025706857442856
302336,4.2382627725601196e-05,,3224,-0.0022467784583568573,,1763260447.8092775,830.0,0.1402004510164261,0.44653022289276123,0.00011866359272971749,0.0,391.78266644477844,0.2598752975463867,-0.001323603093624115
304640,0.0008131787180900574,,3247,0.005931861698627472,,1763260449.8968773,831.0,0.5571644902229309,0.4939328730106354,0.00011728110257536173,0.0,393.87026619911194,-32.60498046875,0.0014990512281656265
304896,1.1613592505455017e-05,,3250,0.0007143896073102951,,1763260450.16088,831.0,0.045884132385253906,0.42428380250930786,0.00011712749255821109,0.0,394.13426899909973,-0.31186914443969727,-0.00034174323081970215
305152,0.00013015605509281158,,3252,0.005205938592553139,,1763260450.3834603,832.0,0.08417019993066788,0.4684259295463562,0.00011697388981701806,0.0,394.356849193573,-4.3953537940979,0.002030571922659874
305408,0.00319652259349823,,3255,-0.016982857137918472,,1763260450.6100233,832.0,0.01713068038225174,0.461731880903244,0.00011682027979986742,0.00390625,394.58341217041016,-1.2199482917785645,-0.019184645265340805
305792,6.157625466585159e-05,,3259,0.0016041649505496025,,1763260450.9449902,832.0,815.6134643554688,0.4097098112106323,0.00011658986477414146,0.0,394.91837906837463,0.006692111492156982,0.0012178272008895874
307200,0.0002233404666185379,,3272,0.0013344436883926392,,1763260452.2414196,833.0,0.0015210573328658938,0.47020673751831055,0.00011574500967981294,0.0,396.2148084640503,-2.0804057121276855,0.00399397686123848
307456,3.4302473068237305e-05,,3275,-0.0030015241354703903,,1763260452.4667854,833.0,0.0016442607156932354,0.41978728771209717,0.0001155913996626623,0.0,396.4401743412018,-14.215808868408203,-0.0015305150300264359
307584,0.0002662511542439461,,3276,0.0033580372110009193,,1763260452.578864,833.0,0.0008480001124553382,0.4616675078868866,0.00011551459465408698,0.0,396.5522530078888,-9.257280349731445,-0.0037995241582393646
309632,7.100123912096024e-05,,3296,-0.00042407866567373276,,1763260454.4458587,835.0,0.0014280389295890927,0.49660050868988037,0.00011428571451688185,0.0,398.4192476272583,0.2244052290916443,4.2460858821868896e-05
309888,0.00032163970172405243,,3299,-0.0014203619211912155,,1763260454.6706645,835.0,0.003406513947993517,0.4324374496936798,0.00011413210449973121,0.0,398.6440534591675,0.6284534931182861,-0.0024678632616996765
313856,0.00016928371042013168,,3338,-0.0026437165215611458,,1763260458.3786209,837.0,0.002745086560025811,0.406485915184021,0.00011175114923389629,0.0,402.3520097732544,-2.5276570320129395,-0.0022028815001249313
