losses/value_loss,charts/learning_rate,losses/old_approx_kl,charts/episodic_return,_step,charts/SPS,global_step,losses/clipfrac,losses/approx_kl,losses/explained_variance,losses/policy_loss,charts/episodic_length,losses/entropy,_timestamp,_runtime
0.00018334630294702947,0.00020737327577080578,0.01535060629248619,,1777,664.0,154496,0.00390625,0.0026712100952863693,-0.4187960624694824,0.013059478253126144,,0.5015531182289124,1763260317.5291674,261.3519883155823
781.0355224609375,0.00020491551549639553,0.00041337963193655014,,1818,667.0,158592,0.0,8.427537977695465e-06,0.0018105506896972656,0.0007983031682670116,,0.5379132628440857,1763260322.5349402,266.35776114463806
681.89990234375,0.00020460829546209425,0.001884189434349537,,1823,667.0,159104,0.0,0.00013796333223581314,0.0007287263870239258,-0.0014417730271816254,,0.48922353982925415,1763260323.2310808,267.0539016723633
0.00036024884320795536,0.00020284178026486188,0.0022355010733008385,,1851,670.0,162048,0.00390625,0.0020129429176449776,-1.7106060981750488,-0.0034266281872987747,,0.4912908971309662,1763260326.8744535,270.6972744464874
0.0002799258509185165,0.0002025345602305606,0.0020501557737588882,,1856,670.0,162560,0.0,0.0010698270052671432,-1.8315138816833496,-0.0006672292947769165,,0.5228173136711121,1763260327.3655982,271.18841910362244
0.0068131727166473866,0.00020184331515338272,-0.013479364104568958,,1868,672.0,163712,0.0,0.0008328808471560478,0.24813103675842285,-0.012115512043237686,,0.5394637584686279,1763260328.4371932,272.2600140571594
0.007565422914922237,0.00020153609511908144,0.007273626513779163,,1873,672.0,164224,0.00390625,0.001259797252714634,-0.1515974998474121,-0.008456200361251831,,0.5224442481994629,1763260329.1128879,272.9357087612152
579.5032958984375,0.00020130568009335548,0.001306888647377491,,1877,672.0,164608,0.0,0.0002465369179844856,0.0003508329391479492,0.0008288202807307243,,0.5866662263870239,1763260329.6255133,273.44833421707153
,,,500.0,1886,,165566,,,,,500.0,,1763260330.7136211,274.5364420413971
,,,342.0,1895,,166408,,,,,342.0,,1763260331.8121934,275.635014295578
0.0008330473792739213,0.00019969277491327375,0.0131172314286232,,1903,675.0,167296,0.0,0.0012285355478525162,-4.5665154457092285,-0.009375996887683868,,0.4596281051635742,1763260332.7875748,276.61039566993713
0.0056509352289140224,0.0001995391648961231,0.0019853487610816956,,1906,675.0,167552,0.0,0.001026952639222145,-0.4584803581237793,-0.017694614827632904,,0.46635350584983826,1763260333.0114164,276.8342373371124
0.00020322957425378263,0.0001987711148103699,-0.003547733649611473,,1918,677.0,168832,0.0,0.0007917117327451706,-0.5204191207885742,-0.0012287776917219162,,0.530930757522583,1763260334.1605778,277.9833986759186
910.6434936523438,0.0001986943098017946,-0.002341008745133877,,1920,677.0,168960,0.0,0.0001422865316271782,1.8835067749023438e-05,-0.005861103534698486,,0.5028976798057556,1763260334.275106,278.0979268550873
555.426025390625,0.0001971582241822034,0.004240680485963821,,1945,681.0,171520,0.0,6.666220724582672e-05,-2.6702880859375e-05,0.0032570771872997284,,0.47207891941070557,1763260336.6075308,280.4303517341614
911.9002685546875,0.0001963133690878749,0.004342332482337952,,1959,683.0,172928,0.0,0.0004635043442249298,0.0003331899642944336,-0.0030259937047958374,,0.5252131223678589,1763260337.8722749,281.6950957775116
,,,500.0,1973,,174408,,,,,500.0,,1763260339.1551907,282.9780116081238
0.005272032227367163,0.00019470046390779316,0.0015538707375526428,,1985,687.0,175616,0.0,0.0001379251480102539,-0.21288013458251953,0.0003549158573150635,,0.5376086235046387,1763260340.6424663,284.46528720855713
0.0007528860005550086,0.00019431643886491656,0.0060971640050411224,,1991,687.0,176256,0.0078125,0.0028102733194828033,0.08754360675811768,-0.012147512286901474,,0.5588346123695374,1763260341.4390101,285.26183104515076
828.04443359375,0.00019362519378773868,-0.0009611668065190315,500.0,2002,688.0,177408,0.0,0.00013009365648031235,-6.771087646484375e-05,-0.0008727330714464188,500.0,0.5002221465110779,1763260342.8667572,286.68957805633545
1120.030029296875,0.0001933179737534374,0.0042591700330376625,,2007,688.0,177920,0.0,0.00022464338690042496,2.562999725341797e-06,0.0034374482929706573,,0.43146732449531555,1763260343.461121,287.28394198417664
,,,500.0,2016,,178908,,,,,500.0,,1763260344.5820117,288.40483260154724
0.0005008194129914045,0.0001925499236676842,-0.018385307863354683,,2019,689.0,179200,0.0,0.0008354810997843742,0.07588207721710205,-0.010215956717729568,,0.44583451747894287,1763260345.0142624,288.83708333969116
0.0004076475161127746,0.00019224270363338292,0.0040789199993014336,,2024,689.0,179712,0.0,0.0006191348657011986,0.07644224166870117,-0.0038058608770370483,,0.4974144697189331,1763260345.6699755,289.492796421051
462.46734619140625,0.00019208909361623228,-0.0025338558480143547,,2027,689.0,179968,0.0,0.00012110825628042221,0.0001423358917236328,0.004061194136738777,,0.47800251841545105,1763260346.0024438,289.8252646923065
0.0006796505185775459,0.00019193548359908164,-6.366800516843796e-05,,2029,689.0,180224,0.0,0.000608605332672596,-0.35793936252593994,-0.0029069334268569946,,0.45617660880088806,1763260346.3345008,290.15732169151306
0.0007817641599103808,0.00019162826356478035,0.005987084470689297,,2034,690.0,180736,0.0,0.0013916054740548134,-0.4107569456100464,0.0004741251468658447,,0.449587881565094,1763260346.929848,290.75266885757446
0.0002096398384310305,0.00019093701848760247,0.001006241887807846,,2045,691.0,181888,0.0,0.0007247570902109146,0.13299214839935303,-0.007830910384654999,,0.4682392477989197,1763260348.0330572,291.8558781147003
,,,500.0,2051,,182408,,,,,500.0,,1763260348.5176425,292.3404633998871
257.4825134277344,0.00019055299344472587,0.002109653316438198,,2052,692.0,182528,0.0,0.0001393454149365425,-1.2636184692382812e-05,0.002344094216823578,,0.41960006952285767,1763260348.6247458,292.4475667476654
,,,500.0,2070,,184408,,,,,500.0,,1763260350.2489686,294.07178950309753
777.9754028320312,0.0001890936982817948,0.006245732307434082,,2076,695.0,184960,0.0,0.00046691298484802246,-0.00011789798736572266,0.0039754584431648254,,0.4498322606086731,1763260350.8080719,294.6308927536011
0.0007344734040088952,0.0001880184281617403,-0.00043304823338985443,,2093,697.0,186752,0.0,0.00033187493681907654,-0.49500250816345215,-0.0002678334712982178,,0.41085386276245117,1763260352.916476,296.739296913147
0.00022826033819001168,0.00018794162315316498,0.0006830180063843727,,2094,697.0,186880,0.0,0.0007351795211434364,-0.7597564458847046,-0.007976539433002472,,0.38472139835357666,1763260353.0695088,296.8923296928406
0.0004862806526944041,0.00018655913299880922,-0.006233318708837032,,2117,698.0,189184,0.0,0.00014395732432603836,-0.10700500011444092,0.0010462328791618347,,0.3664436936378479,1763260355.992785,299.81560587882996
0.0059448047541081905,0.00018509985238779336,0.0187673419713974,,2141,700.0,191616,0.0,0.0016689151525497437,-0.32052719593048096,-0.005177594721317291,,0.4441987872123718,1763260358.3800352,302.2028560638428
0.005404029041528702,0.00018479263235349208,0.000234861858189106,,2146,701.0,192128,0.0,4.494469612836838e-05,-0.34891998767852783,0.0005521271377801895,,0.3927973508834839,1763260358.8651261,302.6879470348358
0.0005658974987454712,0.00018471582734491676,0.011487937532365322,,2147,701.0,192256,0.0,0.001250547356903553,0.14832621812820435,-0.014414412900805473,,0.4427337348461151,1763260358.9770293,302.7998502254486
0.00021752713655587286,0.00018463902233634144,0.0006499113515019417,,2148,701.0,192384,0.0,0.00020402763038873672,0.1483634114265442,0.0006052814424037933,,0.40969720482826233,1763260359.088591,302.9114120006561
374.5514831542969,0.00018425499729346484,-0.0005223844200372696,,2155,702.0,193024,0.0,2.7548521757125854e-05,-4.971027374267578e-05,0.0006236881017684937,,0.42513296008110046,1763260359.6468232,303.46964406967163
,,,500.0,2172,,194908,,,,,500.0,,1763260361.3142686,305.1370894908905
0.00015856717072892934,0.00018233487207908183,-0.0016087377443909645,,2185,706.0,196224,0.0,0.0009609749540686607,-0.37078821659088135,-0.001200597733259201,,0.4240844249725342,1763260362.5963452,306.41916608810425
,,,500.0,2192,,196908,,,,,500.0,,1763260363.2083836,307.0312044620514
385.51318359375,0.00018156682199332863,0.0008483333513140678,,2198,708.0,197504,0.0,0.00013073068112134933,-9.119510650634766e-05,4.0434300899505615e-05,,0.4383179247379303,1763260363.7475348,307.5703556537628
0.004001169465482235,0.0001814900169847533,0.0033149300143122673,,2199,708.0,197632,0.0,0.000476873479783535,0.23188918828964233,-0.003456994891166687,,0.4749062955379486,1763260363.8579185,307.680739402771
,,,500.0,2211,,198908,,,,,500.0,,1763260364.938783,308.7616038322449
0.0007175086066126823,0.00018056835688184947,-0.0006219232454895973,,2214,710.0,199168,0.0,2.8452835977077484e-05,-0.40087246894836426,-0.0017216820269823074,,0.43188169598579407,1763260365.2702653,309.0930862426758
0.00036362354876473546,0.00018018433183897287,-0.0022863969206809998,,2220,710.0,199808,0.0,0.00018633157014846802,-0.7453086376190186,0.0011520832777023315,,0.48172223567962646,1763260366.1057432,309.9285640716553
0.004429591819643974,0.00018003072182182223,0.0008854540064930916,,2223,710.0,200064,0.0,0.00018677767366170883,-0.03459000587463379,-0.0008994657546281815,,0.49219900369644165,1763260366.4377625,310.2605834007263
0.0001880637719295919,0.00017987711180467159,-0.004418038763105869,,2225,711.0,200320,0.0,0.0001932913437485695,0.09206628799438477,-0.002416718751192093,,0.4064074754714966,1763260366.7082605,310.5310814380646
,,,500.0,2226,,200408,,,,,500.0,,1763260366.7510629,310.57388377189636
654.0225219726562,0.00017980030679609627,-0.0009720362722873688,,2227,711.0,200448,0.0,0.00011416524648666382,-7.62939453125e-05,0.003566838800907135,,0.4541454017162323,1763260366.8870757,310.70989656448364
,,,500.0,2231,,200908,,,,,500.0,,1763260367.401988,311.2248089313507
0.00019952170259784907,0.00017926267173606902,0.004889994859695435,,2235,711.0,201344,0.0,0.00030184537172317505,-0.14806675910949707,-0.009649783372879028,,0.49526581168174744,1763260367.9592724,311.7820932865143
,,,500.0,2241,,201908,,,,,500.0,,1763260368.4656115,312.28843235969543
0.004788544028997421,0.00017849462165031582,0.001035851426422596,,2248,712.0,202624,0.0,0.00010699126869440079,0.2030835747718811,0.0019163340330123901,,0.4705829918384552,1763260369.31623,313.13905096054077
0.0003251329471822828,0.00017834101163316518,-0.0057175494730472565,,2250,712.0,202880,0.0,0.0006867330521345139,-0.1516939401626587,-0.00954904593527317,,0.51214200258255,1763260369.5695698,313.3923907279968
0.004312105011194944,0.00017818740161601454,0.009351832792162895,,2253,713.0,203136,0.0,0.0010573025792837143,-0.040915846824645996,-0.004011537879705429,,0.5154116153717041,1763260369.7937624,313.61658334732056
0.005245959386229515,0.00017703532648738474,0.0011798925697803497,,2272,715.0,205056,0.0,7.337518036365509e-05,0.11881130933761597,0.0032431185245513916,,0.49972134828567505,1763260371.5672457,315.39006662368774
,,,500.0,2280,,205908,,,,,500.0,,1763260372.7099495,316.53277039527893
,,,500.0,2295,,207408,,,,,500.0,,1763260374.7604032,318.58322405815125
0.0004831782425753772,0.000175422421307303,-7.674470543861389e-05,,2298,715.0,207744,0.0,0.0007434673607349396,0.4465538263320923,-0.0016403645277023315,,0.4077734053134918,1763260375.2183423,319.04116320610046
,,,500.0,2310,,208908,,,,,500.0,,1763260376.6580036,320.48082447052
0.0060056946240365505,0.0001745775662129745,0.0039591481909155846,,2312,716.0,209152,0.0,0.0005380129441618919,-0.405614972114563,0.0046677365899086,,0.4558367133140564,1763260376.9599698,320.78279066085815
,,,500.0,2318,,209908,,,,,500.0,,1763260377.7300305,321.55285143852234
0.000204042240511626,0.00017388633568771183,0.0019802097231149673,,2322,717.0,210304,0.0,0.0001179911196231842,-0.05456089973449707,-0.005459651350975037,,0.447068452835083,1763260378.3090916,322.1319124698639
969.1085205078125,0.00017380953067913651,-0.0008981870487332344,,2324,717.0,210432,0.0,0.00014709960669279099,4.9233436584472656e-05,-0.0072405412793159485,,0.4406512975692749,1763260378.495702,322.31852293014526
730.302734375,0.00017350231064483523,0.0025682924315333366,,2329,717.0,210944,0.0,0.0003161681815981865,8.404254913330078e-05,-0.006734482944011688,,0.4709774851799011,1763260379.0215833,322.84440422058105
992.1129150390625,0.00017288787057623267,-0.000998256728053093,,2339,718.0,211968,0.0,6.319954991340637e-05,-0.00012385845184326172,-0.00081668421626091,,0.42292746901512146,1763260379.9240036,323.74682450294495
,,,500.0,2343,,212408,,,,,500.0,,1763260380.3178134,324.1406342983246
,,,500.0,2348,,212908,,,,,500.0,,1763260380.7585952,324.5814161300659
757.1280517578125,0.00017196621047332883,0.002738756127655506,,2354,720.0,213504,0.0,0.00011850614100694656,-4.0531158447265625e-05,-0.0031784474849700928,,0.4404882788658142,1763260381.3323061,325.15512704849243
,,,500.0,2363,,214408,,,,,500.0,,1763260382.1459622,325.9687831401825
0.0056045204401016235,0.00016981567023321986,0.023203890770673752,,2389,722.0,217088,0.0,0.0015710275620222092,0.07763069868087769,-0.004142597317695618,,0.4611125588417053,1763260385.324282,329.1471028327942
0.003991568461060524,0.00016950845019891858,0.002693917602300644,,2394,723.0,217600,0.0,0.00010249949991703033,0.03293311595916748,-0.00632854551076889,,0.46740496158599854,1763260385.7762156,329.5990364551544
,,,500.0,2426,,220908,,,,,500.0,,1763260388.7091231,332.53194403648376
0.0002582418383099139,0.0001672811049502343,-0.01142134703695774,,2430,727.0,221312,0.00390625,0.0022620242089033127,-0.054694414138793945,-0.004374820739030838,,0.561244010925293,1763260389.1177585,332.9405794143677
0.0003227321431040764,0.0001661290298216045,0.006861372850835323,,2449,729.0,223232,0.0,0.00022470485419034958,0.0066002607345581055,-0.002854611724615097,,0.5683901309967041,1763260390.8696115,334.69243240356445
0.006944373250007629,0.00016520736971870065,0.005276546813547611,,2465,731.0,224768,0.0,0.00012577790766954422,-0.01836073398590088,0.003877989947795868,,0.5921680331230164,1763260392.247682,336.0705029964447
647.2811889648438,0.00016367126954719424,0.0010750479996204376,,2491,734.0,227328,0.0,0.00011406838893890381,9.781122207641602e-05,0.0006561875343322754,,0.5661020278930664,1763260394.550006,338.3728268146515
0.0004352024698164314,0.0001635176595300436,0.003442743793129921,,2493,734.0,227584,0.0,0.00040047429502010345,0.008252322673797607,-0.0042448341846466064,,0.5673518776893616,1763260394.8087978,338.63161873817444
480.1202392578125,0.0001627496094442904,-0.0018974971026182175,,2506,735.0,228864,0.0,0.00010829418897628784,0.0002614259719848633,-0.0009799450635910034,,0.5675473809242249,1763260396.2343159,340.0571367740631
0.00018308403377886862,0.00016221197438426316,-0.016755469143390656,,2514,735.0,229760,0.0,0.000741974450647831,-0.05967223644256592,0.005014020949602127,,0.5433836579322815,1763260397.3987253,341.2215461730957
,,,500.0,2515,,229774,,,,,500.0,,1763260397.4281247,341.2509455680847
,,,500.0,2520,,230274,,,,,500.0,,1763260398.1386712,341.961492061615
0.00020546682935673743,0.00016105991380754858,0.00880936998873949,,2533,735.0,231680,0.0,0.0010577710345387459,-0.10849618911743164,-0.017600834369659424,,0.583722710609436,1763260400.0420246,343.8648455142975
998.9214477539062,0.00016067588876467198,0.0075303940102458,,2540,735.0,232320,0.0,0.0004624342545866966,0.00010633468627929688,-0.0022387662902474403,,0.5410658121109009,1763260400.9511085,344.7739293575287
0.00027321765082888305,0.00016021505871322006,0.0018937764689326286,,2547,735.0,233088,0.0,0.0002219090238213539,-0.021233558654785156,-0.00272204726934433,,0.5301589965820312,1763260402.0250483,345.84786915779114
534.5701293945312,0.0001588325685588643,-0.0024546924978494644,,2570,735.0,235392,0.0,9.088218212127686e-05,-3.421306610107422e-05,0.0025969669222831726,,0.5026612281799316,1763260405.2661715,349.088992357254
0.003027424681931734,0.00015875576355028898,-0.0011301562190055847,,2571,735.0,235520,0.0,0.0003656093031167984,0.24292373657226562,-0.0035817213356494904,,0.5062076449394226,1763260405.4138799,349.23670077323914
0.0007848138338886201,0.0001584485435159877,-0.0022999756038188934,,2576,735.0,236032,0.0,0.0003249160945415497,-0.21455776691436768,-7.285550236701965e-05,,0.5180431008338928,1763260406.0190685,349.8418893814087
0.0002135994436684996,0.00015837173850741237,-0.0037663020193576813,,2577,735.0,236160,0.0,0.0003487374633550644,0.1406840682029724,0.004439525306224823,,0.5104421377182007,1763260406.1406188,349.96343970298767
,,,500.0,2608,,239274,,,,,500.0,,1763260408.9387717,352.76159262657166
0.004036357626318932,0.00015637480828445405,-0.004326090216636658,,2610,738.0,239488,0.0,0.0003068484365940094,-0.034874677658081055,-0.006365090608596802,,0.5426020622253418,1763260409.1449106,352.9677314758301
0.0005631428211927414,0.00015514592814724892,-0.0016249576583504677,,2630,740.0,241536,0.0,0.00018533039838075638,-0.017117023468017578,-0.005615744739770889,,0.5530886054039001,1763260410.9978848,354.82070565223694
0.00015244726091623306,0.00015476190310437232,-8.342787623405457e-06,,2636,741.0,242176,0.0,0.00013021007180213928,0.08617985248565674,-0.0021851733326911926,,0.561599612236023,1763260411.5806665,355.40348744392395
0.0001598008384462446,0.00015414746303576976,0.0010708775371313095,,2646,741.0,243200,0.0,0.0003073848783969879,0.12095838785171509,-0.0025437623262405396,,0.535346508026123,1763260413.1104224,356.9332432746887
,,,500.0,2647,,243274,,,,,500.0,,1763260413.1549892,356.97781014442444
1099.412109375,0.00015407065802719444,-0.000721457414329052,,2648,741.0,243328,0.0,0.00025964993983507156,4.112720489501953e-06,-0.004825331270694733,,0.5451566576957703,1763260413.3433988,357.1662197113037
434.95263671875,0.00015284177788998932,-0.00709415040910244,,2668,741.0,245376,0.0,9.85804945230484e-05,-3.2067298889160156e-05,-0.0028478913009166718,,0.5408849716186523,1763260416.11742,359.94024085998535
507.0418701171875,0.00015253455785568804,0.001835833303630352,,2673,741.0,245888,0.0,2.6821158826351166e-05,-9.34600830078125e-05,0.0028209388256073,,0.580747127532959,1763260416.809344,360.63216495513916
0.00301055284217,0.00015192011778708547,0.0006927130743861198,,2683,741.0,246912,0.0,0.0001767883077263832,0.08675730228424072,-0.0031461715698242188,,0.5854238271713257,1763260418.221071,362.0438919067383
849.175048828125,0.0001516897027613595,-0.002591889351606369,,2687,741.0,247296,0.0,8.457712829113007e-05,0.00012749433517456055,-0.0027126967906951904,,0.4982679486274719,1763260418.7243967,362.54721760749817
0.0003697974607348442,0.00015153609274420887,-0.0021227076649665833,,2689,741.0,247552,0.0,0.0002770945429801941,-0.09157872200012207,-0.008379124104976654,,0.6072474718093872,1763260419.0279536,362.85077452659607
777.5733642578125,0.00015138248272705823,0.0008878111839294434,,2692,741.0,247808,0.0,0.0001756753772497177,7.110834121704102e-05,-0.0008776485919952393,,0.5596903562545776,1763260419.3808565,363.2036774158478
0.00039047442260198295,0.0001489247370045632,-0.03417801484465599,,2732,740.0,251904,0.01171875,0.005165888927876949,-0.598137378692627,0.007958732545375824,,0.5385956168174744,1763260425.138391,368.96121191978455
0.00028122839285060763,0.0001477726618759334,0.003237362951040268,,2752,740.0,253824,0.0,0.0003747381269931793,0.032557547092437744,0.0017244517803192139,,0.556998074054718,1763260427.963973,371.78679394721985
0.0003697817155625671,0.00014746544184163213,-0.00481009017676115,,2757,740.0,254336,0.0,0.00021470244973897934,-0.06008315086364746,-0.0013575106859207153,,0.5717535614967346,1763260428.6133463,372.4361672401428
0.010417502373456955,0.0001466205867473036,-3.200117498636246e-05,,2772,740.0,255744,0.0,7.622875273227692e-06,-0.08429217338562012,-0.00016370229423046112,,0.4965207874774933,1763260430.2771096,374.09993052482605
,,,405.0,2782,,256719,,,,,405.0,,1763260431.091347,374.91416788101196
1115.806396484375,0.00014600614667870104,0.004470841959118843,,2783,741.0,256768,0.0,0.0003533642739057541,0.0002218484878540039,-0.0023776739835739136,,0.5594229102134705,1763260431.1755805,374.9984014034271
1010.78466796875,0.00014539170661009848,-0.0007100068032741547,,2793,742.0,257792,0.0,5.1816925406455994e-05,-2.47955322265625e-05,0.002446915954351425,,0.5326417684555054,1763260432.1009095,375.92373037338257
,,,500.0,2824,,260926,,,,,500.0,,1763260434.9089234,378.7317442893982
617.4112548828125,0.0001424731162842363,-0.006336895748972893,,2843,747.0,262656,0.0,0.0015900470316410065,-6.35385513305664e-05,0.011288091540336609,,0.5562475919723511,1763260436.5346706,380.3574914932251
0.0008452032343484461,0.0001416282611899078,0.0020850328728556633,,2857,748.0,264064,0.0,6.098393350839615e-05,0.01626765727996826,-0.0016337260603904724,,0.5599852204322815,1763260437.8027623,381.6255831718445
0.000245993840508163,0.00014009216101840138,0.00632401742041111,,2882,750.0,266624,0.0,0.0005360506474971771,0.008511841297149658,-0.008376255631446838,,0.5604065656661987,1763260440.1028078,383.9256286621094
0.0032766563817858696,0.00013963133096694946,0.004949559457600117,,2890,751.0,267392,0.0,0.00023971591144800186,-0.11206769943237305,5.6099146604537964e-05,,0.5364763140678406,1763260440.813156,384.63597679138184
0.00043802038999274373,0.00013832564582116902,0.0012462204322218895,,2911,753.0,269568,0.0,8.867960423231125e-05,-0.033007144927978516,-0.0020065419375896454,,0.5325376391410828,1763260442.7771497,386.59997057914734
0.00024042186851147562,0.00013686636521015316,-0.0015901699662208557,,2935,755.0,272000,0.0,0.00014075636863708496,-0.07254922389984131,-0.0015057101845741272,,0.5447787642478943,1763260444.9670672,388.78988814353943
0.0004967562854290009,0.00013602151011582464,0.0016225697472691536,,2949,756.0,273408,0.0,9.357836097478867e-05,-0.07178843021392822,-0.0031084008514881134,,0.5694074034690857,1763260446.2231927,390.0460135936737
0.00029054665355943143,0.00013533026503864676,-0.0014463402330875397,,2960,757.0,274560,0.0,0.0010870900005102158,0.017554759979248047,-0.007261406630277634,,0.5256896018981934,1763260447.2609837,391.08380460739136
767.8306884765625,0.00013440860493574291,-0.0033774059265851974,,2975,759.0,276096,0.0,0.00023825466632843018,8.207559585571289e-05,0.0016589760780334473,,0.5407950282096863,1763260448.629835,392.4526557922363
,,,500.0,2989,,277572,,,,,500.0,,1763260449.9118114,393.73463225364685
224.88792419433594,0.00013310291978996247,-0.002935037948191166,,2997,761.0,278272,0.0,0.00025987718254327774,-0.0001035928726196289,0.0024615339934825897,,0.5947487354278564,1763260450.5960402,394.4188611507416
0.00296770385466516,0.00013225806469563395,-0.017589762806892395,,3011,762.0,279680,0.0,0.0012762444093823433,0.04498964548110962,-0.016342464834451675,,0.5110740065574646,1763260451.8626919,395.6855127811432
0.0033854779321700335,0.00012995391443837434,-0.0068063922226428986,,3051,765.0,283520,0.0,0.0006202682852745056,-0.46080636978149414,-0.0058985501527786255,,0.5303672552108765,1763260455.368782,399.19160294532776
,,,418.0,3053,,283654,,,,,418.0,,1763260455.553596,399.3764169216156
1087.7723388671875,0.00012918586435262114,0.00026824697852134705,,3066,766.0,284800,0.0,3.688037395477295e-06,0.020494937896728516,7.969513535499573e-05,,0.5525096654891968,1763260456.630486,400.45330691337585
958.8812866210938,0.00012895544932689518,-0.004673792980611324,,3070,766.0,285184,0.0,8.366163820028305e-05,-0.00072479248046875,-0.0012416690587997437,,0.5242605209350586,1763260456.9678552,400.79067611694336
0.08749201148748398,0.00012818739924114197,0.0007280027493834496,,3083,767.0,286464,0.0,3.398675471544266e-05,0.1070144772529602,-5.311518907546997e-05,,0.5847938060760498,1763260458.123608,401.94642901420593
0.010059492662549019,0.00012734254414681345,0.0012021204456686974,,3098,768.0,287872,0.0,2.3317523300647736e-05,-0.6118121147155762,-0.0002998635172843933,,0.5255404710769653,1763260459.430674,403.25349497795105
,,,416.0,3103,,288319,,,,,416.0,,1763260459.7910883,403.61390924453735
0.003757094033062458,0.00012565284851007164,0.0015955045819282532,,3127,770.0,290688,0.0,0.0001999642699956894,-1.282829999923706,-0.0027950890362262726,,0.5490750074386597,1763260462.373415,406.19623589515686
0.001535952091217041,0.000125499238492921,-0.010045052506029606,,3129,770.0,290944,0.0,0.0006554136052727699,-7.878847122192383,-0.009919900447130203,,0.487824022769928,1763260462.692849,406.51566982269287
0.004170731641352177,0.0001248079934157431,-0.022095223888754845,,3141,770.0,292096,0.0,0.002673766575753689,-4.703573703765869,-0.006015993654727936,,0.5396840572357178,1763260464.1306744,407.95349526405334
508.2381286621094,0.0001247311884071678,-0.010559315793216228,,3143,770.0,292224,0.0,0.0003844788298010826,-4.2557716369628906e-05,0.0054454319179058075,,0.5172459483146667,1763260464.243871,408.06669187545776
,,,500.0,3146,,292604,,,,,500.0,,1763260464.5088637,408.331684589386
0.0005724496440961957,0.00012304147821851075,-0.0012333104386925697,,3170,771.0,295040,0.0,0.0007478659972548485,0.15916168689727783,-0.011764180846512318,,0.5375006198883057,1763260467.3771107,411.1999316215515
0.0037973904982209206,0.00012227342813275754,0.01600857451558113,,3183,771.0,296320,0.0,0.0004136795178055763,-0.26289892196655273,-0.0008464828133583069,,0.4701268672943115,1763260469.0809176,412.90373849868774
0.0034043719060719013,0.00012196620809845626,8.023064583539963e-05,,3188,771.0,296832,0.0,6.91879540681839e-06,0.1640419363975525,-0.0006870822980999947,,0.48493725061416626,1763260469.6920285,413.5148494243622
0.003732554614543915,0.0001201996929012239,0.000597681850194931,,3217,773.0,299776,0.0,0.00011939182877540588,-0.36871588230133057,-0.006045546382665634,,0.5482504367828369,1763260472.4309251,416.25374603271484
0.0002973935042973608,0.00011973886284977198,0.0018910747021436691,,3224,774.0,300544,0.0,0.0003405716270208359,-0.2500542402267456,-0.005524510517716408,,0.529788613319397,1763260473.0990205,416.92184138298035
0.003750257659703493,0.00011835637269541621,-0.00018871761858463287,,3247,776.0,302848,0.0,3.580935299396515e-05,0.1749182939529419,-0.00225832499563694,,0.4953087866306305,1763260475.1816578,419.0044786930084
0.0035966006107628345,0.00011812595766969025,0.0015654340386390686,,3250,776.0,303232,0.0,0.00013215281069278717,0.23882180452346802,-0.007883667945861816,,0.5416263341903687,1763260475.551495,419.37431597709656
0.0002795574255287647,0.00011797234765253961,0.0006377073004841805,,3252,776.0,303488,0.0,0.00014489609748125076,0.16797596216201782,0.0016113147139549255,,0.5624238848686218,1763260475.773137,419.59595799446106
0.003006703918799758,0.00011781873763538897,0.002919800579547882,,3255,776.0,303744,0.0,0.00018453411757946014,-0.09589934349060059,-0.005041215568780899,,0.45162826776504517,1763260475.996972,419.81979298591614
777.0459594726562,0.00011758832260966301,-0.0014788545668125153,,3259,777.0,304128,0.0,6.256997585296631e-05,1.2576580047607422e-05,-0.006145955994725227,,0.5697996616363525,1763260476.3374147,420.16023564338684
0.00033785062259994447,0.0001167434747912921,0.0026642167940735817,,3272,778.0,305536,0.0,7.408391684293747e-05,-0.26540541648864746,-0.0020257458090782166,,0.4822835922241211,1763260477.6300762,421.4528970718384
0.0031755962409079075,0.00011658986477414146,-0.00027694180607795715,,3275,778.0,305792,0.0,1.4025717973709106e-05,-0.07753849029541016,-0.0003373175859451294,,0.5168439149856567,1763260477.854579,421.6773998737335
0.00030441436683759093,0.00011651305976556614,0.0005043186247348785,,3276,778.0,305920,0.0,9.633786976337433e-05,-0.2600620985031128,-0.0022841766476631165,,0.5733180046081543,1763260477.965167,421.787987947464
0.0003144527436234057,0.00011528417962836102,0.0003797970712184906,,3296,780.0,307968,0.0,0.0001230388879776001,-0.07073557376861572,0.0003025718033313751,,0.5387771129608154,1763260479.8210802,423.64390110969543
144.98727416992188,0.00011513056961121038,1.838523894548416e-05,,3299,780.0,308224,0.0,0.0004229610785841942,0.00019443035125732422,0.0153341144323349,,0.5353237986564636,1763260480.0429113,423.86573219299316
755.6903686523438,0.00011274961434537545,-0.004435735754668713,,3338,783.0,312192,0.0,0.00020215008407831192,-5.733966827392578e-05,0.0003539249300956726,,0.507434606552124,1763260483.597614,427.4204349517822
0.00014892274339217693,0.00011190475925104693,0.0007843021303415298,,3351,784.0,313600,0.0,1.0522082448005676e-05,-0.27824509143829346,0.0007966943085193634,,0.5394169688224792,1763260484.8840218,428.70684266090393
701.62109375,0.00011159753921674564,0.00214339978992939,,3357,784.0,314112,0.0,0.0002117641270160675,0.00017791986465454102,0.0047250352799892426,,0.49046605825424194,1763260485.3313973,429.1542181968689
