global_step,losses/entropy,losses/clipfrac,_timestamp,losses/approx_kl,losses/policy_loss,_runtime,charts/SPS,_step,losses/value_loss,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,charts/learning_rate,charts/episodic_length
315648,0.5473863482475281,0.0,1763260471.08208,0.00044670142233371735,-0.002323165535926819,414.8241558074951,814.0,3357,441.9652099609375,5.364418029785156e-07,-0.009023064747452736,,0.00011067588638979942,
316032,0.5998934507369995,0.0,1763260471.415281,0.00041176844388246536,-0.005387149751186371,415.15735697746277,815.0,3360,0.0003078980662394315,-0.17315661907196045,-0.009307737462222576,,0.00011044547136407346,
320000,0.5725961923599243,0.0,1763260474.9686177,0.0007018279284238815,-0.0124745424836874,418.7106935977936,817.0,3398,0.00022839265875518322,-0.07833611965179443,0.00012701936066150665,,0.00010806451609823853,
320256,0.5318644046783447,0.0,1763260475.2292764,0.0007208520546555519,0.0033116675913333893,418.9713523387909,817.0,3401,0.004356341436505318,-0.9810863733291626,0.006170646287500858,,0.00010791090608108789,
320640,0.535462498664856,0.0,1763260475.568733,0.0001053791493177414,0.004226766526699066,419.31080889701843,818.0,3406,1289.810546875,-0.0001062154769897461,0.0026028919965028763,,0.00010768049105536193,
320768,0.5447961688041687,0.0,1763260475.677603,4.147086292505264e-05,-0.0016301348805427551,419.4196789264679,818.0,3407,0.0038959323428571224,-0.8126862049102783,-0.0020559625700116158,,0.0001076036860467866,
321920,0.5723727941513062,0.0,1763260476.7233825,0.00015372317284345627,-0.004101986065506935,420.4654583930969,818.0,3419,0.0010130340233445168,-0.027624130249023438,-0.00011162180453538895,,0.00010691244096960872,
322605,,,1763260477.3316681,,,421.073744058609,,3426,,,,500.0,,500.0
322816,0.5240221619606018,0.0,1763260477.5364642,0.00021339580416679382,-0.0001453198492527008,421.27854013442993,819.0,3428,0.0037667155265808105,0.02606797218322754,0.0013728123158216476,,0.00010637480590958148,
323584,0.5901340842247009,0.0,1763260478.2022145,0.0006574848666787148,-0.010164305567741394,421.9442903995514,820.0,3435,0.00021934803226031363,-0.11051487922668457,0.0009035943076014519,,0.00010591397585812956,
325105,,,1763260479.5304444,,,423.2725203037262,,3450,,,,500.0,,500.0
325120,0.589821457862854,0.0,1763260479.6039844,1.1458992958068848e-05,-0.0014166198670864105,423.3460602760315,821.0,3451,504.9324035644531,-9.810924530029297e-05,0.0004468541592359543,,0.00010499232303118333,
326272,0.5768155455589294,0.0,1763260480.634449,2.6149675250053406e-05,0.0008185505867004395,424.37652492523193,821.0,3462,0.003527311608195305,-0.09939920902252197,-0.0004191119223833084,,0.00010430107795400545,
327623,,,1763260481.814626,,,425.55670189857483,,3476,,,,500.0,,500.0
327936,0.6044138669967651,0.0,1763260482.1199286,0.00015074200928211212,0.0006096214056015015,425.8620045185089,822.0,3479,0.00046258108341135085,-0.0549701452255249,-0.005094612017273903,,0.00010330261284252629,
329856,0.5437096357345581,0.0,1763260483.8485062,7.330160588026047e-05,-0.0012072697281837463,427.5905821323395,824.0,3498,0.003059730166569352,-0.0028514862060546875,-0.0006958814337849617,,0.00010215053771389648,
330368,0.5098181366920471,0.0,1763260484.2907114,0.0001603253185749054,-0.003877401351928711,428.03278732299805,824.0,3503,0.0032384241931140423,-1.5699341297149658,-0.0013736877590417862,,0.0001018433176795952,
331392,0.5646301507949829,0.0,1763260485.2072968,0.00027991365641355515,-0.0016214307397603989,428.9493727684021,825.0,3513,0.00044902157969772816,-0.07886600494384766,-0.005010339431464672,,0.00010122887761099264,
332623,,,1763260486.2762725,,,430.0183484554291,,3525,,,,500.0,,500.0
333824,0.5368165969848633,0.0,1763260487.4304147,0.0003081727772951126,-0.0019010268151760101,431.17249059677124,826.0,3537,0.0028941500931978226,-0.13970160484313965,0.0037561804056167603,,9.976958244806156e-05,
335616,0.5848147869110107,0.0,1763260489.0511672,0.00027429964393377304,-0.001253712922334671,432.79324316978455,827.0,3554,0.00019213641644455492,-0.006326556205749512,-0.007695137523114681,,9.869431960396469e-05,
335623,,,1763260489.0556593,,,432.7977352142334,,3555,,,,500.0,,500.0
337792,0.601418137550354,0.0,1763260491.0162842,8.034519851207733e-05,-0.0019767209887504578,434.7583601474762,829.0,3576,0.0031851083040237427,0.027158021926879883,-0.0014668740332126617,,9.738863445818424e-05,
338048,0.5677604675292969,0.0,1763260491.2389834,4.899967461824417e-05,-0.001474888063967228,434.98105931282043,829.0,3578,0.00022572351736016572,0.0010876059532165527,0.00026868004351854324,,9.72350244410336e-05,
338304,0.5725436210632324,0.0,1763260491.461158,0.00038908421993255615,-0.004275374114513397,435.20323395729065,829.0,3581,0.0038660401478409767,0.15510481595993042,-0.0015331991016864777,,9.708141442388296e-05,
339123,,,1763260492.1826346,,,435.92471051216125,,3589,,,,500.0,,500.0
341623,,,1763260494.379399,,,438.121474981308,,3613,,,,500.0,,500.0
342528,0.5997788310050964,0.0,1763260495.2614372,2.090446650981903e-05,-0.0011762529611587524,439.00351309776306,832.0,3622,0.00025644447305239737,-4.781793594360352,0.00022717006504535675,,9.45468491408974e-05,
344320,0.569278359413147,0.0,1763260496.847602,9.702146053314209e-05,-9.272247552871704e-06,440.58967781066895,833.0,3640,0.002942053833976388,-0.244545578956604,-0.004400130361318588,,9.347157902084291e-05,
345984,0.5530607104301453,0.0,1763260498.3530931,2.817995846271515e-05,-0.0015360154211521149,442.0951690673828,834.0,3656,0.0005746479146182537,0.028490066528320312,0.0005948059260845184,,9.247312118532136e-05,
347264,0.5698338150978088,0.0,1763260499.4980018,5.53913414478302e-05,-0.0023990273475646973,443.24007773399353,835.0,3669,0.003637752030044794,-0.025965571403503418,0.00024300441145896912,,9.170507109956816e-05,
348288,0.5562998056411743,0.0,1763260500.417032,2.1073035895824432e-05,0.0005788765847682953,444.1591079235077,835.0,3679,0.002831247402355075,0.2566300630569458,-0.0007963636890053749,,9.10906310309656e-05,
348672,0.5547707676887512,0.0,1763260500.752507,0.00026627257466316223,-0.0011843740940093994,444.49458289146423,835.0,3683,578.5347900390625,0.0022680163383483887,0.003269510343670845,,9.086021600523964e-05,
348800,0.5138067603111267,0.0,1763260500.8617935,0.0001469012349843979,-4.258565604686737e-05,444.6038694381714,836.0,3684,0.0038912089075893164,0.048910558223724365,-0.001602301374077797,,9.078341099666432e-05,
351616,0.5550869703292847,0.0,1763260503.4150586,0.0003183158114552498,-0.0021018683910369873,447.15713453292847,837.0,3711,0.000420092954300344,-1.3361120223999023,0.00419896375387907,,8.909370080800727e-05,
351744,0.5699204206466675,0.0,1763260503.5274322,6.619840860366821e-05,0.0009789280593395233,447.2695081233978,837.0,3713,231.31063842773438,-7.832050323486328e-05,-0.005457675084471703,,8.901689579943195e-05,
352000,0.5430653095245361,0.0,1763260503.75044,0.0004166848957538605,-0.005028875544667244,447.4925158023834,837.0,3715,0.0002918944228440523,0.17153233289718628,0.002019481733441353,,8.886328578228131e-05,
353623,,,1763260505.1480372,,,448.89011311531067,,3731,,,,500.0,,500.0
353920,0.5619314908981323,0.0,1763260505.4864297,0.00013309717178344727,-0.0002185441553592682,449.2285056114197,839.0,3734,0.00047240289859473705,-0.12365460395812988,0.002683909609913826,,8.77112106536515e-05,
356096,0.5576174259185791,0.0,1763260507.4414315,0.00014575105160474777,-0.0016928762197494507,451.18350744247437,840.0,3755,0.0001904650853248313,0.21220600605010986,-0.002155945636332035,,8.640553278382868e-05,
358123,,,1763260509.1843312,,,452.92640709877014,,3775,,,,500.0,,500.0
358528,0.5446300506591797,0.0,1763260509.6228216,0.0001199943944811821,-0.001157386228442192,453.36489748954773,841.0,3779,0.0002549806667957455,-0.10115468502044678,0.002350389026105404,,8.494623762089759e-05,
361088,0.5863532423973083,0.0,1763260511.967135,0.0002188272774219513,-0.004141597077250481,455.70921087265015,843.0,3804,0.00029598225955851376,0.23114991188049316,0.0026124659925699234,,8.341013744939119e-05,
361344,0.5998114347457886,0.0,1763260512.1883323,7.7076256275177e-06,-9.830296039581299e-05,455.9304082393646,843.0,3807,0.0031031344551593065,-0.07508480548858643,0.0016233790665864944,,8.325652743224055e-05,
365440,0.5742908716201782,0.0,1763260515.8672576,0.0001283874735236168,-0.00434446707367897,459.60933351516724,845.0,3847,0.00043607913539744914,0.01108020544052124,0.0009766509756445885,,8.079877443378791e-05,
368640,0.5421589612960815,0.0,1763260518.7062,1.4264136552810669e-05,0.0007615052163600922,462.44827580451965,847.0,3879,894.1279907226562,-9.775161743164062e-05,-0.000925753265619278,,7.88786492194049e-05,
369123,,,1763260519.102648,,,462.84472393989563,,3883,,,,500.0,,500.0
369152,0.5282285809516907,0.0,1763260519.1810648,8.948147296905518e-06,-0.000657583586871624,462.92314076423645,847.0,3884,804.2638549804688,6.4849853515625e-05,0.0008691400289535522,,7.857142918510363e-05,
369536,0.532503604888916,0.0,1763260519.5098462,0.0005193855613470078,-0.0030341017991304398,463.2519221305847,847.0,3887,0.0005317993345670402,-0.10966229438781738,-0.0009374935179948807,,7.834101415937766e-05,
369920,0.5693588256835938,0.0,1763260519.8417249,5.178060382604599e-05,0.0010298341512680054,463.5838007926941,848.0,3891,0.0007534204050898552,0.13116484880447388,0.002103417180478573,,7.81105991336517e-05,
370623,,,1763260520.4513435,,,464.19341945648193,,3898,,,,500.0,,500.0
372096,0.4804462790489197,0.0,1763260521.7961342,0.00014942511916160583,0.002980971708893776,465.5382101535797,849.0,3912,0.00043884050683118403,-0.06334948539733887,0.0008637625724077225,,7.680491398787126e-05,
372352,0.5661630034446716,0.0,1763260522.0534267,3.588572144508362e-05,-0.0007450655102729797,465.7955026626587,849.0,3915,0.0030628922395408154,-0.015286087989807129,0.0015515759587287903,,7.665130397072062e-05,
373632,0.5719761252403259,0.0,1763260523.2030685,4.000961780548096e-05,-0.0015283618122339249,466.94514441490173,850.0,3928,977.668212890625,3.3020973205566406e-05,-0.00022681429982185364,,7.588325388496742e-05,
375296,0.553341269493103,0.0,1763260524.6795077,3.209058195352554e-05,-0.001977480947971344,468.42158365249634,850.0,3944,0.003168575931340456,-0.007232546806335449,-0.0006964812055230141,,7.488479604944587e-05,
375424,0.5394887924194336,0.0,1763260524.7910619,0.00017223507165908813,0.0024994127452373505,468.5331377983093,851.0,3945,0.000727481790818274,-0.027523040771484375,0.003117470070719719,,7.480799104087055e-05,
375552,0.6021472215652466,0.0,1763260524.9005618,0.0003545675426721573,0.004665166139602661,468.6426377296448,851.0,3946,0.0004439138574525714,-0.028067827224731445,-0.0012504104524850845,,7.473118603229523e-05,
376320,0.5601886510848999,0.0,1763260525.6069317,0.00011887680739164352,-0.0015347711741924286,469.34900760650635,851.0,3954,0.0033914230298250914,-0.06735646724700928,0.002402503974735737,,7.42703559808433e-05,
377216,0.5738635063171387,0.0,1763260526.414609,0.00010437425225973129,0.0026037320494651794,470.1566848754883,851.0,3963,640.939697265625,-1.895427703857422e-05,-0.00013728905469179153,,7.373272092081606e-05,
377856,0.597577691078186,0.0,1763260526.9684806,7.000938057899475e-05,-0.00412953644990921,470.7105565071106,852.0,3969,0.002821460133418441,-0.013314366340637207,-0.003416959196329117,,7.334869587793946e-05,
379123,,,1763260528.0398755,,,471.7819514274597,,3981,,,,500.0,,500.0
379264,0.5745182037353516,0.0,1763260528.2221117,4.4615939259529114e-05,0.001050904393196106,471.9641876220703,853.0,3983,0.0041458457708358765,-0.005260467529296875,-2.1733343601226807e-05,,7.250384078361094e-05,
380672,0.5093552470207214,0.0,1763260529.5112734,6.3907355070114136e-06,0.00036847591400146484,473.2533493041992,853.0,3997,975.36962890625,-7.462501525878906e-05,-0.0008488781750202179,,7.165898568928242e-05,
383104,0.5672407150268555,0.0,1763260531.6959713,0.0001309094950556755,0.000756487250328064,475.43804717063904,855.0,4020,0.0003281130630057305,-0.01570713520050049,0.0016454095020890236,,7.019969052635133e-05,
386944,0.5300773978233337,0.0,1763260535.1315892,0.0006410591304302216,-0.010989431291818619,478.8736650943756,857.0,4059,0.005047908518463373,0.08112531900405884,0.0035601425915956497,,6.789554754504934e-05,
389760,0.5130593180656433,0.0,1763260537.6734743,0.00011099409312009811,-0.0040912386029958725,481.4155502319336,858.0,4087,818.2391967773438,0.00014960765838623047,0.001674068160355091,,6.62058373563923e-05,
390246,,,1763260538.0403728,,,481.7824487686157,,4091,,,,500.0,,500.0
391680,0.5919551849365234,0.0,1763260539.3742118,0.0002961140125989914,-0.0015888437628746033,483.11628770828247,859.0,4105,0.000497644126880914,-0.0025452375411987305,0.003190634772181511,,6.505376222776249e-05,
392064,0.5476945042610168,0.0,1763260539.7288606,0.0001754583790898323,-0.0014120116829872131,483.47093653678894,859.0,4109,0.0008712882408872247,-0.03652548789978027,0.0002177683636546135,,6.482334720203653e-05,
392704,0.5321566462516785,0.0,1763260540.296025,3.319326788187027e-05,-0.0008038729429244995,484.0381009578705,859.0,4115,0.00048519379924982786,-0.04675185680389404,0.000705634243786335,,6.443932215915993e-05,
393088,0.5897560715675354,0.0,1763260540.6291475,2.6786699891090393e-05,-0.0004681423306465149,484.37122344970703,860.0,4119,0.0005955573287792504,-0.06658709049224854,0.0021099913865327835,,6.420890713343397e-05,
395648,0.5557264089584351,0.0,1763260542.951513,5.6760385632514954e-05,-0.0020235776901245117,486.6935889720917,861.0,4144,0.0012446255423128605,-0.36480045318603516,-0.001572800800204277,,6.267281423788518e-05,
396032,0.5534297227859497,0.0,1763260543.2877162,5.932524800300598e-07,1.5694648027420044e-05,487.0297920703888,861.0,4150,680.9050903320312,0.00019973516464233398,-0.00010923203080892563,,6.244239921215922e-05,
397657,,,1763260544.6956685,,,488.4377443790436,,4168,,,,336.0,,336.0
399232,0.5746414065361023,0.0,1763260546.1758668,4.18834388256073e-05,-0.0005885288119316101,489.9179427623749,863.0,4184,818.6943359375,1.1742115020751953e-05,-0.0018600355833768845,,6.052227399777621e-05,
400256,0.6320641040802002,0.0,1763260547.1014912,0.00011642836034297943,5.523860454559326e-05,490.84356713294983,863.0,4194,339.9924011230469,-1.9788742065429688e-05,0.001310199499130249,,5.990783392917365e-05,
400768,0.5958374738693237,0.0,1763260547.5440166,3.370177000761032e-05,-0.001086205244064331,491.28609251976013,863.0,4199,145.05499267578125,-2.4318695068359375e-05,-0.001219763420522213,,5.960061389487237e-05,
403328,0.6243117451667786,0.0,1763260549.8286748,5.4193660616874695e-05,-0.0005211718380451202,493.5707507133484,865.0,4224,0.003192305099219084,-0.04627585411071777,-0.001055622473359108,,5.806451736134477e-05,
403840,0.4830121099948883,0.0,1763260550.3026469,0.0003034435212612152,-0.008971408009529114,494.04472279548645,865.0,4229,0.002844202099367976,0.01478719711303711,0.0030381083488464355,,5.775729732704349e-05,
405165,,,1763260551.4653857,,,495.2074615955353,,4243,,,,500.0,,500.0
405504,0.6045314073562622,0.0,1763260551.7778804,3.114528954029083e-05,-0.0010439977049827576,495.51995635032654,866.0,4246,0.0010508624836802483,-0.09794950485229492,0.0016873516142368317,,5.6758832215564325e-05,
406016,0.5567134022712708,0.0,1763260552.2563276,9.693484753370285e-05,-0.005703620612621307,495.99840354919434,866.0,4252,0.0007152245379984379,-0.046642422676086426,-0.00018244143575429916,,5.6451612181263044e-05,
406256,,,1763260552.4074078,,,496.1494836807251,,4254,,,,500.0,,500.0
406272,0.5618470907211304,0.0,1763260552.482062,3.361981362104416e-05,-0.0010778475552797318,496.2241380214691,866.0,4255,610.017578125,0.0018080472946166992,-0.00026242341846227646,,5.6298002164112404e-05,
408192,0.5907458066940308,0.0,1763260554.174703,5.7826749980449677e-05,-0.0018071793019771576,497.9167788028717,867.0,4273,0.0005369828431867063,-0.6026747226715088,0.001978646032512188,,5.514593067346141e-05,
408448,0.5779145956039429,0.0,1763260554.4418366,0.00016674306243658066,-0.0043511465191841125,498.18391251564026,867.0,4276,0.0026888742577284575,-0.028947830200195312,0.002056495286524296,,5.499232065631077e-05,
408576,0.5958883762359619,0.0,1763260554.5526698,0.00016948767006397247,-0.001765519380569458,498.29474568367004,867.0,4277,0.0008408932480961084,-0.35499775409698486,-0.0025186333805322647,,5.491551564773545e-05,
408704,0.6111010313034058,0.0,1763260554.6629417,0.00010557472705841064,-0.00037001073360443115,498.4050176143646,867.0,4278,0.0005446379072964191,-0.012412190437316895,-0.001943882554769516,,5.4838710639160126e-05,
409728,0.6028227806091309,0.0,1763260555.634613,0.00010811351239681244,-0.0009739920496940613,499.37668895721436,868.0,4288,0.0005583144375123084,-0.01278543472290039,-0.002902081236243248,,5.4224270570557564e-05,
409856,0.5661041736602783,0.0,1763260555.7466044,6.12996518611908e-06,-0.0008491501212120056,499.4886803627014,868.0,4290,629.7213745117188,-0.00010132789611816406,-0.00014627352356910706,,5.4147465561982244e-05,
410112,0.6026590466499329,0.0,1763260555.9664114,5.8999285101890564e-05,0.00026916712522506714,499.7084872722626,868.0,4292,0.0009076457354240119,0.006643056869506836,0.0014212336391210556,,5.3993855544831604e-05,
412288,0.522381603717804,0.0,1763260557.927169,2.3789703845977783e-05,-0.0014640316367149353,501.66924500465393,869.0,4314,740.690673828125,7.450580596923828e-06,-0.00020646490156650543,,5.268817039905116e-05,
412727,,,1763260558.2775319,,,502.0196077823639,,4318,,,,500.0,,500.0
415382,,,1763260560.6786802,,,504.4207561016083,,4346,,,,500.0,,500.0
417408,0.562629759311676,0.0,1763260562.5164938,2.560112625360489e-05,6.995536386966705e-05,506.2585697174072,871.0,4366,574.6602783203125,-1.0848045349121094e-05,-0.00017808284610509872,,4.961597369401716e-05,
418048,0.54002445936203,0.0,1763260563.1062968,0.00030733831226825714,-0.008921027183532715,506.8483726978302,871.0,4372,0.0012777955271303654,-0.01822686195373535,-0.0058183372020721436,,4.923195228911936e-05,
418560,0.5358663201332092,0.0,1763260563.5484896,8.994806557893753e-05,0.0007603354752063751,507.29056549072266,872.0,4377,0.0011754782171919942,-0.03348720073699951,-0.0012655491009354591,,4.892473225481808e-05,
418688,0.6324179768562317,0.0,1763260563.6602573,2.0526349544525146e-06,-3.7822872400283813e-05,507.4023332595825,872.0,4378,0.0006874248501844704,-0.006316542625427246,-0.0001862160861492157,,4.884792724624276e-05,
419456,0.5927449464797974,0.0,1763260564.363795,6.901007145643234e-05,-0.0004169270396232605,508.10587096214294,872.0,4387,0.002570526674389839,-0.03733944892883301,0.0022348491474986076,,4.838709719479084e-05,
420346,,,1763260565.1087956,,,508.85087156295776,,4396,,,,82.0,,82.0
422016,0.5656721591949463,0.0,1763260566.6566556,1.9291415810585022e-05,0.001565663143992424,510.39873147010803,873.0,4413,0.0008387414272874594,-0.013824105262756348,-0.0001332610845565796,,4.6850997023284435e-05,
422144,0.5854650735855103,0.0,1763260566.7689786,8.158385753631592e-07,-3.55355441570282e-05,510.5110545158386,873.0,4415,812.6168823242188,-2.9802322387695312e-06,-4.37367707490921e-05,,4.6774192014709115e-05,
426240,0.5730495452880859,0.0,1763260570.4619784,3.1548552215099335e-05,-0.0005208402872085571,514.2040543556213,875.0,4456,0.0025999739300459623,0.059197843074798584,0.0016732467338442802,,4.4316435378277674e-05,
427648,0.6180547475814819,0.0,1763260571.7153652,9.350292384624481e-05,-0.003704329952597618,515.4574410915375,876.0,4470,0.0028795814141631126,-0.07391345500946045,-0.002786535769701004,,4.347158392192796e-05,
428346,,,1763260572.3257785,,,516.0678544044495,,4478,,,,15.0,,15.0
428500,,,1763260572.4475,,,516.1895759105682,,4480,,,,154.0,,154.0
429568,0.5383952856063843,0.0,1763260573.4588163,1.483038067817688e-05,-0.0006876830011606216,517.2008922100067,877.0,4492,927.678466796875,0.0001245737075805664,-0.00017203763127326965,,4.2319508793298155e-05,
430016,,,1763260573.813255,,,517.555330991745,,4496,,,,500.0,,500.0
430208,0.5986038446426392,0.0,1763260574.0123758,4.190951585769653e-06,6.36950135231018e-05,517.754451751709,877.0,4498,0.0032534797210246325,-0.1585381031036377,0.0005663763731718063,,4.1935483750421554e-05,
432475,,,1763260575.999516,,,519.7415919303894,,4520,,,,500.0,,500.0
432640,0.5625999569892883,0.0,1763260576.1889808,2.754293382167816e-05,-0.0010638050734996796,519.9310567378998,878.0,4522,0.0024516230914741755,-0.009692549705505371,-4.595145583152771e-06,,4.0476192225469276e-05,
432896,0.6005956530570984,0.0,1763260576.4404821,1.176539808511734e-05,0.0008509866893291473,520.1825580596924,878.0,4524,0.0008736402960494161,-0.06235635280609131,0.00028484780341386795,,4.0322582208318636e-05,
432975,,,1763260576.4708884,,,520.2129642963409,,4525,,,,500.0,,500.0
433152,0.6522862911224365,0.0,1763260576.6643102,2.1323561668395996e-05,-0.0007041841745376587,520.4063861370087,878.0,4527,0.0025574886240065098,-0.09574234485626221,-0.00021794065833091736,,4.0168972191167995e-05,
433536,0.5023772120475769,0.0,1763260576.9984145,6.68717548251152e-05,0.00023036450147628784,520.740490436554,878.0,4531,828.02099609375,-0.00012874603271484375,-0.0009941542521119118,,3.9938557165442035e-05,
433792,0.5840129256248474,0.0,1763260577.218598,6.418302655220032e-05,-0.002720046788454056,520.9606738090515,878.0,4533,0.0010775210103020072,-0.07793557643890381,-0.002704078331589699,,3.9784947148291394e-05,
433920,0.5811123847961426,0.0,1763260577.3278909,0.00012722518295049667,-0.004789028316736221,521.0699667930603,878.0,4534,0.0006853520753793418,0.011874556541442871,0.003604915924370289,,3.9708142139716074e-05,
435975,,,1763260579.1738951,,,522.9159710407257,,4555,,,,500.0,,500.0
436224,0.5079631805419922,0.0,1763260579.3907692,3.573950380086899e-05,0.0004649534821510315,523.1328451633453,879.0,4557,0.0023735195863991976,-0.43077540397644043,0.0002635559067130089,,3.832565198536031e-05,
436513,,,1763260579.6615882,,,523.4036641120911,,4562,,,,19.0,,19.0
438013,,,1763260580.9539704,,,524.6960463523865,,4576,,,,500.0,,500.0
441548,,,1763260584.1671028,,,527.9091787338257,,4613,,,,500.0,,500.0
442880,0.5893388390541077,0.0,1763260585.3937006,1.2186355888843536e-05,0.0003517940640449524,529.1357765197754,882.0,4626,0.000986122409813106,-0.01247859001159668,3.492925316095352e-05,,3.433179881540127e-05,
443776,0.6023125648498535,0.0,1763260586.2025285,1.0902993381023407e-05,0.00028184615075588226,529.9446043968201,883.0,4635,0.0012411207426339388,-0.027260661125183105,-0.0007894178852438927,,3.379416375537403e-05,
444416,0.5067185163497925,0.0,1763260586.756658,4.5241788029670715e-05,0.0008227042853832245,530.498733997345,883.0,4641,0.000867582974024117,-0.3730276823043823,-0.0002033095806837082,,3.341013871249743e-05,
444544,0.4837539494037628,0.0,1763260586.9100554,6.496906280517578e-06,0.0002545267343521118,530.652131319046,883.0,4644,1136.4271240234375,0.0008193254470825195,0.00033039040863513947,,3.333333370392211e-05,
446336,0.6026508808135986,0.0,1763260588.498071,1.8058344721794128e-06,0.00015878677368164062,532.2401468753815,884.0,4661,0.0010570373851805925,-0.10842013359069824,-0.00057960394769907,,3.2258063583867624e-05,
447616,0.6005848050117493,0.0,1763260589.6523685,1.2476928532123566e-05,-0.00017641298472881317,533.3944444656372,884.0,4675,798.717041015625,-0.00019609928131103516,-0.00024684611707925797,,3.149001713609323e-05,
449280,0.5787513852119446,0.0,1763260591.1752157,2.8245151042938232e-05,-0.0018264725804328918,534.9172916412354,885.0,4691,0.002265432383865118,-0.01868116855621338,-0.0006721336394548416,,3.0491552024614066e-05,
451103,,,1763260592.7777977,,,536.5198736190796,,4709,,,,500.0,,500.0
451584,0.5595995187759399,0.0,1763260593.2434757,2.3107975721359253e-05,0.0005245041102170944,536.9855515956879,886.0,4713,0.0008294818690046668,-0.09579956531524658,-0.0005976017564535141,,2.9109063689247705e-05,
454016,0.6123362183570862,0.0,1763260595.4146655,3.63597646355629e-05,-0.0035949498414993286,539.1567413806915,887.0,4738,0.002258704276755452,-0.04589664936065674,0.0010368665680289268,,2.7649770345306024e-05,
454144,0.6202694177627563,0.0,1763260595.5248253,1.7230398952960968e-05,-0.00015427358448505402,539.2669012546539,887.0,4739,0.001812092843465507,-0.029958248138427734,0.0007562516257166862,,2.7572965336730704e-05,
454272,0.5879999399185181,0.0,1763260595.6364799,5.904585123062134e-07,-0.00019820034503936768,539.3785557746887,887.0,4741,474.32958984375,-2.7418136596679688e-05,1.6178935766220093e-05,,2.7496160328155383e-05,
454528,0.5761764049530029,0.0,1763260595.8545415,2.557411789894104e-06,-0.00034552812576293945,539.5966174602509,887.0,4743,0.00141088105738163,0.0021114349365234375,-7.734447717666626e-05,,2.7342550311004743e-05,
455552,0.5774446725845337,0.0,1763260596.7827218,2.224557101726532e-05,-0.00010409019887447357,540.5247976779938,887.0,4754,913.684326171875,-0.0005152225494384766,-0.001813465729355812,,2.672811024240218e-05,
457472,0.5885619521141052,0.0,1763260598.5202727,2.3273751139640808e-05,0.001060687005519867,542.262348651886,888.0,4772,0.0012379081454128027,0.11675900220870972,-0.0010470915585756302,,2.557603693276178e-05,
458880,0.5604978203773499,0.0,1763260599.77421,2.72262841463089e-05,-0.0013749673962593079,543.5162858963013,889.0,4786,0.0007749759824946523,-0.1126241683959961,0.000529315322637558,,2.4731183657422662e-05,
458974,,,1763260599.8070335,,,543.5491094589233,,4787,,,,500.0,,500.0
459008,0.5711565017700195,0.0,1763260599.886482,4.556030035018921e-06,0.0003693448379635811,543.6285579204559,889.0,4788,750.0689697265625,-0.00021398067474365234,-2.0850449800491333e-05,,2.465437864884734e-05,
459904,0.566714882850647,0.0,1763260600.6944506,3.85381281375885e-06,-0.0008806213736534119,544.4365265369415,889.0,4796,0.0009501594468019903,-0.04871010780334473,0.00024081766605377197,,2.41167435888201e-05,
460160,0.6143743991851807,0.0,1763260600.9177263,3.179069608449936e-05,-0.0004208385944366455,544.65980219841,889.0,4799,0.0020779885817319155,-0.04420340061187744,0.00047297682613134384,,2.396313357166946e-05,
460928,0.5925893783569336,0.0,1763260601.615943,7.650814950466156e-06,7.539242506027222e-05,545.3580188751221,889.0,4806,0.0009442126611247659,-0.0600583553314209,0.00011704955250024796,,2.3502303520217538e-05,
461184,0.5811337828636169,0.0,1763260601.8372264,2.1792948246002197e-07,-0.00017327070236206055,545.5793023109436,889.0,4809,0.0018808813765645027,-0.7806159257888794,5.239993333816528e-05,,2.3348693503066897e-05,
461491,,,1763260602.07911,,,545.8211858272552,,4813,,,,17.0,,17.0
465408,0.559466540813446,0.0,1763260605.6215127,1.8578022718429565e-05,-0.0007940977811813354,549.3635885715485,891.0,4851,0.0008486082078889012,0.07367390394210815,0.0010345261543989182,,2.0814131858060136e-05,
465491,,,1763260605.6622472,,,549.4043231010437,,4852,,,,500.0,,500.0
466176,0.5806156992912292,0.0,1763260606.2963133,4.390254616737366e-06,-0.0011992081999778748,550.0383892059326,891.0,4859,0.001729271374642849,-0.004411220550537109,0.0007741320878267288,,2.0353301806608215e-05,
467072,0.5746920704841614,0.0,1763260607.158329,2.975575625896454e-06,-0.00028387364000082016,550.9004049301147,892.0,4868,0.0011152460938319564,0.29509925842285156,-0.00043444056063890457,,1.9815668565570377e-05,
467712,0.5568666458129883,0.0,1763260607.7111757,3.713928163051605e-05,0.00010723620653152466,551.4532516002655,892.0,4874,0.0008270384278148413,-0.06074225902557373,0.0013155527412891388,,1.9431643522693776e-05,
468096,0.6119439601898193,0.0,1763260608.080109,2.2253021597862244e-05,0.0007774792611598969,551.8221848011017,892.0,4878,0.0011566993780434132,-0.13294649124145508,0.00161055289208889,,1.9201228496967815e-05,
468480,0.5808675289154053,0.0,1763260608.412659,5.3124502301216125e-05,-0.004531733691692352,552.1547348499298,892.0,4882,0.0016051933635026217,0.03222477436065674,-5.690939724445343e-05,,1.8970813471241854e-05,
471817,,,1763260611.408787,,,555.1508629322052,,4915,,,,500.0,,500.0
472320,0.6357451677322388,0.0,1763260611.8486807,3.377348184585571e-05,0.002338625490665436,555.5907566547394,894.0,4920,0.0009269845904782414,-0.1060105562210083,0.0004352536052465439,,1.6666666851961054e-05,
