losses/clipfrac,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,charts/SPS,_step,losses/explained_variance,charts/learning_rate,losses/value_loss,_timestamp,global_step,_runtime,charts/episodic_length,losses/entropy
0.0,0.0015307599678635597,-0.01882224529981613,0.01219274289906025,,671.0,1895,-0.18448662757873535,0.0001990783348446712,0.00036028059548698366,1763260334.3979328,168320,278.2215657234192,,0.5014293789863586
0.0,0.00018442515283823013,-0.0009548645466566086,-0.0023097777739167213,,672.0,1903,9.179115295410156e-05,0.00019861750479321927,591.8726806640625,1763260335.105731,169088,278.92936396598816,,0.5472673177719116
0.00390625,0.0011579198762774467,-0.0013341307640075684,-0.004293554462492466,,672.0,1906,0.0004737973213195801,0.00019846389477606863,988.9994506835938,1763260335.3331916,169344,279.15682458877563,,0.3953927159309387
0.0,0.0006414400413632393,-0.006379738450050354,0.013114812783896923,,674.0,1918,2.753734588623047e-05,0.00019777266425080597,430.7773132324219,1763260336.3799956,170496,280.20362854003906,,0.4694787263870239
0.0,0.0009597418829798698,-0.0032340995967388153,0.012406672351062298,,675.0,1920,0.02534085512161255,0.00019761905423365533,0.0007628097082488239,1763260336.6025078,170752,280.4261407852173,,0.4906582832336426
0.001953125,0.002189633436501026,-0.012244090437889099,-0.012713129632174969,,678.0,1945,-0.039722561836242676,0.00019608295406214893,0.0005138596752658486,1763260338.9205987,173312,282.7442317008972,,0.5207335948944092
0.001953125,0.005791935138404369,-0.022849880158901215,-0.008797330781817436,,680.0,1959,0.015572309494018555,0.0001952380989678204,0.00063874083571136,1763260340.5165675,174720,284.34020042419434,,0.47919732332229614
0.001953125,0.0035995980724692345,-0.026035502552986145,0.017604924738407135,,681.0,1973,-0.0883033275604248,0.00019439324387349188,0.008947733789682388,1763260342.2431185,176128,286.06675148010254,,0.4371548891067505
0.001953125,0.0027972133830189705,-0.004436947405338287,0.010547391138970852,,681.0,1985,0.12059813737869263,0.00019362519378773868,0.0005376000772230327,1763260343.8002203,177408,287.6238532066345,,0.4598391056060791
,,,,500.0,,1991,,,,1763260344.4706032,177963,288.2942361831665,500.0,
0.0,0.0002389056608080864,-0.000748075544834137,0.002039649523794651,,682.0,2002,3.8564205169677734e-05,0.00019262672867625952,448.73291015625,1763260345.9074786,179072,289.73111152648926,,0.49390900135040283
0.0,0.00016251858323812485,-0.0018839836120605469,-0.0015148865059018135,,683.0,2007,0.0001418590545654297,0.00019231950864195824,257.4186706542969,1763260346.5529072,179584,290.376540184021,,0.4943484961986542
0.0,0.0002800598740577698,0.0015583038330078125,-0.002042258158326149,,684.0,2016,6.115436553955078e-05,0.000191781873581931,818.617919921875,1763260347.495511,180480,291.3191440105438,,0.4564535319805145
0.001953125,0.0024749450385570526,0.010830037295818329,0.019665658473968506,,684.0,2019,-0.14586806297302246,0.00019155145855620503,0.00023632700322195888,1763260347.8633428,180864,291.68697571754456,,0.42667490243911743
0.001953125,0.0023427270352840424,0.008877573534846306,-0.01104327104985714,,685.0,2024,0.009248673915863037,0.00019124423852190375,0.0002551291836425662,1763260348.3258803,181376,292.1495132446289,,0.4925304651260376
0.0,0.0007284069433808327,-6.734300404787064e-05,0.0017585726454854012,,685.0,2027,0.21663320064544678,0.0001910906285047531,0.004556937143206596,1763260348.5517204,181632,292.37535333633423,,0.5187760591506958
0.0,0.0002643680199980736,-0.005228713154792786,-0.006077730096876621,,685.0,2029,-0.03244352340698242,0.00019093701848760247,0.00017942364502232522,1763260348.8041096,181888,292.6277425289154,,0.4972771406173706
0.001953125,0.0025769490748643875,-0.018088415265083313,-0.003936726599931717,,686.0,2034,-0.10248959064483643,0.0001906297984533012,0.0002113773807650432,1763260349.255233,182400,293.07886600494385,,0.4249742925167084
,,,,500.0,,2045,,,,1763260350.2051394,183463,294.028772354126,500.0,
0.0,0.0005008634179830551,-0.0020105093717575073,0.0032783467322587967,,689.0,2051,6.943941116333008e-05,0.00018963133334182203,700.7841186523438,1763260350.7531211,184064,294.57675409317017,,0.4953414499759674
0.0,0.0005887830629944801,-0.005871698260307312,0.004947514273226261,,689.0,2052,0.07572448253631592,0.0001895545283332467,0.00646270252764225,1763260350.903035,184192,294.72666788101196,,0.4680805206298828
0.0,0.0005531301721930504,-0.0026933997869491577,0.0029803598299622536,,690.0,2070,4.184246063232422e-05,0.00018847925821319222,676.0082397460938,1763260353.0538726,185984,296.8775055408478,,0.48045438528060913
0.0,0.00048446375876665115,-0.00176964420825243,-9.707082062959671e-05,,690.0,2076,-0.01991283893585205,0.00018809523317031562,0.004611699376255274,1763260353.856322,186624,297.67995500564575,,0.5300767421722412
0.00390625,0.0024174628779292107,-0.02558564767241478,-0.025309141725301743,,691.0,2093,-0.45807790756225586,0.00018701996305026114,0.00036092346999794245,1763260356.0820577,188416,299.9056906700134,,0.5490261912345886
,,,,500.0,,2094,,,,1763260356.1188135,188463,299.9424464702606,500.0,
,,,,96.0,,2117,,,,1763260358.2689419,190708,302.0925748348236,96.0,
0.0,0.0011921683326363564,-0.0016316473484039307,-0.0008052671328186989,,697.0,2141,0.31676220893859863,0.00018417819228488952,0.00018549486412666738,1763260360.5757565,193152,304.39938950538635,,0.5180585384368896
0.0078125,0.0026734238490462303,-0.004529021680355072,0.005213332362473011,,698.0,2146,-0.18729770183563232,0.00018387097225058824,0.0002456915390212089,1763260361.026356,193664,304.84998893737793,,0.5262728929519653
,,,,500.0,,2147,,,,1763260361.0427384,193708,304.86637139320374,500.0,
0.0,0.0009967600926756859,-0.009399404749274254,0.01162667479366064,,698.0,2148,0.0002289414405822754,0.00018379416724201292,456.7586669921875,1763260361.1383455,193792,304.96197843551636,,0.5644375085830688
0.0,5.026441067457199e-05,-0.002310618758201599,-0.0037625422701239586,,699.0,2155,0.03854513168334961,0.000183333337190561,0.0005097486427985132,1763260361.8458405,194560,305.6694734096527,,0.5606809854507446
0.0,4.861690104007721e-05,0.0004185587167739868,0.0011813826858997345,,701.0,2172,0.031951189041137695,0.00018233487207908183,0.005731914192438126,1763260363.3372703,196224,307.1609032154083,,0.4848465621471405
,,,,500.0,,2185,,,,1763260364.5165064,197564,308.3401393890381,500.0,
0.0,0.0004108203575015068,-0.004079140722751617,-0.004314769990742207,,704.0,2192,-0.01783895492553711,0.0001811059919418767,0.004487483762204647,1763260365.203855,198272,309.02748799324036,,0.5654781460762024
0.0,1.732073724269867e-05,0.00015064328908920288,-9.659677743911743e-05,,704.0,2198,0.0006549954414367676,0.00018079877190757543,1013.2777099609375,1763260365.9024374,198784,309.72607040405273,,0.382330983877182
0.0,0.00046479422599077225,0.005349047482013702,0.007667749188840389,,704.0,2199,-0.03774154186248779,0.0001807219668990001,0.00717092864215374,1763260366.0561035,198912,309.87973642349243,,0.575621485710144
0.01171875,0.0058976151049137115,-0.03082931786775589,0.02269788645207882,,704.0,2211,0.3422366976737976,0.0001799539168132469,0.0004686960601247847,1763260367.652096,200192,311.47572898864746,,0.4245114028453827
0.0,7.85505399107933e-05,-0.0011297017335891724,-0.003765876404941082,,705.0,2214,-0.08119392395019531,0.00017980030679609627,0.004523864947259426,1763260367.9734983,200448,311.79713129997253,,0.5893287658691406
0.0,0.0005741128697991371,-0.006477296352386475,9.655021131038666e-06,,705.0,2220,-0.0019974708557128906,0.00017941628175321966,0.0006480744923464954,1763260368.533029,201088,312.3566620349884,,0.5376314520835876
0.0,0.00028826482594013214,0.0009016692638397217,-0.004523489624261856,,706.0,2223,0.00017756223678588867,0.00017926267173606902,802.4739379882812,1763260368.8402102,201344,312.6638431549072,,0.44038331508636475
0.0,0.001626485027372837,-0.005624450743198395,0.020580749958753586,,706.0,2225,-0.20614314079284668,0.00017910906171891838,0.0005175245460122824,1763260369.167732,201600,312.9913649559021,,0.5331997871398926
0.0,0.0009480612352490425,-0.011907361447811127,0.009116350673139095,,706.0,2226,0.03658503293991089,0.00017903225671034306,0.00027125811902806163,1763260369.291582,201728,313.1152150630951,,0.4952658712863922
,,,,500.0,,2227,,,,1763260369.3095522,201776,313.13318514823914,500.0,
0.0,0.0010049426928162575,-0.001462182030081749,0.00026045460253953934,,706.0,2231,0.03823000192642212,0.00017872503667604178,0.00017596565885469317,1763260369.7424138,202240,313.5660467147827,,0.5797210335731506
0.0,0.0007904535159468651,-0.0008969269692897797,-9.948853403329849e-05,,707.0,2235,0.06078106164932251,0.00017849462165031582,0.0005598498973995447,1763260370.1132712,202624,313.9369041919708,,0.487739235162735
0.0,0.0021441439166665077,0.0021520089358091354,-0.00687865074723959,,708.0,2241,-0.004799246788024902,0.00017811059660743922,0.0002491596678737551,1763260370.6712441,203264,314.49487709999084,,0.5044068694114685
0.0,0.0011114338412880898,-0.002323254942893982,-0.009676392190158367,,708.0,2248,-0.03338146209716797,0.0001776497665559873,0.0007318174466490746,1763260371.4313533,204032,315.25498628616333,,0.5951911211013794
,,,,500.0,,2250,,,,1763260371.64963,204276,315.4732630252838,500.0,
0.005859375,0.0015111416578292847,-0.006178686395287514,-0.004443366080522537,,708.0,2253,0.004744827747344971,0.00017734254652168602,0.0007174236234277487,1763260372.180144,204544,316.0037770271301,,0.5648941993713379
0.0,0.0014951331540942192,-0.004006765782833099,0.00922712404280901,,709.0,2272,0.17482447624206543,0.00017619047139305621,0.00637131929397583,1763260374.8075557,206464,318.63118863105774,,0.596426248550415
0.0,2.1782703697681427e-05,-0.0010674819350242615,0.0005628922954201698,,709.0,2280,3.463029861450195e-05,0.0001757296413416043,603.6921997070312,1763260375.7981136,207232,319.6217465400696,,0.5734719038009644
0.0,0.0004242490977048874,0.0029715970158576965,-0.0016585737466812134,,710.0,2295,-7.283687591552734e-05,0.00017480798123870045,757.1505126953125,1763260377.6308205,208768,321.45445346832275,,0.550812840461731
0.0,0.00023677386343479156,-0.00785013847053051,-0.00126582570374012,,710.0,2298,-0.04307758808135986,0.0001745775662129745,0.0002985709288623184,1763260378.0694518,209152,321.8930847644806,,0.5355638861656189
0.005859375,0.003277689218521118,-0.014953825622797012,-0.0004185270518064499,,711.0,2310,-0.013063192367553711,0.00017388633568771183,0.0011977071408182383,1763260379.297356,210304,323.1209888458252,,0.5870264768600464
,,,,500.0,,2312,,,,1763260379.4398134,210524,323.26344633102417,500.0,
0.021484375,0.0070862965658307076,-0.03583794832229614,0.012752973474562168,,711.0,2318,0.06391018629074097,0.00017357911565341055,0.012538882903754711,1763260379.8097062,210816,323.63333916664124,,0.5686654448509216
,,,,190.0,,2322,,,,1763260379.9651365,211053,323.7887694835663,190.0,
0.0,0.0008646240457892418,-0.00878908485174179,0.0012264205142855644,,712.0,2324,-1.271510124206543,0.0001733487006276846,0.029892150312662125,1763260380.1522353,211200,323.97586822509766,,0.5704213976860046
0.0,0.0011838926002383232,-0.0047978609800338745,0.00447163637727499,,712.0,2329,-0.0803380012512207,0.0001730414805933833,0.016197385266423225,1763260380.5987725,211712,324.4224054813385,,0.5205175280570984
0.0,0.0008574044331908226,-0.004460951313376427,-0.0005637994036078453,,713.0,2339,-0.05214130878448486,0.00017250384553335607,0.005576540250331163,1763260381.4247239,212608,325.24835681915283,,0.5831987857818604
0.02734375,0.003208397887647152,0.01323111355304718,-0.029562007635831833,,714.0,2343,0.40180039405822754,0.0001722734305076301,0.0034787410404533148,1763260381.7968507,212992,325.6204836368561,,0.4667016565799713
,,,,500.0,,2348,,,,1763260382.1741006,213496,325.99773359298706,500.0,
0.0,0.0003583282232284546,-0.002011321485042572,-0.010704368352890015,,715.0,2354,0.00017249584197998047,0.00017165899043902755,862.4428100585938,1763260382.862923,214016,326.68655586242676,,0.5580555200576782
,,,,500.0,,2363,,,,1763260384.0321715,214996,327.8558044433594,500.0,
,,,,500.0,,2389,,,,1763260386.610024,217497,330.43365693092346,500.0,
,,,,500.0,,2394,,,,1763260387.0567925,217997,330.88042545318604,500.0,
0.0,0.00035424064844846725,-0.0029079774394631386,-0.006535232998430729,,721.0,2426,-0.008164763450622559,0.00016743471496738493,0.006033840123564005,1763260389.8589861,221056,333.68261909484863,,0.6166574954986572
0.0,0.00042156223207712173,0.003686202224344015,-0.0020469045266509056,,722.0,2430,8.821487426757812e-06,0.00016720429994165897,727.5564575195312,1763260390.1968057,221440,334.02043867111206,,0.6006951332092285
0.0,7.562804967164993e-05,-0.0028681866824626923,-0.00418322067707777,,723.0,2449,0.008776545524597168,0.00016635944484733045,948.7426147460938,1763260391.523045,222848,335.34667801856995,,0.5163642764091492
,,,,40.0,,2465,,,,1763260392.481986,223878,336.30561900138855,40.0,
0.0,0.00037716329097747803,0.0022951215505599976,0.0051485393196344376,,727.0,2491,0.014011204242706299,0.0001642857096157968,0.030012022703886032,1763260394.698389,226304,338.5220220088959,,0.5537614822387695
,,,,500.0,,2493,,,,1763260394.821038,226455,338.64467096328735,500.0,
0.0,0.000403829850256443,0.0016109682619571686,0.0016288431361317635,,728.0,2506,-1.796539068222046,0.00016336404951289296,0.0032766058575361967,1763260396.4192548,227840,340.2428877353668,,0.5324237942695618
0.0,0.0005728285759687424,-0.004771499894559383,0.0023037083446979523,,728.0,2514,0.14216291904449463,0.00016290321946144104,0.005918226204812527,1763260397.4719913,228608,341.29562425613403,,0.5389407873153687
0.0,0.0005838079378008842,-0.0038960017263889313,0.001304524950683117,,728.0,2515,-0.2084658145904541,0.00016282641445286572,0.0008451293688267469,1763260397.6273537,228736,341.45098662376404,,0.5616020560264587
0.0,0.0017428947612643242,0.004188881255686283,-0.013538596220314503,,728.0,2520,-0.24891901016235352,0.00016251919441856444,0.0007000830373726785,1763260398.3461928,229248,342.1698257923126,,0.5478954315185547
0.0,0.00010680500417947769,-0.0004644617438316345,-0.0020686062052845955,,728.0,2533,1.919269561767578e-05,0.00016175115888472646,657.165771484375,1763260400.1220524,230528,343.9456853866577,,0.5292618870735168
0.0,0.0004520649090409279,0.006770763546228409,7.976777851581573e-06,,728.0,2540,-0.6699100732803345,0.00016129032883327454,0.0003017522394657135,1763260401.1703925,231296,344.9940254688263,,0.595789909362793
,,,,500.0,,2547,,,,1763260402.1102948,231955,345.9339277744293,500.0,
0.0,0.0005063638091087341,-0.00554993748664856,-0.002567896619439125,,728.0,2570,0.07697540521621704,0.00015944700862746686,0.00014256279973778874,1763260405.4452996,234368,349.2689325809479,,0.5635930299758911
,,,,500.0,,2571,,,,1763260405.490686,234455,349.31431889533997,500.0,
,,,,500.0,,2576,,,,1763260406.1050806,234955,349.92871356010437,500.0,
0.0,0.0003392193466424942,-0.0015976130962371826,-0.006842173635959625,,728.0,2577,-0.00012755393981933594,0.00015906298358459026,760.97412109375,1763260406.1929715,235008,350.01660442352295,,0.5701974630355835
0.0,0.0003621252253651619,-0.006632283329963684,-0.006405706517398357,,731.0,2608,-0.0001373291015625,0.00015714285837020725,1034.969482421875,1763260409.1160533,238208,352.93968629837036,,0.5206243395805359
0.0,0.000866331160068512,0.0006631240248680115,0.007265698164701462,,732.0,2610,-2.7629454135894775,0.0001569892483530566,0.0005303174839355052,1763260409.3395412,238464,353.16317415237427,,0.45869168639183044
0.0,0.000341193750500679,0.0028411708772182465,0.008646566420793533,,734.0,2630,-0.69008469581604,0.00015576036821585149,0.00035511748865246773,1763260411.203945,240512,355.0275778770447,,0.5573782920837402
0.0,0.00027754809707403183,-0.004410432651638985,0.0018004504963755608,,734.0,2636,-0.6011112928390503,0.00015537634317297488,0.00026936945505440235,1763260411.9539936,241152,355.7776265144348,,0.5809148550033569
0.0,0.0006707441061735153,0.004101697355508804,0.010936280712485313,,734.0,2646,-0.2539377212524414,0.00015476190310437232,0.00018199626356363297,1763260413.431479,242176,357.2551119327545,,0.5309560894966125
,,,,500.0,,2647,,,,1763260413.471582,242184,357.2952148914337,500.0,
0.0,4.3149106204509735e-05,-0.0014445334672927856,-0.00155548844486475,,734.0,2648,-3.5643577575683594e-05,0.000154685098095797,243.18060302734375,1763260413.6445103,242304,357.4681432247162,,0.5126810669898987
0.0,0.00010570045560598373,-0.0014654174447059631,-8.719135075807571e-05,,734.0,2668,-0.1988765001296997,0.00015345621795859188,0.0036780121736228466,1763260416.366741,244352,360.1903738975525,,0.5370340347290039
0.0,0.00023523252457380295,-0.001122545450925827,-0.0006281984969973564,,734.0,2673,-0.34479665756225586,0.0001531489979242906,0.0033017219975590706,1763260417.0654278,244864,360.8890607357025,,0.5773357152938843
0.0,5.734805017709732e-05,-0.002595575526356697,-1.1497177183628082e-05,,734.0,2683,-0.5750002861022949,0.00015253455785568804,0.0035237798001617193,1763260418.4685478,245888,362.29218077659607,,0.49682992696762085
0.0,0.0001422874629497528,-0.0033776741474866867,-0.00024171918630599976,,734.0,2687,0.0001061558723449707,0.00015230414282996207,952.83642578125,1763260418.9770758,246272,362.80070877075195,,0.5079793334007263
0.0,0.000260746106505394,-0.005615860223770142,0.00013862363994121552,,734.0,2689,-2.903757095336914,0.00015215053281281143,0.0022002749610692263,1763260419.2881622,246528,363.11179518699646,,0.5230412483215332
0.0,0.00021031871438026428,-0.0051698386669158936,0.002805149182677269,,734.0,2692,-1.430511474609375e-05,0.0001519969227956608,385.5858154296875,1763260419.6899958,246784,363.5136287212372,,0.5071726441383362
0.0,0.0001377025619149208,-0.0046592094004154205,-0.00035130511969327927,,733.0,2732,-0.4556156396865845,0.00014953917707316577,0.004074791446328163,1763260425.484914,250880,369.3085470199585,,0.5145277380943298
0.0,9.999703615903854e-05,-0.00344868004322052,0.0016688788309693336,,733.0,2752,-0.09962821006774902,0.00014831029693596065,0.0033978759311139584,1763260428.4703002,252928,372.29393315315247,,0.47753840684890747
0.0,0.00027622655034065247,-0.0021524708718061447,0.00536239892244339,,733.0,2757,-0.017641305923461914,0.00014792627189308405,0.00029313130653463304,1763260429.285544,253568,373.10917687416077,,0.5716803669929504
0.0,0.0006118994206190109,-0.006963521242141724,0.001215711236000061,,734.0,2772,-0.9429543018341064,0.0001470046117901802,0.0003015478723682463,1763260430.8276765,255104,374.65130949020386,,0.509670078754425
0.0,0.0005549704656004906,-0.004079416394233704,0.0010964693501591682,,735.0,2782,-0.04690909385681152,0.00014639017172157764,0.00018257777264807373,1763260431.7616005,256128,375.5852334499359,,0.5275536179542542
,,,,500.0,,2783,,,,1763260431.781978,256184,375.60561084747314,500.0,
,,,,500.0,,2793,,,,1763260432.7087283,257184,376.5323612689972,500.0,
0.0,6.766244769096375e-05,0.0019186753779649734,0.003158438950777054,,739.0,2824,-0.07683241367340088,0.00014385560643859208,0.003357749665156007,1763260435.6710098,260352,379.4946427345276,,0.5854753255844116
0.0,0.0001426488161087036,0.001019056886434555,-0.0006286483258008957,,741.0,2843,6.54458999633789e-05,0.00014270353130996227,586.0208129882812,1763260437.3891606,262272,381.2127935886383,,0.5634665489196777
,,,,500.0,,2857,,,,1763260438.6577713,263684,382.4814043045044,500.0,
0.0,1.994706690311432e-05,-0.000910583883523941,-0.0006188489496707916,,745.0,2882,-2.1576881408691406e-05,0.00014032257604412735,789.869873046875,1763260441.006972,266240,384.8306050300598,,0.5456001162528992
0.0,0.0008404329419136047,-0.002599082887172699,-0.007811328396201134,,745.0,2890,-0.1730128526687622,0.0001397849409841001,0.00030126047204248607,1763260441.7898436,267136,385.6134765148163,,0.5227929353713989
0.0,0.00038134120404720306,-0.0036650151014328003,-0.0027248989790678024,,747.0,2911,0.010125935077667236,0.00013847925583831966,0.004108215216547251,1763260443.7726042,269312,387.5962371826172,,0.5575656890869141
0.0,6.972905248403549e-05,0.0017970334738492966,-0.001700173132121563,,750.0,2935,2.682209014892578e-06,0.0001370199752273038,741.5975341796875,1763260445.9768064,271744,389.80043935775757,,0.5934587717056274
,,,,500.0,,2949,,,,1763260447.2938595,273184,391.11749243736267,500.0,
0.0,2.7474015951156616e-05,-0.0018100691959261894,0.0009380858391523361,,752.0,2960,9.292364120483398e-05,0.0001354838750557974,0.008383864536881447,1763260448.323692,274304,392.1473250389099,,0.5333250164985657
0.0,0.00032227765768766403,-0.011611267924308777,-0.0019516972824931145,,753.0,2975,0.12698960304260254,0.00013456221495289356,0.003336505498737097,1763260449.7107496,275840,393.5343825817108,,0.5075258612632751
0.0,1.6187317669391632e-05,-0.0009030625224113464,-0.00015990156680345535,,754.0,2989,0.0002911090850830078,0.00013371735985856503,765.9345092773438,1763260450.9785511,277248,394.80218410491943,,0.5707778930664062
0.0,0.0003801649436354637,-0.0009511150419712067,-0.008840897120535374,,755.0,2997,0.008727729320526123,0.0001331797247985378,0.0001686615578364581,1763260451.799362,278144,395.62299489974976,,0.6088050007820129
0.0,0.0002924390137195587,-0.0065285637974739075,-0.00048229657113552094,,756.0,3011,-0.08243250846862793,0.00013233486970420927,0.000336430937750265,1763260453.0722723,279552,396.89590525627136,,0.5433558225631714
0.0,0.00047218985855579376,-0.01336662471294403,-0.0015505831688642502,,759.0,3051,0.07673114538192749,0.00012987710942979902,0.00021448488405440003,1763260456.894292,283648,400.7179250717163,,0.532696545124054
0.0,6.260443478822708e-05,-0.0015405826270580292,-0.0020076027140021324,,760.0,3053,0.0001347661018371582,0.0001298003044212237,559.3516235351562,1763260457.0097976,283776,400.83343052864075,,0.5698869228363037
0.0,8.519738912582397e-06,0.000570543110370636,0.0011746305972337723,500.0,761.0,3066,7.414817810058594e-05,0.00012895544932689518,900.091552734375,1763260458.2792885,285184,402.1029214859009,500.0,0.545197069644928
,,,,500.0,,3070,,,,1763260458.6893399,285684,402.5129728317261,500.0,
0.0,0.00014577992260456085,-0.002706369385123253,-0.004814025014638901,,762.0,3083,-0.01672542095184326,0.0001278801792068407,0.0003102986665908247,1763260459.9235625,286976,403.747195482254,,0.5434520840644836
0.0,0.0004596998915076256,0.0039050262421369553,0.004008331336081028,,763.0,3098,-0.08421576023101807,0.00012695851910393685,0.0003532176779117435,1763260461.4518375,288512,405.275470495224,,0.5098954439163208
0.0,2.8838403522968292e-05,0.00015453994274139404,-0.001626460812985897,,763.0,3103,0.044177472591400146,0.00012665129906963557,0.00042622972978278995,1763260462.124812,289024,405.94844484329224,,0.5264820456504822
0.0,5.9320591390132904e-05,0.002918520011007786,0.00020451750606298447,,764.0,3127,0.06916499137878418,0.00012519201845861971,0.00031214088085107505,1763260464.8369095,291456,408.66054248809814,,0.4797278940677643
,,,,500.0,,3129,,,,1763260465.0213933,291684,408.84502625465393,500.0,
0.0,2.7175992727279663e-05,-1.405179500579834e-05,0.00013710558414459229,,765.0,3141,-0.05125117301940918,0.0001243471633642912,0.003523724153637886,1763260466.4273038,292864,410.2509367465973,,0.434329628944397
0.0,0.00033313874155282974,-0.01116449385881424,-0.0009692655876278877,,765.0,3143,0.022617816925048828,0.00012419355334714055,0.00016603711992502213,1763260466.7324862,293120,410.5561192035675,,0.4927881360054016
0.0,3.7671998143196106e-06,-0.00011671334505081177,0.0012120017781853676,,765.0,3146,0.021959424018859863,0.0001240399433299899,0.0027130860835313797,1763260467.0984397,293376,410.9220726490021,,0.555317223072052
0.0,0.00013251416385173798,-0.00011344254016876221,7.23525881767273e-05,,765.0,3170,0.00019413232803344727,0.00012258064816705883,131.15643310546875,1763260470.049504,295808,413.8731369972229,,0.5562872886657715
,,,,500.0,,3183,,,,1763260471.2361915,297184,415.0598244667053,500.0,
,,,,500.0,,3188,,,,1763260471.7172642,297684,415.5408971309662,500.0,
0.0,3.6928802728652954e-05,-0.000789351761341095,-0.0012015607208013535,,769.0,3217,0.34034091234207153,0.00011966205784119666,0.00036915409145876765,1763260474.483904,300672,418.30753684043884,,0.5745853185653687
0.0,7.920805364847183e-05,-0.00295436754822731,0.0030879070982337,,769.0,3224,0.0931747555732727,0.00011920122778974473,0.0004247452598065138,1763260475.1597383,301440,418.983371257782,,0.5690058469772339
0.0,9.641610085964203e-05,-0.0014667510986328125,-0.0009447447955608368,,771.0,3247,8.618831634521484e-05,0.00011781873763538897,753.5883178710938,1763260477.2541392,303744,421.07777214050293,,0.5093495845794678
0.0,3.8603320717811584e-06,9.43988561630249e-06,-0.0008329851552844048,,771.0,3250,-0.6960386037826538,0.00011758832260966301,0.0004103691899217665,1763260477.6254742,304128,421.449107170105,,0.560910701751709
0.0,6.961915642023087e-05,-0.00015926361083984375,-0.0012718802317976952,,772.0,3252,4.780292510986328e-05,0.00011751151760108769,536.92626953125,1763260477.7391243,304256,421.56275725364685,,0.5440938472747803
0.0,0.00012112222611904144,0.0027403533458709717,-0.004232736304402351,,772.0,3255,-0.18388783931732178,0.00011728110257536173,0.0002019969979301095,1763260478.0737472,304640,421.8973801136017,,0.49839267134666443
0.0,0.00012965407222509384,-0.004922330379486084,-0.00014413055032491684,,772.0,3259,-0.05292689800262451,0.00011705069482559338,0.0002736444293987006,1763260478.412932,305024,422.23656487464905,,0.51031893491745
0.0,2.2026710212230682e-05,-0.0011086054146289825,-0.0014551235362887383,,773.0,3272,1.1920928955078125e-07,0.00011628264473984018,401.3757629394531,1763260479.5718753,306304,423.39550828933716,,0.5527904629707336
,,,,500.0,,3275,,,,1763260479.8731253,306684,423.6967582702637,500.0,
0.0,1.734308898448944e-05,0.0017507374286651611,0.0016650557518005371,,773.0,3276,6.556510925292969e-06,0.00011605222971411422,662.5914306640625,1763260479.9436467,306688,423.76727962493896,,0.4838516116142273
0.0,0.0001880750060081482,0.005017366260290146,-0.0009963717311620712,,775.0,3296,-2.110004425048828e-05,0.0001148233495769091,627.06103515625,1763260481.8048227,308736,425.6284556388855,,0.5733484625816345
0.0,3.706756979227066e-05,-0.00011365488171577454,0.000715336762368679,,775.0,3299,-0.04092049598693848,0.00011459293455118313,0.00019841977336909622,1763260482.141585,309120,425.9652180671692,,0.5712348222732544
0.0,0.00037902500480413437,0.0008504465222358704,-0.0016000447794795036,,778.0,3338,0.04168730974197388,0.0001122119792853482,0.00025855976855382323,1763260485.718513,313088,429.5421459674835,,0.5900792479515076
0.0,0.0004080412909388542,-0.0088137686252594,0.004802589304745197,,779.0,3351,0.2048252820968628,0.000111443929199595,0.003078059060499072,1763260486.9285028,314368,430.7521357536316,,0.4847094416618347
0.0,8.822232484817505e-05,-0.0006015002727508545,0.0017656628042459488,,779.0,3357,0.026610374450683594,0.00011105991143267602,0.000306533882394433,1763260487.554001,315008,431.3776340484619,,0.5483465790748596
0.0,6.464216858148575e-05,0.0011937841773033142,0.00341810192912817,,780.0,3360,4.696846008300781e-05,0.00011090630141552538,807.249267578125,1763260487.7789214,315264,431.60255432128906,,0.4913232624530792
0.0,7.205456495285034e-05,0.002684994600713253,-0.0019175857305526733,,782.0,3398,-8.654594421386719e-05,0.00010852534614969045,596.83447265625,1763260491.394247,319232,435.21788001060486,,0.5533106327056885
0.0,2.7474015951156616e-06,-2.5313347578048706e-05,-0.0006134845316410065,,783.0,3401,-0.162911057472229,0.00010829493112396449,0.00016318408597726375,1763260491.7268023,319616,435.5504353046417,,0.6413077116012573
0.0,5.566515028476715e-05,0.0011323951184749603,0.00036595389246940613,,783.0,3406,-0.3947564363479614,0.00010798771108966321,0.0001810188259696588,1763260492.1752684,320128,435.9989013671875,,0.5836129188537598
,,,,500.0,,3407,,,,1763260492.1968374,320184,436.0204703807831,500.0,
0.0,6.8480148911476135e-06,-0.000479966402053833,-0.0001056985929608345,,784.0,3419,-0.001323103904724121,0.00010721966100391,0.003126096911728382,1763260493.335805,321408,437.15943789482117,,0.5840290188789368
0.0,0.00014604628086090088,-0.004165381193161011,0.0007163658738136292,,785.0,3426,0.08487999439239502,0.00010675883095245808,0.00018593415734358132,1763260494.0438955,322176,437.8675284385681,,0.6047598719596863
0.0,5.767121911048889e-05,-0.0008165724575519562,-0.0007003620266914368,,785.0,3428,3.254413604736328e-05,0.00010668202594388276,488.3275146484375,1763260494.1561863,322304,437.9798192977905,,0.5948591828346252
