losses/approx_kl,losses/value_loss,losses/entropy,losses/clipfrac,losses/policy_loss,charts/learning_rate,global_step,losses/old_approx_kl,charts/episodic_length,losses/explained_variance,charts/SPS,_timestamp,charts/episodic_return,_step,_runtime
7.411930710077286e-05,559.4310302734375,0.5438170433044434,0.0,-0.003276105970144272,0.00010806451609823853,320000,0.001985478214919567,,0.00011175870895385742,796.0,1763260485.679863,,3407,429.4194300174713
0.0003124680370092392,0.00040567677933722734,0.5213826894760132,0.0,-0.001984676346182823,0.00010729646601248533,321280,0.0008993204683065414,,-0.09979391098022461,797.0,1763260486.8306227,,3419,430.57018971443176
0.00014558341354131699,870.9896850585938,0.5064742565155029,0.0,-0.0022184550762176514,0.00010691244096960872,321920,-0.0023606354370713234,,-0.00021505355834960938,797.0,1763260487.4299808,,3426,431.1695477962494
0.00048142392188310623,0.000510572746861726,0.4994913935661316,0.0,0.00410306453704834,0.00010675883095245808,322176,0.0002966625615954399,,-0.0446324348449707,797.0,1763260487.652129,,3428,431.3916959762573
,,,,,,322905,,500.0,,,1763260488.28159,500.0,3435,432.0211570262909
,,,,,,324405,,500.0,,,1763260489.649168,500.0,3450,433.38873505592346
3.86284664273262e-05,530.1168823242188,0.5236309766769409,0.0,-0.0008173957467079163,0.00010537634079810232,324480,-0.0015588989481329918,,-9.5367431640625e-07,799.0,1763260489.7416394,,3451,433.48120641708374
6.786920130252838e-05,0.0029450934380292892,0.5382844805717468,0.0,-0.0022937506437301636,0.00010468510299688205,325632,0.0017781928181648254,,0.23759102821350098,799.0,1763260490.7815511,,3462,434.5211181640625
0.0002625221386551857,0.0034661549143493176,0.5483813881874084,0.0,-0.007160628214478493,0.00010384024790255353,327040,0.006714981980621815,,-0.2763327360153198,800.0,1763260492.0481527,,3476,435.7877197265625
,,,,,,327405,,500.0,,,1763260492.3439457,500.0,3479,436.08351278305054
9.757932275533676e-05,0.00020330867846496403,0.5719310641288757,0.0,0.0014988034963607788,0.00010245775774819776,329344,-0.0033714408054947853,,-0.005448698997497559,802.0,1763260494.1298637,,3498,437.86943078041077
0.0002816133201122284,0.00016818808217067271,0.5990517139434814,0.0,0.0033168047666549683,0.00010215053771389648,329856,-0.0023377127945423126,,-0.02462601661682129,802.0,1763260494.6124067,,3503,438.35197377204895
0.0005038157105445862,0.0002844940172508359,0.5835675001144409,0.0,-0.0018626824021339417,0.00010153609764529392,330880,0.011120757088065147,,-0.10678493976593018,803.0,1763260495.5414057,,3513,439.2809727191925
0.00026154424995183945,0.000554065452888608,0.4889054000377655,0.0,-0.006653595715761185,0.00010084485256811604,332032,0.005126099102199078,,-8.96453857421875e-05,804.0,1763260496.5773828,,3525,440.31694984436035
0.0011632833629846573,0.0001688371121417731,0.5622648596763611,0.0,-0.006519656628370285,0.00010007680248236284,333312,0.01143014244735241,,-0.09450888633728027,805.0,1763260497.7256732,,3537,441.46524024009705
0.0002477504312992096,447.6173095703125,0.5517924427986145,0.0,0.0013435408473014832,9.907834464684129e-05,334976,-0.006429819390177727,,-0.000102996826171875,806.0,1763260499.2138183,,3554,442.9533853530884
0.0011652642861008644,0.003822923172265291,0.5586733222007751,0.0,0.003095656633377075,9.900153963826597e-05,335104,-0.0029662689194083214,,-0.03873097896575928,806.0,1763260499.3241034,,3555,443.0636703968048
0.00116700679063797,0.00046451675007119775,0.5235029458999634,0.0,-0.007931869477033615,9.769585449248552e-05,337280,-0.006229253485798836,,-0.02294468879699707,807.0,1763260501.2849822,,3576,445.02454924583435
0.00026933755725622177,703.1318359375,0.5659672021865845,0.0,0.006732173264026642,9.76190494839102e-05,337408,0.003590197302401066,,-0.00013005733489990234,807.0,1763260501.3973799,,3578,445.1369469165802
0.00014315545558929443,0.0002870757889468223,0.5961438417434692,0.0,-0.0009470507502555847,9.738863445818424e-05,337792,0.005966944620013237,,0.0015597939491271973,808.0,1763260501.7638776,,3581,445.50344467163086
8.647888898849487e-05,0.004027598537504673,0.5616076588630676,0.0,0.0040085166692733765,9.692780440673232e-05,338560,-0.003977121785283089,,-0.14648783206939697,808.0,1763260502.438073,,3589,446.1776399612427
8.141715079545975e-05,720.812744140625,0.5791155695915222,0.0,0.00038535892963409424,9.546850924380124e-05,340992,-0.0014672884717583656,,-0.00012433528900146484,810.0,1763260504.6777306,,3613,448.41729760169983
,,,,,,341905,,500.0,,,1763260505.4929523,500.0,3622,449.23251938819885
0.00010820850729942322,0.0001760149170877412,0.5160119533538818,0.0,0.0023201406002044678,9.377879905514419e-05,343808,0.0003044363111257553,,0.020084381103515625,811.0,1763260507.2379003,,3640,450.9774672985077
,,,,,,345405,,500.0,,,1763260508.641141,500.0,3656,452.38070797920227
2.576783299446106e-05,0.00044346379581838846,0.5582036972045898,0.0,-0.00013892166316509247,9.201229113386944e-05,346752,-0.0023864898830652237,,-0.000597834587097168,813.0,1763260509.9225812,,3669,453.6621482372284
0.0008695162832736969,0.0003721356624737382,0.5105483531951904,0.0,-0.005911186337471008,9.139785106526688e-05,347776,0.0011802483350038528,,-0.05148053169250488,814.0,1763260510.809779,,3679,454.5493459701538
0.0037621501833200455,0.00025271374033764005,0.5943898558616638,0.00390625,-0.011898085474967957,9.116743603954092e-05,348160,0.002952778711915016,,-0.17224740982055664,814.0,1763260511.1824174,,3683,454.9219844341278
0.0027839401736855507,0.00014192683738656342,0.5340471863746643,0.0,-0.006830867379903793,9.10906310309656e-05,348288,0.0018870579078793526,,-0.14024388790130615,814.0,1763260511.2926843,,3684,455.0322513580322
0.00019339658319950104,659.3128662109375,0.5126775503158569,0.0,-0.008065514266490936,8.947772585088387e-05,350976,0.0035196729004383087,,-9.274482727050781e-05,816.0,1763260513.7152188,,3711,457.454785823822
0.00038450397551059723,0.00035846635000780225,0.5248039960861206,0.0,0.0033216699957847595,8.932411583373323e-05,351232,-0.0052727386355400085,,-0.01846623420715332,816.0,1763260513.936,,3713,457.67556715011597
,,,,,,351405,,500.0,,,1763260514.1043763,500.0,3715,457.84394335746765
8.402206003665924e-05,0.004587722476571798,0.5244492888450623,0.0,-0.0017162077128887177,8.824884571367875e-05,353024,0.001608915627002716,,-5.817413330078125e-05,817.0,1763260515.5767598,,3731,459.31632685661316
,,,,,,353405,,500.0,,,1763260515.839731,500.0,3734,459.5792980194092
9.957980364561081e-05,664.8253173828125,0.5634484887123108,0.0,0.0007535871118307114,8.678955782670528e-05,355456,0.0011243699118494987,,-0.00014221668243408203,818.0,1763260517.824235,,3755,461.5638020038605
2.330448478460312e-05,813.057373046875,0.5291486978530884,0.0,0.0007897168397903442,8.556067768950015e-05,357504,-0.0026025911793112755,,-5.698204040527344e-05,820.0,1763260519.6860354,,3775,463.4256024360657
,,,,,,357905,,500.0,,,1763260520.0275984,500.0,3779,463.7671654224396
0.00021529290825128555,807.5086059570312,0.5772301554679871,0.0,-0.0010243561118841171,8.379416249226779e-05,360448,0.004979955963790417,,-3.2186508178710938e-06,821.0,1763260522.3335958,,3804,466.07316279411316
6.951484829187393e-05,0.00024627160746604204,0.5523906946182251,0.0,-0.001427091658115387,8.356374746654183e-05,360832,-0.0014520594850182533,,-0.07681918144226074,822.0,1763260522.7025836,,3807,466.44215059280396
0.00015534460544586182,0.002886556787416339,0.5478453636169434,0.0,-1.7784535884857178e-05,8.11827922007069e-05,364800,0.000993136316537857,,-0.11900067329406738,824.0,1763260526.27225,,3847,470.0118169784546
0.0002331715077161789,0.0007743629976175725,0.5632894039154053,0.0,-0.0022720880806446075,7.933947927085683e-05,367872,0.0012256894260644913,,-0.06144070625305176,826.0,1763260529.0830789,,3879,472.82264590263367
3.15103679895401e-05,0.0025155390612781048,0.6178507804870605,0.0,-0.0010746270418167114,7.910906424513087e-05,368256,0.0025271717458963394,,-0.03792083263397217,826.0,1763260529.41642,,3883,473.15598702430725
1.60830095410347e-05,0.00043746191659010947,0.5931650400161743,0.0,-0.0003975462168455124,7.903225923655555e-05,368384,-0.0002916557714343071,,0.15760236978530884,826.0,1763260529.5261817,,3884,473.26574873924255
7.33695924282074e-06,666.4773559570312,0.6228318214416504,0.0,-0.000508233904838562,7.88786492194049e-05,368640,-0.00039232149720191956,,-7.271766662597656e-05,826.0,1763260529.751508,,3887,473.4910750389099
0.00014511402696371078,0.004112055525183678,0.5434281826019287,0.0,-0.003253496252000332,7.864823419367895e-05,369024,0.004479036666452885,,0.03095424175262451,826.0,1763260530.1301274,,3891,473.86969447135925
8.927565068006516e-05,0.00045639416202902794,0.5906526446342468,0.0,-0.00227920338511467,7.818740414222702e-05,369792,-0.004888531751930714,,-0.05770552158355713,827.0,1763260530.7926455,,3898,474.53221249580383
6.5425410866737366e-06,0.0038649553898721933,0.5756258368492126,0.0,-0.0006082840263843536,7.741935405647382e-05,371072,0.0003931848332285881,,0.007934331893920898,827.0,1763260531.9917724,,3912,475.7313394546509
,,,,,,371353,,500.0,,,1763260532.2220545,500.0,3915,475.96162152290344
2.4553388357162476e-05,0.00014327959797810763,0.5554662346839905,0.0,0.0017309226095676422,7.642088894499466e-05,372736,-0.0015370603650808334,,-0.30758213996887207,828.0,1763260533.4747503,,3928,477.21431732177734
,,,,,,374289,,500.0,,,1763260534.854744,500.0,3944,478.5943109989166
2.5455839931964874e-05,449.1520080566406,0.5962010622024536,0.0,0.0006316304206848145,7.54224238335155e-05,374400,-0.0004336060956120491,,-7.712841033935547e-05,829.0,1763260534.9592743,,3945,478.6988413333893
0.00017639901489019394,0.0025036968290805817,0.5742056369781494,0.0,-0.005624044686555862,7.534561882494017e-05,374528,-0.0023068981245160103,,0.05327153205871582,829.0,1763260535.1124768,,3946,478.8520438671112
2.140738070011139e-05,867.293701171875,0.5890188217163086,0.0,0.0013236720114946365,7.488479604944587e-05,375296,0.0016064401715993881,,0.0002988576889038086,830.0,1763260535.7820206,,3954,479.52158761024475
,,,,,,376269,,500.0,,,1763260536.6253934,500.0,3963,480.3649604320526
1.7694197595119476e-05,871.46875,0.5249537825584412,0.0,-2.7079135179519653e-05,7.396313594654202e-05,376832,0.0010442649945616722,,8.64267349243164e-06,831.0,1763260537.1934114,,3969,480.93297839164734
0.00015959329903125763,0.000618422869592905,0.5881000757217407,0.0,-0.004373220261186361,7.319508586078882e-05,378112,0.0074688103049993515,,-0.15801453590393066,831.0,1763260538.3448095,,3981,482.0843765735626
,,,,,,378269,,500.0,,,1763260538.4680371,500.0,3983,482.2076041698456
,,,,,,379769,,500.0,,,1763260539.7615342,500.0,3997,483.50110125541687
0.00024587102234363556,0.0027751640882343054,0.6383797526359558,0.0,-0.004129830747842789,7.089093560352921e-05,381952,0.0009717997163534164,,-0.028270840644836426,833.0,1763260541.8022823,,4020,485.5418493747711
5.687493830919266e-05,0.006524052936583757,0.5490685701370239,0.0,0.0018367413431406021,6.858679262222722e-05,385792,0.002368948422372341,,-0.03804886341094971,835.0,1763260545.255859,,4059,488.99542593955994
0.0001726057380437851,0.0003252297465223819,0.5566335320472717,0.0,-0.00799218937754631,6.689708243357018e-05,388608,0.0002036765217781067,,0.021029770374298096,837.0,1763260547.8161275,,4087,491.5556945800781
4.969816654920578e-05,0.000566402159165591,0.5916378498077393,0.0,0.0020065084099769592,6.666666740784422e-05,388992,-0.0011094389483332634,,-0.07462036609649658,837.0,1763260548.152003,,4091,491.89157009124756
8.768122643232346e-05,0.002375056967139244,0.5388164520263672,0.0,-0.0006159059703350067,6.582181231351569e-05,390400,-0.00039720069617033005,,-0.09926915168762207,838.0,1763260549.4112465,,4105,493.1508135795593
0.0002393880859017372,0.0028383727185428143,0.5791968107223511,0.0,-0.005516286939382553,6.559139728778973e-05,390784,-0.005800393410027027,,0.03501880168914795,838.0,1763260549.7819269,,4109,493.52149391174316
0.00014055892825126648,0.0008338679908774793,0.5813897252082825,0.0,0.0007873997092247009,6.520737224491313e-05,391424,0.0033314432948827744,,-0.03524935245513916,838.0,1763260550.338113,,4115,494.0776801109314
2.3913569748401642e-05,0.002500013681128621,0.5090001225471497,0.0,-0.000994846224784851,6.497695721918717e-05,391808,-0.0016818856820464134,,-0.06741917133331299,839.0,1763260550.707466,,4119,494.4470329284668
0.00013507064431905746,0.0025337759871035814,0.5256632566452026,0.0,-7.711350917816162e-07,6.344085704768077e-05,394368,6.582681089639664e-05,,-0.030051469802856445,840.0,1763260553.00446,,4144,496.74402713775635
7.601454854011536e-05,0.0006390236085280776,0.557315468788147,0.0,-0.0017021521925926208,6.305683200480416e-05,395008,0.0004615243524312973,,-0.011726737022399902,840.0,1763260553.5602872,,4150,497.29985427856445
8.888542652130127e-05,0.0021530487574636936,0.5591931939125061,0.0,-0.004049673676490784,6.19815691607073e-05,396800,0.0010184645652770996,,-0.10621416568756104,841.0,1763260555.1900814,,4168,498.929648399353
0.00030750781297683716,0.0007776344427838922,0.506549596786499,0.0,-0.00090065598487854,6.098310404922813e-05,398464,-0.0036943089216947556,,-0.5012614727020264,842.0,1763260556.674681,,4184,500.41424798965454
0.00013305991888046265,0.0006111713591963053,0.5093866586685181,0.0,-0.0032991543412208557,6.036866398062557e-05,399488,0.0007120389491319656,,-0.09055733680725098,843.0,1763260557.6092403,,4194,501.3488073348999
0.00012907013297080994,0.0006320012034848332,0.5247074365615845,0.0,-0.0016151927411556244,6.006144394632429e-05,400000,-0.004374364390969276,,-0.05224943161010742,843.0,1763260558.0914276,,4199,501.83099460601807
1.7724931240081787e-05,0.0004466183017939329,0.5333258509635925,0.0,-0.0006044507026672363,5.852534741279669e-05,402560,0.0016688387840986252,,0.020647883415222168,844.0,1763260560.3882926,,4224,504.12785959243774
0.0001553976908326149,0.00040934415301308036,0.5230664610862732,0.0,-0.00035845860838890076,5.821812737849541e-05,403072,0.005420810543000698,,0.003997921943664551,844.0,1763260560.8315635,,4229,504.5711305141449
0.0001707524061203003,0.0005185678601264954,0.5816834568977356,0.0,-0.00359228253364563,5.737327228416689e-05,404480,-0.002666683867573738,,0.018541693687438965,845.0,1763260562.0941162,,4243,505.8336832523346
4.6302564442157745e-05,872.9866943359375,0.5116221904754639,0.0,-0.0017775297164916992,5.721966226701625e-05,404736,0.001466662622988224,,-6.759166717529297e-05,845.0,1763260562.3531291,,4246,506.09269618988037
8.292682468891144e-05,0.0019211724866181612,0.602344810962677,0.0,-0.0007081218063831329,5.6835637224139646e-05,405376,0.00047649070620536804,,0.3418189287185669,845.0,1763260562.9096944,,4252,506.6492614746094
,,,,,,405613,,462.0,,,1763260563.0586338,462.0,4254,506.7982008457184
4.14624810218811e-06,751.6553955078125,0.5273355841636658,0.0,0.0005624890327453613,5.6682027206989005e-05,405632,-0.00027556903660297394,,0.00021076202392578125,846.0,1763260563.1344697,,4255,506.87403678894043
1.062639057636261e-05,0.0004897478502243757,0.5677169561386108,0.0,-0.0008952096104621887,5.552995571633801e-05,407552,-0.00039027072489261627,,-0.1064763069152832,847.0,1763260564.8750706,,4273,508.6146376132965
6.716419011354446e-05,0.002054415410384536,0.5847955942153931,0.0,-0.00527520477771759,5.537634569918737e-05,407808,-0.002086861990392208,,-0.05304110050201416,847.0,1763260565.1006596,,4276,508.84022665023804
9.17511060833931e-05,0.000509639095980674,0.6244308948516846,0.0,-0.00010460615158081055,5.529954069061205e-05,407936,0.0007834704592823982,,-0.03141677379608154,847.0,1763260565.210177,,4277,508.94974398612976
7.707066833972931e-05,0.0004090734291821718,0.6123833656311035,0.0,-0.00016814470291137695,5.522273568203673e-05,408064,-2.030283212661743e-06,,0.011679589748382568,847.0,1763260565.356776,,4278,509.0963430404663
0.0003154883161187172,0.00048341264482587576,0.576326847076416,0.0,-0.00612542312592268,5.4608295613434166e-05,409088,-0.004547490738332272,,-0.054725050926208496,847.0,1763260566.2431016,,4288,509.98266863822937
5.006324499845505e-05,526.5486450195312,0.5894132256507874,0.0,-0.0037823952734470367,5.4531490604858845e-05,409216,-0.0008447980508208275,,2.2351741790771484e-05,847.0,1763260566.3929412,,4290,510.13250827789307
0.00010664854198694229,0.000586262030992657,0.5769439935684204,0.0,0.0020781010389328003,5.4377880587708205e-05,409472,0.00392282847315073,,0.02154296636581421,847.0,1763260566.613137,,4292,510.35270404815674
,,,,,,411549,,236.0,,,1763260568.5096607,236.0,4314,512.2492277622223
1.5511177480220795e-05,991.6971435546875,0.5195438265800476,0.0,0.0007222071290016174,5.291858542477712e-05,411904,-0.0012507559731602669,,0.008775472640991211,849.0,1763260568.860427,,4318,512.5999939441681
2.8028152883052826e-05,0.00046592496801167727,0.5948241949081421,0.0,-0.001960858702659607,5.115207386552356e-05,414848,0.00032850634306669235,,0.06887346506118774,850.0,1763260571.501633,,4346,515.2411999702454
0.00010459590703248978,865.5045166015625,0.5579178929328918,0.0,-0.002560203894972801,4.999999873689376e-05,416768,-0.002299143932759762,,-2.682209014892578e-05,851.0,1763260573.2550588,,4366,516.9946258068085
5.975831300020218e-05,0.0021625058725476265,0.5999807715415955,0.0,-0.0016234666109085083,4.961597369401716e-05,417408,0.001940700225532055,,-1.0348992347717285,851.0,1763260573.848727,,4372,517.5882940292358
2.880394458770752e-05,0.0020599188283085823,0.5688359141349792,0.0,0.0011883378028869629,4.930875729769468e-05,417920,-0.0007710624486207962,,-0.07889425754547119,851.0,1763260574.2943769,,4377,518.0339438915253
5.127862095832825e-06,0.000735639885533601,0.5758206248283386,0.0,-0.0006331279873847961,4.923195228911936e-05,418048,0.00016254745423793793,,-0.8465230464935303,851.0,1763260574.4057567,,4378,518.1453237533569
9.25632193684578e-05,0.008462651632726192,0.5746493339538574,0.0,-0.008075665682554245,4.869431722909212e-05,418944,-0.00013192091137170792,,-61.946983337402344,852.0,1763260575.22109,,4387,518.960657119751
,,,,,,419643,,301.0,,,1763260575.8062556,301.0,4396,519.5458226203918
0.00040830112993717194,0.0029246690683066845,0.5208687782287598,0.0,-0.005537867546081543,4.7235022066161036e-05,421376,-0.0017584599554538727,,0.31788116693496704,853.0,1763260577.449138,,4413,521.1887049674988
4.449300467967987e-05,0.0006817137473262846,0.5542616248130798,0.0,-0.00423479825258255,4.7081412049010396e-05,421632,0.001019330695271492,,-6.630674362182617,853.0,1763260577.6711323,,4415,521.4106993675232
2.9649585485458374e-05,0.0018755081109702587,0.5572503805160522,0.0,0.0003692507743835449,4.4623655412578955e-05,425728,0.0004969816654920578,,-0.04647088050842285,855.0,1763260581.386113,,4456,525.1256799697876
2.0246952772140503e-06,534.7736206054688,0.623936653137207,0.0,-3.3661723136901855e-05,4.377880031825043e-05,427136,-0.0002781711518764496,,-3.7550926208496094e-05,856.0,1763260582.6483953,,4470,526.3879623413086
6.649643182754517e-06,0.0004883621004410088,0.5792458057403564,0.0,-0.0015640929341316223,4.3241168896202e-05,428032,0.00101555697619915,,-0.026433110237121582,856.0,1763260583.4641159,,4478,527.2036828994751
6.039626896381378e-06,679.1188354492188,0.5541538000106812,0.0,0.0014811139553785324,4.316436388762668e-05,428160,-0.00014063436537981033,,-0.00017130374908447266,856.0,1763260583.5762875,,4480,527.315854549408
2.6248395442962646e-05,0.0002647369692567736,0.6113866567611694,0.0,-0.00015097111463546753,4.2396313801873475e-05,429440,-0.0010848194360733032,,0.10584867000579834,857.0,1763260584.7249234,,4492,528.4644904136658
4.3014995753765106e-05,0.0005466209840960801,0.6251924633979797,0.0,-0.0013438761234283447,4.2165898776147515e-05,429824,8.38330015540123e-05,,0.001824796199798584,857.0,1763260585.0611496,,4496,528.8007166385651
,,,,,,430058,,500.0,,,1763260585.2381659,500.0,4498,528.9777328968048
2.5420449674129486e-05,0.0014412489254027605,0.6021097302436829,0.0,-0.0007566884160041809,4.070660361321643e-05,432256,-0.0003259638324379921,,-0.026172161102294922,858.0,1763260587.2484598,,4520,530.9880268573761
2.985261380672455e-05,0.0005889604217372835,0.5863646268844604,0.0,0.0010695066303014755,4.055299359606579e-05,432512,-0.0005878545343875885,,0.002161681652069092,858.0,1763260587.5039237,,4522,531.2434906959534
2.384185791015625e-06,749.568359375,0.6041882634162903,0.0,0.0006773322820663452,4.0476192225469276e-05,432640,0.00022400543093681335,,-2.2530555725097656e-05,858.0,1763260587.6179228,,4524,531.357489824295
0.00018118228763341904,0.002214031992480159,0.5720575451850891,0.0,-0.009668916463851929,4.0399387216893956e-05,432768,-0.003101528622210026,,-0.9244192838668823,858.0,1763260587.7273705,,4525,531.4669375419617
0.00011949893087148666,0.0007330990047194064,0.5770182013511658,0.0,-0.0037806108593940735,4.0245777199743316e-05,433024,-4.34359535574913e-05,,-0.21616864204406738,858.0,1763260587.9486585,,4527,531.6882255077362
5.769543349742889e-06,0.00073051085928455,0.6185255646705627,0.0,0.000812917947769165,4.0015362174017355e-05,433408,-0.0003159353509545326,,-0.0738908052444458,859.0,1763260588.2826254,,4531,532.0221924781799
,,,,,,433558,,500.0,,,1763260588.4393375,500.0,4533,532.1789045333862
3.769155591726303e-05,755.9482421875,0.5495283603668213,0.0,-0.0012934096157550812,3.9861752156866714e-05,433664,0.0015181740745902061,,-0.000152587890625,859.0,1763260588.5422482,,4534,532.281815290451
4.2933039367198944e-05,0.001357096596620977,0.5684206485748291,0.0,0.0005015432834625244,3.855606701108627e-05,435840,-0.0013030217960476875,,-1.297884225845337,860.0,1763260590.5199003,,4555,534.2594673633575
,,,,,,436058,,500.0,,,1763260590.6618404,500.0,4557,534.4014074802399
,,,,,,436558,,500.0,,,1763260591.105388,500.0,4562,534.8449549674988
,,,,,,437996,,500.0,,,1763260592.374854,500.0,4576,536.1144211292267
,,,,,,441610,,500.0,,,1763260595.7213264,500.0,4613,539.4608933925629
1.0102055966854095e-05,0.00409650756046176,0.5707451701164246,0.0,0.0011140182614326477,3.433179881540127e-05,442880,-0.0005899472162127495,,-0.1634204387664795,863.0,1763260596.8656375,,4626,540.6052045822144
1.125037670135498e-06,619.3934326171875,0.5323754549026489,0.0,-0.00011793524026870728,3.379416375537403e-05,443776,0.0008178763091564178,,-0.00037610530853271484,863.0,1763260597.6458225,,4635,541.3853895664215
1.2223608791828156e-05,0.0017392560839653015,0.5769147872924805,0.0,-0.0014392659068107605,3.341013871249743e-05,444416,0.001147679053246975,,0.2374061942100525,863.0,1763260598.2362304,,4641,541.9757974147797
,,,,,,444691,,500.0,,,1763260598.4655058,500.0,4644,542.2050728797913
2.755783498287201e-06,0.0010672600474208593,0.5810577869415283,0.0,0.00014623254537582397,3.2181258575292304e-05,446464,0.0001725396141409874,,-0.28373289108276367,864.0,1763260600.082345,,4661,543.8219120502472
8.681695908308029e-05,0.002257743151858449,0.5342419743537903,0.0,0.0003171078860759735,3.133640711894259e-05,447872,-0.0027218861505389214,,-0.15198183059692383,865.0,1763260601.346698,,4675,545.0862650871277
1.3221055269241333e-05,0.0007583776605315506,0.5308471918106079,0.0,-0.0015441998839378357,3.0337942007463425e-05,449536,-0.0008097793906927109,,0.3513697385787964,866.0,1763260602.8216136,,4691,546.5611805915833
6.404705345630646e-06,0.0014991608913987875,0.6008761525154114,0.0,-0.0007262527942657471,2.9262673706398346e-05,451328,-0.0003072274848818779,,-0.3674861192703247,866.0,1763260604.451027,,4709,548.190593957901
7.560476660728455e-06,793.9705200195312,0.49064910411834717,0.0,-1.1883676052093506e-05,2.9032258680672385e-05,451712,-0.0005851425230503082,,-0.0006812810897827148,866.0,1763260604.784517,,4713,548.5240840911865
,,,,,,454376,,500.0,,,1763260607.1581037,500.0,4738,550.8976707458496
6.3749030232429504e-06,692.1950073242188,0.6079185009002686,0.0,0.00054180808365345,2.7419355319580063e-05,454400,-0.00022366736084222794,,-0.0004324913024902344,868.0,1763260607.2352128,,4739,550.9747798442841
3.5800039768218994e-06,0.0013841950567439198,0.6024281978607178,0.0,-1.0564923286437988e-05,2.7265745302429423e-05,454656,-0.00015661120414733887,,-2.208428144454956,868.0,1763260607.4544926,,4741,551.1940596103668
,,,,,,454876,,500.0,,,1763260607.5984757,500.0,4743,551.3380427360535
3.203749656677246e-07,0.0009597549214959145,0.587203860282898,0.0,9.90256667137146e-05,2.649769521667622e-05,455936,-7.06017017364502e-05,,-0.030644655227661133,868.0,1763260608.610194,,4754,552.3497610092163
2.9375776648521423e-05,0.0045301103964447975,0.5262723565101624,0.0,-0.000604093074798584,2.542242691561114e-05,457728,0.0009278003126382828,,-3.715968132019043,869.0,1763260610.215416,,4772,553.9549829959869
1.6774982213974e-05,707.992431640625,0.5841121673583984,0.0,0.00025258399546146393,2.457757364027202e-05,459136,0.0010329335927963257,,0.00016683340072631836,869.0,1763260611.51908,,4786,555.2586469650269
3.91155481338501e-06,0.001736725796945393,0.6103980541229248,0.0,-0.0006593987345695496,2.45007686316967e-05,459264,0.0003058984875679016,,-0.0226362943649292,869.0,1763260611.630404,,4787,555.369971036911
1.341104507446289e-07,0.0009991965489462018,0.5926125049591064,0.0,-1.0732561349868774e-05,2.442396362312138e-05,459392,2.1906569600105286e-05,,0.21244966983795166,870.0,1763260611.7419407,,4788,555.4815077781677
1.3718381524085999e-06,328.44140625,0.5833209156990051,0.0,0.0002407357096672058,2.396313357166946e-05,460160,0.00010995473712682724,,-3.135204315185547e-05,870.0,1763260612.448042,,4796,556.1876089572906
,,,,,,460542,,500.0,,,1763260612.7116666,500.0,4799,556.451233625412
1.1939555406570435e-06,0.0017737394664436579,0.5588088631629944,0.0,6.974674761295319e-05,2.3348693503066897e-05,461184,0.00019963085651397705,,-0.3834306001663208,870.0,1763260613.341099,,4806,557.0806660652161
,,,,,,461542,,500.0,,,1763260613.6361341,500.0,4809,557.3757011890411
3.298930823802948e-05,0.0007187366718426347,0.6165542006492615,0.0,-0.0029184604063630104,2.288786527060438e-05,461952,-0.0009370353072881699,,-0.004882097244262695,871.0,1763260614.0439734,,4813,557.7835404872894
7.35744833946228e-07,0.0015745862619951367,0.5784278512001038,0.0,-5.21540641784668e-06,2.0583716832334176e-05,465792,0.0001378040760755539,,0.019238293170928955,872.0,1763260617.536993,,4851,561.2765600681305
1.527555286884308e-05,0.0008050069445744157,0.585735559463501,0.0,-6.976351141929626e-05,2.0506911823758855e-05,465920,0.0014808829873800278,,-0.03531157970428467,872.0,1763260617.6791768,,4852,561.4187438488007
2.523884177207947e-07,746.6740112304688,0.5553011894226074,0.0,0.0001224130392074585,2.0122888599871658e-05,466560,0.00044489745050668716,,-0.00022721290588378906,872.0,1763260618.236216,,4859,561.9757831096649
3.819353878498077e-06,476.1845703125,0.5769091844558716,0.0,0.00024062581360340118,1.9585253539844416e-05,467456,-0.00013582315295934677,,-0.0001704692840576172,873.0,1763260619.0507348,,4868,562.7903017997742
7.777474820613861e-06,0.00151722296141088,0.5678471326828003,0.0,-0.0005222037434577942,1.9201228496967815e-05,468096,-0.0005155997350811958,,0.5155167579650879,873.0,1763260619.6108184,,4874,563.350385427475
1.041218638420105e-06,668.5546264648438,0.5790820717811584,0.0,0.00021015293896198273,1.8970813471241854e-05,468480,-0.00010325759649276733,,-1.4185905456542969e-05,873.0,1763260619.9752178,,4878,563.714784860611
,,,,,,468880,,500.0,,,1763260620.3164418,500.0,4882,564.0560088157654
7.1711838245391846e-06,0.0009467488853260875,0.5668619871139526,0.0,0.00020049139857292175,1.6666666851961054e-05,472320,-0.0013710260391235352,,-0.006872773170471191,875.0,1763260623.4131732,,4915,567.152740240097
1.6847625374794006e-06,0.0011305237421765924,0.603281557559967,0.0,0.00038819387555122375,1.6359446817659773e-05,472832,-0.00044342782348394394,,-0.0732337236404419,875.0,1763260623.890769,,4920,567.6303360462189
7.469207048416138e-07,788.8715209960938,0.5839775204658508,0.0,5.667656660079956e-05,1.5668203559471294e-05,473984,-0.00010168924927711487,,-9.59634780883789e-05,875.0,1763260624.9254556,,4932,568.665022611618
5.122274160385132e-06,0.0017848194111138582,0.47774919867515564,0.0,-0.001047711819410324,1.5591398550895974e-05,474112,-0.00028038956224918365,,-0.24332165718078613,875.0,1763260625.0379124,,4933,568.7774794101715
