charts/learning_rate,_runtime,losses/old_approx_kl,charts/episodic_return,global_step,losses/clipfrac,losses/explained_variance,losses/entropy,losses/approx_kl,_timestamp,charts/SPS,charts/episodic_length,_step,losses/value_loss,losses/policy_loss
0.00010714285599533468,429.1620604991913,-0.007643736898899078,,321536,0.0,0.6004984378814697,0.5002102851867676,0.0015439745038747787,1763260485.4096155,800.0,,3498,0.0015890791546553373,0.000502217561006546
0.0001068356359610334,429.61512327194214,0.016887955367565155,,322048,0.0,0.801726222038269,0.4895551800727844,0.000600024126470089,1763260485.8626783,800.0,,3503,0.0028067785315215588,-0.009743615984916687
0.00010622119589243084,430.5465853214264,0.0009542936459183693,,323072,0.0,0.774451494216919,0.5035231709480286,5.0078146159648895e-05,1763260486.7941403,801.0,,3513,0.003920531831681728,0.004779841750860214
0.00010545314580667764,431.72482991218567,0.0003817649558186531,,324352,0.0,-0.6138972043991089,0.4361613690853119,0.0006539328023791313,1763260487.972385,802.0,,3525,0.0022301985882222652,-0.008069097995758057
0.00010476190800545737,432.7720353603363,0.0036965003237128258,,325504,0.0,0.006443917751312256,0.406788170337677,0.0003893272951245308,1763260489.0195904,802.0,,3537,728.7691650390625,-0.0018609613180160522
0.00010368663788540289,434.41018414497375,0.005169752053916454,,327296,0.00390625,0.32052356004714966,0.35039350390434265,0.002499590627849102,1763260490.6577392,804.0,,3554,0.0011120605049654841,-0.0068475306034088135
,434.4482707977295,,500.0,327405,,,,,1763260490.6958258,,500.0,3555,,
0.00010238095273962244,436.34737730026245,-0.0021524112671613693,,329472,0.0,0.004843473434448242,0.4299165606498718,0.0005676336586475372,1763260492.5949323,805.0,,3576,958.6671142578125,0.00931868702173233
0.0001022273427224718,436.6041536331177,0.0003290092572569847,,329728,0.0,0.6528933048248291,0.46622776985168457,6.468314677476883e-05,1763260492.8517087,805.0,,3578,0.0020162216387689114,-0.0020665451884269714
0.00010207373270532116,436.83055233955383,-0.0016333898529410362,,329984,0.0,0.009240806102752686,0.40245556831359863,7.778499275445938e-05,1763260493.0781074,805.0,,3581,654.3109130859375,0.0007933937013149261
0.00010153609764529392,437.6401867866516,0.005652661435306072,,330880,0.0,0.5204854011535645,0.4273209571838379,0.0003792187198996544,1763260493.8877418,806.0,,3589,0.0021180978510528803,-0.004498723894357681
0.00010007680248236284,439.8362159729004,0.006086905486881733,,333312,0.0,-2.621138572692871,0.3738139867782593,0.0008492143824696541,1763260496.083771,808.0,,3613,0.0017954197246581316,-0.011349625885486603
9.95391674223356e-05,440.6548578739166,0.0014632521197199821,,334208,0.0,0.23400646448135376,0.38820385932922363,0.0003449758514761925,1763260496.902413,808.0,,3622,0.001099644461646676,0.0016963407397270203
9.846390457823873e-05,442.258474111557,-0.002655155025422573,,336000,0.0,0.0040648579597473145,0.38092201948165894,2.9020942747592926e-05,1763260498.5060291,809.0,,3640,659.111572265625,-0.0010765288025140762
9.746543946675956e-05,443.77813506126404,0.011266190558671951,,337664,0.0,-1.6822571754455566,0.41476958990097046,0.0020659249275922775,1763260500.02569,810.0,,3656,0.0063818530179560184,-0.0008138231933116913
9.669738938100636e-05,444.93437004089355,-0.0019240807741880417,,338944,0.0,0.002055525779724121,0.45921027660369873,0.0013500750064849854,1763260501.181925,811.0,,3669,821.7998657226562,0.00565633550286293
9.60829493124038e-05,445.8700325489044,0.0008087353780865669,,339968,0.0,0.011721312999725342,0.3875032663345337,0.0008486947044730186,1763260502.1175876,812.0,,3679,988.1206665039062,0.01246599294245243
,446.2271556854248,,500.0,340405,,,,,1763260502.4747107,,500.0,3683,,
9.577572927810252e-05,446.3203077316284,6.686896085739136e-05,,340480,0.0,0.010825097560882568,0.44156867265701294,0.00012021511793136597,1763260502.5678627,812.0,,3684,749.9490356445312,0.002103932201862335
9.408601908944547e-05,448.86055183410645,-0.0023060087114572525,,343296,0.0,-11.89184284210205,0.44073188304901123,0.00013817660510540009,1763260505.1081069,814.0,,3711,0.0017696171998977661,0.0006495006382465363
9.400921408087015e-05,449.0124490261078,-0.0009817471727728844,,343424,0.0,0.0027352571487426758,0.40473559498786926,0.0001685088500380516,1763260505.260004,814.0,,3713,828.6567993164062,-0.0006803572177886963
9.385560406371951e-05,449.23461842536926,0.0019070999696850777,,343680,0.0,0.6317316293716431,0.4489613473415375,0.0001657651737332344,1763260505.4821734,814.0,,3715,0.0011589541099965572,0.0027351249009370804
9.285714622819796e-05,450.72591829299927,0.00040754489600658417,,345344,0.0,-12.149274826049805,0.4015883207321167,0.0003552660346031189,1763260506.9734733,815.0,,3731,0.001822813181206584,-0.001533210277557373
9.270353621104732e-05,450.95271372795105,-0.0006044767796993256,,345600,0.0,-0.9156039953231812,0.36852845549583435,0.0006766915321350098,1763260507.2002687,815.0,,3734,0.006558196619153023,-0.010327581316232681
9.139785106526688e-05,452.9281597137451,0.007155437953770161,,347776,0.0,-2.7359485626220703,0.41435790061950684,0.0001584431156516075,1763260509.1757147,817.0,,3755,0.0015573190758004785,-0.005542919039726257
9.016897092806175e-05,454.78934836387634,1.989956945180893e-05,,349824,0.0,0.08877289295196533,0.4089840054512024,0.00016295257955789566,1763260511.0369034,818.0,,3775,0.0005952109931968153,0.00039827078580856323
8.993855590233579e-05,455.1253275871277,0.010171585716307163,,350208,0.0,0.3028768301010132,0.39822953939437866,0.00020919088274240494,1763260511.3728826,818.0,,3779,0.0019406270002946258,-0.002312406897544861
8.840245573082939e-05,457.47131514549255,-0.0001605842262506485,,352768,0.0,0.6950607299804688,0.464915931224823,2.2040680050849915e-05,1763260513.7188702,820.0,,3804,0.001378739019855857,0.000688113272190094
8.824884571367875e-05,457.69430780410767,0.0003943033516407013,,353024,0.0,0.00519716739654541,0.4399816393852234,1.619383692741394e-05,1763260513.9418628,820.0,,3807,354.904052734375,4.494190216064453e-05
8.579109271522611e-05,461.38410329818726,0.0021027466282248497,,357120,0.0,-0.7575539350509644,0.44375312328338623,8.578132838010788e-05,1763260517.6316583,822.0,,3847,0.007658942602574825,0.002566549926996231
,464.38573479652405,,500.0,360405,,,,,1763260520.6332898,,500.0,3879,,
8.356374746654183e-05,464.8406307697296,-0.0006408710032701492,,360832,0.0,-0.4020354747772217,0.4674055874347687,0.0007926449179649353,1763260521.0881858,824.0,,3883,0.001742122694849968,-0.0006498023867607117
,464.86763310432434,,500.0,360905,,,,,1763260521.1151881,,500.0,3884,,
8.333333244081587e-05,465.1767990589142,-0.006126305088400841,,361216,0.0,-3.2531113624572754,0.36551231145858765,0.0008415151387453079,1763260521.424354,825.0,,3887,0.004161471035331488,-0.010370067320764065
8.31029174150899e-05,465.51265382766724,0.006442788057029247,,361600,0.0,0.3811066746711731,0.42749905586242676,0.0004454879090189934,1763260521.7602088,825.0,,3891,0.006144784390926361,0.0009054290130734444
8.264208736363798e-05,466.21514415740967,-0.002648366615176201,,362368,0.0,-0.1152791976928711,0.44738659262657166,3.86945903301239e-05,1763260522.4626992,825.0,,3898,0.0020061058457940817,0.0009527727961540222
8.179723226930946e-05,467.48147344589233,0.0015539797022938728,,363776,0.0,-5.847018241882324,0.33966007828712463,0.0008066864684224129,1763260523.7290285,826.0,,3912,0.0022301608696579933,-0.002497214823961258
8.164362225215882e-05,467.7043001651764,-0.002200375311076641,,364032,0.0,0.0028707385063171387,0.37093478441238403,4.7801993787288666e-05,1763260523.9518552,826.0,,3915,0.0001848072133725509,-0.0013625957071781158
,468.9290235042572,,500.0,365405,,,,,1763260525.1765785,,500.0,3928,,
7.987711433088407e-05,470.3873932361603,-0.002050315961241722,,366976,0.0,0.005078494548797607,0.3093864917755127,2.4428591132164e-05,1763260526.6349483,828.0,,3944,950.9968872070312,-0.0009379126131534576
7.980030932230875e-05,470.49712014198303,-0.0018673539161682129,,367104,0.0,0.024243295192718506,0.3535745441913605,8.0866739153862e-05,1763260526.7446752,828.0,,3945,0.006233053281903267,0.0006811171770095825
7.972350431373343e-05,470.6097571849823,0.00724941398948431,,367232,0.0,0.871601939201355,0.3022956848144531,0.0006174584850668907,1763260526.8573122,828.0,,3946,0.001149896183051169,-0.0024342387914657593
7.926267426228151e-05,471.31522822380066,0.00018501747399568558,,368000,0.0,0.0037521719932556152,0.3168462812900543,3.407709300518036e-06,1763260527.5627832,828.0,,3954,607.8872680664062,-8.162856101989746e-05
,472.1356620788574,,500.0,368905,,,,,1763260528.383217,,500.0,3963,,
7.834101415937766e-05,472.68897581100464,0.011332846246659756,,369536,0.0,0.9136002063751221,0.3086004853248596,0.0006654849275946617,1763260528.9365308,829.0,,3969,0.0023596538230776787,-0.007746152579784393
7.757296407362446e-05,473.85783100128174,-0.0016792463138699532,,370816,0.0,-3.031179428100586,0.35670167207717896,0.0002021072432398796,1763260530.105386,830.0,,3981,0.0006138680037111044,-0.0007739029824733734
7.749615906504914e-05,473.9744493961334,0.0010612010955810547,,370944,0.0,-0.002309441566467285,0.3467729985713959,1.7736107110977173e-05,1763260530.2220044,830.0,,3983,701.2620239257812,-0.000920470803976059
,475.2938220500946,,500.0,372405,,,,,1763260531.541377,,500.0,3997,,
7.519200880778953e-05,477.46879053115845,-0.0006614243611693382,,374784,0.0,-1.7999074459075928,0.37818384170532227,0.0017956653609871864,1763260533.7163455,832.0,,4020,0.0012700117658823729,-0.002533428370952606
7.281106081791222e-05,481.0476989746094,-0.0007766429334878922,,378752,0.0,0.4650193452835083,0.4296101927757263,5.0669535994529724e-05,1763260537.295254,834.0,,4059,0.001390723860822618,-0.0021953843533992767
7.112135062925518e-05,483.6137924194336,0.0036932583898305893,,381568,0.0,-0.818835973739624,0.46876800060272217,0.0011644642800092697,1763260539.8613474,836.0,,4087,0.005412997677922249,-0.006234452128410339
7.089093560352921e-05,483.9514491558075,-0.0015646172687411308,,381952,0.0,0.001819908618927002,0.40709829330444336,3.1218864023685455e-05,1763260540.1990042,836.0,,4091,760.85888671875,-0.0006015393882989883
,485.2302670478821,,500.0,383405,,,,,1763260541.477822,,500.0,4105,,
6.973886047489941e-05,485.6927967071533,-0.0025758929550647736,,383872,0.0,0.25352901220321655,0.36128783226013184,0.000559050589799881,1763260541.9403517,837.0,,4109,0.0015261139487847686,-0.0057625845074653625
,486.1510624885559,,500.0,384405,,,,,1763260542.3986175,,500.0,4115,,
6.912442040629685e-05,486.6243050098419,0.0007810303941369057,,384896,0.0,-0.608077883720398,0.4115132987499237,9.756255894899368e-05,1763260542.87186,838.0,,4119,0.0008013758342713118,-4.731118679046631e-05
,488.8464415073395,,500.0,387405,,,,,1763260545.0939965,,500.0,4144,,
6.728110747644678e-05,489.37960410118103,0.0008303150534629822,,387968,0.0,0.002959728240966797,0.47905051708221436,5.346536636352539e-05,1763260545.627159,839.0,,4150,694.6359252929688,0.00017748959362506866
6.612903234781697e-05,491.12026858329773,0.00012322794646024704,,389888,0.0,-0.11207830905914307,0.4494560658931732,2.003740519285202e-05,1763260547.3678236,840.0,,4168,0.0016610430320724845,0.0002864636480808258
6.520737224491313e-05,492.4921872615814,0.0014968058094382286,,391424,0.0,-0.0006566047668457031,0.423877477645874,0.0001049460843205452,1763260548.7397423,841.0,,4184,516.8865356445312,0.00010970234870910645
6.459293217631057e-05,493.41462755203247,0.0020956508815288544,,392448,0.0,0.0012633204460144043,0.4024612307548523,0.0001543927937746048,1763260549.6621826,842.0,,4194,830.7037963867188,-0.0014647431671619415
6.428571214200929e-05,493.89252614974976,0.0002906434237957001,,392960,0.0,-0.000827789306640625,0.525958240032196,0.00010117702186107635,1763260550.1400812,842.0,,4199,504.198974609375,0.0016470998525619507
6.27496192464605e-05,496.1926167011261,0.00028377678245306015,,395520,0.0,-0.0018676519393920898,0.5153111815452576,1.014210283756256e-06,1763260552.4401717,843.0,,4224,598.0086059570312,-8.29249620437622e-06
6.244239921215922e-05,496.6381125450134,-0.00023774616420269012,,396032,0.0,0.000737607479095459,0.4465181827545166,0.00029537081718444824,1763260552.8856676,843.0,,4229,152.37124633789062,0.00034484267234802246
6.15975441178307e-05,497.89963960647583,0.0008711209520697594,,397440,0.0,-0.001518845558166504,0.49227213859558105,3.932509571313858e-05,1763260554.1471946,844.0,,4243,1201.9432373046875,-0.001220501959323883
6.136712909210473e-05,498.26809883117676,0.00046361982822418213,,397824,0.0,0.5960733890533447,0.5285322070121765,6.203725934028625e-05,1763260554.5156538,844.0,,4246,0.0005484055727720261,0.000605754554271698
,498.7394950389862,,500.0,398405,,,,,1763260554.98705,,500.0,4252,,
6.090629904065281e-05,498.93812227249146,-7.062964141368866e-05,,398592,0.0,0.484208345413208,0.46033143997192383,0.00044534727931022644,1763260555.1856773,845.0,,4254,0.004727108404040337,-0.0014227405190467834
6.082949403207749e-05,499.0785937309265,0.00824341457337141,,398720,0.0,-2.755934238433838,0.45683175325393677,0.00047674309462308884,1763260555.3261487,845.0,,4255,0.003751329844817519,-0.0070609599351882935
5.975422391202301e-05,500.6789972782135,0.0013401471078395844,,400512,0.0,2.8789043426513672e-05,0.4746776819229126,9.41157341003418e-05,1763260556.9265523,846.0,,4273,280.8750915527344,-0.001902259886264801
5.952380888629705e-05,501.0127499103546,1.5336088836193085e-05,,400896,0.0,-0.5071156024932861,0.5376033186912537,1.0569579899311066e-05,1763260557.260305,846.0,,4276,0.0022285040467977524,0.00025969743728637695
,501.01786637306213,,500.0,400905,,,,,1763260557.2654214,,500.0,4277,,
5.944700387772173e-05,501.1578471660614,0.0004262058064341545,,401024,0.0,-0.0006567239761352539,0.50990891456604,3.7911348044872284e-05,1763260557.4054022,846.0,,4278,226.17356872558594,0.0022885575890541077
5.8832563809119165e-05,502.05560326576233,0.0029938863590359688,,402048,0.0,0.5378672480583191,0.4876067042350769,0.0003009578213095665,1763260558.3031583,847.0,,4288,0.005739876534789801,0.004096451215445995
5.8678953791968524e-05,502.310909986496,-0.0073262667283415794,,402304,0.0,0.24488192796707153,0.4682079553604126,0.00031610671430826187,1763260558.558465,847.0,,4290,0.0013523297384381294,-0.005152041092514992
5.8602148783393204e-05,502.4246356487274,0.001693624071776867,,402432,0.0,-0.0004911422729492188,0.5245350003242493,0.00011070910841226578,1763260558.6721907,847.0,,4292,637.412841796875,0.0022643357515335083
5.721966226701625e-05,504.5059142112732,0.0010577058419585228,,404736,0.0,-0.04899704456329346,0.508258581161499,0.0007194401696324348,1763260560.7534692,848.0,,4314,0.003075905842706561,-0.003299243748188019
5.6989247241290286e-05,504.84135913848877,0.005888395011425018,,405120,0.0,0.12554168701171875,0.4530031085014343,0.0004104357212781906,1763260561.0889142,848.0,,4318,0.006028172560036182,-0.010499916970729828
5.529954069061205e-05,507.3799874782562,-0.0023194504901766777,,407936,0.0,0.0007323622703552246,0.5642687082290649,5.30024990439415e-05,1763260563.6275425,849.0,,4346,650.748046875,0.0025440938770771027
5.4070660553406924e-05,509.28466176986694,-0.0010412363335490227,,409984,0.0,0.0019794702529907227,0.507256269454956,4.539545625448227e-05,1763260565.5322168,850.0,,4366,832.7099609375,-0.00045390427112579346
5.368663551053032e-05,509.87535309791565,0.000379328615963459,,410624,0.0,0.315851092338562,0.5210720300674438,3.548339009284973e-07,1763260566.122908,851.0,,4372,0.005159114021807909,0.00013543479144573212
5.337941547622904e-05,510.3233072757721,0.003036968410015106,,411136,0.0,0.07506293058395386,0.46607062220573425,0.00015266053378582,1763260566.5708623,851.0,,4377,0.005671522114425898,-0.005788832902908325
5.330261046765372e-05,510.4344103336334,-2.2761523723602295e-05,,411264,0.0,0.28878873586654663,0.44660383462905884,0.0002772621810436249,1763260566.6819654,851.0,,4378,0.0033070403151214123,-0.0007093548774719238
5.276497540762648e-05,511.25172686576843,0.0004284139722585678,,412160,0.0,0.11441951990127563,0.5154709219932556,2.1345913410186768e-05,1763260567.499282,851.0,,4387,0.001639670692384243,0.0003065168857574463
5.2227343985578045e-05,512.0693938732147,-0.00010467134416103363,,413056,0.0,0.26903390884399414,0.43283623456954956,2.3748725652694702e-06,1763260568.316949,852.0,,4396,0.0031499327160418034,-8.631497621536255e-06
5.107526885694824e-05,513.8109283447266,-0.0028804028406739235,,414976,0.0,0.0006808042526245117,0.4292362630367279,8.8508240878582e-05,1763260570.0584834,853.0,,4415,806.3759765625,-0.0007277205586433411
4.854070721194148e-05,517.6037085056305,-0.007035629823803902,,419200,0.0,-1.465759038925171,0.4824809730052948,0.0007475558668375015,1763260573.8512635,855.0,,4456,0.003588300198316574,0.0018345117568969727
4.769585211761296e-05,518.8642990589142,-0.0035317428410053253,,420608,0.0,0.5019194483757019,0.43584415316581726,0.0002937857061624527,1763260575.111854,855.0,,4470,0.006389156449586153,-0.010732613503932953
,519.5794823169708,,500.0,421405,,,,,1763260575.8270373,,500.0,4478,,
4.7081412049010396e-05,519.7888171672821,0.0009961752220988274,,421632,0.0,0.27954721450805664,0.5409040451049805,3.36645171046257e-05,1763260576.0363722,856.0,,4480,0.005642279516905546,-0.001204655971378088
,520.8664581775665,,500.0,422905,,,,,1763260577.1140132,,500.0,4492,,
4.608295057551004e-05,521.3057696819305,0.005872182548046112,,423296,0.0,0.20901477336883545,0.45961692929267883,0.00019012205302715302,1763260577.5533247,857.0,,4496,0.0014906344003975391,-0.0022936277091503143
4.600614556693472e-05,521.418221950531,0.0005966508761048317,,423424,0.0,-7.915496826171875e-05,0.4346179664134979,5.614478141069412e-05,1763260577.665777,857.0,,4498,841.34521484375,-0.0006573647260665894
4.4623655412578955e-05,523.5006973743439,0.005497784353792667,,425728,0.0,0.04648303985595703,0.4839714467525482,0.0005029132589697838,1763260579.7482524,858.0,,4520,0.002785423072054982,-0.008743241429328918
,523.6306338310242,,500.0,425905,,,,,1763260579.8781888,,500.0,4522,,
4.4393240386852995e-05,523.8352735042572,-0.0014728736132383347,,426112,0.0,-0.7018424272537231,0.4360785484313965,6.027333438396454e-05,1763260580.0828285,858.0,,4524,0.006745317950844765,-0.003968298435211182
4.4316435378277674e-05,523.9473416805267,-0.004666734486818314,,426240,0.0,-0.38697052001953125,0.4939623177051544,9.87369567155838e-05,1763260580.1948967,858.0,,4525,0.003855587914586067,2.668052911758423e-05
,524.0747592449188,,500.0,426405,,,,,1763260580.3223143,,500.0,4527,,
4.393241033540107e-05,524.544303894043,0.0012566037476062775,,426880,0.0,0.21079367399215698,0.5183461904525757,0.0004077106714248657,1763260580.791859,858.0,,4531,0.0018705042311921716,-0.005173519253730774
4.385560532682575e-05,524.6588394641876,-0.0008937595412135124,,427008,0.0,0.00031250715255737305,0.501530110836029,0.00014519039541482925,1763260580.9063945,858.0,,4533,399.05352783203125,0.0010559707880020142
4.377880031825043e-05,524.7690184116364,2.837367355823517e-05,,427136,0.0,-0.19442641735076904,0.4700695276260376,6.291456520557404e-05,1763260581.0165734,858.0,,4534,0.005069046746939421,-0.001086893491446972
4.2473118810448796e-05,526.7410509586334,0.0029608039185404778,,429312,0.0,0.2913823127746582,0.5260148048400879,0.00039452407509088516,1763260582.988606,859.0,,4555,0.0018850233172997832,-0.0012026987969875336
4.2089093767572194e-05,527.3009715080261,-0.00021040253341197968,,429952,0.0,-0.001284956932067871,0.5547823309898376,3.830716013908386e-05,1763260583.5485265,860.0,,4562,778.1676025390625,-0.00017324485816061497
,528.6243245601654,,500.0,431405,,,,,1763260584.8718796,,500.0,4576,,
3.894009205396287e-05,532.0693736076355,-0.006449204869568348,,435200,0.0,-0.025184273719787598,0.4938168227672577,0.0004290333017706871,1763260588.3169286,862.0,,4613,0.002235506661236286,-0.0016398364678025246
3.817204196820967e-05,533.2394654750824,0.0001927753910422325,,436480,0.0,0.0006797313690185547,0.5241265892982483,5.536805838346481e-05,1763260589.4870205,862.0,,4626,848.059326171875,0.00036582350730895996
,534.0732321739197,,500.0,437405,,,,,1763260590.3207872,,500.0,4635,,
3.725038550328463e-05,534.6189224720001,0.0006970716640353203,,438016,0.0,-0.0017282962799072266,0.4793226718902588,1.639779657125473e-05,1763260590.8664775,863.0,,4641,267.7039489746094,0.000238712877035141
3.701997047755867e-05,534.9880909919739,-0.0007996903732419014,,438400,0.0,-1.371598243713379,0.42958831787109375,7.15041533112526e-05,1763260591.235646,863.0,,4644,0.003201871644705534,0.002894338220357895
3.602150536607951e-05,536.4833920001984,0.004118483513593674,,440064,0.0,-0.01484370231628418,0.5258718729019165,0.0001390744000673294,1763260592.730947,864.0,,4661,0.003829218912869692,-0.003538474440574646
3.5176650271750987e-05,537.7477397918701,0.0018685124814510345,,441472,0.0,-0.0001043081283569336,0.44593048095703125,1.6769394278526306e-05,1763260593.9952948,865.0,,4675,822.2333984375,0.0016564037650823593
3.417818879825063e-05,539.2742033004761,-0.0011669201776385307,,443136,0.0,0.2557346820831299,0.4718477129936218,3.183353692293167e-05,1763260595.5217583,865.0,,4691,0.004813849925994873,-0.0012196600437164307
3.310291867819615e-05,540.874046087265,0.003259713761508465,,444928,0.0,-0.0003865957260131836,0.47871944308280945,3.870297223329544e-05,1763260597.121601,866.0,,4709,875.62744140625,0.0007912740111351013
,541.2783575057983,,500.0,445405,,,,,1763260597.5259125,,500.0,4713,,
,543.5635340213776,,500.0,447905,,,,,1763260599.811089,,500.0,4738,,
3.125960211036727e-05,543.6631593704224,0.0010876813903450966,,448000,0.0,-0.0007613897323608398,0.42094773054122925,7.729046046733856e-06,1763260599.9107144,867.0,,4739,854.5731201171875,0.0008296668529510498
3.110599209321663e-05,543.8846883773804,0.0004372233524918556,,448256,0.0,0.3960607647895813,0.5315195322036743,4.312954843044281e-06,1763260600.1322434,867.0,,4741,0.0017533386126160622,-1.574307680130005e-05
,544.0062508583069,,500.0,448405,,,,,1763260600.2538059,,500.0,4743,,
3.0337942007463425e-05,545.0403587818146,-7.213279604911804e-05,,449536,0.0,-1.3419170379638672,0.47130298614501953,4.563480615615845e-06,1763260601.2879138,868.0,,4754,0.0047110398299992085,0.0003327745944261551
,546.698150396347,,500.0,451405,,,,,1763260602.9457054,,500.0,4772,,
2.8341013603494503e-05,548.0428702831268,-0.001655816100537777,,452864,0.0,-0.18327701091766357,0.47892647981643677,5.7746656239032745e-05,1763260604.2904253,869.0,,4786,0.0022944710217416286,-0.0021262504160404205
,548.0588397979736,,500.0,452905,,,,,1763260604.3063948,,500.0,4787,,
2.8264208594919182e-05,548.1559388637543,0.0011189160868525505,,452992,0.0,-0.0017559528350830078,0.4882974326610565,8.142553269863129e-06,1763260604.403494,869.0,,4788,359.3665466308594,-0.00016028434038162231
2.7726575353881344e-05,548.9665250778198,-0.0011125551536679268,,453888,0.0,0.46740537881851196,0.5049681067466736,3.702472895383835e-05,1763260605.21408,870.0,,4796,0.0015112963737919927,-0.0014342591166496277
2.7572965336730704e-05,549.1905171871185,-0.006297693587839603,,454144,0.0,-0.45887649059295654,0.47418859601020813,0.00012772995978593826,1763260605.4380722,870.0,,4799,0.003652274375781417,-0.0002900734543800354
,549.821658372879,,500.0,454905,,,,,1763260606.0692134,,500.0,4806,,
2.6958525268128142e-05,550.1183290481567,-0.00022726692259311676,,455168,0.0,0.06150859594345093,0.3942253291606903,8.976086974143982e-06,1763260606.365884,870.0,,4809,0.0024989948142319918,-0.0008830372244119644
2.672811024240218e-05,550.489866733551,-0.0001147594302892685,,455552,0.0,-4.108962059020996,0.46680748462677,4.114583134651184e-06,1763260606.7374218,870.0,,4813,0.006466867867857218,0.0008551180362701416
,553.9580729007721,,500.0,459405,,,,,1763260610.205628,,500.0,4851,,
2.434715861454606e-05,554.065908908844,-0.003225967288017273,,459520,0.0,-0.0006483793258666992,0.44422999024391174,5.233287811279297e-05,1763260610.313464,872.0,,4852,403.01055908203125,0.00029211491346359253
2.388632856309414e-05,554.7666749954224,-0.001240747980773449,,460288,0.0,-0.16150903701782227,0.4235265254974365,2.2775493562221527e-05,1763260611.01423,872.0,,4859,0.0015365229919552803,-0.0014884639531373978
2.3348693503066897e-05,555.5851330757141,0.0016814684495329857,,461184,0.0,-0.2886230945587158,0.4789838492870331,3.602076321840286e-05,1763260611.832688,873.0,,4868,0.0022647154983133078,0.0006393790245056152
2.29646702791797e-05,556.1455180644989,0.0018069026991724968,,461824,0.0,-0.26453471183776855,0.4699099063873291,0.0001505715772509575,1763260612.393073,873.0,,4874,0.0015963854966685176,0.0036277472972869873
2.273425525345374e-05,556.4814777374268,-0.0016382746398448944,,462208,0.0,-0.1290140151977539,0.4512759745121002,2.566911280155182e-05,1763260612.7290328,873.0,,4878,0.0018207859247922897,-0.0008444599807262421
2.2503840227727778e-05,556.9093677997589,-0.0004778597503900528,,462592,0.0,-0.7629553079605103,0.46558451652526855,1.5832483768463135e-06,1763260613.1569228,873.0,,4882,0.003950791899114847,0.00010225549340248108
2.0506911823758855e-05,559.9168419837952,1.7845071852207184e-05,,465920,0.0,-0.0008236169815063477,0.504016101360321,1.0756775736808777e-06,1763260616.164397,874.0,,4915,920.2500610351562,0.00021044164896011353
2.0199693608446978e-05,560.3642637729645,-0.0011914903298020363,,466432,0.0,-0.0003120899200439453,0.4853620231151581,8.725561201572418e-06,1763260616.6118188,875.0,,4920,1090.608642578125,0.0005618445575237274
1.9431643522693776e-05,561.5152056217194,-0.0024373847991228104,,467712,0.0,-0.020086288452148438,0.48527923226356506,1.117214560508728e-05,1763260617.7627606,875.0,,4932,0.0027395952492952347,-0.000616561621427536
1.9354838514118455e-05,561.625031709671,0.0011522052809596062,,467840,0.0,0.15380483865737915,0.4589378237724304,4.3540261685848236e-05,1763260617.8725867,875.0,,4933,0.0022925713565200567,-0.000947931781411171
,562.1299872398376,,500.0,468405,,,,,1763260618.3775423,,500.0,4939,,
1.8586790247354656e-05,562.7807281017303,-0.000345584936439991,,469120,0.0,-0.22204875946044922,0.4742298126220703,8.76840204000473e-06,1763260619.028283,876.0,,4946,0.002961941296234727,-0.0003758370876312256
1.8125960195902735e-05,563.4825825691223,-0.001926272176206112,,469888,0.0,-0.12850844860076904,0.43101510405540466,5.535688251256943e-05,1763260619.7301376,876.0,,4953,0.0024389626923948526,-0.0007119551301002502
1.7818740161601454e-05,563.9268715381622,0.0008804872632026672,,470400,0.0,-0.05912446975708008,0.43283766508102417,6.919726729393005e-06,1763260620.1744266,876.0,,4958,0.002781821880489588,0.0005576536059379578
,564.3406162261963,,500.0,470905,,,,,1763260620.5881712,,500.0,4963,,
1.7050691894837655e-05,565.1139805316925,3.069639205932617e-06,,471680,0.0,-0.537856936454773,0.44931814074516296,1.6460195183753967e-05,1763260621.3615355,877.0,,4971,0.0028776905965059996,0.00012348219752311707
1.6973886886262335e-05,565.2244045734406,-0.0004731435328722,,471808,0.0,-1.0337750911712646,0.4131271243095398,5.1371753215789795e-06,1763260621.4719596,877.0,,4972,0.002801097696647048,0.00019632279872894287
,565.7000908851624,,500.0,472405,,,,,1763260621.947646,,500.0,4978,,
1.6436251826235093e-05,566.0080120563507,-0.0031494246795773506,,472704,0.0,-0.4127030372619629,0.4854733347892761,3.3103860914707184e-05,1763260622.255567,877.0,,4981,0.002870628610253334,-0.002598188817501068
1.5975421774783172e-05,566.7130427360535,1.4470890164375305e-05,,473472,0.0,-0.0033016204833984375,0.47330451011657715,2.9578804969787598e-06,1763260622.9605978,877.0,,4989,763.6673583984375,-0.00016561895608901978
1.5668203559471294e-05,567.1962201595306,-7.143523544073105e-05,,473984,0.0,-0.0004296302795410156,0.4634104371070862,4.653818905353546e-06,1763260623.4437752,878.0,,4994,968.5826416015625,-0.0004155263304710388
,568.4637582302094,,500.0,475405,,,,,1763260624.7113132,,500.0,5008,,
,568.9042572975159,,500.0,475905,,,,,1763260625.1518123,,500.0,5013,,
1.4362519323185552e-05,569.1260275840759,-0.0008069491013884544,,476160,0.0,-0.37613821029663086,0.5024765133857727,1.1487863957881927e-05,1763260625.3735826,878.0,,5015,0.0025675769429653883,0.00042801047675311565
