_timestamp,losses/clipfrac,_runtime,losses/old_approx_kl,losses/value_loss,charts/SPS,charts/episodic_return,charts/episodic_length,losses/approx_kl,losses/explained_variance,global_step,_step,losses/entropy,losses/policy_loss,charts/learning_rate
1763260335.7907848,0.0,279.5515568256378,-0.008337139151990414,0.0005350065766833723,710.0,,,0.0006457595154643059,-0.16046059131622314,179072,2024,0.5268141031265259,0.0022970959544181824,0.00019262672867625952
1763260336.0146165,0.0,279.7753884792328,-0.004293408244848251,818.1878662109375,710.0,,,0.00017433427274227142,-1.811981201171875e-05,179328,2027,0.5776925086975098,0.0007569193840026855,0.00019247311865910888
1763260336.2350986,0.0,279.99587059020996,-0.002136616036295891,0.00032861041836440563,710.0,,,0.00010159984230995178,-0.12245392799377441,179584,2029,0.5276774168014526,0.0018754079937934875,0.00019231950864195824
1763260336.680434,0.0,280.44120597839355,-0.0005459943786263466,0.0004134872287977487,711.0,,,0.0002615423873066902,-0.16817474365234375,180096,2034,0.5520114898681641,-0.005564022809267044,0.00019201228860765696
1763260337.716904,0.0,281.4776759147644,0.0023035909980535507,0.00020328507525846362,713.0,,,0.0023813173174858093,-0.018968820571899414,181248,2045,0.5561869144439697,0.0001398976892232895,0.00019132104353047907
1763260338.2044346,,281.9652066230774,,,,500.0,500.0,,,181782,2051,,,
1763260338.3060434,0.0,282.06681537628174,0.0030182600021362305,706.13134765625,714.0,,,9.823031723499298e-05,-0.0002827644348144531,181888,2052,0.49789702892303467,0.0010350663214921951,0.00019093701848760247
1763260340.143329,,283.904100894928,,,,500.0,500.0,,,183782,2070,,,
1763260340.8478298,0.0,284.608601808548,-0.004055279307067394,621.164794921875,716.0,,,0.0002095261588692665,-0.00013434886932373047,184320,2076,0.5699538588523865,0.0061793699860572815,0.0001894777233246714
1763260342.8955376,0.0,286.6563096046448,0.0003666728734970093,0.0005377605557441711,717.0,,,0.00014127790927886963,0.17436885833740234,186112,2093,0.45733970403671265,0.0037335101515054703,0.0001884024532046169
1763260343.0454478,0.0,286.8062198162079,0.007595823146402836,0.00014617975102737546,717.0,,,0.0005506062880158424,-0.0033894777297973633,186240,2094,0.49351829290390015,0.005654647946357727,0.00018832564819604158
1763260345.817813,0.0,289.5785849094391,-0.010485653765499592,0.0006556053413078189,719.0,,,0.0011339159682393074,0.20108884572982788,188544,2117,0.5653181076049805,0.00021672993898391724,0.00018694315804168582
1763260348.3940187,0.0,292.1547906398773,-0.00018377788364887238,0.003819854697212577,721.0,,,7.178634405136108e-06,0.1386074423789978,190976,2141,0.5180991291999817,0.0004632323980331421,0.00018548387743066996
1763260348.8773916,0.0,292.63816356658936,-0.0013111410662531853,0.004293213598430157,721.0,,,0.00011809449642896652,-0.08078312873840332,191488,2146,0.5568529367446899,-0.0008760681375861168,0.00018517665739636868
1763260348.98639,0.0,292.74716210365295,0.0001940615475177765,0.0007401039474643767,722.0,,,0.0009079445153474808,-0.028496742248535156,191616,2147,0.48111847043037415,-0.011497318744659424,0.00018509985238779336
1763260349.0957396,0.00390625,292.856511592865,0.0004269033670425415,0.0001611945772310719,722.0,,,0.0012873634696006775,-0.09738445281982422,191744,2148,0.5763909220695496,0.0017734430730342865,0.00018502304737921804
1763260349.6934435,0.0,293.4542155265808,0.006736720912158489,747.9893798828125,723.0,,,0.0007964344695210457,0.00021541118621826172,192384,2155,0.5305781364440918,-0.0009853001683950424,0.00018463902233634144
1763260351.2845922,0.001953125,295.04536414146423,0.011906825937330723,9.883636812446639e-05,725.0,,,0.0018047643825411797,-0.09286344051361084,194176,2172,0.48201435804367065,0.013788804411888123,0.00018356375221628696
1763260352.9108713,0.0,296.6716432571411,-0.0022404948249459267,0.005193921737372875,725.0,,,0.0007671946659684181,-0.1487410068511963,195456,2185,0.5110315680503845,-0.0045939162373542786,0.00018279570213053375
1763260353.8440278,0.0,297.60479974746704,0.01132566761225462,0.0002348640700802207,726.0,,,0.001760668121278286,-0.01192331314086914,196224,2192,0.5286785364151001,-0.007421024143695831,0.00018233487207908183
1763260354.4813917,,298.2421636581421,,,,500.0,500.0,,,196782,2198,,,
1763260354.635028,0.0,298.3957998752594,-0.002276252955198288,580.4439697265625,726.0,,,0.00010248832404613495,-2.0265579223632812e-05,196864,2199,0.5518876314163208,0.0028259530663490295,0.00018195084703620523
1763260356.179449,0.0,299.9402210712433,-0.003438076004385948,0.00033479812555015087,727.0,,,0.00027696043252944946,-0.036466002464294434,198144,2211,0.550838828086853,-0.0019206181168556213,0.00018118279695045203
1763260356.498984,0.0,300.25975608825684,-0.0011693434789776802,395.3250427246094,727.0,,,0.00015327800065279007,4.124641418457031e-05,198400,2214,0.5321481823921204,0.0026596561074256897,0.0001810291869333014
1763260357.1336243,0.0,300.89439630508423,-0.004536164924502373,0.0007988570723682642,727.0,,,6.956420838832855e-05,-0.08042705059051514,199040,2220,0.5996192097663879,-0.0011468753218650818,0.0001806451618904248
1763260357.3586304,0.0,301.11940240859985,0.0005141496658325195,689.372802734375,728.0,,,0.00016208365559577942,-3.147125244140625e-05,199296,2223,0.5463471412658691,-0.004581566900014877,0.00018049155187327415
1763260357.5807095,0.0,301.34148144721985,-0.0010987967252731323,0.0005969594931229949,728.0,,,0.0011274944990873337,-0.0443120002746582,199552,2225,0.551999568939209,-0.004992760717868805,0.0001803379418561235
1763260357.6909487,0.00390625,301.4517207145691,-0.007805186323821545,0.00022957244073040783,728.0,,,0.0031918538734316826,-0.45242977142333984,199680,2226,0.5452716946601868,-0.014748938381671906,0.0001802611368475482
1763260357.7272315,,301.48800349235535,,,,500.0,500.0,,,199782,2227,,,
1763260358.1676397,0.001953125,301.9284117221832,-0.007820073515176773,0.000142100834636949,729.0,,,0.0010076854377985,-0.060222506523132324,200192,2231,0.5354092121124268,-0.011850811541080475,0.0001799539168132469
1763260358.502549,0.0,302.26332092285156,-0.0008056294173002243,0.000350442947819829,729.0,,,0.0002156384289264679,0.038928210735321045,200576,2235,0.5777095556259155,-0.0038589537143707275,0.00017972350178752095
1763260359.0839434,0.0,302.8447153568268,0.011328370310366154,0.00015116734721232206,730.0,,,0.0009365184232592583,0.04860568046569824,201216,2241,0.5250265002250671,0.002197353169322014,0.00017933947674464434
1763260359.649823,0.0,303.41059494018555,-0.002178794704377651,906.8025512695312,731.0,,,0.0003183102235198021,-2.0265579223632812e-06,201856,2248,0.5058452486991882,-0.003021601587533951,0.00017895545170176774
1763260359.8701396,0.001953125,303.6309115886688,0.0031379815191030502,0.0005939975962974131,731.0,,,0.0007877033203840256,-0.004180192947387695,202112,2250,0.4811032712459564,-0.005329884588718414,0.0001788018416846171
1763260360.1131737,0.0,303.8739457130432,0.0007240809500217438,781.8275756835938,731.0,,,0.0003211498260498047,1.2874603271484375e-05,202368,2253,0.5203260183334351,-0.005654245615005493,0.00017864823166746646
1763260361.8382273,0.0,305.5989992618561,-0.003828180953860283,842.5240478515625,734.0,,,0.00015804730355739594,-0.00016021728515625,204288,2272,0.5048748850822449,0.004921466112136841,0.00017749615653883666
1763260362.6491709,0.0,306.4099428653717,0.00261614378541708,0.000215297142858617,735.0,,,3.276299685239792e-05,-0.10375642776489258,205184,2280,0.5836013555526733,0.0013972297310829163,0.00017695852147880942
1763260364.0199623,0.0,307.7807343006134,-0.0002638986334204674,0.00011573186202440411,737.0,,,3.096926957368851e-05,-0.05269455909729004,206720,2295,0.5811653733253479,-0.0005405023694038391,0.00017603686137590557
1763260364.2444441,0.0,308.0052161216736,-0.0034325625747442245,0.0031228484585881233,737.0,,,0.000485813245177269,0.012619495391845703,206976,2298,0.5732517242431641,-0.0050630271434783936,0.00017588325135875493
1763260365.4407723,0.0,309.20154428482056,-0.013824171386659145,0.00022144775721244514,739.0,,,0.00045305024832487106,-0.06606459617614746,208256,2310,0.49863970279693604,-0.005408346652984619,0.00017511520127300173
1763260365.6310742,0.0,309.39184617996216,-0.0012519452720880508,394.227783203125,739.0,,,0.000256931409239769,-5.733966827392578e-05,208384,2312,0.5516657829284668,-0.0015672175213694572,0.0001750383962644264
1763260366.3757493,0.0,310.1365213394165,0.0012073032557964325,0.003480984829366207,739.0,,,0.0002763364464044571,-0.13831794261932373,209024,2318,0.5436241626739502,0.000681065022945404,0.0001746543712215498
1763260366.7855768,0.0,310.5463488101959,0.001365920528769493,0.0031132251024246216,739.0,,,0.00017033517360687256,3.24249267578125e-05,209408,2322,0.5814887285232544,-0.005148742347955704,0.00017442395619582385
1763260367.0806143,0.0,310.8413863182068,-0.011219468899071217,0.00011667545913951471,739.0,,,0.000845818780362606,-0.045816898345947266,209664,2324,0.5490414500236511,-0.009338699281215668,0.0001742703461786732
1763260367.7255557,0.0,311.48632764816284,-0.0055223265662789345,0.00019888854876626283,739.0,,,0.0013408912345767021,-0.0030661821365356445,210176,2329,0.5605708360671997,-0.006586594507098198,0.00017396314069628716
1763260368.7168713,0.0,312.47764325141907,0.0010612048208713531,0.00013558859063778073,740.0,,,0.0003024078905582428,-0.04672408103942871,211200,2339,0.6011398434638977,0.0028899461030960083,0.0001733487006276846
1763260369.1703,0.0,312.93107199668884,0.0013187192380428314,0.0006343763088807464,741.0,,,0.00010430067777633667,-0.097373366355896,211584,2343,0.5623250007629395,0.002727251499891281,0.00017311828560195863
1763260369.6474159,0.0,313.40818786621094,-0.0055386340245604515,0.0007326627965085208,741.0,,,0.0003490401431918144,0.00015842914581298828,212096,2348,0.6058592796325684,-0.0018475409597158432,0.00017281106556765735
1763260370.2203417,0.001953125,313.98111367225647,0.008642641827464104,0.0002532810904085636,742.0,,,0.0021474454551935196,-0.8277679681777954,212736,2354,0.5288665294647217,0.017698973417282104,0.00017242704052478075
1763260370.9331598,0.0,314.6939318180084,0.0019012084230780602,585.3515625,743.0,,,0.00047031696885824203,2.0802021026611328e-05,213504,2363,0.5664862990379333,-0.004241161048412323,0.00017196621047332883
1763260374.0543535,,317.81512546539307,,,,500.0,500.0,,,216091,2389,,,
1763260374.6802304,,318.441002368927,,,,500.0,500.0,,,216591,2394,,,
1763260378.3941152,,322.15488719940186,,,,218.0,218.0,,,219723,2426,,,
1763260378.9102185,0.0,322.67099046707153,-0.0031625088304281235,0.00045579313882626593,745.0,,,5.258992314338684e-05,-0.00840294361114502,220160,2430,0.6284695267677307,-0.0011601261794567108,0.00016797235002741218
1763260380.6477947,0.0,324.40856671333313,-0.007333327084779739,0.00025496078887954354,747.0,,,0.0013412237167358398,-0.02537667751312256,222080,2449,0.5547012090682983,-0.005461163818836212,0.00016682027489878237
1763260382.053907,,325.8146789073944,,,,500.0,500.0,,,223723,2465,,,
1763260385.0045016,0.0,328.7652735710144,-0.0016976846382021904,732.6865844726562,750.0,,,1.0040588676929474e-05,0.00389176607131958,226176,2491,0.4976836144924164,0.0013765543699264526,0.00016436251462437212
1763260385.2556326,0.0,329.01640462875366,-0.00200653076171875,0.003700215369462967,750.0,,,0.00028989650309085846,-31.16706085205078,226432,2493,0.5189529657363892,0.0016970094293355942,0.00016420890460722148
1763260386.4036102,0.0,330.1643822193146,0.00931563787162304,510.8601989746094,752.0,,,0.0013914965093135834,0.00030553340911865234,227712,2506,0.5539283156394958,-0.010643571615219116,0.00016344085452146828
1763260387.2211618,0.0,330.9819338321686,0.0028677554801106453,0.0002571038785390556,753.0,,,0.00011328700929880142,-2.0171287059783936,228608,2514,0.5223993062973022,0.00042601488530635834,0.00016290321946144104
1763260387.2335875,,330.9943594932556,,,,500.0,500.0,,,228639,2515,,,
1763260387.6758757,,331.4366476535797,,,,500.0,500.0,,,229139,2520,,,
1763260388.9607804,0.0,332.72155237197876,-0.0076170023530721664,0.00017788659897632897,755.0,,,0.0006866957992315292,0.1064079999923706,230528,2533,0.5016888380050659,0.002079460769891739,0.00016175115888472646
1763260389.5185065,0.0,333.2792785167694,-0.0024888617917895317,936.9374389648438,755.0,,,6.561074405908585e-05,8.64267349243164e-06,231168,2540,0.5614655017852783,-0.0002876296639442444,0.00016136713384184986
1763260390.2244084,0.001953125,333.9851803779602,-0.02023521065711975,0.0003178891784045845,756.0,,,0.0029338980093598366,-0.019861936569213867,231936,2547,0.5661032199859619,-0.021738845854997635,0.00016090630379039794
1763260392.3042526,0.0,336.0650246143341,0.00231806468218565,820.75732421875,758.0,,,8.602719753980637e-05,-2.384185791015625e-07,234240,2570,0.5754562616348267,-0.0010931231081485748,0.00015952381363604218
1763260392.415107,0.0,336.17587900161743,-0.000926729291677475,0.004034786019474268,759.0,,,0.0007477514445781708,-0.09681510925292969,234368,2571,0.5845201015472412,0.0024943649768829346,0.00015944700862746686
1763260392.8624132,0.0,336.6231851577759,-0.006842928007245064,0.003526110202074051,759.0,,,0.00036934949457645416,-0.01885855197906494,234880,2576,0.5755402445793152,-0.0070262327790260315,0.00015913978859316558
1763260392.9717176,0.0,336.73248958587646,0.001954648643732071,0.0003576854069251567,759.0,,,0.001410825178027153,-0.09234356880187988,235008,2577,0.5292960405349731,-0.0071682920679450035,0.00015906298358459026
1763260395.902857,0.0,339.6636290550232,-0.01224985159933567,0.00012673296441789716,762.0,,,0.0007054675370454788,0.17311805486679077,238080,2608,0.5324655771255493,0.0006439536809921265,0.00015721966337878257
1763260396.0952296,0.0,339.8560016155243,-0.001836635172367096,961.0658569335938,762.0,,,0.00015351921319961548,-0.0001785755157470703,238208,2610,0.4992004930973053,0.002055397257208824,0.00015714285837020725
1763260398.604398,0.0,342.36517000198364,-0.0010489458218216896,647.1738891601562,762.0,,,0.0007567377761006355,-0.0001342296600341797,240256,2630,0.5105581283569336,0.004955664277076721,0.00015591397823300213
1763260399.425214,0.0,343.1859860420227,-0.0006707198917865753,0.004304338246583939,762.0,,,0.0002567414194345474,-0.5020468235015869,240896,2636,0.5502966046333313,-0.0038243532180786133,0.00015552995319012552
1763260400.7352052,0.0,344.4959771633148,-0.010272345505654812,0.000482819858007133,762.0,,,0.0007492201402783394,0.006233394145965576,241920,2646,0.5209748148918152,-0.013542493805289268,0.00015491551312152296
1763260400.889393,0.0,344.65016508102417,0.0008370745927095413,0.0002340054343221709,762.0,,,4.2071565985679626e-05,-0.00375974178314209,242048,2647,0.5135717988014221,-0.002620972692966461,0.00015483870811294764
1763260400.935028,,344.69580006599426,,,,500.0,500.0,,,242157,2648,,,
1763260403.6124976,,347.3732695579529,,,,500.0,500.0,,,244157,2668,,,
1763260404.2881505,,348.0489225387573,,,,500.0,500.0,,,244657,2673,,,
1763260405.6108065,,349.3715784549713,,,,500.0,500.0,,,245657,2683,,,
1763260406.1612515,0.0,349.9220235347748,-0.0004567122086882591,0.00020907502039335668,763.0,,,1.2512318789958954e-05,0.00468134880065918,246144,2687,0.5242339372634888,-0.0022824853658676147,0.0001523809478385374
1763260406.2734983,0.0,350.03427028656006,-0.002032330259680748,107.08915710449219,763.0,,,0.00011555477976799011,-1.6689300537109375e-05,246272,2689,0.5264423489570618,-0.008789986371994019,0.00015230414282996207
1763260406.605608,0.0,350.3663799762726,-0.001805557869374752,0.000181990530109033,763.0,,,1.657474786043167e-05,0.005574524402618408,246656,2692,0.552973747253418,-6.498023867607117e-05,0.00015207372780423611
1763260410.2871222,,354.04789423942566,,,,500.0,500.0,,,250657,2732,,,
1763260412.5189035,0.0,356.2796754837036,0.0004778960719704628,745.0037231445312,768.0,,,0.00022958684712648392,-3.933906555175781e-06,252672,2752,0.5688941478729248,-0.005247690714895725,0.0001484639069531113
1763260413.228704,0.0,356.9894759654999,0.0037861214950680733,596.7095947265625,768.0,,,8.093658834695816e-05,-1.1324882507324219e-05,253184,2757,0.5689709186553955,-0.001931600272655487,0.00014815668691881
1763260415.2053254,0.0,358.9660973548889,0.005735674872994423,740.3519287109375,768.0,,,0.0006929058581590652,2.4199485778808594e-05,254720,2772,0.552370548248291,0.013978488743305206,0.00014723502681590617
1763260416.606391,0.0,360.36716294288635,0.0005941754207015038,706.1644287109375,768.0,,,0.00015594158321619034,-2.1338462829589844e-05,255744,2782,0.604695737361908,0.00022649578750133514,0.0001466205867473036
1763260416.760605,0.0,360.5213770866394,0.0027969898656010628,0.003643146948888898,768.0,,,2.8471462428569794e-05,-0.0063822269439697266,255872,2783,0.5511475801467896,0.00025140494108200073,0.00014654378173872828
1763260418.1183257,0.0,361.879097700119,-0.0031300587579607964,0.0035644029267132282,768.0,,,0.00034329015761613846,-0.023673295974731445,256896,2793,0.586059033870697,-0.003272277768701315,0.00014592934167012572
1763260422.2657301,,366.02650213241577,,,,500.0,500.0,,,259865,2824,,,
1763260424.8850117,,368.645783662796,,,,500.0,500.0,,,261865,2843,,,
1763260426.9274669,0.0,370.68823885917664,0.00017557665705680847,0.00012991267431061715,767.0,,,6.297603249549866e-05,-0.2129199504852295,263296,2857,0.5735993981361389,-0.0005754940211772919,0.0001420890912413597
1763260430.0634143,,373.82418632507324,,,,500.0,500.0,,,265819,2882,,,
1763260430.8510756,0.0,374.61184763908386,-0.0006300695240497589,0.0003854056412819773,767.0,,,0.00025199539959430695,-0.05874454975128174,266624,2890,0.5944917798042297,-0.0002579204738140106,0.00014009216101840138
1763260432.8115287,0.0,376.5723006725311,0.009663657285273075,0.0003425787726882845,769.0,,,0.0011490965262055397,-0.11038815975189209,268800,2911,0.5772908329963684,-0.014362974092364311,0.00013878647587262094
1763260434.9995337,0.0,378.76030564308167,-0.000352226197719574,0.00014910390018485487,771.0,,,0.00033564493060112,0.10595357418060303,271232,2935,0.5785998106002808,0.003752000629901886,0.00013732719526160508
1763260436.257703,0.0,380.0184750556946,0.0054328786209225655,0.00031366004259325564,773.0,,,0.0003360966220498085,0.09183692932128906,272640,2949,0.5769975781440735,0.005475759506225586,0.00013648234016727656
1763260437.2972188,0.0,381.05799078941345,-0.0010879077017307281,0.00015235132013913244,774.0,,,0.00033769384026527405,-0.02373969554901123,273792,2960,0.5947045087814331,-0.0035651586949825287,0.00013579109509009868
1763260438.480765,,382.2415370941162,,,,500.0,500.0,,,275138,2975,,,
1763260439.8275046,0.0,383.58827662467957,0.003906487487256527,0.00017869054863695055,776.0,,,0.00019724760204553604,-0.04029583930969238,276608,2989,0.6225329041481018,-0.004582468420267105,0.00013410138490144163
1763260440.5257525,0.0,384.28652453422546,0.0029718270525336266,0.003236181568354368,777.0,,,0.000160914845764637,-0.04538774490356445,277376,2997,0.6078963279724121,-0.0035996660590171814,0.0001336405548499897
1763260441.7902436,0.0,385.55101561546326,-0.001134670339524746,0.0033834236674010754,778.0,,,0.00011162180453538895,-0.03662979602813721,278784,3011,0.5950915813446045,-0.0036206096410751343,0.0001327956997556612
1763260445.4152741,,389.1760461330414,,,,500.0,500.0,,,282848,3051,,,
1763260445.6046956,0.0,389.36546754837036,0.002694208174943924,0.003949298989027739,781.0,,,0.0004746578633785248,0.04557543992996216,283008,3053,0.5678752064704895,-0.00919606164097786,0.00013026113447267562
1763260446.7687476,,390.5295195579529,,,,500.0,500.0,,,284348,3066,,,
1763260447.1902618,0.0,390.9510338306427,-0.004073869436979294,0.00020805209351237863,783.0,,,0.0006475634872913361,-0.006357789039611816,284800,3070,0.5759953260421753,-0.0019557401537895203,0.00012918586435262114
1763260448.3737936,0.0,392.13456559181213,-0.00178484246134758,0.002887879265472293,784.0,,,1.9391998648643494e-05,-0.0010912418365478516,286080,3083,0.602959394454956,0.0003474932163953781,0.00012841781426686794
1763260449.8536549,0.0,393.6144268512726,0.0019843056797981262,0.00012879759015049785,785.0,,,0.0009906068444252014,0.19372683763504028,287744,3098,0.5751286745071411,0.010479036718606949,0.00012741934915538877
1763260450.2994163,0.0,394.06018829345703,0.0006564697250723839,0.00016173718904610723,786.0,,,0.0003315964713692665,-0.11891233921051025,288256,3103,0.505672037601471,-0.00938107818365097,0.0001271121291210875
1763260452.516176,0.0,396.2769479751587,0.003463776782155037,0.00026775390142574906,788.0,,,1.6743317246437073e-05,-0.03225123882293701,290688,3127,0.5423599481582642,0.0004051774740219116,0.00012565284851007164
1763260452.642749,,396.4035210609436,,,,500.0,500.0,,,290848,3129,,,
1763260453.7734342,0.0,397.5342061519623,-0.0016604866832494736,0.002235928550362587,789.0,,,5.017034709453583e-05,0.009029030799865723,292096,3141,0.5891223549842834,-0.0008032768964767456,0.0001248079934157431
1763260453.9270248,,397.687796831131,,,,500.0,500.0,,,292348,3143,,,
1763260454.2186632,0.0,397.9794352054596,0.004514584317803383,0.0003079365997109562,789.0,,,0.0002342481166124344,0.005644619464874268,292608,3146,0.5903781652450562,-0.007790133357048035,0.00012450077338144183
1763260456.4877832,0.0,400.24855518341064,0.0002787970006465912,0.00340782618150115,791.0,,,0.00015690550208091736,-0.01708352565765381,295040,3170,0.5377447605133057,-0.00339682400226593,0.00012304147821851075
1763260457.6504989,,401.4112708568573,,,,500.0,500.0,,,296348,3183,,,
1763260458.129046,,401.88981795310974,,,,500.0,500.0,,,296848,3188,,,
1763260460.776952,,404.5377240180969,,,,500.0,500.0,,,299848,3217,,,
1763260461.6490548,0.0,405.4098267555237,-0.0001721493899822235,0.002773912390694022,795.0,,,3.484450280666351e-05,-0.7566391229629517,300544,3224,0.614829421043396,-0.0008139703422784805,0.00011973886284977198
1763260464.325211,0.0,408.0859830379486,-0.00678764283657074,0.00021937739802524447,795.0,,,0.0003351811319589615,-0.10096478462219238,302848,3247,0.5793613195419312,0.0006179697811603546,0.00011835637269541621
1763260464.5469053,0.0,408.30767726898193,0.0003639133647084236,0.0036396856885403395,795.0,,,2.4856068193912506e-05,-0.15899908542633057,303104,3250,0.5826449990272522,-0.0008192751556634903,0.00011820276267826557
1763260464.6611438,0.0,408.421915769577,-0.0006717806681990623,603.6070556640625,795.0,,,4.374142736196518e-05,0.00041419267654418945,303232,3252,0.5604063868522644,-0.003038659691810608,0.00011812595766969025
1763260464.9961464,0.001953125,408.75691843032837,0.004859309643507004,0.0009910807712003589,796.0,,,0.002188287675380707,-0.9818928241729736,303616,3255,0.50798499584198,-0.02090764045715332,0.00011789554264396429
1763260465.3718128,0.0,409.13258481025696,0.0009689731523394585,0.0003319993556942791,796.0,,,1.0342337191104889e-05,0.017224669456481934,304000,3259,0.5740129947662354,0.0015549808740615845,0.00011766512761823833
1763260466.786193,0.0,410.5469648838043,0.005458255298435688,596.8372192382812,796.0,,,0.00012389104813337326,0.0011071562767028809,305152,3272,0.5576791167259216,-0.00276748463511467,0.00011697388981701806
1763260467.2361681,0.0,410.9969401359558,-0.002481931820511818,0.0010333493119105697,796.0,,,4.090741276741028e-05,0.002659738063812256,305536,3275,0.5828486084938049,-0.0008976254612207413,0.0001167434747912921
1763260467.308108,,411.06888008117676,,,,500.0,500.0,,,305643,3276,,,
1763260469.6815264,,413.442298412323,,,,192.0,192.0,,,307485,3296,,,
1763260469.8080475,,413.56881952285767,,,,127.0,127.0,,,307646,3299,,,
1763260473.353826,,417.1145980358124,,,,500.0,500.0,,,311558,3338,,,
1763260474.4943342,0.0,418.2551062107086,-0.0014845933765172958,0.0031524430960416794,800.0,,,0.00025056861340999603,0.028997361660003662,312832,3351,0.6056877374649048,-0.0013871937990188599,0.00011236558930249885
1763260475.082627,0.0,418.84339904785156,0.0020695123821496964,0.0003404290764592588,800.0,,,0.00016131997108459473,-0.04426920413970947,313472,3357,0.5703021287918091,-0.001996498554944992,0.00011198156425962225
1763260475.3065724,0.0,419.06734442710876,0.0007754666730761528,1015.6378173828125,801.0,,,6.552878767251968e-05,0.0001430511474609375,313728,3360,0.6099910736083984,0.00043609458953142166,0.0001118279542424716
1763260478.750536,0.0,422.5113079547882,0.00015118345618247986,642.5999145507812,803.0,,,1.457706093788147e-05,0.0001270771026611328,317568,3398,0.575756311416626,-0.0007861945778131485,0.00010952381126116961
1763260479.1233184,0.0,422.884090423584,0.0013325214385986328,0.00018639485642779619,803.0,,,0.0005027707666158676,0.00826352834701538,317952,3401,0.5798976421356201,-0.002423427999019623,0.00010929339623544365
1763260479.5682163,0.0,423.3289883136749,0.0069273002445697784,0.00020313395361881703,804.0,,,0.0007350314408540726,0.2262260913848877,318464,3406,0.4973195195198059,-0.0021276697516441345,0.00010898617620114237
1763260479.5791512,,423.33992314338684,,,,500.0,500.0,,,318490,3407,,,
1763260480.71663,0.0,424.477401971817,0.0031758956611156464,0.0005006777355447412,805.0,,,0.00021346844732761383,-0.28222060203552246,319744,3419,0.5561078190803528,0.0004771798849105835,0.00010821812611538917
1763260481.3480554,,425.1088273525238,,,,500.0,500.0,,,320490,3426,,,
1763260481.5329854,0.0,425.29375743865967,-0.0015987977385520935,0.002512240083888173,805.0,,,3.516301512718201e-05,0.03113687038421631,320640,3428,0.5874437093734741,0.0025824904441833496,0.00010768049105536193
1763260482.2345004,0.0,425.995272397995,0.004110302776098251,0.00021313397155608982,806.0,,,0.0001508910208940506,-0.10366940498352051,321408,3435,0.5929034352302551,0.0015957541763782501,0.00010721966100391
1763260483.5003285,0.0,427.2611005306244,-0.0025165406987071037,0.0032372178975492716,807.0,,,6.300117820501328e-05,-0.9191082715988159,322816,3450,0.5479996800422668,-0.0036857053637504578,0.00010637480590958148
1763260483.6093614,0.0,427.3701333999634,0.0038068294525146484,0.00042115210089832544,807.0,,,0.0002177990972995758,-0.1759096384048462,322944,3451,0.5748578310012817,0.0036980733275413513,0.00010629800090100616
1763260484.6473312,0.0,428.40810322761536,-0.006680223159492016,0.0006880554719828069,808.0,,,0.00042770151048898697,-8.436151504516602,324096,3462,0.5760002732276917,-0.013502761721611023,0.00010560675582382828
1763260485.910223,0.0,429.67099499702454,0.0017329463735222816,0.0003152829594910145,809.0,,,0.0001113181933760643,-0.052115559577941895,325504,3476,0.6020230054855347,0.0002678968012332916,0.00010476190800545737
1763260486.1345549,0.0,429.89532685279846,-0.0003436114639043808,596.487548828125,809.0,,,2.9088929295539856e-05,-3.7550926208496094e-05,325760,3479,0.5884948372840881,-0.001854213885962963,0.00010460829798830673
1763260487.8745997,0.0,431.6353716850281,0.000624610111117363,668.5599365234375,810.0,,,4.4016167521476746e-05,0.0001418590545654297,327680,3498,0.5872377157211304,0.0008368715643882751,0.00010345622285967693
1763260488.2216532,,431.9824252128601,,,,210.0,210.0,,,328095,3503,,,
1763260489.140723,0.0,432.9014949798584,0.0032409485429525375,0.004116978961974382,811.0,,,0.0004236120730638504,0.1717386245727539,329088,3513,0.6195553541183472,-0.005754947662353516,0.0001026113677653484
1763260490.284404,0.0,434.0451760292053,-0.0023706527426838875,0.0005034359055571258,812.0,,,5.254242569208145e-05,-0.1455521583557129,330368,3525,0.5438210964202881,-0.0006483346223831177,0.0001018433176795952
1763260491.3231778,0.0,435.08394980430603,0.000513911247253418,0.0003944656637031585,813.0,,,9.03196632862091e-06,-0.29419755935668945,331520,3537,0.570741593837738,-5.652476102113724e-05,0.00010115207260241732
1763260492.7430236,,436.5037956237793,,,,500.0,500.0,,,333086,3554,,,
1763260492.8433893,0.0,436.6041612625122,0.0013744654133915901,493.1878967285156,814.0,,,6.0779042541980743e-05,0.0003139972686767578,333184,3555,0.5621139407157898,0.0009629260748624802,0.00010015360749093816
1763260494.7976089,0.0,438.55838084220886,0.0016618706285953522,0.014571646228432655,815.0,,,0.00026188045740127563,-39.68617248535156,335360,3576,0.5539572238922119,-0.001984812319278717,9.884792962111533e-05
1763260494.9445648,,438.7053368091583,,,,500.0,500.0,,,335586,3578,,,
1763260495.2444437,0.0,439.0052156448364,-0.002140367403626442,0.01162193063646555,816.0,,,0.00026945769786834717,-0.07169532775878906,335872,3581,0.5557330250740051,-0.0032753050327301025,9.854070958681405e-05
1763260495.9466467,0.0,439.70741868019104,-0.0006064623594284058,0.0015938377473503351,816.0,,,0.00010504573583602905,-0.010407686233520508,336640,3589,0.5255067348480225,-0.0008712634444236755,9.807987953536212e-05
