losses/approx_kl,losses/policy_loss,losses/explained_variance,charts/learning_rate,_step,charts/SPS,losses/value_loss,losses/old_approx_kl,_timestamp,_runtime,losses/clipfrac,charts/episodic_length,charts/episodic_return,global_step,losses/entropy
0.00011578761041164398,-0.005775716155767441,-4.184246063232422e-05,0.0002009984600590542,1903,702.0,804.22509765625,0.001881975680589676,1763260319.0419714,262.79408836364746,0.0,,,165120,0.5335342884063721
0.0003357250243425369,0.00044863298535346985,-0.078765869140625,0.00020076804503332824,1906,702.0,0.00017330097034573555,-0.0004804525524377823,1763260319.4951234,263.2472403049469,0.0,,,165504,0.5931971669197083
0.00037043914198875427,0.0005620159208774567,9.85860824584961e-05,0.00020007679995615035,1918,703.0,591.3909301757812,-0.0045994240790605545,1763260320.884558,264.63667488098145,0.0,,,166656,0.5387960076332092
0.00023289117962121964,-0.0007396936416625977,-0.03190934658050537,0.0001999231899389997,1920,703.0,0.0002951002970803529,-0.0026126550510525703,1763260321.1228218,264.87493872642517,0.0,,,166912,0.5992404222488403
0.001104641705751419,-0.0055231451988220215,-0.024428725242614746,0.0001983870897674933,1945,705.0,0.0001950450532604009,-0.008611388504505157,1763260324.0723252,267.8244421482086,0.0,,,169472,0.5659099817276001
0.0015304433181881905,-0.003649286925792694,0.0017862319946289062,0.00019754224922508,1959,706.0,0.0009788130410015583,0.010629369877278805,1763260325.7706242,269.52274107933044,0.0,,,170880,0.6061320900917053
0.0007136212661862373,-0.005997341126203537,-0.09649181365966797,0.0001966973941307515,1973,707.0,0.005662987008690834,0.001745990477502346,1763260327.2713401,271.0234570503235,0.0,,,172288,0.5129110217094421
0.0006346730515360832,-0.0001375880092382431,0.12533795833587646,0.0001959293440449983,1985,709.0,0.00014821242075413465,0.0033819274976849556,1763260328.4341898,272.1863067150116,0.0,,,173568,0.5349637269973755
0.0005563320592045784,-0.0038254577666521072,0.00011420249938964844,0.000195622124010697,1991,709.0,809.5555419921875,-0.011025982908904552,1763260329.1071444,272.85926127433777,0.0,,,174080,0.4971124231815338
7.264688611030579e-05,0.004117615520954132,-0.09194135665893555,0.00019493087893351912,2002,710.0,0.006022470537573099,-0.0013830121606588364,1763260330.4698975,274.22201442718506,0.0,,,175232,0.48013266921043396
0.00043176673352718353,-0.011318966746330261,-0.1647629737854004,0.00019462365889921784,2007,711.0,0.0066260527819395065,0.00443645566701889,1763260331.0275855,274.77970242500305,0.0,,,175744,0.4810342490673065
5.57703897356987e-05,-0.0009072646498680115,-7.975101470947266e-05,0.0001940860238391906,2016,711.0,657.8363647460938,0.0008468357846140862,1763260332.072367,275.82448387145996,0.0,,,176640,0.557076096534729
0.0003976915031671524,-0.0013343468308448792,-0.2639075517654419,0.00019385560881346464,2019,711.0,0.00022759055718779564,0.0009975749999284744,1763260332.509283,276.26139998435974,0.0,,,177024,0.5450659394264221
0.000768076628446579,0.004295550286769867,-0.24397456645965576,0.00019354838877916336,2024,712.0,0.0002673749113455415,0.0016462914645671844,1763260332.9601018,276.7122187614441,0.0,,,177536,0.507493793964386
0.000453178770840168,-0.0028364211320877075,0.09148383140563965,0.00019339477876201272,2027,713.0,0.0038099123630672693,-0.006598764099180698,1763260333.1977334,276.94985032081604,0.0,,,177792,0.5342493653297424
0.0011808443814516068,-0.0021241866052150726,-0.0635831356048584,0.00019324116874486208,2029,713.0,0.00023740407777950168,0.0014892090111970901,1763260333.4474041,277.1995210647583,0.0,,,178048,0.4867682456970215
0.002133416011929512,-0.013763265684247017,-0.4594966173171997,0.0001929339487105608,2034,714.0,0.00031844506156630814,-0.020155172795057297,1763260333.8971953,277.6493122577667,0.005859375,,,178560,0.48675405979156494
0.00013715960085391998,-0.003979053348302841,7.706880569458008e-05,0.00019231950864195824,2045,715.0,548.8079223632812,-0.0029474161565303802,1763260334.8306284,278.5827453136444,0.0,,,179584,0.49456509947776794
0.0009174328297376633,-0.00993291288614273,-0.05993461608886719,0.00019193548359908164,2051,716.0,0.005779275670647621,-0.004327515140175819,1763260335.429631,279.1817479133606,0.0,,,180224,0.48470449447631836
0.0022721169516444206,0.00425054132938385,0.03049004077911377,0.00019185867859050632,2052,716.0,0.00042274734005331993,-0.005672949366271496,1763260335.539329,279.2914459705353,0.0,,,180352,0.545957624912262
0.0004373006522655487,-0.0010768473148345947,0.00013017654418945312,0.00019078340847045183,2070,719.0,681.7553100585938,-0.00027300603687763214,1763260337.1470835,280.8992004394531,0.0,,,182144,0.45978760719299316
0.0006957948207855225,0.0010166056454181671,0.19866448640823364,0.00019039938342757523,2076,719.0,0.006074268836528063,0.009177681058645248,1763260337.7438357,281.4959526062012,0.0,,,182784,0.5588216781616211
,,,,2093,,,,1763260339.273545,283.025661945343,,500.0,500.0,184570,
0.00047957245260477066,-0.0036776550114154816,-1.0013580322265625e-05,0.00018932411330752075,2094,722.0,717.7255859375,0.005259505473077297,1763260339.3468618,283.0989787578583,0.0,,,184576,0.5586157441139221
0.0017738472670316696,-0.01326548308134079,-0.11378276348114014,0.00018786481814458966,2117,723.0,0.00016066680836956948,-0.014059418812394142,1763260342.1847174,285.93683433532715,0.0,,,187008,0.5553548336029053
0.0017494726926088333,-0.014890365302562714,-0.0603635311126709,0.00018640552298165858,2141,725.0,0.0003708236035890877,-0.020253906026482582,1763260345.040218,288.79233503341675,0.0,,,189440,0.48929041624069214
0.00038399361073970795,-0.0008202493190765381,-0.14021015167236328,0.00018609831749927253,2146,725.0,0.00011892535258084536,-0.004516275599598885,1763260345.681988,289.4341049194336,0.0,,,189952,0.509482204914093
,,,,2147,,,,1763260345.7344694,289.48658633232117,,500.0,500.0,190070,
5.153752863407135e-05,0.0031847357749938965,4.267692565917969e-05,0.0001860215124906972,2148,725.0,699.0367431640625,-0.0005190204828977585,1763260345.8556786,289.60779547691345,0.0,,,190080,0.5325589776039124
0.0007371222600340843,-0.005259593948721886,0.0378759503364563,0.00018556068243924528,2155,725.0,0.00044211826752871275,0.004602870903909206,1763260346.7672796,290.5193965435028,0.0,,,190848,0.5457040071487427
,,,,2172,,,,1763260348.3955958,292.14771270751953,,500.0,500.0,192570,
0.001999710686504841,-0.0026916898787021637,-0.2163921594619751,0.0001837173622334376,2185,729.0,0.0005907924496568739,-0.004324126057326794,1763260349.659982,293.4120988845825,0.00390625,,,193920,0.5184333324432373
,,,,2192,,,,1763260350.3211834,294.0733003616333,,500.0,500.0,194570,
0.0005986178293824196,-0.00578375905752182,-0.043792009353637695,0.0001829493121476844,2198,731.0,0.006420796737074852,0.006473333574831486,1763260350.8763413,294.62845826148987,0.0,,,195200,0.589886486530304
0.0037718797102570534,-0.0093523059040308,0.023000240325927734,0.00018287250713910908,2199,731.0,0.0006760696414858103,0.014903495088219643,1763260350.987538,294.7396550178528,0.001953125,,,195328,0.5362221002578735
,,,,2211,,,,1763260352.3370042,296.08912110328674,,500.0,500.0,196570,
0.0005631204694509506,-0.005700308829545975,0.049729347229003906,0.00018195084703620523,2214,732.0,0.0006629251874983311,-0.006039554253220558,1763260352.7709537,296.52307057380676,0.0,,,196864,0.5291084051132202
0.000805131159722805,-0.009602557867765427,0.07027071714401245,0.00018156682199332863,2220,732.0,0.00020292887347750366,0.008044111542403698,1763260353.5516434,297.3037602901459,0.0,,,197504,0.5341553688049316
0.00015882588922977448,-0.00017258524894714355,-0.025028467178344727,0.000181413211976178,2223,732.0,0.0054524848237633705,0.00260050967335701,1763260353.8946025,297.646719455719,0.0,,,197760,0.6083755493164062
0.001275666058063507,0.005793925374746323,-0.016068100929260254,0.00018125960195902735,2225,732.0,0.0002557389670982957,0.025706999003887177,1763260354.161938,297.91405487060547,0.001953125,,,198016,0.6032705903053284
,,,,2226,,,,1763260354.1927485,297.9448654651642,,500.0,500.0,198070,
0.000867561437189579,-0.003850124776363373,2.0384788513183594e-05,0.00018118279695045203,2227,732.0,719.8101196289062,-0.011130212806165218,1763260354.3244388,298.07655572891235,0.0,,,198144,0.529051661491394
,,,,2231,,,,1763260354.8123071,298.56442403793335,,500.0,500.0,198570,
0.0004951786249876022,-0.0019441917538642883,0.03363609313964844,0.0001806451618904248,2235,733.0,0.000319147773552686,0.001965785399079323,1763260355.3842306,299.13634753227234,0.0,,,199040,0.5358220338821411
,,,,2241,,,,1763260356.0149128,299.76702976226807,,500.0,500.0,199570,
0.0009564664214849472,-0.009096231311559677,-0.04118478298187256,0.00017987711180467159,2248,733.0,0.0033043622970581055,0.007312053814530373,1763260356.8668146,300.6189315319061,0.0,,,200320,0.5606012940406799
,,,,2250,,,,1763260357.020546,300.7726628780365,,500.0,500.0,200570,
0.00024538300931453705,0.0009777620434761047,0.043231308460235596,0.0001795698917703703,2253,734.0,0.0006949720554985106,-0.00392104871571064,1763260357.3163366,301.06845355033875,0.0,,,200832,0.5941320061683655
0.005786219611763954,-0.0039625465869903564,-0.28120434284210205,0.00017849462165031582,2272,736.0,0.003046090481802821,-0.010520769283175468,1763260358.9747083,302.72682523727417,0.017578125,,,202624,0.5670956373214722
0.00021282117813825607,-0.002856738865375519,0.03867679834365845,0.0001780337915988639,2280,737.0,0.008363712579011917,-0.0030032778158783913,1763260359.6499116,303.4020285606384,0.0,,,203392,0.5732048749923706
0.00028962548822164536,-0.005624629557132721,0.02484792470932007,0.00017711213149596006,2295,739.0,0.006695618852972984,-0.005928966216742992,1763260361.0632217,304.8153386116028,0.0,,,204928,0.5475062727928162
,,,,2298,,,,1763260361.3130877,305.0652046203613,,500.0,500.0,205251,
0.0014228727668523788,-0.02427855134010315,0.05318582057952881,0.00017619047139305621,2310,741.0,0.006369892507791519,0.006981465965509415,1763260362.4419386,306.194055557251,0.0,,,206464,0.5143633484840393
0.0019477158784866333,-0.006309922784566879,-0.03710615634918213,0.00017603686137590557,2312,741.0,0.00026296579744666815,0.004897693172097206,1763260362.665142,306.41725897789,0.001953125,,,206720,0.40618765354156494
,,,,2318,,,,1763260363.1557696,306.90788650512695,,500.0,500.0,207251,
0.0007395176216959953,0.0007262378931045532,-0.024120450019836426,0.000175422421307303,2322,742.0,0.0002176150301238522,-0.007860894314944744,1763260363.593857,307.34597396850586,0.0,,,207744,0.43794873356819153
0.0001512393355369568,-0.0005212314426898956,9.5367431640625e-07,0.0001753456162987277,2324,742.0,290.0909423828125,-0.00022292882204055786,1763260363.7052917,307.4574086666107,0.0,,,207872,0.44219955801963806
0.0008789775893092155,-0.0006402768194675446,-0.1423856019973755,0.0001750383962644264,2329,743.0,0.006490061525255442,0.005676037631928921,1763260364.1881726,307.9402894973755,0.0,,,208384,0.45737579464912415
7.728114724159241e-05,0.0011929422616958618,-0.07558107376098633,0.00017442395619582385,2339,744.0,0.004816028755158186,0.0004994664341211319,1763260365.1226647,308.87478160858154,0.0,,,209408,0.3888379633426666
0.0006294483318924904,-0.004025906324386597,1.0073184967041016e-05,0.0001741935411700979,2343,744.0,827.2034301757812,0.009254795499145985,1763260365.5574884,309.3096053600311,0.0,,,209792,0.4142262041568756
3.178045153617859e-05,0.0007776916027069092,-0.00017368793487548828,0.00017388633568771183,2348,744.0,728.6761474609375,-0.0006091073155403137,1763260366.1758294,309.9279463291168,0.0,,,210304,0.3734090030193329
0.0001454753801226616,-0.003480849787592888,0.11126631498336792,0.00017350231064483523,2354,745.0,0.004047845955938101,-0.002588934265077114,1763260366.8775141,310.62963104248047,0.0,,,210944,0.43327999114990234
2.9747374355793e-05,0.00021845847368240356,-3.5881996154785156e-05,0.000172964675584808,2363,745.0,385.79632568359375,0.004960040561854839,1763260367.9456384,311.6977553367615,0.0,,,211840,0.45238155126571655
0.00037707947194576263,0.0008118376135826111,-0.03155970573425293,0.00017135177040472627,2389,748.0,0.0004488764388952404,0.006879525259137154,1763260370.5744133,314.3265302181244,0.0,,,214528,0.4898240864276886
0.000325656495988369,-0.0074995458126068115,0.034326016902923584,0.00017104455037042499,2394,748.0,0.0003352210624143481,-0.00027756113559007645,1763260371.0282829,314.7803997993469,0.0,,,215040,0.5069850087165833
,,,,2426,,,,1763260375.0228698,318.774986743927,,500.0,500.0,218251,
,,,,2430,,,,1763260375.5260086,319.2781255245209,,500.0,500.0,218751,
0.0022512469440698624,0.0008713710121810436,-0.05249440670013428,0.0001676651299931109,2449,750.0,0.00021241985086817294,0.003471478819847107,1763260377.8409936,321.59311056137085,0.0,,,220672,0.508919894695282
,,,,2465,,,,1763260379.4532185,323.20533537864685,,500.0,500.0,222251,
0.0012544216588139534,-0.014415297657251358,-0.10501229763031006,0.00016513056471012533,2491,754.0,0.0071739936247467995,0.004769598133862019,1763260381.8729825,325.6250994205475,0.0,,,224896,0.5210715532302856
0.0010095974430441856,0.0033753886818885803,0.02014380693435669,0.0001649769546929747,2493,754.0,0.00025886582443490624,0.0021152840927243233,1763260382.132447,325.8845639228821,0.001953125,,,225152,0.530938446521759
0.0002233227714896202,0.002743516117334366,0.0031511783599853516,0.00016420890460722148,2506,755.0,0.006412271875888109,-0.0037787286564707756,1763260383.6303902,327.38250708580017,0.0,,,226432,0.4603489935398102
,,,,2514,,,,1763260384.5452614,328.2973783016205,,500.0,500.0,227251,
1.52587890625e-05,7.974356412887573e-05,-0.0001723766326904297,0.00016367126954719424,2515,755.0,672.6351318359375,0.001196952536702156,1763260384.670919,328.42303586006165,0.0,,,227328,0.39552682638168335
0.0001493152230978012,-0.0033897291868925095,-0.00010275840759277344,0.00016336404951289296,2520,755.0,720.3535766601562,0.0021095965057611465,1763260385.250186,329.00230288505554,0.0,,,227840,0.4482070803642273
2.0555220544338226e-05,-0.0006106868386268616,-0.06307876110076904,0.00016251919441856444,2533,757.0,0.00026530760806053877,0.0025093303993344307,1763260386.5226314,330.2747483253479,0.0,,,229248,0.45390668511390686
0.0024190088734030724,0.0017470642924308777,-0.08752894401550293,0.00016213516937568784,2540,758.0,0.004818164277821779,-0.004467443563044071,1763260387.0873835,330.8395004272461,0.001953125,,,229888,0.4780743718147278
0.009731517173349857,0.03540779650211334,-0.03307211399078369,0.00016167435387615114,2547,758.0,0.00028579699574038386,0.039920657873153687,1763260387.8020136,331.5541305541992,0.03515625,,,230656,0.513430655002594
0.0016369698569178581,0.0028344467282295227,0.04154384136199951,0.00016029186372179538,2570,761.0,0.006361313164234161,0.01307776290923357,1763260389.8927834,333.64490032196045,0.0,,,232960,0.4945216774940491
7.857475429773331e-05,-0.00018841028213500977,-0.03594362735748291,0.00016021505871322006,2571,761.0,0.0005244764033704996,-0.0027540745213627815,1763260390.0044723,333.75658917427063,0.0,,,233088,0.4867534041404724
0.0008862428367137909,0.004289694130420685,0.026823759078979492,0.00015990783867891878,2576,761.0,0.0005610898369923234,0.00584055483341217,1763260390.4835331,334.23565006256104,0.0,,,233600,0.5027538537979126
0.00021791644394397736,-0.010096326470375061,0.01706385612487793,0.00015983103367034346,2577,761.0,0.00030017696553841233,-0.007271436974406242,1763260390.5956576,334.34777450561523,0.0,,,233728,0.48499685525894165
0.0010028546676039696,-0.008145458996295929,-1.5616416931152344e-05,0.00015798771346453577,2608,765.0,628.0406494140625,0.00898777786642313,1763260393.3587565,337.11087346076965,0.0,,,236800,0.5190025568008423
0.00369142834097147,0.0016114823520183563,-0.01397550106048584,0.00015783410344738513,2610,765.0,0.0005354982567951083,0.0004354724660515785,1763260393.6161232,337.36824011802673,0.009765625,,,237056,0.5271855592727661
0.0019105235114693642,0.011812090873718262,-0.0015559196472167969,0.00015660522331018,2630,767.0,0.00022561600781045854,-0.01023669820278883,1763260395.5079615,339.2600784301758,0.001953125,,,239104,0.5336640477180481
4.221498966217041e-05,0.0004400089383125305,0.0036038756370544434,0.0001562211982673034,2636,767.0,0.00036136910784989595,0.0006850585341453552,1763260396.3552253,340.1073422431946,0.0,,,239744,0.5428826808929443
,,,,2646,,,,1763260397.6461294,341.39824628829956,,500.0,500.0,240751,
0.00010772328823804855,-0.0009896568953990936,5.960464477539062e-07,0.00015560675819870085,2647,766.0,1022.8079223632812,-7.948186248540878e-05,1763260397.8046792,341.5567960739136,0.0,,,240768,0.5174860954284668
0.00019335933029651642,-0.0062223076820373535,-0.024868249893188477,0.00015552995319012552,2648,766.0,0.004570287652313709,0.0025113150477409363,1763260397.979383,341.7314999103546,0.0,,,240896,0.5804828405380249
0.0008110636845231056,-0.015443883836269379,-0.0006887912750244141,0.0001543010730529204,2668,766.0,0.005443761125206947,0.016708575189113617,1763260400.8257067,344.577823638916,0.0,,,242944,0.6086612343788147
0.00022882409393787384,-0.0003844946622848511,-0.011084437370300293,0.00015399385301861912,2673,766.0,0.004928315989673138,0.0035335179418325424,1763260401.5508301,345.30294704437256,0.0,,,243456,0.5786186456680298
0.002403213642537594,-0.011258183047175407,3.981590270996094e-05,0.00015337941295001656,2683,766.0,0.007751792669296265,0.0011514900252223015,1763260402.968404,346.72052097320557,0.0,,,244480,0.5532263517379761
6.708130240440369e-05,-0.0007872246205806732,1.2636184692382812e-05,0.0001531489979242906,2687,765.0,349.3651123046875,-0.004401355981826782,1763260403.5682309,347.3203477859497,0.0,,,244864,0.5830384492874146
0.0008407272398471832,-0.005948703736066818,0.01888251304626465,0.00015299538790713996,2689,765.0,0.000725020538084209,0.008496468886733055,1763260403.8950005,347.6471173763275,0.0,,,245120,0.5357529520988464
0.0004455866292119026,0.0033764727413654327,2.9206275939941406e-06,0.00015284177788998932,2692,765.0,282.8924865722656,0.0027877530083060265,1763260404.2913747,348.04349160194397,0.0,,,245376,0.5505584478378296
0.0009677531197667122,-0.00804765522480011,-0.026676535606384277,0.00015038401761557907,2732,768.0,0.006538591347634792,0.004912319593131542,1763260408.597491,352.3496079444885,0.0,,,249472,0.5561231970787048
0.0002838335931301117,0.009970365092158318,-0.006545424461364746,0.00014915515203028917,2752,770.0,0.0005328530678525567,-0.0008894242346286774,1763260410.4484828,354.20059967041016,0.0,,,251520,0.5359295606613159
0.0016595255583524704,-0.025424644351005554,-0.02346646785736084,0.0001488479319959879,2757,770.0,0.0007161085959523916,0.018573053181171417,1763260410.9322283,354.6843452453613,0.0,,,252032,0.5684996843338013
0.005848347209393978,-0.03214167058467865,0.05416947603225708,0.00014792627189308405,2772,770.0,0.0005447561270557344,0.01845509745180607,1763260412.8931913,356.6453082561493,0.00390625,,,253568,0.6238293051719666
0.002457953058183193,0.0009491890668869019,-0.07331717014312744,0.0001473886368330568,2782,770.0,0.0006083710468374193,0.03515982627868652,1763260414.2140236,357.96614050865173,0.0,,,254464,0.5058161020278931
,,,,2783,,,,1763260414.249307,358.0014238357544,,300.0,300.0,254478,
,,,,2793,,,,1763260415.285911,359.0380280017853,,38.0,38.0,255143,
6.078742444515228e-06,-0.0005604466423392296,-0.14887535572052002,0.0001458525366615504,2824,767.0,0.12883207201957703,-0.0011377474293112755,1763260418.5938666,362.345983505249,0.0,,,257024,0.5905649662017822
0.0008179834112524986,-0.005884632468223572,-0.22201848030090332,0.0001447004615329206,2843,766.0,0.021583832800388336,-0.001620129682123661,1763260421.498122,365.25023889541626,0.0,,,258944,0.5080092549324036
5.48800453543663e-05,0.00024800747632980347,-0.0001653432846069336,0.00014385560643859208,2857,766.0,505.579833984375,0.0032164445146918297,1763260423.6455095,367.3976263999939,0.0,,,260352,0.49991706013679504
8.840393275022507e-05,0.00354081392288208,-0.00017905235290527344,0.00014231950626708567,2882,765.0,746.067138671875,0.002820604480803013,1763260427.5315387,371.28365564346313,0.0,,,262912,0.5150896310806274
,,,,2890,,,,1763260428.6805463,372.43266320228577,,500.0,500.0,263802,
5.823839455842972e-05,0.0013019423931837082,-2.7418136596679688e-06,0.0001405529910698533,2911,765.0,903.3924560546875,-0.0029542753472924232,1763260431.0188026,374.7709195613861,0.0,,,265856,0.45029038190841675
,,,,2935,,,,1763260433.2302346,376.98235154151917,,500.0,500.0,268302,
,,,,2949,,,,1763260434.5270636,378.2791805267334,,500.0,500.0,269802,
0.00022713467478752136,0.0016733258962631226,0.00011688470840454102,0.00013755761028733104,2960,770.0,658.6343994140625,0.002722419798374176,1763260435.5414174,379.29353427886963,0.0,,,270848,0.43145081400871277
0.0009248219430446625,-0.0015581026673316956,0.00015217065811157227,0.0001366359501844272,2975,771.0,687.8175048828125,-0.002532610669732094,1763260436.9294708,380.68158769607544,0.0,,,272384,0.47023752331733704
,,,,2989,,,,1763260438.2361953,381.9883122444153,,500.0,500.0,273802,
0.00019931886345148087,-0.0014045219868421555,-0.17844772338867188,0.00013525346003007144,2997,773.0,0.0003053887339774519,-0.000643518753349781,1763260439.0183568,382.7704737186432,0.0,,,274688,0.5321165323257446
0.00043252110481262207,-5.456991493701935e-05,-0.24671339988708496,0.00013440860493574291,3011,774.0,0.00037436559796333313,0.004265710711479187,1763260440.3184283,384.0705451965332,0.0,,,276096,0.5103470683097839
0.0005655083805322647,-0.006059542298316956,-0.3985532522201538,0.00013195084466133267,3051,777.0,0.00029483213438652456,0.003901965916156769,1763260444.0150335,387.7671504020691,0.0,,,280192,0.47736912965774536
0.0004784977063536644,0.0032119862735271454,0.0001404881477355957,0.00013187403965275735,3053,778.0,762.2732543945312,-0.008961926214396954,1763260444.1288035,387.88092041015625,0.0,,,280320,0.45538651943206787
0.0002781832590699196,0.003719497472047806,-0.07073032855987549,0.00013102918455842882,3066,779.0,0.0001744931360008195,-0.008834217675030231,1763260445.3980122,389.1501290798187,0.0,,,281728,0.515934407711029
0.0005391333252191544,-0.01470241229981184,-0.10700738430023193,0.00013079876953270286,3070,779.0,0.000569656491279602,0.0012423228472471237,1763260445.773818,389.5259349346161,0.0,,,282112,0.4871860444545746
0.0002852464094758034,-0.0009032506495714188,7.75456428527832e-05,0.00013003071944694966,3083,780.0,759.138671875,0.0033942246809601784,1763260446.9410791,390.6931960582733,0.0,,,283392,0.4565127193927765
5.195848643779755e-06,0.0007245205342769623,-5.328655242919922e-05,0.00012910905934404582,3098,781.0,297.8719482421875,4.158634692430496e-05,1763260448.3305993,392.08271622657776,0.0,,,284928,0.5378293395042419
6.0832127928733826e-05,-0.0023232027888298035,-0.07589733600616455,0.00012880183930974454,3103,782.0,0.003465072251856327,0.0011223480105400085,1763260448.817835,392.5699520111084,0.0,,,285440,0.49220362305641174
1.290254294872284e-05,0.00038116052746772766,4.094839096069336e-05,0.00012734254414681345,3127,784.0,719.971923828125,0.0009505730122327805,1763260451.0338573,394.7859742641449,0.0,,,287872,0.5490344762802124
0.00039566587656736374,-0.0011629406362771988,-0.012817025184631348,0.0001271889341296628,3129,784.0,0.0003592883294913918,-0.004555509425699711,1763260451.2586029,395.01071977615356,0.0,,,288128,0.5186517834663391
,,,,3141,,,,1763260452.3129945,396.0651113986969,,500.0,500.0,289302,
0.00013823248445987701,-0.0017141234129667282,-0.06611227989196777,0.0001263440790353343,3143,785.0,0.004394005984067917,-0.0016152914613485336,1763260452.529837,396.2819538116455,0.0,,,289536,0.5240969657897949
,,,,3146,,,,1763260452.779892,396.5320088863373,,500.0,500.0,289802,
,,,,3170,,,,1763260455.076114,398.8282308578491,,500.0,500.0,292302,
4.153698682785034e-06,0.000857742503285408,-0.027353763580322266,0.00012388633331283927,3183,788.0,0.0003684848779812455,0.000909905880689621,1763260456.4435568,400.19567370414734,0.0,,,293632,0.5946779251098633
0.00031706131994724274,-0.001161530613899231,-0.010356545448303223,0.000123579113278538,3188,788.0,0.00039458920946344733,0.004242166876792908,1763260456.8948226,400.6469395160675,0.0,,,294144,0.5853025317192078
0.00022750161588191986,0.0046850815415382385,-0.03640484809875488,0.00012181259808130562,3217,790.0,0.0004136946517974138,0.0023652371019124985,1763260459.6089978,403.3611147403717,0.0,,,297088,0.5358490347862244
,,,,3224,,,,1763260460.2338657,403.9859826564789,,500.0,500.0,297802,
0.00013939104974269867,-0.00024416297674179077,-0.15786898136138916,0.00012004608288407326,3247,791.0,0.0030645958613604307,0.0013515632599592209,1763260462.7904584,406.5425753593445,0.0,,,300032,0.5367193222045898
0.0001823538914322853,0.0025337226688861847,0.0002295970916748047,0.00011989247286692262,3250,791.0,872.6845092773438,0.00135855283588171,1763260463.131139,406.88325595855713,0.0,,,300288,0.4785200357437134
0.00019952468574047089,-0.0003237314522266388,-0.010006546974182129,0.00011973886284977198,3252,791.0,0.0004721184668596834,0.0016402136534452438,1763260463.4447126,407.1968295574188,0.0,,,300544,0.5613848567008972
0.0005883174017071724,0.003010619431734085,-2.3603439331054688e-05,0.00011958525283262134,3255,791.0,929.4373779296875,-0.004198226146399975,1763260463.7778718,407.52998876571655,0.0,,,300800,0.5304436683654785
,,,,3259,,,,1763260464.1881988,407.9403157234192,,500.0,500.0,301278,
0.0002133455127477646,-0.002524428069591522,-0.15004491806030273,0.00011850998271256685,3272,793.0,0.00032230254146270454,-0.004458889365196228,1763260465.4312108,409.1833276748657,0.0,,,302592,0.5282767415046692
0.0002453513443470001,-0.004386045038700104,-1.0371208190917969e-05,0.00011835637269541621,3275,793.0,773.2052001953125,-0.005816284567117691,1763260465.750423,409.50253987312317,0.0,,,302848,0.5421395301818848
0.0001981230452656746,-0.0056715235114097595,-0.2593163251876831,0.00011827956768684089,3276,793.0,0.004820659756660461,0.0031838426366448402,1763260465.8916583,409.64377522468567,0.0,,,302976,0.5021356344223022
1.2627802789211273e-05,0.0004679262638092041,9.751319885253906e-05,0.00011712749255821109,3296,792.0,1427.0447998046875,-0.00028328318148851395,1763260468.3813941,412.13351106643677,0.0,,,304896,0.5150702595710754
8.597131818532944e-05,-0.0027876608073711395,0.014428973197937012,0.00011689708480844274,3299,792.0,0.00019403296755626798,-0.0033769989386200905,1763260468.8645055,412.61662244796753,0.0,,,305280,0.5492346286773682
7.259659469127655e-06,-0.00016317516565322876,9.97781753540039e-05,0.00011459293455118313,3338,795.0,698.341064453125,-0.0008054366335272789,1763260472.567433,416.31955003738403,0.0,,,309120,0.5775924921035767
,,,,3351,,,,1763260473.7332494,417.4853663444519,,500.0,500.0,310417,
9.269453585147858e-06,0.0005518067628145218,-1.4424324035644531e-05,0.00011344085942255333,3357,796.0,124.68622589111328,-0.0013687247410416603,1763260474.3228774,418.0749943256378,0.0,,,311040,0.5806517601013184
9.437929838895798e-05,0.0005739852786064148,-0.01488637924194336,0.00011328724940540269,3360,796.0,0.007011403329670429,0.00025271158665418625,1763260474.5460494,418.2981662750244,0.0,,,311296,0.5736010074615479
0.00016607064753770828,-0.006008615717291832,0.06557679176330566,0.00011129031918244436,3398,799.0,0.0018764242995530367,-0.0043035103008151054,1763260477.604211,421.3563280105591,0.0,,,314624,0.5737829208374023
3.6743469536304474e-05,-4.545971751213074e-05,-4.684925079345703e-05,0.00011113670916529372,3401,799.0,413.35650634765625,-0.001014632172882557,1763260477.8306425,421.5827593803406,0.0,,,314880,0.5791260004043579
1.2852251529693604e-06,2.9947608709335327e-05,-0.04804801940917969,0.00011082949640695006,3406,799.0,0.004035303834825754,-0.0003630649298429489,1763260478.3182032,422.07032012939453,0.0,,,315392,0.5070056319236755
0.00015209801495075226,-0.0020601078867912292,-0.004655957221984863,0.00011075269139837474,3407,799.0,0.0004685010062530637,-0.0032568182796239853,1763260478.4286213,422.1807382106781,0.0,,,315520,0.582219123840332
,,,,3419,,,,1763260479.4887474,423.240864276886,,500.0,500.0,316717,
0.00015626009553670883,-0.0030733756721019745,-0.017387866973876953,0.00010960061626974493,3426,800.0,0.0031485853251069784,0.0028661685064435005,1763260480.1779363,423.93005323410034,0.0,,,317440,0.5532594323158264
0.00045112520456314087,-0.003907475620508194,0.10661441087722778,0.00010944700625259429,3428,801.0,0.00032540163374505937,4.501640796661377e-05,1763260480.3997145,424.1518313884735,0.0,,,317696,0.5104677677154541
9.707733988761902e-05,-0.001163434237241745,0.021831750869750977,0.00010906298120971769,3435,801.0,0.002873611869290471,-0.0028120819479227066,1763260480.9632883,424.7154052257538,0.0,,,318336,0.5358633995056152
,,,,3450,,,,1763260482.2863395,426.0384564399719,,500.0,500.0,319800,
