losses/entropy,_runtime,losses/approx_kl,_timestamp,losses/value_loss,losses/old_approx_kl,charts/episodic_length,charts/learning_rate,losses/explained_variance,losses/policy_loss,_step,charts/SPS,global_step,losses/clipfrac,charts/episodic_return
0.11066772043704987,483.1025810241699,0.020711667835712433,1763260525.232019,0.00011752272985177115,0.014750257134437561,,0.00010130568261956796,0.9994661808013916,-0.03263367712497711,4366,690.0,331264,0.099609375,
0.16447095572948456,483.78694558143616,0.045501090586185455,1763260525.9163835,0.0007549530128017068,0.07168428599834442,,0.00010092165757669136,0.9995943307876587,-0.05573086813092232,4372,690.0,331904,0.11328125,
,484.3698272705078,,1763260526.4992652,,,500.0,,,,4378,,332471,,500.0
0.23567840456962585,485.47769141197205,0.025138961151242256,1763260527.6071293,0.0003431563964113593,0.007247842848300934,,9.999999747378752e-05,0.9998370409011841,-0.040071070194244385,4387,691.0,333440,0.052734375,
0.22013497352600098,486.4078755378723,0.009228401817381382,1763260528.5373135,9.252216113964096e-05,0.051438525319099426,,9.946236241376027e-05,0.9993810653686523,-0.05123350769281387,4396,691.0,334336,0.06640625,
0.1361275613307953,488.4701509475708,0.0034778881818056107,1763260530.5995889,2.4535329430364072e-05,0.013009849935770035,,9.831029456108809e-05,0.999780535697937,-0.01904350519180298,4415,692.0,336256,0.005859375,
,492.6420454978943,,1763260534.7714834,,,500.0,,,,4456,,340471,,500.0
0.17528685927391052,495.02089953422546,0.0001675691455602646,1763260537.1503375,1.4098910469328985e-05,-0.002820214256644249,,9.447004413232207e-05,0.9997460842132568,0.008584128692746162,4478,696.0,342656,0.0,
0.2689218819141388,495.28714060783386,0.033135950565338135,1763260537.4165785,0.001567578874528408,0.1135764867067337,,9.431643411517143e-05,0.9999746680259705,-0.05326111987233162,4480,696.0,342912,0.123046875,
0.25183171033859253,496.5498733520508,0.01383090391755104,1763260538.6793113,0.646044135093689,0.003364522010087967,,9.362518903799355e-05,0.8649191856384277,-0.036267854273319244,4492,697.0,344064,0.021484375,
0.24213248491287231,497.22581577301025,0.008491706103086472,1763260539.3552537,1.9137083654641174e-05,0.028554918244481087,,9.324116399511695e-05,0.9997724890708923,-0.028494544327259064,4498,697.0,344704,0.044921875,
,499.55504870414734,,1763260541.6844866,,,500.0,,,,4520,,346971,,500.0
0.2361913025379181,499.79567527770996,4.5909546315670013e-05,1763260541.9251132,1.5747631550766528e-05,-0.0005754390731453896,,9.178187610814348e-05,0.9996412396430969,-0.0013039186596870422,4522,698.0,347136,0.0,
0.14580902457237244,500.0562448501587,0.0019157947972416878,1763260542.1856828,0.0009196564787998796,-0.005537156946957111,,9.162826609099284e-05,0.9999697804450989,-0.008337944746017456,4524,699.0,347392,0.037109375,
,500.1047101020813,,1763260542.234148,,,500.0,,,,4525,,347471,,500.0
0.2804190516471863,500.3495764732361,0.0007798979058861732,1763260542.4790144,5.409451659943443e-06,0.001006721518933773,,9.14746560738422e-05,0.9996075630187988,-0.0016385912895202637,4527,699.0,347648,0.0,
0.24271242320537567,500.75788950920105,0.005371761508285999,1763260542.8873274,0.005752788856625557,0.01873462088406086,,9.124424104811624e-05,0.9089827537536621,-0.033431097865104675,4531,699.0,348032,0.0078125,
0.2167617231607437,501.0127851963043,0.008010572753846645,1763260543.1422231,7.088299025781453e-05,0.05165768787264824,,9.10906310309656e-05,0.9998887181282043,-0.05737543851137161,4533,699.0,348288,0.044921875,
0.25829756259918213,501.1584756374359,0.032624538987874985,1763260543.2879136,0.0003851905348710716,0.04288126900792122,,9.101382602239028e-05,0.9999706745147705,0.016521431505680084,4534,699.0,348416,0.08984375,
,503.33206367492676,,1763260545.4615016,,,500.0,,,,4555,,350471,,500.0
0.12843111157417297,504.1466963291168,0.0033305492252111435,1763260546.2761343,0.00010611574543872848,0.019960401579737663,,8.932411583373323e-05,0.9997754096984863,-0.034139178693294525,4562,701.0,351232,0.029296875,
0.05608299747109413,505.65815329551697,0.0009628944098949432,1763260547.7875912,4.3617255869321525e-06,0.012742578983306885,,8.847926073940471e-05,0.9997313022613525,-0.026211783289909363,4576,701.0,352640,0.0,
,509.70495319366455,,1763260551.834391,,,500.0,,,,4613,,356471,,500.0
0.09879050403833389,511.1614553928375,0.009588200598955154,1763260553.2908933,2.3653507014387287e-05,0.04720441624522209,,8.540706767234951e-05,0.999774158000946,-0.04173925146460533,4626,704.0,357760,0.025390625,
0.14466242492198944,512.1355757713318,0.005323654040694237,1763260554.2650137,4.549146979115903e-06,0.017172297462821007,,8.486943261232227e-05,0.9991831183433533,-0.04220443218946457,4635,704.0,358656,0.029296875,
0.2037377804517746,512.7962939739227,0.0020903833210468292,1763260554.925732,0.00017380548524670303,0.0063666533678770065,,8.448540756944567e-05,0.9996758699417114,0.0005733519792556763,4641,704.0,359296,0.009765625,
0.17818543314933777,513.1041049957275,0.0003436645492911339,1763260555.233543,88.26545715332031,0.00102256890386343,,8.433179755229503e-05,0.7190138101577759,-0.01747339777648449,4644,705.0,359552,0.0,
0.2692423462867737,515.0283620357513,0.060390450060367584,1763260557.1578,0.0004720512661151588,0.005621232092380524,,8.325652743224055e-05,0.9999297261238098,-0.0801970586180687,4661,705.0,361344,0.14453125,
0.18977926671504974,516.5743079185486,0.016177300363779068,1763260558.7037458,0.00014664711488876492,0.002569842152297497,,8.241167233791202e-05,0.9998912215232849,-0.03286055475473404,4675,706.0,362752,0.1171875,
0.2684561312198639,518.3604037761688,0.01267239823937416,1763260560.4898417,0.010398072190582752,0.024740351364016533,,8.141320722643286e-05,0.9998818635940552,-0.04727247729897499,4691,707.0,364416,0.025390625,
0.23966582119464874,520.2579629421234,0.009575841017067432,1763260562.3874009,9.827251051319763e-05,0.0346987321972847,,8.033794438233599e-05,0.9996944069862366,-0.04793943464756012,4709,708.0,366208,0.037109375,
0.17800915241241455,520.6834223270416,0.00022827088832855225,1763260562.8128603,0.03226551413536072,0.0008364133536815643,,8.010752935661003e-05,0.995745837688446,-0.013043496757745743,4713,708.0,366592,0.0,
0.10423177480697632,523.313797712326,0.0010726451873779297,1763260565.4432356,6.576935447810683e-06,0.010291047394275665,,7.857142918510363e-05,0.9996517300605774,-0.017111117020249367,4738,709.0,369152,0.015625,
0.17414739727973938,523.4425249099731,0.0001346338540315628,1763260565.5719628,4.055724639329128e-05,0.003989066928625107,,7.84946241765283e-05,0.9997346997261047,-0.005552910268306732,4739,709.0,369280,0.0,
,523.603542804718,,1763260565.7329807,,,500.0,,,,4741,,369471,,500.0
0.16851437091827393,523.8862600326538,0.0012142527848482132,1763260566.015698,1.8844357327907346e-05,0.0062825679779052734,,7.826420915080234e-05,0.9996788501739502,-0.015388550236821175,4743,709.0,369664,0.0,
0.19873905181884766,527.0457904338837,0.0015984037891030312,1763260569.1752284,5.21750462212367e-06,0.0011172844097018242,,7.649769395356998e-05,0.9996121525764465,-0.0062040602788329124,4772,711.0,372608,0.0234375,
0.1420871615409851,528.5118546485901,0.001743493601679802,1763260570.6412926,0.0003037411952391267,-0.01836155541241169,,7.565283885924146e-05,0.7773848176002502,-0.025994112715125084,4786,711.0,374016,0.0234375,
0.26744022965431213,528.6346590518951,0.025196537375450134,1763260570.764097,9.61047044256702e-06,0.03467661142349243,,7.557603385066614e-05,0.999731183052063,-0.001383267343044281,4787,711.0,374144,0.05859375,
0.1747570037841797,528.7601492404938,0.002380021847784519,1763260570.8895872,6.835827662143856e-05,0.021103430539369583,,7.549922884209082e-05,0.9998119473457336,-0.01096092164516449,4788,712.0,374272,0.013671875,
0.18639077246189117,529.540755033493,0.00023804046213626862,1763260571.670193,0.007506732363253832,0.0006916206330060959,,7.503840606659651e-05,0.536953866481781,0.0007032640278339386,4796,712.0,375040,0.0,
0.12078685313463211,529.9206001758575,0.001691361889243126,1763260572.050038,0.0005281686317175627,0.001803077757358551,,7.480799104087055e-05,0.9996489882469177,-0.009865079075098038,4799,712.0,375424,0.03125,
0.14181289076805115,530.9678101539612,0.004874832928180695,1763260573.097248,0.0001757191785145551,0.009565642103552818,,7.419355097226799e-05,0.9998448491096497,-0.008567728102207184,4809,713.0,376448,0.056640625,
0.33203309774398804,531.3813824653625,0.001991722732782364,1763260573.5108204,0.00030163934570737183,0.018335847184062004,,7.396313594654202e-05,0.9996369481086731,-0.02057022601366043,4813,713.0,376832,0.0,
0.07036928087472916,535.1951055526733,0.0016750413924455643,1763260577.3245435,0.00036307668779045343,0.0025424305349588394,,7.165898568928242e-05,0.9991499781608582,-0.008401628583669662,4851,715.0,380672,0.005859375,
0.26168352365493774,537.5519275665283,0.029055887833237648,1763260579.6813655,127.4075698852539,0.08827850222587585,,7.027649553492665e-05,0.12310880422592163,0.01859549805521965,4874,716.0,382976,0.06640625,
,538.365350484848,,1763260580.4947884,,,500.0,,,,4878,,383471,,500.0
0.24184656143188477,538.9751062393188,0.03760684281587601,1763260581.1045442,0.001639211899600923,0.03933151438832283,,6.973886047489941e-05,0.9997708201408386,-0.08857034891843796,4882,716.0,383872,0.0911458358168602,
0.14902153611183167,544.7354447841644,0.0013766828924417496,1763260586.8648827,3.937393194064498e-05,0.010364416986703873,,6.743471749359742e-05,0.9995895624160767,-0.013015836477279663,4920,715.0,387712,0.0,
,546.4516050815582,,1763260588.581043,,,500.0,,,,4932,,388971,,500.0
0.22499258816242218,546.646769285202,0.00978137832134962,1763260588.7762072,1.0146868228912354,0.001193525269627571,,6.666666740784422e-05,0.35229218006134033,0.012906813994050026,4933,715.0,388992,0.068359375,
0.08252289891242981,547.6114089488983,0.0009850133210420609,1763260589.7408469,4.592342520481907e-06,0.00921807810664177,,6.628264236496761e-05,0.9994231462478638,-0.01261495053768158,4939,715.0,389632,0.001953125,
0.23885080218315125,548.7700889110565,0.04324653744697571,1763260590.8995268,0.00022062964853830636,0.019074708223342896,,6.582181231351569e-05,0.9990817308425903,-0.009220696985721588,4946,715.0,390400,0.099609375,
0.23916874825954437,549.7741706371307,0.003329165279865265,1763260591.9036086,100.53623962402344,0.014875851571559906,,6.543778727063909e-05,0.571130633354187,0.01114967092871666,4953,715.0,391040,0.0078125,
0.11065885424613953,550.555825471878,0.0017794175073504448,1763260592.6852634,114.36902618408203,0.009652708657085896,,6.513056723633781e-05,0.40975016355514526,0.0014076605439186096,4958,715.0,391552,0.015625,
0.19849547743797302,551.3780736923218,0.0024566492065787315,1763260593.5075116,0.001791643095202744,-0.00439425278455019,,6.482334720203653e-05,0.2778061628341675,0.030616268515586853,4963,715.0,392064,0.013671875,
0.15031732618808746,552.7934000492096,0.03224465250968933,1763260594.922838,0.0004611315089277923,0.009525727480649948,,6.428571214200929e-05,0.999028742313385,-0.03956180065870285,4971,714.0,392960,0.04296875,
,552.82861495018,,1763260594.9580529,,,500.0,,,,4972,,392971,,500.0
0.21361391246318817,553.9016137123108,0.0019067199900746346,1763260596.0310516,1.691269062575884e-05,-0.006417817436158657,,6.390168709913269e-05,0.9978011250495911,0.0015216609463095665,4978,714.0,393600,0.001953125,
,554.3531360626221,,1763260596.482574,,,500.0,,,,4981,,393971,,500.0
0.1334761530160904,555.97993683815,0.013632294721901417,1763260598.1093748,9.187816613120958e-05,0.025477392598986626,,6.32104420219548e-05,0.998900830745697,-0.03131997585296631,4989,714.0,394752,0.044921875,
0.16740012168884277,556.924150466919,0.004815707914531231,1763260599.0535884,7.65022705309093e-05,0.015474134124815464,,6.290322926361114e-05,0.9996844530105591,-0.0346565768122673,4994,713.0,395264,0.05078125,
0.14922502636909485,558.5903990268707,0.005799293518066406,1763260600.719837,1.3757549822912551e-05,-0.030546540394425392,,6.205837416928262e-05,0.9995465874671936,0.03347717970609665,5008,714.0,396672,0.025390625,
0.17167022824287415,559.1353616714478,0.00460487324744463,1763260601.2647996,3.682234455482103e-05,-0.01427725050598383,,6.175115413498133e-05,0.9987695217132568,-0.003422291949391365,5013,714.0,397184,0.015625,
0.29748380184173584,559.394168138504,0.04174681752920151,1763260601.523606,0.0007341348100453615,0.10983984917402267,,6.15975441178307e-05,0.9967029690742493,-0.08502676337957382,5015,714.0,397440,0.109375,
0.1432732343673706,561.8454992771149,0.00016539357602596283,1763260603.9749372,0.000546055962331593,-0.002424638718366623,,6.013824895489961e-05,0.9973634481430054,-0.003295585513114929,5039,715.0,399872,0.0,
0.15435729920864105,565.1036548614502,0.005961958318948746,1763260607.2330928,0.6701453924179077,0.03848817199468613,,5.821812737849541e-05,0.8392823934555054,-0.02602216601371765,5071,717.0,403072,0.00390625,
0.13690069317817688,570.007025718689,0.0011435998603701591,1763260612.1364636,0.00034155527828261256,0.008229182101786137,,5.537634569918737e-05,0.9999122619628906,-0.018439896404743195,5117,719.0,407808,0.0078125,
0.372078537940979,570.5591425895691,0.015109187923371792,1763260612.6885805,0.0012693488970398903,0.07067795842885971,,5.506912566488609e-05,0.9998676776885986,-0.07682645320892334,5122,719.0,408320,0.037109375,
0.25453147292137146,571.0565223693848,0.017658501863479614,1763260613.1859603,0.0009959875606000423,0.038512371480464935,,5.4761905630584806e-05,0.9998595714569092,-0.0779782235622406,5127,719.0,408832,0.0703125,
0.2779293358325958,571.1816298961639,0.00020581483840942383,1763260613.3110678,0.0028746663592755795,0.0053601618856191635,,5.4685100622009486e-05,0.9999222755432129,-0.00742766261100769,5128,719.0,408960,0.001953125,
0.16509906947612762,572.4353835582733,5.1174312829971313e-05,1763260614.5648215,4.922928383166436e-06,0.0020972173660993576,,5.3993855544831604e-05,0.9996852874755859,-0.0026585757732391357,5140,720.0,410112,0.0,
0.12228865176439285,573.0494050979614,8.397363126277924e-05,1763260615.178843,4.630056719179265e-05,-0.001905074343085289,,5.3609830501955e-05,0.9997668266296387,0.002064622938632965,5146,720.0,410752,0.0,
0.25303441286087036,573.446375131607,0.003030121326446533,1763260615.575813,1.2497302122937981e-05,0.008308693766593933,,5.337941547622904e-05,0.9995754361152649,0.016267001628875732,5150,720.0,411136,0.005859375,
0.23466673493385315,573.5976629257202,5.649402737617493e-06,1763260615.7271008,4.1670340579003096e-05,0.0005549285560846329,,5.330261046765372e-05,0.999822199344635,0.00018234550952911377,5151,720.0,411264,0.0,
,574.805212020874,,1763260616.93465,,,500.0,,,,5163,,412471,,500.0
0.24176102876663208,575.0360023975372,0.00126746017485857,1763260617.1654403,7.504601853725035e-06,0.008448068983852863,,5.2457759011304006e-05,0.9996031522750854,-0.010736830532550812,5165,721.0,412672,0.0,
0.26180216670036316,578.3655769824982,0.006888079456984997,1763260620.495015,0.0003926738281734288,-0.0033739032223820686,,5.0537633796921e-05,0.9999436736106873,-0.024464629590511322,5196,722.0,415872,0.03125,
,578.4050126075745,,1763260620.5344505,,,500.0,,,,5197,,415971,,500.0
0.10369239002466202,582.949280500412,0.0003192080184817314,1763260625.0787184,14.230892181396484,-0.010582068003714085,,4.800307215191424e-05,0.9505837559700012,0.01813622936606407,5238,724.0,420096,0.005859375,
0.1341240108013153,583.0836582183838,0.0001214807853102684,1763260625.2130961,4.858148895436898e-05,-0.001010536216199398,,4.792626714333892e-05,0.9997890591621399,0.005517907440662384,5239,724.0,420224,0.0,
0.18321384489536285,583.6094124317169,0.0048713600262999535,1763260625.7388504,3.0198782042134553e-05,0.027758941054344177,,4.761904710903764e-05,0.9998339414596558,-0.012456133961677551,5244,724.0,420736,0.046875,
,584.2886135578156,,1763260626.4180515,,,500.0,,,,5251,,421471,,500.0
0.23606306314468384,585.0884494781494,0.0015620151534676552,1763260627.2178874,1.4422475032915827e-05,0.012621850706636906,,4.6774192014709115e-05,0.9998614192008972,-0.01581927388906479,5258,725.0,422144,0.0,
0.24905644357204437,586.1278986930847,6.798282265663147e-05,1763260628.2573366,0.00817068386822939,0.0004021786153316498,,4.623656059266068e-05,0.8956932425498962,0.007749609649181366,5267,725.0,423040,0.0,
,587.6620373725891,,1763260629.7914753,,,500.0,,,,5281,,424471,,500.0
,589.7886092662811,,1763260631.9180472,,,500.0,,,,5300,,426471,,500.0
0.19987890124320984,592.2041625976562,0.003383224830031395,1763260634.3336005,1.9670824258355424e-05,0.00417705811560154,,4.28571438533254e-05,0.9994912147521973,-0.018099017441272736,5322,727.0,428672,0.005859375,
0.0928650051355362,592.8552775382996,1.991167664527893e-06,1763260634.9847155,1.72257987287594e-05,-0.0008781831711530685,,4.2473118810448796e-05,0.9999343752861023,0.0009943461045622826,5328,727.0,429312,0.0,
0.174933522939682,595.8885319232941,0.0007506068795919418,1763260638.0179698,43.802040100097656,-0.006821135058999062,,4.055299359606579e-05,0.9257354736328125,0.01781684346497059,5360,729.0,432512,0.001953125,
0.14092904329299927,596.1512773036957,0.0005275923758745193,1763260638.2807152,5.209604205447249e-05,0.002126680687069893,,4.0399387216893956e-05,0.9999197125434875,-0.009461580775678158,5362,729.0,432768,0.0,
,598.9641137123108,,1763260641.0935516,,,500.0,,,,5389,,435471,,500.0
0.16204103827476501,603.3897354602814,0.0030387314036488533,1763260645.5191734,3.1037594453664497e-05,0.007128103636205196,,3.625192039180547e-05,0.9996718168258667,-0.007302436977624893,5430,732.0,439680,0.005859375,
0.24312008917331696,604.478104352951,0.005450427532196045,1763260646.6075423,3.6359102523420006e-05,0.006049983203411102,,3.563748032320291e-05,0.9992603063583374,-0.009210251271724701,5440,732.0,440704,0.0078125,
0.2506575286388397,604.6123459339142,0.0006151357665657997,1763260646.7417839,0.00037558795884251595,-0.0032811881974339485,,3.556067531462759e-05,0.9998497366905212,0.016958370804786682,5441,732.0,440832,0.0,
0.27391374111175537,604.7615652084351,0.00031015370041131973,1763260646.8910031,0.0015294149052351713,-0.00048327352851629257,,3.548387030605227e-05,0.9999740719795227,0.0012451782822608948,5442,732.0,440960,0.0,
,604.7829411029816,,1763260646.912379,,,500.0,,,,5443,,440971,,500.0
0.2252364456653595,605.8786945343018,3.742985427379608e-05,1763260648.0081325,0.011167045682668686,0.0002626478672027588,,3.4869430237449706e-05,0.9731510281562805,-0.004811577498912811,5453,733.0,441984,0.0,
0.16915445029735565,606.0011832714081,0.0013366062194108963,1763260648.1306212,7.86595956014935e-06,-0.02063911408185959,,3.4792625228874385e-05,0.9993570446968079,0.012393178418278694,5454,733.0,442112,0.0,
0.22625866532325745,607.7514622211456,0.004180829972028732,1763260649.8809001,0.0002990084467455745,0.02015507034957409,,3.379416375537403e-05,0.9999189972877502,-0.05144006386399269,5470,733.0,443776,0.00390625,
0.16559717059135437,610.4115324020386,0.00014204438775777817,1763260652.5409703,7.012738205958158e-05,0.002671082504093647,,3.2334868592442945e-05,0.9997990727424622,-0.008644403889775276,5494,734.0,446208,0.0,
0.16734839975833893,612.0506811141968,0.0007140487432479858,1763260654.180119,3.503834523144178e-05,-0.005765320733189583,,3.141321212751791e-05,0.9996046423912048,0.0034926272928714752,5509,735.0,447744,0.0,
0.13132788240909576,613.0388054847717,8.083879947662354e-07,1763260655.1682434,2.39051860262407e-05,-0.0004904009401798248,,3.087557706749067e-05,0.9995734095573425,0.00042981281876564026,5518,735.0,448640,0.0,
0.12652231752872467,614.1533281803131,0.0007468108087778091,1763260656.282766,3.564802318578586e-05,0.001900557428598404,,3.0261136998888105e-05,0.9992561936378479,-0.004328563809394836,5528,735.0,449664,0.0,
0.14936256408691406,614.2916843891144,0.008763478137552738,1763260656.4211223,0.00017329920956399292,-0.010302187874913216,,3.0184331990312785e-05,0.9995236992835999,-0.017244860529899597,5529,735.0,449792,0.021484375,
,614.4619550704956,,1763260656.591393,,,500.0,,,,5531,,449971,,500.0
0.2027580589056015,617.9088001251221,0.00010469648987054825,1763260660.038238,3.942274270229973e-05,-0.0006670476868748665,,2.8417818612069823e-05,0.9997356534004211,0.003686942160129547,5558,736.0,452736,0.0,
0.22686059772968292,618.1961848735809,0.000579439103603363,1763260660.3256228,0.013527325354516506,-0.001552952453494072,,2.8264208594919182e-05,0.898008406162262,0.02329927682876587,5561,736.0,452992,0.0,
0.2180829644203186,619.3320055007935,0.001013161614537239,1763260661.4614434,0.008095547556877136,0.015137510374188423,,2.7649770345306024e-05,0.9749487042427063,-0.01572151482105255,5571,736.0,454016,0.0,
0.08862604945898056,620.6022090911865,0.00014788471162319183,1763260662.731647,5.7028300943784416e-06,0.005151715129613876,,2.6958525268128142e-05,0.9997769594192505,-0.005247020162642002,5582,737.0,455168,0.0,
0.230280801653862,621.2030253410339,0.0011689402163028717,1763260663.3324633,2.19657758862013e-05,0.008216487243771553,,2.665130523382686e-05,0.9996224045753479,-0.015784189105033875,5587,737.0,455680,0.0,
0.15088896453380585,621.6053984165192,0.00023059360682964325,1763260663.7348363,0.014437674544751644,-0.004804784432053566,,2.64208902081009e-05,0.9515078663825989,0.00349213182926178,5591,737.0,456064,0.0,
,622.5766868591309,,1763260664.7061248,,,500.0,,,,5600,,456971,,500.0
0.24851752817630768,625.5579724311829,0.0011474350467324257,1763260667.6874104,0.0001140025196946226,-0.00387528445571661,,2.419354859739542e-05,0.999740719795227,-0.0019166730344295502,5627,738.0,459776,0.0,
,625.6973443031311,,1763260667.8267822,,,500.0,,,,5629,,459971,,500.0
0.1382310837507248,626.9833405017853,0.000432722270488739,1763260669.1127784,0.0001359843445243314,0.007533183321356773,,2.3271888494491577e-05,0.9999561905860901,-0.012821763753890991,5642,739.0,461312,0.0,
0.2480316162109375,627.9338004589081,0.003315497189760208,1763260670.0632384,0.0005587188061326742,-0.026177113875746727,,2.265745024487842e-05,0.9996522665023804,-0.020124904811382294,5652,739.0,462336,0.0078125,
0.14103704690933228,630.1736969947815,0.00027772318571805954,1763260672.303135,7.157533218560275e-06,-0.00021108891814947128,,2.1274961909512058e-05,0.9996181130409241,-0.003101646900177002,5675,741.0,464640,0.0,
0.17611423134803772,631.0298004150391,0.0031958064064383507,1763260673.1592383,0.0065306187607347965,0.008988243527710438,,2.0737326849484816e-05,0.968490481376648,-0.03243119642138481,5684,741.0,465536,0.015625,
0.06669840216636658,631.5968306064606,8.592568337917328e-05,1763260673.7262685,1.567985600559041e-05,0.0035703815519809723,,2.0353301806608215e-05,0.999820351600647,-0.003337085247039795,5690,741.0,466176,0.0,
0.208400160074234,633.1767783164978,0.0006186589598655701,1763260675.3062162,0.0003643998352345079,-0.0024920888245105743,,1.9354838514118455e-05,0.9999091029167175,-0.0034313462674617767,5706,742.0,467840,0.0,
0.14320875704288483,638.134450674057,1.2254342436790466e-05,1763260680.2638886,9.98568648356013e-05,-0.00045253895223140717,,1.6129031791933812e-05,0.9998788237571716,4.9620866775512695e-05,5759,745.0,473216,0.0,
0.14507950842380524,638.7427563667297,0.0003757905215024948,1763260680.8721943,0.00032314175041392446,-0.0024105962365865707,,1.5745008568046615e-05,0.9999803900718689,-0.002592984586954117,5765,745.0,473856,0.0,
0.18896648287773132,639.3865165710449,0.00020541157573461533,1763260681.5159545,15.250226974487305,0.005005081184208393,,1.5360983525170013e-05,0.9830578565597534,0.001106254756450653,5772,745.0,474496,0.0,
0.12818828225135803,641.4031102657318,0.00028542615473270416,1763260683.5325482,3.862485755234957e-05,0.0013120323419570923,,1.4055299288884271e-05,0.9995307326316833,-0.008552324026823044,5793,746.0,476672,0.0,
0.15572324395179749,641.8860919475555,0.0007104557007551193,1763260684.0155299,6.268015567911789e-05,0.007878866046667099,,1.3748080164077692e-05,0.9997467994689941,-0.01572471112012863,5798,747.0,477184,0.0,
0.30812951922416687,642.1157267093658,7.906928658485413e-06,1763260684.2451646,0.00957740843296051,-0.0010905768722295761,,1.3594470146927051e-05,0.999940037727356,-0.0016400525346398354,5800,747.0,477440,0.0,
0.18201671540737152,643.4414935112,1.2499280273914337e-05,1763260685.5709314,0.00026560763944871724,0.002551204524934292,,1.274961596209323e-05,0.9999240040779114,-0.0023078173398971558,5814,747.0,478848,0.0,
0.20533689856529236,643.5613121986389,0.00021473132073879242,1763260685.6907501,0.004352970980107784,-0.005555059760808945,,1.267281095351791e-05,0.9566956162452698,0.0051364898681640625,5816,747.0,478976,0.0,
0.11693722009658813,643.7173960208893,5.182810127735138e-06,1763260685.846834,4.047259608341847e-06,0.00019632931798696518,,1.259600594494259e-05,0.9997108578681946,-0.0007639862596988678,5817,747.0,479104,0.0,
0.14634191989898682,644.8359143733978,4.0605664253234863e-07,1763260686.9653523,5.227956353337504e-05,-0.0003955010324716568,,1.190476177725941e-05,0.999945878982544,0.00017555616796016693,5828,748.0,480256,0.0,
,645.4768707752228,,1763260687.6063087,,,500.0,,,,5835,,480971,,500.0
0.2610996961593628,648.522353887558,0.0009799497202038765,1763260690.6517918,0.0027677584439516068,0.00804328266531229,,9.677419257059228e-06,0.9999678730964661,-0.0169870313256979,5864,749.0,483968,0.0,
0.18238303065299988,650.2177224159241,2.2819265723228455e-05,1763260692.3471603,1.7921429389389232e-05,-8.363276720046997e-06,,8.678955055074766e-06,0.999698281288147,-9.295344352722168e-05,5881,750.0,485632,0.0,
0.12886357307434082,651.8425960540771,1.5339814126491547e-05,1763260693.972034,0.00011988274491159245,-0.001176801510155201,,7.680491762585007e-06,0.9999120235443115,0.0007734028622508049,5897,751.0,487296,0.0,
0.13975737988948822,652.357620716095,8.354894816875458e-06,1763260694.4870586,7.461838686140254e-05,-0.0008439784869551659,,7.373271728283726e-06,0.999876856803894,0.0012406334280967712,5902,751.0,487808,0.0,
0.18284419178962708,654.2313108444214,0.0001232549548149109,1763260696.3607488,0.0001431001437595114,0.0044896844774484634,,6.221197963895975e-06,0.9999043941497803,-0.008311726152896881,5921,752.0,489728,0.0,
0.08045580983161926,658.3013565540314,2.60770320892334e-08,1763260700.4307945,2.082524952129461e-05,-2.329982817173004e-05,,3.533026074364898e-06,0.999901533126831,8.702278137207031e-06,5965,754.0,494208,0.0,
0.13160674273967743,658.4139730930328,3.658980131149292e-05,1763260700.543411,0.0009715335909277201,0.0004143938422203064,,3.456221293163253e-06,0.9999633431434631,-0.004839006811380386,5966,754.0,494336,0.0,
,659.3858556747437,,1763260701.5152936,,,500.0,,,,5977,,495471,,500.0
0.19994714856147766,660.7344946861267,1.5058554708957672e-05,1763260702.8639326,0.00044012689613737166,-0.0001790141686797142,,1.9201229406462517e-06,0.999986469745636,-0.0010864660143852234,5991,755.0,496896,0.0,
0.20488058030605316,660.882536649704,8.44709575176239e-07,1763260703.0119746,12.56094741821289,0.00022126827389001846,,1.8433179320709314e-06,0.9908267855644226,5.663931369781494e-05,5993,755.0,497024,0.0,
0.2086922526359558,661.6712698936462,3.569759428501129e-06,1763260703.8007078,0.0009009023779071867,0.0003094235435128212,,1.305683554164716e-06,0.9999784231185913,-0.0014326274394989014,6001,756.0,497920,0.0,
0.21563708782196045,662.833101272583,4.386529326438904e-07,1763260704.9625392,3.587144237826578e-05,7.71721825003624e-05,,5.376344347496342e-07,0.9996455311775208,-3.401562571525574e-05,6014,756.0,499200,0.0,
,663.096994638443,,1763260705.2264326,,,500.0,,,,6017,,499471,,500.0
