losses/explained_variance,losses/old_approx_kl,losses/clipfrac,losses/value_loss,losses/policy_loss,_timestamp,losses/entropy,_runtime,charts/episodic_return,losses/approx_kl,charts/learning_rate,_step,global_step,charts/SPS,charts/episodic_length
4.988908767700195e-05,0.002106674946844578,0.0,0.013934869319200516,0.00018257088959217072,1763260520.2818844,0.2370409369468689,478.1377024650574,,0.000731312669813633,0.00010038402251666412,4278,332800,699.0,
-3.5574536323547363,0.0009410139173269272,0.0,0.00019778609566856176,-0.0015719644725322723,1763260521.7245762,0.21662890911102295,479.5803942680359,,4.238635301589966e-05,9.961597243091092e-05,4290,334080,699.0,
,,,,,1763260521.8598592,,479.71567726135254,500.0,,,4292,334270,,500.0
-3.3888697624206543,0.0006895475089550018,0.0,0.0009376075468026102,-0.0017978735268115997,1763260524.2937894,0.22930248081684113,482.14960741996765,,3.458745777606964e-05,9.815668454393744e-05,4314,336512,701.0,
2.580881118774414e-05,-0.0015365062281489372,0.0,1.3867288827896118,0.00960223563015461,1763260524.715171,0.16431111097335815,482.5709891319275,,0.00020240340381860733,9.792626951821148e-05,4318,336896,701.0,
,,,,,1763260527.8562312,,485.71204924583435,500.0,,,4346,339770,,500.0
,,,,,1763260530.0213559,,487.87717390060425,500.0,,,4366,341770,,500.0
-0.9541802406311035,0.0031191864982247353,0.00390625,0.001010536914691329,-0.004754267632961273,1763260530.6988635,0.15575143694877625,488.5546815395355,,0.0010245377197861671,9.462365414947271e-05,4372,342400,704.0,
-3.4218196868896484,0.0305186677724123,0.046875,0.00020930598839186132,-0.028168287128210068,1763260531.3764055,0.22512342035770416,489.2322235107422,,0.007912510074675083,9.423962910659611e-05,4378,343040,704.0,
-2.839815855026245,-8.655712008476257e-06,0.0546875,0.0009620360215194523,0.008186161518096924,1763260532.326418,0.15732167661190033,490.182235956192,,0.005412748083472252,9.370199404656887e-05,4387,343936,704.0,
5.078315734863281e-05,-0.004992162808775902,0.0,0.0026743097696453333,0.006351739168167114,1763260533.2835262,0.09158404916524887,491.13934421539307,,0.0002611801028251648,9.316435898654163e-05,4396,344832,705.0,
,,,,,1763260535.2541766,,493.1099946498871,500.0,,,4415,346770,,500.0
-3.6712613105773926,-0.004199646413326263,0.0,0.0015180069021880627,0.0057723261415958405,1763260539.8917847,0.21088966727256775,497.74760270118713,,0.0006480757147073746,8.947772585088387e-05,4456,350976,708.0,
,,,,,1763260542.3248112,,500.18062925338745,500.0,,,4478,353270,,500.0
-1.8588714599609375,-0.0023979824036359787,0.0,0.0009529025992378592,-0.0007182024419307709,1763260542.552165,0.1341749131679535,500.4079830646515,,0.00029751285910606384,8.801843068795279e-05,4480,353408,709.0,
-3.8000049591064453,0.00027818605303764343,0.0,0.00014415029727388173,-0.00010414421558380127,1763260543.9167194,0.20878233015537262,501.7725374698639,,2.187862992286682e-05,8.725038060219958e-05,4492,354688,710.0,
,,,,,1763260544.4961293,,502.35194730758667,500.0,,,4498,355270,,500.0
-3.6662368774414062,0.007616279646754265,0.00390625,0.0019370329100638628,-0.006468789651989937,1763260546.9369447,0.2056206911802292,504.79276275634766,,0.001663852483034134,8.556067768950015e-05,4520,357504,711.0,
-3.5891833305358887,0.04460842162370682,0.046875,0.0002194920089095831,-0.03278066962957382,1763260547.1927197,0.30832669138908386,505.04853773117065,,0.009283618070185184,8.540706767234951e-05,4522,357760,711.0,
2.6404857635498047e-05,0.012610165402293205,0.0,1.3792610168457031,0.0006241239607334137,1763260547.339842,0.1890343874692917,505.19566011428833,,0.0006007421761751175,8.533026266377419e-05,4524,357888,711.0,
-3.2085976600646973,0.03566712886095047,0.02734375,0.002018655650317669,-0.027673032134771347,1763260547.4772978,0.14316119253635406,505.33311581611633,,0.007897963747382164,8.525345765519887e-05,4525,358016,711.0,
,,,,,1763260547.652019,,505.50783705711365,500.0,,,4527,358270,,500.0
-3.708651542663574,0.016718199476599693,0.080078125,0.0002478291280567646,0.020302940160036087,1763260548.1763568,0.26545143127441406,506.03217482566833,,0.01567983254790306,8.486943261232227e-05,4531,358656,711.0,
1.990795135498047e-05,-0.0010864287614822388,0.0,0.014448679983615875,-0.00018039345741271973,1763260548.3377101,0.29297956824302673,506.193528175354,,4.0683895349502563e-05,8.479262760374695e-05,4533,358784,711.0,
-2.0614266395568848,0.021392229944467545,0.001953125,0.0013490078272297978,-0.02595469355583191,1763260548.462837,0.13608255982398987,506.3186550140381,,0.0016851425170898438,8.471582259517163e-05,4534,358912,712.0,
-3.5712547302246094,0.008569514378905296,0.0,0.0002928360481746495,-0.012121431529521942,1763260550.8476913,0.20252090692520142,508.7035093307495,,0.0007714070379734039,8.341013744939119e-05,4555,361088,712.0,
,,,,,1763260551.5409203,,509.39673829078674,500.0,,,4562,361770,,500.0
-3.7371678352355957,0.0367603674530983,0.0234375,0.00012898640125058591,-0.030021704733371735,1763260553.2086046,0.2742323875427246,511.0644226074219,,0.005174504593014717,8.210445230361074e-05,4576,363264,713.0,
-3.350551128387451,-3.124400973320007e-05,0.0,0.0005889403983019292,-4.49642539024353e-05,1763260557.3435545,0.17791374027729034,515.1993725299835,,6.819143891334534e-06,7.987711433088407e-05,4613,366976,715.0,
,,,,,1763260558.7630417,,516.6188597679138,500.0,,,4626,368270,,500.0
,,,,,1763260559.7466571,,517.6024751663208,500.0,,,4635,369270,,500.0
2.1457672119140625e-06,0.011975059285759926,0.048828125,0.014563699252903461,0.0016147345304489136,1763260560.4026992,0.16692590713500977,518.2585172653198,,0.004139123484492302,7.818740414222702e-05,4641,369792,716.0,
-3.5271353721618652,-0.003564544953405857,0.0,0.0003000565047841519,0.004789702594280243,1763260560.793543,0.14084163308143616,518.6493611335754,,5.835946649312973e-05,7.795698911650106e-05,4644,370176,716.0,
7.081031799316406e-05,0.0007925098761916161,0.0,0.0024173983838409185,-0.0012740716338157654,1763260562.5742383,0.09986979514360428,520.4300563335419,,2.759508788585663e-06,7.69585240050219e-05,4661,371840,717.0,
,,,,,1763260564.083278,,521.9390959739685,500.0,,,4675,373270,,500.0
-2.0841457843780518,0.0013955086469650269,0.0,0.0008033340563997626,-0.0016258805990219116,1763260565.8664074,0.05634770169854164,523.7222254276276,,5.0570815801620483e-05,7.511520379921421e-05,4691,374912,718.0,
,,,,,1763260567.8861241,,525.7419421672821,500.0,,,4709,376770,,500.0
-2.976694345474243,0.02273675799369812,0.021484375,0.00030418820097111166,-0.029112230986356735,1763260568.4008615,0.13329441845417023,526.2566795349121,,0.004602397792041302,7.373272092081606e-05,4713,377216,719.0,
,,,,,1763260571.0564551,,528.9122731685638,500.0,,,4738,379770,,500.0
4.4286251068115234e-05,0.010499602183699608,0.0,142.3624725341797,0.001805182546377182,1763260571.156458,0.20523524284362793,529.0122759342194,,0.0002581831067800522,7.219662074930966e-05,4739,379776,720.0,
-2.957223892211914,0.014386136084794998,0.005859375,0.00029806073871441185,-0.013759342953562737,1763260571.4117312,0.06948275864124298,529.2675492763519,,0.0020162202417850494,7.204301073215902e-05,4741,380032,721.0,
,,,,,1763260571.5750763,,529.4308943748474,500.0,,,4743,380270,,500.0
-3.5218944549560547,-0.0027994010597467422,0.0,0.00020535304793156683,0.00481177493929863,1763260574.7158318,0.10886375606060028,532.5716497898102,,0.001435762271285057,7.012288551777601e-05,4772,383232,722.0,
-3.6111812591552734,-0.009925048798322678,0.0,0.00029972076299600303,0.010194672271609306,1763260576.1245635,0.18627822399139404,533.9803814888,,0.001076655462384224,6.927803042344749e-05,4786,384640,723.0,
-3.63358736038208,-0.00029731541872024536,0.0,0.0003330853069201112,-0.0010764077305793762,1763260576.249904,0.16150863468647003,534.105721950531,,0.00020707957446575165,6.920122541487217e-05,4787,384768,723.0,
,,,,,1763260576.275738,,534.1315560340881,500.0,,,4788,384770,,500.0
-3.8899731636047363,-0.006412888877093792,0.0,0.0002255392901133746,0.0058438219130039215,1763260577.1500294,0.3008793294429779,535.005847454071,,0.0019148020073771477,6.866359763080254e-05,4796,385664,723.0,
-2.4543285369873047,-5.8710575103759766e-06,0.0,0.0008876702631823719,1.7289072275161743e-05,1763260577.4190295,0.00805873703211546,535.2748475074768,,5.587935447692871e-09,6.85099876136519e-05,4799,385920,723.0,
-3.26591157913208,-0.0004643592983484268,0.0,0.001059020054526627,0.0007026456296443939,1763260578.4657226,0.13387049734592438,536.321540594101,,2.1113082766532898e-05,6.789554754504934e-05,4809,386944,724.0,
0.0001297593116760254,0.02098057046532631,0.005859375,0.001589330960996449,-0.016904953867197037,1763260578.8519785,0.2503001093864441,536.7077965736389,,0.004004080779850483,6.766513251932338e-05,4813,387328,724.0,
,,,,,1763260584.3683038,,542.2241218090057,500.0,,,4851,391270,,500.0
-3.729600429534912,-0.00018509197980165482,0.0,0.00035241706063970923,0.00041303224861621857,1763260587.9463282,0.2381928563117981,545.8021461963654,,4.845671355724335e-06,6.390168709913269e-05,4874,393600,724.0,
-3.709054470062256,0.0010882886126637459,0.0,0.0010260043200105429,-0.0018880590796470642,1763260588.5269527,0.139692485332489,546.3827707767487,,0.0003209402784705162,6.367127207340673e-05,4878,393984,724.0,
0.0001270771026611328,0.0010862061753869057,0.0,0.013888606801629066,9.081326425075531e-05,1763260589.1924133,0.07959551364183426,547.0482313632965,,0.00012707989662885666,6.344085704768077e-05,4882,394368,723.0,
,,,,,1763260595.071004,,552.9268219470978,500.0,,,4920,398270,,500.0
-3.0434412956237793,0.009242700412869453,0.0,0.0016183496918529272,-0.01570015400648117,1763260597.1808164,0.08341056853532791,555.0366344451904,,0.0007331147789955139,6.036866398062557e-05,4932,399488,722.0,
-3.3979148864746094,0.0013614781200885773,0.0,0.0002853612240869552,-0.0022943615913391113,1763260597.3935194,0.06066235899925232,555.2493374347687,,5.391612648963928e-05,6.029185897205025e-05,4933,399616,722.0,
-3.8106160163879395,0.01725751906633377,0.001953125,0.00019692233763635159,-0.01623772829771042,1763260598.6700559,0.3222093880176544,556.5258738994598,,0.0022902870550751686,5.990783392917365e-05,4939,400256,722.0,
0.00020354986190795898,-0.0002233646810054779,0.0,142.4890899658203,-3.940984606742859e-05,1763260599.6543283,0.020193131640553474,557.5101463794708,,3.762543201446533e-07,5.952380888629705e-05,4946,400896,721.0,
-3.3781657218933105,0.015252303332090378,0.001953125,0.0004523656680248678,-0.024271376430988312,1763260600.4193177,0.24894046783447266,558.2751357555389,,0.0027837278321385384,5.9062978834845126e-05,4953,401664,722.0,
-3.8259873390197754,-0.0011710301041603088,0.0,0.00043100654147565365,0.007796917110681534,1763260600.9316123,0.2480517327785492,558.7874302864075,,0.0012876447290182114,5.8755758800543845e-05,4958,402176,722.0,
-3.6104540824890137,0.00017211958765983582,0.0,0.0003341705014463514,-0.0004845261573791504,1763260601.4213953,0.11621370911598206,559.2772133350372,,0.0002911034971475601,5.844854240422137e-05,4963,402688,722.0,
-3.7432169914245605,0.0021790191531181335,0.0,0.0011113767977803946,-0.002683021128177643,1763260602.2209423,0.18058641254901886,560.0767602920532,,6.944313645362854e-05,5.798771235276945e-05,4971,403456,723.0,
-3.825448989868164,0.015506808646023273,0.0,0.000540818611625582,-0.01597418636083603,1763260602.349086,0.19390952587127686,560.2049040794373,,0.0013281414285302162,5.791090734419413e-05,4972,403584,723.0,
-3.8217244148254395,0.013563092797994614,0.041015625,0.0004991827299818397,-0.004678523167967796,1763260603.0130165,0.2204558253288269,560.8688344955444,,0.006849360652267933,5.752688230131753e-05,4978,404224,723.0,
-3.0415291786193848,0.0017727073282003403,0.0,0.0008937923121266067,-0.002577412873506546,1763260603.240595,0.11543822288513184,561.0964131355286,,4.830211400985718e-05,5.737327228416689e-05,4981,404480,723.0,
,,,,,1763260604.0419297,,561.8977477550507,500.0,,,4989,405270,,500.0
,,,,,1763260604.5429857,,562.3988037109375,500.0,,,4994,405770,,500.0
,,,,,1763260606.0031757,,563.858993768692,500.0,,,5008,407270,,500.0
,,,,,1763260606.4897463,,564.345564365387,500.0,,,5013,407770,,500.0
-2.9851951599121094,0.003482319414615631,0.001953125,0.0010144761763513088,-0.005419852212071419,1763260606.7300053,0.10901972651481628,564.5858232975006,,0.0014861077070236206,5.529954069061205e-05,5015,407936,725.0,
0.0003218650817871094,0.008321937173604965,0.005859375,0.0014430830487981439,-0.011527035385370255,1763260609.205315,0.08185001462697983,567.061133146286,,0.0014245864003896713,5.384024552768096e-05,5039,410368,726.0,
-3.7868599891662598,0.009049172513186932,0.0,0.0005743748624809086,-0.00855107232928276,1763260612.5114343,0.22142744064331055,570.3672523498535,,0.0022902442142367363,5.1843318942701444e-05,5071,413696,728.0,
0.0003256797790527344,-7.439590990543365e-05,0.0,142.2118682861328,-1.317635178565979e-05,1763260617.1555035,0.10078148543834686,575.0113215446472,,4.5634806156158447e-07,4.907834227196872e-05,5117,418304,730.0,
0.00028818845748901367,0.0006409874185919762,0.0,142.2505340576172,0.00010963156819343567,1763260617.6825593,0.1560457944869995,575.5383772850037,,7.581897079944611e-06,4.877112223766744e-05,5122,418816,730.0,
0.00023365020751953125,0.0007984014227986336,0.0,0.0015908950008451939,-0.0003896951675415039,1763260618.172813,0.21384908258914948,576.0286309719086,,2.4954788386821747e-05,4.846390220336616e-05,5127,419328,730.0,
-3.2577242851257324,0.002127818763256073,0.0,0.0009744138224050403,-0.0017796531319618225,1763260618.2937613,0.09582864493131638,576.1495792865753,,0.0003467928618192673,4.838709719479084e-05,5128,419456,730.0,
-3.8512144088745117,-0.002875993028283119,0.0,0.00039409290184266865,0.003169536590576172,1763260619.5533614,0.2610548734664917,577.4091794490814,,9.200535714626312e-05,4.761904710903764e-05,5140,420736,731.0,
,,,,,1763260620.1248934,,577.9807114601135,500.0,,,5146,421270,,500.0
-3.8546600341796875,0.004568671807646751,0.0,0.00032257437123917043,-0.0040501803159713745,1763260620.6132512,0.2447945475578308,578.4690692424774,,0.00018481165170669556,4.7004607040435076e-05,5150,421760,731.0,
,,,,,1763260620.643083,,578.4989011287689,500.0,,,5151,421770,,500.0
-3.85740327835083,-0.0033415956422686577,0.0,0.0006217681802809238,0.0053461287170648575,1763260621.9518766,0.19018785655498505,579.8076946735382,,0.0013040034100413322,4.623656059266068e-05,5163,423040,732.0,
,,,,,1763260622.127936,,579.9837539196014,500.0,,,5165,423270,,500.0
3.063678741455078e-05,0.0036016730591654778,0.0,0.0017480545211583376,-0.004881449043750763,1763260625.431513,0.09285639971494675,583.2873311042786,,8.289795368909836e-05,4.4239630369702354e-05,5196,426368,733.0,
-3.4263806343078613,0.0002324860543012619,0.0,0.0011915499344468117,-0.00023641623556613922,1763260625.5586083,0.08605683594942093,583.4144263267517,,4.507601261138916e-07,4.4162825361127034e-05,5197,426496,733.0,
-3.863856792449951,0.0010599400848150253,0.0,0.000692764122504741,-0.0016176756471395493,1763260630.03722,0.20000319182872772,587.8930380344391,,3.187544643878937e-05,4.162826371612027e-05,5238,430720,735.0,
,,,,,1763260630.070015,,587.9258329868317,500.0,,,5239,430770,,500.0
,,,,,1763260630.6182945,,588.4741125106812,500.0,,,5244,431270,,500.0
-3.5224270820617676,0.010369831696152687,0.0,0.0011670006206259131,-0.009784188121557236,1763260631.3636644,0.15698884427547455,589.219482421875,,0.00090068019926548,4.086021363036707e-05,5251,432000,735.0,
-3.7567248344421387,0.007039972580969334,0.015625,0.0004991011810488999,-0.003999173641204834,1763260632.1175413,0.28299522399902344,589.9733593463898,,0.005441288463771343,4.0399387216893956e-05,5258,432768,736.0,
-3.8270106315612793,0.0042128898203372955,0.0,0.000513021310325712,-0.0022858288139104843,1763260633.0228598,0.205754816532135,590.8786778450012,,0.000489700585603714,3.9861752156866714e-05,5267,433664,736.0,
-3.8868651390075684,-0.004579371772706509,0.0,0.0006216567708179355,0.00881049782037735,1763260634.3979385,0.2021082490682602,592.2537565231323,,0.0012343032285571098,3.901689706253819e-05,5281,435072,737.0,
-3.3938159942626953,-0.003705725073814392,0.0,0.0013544567627832294,0.0047910138964653015,1763260636.23245,0.09326435625553131,594.0882680416107,,0.0002166256308555603,3.786482193390839e-05,5300,436992,738.0,
,,,,,1763260638.3297603,,596.1855783462524,500.0,,,5322,439270,,500.0
0.0002237558364868164,0.0057512130588293076,0.0,142.33485412597656,0.0009487271308898926,1763260638.911207,0.08945218473672867,596.7670249938965,,0.0003326237201690674,3.617511538323015e-05,5328,439808,739.0,
-3.494475841522217,0.009685242548584938,0.0,0.000674437964335084,-0.013373591005802155,1763260642.2612565,0.1688968390226364,600.1170744895935,,0.0008264146745204926,3.417818879825063e-05,5360,443136,741.0,
,,,,,1763260642.4021044,,600.257922410965,500.0,,,5362,443270,,500.0
-3.7213969230651855,0.0074348459020257,0.0,0.0007258192636072636,-0.007960071787238121,1763260645.2455082,0.19001758098602295,603.1013262271881,,0.0003509456291794777,3.2411673601018265e-05,5389,446080,742.0,
,,,,,1763260649.5432851,,607.3991031646729,500.0,,,5430,450270,,500.0
,,,,,1763260650.576832,,608.4326500892639,500.0,,,5440,451270,,500.0
0.00031560659408569336,0.0021649980917572975,0.0,0.0015486954944208264,0.0028845779597759247,1763260650.700693,0.10815078765153885,608.556510925293,,0.00015047285705804825,2.9262673706398346e-05,5441,451328,744.0,
-2.413236618041992,0.000966179184615612,0.0,0.000993142370134592,-0.0011353790760040283,1763260650.8294423,0.08819922804832458,608.6852602958679,,7.74851068854332e-05,2.9185868697823025e-05,5442,451456,744.0,
-3.9004158973693848,-0.012963222339749336,0.0,0.0007480328204110265,0.013657549396157265,1763260650.956651,0.27645930647850037,608.8124690055847,,0.0008716434240341187,2.9109063689247705e-05,5443,451584,744.0,
-3.1780452728271484,0.011642123572528362,0.0,0.0006291189347393811,-0.015144720673561096,1763260652.024541,0.15465423464775085,609.8803589344025,,0.0004718666896224022,2.8494623620645143e-05,5453,452608,744.0,
-3.745952606201172,-0.0030636005103588104,0.0,0.0005537346587516367,0.00292891263961792,1763260652.1566238,0.2557675242424011,610.0124418735504,,0.0010783784091472626,2.8417818612069823e-05,5454,452736,744.0,
0.0003905296325683594,0.004428287968039513,0.0,0.001717709586955607,-0.005491629242897034,1763260653.801901,0.22853803634643555,611.6577191352844,,8.744001388549805e-05,2.7496160328155383e-05,5470,454272,745.0,
,,,,,1763260656.3856535,,614.241471529007,500.0,,,5494,456770,,500.0
,,,,,1763260658.2922776,,616.1480956077576,500.0,,,5509,458270,,500.0
-3.8250365257263184,0.00437015388160944,0.0,0.0008551788050681353,-0.004709780216217041,1763260659.3815525,0.2477240115404129,617.2373704910278,,0.0003650272265076637,2.45007686316967e-05,5518,459264,746.0,
,,,,,1763260660.3919919,,618.2478098869324,500.0,,,5528,460270,,500.0
0.0001488327980041504,0.00023452751338481903,0.0,1.3991641998291016,0.00010805204510688782,1763260660.5083222,0.13423562049865723,618.3641402721405,,6.936490535736084e-06,2.388632856309414e-05,5529,460288,747.0,
-3.2416577339172363,0.005233030766248703,0.0,0.0006588108371943235,-0.0059387702494859695,1763260660.7805133,0.08974205702543259,618.636331319809,,0.0004877038300037384,2.37327185459435e-05,5531,460544,747.0,
,,,,,1763260663.5353687,,621.3911867141724,500.0,,,5558,463270,,500.0
-3.8382058143615723,0.003853241913020611,0.0,0.0010283028241246939,-0.005196806043386459,1763260663.9267328,0.16627836227416992,621.7825508117676,,7.059145718812943e-05,2.1889400159125216e-05,5561,463616,748.0,
-3.095818042755127,-0.0005083139985799789,0.0,0.0007792250253260136,0.0014654994010925293,1763260664.909069,0.04631955549120903,622.7648870944977,,1.9302591681480408e-05,2.1274961909512058e-05,5571,464640,748.0,
,,,,,1763260665.9574337,,623.8132517337799,500.0,,,5582,465770,,500.0
,,,,,1763260666.460222,,624.3160400390625,500.0,,,5587,466270,,500.0
-3.4758777618408203,0.0021355384960770607,0.0,0.0011005339911207557,-0.0031682178378105164,1763260666.9184217,0.07936432957649231,624.7742397785187,,4.472117871046066e-05,2.0046083591296338e-05,5591,466688,749.0,
-3.4198555946350098,0.0010498929768800735,0.0,0.0009617024916224182,-0.001802295446395874,1763260667.8093028,0.09439262747764587,625.6651208400726,,1.3805925846099854e-05,1.9508448531269096e-05,5600,467584,750.0,
0.00011497735977172852,0.0006216596812009811,0.0,1.3900060653686523,0.0009666979312896729,1763260670.3836968,0.22792834043502808,628.2395148277283,,1.732073724269867e-05,1.7895545170176774e-05,5627,470272,751.0,
-3.5481157302856445,-0.0017895568162202835,0.0,0.0007992407772690058,0.001911945641040802,1763260670.633269,0.20811069011688232,628.4890871047974,,0.00046337954699993134,1.7741935153026134e-05,5629,470528,751.0,
0.00032967329025268555,-0.0009666886180639267,0.0,1.3927050828933716,0.002110803499817848,1763260671.8228505,0.16273483633995056,629.6786684989929,,7.158145308494568e-06,1.6973886886262335e-05,5642,471808,751.0,
0.00037872791290283203,-0.0007897671312093735,0.0,1.3926442861557007,-0.0021057724952697754,1763260672.8194368,0.1960717737674713,630.6752548217773,,4.2498111724853516e-05,1.6359446817659773e-05,5652,472832,752.0,
-3.8201775550842285,-0.00017177220433950424,0.0,0.0007928914274089038,0.00022100657224655151,1763260675.0702891,0.22217035293579102,632.9261071681976,,1.2584961950778961e-05,1.4900153473718092e-05,5675,475264,753.0,
-3.5850253105163574,-0.00028056930750608444,0.0,0.0010491005377843976,0.0006397590041160583,1763260675.9152577,0.14125677943229675,633.7710757255554,,7.855705916881561e-06,1.4362519323185552e-05,5684,476160,753.0,
,,,,,1763260676.402854,,634.2586719989777,500.0,,,5690,476770,,500.0
0.00041544437408447266,-0.000565994530916214,0.0,0.0007964681717567146,0.0006518959999084473,1763260677.8965104,0.23002706468105316,635.7523283958435,,6.154179573059082e-06,1.3056835996394511e-05,5706,478336,755.0,
,,,,,1763260683.0058029,,640.8616209030151,500.0,,,5759,483770,,500.0
0.0004239678382873535,0.00022627972066402435,0.0,1.3921679258346558,0.0003228578716516495,1763260683.6098099,0.13983511924743652,641.4656279087067,,7.41519033908844e-06,9.447004231333267e-06,5765,484352,757.0,
-3.7500362396240234,0.0003156643360853195,0.0,0.0011916777584701777,-0.0004205368459224701,1763260684.3043847,0.16362160444259644,642.1602027416229,,9.745359420776367e-06,8.986175089376047e-06,5772,485120,758.0,
,,,,,1763260686.3460739,,644.2018918991089,500.0,,,5793,487270,,500.0
,,,,,1763260686.8569374,,644.7127554416656,500.0,,,5798,487770,,500.0
-2.1988720893859863,-0.00015257671475410461,0.0,0.0008815984474495053,0.0003002472221851349,1763260687.060871,0.03227711468935013,644.9166889190674,,4.3585896492004395e-07,7.296467174455756e-06,5800,487936,759.0,
0.00039833784103393555,0.00015255063772201538,0.0,0.0008471185574308038,9.791925549507141e-05,1763260688.4759383,0.2345868945121765,646.3317563533783,,6.631016731262207e-07,6.451612989621935e-06,5814,489344,759.0,
-3.9294071197509766,-0.00025729741901159286,0.0,0.0008273015846498311,0.00018044933676719666,1763260688.7120738,0.33124420046806335,646.5678918361664,,3.2829120755195618e-06,6.298002972471295e-06,5816,489600,759.0,
-3.865933895111084,0.0016465317457914352,0.0,0.0008981922292150557,-0.001765970140695572,1763260688.8568466,0.2142975628376007,646.712664604187,,1.6689300537109375e-05,6.221197963895975e-06,5817,489728,759.0,
,,,,,1763260689.8318129,,647.6876308917999,500.0,,,5828,490770,,500.0
-3.8488268852233887,-9.880121797323227e-05,0.0,0.0008483225246891379,9.033828973770142e-05,1763260690.3182135,0.24649474024772644,648.174031496048,,4.852190613746643e-07,5.299539225234184e-06,5832,491264,760.0,
-3.716561794281006,0.0006705932319164276,0.0,0.0010929135605692863,-0.0005585029721260071,1763260690.5999174,0.18216125667095184,648.4557354450226,,1.0678544640541077e-05,5.145929208083544e-06,5835,491520,760.0,
-2.6817514896392822,-4.628673195838928e-06,0.0,0.0009295407799072564,1.5545636415481567e-05,1763260693.491432,0.0797748938202858,651.3472499847412,,1.30385160446167e-08,3.3794162845879328e-06,5864,494464,761.0,
-3.8827896118164062,0.0003560958430171013,0.0,0.0010721483267843723,-0.00043870508670806885,1763260695.1602268,0.23275408148765564,653.0160448551178,,5.817972123622894e-06,2.304147528775502e-06,5881,496256,762.0,
0.0002751946449279785,-1.2477859854698181e-05,0.0,0.01293712854385376,-5.997717380523682e-07,1763260696.5780349,0.16527770459651947,654.4338529109955,,7.450580596923828e-09,1.3824884490531986e-06,5897,497792,763.0,
0.00016307830810546875,2.546701580286026e-05,0.0,0.0011780157219618559,-6.076693534851074e-05,1763260697.0277288,0.16236814856529236,654.8835468292236,,6.51925802230835e-09,1.0752688694992685e-06,5902,498304,763.0,
