losses/value_loss,_runtime,charts/episodic_return,_step,charts/SPS,losses/clipfrac,losses/old_approx_kl,_timestamp,charts/learning_rate,losses/entropy,losses/approx_kl,charts/episodic_length,losses/explained_variance,global_step,losses/policy_loss
0.2445073425769806,325.7442331314087,,3419,1067.0,0.0,0.004468635655939579,1763260380.7391262,0.00010768049105536193,0.4934542179107666,0.0007513286545872688,,-97.96634674072266,320640,-0.013667143881320953
245.25567626953125,326.31448674201965,,3426,1068.0,0.0,0.00015342887490987778,1763260381.3093798,0.00010729646601248533,0.5111925601959229,4.993658512830734e-05,,0.00015354156494140625,321280,-0.0014144256711006165
0.020874420180916786,326.5799632072449,,3428,1067.0,0.0,-0.0026294831186532974,1763260381.5748563,0.00010714285599533468,0.5293854475021362,0.0005834773182868958,,-30.204133987426758,321536,0.001263326033949852
1342.628173828125,327.1512703895569,,3435,1068.0,0.0,-0.00035157985985279083,1763260382.1461635,0.00010675883095245808,0.5291171073913574,7.920712232589722e-05,,-0.012776374816894531,322176,0.002334859222173691
1261.8394775390625,328.5945715904236,,3450,1068.0,0.0,0.0003801947459578514,1763260383.5894647,0.00010583717084955424,0.5073548555374146,1.0571442544460297e-05,,0.0002695322036743164,323712,-6.816163659095764e-05
0.0022758583072572947,328.7083888053894,,3451,1068.0,0.0,0.0011222846806049347,1763260383.7032819,0.00010576036584097892,0.5136544108390808,7.504411041736603e-05,,0.12016797065734863,323840,-0.0031734630465507507
0.0012730491580441594,329.7782027721405,,3462,1068.0,0.0,0.00015670433640480042,1763260384.7730958,0.00010506912803975865,0.5497864484786987,0.00017972104251384735,,-0.6597127914428711,324992,0.0026075374335050583
0.0029768242966383696,331.07029724121094,,3476,1068.0,0.0,0.0002308310940861702,1763260386.0651903,0.00010422427294543013,0.5384780168533325,0.00024785008281469345,,0.009595215320587158,326400,0.0012504849582910538
,331.30579924583435,500.0,3479,,,,1763260386.3006923,,,,500.0,,326671,
,333.1058773994446,500.0,3498,,,,1763260388.1007705,,,,500.0,,328671,
,333.5609209537506,500.0,3503,,,,1763260388.555814,,,,500.0,,329171,
,334.5021619796753,500.0,3513,,,,1763260389.497055,,,,500.0,,330171,
0.003098410554230213,335.66904950141907,,3525,1068.0,0.0,-0.0004557585343718529,1763260390.6639426,0.00010122887761099264,0.5265703797340393,4.2914412915706635e-05,,-0.20450258255004883,331392,0.0011317655444145203
,336.8047592639923,500.0,3537,,,,1763260391.7996523,,,,500.0,,332671,
0.0032851318828761578,338.38490772247314,,3554,1068.0,0.0,0.0005026822909712791,1763260393.3798008,9.946236241376027e-05,0.5326844453811646,9.533949196338654e-06,,-0.9079766273498535,334336,-0.0001270100474357605
0.00038725536433048546,338.4985394477844,,3555,1068.0,0.0,-0.00046706199645996094,1763260393.4934325,9.938555740518495e-05,0.5179065465927124,6.204470992088318e-06,,0.4390662908554077,334464,0.0011319369077682495
0.00024140303139574826,340.5121717453003,,3576,1068.0,0.0,0.0032179169356822968,1763260395.5070648,9.807987953536212e-05,0.5012180805206299,0.000234261155128479,,0.16113615036010742,336640,-0.0007663797587156296
737.9835205078125,340.62915563583374,,3578,1068.0,0.0,-0.0013679247349500656,1763260395.6240487,9.80030745267868e-05,0.5774204730987549,0.00010739639401435852,,-0.00019168853759765625,336768,0.0022354498505592346
0.0006271241581998765,341.010550737381,,3581,1068.0,0.0,-0.0037324875593185425,1763260396.0054438,9.777265950106084e-05,0.4964267909526825,6.87669962644577e-05,,-1.6951212882995605,337152,-0.002056404948234558
0.0034138946793973446,341.70058822631836,,3589,1068.0,0.0,0.001011020503938198,1763260396.6954813,9.731182944960892e-05,0.46942079067230225,3.1079165637493134e-05,,-0.0936591625213623,337920,-0.0011750757694244385
0.0031528943218290806,343.9480941295624,,3613,1068.0,0.0,-0.004303319379687309,1763260398.9429872,9.585253428667784e-05,0.48751944303512573,0.00011197291314601898,,0.13772660493850708,340352,0.0004710536450147629
870.3076171875,344.7887239456177,,3622,1068.0,0.0,-0.0009124418720602989,1763260399.783617,9.53148992266506e-05,0.4693131446838379,5.7806260883808136e-05,,-0.00019562244415283203,341248,0.001328207552433014
0.0005082149291411042,346.57332134246826,,3640,1068.0,0.0,0.0001394655555486679,1763260401.5682144,9.416282409802079e-05,0.5272457003593445,9.104609489440918e-05,,-0.3132826089859009,343168,-0.0035961903631687164
1224.2142333984375,347.98507165908813,,3656,1068.0,0.0,0.0019414788112044334,1763260402.9799647,9.324116399511695e-05,0.5266881585121155,6.558280438184738e-05,,3.814697265625e-06,344704,0.0031356066465377808
0.00033277936745435,349.32157349586487,,3669,1068.0,0.0,0.010918870568275452,1763260404.3164666,9.239631617674604e-05,0.4927513599395752,0.0007572714239358902,,0.02094423770904541,346112,-0.005503147840499878
0.0003373349900357425,350.2726619243622,,3679,1068.0,0.0,-0.0024914806708693504,1763260405.267555,9.178187610814348e-05,0.5232262015342712,2.0381994545459747e-05,,0.040221989154815674,347136,-0.00010194629430770874
0.0009351744083687663,350.6185984611511,,3683,1068.0,0.0,0.0001962706446647644,1763260405.6134915,9.155146108241752e-05,0.527463972568512,0.00010904669761657715,,-0.06830024719238281,347520,-0.0024691522121429443
0.000555488804820925,350.7328805923462,,3684,1068.0,0.0,-0.006441769190132618,1763260405.7277737,9.14746560738422e-05,0.45371752977371216,0.00034712906926870346,,-0.21908438205718994,347648,-0.0003610439598560333
0.0037067891098558903,353.20776987075806,,3711,1069.0,0.0,-0.0026421602815389633,1763260408.202663,8.986175089376047e-05,0.4940032660961151,0.0002903491258621216,,-0.09738242626190186,350336,-0.003401653841137886
0.00040202229865826666,353.4712998867035,,3713,1068.0,0.0,-0.0008475668728351593,1763260408.466193,8.970814087660983e-05,0.5021523237228394,1.8578022718429565e-05,,-0.17191457748413086,350592,-0.0004919469356536865
1181.192138671875,353.5877454280853,,3715,1068.0,0.0,0.0006756996735930443,1763260408.5826385,8.963133586803451e-05,0.5256607532501221,9.899958968162537e-07,,1.5914440155029297e-05,350720,0.00017017126083374023
0.0035123585257679224,355.1031885147095,,3731,1069.0,0.0,-0.0012322049587965012,1763260410.0980816,8.863287075655535e-05,0.47950464487075806,3.388524055480957e-05,,0.006417989730834961,352384,-0.0027659237384796143
,355.3445453643799,500.0,3734,,,,1763260410.3394384,,,,500.0,,352671,
0.004268215503543615,357.3478844165802,,3755,1069.0,0.0,0.0019022105261683464,1763260412.3427775,8.717357559362426e-05,0.5640814900398254,0.00016567949205636978,,-0.18928802013397217,354816,-0.0004658326506614685
0.0037816730327904224,359.24866676330566,,3775,1069.0,0.0,6.157997995615005e-05,1763260414.2435598,8.594470273237675e-05,0.5181325674057007,2.96812504529953e-06,,-0.1472078561782837,356864,-0.00011293217539787292
680.798583984375,359.6304795742035,,3779,1069.0,0.0,0.0019850479438900948,1763260414.6253726,8.57142877066508e-05,0.5636627078056335,1.9752420485019684e-05,,-6.0439109802246094e-05,357248,0.00019843690097332
0.0031177892815321684,361.9956622123718,,3804,1069.0,0.0,0.0024503739550709724,1763260416.9905553,8.417818753514439e-05,0.5079289674758911,5.364511162042618e-05,,-0.02284717559814453,359808,-0.002114817500114441
,362.26068902015686,500.0,3807,,,,1763260417.255582,,,,500.0,,360171,
,366.10015392303467,500.0,3847,,,,1763260421.095047,,,,500.0,,364171,
0.0009498434374108911,369.1802623271942,,3879,1069.0,0.0,0.0029978882521390915,1763260424.1751554,7.956989429658279e-05,0.5234906673431396,0.00010428577661514282,,-0.5016494989395142,367488,-0.0025511160492897034
0.0033618416637182236,369.5252525806427,,3883,1069.0,0.0,0.001324106939136982,1763260424.5201457,7.933947927085683e-05,0.5561839938163757,2.383347600698471e-05,,0.016045749187469482,367872,0.0016105351969599724
0.0006734799826517701,369.6392340660095,,3884,1069.0,0.0,-0.0010761208832263947,1763260424.6341271,7.926267426228151e-05,0.5527965426445007,3.0059367418289185e-05,,-0.01530444622039795,368000,-0.0004855319857597351
1101.1322021484375,369.86860060691833,,3887,1069.0,0.0,0.0011354899033904076,1763260424.8634937,7.910906424513087e-05,0.5377053618431091,7.272418588399887e-05,,-2.9206275939941406e-05,368256,0.0023909807205200195
,370.25396490097046,500.0,3891,,,,1763260425.248858,,,,500.0,,368671,
0.003509828122332692,370.9310486316681,,3898,1069.0,0.0,-0.0015078596770763397,1763260425.9259417,7.841781916795298e-05,0.5179887413978577,0.0003055743873119354,,-0.041222453117370605,369408,-0.00438198447227478
0.0038772309198975563,372.25518774986267,,3912,1069.0,0.0,-0.0016294559463858604,1763260427.2500808,7.757296407362446e-05,0.5249915719032288,6.333831697702408e-05,,-0.3769742250442505,370816,-0.001514676958322525
,372.52591347694397,500.0,3915,,,,1763260427.5208066,,,,500.0,,371171,
0.0009701643139123917,373.78946805000305,,3928,1069.0,0.0,-0.009290628135204315,1763260428.7843611,7.65744989621453e-05,0.5773448944091797,0.0003148745745420456,,-0.07037115097045898,372480,-0.004188790917396545
0.00042196805588901043,375.31186532974243,,3944,1069.0,0.0,-0.0013912366703152657,1763260430.3067584,7.557603385066614e-05,0.5020053386688232,4.1008926928043365e-05,,-0.030634284019470215,374144,0.0012526651844382286
,375.3227503299713,500.0,3945,,,,1763260430.3176434,,,,500.0,,374171,
892.126953125,375.46491384506226,,3946,1069.0,0.0,0.0015423204749822617,1763260430.459807,7.549922884209082e-05,0.5579142570495605,1.5269964933395386e-05,,-8.869171142578125e-05,374272,-0.0009735859930515289
0.0005297925090417266,376.2593894004822,,3954,1069.0,0.0,-0.0021869875490665436,1763260431.2542825,7.496160105802119e-05,0.587263822555542,3.241188824176788e-05,,0.14736884832382202,375168,0.0011412501335144043
0.0002919435210060328,377.09008169174194,,3963,1069.0,0.0,-0.0060929954051971436,1763260432.0849748,7.442396599799395e-05,0.6104574203491211,0.00022744201123714447,,0.0024585723876953125,376064,5.744025111198425e-05
,377.6178824901581,500.0,3969,,,,1763260432.6127756,,,,500.0,,376671,
0.003605256322771311,378.76080536842346,,3981,1069.0,0.0,0.002243349328637123,1763260433.7556984,7.334869587793946e-05,0.5832675695419312,9.300187230110168e-05,,-0.030335307121276855,377856,-0.00013719499111175537
0.0004491243162192404,378.9886622428894,,3983,1069.0,0.0,0.0007677264511585236,1763260433.9835553,7.319508586078882e-05,0.5870721936225891,3.3950433135032654e-05,,-0.09259152412414551,378112,-0.0023138783872127533
0.0009603183716535568,380.28101444244385,,3997,1069.0,0.0,0.0019236579537391663,1763260435.2759075,7.23502307664603e-05,0.5478179454803467,0.00017846189439296722,,-0.0007905960083007812,379520,0.0011518746614456177
0.004003473091870546,382.39911437034607,,4020,1069.0,0.0,-0.0027432888746261597,1763260437.3940074,7.096774061210454e-05,0.5518926382064819,0.0003097541630268097,,-0.08739864826202393,381824,-0.0008391737937927246
131.30548095703125,386.0819914340973,,4059,1069.0,0.0,0.0016871336847543716,1763260441.0768845,6.858679262222722e-05,0.5815837383270264,4.8687681555747986e-05,,-7.593631744384766e-05,385792,-0.0020765289664268494
,388.6870057582855,500.0,4087,,,,1763260443.6818988,,,,500.0,,388671,
0.0007519517675973475,389.1543776988983,,4091,1070.0,0.0,0.0015137698501348495,1763260444.1492708,6.65898623992689e-05,0.5504885911941528,0.00013703666627407074,,-0.20873236656188965,389120,0.005483891814947128
699.42724609375,390.3353374004364,,4105,1070.0,0.0,-7.115770131349564e-05,1763260445.3302305,6.582181231351569e-05,0.4830058217048645,5.969777703285217e-07,,0.0005967020988464355,390400,9.374693036079407e-05
,390.6866087913513,500.0,4109,,,,1763260445.6815019,,,,500.0,,390804,
283.3825378417969,391.2868711948395,,4115,1070.0,0.0,-0.0005209455266594887,1763260446.2817643,6.520737224491313e-05,0.5638181567192078,1.0312534868717194e-05,,-3.886222839355469e-05,391424,-0.0006176009774208069
1213.2926025390625,391.62767577171326,,4119,1070.0,0.0,0.007482016459107399,1763260446.6225688,6.497695721918717e-05,0.6112910509109497,0.00016888417303562164,,-8.58306884765625e-05,391808,0.0018956507556140423
922.5892333984375,393.98298931121826,,4144,1070.0,0.0,-0.0008771670982241631,1763260448.9778824,6.344085704768077e-05,0.4975731074810028,9.91765409708023e-06,,0.0002282857894897461,394368,-0.0004589855670928955
0.0035265227779746056,394.58649492263794,,4150,1070.0,0.0,-1.6910023987293243e-05,1763260449.581388,6.305683200480416e-05,0.5723943114280701,2.0479783415794373e-06,,-0.24409925937652588,395008,0.00020628422498703003
,396.2596607208252,500.0,4168,,,,1763260451.2545538,,,,500.0,,396804,
0.0019556020852178335,397.7725439071655,,4184,1070.0,0.0,-0.010113587602972984,1763260452.767437,6.098310404922813e-05,0.5525018572807312,0.00033767707645893097,,-0.07219696044921875,398464,-0.0030826637521386147
1090.213623046875,398.60815691947937,,4194,1070.0,0.0,-0.0006950348615646362,1763260453.60305,6.044546898920089e-05,0.5575786828994751,5.59687614440918e-05,,-6.67572021484375e-06,399360,-0.0025963783264160156
1349.312744140625,399.06620383262634,,4199,1070.0,0.0,-0.00041737500578165054,1763260454.061097,6.013824895489961e-05,0.5186694860458374,5.227513611316681e-06,,0.00026410818099975586,399872,0.00027998536825180054
764.1820678710938,401.4576334953308,,4224,1070.0,0.0,-0.00036065932363271713,1763260456.4525266,5.8602148783393204e-05,0.541209876537323,1.867394894361496e-05,,3.260374069213867e-05,402432,6.966292858123779e-07
781.3115234375,401.9137535095215,,4229,1070.0,0.0,0.004704022780060768,1763260456.9086466,5.829493238707073e-05,0.5913625359535217,0.0001419857144355774,,-8.130073547363281e-05,402944,0.0021662041544914246
1219.0211181640625,403.2116503715515,,4243,1070.0,0.0,-0.0012596054002642632,1763260458.2065434,5.745007729274221e-05,0.49416548013687134,0.00010957848280668259,,-0.00011444091796875,404352,0.002253711223602295
0.0008877734653651714,403.58298087120056,,4246,1070.0,0.0,-0.004144337028264999,1763260458.577874,5.721966226701625e-05,0.5518720149993896,0.0002071075141429901,,-0.12686312198638916,404736,-0.006527077406644821
,404.07226634025574,500.0,4252,,,,1763260459.0671594,,,,500.0,,405336,
0.003361260751262307,404.2693877220154,,4254,1070.0,0.0,0.0005681766197085381,1763260459.2642808,5.6758832215564325e-05,0.6044161319732666,9.008217602968216e-05,,0.08998459577560425,405504,-0.0007303804159164429
0.0020046974532306194,404.3828475475311,,4255,1070.0,0.0,0.0033668195828795433,1763260459.3777406,5.6682027206989005e-05,0.6171611547470093,0.00011555012315511703,,-0.16303730010986328,405632,0.001996289938688278
952.4547729492188,406.06355834007263,,4273,1070.0,0.0,0.004665793851017952,1763260461.0584514,5.560675708693452e-05,0.5238124132156372,0.0003505181521177292,,5.799531936645508e-05,407424,-0.001999828964471817
0.000735503388568759,406.40438961982727,,4276,1070.0,0.0,-0.0012590792030096054,1763260461.3992827,5.537634569918737e-05,0.5935487747192383,6.565265357494354e-05,,-0.051181674003601074,407808,0.0007417513988912106
,406.4153277873993,500.0,4277,,,,1763260461.4102209,,,,500.0,,407836,
800.9937133789062,406.548734664917,,4278,1070.0,0.0,-0.0008314475417137146,1763260461.5436277,5.529954069061205e-05,0.5665016174316406,2.966262400150299e-05,,-6.866455078125e-05,407936,-0.0007787793874740601
292.2247314453125,407.47265696525574,,4288,1070.0,0.0,-0.0001629367470741272,1763260462.46755,5.4685100622009486e-05,0.5726161599159241,2.555176615715027e-05,,-9.5367431640625e-06,408960,-0.0004337579011917114
0.001040901173837483,407.7373330593109,,4290,1070.0,0.0,6.577931344509125e-06,1763260462.7322261,5.4531490604858845e-05,0.5736103057861328,0.00010832305997610092,,-0.048790574073791504,409216,0.001975659281015396
1171.5262451171875,407.8533990383148,,4292,1070.0,0.0,-5.0214119255542755e-05,1763260462.848292,5.4454685596283525e-05,0.553826093673706,8.950009942054749e-07,,-0.00010764598846435547,409344,-8.664838969707489e-05
1310.2213134765625,409.8892135620117,,4314,1070.0,0.0,-0.0013861963525414467,1763260464.8841066,5.314900045050308e-05,0.4890589714050293,2.0648352801799774e-05,,0.0007283687591552734,411520,0.002128303050994873
1670.659912109375,410.123703956604,,4318,1070.0,0.0,0.00016761943697929382,1763260465.118597,5.299539043335244e-05,0.4118484556674957,1.2479722499847412e-07,,0.00044727325439453125,411776,-5.093216896057129e-05
1136.3447265625,412.7265648841858,,4346,1070.0,0.0,0.0014553740620613098,1763260467.721458,5.13056838826742e-05,0.5043948888778687,0.00010223127901554108,,-0.00023043155670166016,414592,-0.00260855071246624
274.8595275878906,414.67806005477905,,4366,1070.0,0.0,-0.0009460374712944031,1763260469.6729531,5.007680374546908e-05,0.5763766765594482,5.813315510749817e-06,,-0.00013649463653564453,416640,0.0001910477876663208
0.001176732126623392,415.28275513648987,,4372,1070.0,0.0,0.0007471181452274323,1763260470.2776482,4.969277870259248e-05,0.5194549560546875,6.739236414432526e-05,,0.10786372423171997,417280,-0.001689136028289795
0.001256744610145688,415.7399227619171,,4377,1070.0,0.0,0.001639038324356079,1763260470.7348158,4.938556230627e-05,0.5508910417556763,5.276128649711609e-05,,0.09718090295791626,417792,-0.00032524392008781433
0.0009306530700996518,415.85425877571106,,4378,1070.0,0.0,-0.0007899729534983635,1763260470.8491518,4.930875729769468e-05,0.5460235476493835,3.483425825834274e-05,,-0.0672522783279419,417920,-0.0024261288344860077
0.0011242781765758991,416.69189620018005,,4387,1070.0,0.0,-0.0007863584905862808,1763260471.6867893,4.877112223766744e-05,0.5118598937988281,2.0405277609825134e-05,,-0.1169208288192749,418816,-0.0013598687946796417
0.0023352662101387978,417.5333640575409,,4396,1070.0,0.0,-0.0032548941671848297,1763260472.5282571,4.82334871776402e-05,0.6151575446128845,4.6506524085998535e-05,,-0.34230005741119385,419712,0.0017710961401462555
0.000960401666816324,419.19204211235046,,4413,1070.0,0.0,-0.0003150440752506256,1763260474.1869352,4.7158217057585716e-05,0.5559625029563904,4.021450877189636e-05,,0.10329216718673706,421504,0.0006784405559301376
385.46923828125,419.30843901634216,,4415,1070.0,0.0,-0.0019429950043559074,1763260474.303332,4.7081412049010396e-05,0.5269676446914673,1.9405968487262726e-05,,3.355741500854492e-05,421632,-0.0004839189350605011
0.0011671562679111958,423.17989563941956,,4456,1070.0,0.0,0.0014448463916778564,1763260478.1747887,4.4546850404003635e-05,0.5879576206207275,8.55475664138794e-05,,0.13487297296524048,425856,-0.00581539049744606
0.0026837128680199385,424.50219202041626,,4470,1070.0,0.0,-0.0012816451489925385,1763260479.497085,4.370199530967511e-05,0.5632196068763733,9.706243872642517e-06,,0.1342335343360901,427264,-0.0002343505620956421
1224.561767578125,425.18842363357544,,4478,1070.0,0.0,-0.00018432177603244781,1763260480.1833167,4.3241168896202e-05,0.45642316341400146,2.5331974029541016e-07,,0.00047653913497924805,428032,0.0001745373010635376
0.0013516810722649097,425.4468050003052,,4480,1070.0,0.0,5.50663098692894e-05,1763260480.441698,4.308755887905136e-05,0.5724459886550903,1.539476215839386e-06,,0.15657442808151245,428288,-0.0005318112671375275
,426.5360679626465,500.0,4492,,,,1763260481.530961,,,,500.0,,429519,
0.0007693975931033492,426.96414732933044,,4496,1070.0,0.0,0.0022810297086834908,1763260481.9590404,4.2089093767572194e-05,0.49166339635849,2.700556069612503e-05,,0.07086503505706787,429952,0.0007050186395645142
868.5435791015625,427.08048129081726,,4498,1070.0,0.0,2.4973414838314056e-05,1763260482.0753744,4.2012288758996874e-05,0.60887211561203,3.7262216210365295e-06,,-1.9073486328125e-06,430080,0.00013255886733531952
0.0014528922038152814,429.202467918396,,4520,1071.0,0.0,-0.0014414917677640915,1763260484.197361,4.062979860464111e-05,0.5587934255599976,7.759593427181244e-05,,-0.3846395015716553,432384,-0.0006541609764099121
,429.3204972743988,500.0,4522,,,,1763260484.3153903,,,,500.0,,432519,
0.00260146614164114,429.5503487586975,,4524,1071.0,0.0,0.00016997568309307098,1763260484.5452418,4.0399387216893956e-05,0.5748382806777954,1.393444836139679e-05,,-0.01632392406463623,432768,0.0007251277565956116
0.0009034082759171724,429.6970317363739,,4525,1070.0,0.0,6.508361548185349e-05,1763260484.6919248,4.0322582208318636e-05,0.5936616659164429,7.684342563152313e-06,,0.026494204998016357,432896,-0.0006596660241484642
1193.4417724609375,429.8119993209839,,4527,1070.0,0.0,-0.0001652948558330536,1763260484.8068924,4.0245777199743316e-05,0.5387392044067383,1.1116266250610352e-05,,-0.00021922588348388672,433024,0.0008363015949726105
,430.248423576355,500.0,4531,,,,1763260485.2433167,,,,500.0,,433519,
0.002869308926165104,430.4379255771637,,4533,1070.0,0.0,-0.0003401879221200943,1763260485.4328187,3.9861752156866714e-05,0.5239718556404114,7.068738341331482e-06,,-0.018024086952209473,433664,-0.0011726785451173782
0.0012711257440969348,430.55092883110046,,4534,1070.0,0.0,7.79060646891594e-05,1763260485.545822,3.9784947148291394e-05,0.5680655241012573,8.082948625087738e-06,,-0.005627036094665527,433792,-0.00039649009704589844
0.0010362323373556137,432.5655059814453,,4555,1070.0,0.0,0.0009032990783452988,1763260487.560399,3.847926200251095e-05,0.49287939071655273,4.387460649013519e-05,,0.0909959077835083,435968,-0.0028045549988746643
1335.6456298828125,432.7068154811859,,4557,1070.0,0.0,-0.0007619718089699745,1763260487.7017086,3.840245699393563e-05,0.5381985902786255,1.622457057237625e-05,,3.039836883544922e-05,436096,-0.00013086199760437012
1205.8990478515625,433.1758940219879,,4562,1070.0,0.0,0.0011886898428201675,1763260488.170787,3.809523695963435e-05,0.508467972278595,1.7313286662101746e-05,,4.094839096069336e-05,436608,0.0017490703612565994
,434.46279287338257,500.0,4576,,,,1763260489.457686,,,,500.0,,438019,
0.0014835587935522199,438.0166976451874,,4613,1071.0,0.0,0.0009594494476914406,1763260493.0115907,3.4946235246025026e-05,0.5670433044433594,2.6484020054340363e-05,,0.05776774883270264,441856,-0.0008411258459091187
248.25160217285156,439.19799542427063,,4626,1071.0,0.0,0.0001660659909248352,1763260494.1928885,3.417818879825063e-05,0.5838487148284912,2.08243727684021e-06,,-2.7060508728027344e-05,443136,-0.0003949850797653198
1421.0057373046875,440.0368301868439,,4635,1071.0,0.0,-0.0003642328083515167,1763260495.0317233,3.364055373822339e-05,0.6160125732421875,2.0286068320274353e-05,,-2.5033950805664062e-06,444032,-0.001847628504037857
0.002381240949034691,440.60403847694397,,4641,1071.0,0.0,0.00011487305164337158,1763260495.5989316,3.325652869534679e-05,0.532417356967926,5.299225449562073e-06,,0.005368173122406006,444672,-0.0011911094188690186
,440.86744260787964,500.0,4644,,,,1763260495.8623357,,,,500.0,,445019,
0.0024999165907502174,442.50582671165466,,4661,1071.0,0.0,0.0011244602501392365,1763260497.5007198,3.2027648558141664e-05,0.5547277331352234,2.4594366550445557e-05,,-0.10489630699157715,446720,-0.002870868891477585
881.6732788085938,443.80019092559814,,4675,1071.0,0.0,-0.0018691839650273323,1763260498.795084,3.118279710179195e-05,0.5629311800003052,5.623605102300644e-05,,1.430511474609375e-06,448128,0.000721340999007225
0.0016984441317617893,445.35271430015564,,4691,1071.0,0.0,-0.002496488392353058,1763260500.3476074,3.0184331990312785e-05,0.5492122769355774,1.7078593373298645e-05,,-0.10090124607086182,449792,-0.0009024590253829956
553.3533325195312,446.9909756183624,,4709,1071.0,0.0,0.0005129110068082809,1763260501.9858687,2.9109063689247705e-05,0.5338703989982605,6.763264536857605e-06,,2.9027462005615234e-05,451584,-0.00024184584617614746
,447.3874366283417,500.0,4713,,,,1763260502.3823297,,,,500.0,,452019,
1089.5135498046875,449.71547961235046,,4738,1071.0,0.0,0.00142564345151186,1763260504.7103727,2.7342550311004743e-05,0.5624300837516785,8.401460945606232e-06,,-2.5510787963867188e-05,454528,-0.0002646595239639282
0.0029109083116054535,449.8282265663147,,4739,1071.0,0.0,-0.00029333028942346573,1763260504.8231196,2.7265745302429423e-05,0.5218620896339417,3.92599031329155e-05,,-0.24028408527374268,454656,-0.0018361322581768036
0.0011264403583481908,450.05389404296875,,4741,1071.0,0.0,0.00011063367128372192,1763260505.048787,2.7112135285278782e-05,0.6070088744163513,5.342066287994385e-06,,0.0020134449005126953,454912,0.0003935806453227997
1402.285400390625,450.16937470436096,,4743,1071.0,0.0,-0.0002274923026561737,1763260505.1642678,2.7035330276703462e-05,0.5273637771606445,4.602596163749695e-06,,2.759695053100586e-05,455040,0.0001653432846069336
0.0020277525763958693,451.2272505760193,,4754,1071.0,0.0,0.0006980858743190765,1763260506.2221437,2.634408519952558e-05,0.5471814274787903,5.148351192474365e-06,,0.01294177770614624,456192,0.00019352883100509644
,452.906653881073,500.0,4772,,,,1763260507.901547,,,,500.0,,458019,
,454.2283103466034,500.0,4786,,,,1763260509.2232034,,,,500.0,,459519,
1316.8436279296875,454.29865169525146,,4787,1071.0,0.0,0.00023219455033540726,1763260509.2935448,2.434715861454606e-05,0.4873865842819214,1.2607313692569733e-05,,0.00011169910430908203,459520,0.00024625658988952637
0.002667837543413043,454.4105010032654,,4788,1071.0,0.0,0.0007491642609238625,1763260509.405394,2.427035360597074e-05,0.5311658978462219,1.6446225345134735e-05,,-0.11654472351074219,459648,-0.00026090070605278015
,455.16131711006165,500.0,4796,,,,1763260510.1562102,,,,500.0,,460519,
0.0014726847875863314,455.4657368659973,,4799,1071.0,0.0,-3.786478191614151e-05,1763260510.46063,2.3579108528792858e-05,0.5740824341773987,2.264697104692459e-05,,-0.01951432228088379,460800,-0.002428267151117325
,456.0976800918579,500.0,4806,,,,1763260511.0925732,,,,500.0,,461519,
0.001720123109407723,456.40843439102173,,4809,1071.0,0.0,-0.000174008309841156,1763260511.4033275,2.29646702791797e-05,0.5712895393371582,2.062879502773285e-05,,-0.09729599952697754,461824,0.0006383620202541351
0.002347484929487109,456.787006855011,,4813,1071.0,0.0,-0.00031235720962285995,1763260511.7819,2.273425525345374e-05,0.5277733206748962,8.518807590007782e-06,,-0.050231218338012695,462208,-4.4368207454681396e-05
1484.3189697265625,460.35980010032654,,4851,1071.0,0.0,0.000779307447373867,1763260515.3546932,2.0430106815183535e-05,0.5141265392303467,1.0949559509754181e-05,,6.198883056640625e-06,466048,0.0012812293134629726
0.002735488349571824,460.47296023368835,,4852,1071.0,0.0,-0.0003628768026828766,1763260515.4678533,2.0353301806608215e-05,0.5168473720550537,7.3034316301345825e-06,,-0.031055688858032227,466176,1.6540288925170898e-06
0.001539131160825491,461.19567036628723,,4859,1071.0,0.0,-0.001094568520784378,1763260516.1905634,1.9892473574145697e-05,0.5253883600234985,5.856156349182129e-06,,-0.15287363529205322,466944,6.27562403678894e-05
0.002207458019256592,462.0307307243347,,4868,1071.0,0.0,-0.0008335327729582787,1763260517.0256238,1.9354838514118455e-05,0.45424365997314453,2.0553357899188995e-05,,-0.3400477170944214,467840,-0.0003162212669849396
0.0015358602395281196,462.60090374946594,,4874,1071.0,0.0,-0.0010060025379061699,1763260517.5957968,1.8970813471241854e-05,0.6013898253440857,5.0729140639305115e-06,,-0.22841870784759521,468480,-0.0003546029329299927
0.0014643013710156083,462.97800302505493,,4878,1071.0,0.0,0.00025038793683052063,1763260517.972896,1.8740400264505297e-05,0.5468738675117493,4.023313522338867e-06,,0.06166088581085205,468864,0.0006868168711662292
0.002066412940621376,463.32012271881104,,4882,1071.0,0.0,0.0012762928381562233,1763260518.3150158,1.8509985238779336e-05,0.5885322690010071,6.866641342639923e-06,,-0.028154611587524414,469248,-0.0005002543330192566
1268.76025390625,466.4009554386139,,4915,1071.0,0.0,-0.00011461880058050156,1763260521.3958485,1.6513056834810413e-05,0.5579544305801392,5.057081580162048e-07,,8.70823860168457e-05,472576,0.00016774050891399384
1012.09228515625,466.8581132888794,,4920,1071.0,0.0,5.336478352546692e-06,1763260521.8530064,1.6205836800509132e-05,0.5526913404464722,3.0025839805603027e-06,,-0.00015783309936523438,473088,-0.0002680514007806778
