losses/old_approx_kl,charts/learning_rate,losses/approx_kl,losses/policy_loss,charts/episodic_return,_timestamp,losses/entropy,losses/clipfrac,charts/SPS,losses/value_loss,global_step,_runtime,losses/explained_variance,charts/episodic_length,_step
,,,,500.0,1763260203.2886672,,,,,131893,148.4380841255188,,500.0,1607
0.001977883279323578,0.0002208141377195716,0.00011073052883148193,0.0014037005603313446,,1763260203.495415,0.5788291692733765,0.0,1073.0,0.004053445998579264,132096,148.64483189582825,0.04461228847503662,,1609
0.0007852204144001007,0.00022073733271099627,7.791444659233093e-06,-0.00037342309951782227,,1763260203.6050987,0.5840440392494202,0.0,1073.0,0.001257224939763546,132224,148.75451564788818,0.07200396060943604,,1610
,,,,500.0,1763260203.7349918,,,,,132393,148.88440871238708,,500.0,1612
0.0038735242560505867,0.00021981567260809243,0.0008024619892239571,-0.010665878653526306,,1763260205.0239022,0.5116934776306152,0.0,1074.0,0.004387700464576483,133760,150.17331910133362,-0.26580381393432617,,1626
0.0008784560486674309,0.00021904762252233922,0.000260145403444767,-0.005589433014392853,,1763260206.2193177,0.5873262286186218,0.0,1073.0,0.00012339443492237478,135040,151.3687345981598,0.07660210132598877,,1638
0.0002967268228530884,0.00021612903219647706,0.00019271858036518097,0.002751646563410759,,1763260210.6669998,0.5890086889266968,0.0,1074.0,0.0012847442412748933,139904,155.81641674041748,-0.0962374210357666,,1687
0.011496245861053467,0.0002136712719220668,0.0009299721568822861,-0.0031740707345306873,,1763260214.444852,0.5307031869888306,0.0,1074.0,0.0006149656255729496,144000,159.5942690372467,0.06574594974517822,,1732
-0.00043918564915657043,0.0002129032218363136,0.0001829192042350769,0.004935957491397858,,1763260215.6026657,0.5499958395957947,0.0,1075.0,1252.396484375,145280,160.75208258628845,0.00020611286163330078,,1745
-0.0023139500990509987,0.00021236558677628636,0.0004989271983504295,-0.012028805911540985,,1763260216.4218476,0.5475040674209595,0.0,1075.0,0.00038985486025922,146176,161.57126450538635,-0.16658687591552734,,1753
,,,,500.0,1763260216.448817,,,,,146240,161.59823393821716,,500.0,1754
-0.007340120151638985,0.00021167434169910848,0.0001484844833612442,-0.00252448208630085,,1763260217.5045233,0.5163873434066772,0.0,1075.0,743.192138671875,147328,162.65394020080566,-5.602836608886719e-06,,1765
-0.0003792000934481621,0.00021144392667338252,0.0002454211935400963,0.001371491700410843,,1763260217.848917,0.5117404460906982,0.0,1075.0,0.0003054648987017572,147712,162.99833393096924,-0.5397516489028931,,1768
