losses/old_approx_kl,_timestamp,global_step,charts/learning_rate,_runtime,losses/clipfrac,losses/entropy,_step,losses/approx_kl,losses/value_loss,charts/SPS,charts/episodic_return,losses/policy_loss,losses/explained_variance,charts/episodic_length
-0.007035747170448303,1763260351.0774894,294784,0.0001231950882356614,295.85739827156067,0.0,0.5695321559906006,3217,0.00031015463173389435,0.00427994504570961,1092.0,,-0.0037754736840724945,-0.03511226177215576,
-0.0033758319914340973,1763260351.747797,295552,0.00012273425818420947,296.52770590782166,0.0,0.5081120729446411,3224,0.0004734918475151062,0.00026331064873375,1092.0,,-0.0027316510677337646,0.01682823896408081,
0.0054503753781318665,1763260353.8305101,297856,0.0001213517680298537,298.6104190349579,0.0,0.5484113693237305,3247,0.000128917396068573,0.00501650758087635,1092.0,,0.004426728934049606,0.007181406021118164,
,1763260354.098113,298145,,298.8780219554901,,,3250,,,,500.0,,,500.0
0.00021527893841266632,1763260354.312837,298368,0.00012104454799555242,299.0927457809448,0.0,0.5919835567474365,3252,7.335096597671509e-06,0.004139163065701723,1092.0,,0.00012440979480743408,-0.10303068161010742,
,1763260354.5461302,298645,,299.32603907585144,,,3255,,,,500.0,,,500.0
0.003784359432756901,1763260354.9807842,299136,0.0001205837179441005,299.7606930732727,0.0,0.4882122576236725,3259,0.000890280120074749,0.0002510754857212305,1092.0,,-0.0013358406722545624,0.06002551317214966,
0.0012008734047412872,1763260356.167591,300416,0.0001198156678583473,300.94749999046326,0.0,0.6285419464111328,3272,6.0558319091796875e-05,0.0005979217239655554,1092.0,,0.002275913953781128,0.0044245123863220215,
3.3700838685035706e-05,1763260356.4026098,300672,0.00011966205784119666,301.18251872062683,0.0,0.5260631442070007,3275,1.3057142496109009e-06,1564.388916015625,1092.0,,0.00025499798357486725,3.6954879760742188e-06,
0.005310419946908951,1763260356.5159886,300800,0.00011958525283262134,301.2958974838257,0.0,0.5640337467193604,3276,0.0004224870353937149,0.0038430599961429834,1092.0,,-0.0015652664005756378,0.07207143306732178,
,1763260358.30385,302761,,303.08375883102417,,,3296,,,,500.0,,,500.0
-0.013538828119635582,1763260358.624295,303104,0.00011820276267826557,303.40420389175415,0.0,0.5318171381950378,3299,0.0007320325821638107,0.0010989124421030283,1092.0,,0.0018168017268180847,-0.4507404565811157,
0.0014438368380069733,1763260361.7627656,306560,0.00011612903472268954,306.5426745414734,0.0,0.5898102521896362,3338,6.545707583427429e-05,0.0005130060599185526,1092.0,,-0.002008885145187378,0.017799973487854004,
-0.002781209535896778,1763260362.9102752,307840,0.00011536098463693634,307.6901841163635,0.0,0.5107088088989258,3351,0.00014251936227083206,371.6593017578125,1092.0,,-0.010665640234947205,0.0001963973045349121,
0.00016524549573659897,1763260363.6136143,308608,0.00011490015458548442,308.39352321624756,0.0,0.5785177946090698,3357,9.62521880865097e-06,0.0003019532305188477,1092.0,,-0.00046670064330101013,-0.20196092128753662,
-0.0006441585719585419,1763260363.8370516,308864,0.00011474654456833377,308.6169605255127,0.0,0.5746316909790039,3360,3.7319958209991455e-05,0.0031679198145866394,1092.0,,-0.00022953515872359276,-0.18564116954803467,
-0.0011676093563437462,1763260367.2871757,312704,0.00011244239431107417,312.06708455085754,0.0,0.4940505623817444,3398,0.0006023058667778969,0.008734581060707569,1093.0,,-0.006660006940364838,-35.03157043457031,
-0.005920015275478363,1763260367.5097995,312960,0.00011228878429392353,312.2897083759308,0.0,0.5088817477226257,3401,0.0003420114517211914,0.0038370215333998203,1093.0,,-0.004210907965898514,-0.46241533756256104,
0.00051829032599926,1763260367.994364,313472,0.00011198156425962225,312.7742729187012,0.0,0.5584887266159058,3406,6.485544145107269e-05,0.005209692753851414,1092.0,,-0.00046965479850769043,-0.1348886489868164,
-8.288305252790451e-05,1763260368.1054816,313600,0.00011190475925104693,312.8853905200958,0.0,0.5723557472229004,3407,5.698762834072113e-06,0.0010157452197745442,1093.0,,0.0007112175226211548,-0.01937580108642578,
0.0025590378791093826,1763260369.1478007,314752,0.00011121351417386904,313.9277095794678,0.0,0.46582770347595215,3419,0.00025736168026924133,1261.99609375,1093.0,,-0.0015239790081977844,-3.0517578125e-05,
-0.008810581639409065,1763260369.8525133,315520,0.00011075269139837474,314.632422208786,0.0,0.5222641229629517,3426,0.001214444637298584,0.0005897519877180457,1093.0,,-0.010312434285879135,0.3049406409263611,
,1763260369.9917088,315727,,314.7716176509857,,,3428,,,,500.0,,,500.0
-0.0016432665288448334,1763260370.6333003,316416,0.0001102150563383475,315.4132091999054,0.0,0.5575724840164185,3435,1.0808929800987244e-05,0.0036780466325581074,1093.0,,-0.0008320435881614685,-0.04708254337310791,
,1763260371.9710674,317929,,316.7509763240814,,,3450,,,,500.0,,,500.0
-0.0007555168122053146,1763260372.0474494,317952,0.00010929339623544365,316.8273582458496,0.0,0.5790411829948425,3451,1.9244849681854248e-05,1117.153564453125,1093.0,,0.00041392073035240173,-5.340576171875e-05,
-0.006503569893538952,1763260373.093418,319104,0.00010860215115826577,317.87332677841187,0.0,0.557332456111908,3462,0.00047861505299806595,0.003962342627346516,1093.0,,-0.013457737863063812,0.17851155996322632,
0.0016067102551460266,1763260374.3579712,320512,0.00010775729606393725,319.1378800868988,0.0,0.5046703219413757,3476,9.15825366973877e-05,591.9273681640625,1093.0,,-0.000551171600818634,-0.00019502639770507812,
0.0013920478522777557,1763260374.6900136,320896,0.00010752688103821129,319.469922542572,0.0,0.5802515745162964,3479,9.94652509689331e-06,0.00023781726486049592,1093.0,,0.00015401095151901245,-0.04696452617645264,
0.010866616852581501,1763260376.43647,322816,0.00010637480590958148,321.21637892723083,0.0,0.4919635057449341,3498,0.0011830823495984077,0.0002913565549533814,1093.0,,0.0010656528174877167,-0.026930809020996094,
0.003281662240624428,1763260376.8833458,323328,0.0001060675858752802,321.663254737854,0.0,0.5162889361381531,3503,0.0004412773996591568,0.0007243086001835763,1093.0,,-0.008821986615657806,-0.6370748281478882,
-0.013057254254817963,1763260377.81047,324352,0.00010545314580667764,322.5903789997101,0.0,0.5204720497131348,3513,0.0010232459753751755,0.0002953476214315742,1093.0,,-0.016976892948150635,-0.09877479076385498,
-0.0022482164204120636,1763260378.8507893,325504,0.00010476190800545737,323.6306982040405,0.0,0.5429942607879639,3525,0.00010433048009872437,1219.2685546875,1093.0,,0.002764292061328888,3.5881996154785156e-05,
0.000940629281103611,1763260379.9996223,326784,0.00010399385791970417,324.77953124046326,0.0,0.5181413292884827,3537,2.375338226556778e-05,0.0005615035188384354,1093.0,,-0.0008243788033723831,-0.040190696716308594,
