losses/value_loss,charts/episodic_length,charts/learning_rate,losses/entropy,losses/clipfrac,_step,charts/SPS,_runtime,losses/old_approx_kl,charts/episodic_return,_timestamp,global_step,losses/explained_variance,losses/policy_loss,losses/approx_kl
0.008218493312597275,,0.0002017665101448074,0.5656994581222534,0.001953125,1877,1084.0,176.86507391929626,0.032177940011024475,,1763260232.071034,163840,-0.5727157592773438,-0.03679880499839783,0.00389653816819191
0.0009582594502717257,,0.00020122887508478016,0.4952983558177948,0.001953125,1886,1084.0,177.68244433403015,-0.005075280554592609,,1763260232.8884044,164736,-0.3171224594116211,-0.012241557240486145,0.002865019254386425
,500.0,,,,1895,,178.36865162849426,,500.0,1763260233.5746117,165540,,,
0.0006276142667047679,,0.000200230409973301,0.4876095652580261,0.0,1903,1085.0,179.17783331871033,0.002721177414059639,,1763260234.3837934,166400,-0.02445971965789795,-0.000387085834518075,0.0008223745971918106
382.99383544921875,,0.00020007679995615035,0.47462910413742065,0.0,1906,1085.0,179.40340280532837,0.0008999183773994446,,1763260234.6093628,166656,-0.0004296302795410156,-0.004171859472990036,0.0002943035215139389
,500.0,,,,1918,,180.5887234210968,,500.0,1763260235.7946835,168040,,,
0.005541120655834675,,0.0001991551398532465,0.43223175406455994,0.0,1920,1085.0,180.8126678466797,0.0013020513579249382,,1763260236.018628,168192,0.08750391006469727,0.004755733534693718,0.00022144149988889694
0.005351546220481396,,0.00019761905423365533,0.5031300783157349,0.0,1945,1085.0,183.11784839630127,-0.00033953599631786346,,1763260238.3238084,170752,0.0811040997505188,-8.046627044677734e-05,3.680586814880371e-05
271.70965576171875,,0.0001967741991393268,0.456396222114563,0.005859375,1959,1085.0,184.38506412506104,0.019519606605172157,,1763260239.5910242,172160,-0.0001405477523803711,-0.030268847942352295,0.00158719252794981
1448.35498046875,,0.0001959293440449983,0.526892900466919,0.0,1973,1085.0,185.65667724609375,-0.001181676983833313,,1763260240.8626373,173568,-0.0001571178436279297,-0.0018624365329742432,9.387172758579254e-05
0.0006194357411004603,,0.00019516129395924509,0.47989168763160706,0.0,1985,1086.0,186.81029629707336,-0.0008305758237838745,,1763260242.0162563,174848,0.39441436529159546,0.0019225617870688438,0.0002819634974002838
0.0004754544352181256,,0.00019477726891636848,0.49242860078811646,0.01171875,1991,1086.0,187.409765958786,-0.011416666209697723,,1763260242.615726,175488,-1.3402729034423828,-0.00890648365020752,0.0029072128236293793
,500.0,,,,2002,,188.3561716079712,,500.0,1763260243.5621316,176540,,,
,500.0,,,,2007,,188.79871582984924,,500.0,1763260244.0046759,177040,,,
,500.0,,,,2016,,189.6529757976532,,500.0,1763260244.8589358,178040,,,
0.0009802260901778936,,0.00019308755872771144,0.44094687700271606,0.0,2019,1086.0,189.94537472724915,-0.0035626254975795746,,1763260245.1513348,178304,0.007147729396820068,-0.004162181168794632,0.0010452810674905777
0.0008285692892968655,,0.00019278033869341016,0.42815595865249634,0.0,2024,1086.0,190.4285819530487,0.001354048028588295,,1763260245.634542,178816,0.036081016063690186,-0.0009979316964745522,0.00010686740279197693
1248.4539794921875,,0.00019262672867625952,0.4344376027584076,0.0,2027,1086.0,190.65390157699585,0.0028846198692917824,,1763260245.8598616,179072,-3.8504600524902344e-05,-7.601454854011536e-05,1.0182149708271027e-05
0.0035436723846942186,,0.00019247311865910888,0.4332878589630127,0.013671875,2029,1086.0,190.87578797340393,0.026338770985603333,,1763260246.081748,179328,0.602512776851654,-0.012381536886096,0.004674932919442654
0.0011769335251301527,,0.0001921658986248076,0.5032882690429688,0.0,2034,1086.0,191.362468957901,0.0010663196444511414,,1763260246.568429,179840,0.06103515625,-0.00683203712105751,0.0003875531256198883
0.0001757903810357675,,0.00019147465354762971,0.5140199661254883,0.0,2045,1086.0,192.4043824672699,-0.0142139857634902,,1763260247.6103425,180992,0.0650414228439331,0.00037784501910209656,0.002052989788353443
,500.0,,,,2051,,192.8670585155487,,500.0,1763260248.0730186,181540,,,
874.346435546875,,0.0001910906285047531,0.49965983629226685,0.0,2052,1086.0,192.96651768684387,-0.010133284144103527,,1763260248.1724777,181632,3.600120544433594e-05,-0.004958510398864746,0.0008290139958262444
1549.222900390625,,0.0001899385533761233,0.46154940128326416,0.0,2070,1086.0,194.77068066596985,0.0034720227122306824,,1763260249.9766407,183552,-0.00012314319610595703,-0.014096271246671677,0.0008304324001073837
0.004510244820266962,,0.0001895545283332467,0.5530808568000793,0.0,2076,1086.0,195.35356163978577,-0.0009109564125537872,,1763260250.5595217,184192,0.05647766590118408,-0.00657276064157486,0.00023233145475387573
0.00021968944929540157,,0.00018847925821319222,0.5224674344062805,0.0,2093,1086.0,196.96241402626038,0.0007718084380030632,,1763260252.168374,185984,-0.41753149032592773,0.0005441177636384964,1.5550293028354645e-05
,500.0,,,,2094,,196.9840705394745,,500.0,1763260252.1900306,186040,,,
0.0005775247700512409,,0.00018701996305026114,0.4852469563484192,0.0,2117,1086.0,199.1759011745453,-0.0027781007811427116,,1763260254.3818612,188416,0.12530291080474854,-0.0006369501352310181,0.00018313992768526077
0.0007530767470598221,,0.00018556068243924528,0.5125625729560852,0.0,2141,1087.0,201.38540983200073,0.011149082332849503,,1763260256.5913699,190848,-0.2840920686721802,-0.0056947991251945496,0.0003075394779443741
0.0010096004698425531,,0.000185253462404944,0.5013849139213562,0.0,2146,1086.0,201.871102809906,0.00011173263192176819,,1763260257.0770628,191360,-0.11450469493865967,-0.004294052720069885,0.0005373470485210419
0.00018620189803186804,,0.00018517665739636868,0.538602352142334,0.0,2147,1087.0,201.9815571308136,0.0019375002011656761,,1763260257.1875172,191488,-0.3106269836425781,0.0003935936838388443,0.00010873842984437943
,500.0,,,,2148,,202.00122451782227,,500.0,1763260257.2071846,191540,,,
0.005407270044088364,,0.00018471582734491676,0.5303851366043091,0.0,2155,1087.0,202.68814420700073,-0.004240703769028187,,1763260257.8941042,192256,-0.4646265506744385,-0.008139252662658691,0.0003666793927550316
,500.0,,,,2172,,204.2184453010559,,500.0,1763260259.4244053,194040,,,
0.0008468260057270527,,0.00018287250713910908,0.4283131957054138,0.0,2185,1087.0,205.44071674346924,-0.0024054888635873795,,1763260260.6466768,195328,-0.04601562023162842,-3.0133873224258423e-05,2.7613714337348938e-05
,500.0,,,,2192,,206.06065607070923,,500.0,1763260261.266616,196040,,,
978.2479248046875,,0.00018210445705335587,0.4734968841075897,0.0,2198,1087.0,206.59358382225037,-0.0038005709648132324,,1763260261.7995439,196608,0.00016450881958007812,-0.009110063314437866,0.0012394115328788757
0.008058803156018257,,0.00018202765204478055,0.4502195119857788,0.0,2199,1087.0,206.70391583442688,-0.012332301586866379,,1763260261.9098759,196736,0.1848609447479248,-0.014837440103292465,0.0021854229271411896
0.00019145876285620034,,0.00018125960195902735,0.4084720313549042,0.0,2211,1087.0,207.88487005233765,-0.011201701126992702,,1763260263.09083,198016,0.09477812051773071,-0.004509732127189636,0.0008304985240101814
0.008141872473061085,,0.0001811059919418767,0.4287094473838806,0.0,2214,1087.0,208.11203813552856,-0.0028484323993325233,,1763260263.3179982,198272,-0.3087942600250244,0.00031786970794200897,8.613895624876022e-05
0.0007574023329652846,,0.0001807219668990001,0.4490915834903717,0.0,2220,1087.0,208.66930389404297,0.002199903130531311,,1763260263.875264,198912,-0.07392919063568115,0.00017753243446350098,0.00014832429587841034
0.0012176040327176452,,0.00018049155187327415,0.4005221724510193,0.0,2223,1087.0,209.0407898426056,0.003112765960395336,,1763260264.2467499,199296,0.08195531368255615,0.011879034340381622,0.001355423592031002
,500.0,,,,2225,,209.1933937072754,,500.0,1763260264.3993537,199540,,,
1572.1419677734375,,0.0001803379418561235,0.49045267701148987,0.0,2226,1087.0,209.26574516296387,0.006384773179888725,,1763260264.4717052,199552,4.404783248901367e-05,-0.008433207869529724,0.0005817469209432602
0.004237243440002203,,0.0001802611368475482,0.5090013146400452,0.0,2227,1087.0,209.37712025642395,0.007829790003597736,,1763260264.5830803,199680,0.01905006170272827,-0.0037953779101371765,0.0005231825634837151
1150.3878173828125,,0.00018003072182182223,0.43512097001075745,0.0,2231,1087.0,209.71511387825012,0.002962385304272175,,1763260264.921074,200064,-3.3974647521972656e-05,0.0012760311365127563,0.0001371251419186592
,500.0,,,,2235,,210.11580061912537,,500.0,1763260265.3217607,200540,,,
1149.3525390625,,0.00017941628175321966,0.4320714473724365,0.0,2241,1088.0,210.64349460601807,-0.0012576458975672722,,1763260265.8494546,201088,-1.7642974853515625e-05,-0.00027845054864883423,7.854308933019638e-05
0.0009198618354275823,,0.00017895545170176774,0.4135494530200958,0.001953125,2248,1088.0,211.3485631942749,0.005254956893622875,,1763260266.5545232,201856,-0.10993123054504395,-0.010094331577420235,0.0013825120404362679
,500.0,,,,2250,,211.48069787025452,,500.0,1763260266.686658,202040,,,
0.0005318406620062888,,0.00017864823166746646,0.4136382043361664,0.00390625,2253,1088.0,211.79527854919434,0.015109160915017128,,1763260267.0012386,202368,0.09386342763900757,-0.006168492138385773,0.004200955852866173
0.0032785949297249317,,0.00017749615653883666,0.4569140076637268,0.0,2272,1088.0,213.54837203025818,0.008442072197794914,,1763260268.754332,204288,0.10869920253753662,-0.006848445162177086,0.000847524031996727
,250.0,,,,2280,,214.18362617492676,,250.0,1763260269.3895862,205038,,,
,333.0,,,,2295,,215.42468357086182,,333.0,1763260270.6306436,206345,,,
1200.2261962890625,,0.0001761136663844809,0.38752931356430054,0.0,2298,1088.0,215.64928579330444,0.00016106385737657547,,1763260270.8552458,206592,0.09873843193054199,-0.00016028061509132385,4.3676234781742096e-05
,176.0,,,,2310,,216.61714839935303,,176.0,1763260271.8231084,207726,,,
0.07104425132274628,,0.0001753456162987277,0.4711914658546448,0.0,2312,1088.0,216.802983045578,-0.0020041922107338905,,1763260272.008943,207872,0.4993230700492859,-0.0075673386454582214,0.0002860045060515404
3.3310184478759766,,0.0001750383962644264,0.4599068760871887,0.0,2318,1088.0,217.29331707954407,0.0033249007537961006,,1763260272.499277,208384,-38.45299530029297,-0.002273373305797577,5.567166954278946e-05
,293.0,,,,2322,,217.5565149784088,,293.0,1763260272.762475,208749,,,
0.6095817685127258,,0.00017473117623012513,0.521226167678833,0.0,2324,1088.0,217.74272322654724,0.010990655049681664,,1763260272.9486833,208896,0.44442033767700195,-0.009654676541686058,0.0010333061218261719
,282.0,,,,2329,,218.09385633468628,,282.0,1763260273.2998164,209301,,,
493.1170654296875,,0.00017396314069628716,0.485397607088089,0.0,2339,1088.0,218.9086995124817,-0.0005892207846045494,,1763260274.1146595,210176,0.12343424558639526,0.0017725229263305664,6.729457527399063e-05
10.117256164550781,,0.0001737327256705612,0.46128955483436584,0.0,2343,1088.0,219.2442696094513,0.0011804038658738136,,1763260274.4502296,210560,-1.4517865180969238,0.0021222755312919617,9.816233068704605e-05
,347.0,,,,2348,,219.62538266181946,,347.0,1763260274.8313427,210952,,,
,269.0,,,,2354,,220.08609867095947,,269.0,1763260275.2920587,211491,,,
641.0504760742188,,0.00017273426055908203,0.4355570673942566,0.0,2363,1088.0,220.7931580543518,-0.0030547603964805603,,1763260275.999118,212224,0.63278728723526,-0.0007592514157295227,0.00019866973161697388
1169.5166015625,,0.00017135177040472627,0.4953322410583496,0.0,2389,1088.0,222.91863822937012,-0.0007108040153980255,,1763260278.1245983,214528,0.02146458625793457,0.0009345971047878265,8.406117558479309e-06
590.4415283203125,,0.00017104455037042499,0.41533392667770386,0.0,2394,1088.0,223.3702368736267,0.00816008448600769,,1763260278.576197,215040,0.18904125690460205,-0.002549484372138977,0.0013830233365297318
,500.0,,,,2426,,226.33326935768127,,500.0,1763260281.5392294,218301,,,
0.031381990760564804,,0.0001688172051217407,0.46384087204933167,0.0,2430,1088.0,226.79546737670898,0.004942320287227631,,1763260282.0014274,218752,-0.9842367172241211,0.002450123429298401,0.0014595650136470795
0.012853063642978668,,0.0001676651299931109,0.4570605754852295,0.0,2449,1088.0,228.51391077041626,0.00048425234854221344,,1763260283.7198708,220672,-11.055033683776855,-0.00039476528763771057,0.0013009235262870789
,500.0,,,,2465,,229.95736026763916,,500.0,1763260285.1633203,222301,,,
971.8048095703125,,0.00016513056471012533,0.4842223525047302,0.0,2491,1089.0,232.3360517024994,0.0014807973057031631,,1763260287.5420117,224896,-0.0016660690307617188,0.004688756540417671,0.0002985857427120209
0.0009965249337255955,,0.0001649769546929747,0.5345950722694397,0.0,2493,1089.0,232.55808115005493,0.003940897062420845,,1763260287.7640412,225152,0.0019327402114868164,-0.012401491403579712,0.0012547653168439865
0.02700779400765896,,0.00016420890460722148,0.47789376974105835,0.0,2506,1089.0,233.70847606658936,-6.197299808263779e-05,,1763260288.914436,226432,-7.145113945007324,-0.006161277182400227,0.0007394319400191307
,500.0,,,,2514,,234.44575357437134,,500.0,1763260289.6517136,227301,,,
989.1822509765625,,0.00016367126954719424,0.4710284471511841,0.0,2515,1089.0,234.52439522743225,-0.0019283071160316467,,1763260289.7303553,227328,-0.003441929817199707,-0.006408482789993286,0.0005507171154022217
995.02294921875,,0.00016336404951289296,0.47482478618621826,0.0,2520,1089.0,235.0092282295227,0.00402444414794445,,1763260290.2151883,227840,-0.00044226646423339844,-0.0039174966514110565,0.0015562325716018677
0.0005218371516093612,,0.00016251919441856444,0.44643697142601013,0.0,2533,1089.0,236.28341698646545,0.0016465988010168076,,1763260291.489377,229248,-0.34966278076171875,-0.00040042493492364883,3.234297037124634e-05
1279.4293212890625,,0.00016213516937568784,0.4848833978176117,0.0,2540,1089.0,236.84547662734985,-0.00181596539914608,,1763260292.0514367,229888,-0.0014244318008422852,-0.0019095893949270248,0.000155523419380188
0.0011061325203627348,,0.00016167435387615114,0.5258394479751587,0.0078125,2547,1089.0,237.5503752231598,-0.010080653242766857,,1763260292.7563353,230656,-0.2631767988204956,-0.0027007050812244415,0.005470278672873974
0.007278589531779289,,0.00016029186372179538,0.5358282327651978,0.0,2570,1089.0,239.6390278339386,0.0018382072448730469,,1763260294.8449879,232960,-0.6945486068725586,-0.009390199556946754,0.0019062403589487076
0.0005169367650523782,,0.00016021505871322006,0.5553364157676697,0.01171875,2571,1089.0,239.74969100952148,0.0007902216166257858,,1763260294.955651,233088,-0.005516171455383301,0.038145460188388824,0.005072206258773804
0.0013357626739889383,,0.00015990783867891878,0.5211912393569946,0.01171875,2576,1089.0,240.23148155212402,-0.03156164288520813,,1763260295.4374416,233600,0.5003659725189209,-0.0009130220860242844,0.006044967100024223
0.001193608739413321,,0.00015983103367034346,0.5442589521408081,0.0,2577,1089.0,240.34234046936035,-0.0009153028950095177,,1763260295.5483005,233728,-1.534996509552002,-0.0013166218996047974,0.00010348204523324966
,500.0,,,,2608,,243.16955709457397,,500.0,1763260298.3755171,236801,,,
0.0001428334799129516,,0.00015783410344738513,0.4565485715866089,0.0,2610,1089.0,243.41408610343933,0.00054960697889328,,1763260298.6200461,237056,-1.4777216911315918,0.0021456293761730194,0.0015692096203565598
0.0010705525055527687,,0.00015660522331018,0.5095598101615906,0.0,2630,1089.0,245.25451374053955,0.0033751875162124634,,1763260300.4604738,239104,-0.03697633743286133,-0.00371470651589334,0.0008419603109359741
0.00032876807381398976,,0.0001562211982673034,0.5525305271148682,0.00390625,2636,1089.0,245.85784554481506,0.01796768419444561,,1763260301.0638056,239744,0.2937387228012085,0.016309529542922974,0.00508116465061903
0.00034725788282230496,,0.00015560675819870085,0.5382415056228638,0.0,2646,1089.0,246.78927445411682,0.0027481522411108017,,1763260301.9952345,240768,-0.029735326766967773,-0.007055530324578285,0.00037808530032634735
,500.0,,,,2647,,246.80281448364258,,500.0,1763260302.0087745,240801,,,
1015.0088500976562,,0.00015552995319012552,0.5070181488990784,0.0,2648,1089.0,246.90309834480286,0.004658098332583904,,1763260302.1090584,240896,-0.0024569034576416016,0.001231091096997261,0.00036618392914533615
0.01451379805803299,,0.0001543010730529204,0.5405517220497131,0.0,2668,1089.0,248.7545018196106,-0.008795266970992088,,1763260303.9604619,242944,-4.704868316650391,-0.02802460640668869,0.0011005662381649017
0.007049855310469866,,0.00015399385301861912,0.5273506045341492,0.0,2673,1089.0,249.2008113861084,-0.002112187445163727,,1763260304.4067714,243456,0.20292478799819946,-0.018248505890369415,0.0005754567682743073
0.007973995991051197,,0.00015337941295001656,0.5509624481201172,0.0,2683,1089.0,250.124370098114,0.004215105436742306,,1763260305.3303301,244480,0.10286706686019897,0.0014191120862960815,8.310843259096146e-05
1157.5218505859375,,0.0001531489979242906,0.5729438066482544,0.0,2687,1090.0,250.45889806747437,-0.008975524455308914,,1763260305.664858,244864,-0.0011925697326660156,0.004145633429288864,0.0007623713463544846
0.0008922088309191167,,0.00015299538790713996,0.5116412043571472,0.0,2689,1089.0,250.71314978599548,0.002251838333904743,,1763260305.9191098,245120,0.033117473125457764,-0.006541315466165543,0.0006459234282374382
962.8311767578125,,0.00015284177788998932,0.5419990420341492,0.0,2692,1090.0,250.93617987632751,-0.0027110250666737556,,1763260306.14214,245376,-1.728534698486328e-05,0.0009020287543535233,5.528610199689865e-05
0.007291955873370171,,0.00015038401761557907,0.5911110639572144,0.0,2732,1090.0,254.62230467796326,0.009445116855204105,,1763260309.8282647,249472,-0.04894089698791504,-0.006973423063755035,0.0009913602843880653
0.011382417753338814,,0.00014915515203028917,0.5064667463302612,0.0,2752,1090.0,256.48470640182495,-0.001576203852891922,,1763260311.6906664,251520,-1.1259548664093018,-0.025851324200630188,0.002215135842561722
0.00871104933321476,,0.0001488479319959879,0.5482339859008789,0.001953125,2757,1090.0,256.96206545829773,0.014570154249668121,,1763260312.1680255,252032,-0.9438868761062622,0.008261099457740784,0.0004618503153324127
0.0015216878382489085,,0.00014792627189308405,0.5586357116699219,0.0,2772,1090.0,258.3357365131378,-0.01097164023667574,,1763260313.5416965,253568,-0.04466652870178223,0.00019835308194160461,0.001339527778327465
0.0009122570045292377,,0.0001473118318244815,0.560431957244873,0.0,2782,1090.0,259.2589747905731,0.0016013765707612038,,1763260314.4649348,254592,0.04218190908432007,0.004395239055156708,0.000623856671154499
0.00038291310193017125,,0.00014723502681590617,0.5369065999984741,0.0,2783,1090.0,259.3703968524933,0.011576293967664242,,1763260314.576357,254720,-0.2611064910888672,-0.028147302567958832,0.0020089587196707726
0.0004510738071985543,,0.0001466205867473036,0.5770564079284668,0.0,2793,1090.0,260.2918200492859,-9.818281978368759e-05,,1763260315.49778,255744,-0.19589853286743164,-0.0009083226323127747,8.919276297092438e-06
1141.238525390625,,0.00014477726654149592,0.5680491924285889,0.0,2824,1091.0,263.0445785522461,0.003363962285220623,,1763260318.2505386,258816,-0.0005559921264648438,0.001399267464876175,0.0004298212006688118
,500.0,,,,2843,,264.8241493701935,,500.0,1763260320.0301094,260795,,,
0.0004839342727791518,,0.00014270353130996227,0.5223820805549622,0.001953125,2857,1091.0,266.1965389251709,0.00015209708362817764,,1763260321.402499,262272,-0.34377801418304443,0.01893766224384308,0.0027882205322384834
,500.0,,,,2882,,268.4776539802551,,500.0,1763260323.683614,264795,,,
0.0008924205903895199,,0.00014070660108700395,0.5264586210250854,0.0,2890,1091.0,269.258207321167,-0.002403758466243744,,1763260324.4641674,265600,-0.05412101745605469,0.000978909432888031,0.0005646385252475739
0.00036959705175831914,,0.0001394009159412235,0.5157657265663147,0.0,2911,1090.0,271.28034353256226,0.00016580987721681595,,1763260326.4863036,267776,-0.0335690975189209,-0.016003791242837906,0.0007354347035288811
0.0003829622291959822,,0.00013794163533020765,0.5344718098640442,0.0,2935,1091.0,273.4627900123596,0.006397507153451443,,1763260328.66875,270208,-0.02513587474822998,0.008863288909196854,0.0004362883046269417
0.0008487710147164762,,0.00013709678023587912,0.4860953688621521,0.0078125,2949,1091.0,274.7699544429779,0.016532452777028084,,1763260329.9759145,271616,0.19481617212295532,-0.015734583139419556,0.005324813537299633
0.00038387332460843027,,0.00013640553515870124,0.5509313344955444,0.013671875,2960,1091.0,275.8120150566101,0.012873204424977303,,1763260331.017975,272768,0.3251194953918457,0.000580962747335434,0.003253461793065071
,500.0,,,,2975,,277.1220796108246,,500.0,1763260332.3280396,274295,,,
0.00037764201988466084,,0.00013463901996146888,0.5313047170639038,0.0,2989,1091.0,278.4557247161865,0.0007340554147958755,,1763260333.6616848,275712,-0.5785750150680542,-0.004791608080267906,0.000551929697394371
0.006262137554585934,,0.00013417818991001695,0.49086931347846985,0.0,2997,1091.0,279.15859031677246,-0.0016654469072818756,,1763260334.3645504,276480,-0.26661360263824463,0.00021716393530368805,9.528361260890961e-05
967.0383911132812,,0.00013333333481568843,0.4753386378288269,0.0,3011,1091.0,280.41637682914734,0.0002067824825644493,,1763260335.6223369,277888,-6.628036499023438e-05,-0.00047168508172035217,0.0005433922633528709
0.007374874781817198,,0.00013087557454127818,0.49863719940185547,0.0,3051,1091.0,284.1239354610443,-0.0012747766450047493,,1763260339.3298955,281984,-0.09617650508880615,-1.5925616025924683e-05,4.084315150976181e-05
0.0004868936084676534,,0.00013072196452412754,0.5462508797645569,0.0,3053,1091.0,284.34720635414124,0.001165192574262619,,1763260339.5531664,282240,-0.12114977836608887,0.0006286520510911942,0.0007924605160951614
0.0076473914086818695,,0.00012995391443837434,0.5278945565223694,0.0,3066,1091.0,285.52043986320496,0.011419766582548618,,1763260340.7264,283520,-0.28139007091522217,0.010099848732352257,0.000878545455634594
1048.843017578125,,0.00012972349941264838,0.5021454691886902,0.0,3070,1091.0,285.8620321750641,0.003395029343664646,,1763260341.0679922,283904,0.0004514455795288086,0.008370772004127502,0.0008330261334776878
,500.0,,,,3083,,287.0714135169983,,500.0,1763260342.2773736,285295,,,
,500.0,,,,3098,,288.4737479686737,,500.0,1763260343.679708,286795,,,
,500.0,,,,3103,,288.9189507961273,,500.0,1763260344.1249108,287295,,,
0.0006696879281662405,,0.00012619046901818365,0.5479146242141724,0.0,3127,1091.0,291.21653938293457,-0.002247447147965431,,1763260346.4224994,289792,-0.40990471839904785,0.003434468060731888,0.0003765970468521118
148.00901794433594,,0.00012611366400960833,0.530815601348877,0.0,3129,1091.0,291.4126765727997,0.0007385192438960075,,1763260346.6186366,289920,0.0004019737243652344,0.002505853772163391,0.00032172631472349167
0.0006587948882952332,,0.00012534562847577035,0.5634032487869263,0.0,3141,1091.0,292.5708854198456,-0.017931602895259857,,1763260347.7768455,291200,-0.021883130073547363,0.007615417242050171,0.004027349874377251
1253.485595703125,,0.00012526882346719503,0.5386142730712891,0.0,3143,1091.0,292.685427904129,0.0030382955446839333,,1763260347.891388,291328,-0.0006679296493530273,-2.6702880859375e-05,0.0010459674522280693
0.0005907361046411097,,0.00012503840844146907,0.5124443173408508,0.00390625,3146,1091.0,293.0181748867035,0.041091188788414,,1763260348.224135,291712,-0.04823505878448486,0.007003284990787506,0.007094147615134716
0.001333313761278987,,0.000123579113278538,0.4956686198711395,0.0,3170,1091.0,295.2151141166687,-0.004248281940817833,,1763260350.4210742,294144,-0.14053070545196533,-0.002081742510199547,0.0002834983170032501
0.00866008922457695,,0.00012281106319278479,0.5306739211082458,0.0,3183,1091.0,296.3666124343872,-0.002130279317498207,,1763260351.5725725,295424,-0.19647729396820068,-0.0013628974556922913,0.00015541166067123413
0.005862666759639978,,0.0001225038431584835,0.5226375460624695,0.0,3188,1091.0,296.85100984573364,-0.0004570353776216507,,1763260352.05697,295936,0.24655777215957642,-0.012077473104000092,0.0005957130342721939
977.3478393554688,,0.00012073732796125114,0.5433923006057739,0.001953125,3217,1092.0,299.50630950927734,-0.003523392602801323,,1763260354.7122695,298880,0.00023257732391357422,-0.008032992482185364,0.0007211137562990189
0.00135407829657197,,0.00012027649790979922,0.4696275591850281,0.0,3224,1091.0,300.2443196773529,-0.006535389460623264,,1763260355.4502797,299648,-0.35772693157196045,-0.0018131695687770844,0.0008081281557679176
0.004847676493227482,,0.00011889400775544345,0.45116037130355835,0.0,3247,1091.0,302.34218859672546,-0.001910865306854248,,1763260357.5481486,301952,0.2169971466064453,0.006769940257072449,0.0004873424768447876
,500.0,,,,3250,,302.59493255615234,,500.0,1763260357.8008926,302295,,,
0.0056899175979197025,,0.00011858678772114217,0.5507796406745911,0.0,3252,1091.0,302.81575417518616,0.0015465626493096352,,1763260358.0217142,302464,-0.05775737762451172,0.002801470458507538,6.465334445238113e-05
,500.0,,,,3255,,303.0750391483307,,500.0,1763260358.2809992,302795,,,
0.0006133950664661825,,0.00011812595766969025,0.4840569496154785,0.0,3259,1092.0,303.49356961250305,0.01846585050225258,,1763260358.6995296,303232,0.03641939163208008,-0.0026063192635774612,0.0011663557961583138
0.005094102583825588,,0.00011735790758393705,0.5586320757865906,0.0,3272,1092.0,304.64784502983093,0.0007765302434563637,,1763260359.853805,304512,-0.08435070514678955,0.00121326744556427,4.565436393022537e-05
,500.0,,,,3275,,304.91896653175354,,500.0,1763260360.1249266,304795,,,
903.0620727539062,,0.00011712749255821109,0.4988193213939667,0.0,3276,1092.0,305.02006673812866,0.0017648003995418549,,1763260360.2260268,304896,7.277727127075195e-05,-0.004447165876626968,0.00036122091114521027
0.00592161575332284,,0.00011589861969696358,0.5452153086662292,0.0,3296,1092.0,306.86599564552307,-0.0017314273864030838,,1763260362.0719557,306944,0.0294838547706604,-0.004591144621372223,0.0010322704911231995
,500.0,,,,3299,,307.15934896469116,,500.0,1763260362.365309,307295,,,
,500.0,,,,3338,,310.76896476745605,,500.0,1763260365.9749248,311295,,,
0.0015360598918050528,,0.00011251919931964949,0.5440719127655029,0.0,3351,1092.0,311.99751019477844,-0.017305506393313408,,1763260367.2034702,312576,-0.12938690185546875,-0.008895929902791977,0.0011135507375001907
0.0003645913384389132,,0.00011213517427677289,0.530253529548645,0.0,3357,1092.0,312.6179702281952,0.00761062279343605,,1763260367.8239303,313216,0.06742656230926514,0.0036991797387599945,0.0020970143377780914
0.005156489089131355,,0.00011198156425962225,0.584327220916748,0.0,3360,1092.0,312.85339641571045,2.6698224246501923e-05,,1763260368.0593565,313472,0.38073432445526123,0.004027329385280609,0.0003136536106467247
1256.321044921875,,0.00010967742127832025,0.5064789652824402,0.0,3398,1091.0,316.43829917907715,0.013030807487666607,,1763260371.6442592,317312,0.0004273653030395508,-0.0013801101595163345,0.0010352274402976036
0.0006460979348048568,,0.00010944700625259429,0.5309215188026428,0.005859375,3401,1091.0,316.77663135528564,-0.02558760717511177,,1763260371.9825914,317696,-0.24051570892333984,-0.018054798245429993,0.00410426314920187
0.00045763200614601374,,0.00010913978621829301,0.5457783341407776,0.0,3406,1091.0,317.2263603210449,0.00903224479407072,,1763260372.4323204,318208,0.08181267976760864,0.0019035041332244873,0.0003135381266474724
,500.0,,,,3407,,317.2582206726074,,500.0,1763260372.4641807,318295,,,
0.005274385213851929,,0.00010837173613253981,0.49759113788604736,0.0,3419,1091.0,318.4007828235626,0.000828031450510025,,1763260373.6067429,319488,0.251167356967926,-0.006188027560710907,0.00018741190433502197
0.0006030786316841841,,0.00010791090608108789,0.5558215975761414,0.0,3426,1091.0,319.13485860824585,0.000523190014064312,,1763260374.3408186,320256,-0.10147690773010254,-0.007872559130191803,0.0005583176389336586
752.773193359375,,0.00010783410107251257,0.5362749099731445,0.0,3428,1091.0,319.2534124851227,-0.002890530042350292,,1763260374.4593725,320384,0.0002047419548034668,-0.003981746733188629,0.0002852370962500572
0.0009398258407600224,,0.00010737327102106065,0.5589734315872192,0.0,3435,1091.0,319.97387862205505,-0.0004931697621941566,,1763260375.1798387,321152,-0.06435120105743408,-0.0040778182446956635,7.384549826383591e-05
0.0008822012459859252,,0.0001064516109181568,0.5468717217445374,0.0,3450,1091.0,321.3699872493744,0.0025235041975975037,,1763260376.5759473,322688,-0.5530017614364624,-0.0013990458101034164,0.00012070126831531525
,500.0,,,,3451,,321.4083333015442,,500.0,1763260376.6142933,322795,,,
