losses/clipfrac,_runtime,charts/learning_rate,_timestamp,losses/policy_loss,losses/approx_kl,global_step,charts/episodic_length,losses/value_loss,losses/explained_variance,charts/SPS,losses/entropy,losses/old_approx_kl,charts/episodic_return,_step
0.0,482.5043842792511,0.00011735790758393705,1763260540.8354723,-0.005449183285236359,0.0010527456179261208,304512,,0.0006610865239053965,0.049047231674194336,667.0,0.5095084309577942,0.0015156762674450874,,3252
0.0,482.83274364471436,0.00011720429756678641,1763260541.1638317,-0.0013250485062599182,1.7121434211730957e-05,304768,,439.8542175292969,0.0062906742095947266,667.0,0.48318400979042053,-0.0005474928766489029,,3255
,483.1795344352722,,1763260541.5106225,,,305170,500.0,,,,,,500.0,3259
0.015625,484.53993678092957,0.00011612903472268954,1763260542.8710248,-0.03897703438997269,0.0056437160819768906,306560,,0.0005827788263559341,-0.4789087772369385,669.0,0.47036126255989075,-0.023274216800928116,,3272
0.0,484.81636691093445,0.0001159754247055389,1763260543.147455,-0.0014062169939279556,5.6063756346702576e-05,306816,,0.004662493243813515,0.704096257686615,669.0,0.511260986328125,-0.0026965513825416565,,3275
0.0,484.9703104496002,0.00011589861969696358,1763260543.3013985,0.00046287477016448975,0.0005793506279587746,306944,,0.0007301733712665737,-0.15719616413116455,669.0,0.5634569525718689,-0.004187540151178837,,3276
0.00390625,486.98970127105713,0.00011466973955975845,1763260545.3207893,0.003992438316345215,0.0016668625175952911,308992,,0.001150700030848384,-0.1447666883468628,670.0,0.5335361361503601,0.011791594326496124,,3296
0.0,487.2564182281494,0.00011451612954260781,1763260545.5875063,-0.005372308194637299,0.0002444479614496231,309248,,213.12171936035156,0.004778921604156494,671.0,0.4273015260696411,-0.007103500887751579,,3299
0.0,490.82510018348694,0.00011213517427677289,1763260549.1561882,-0.0004274807870388031,5.299225449562073e-07,313216,,408.58685302734375,0.0025574564933776855,674.0,0.5179663300514221,0.0002271914854645729,,3338
0.0,492.08803510665894,0.00011129031918244436,1763260550.4191232,-0.00844787061214447,0.001146906055510044,314624,,0.0003272747271694243,0.8299797177314758,675.0,0.4698556959629059,-0.003226892091333866,,3351
,492.583078622818,,1763260550.9141667,,,315170,500.0,,,,,,500.0,3357
0.0,492.90533781051636,0.00011075269139837474,1763260551.2364259,0.001434825360774994,0.0002472139894962311,315520,,0.0011869583977386355,-0.6412936449050903,676.0,0.3828963041305542,-0.000778786838054657,,3360
0.0,496.3561520576477,0.00010844854114111513,1763260554.6872401,0.0021757185459136963,0.00016805902123451233,319360,,0.0062952907755970955,0.8392053246498108,679.0,0.4270199239253998,-0.002491198480129242,,3398
,496.63075590133667,,1763260554.961844,,,319670,500.0,,,,,,500.0,3401
,497.0756549835205,,1763260555.406743,,,320170,500.0,,,,,,500.0,3406
0.0,497.1732883453369,0.00010791090608108789,1763260555.5043764,-0.0011457465589046478,0.00012718979269266129,320256,,385.5955505371094,0.006229698657989502,680.0,0.4729452133178711,-0.0016859201714396477,,3407
0.0,498.3185269832611,0.00010714285599533468,1763260556.649615,-0.02262912131845951,0.0019000358879566193,321536,,0.0011624312028288841,-0.9208548069000244,681.0,0.4646284580230713,-0.007199468091130257,,3419
0.0,498.91411089897156,0.00010675883095245808,1763260557.245199,-0.006688365712761879,0.0011933520436286926,322176,,338.8427429199219,0.00025540590286254883,681.0,0.43748947978019714,-0.007580101490020752,,3426
0.0,499.13569045066833,0.00010660522093530744,1763260557.4667785,0.004491984844207764,0.0012178895995020866,322432,,0.0008745577069930732,0.5348412990570068,682.0,0.4613761007785797,-0.006214453838765621,,3428
,499.7589602470398,,1763260558.0900483,,,323170,500.0,,,,,,500.0,3435
,501.1189239025116,,1763260559.450012,,,324670,500.0,,,,,,500.0,3450
0.0,501.20897245407104,0.00010522273078095168,1763260559.5400605,-0.012491380795836449,0.0005855429917573929,324736,,313.1802978515625,0.004328787326812744,684.0,0.4907403886318207,-0.005430474877357483,,3451
0.0,502.24552941322327,0.00010453149297973141,1763260560.5766175,0.00038729608058929443,5.3171999752521515e-05,325888,,0.005053939763456583,0.8204098343849182,684.0,0.531193733215332,-0.0014994880184531212,,3462
0.0,503.50540471076965,0.00010368663788540289,1763260561.8364928,0.000480014830827713,0.0002634413540363312,327296,,134.18846130371094,0.001365363597869873,686.0,0.39029407501220703,0.0027085598558187485,,3476
,503.79560685157776,,1763260562.126695,,,327670,500.0,,,,,,500.0,3479
0.0,505.5752446651459,0.00010230414773104712,1763260563.9063327,-0.0005025006830692291,0.00010570045560598373,329600,,0.00036675098817795515,0.541422426700592,687.0,0.4873507022857666,0.002083360217511654,,3498
0.0,506.05665612220764,0.00010199692769674584,1763260564.3877442,-0.0038315653800964355,0.00014980044215917587,330112,,0.000528650707565248,-0.028494954109191895,688.0,0.4889541268348694,0.00208186823874712,,3503
0.0,506.9826865196228,0.00010138248762814328,1763260565.3137746,0.0008919350802898407,0.00012535229325294495,331136,,0.00076805375283584,-2.2886526584625244,689.0,0.4367328882217407,-0.007502056658267975,,3513
0.0,508.14635467529297,0.0001006912425509654,1763260566.4774427,0.0003453679382801056,1.871306449174881e-05,332288,,357.7778015136719,0.0022586584091186523,689.0,0.5632105469703674,0.00033897627145051956,,3525
0.009765625,509.4345450401306,9.99231924652122e-05,1763260567.765633,-0.0027187615633010864,0.001949753612279892,333568,,0.0009679101640358567,-1.4028551578521729,690.0,0.42028293013572693,-0.0023990999907255173,,3537
0.0,511.14687871932983,9.892473462969065e-05,1763260569.4779668,-0.0089825838804245,0.0003233272582292557,335232,,345.15380859375,0.0006363391876220703,691.0,0.5383654236793518,-0.0029588527977466583,,3554
0.0,511.27781772613525,9.884792962111533e-05,1763260569.6089058,-0.0007738322019577026,1.548323780298233e-05,335360,,0.00528506375849247,0.6836421489715576,691.0,0.5002039670944214,-0.002125185914337635,,3555
0.0,513.46116065979,9.754224447533488e-05,1763260571.7922487,-0.01107718050479889,0.0010875463485717773,337536,,0.0012475112453103065,-1.2015776634216309,693.0,0.4766658544540405,0.002498812973499298,,3576
,513.5955235958099,,1763260571.9266117,,,337670,500.0,,,,,,500.0,3578
0.0,513.9614555835724,9.72350244410336e-05,1763260572.2925436,-6.424635648727417e-05,9.473878890275955e-05,338048,,0.0010255319066345692,0.12329244613647461,693.0,0.4335850477218628,0.0023799752816557884,,3581
0.0,514.7551882266998,9.677419438958168e-05,1763260573.0862763,0.00046274345368146896,8.240342140197754e-06,338816,,0.004413068760186434,0.8686092495918274,693.0,0.4724408686161041,-5.906820297241211e-05,,3589
0.0,517.109288930893,9.53148992266506e-05,1763260575.440377,0.001089204102754593,9.146519005298615e-06,341248,,422.4437255859375,0.0030246376991271973,695.0,0.5061649084091187,-0.0001711854711174965,,3613
,517.9981746673584,,1763260576.3292627,,,342170,500.0,,,,,,500.0,3622
0.0,519.9152688980103,9.362518903799355e-05,1763260578.246357,-0.004394229501485825,9.734369814395905e-05,344064,,0.000993229798041284,-0.7434933185577393,697.0,0.4366128742694855,0.0012745428830385208,,3640
,521.4451487064362,,1763260579.7762368,,,345670,500.0,,,,,,500.0,3656
0.0,522.9089782238007,9.18586811167188e-05,1763260581.2400663,-0.001514442265033722,3.0742958188056946e-05,347008,,0.0011598760029301047,-1.5512654781341553,698.0,0.4596925377845764,-0.00016639940440654755,,3669
0.0,523.9518599510193,9.124424104811624e-05,1763260582.282948,-0.0046294815838336945,0.00038120150566101074,348032,,0.0005387576529756188,-0.5386170148849487,699.0,0.5107976794242859,0.0015575643628835678,,3679
0.0,524.3160946369171,9.101382602239028e-05,1763260582.6471827,-0.004412569105625153,0.0001918291673064232,348416,,0.003556994954124093,-0.08754730224609375,699.0,0.4786806106567383,0.0037879524752497673,,3683
0.0,524.4282958507538,9.093702101381496e-05,1763260582.759384,0.0041160862892866135,0.0004544258117675781,348544,,0.0006499100127257407,0.3103763461112976,699.0,0.44717928767204285,-0.010415581986308098,,3684
0.0,527.1812348365784,8.932411583373323e-05,1763260585.512323,-0.0004263259470462799,1.2264586985111237e-05,351232,,519.6148681640625,0.0021142959594726562,701.0,0.5209242701530457,0.0007124422118067741,,3711
0.0,527.4306998252869,8.917050581658259e-05,1763260585.761788,-0.009313572198152542,0.001473880372941494,351488,,0.001242327387444675,0.5483655333518982,701.0,0.516234278678894,-0.003045189194381237,,3713
,527.5869171619415,,1763260585.9180052,,,351670,500.0,,,,,,500.0,3715
0.0,529.3382790088654,8.809523569652811e-05,1763260587.669367,-0.0036461278796195984,0.00021733343601226807,353280,,534.9588623046875,0.0017294883728027344,702.0,0.5410097241401672,-0.00010289810597896576,,3731
0.0,529.716142654419,8.786482067080215e-05,1763260588.0472307,-0.0002821013331413269,7.881782948970795e-06,353664,,0.0004902025684714317,0.5722911357879639,702.0,0.45839768648147583,-0.0004711737856268883,,3734
0.0,531.841614484787,8.663594780955464e-05,1763260590.1727026,-0.002962736412882805,0.00020481087267398834,355712,,290.118408203125,0.0005038976669311523,703.0,0.5398852229118347,0.007143320515751839,,3755
0.0,533.9812712669373,8.540706767234951e-05,1763260592.3123593,-0.0011732298880815506,0.00024198833853006363,357760,,351.1668395996094,0.0011653304100036621,704.0,0.4541367292404175,-0.0058496808633208275,,3775
,534.392552614212,,1763260592.7236407,,,358170,500.0,,,,,,500.0,3779
0.0,537.1922941207886,8.364055247511715e-05,1763260595.5233822,-0.00023288000375032425,4.388391971588135e-05,360704,,362.5179748535156,0.0009363889694213867,706.0,0.5106110572814941,-0.0001101866364479065,,3804
0.0,537.557948589325,8.341013744939119e-05,1763260595.8890367,-0.008974522352218628,0.0007247189059853554,361088,,0.0007103335810825229,0.6356688141822815,706.0,0.40277475118637085,0.0045925406739115715,,3807
,541.5833473205566,,1763260599.9144354,,,365170,500.0,,,,,,500.0,3847
0.0,545.6455409526825,7.903225923655555e-05,1763260603.976629,0.0016326904296875,0.00046184565871953964,368384,,0.0053462558425962925,0.04798281192779541,709.0,0.4329995810985565,0.001981428824365139,,3879
0.0,546.0413498878479,7.880184421082959e-05,1763260604.372438,0.00041453540325164795,0.00031246989965438843,368768,,134.10826110839844,-0.0019158124923706055,709.0,0.4626128077507019,-0.001615140587091446,,3883
0.0,546.1652958393097,7.872503920225427e-05,1763260604.496384,-0.0006819944828748703,0.00021108146756887436,368896,,0.0044233729131519794,0.3457006812095642,709.0,0.42420852184295654,-0.004769708029925823,,3884
,546.4539802074432,,1763260604.7850683,,,369170,500.0,,,,,,500.0,3887
0.0,546.9382872581482,7.826420915080234e-05,1763260605.2693753,-0.0005395263433456421,4.081986844539642e-05,369664,,0.0010883341310545802,-0.4078437089920044,710.0,0.5391830205917358,-0.0002749580889940262,,3891
0.0,547.6175119876862,7.788018410792574e-05,1763260605.9486,-0.0018324926495552063,2.730637788772583e-05,370304,,0.004728785715997219,0.4287792444229126,710.0,0.4951161742210388,-0.0009030643850564957,,3898
0.0,549.0726974010468,7.703532901359722e-05,1763260607.4037855,-0.0020041875541210175,0.00012097135186195374,371712,,192.31463623046875,0.00116044282913208,711.0,0.534631609916687,0.0040273517370224,,3912
0.0,549.4296250343323,7.680491398787126e-05,1763260607.760713,-0.0008841007947921753,3.163982182741165e-05,372096,,0.0008689351379871368,-0.333951473236084,711.0,0.426453173160553,0.0004946449771523476,,3915
0.0,550.7109935283661,7.603686390211806e-05,1763260609.0420816,-0.010133292526006699,0.00037406571209430695,373376,,0.005386812146753073,-0.05751514434814453,712.0,0.4188413619995117,-0.0010405313223600388,,3928
0.0,552.3748559951782,7.503840606659651e-05,1763260610.705944,0.006064716726541519,0.0011868691071867943,375040,,0.0018456302350386977,-0.03579151630401611,713.0,0.5458810925483704,-0.0028525711968541145,,3944
0.0,552.4954581260681,7.496160105802119e-05,1763260610.8265462,0.0012156739830970764,2.0909123122692108e-05,375168,,0.0010013077408075333,-0.13987720012664795,713.0,0.48781299591064453,0.0017519844695925713,,3945
,552.511468410492,,1763260610.8425565,,,375170,500.0,,,,,,500.0,3946
0.0,553.398921251297,7.442396599799395e-05,1763260611.7300093,-0.006129104644060135,0.0001477925106883049,376064,,0.0006720328819938004,-0.08219671249389648,713.0,0.5412819981575012,-0.002909206785261631,,3954
0.0,554.3224303722382,7.38863309379667e-05,1763260612.6535184,-0.0013832300901412964,0.000342358835041523,376960,,0.0008331299759447575,-0.5766847133636475,714.0,0.5592230558395386,-4.715006798505783e-05,,3963
0.0,554.9525415897369,7.35023058950901e-05,1763260613.2836297,-4.6484172344207764e-05,1.086108386516571e-05,377600,,0.0009930119849741459,-0.9438813924789429,714.0,0.5226489901542664,8.799135684967041e-05,,3969
0.0,556.16468501091,7.281106081791222e-05,1763260614.495773,0.0013824524357914925,7.704459130764008e-05,378752,,401.52154541015625,0.0003412961959838867,715.0,0.5318671464920044,-0.0003692861646413803,,3981
0.0,556.4213745594025,7.265745080076158e-05,1763260614.7524626,-0.0006675161421298981,0.00011033564805984497,379008,,0.0012344783172011375,0.05948150157928467,715.0,0.5275870561599731,0.0020879358053207397,,3983
0.0,557.8878457546234,7.181259570643306e-05,1763260616.2189338,-0.002587113529443741,0.0006183311343193054,380416,,0.005162063520401716,0.3481522798538208,715.0,0.4979451298713684,-0.008999470621347427,,3997
0.0,560.3194372653961,7.04301055520773e-05,1763260618.6505253,-0.003399290144443512,0.0006085941568017006,382720,,78.70014190673828,0.0007194876670837402,716.0,0.5218468308448792,-0.0025001848116517067,,4020
0.0,564.4875943660736,6.804915756219998e-05,1763260622.8186824,-0.0141223706305027,0.0018664002418518066,386688,,0.0013051232090219855,0.5013452768325806,718.0,0.5858408212661743,0.006281187757849693,,4059
,567.3752000331879,,1763260625.706288,,,389386,500.0,,,,,,500.0,4087
,567.8248732089996,,1763260626.1559613,,,389886,500.0,,,,,,500.0,4091
0.0,569.3976826667786,6.528417725348845e-05,1763260627.7287707,0.0018057189881801605,0.00025496818125247955,391296,,0.002288409974426031,-3.1826252937316895,720.0,0.45266371965408325,0.005020719021558762,,4105
0.0,569.7840716838837,6.505376222776249e-05,1763260628.1151597,-0.005629085004329681,0.0007710698992013931,391680,,0.003368240548297763,-1.951390027999878,720.0,0.5174040198326111,-0.0007014349102973938,,4109
0.0,570.4472079277039,6.466973718488589e-05,1763260628.778296,0.0044020190834999084,5.303043872117996e-05,392320,,0.002163673285394907,-0.7497437000274658,721.0,0.5068151950836182,-0.0010852562263607979,,4115
0.0,570.8348224163055,6.443932215915993e-05,1763260629.1659105,0.002710983157157898,0.00021083373576402664,392704,,0.0019628473091870546,0.38099586963653564,721.0,0.4837701916694641,0.0003132009878754616,,4119
0.0,573.4004249572754,6.290322926361114e-05,1763260631.731513,-0.0009231390431523323,4.672817885875702e-05,395264,,0.0018458077684044838,-0.6690521240234375,722.0,0.5086437463760376,0.0002538394182920456,,4144
,573.9294834136963,,1763260632.2605715,,,395886,500.0,,,,,,500.0,4150
0.0,575.8119678497314,6.144393410068005e-05,1763260634.143056,-0.0016648061573505402,0.00039611198008060455,397696,,0.001948963850736618,-0.335232138633728,723.0,0.5408768057823181,-0.0009234640747308731,,4168
0.0,577.4274733066559,6.044546898920089e-05,1763260635.7585614,0.0015360862016677856,0.0002236347645521164,399360,,0.0016802619211375713,-1.7729310989379883,724.0,0.47467246651649475,-0.00271657295525074,,4184
0.0,578.4532432556152,5.983102892059833e-05,1763260636.7843313,0.00015544146299362183,0.0001049647107720375,400384,,0.0012470355723053217,-1.009843111038208,725.0,0.5096769332885742,0.0036173006519675255,,4194
,578.889847278595,,1763260637.2209353,,,400886,500.0,,,,,,500.0,4199
,581.312915802002,,1763260639.6440039,,,403386,500.0,,,,,,500.0,4224
,581.7656564712524,,1763260640.0967445,,,403886,500.0,,,,,,500.0,4229
0.0,583.2763221263885,5.6835637224139646e-05,1763260641.6074102,-0.0007687583565711975,0.00010402221232652664,405376,,0.001167728565633297,0.38844871520996094,728.0,0.43551602959632874,0.0028470372781157494,,4243
0.0,583.5139091014862,5.6682027206989005e-05,1763260641.8449972,-1.545250415802002e-05,3.384053707122803e-05,405632,,0.004775059409439564,0.6004348993301392,728.0,0.5270302295684814,-0.0021291598677635193,,4246
0.0,584.1235921382904,5.6298002164112404e-05,1763260642.4546802,-0.014777962118387222,0.0009199650958180428,406272,,0.0015707361744716763,0.431962788105011,728.0,0.49199214577674866,0.00490413885563612,,4252
0.0,584.2684156894684,5.6221197155537084e-05,1763260642.5995038,-0.00032034609466791153,0.0001945802941918373,406400,,361.24676513671875,0.005032598972320557,728.0,0.5280751585960388,-0.0027234768494963646,,4254
0.0,584.3858454227448,5.6144392146961764e-05,1763260642.7169335,-0.0061018820852041245,0.00030646007508039474,406528,,0.0056090098805725574,0.5130497813224792,728.0,0.44675132632255554,-0.007922719232738018,,4255
,586.1072125434875,,1763260644.4383006,,,408386,500.0,,,,,,500.0,4273
0.0,586.4846045970917,5.4838710639160126e-05,1763260644.8156927,0.0011773332953453064,3.105867654085159e-05,408704,,0.0020019442308694124,-2.1074507236480713,729.0,0.5199916362762451,-0.000677899457514286,,4276
0.0,586.6006252765656,5.4761905630584806e-05,1763260644.9317133,-0.0012639667838811874,2.603791654109955e-05,408832,,0.0014070409815758467,-0.5232292413711548,729.0,0.5010429620742798,-0.0005869399756193161,,4277
,586.6192729473114,,1763260644.950361,,,408886,500.0,,,,,,500.0,4278
,587.5928502082825,,1763260645.9239383,,,409886,500.0,,,,,,500.0,4288
0.0,587.828684091568,5.3993855544831604e-05,1763260646.1597722,0.0016459524631500244,8.291751146316528e-05,410112,,0.004243334289640188,-0.18545734882354736,730.0,0.46465107798576355,0.0026708990335464478,,4290
0.0,588.0622715950012,5.384024552768096e-05,1763260646.3933597,0.0004989616572856903,0.00021644588559865952,410368,,0.0013175137573853135,0.3899739980697632,730.0,0.46580737829208374,9.994488209486008e-05,,4292
0.0,590.2021217346191,5.2534564019879326e-05,1763260648.5332098,-0.0014652814716100693,6.23892992734909e-05,412544,,0.004101870581507683,0.13574671745300293,731.0,0.4728783667087555,-0.0021857917308807373,,4314
0.0,590.573831319809,5.2304148994153365e-05,1763260648.9049194,0.0018441379070281982,0.00016386061906814575,412928,,633.1018676757812,0.0027344822883605957,732.0,0.4535731375217438,-0.0010741408914327621,,4318
0.0,593.530056476593,5.0537633796921e-05,1763260651.8611445,-0.002332329750061035,0.00020514428615570068,415872,,0.0009651248110458255,0.700230062007904,733.0,0.4732281267642975,0.004640381783246994,,4346
,595.5771646499634,,1763260653.9082527,,,417886,500.0,,,,,,500.0,4366
0.0,596.1957235336304,4.90015372633934e-05,1763260654.5268116,-0.0012788660824298859,0.0001093447208404541,418432,,342.8458251953125,0.0025624632835388184,734.0,0.504214346408844,-0.00015957839787006378,,4372
0.0,596.713504076004,4.869431722909212e-05,1763260655.0445921,0.0011570528149604797,0.0002788202837109566,418944,,395.5596008300781,0.0032906532287597656,734.0,0.5111607313156128,-0.0013628313317894936,,4377
0.0,596.8408551216125,4.86175122205168e-05,1763260655.1719432,-0.001508370041847229,0.00013075955212116241,419072,,0.0041888076812028885,0.8622173070907593,734.0,0.48139363527297974,-0.004481740295886993,,4378
0.0,597.7630546092987,4.807987716048956e-05,1763260656.0941427,-0.0005122572183609009,8.317455649375916e-05,419968,,313.8968505859375,0.003078937530517578,735.0,0.4244217276573181,0.0026611220091581345,,4387
,598.6867215633392,,1763260657.0178096,,,420886,500.0,,,,,,500.0,4396
0.0,600.4603807926178,4.646697561838664e-05,1763260658.7914689,-0.0005314797163009644,2.6193447411060333e-05,422656,,0.001493711257353425,0.6455005407333374,736.0,0.4827595353126526,-0.00039140600711107254,,4413
,600.6475968360901,,1763260658.978685,,,422886,500.0,,,,,,500.0,4415
0.0,604.6402666568756,4.385560532682575e-05,1763260662.9713547,0.00046436116099357605,0.0002854345366358757,427008,,151.61817932128906,0.0022179484367370605,738.0,0.4477081298828125,0.005044667981564999,,4456
0.0,605.9812755584717,4.301075387047604e-05,1763260664.3123636,-6.165262311697006e-05,2.766028046607971e-07,428416,,400.4742431640625,0.0017455220222473145,739.0,0.45241689682006836,0.0002659643068909645,,4470
0.0,606.7746779918671,4.2473118810448796e-05,1763260665.105766,-0.0008828267455101013,2.1121464669704437e-05,429312,,0.0014509131433442235,0.2584179639816284,739.0,0.4360533654689789,0.0006024772301316261,,4478
0.0,606.8890445232391,4.2396313801873475e-05,1763260665.2201326,0.0005118101835250854,3.4712255001068115e-05,429440,,221.35113525390625,0.002143383026123047,739.0,0.45961397886276245,0.0008819401264190674,,4480
0.0,608.0545263290405,4.162826371612027e-05,1763260666.3856144,0.0015186890959739685,3.792066127061844e-05,430720,,0.002162556629627943,0.6510735154151917,740.0,0.4072476923465729,0.0001077437773346901,,4492
0.0,608.4250543117523,4.139784869039431e-05,1763260666.7561424,-0.0024480223655700684,3.6490149796009064e-05,431104,,0.004963424056768417,-0.3801952600479126,740.0,0.5033584833145142,0.0008602766320109367,,4496
0.0,608.6474397182465,4.124423867324367e-05,1763260666.9785278,-0.0020017027854919434,4.1563063859939575e-05,431360,,0.0013825499918311834,0.09148675203323364,740.0,0.3930756747722626,-0.0016715675592422485,,4498
0.0,610.6231887340546,3.9938557165442035e-05,1763260668.9542768,-0.0007208958268165588,2.0721927285194397e-05,433536,,0.0020203967578709126,0.9131932854652405,742.0,0.5076320171356201,0.0009860526770353317,,4520
0.0,610.8455007076263,3.9784947148291394e-05,1763260669.1765888,-0.0015064366161823273,0.00014263764023780823,433792,,0.0018457730766385794,-0.5458455085754395,742.0,0.4487966299057007,-0.0033545270562171936,,4522
0.0,610.9584438800812,3.9708142139716074e-05,1763260669.289532,-0.0009270496666431427,1.698452979326248e-05,433920,,408.22198486328125,0.0013663768768310547,742.0,0.4284076690673828,0.0007662149146199226,,4524
0.0,611.0718967914581,3.9631337131140754e-05,1763260669.4029849,-0.0003196150064468384,6.926245987415314e-05,434048,,0.0029614733066409826,0.7957730889320374,742.0,0.4720156788825989,-0.0018308423459529877,,4525
0.0,611.3294389247894,3.947772711399011e-05,1763260669.660527,0.0004905946552753448,8.459202945232391e-06,434304,,0.0015623848885297775,-3.107301712036133,742.0,0.460129976272583,0.0008618077263236046,,4527
0.0,611.6641497612,3.924731208826415e-05,1763260669.9952378,-0.0015297755599021912,7.38333910703659e-05,434688,,0.0021136547438800335,-2.76204776763916,742.0,0.4561350643634796,0.0034256018698215485,,4531
,611.8012976646423,,1763260670.1323857,,,434886,500.0,,,,,,500.0,4533
0.0,611.8889350891113,3.909370207111351e-05,1763260670.2200232,-0.002468876540660858,2.244766801595688e-05,434944,,417.37933349609375,0.0010170936584472656,742.0,0.4809265732765198,0.0001561017706990242,,4534
0.0,613.8548588752747,3.778801692533307e-05,1763260672.185947,-0.009656727313995361,0.00023297686129808426,437120,,0.004591877106577158,-1.5115509033203125,744.0,0.48165878653526306,-0.004996546544134617,,4555
0.0,614.0774583816528,3.763440690818243e-05,1763260672.4085464,7.903575897216797e-05,4.083849489688873e-06,437376,,0.0011529963230714202,0.820631206035614,744.0,0.4338112473487854,-0.0006905337795615196,,4557
,614.4846284389496,,1763260672.8157165,,,437886,500.0,,,,,,500.0,4562
0.0,615.8144416809082,3.648233541753143e-05,1763260674.1455297,-0.00025025010108947754,9.423121809959412e-05,439296,,0.0021575801074504852,-1.2646985054016113,745.0,0.4158741533756256,0.003856673836708069,,4576
0.0,619.1402020454407,3.425499380682595e-05,1763260677.47129,-0.00021069496870040894,5.695037543773651e-06,443008,,0.002518897410482168,0.0015944242477416992,747.0,0.4954140782356262,0.0012259306386113167,,4613
,620.319269657135,,1763260678.6503577,,,444386,500.0,,,,,,500.0,4626
0.0,621.212150812149,3.2872503652470186e-05,1763260679.5432389,-0.0016805678606033325,1.5296973288059235e-05,445312,,0.0013610627502202988,0.6976432800292969,748.0,0.5402721762657166,-8.087325841188431e-05,,4635
,621.7156317234039,,1763260680.0467198,,,445886,500.0,,,,,,500.0,4641
0.0,622.0259921550751,3.2334868592442945e-05,1763260680.3570802,-0.0004228055477142334,1.6874633729457855e-05,446208,,0.0017424214165657759,0.5194165706634521,749.0,0.4669777452945709,-0.00023855548352003098,,4644
,623.5177664756775,,1763260681.8488545,,,447886,500.0,,,,,,500.0,4661
,624.8455817699432,,1763260683.1766698,,,449386,500.0,,,,,,500.0,4675
0.0,626.2955145835876,2.9493086913134903e-05,1763260684.6266026,-2.9367394745349884e-05,4.67151403427124e-06,450944,,313.74041748046875,0.0038450956344604492,751.0,0.44519007205963135,0.0004121307283639908,,4691
0.0,628.0350751876831,2.8341013603494503e-05,1763260686.3661633,-0.002620520070195198,0.00027711503207683563,452864,,0.002514212392270565,-4.317193031311035,752.0,0.4543399214744568,0.0002267211675643921,,4709
0.0,628.367397069931,2.8110598577768542e-05,1763260686.6984851,0.004589339718222618,8.705351501703262e-05,453248,,0.0018896445399150252,-1.897254228591919,753.0,0.4499315023422241,0.0005934359505772591,,4713
0.0,630.6676278114319,2.657450022525154e-05,1763260688.9987159,-0.0005524754524230957,1.5416182577610016e-05,455808,,0.0026382440701127052,-1.3250970840454102,754.0,0.520732581615448,-0.00014152470976114273,,4738
,630.6961443424225,,1763260689.0272324,,,455886,500.0,,,,,,500.0,4739
0.0,630.8911719322205,2.64208902081009e-05,1763260689.22226,0.0003148578107357025,1.4780089259147644e-06,456064,,0.0023875655606389046,0.6037882566452026,754.0,0.4543707072734833,0.0003062421455979347,,4741
0.0,631.1514356136322,2.6267282009939663e-05,1763260689.4825237,-0.0022052396088838577,4.134420305490494e-05,456320,,0.0016228898894041777,0.0867953896522522,754.0,0.5055948495864868,0.0011324314400553703,,4743
,632.0549793243408,,1763260690.3860674,,,457386,500.0,,,,,,500.0,4754
0.0,633.7715048789978,2.45007686316967e-05,1763260692.102593,0.0001405775547027588,8.194707334041595e-06,459264,,0.002594109158962965,-1.1494121551513672,756.0,0.4300217926502228,0.0007634712383151054,,4772
0.0,635.0268504619598,2.365591353736818e-05,1763260693.3579385,3.5025179386138916e-05,7.027760148048401e-06,460672,,0.002649017609655857,-2.096752882003784,756.0,0.3992219567298889,-0.0007055792957544327,,4786
0.0,635.1392319202423,2.3579108528792858e-05,1763260693.47032,-0.00015921704471111298,8.083879947662354e-07,460800,,0.00232051988132298,-2.7734646797180176,757.0,0.47212105989456177,-6.868690252304077e-05,,4787
,635.1696281433105,,1763260693.5007162,,,460886,500.0,,,,,,500.0,4788
0.0,635.952595949173,2.304147528775502e-05,1763260694.283684,-0.001607947051525116,2.3630447685718536e-05,461696,,0.0025630665477365255,-0.43533360958099365,757.0,0.4522300064563751,-0.0022587506100535393,,4796
0.0,636.1774787902832,2.288786527060438e-05,1763260694.5085669,0.0011454597115516663,5.956739187240601e-06,461952,,350.86578369140625,0.0026878714561462402,757.0,0.4741695821285248,-0.0008220411837100983,,4799
0.0,636.8740389347076,2.2427035219152458e-05,1763260695.205127,0.00044320523738861084,6.234366446733475e-05,462720,,0.002364036161452532,-0.01023554801940918,758.0,0.5129185914993286,0.0033202962949872017,,4806
0.0,637.0969617366791,2.2273425202001818e-05,1763260695.4280498,0.0005333572626113892,1.280568540096283e-06,462976,,128.03176879882812,0.0021497011184692383,758.0,0.5332926511764526,-4.010368138551712e-05,,4809
,637.473224401474,,1763260695.8043125,,,463386,500.0,,,,,,500.0,4813
0.0,641.016373872757,1.9662058548419736e-05,1763260699.347462,-0.0024624988436698914,4.7769397497177124e-05,467328,,0.0019094418967142701,-0.6234592199325562,760.0,0.47417864203453064,-0.001544065773487091,,4851
,641.038920879364,,1763260699.370009,,,467386,500.0,,,,,,500.0,4852
0.0,641.7177133560181,1.9201228496967815e-05,1763260700.0488014,0.0010990537703037262,1.7797574400901794e-05,468096,,0.0033779358491301537,-0.2699490785598755,760.0,0.46837320923805237,-4.4405460357666016e-06,,4859
