losses/clipfrac,global_step,losses/approx_kl,_step,charts/episodic_length,_runtime,losses/old_approx_kl,charts/SPS,losses/policy_loss,charts/episodic_return,_timestamp,losses/explained_variance,charts/learning_rate,losses/value_loss,losses/entropy
0.0,161024,0.00045397505164146423,1754,,309.87725377082825,0.0017989743500947952,567.0,-0.005588963627815247,,1763260368.3110878,-0.2007666826248169,0.00020345622033346444,0.00011198753782082349,0.46745190024375916
,162138,,1765,500.0,311.3518364429474,,,,500.0,1763260369.7856705,,,,
0.0,162432,2.3123808205127716e-05,1768,,311.7179410457611,-0.0009117210283875465,569.0,-0.0007362458854913712,,1763260370.1517751,-0.020595073699951172,0.00020261136523913592,0.0005789074348285794,0.4016239047050476
0.0,163328,0.0003046710044145584,1777,,312.79448556900024,0.0014662649482488632,570.0,-0.0024308133870363235,,1763260371.2283196,-0.4804873466491699,0.00020207373017910868,0.003815277013927698,0.3981565535068512
0.0,167552,2.191402018070221e-06,1818,,320.0184829235077,-0.00015536602586507797,570.0,-0.00018630176782608032,,1763260378.452317,0.009112775325775146,0.0001995391648961231,0.0002836956409737468,0.5422002077102661
0.0,168064,0.0011439025402069092,1823,,320.7030282020569,-0.001109931617975235,570.0,0.0010126158595085144,,1763260379.1368623,-0.13492822647094727,0.00019923194486182183,0.0001084127725334838,0.5534778237342834
0.0,170880,0.0007599452510476112,1851,,324.1972482204437,0.003431457094848156,573.0,-0.012859273701906204,,1763260382.6310823,0.03428727388381958,0.00019754224922508,0.006193502340465784,0.5026900768280029
0.0,171392,0.00022931396961212158,1856,,325.12765097618103,-0.00032318755984306335,573.0,0.00019940733909606934,,1763260383.561485,0.5813721418380737,0.00019723502919077873,0.0006933989352546632,0.471383273601532
0.001953125,172544,0.0007208157330751419,1868,,326.8619291782379,-0.0037043504416942596,574.0,0.0033229757100343704,,1763260385.2957633,-0.00015604496002197266,0.00019654378411360085,264.0410461425781,0.49050381779670715
0.0,173056,5.314778536558151e-05,1873,,327.44090604782104,0.0019377199932932854,574.0,-0.0022757183760404587,,1763260385.8747401,0.002498626708984375,0.00019623656407929957,427.1751708984375,0.5536763668060303
0.0,173440,0.0012207301333546638,1877,,327.9334273338318,0.005264828912913799,575.0,-0.024406012147665024,,1763260386.3672614,-3.089138984680176,0.0001960061490535736,0.009602492675185204,0.4691440165042877
0.0,174336,0.0003615915775299072,1886,,328.97205090522766,3.925152122974396e-05,576.0,-0.012117233127355576,,1763260387.405885,0.5963647365570068,0.00019546851399354637,0.007719642948359251,0.4709210693836212
0.0,175104,4.355143755674362e-05,1895,,329.91323685646057,0.0006079403683543205,576.0,-0.00011485069990158081,,1763260388.347071,-0.004768848419189453,0.00019500768394209445,148.8649444580078,0.3687703311443329
0.0,176000,0.0010894723236560822,1903,,330.9185492992401,0.0022360943257808685,577.0,-0.00332091748714447,,1763260389.3523834,-0.45282483100891113,0.0001944700488820672,0.0028870897367596626,0.39245298504829407
0.0,176256,0.0006752023473381996,1906,,331.203932762146,0.003560132347047329,578.0,0.0017468556761741638,,1763260389.6377668,0.43394893407821655,0.00019431643886491656,0.012111685238778591,0.3952188193798065
0.0,177408,0.00044724904000759125,1918,,332.55289006233215,0.0010230988264083862,579.0,0.003284607082605362,,1763260390.9867241,0.026202142238616943,0.00019362519378773868,278.76641845703125,0.3978823721408844
0.017578125,177664,0.00815587304532528,1920,,332.8253176212311,0.031596407294273376,579.0,-0.02150959149003029,,1763260391.2591517,-1.2158923149108887,0.00019347158377058804,0.03568345680832863,0.3858070969581604
,180091,,1945,426.0,335.5953962802887,,,,426.0,1763260394.0292304,,,,
0.0,181248,0.0002524815499782562,1959,,337.26267552375793,0.0023255832493305206,582.0,-0.007601596415042877,,1763260395.6965096,0.325334370136261,0.00019132104353047907,554.53173828125,0.3278902769088745
0.0,182528,0.0010509025305509567,1973,,339.4393446445465,0.0015122666954994202,583.0,0.00034387409687042236,,1763260397.8731787,0.4448593854904175,0.00019055299344472587,146.2230987548828,0.36079829931259155
0.0,183680,0.00026832520961761475,1985,,341.479389667511,-3.7569552659988403e-06,582.0,0.0065919384360313416,,1763260399.9132237,0.7130162119865417,0.000189861748367548,0.009283121675252914,0.41814330220222473
0.0,184320,0.00036434829235076904,1991,,342.6170961856842,0.0007661785930395126,582.0,-0.004827486351132393,,1763260401.0509303,0.7122941017150879,0.0001894777233246714,7.080829620361328,0.46396470069885254
0.0,185344,0.0010799113661050797,2002,,344.42566108703613,0.0028642546385526657,582.0,-0.029020603746175766,,1763260402.8594952,0.5759751200675964,0.00018886328325606883,0.03544635698199272,0.4169086515903473
0.0,185856,0.0011991988867521286,2007,,345.34053349494934,-0.004526635631918907,582.0,-0.008911820128560066,,1763260403.7743676,-0.038400888442993164,0.00018855606322176754,0.012978851795196533,0.48018112778663635
0.0,186752,0.0009570084512233734,2016,,346.93957567214966,0.005089102312922478,582.0,-0.0031801164150238037,,1763260405.3734097,-1.6175873279571533,0.0001880184281617403,0.008303612470626831,0.4100070297718048
,187079,,2019,500.0,347.39351081848145,,,,500.0,1763260405.827345,,,,
,187579,,2024,500.0,348.03591227531433,,,,500.0,1763260406.4697464,,,,
0.0,187904,0.0002639675512909889,2027,,348.4462311267853,0.001566247083246708,583.0,-0.00851188600063324,,1763260406.8800652,0.7897226810455322,0.00018732718308456242,3.559812545776367,0.4121129512786865
0.0,188032,0.00024947524070739746,2029,,348.61815428733826,-0.0029771197587251663,583.0,-0.0032486096024513245,,1763260407.0519884,0.6095134019851685,0.0001872503780759871,304.20391845703125,0.40812262892723083
0.0,188544,0.0001002168282866478,2034,,349.20800161361694,0.0007679471746087074,584.0,-0.0007643401622772217,,1763260407.6418357,0.4799712300300598,0.00018694315804168582,0.01037923526018858,0.44044190645217896
0.0,189696,0.00210636667907238,2045,,350.52788758277893,-0.0022870656102895737,585.0,-0.014427773654460907,,1763260408.9617217,-1.7114195823669434,0.00018625191296450794,0.001296323025599122,0.4436655044555664
0.0,190336,0.0004977704957127571,2051,,351.2309169769287,0.014757110737264156,585.0,0.0016788467764854431,,1763260409.664751,-1.191495418548584,0.00018586790247354656,0.0006786612793803215,0.4534872770309448
,190406,,2052,500.0,351.27032136917114,,,,500.0,1763260409.7041554,,,,
0.0,192256,0.0010150941088795662,2070,,353.95812940597534,-0.0052575403824448586,586.0,-0.004670446738600731,,1763260412.3919635,-2.567194700241089,0.00018471582734491676,0.00047008326509967446,0.44197046756744385
0.0,192896,0.00015221908688545227,2076,,355.1473333835602,0.0048355404287576675,586.0,-0.0032931864261627197,,1763260413.5811675,0.16862332820892334,0.00018433180230204016,0.00013963588571641594,0.5315355658531189
0.0,194560,0.0003501279279589653,2093,,358.1035454273224,0.002765652723610401,586.0,-0.0029749125242233276,,1763260416.5373795,-1.8818020820617676,0.000183333337190561,0.003570704720914364,0.5051324367523193
0.0,194688,0.0008402187377214432,2094,,358.3134410381317,0.006618797779083252,586.0,-0.004905990324914455,,1763260416.747275,-1.979886531829834,0.00018325653218198568,0.0002717072784435004,0.4657250642776489
0.0,196992,3.2829120755195618e-06,2117,,362.46487855911255,-5.878414958715439e-05,586.0,0.0003899000585079193,,1763260420.8987126,9.453296661376953e-05,0.0001818740420276299,439.87188720703125,0.46781057119369507
0.0,199424,0.00035123154520988464,2141,,366.96392583847046,0.0013533402234315872,585.0,-0.011686835438013077,,1763260425.39776,0.0001334547996520996,0.00018041474686469883,228.5379180908203,0.401962012052536
0.0,199936,9.176880121231079e-05,2146,,367.91540789604187,-0.00040453672409057617,585.0,-6.254017353057861e-05,,1763260426.349242,-0.00022721290588378906,0.00018010752683039755,474.2607727050781,0.40769538283348083
0.0,200064,0.0018652714788913727,2147,,368.14238238334656,0.004656214267015457,585.0,-0.026687096804380417,,1763260426.5762165,-1.3923988342285156,0.00018003072182182223,0.006151903420686722,0.4962450861930847
0.02734375,200192,0.00956322904676199,2148,,368.3610484600067,0.030775217339396477,585.0,-0.016791831701993942,,1763260426.7948825,0.26395183801651,0.0001799539168132469,0.00015352689661085606,0.3817279636859894
,200906,,2155,500.0,369.57389426231384,,,,500.0,1763260428.0077283,,,,
0.0,202624,6.298255175352097e-05,2172,,372.18203258514404,-0.0017527258023619652,585.0,-0.0004571974277496338,,1763260430.6158667,-0.06454157829284668,0.00017849462165031582,0.003930842503905296,0.39363405108451843
,203906,,2185,500.0,373.72403144836426,,,,500.0,1763260432.1578655,,,,
0.0234375,204672,0.007334797643125057,2192,,374.6132938861847,0.03282119333744049,587.0,-0.007834721356630325,,1763260433.047128,-0.05983090400695801,0.0001772657415131107,0.00023365703236777335,0.5116680860519409
0.0,205312,7.475912570953369e-05,2198,,375.3504207134247,-0.003148753196001053,588.0,-0.00026961788535118103,,1763260433.7842548,-0.8705204725265503,0.0001768817164702341,0.00024364149430766702,0.44678908586502075
,205406,,2199,500.0,375.3982722759247,,,,500.0,1763260433.8321064,,,,
0.0,206592,0.0005709920078516006,2211,,376.86580443382263,0.0012301579117774963,589.0,-0.002084720879793167,,1763260435.2996385,-0.039720892906188965,0.0001761136663844809,0.004635971505194902,0.41986483335494995
,206906,,2214,500.0,377.1826391220093,,,,500.0,1763260435.6164732,,,,
0.0,207488,0.0015562567859888077,2220,,377.8782730102539,-0.0014942232519388199,590.0,0.0034498311579227448,,1763260436.312107,-0.00011706352233886719,0.00017557603132445365,317.6871337890625,0.4467512369155884
0.001953125,207872,0.0011226758360862732,2223,,378.2898967266083,0.0012858659029006958,590.0,0.004067042842507362,,1763260436.7237308,0.16920697689056396,0.0001753456162987277,0.00010224756988463923,0.46451836824417114
0.0,208000,0.0005708178505301476,2225,,378.46139335632324,-0.002430238761007786,590.0,0.0004465598613023758,,1763260436.8952274,-4.6253204345703125e-05,0.00017526881129015237,418.4483642578125,0.40987280011177063
0.0,208128,0.0005941130220890045,2226,,378.603227853775,-0.0038109906017780304,590.0,-0.01707594096660614,,1763260437.037062,-0.11867403984069824,0.00017519200628157705,0.0048572649247944355,0.47351497411727905
0.0,208256,0.0006679864600300789,2227,,378.73629999160767,-0.009125790558755398,591.0,0.004880547523498535,,1763260437.170134,-0.3406238555908203,0.00017511520127300173,0.00010268195910612121,0.4226706624031067
0.0,208640,0.0016353465616703033,2231,,379.22340273857117,0.0016887970268726349,591.0,-0.002217888832092285,,1763260437.6572368,0.13627946376800537,0.00017488478624727577,0.00452015083283186,0.45529705286026
0.0,209024,0.0006532901898026466,2235,,379.6687662601471,0.0023451512679457664,591.0,-0.00772736594080925,,1763260438.1026003,2.6166439056396484e-05,0.0001746543712215498,240.74917602539062,0.5101969838142395
0.0,209664,0.000676395371556282,2241,,380.3689913749695,-0.012231606990098953,592.0,-0.006960572674870491,,1763260438.8028255,-0.15618371963500977,0.0001742703461786732,0.0003355656808707863,0.49383309483528137
,210406,,2248,500.0,381.1289587020874,,,,500.0,1763260439.5627928,,,,
0.0,210560,0.0001455964520573616,2250,,381.3963956832886,0.0007248511537909508,593.0,5.900859832763672e-06,,1763260439.8302298,0.07613253593444824,0.0001737327256705612,0.005439293570816517,0.4601053297519684
,210906,,2253,500.0,381.69501423835754,,,,500.0,1763260440.1288483,,,,
0.0,212864,0.0014116093516349792,2272,,383.963121175766,0.004738412797451019,595.0,-0.019814282655715942,,1763260442.3969553,0.031864941120147705,0.00017235023551620543,0.0003270999004598707,0.4571148455142975
0.0,213632,0.0004123710095882416,2280,,384.8439681529999,-0.0005136523395776749,595.0,0.0015215985476970673,,1763260443.2778022,-0.24946999549865723,0.0001718894054647535,0.0040806871838867664,0.5416739583015442
0.0,215168,0.00042061228305101395,2295,,386.5180013179779,0.0017784377560019493,597.0,0.005070127546787262,,1763260444.9518354,-0.12091636657714844,0.00017096774536184967,0.00037967273965477943,0.5028775930404663
0.0,215424,0.0008946601301431656,2298,,386.8277816772461,-0.010516474023461342,597.0,-0.0005196705460548401,,1763260445.2616158,-0.0001055002212524414,0.00017081413534469903,292.7080993652344,0.5456631183624268
0.0,216704,0.0004482157528400421,2310,,388.19083046913147,0.0017225854098796844,598.0,-0.004708319902420044,,1763260446.6246645,-0.21382808685302734,0.00017004608525894582,0.00031630220473743975,0.48236721754074097
,216906,,2312,500.0,388.35916686058044,,,,500.0,1763260446.793001,,,,
0.0,217472,2.2423453629016876e-05,2318,,389.05178689956665,-0.0012358324602246284,599.0,0.0006401315331459045,,1763260447.485621,-0.00038361549377441406,0.0001695852552074939,209.01986694335938,0.4574268162250519
,217906,,2322,500.0,389.5061228275299,,,,500.0,1763260447.939957,,,,
0.0,218112,0.00030596833676099777,2324,,389.7751975059509,-0.003033018670976162,600.0,-0.00037102773785591125,,1763260448.2090316,0.031207263469696045,0.0001692012301646173,0.005168397445231676,0.5166537165641785
0.0,218624,0.0016332175582647324,2329,,390.33182764053345,0.021425575017929077,600.0,-0.009978249669075012,,1763260448.7656617,0.1433451771736145,0.00016889401013031602,0.0052847592160105705,0.4784545600414276
0.0,219648,0.001490958034992218,2339,,391.5045335292816,-0.0009788107126951218,601.0,-0.009827438741922379,,1763260449.9383676,0.04167509078979492,0.00016827957006171346,0.004167575854808092,0.4961494505405426
0.0,220032,1.9877217710018158e-05,2343,,391.9541509151459,-0.0001611495390534401,601.0,-0.0007476098835468292,,1763260450.387985,-3.8743019104003906e-05,0.0001680491550359875,151.8558807373047,0.4542757272720337
0.0,220544,0.0001284005120396614,2348,,392.52406001091003,0.0031769266352057457,602.0,-0.00228104367852211,,1763260450.957894,0.0885041356086731,0.00016774193500168622,0.005045137833803892,0.4842904210090637
0.0,221184,0.0015268241986632347,2354,,393.2355921268463,0.01863616332411766,602.0,-0.006198391318321228,,1763260451.6694262,0.1725783348083496,0.00016735790995880961,0.0002664939675014466,0.524469256401062
0.0,222080,0.00028819963335990906,2363,,394.26693654060364,0.0041076913475990295,603.0,-0.009019806981086731,,1763260452.7007706,-0.368735671043396,0.00016682027489878237,0.00333316158503294,0.5008829236030579
0.0,224768,0.000398450531065464,2389,,397.50889825820923,0.0013397270813584328,605.0,-9.773671627044678e-05,,1763260455.9427323,-0.27085578441619873,0.00016520736971870065,0.00028523695073090494,0.5541318655014038
0.0,225280,0.00038303807377815247,2394,,398.05440187454224,-0.014882605522871017,606.0,-0.0004926323890686035,,1763260456.488236,-0.021522879600524902,0.00016490014968439937,0.00015973628615029156,0.552325963973999
0.0,226816,7.9302117228508e-05,2409,,399.82292890548706,0.0035496167838573456,607.0,0.0023634880781173706,,1763260458.256763,-0.19947409629821777,0.00016397848958149552,0.00022591211018152535,0.598415195941925
0.0,228480,0.00018518231809139252,2426,,401.7498109340668,0.006033578887581825,608.0,0.0017594248056411743,,1763260460.183645,0.00031447410583496094,0.00016298002447001636,524.06298828125,0.4553019106388092
,228906,,2430,500.0,402.1918640136719,,,,500.0,1763260460.625698,,,,
,230906,,2449,500.0,405.39638590812683,,,,500.0,1763260463.83022,,,,
0.0,232448,3.668200224637985e-05,2465,,407.60106444358826,-0.000589313916862011,609.0,5.874037742614746e-05,,1763260466.0348985,-0.00010275840759277344,0.00016059908375609666,488.47747802734375,0.4337475299835205
0.0,235136,2.0524486899375916e-05,2491,,411.74494528770447,0.00013526342809200287,610.0,-0.0008391663432121277,,1763260470.1787794,-0.4026803970336914,0.00015898617857601494,0.006099391262978315,0.5597783327102661
0.00390625,235392,0.0026570232585072517,2493,,412.02326226234436,0.01575225219130516,610.0,-0.01745733618736267,,1763260470.4570963,0.051600873470306396,0.0001588325685588643,0.00045962893636897206,0.469084769487381
0.0,236672,0.0004238886758685112,2506,,413.52777647972107,0.010133258067071438,611.0,-0.014650117605924606,,1763260471.9616106,-0.4135533571243286,0.0001580645184731111,0.0003305092395748943,0.4825255274772644
0.0,237440,0.0025664623826742172,2514,,414.4086036682129,0.0006653442978858948,611.0,-0.006868055090308189,,1763260472.8424377,-6.437301635742188e-05,0.00015760368842165917,125.70488739013672,0.5548614263534546
0.0,237568,3.8780272006988525e-06,2515,,414.54583835601807,0.00011415407061576843,612.0,-0.00013256072998046875,,1763260472.9796724,-0.06364262104034424,0.00015752688341308385,0.005230079870671034,0.49125176668167114
0.0,238080,6.657280027866364e-05,2520,,415.1508526802063,0.0011610779911279678,612.0,-0.00033493340015411377,,1763260473.5846868,0.09631240367889404,0.00015721966337878257,0.005650931503623724,0.4936671853065491
,239406,,2533,500.0,416.5440285205841,,,,500.0,1763260474.9778626,,,,
0.0,240128,8.303578943014145e-05,2540,,417.3719871044159,-0.003798427991569042,614.0,-0.0019337087869644165,,1763260475.8058212,0.14459997415542603,0.00015599078324157745,0.005874795839190483,0.50435870885849
0.001953125,240896,0.0025634244084358215,2547,,418.20751786231995,-0.004871193319559097,614.0,-0.006969799287617207,,1763260476.641352,-0.20489346981048584,0.00015552995319012552,0.0002744425437413156,0.5514514446258545
0.0,243200,0.0018566679209470749,2570,,420.6711609363556,0.014866212382912636,616.0,-0.004473201930522919,,1763260479.104995,0.38853853940963745,0.00015414746303576976,0.00016274624795187265,0.5542322397232056
0.001953125,243328,0.0009555304422974586,2571,,420.8033010959625,-0.008154093287885189,616.0,-0.008297845721244812,,1763260479.2371352,-0.19063758850097656,0.00015407065802719444,0.00023084611166268587,0.5180274248123169
0.013671875,243840,0.006131111644208431,2576,,421.3632843494415,0.00363713875412941,617.0,0.023603957146406174,,1763260479.7971184,-0.3354126214981079,0.00015376343799289316,0.0003946189535781741,0.5540735125541687
,243906,,2577,500.0,421.39899587631226,,,,500.0,1763260479.83283,,,,
0.0,247040,0.0012056147679686546,2608,,424.8033113479614,0.011826833710074425,620.0,-0.012880925089120865,,1763260483.2371454,0.4712226390838623,0.00015184331277851015,0.005935393273830414,0.4676821231842041
0.0,247296,0.0006735483184456825,2610,,425.0631356239319,-0.004419374279677868,620.0,-0.0003179926425218582,,1763260483.4969697,-0.5235406160354614,0.0001516897027613595,0.00023709888046141714,0.47448867559432983
0.0,249344,0.0007304912433028221,2630,,427.3296835422516,0.007766923867166042,621.0,-0.001527436077594757,,1763260485.7635176,-1.1714482307434082,0.0001504608226241544,0.000245186616666615,0.5166126489639282
,249906,,2636,500.0,427.969614982605,,,,500.0,1763260486.403449,,,,
,250906,,2646,500.0,429.09159755706787,,,,500.0,1763260487.5254316,,,,
0.0,251008,0.000503825955092907,2647,,429.23108077049255,0.006599784828722477,623.0,-0.0009289383888244629,,1763260487.6649148,0.00024384260177612305,0.00014946237206459045,492.5440673828125,0.525944173336029
0.0,251136,0.0003508375957608223,2648,,429.36843180656433,-0.007255847565829754,623.0,0.004886053502559662,,1763260487.802266,-0.05526876449584961,0.00014938556705601513,0.005262650549411774,0.4652254581451416
0.0,253184,0.00047534797340631485,2668,,431.57864475250244,0.0003012483939528465,624.0,-0.0012298673391342163,,1763260490.0124788,-0.6111627817153931,0.00014815668691881,0.00012399103434290737,0.44258150458335876
0.0,253696,0.0006159748882055283,2673,,432.14893412590027,0.013764943927526474,625.0,-0.0021858420222997665,,1763260490.5827682,0.06562662124633789,0.00014784946688450873,0.000110047054477036,0.44431787729263306
0.0,254720,0.00040724780410528183,2683,,433.2608232498169,-0.0060858046635985374,626.0,-0.002093374729156494,,1763260491.6946573,0.023577630519866943,0.00014723502681590617,0.00021994188136886805,0.466937392950058
0.0,255104,0.0016536815091967583,2687,,433.6689119338989,-0.004680364392697811,626.0,0.009933091700077057,,1763260492.102746,-0.07775866985321045,0.0001470046117901802,0.006050711032003164,0.44713494181632996
0.0,255360,0.004214235581457615,2689,,433.9616205692291,0.003672955557703972,626.0,-0.013641349971294403,,1763260492.3954546,0.28276628255844116,0.00014685100177302957,0.00016288654296658933,0.4900032877922058
0.0,255616,0.0026666689664125443,2692,,434.22330951690674,0.0028895288705825806,626.0,-0.01433224231004715,,1763260492.6571436,0.5017547607421875,0.00014669739175587893,0.004058947786688805,0.4659086763858795
0.0,259712,0.00018417462706565857,2732,,438.7358305454254,0.003243502229452133,629.0,0.0010690167546272278,,1763260497.1696646,-0.1969672441482544,0.00014423963148146868,0.00037918181624263525,0.46628785133361816
0.0,261760,0.0004628906026482582,2752,,440.9207127094269,0.011043905280530453,631.0,-0.007050527259707451,,1763260499.3545468,-0.7103384733200073,0.00014301075134426355,0.00022088010155130178,0.4351418912410736
0.0,262272,0.001161414198577404,2757,,441.77851271629333,-0.002832177095115185,631.0,-0.006977951154112816,,1763260500.2123468,-0.03253793716430664,0.00014270353130996227,0.0002780239447019994,0.4090688228607178
0.0,263808,0.00030879490077495575,2772,,443.55956411361694,-0.004464128986001015,632.0,0.008437734097242355,,1763260501.9933982,-0.3688124418258667,0.00014178187120705843,0.00018447835464030504,0.540236234664917
0.0,264832,0.002305600792169571,2782,,444.7120053768158,-0.01755276322364807,633.0,-0.015227609314024448,,1763260503.1458395,0.11240732669830322,0.00014116743113845587,0.00027736881747841835,0.47848600149154663
,264906,,2783,500.0,444.73811531066895,,,,500.0,1763260503.1719494,,,,
,265906,,2793,500.0,445.90167570114136,,,,500.0,1763260504.3355098,,,,
0.0,269056,0.0002673547714948654,2824,,449.45124435424805,-0.003575975075364113,635.0,-0.0014867782592773438,,1763260507.8850784,0.3247941732406616,0.0001386328658554703,0.00526623148471117,0.45367318391799927
0.0,270976,0.0002668481320142746,2843,,451.5368137359619,0.0033328570425510406,637.0,0.004981242120265961,,1763260509.9706478,0.0007835626602172852,0.00013748080527875572,67.3879165649414,0.486191987991333
,272406,,2857,500.0,453.0192506313324,,,,500.0,1763260511.4530847,,,,
0.0,274944,0.00010254979133605957,2882,,455.7285301685333,-0.002665068954229355,640.0,-0.00034209713339805603,,1763260514.1623642,0.0007417201995849609,0.0001350998500129208,129.1292266845703,0.44784483313560486
0.0,275840,0.0001544831320643425,2890,,456.68895983695984,0.0038058245554566383,641.0,0.0005657263100147247,,1763260515.122794,-1.5649683475494385,0.00013456221495289356,0.000268007192062214,0.3283156454563141
,277906,,2911,500.0,458.9380440711975,,,,500.0,1763260517.3718781,,,,
,280406,,2935,500.0,461.6392021179199,,,,500.0,1763260520.0730362,,,,
0.0,281856,4.14624810218811e-06,2949,,463.2844190597534,0.00035856664180755615,645.0,0.0006727762520313263,,1763260521.7182531,0.02887338399887085,0.0001309523795498535,0.00023779112962074578,0.4819847345352173
,282906,,2960,500.0,464.45729517936707,,,,500.0,1763260522.8911293,,,,
0.0,284416,0.0011678114533424377,2975,,466.17175793647766,0.002437388524413109,646.0,-0.0019986294209957123,,1763260524.605592,0.0008760690689086914,0.0001294162793783471,257.3496398925781,0.46121299266815186
,285906,,2989,500.0,467.73578238487244,,,,500.0,1763260526.1696165,,,,
0.0,286720,9.05236229300499e-05,2997,,468.712810754776,-0.00041507650166749954,648.0,0.004111163318157196,,1763260527.1466448,0.5155487060546875,0.00012803378922399133,0.0001907076803036034,0.528194010257721
0.0078125,288128,0.004866110160946846,3011,,470.24429726600647,0.009480729699134827,649.0,-0.024383530020713806,,1763260528.6781313,0.926211953163147,0.0001271889341296628,0.0051728710532188416,0.4252277910709381
0.0,292224,0.0010167798027396202,3051,,474.80068039894104,0.009395395405590534,651.0,-0.009820427745580673,,1763260533.2345145,0.7939079999923706,0.0001247311884071678,0.0004710062057711184,0.39360401034355164
,292406,,3053,500.0,474.98890686035156,,,,500.0,1763260533.422741,,,,
0.0,293760,2.6870518922805786e-05,3066,,476.50046396255493,0.002483585849404335,652.0,0.0011858195066452026,,1763260534.934298,0.48799699544906616,0.00012380952830426395,0.00030835505458526313,0.44294077157974243
0.0,294144,0.00022161751985549927,3070,,476.90846061706543,0.0014974921941757202,652.0,0.0055601149797439575,,1763260535.3422947,0.8817514181137085,0.000123579113278538,0.004777895286679268,0.45334070920944214
0.0,295424,0.0005049072206020355,3083,,478.3209614753723,0.004110671579837799,653.0,0.0013201674446463585,,1763260536.7547956,0.002009749412536621,0.00012281106319278479,318.5496826171875,0.43823108077049255
0.0,296960,0.0001426897943019867,3098,,479.99133491516113,-0.0009501241147518158,654.0,-0.00203888863325119,,1763260538.425169,0.0041741132736206055,0.00012188940308988094,545.4866333007812,0.45776209235191345
0.0,297472,0.00018372200429439545,3103,,480.5687234401703,-0.001557445153594017,654.0,0.0014609340578317642,,1763260539.0025575,0.004383206367492676,0.00012158218305557966,132.46177673339844,0.4518199861049652
,299906,,3127,500.0,483.0805914402008,,,,500.0,1763260541.5144255,,,,
0.0,300160,0.00010939035564661026,3129,,483.3487057685852,0.0001758979633450508,656.0,0.0007024072110652924,,1763260541.7825398,0.15594279766082764,0.00011996927787549794,0.001333118649199605,0.5098588466644287
,301406,,3141,500.0,484.5868601799011,,,,500.0,1763260543.0206943,,,,
0.0,301568,0.00017488934099674225,3143,,484.78471970558167,0.0039797257632017136,657.0,-0.0008319541811943054,,1763260543.2185538,0.325900137424469,0.00011912442278116941,0.0040967739187181,0.4692263901233673
,301906,,3146,500.0,485.06197905540466,,,,500.0,1763260543.4958131,,,,
,303406,,3161,500.0,486.58444237709045,,,,500.0,1763260545.0182765,,,,
0.001953125,304384,0.002163238823413849,3170,,487.5095238685608,-0.009744888171553612,660.0,0.00952395424246788,,1763260545.943358,0.6264212131500244,0.00011743471259251237,0.00033935814280994236,0.40375977754592896
0.0,305664,0.0001330273225903511,3183,,488.66308093070984,0.0018505668267607689,661.0,-0.0030407868325710297,,1763260547.096915,-0.2851375341415405,0.00011666666978271678,0.0006915213307365775,0.427143394947052
0.0,306176,0.0008149445056915283,3188,,489.14896392822266,0.00043051131069660187,661.0,-0.005454789847135544,,1763260547.582798,0.5455471277236938,0.0001163594497484155,0.0005018709925934672,0.49604731798171997
0.0,309120,0.0012434851378202438,3217,,491.87184882164,0.019926665350794792,664.0,-0.00937315821647644,,1763260550.305683,0.8416959047317505,0.00011459293455118313,0.005092030391097069,0.529529333114624
0.0,309888,0.00015148427337408066,3224,,492.5820858478546,-0.0017633391544222832,664.0,0.0007995478808879852,,1763260551.01592,-0.24290966987609863,0.00011413210449973121,0.0016250504413619637,0.45800676941871643
0.0,312192,0.0014134058728814125,3247,,494.6700291633606,-0.007327479310333729,666.0,0.000180806964635849,,1763260553.1038632,0.2832200527191162,0.00011274961434537545,0.000626739754807204,0.5445071458816528
0.0,312448,0.0002100970596075058,3250,,494.89752769470215,0.0004411991685628891,666.0,0.003389555960893631,,1763260553.3313618,0.006760299205780029,0.00011259600432822481,520.829345703125,0.4826871454715729
0.0,312704,0.0016107335686683655,3252,,495.15762758255005,-0.006264790892601013,667.0,-0.01258193887770176,,1763260553.5914617,0.7322418689727783,0.00011244239431107417,0.0010864052455872297,0.4662357270717621
0.0,312960,0.0001710839569568634,3255,,495.3834602832794,-0.004276562482118607,667.0,-0.0037435591220855713,,1763260553.8172944,0.011316120624542236,0.00011228878429392353,300.34228515625,0.4699825644493103
,313406,,3259,500.0,495.73805570602417,,,,500.0,1763260554.1718898,,,,
0.0,314752,0.0006190501153469086,3272,,496.9839086532593,-0.0009269546717405319,668.0,0.002469900995492935,,1763260555.4177427,0.19834762811660767,0.00011121351417386904,0.00045947832404635847,0.5299075245857239
0.0,315008,0.00038527511060237885,3275,,497.2419066429138,0.0007738340646028519,668.0,7.517263293266296e-05,,1763260555.6757407,0.014088094234466553,0.00011105991143267602,407.9907531738281,0.5091655254364014
0.0,315136,0.0012262966483831406,3276,,497.359091758728,0.009514322504401207,669.0,-0.007443711161613464,,1763260555.7929258,0.720952033996582,0.0001109831064241007,0.005630999803543091,0.5013840794563293
0.0,317184,0.0010226061567664146,3296,,499.1850953102112,0.006533338688313961,670.0,-0.00594339519739151,,1763260557.6189294,0.7193669080734253,0.00010975422628689557,0.0004892111755907536,0.47813284397125244
0.0,317440,0.0002719853073358536,3299,,499.4473283290863,0.003576025366783142,671.0,-0.0035915374755859375,,1763260557.8811624,0.008742332458496094,0.00010960061626974493,304.1995544433594,0.48589420318603516
