global_step,losses/old_approx_kl,losses/value_loss,_step,_runtime,losses/policy_loss,charts/episodic_length,losses/clipfrac,losses/entropy,losses/approx_kl,charts/episodic_return,charts/SPS,losses/explained_variance,charts/learning_rate,_timestamp
318592,-0.012633370235562325,0.00407117884606123,3351,493.4733498096466,-0.007919028401374817,,0.0,0.5983008742332458,0.00029462017118930817,,682.0,-0.036014556884765625,0.00010890937119256705,1763260551.9455729
319348,,,3357,494.0643985271454,,500.0,,,,500.0,,,,1763260552.5366216
319616,-0.0043889982625842094,0.00021642616775352508,3360,494.38731575012207,-0.0015490911900997162,,0.0,0.5115227103233337,0.00022781919687986374,,683.0,-0.1671900749206543,0.00010829493112396449,1763260552.8595388
323456,-0.0003689499571919441,400.2247619628906,3398,497.828581571579,-3.533810377120972e-05,,0.0,0.5948476791381836,3.2829120755195618e-06,,686.0,-3.8743019104003906e-05,0.00010599078086670488,1763260556.3008046
323840,-0.0011985469609498978,0.0005206947098486125,3401,498.16351652145386,-0.0007813423871994019,,0.0,0.5040134191513062,0.00018152408301830292,,686.0,-0.9385881423950195,0.00010576036584097892,1763260556.6357396
324348,,,3406,498.5861871242523,,500.0,,,,500.0,,,,1763260557.0584102
324352,0.003916323184967041,367.9620666503906,3407,498.6615056991577,-0.006078749895095825,,0.0,0.5554038286209106,0.0004505068063735962,,687.0,-1.2874603271484375e-05,0.00010545314580667764,1763260557.1337287
325632,-0.0038152197375893593,0.00017697756993584335,3419,499.88213419914246,-0.005337774753570557,,0.0,0.5524044036865234,8.966494351625443e-05,,688.0,-0.007299065589904785,0.00010468510299688205,1763260558.3543572
326348,,,3426,500.4625086784363,,500.0,,,,500.0,,,,1763260558.9347317
326528,0.0005039013922214508,0.0031297567766159773,3428,500.6583857536316,-0.0007612854242324829,,0.0,0.44209903478622437,3.0955299735069275e-05,,688.0,-0.5223538875579834,0.00010414746793685481,1763260559.1306088
327296,-0.00022020377218723297,0.00020393064187373966,3435,501.3579704761505,-0.003010399639606476,,0.0,0.5327936410903931,7.831864058971405e-05,,689.0,-0.15400397777557373,0.00010368663788540289,1763260559.8301935
328832,0.006486714817583561,0.00025706240558065474,3450,502.72751665115356,-0.013350345194339752,,0.0,0.552971601486206,0.0003497498109936714,,690.0,0.03750181198120117,0.00010276497778249905,1763260561.1997397
328848,,,3451,502.7357041835785,,500.0,,,,500.0,,,,1763260561.2079272
329984,-0.0006967717781662941,0.003057535272091627,3462,503.7631232738495,0.0004125237464904785,,0.0,0.5577281713485718,0.00010160449892282486,,691.0,0.001300811767578125,0.00010207373270532116,1763260562.2353463
331392,-0.003424151800572872,300.5665588378906,3476,505.05956768989563,0.0006150975823402405,,0.0,0.4979848563671112,4.063080996274948e-05,,692.0,-3.9696693420410156e-05,0.00010122887761099264,1763260563.5317907
331776,-0.0006370814517140388,0.0002462061820551753,3479,505.3874044418335,-0.0041254740208387375,,0.0,0.5217595100402832,0.00016484316438436508,,693.0,-0.21118414402008057,0.00010099846258526668,1763260563.8596275
333696,0.0005366392433643341,0.00016945370589382946,3498,507.1271803379059,0.0001620166003704071,,0.0,0.583266019821167,3.625825047492981e-05,,694.0,-0.19678723812103271,9.984638745663688e-05,1763260565.5994034
334208,-0.007044224068522453,0.0002364998363191262,3503,507.63273429870605,0.0017546042799949646,,0.0,0.5757222175598145,0.0002294238656759262,,694.0,-0.03530919551849365,9.95391674223356e-05,1763260566.1049573
335348,,,3513,508.6986577510834,,500.0,,,,500.0,,,,1763260567.1708808
336512,4.243757575750351e-05,0.002541505265980959,3525,509.96554136276245,-0.001954205334186554,,0.0,0.5824126601219177,8.994434028863907e-05,,696.0,-0.16433846950531006,9.815668454393744e-05,1763260568.4377644
337792,0.0008058128878474236,0.0002504334843251854,3537,511.28193855285645,-0.003579750657081604,,0.0,0.5300585031509399,0.00010906625539064407,,697.0,-0.04039430618286133,9.738863445818424e-05,1763260569.7541616
339456,0.0011673560366034508,0.0034854277037084103,3554,512.9209921360016,0.00034677423536777496,,0.0,0.5226022601127625,1.2609176337718964e-05,,698.0,-0.2219085693359375,9.639016934670508e-05,1763260571.3932152
339584,-0.004976644180715084,0.0002844534465111792,3555,513.0484418869019,-0.006772153079509735,,0.0,0.5642903447151184,0.00040708761662244797,,698.0,0.011462032794952393,9.631336433812976e-05,1763260571.520665
341760,0.0014324430376291275,0.0002118712873198092,3576,515.1972758769989,-0.000639401376247406,,0.0,0.5391888618469238,6.116926670074463e-05,,699.0,-0.05173444747924805,9.500767919234931e-05,1763260573.669499
341888,-0.002660635858774185,393.2982482910156,3578,515.3421907424927,5.647726356983185e-05,,0.0,0.48411834239959717,6.362423300743103e-05,,699.0,-0.00010132789611816406,9.4930874183774e-05,1763260573.8144138
342272,0.004967307671904564,0.00018645677482709289,3581,515.7400794029236,-0.001360476016998291,,0.0,0.594512403011322,3.519095480442047e-05,,699.0,-0.0037674903869628906,9.470045915804803e-05,1763260574.2123024
343040,-0.004271306097507477,0.0031238591764122248,3589,516.4595501422882,-0.00900808721780777,,0.0,0.5129601955413818,0.0006530117243528366,,700.0,0.4249388575553894,9.423962910659611e-05,1763260574.9317732
345472,0.0016809487715363503,0.002811191836372018,3613,518.9171140193939,-0.001122020184993744,,0.0,0.5065404772758484,7.044803351163864e-05,,701.0,-0.03670954704284668,9.278034121962264e-05,1763260577.389337
346368,-0.001980971544981003,362.9031982421875,3622,519.799400806427,-0.0012984499335289001,,0.0,0.5295848250389099,2.1334737539291382e-05,,702.0,-4.851818084716797e-05,9.22427061595954e-05,1763260578.2716238
348272,,,3640,521.5927889347076,,500.0,,,,500.0,,,,1763260580.065012
349824,0.0018377676606178284,427.3138732910156,3656,523.226527929306,-0.0020909085869789124,,0.0,0.5401358604431152,3.42540442943573e-05,,704.0,7.849931716918945e-05,9.016897092806175e-05,1763260581.698751
351232,-0.002317706122994423,0.00027155777206644416,3669,524.6041629314423,4.429742693901062e-05,,0.0,0.5762595534324646,3.6465004086494446e-05,,705.0,-0.007205009460449219,8.932411583373323e-05,1763260583.076386
352256,-0.0040845079347491264,0.00017762315110303462,3679,525.6434564590454,0.0006361082196235657,,0.0,0.5456531643867493,0.00019235257059335709,,706.0,0.08084875345230103,8.870967576513067e-05,1763260584.1156795
352640,0.002789531834423542,0.00019097646872978657,3683,526.0272898674011,-0.00046934187412261963,,0.0,0.5851066708564758,2.0421110093593597e-05,,706.0,0.003261268138885498,8.847926073940471e-05,1763260584.499513
352768,0.0007603699341416359,0.0002329810376977548,3684,526.1460173130035,-0.003140389919281006,,0.0,0.547183096408844,9.857956320047379e-05,,706.0,0.00829005241394043,8.840245573082939e-05,1763260584.6182404
355456,-0.0011957623064517975,0.0030088857747614384,3711,528.8855314254761,-0.0012553110718727112,,0.0,0.5975922346115112,5.833618342876434e-05,,707.0,-0.08882272243499756,8.678955782670528e-05,1763260587.3577545
355712,0.004052095115184784,0.00020596165268216282,3713,529.1276295185089,3.88510525226593e-05,,0.0,0.5714417695999146,0.0001776907593011856,,708.0,-0.14580607414245605,8.663594780955464e-05,1763260587.5998526
355840,0.0033355122432112694,555.3984375,3715,529.2852561473846,0.001658424735069275,,0.0,0.6189999580383301,8.0854631960392e-05,,708.0,0.00011074542999267578,8.655914280097932e-05,1763260587.7574792
357504,0.0018930938094854355,0.0025290059857070446,3731,530.949184179306,-0.0004851222038269043,,0.0,0.5897728800773621,4.3157488107681274e-05,,708.0,0.06284421682357788,8.556067768950015e-05,1763260589.4214072
357760,-0.009901571087539196,239.4884033203125,3734,531.2066223621368,0.012847904115915298,,0.0,0.5682870745658875,0.0007317708805203438,,709.0,1.6808509826660156e-05,8.540706767234951e-05,1763260589.6788454
359936,-0.003758259117603302,0.0003477139980532229,3755,533.4891140460968,-0.003639131784439087,,0.0,0.5579777359962463,0.00015249103307724,,710.0,-0.03661000728607178,8.410138252656907e-05,1763260591.961337
361856,-0.000765572302043438,182.5894317626953,3775,535.6338567733765,0.005348376929759979,,0.0,0.5399733781814575,5.7472847402095795e-05,,711.0,0.0004404783248901367,8.294930739793926e-05,1763260594.1060798
362240,0.003508969210088253,0.002354498952627182,3779,536.0332822799683,-0.001733146607875824,,0.0,0.5038871765136719,0.0002760114148259163,,711.0,0.2806543707847595,8.27188923722133e-05,1763260594.5055053
364800,0.0002680104225873947,0.00041448994306847453,3804,538.613753080368,0.0016685910522937775,,0.0,0.5835073590278625,4.4230371713638306e-05,,712.0,-0.03460586071014404,8.11827922007069e-05,1763260597.0859761
365056,-0.0004320107400417328,347.246826171875,3807,538.848064661026,0.00122079998254776,,0.0,0.5381039977073669,2.8789043426513672e-05,,712.0,-2.7894973754882812e-05,8.102918945951387e-05,1763260597.3202877
369152,0.0032552406191825867,0.0036821227986365557,3847,543.3381536006927,-0.0018646791577339172,,0.0,0.5344103574752808,0.00026183947920799255,,714.0,-3.6906399726867676,7.857142918510363e-05,1763260601.8103766
372445,,,3879,546.8930983543396,,500.0,,,,500.0,,,,1763260605.3653214
372864,0.0025763297453522682,0.0004819455207325518,3883,547.381400346756,-0.005280207842588425,,0.0,0.5492925643920898,0.0006374316290020943,,716.0,0.21895575523376465,7.634408393641934e-05,1763260605.8536234
372945,,,3884,547.4203443527222,,500.0,,,,500.0,,,,1763260605.8925674
373248,-0.0021255332976579666,0.000373951654182747,3887,547.787440776825,0.002653423696756363,,0.0,0.5441197156906128,2.9549002647399902e-05,,716.0,-0.1971648931503296,7.611366891069338e-05,1763260606.2596638
373632,0.0014114081859588623,0.0030826819129288197,3891,548.1842651367188,-0.004900399595499039,,0.0,0.5224822759628296,0.0005817972123622894,,716.0,-0.26670122146606445,7.588325388496742e-05,1763260606.6564882
374400,0.000646982342004776,0.0002965917519759387,3898,548.8908843994141,0.0023687146604061127,,0.0,0.5633597373962402,5.990080535411835e-05,,716.0,-0.06448554992675781,7.54224238335155e-05,1763260607.3631074
375808,-0.0014842702075839043,0.00038510130252689123,3912,550.279581785202,-0.003870435059070587,,0.0,0.6152238845825195,8.400809019804001e-05,,717.0,-0.022759079933166504,7.457757601514459e-05,1763260608.7518048
376064,-0.00036295317113399506,301.9153137207031,3915,550.533439874649,-2.1062791347503662e-05,,0.0,0.5451694130897522,1.8185004591941833e-05,,717.0,9.131431579589844e-05,7.442396599799395e-05,1763260609.005663
377445,,,3928,551.8613650798798,,500.0,,,,500.0,,,,1763260610.3335881
379008,-0.00016023218631744385,448.5711975097656,3944,553.5224688053131,-0.00017232447862625122,,0.0,0.5849828720092773,4.988163709640503e-06,,719.0,9.620189666748047e-05,7.265745080076158e-05,1763260611.9946918
379136,-0.0045943912118673325,0.0027691475115716457,3945,553.6440765857697,-0.0034245699644088745,,0.0,0.5776124000549316,0.00020886212587356567,,719.0,-0.20365631580352783,7.258064579218626e-05,1763260612.1162996
379264,5.882047116756439e-05,0.00037531740963459015,3946,553.7676341533661,0.0002181529998779297,,0.0,0.6111778616905212,6.28642737865448e-05,,719.0,0.005782008171081543,7.250384078361094e-05,1763260612.2398572
380032,-0.0007742187008261681,334.582275390625,3954,554.5771868228912,-1.9669532775878906e-05,,0.0,0.518065333366394,2.153497189283371e-05,,719.0,-0.0003052949905395508,7.204301073215902e-05,1763260613.0494099
380945,,,3963,555.4622621536255,,500.0,,,,500.0,,,,1763260613.9344852
381568,-0.003000386990606785,105.21452331542969,3969,556.1350786685944,-0.0008135326206684113,,0.0,0.5111777782440186,9.156484156847e-05,,720.0,-1.800060272216797e-05,7.112135062925518e-05,1763260614.6073017
382848,0.006898358464241028,0.0003084561612922698,3981,557.4318611621857,0.004519622772932053,,0.0,0.5196646451950073,9.045377373695374e-05,,721.0,-0.042838215827941895,7.035330054350197e-05,1763260615.9040842
382976,-0.00040539447218179703,593.3877563476562,3983,557.5937161445618,-0.0010076835751533508,,0.0,0.5815518498420715,5.181599408388138e-05,,721.0,5.620718002319336e-05,7.027649553492665e-05,1763260616.0659392
384445,,,3997,559.1085889339447,,500.0,,,,500.0,,,,1763260617.580812
386688,0.0008316328749060631,304.9330749511719,4020,561.4849128723145,9.297206997871399e-05,,0.0,0.5287359952926636,6.277952343225479e-05,,723.0,-8.07046890258789e-05,6.804915756219998e-05,1763260619.957136
390685,,,4059,565.5794515609741,,500.0,,,,500.0,,,,1763260624.0516746
393600,0.004234774969518185,0.00036258919863030314,4087,568.6450440883636,-0.0010304469615221024,,0.0,0.5181381106376648,6.150547415018082e-05,,726.0,-0.08124327659606934,6.390168709913269e-05,1763260627.1172671
393984,-0.0007810695096850395,0.0004601573455147445,4091,568.9997489452362,-0.0019477643072605133,,0.0,0.5156028866767883,6.517302244901657e-05,,726.0,0.012949347496032715,6.367127207340673e-05,1763260627.471972
395392,-0.0015732496976852417,0.0023668736685067415,4105,570.3976061344147,-0.0034172413870692253,,0.0,0.49460551142692566,0.00018166378140449524,,727.0,-0.3419036865234375,6.282642425503582e-05,1763260628.8698292
395776,0.001269713044166565,452.7689514160156,4109,570.8054246902466,0.00010899826884269714,,0.0,0.59843909740448,6.441026926040649e-06,,727.0,3.993511199951172e-06,6.259600922930986e-05,1763260629.2776477
396416,0.003534579649567604,0.0026256598066538572,4115,571.4640324115753,-0.022028416395187378,,0.0,0.5462034344673157,0.0006382055580615997,,727.0,-0.017475605010986328,6.221198418643326e-05,1763260629.9362555
396800,2.3173168301582336e-05,0.0007058195769786835,4119,571.871015548706,-0.0018395036458969116,,0.0,0.505345344543457,0.00023979507386684418,,727.0,0.41061466932296753,6.19815691607073e-05,1763260630.3432386
399317,,,4144,574.321373462677,,373.0,,,,373.0,,,,1763260632.7935965
399872,0.00035314541310071945,253.47967529296875,4150,574.9501028060913,0.0011990144848823547,,0.0,0.5812821984291077,2.233218401670456e-05,,729.0,0.0002675652503967285,6.013824895489961e-05,1763260633.4223258
401664,0.0006836876273155212,0.0031040776520967484,4168,576.7182598114014,-0.0005499804392457008,,0.0,0.5958943367004395,1.1196359992027283e-05,,730.0,-0.28758227825164795,5.9062978834845126e-05,1763260635.1904829
403240,,,4184,578.2873151302338,,452.0,,,,452.0,,,,1763260636.7595382
404224,0.002854914404451847,0.0031917565502226353,4194,579.2406227588654,-0.002926420420408249,,0.0,0.5759986042976379,9.798910468816757e-05,,731.0,-0.051813602447509766,5.752688230131753e-05,1763260637.7128458
404736,0.0012648552656173706,0.002732622204348445,4199,579.7261791229248,-0.001732952892780304,,0.0,0.6000531315803528,6.127171218395233e-05,,731.0,-0.24241650104522705,5.721966226701625e-05,1763260638.1984022
407424,0.0038962149992585182,0.0006493722321465611,4224,582.2742171287537,-0.0037007108330726624,,0.0,0.5390286445617676,0.00017982255667448044,,733.0,-0.08902835845947266,5.560675708693452e-05,1763260640.7464402
407936,-0.0015722904354333878,0.0009047049679793417,4229,582.7940649986267,0.0019956491887569427,,0.0,0.6064146757125854,0.00017235428094863892,,733.0,-1.8331234455108643,5.529954069061205e-05,1763260641.266288
409344,-0.0006011296063661575,0.0006541192997246981,4243,584.1219811439514,0.00010191649198532104,,0.0,0.5947437882423401,1.4355406165122986e-05,,734.0,0.2506425380706787,5.4454685596283525e-05,1763260642.5942042
409600,-0.0003635333850979805,408.50225830078125,4246,584.3782105445862,0.0003623552620410919,,0.0,0.5240396857261658,8.43685120344162e-06,,734.0,-0.000164031982421875,5.4301075579132885e-05,1763260642.8504336
410240,-0.0014625238254666328,0.0007325230981223285,4252,585.0132164955139,-0.0010979343205690384,,0.0,0.5646023154258728,4.704948514699936e-05,,734.0,-0.4433004856109619,5.3917050536256284e-05,1763260643.4854395
410373,,,4254,585.1340115070343,,500.0,,,,500.0,,,,1763260643.6062346
410496,-0.0011018803343176842,0.0031867874786257744,4255,585.2583539485931,0.0009555593132972717,,0.0,0.5587811470031738,2.313125878572464e-05,,734.0,5.3763389587402344e-05,5.376344051910564e-05,1763260643.730577
412373,,,4273,587.0502543449402,,500.0,,,,500.0,,,,1763260645.5224774
412672,-0.0008569872006773949,0.0006124920910224319,4276,587.3649928569794,-0.0011581629514694214,,0.0,0.5242137908935547,5.811918526887894e-05,,736.0,-0.7309858798980713,5.2457759011304006e-05,1763260645.837216
412800,-0.0014489060267806053,0.0004660512786358595,4277,587.48956990242,-0.0008081793785095215,,0.0,0.5680768489837646,2.6670284569263458e-05,,736.0,-0.7719359397888184,5.2380954002728686e-05,1763260645.961793
412873,,,4278,587.5249125957489,,500.0,,,,500.0,,,,1763260645.9971356
413873,,,4288,588.5164968967438,,500.0,,,,500.0,,,,1763260646.98872
414080,0.0010943207889795303,0.0019960522186011076,4290,588.737642288208,0.0001306384801864624,,0.0,0.5485329627990723,2.4784356355667114e-05,,736.0,0.13515710830688477,5.161290391697548e-05,1763260647.2098653
414336,-0.0007115667685866356,0.0003783676365856081,4292,588.9711554050446,0.00010457262396812439,,0.0,0.5988251566886902,5.4727308452129364e-05,,736.0,-0.021121859550476074,5.145929389982484e-05,1763260647.4433784
416512,-0.0002518435940146446,0.0017060902900993824,4314,591.0922026634216,-0.0012190043926239014,,0.0,0.5726609230041504,2.2071413695812225e-05,,737.0,-0.3118588924407959,5.01536087540444e-05,1763260649.5644257
416896,-0.000637328252196312,256.9242248535156,4318,591.4597070217133,-0.0002757375768851489,,0.0,0.630321741104126,4.306435585021973e-06,,738.0,-3.039836883544922e-05,4.992319372831844e-05,1763260649.93193
419840,-0.001283561810851097,0.00046946515794843435,4346,594.3262445926666,-0.00012968480587005615,,0.0,0.5959177613258362,1.5486031770706177e-05,,739.0,-0.018436789512634277,4.815668216906488e-05,1763260652.7984676
421873,,,4366,596.3086178302765,,500.0,,,,500.0,,,,1763260654.7808409
422400,0.0005698231980204582,281.103271484375,4372,596.9323344230652,0.0003764890134334564,,0.0,0.5823003053665161,2.8489157557487488e-06,,740.0,7.927417755126953e-05,4.6620581997558475e-05,1763260655.4045575
422912,-0.002443644218146801,0.0028835509438067675,4377,597.4407272338867,-0.0007485300302505493,,0.0,0.5944173336029053,7.535796612501144e-05,,741.0,-0.8216602802276611,4.6313365601236e-05,1763260655.9129503
423040,0.0033371923491358757,0.0008263490162789822,4378,597.5606319904327,0.00021390989422798157,,0.0,0.5235738158226013,3.5093165934085846e-05,,741.0,-0.5308797359466553,4.623656059266068e-05,1763260656.032855
423936,0.0001331949606537819,0.0024164393544197083,4387,598.4528632164001,-0.0003217048943042755,,0.0,0.517632007598877,5.504116415977478e-07,,741.0,-0.08027172088623047,4.569892553263344e-05,1763260656.9250863
424832,-0.0002665119245648384,465.9703674316406,4396,599.3299722671509,0.00033967941999435425,,0.0,0.5206238031387329,1.596938818693161e-05,,741.0,8.404254913330078e-06,4.51612904726062e-05,1763260657.8021953
426624,3.377441316843033e-05,0.0007516656187362969,4413,601.0968563556671,-0.0006333440542221069,,0.0,0.5783197283744812,1.6512349247932434e-06,,742.0,-0.7242991924285889,4.4086020352551714e-05,1763260659.5690794
426759,,,4415,601.211663722992,,500.0,,,,500.0,,,,1763260659.6838868
430976,0.0012592170387506485,0.0007705239113420248,4456,605.2403662204742,-0.00020178407430648804,,0.0,0.6244277358055115,3.119930624961853e-06,,744.0,-0.10147333145141602,4.147465369896963e-05,1763260663.7125893
432512,0.0004421304911375046,0.0005826834822073579,4470,606.6485891342163,0.00024069752544164658,,0.0,0.6206697821617126,5.064532160758972e-06,,745.0,-0.22558140754699707,4.055299359606579e-05,1763260665.1208122
433280,-0.00026038382202386856,0.001953738508746028,4478,607.4175312519073,0.00023653358221054077,,0.0,0.5818402767181396,1.751817762851715e-06,,746.0,-0.031597256660461426,4.0092167182592675e-05,1763260665.8897543
433536,7.624831050634384e-05,0.0005741494242101908,4480,607.6398019790649,2.1502375602722168e-05,,0.0,0.5463998913764954,1.5723519027233124e-05,,746.0,-0.20194530487060547,3.9938557165442035e-05,1763260666.112025
434688,0.0011658025905489922,559.7787475585938,4492,608.6820096969604,0.0007651150226593018,,0.0,0.5859859585762024,4.4638291001319885e-06,,746.0,-5.1021575927734375e-05,3.924731208826415e-05,1763260667.1542327
435128,,,4496,609.0352854728699,,500.0,,,,500.0,,,,1763260667.5075085
435328,0.0013527246192097664,0.002103885170072317,4498,609.2374756336212,-0.0009974539279937744,,0.0,0.48850223422050476,5.50905242562294e-05,,747.0,-0.19518792629241943,3.886328704538755e-05,1763260667.7096987
437628,,,4520,611.2488353252411,,500.0,,,,500.0,,,,1763260669.7210584
437760,0.00030896253883838654,0.0019327718764543533,4522,611.4361996650696,0.0002530403435230255,,0.0,0.5576677918434143,7.975846529006958e-06,,748.0,-0.18647444248199463,3.7403995520435274e-05,1763260669.9084227
438016,-0.0010372716933488846,0.0005333832232281566,4524,611.7068996429443,-0.0007964931428432465,,0.0,0.5334426760673523,1.2423843145370483e-05,,748.0,0.36020225286483765,3.725038550328463e-05,1763260670.1791227
438128,,,4525,611.7471449375153,,500.0,,,,500.0,,,,1763260670.219368
438272,0.00028422288596630096,0.0020612934604287148,4527,611.9367017745972,-0.0009736120700836182,,0.0,0.5235000252723694,4.097446799278259e-05,,748.0,0.20659005641937256,3.709677548613399e-05,1763260670.4089248
438656,-1.1612661182880402e-05,383.7359313964844,4531,612.2734797000885,0.0023710057139396667,,0.0,0.5891894102096558,1.3629905879497528e-05,,749.0,2.5272369384765625e-05,3.686636046040803e-05,1763260670.7457027
438912,0.00047973357141017914,0.0007634563371539116,4533,612.4929256439209,-0.0022997260093688965,,0.0,0.5534268617630005,2.9452145099639893e-05,,749.0,0.02605307102203369,3.671275044325739e-05,1763260670.9651487
439040,0.0003198441118001938,0.0006203991360962391,4534,612.6401646137238,-0.003217943012714386,,0.0,0.5758047103881836,5.4214149713516235e-05,,749.0,0.09257012605667114,3.663594543468207e-05,1763260671.1123877
439936,0.00016830489039421082,0.0007557057542726398,4543,613.4148163795471,-0.00022573769092559814,,0.0,0.6026203632354736,4.351139068603516e-06,,749.0,-0.13139045238494873,3.609831037465483e-05,1763260671.8870394
441128,,,4555,614.4697637557983,,500.0,,,,500.0,,,,1763260672.9419868
441344,-0.0004536854103207588,0.0017783822258934379,4557,614.7012360095978,-0.0010763052850961685,,0.0,0.5659583210945129,2.0884908735752106e-05,,750.0,0.29315972328186035,3.525345528032631e-05,1763260673.173459
441856,0.00019062403589487076,0.0007006600499153137,4562,615.2097606658936,-0.00038814544677734375,,0.0,0.5980362892150879,1.7768703401088715e-05,,750.0,-0.01989459991455078,3.4946235246025026e-05,1763260673.6819837
443264,0.00039196666330099106,0.0008143251179717481,4576,616.470517873764,0.00011008605360984802,,0.0,0.5552812814712524,7.673166692256927e-06,,751.0,-0.5023976564407349,3.410138378967531e-05,1763260674.942741
446080,0.00015195831656455994,0.0007570410962216556,4604,619.0738196372986,-0.0006949026137590408,,0.0,0.5066108703613281,3.005191683769226e-05,,753.0,-0.18794548511505127,3.2411673601018265e-05,1763260677.5460427
446976,-0.0008926531299948692,0.0018265466205775738,4613,619.8494019508362,1.0058283805847168e-05,,0.0,0.5306604504585266,9.222887456417084e-06,,753.0,-0.19327795505523682,3.187403854099102e-05,1763260678.321625
448256,0.0008991602808237076,0.0019094832241535187,4626,621.0006880760193,-0.00010691769421100616,,0.0,0.5992415547370911,1.1103227734565735e-05,,754.0,0.10771417617797852,3.110599209321663e-05,1763260679.4729111
449152,9.661447256803513e-05,464.2877502441406,4635,621.8235483169556,0.00022989138960838318,,0.0,0.5748668313026428,1.6642734408378601e-06,,754.0,6.616115570068359e-06,3.0568357033189386e-05,1763260680.2957714
449792,0.0010417383164167404,0.0018086083000525832,4641,622.4168529510498,-0.00027050822973251343,,0.0,0.5563252568244934,4.665926098823547e-06,,755.0,0.38890475034713745,3.0184331990312785e-05,1763260680.889076
450101,,,4644,622.6574504375458,,500.0,,,,500.0,,,,1763260681.1296735
451840,0.0008820127695798874,0.001817189622670412,4661,624.2566883563995,-0.00014117732644081116,,0.0,0.5307467579841614,7.890164852142334e-06,,756.0,-0.12320613861083984,2.8955453672097065e-05,1763260682.7289114
453248,-0.000742623582482338,0.0019056193996220827,4675,625.5250189304352,-0.00033026933670043945,,0.0,0.5991989970207214,1.6540288925170898e-06,,756.0,-0.053241610527038574,2.8110598577768542e-05,1763260683.997242
454912,-0.00030152127146720886,0.0008911170880310237,4691,627.0011074542999,-0.0015547461807727814,,0.0,0.580132782459259,9.542331099510193e-06,,757.0,0.027857720851898193,2.7112135285278782e-05,1763260685.4733305
456704,-1.4242716133594513e-05,420.0439453125,4709,628.6189501285553,0.00028065964579582214,,0.0,0.5995492935180664,1.2917444109916687e-06,,758.0,-1.9550323486328125e-05,2.6036866984213702e-05,1763260687.0911732
457101,,,4713,628.954607963562,,500.0,,,,500.0,,,,1763260687.426831
459648,3.5101547837257385e-06,333.9993591308594,4738,631.2356827259064,-2.7332454919815063e-05,,0.0,0.5329335331916809,1.0896474123001099e-07,,760.0,0.0001456737518310547,2.427035360597074e-05,1763260689.7079058
459776,-0.0007422566413879395,0.0017155974637717009,4739,631.3456768989563,-0.00047600269317626953,,0.0,0.5324166417121887,5.561858415603638e-06,,760.0,-0.21136927604675293,2.419354859739542e-05,1763260689.8179
460032,-0.0010371925309300423,0.0007313411915674806,4741,631.6001110076904,-0.0010139606893062592,,0.0,0.5274006724357605,1.3657845556735992e-05,,760.0,-0.3569544553756714,2.403993858024478e-05,1763260690.072334
460160,-6.279256194829941e-05,315.2889404296875,4743,631.7131321430206,0.0005723964422941208,,0.0,0.5925132036209106,5.492009222507477e-06,,760.0,5.2988529205322266e-05,2.396313357166946e-05,1763260690.1853552
461312,-0.0008063288405537605,0.0016576782800257206,4754,632.7491154670715,-0.0017776228487491608,,0.0,0.5817431807518005,1.2113712728023529e-05,,761.0,-0.1303119659423828,2.3271888494491577e-05,1763260691.2213385
461440,-0.00028748344630002975,0.0008722331840544939,4755,632.8581531047821,-0.00033809244632720947,,0.0,0.5604121088981628,4.6407803893089294e-06,,761.0,-0.23319292068481445,2.319508530490566e-05,1763260691.3303761
463104,-0.0004194909706711769,343.26190185546875,4772,634.330356836319,-0.000285223126411438,,0.0,0.6086651086807251,1.8244609236717224e-06,,762.0,1.5020370483398438e-05,2.2196620193426497e-05,1763260692.8025799
464601,,,4786,635.6602013111115,,500.0,,,,500.0,,,,1763260694.1324244
464640,-9.033828973770142e-06,377.20159912109375,4787,635.7528638839722,-0.00018515810370445251,,0.0,0.5771186947822571,8.25151801109314e-07,,762.0,4.1484832763671875e-05,2.1274961909512058e-05,1763260694.225087
464768,0.0005967095494270325,0.0015034429961815476,4788,635.8626866340637,-0.00026729702949523926,,0.0,0.5387659668922424,3.1758099794387817e-06,,762.0,-0.3314460515975952,2.1198156900936738e-05,1763260694.3349097
465601,,,4796,636.5477406978607,,500.0,,,,500.0,,,,1763260695.0199637
465920,-6.274133920669556e-05,0.0010710780043154955,4799,636.8904993534088,0.00026844441890716553,,0.0,0.5725806355476379,4.405155777931213e-06,,763.0,-0.10222923755645752,2.0506911823758855e-05,1763260695.3627224
466601,,,4806,637.4596605300903,,500.0,,,,500.0,,,,1763260695.9318836
466944,2.50842422246933e-05,0.0010266449535265565,4809,637.8034360408783,-0.00034397467970848083,,0.0,0.6118881702423096,4.023313522338867e-06,,764.0,-0.15817487239837646,1.9892473574145697e-05,1763260696.275659
467328,0.0001831352710723877,0.0018376550870016217,4813,638.1415858268738,-0.00033923983573913574,,0.0,0.5895401239395142,2.5853514671325684e-06,,764.0,-0.28168272972106934,1.9662058548419736e-05,1763260696.6138089
471168,0.00022086407989263535,248.15948486328125,4851,641.614604473114,-8.674710988998413e-05,,0.0,0.5847896337509155,1.9511207938194275e-06,,766.0,0.00022149085998535156,1.7357910110149533e-05,1763260700.0868275
471296,0.00042203348129987717,0.0015916158445179462,4852,641.7247471809387,-0.0006354376673698425,,0.0,0.5957881212234497,6.183050572872162e-06,,766.0,0.010834932327270508,1.7281105101574212e-05,1763260700.1969702
