losses/explained_variance,global_step,charts/episodic_return,charts/SPS,losses/entropy,charts/learning_rate,_step,_timestamp,losses/old_approx_kl,losses/approx_kl,losses/clipfrac,losses/value_loss,losses/policy_loss,charts/episodic_length,_runtime
0.00011515617370605469,147328,,543.0,0.5219523310661316,0.00021167434169910848,1626,1763260356.180784,-0.0002609509974718094,2.507120370864868e-06,0.0,296.4917297363281,-0.00018347986042499542,,297.71157789230347
-0.31987929344177246,148608,,544.0,0.4405832588672638,0.00021090629161335528,1638,1763260357.8269413,0.002562900073826313,0.0013945037499070168,0.001953125,0.0006284455885179341,-0.003041967749595642,,299.35773515701294
-0.061777353286743164,153600,,550.0,0.5531029105186462,0.00020791091083083302,1687,1763260363.6902912,0.012686937116086483,0.0033776937052607536,0.001953125,0.00047849456313997507,-0.02142949402332306,,305.2210850715637
-0.5330506563186646,158208,,554.0,0.47218379378318787,0.0002051459305221215,1732,1763260370.2952616,-0.0006699860095977783,6.172433495521545e-05,0.0,0.00014173236559145153,0.0011168718338012695,,311.8260555267334
-0.7832510471343994,159488,,555.0,0.5196320414543152,0.0002043778804363683,1745,1763260372.2359557,-0.0002613496035337448,0.0005940049886703491,0.0,0.0045669409446418285,-0.006210237741470337,,313.7667496204376
,160293,500.0,,,,1753,1763260373.7414408,,,,,,500.0,315.27223467826843
-6.079673767089844e-06,160384,,554.0,0.5244304537773132,0.00020384024537634104,1754,1763260373.93747,0.0019558751955628395,7.481314241886139e-06,0.0,434.31951904296875,0.0005554594099521637,,315.4682638645172
-0.006971836090087891,161536,,555.0,0.544561505317688,0.00020314900029916316,1765,1763260375.932308,-0.0018703136593103409,0.00031518563628196716,0.0,0.004656805656850338,0.004261717200279236,,317.4631018638611
,161793,500.0,,,,1768,1763260376.396352,,,,,,500.0,317.9271459579468
,162793,500.0,,,,1777,1763260377.8882992,,,,,,500.0,319.41909313201904
-5.245208740234375e-05,166912,,558.0,0.45400941371917725,0.0001999231899389997,1818,1763260383.8996549,0.0008391831070184708,0.0004938207566738129,0.0,120.76534271240234,0.006009090691804886,,325.43044877052307
-0.05574536323547363,167424,,558.0,0.5428011417388916,0.00019961596990469843,1823,1763260384.7074568,-0.004511978477239609,0.000455731526017189,0.0,0.00442345580086112,0.001486070454120636,,326.2382507324219
,170293,500.0,,,,1851,1763260388.274254,,,,,,500.0,329.8050479888916
,170793,500.0,,,,1856,1763260388.8695316,,,,,,500.0,330.4003255367279
0.20255517959594727,172032,,563.0,0.4904005825519562,0.00019685100414790213,1868,1763260390.3558908,0.004513982683420181,0.0002903547137975693,0.0,0.004167698323726654,0.0001283101737499237,,331.8866846561432
0.32998067140579224,172544,,563.0,0.553345263004303,0.00019654378411360085,1873,1763260390.977961,-0.003463374450802803,0.0002916622906923294,0.0,0.0018773084739223123,-0.0037583187222480774,,332.5087549686432
0.16776812076568604,172928,,564.0,0.5493900179862976,0.0001963133690878749,1877,1763260391.452433,0.005988781340420246,0.0008330484852194786,0.0,0.003612291067838669,-0.011613238602876663,,332.9832270145416
-0.0001621246337890625,173824,,565.0,0.5190075039863586,0.00019577573402784765,1886,1763260392.5364506,0.003121740184724331,0.00020040664821863174,0.0,405.42803955078125,-0.0002455376088619232,,334.0672445297241
,174793,500.0,,,,1895,1763260393.5896845,,,,,,500.0,335.12047839164734
-0.004134535789489746,175616,,566.0,0.48409536480903625,0.00019470046390779316,1903,1763260394.6539366,0.002314661629498005,0.0004102783277630806,0.0,0.000117142939416226,-0.0003030337393283844,,336.18473052978516
-8.344650268554688e-05,175872,,567.0,0.4911786913871765,0.00019454685389064252,1906,1763260394.9658644,-0.002100227400660515,0.00044412724673748016,0.0,169.94467163085938,0.005082771182060242,,336.4966583251953
-0.10210192203521729,177152,,567.0,0.5259221792221069,0.00019377880380488932,1918,1763260397.216552,-0.008995489217340946,0.0014854101464152336,0.0,0.00019212186452932656,-0.0025574974715709686,,338.74734592437744
,177293,500.0,,,,1920,1763260397.4639716,,,,,,500.0,338.9947655200958
0.00012564659118652344,179840,,566.0,0.5458406209945679,0.0001921658986248076,1945,1763260402.1667762,0.01006181351840496,0.0005753412842750549,0.0,316.4345397949219,-0.0055023618042469025,,343.6975700855255
,181293,500.0,,,,1959,1763260404.6837928,,,,,,500.0,346.21458673477173
-0.09046363830566406,182784,,567.0,0.5873448848724365,0.00019039938342757523,1973,1763260406.8453493,-0.00804868619889021,0.0013510631397366524,0.001953125,0.0001972971367649734,0.0006502158939838409,,348.3761432170868
0.2037016749382019,183936,,568.0,0.4526520073413849,0.00018970813835039735,1985,1763260408.239923,-0.0006889654323458672,0.00012434553354978561,0.0,0.005013379734009504,0.0008281096816062927,,349.7707169055939
-0.11978161334991455,184576,,569.0,0.5444604754447937,0.00018932411330752075,1991,1763260408.9606884,0.01347859762609005,0.002085873857140541,0.001953125,0.0002546225441619754,-0.00010538939386606216,,350.491482257843
0.0555419921875,185728,,570.0,0.5072182416915894,0.00018863286823034286,2002,1763260410.321676,0.007861190475523472,0.01175200566649437,0.029296875,0.00015775220526847988,-0.05117195099592209,,351.85246992111206
-0.006525993347167969,186240,,571.0,0.537846028804779,0.00018832564819604158,2007,1763260410.918183,0.005203842185437679,5.059037357568741e-05,0.0,0.00014025979908183217,-2.2076070308685303e-05,,352.4489769935608
0.12487262487411499,187136,,571.0,0.5222088098526001,0.00018778801313601434,2016,1763260412.481379,-0.0013602981343865395,0.001007583923637867,0.0,0.00020793857402168214,-0.0008118888363242149,,354.0121729373932
8.153915405273438e-05,187392,,571.0,0.5352138876914978,0.0001876344031188637,2019,1763260412.967734,-0.0007487740367650986,0.00036924146115779877,0.0,501.6333312988281,0.0005243886262178421,,354.4985280036926
4.172325134277344e-06,187904,,571.0,0.5425716042518616,0.00018732718308456242,2024,1763260413.9863122,0.0019444059580564499,5.8282166719436646e-06,0.0,376.20782470703125,-0.0005076155066490173,,355.5171060562134
-0.02000594139099121,188288,,571.0,0.5145799517631531,0.00018709676805883646,2027,1763260414.5949485,0.00045944005250930786,4.209578037261963e-05,0.0,0.00011931239714613184,-0.00139554962515831,,356.1257424354553
-4.4465065002441406e-05,188416,,571.0,0.5150035619735718,0.00018701996305026114,2029,1763260414.877647,0.002111123874783516,7.12815672159195e-05,0.0,223.73313903808594,-0.0012316033244132996,,356.40844082832336
0.013573169708251953,188928,,570.0,0.5188699960708618,0.00018671274301595986,2034,1763260415.8247433,-3.0063092708587646e-05,0.0002630036324262619,0.0,0.004207424819469452,-0.006663993000984192,,357.3555371761322
0.04695594310760498,190080,,570.0,0.513903796672821,0.0001860215124906972,2045,1763260417.9311643,0.0003412244841456413,7.870607078075409e-06,0.0,0.000339809077559039,4.936382174491882e-05,,359.46195816993713
0.19249367713928223,190720,,570.0,0.5563228130340576,0.0001856374874478206,2051,1763260419.0803556,-0.017200306057929993,0.001655534841120243,0.0,0.0001086056581698358,-0.004988361150026321,,360.61114954948425
,190793,500.0,,,,2052,1763260419.129754,,,,,,500.0,360.66054797172546
0.2555142045021057,192640,,570.0,0.4811217188835144,0.0001844854123191908,2070,1763260422.7561646,0.010219438001513481,0.0004965979605913162,0.0,0.0003260049852542579,-0.004002705216407776,,364.28695845603943
-0.419026255607605,193280,,570.0,0.5002835988998413,0.0001841013872763142,2076,1763260423.9230769,-0.001022467389702797,0.0007120873779058456,0.0,0.00016508850967511535,-0.008655346930027008,,365.45387077331543
0.15587639808654785,194944,,569.0,0.5533398985862732,0.00018310292216483504,2093,1763260427.0681067,-0.0027387570589780807,0.0002022571861743927,0.0,0.003807421075180173,-0.0029553882777690887,,368.59890055656433
-0.2989617586135864,195072,,569.0,0.522993266582489,0.00018302611715625972,2094,1763260427.3093166,-0.006822774186730385,0.0007143467664718628,0.0,0.00033498238190077245,-0.013375338166952133,,368.84011054039
4.220008850097656e-05,197376,,570.0,0.601334273815155,0.00018164362700190395,2117,1763260430.8693419,-0.000268823467195034,1.0057352483272552e-05,0.0,515.4185791015625,-0.0007887966930866241,,372.40013575553894
-2.7947986125946045,199808,,572.0,0.5424280166625977,0.00018018433183897287,2141,1763260433.8113608,0.0020760418847203255,0.0006297780200839043,0.0,0.006622623186558485,0.004689894616603851,,375.34215474128723
-0.17338776588439941,200320,,573.0,0.5223506689071655,0.00017987711180467159,2146,1763260434.4221585,0.006875934079289436,0.0006230510771274567,0.0,0.005473565310239792,-0.010209321975708008,,375.95295238494873
,200330,232.0,,,,2147,1763260434.4532235,,,,,,232.0,375.98401737213135
-0.00018596649169921875,200448,,573.0,0.5352717638015747,0.00017980030679609627,2148,1763260434.6047053,0.0053438181057572365,0.00046705175191164017,0.0,199.9571990966797,0.00034105777740478516,,376.1354992389679
-0.06264722347259521,201216,,573.0,0.5647908449172974,0.00017933947674464434,2155,1763260435.517268,-0.0021000420674681664,0.00017506349831819534,0.0,0.00015264253306668252,-0.003325078636407852,,377.04806184768677
0.00013315677642822266,202880,,575.0,0.5191704034805298,0.00017834101163316518,2172,1763260437.5248659,-0.0030799806118011475,0.00013788603246212006,0.0,499.5704345703125,0.0015421323478221893,,379.0556597709656
-0.01383507251739502,204288,,576.0,0.5734376311302185,0.00017749615653883666,2185,1763260439.1305232,-0.007778314873576164,0.0005306228995323181,0.0,0.00011348866974003613,-0.005849592387676239,,380.66131711006165
0.00010800361633300781,204928,,577.0,0.5672301650047302,0.00017711213149596006,2192,1763260439.9176433,0.005543242208659649,0.0004080934450030327,0.0,242.57290649414062,-0.0031220167875289917,,381.4484372138977
0.049863338470458984,205568,,577.0,0.5469759702682495,0.00017672810645308346,2198,1763260440.6743765,0.004185373894870281,0.0003461455926299095,0.0,0.0037928875535726547,-0.006005346775054932,,382.2051703929901
-0.04573047161102295,205696,,577.0,0.553185224533081,0.00017665130144450814,2199,1763260440.829824,0.010616431944072247,0.0010188622400164604,0.0,0.0002046882000286132,-0.003282759338617325,,382.36061787605286
-9.5367431640625e-07,206848,,578.0,0.5534619688987732,0.00017596005636733025,2211,1763260442.187034,-0.0019565923139452934,0.00014952663332223892,0.0,440.64166259765625,0.006118521094322205,,383.71782779693604
-0.00917506217956543,207232,,579.0,0.5430147051811218,0.0001757296413416043,2214,1763260442.6236975,-0.0023118583485484123,7.127504795789719e-05,0.0,0.00010928773554041982,0.002690466120839119,,384.15449142456055
,207830,500.0,,,,2220,1763260443.2780898,,,,,,500.0,384.8088836669922
0.12758588790893555,208128,,580.0,0.6030877232551575,0.00017519200628157705,2223,1763260443.6994228,-0.004842103458940983,0.0004888391122221947,0.0,0.0002963659062515944,0.00242793932557106,,385.2302167415619
,208330,500.0,,,,2225,1763260443.873954,,,,,,500.0,385.40474796295166
9.042024612426758e-05,208384,,580.0,0.5841315388679504,0.0001750383962644264,2226,1763260443.9973714,-0.0047294627875089645,0.0001911204308271408,0.0,256.0393981933594,-0.0020211562514305115,,385.5281653404236
0.11917990446090698,208512,,580.0,0.5271428823471069,0.0001749615912558511,2227,1763260444.1510022,-0.0034699691459536552,0.0001084720715880394,0.0,0.003399457549676299,0.001524096354842186,,385.6817960739136
-0.00012564659118652344,208896,,580.0,0.5102585554122925,0.00017473117623012513,2231,1763260444.5919275,-0.00434995349496603,0.0001968545839190483,0.0,203.32455444335938,-0.0010725967586040497,,386.1227214336395
,209330,500.0,,,,2235,1763260445.0569139,,,,,,500.0,386.58770775794983
-0.00010323524475097656,209920,,581.0,0.5790178179740906,0.0001741167507134378,2241,1763260445.7819474,0.00013678614050149918,0.00010763760656118393,0.0,389.8837890625,0.00015712901949882507,,387.31274127960205
0.09106141328811646,210688,,582.0,0.5926992297172546,0.00017365592066198587,2248,1763260446.5859032,0.0030123041942715645,0.00017667468637228012,0.0,0.0002559125714469701,-0.0021104514598846436,,388.1166970729828
,210830,500.0,,,,2250,1763260446.7491245,,,,,,500.0,388.2799184322357
-0.06285107135772705,211200,,583.0,0.5719053149223328,0.0001733487006276846,2253,1763260447.147026,0.0016826875507831573,7.291510701179504e-05,0.0,0.00012038068234687671,-0.0010638833045959473,,388.6778199672699
3.039836883544922e-05,212992,,584.0,0.5814780592918396,0.0001722734305076301,2272,1763260449.2245471,-8.428655564785004e-05,6.573274731636047e-06,0.0,85.95787811279297,-0.00010780617594718933,,390.75534105300903
0.2762452960014343,213888,,585.0,0.5360865592956543,0.00017173579544760287,2280,1763260450.178906,-0.007603777572512627,0.0005334783345460892,0.0,0.00011554814409464598,0.001345209777355194,,391.7096998691559
,215395,500.0,,,,2295,1763260451.7927175,,,,,,500.0,393.3235113620758
0.0007005929946899414,215552,,587.0,0.581075131893158,0.0001707373303361237,2298,1763260452.092997,-0.0005691712722182274,1.0858289897441864e-05,0.0,237.63719177246094,-0.0011908113956451416,,393.6237909793854
-0.685886025428772,216704,,588.0,0.5816895365715027,0.00017004608525894582,2310,1763260453.3773074,-6.132945418357849e-05,0.0001132674515247345,0.0,0.00040158338379114866,-0.00014575570821762085,,394.9081013202667
,216853,500.0,,,,2312,1763260453.5464833,,,,,,500.0,395.0772771835327
-0.00020253658294677734,217472,,588.0,0.6041519641876221,0.0001695852552074939,2318,1763260454.3223798,-0.004514257423579693,0.000584176741540432,0.0,200.371337890625,-0.0015567578375339508,,395.85317373275757
0.00014126300811767578,217856,,589.0,0.5850546956062317,0.00016935484018176794,2322,1763260454.7747173,0.0035496661439538,9.082723408937454e-05,0.0,463.7305603027344,0.000325571745634079,,396.3055112361908
-0.23118972778320312,218112,,589.0,0.5883888006210327,0.0001692012301646173,2324,1763260455.0463085,-0.002956923097372055,0.0002549886703491211,0.0,0.0003751397307496518,-0.0001886710524559021,,396.57710242271423
-0.39224445819854736,218624,,589.0,0.610328733921051,0.00016889401013031602,2329,1763260455.8045113,0.005883834324777126,0.00031928811222314835,0.0,0.000282072665868327,-0.001521410420536995,,397.3353052139282
0.0062032341957092285,219520,,590.0,0.5327762365341187,0.00016835637507028878,2339,1763260456.8614755,0.0027968334034085274,0.0018162848427891731,0.0,424.34521484375,0.0023133866488933563,,398.39226937294006
,219982,500.0,,,,2343,1763260457.329832,,,,,,500.0,398.86062598228455
,220482,500.0,,,,2348,1763260457.9095154,,,,,,500.0,399.44030928611755
0.0006513595581054688,221056,,591.0,0.5342528223991394,0.00016743471496738493,2354,1763260458.6561434,0.004735596477985382,0.0003448855131864548,0.0,368.9773254394531,-0.001524515450000763,,400.1869373321533
,221982,500.0,,,,2363,1763260459.7055092,,,,,,500.0,401.2363030910492
-0.5201858282089233,224640,,592.0,0.6022878885269165,0.00016528417472727597,2389,1763260463.8535416,0.00045328959822654724,5.8298930525779724e-05,0.0,0.002698269672691822,0.0026778802275657654,,405.3843355178833
-0.10548579692840576,225152,,593.0,0.5328204035758972,0.0001649769546929747,2394,1763260464.4255507,0.001186233013868332,2.1727755665779114e-05,0.0,0.0028014443814754486,0.0020245835185050964,,405.9563446044922
-0.05378413200378418,226688,,593.0,0.5300054550170898,0.00016405529459007084,2409,1763260466.775142,0.0015555201098322868,0.0004931977018713951,0.0,0.0034970715641975403,-0.006284620612859726,,408.3059358596802
-0.14127302169799805,228480,,593.0,0.5594441294670105,0.00016298002447001636,2426,1763260469.6774116,0.004267726093530655,0.0032029878348112106,0.001953125,8.757173782214522e-05,-0.004360591992735863,,411.2082054615021
-0.0014464855194091797,228864,,594.0,0.5571073889732361,0.0001627496094442904,2430,1763260470.1342978,0.0028967075049877167,0.0004768017679452896,0.0,0.00010272009239997715,-0.004392974078655243,,411.665091753006
-0.30172741413116455,230784,,595.0,0.5408860445022583,0.00016159754886757582,2449,1763260472.3591664,0.002170923165977001,1.8781982362270355e-05,0.0,8.86139168869704e-05,-0.000432770699262619,,413.88996028900146
0.09789329767227173,232448,,597.0,0.596034586429596,0.00016059908375609666,2465,1763260474.224347,0.0025914106518030167,4.364922642707825e-05,0.0,7.922992517706007e-05,-0.0010432973504066467,,415.75514101982117
-3.0279159545898438e-05,235008,,599.0,0.5714508891105652,0.00015906298358459026,2491,1763260477.1543674,0.004526178352534771,7.076654583215714e-05,0.0,435.3422546386719,-0.00030366331338882446,,418.6851613521576
0.3769139051437378,235264,,599.0,0.5913873910903931,0.00015890937356743962,2493,1763260477.42295,-0.002418879419565201,2.407282590866089e-05,0.0,0.00022473552962765098,-0.0003344900906085968,,418.95374393463135
-2.944469451904297e-05,236544,,600.0,0.5715813040733337,0.0001581413234816864,2506,1763260478.8085086,-0.0008609369397163391,7.243454456329346e-05,0.0,0.0054175881668925285,0.0006570275872945786,,420.33930253982544
,237420,500.0,,,,2514,1763260479.7224522,,,,,,500.0,421.25324606895447
-0.0001494884490966797,237440,,601.0,0.5457161664962769,0.00015760368842165917,2515,1763260479.8067346,0.002022850327193737,8.857157081365585e-05,0.0,280.9044189453125,-0.0042293742299079895,,421.33752846717834
-0.00016438961029052734,237952,,601.0,0.5806291103363037,0.0001572964683873579,2520,1763260480.3859336,7.487926632165909e-05,0.0001676054671406746,0.0,292.5915222167969,0.0003024563193321228,,421.9167275428772
-0.07157385349273682,239360,,602.0,0.5962927937507629,0.00015645161329302937,2533,1763260481.8938463,0.0008098259568214417,3.375113010406494e-05,0.0,0.00011735390580724925,0.0001818537712097168,,423.4246401786804
4.100799560546875e-05,240000,,603.0,0.5899302363395691,0.00015606758825015277,2540,1763260482.5934088,-0.001069866120815277,4.716403782367706e-05,0.0,215.7099609375,-0.003303561359643936,,424.1242027282715
-0.12861502170562744,240768,,604.0,0.5725805163383484,0.00015560675819870085,2547,1763260483.393013,-0.0008375039324164391,0.00021857861429452896,0.0,0.0001814470160752535,-0.0004939436912536621,,424.92380690574646
,243050,500.0,,,,2570,1763260485.853324,,,,,,500.0,427.3841178417206
0.0004495382308959961,243072,,606.0,0.49512720108032227,0.00015422426804434508,2571,1763260485.9844716,-0.0017673494294285774,0.00011654291301965714,0.0,233.84774780273438,-0.0019610561430454254,,427.5152654647827
-3.814697265625e-05,243584,,606.0,0.5165320038795471,0.0001539170480100438,2576,1763260486.5505962,-0.0009075319394469261,0.00011529680341482162,0.0,441.702880859375,-0.0002179369330406189,,428.0813901424408
0.5042243599891663,243712,,606.0,0.5392715930938721,0.00015384024300146848,2577,1763260486.6873136,-0.004178276285529137,8.835643529891968e-05,0.0,0.003489371621981263,0.002545267343521118,,428.2181074619293
-0.9735219478607178,246912,,609.0,0.5507338643074036,0.00015192011778708547,2608,1763260489.9598126,-0.006582197733223438,0.0015736417844891548,0.0,0.0002509255427867174,-0.017834752798080444,,431.490606546402
,247050,500.0,,,,2610,1763260490.1136732,,,,,,500.0,431.6444671154022
-0.00010502338409423828,249088,,611.0,0.5621014833450317,0.00015061443264130503,2630,1763260492.3412461,-0.0005682846531271935,9.105540812015533e-06,0.0,243.3175811767578,0.0008385777473449707,,433.87204003334045
0.03968822956085205,249728,,611.0,0.538472056388855,0.00015023040759842843,2636,1763260493.0548449,0.004221854731440544,0.000538872554898262,0.0,0.0032533942721784115,-0.0002861134707927704,,434.5856387615204
-0.09209537506103516,250752,,612.0,0.5267046689987183,0.0001496159820817411,2646,1763260494.1732628,-0.0013190144672989845,0.0001390678808093071,0.0,0.0028542308136820793,-0.0005088821053504944,,435.70405673980713
-0.027615666389465332,250880,,612.0,0.5543672442436218,0.00014953917707316577,2647,1763260494.3042638,0.0008254023268818855,0.00012156087905168533,0.0,0.00021140906028449535,0.0005978494882583618,,435.8350577354431
0.07870668172836304,251008,,612.0,0.5613884925842285,0.00014946237206459045,2648,1763260494.4277885,0.00017349794507026672,1.7825514078140259e-06,0.0,0.00010766424384200945,-0.0001122206449508667,,435.95858240127563
,253050,500.0,,,,2668,1763260496.51885,,,,,,500.0,438.0496439933777
,253550,500.0,,,,2673,1763260497.057959,,,,,,500.0,438.5887529850006
,254550,500.0,,,,2683,1763260498.1836557,,,,,,500.0,439.71444964408875
0.00015866756439208984,254976,,616.0,0.5628555417060852,0.00014708141679875553,2687,1763260498.6951935,0.0016674678772687912,0.00012061931192874908,0.0,0.0001265422033611685,0.002252541482448578,,440.2259874343872
0.00013071298599243164,255104,,616.0,0.5390998125076294,0.0001470046117901802,2689,1763260498.8605328,-0.0004837866872549057,7.7810138463974e-05,0.0,341.5652770996094,0.0016409354284405708,,440.3913266658783
-0.1231691837310791,255488,,616.0,0.5486061573028564,0.00014677419676445425,2692,1763260499.2679348,0.0003246879205107689,8.465256541967392e-05,0.0,9.545536886435002e-05,-0.00045529380440711975,,440.7987287044525
,259550,500.0,,,,2732,1763260504.0188093,,,,,,500.0,445.54960322380066
,261550,500.0,,,,2752,1763260506.2567954,,,,,,500.0,447.78758931159973
,262050,500.0,,,,2757,1763260506.821894,,,,,,500.0,448.35268783569336
1.913309097290039e-05,263552,,622.0,0.5665780305862427,0.00014193548122420907,2772,1763260508.489654,0.0030015092343091965,2.080760896205902e-05,0.0,338.4520263671875,-0.0010976232588291168,,450.02044796943665
0.00020265579223632812,264576,,622.0,0.5258188247680664,0.0001413210411556065,2782,1763260509.626517,1.9222497940063477e-05,4.855915904045105e-06,0.0,218.0363006591797,-0.0006098970770835876,,451.157310962677
-0.0034884214401245117,264704,,623.0,0.5221190452575684,0.0001412442361470312,2783,1763260509.7566972,-0.0018380852416157722,0.0001980094239115715,0.0,0.0035572366323322058,0.0006850063800811768,,451.28749108314514
-0.14650118350982666,265728,,623.0,0.5810329914093018,0.00014062979607842863,2793,1763260510.8651385,-0.00039665307849645615,0.00011046882718801498,0.0,0.003891472239047289,-0.0017880182713270187,,452.3959324359894
0.1376698613166809,268928,,626.0,0.4948706328868866,0.00013870967086404562,2824,1763260514.3325882,-0.004034634679555893,0.0002544894814491272,0.0,9.42657352425158e-05,0.004338910803198814,,455.86338210105896
-0.5199722051620483,270848,,627.0,0.5369598865509033,0.00013755761028733104,2843,1763260516.490497,-0.008299818262457848,0.0007082708179950714,0.0,0.00020841797231696546,-0.004947833716869354,,458.02129101753235
-0.496035099029541,272256,,628.0,0.522560715675354,0.00013671275519300252,2857,1763260517.9645305,0.0021876096725463867,0.00013384781777858734,0.0,0.0035765990614891052,-0.0025791674852371216,,459.49532437324524
-0.01938796043395996,274816,,630.0,0.5105848908424377,0.00013517665502149612,2882,1763260520.64705,-0.0008044326677918434,4.785414785146713e-05,0.0,0.00010305673640687019,-0.001733444631099701,,462.1778438091278
-7.748603820800781e-06,275584,,631.0,0.48954275250434875,0.0001347158249700442,2890,1763260521.5006506,-0.005406917072832584,0.00011414755135774612,0.0,284.08551025390625,-0.001377306878566742,,463.03144454956055
-0.13140392303466797,277760,,632.0,0.5699976682662964,0.00013341013982426375,2911,1763260523.8251932,-0.00040167849510908127,5.276966840028763e-05,0.0,0.0031089442782104015,-0.0010247118771076202,,465.35598707199097
0.0977482795715332,280192,,634.0,0.5401067733764648,0.00013195084466133267,2935,1763260526.4952185,-0.006175226531922817,0.00031268876045942307,0.0,0.003192450385540724,-0.008136656135320663,,468.0260124206543
-0.0001327991485595703,281600,,635.0,0.6000591516494751,0.00013110598956700414,2949,1763260528.0417967,-0.0011283988133072853,0.0001267818734049797,0.0,592.9913940429688,0.0042086392641067505,,469.5725905895233
-0.11255824565887451,282752,,636.0,0.5153802037239075,0.00013041474448982626,2960,1763260529.2817388,0.0011900877580046654,3.023352473974228e-05,0.0,0.003670585574582219,-0.0006982013583183289,,470.81253266334534
-0.025683999061584473,284288,,637.0,0.5845109820365906,0.00012949308438692242,2975,1763260530.932568,-0.0005995752289891243,1.7012469470500946e-05,0.0,0.0027313674800097942,0.0005134493112564087,,472.4633619785309
-0.06132793426513672,285696,,638.0,0.6187966465950012,0.0001286482292925939,2989,1763260532.4749002,-0.0025799116119742393,4.2640604078769684e-05,0.0,0.0029273349791765213,0.0011207424104213715,,474.0056941509247
,286550,500.0,,,,2997,1763260533.3622737,,,,,,500.0,474.8930675983429
-0.08205139636993408,288000,,639.0,0.5537779927253723,0.00012726573913823813,3011,1763260534.948172,-0.0006614597514271736,0.00022399704903364182,0.0,0.00011224539775867015,-0.0016292482614517212,,476.4789659976959
,292050,500.0,,,,3051,1763260539.1577516,,,,,,500.0,480.68854546546936
-0.19287502765655518,292224,,642.0,0.5865887403488159,0.0001247311884071678,3053,1763260539.395783,0.0010178769007325172,4.4529326260089874e-05,0.0,0.0026611739303916693,-0.00043723732233047485,,480.92657685279846
,293550,500.0,,,,3066,1763260540.744262,,,,,,500.0,482.27505588531494
-0.1730271577835083,294016,,644.0,0.6202727556228638,0.0001236559182871133,3070,1763260541.2266524,-0.0009792381897568703,2.8216280043125153e-05,0.0,9.793328354135156e-05,-0.0006477087736129761,,482.7574462890625
-0.14812719821929932,295168,,645.0,0.6316936612129211,0.00012296467320993543,3083,1763260542.496167,-0.0003717886283993721,1.4268793165683746e-05,0.0,0.00012894830433651805,0.00032369792461395264,,484.02696084976196
-0.7136249542236328,296704,,646.0,0.5813674330711365,0.00012204301310703158,3098,1763260544.0590587,-0.0028709806501865387,9.644404053688049e-05,0.0,0.00015178596368059516,-0.002792544662952423,,485.5898525714874
-0.07793247699737549,297216,,646.0,0.5687841176986694,0.0001217357930727303,3103,1763260544.5898871,-0.00853173341602087,0.0009226901456713676,0.0,0.00021038789418525994,0.006908278912305832,,486.1206810474396
,299557,500.0,,,,3127,1763260546.8357701,,,,,,500.0,488.36656403541565
-0.5295990705490112,299776,,648.0,0.6100455522537231,0.0001201996929012239,3129,1763260547.046521,-0.004540083929896355,9.953975677490234e-05,0.0,0.0025906432420015335,0.0012223143130540848,,488.5773148536682
-7.176515579223633,301056,,649.0,0.5969056487083435,0.0001194316428154707,3141,1763260548.196346,-0.00766251515597105,0.0004551326856017113,0.0,0.0003365146985743195,-0.006616901606321335,,489.7271399497986
-4.982948303222656e-05,301184,,649.0,0.4995478689670563,0.00011935483780689538,3143,1763260548.3090558,0.009342490695416927,0.00034504104405641556,0.0,0.0005395879852585495,-0.003117084503173828,,489.8398497104645
,301557,500.0,,,,3146,1763260548.5702062,,,,,,500.0,490.1010000705719
,303057,500.0,,,,3161,1763260549.9618506,,,,,,500.0,491.49264454841614
-0.17784392833709717,304000,,652.0,0.5793006420135498,0.00011766512761823833,3170,1763260550.828734,0.0005984185263514519,2.5593675673007965e-05,0.0,0.00012889249774161726,0.00012454204261302948,,492.3595278263092
-0.007835745811462402,305280,,653.0,0.5642063021659851,0.00011689708480844274,3183,1763260552.0050743,0.001306477002799511,8.327607065439224e-05,0.0,0.0024052741937339306,-0.002835940569639206,,493.5358681678772
-0.019363880157470703,305792,,654.0,0.6090599298477173,0.00011658986477414146,3188,1763260552.4571795,1.0404735803604126e-05,2.2172927856445312e-05,0.0,0.00305353756994009,-0.0016328617930412292,,493.9879734516144
-0.22207796573638916,308736,,656.0,0.536713182926178,0.0001148233495769091,3217,1763260555.1250465,-0.0015608510002493858,0.0004244958981871605,0.0,0.0035586971789598465,-0.007896136492490768,,496.6558403968811
0.05490618944168091,309504,,657.0,0.5728455185890198,0.00011436251952545717,3224,1763260555.7976072,-0.0013555251061916351,0.00027652643620967865,0.0,0.00012930340017192066,0.002841530367732048,,497.3284010887146
-0.08970725536346436,311808,,659.0,0.6246863603591919,0.00011298002937110141,3247,1763260557.8727038,-0.0015130182728171349,3.569852560758591e-05,0.0,0.0011183797614648938,-0.00421568751335144,,499.40349769592285
8.279085159301758e-05,312064,,659.0,0.5975699424743652,0.00011282641935395077,3250,1763260558.0945704,0.0032904045656323433,8.752848953008652e-05,0.0,385.58294677734375,0.002859055995941162,,499.62536430358887
-0.10534584522247314,312320,,659.0,0.5457000136375427,0.00011267280933680013,3252,1763260558.353561,-0.0010913051664829254,8.072517812252045e-05,0.0,0.00011083725257776678,0.0002161376178264618,,499.8843548297882
2.7418136596679688e-05,312576,,659.0,0.5508549809455872,0.00011251919931964949,3255,1763260558.5756881,-0.0005277330055832863,2.1063722670078278e-05,0.0,199.0470733642578,0.0006672628223896027,,500.1064820289612
