losses/explained_variance,_runtime,losses/value_loss,charts/learning_rate,losses/clipfrac,global_step,_timestamp,losses/entropy,losses/policy_loss,_step,losses/old_approx_kl,charts/episodic_length,losses/approx_kl,charts/SPS,charts/episodic_return
0.08446359634399414,308.0874843597412,0.004069177433848381,0.00020076804503332824,0.0,165504,1763260366.5619543,0.553982138633728,0.0012843608856201172,1877,-0.005505296401679516,,0.00019046571105718613,588.0,
0.00030541419982910156,309.4832112789154,395.6801452636719,0.000200230409973301,0.0,166400,1763260367.9576812,0.47355809807777405,-0.0032632839865982533,1886,0.003538914956152439,,0.0005183843895792961,588.0,
,310.6537182331085,,,,167368,1763260369.1281881,,,1895,,500.0,,,500.0
-0.5016504526138306,311.6608319282532,0.00038850473356433213,0.0001991551398532465,0.0,168192,1763260370.1353018,0.470353364944458,0.0056714508682489395,1903,0.001029323786497116,,0.0009399671107530594,590.0,
0.00012183189392089844,312.00855684280396,373.07647705078125,0.00019900152983609587,0.0,168448,1763260370.4830267,0.532116711139679,-0.00016786158084869385,1906,0.0004995726048946381,,3.802962601184845e-05,590.0,
-0.2029644250869751,313.8511724472046,0.000444045290350914,0.00019823347975034267,0.0078125,169728,1763260372.3256423,0.4747244715690613,-0.012833759188652039,1918,0.0030307890847325325,,0.0016144318506121635,590.0,
,314.0826416015625,,,,169868,1763260372.5571115,,,1920,,500.0,,,500.0
-0.2428499460220337,318.3118336200714,0.0049990639090538025,0.00019654378411360085,0.0,172544,1763260376.7863035,0.5356194972991943,-0.003249858506023884,1945,0.0018753232434391975,,0.0009091431275010109,591.0,
-8.380413055419922e-05,320.4645404815674,264.8768005371094,0.00019569892901927233,0.0,173952,1763260378.9390104,0.5389224886894226,0.0028170794248580933,1959,-0.0018048183992505074,,0.00017850007861852646,592.0,
,322.23884773254395,,,,175368,1763260380.7133176,,,1973,,500.0,,,500.0
-0.021807074546813965,323.8302175998688,0.00040339061524719,0.0001940860238391906,0.0,176640,1763260382.3046875,0.5434396862983704,-0.0006867051124572754,1985,0.007155518978834152,,0.00015122443437576294,594.0,
-0.3391064405441284,324.8877098560333,0.0002586517366580665,0.000193701998796314,0.0,177280,1763260383.3621798,0.5937306880950928,0.0013155387714505196,1991,0.008723392151296139,,0.002409643493592739,594.0,
,326.4472713470459,,,,178368,1763260384.9217412,,,2002,,500.0,,,500.0
,327.0522925853729,,,,178868,1763260385.5267625,,,2007,,500.0,,,500.0
-0.27994275093078613,328.20680236816406,0.000203934105229564,0.0001921658986248076,0.0,179840,1763260386.6812723,0.5763636827468872,-0.003952262923121452,2016,0.0029633399099111557,,0.004132578149437904,596.0,
-0.44454526901245117,328.53790378570557,0.006459787953644991,0.00019201228860765696,0.0,180096,1763260387.0123737,0.5900329351425171,-0.008590105921030045,2019,0.00019347574561834335,,0.0006188852712512016,596.0,
-0.10157263278961182,329.1573238372803,0.00378331053070724,0.00019170506857335567,0.0,180608,1763260387.6317937,0.5831459760665894,0.0015241727232933044,2024,0.0034007979556918144,,0.000309542752802372,597.0,
,329.471643447876,,,,180868,1763260387.9461133,,,2027,,500.0,,,500.0
-0.27684009075164795,329.7559106349945,0.002091681584715843,0.0001913978485390544,0.0,181120,1763260388.2303805,0.5622510313987732,-0.011232927441596985,2029,-0.0070872195065021515,,0.0006250552833080292,597.0,
0.17201536893844604,330.3122236728668,0.0002133376692654565,0.0001910906285047531,0.0,181632,1763260388.7866936,0.5324777364730835,-0.02272416651248932,2034,0.005983632989227772,,0.000877070240676403,598.0,
-0.057281494140625,331.60535168647766,6.830288475612178e-05,0.00019039938342757523,0.0,182784,1763260390.0798216,0.5177654027938843,-0.01057509332895279,2045,0.006152563728392124,,0.0009353915229439735,599.0,
,332.25265645980835,,,,183368,1763260390.7271264,,,2051,,500.0,,,500.0
9.429454803466797e-05,332.38476753234863,596.7315063476562,0.00019001535838469863,0.0,183424,1763260390.8592374,0.5701708793640137,-0.010324463248252869,2052,-0.004826229065656662,,0.0005986373871564865,599.0,
-0.06554365158081055,334.64104771614075,0.00023772215354256332,0.00018886328325606883,0.0,185344,1763260393.1155176,0.592292308807373,0.0006065815687179565,2070,0.002640487626194954,,0.0007229819893836975,601.0,
,335.28080558776855,,,,185868,1763260393.7552755,,,2076,,500.0,,,500.0
5.304813385009766e-06,337.342143535614,538.0576782226562,0.0001876344031188637,0.0,187392,1763260395.8166134,0.44325658679008484,0.00222034752368927,2093,-0.003966565243899822,,0.0006518205627799034,603.0,
,337.38431429862976,,,,187396,1763260395.8587842,,,2094,,70.0,,,70.0
,340.83074617385864,,,,189649,1763260399.305216,,,2117,,57.0,,,57.0
0.07205820083618164,344.93336391448975,0.00016812206013128161,0.00018479263235349208,0.0,192128,1763260403.4078338,0.5058299899101257,0.000267944298684597,2141,-0.005796755664050579,,0.0004345038905739784,603.0,
-0.21072673797607422,345.751583814621,0.00017350076814182103,0.0001844854123191908,0.0,192640,1763260404.2260537,0.4854363799095154,-0.005916289985179901,2146,0.006391327828168869,,0.0011460743844509125,603.0,
,345.80723905563354,,,,192649,1763260404.281709,,,2147,,500.0,,,500.0
-2.5510787963867188e-05,346.0199387073517,168.9136962890625,0.00018440860731061548,0.0,192768,1763260404.4944086,0.5829491019248962,0.006171535700559616,2148,-0.0013486146926879883,,0.0004059150815010071,603.0,
-0.5969835519790649,347.17576837539673,0.00021249495330266654,0.00018394777725916356,0.0,193536,1763260405.6502383,0.5326563715934753,-0.005644947290420532,2155,-0.0016460847109556198,,0.0004642251878976822,603.0,
0.0003771185874938965,349.29124093055725,421.0189208984375,0.0001829493121476844,0.0,195200,1763260407.7657108,0.5654307007789612,-0.0003509819507598877,2172,-0.0002140505239367485,,2.994295209646225e-05,604.0,
-0.6597162485122681,350.95950984954834,0.00015612119750585407,0.00018210445705335587,0.001953125,196608,1763260409.4339797,0.4890076816082001,0.012813659384846687,2185,-0.014934567734599113,,0.0018356293439865112,606.0,
-7.510185241699219e-05,351.7775242328644,525.7410888671875,0.00018172043201047927,0.0,197248,1763260410.2519941,0.5774320960044861,0.0032501816749572754,2192,0.0038598841056227684,,0.0001695072278380394,606.0,
-0.20069217681884766,352.58280062675476,0.003474185708910227,0.00018133640696760267,0.0,197888,1763260411.0572705,0.4902645945549011,-0.005504302680492401,2198,0.0029450273141264915,,0.0002613971009850502,607.0,
0.2544376254081726,352.7305028438568,0.00020612952357623726,0.00018125960195902735,0.0,198016,1763260411.2049727,0.4819261133670807,-0.011305280029773712,2199,0.008869127370417118,,0.0007849717512726784,607.0,
-2.872943878173828e-05,354.67899990081787,115.68994903564453,0.00018056835688184947,0.0,199168,1763260413.1534698,0.5847241878509521,7.058866322040558e-05,2211,0.00017677899450063705,,1.9120052456855774e-06,607.0,
0.02774721384048462,355.29334926605225,9.247697016689926e-05,0.0001803379418561235,0.0,199552,1763260413.7678192,0.542762041091919,-0.0031670555472373962,2214,0.00538299884647131,,0.0005648424848914146,607.0,
,356.1137001514435,,,,200149,1763260414.58817,,,2220,,500.0,,,500.0
-0.22538185119628906,356.7101399898529,0.00016159132064785808,0.00017980030679609627,0.0,200448,1763260415.18461,0.5647199749946594,-0.0019665993750095367,2223,-0.0009213034063577652,,0.0011890288442373276,607.0,
,356.9180328845978,,,,200649,1763260415.3925028,,,2225,,500.0,,,500.0
0.002383410930633545,357.131130695343,292.04736328125,0.00017964669677894562,0.0,200704,1763260415.6056006,0.46498942375183105,-0.00018635019659996033,2226,0.00395483523607254,,9.629875421524048e-05,607.0,
-0.942162275314331,357.35610604286194,0.005797483026981354,0.0001795698917703703,0.0,200832,1763260415.830576,0.5322616100311279,-0.007893174886703491,2227,-0.004866336472332478,,0.0002260180190205574,607.0,
-0.00045490264892578125,358.00382256507874,435.5092468261719,0.00017933947674464434,0.0,201216,1763260416.4782925,0.51633220911026,0.007349198684096336,2231,-0.00013027433305978775,,0.00045621488243341446,607.0,
,358.64654517173767,,,,201649,1763260417.121015,,,2235,,500.0,,,500.0
-0.00010859966278076172,359.67376375198364,127.14601135253906,0.00017872503667604178,0.0,202240,1763260418.1482337,0.48736709356307983,-0.00046855397522449493,2241,0.0013063540682196617,,0.00010481942445039749,607.0,
-0.1066427230834961,360.8270330429077,0.0002638529986143112,0.00017826420662458986,0.0,203008,1763260419.301503,0.5447801947593689,0.005611345171928406,2248,0.014590823091566563,,0.0004516085609793663,607.0,
,361.07990169525146,,,,203149,1763260419.5543716,,,2250,,500.0,,,500.0
-1.1253118515014648,361.6822016239166,0.0006503800977952778,0.00017795698659028858,0.0,203520,1763260420.1566715,0.4525449275970459,0.013583242893218994,2253,0.01742583140730858,,0.001011451706290245,607.0,
-0.37737083435058594,364.99088191986084,0.00023571714700665325,0.00017680491146165878,0.0,205440,1763260423.4653518,0.405772864818573,0.0008356645703315735,2272,-0.002161448821425438,,2.139061689376831e-05,607.0,
-2.6941299438476562e-05,366.2885847091675,309.81121826171875,0.00017634408141020685,0.0,206208,1763260424.7630546,0.5185683965682983,0.0027078986167907715,2280,0.0036003384739160538,,0.0002705845981836319,607.0,
0.0001456141471862793,368.81769466400146,363.7235107421875,0.000175422421307303,0.0,207744,1763260427.2921646,0.4694192111492157,0.008619245141744614,2295,-0.004448669962584972,,0.0007712831720709801,607.0,
0.08381158113479614,369.4332711696625,0.00012353298370726407,0.00017519200628157705,0.0,208128,1763260427.907741,0.5055974125862122,-0.0016500316560268402,2298,-0.001622936688363552,,0.00027309078723192215,607.0,
0.11579757928848267,371.194251537323,0.0048544323071837425,0.00017450076120439917,0.0,209280,1763260429.6687214,0.5454210042953491,-0.0037542395293712616,2310,0.0036765551194548607,,0.00015585403889417648,607.0,
-0.03551220893859863,371.4935281276703,0.0002595979312900454,0.00017434715118724853,0.0,209536,1763260429.967998,0.538641095161438,-0.002113819122314453,2312,0.0015236428007483482,,0.0002454044297337532,607.0,
,372.1398777961731,,,,210149,1763260430.6143477,,,2318,,500.0,,,500.0
-0.13650357723236084,372.72350811958313,0.00017246657807845622,0.0001737327256705612,0.0,210560,1763260431.197978,0.5279960036277771,-3.7439167499542236e-05,2322,0.0006369249895215034,,0.0003610318526625633,608.0,
5.364418029785156e-05,372.8573546409607,101.7226791381836,0.00017365592066198587,0.0,210688,1763260431.3318245,0.4807230234146118,-0.0003885887563228607,2324,-0.0026795687153935432,,5.1653943955898285e-05,608.0,
6.0677528381347656e-05,373.46617460250854,217.78709411621094,0.0001733487006276846,0.0,211200,1763260431.9406445,0.5899537205696106,-0.0010643750429153442,2329,-0.001771773211658001,,0.000406079925596714,608.0,
0.00011831521987915039,374.64353036880493,580.4497680664062,0.00017273426055908203,0.0,212224,1763260433.1180003,0.5042393803596497,0.0035298913717269897,2339,-0.001750280149281025,,0.00015586521476507187,609.0,
,375.1098725795746,,,,212649,1763260433.5843425,,,2343,,500.0,,,500.0
,375.71606397628784,,,,213149,1763260434.1905339,,,2348,,500.0,,,500.0
2.378225326538086e-05,376.48486495018005,294.26434326171875,0.0001718126004561782,0.0,213760,1763260434.9593349,0.5151402354240417,-0.0006263107061386108,2354,0.0021894630044698715,,0.00024187564849853516,611.0,
-4.00543212890625e-05,377.5801923274994,644.46240234375,0.00017127496539615095,0.0,214656,1763260436.0546622,0.5246261954307556,0.0064241960644721985,2363,-0.003949394449591637,,0.0005889534950256348,611.0,
-0.20588791370391846,380.69630789756775,0.004586284048855305,0.00016966206021606922,0.0,217344,1763260439.1707778,0.4470883309841156,-0.0024619968608021736,2389,0.0033843424171209335,,0.00022184662520885468,613.0,
0.10695558786392212,381.3089916706085,0.0050702472217381,0.00016935484018176794,0.0,217856,1763260439.7834616,0.5158162713050842,-0.00994400680065155,2394,-0.006077130325138569,,0.000976809300482273,614.0,
,385.03169202804565,,,,221149,1763260443.506162,,,2426,,500.0,,,500.0
-0.1801145076751709,385.5619168281555,0.00016569164290558547,0.00016712749493308365,0.0,221568,1763260444.0363867,0.43168696761131287,8.98018479347229e-05,2430,0.004319868981838226,,0.00026535429060459137,617.0,
-0.04475414752960205,387.7870817184448,0.00024856693926267326,0.00016597541980445385,0.0,223488,1763260446.2615516,0.49533599615097046,0.0048606060445308685,2449,-0.0024826573207974434,,0.00027169007807970047,618.0,
,389.6083161830902,,,,225149,1763260448.082786,,,2465,,500.0,,,500.0
2.6106834411621094e-05,392.6879086494446,95.63502502441406,0.00016344085452146828,0.0,227712,1763260451.1623785,0.47328537702560425,0.0019379109144210815,2491,-1.6516074538230896e-05,,2.0213425159454346e-05,622.0,
-0.19167077541351318,392.9955952167511,0.00020591486827470362,0.00016328724450431764,0.0,227968,1763260451.470065,0.4621391296386719,0.0025448761880397797,2493,0.00121248047798872,,0.0001288866624236107,622.0,
0.0003107786178588867,394.50412917137146,568.287109375,0.00016251919441856444,0.0,229248,1763260452.978599,0.41358447074890137,-0.0003894716501235962,2506,0.001308412291109562,,1.544039696455002e-05,623.0,
0.015367209911346436,395.49845933914185,0.00012603984214365482,0.00016198157391045243,0.0,230144,1763260453.9729292,0.4245496094226837,-0.0005915574729442596,2514,0.0015471866354346275,,2.9585324227809906e-05,623.0,
,395.5313820838928,,,,230149,1763260454.005852,,,2515,,500.0,,,500.0
0.00012922286987304688,396.1814510822296,314.30517578125,0.00016167435387615114,0.0,230656,1763260454.655921,0.5598689317703247,-0.0030430592596530914,2520,0.0031988313421607018,,0.00015127379447221756,624.0,
0.06747257709503174,397.96334624290466,8.987590263132006e-05,0.00016082949878182262,0.001953125,232064,1763260456.4378161,0.4243924021720886,-0.012457523494958878,2533,-0.012158541940152645,,0.0014904169365763664,624.0,
3.8743019104003906e-05,398.7624008655548,124.77620697021484,0.00016044547373894602,0.0,232704,1763260457.2368708,0.4803082048892975,3.353133797645569e-05,2540,0.0001263665035367012,,6.713904440402985e-06,625.0,
-0.009851217269897461,399.68202018737793,0.00016512851289007813,0.0001599846436874941,0.001953125,233472,1763260458.15649,0.46713748574256897,-0.007439844310283661,2547,0.01544344611465931,,0.0018942710012197495,625.0,
5.3048133850097656e-05,402.45546674728394,0.0007788194925524294,0.00015860215353313833,0.0,235776,1763260460.9299366,0.4756264388561249,-0.009700264781713486,2570,0.00821731984615326,,0.0005410127341747284,627.0,
0.03566044569015503,402.65228176116943,0.00013176855281926692,0.00015852534852456301,0.0,235904,1763260461.1267517,0.5178207159042358,-0.0006704572588205338,2571,-0.003623904660344124,,0.0004608277231454849,627.0,
-0.23678803443908691,403.481782913208,8.144402090692893e-05,0.00015821812849026173,0.0,236416,1763260461.9562528,0.5357418060302734,0.000591769814491272,2576,-0.0010213293135166168,,0.0002341233193874359,627.0,
0.2979733943939209,403.67024755477905,8.567810436943546e-05,0.0001581413234816864,0.0,236544,1763260462.1447175,0.5383569002151489,-4.09688800573349e-05,2577,-0.002467120997607708,,0.00019432324916124344,627.0,
,408.04364800453186,,,,239649,1763260466.518118,,,2608,,500.0,,,500.0
0.05541431903839111,408.42969274520874,0.004030013456940651,0.0001561443932587281,0.0,239872,1763260466.9041626,0.5312149524688721,0.00038332492113113403,2610,0.003903261385858059,,0.00020126160234212875,628.0,
0.039677202701568604,411.36295914649963,0.0001975545601453632,0.00015491551312152296,0.0,241920,1763260469.837429,0.5211024880409241,0.0023643821477890015,2630,-0.000899449922144413,,0.00010477099567651749,628.0,
-0.07436764240264893,412.06547021865845,0.00014723060303367674,0.00015453148807864636,0.0,242560,1763260470.53994,0.5252967476844788,0.0019381456077098846,2636,0.004267756827175617,,8.498597890138626e-05,629.0,
-0.009441494941711426,413.22771668434143,0.00011898580123670399,0.0001539170480100438,0.0,243584,1763260471.7021866,0.5449352264404297,0.0035400819033384323,2646,-0.008680968545377254,,0.0003731800243258476,630.0,
,413.2645330429077,,,,243649,1763260471.739003,,,2647,,500.0,,,500.0
-6.556510925292969e-05,413.4028437137604,236.62098693847656,0.00015384024300146848,0.0,243712,1763260471.8773136,0.55140620470047,7.929839193820953e-05,2648,0.0022500520572066307,,7.470976561307907e-05,630.0,
8.410215377807617e-05,415.73921847343445,105.96566772460938,0.00015261136286426336,0.001953125,245760,1763260474.2136884,0.5489534139633179,0.0030434727668762207,2668,0.004052411764860153,,0.0018167085945606232,631.0,
-8.046627044677734e-05,416.31316447257996,105.07710266113281,0.00015230414282996207,0.0,246272,1763260474.7876344,0.548019528388977,-0.0033088475465774536,2673,0.002829207107424736,,0.0004446636885404587,632.0,
-0.15906929969787598,417.45863795280457,0.0032781364861875772,0.0001516897027613595,0.0,247296,1763260475.9331079,0.5316221714019775,-0.0036601275205612183,2683,-0.001648896373808384,,0.00039087142795324326,632.0,
0.00019317865371704102,417.90852642059326,147.24205017089844,0.00015145928773563355,0.0,247680,1763260476.3829963,0.45354992151260376,0.005825802683830261,2687,-0.0009145932272076607,,0.00048291590064764023,633.0,
0.012237906455993652,418.1736078262329,0.00018461629224475473,0.0001513056777184829,0.0,247936,1763260476.6480777,0.4998601973056793,-0.00031960010528564453,2689,-0.004937844350934029,,0.0005364716053009033,633.0,
-0.00011980533599853516,418.46707820892334,482.4904479980469,0.00015115206770133227,0.0,248192,1763260476.941548,0.5084043741226196,7.977709174156189e-05,2692,3.627873957157135e-05,,6.236135959625244e-06,633.0,
-0.42267906665802,422.9447236061096,0.002915250835940242,0.00014869432197883725,0.0,252288,1763260481.4191935,0.49743691086769104,0.00012470781803131104,2732,0.005053749307990074,,0.00018558278679847717,636.0,
-0.6992623805999756,425.1569013595581,0.00314121600240469,0.00014746544184163213,0.0,254336,1763260483.6313713,0.48064523935317993,-0.0001485869288444519,2752,0.003137962892651558,,6.942823529243469e-05,638.0,
0.048983633518218994,425.706173658371,0.00344818364828825,0.00014715822180733085,0.0,254848,1763260484.1806436,0.5387187600135803,0.0008799806237220764,2757,-0.000775718130171299,,0.00013182591646909714,638.0,
-0.003264904022216797,427.48044776916504,0.0036300967913120985,0.000146236561704427,0.0,256384,1763260485.9549177,0.5588375926017761,-0.0015536323189735413,2772,-0.0039051417261362076,,0.00020478852093219757,639.0,
-0.08217644691467285,428.65765857696533,0.0001705663453321904,0.00014562212163582444,0.0,257408,1763260487.1321285,0.5209969878196716,-0.004353899508714676,2782,-0.003210911527276039,,0.0004468914121389389,640.0,
-0.21673524379730225,428.7914619445801,0.00013960224168840796,0.00014554531662724912,0.0,257536,1763260487.2659318,0.5726884007453918,-0.003669261932373047,2783,-0.0031185457482934,,0.00035934802144765854,640.0,
-0.0329132080078125,429.9324314594269,0.00011303726205369458,0.00014493087655864656,0.0,258560,1763260488.4069014,0.588939368724823,-0.003136083483695984,2793,0.004221126437187195,,0.00017099641263484955,641.0,
,433.37119913101196,,,,261649,1763260491.845669,,,2824,,500.0,,,500.0
0.00027382373809814453,435.52974796295166,145.9926300048828,0.00014193548122420907,0.0,263552,1763260494.0042179,0.5086636543273926,-0.0004130164161324501,2843,-0.0004105055704712868,,1.0776333510875702e-05,644.0,
,436.90330839157104,,,,264779,1763260495.3777783,,,2857,,500.0,,,500.0
-8.177757263183594e-05,439.7570540904999,264.15045166015625,0.00013970813597552478,0.0,267264,1763260498.231524,0.5447492599487305,0.0014160722494125366,2882,-0.0026082713156938553,,0.0001834779977798462,646.0,
,440.67639899253845,,,,268159,1763260499.150869,,,2890,,500.0,,,500.0
-2.3484230041503906e-05,443.435560464859,296.6802978515625,0.00013794163533020765,0.0,270208,1763260501.9100304,0.6141809225082397,0.002606987953186035,2911,-0.0053209057077765465,,4.8908405005931854e-05,648.0,
-0.33560454845428467,446.1414258480072,0.00018948243814520538,0.00013648234016727656,0.0,272640,1763260504.6158957,0.5196106433868408,0.000530678778886795,2935,-0.005320236086845398,,0.000517822802066803,649.0,
-0.2716410160064697,447.71356892585754,0.003277786774560809,0.00013563748507294804,0.0,274048,1763260506.1880388,0.5472959876060486,0.00040145590901374817,2949,-0.00483808945864439,,9.744707494974136e-05,650.0,
-2.7023327350616455,448.95630645751953,0.00026880527730099857,0.00013494623999577016,0.0,275200,1763260507.4307764,0.5406126976013184,-0.017702791839838028,2960,-0.003075673244893551,,0.0009769042953848839,651.0,
0.40750229358673096,450.6100027561188,0.00014433143951464444,0.0001340245798928663,0.0,276736,1763260509.0844727,0.5131272077560425,-0.0021770671010017395,2975,0.0008232928812503815,,7.74674117565155e-05,652.0,
-0.0029096603393554688,452.1469533443451,0.00016388129733968526,0.0001331797247985378,0.001953125,278144,1763260510.6214232,0.47997528314590454,-0.03016255982220173,2989,0.028146902099251747,,0.0024178577587008476,653.0,
8.493661880493164e-05,452.9798901081085,230.64776611328125,0.00013271889474708587,0.0,278912,1763260511.45436,0.5696073174476624,0.004581749439239502,2997,0.0017821555957198143,,0.0002531604841351509,654.0,
,454.5758786201477,,,,280333,1763260513.0503485,,,3011,,500.0,,,500.0
-0.07824242115020752,459.0715298652649,0.0029991669580340385,0.0001294162793783471,0.0,284416,1763260517.5459998,0.5805975794792175,-0.0006820820271968842,3051,0.002886689268052578,,0.000204441137611866,657.0,
-0.17869973182678223,459.3355462551117,0.00012863556912634522,0.00012926266936119646,0.0,284672,1763260517.8100162,0.5490962266921997,-0.0033997632563114166,3053,-0.0003797728568315506,,0.0006343405693769455,657.0,
-1.1603622436523438,460.7375416755676,0.00042600231245160103,0.00012849461927544326,0.0,285952,1763260519.2120116,0.5100493431091309,-0.0036225616931915283,3066,0.0012913402169942856,,0.00010825507342815399,658.0,
-0.6425837278366089,461.18200421333313,0.0041778297163546085,0.0001282642042497173,0.0,286336,1763260519.656474,0.5970863699913025,-0.012683689594268799,3070,0.003994401544332504,,0.0005070697516202927,658.0,
,462.60289907455444,,,,287630,1763260521.077369,,,3083,,500.0,,,500.0
3.7670135498046875e-05,464.28627848625183,406.4501647949219,0.00012657449406106025,0.0,289152,1763260522.7607484,0.5379946231842041,0.0012541711330413818,3098,0.004104782827198505,,0.00015378650277853012,660.0,
0.00021791458129882812,464.8570234775543,440.5650634765625,0.00012626727402675897,0.0,289664,1763260523.3314934,0.5740058422088623,-0.0011007562279701233,3103,0.00013878848403692245,,2.8195790946483612e-05,661.0,
,467.6171360015869,,,,292130,1763260526.091606,,,3127,,500.0,,,500.0
-1.6429543495178223,467.89589381217957,0.003713152837008238,0.00012465438339859247,0.0,292352,1763260526.3703637,0.5582420229911804,-0.0016861632466316223,3129,-0.005431505851447582,,0.0001680096611380577,662.0,
,469.25180411338806,,,,293630,1763260527.726274,,,3141,,500.0,,,500.0
0.02036982774734497,469.50581789016724,0.003788538509979844,0.00012380952830426395,0.0,293760,1763260527.9802878,0.5617820024490356,-0.0009351195767521858,3143,-0.006897695362567902,,0.0002595502883195877,663.0,
,469.8184058666229,,,,294130,1763260528.2928758,,,3146,,500.0,,,500.0
-0.30911529064178467,472.66619420051575,0.0001276850380236283,0.0001221198181156069,0.0,296576,1763260531.140664,0.5186840295791626,0.004454023204743862,3170,0.002705746330320835,,0.00022083241492509842,664.0,
0.24339556694030762,474.16258239746094,0.0033564933110028505,0.0001213517680298537,0.0,297856,1763260532.6370523,0.48828747868537903,0.0015789270401000977,3183,0.005015446804463863,,0.00023719016462564468,665.0,
-0.0449371337890625,474.77213072776794,0.0030976408161222935,0.00012104454799555242,0.0,298368,1763260533.2466006,0.5646834969520569,-0.0017727017402648926,3188,0.00035995524376630783,,1.8804334104061127e-05,665.0,
0.11361676454544067,477.975355386734,0.003219307167455554,0.00011927803279832006,0.0,301312,1763260536.4498253,0.5643657445907593,-0.0010754913091659546,3217,0.0005489513278007507,,4.871562123298645e-05,667.0,
-0.7825117111206055,478.76271748542786,0.00022606068523600698,0.00011881720274686813,0.0,302080,1763260537.2371874,0.49044090509414673,-0.00268670916557312,3224,-0.0077896080911159515,,0.00045081600546836853,668.0,
-0.017575383186340332,481.1887695789337,0.0005777828628197312,0.00011743471259251237,0.0,304384,1763260539.6632395,0.4839714765548706,0.0014679431915283203,3247,-0.003888217732310295,,0.0003366675227880478,669.0,
-2.7418136596679688e-05,481.47500872612,69.06488037109375,0.00011728110257536173,0.0,304640,1763260539.9494786,0.49539583921432495,0.0029783248901367188,3250,-0.003528378903865814,,0.0001904573291540146,669.0,
0.0227547287940979,481.72632360458374,8.574802632210776e-05,0.00011712749255821109,0.0,304896,1763260540.2007935,0.48553934693336487,0.0020969659090042114,3252,0.0008463067933917046,,6.464961916208267e-05,669.0,
3.337860107421875e-05,482.01053500175476,229.49778747558594,0.00011697388981701806,0.0,305152,1763260540.485005,0.48119550943374634,-0.0012786239385604858,3255,0.0008951295167207718,,2.2668391466140747e-05,670.0,
,482.45246481895447,,,,305630,1763260540.9269347,,,3259,,500.0,,,500.0
0.0775902271270752,483.84678173065186,0.00018124787311535329,0.00011589861969696358,0.0,306944,1763260542.3212516,0.5132687091827393,-0.001872669905424118,3272,-0.0014873510226607323,,5.2644871175289154e-05,671.0,
-5.841255187988281e-06,484.117830991745,429.3766784667969,0.00011574500967981294,0.0,307200,1763260542.592301,0.5032485723495483,0.002469070255756378,3275,3.3229589462280273e-05,,7.094070315361023e-05,671.0,
0.03855520486831665,484.24074935913086,0.002990099135786295,0.00011566820467123762,0.0,307328,1763260542.7152193,0.5361534953117371,-0.00042208656668663025,3276,0.001089000143110752,,1.3816170394420624e-05,671.0,
-0.39799344539642334,486.3317778110504,0.002325063105672598,0.0001144393245340325,0.0,309376,1763260544.8062477,0.5384828448295593,-0.0029243696480989456,3296,-0.007482573390007019,,0.00020303018391132355,673.0,
3.647804260253906e-05,486.6175549030304,464.96844482421875,0.00011428571451688185,0.0,309632,1763260545.0920248,0.49833640456199646,-0.0013663992285728455,3299,-0.0036941859871149063,,0.00011366792023181915,673.0,
,490.2440781593323,,,,313630,1763260548.718548,,,3338,,500.0,,,500.0
-1.8720567226409912,491.4911906719208,0.00017270025273319334,0.00011105991143267602,0.0,315008,1763260549.9656606,0.4830145835876465,-0.007811603136360645,3351,8.516199886798859e-05,,0.00017977692186832428,677.0,
,492.00889325141907,,,,315630,1763260550.4833632,,,3357,,500.0,,,500.0
-2.379955291748047,492.30774784088135,0.00039085402386263013,0.00011052227637264878,0.0,315904,1763260550.7822177,0.5100225806236267,-0.009598866105079651,3360,-0.00036662817001342773,,0.0002719853073358536,678.0,
-9.5367431640625e-07,495.7818863391876,132.23089599609375,0.00010821812611538917,0.0,319744,1763260554.2563562,0.47574955224990845,0.0006800424307584763,3398,-0.0011287257075309753,,1.751445233821869e-05,681.0,
-0.050824642181396484,496.1535048484802,0.00015380498371087015,0.00010798771108966321,0.0,320128,1763260554.6279747,0.5523086190223694,8.463859558105469e-06,3401,-0.0011787302792072296,,1.446157693862915e-05,681.0,
,496.5403006076813,,,,320630,1763260555.0147705,,,3406,,500.0,,,500.0
5.5670738220214844e-05,496.6141993999481,241.953857421875,0.00010768049105536193,0.0,320640,1763260555.0886693,0.5723930597305298,9.167194366455078e-05,3407,0.00013138260692358017,,3.82494181394577e-06,682.0,
-0.0852128267288208,497.77006697654724,0.00015264117973856628,0.00010691244096960872,0.0,321920,1763260556.2445369,0.5137544870376587,-0.0023655667901039124,3419,0.0027126623317599297,,0.00020277965813875198,683.0,
,498.38817954063416,,,,322630,1763260556.8626494,,,3426,,500.0,,,500.0
0.12757503986358643,498.588871717453,0.0028391778469085693,0.00010637480590958148,0.0,322816,1763260557.0633416,0.4270792305469513,-0.0027613267302513123,3428,0.0036104153841733932,,0.00011956505477428436,684.0,
0.22250008583068848,499.283331155777,0.00011820237705251202,0.00010591397585812956,0.0,323584,1763260557.757801,0.5281091332435608,0.007224436849355698,3435,0.005282927304506302,,0.00042293593287467957,684.0,
0.3714190721511841,500.6585385799408,0.00010640046093612909,0.00010499232303118333,0.0,325120,1763260559.1330085,0.484916090965271,-0.0006266050040721893,3450,-0.005423553287982941,,0.00016394257545471191,685.0,
,500.6642906665802,,,,325130,1763260559.1387606,,,3451,,500.0,,,500.0
