global_step,losses/entropy,_timestamp,charts/SPS,losses/clipfrac,losses/approx_kl,losses/value_loss,losses/explained_variance,charts/episodic_return,_step,charts/episodic_length,charts/learning_rate,_runtime,losses/policy_loss,losses/old_approx_kl
326144,0.5913866758346558,1763260563.9768739,680.0,0.0,0.00024067983031272888,0.0001584683486726135,0.0058155059814453125,,3401,,0.00010437788296258077,505.538596868515,-0.0069965459406375885,0.0012254901230335236
326656,0.5706080198287964,1763260564.4188023,681.0,0.0,0.0002183467149734497,0.00017790269339457154,-0.031644225120544434,,3406,,0.00010407066292827949,505.98052525520325,-0.004180654883384705,0.0011129286140203476
326693,,1763260564.4320326,,,,,,500.0,3407,500.0,,505.99375557899475,,
327936,0.494531512260437,1763260565.6135693,682.0,0.0,0.0008500451222062111,0.0027832777705043554,-0.5067918300628662,,3419,,0.00010330261284252629,507.17529225349426,0.00364072248339653,0.0025488724932074547
328693,,1763260566.294654,,,,,,500.0,3426,500.0,,507.8563768863678,,
328832,0.4976791739463806,1763260566.5297222,682.0,0.0,6.81411474943161e-05,0.002294820034876466,0.2204647660255432,,3428,,0.00010276497778249905,508.0914452075958,-0.0010980814695358276,-0.000956512987613678
329600,0.5800804495811462,1763260567.3102622,683.0,0.0,0.0002162829041481018,0.0001640091504668817,-0.12438690662384033,,3435,,0.00010230414773104712,508.87198519706726,-0.008039645850658417,-0.003477867692708969
331136,0.5441220998764038,1763260568.9445212,683.0,0.0,0.00022367015480995178,0.00019114167662337422,-0.07239902019500732,,3450,,0.00010138248762814328,510.50624418258667,0.0038520488888025284,-0.0050544217228889465
331193,,1763260568.966042,,,,,,500.0,3451,500.0,,510.5277650356293,,
332288,0.5183497071266174,1763260570.113276,684.0,0.0,3.54815274477005e-05,339.16253662109375,4.70280647277832e-05,,3462,,0.0001006912425509654,511.67499899864197,-0.00041190534830093384,-4.83095645904541e-05
333696,0.5666370391845703,1763260571.4733338,685.0,0.0,0.00027507171034812927,245.59437561035156,-4.9233436584472656e-05,,3476,,9.984638745663688e-05,513.0350568294525,0.004175267182290554,0.000952061265707016
334080,0.5933399796485901,1763260571.8347557,685.0,0.0,0.0004130229353904724,0.00019268608593847603,-0.3134498596191406,,3479,,9.961597243091092e-05,513.3964786529541,0.0033576637506484985,0.00264795683324337
336000,0.5705065727233887,1763260573.7272074,687.0,0.0,0.0008081039413809776,0.00020930901519022882,0.13477075099945068,,3498,,9.846390457823873e-05,515.2889304161072,0.003831634297966957,0.007009998895227909
336512,0.5876324772834778,1763260574.2551353,687.0,0.0,8.26902687549591e-05,0.00022781459847465158,-0.14847421646118164,,3503,,9.815668454393744e-05,515.816858291626,-0.0019630417227745056,-0.0016293544322252274
337536,0.5448741912841797,1763260575.2380257,688.0,0.0,0.0008354317396879196,0.0003923308977391571,-0.36187565326690674,,3513,,9.754224447533488e-05,516.7997486591339,-0.004065897315740585,0.007960598915815353
338693,,1763260576.3960834,,,,,,500.0,3525,500.0,,517.9578063488007,,
339968,0.6175800561904907,1763260577.6856866,689.0,0.0,0.0011353017762303352,0.00043732160702347755,-0.16504180431365967,,3537,,9.60829493124038e-05,519.2474095821381,-0.015502819791436195,-0.0006977366283535957
341693,,1763260579.3851495,,,,,,500.0,3554,500.0,,520.9468724727631,,
341760,0.545897364616394,1763260579.4976535,690.0,0.0,0.00017611589282751083,170.72972106933594,-8.58306884765625e-06,,3555,,9.500767919234931e-05,521.0593764781952,0.005445301532745361,0.005907685495913029
343936,0.5481886863708496,1763260581.6851807,692.0,0.0,1.7515383660793304e-05,0.003019068855792284,-0.1229468584060669,,3576,,9.370199404656887e-05,523.2469036579132,0.0009051263332366943,-0.0025971801951527596
344192,0.4816270172595978,1763260581.9424732,692.0,0.0,0.0006744489073753357,0.00041842751670628786,-0.4647272825241089,,3578,,9.354838402941823e-05,523.5041961669922,-0.005804333835840225,-0.011185966432094574
344448,0.5484968423843384,1763260582.1711943,692.0,0.0,0.0005989484488964081,0.00040775557863526046,0.10390472412109375,,3581,,9.339477401226759e-05,523.7329173088074,0.0073197707533836365,-0.005268441513180733
345216,0.5406745672225952,1763260582.95989,692.0,0.0,4.471372812986374e-05,410.33837890625,-0.0001901388168334961,,3589,,9.293395123677328e-05,524.5216128826141,-0.002158917486667633,0.000988542102277279
347648,0.5474345684051514,1763260585.3875718,694.0,0.0,2.7720816433429718e-05,0.003366461955010891,-0.03991496562957764,,3613,,9.14746560738422e-05,526.9492948055267,-0.00024229660630226135,0.0003436887636780739
348544,0.42950543761253357,1763260586.3075519,694.0,0.0,3.8044527173042297e-06,225.15936279296875,-0.0003554821014404297,,3622,,9.093702101381496e-05,527.86927485466,0.0005756467580795288,0.00038095656782388687
350454,,1763260588.1388311,,,,,,500.0,3640,500.0,,529.7005541324615,,
352000,0.5978897213935852,1763260589.7746873,697.0,0.0,1.975707709789276e-05,191.28097534179688,0.00022178888320922852,,3656,,8.886328578228131e-05,531.3364102840424,0.0008200407028198242,-0.0006028823554515839
353408,0.5532006025314331,1763260591.2383068,697.0,0.0,0.0002541998401284218,0.0002551827346906066,-0.666844367980957,,3669,,8.801843068795279e-05,532.8000297546387,0.001885250210762024,-0.001486397348344326
354432,0.5688544511795044,1763260592.2900727,698.0,0.0,9.892694652080536e-05,0.0003578866017051041,-0.12430238723754883,,3679,,8.740399061935022e-05,533.8517956733704,0.002201758325099945,0.001712581142783165
354816,0.5833633542060852,1763260592.686658,698.0,0.0,0.000227990560233593,0.0003679559740703553,0.1709873080253601,,3683,,8.717357559362426e-05,534.2483808994293,0.006378941237926483,0.0009850086644291878
354944,0.5147973299026489,1763260592.8105564,698.0,0.0,0.0005017304793000221,0.00028279959224164486,-0.05624198913574219,,3684,,8.709677058504894e-05,534.3722794055939,0.0012806244194507599,0.006570546887814999
357632,0.4943396747112274,1763260595.7229195,699.0,0.0,0.0002509411424398422,0.003129832912236452,0.3091089725494385,,3711,,8.548387268092483e-05,537.284642457962,-0.003963652998209,0.002623140811920166
357888,0.5860506892204285,1763260595.959331,700.0,0.0,1.3668090105056763e-05,0.00032403646036982536,-0.14781403541564941,,3713,,8.533026266377419e-05,537.5210540294647,0.00032547861337661743,-0.0017315763980150223
358016,0.5557723045349121,1763260596.1200988,700.0,0.0,6.334390491247177e-05,347.4356689453125,-8.45193862915039e-05,,3715,,8.525345765519887e-05,537.6818218231201,0.0006928909569978714,0.0033391835168004036
359680,0.5449997186660767,1763260597.9273448,700.0,0.0,4.386715590953827e-05,0.0029505109414458275,-1.0309338569641113,,3731,,8.425499254371971e-05,539.4890677928925,0.0005421154201030731,-0.0019365977495908737
359954,,1763260598.1997712,,,,,,500.0,3734,500.0,,539.7614941596985,,
362112,0.5532687306404114,1763260600.4938622,702.0,0.0,6.321258842945099e-05,0.0030062845908105373,-0.2988889217376709,,3755,,8.279569738078862e-05,542.0555851459503,-0.001697935163974762,0.0017949678003787994
364160,0.5462065935134888,1763260603.2204998,702.0,0.0,8.511357009410858e-05,0.003034610766917467,0.32914161682128906,,3775,,8.15668172435835e-05,544.7822227478027,0.0006275326013565063,-0.0011206027120351791
364544,0.5057421922683716,1763260603.6233807,702.0,0.0,0.0001371549442410469,157.09201049804688,-7.283687591552734e-05,,3779,,8.133640221785754e-05,545.1851036548615,0.004733460955321789,0.0026724888011813164
367104,0.5245881676673889,1763260606.1983788,704.0,0.0,7.289368659257889e-05,0.0023407202679663897,0.02590388059616089,,3804,,7.980030932230875e-05,547.7601017951965,-0.0020293891429901123,-0.0021095918491482735
367454,,1763260606.486264,,,,,,500.0,3807,500.0,,548.0479869842529,,
371456,0.508732259273529,1763260610.6015477,706.0,0.0,6.579793989658356e-06,195.0428466796875,5.066394805908203e-06,,3847,,7.718893903074786e-05,552.1632707118988,-0.00016119331121444702,0.00039611849933862686
374784,0.5758552551269531,1763260613.983438,708.0,0.0,1.6532838344573975e-05,0.00038689642678946257,0.10170000791549683,,3879,,7.519200880778953e-05,555.5451610088348,-9.2335045337677e-05,-0.0003091469407081604
375168,0.531424880027771,1763260614.373423,708.0,0.0,0.00010519661009311676,0.003033714834600687,0.13043320178985596,,3883,,7.496160105802119e-05,555.9351460933685,-0.002249371260404587,0.0037293490022420883
375296,0.601345956325531,1763260614.4923635,708.0,0.0,0.0001775762066245079,0.000453095359262079,-0.058379530906677246,,3884,,7.488479604944587e-05,556.0540864467621,-0.0016881078481674194,-0.003040526993572712
375552,0.5405182838439941,1763260614.7794561,708.0,0.0,1.754332333803177e-05,275.92523193359375,3.170967102050781e-05,,3887,,7.473118603229523e-05,556.3411791324615,-0.000619255006313324,-0.00015638861805200577
375954,,1763260615.1787653,,,,,,500.0,3891,500.0,,556.7404882907867,,
376704,0.4981401562690735,1763260615.9340446,709.0,0.0,2.065952867269516e-05,0.0021685068495571613,0.09911125898361206,,3898,,7.403994095511734e-05,557.4957675933838,-0.0004054522141814232,-0.0004257364198565483
378112,0.4923895001411438,1763260617.3862169,709.0,0.0,1.8227845430374146e-05,0.002836918458342552,-0.08774793148040771,,3912,,7.319508586078882e-05,558.9479398727417,-0.0007531791925430298,-0.0010462626814842224
378454,,1763260617.6462753,,,,,,500.0,3915,500.0,,559.2079982757568,,
379776,0.5567095279693604,1763260619.085121,710.0,0.0,4.346761852502823e-05,0.0004989596782252192,0.06204485893249512,,3928,,7.219662074930966e-05,560.6468439102173,0.00046534463763237,-0.0012547867372632027
381440,0.6000283360481262,1763260620.7941234,711.0,0.0,8.065812289714813e-05,0.00041027728002518415,0.20004701614379883,,3944,,7.11981556378305e-05,562.3558464050293,-0.00011221691966056824,0.0022052843123674393
381454,,1763260620.8076022,,,,,,500.0,3945,500.0,,562.3693251609802,,
381568,0.5522433519363403,1763260620.9291258,711.0,0.0,3.0424445867538452e-05,122.94649505615234,0.00012052059173583984,,3946,,7.112135062925518e-05,562.4908487796783,-0.0012355148792266846,0.0009134169667959213
382454,,1763260621.7806556,,,,,,500.0,3954,500.0,,563.342378616333,,
383360,0.5795701742172241,1763260622.829122,712.0,0.0,0.00034158583730459213,0.0003340569674037397,-0.19322562217712402,,3963,,7.004608050920069e-05,564.3908450603485,-0.004424884915351868,0.0036120498552918434
383954,,1763260623.3117514,,,,,,500.0,3969,500.0,,564.8734743595123,,
385152,0.6084814071655273,1763260624.5906525,713.0,0.0,0.00016649439930915833,0.0028025417122989893,0.09472960233688354,,3981,,6.897081766510382e-05,566.152375459671,-0.008456584066152573,0.00037580542266368866
385408,0.5830073952674866,1763260624.8672605,713.0,0.0,0.00010448042303323746,0.0003636259352788329,0.21945172548294067,,3983,,6.881720764795318e-05,566.4289834499359,-0.00013036280870437622,-0.0018161749467253685
386816,0.5721375942230225,1763260626.3659177,714.0,0.0,3.538094460964203e-05,0.0004978947108611465,-0.2935805320739746,,3997,,6.797235255362466e-05,567.9276406764984,-7.165968418121338e-05,0.003690512850880623
389120,0.559326171875,1763260628.7943842,715.0,0.0,2.0451843738555908e-05,0.0024666753597557545,-0.029785633087158203,,4020,,6.65898623992689e-05,570.3561072349548,0.0002224082127213478,-0.0005031749606132507
393088,0.5191320180892944,1763260632.9870718,717.0,0.0,0.00036392826586961746,0.000630499329417944,0.3840194344520569,,4059,,6.420890713343397e-05,574.5487947463989,0.009649012237787247,0.0013403957709670067
396032,0.5805111527442932,1763260635.8226094,718.0,0.0,0.00012754183262586594,0.0004708049527835101,0.2718503475189209,,4087,,6.244239921215922e-05,577.3843324184418,-0.0023461226373910904,0.003987261094152927
396416,0.5749878287315369,1763260636.1622531,718.0,0.0,6.483122706413269e-05,0.0026622361037880182,-0.02215421199798584,,4091,,6.221198418643326e-05,577.7239761352539,-0.001612238585948944,-0.000930052250623703
397824,0.5205559134483337,1763260637.5053616,719.0,0.0,5.425885319709778e-06,162.0138397216797,-2.8371810913085938e-05,,4105,,6.136712909210473e-05,579.0670845508575,0.0002963654696941376,0.0011681187897920609
398216,,1763260637.8913097,,,,,,500.0,4109,500.0,,579.4530327320099,,
398848,0.6077526807785034,1763260638.473622,720.0,0.0,0.00017569493502378464,0.002949143061414361,-0.022744297981262207,,4115,,6.075268902350217e-05,580.0353450775146,-0.012022741138935089,-0.001010947860777378
399232,0.4715726971626282,1763260638.8538775,720.0,0.0,1.5003606677055359e-06,240.26235961914062,0.004281342029571533,,4119,,6.052227399777621e-05,580.4156005382538,0.0002804398536682129,-0.00047593098133802414
401792,0.5133266448974609,1763260641.228015,722.0,0.0,4.995148628950119e-05,0.0024613281711935997,-0.19536447525024414,,4144,,5.8986173826269805e-05,582.7897379398346,-0.00014258921146392822,-0.000744878314435482
402432,0.4612267017364502,1763260641.8476386,722.0,0.0,0.00020683743059635162,0.0013452719431370497,-1.905604600906372,,4150,,5.8602148783393204e-05,583.4093616008759,-0.0028154924511909485,0.0028992481529712677
404224,0.6034263372421265,1763260643.4921708,723.0,0.0,8.194055408239365e-05,352.8349914550781,-5.6624412536621094e-05,,4168,,5.752688230131753e-05,585.0538938045502,-0.00016564875841140747,-0.0010142112150788307
405888,0.5602100491523743,1763260645.06627,724.0,0.0,5.924515426158905e-05,0.002583200577646494,-0.5239434242248535,,4184,,5.6528417189838365e-05,586.627993106842,-0.0012764250859618187,0.000913035124540329
407040,0.4852244555950165,1763260646.1532822,725.0,0.0,0.0002269390970468521,0.0006126563530415297,0.09645742177963257,,4194,,5.583717211266048e-05,587.715005159378,-0.005329195410013199,-0.003973912447690964
407552,0.5690592527389526,1763260646.6753178,725.0,0.0,7.89109617471695e-06,0.000579541374463588,-0.041001200675964355,,4199,,5.552995571633801e-05,588.2370407581329,0.00013019144535064697,-0.00031292345374822617
410007,,1763260649.0290523,,,,,,500.0,4224,500.0,,590.5907752513885,,
410507,,1763260649.5168097,,,,,,500.0,4229,500.0,,591.0785326957703,,
412007,,1763260650.9258854,,,,,,500.0,4243,500.0,,592.4876084327698,,
412288,0.6003616452217102,1763260651.2398045,727.0,0.0,8.152518421411514e-05,0.0009218673221766949,-0.17392504215240479,,4246,,5.268817039905116e-05,592.8015275001526,0.002561137080192566,-0.004116634838283062
412928,0.5904631614685059,1763260651.873128,728.0,0.0,1.6106292605400085e-05,0.0005429633310995996,0.026262998580932617,,4252,,5.2304148994153365e-05,593.4348509311676,0.0012776199728250504,-0.0012981444597244263
413056,0.6006118655204773,1763260651.9880354,728.0,0.0,8.028000593185425e-06,510.5784606933594,0.0005383491516113281,,4254,,5.2227343985578045e-05,593.5497584342957,-0.00021000578999519348,-0.0005667004734277725
413184,0.5763647556304932,1763260652.1098871,728.0,0.0,4.1901133954524994e-05,0.002913000527769327,-0.10879135131835938,,4255,,5.2150538977002725e-05,593.6716101169586,-0.001884661614894867,-0.00047955941408872604
415007,,1763260653.9758725,,,,,,500.0,4273,500.0,,595.5375955104828,,
415360,0.5984376668930054,1763260654.3228211,729.0,0.0,3.542006015777588e-05,0.0009321576217189431,-0.148162841796875,,4276,,5.084485383122228e-05,595.88454413414,0.0005498975515365601,0.001310192048549652
415488,0.5739147663116455,1763260654.4425087,729.0,0.0,5.44227659702301e-05,0.000548184965737164,-0.07049572467803955,,4277,,5.076804882264696e-05,596.0042316913605,-0.0008546039462089539,0.0008252859115600586
415507,,1763260654.4684029,,,,,,500.0,4278,500.0,,596.0301258563995,,
416512,0.567038357257843,1763260655.4992075,729.0,0.0,2.755969762802124e-05,559.7679443359375,-0.000152587890625,,4288,,5.01536087540444e-05,597.0609304904938,-0.0015161633491516113,-0.00026570819318294525
416768,0.5700758695602417,1763260655.7506793,729.0,0.0,9.702518582344055e-05,0.0007561409147456288,0.22408723831176758,,4290,,4.999999873689376e-05,597.3124022483826,-0.0006710253655910492,0.0009034648537635803
417007,,1763260655.9480813,,,,,,500.0,4292,500.0,,597.5098042488098,,
419200,0.5541096329689026,1763260658.224653,731.0,0.0,0.00026451796293258667,0.0025434917770326138,0.3373957872390747,,4314,,4.854070721194148e-05,599.7863759994507,-0.0071817003190517426,0.0035902149975299835
419584,0.5641257762908936,1763260658.6180842,731.0,0.0,4.650093615055084e-06,150.40237426757812,-3.5762786865234375e-06,,4318,,4.831029218621552e-05,600.1798071861267,-0.00018227100372314453,-0.0001547476276755333
422507,,1763260661.488699,,,,,,500.0,4346,500.0,,603.0504219532013,,
424448,0.614692747592926,1763260663.3899012,733.0,0.0,1.1323019862174988e-05,0.002372100716456771,-0.016865134239196777,,4366,,4.539170549833216e-05,604.9516241550446,-0.0007243901491165161,0.0013307258486747742
425088,0.587738573551178,1763260663.982683,733.0,0.0,0.0002276357263326645,0.0009745311108417809,-0.013189196586608887,,4372,,4.5007680455455557e-05,605.5444059371948,-0.008258454501628876,-0.0019898638129234314
425600,0.5946584343910217,1763260664.439749,734.0,0.0,3.789924085140228e-05,0.0008325651288032532,0.018177688121795654,,4377,,4.4700460421154276e-05,606.0014719963074,-0.006068464368581772,0.00028265267610549927
425712,,1763260664.4762201,,,,,,500.0,4378,500.0,,606.0379431247711,,
426624,0.47557181119918823,1763260665.3645566,734.0,0.0,9.908340871334076e-05,0.0008826136472634971,0.13486123085021973,,4387,,4.4086020352551714e-05,606.9262795448303,0.0007065683603286743,0.0032646544277668
427520,0.6028903722763062,1763260666.1813786,735.0,0.0,3.706756979227066e-05,0.0008149732602760196,0.26162391901016235,,4396,,4.354838529252447e-05,607.7431015968323,-0.0020104199647903442,-0.0013346979394555092
429212,,1763260667.666313,,,,,,500.0,4413,500.0,,609.2280359268188,,
429440,0.5060010552406311,1763260667.9156585,736.0,0.0,0.000532214529812336,0.0031910210382193327,-1.5009260177612305,,4415,,4.2396313801873475e-05,609.4773814678192,-0.007255580276250839,-0.004517686553299427
433664,0.5755996704101562,1763260671.6752982,738.0,0.0,5.7495199143886566e-05,0.0006428688066080213,-0.03374600410461426,,4456,,3.9861752156866714e-05,613.2370212078094,0.00011101365089416504,-0.003939797170460224
435072,0.579042911529541,1763260672.9428127,739.0,0.0,7.878150790929794e-05,0.0008515867521055043,-0.14462924003601074,,4470,,3.901689706253819e-05,614.5045356750488,0.0013636648654937744,0.0034112604334950447
435968,0.5030511021614075,1763260673.7156682,740.0,0.0,2.38027423620224e-05,0.0009672918822616339,-0.18882358074188232,,4478,,3.847926200251095e-05,615.2773911952972,0.0005483515560626984,0.0006726142019033432
436212,,1763260673.8673239,,,,,,500.0,4480,500.0,,615.429046869278,,
437376,0.5933619141578674,1763260674.9710205,741.0,0.0,4.7791749238967896e-05,0.0022957774344831705,0.14304876327514648,,4492,,3.763440690818243e-05,616.5327434539795,0.0021836142987012863,0.0027349796146154404
437760,0.5121985673904419,1763260675.3397472,741.0,0.0,1.525040715932846e-05,485.6984558105469,0.00014770030975341797,,4496,,3.7403995520435274e-05,616.9014701843262,0.0009620748460292816,-0.00051832664757967
438016,0.5645791888237,1763260675.5566158,741.0,0.0,3.4989789128303528e-06,0.0010613841004669666,0.0066487789154052734,,4498,,3.725038550328463e-05,617.1183388233185,0.0002288818359375,0.0002607600763440132
440212,,1763260677.5090704,,,,,,500.0,4520,500.0,,619.070793390274,,
440448,0.597553014755249,1763260677.7224443,742.0,0.0,1.6682781279087067e-05,0.0021887095645070076,-0.0780496597290039,,4522,,3.579109034035355e-05,619.2841672897339,-0.00028216466307640076,4.279520362615585e-05
440704,0.5858213901519775,1763260677.9423614,743.0,0.0,6.118044257164001e-05,0.0007525343098677695,-0.12795746326446533,,4524,,3.563748032320291e-05,619.5040843486786,-0.0032338425517082214,-0.0009658019989728928
440712,,1763260677.9468253,,,,,,500.0,4525,500.0,,619.5085482597351,,
440960,0.5456296801567078,1763260678.1975183,743.0,0.0,1.2977980077266693e-05,0.0017936942167580128,-0.24428892135620117,,4527,,3.548387030605227e-05,619.7592413425446,-0.0003334898501634598,0.00043031852692365646
441344,0.5959311127662659,1763260678.5281312,743.0,0.0,0.00014266278594732285,0.00236675888299942,-0.2081456184387207,,4531,,3.525345528032631e-05,620.0898542404175,-0.0066874828189611435,0.00094588752835989
441600,0.5035829544067383,1763260678.7478566,743.0,0.0,3.829598426818848e-06,0.0007666629389859736,-0.17030584812164307,,4533,,3.5099845263175666e-05,620.3095796108246,-0.0003322511911392212,-4.0372833609580994e-05
441712,,1763260678.7862334,,,,,,500.0,4534,500.0,,620.3479564189911,,
442624,0.5680993795394897,1763260679.6668303,744.0,0.0,2.2390857338905334e-05,0.0008783098310232162,-0.1237497329711914,,4543,,3.448540883255191e-05,621.2285532951355,-0.0003732144832611084,-0.0004927348345518112
443776,0.5393221974372864,1763260680.7438815,744.0,0.0,8.985400199890137e-06,327.5818176269531,0.0001404881477355957,,4555,,3.379416375537403e-05,622.3056044578552,-0.001070607453584671,0.000542718917131424
444032,0.5515304803848267,1763260680.9639852,744.0,0.0,7.595773786306381e-05,0.0009389655897393823,-0.11893784999847412,,4557,,3.364055373822339e-05,622.5257081985474,-0.002967134118080139,0.0037523312494158745
444544,0.5614811778068542,1763260681.437121,745.0,0.0,3.248825669288635e-05,0.0010262298164889216,0.007215380668640137,,4562,,3.333333370392211e-05,622.9988439083099,-0.002897612750530243,0.000393131747841835
445952,0.5694285035133362,1763260682.6823578,745.0,0.0,9.640119969844818e-06,0.0020855816546827555,-0.0012682676315307617,,4576,,3.2488478609593585e-05,624.2440807819366,-0.0016195327043533325,0.0003740815445780754
448768,0.5842952728271484,1763260685.1954534,747.0,0.0,2.0706094801425934e-05,424.72979736328125,-2.968311309814453e-05,,4604,,3.079877205891535e-05,626.757176399231,-0.00028998591005802155,0.0011633960530161858
449712,,1763260686.0223796,,,,,,500.0,4613,500.0,,627.5841026306152,,
451072,0.5833790898323059,1763260687.2499356,748.0,0.0,3.3173710107803345e-06,0.001060415175743401,0.0008853673934936523,,4626,,2.9416281904559582e-05,628.8116586208344,0.00022983551025390625,-0.0006023943424224854
452096,0.5268570780754089,1763260688.1614206,749.0,0.0,7.1283429861068726e-06,0.0008937818347476423,-0.41496312618255615,,4635,,2.8801843654946424e-05,629.7231435775757,5.8788806200027466e-05,0.00014910288155078888
452712,,1763260688.6370256,,,,,,500.0,4641,500.0,,630.198748588562,,
452992,0.5359393358230591,1763260688.9665704,749.0,0.0,7.180497050285339e-06,0.0010190154425799847,0.13396769762039185,,4644,,2.8264208594919182e-05,630.5282933712006,4.257075488567352e-05,7.471814751625061e-05
454712,,1763260690.454018,,,,,,500.0,4661,500.0,,632.015741109848,,
456192,0.6294451355934143,1763260691.7884057,751.0,0.0,2.6034191250801086e-05,0.0009424248128198087,-0.10833609104156494,,4675,,2.634408519952558e-05,633.3501286506653,0.0003503561019897461,0.0001586955040693283
457728,0.5781237483024597,1763260693.18026,752.0,0.0,8.4657222032547e-07,303.21759033203125,2.014636993408203e-05,,4691,,2.542242691561114e-05,634.7419829368591,0.00018443167209625244,-0.0004387563094496727
459648,0.5733881592750549,1763260694.859343,753.0,0.0,3.948807716369629e-06,0.000985940103419125,-0.12073099613189697,,4709,,2.427035360597074e-05,636.4210660457611,0.00035309791564941406,-3.8508325815200806e-05
460032,0.5359912514686584,1763260695.225877,753.0,0.0,2.101995050907135e-05,0.001060113892890513,-0.4755011796951294,,4713,,2.403993858024478e-05,636.7876000404358,-0.0016190782189369202,0.0012041572481393814
462592,0.5751993656158447,1763260697.4869654,755.0,0.0,3.225170075893402e-05,0.0010697098914533854,-0.11694800853729248,,4738,,2.2503840227727778e-05,639.0486884117126,0.0008296980522572994,0.0015243571251630783
462712,,1763260697.527416,,,,,,500.0,4739,500.0,,639.0891389846802,,
462848,0.6120336651802063,1763260697.7101192,755.0,0.0,3.121793270111084e-06,0.0019479690818116069,0.08851486444473267,,4741,,2.2350230210577138e-05,639.2718422412872,-0.0006190240383148193,0.0005689412355422974
463104,0.5662508010864258,1763260697.9310625,755.0,0.0,7.888488471508026e-05,0.0009981259936466813,0.026938438415527344,,4743,,2.2196620193426497e-05,639.4927854537964,-0.003366597928106785,0.0018213875591754913
464212,,1763260698.882601,,,,,,500.0,4754,500.0,,640.444324016571,,
464256,0.5812773108482361,1763260698.9640512,755.0,0.0,8.530914783477783e-07,462.52557373046875,9.47713851928711e-06,,4755,,2.150537693523802e-05,640.5257742404938,-0.0001612938940525055,4.2010098695755005e-05
466048,0.5557085275650024,1763260700.5697007,756.0,0.0,1.3305805623531342e-05,0.0012159181060269475,-0.3482710123062134,,4772,,2.0430106815183535e-05,642.1314237117767,0.00014145579189062119,0.00043225008994340897
467456,0.5680596232414246,1763260701.815448,757.0,0.0,9.248033165931702e-07,0.0016029515536502004,-0.052332162857055664,,4786,,1.9585253539844416e-05,643.3771710395813,-0.00021959096193313599,-0.0003725225105881691
467584,0.5683205127716064,1763260701.9260411,757.0,0.0,9.10833477973938e-07,0.0011825459077954292,-0.30461764335632324,,4787,,1.9508448531269096e-05,643.4877641201019,0.00018710829317569733,0.00018692947924137115
467712,0.5249205231666565,1763260702.0374033,757.0,0.0,1.6530975699424744e-06,570.5538940429688,0.0001983642578125,500.0,4788,500.0,1.9431643522693776e-05,643.5991263389587,0.0008528977632522583,-0.0005796598270535469
468608,0.5877640843391418,1763260702.8379292,758.0,0.0,6.854534149169922e-07,0.0010690155904740095,0.009118854999542236,,4796,,1.8894008462666534e-05,644.3996522426605,-0.00021394342184066772,6.53974711894989e-06
468864,0.5628733038902283,1763260703.0612245,758.0,0.0,1.86823308467865e-06,0.001804664614610374,0.07890528440475464,,4799,,1.8740400264505297e-05,644.6229474544525,-0.0002040863037109375,0.000245044007897377
469632,0.5641308426856995,1763260703.7524295,758.0,0.0,2.2718682885169983e-05,0.0009495697449892759,-0.08412754535675049,,4806,,1.8279570213053375e-05,645.3141524791718,-0.0011039003729820251,-0.002180803567171097
469888,0.5996612310409546,1763260703.9751918,758.0,0.0,1.9166618585586548e-06,0.001726804650388658,0.21729540824890137,,4809,,1.8125960195902735e-05,645.5369148254395,-0.0002936124801635742,0.00012499839067459106
470272,0.496799111366272,1763260704.337609,759.0,0.0,1.087784767150879e-06,271.2973327636719,-0.00025916099548339844,,4813,,1.7895545170176774e-05,645.8993320465088,0.00020913593471050262,-0.000601600855588913
474212,,1763260707.7744763,,,,,,500.0,4851,500.0,,649.3361992835999,,
474240,0.6031915545463562,1763260707.8515131,761.0,0.0,6.251037120819092e-06,321.7148742675781,-6.937980651855469e-05,,4852,,1.5514593542320654e-05,649.4132361412048,-0.000973578542470932,0.0011039301753044128
475008,0.5549203157424927,1763260708.5513859,761.0,0.0,9.033828973770142e-07,0.0012911941157653928,0.061257004737854004,,4859,,1.5053763490868732e-05,650.1131088733673,-3.884173929691315e-05,-0.00032349303364753723
475776,0.6099105477333069,1763260709.2116022,761.0,0.0,1.8775463104248047e-06,208.95846557617188,6.681680679321289e-05,,4867,,1.4592934348911513e-05,650.7733252048492,-0.00013787299394607544,-0.00043035298585891724
475904,0.5840554237365723,1763260709.3199568,762.0,0.0,1.2405216693878174e-06,0.0016123445238918066,-0.0882652997970581,,4868,,1.4516129340336192e-05,650.8816797733307,6.38812780380249e-05,0.0003720428794622421
476544,0.6007072329521179,1763260709.9048376,762.0,0.0,1.8902122974395752e-05,0.0012180510675534606,-0.10509002208709717,,4874,,1.4132104297459591e-05,651.4665606021881,0.0006460174918174744,0.00043032318353652954
476928,0.5958255529403687,1763260710.2358377,762.0,0.0,1.0365620255470276e-06,0.0016789729706943035,-0.10546660423278809,,4878,,1.390168927173363e-05,651.7975606918335,-0.00029072724282741547,0.0004314864054322243
477312,0.6051425337791443,1763260710.5989423,762.0,0.0,6.873160600662231e-07,488.08123779296875,2.4437904357910156e-05,,4882,,1.3671275155502371e-05,652.1606652736664,2.8759241104125977e-06,0.0003466513007879257
480712,,1763260713.5527139,,,,,,500.0,4915,500.0,,655.1144368648529,,
481212,,1763260714.026654,,,,,,500.0,4920,500.0,,655.5883769989014,,
