losses/entropy,_step,_timestamp,charts/episodic_length,charts/SPS,losses/value_loss,losses/policy_loss,charts/learning_rate,losses/old_approx_kl,charts/episodic_return,losses/clipfrac,losses/approx_kl,_runtime,losses/explained_variance,global_step
0.5176588892936707,1873,1763260369.4801297,,585.0,252.07046508789062,-0.0005440637469291687,0.00020015360496472567,-0.001018701121211052,,0.0,0.0008451249450445175,311.04221081733704,-0.0005526542663574219,166528
,1877,1763260369.8989491,500.0,,,,,,500.0,,,311.46103024482727,,166959
0.5324784517288208,1886,1763260371.0282624,,587.0,0.0003612812142819166,-0.001859564334154129,0.00019930874987039715,0.0038424544036388397,,0.0,0.0006283372640609741,312.5903434753418,-0.7547723054885864,167936
0.552372932434082,1895,1763260372.4837587,,587.0,0.00010508271952858195,-0.013049959205091,0.0001987711148103699,-0.0031855208799242973,,0.0,0.0012400737032294273,314.04583978652954,-0.20297086238861084,168832
0.4696462154388428,1903,1763260373.820369,,587.0,0.005467650014907122,0.000338943675160408,0.000198310284758918,0.0003386968746781349,,0.0,8.335337042808533e-07,315.38245010375977,-0.5958789587020874,169600
,1906,1763260374.268178,500.0,,,,,,500.0,,,315.83025908470154,,169959
0.500717282295227,1918,1763260376.301844,,587.0,0.003793284995481372,0.0018314216285943985,0.00019738863920792937,0.00048132892698049545,,0.0,7.779616862535477e-05,317.8639249801636,0.12872850894927979,171136
0.4825057089328766,1920,1763260376.6637802,,587.0,0.00017750359256751835,0.001980528235435486,0.00019723502919077873,0.008264422416687012,,0.0,0.00033483467996120453,318.22586131095886,-0.3756963014602661,171392
0.5138798952102661,1945,1763260380.1804876,,589.0,0.00023294637503568083,-0.006397426128387451,0.00019569892901927233,-0.003330592066049576,,0.0,0.00017444975674152374,321.742568731308,-0.44952714443206787,173952
0.529148280620575,1959,1763260381.855132,,590.0,0.00023559761757496744,-0.0019890181720256805,0.0001948540739249438,0.006569107063114643,,0.009765625,0.004898848943412304,323.4172132015228,-0.019644618034362793,175360
0.4812385141849518,1973,1763260384.1199245,,590.0,0.0007877261377871037,-0.0004360303282737732,0.00019400921883061528,-0.006177876144647598,,0.01171875,0.002040782943367958,325.6820056438446,0.012652039527893066,176768
,1985,1763260385.6979687,500.0,,,,,,500.0,,,327.2600498199463,,177959
0.47076812386512756,1991,1763260386.4050608,,592.0,211.44024658203125,-0.011065274477005005,0.0001929339487105608,0.021106140688061714,,0.0,0.002109232358634472,327.96714186668396,0.0047869086265563965,178560
0.5282386541366577,2002,1763260387.71387,,593.0,0.002136227674782276,-0.0023149102926254272,0.00019224270363338292,0.005107438191771507,,0.0,0.0016501564532518387,329.27595114707947,0.18076783418655396,179712
0.5133228302001953,2007,1763260388.2780223,,594.0,0.000459175935247913,-0.0015862248837947845,0.00019193548359908164,-0.01661488227546215,,0.03125,0.006342804059386253,329.84010338783264,0.2708321809768677,180224
0.49795815348625183,2016,1763260389.2844868,,595.0,0.004060171544551849,-0.004069149494171143,0.0001913978485390544,-0.00901662465184927,,0.0,0.0008193356916308403,330.8465678691864,0.893958568572998,181120
,2019,1763260389.5803401,500.0,,,,,,500.0,,,331.14242124557495,,181459
,2024,1763260390.1329396,500.0,,,,,,500.0,,,331.6950206756592,,181959
0.4996304512023926,2027,1763260390.5579455,,596.0,0.0005808630958199501,-0.00440891832113266,0.0001907066034618765,0.0006717275828123093,,0.0,0.0005935300141572952,332.12002658843994,-1.331855297088623,182272
,2029,1763260390.7228634,500.0,,,,,,500.0,,,332.28494453430176,,182459
,2034,1763260391.2825878,500.0,,,,,,500.0,,,332.84466886520386,,182959
0.48112499713897705,2045,1763260392.5996792,,598.0,432.6921081542969,-0.0035803131759166718,0.00018963133334182203,0.002533150836825371,,0.0,6.39893114566803e-05,334.1617603302002,0.005544185638427734,184064
0.5122429132461548,2051,1763260393.3133395,,599.0,0.0034998131450265646,0.005116291344165802,0.00018924730829894543,-0.0033759726211428642,,0.0,0.0004132138565182686,334.87542057037354,0.5791434049606323,184704
0.49357548356056213,2052,1763260393.4408696,,599.0,0.0007785495836287737,-0.0001479797065258026,0.0001891705032903701,-0.0057490551844239235,,0.009765625,0.0021302159875631332,335.00295066833496,0.5688268542289734,184832
0.459726482629776,2070,1763260395.6700745,,600.0,0.008497685194015503,0.0015666931867599487,0.00018809523317031562,-0.0006916653364896774,,0.0,0.00023537874221801758,337.23215556144714,-0.7517398595809937,186624
0.49452030658721924,2076,1763260396.680958,,600.0,0.00035815752926282585,-0.007524281740188599,0.00018771120812743902,0.013685282319784164,,0.001953125,0.0009829755872488022,338.24303913116455,0.3938535451889038,187264
,2093,1763260399.3903413,500.0,,,,,,500.0,,,340.9524223804474,,188959
0.4097510576248169,2094,1763260399.585455,,600.0,207.6991424560547,-0.001914430409669876,0.00018663593800738454,0.0004429612308740616,,0.0,7.419474422931671e-05,341.1475360393524,0.013867318630218506,189056
,2117,1763260403.4680636,500.0,,,,,,500.0,,,345.0301446914673,,191459
0.3754085600376129,2141,1763260407.0912898,,602.0,0.0018515810370445251,0.0021800845861434937,0.0001837173622334376,0.002888113260269165,,0.001953125,0.0012485478073358536,348.65337085723877,-0.6801892518997192,193920
0.4021681249141693,2146,1763260407.7100375,,602.0,0.0007511215517297387,0.0026544369757175446,0.00018341014219913632,0.004761403426527977,,0.0,0.00024538300931453705,349.2721185684204,-0.6106386184692383,194432
,2147,1763260407.743009,500.0,,,,,,500.0,,,349.3050901889801,,194459
0.39346107840538025,2148,1763260407.8802943,,602.0,489.9828186035156,-0.0038826391100883484,0.000183333337190561,-0.000533299520611763,,0.0,0.0001531597226858139,349.44237542152405,0.009674489498138428,194560
0.38749656081199646,2155,1763260408.7493758,,603.0,0.002146095735952258,-0.018308639526367188,0.00018287250713910908,0.0017128437757492065,,0.001953125,0.001102769747376442,350.31145691871643,-1.1275320053100586,195328
0.34079915285110474,2172,1763260410.7640994,,604.0,369.70513916015625,-0.006147846579551697,0.0001818740420276299,0.00010442361235618591,,0.0,0.00014915317296981812,352.32618045806885,0.0058335065841674805,196992
0.3483315110206604,2185,1763260412.9929655,,604.0,0.0009368052706122398,-0.002531129866838455,0.0001810291869333014,-0.001888013444840908,,0.0,0.0001596575602889061,354.5550465583801,-0.6211221218109131,198400
0.33523160219192505,2192,1763260414.1324809,,604.0,614.0707397460938,-0.00689338892698288,0.0001806451618904248,0.015961777418851852,,0.0,0.0019640494138002396,355.694561958313,0.0039765238761901855,199040
0.34983405470848083,2198,1763260415.1669722,,604.0,0.002896837191656232,0.002809666097164154,0.0001802611368475482,-0.009324638172984123,,0.0,0.0011748354882001877,356.7290532588959,0.32363736629486084,199680
0.39323559403419495,2199,1763260415.3667185,,604.0,0.0014186827465891838,-0.002865295857191086,0.00018018433183897287,0.001531359739601612,,0.0,8.952710777521133e-05,356.9287996292114,0.3973708748817444,199808
0.3632510304450989,2211,1763260417.3991385,,604.0,362.608642578125,0.004128493368625641,0.00017949308676179498,-0.0004828255623579025,,0.0,0.0003482867032289505,358.9612195491791,0.006285667419433594,200960
0.45336487889289856,2214,1763260417.9941432,,604.0,0.0006166764069348574,-0.013580944389104843,0.00017926267173606902,0.015499801374971867,,0.001953125,0.002253127284348011,359.5562243461609,0.48081904649734497,201344
,2220,1763260418.8971655,500.0,,,,,,500.0,,,360.459246635437,,201959
0.3860833942890167,2223,1763260419.4958432,,604.0,0.0013947344850748777,-0.009027078747749329,0.00017872503667604178,0.017866428941488266,,0.0,0.0024779709056019783,361.0579242706299,0.5685299038887024,202240
,2225,1763260419.750135,500.0,,,,,,500.0,,,361.3122160434723,,202459
0.3902461528778076,2226,1763260419.9673002,,604.0,345.135986328125,-0.00213419646024704,0.00017857142665889114,0.007004706189036369,,0.0,0.0005836226046085358,361.529381275177,0.00534898042678833,202496
0.3912172317504883,2227,1763260420.1635084,,604.0,0.005550108850002289,-0.006118271499872208,0.00017849462165031582,0.0040814196690917015,,0.0,0.0001246398314833641,361.7255895137787,-0.8997435569763184,202624
0.4733138382434845,2231,1763260420.8813798,,604.0,471.3818359375,0.0038473904132843018,0.00017826420662458986,-0.002341237850487232,,0.0,8.148420602083206e-05,362.4434609413147,0.0046765804290771484,203008
,2235,1763260421.6201973,500.0,,,,,,500.0,,,363.1822783946991,,203459
0.462923526763916,2241,1763260422.760502,,604.0,388.8022155761719,-0.005149859935045242,0.0001776497665559873,-0.0012195231392979622,,0.0,0.0003158962354063988,364.32258319854736,0.006761312484741211,204032
0.43776726722717285,2248,1763260424.0159245,,604.0,0.0011006364366039634,0.012171720154583454,0.00017718893650453538,-0.002543187700212002,,0.013671875,0.009070408530533314,365.57800555229187,-0.5528997182846069,204800
,2250,1763260424.2842245,500.0,,,,,,500.0,,,365.8463056087494,,204959
0.5577288866043091,2253,1763260424.926147,,603.0,0.0005515064694918692,0.009502081200480461,0.0001768817164702341,0.006080195307731628,,0.001953125,0.003451719880104065,366.48822808265686,0.15082389116287231,205312
0.5132070183753967,2272,1763260428.2582982,,603.0,0.0002396197523921728,-0.03293043375015259,0.0001757296413416043,0.020145582035183907,,0.00390625,0.003381716087460518,369.82037925720215,-0.011133790016174316,207232
0.45441049337387085,2280,1763260429.4754395,,603.0,175.14346313476562,-0.0004443749785423279,0.00017526881129015237,-0.008264881558716297,,0.0,0.0007761148735880852,371.03752064704895,-0.0015921592712402344,208000
0.40578627586364746,2295,1763260431.309421,,604.0,69.6379165649414,-0.0035698600113391876,0.00017434715118724853,0.00790036004036665,,0.0,0.000303083099424839,372.871502161026,0.0059580206871032715,209536
0.43731510639190674,2298,1763260431.7461286,,605.0,0.0005639665760099888,-0.01164383627474308,0.0001741167507134378,0.0034704674035310745,,0.0,0.0009700395166873932,373.30820965766907,-0.926425576210022,209920
0.40728914737701416,2310,1763260433.0402188,,606.0,389.1924743652344,-0.003376159816980362,0.0001734255056362599,-0.01012673694640398,,0.0,0.001438903622329235,374.60229992866516,0.004239320755004883,211072
0.4517310559749603,2312,1763260433.3305068,,606.0,0.0010344672482460737,-0.0022926777601242065,0.00017327189561910927,0.004472540691494942,,0.0,0.0005973726511001587,374.89258790016174,0.29520565271377563,211328
,2318,1763260433.9848232,500.0,,,,,,500.0,,,375.54690432548523,,211959
0.4035266637802124,2322,1763260434.5133805,,607.0,0.00013633654452860355,-0.0034644678235054016,0.0001726574555505067,0.025632914155721664,,0.01171875,0.004255654290318489,376.07546162605286,0.7154990434646606,212352
0.38666391372680664,2324,1763260434.6836562,,607.0,172.82870483398438,-0.0048705656081438065,0.0001725806505419314,-0.014954964630305767,,0.0,0.0014911657199263573,376.24573731422424,-0.00037801265716552734,212480
0.40438857674598694,2329,1763260435.3019865,,607.0,258.52783203125,-0.0010228082537651062,0.0001722734305076301,0.002063389867544174,,0.0,0.00019042380154132843,376.8640675544739,-0.0017322301864624023,212992
0.39410170912742615,2339,1763260436.4198196,,608.0,350.0727233886719,-0.0027074962854385376,0.00017165899043902755,0.0010203300043940544,,0.0,8.391123265028e-05,377.9819006919861,-0.004706978797912598,214016
,2343,1763260436.8603363,500.0,,,,,,500.0,,,378.42241740226746,,214459
,2348,1763260437.451954,500.0,,,,,,500.0,,,379.014034986496,,214959
0.3730728030204773,2354,1763260438.1634142,,610.0,207.8328094482422,0.009592659771442413,0.0001707373303361237,-0.001527169719338417,,0.0,0.0006737224757671356,379.72549533843994,-0.0012117624282836914,215552
,2363,1763260439.14228,500.0,,,,,,500.0,,,380.70436120033264,,216459
0.36845919489860535,2389,1763260442.2112217,,613.0,0.015200271271169186,-0.021288476884365082,0.00016858679009601474,0.021286871284246445,,0.009765625,0.005513082258403301,383.7733027935028,-0.7387256622314453,219136
0.31324082612991333,2394,1763260442.7907195,,613.0,0.011396453715860844,-0.0033874772489070892,0.00016827957006171346,0.008746832609176636,,0.0,0.0010064579546451569,384.3528006076813,0.3193928599357605,219648
0.44609981775283813,2409,1763260444.5210292,,615.0,0.006191849242895842,-0.0025319047272205353,0.00016735790995880961,0.0006553661078214645,,0.0,9.613856673240662e-05,386.083110332489,-1.1513662338256836,221184
,2426,1763260446.430958,500.0,,,,,,500.0,,,387.99303913116455,,222959
0.4664565920829773,2430,1763260446.9410846,,617.0,0.00013560646038968116,0.009775742888450623,0.00016605222481302917,-0.0020784055814146996,,0.0,0.00044963788241147995,388.5031657218933,0.4185866117477417,223360
0.4742216467857361,2449,1763260449.1274228,,618.0,0.001003590296022594,-0.02143232338130474,0.00016490014968439937,-0.005178120918571949,,0.0,0.0009746747091412544,390.68950390815735,-0.3288997411727905,225280
0.37415435910224915,2465,1763260451.0460413,,619.0,0.0006102030165493488,0.004828564822673798,0.0001639016845729202,0.0009485185146331787,,0.013671875,0.0022272057831287384,392.6081223487854,0.16053199768066406,226944
0.39096009731292725,2491,1763260453.9384487,,622.0,323.84906005859375,-0.00826397817581892,0.0001623655844014138,0.0037917252629995346,,0.0,0.0001934729516506195,395.50052976608276,-0.0007336139678955078,229504
0.4139598309993744,2493,1763260454.2532105,,622.0,0.0003973818675149232,0.007138215005397797,0.00016221197438426316,-0.031495846807956696,,0.01171875,0.004662868566811085,395.8152916431427,-0.42290496826171875,229760
0.458179235458374,2506,1763260455.925476,,622.0,480.70635986328125,0.00478285551071167,0.00016144393885042518,-0.005863982252776623,,0.0,0.0004098406061530113,397.48755717277527,-0.0025135278701782227,231040
0.46587690711021423,2514,1763260456.9105294,,623.0,0.0004924662061966956,0.020110437646508217,0.00016090630379039794,0.004269366152584553,,0.00390625,0.004260164685547352,398.4726104736328,0.2077377438545227,231936
,2515,1763260456.9437194,500.0,,,,,,500.0,,,398.50580048561096,,231959
,2520,1763260457.5311363,500.0,,,,,,500.0,,,399.0932173728943,,232459
0.4714767038822174,2533,1763260459.1923168,,624.0,0.00036218404420651495,-0.001555219292640686,0.00015975422866176814,-0.006658325903117657,,0.00390625,0.0023272084072232246,400.7543978691101,0.14366990327835083,233856
0.4713359773159027,2540,1763260459.9346895,,625.0,321.27783203125,-0.0002439003437757492,0.00015937020361889154,0.0005350466817617416,,0.0,4.7292560338974e-06,401.49677062034607,-0.0005851984024047852,234496
0.3962159752845764,2547,1763260460.8219693,,625.0,0.0006339552346616983,-0.0076155588030815125,0.00015890937356743962,-0.003377743996679783,,0.01953125,0.004269483499228954,402.3840503692627,-0.19303178787231445,235264
0.5234420299530029,2570,1763260464.3855293,,626.0,92.39977264404297,-0.00011074170470237732,0.00015752688341308385,0.0038348427042365074,,0.001953125,0.000846310518682003,405.9476103782654,-0.001530766487121582,237568
0.4559445381164551,2571,1763260464.51242,,626.0,0.008057291619479656,0.00622689351439476,0.00015745007840450853,-0.004515998065471649,,0.0,0.0008888915181159973,406.07450103759766,-0.8184522390365601,237696
0.46289488673210144,2576,1763260465.0888076,,626.0,0.00560914957895875,0.0010001063346862793,0.00015714285837020725,0.005263912491500378,,0.0,0.0002015708014369011,406.65088868141174,0.02258932590484619,238208
0.45154187083244324,2577,1763260465.234353,,626.0,0.0006560123874805868,0.008628509938716888,0.00015706605336163193,-0.029353298246860504,,0.013671875,0.0059476206079125404,406.79643416404724,-0.19180667400360107,238336
,2608,1763260469.9128733,500.0,,,,,,500.0,,,411.47495436668396,,241459
0.42982155084609985,2610,1763260470.1872485,,627.0,0.009643394500017166,-0.0028401613235473633,0.0001550691231386736,0.0016529196873307228,,0.0,0.00012134481221437454,411.74932956695557,-0.6033130884170532,241664
0.4282800853252411,2630,1763260472.474286,,628.0,0.001343735377304256,-0.025910373777151108,0.00015384024300146848,0.0289792250841856,,0.05859375,0.02162960357964039,414.03636717796326,-4.697272777557373,243712
0.36455684900283813,2636,1763260472.9692996,,629.0,0.021488472819328308,0.005738586187362671,0.00015360982797574252,0.00217384472489357,,0.0,7.671117782592773e-05,414.53138065338135,-3.2082619667053223,244096
,2646,1763260473.6178896,60.0,,,,,,60.0,,,415.179970741272,,244601
0.31295761466026306,2647,1763260473.7307286,,629.0,479.6006774902344,0.00030378811061382294,0.00015330260794144124,0.0006758943200111389,,0.0,4.822574555873871e-05,415.29280972480774,0.04994189739227295,244608
,2648,1763260473.772265,98.0,,,,,,98.0,,,415.3343460559845,,244699
0.4377036392688751,2668,1763260475.9803216,,630.0,0.004368554800748825,-0.0242496095597744,0.00015207372780423611,-0.003597397357225418,,0.0,0.0030666235834360123,417.5424027442932,-0.7710644006729126,246656
0.47523990273475647,2673,1763260476.5503538,,631.0,0.0016248696483671665,-0.005577892065048218,0.00015176650776993483,-0.0006415238603949547,,0.0,0.0008244616910815239,418.1124348640442,-0.32149195671081543,247168
0.4399149715900421,2683,1763260477.6693351,,632.0,0.0008092750795185566,-0.00419669970870018,0.00015115206770133227,0.002626188099384308,,0.0078125,0.004922948777675629,419.23141622543335,0.08507931232452393,248192
0.4166547954082489,2687,1763260478.084619,,632.0,0.0014280964387580752,-0.011321470141410828,0.0001509216526756063,-0.006837229244410992,,0.009765625,0.0027140220627188683,419.6467001438141,-0.45634138584136963,248576
,2689,1763260478.2483807,500.0,,,,,,500.0,,,419.81046175956726,,248750
0.45055830478668213,2692,1763260478.670842,,632.0,0.0013087873812764883,-0.006524831056594849,0.00015061443264130503,-0.0077298227697610855,,0.0,0.00036469846963882446,420.23292303085327,-1.6570804119110107,249088
0.3811127245426178,2732,1763260483.0018106,,636.0,0.0009111365070566535,-9.551644325256348e-05,0.00014815668691881,-0.00036442745476961136,,0.0,1.3950280845165253e-05,424.5638916492462,-0.6725841760635376,253184
0.4935281276702881,2752,1763260485.244712,,637.0,0.0005782144144177437,-0.00018672272562980652,0.00014692780678160489,0.004043382592499256,,0.0,0.0005458397790789604,426.8067932128906,-0.36432158946990967,255232
0.4431193470954895,2757,1763260485.8610644,,637.0,0.0007218978716991842,-0.00040288176387548447,0.0001466205867473036,0.0033894898369908333,,0.0,9.826850146055222e-05,427.42314553260803,-0.27122485637664795,255744
,2772,1763260487.4769807,500.0,,,,,,500.0,,,429.03906178474426,,257250
,2782,1763260488.5822978,500.0,,,,,,500.0,,,430.14437890052795,,258250
0.4421706199645996,2783,1763260488.7147894,,639.0,326.4590148925781,0.006200709380209446,0.0001450844865757972,0.004385637119412422,,0.0,0.000822531059384346,430.2768704891205,0.0007803440093994141,258304
0.5429790616035461,2793,1763260489.8078408,,640.0,682.9632568359375,-0.003570098429918289,0.00014447004650719464,0.012273699976503849,,0.0,0.000513625331223011,431.3699219226837,0.00031512975692749023,259328
0.4177144467830658,2824,1763260493.326006,,642.0,0.0002076640957966447,-0.00557105615735054,0.00014254992129281163,-0.013690738007426262,,0.0078125,0.003062935546040535,434.88808703422546,-0.4780538082122803,262528
0.4604020416736603,2843,1763260495.435355,,644.0,0.007912524975836277,-0.013166828081011772,0.00014139784616418183,-0.001874927431344986,,0.0,0.0013871807605028152,436.99743604660034,0.31161606311798096,264448
0.45815959572792053,2857,1763260497.0343268,,645.0,577.8880004882812,0.0012719370424747467,0.0001405529910698533,0.005484981462359428,,0.0,0.000312071293592453,438.5964078903198,0.0015308260917663574,265856
0.4356379508972168,2882,1763260499.9994183,,646.0,0.006351552437990904,0.0015782741829752922,0.0001390168908983469,-0.001211605966091156,,0.0,3.159046173095703e-05,441.5614993572235,-0.030517578125,268416
,2890,1763260501.0423365,500.0,,,,,,500.0,,,442.60441756248474,,269250
0.34845757484436035,2911,1763260503.3291578,,648.0,325.2041320800781,0.002115156501531601,0.00013725039025302976,0.0003855554386973381,,0.0,6.424356251955032e-05,444.8912389278412,-7.033348083496094e-05,271360
0.3641245365142822,2935,1763260506.0179908,,650.0,378.722412109375,0.004566770046949387,0.00013579109509009868,0.005751759745180607,,0.0,0.0009180167689919472,447.58007192611694,-0.00010943412780761719,273792
,2949,1763260507.541383,500.0,,,,,,500.0,,,449.1034641265869,,275250
0.36946266889572144,2960,1763260508.7542984,,652.0,461.5339660644531,0.00031429901719093323,0.00013425499491859227,-0.006057117134332657,,0.0,0.00038374029099941254,450.31637954711914,-0.00020742416381835938,276352
0.42904362082481384,2975,1763260510.370136,,653.0,0.00655187014490366,0.005089791491627693,0.00013333333481568843,0.001643408089876175,,0.0,0.00014063529670238495,451.93221712112427,-0.9497216939926147,277888
0.4774523377418518,2989,1763260511.8814209,,654.0,295.6697082519531,-0.0002564098685979843,0.0001324884797213599,-0.003697131760418415,,0.0,0.00014687608927488327,453.4435019493103,4.1425228118896484e-05,279296
0.4809281527996063,2997,1763260512.8403723,,654.0,0.00040414679097011685,0.0022042086347937584,0.00013195084466133267,0.0006849141791462898,,0.0,0.0002818675711750984,454.4024534225464,-0.2093755006790161,280192
0.4441799223423004,3011,1763260514.3611252,,655.0,0.0009210545103996992,-0.010182306170463562,0.00013110598956700414,0.0033782711252570152,,0.0,0.0007171118631958961,455.9232063293457,0.10162526369094849,281600
0.4395289421081543,3051,1763260518.7793143,,658.0,0.000315422541461885,0.00023943185806274414,0.0001286482292925939,0.00390911940485239,,0.0,5.709100514650345e-05,460.3413953781128,0.19259870052337646,285696
0.38650286197662354,3053,1763260518.9290357,,658.0,547.4979248046875,0.003023386001586914,0.00012857142428401858,-0.00203507486730814,,0.0,9.628664702177048e-05,460.49111676216125,0.000462949275970459,285824
0.4152936637401581,3066,1763260520.439138,,659.0,0.0003822610597126186,-0.0035212449729442596,0.00012772656918969005,-0.0060101468116045,,0.0,6.107054650783539e-05,462.00121903419495,-0.5664727687835693,287232
0.3666263222694397,3070,1763260520.8876073,,659.0,0.0005304237129166722,0.0011937767267227173,0.0001274961541639641,-0.003433442674577236,,0.0,0.0005417978391051292,462.44968843460083,0.1151573657989502,287616
0.47542741894721985,3083,1763260522.2431316,,660.0,0.006327896844595671,0.003612167201936245,0.0001267281040782109,-0.002671782858669758,,0.0,0.0003706710413098335,463.80521273612976,-1.344451665878296,288896
0.4458802342414856,3098,1763260523.9165666,,661.0,0.006719441618770361,-0.007708568125963211,0.00012580645852722228,0.000112166628241539,,0.0,0.0003385264426469803,465.4786477088928,0.07434999942779541,290432
0.45644238591194153,3103,1763260524.4906723,,661.0,0.007333924528211355,-0.012905813753604889,0.000125499238492921,0.005197822116315365,,0.0,0.0008925432339310646,466.0527534484863,0.27046018838882446,290944
0.3549419641494751,3127,1763260527.1734226,,663.0,0.003820400219410658,1.68532133102417e-05,0.0001240399433299899,-0.0005223825573921204,,0.0,5.770847201347351e-05,468.73550367355347,-6.67572021484375e-06,293376
0.499541699886322,3129,1763260527.4397073,,663.0,0.00029682976310141385,-0.0068968553096055984,0.00012388633331283927,0.012694025412201881,,0.00390625,0.0009191557765007019,469.00178837776184,0.08393299579620361,293632
0.3923742175102234,3141,1763260528.70897,,664.0,221.96771240234375,0.0010646414011716843,0.0001231950882356614,-0.001036916859447956,,0.0,1.0321848094463348e-05,470.2710511684418,0.0002809762954711914,294784
0.4408740699291229,3143,1763260528.975301,,664.0,0.0005160948494449258,0.0003639236092567444,0.00012304147821851075,0.0013158395886421204,,0.0,1.3478100299835205e-05,470.5373821258545,0.01575404405593872,295040
0.4442828595638275,3146,1763260529.263679,,664.0,313.99822998046875,0.0005496367812156677,0.0001228878682013601,0.001164124347269535,,0.0,7.553491741418839e-05,470.8257601261139,-0.0005440711975097656,295296
0.4386124014854431,3161,1763260530.9565015,,665.0,218.96377563476562,-0.002698957920074463,0.00012196620809845626,0.0012933146208524704,,0.0,0.0003497358411550522,472.51858258247375,-0.0004909038543701172,296832
,3170,1763260531.949537,500.0,,,,,,500.0,,,473.5116181373596,,297750
0.45815378427505493,3183,1763260533.5659156,,666.0,0.0004778342554345727,-0.0016741007566452026,0.0001205837179441005,-0.003312937915325165,,0.0,0.0001118294894695282,475.1279966831207,-0.3188058137893677,299136
0.45520374178886414,3188,1763260534.1141481,,667.0,0.0006048661889508367,-0.0053376927971839905,0.00012027649790979922,0.002080565318465233,,0.0,0.0009709876030683517,475.67622923851013,-0.7576925754547119,299648
0.4161939024925232,3217,1763260537.2445447,,669.0,0.0004924458335153759,-0.003805931657552719,0.00011850998271256685,-0.0029320670291781425,,0.0,0.00033957045525312424,478.8066258430481,-0.3109680414199829,302592
,3224,1763260537.9298844,500.0,,,,,,500.0,,,479.49196553230286,,303250
0.4034312963485718,3247,1763260540.4146216,,671.0,0.0005972827784717083,0.001072566956281662,0.00011666666978271678,-0.00221431627869606,,0.0,1.905672252178192e-05,481.9767026901245,-1.330641508102417,305664
0.461586594581604,3250,1763260540.678425,,671.0,0.00440119719132781,-0.00635780394077301,0.00011651305976556614,0.003127189353108406,,0.0,0.00047968514263629913,482.2405061721802,0.03451943397521973,305920
0.4188162684440613,3252,1763260540.916853,,671.0,0.0003813522052951157,-0.0073948809877038,0.0001163594497484155,0.0018254481256008148,,0.0,0.001318320631980896,482.4789340496063,0.08086401224136353,306176
0.43813788890838623,3255,1763260541.190457,,671.0,0.0059766145423054695,0.0003657424822449684,0.00011620583973126486,-0.0003425059840083122,,0.0,3.92841175198555e-05,482.7525382041931,-0.2783036231994629,306432
0.4143035113811493,3259,1763260541.5616982,,671.0,164.6432647705078,0.0002719033509492874,0.0001159754247055389,0.0005320217460393906,,0.0,1.7656013369560242e-05,483.123779296875,0.00020384788513183594,306816
0.46350646018981934,3272,1763260542.9706302,,672.0,0.0005133430822752416,-0.0021774210035800934,0.00011513056961121038,0.0014368854463100433,,0.0,0.0005164928734302521,484.5327112674713,-0.5372734069824219,308224
0.5262036323547363,3275,1763260543.2412841,,673.0,0.006357641890645027,-0.0029236525297164917,0.00011497695959405974,0.01833060011267662,,0.0,0.001095496118068695,484.8033652305603,-0.6580926179885864,308480
0.4763484597206116,3276,1763260543.3616862,,673.0,0.0006819901755079627,-0.04548374563455582,0.00011490015458548442,-0.0265943706035614,,0.009765625,0.00669136643409729,484.92376732826233,0.4934518337249756,308608
0.5165472626686096,3296,1763260545.4535632,,674.0,0.0005606413469649851,0.0041138846427202225,0.00011367127444827929,-0.0007564080879092216,,0.0,7.0217065513134e-05,487.0156443119049,-0.06650304794311523,310656
0.4834120273590088,3299,1763260545.7050242,,674.0,0.0056330678053200245,-7.940828800201416e-05,0.00011351766443112865,0.001687205396592617,,0.0,0.0005860207602381706,487.26710534095764,0.16641205549240112,310912
0.4558451771736145,3338,1763260549.2710745,,678.0,0.00747247040271759,-0.004781827330589294,0.00011113670916529372,0.012064210139214993,,0.0,0.0013278396800160408,490.83315563201904,-1.275054693222046,314880
,3351,1763260550.4475555,500.0,,,,,,500.0,,,492.0096366405487,,316250
0.4113050401210785,3357,1763260551.0091147,,679.0,339.66064453125,-0.0015237107872962952,0.00010998464131262153,-0.003926237113773823,,0.0,6.913673132658005e-05,492.57119584083557,-0.00015342235565185547,316800
0.43131792545318604,3360,1763260551.3424728,,680.0,0.0006562912603840232,-0.0018351692706346512,0.00010975422628689557,0.0021233288571238518,,0.0,0.00026029814034700394,492.90455389022827,-0.5674365758895874,317184
0.4188441336154938,3398,1763260554.7900937,,683.0,0.0007627402665093541,-0.002453729510307312,0.00010745007602963597,0.00646753516048193,,0.0,0.00029912684112787247,496.35217475891113,-0.32460153102874756,321024
0.4125808775424957,3401,1763260555.0122335,,683.0,662.226318359375,-0.0007235556840896606,0.00010729646601248533,-0.0011089136824011803,,0.0,0.00012286100536584854,496.5743145942688,0.00014448165893554688,321280
0.4176255464553833,3406,1763260555.4928231,,683.0,544.895751953125,-0.0019708052277565002,0.00010698924597818404,0.0005265399813652039,,0.0,0.00013405457139015198,497.0549042224884,0.00042819976806640625,321792
0.41663795709609985,3407,1763260555.603289,,684.0,0.006514860317111015,-0.006731078028678894,0.00010691244096960872,0.0068353936076164246,,0.0,0.00034331344068050385,497.1653699874878,-2.650764226913452,321920
0.45981594920158386,3419,1763260556.7491198,,685.0,0.0004294834507163614,-0.013398818671703339,0.00010614439088385552,-0.02583654224872589,,0.005859375,0.0043543921783566475,498.3112008571625,0.5005974173545837,323200
