_step,losses/policy_loss,losses/old_approx_kl,_runtime,global_step,charts/episodic_length,_timestamp,losses/entropy,losses/approx_kl,losses/clipfrac,losses/value_loss,charts/episodic_return,losses/explained_variance,charts/SPS,charts/learning_rate
1765,,,312.83854627609253,156070,500.0,1763260371.2749662,,,,,500.0,,,
1768,0.0006065964698791504,-0.0003087995573878288,313.575825214386,156416,,1763260372.0122452,0.5478479862213135,3.8339756429195404e-05,0.0,0.0005645877681672573,,-0.9321744441986084,544.0,0.00020622120064217597
1777,-0.003551974892616272,-0.00500495545566082,315.30848836898804,157312,,1763260373.7449083,0.5347743034362793,0.0001700129359960556,0.0,0.0033227046951651573,,-0.2863602638244629,544.0,0.00020568356558214873
1818,-0.0038168691098690033,0.004759260453283787,321.7320809364319,161536,,1763260380.168501,0.5324307084083557,0.001401401124894619,0.001953125,0.0001545798877486959,,-0.4350632429122925,546.0,0.00020314900029916316
1823,0.00011284276843070984,0.006996845826506615,322.3034420013428,162048,,1763260380.739862,0.5963487029075623,0.0002208314836025238,0.0,0.0001046478864736855,,0.10573643445968628,547.0,0.00020284178026486188
1851,-0.0041052475571632385,8.148141205310822e-05,326.3805251121521,164864,,1763260384.816945,0.588869035243988,0.00017801299691200256,0.0,0.00010635969374561682,,0.09663289785385132,549.0,0.00020115207007620484
1856,-0.00856361910700798,0.000840785913169384,327.0431172847748,165376,,1763260385.4795372,0.5638527870178223,0.0006472216919064522,0.0,0.0001576092909090221,,-0.03415083885192871,550.0,0.00020084485004190356
1868,,,328.32458329200745,166570,500.0,1763260386.7610033,,,,,500.0,,,
1873,,,328.8836615085602,167070,500.0,1763260387.3200815,,,,,500.0,,,
1877,-0.0017667114734649658,-0.0032371729612350464,329.38946080207825,167552,,1763260387.8258808,0.590519905090332,0.00030024535953998566,0.0,0.00018241179350297898,,-0.05477297306060791,552.0,0.0001995391648961231
1886,-0.005539916455745697,0.008552489802241325,330.3524839878082,168448,,1763260388.788904,0.5650458335876465,0.0010987520217895508,0.005859375,0.0001801124744815752,,-0.13000202178955078,554.0,0.00019900152983609587
1895,-0.022895382717251778,-0.029200220480561256,331.3335962295532,169344,,1763260389.7700162,0.5292118191719055,0.0028965547680854797,0.0,0.00021054841636214405,,0.14176040887832642,555.0,0.00019846389477606863
1903,0.005911938846111298,-0.01679914817214012,332.1864550113678,170112,,1763260390.622875,0.5223634243011475,0.0017258860170841217,0.001953125,533.938232421875,,-9.000301361083984e-05,556.0,0.00019800307927653193
1906,-0.0006052218377590179,-0.005924675613641739,332.5855724811554,170496,,1763260391.0219924,0.5476821064949036,0.0011416133493185043,0.0,0.0001789861562428996,,-0.08861804008483887,556.0,0.00019777266425080597
1918,0.004509739577770233,0.002706291154026985,333.8900020122528,171648,,1763260392.326422,0.5673791766166687,0.0006142091006040573,0.0,293.3414001464844,,-2.7060508728027344e-05,558.0,0.0001970814191736281
1920,-0.01679220050573349,0.008802820928394794,334.1578197479248,171904,,1763260392.5942397,0.5693631172180176,0.0007456494495272636,0.0,0.00011557027755770832,,0.13151174783706665,558.0,0.00019692780915647745
1945,-0.005778484046459198,-0.0033090095967054367,337.24187707901,174464,,1763260395.678297,0.564226508140564,0.0010845623910427094,0.0,0.00011795404861913994,,-0.04888606071472168,561.0,0.00019539170898497105
1959,-0.001401299610733986,0.004860725253820419,339.7232265472412,175872,,1763260398.1596465,0.47096771001815796,0.0008714571595191956,0.0,0.0002575405524112284,,0.018753528594970703,561.0,0.00019454685389064252
1973,-0.0007786527276039124,-0.0007947217673063278,342.3213336467743,177280,,1763260400.7577536,0.5643984079360962,2.318061888217926e-05,0.0,0.003212190233170986,,-0.1206737756729126,561.0,0.000193701998796314
1985,-0.011976152658462524,0.0029530590400099754,344.3626699447632,178432,,1763260402.79909,0.5623687505722046,0.001190665178000927,0.0,391.26348876953125,,0.0008889436721801758,561.0,0.00019301075371913612
1991,-0.003066200762987137,0.006250753067433834,345.50473952293396,179072,,1763260403.9411595,0.550665557384491,0.0003865314647555351,0.0,0.005480201914906502,,0.14847666025161743,561.0,0.00019262672867625952
2002,-0.0013813860714435577,-8.771941065788269e-05,347.5362741947174,180224,,1763260405.9726942,0.5676752924919128,0.00028781406581401825,0.0,8.788430568529293e-05,,-0.0693444013595581,561.0,0.00019193548359908164
2007,0.0055706687271595,-0.0002730442211031914,348.0996239185333,180736,,1763260406.536044,0.5836102366447449,0.0005546966567635536,0.0,0.00019083626102656126,,-0.8782877922058105,561.0,0.00019162826356478035
2016,0.007611222565174103,-0.005359077826142311,349.08445715904236,181632,,1763260407.5208771,0.5780750513076782,0.0003726072609424591,0.0,0.0005666706711053848,,-0.8566994667053223,562.0,0.0001910906285047531
2019,-0.0019971225410699844,-0.0033830665051937103,349.3755416870117,181888,,1763260407.8119617,0.5538956522941589,0.00010508857667446136,0.0,135.9440155029297,,3.1054019927978516e-05,563.0,0.00019093701848760247
2024,-0.004562245681881905,-0.008212536573410034,349.9125051498413,182400,,1763260408.348925,0.545738935470581,0.0006190408021211624,0.0,259.5705261230469,,-0.00010538101196289062,563.0,0.0001906297984533012
2027,0.0007280483841896057,0.006634174846112728,350.30982422828674,182784,,1763260408.7462442,0.5722575783729553,0.0005205431953072548,0.0,5.569057975662872e-05,,0.005443215370178223,564.0,0.00019039938342757523
2029,-0.0052768513560295105,0.003215995617210865,350.47182035446167,182912,,1763260408.9082403,0.6063801050186157,0.00035385508090257645,0.0,346.5931091308594,,3.49879264831543e-05,564.0,0.0001903225784189999
2034,-0.0004786178469657898,-0.003769639879465103,351.03623247146606,183424,,1763260409.4726524,0.5633702278137207,0.000197606161236763,0.0,502.37005615234375,,-0.00011169910430908203,564.0,0.00019001535838469863
2045,-0.013325173407793045,0.012028221040964127,352.31999826431274,184576,,1763260410.7564182,0.5103043913841248,0.0009761452674865723,0.0,0.003902844153344631,,-0.7764381170272827,566.0,0.00018932411330752075
2051,-0.0010625086724758148,-0.003277077339589596,353.1742799282074,185216,,1763260411.6107,0.610296905040741,9.80207696557045e-05,0.0,0.00011502806592034176,,0.00455087423324585,566.0,0.00018894008826464415
2052,,,353.24149560928345,185331,500.0,1763260411.6779156,,,,,500.0,,,
2070,-0.0034465454518795013,0.0036432817578315735,356.8114981651306,187136,,1763260415.2479181,0.5875562429428101,0.0003042668104171753,0.0,0.00038116247742436826,,0.1538187861442566,566.0,0.00018778801313601434
2076,0.004160527139902115,-0.0012672068551182747,357.9896035194397,187776,,1763260416.4260235,0.5184030532836914,0.00112855713814497,0.0,0.0001132542674895376,,0.49712175130844116,566.0,0.00018740398809313774
2093,0.002415403723716736,-0.00040931254625320435,361.08752965927124,189440,,1763260419.5239496,0.536094605922699,5.669333040714264e-05,0.0,452.7464599609375,,7.510185241699219e-05,565.0,0.00018640552298165858
2094,-0.016139835119247437,0.014702103100717068,361.3009657859802,189568,,1763260419.7373857,0.586227536201477,0.0009314035996794701,0.0,0.004308878909796476,,0.027145564556121826,565.0,0.00018632871797308326
2117,-0.0038237497210502625,0.0025422535836696625,365.7660355567932,191872,,1763260424.2024555,0.525731086730957,0.00011018477380275726,0.0,121.26770782470703,,-2.3484230041503906e-05,565.0,0.00018494624237064272
2141,,,370.3691442012787,194331,500.0,1763260428.8055642,,,,,500.0,,,
2146,,,371.2252902984619,194831,500.0,1763260429.6617103,,,,,500.0,,,
2147,-0.010355977341532707,0.0013393741101026535,371.40428352355957,194944,,1763260429.8407035,0.5010589361190796,0.0005787350237369537,0.0,83.51392364501953,,1.919269561767578e-05,564.0,0.00018310292216483504
2148,0.003072679042816162,0.00516246072947979,371.52770733833313,195072,,1763260429.9641273,0.5382140874862671,0.0003767702728509903,0.001953125,0.004434473812580109,,0.047956228256225586,565.0,0.00018302611715625972
2155,,,372.28175806999207,195831,500.0,1763260430.718178,,,,,500.0,,,
2172,-0.005229346454143524,0.000734986737370491,374.2679569721222,197504,,1763260432.704377,0.5168597102165222,0.0008899569511413574,0.0,0.004426635801792145,,-0.11452960968017578,567.0,0.00018156682199332863
2185,,,375.7183883190155,198831,500.0,1763260434.1548083,,,,,500.0,,,
2192,-0.007101012393832207,-0.0049584535881876945,376.53618025779724,199552,,1763260434.9726002,0.551632821559906,0.0004223240539431572,0.0,0.006147852633148432,,0.02334970235824585,569.0,0.0001803379418561235
2198,0.0053110383450984955,-0.0014688652008771896,377.2653498649597,200192,,1763260435.7017698,0.5382012128829956,0.0003219805657863617,0.0,0.00020612437219824642,,0.00021779537200927734,570.0,0.0001799539168132469
2199,-0.0038814395666122437,0.007485648617148399,377.3925848007202,200320,,1763260435.8290048,0.5880269408226013,0.000774705782532692,0.00390625,0.000186776218470186,,-0.014339089393615723,570.0,0.00017987711180467159
2211,-0.0072648897767066956,0.0030228160321712494,378.6953375339508,201472,,1763260437.1317575,0.5086237788200378,0.00042562559247016907,0.0,0.004432144574820995,,0.010887980461120605,571.0,0.0001791858667274937
2214,,,379.0234143733978,201831,500.0,1763260437.4598343,,,,,500.0,,,
2220,-0.013464845716953278,-0.008615180850028992,379.7131521701813,202368,,1763260438.1495721,0.5591135025024414,0.0011957399547100067,0.0,279.51513671875,,0.00020629167556762695,572.0,0.00017864823166746646
2223,0.0017949417233467102,0.0011147484183311462,380.07657384872437,202752,,1763260438.5129938,0.4843190312385559,0.00015451014041900635,0.0,8.155460091074929e-05,,-0.31394076347351074,573.0,0.0001784178166417405
2225,-0.00025306642055511475,-0.0002103205770254135,380.2386043071747,202880,,1763260438.6750243,0.5509331822395325,6.888993084430695e-05,0.0,200.96556091308594,,0.00011217594146728516,573.0,0.00017834101163316518
2226,0.001971092075109482,-0.0011044787243008614,380.38112902641296,203008,,1763260438.817549,0.5112060308456421,9.45674255490303e-05,0.0,0.004083144478499889,,-0.14456415176391602,573.0,0.00017826420662458986
2227,0.0025043580681085587,0.0028106672689318657,380.5159342288971,203136,,1763260438.9523542,0.5612268447875977,0.0007270919159054756,0.0,0.0002608837967272848,,-0.004577159881591797,573.0,0.00017818740161601454
2231,0.0023919884115457535,0.012262656353414059,380.93928146362305,203520,,1763260439.3757014,0.5417452454566956,0.0005687298253178596,0.0,0.003306628204882145,,-0.16516196727752686,573.0,0.00017795698659028858
2235,0.021014511585235596,0.005538671277463436,381.3700215816498,203904,,1763260439.8064415,0.5062084197998047,0.0008948249742388725,0.0,268.7989501953125,,-0.00025475025177001953,574.0,0.00017772657156456262
2241,0.0012627169489860535,0.0029107509180903435,382.038033246994,204544,,1763260440.4744532,0.5578787922859192,0.00016889814287424088,0.0,0.0035271181259304285,,-0.17253828048706055,575.0,0.00017734254652168602
2248,-0.0027196332812309265,-0.002077842131257057,382.89049911499023,205312,,1763260441.326919,0.4978961944580078,0.00031439587473869324,0.0,8.723712380742654e-05,,0.13302510976791382,575.0,0.0001768817164702341
2250,0.006680604070425034,0.006293055601418018,383.0381579399109,205440,,1763260441.474578,0.5426364541053772,0.00025755446404218674,0.0,50.14403533935547,,-3.0517578125e-05,575.0,0.00017680491146165878
2253,-0.007697470486164093,0.0029434626922011375,383.4311535358429,205824,,1763260441.8675735,0.5455881357192993,0.0004985304549336433,0.0,0.00019267921743448824,,-0.027027487754821777,576.0,0.00017657449643593282
2272,-0.008412007242441177,0.009504703804850578,385.57433557510376,207744,,1763260444.0107555,0.5418579578399658,0.00043606385588645935,0.0,0.00017382015357725322,,0.11782997846603394,578.0,0.000175422421307303
2280,-0.00410865992307663,-0.0019118571653962135,386.4042134284973,208512,,1763260444.8406334,0.5522919297218323,0.00015905406326055527,0.0,0.004023049492388964,,-0.03767716884613037,579.0,0.0001749615912558511
2295,-0.014826629310846329,0.007192712277173996,387.96959495544434,210048,,1763260446.406015,0.504838764667511,0.0018643010407686234,0.00390625,0.005414873827248812,,0.1260257363319397,580.0,0.00017403994570486248
2298,,,388.24848794937134,210331,500.0,1763260446.684908,,,,,500.0,,,
2310,-0.00240514799952507,0.006630166433751583,389.56668615341187,211584,,1763260448.003106,0.5071339011192322,0.00011259038001298904,0.0,0.0010164158884435892,,-0.04011178016662598,582.0,0.00017311828560195863
2312,,,389.7700493335724,211831,500.0,1763260448.2064693,,,,,500.0,,,
2318,-0.001146852970123291,-0.0023147650063037872,390.405296087265,212352,,1763260448.841716,0.4961130619049072,4.0452927350997925e-05,0.0,314.76904296875,,9.5367431640625e-06,583.0,0.0001726574555505067
2322,,,390.8617043495178,212831,500.0,1763260449.2981243,,,,,500.0,,,
2324,-0.0018737278878688812,-0.0008940016850829124,391.10171151161194,212992,,1763260449.5381315,0.5281867980957031,2.944003790616989e-05,0.0,0.0046547227539122105,,0.012777984142303467,583.0,0.0001722734305076301
2329,-0.00035294704139232635,-0.0007209889590740204,391.6309771537781,213504,,1763260450.067397,0.48846933245658875,7.913075387477875e-05,0.0,0.004318652208894491,,-0.20247817039489746,584.0,0.00017196621047332883
2339,0.0017133727669715881,-0.0009652245789766312,392.7242238521576,214528,,1763260451.1606438,0.532563328742981,0.0003271792083978653,0.0,0.0035419478081166744,,-0.10050928592681885,585.0,0.00017135177040472627
2343,-0.0011928938329219818,-0.0007453449070453644,393.1489357948303,214912,,1763260451.5853558,0.5283201336860657,0.00017268583178520203,0.0,559.8527221679688,,-6.461143493652344e-05,585.0,0.0001711213553790003
2348,-0.005483178421854973,0.0027670608833432198,393.6711235046387,215424,,1763260452.1075435,0.47393733263015747,0.00014510471373796463,0.0,540.7890625,,-3.5762786865234375e-07,586.0,0.00017081413534469903
2354,0.0005621593445539474,0.0035229232162237167,394.3500006198883,216064,,1763260452.7864206,0.5300387144088745,0.0007667429745197296,0.0,0.003193611279129982,,0.00794064998626709,587.0,0.00017043011030182242
2363,-0.001185104250907898,0.0004663020372390747,395.3496661186218,216960,,1763260453.786086,0.4696284532546997,1.0102987289428711e-05,0.0,0.005003839731216431,,-0.01627516746520996,587.0,0.00016989247524179518
2389,-0.0008329898118972778,0.0015619080513715744,398.4962944984436,219648,,1763260456.9327145,0.4436395764350891,0.0008012186735868454,0.0,0.00033492021611891687,,0.4204062819480896,590.0,0.00016827957006171346
2394,-0.00014085695147514343,0.00014099013060331345,399.03444623947144,220160,,1763260457.4708662,0.498446524143219,0.00027114246040582657,0.0,0.0008819043869152665,,0.47273802757263184,590.0,0.00016797235002741218
2426,-0.003543715924024582,-0.0032709650695323944,402.63706517219543,223360,,1763260461.0734851,0.45830217003822327,0.00023276172578334808,0.0,239.19497680664062,,-0.00015974044799804688,593.0,0.00016605222481302917
2430,,,403.38506150245667,223831,500.0,1763260461.8214815,,,,,500.0,,,
2449,-0.0009247437119483948,-0.0074048126116395,406.3207359313965,225792,,1763260464.757156,0.49392610788345337,0.0010318784043192863,0.0,9.422029688721523e-05,,-0.03491818904876709,594.0,0.00016459292965009809
2465,,,408.7903697490692,227331,500.0,1763260467.2267897,,,,,500.0,,,
2491,-0.007864795625209808,-0.0015058163553476334,412.5333638191223,230016,,1763260470.9697838,0.5735764503479004,0.0008752215653657913,0.0,0.004205981735140085,,-0.09522068500518799,595.0,0.00016205837891902775
2493,-0.007828399538993835,-0.02003198303282261,412.8138415813446,230272,,1763260471.2502615,0.572083055973053,0.0014708247035741806,0.0,0.00016383045294787735,,-0.4146857261657715,595.0,0.0001619047689018771
2506,-0.004665200598537922,-0.0036888746544718742,414.201092004776,231552,,1763260472.637512,0.6076046824455261,0.0002463618293404579,0.0,0.004732379224151373,,-0.583647608757019,597.0,0.0001611367188161239
2514,,,415.0685815811157,232331,500.0,1763260473.5050015,,,,,500.0,,,
2515,-0.00013973936438560486,0.001874721609055996,415.20204639434814,232448,,1763260473.6384664,0.6225638389587402,0.00010004919022321701,0.0,247.7971649169922,,-6.842613220214844e-05,597.0,0.00016059908375609666
2520,0.002109728753566742,0.004556190222501755,415.7198190689087,232960,,1763260474.156239,0.5657691955566406,0.00031481124460697174,0.0,0.005309354979544878,,-0.40321052074432373,598.0,0.00016029186372179538
2533,,,417.1456024646759,234331,500.0,1763260475.5820224,,,,,500.0,,,
2540,0.0002587921917438507,0.027135778218507767,417.92169737815857,235008,,1763260476.3581173,0.4961111545562744,0.002881317399442196,0.021484375,0.005598355084657669,,0.02616018056869507,600.0,0.00015906298358459026
2547,-0.00416986271739006,0.0025157928466796875,418.7195374965668,235776,,1763260477.1559575,0.5696052312850952,0.00032532401382923126,0.0,0.00012255787441972643,,0.1969689130783081,600.0,0.00015860215353313833
2570,0.0005336515605449677,0.0032223863527178764,421.171777009964,238080,,1763260479.608197,0.5839176774024963,0.00016480032354593277,0.0,0.0026101223193109035,,0.12794935703277588,603.0,0.00015721966337878257
2571,0.004907106980681419,-0.003427821211516857,421.2995812892914,238208,,1763260479.7360013,0.5866672992706299,0.00027048680931329727,0.0,0.00011126255412818864,,0.0117073655128479,603.0,0.00015714285837020725
2576,-0.004871102049946785,0.00579136423766613,421.8446841239929,238720,,1763260480.281104,0.5606828927993774,0.00107530876994133,0.0,0.00019637092191260308,,-0.16897308826446533,603.0,0.00015683563833590597
2577,,,421.8948087692261,238831,500.0,1763260480.3312287,,,,,500.0,,,
2608,-0.0030735358595848083,0.004760631360113621,425.07058000564575,241920,,1763260483.507,0.5780459642410278,0.0003882339224219322,0.0,0.00397551478818059,,-0.12266337871551514,606.0,0.00015491551312152296
2610,,,425.2499649524689,242174,500.0,1763260483.686385,,,,,500.0,,,
2630,,,427.364951133728,244174,500.0,1763260485.801371,,,,,500.0,,,
2636,-0.001206919550895691,-0.0010128812864422798,428.04905438423157,244736,,1763260486.4854743,0.5194966793060303,4.1964463889598846e-05,0.0,372.0992736816406,,0.000530540943145752,609.0,0.00015322580293286592
2646,-0.0006136670708656311,0.0025585805997252464,429.074743270874,245760,,1763260487.5111632,0.4861869513988495,0.00014686118811368942,0.0,263.416015625,,-0.00014150142669677734,610.0,0.00015261136286426336
2647,0.0009206347167491913,0.0010902108624577522,429.19932198524475,245888,,1763260487.635742,0.5747826099395752,0.0004372941330075264,0.0,0.003708792384713888,,-0.16680872440338135,610.0,0.00015253455785568804
2648,-0.012941956520080566,-0.010391127318143845,429.32044315338135,246016,,1763260487.756863,0.5758922100067139,0.002893894910812378,0.0078125,0.0002739874180406332,,-0.0690385103225708,610.0,0.00015245775284711272
2668,-0.013610787689685822,-0.0007638651877641678,431.4285373687744,248064,,1763260489.8649573,0.5317383408546448,0.0013029538094997406,0.0,0.00025114952586591244,,-0.41887354850769043,612.0,0.0001512288727099076
2673,0.002138223499059677,-0.0045534055680036545,431.94241976737976,248576,,1763260490.3788397,0.5612550973892212,0.0018630046397447586,0.0,0.00018447116599418223,,-0.6803512573242188,612.0,0.0001509216526756063
2683,-0.002528226003050804,-0.004203076474368572,432.98551511764526,249600,,1763260491.421935,0.5508773326873779,4.396121948957443e-05,0.0,0.0001667606848059222,,-0.6006394624710083,613.0,0.00015030721260700375
2687,-0.009334467351436615,-0.0011912556365132332,433.39711022377014,249984,,1763260491.8335302,0.4900199770927429,0.0012310119345784187,0.0,0.0003160900087095797,,0.020576775074005127,614.0,0.00015007681213319302
2689,,,433.55360770225525,250174,500.0,1763260491.9900277,,,,,500.0,,,
2692,-0.001651916652917862,-0.00047253724187612534,433.93481731414795,250496,,1763260492.3712373,0.5273309946060181,1.606624573469162e-05,0.0,7.909875421319157e-05,,0.28606969118118286,614.0,0.00014976959209889174
2732,-0.0011796839535236359,0.0026105614379048347,438.17034888267517,254592,,1763260496.6067688,0.4692777395248413,0.0008044177666306496,0.0,0.00014838996867183596,,-0.42649269104003906,618.0,0.0001473118318244815
2752,-0.010883122682571411,0.003996851854026318,440.2481071949005,256640,,1763260498.6845272,0.5086301565170288,0.0016120253130793571,0.0,0.0003185440436936915,,-0.7787976264953613,620.0,0.00014608295168727636
2757,-0.0008200928568840027,-0.0005576359108090401,440.79017090797424,257152,,1763260499.2265909,0.5564389824867249,1.1601485311985016e-05,0.0,0.0001638955727685243,,0.5893820524215698,620.0,0.00014577573165297508
2772,,,442.68811869621277,258674,500.0,1763260501.1245387,,,,,500.0,,,
2782,,,443.74861216545105,259674,500.0,1763260502.1850321,,,,,500.0,,,
2783,0.0030913203954696655,-0.0036693699657917023,443.84823536872864,259712,,1763260502.2846553,0.5877332091331482,0.0002725999802350998,0.0,143.99270629882812,,-0.0006861686706542969,622.0,0.00014423963148146868
2793,0.0018594078719615936,0.007357157766819,444.9221122264862,260736,,1763260503.3585322,0.525834858417511,0.0010897330939769745,0.0,195.1542510986328,,6.526708602905273e-05,622.0,0.00014362519141286612
2824,0.007458873093128204,-0.008384590037167072,448.3154423236847,263936,,1763260506.7518623,0.5508848428726196,0.0006840890273451805,0.0,0.00027111085364595056,,-0.05064809322357178,625.0,0.0001417050661984831
2843,-0.0034257248044013977,0.00476115383207798,450.28611874580383,265856,,1763260508.7225387,0.49164554476737976,0.00013132020831108093,0.0,0.004890899173915386,,-0.3640480041503906,627.0,0.0001405529910698533
2857,-0.00020278990268707275,0.0008930712938308716,451.74972581863403,267264,,1763260510.1861458,0.4661328196525574,3.913417458534241e-05,0.0,129.59693908691406,,0.0002276301383972168,628.0,0.00013970813597552478
2882,-0.008304046466946602,-0.003632308915257454,454.45474195480347,269824,,1763260512.891162,0.4575386047363281,0.0006247274577617645,0.0,0.0049054319970309734,,0.2647908926010132,630.0,0.00013817203580401838
2890,,,455.2354214191437,270674,500.0,1763260513.6718414,,,,,500.0,,,
2911,0.003313072957098484,-0.0012311162427067757,457.43440890312195,272768,,1763260515.8708289,0.48201218247413635,3.829691559076309e-05,0.0,377.2662658691406,,-4.112720489501953e-05,632.0,0.00013640553515870124
2935,0.0006628595292568207,0.0024126581847667694,459.90874767303467,275200,,1763260518.3451676,0.5554358959197998,0.00011427514255046844,0.0,326.7637023925781,,0.00016486644744873047,634.0,0.00013494623999577016
2949,,,461.43119764328003,276674,500.0,1763260519.8676176,,,,,500.0,,,
2960,0.00021580234169960022,0.0009279409423470497,462.5927348136902,277760,,1763260521.0291548,0.5658133625984192,9.327847510576248e-05,0.0,208.26651000976562,,-0.00030434131622314453,636.0,0.00013341013982426375
2975,0.0007181242108345032,0.0036697043105959892,464.16337537765503,279296,,1763260522.5997953,0.5053171515464783,8.219573646783829e-05,0.0,234.14230346679688,,-8.64267349243164e-05,637.0,0.0001324884797213599
2989,0.0008192919194698334,0.00022841617465019226,465.6233425140381,280704,,1763260524.0597625,0.4963008165359497,5.232915282249451e-05,0.0,264.0934143066406,,-6.92605972290039e-05,639.0,0.00013164362462703139
2997,-0.0005095116794109344,-0.003529672510921955,466.5353014469147,281600,,1763260524.9717214,0.5612691044807434,0.00020459946244955063,0.0,0.00020226251217536628,,-0.05238759517669678,639.0,0.00013110598956700414
3011,0.003380291163921356,-0.0015124091878533363,467.9936718940735,283008,,1763260526.4300919,0.5555617213249207,0.0005884887650609016,0.0,0.00023861060617491603,,-0.2515294551849365,640.0,0.00013026113447267562
3051,0.0043539851903915405,-0.004109901376068592,472.18962144851685,287104,,1763260530.6260414,0.5749053955078125,0.0030599357560276985,0.001953125,0.00024763672263361514,,-0.2646878957748413,643.0,0.00012780337419826537
3053,0.0021444186568260193,-0.0003860238939523697,472.31560134887695,287232,,1763260530.7520213,0.5617190003395081,0.00048263929784297943,0.0,439.8391418457031,,-2.0623207092285156e-05,644.0,0.00012772656918969005
3066,-0.005043324548751116,-0.0005123578011989594,473.805837392807,288640,,1763260532.2422574,0.5335571765899658,0.0009861979633569717,0.0,0.00021763701806776226,,0.04955822229385376,645.0,0.00012688171409536153
3070,0.006037775427103043,-0.0021990714594721794,474.2331643104553,289024,,1763260532.6695843,0.5694738626480103,0.0003377692773938179,0.0,0.00019455580331850797,,0.035381019115448,645.0,0.00012665129906963557
3083,-8.317828178405762e-05,-0.0030906181782484055,475.57122778892517,290304,,1763260534.0076478,0.5116270780563354,0.0001917574554681778,0.0,0.004366934299468994,,0.380700945854187,646.0,0.0001258832635357976
3098,0.00035093724727630615,-0.0038062045350670815,477.14595437049866,291840,,1763260535.5823743,0.5485618114471436,0.00019989069551229477,0.0,0.003554620547220111,,0.2553864121437073,647.0,0.00012496160343289375
3103,0.003281797282397747,-0.0024408772587776184,477.6747348308563,292352,,1763260536.1111548,0.55528724193573,0.0009210687130689621,0.0,0.0040583182126283646,,0.21325933933258057,647.0,0.00012465438339859247
3127,-0.00043683871626853943,-0.0009783953428268433,480.1804165840149,294784,,1763260538.6168365,0.541423499584198,8.547864854335785e-05,0.0,284.21624755859375,,-5.9604644775390625e-06,649.0,0.0001231950882356614
3129,-0.0026695504784584045,-0.0008416799828410149,480.4246470928192,295040,,1763260538.861067,0.5522465705871582,0.0001317216083407402,0.0,0.00027419780963100493,,-0.2597496509552002,649.0,0.00012304147821851075
3141,0.0005078837275505066,-0.0058856625109910965,481.66396713256836,296192,,1763260540.100387,0.4911176562309265,0.0007779467850923538,0.0,92.24349975585938,,-0.0003534555435180664,650.0,0.00012235023314133286
3143,-0.001410171389579773,-0.002862110733985901,481.9309411048889,296448,,1763260540.367361,0.5376828908920288,0.0005725063383579254,0.0,0.0002053589269053191,,-0.4579545259475708,650.0,0.00012219662312418222
3146,-0.001626044511795044,0.0005707815289497375,482.1790885925293,296704,,1763260540.6155086,0.510772705078125,3.807246685028076e-05,0.0,135.6914825439453,,0.00013327598571777344,650.0,0.00012204301310703158
3170,,,484.63057923316956,299174,500.0,1763260543.0669992,,,,,500.0,,,
3183,-0.006677761673927307,0.0006561512127518654,486.08070278167725,300544,,1763260544.5171227,0.5558169484138489,0.0026374654844403267,0.0,0.00018016010290011764,,-0.05648648738861084,653.0,0.00011973886284977198
3188,-0.02368983067572117,0.0330502986907959,486.57582449913025,301056,,1763260545.0122445,0.5147174596786499,0.002215765416622162,0.0,0.0001397546730004251,,0.36311519145965576,654.0,0.0001194316428154707
3217,-0.004901186563074589,0.004069773480296135,489.3007068634033,304000,,1763260547.7371268,0.5330281853675842,0.0010760203003883362,0.0,0.00027450022753328085,,-0.2969987392425537,656.0,0.00011766512761823833
3224,,,489.86999440193176,304674,500.0,1763260548.3064144,,,,,500.0,,,
3247,-0.0026623904705047607,-0.004490099847316742,492.03702330589294,307072,,1763260550.4734433,0.5112192034721375,0.00020995363593101501,0.0,0.00020435068290680647,,0.19403308629989624,659.0,0.00011582181468838826
3250,-0.006121739745140076,-0.006274308077991009,492.25989532470703,307328,,1763260550.6963153,0.5438953042030334,0.0009999098256230354,0.0,0.0032125648576766253,,0.10284173488616943,659.0,0.00011566820467123762
3252,0.0036311298608779907,0.008340202271938324,492.51470279693604,307584,,1763260550.9511228,0.596971869468689,0.00013156980276107788,0.0,0.00012739193334709853,,-0.04009854793548584,659.0,0.00011551459465408698
3255,0.0001287311315536499,0.0005491580814123154,492.73752784729004,307840,,1763260551.1739478,0.599799633026123,4.101544618606567e-06,0.0,0.003161253174766898,,0.24539470672607422,660.0,0.00011536098463693634
3259,0.00021477043628692627,-0.0017836075276136398,493.07044553756714,308224,,1763260551.5068655,0.5375595092773438,7.674098014831543e-05,0.0,231.173583984375,,3.445148468017578e-05,660.0,0.00011513056961121038
3272,-3.5692937672138214e-06,0.0002429010346531868,494.2180588245392,309504,,1763260552.6544788,0.5771337151527405,0.0003628293052315712,0.0,0.00023465386766474694,,0.011148452758789062,661.0,0.00011436251952545717
3275,-7.338076829910278e-05,-0.0001425277441740036,494.46959114074707,309760,,1763260552.906011,0.5893040895462036,1.0337680578231812e-06,0.0,207.13580322265625,,4.225969314575195e-05,661.0,0.00011420890950830653
3276,-0.00763616431504488,0.0003553628921508789,494.58952593803406,309888,,1763260553.025946,0.6271156668663025,0.00013698823750019073,0.0,0.0038669141940772533,,0.1304006576538086,661.0,0.00011413210449973121
