charts/learning_rate,global_step,_timestamp,losses/clipfrac,_step,losses/explained_variance,charts/episodic_length,charts/SPS,losses/policy_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_return,losses/value_loss,_runtime,losses/entropy
0.00011574500967981294,307200,1763260551.2303088,0.0,3296,-0.1867913007736206,,658.0,-0.001425696536898613,3.2248906791210175e-05,0.00018851552158594131,,0.0024793080519884825,492.7938678264618,0.5508232712745667
,307561,1763260551.4851801,,3299,,500.0,,,,,500.0,,493.04873919487,
0.00011313363938825205,311552,1763260555.101372,0.0,3338,0.18922871351242065,,662.0,0.0016322433948516846,0.00019087828695774078,-0.0023459400981664658,,0.0001352820108877495,496.66493105888367,0.6013556122779846
0.00011236558930249885,312832,1763260556.2734299,0.0,3351,-0.11944162845611572,,663.0,0.0011574886739253998,0.00017581414431333542,-0.0003978824242949486,,0.0001369442034047097,497.83698892593384,0.5772007703781128
0.00011198156425962225,313472,1763260556.833256,0.0,3357,0.03232187032699585,,664.0,0.002393089234828949,7.187481969594955e-05,0.0022402675822377205,,0.0001838482276070863,498.3968150615692,0.6112454533576965
0.0001118279542424716,313728,1763260557.058873,0.0,3360,0.11268186569213867,,664.0,0.0025809481739997864,0.00029412098228931427,-0.008680136874318123,,0.0029497432988137007,498.6224319934845,0.5418659448623657
0.00010952381126116961,317568,1763260560.5131042,0.0,3398,-1.7789273262023926,,667.0,0.001301787793636322,0.0004649953916668892,0.003911822102963924,,0.003308352781459689,502.0766632556915,0.49232882261276245
,317891,1763260560.7614162,,3401,,500.0,,,,,500.0,,502.3249752521515,
,318391,1763260561.1998885,,3406,,500.0,,,,,500.0,,502.76344752311707,
0.00010898617620114237,318464,1763260561.2925565,0.0,3407,2.47955322265625e-05,,668.0,-0.001993328332901001,0.0002461029216647148,0.0023452015593647957,,267.8664245605469,502.8561155796051,0.5448486804962158
0.00010829493112396449,319616,1763260562.3247998,0.0,3419,0.0054784417152404785,,669.0,-2.8362497687339783e-05,6.378628313541412e-06,0.001330607570707798,,252.7846221923828,503.88835883140564,0.5008993148803711
0.00010783410107251257,320384,1763260563.0260124,0.0,3426,-0.14522004127502441,,669.0,-0.0005364613607525826,4.133209586143494e-06,-0.00017648562788963318,,0.0005497706588357687,504.58957147598267,0.5451759099960327
,320524,1763260563.1425645,,3428,,500.0,,,,,500.0,,504.70612359046936,
0.00010721966100391,321408,1763260563.9547203,0.0,3435,-0.2974663972854614,,670.0,-0.0008212216198444366,4.082731902599335e-05,-0.00035108625888824463,,0.0002765561221167445,505.51827931404114,0.5273982882499695
0.00010629800090100616,322944,1763260565.3627942,0.0,3450,-0.0761178731918335,,672.0,-0.0011748075485229492,0.0005698613822460175,0.0015251059085130692,,0.00021282260422594845,506.92635321617126,0.5335636138916016
,323024,1763260565.3882809,,3451,,500.0,,,,,500.0,,506.95183992385864,
0.00010560675582382828,324096,1763260566.5863786,0.0,3462,4.458427429199219e-05,,672.0,-0.006291139870882034,0.00013442803174257278,-0.0027054985985159874,,87.57847595214844,508.1499376296997,0.5709868669509888
,325524,1763260568.0658467,,3476,,500.0,,,,,500.0,,509.6294057369232,
0.00010453149297973141,325888,1763260568.4539046,0.0,3479,-2.348639965057373,,673.0,0.0017024250701069832,0.00024544354528188705,0.0016210200265049934,,0.00033099594293162227,510.01746368408203,0.5436578989028931
0.00010337941785110161,327808,1763260570.4843893,0.0,3498,-0.17216122150421143,,674.0,-0.0018261335790157318,0.00014986377209424973,0.0018431348726153374,,0.0002930366899818182,512.0479483604431,0.5366614460945129
0.00010307219781680033,328320,1763260570.9856935,0.0,3503,-0.12893259525299072,,675.0,0.0002581402659416199,1.0346993803977966e-05,0.0007072538137435913,,0.0002197353751398623,512.5492525100708,0.5853198170661926
0.00010245775774819776,329344,1763260572.0269816,0.0,3513,-0.04340934753417969,,675.0,-0.008407056331634521,0.00034613627940416336,-0.0030614035204052925,,0.00025370329967699945,513.5905406475067,0.5258133411407471
0.00010176651267101988,330496,1763260573.1958246,0.0,3525,0.0016394853591918945,,676.0,0.003130897879600525,7.799454033374786e-05,0.0031298473477363586,,419.69000244140625,514.7593836784363,0.5267846584320068
0.00010099846258526668,331776,1763260574.4231217,0.0,3537,0.2208251953125,,677.0,0.0001910235732793808,0.00018308870494365692,-0.002687910571694374,,0.00021884316811338067,515.9866807460785,0.568645715713501
,333488,1763260576.1055794,,3554,,500.0,,,,,500.0,,517.6691384315491,
9.99231924652122e-05,333568,1763260576.2224662,0.0,3555,1.138448715209961e-05,,678.0,-0.0013214871287345886,6.105564534664154e-05,0.0014015138149261475,,473.2063293457031,517.7860252857208,0.5327277183532715
9.854070958681405e-05,335872,1763260578.4948988,0.0,3576,-2.6618080139160156,,680.0,-0.0033799409866333008,0.0006601456552743912,-0.006539089605212212,,0.0007234910735860467,520.0584578514099,0.5447315573692322
9.846390457823873e-05,336000,1763260578.6469219,0.0,3578,-3.0279159545898438e-05,,680.0,0.00021635834127664566,4.7451816499233246e-05,-0.0026323655620217323,,616.4254150390625,520.210480928421,0.5477930307388306
9.823348955251276e-05,336384,1763260579.0216594,0.0,3581,0.10871952772140503,,680.0,-0.00601627491414547,0.0001483093947172165,0.006628388538956642,,0.00015081316814757884,520.5852184295654,0.5355405211448669
9.777265950106084e-05,337152,1763260579.805864,0.0,3589,-0.0980527400970459,,681.0,-0.0006842268630862236,0.0004524337127804756,0.005599123425781727,,0.003399654757231474,521.3694231510162,0.5554077625274658
9.631336433812976e-05,339584,1763260582.271068,0.0,3613,0.0003751516342163086,,682.0,0.0010927505791187286,6.0694292187690735e-06,-0.0002795448526740074,,45.868385314941406,523.8346271514893,0.5695575475692749
,340488,1763260583.1831856,,3622,,500.0,,,,,500.0,,524.746744632721,
9.462365414947271e-05,342400,1763260585.096432,0.0,3640,0.07663702964782715,,684.0,0.0016437675803899765,0.00019339006394147873,0.0012755515053868294,,0.00022433410049416125,526.6599910259247,0.5644384622573853
,343988,1763260586.6647582,,3656,,500.0,,,,,500.0,,528.2283172607422,
9.285714622819796e-05,345344,1763260588.0948017,0.0,3669,-0.19435834884643555,,686.0,-0.0066414400935173035,0.000607561320066452,0.00316820852458477,,0.0003891147789545357,529.6583607196808,0.49613264203071594
9.22427061595954e-05,346368,1763260589.1569808,0.0,3679,-0.03965580463409424,,686.0,-0.005164004862308502,0.0006834166124463081,0.006472264416515827,,0.0002240857866127044,530.7205398082733,0.6000292897224426
9.201229113386944e-05,346752,1763260589.55276,0.0,3683,-0.4613969326019287,,686.0,0.0005607493221759796,0.0005795415490865707,-0.007013270631432533,,0.00027657608734443784,531.1163189411163,0.5434218645095825
9.193548612529412e-05,346880,1763260589.697191,0.0,3684,-0.251370906829834,,687.0,-0.0020016804337501526,5.7578086853027344e-05,0.004365343600511551,,0.00016485690139234066,531.2607500553131,0.5234113335609436
9.03225809452124e-05,349568,1763260592.4773395,0.0,3711,0.24674224853515625,,688.0,-0.005488324910402298,0.0004465887323021889,0.004703470505774021,,0.0005593567038886249,534.0408985614777,0.5624243021011353
9.024577593663707e-05,349696,1763260592.636595,0.0,3713,-9.500980377197266e-05,,688.0,0.0002939552068710327,5.382951349020004e-05,-0.0035945093259215355,,190.4259796142578,534.2001540660858,0.5696676969528198
9.009216591948643e-05,349952,1763260592.927021,0.0,3715,-0.14585494995117188,,688.0,-0.0003120638430118561,8.3177350461483e-05,5.8271922171115875e-05,,0.00045797627535648644,534.4905800819397,0.5860301852226257
8.917050581658259e-05,351488,1763260594.5824044,0.0,3731,-9.548664093017578e-05,,689.0,-0.00018077343702316284,2.4597160518169403e-05,-0.0003125397488474846,,491.1261291503906,536.1459634304047,0.6204308867454529
8.894009079085663e-05,351872,1763260594.9307802,0.0,3734,-0.04709506034851074,,689.0,0.0012832581996917725,2.222321927547455e-05,-0.00010784156620502472,,0.0003475068951956928,536.4943392276764,0.6121959686279297
8.77112106536515e-05,353920,1763260597.0725768,0.0,3755,-0.00016164779663085938,,690.0,0.0019009634852409363,1.6522593796253204e-05,-0.0005798814818263054,,245.02923583984375,538.6361358165741,0.572887659072876
8.655914280097932e-05,355840,1763260599.13818,0.0,3775,-4.482269287109375e-05,,691.0,-0.0007839389145374298,1.4635734260082245e-05,0.00011587608605623245,,368.99249267578125,540.7017390727997,0.564656138420105
,356327,1763260599.57787,,3779,,500.0,,,,,500.0,,541.1414289474487,
8.479262760374695e-05,358784,1763260603.0072129,0.0,3804,0.5774449110031128,,692.0,-0.002865724265575409,7.050298154354095e-05,-0.001336967572569847,,0.0002831330639310181,544.5707719326019,0.5514925718307495
8.463901758659631e-05,359040,1763260603.2921655,0.0,3807,0.005840957164764404,,692.0,-0.0001026839017868042,9.860098361968994e-05,-0.0024984367191791534,,0.0030699039343744516,544.8557245731354,0.5702713131904602
8.218125731218606e-05,363136,1763260607.4552581,0.0,3847,-0.19836831092834473,,694.0,0.00015307217836380005,4.7324225306510925e-05,-0.0011786427348852158,,0.0025840785820037127,549.0188171863556,0.5534666776657104
,366401,1763260610.6656742,,3879,,500.0,,,,,500.0,,552.2292332649231,
7.995391933945939e-05,366848,1763260611.1246343,0.0,3883,0.3657188415527344,,697.0,-0.010542480275034904,0.000528932549059391,0.00939882081001997,,0.0002797709312289953,552.688193321228,0.543901264667511
,366901,1763260611.1441538,,3884,,500.0,,,,,500.0,,552.7077128887177,
7.972350431373343e-05,367232,1763260611.5250936,0.0,3887,0.33305978775024414,,697.0,0.0021330639719963074,0.0005655586719512939,-0.0025310534983873367,,0.00044547137804329395,553.0886526107788,0.5000651478767395
7.949308928800747e-05,367616,1763260611.9155338,0.0,3891,-0.15914738178253174,,697.0,-0.00705554336309433,0.0002242904156446457,-0.0037667695432901382,,0.0029883780516684055,553.47909283638,0.5790843963623047
7.903225923655555e-05,368384,1763260612.6897974,0.0,3898,-0.08217501640319824,,697.0,-0.0016396641731262207,2.9406510293483734e-05,-0.0008839340880513191,,0.00023975387739483267,554.2533564567566,0.5391406416893005
7.818740414222702e-05,369792,1763260614.1080296,0.0,3912,-0.4766237735748291,,698.0,-0.0020606666803359985,0.0004714755341410637,0.001695278100669384,,0.0002992453519254923,555.6715886592865,0.5790644884109497
7.803379412507638e-05,370048,1763260614.3498755,0.0,3915,-0.03547537326812744,,698.0,-0.004398435354232788,0.00019417423754930496,-0.00011386256664991379,,0.002450171858072281,555.9134345054626,0.5889577269554138
,371401,1763260615.667996,,3928,,500.0,,,,,500.0,,557.2315549850464,
,372930,1763260617.2396262,,3944,,29.0,,,,,29.0,,558.8031852245331,
7.626727892784402e-05,372992,1763260617.3977356,0.0,3945,0.00040400028228759766,62.0,700.0,-0.0007185116410255432,3.570597618818283e-05,0.0023288941010832787,62.0,930.4906005859375,558.9612946510315,0.5011942982673645
7.61904739192687e-05,373120,1763260617.5235062,0.0,3946,-0.2901657819747925,,700.0,0.00214584544301033,0.00027242768555879593,0.0023456448689103127,,0.002747002523392439,559.0870652198792,0.5895668268203735
,373992,1763260618.362638,,3954,,500.0,,,,,500.0,,559.926197052002,
7.511520379921421e-05,374912,1763260619.3644063,0.0,3963,-1.032909631729126,,701.0,-0.0032472796738147736,0.0001259148120880127,0.0006592012941837311,,0.00030946804326958954,560.9279654026031,0.5663632750511169
,375492,1763260619.945485,,3969,,500.0,,,,,500.0,,561.5090441703796,
7.411674596369267e-05,376576,1763260621.1891382,0.0,3981,0.0005295276641845703,,702.0,-0.0009216964244842529,5.918368697166443e-05,-0.0018918681889772415,,482.10791015625,562.7526972293854,0.5711441040039062
7.396313594654202e-05,376832,1763260621.447494,0.0,3983,-3.416104793548584,,702.0,-0.001035846769809723,9.603146463632584e-05,0.0010121455416083336,,0.0003946651704609394,563.0110530853271,0.5268890261650085
7.31182808522135e-05,378240,1763260622.9433117,0.0,3997,-9.856109619140625,,702.0,0.0005876719951629639,0.00014434102922677994,0.0034958450123667717,,0.0022773887030780315,564.5068707466125,0.5056389570236206
,380573,1763260625.3924694,,4020,,500.0,,,,,500.0,,566.9560284614563,
,384573,1763260629.6197834,,4059,,500.0,,,,,500.0,,571.1833424568176,
6.766513251932338e-05,387328,1763260632.5654428,0.0,4087,-0.09169113636016846,,707.0,-0.0014479681849479675,0.00010063592344522476,-0.0030594030395150185,,0.0027251075953245163,574.1290018558502,0.4973759353160858
6.743471749359742e-05,387712,1763260632.966172,0.0,4091,0.00011783838272094727,,707.0,-0.0011143144220113754,4.817545413970947e-05,-0.0014110226184129715,,318.01348876953125,574.5297310352325,0.5258002877235413
,389156,1763260634.3776987,,4105,,500.0,,,,,500.0,,575.9412577152252,
6.628264236496761e-05,389632,1763260634.9082315,0.0,4109,-0.2367105484008789,,708.0,1.3493001461029053e-05,9.165424853563309e-05,0.002339913509786129,,0.00030594272539019585,576.4717905521393,0.52918541431427
,390156,1763260635.4023254,,4115,,500.0,,,,,500.0,,576.9658844470978,
6.566820229636505e-05,390656,1763260635.9238012,0.0,4119,-9.179115295410156e-06,500.0,708.0,0.00019440054893493652,1.28941610455513e-05,-0.0019303513690829277,500.0,223.3343048095703,577.4873602390289,0.5528602600097656
6.413210212485865e-05,393216,1763260638.338712,0.0,4144,-3.135204315185547e-05,,710.0,0.0016387756913900375,1.7610378563404083e-05,0.0008159885182976723,,183.2447967529297,579.9022710323334,0.5349956154823303
6.374807708198205e-05,393856,1763260638.9206357,0.0,4150,-0.01577937602996826,,710.0,0.0007524937391281128,6.951112300157547e-05,0.0015074508264660835,,0.0026197198312729597,580.4841947555542,0.5438982248306274
,395656,1763260640.591451,,4168,,500.0,,,,,500.0,,582.1550099849701,
6.167434912640601e-05,397312,1763260642.1592147,0.0,4184,-0.0564807653427124,,712.0,-0.005137313157320023,0.000295259989798069,0.0017286716029047966,,0.002848545089364052,583.7227737903595,0.5815542340278625
6.105990905780345e-05,398336,1763260643.11319,0.0,4194,-0.20868182182312012,,713.0,-0.0023070499300956726,6.979703903198242e-05,-0.0008864998817443848,,0.0024532913230359554,584.6767489910126,0.5380321145057678
6.075268902350217e-05,398848,1763260643.6162586,0.0,4199,-0.12620270252227783,,713.0,-0.00021458417177200317,5.031004548072815e-05,-0.0012673400342464447,,0.0028817832935601473,585.1798176765442,0.5208109617233276
5.9216588851995766e-05,401408,1763260645.9830616,0.0,4224,-0.19266784191131592,,715.0,-0.00026573240756988525,4.646461457014084e-05,-0.0007039932534098625,,0.001791956601664424,587.5466206073761,0.5306426286697388
5.8909368817694485e-05,401920,1763260646.485885,0.0,4229,-0.10924673080444336,,715.0,-0.0015840716660022736,2.786237746477127e-05,0.0012661060318350792,,0.0006760109099559486,588.0494439601898,0.5453715324401855
5.806451736134477e-05,403328,1763260647.8800895,0.0,4243,0.25981682538986206,,716.0,0.0009266901761293411,4.292558878660202e-05,0.0012559378519654274,,0.002183267381042242,589.4436485767365,0.5270019769668579
,403656,1763260648.136685,,4246,,500.0,,,,,500.0,,589.7002439498901,
5.752688230131753e-05,404224,1763260648.7269719,0.0,4252,-7.987022399902344e-06,,716.0,0.0013228878378868103,6.22868537902832e-06,0.0009411927312612534,,508.88677978515625,590.2905309200287,0.5617772340774536
5.737327228416689e-05,404480,1763260648.9998133,0.0,4254,-0.08662879467010498,,716.0,-0.0005234032869338989,0.00015258509665727615,0.0002798745408654213,,0.0006024881731718779,590.5633723735809,0.5307105779647827
5.729646727559157e-05,404608,1763260649.1178737,0.0,4255,0.09882372617721558,,716.0,-0.004862471483647823,0.0002841223031282425,0.0006426069885492325,,0.00045821123057976365,590.681432723999,0.5411821007728577
5.6298002164112404e-05,406272,1763260650.708734,0.0,4273,0.00011044740676879883,,717.0,0.000879332423210144,2.1420419216156006e-05,-0.00037833303213119507,,313.7982177734375,592.2722930908203,0.5168598294258118
5.606758713838644e-05,406656,1763260651.097206,0.0,4276,-0.049625396728515625,,718.0,0.0016306638717651367,9.17753204703331e-05,0.0017491308972239494,,0.00045018253149464726,592.660765171051,0.5931578874588013
,406712,1763260651.1201658,,4277,,500.0,,,,,500.0,,592.6837248802185,
5.599078212981112e-05,406784,1763260651.217307,0.0,4278,-0.0002466440200805664,,718.0,-0.00035843625664711,1.810118556022644e-05,0.00010656937956809998,,245.359375,592.7808661460876,0.5699369311332703
5.537634569918737e-05,407808,1763260652.2534926,0.0,4288,-4.863739013671875e-05,,718.0,-0.00035800039768218994,3.28943133354187e-06,-0.0002260357141494751,,517.7125244140625,593.8170516490936,0.6175926923751831
5.522273568203673e-05,408064,1763260652.4910858,0.0,4290,0.14385724067687988,,718.0,-0.0011595375835895538,1.1096708476543427e-05,0.001926611177623272,,0.000526443007402122,594.0546448230743,0.5391411781311035
,408212,1763260652.621304,,4292,,500.0,,,,,500.0,,594.1848630905151,
5.376344051910564e-05,410496,1763260654.8971446,0.0,4314,0.3343579173088074,,720.0,-6.616115570068359e-06,0.00013073347508907318,-0.0002618618309497833,,0.0006279103690758348,596.4607036113739,0.5690481066703796
5.353302549337968e-05,410880,1763260655.2692852,0.0,4318,-0.8502184152603149,,720.0,0.0016779489815235138,8.694268763065338e-05,-0.0018757525831460953,,0.0023522754199802876,596.8328442573547,0.5301170349121094
,413712,1763260658.0580728,,4346,,500.0,,,,,500.0,,599.621631860733,
5.061443880549632e-05,415744,1763260660.0568762,0.0,4366,-4.4226646423339844e-05,,722.0,0.00038269907236099243,4.260987043380737e-05,-0.0037869680672883987,,531.37548828125,601.6204352378845,0.5788823366165161
5.023041376261972e-05,416384,1763260660.720217,0.0,4372,0.02852928638458252,,722.0,-0.0003747716546058655,1.4348886907100677e-05,0.0006989603862166405,,0.001959657296538353,602.2837760448456,0.5850189924240112
4.992319372831844e-05,416896,1763260661.178558,0.0,4377,-0.38334786891937256,,723.0,0.0007306989282369614,1.0828487575054169e-05,0.0006834147498011589,,0.002224654657766223,602.7421171665192,0.5887269973754883
4.984638871974312e-05,417024,1763260661.2911015,0.0,4378,0.017502307891845703,,723.0,-0.00023909658193588257,2.2873282432556152e-06,0.0005202982574701309,,0.0005083723808638752,602.8546605110168,0.6001614332199097
4.930875729769468e-05,417920,1763260662.1859572,0.0,4387,-0.30073273181915283,,723.0,0.0011781789362430573,1.1719763278961182e-05,-0.00041901692748069763,,0.0020929889287799597,603.749516248703,0.5709701776504517
4.877112223766744e-05,418816,1763260663.0542476,0.0,4396,-0.0002688169479370117,,724.0,-0.00141897052526474,1.2722797691822052e-05,-0.0003271913155913353,,489.01300048828125,604.6178066730499,0.49854952096939087
,420712,1763260664.732007,,4413,,500.0,,,,,500.0,,606.2955660820007,
4.754224210046232e-05,420864,1763260664.9832067,0.0,4415,-0.06629645824432373,,725.0,-0.0013356059789657593,7.015932351350784e-05,-1.9212253391742706e-05,,0.0023413985036313534,606.5467658042908,0.577768862247467
4.5007680455455557e-05,425088,1763260668.8240376,0.0,4456,-0.19617986679077148,,727.0,-0.0025354698300361633,5.670823156833649e-05,-0.0018038693815469742,,0.0007974813925102353,610.3875966072083,0.5395864844322205
4.4162825361127034e-05,426496,1763260670.0978148,0.0,4470,-0.004914283752441406,,728.0,-4.9252063035964966e-05,9.685754776000977e-08,-6.488710641860962e-05,,0.0006099150632508099,611.6613738536835,0.620742678642273
4.370199530967511e-05,427264,1763260670.812468,0.0,4478,1.1622905731201172e-05,,729.0,-0.00035967305302619934,5.883164703845978e-06,-0.00013885367661714554,,194.2879180908203,612.3760271072388,0.5427294969558716
4.354838529252447e-05,427520,1763260671.0351574,0.0,4480,-0.023104190826416016,,729.0,-0.0018610227853059769,0.00011417735368013382,0.001450902782380581,,0.0007795948185957968,612.5987164974213,0.6077898740768433
,428712,1763260672.150047,,4492,,500.0,,,,,500.0,,613.7136061191559,
4.2549923819024116e-05,429184,1763260672.6159718,0.0,4496,0.020352721214294434,,730.0,2.1867454051971436e-06,5.278643220663071e-05,-0.003542953170835972,,0.0004684739687945694,614.1795308589935,0.5969635248184204
4.2473118810448796e-05,429312,1763260672.7298396,0.0,4498,-2.9206275939941406e-05,,730.0,0.002215411514043808,3.0761584639549255e-05,-0.00034345872700214386,,227.53228759765625,614.2933986186981,0.6193283796310425
4.116743366466835e-05,431488,1763260674.7008083,0.0,4520,-5.9604644775390625e-06,,731.0,-0.00016473233699798584,2.0546838641166687e-05,0.002353975549340248,,404.4947509765625,616.2643673419952,0.6054545640945435
4.101382364751771e-05,431744,1763260674.9233894,0.0,4522,-0.19513964653015137,,731.0,0.0016722986474633217,0.00015585776418447495,0.003807482309639454,,0.0009741780231706798,616.4869484901428,0.5073739886283875
,431946,1763260675.06208,,4524,,500.0,,,,,500.0,,616.625638961792,
4.086021363036707e-05,432000,1763260675.149038,0.0,4525,-0.00021791458129882812,,731.0,0.0001633092761039734,2.0957551896572113e-05,0.00032826978713274,,339.5262756347656,616.7125971317291,0.5541382431983948
4.078340862179175e-05,432128,1763260675.2622488,0.0,4527,0.001496434211730957,,731.0,-0.00014795362949371338,2.60770320892334e-07,-8.163973689079285e-05,,238.73219299316406,616.8258078098297,0.49663519859313965
4.055299359606579e-05,432512,1763260675.6365104,0.0,4531,-4.017353057861328e-05,,732.0,-0.0006721578538417816,4.704110324382782e-06,1.1694617569446564e-05,,232.3334197998047,617.2000694274902,0.5804301500320435
4.0399387216893956e-05,432768,1763260675.858339,0.0,4533,0.15037351846694946,,732.0,-0.0004932358860969543,2.1360814571380615e-05,7.895752787590027e-05,,0.0010989645961672068,617.4218981266022,0.5508886575698853
4.0322582208318636e-05,432896,1763260675.9724748,0.0,4534,-0.08622419834136963,,732.0,3.2372772693634033e-06,3.864988684654236e-06,0.000330362468957901,,0.0009044342441484332,617.5360338687897,0.5672944784164429
,435005,1763260677.853851,,4555,,500.0,,,,,500.0,,619.4174101352692,
3.894009205396287e-05,435200,1763260678.056134,0.0,4557,-0.4875403642654419,,733.0,0.0010923296213150024,1.1165626347064972e-05,-0.0007120249792933464,,0.002047585090622306,619.6196930408478,0.5660331845283508
3.863287201966159e-05,435712,1763260678.5048664,0.0,4562,-0.19625258445739746,,733.0,-0.0010819658637046814,1.7366372048854828e-05,0.00015878956764936447,,0.0020824423991143703,620.0684254169464,0.5647035837173462
3.778801692533307e-05,437120,1763260679.8077404,0.0,4576,-5.3763389587402344e-05,,734.0,-6.168335676193237e-05,8.791685104370117e-07,0.00023322924971580505,,198.7766876220703,621.3712995052338,0.5736839771270752
3.548387030605227e-05,440960,1763260683.2668288,0.0,4613,-0.09222257137298584,,736.0,-0.00029349327087402344,1.4592893421649933e-05,-0.0007416447624564171,,0.0006655221804976463,624.8303878307343,0.5648277997970581
3.4715820220299065e-05,442240,1763260684.4200747,0.0,4626,-0.3862922191619873,,737.0,0.0002336949110031128,7.66851007938385e-06,-0.0012500043958425522,,0.0018464052118360996,625.9836337566376,0.5740127563476562
3.417818879825063e-05,443136,1763260685.234593,0.0,4635,-0.42117106914520264,,738.0,0.00023623555898666382,2.8228387236595154e-06,-9.643752127885818e-05,,0.0019742792937904596,626.7981519699097,0.5981707572937012
3.379416375537403e-05,443776,1763260685.794874,0.0,4641,-0.0429537296295166,,738.0,-0.001788794994354248,7.558893412351608e-05,0.0034878691658377647,,0.0007539192447438836,627.358433008194,0.49043983221054077
3.364055373822339e-05,444032,1763260686.0554183,0.0,4644,-5.030632019042969e-05,,738.0,3.0547380447387695e-06,2.201646566390991e-06,-0.000456908717751503,,413.4207458496094,627.6189773082733,0.5813731551170349
3.2565283618168905e-05,445824,1763260687.656142,0.0,4661,-0.11714732646942139,,739.0,0.0003440328873693943,2.6036985218524933e-05,-6.390828639268875e-05,,0.0009065945632755756,629.219701051712,0.578086793422699
3.172042852384038e-05,447232,1763260688.9261367,0.0,4675,0.11111831665039062,,740.0,0.000342000275850296,1.572445034980774e-05,-0.0003069210797548294,,0.0018299928633496165,630.4896957874298,0.5758829712867737
3.072196705034003e-05,448896,1763260690.4465795,0.0,4691,-0.1436161994934082,,741.0,-0.00157083198428154,6.349477916955948e-05,0.0034694476053118706,,0.0007213019416667521,632.0101385116577,0.5789322257041931
2.9646696930285543e-05,450688,1763260692.0530705,0.0,4709,-0.03345465660095215,,742.0,-0.004260089248418808,4.8004090785980225e-05,0.0014951564371585846,,0.002218428999185562,633.6166296005249,0.5406907796859741
2.9416281904559582e-05,451072,1763260692.423432,0.0,4713,-9.441375732421875e-05,,742.0,0.0005987361073493958,4.034489393234253e-06,0.0002519674599170685,,396.5844421386719,633.9869911670685,0.5355666875839233
2.788018355204258e-05,453632,1763260694.7245235,0.0,4738,-8.356571197509766e-05,,743.0,-0.000976651906967163,4.318542778491974e-06,-0.00036502163857221603,,0.0010118314530700445,636.2880825996399,0.5874700546264648
2.780337854346726e-05,453760,1763260694.837617,0.0,4739,-0.019362807273864746,,743.0,-0.0029269158840179443,2.3351982235908508e-05,0.0016586128622293472,,0.0009296631906181574,636.4011759757996,0.5652191638946533
,454005,1763260694.9867926,,4741,,500.0,,,,,500.0,,636.5503516197205,
2.7572965336730704e-05,454144,1763260695.1700783,0.0,4743,-0.08146131038665771,,744.0,-0.0010037198662757874,1.7723068594932556e-06,0.0003425823524594307,,0.0017527904128655791,636.7336373329163,0.5528770685195923
2.688172025955282e-05,455296,1763260696.213421,0.0,4754,-0.1598508358001709,,744.0,0.00022048130631446838,1.1579133570194244e-05,7.906462997198105e-05,,0.0009500511223450303,637.7769801616669,0.5525673627853394
2.580645195848774e-05,457088,1763260697.851961,0.0,4772,-3.8623809814453125e-05,,745.0,0.00016111135482788086,1.0710209608078003e-07,-8.943211287260056e-05,,467.60931396484375,639.415519952774,0.5459865927696228
,458505,1763260699.1209352,,4786,,500.0,,,,,500.0,,640.6844942569733,
2.48847918555839e-05,458624,1763260699.2283351,0.0,4787,-7.128715515136719e-05,,746.0,0.0005373433232307434,5.564652383327484e-06,-0.00021468941122293472,,157.47219848632812,640.791894197464,0.5867108702659607
2.480798684700858e-05,458752,1763260699.339106,0.0,4788,-0.09112823009490967,,746.0,-3.468245267868042e-06,3.8081780076026917e-06,-0.00040225405246019363,,0.0015582400374114513,640.9026651382446,0.5492110848426819
2.434715861454606e-05,459520,1763260700.0484445,0.0,4796,7.909536361694336e-05,,746.0,0.0014362074434757233,6.981194019317627e-06,-0.00024798326194286346,,352.02392578125,641.6120035648346,0.5513372421264648
2.41167435888201e-05,459904,1763260700.3837771,0.0,4799,0.0008070468902587891,,747.0,0.00016349554061889648,4.060566425323486e-06,0.00025848671793937683,,0.0007756156846880913,641.9473361968994,0.5627278089523315
2.37327185459435e-05,460544,1763260700.977875,0.0,4806,-3.993511199951172e-05,,747.0,0.00028842687606811523,2.239830791950226e-06,0.00031397026032209396,,154.03347778320312,642.5414340496063,0.5276642441749573
2.3502303520217538e-05,460928,1763260701.3119524,0.0,4809,-0.0025136470794677734,,747.0,-0.00043191760778427124,5.901791155338287e-06,0.0007340898737311363,,0.0009508552611805499,642.8755114078522,0.5064924955368042
2.3271888494491577e-05,461312,1763260701.6764567,0.0,4813,-0.06718742847442627,,747.0,0.0003217644989490509,6.834045052528381e-06,-0.0005129463970661163,,0.0009713546605780721,643.240015745163,0.548255443572998
2.0967741875210777e-05,465152,1763260705.0777602,0.0,4851,-3.174753189086914,,749.0,-0.001996248960494995,1.8307939171791077e-05,-0.0011587366461753845,,0.0024092141538858414,646.6413192749023,0.5107522010803223
2.0890936866635457e-05,465280,1763260705.186711,0.0,4852,-0.2281123399734497,,749.0,-0.0007601771503686905,2.4709850549697876e-05,-0.000921713188290596,,0.001012156717479229,646.7502701282501,0.5732405185699463
,466005,1763260705.7988095,,4859,,500.0,,,,,500.0,,647.3623685836792,
1.9892473574145697e-05,466944,1763260706.6509004,0.0,4868,-0.03312873840332031,,750.0,-0.0006846305914223194,1.3818033039569855e-05,-0.00018116552382707596,,0.0009107614168897271,648.2144594192505,0.5197925567626953
,467505,1763260707.148688,,4874,,500.0,,,,,500.0,,648.712247133255,
