losses/value_loss,_step,global_step,charts/learning_rate,losses/old_approx_kl,_runtime,losses/entropy,losses/explained_variance,losses/policy_loss,losses/clipfrac,losses/approx_kl,charts/episodic_return,charts/SPS,charts/episodic_length,_timestamp
315.4542541503906,1877,164608,0.00020130568009335548,-0.0012867385521531105,316.7377393245697,0.5294165015220642,0.00016689300537109375,-0.006028488278388977,0.0,0.0004293350502848625,,567.0,,1763260375.0735843
,1886,165569,,,318.2296645641327,,,,,,500.0,,500.0,1763260376.5655096
0.0024817807134240866,1895,166400,0.000200230409973301,-0.002692289650440216,319.67519187927246,0.5619230270385742,-0.15027081966400146,-0.0030111633241176605,0.0,0.0004182439297437668,,567.0,,1763260378.0110369
,1903,167220,,,320.79953598976135,,,,,,500.0,,500.0,1763260379.135381
0.00040095081203617156,1906,167552,0.0001995391648961231,0.006574239581823349,321.2119176387787,0.5691268444061279,-0.15931427478790283,-0.0007034018635749817,0.0,0.0018182005733251572,,568.0,,1763260379.5477626
,1918,168720,,,322.50413060188293,,,,,,500.0,,500.0,1763260380.8399756
0.004146299324929714,1920,168960,0.0001986943098017946,-0.006543663330376148,322.77828884124756,0.5173904299736023,-0.12090814113616943,-0.005677156150341034,0.00390625,0.0017833998426795006,,570.0,,1763260381.1141338
0.004521843045949936,1945,171392,0.00019723502919077873,-0.005592459812760353,326.45053791999817,0.5101354122161865,-0.1348022222518921,-0.0016132891178131104,0.0,0.00024892576038837433,,571.0,,1763260384.786383
0.0053645833395421505,1959,172800,0.0001963901740964502,0.006935672834515572,328.1238706111908,0.48315882682800293,0.15457648038864136,-0.03212709352374077,0.001953125,0.0017095543444156647,,572.0,,1763260386.4597156
422.4307556152344,1973,174208,0.0001955453190021217,-0.0042580123990774155,329.6913731098175,0.5361387729644775,-1.9788742065429688e-05,0.0014469064772129059,0.0,0.0006170701235532761,,574.0,,1763260388.027218
0.0002583345049060881,1985,175488,0.00019477726891636848,-0.0005579125136137009,331.1017644405365,0.5380004048347473,-0.43752849102020264,-0.002267945557832718,0.0,0.0005167778581380844,,576.0,,1763260389.4376094
0.00013736917753703892,1991,176128,0.00019439324387349188,0.012823180295526981,331.77883744239807,0.5558109879493713,0.30761629343032837,-0.014167249202728271,0.0,0.003945658914744854,,576.0,,1763260390.1146824
,2002,177167,,,332.97081995010376,,,,,,500.0,,500.0,1763260391.306665
,2007,177667,,,333.5674169063568,,,,,,500.0,,500.0,1763260391.903262
,2016,178667,,,334.5859408378601,,,,,,500.0,,500.0,1763260392.9217858
0.00017672123794909567,2019,178944,0.00019270353368483484,-0.0003238832578063011,334.99272203445435,0.5350180268287659,0.08870643377304077,-0.014264166355133057,0.00390625,0.0017562126740813255,,579.0,,1763260393.328567
0.00042747269617393613,2024,179456,0.00019239631365053356,0.010045632719993591,335.57877254486084,0.5268571376800537,-0.19778800010681152,-0.009422464296221733,0.0,0.0008246805518865585,,580.0,,1763260393.9146175
463.57122802734375,2027,179712,0.00019224270363338292,-0.002089119516313076,335.91329884529114,0.5376496911048889,4.744529724121094e-05,-0.005217984318733215,0.0,0.00022247526794672012,,580.0,,1763260394.2491438
0.0002598960418254137,2029,179968,0.00019208909361623228,-0.014680469408631325,336.17588233947754,0.534756064414978,0.15042603015899658,-0.008850537240505219,0.0,0.003440842032432556,,581.0,,1763260394.5117273
0.00024391600163653493,2034,180480,0.000191781873581931,-0.0043739862740039825,336.7822594642639,0.48793959617614746,0.16500669717788696,0.0013280361890792847,0.0,3.925152122974396e-05,,581.0,,1763260395.1181045
0.00012124788190703839,2045,181632,0.0001910906285047531,0.005267360247671604,338.7362434864044,0.4928014874458313,-0.42840540409088135,0.0039828382432460785,0.0,0.0004249708727002144,,581.0,,1763260397.0720885
,2051,182167,,,339.60386419296265,,,,,,500.0,,500.0,1763260397.9397092
326.6522216796875,2052,182272,0.0001907066034618765,-0.012917491607367992,339.82386684417725,0.5276188850402832,8.511543273925781e-05,-0.0006166398525238037,0.0,0.0009012511000037193,,581.0,,1763260398.1597118
,2070,184167,,,342.8446168899536,,,,,,500.0,,500.0,1763260401.180462
310.38671875,2076,184704,0.00018924730829894543,-0.010494520887732506,343.9077126979828,0.48448434472084045,-0.00016689300537109375,0.010332850739359856,0.0,0.0006842240691184998,,581.0,,1763260402.2435577
0.00022861188335809857,2093,186496,0.00018817203817889094,0.00892116129398346,346.9522500038147,0.5601558089256287,-0.04881727695465088,0.0050377510488033295,0.001953125,0.0012605544179677963,,581.0,,1763260405.288095
0.00018544279737398028,2094,186624,0.00018809523317031562,0.0074167400598526,347.13648676872253,0.5260570049285889,-0.01900482177734375,0.0051822178065776825,0.0,0.0004543475806713104,,581.0,,1763260405.4723318
,2117,188920,,,349.9532058238983,,,,,,500.0,,500.0,1763260408.2890508
0.000170777493622154,2141,191360,0.000185253462404944,0.008671888150274754,353.056964635849,0.5266177654266357,-0.03917241096496582,0.004859350621700287,0.0,0.00027854833751916885,,585.0,,1763260411.3928096
0.00024979771114885807,2146,191872,0.00018494624237064272,0.010112686082720757,354.05807161331177,0.5318285822868347,-0.24392127990722656,-0.008992664515972137,0.00390625,0.002008458599448204,,585.0,,1763260412.3939166
,2147,191903,,,354.10808634757996,,,,,,500.0,,500.0,1763260412.4439313
312.62054443359375,2148,192000,0.0001848694373620674,-0.011819357983767986,354.3255298137665,0.5338374376296997,5.7697296142578125e-05,0.000237196683883667,0.0,0.0010488564148545265,,585.0,,1763260412.6613748
0.0003564602229744196,2155,192768,0.00018440860731061548,0.004117224365472794,355.7012519836426,0.5803006291389465,-0.01006174087524414,-0.005690667778253555,0.005859375,0.002580733969807625,,585.0,,1763260414.037097
249.2146453857422,2172,194432,0.00018341014219913632,0.0013311179354786873,358.5980567932129,0.5300795435905457,-4.410743713378906e-05,0.0021755248308181763,0.0,3.771204501390457e-05,,585.0,,1763260416.9339018
0.0002356609475100413,2185,195840,0.0001825652871048078,0.008365342393517494,361.0133464336395,0.6001404523849487,-0.09514236450195312,-0.0007850825786590576,0.0,0.00031908415257930756,,585.0,,1763260419.3491914
383.63006591796875,2192,196480,0.0001821812620619312,0.0020945053547620773,362.23138070106506,0.5375875234603882,5.459785461425781e-05,0.0006275847554206848,0.0,5.247630178928375e-05,,585.0,,1763260420.5672257
0.004835724364966154,2198,197120,0.0001817972370190546,0.004898092709481716,363.4071378707886,0.5751149654388428,-0.14461970329284668,-0.008354045450687408,0.0,0.000821542926132679,,585.0,,1763260421.7429829
5.6125278206309304e-05,2199,197248,0.00018172043201047927,-0.0002925414592027664,363.64230275154114,0.5801528096199036,-0.0041997432708740234,-0.0008116140961647034,0.0,8.13119113445282e-05,,585.0,,1763260421.9781477
,2211,198403,,,365.7755208015442,,,,,,500.0,,500.0,1763260424.1113658
0.0004140270175412297,2214,198784,0.00018079877190757543,0.00019303616136312485,366.4369795322418,0.5324531197547913,0.25659579038619995,-0.006980888545513153,0.005859375,0.00277083832770586,,584.0,,1763260424.7728245
,2220,199403,,,367.4140524864197,,,,,,500.0,,500.0,1763260425.7498975
0.00023654753749724478,2223,199680,0.0001802611368475482,0.024172794073820114,368.1123700141907,0.5343460440635681,0.15915560722351074,-0.014197126030921936,0.0,0.0022983551025390625,,584.0,,1763260426.448215
,2225,199903,,,368.3766520023346,,,,,,500.0,,500.0,1763260426.712497
145.33383178710938,2226,199936,0.00018010752683039755,0.0002026911824941635,368.6048879623413,0.5049648284912109,-0.0001176595687866211,-0.0014829561114311218,0.0,2.9630959033966064e-05,,584.0,,1763260426.940733
0.003909127786755562,2227,200064,0.00018003072182182223,-0.0006188917905092239,368.8269393444061,0.578994870185852,-0.057424306869506836,0.0012974217534065247,0.0,0.00011685118079185486,,584.0,,1763260427.1627843
300.97869873046875,2231,200448,0.00017980030679609627,-0.0004534199833869934,369.5380816459656,0.5632246732711792,0.00014895200729370117,0.003387194126844406,0.0,0.00026971660554409027,,584.0,,1763260427.8739266
,2235,200903,,,370.2164957523346,,,,,,500.0,,500.0,1763260428.5523407
208.49893188476562,2241,201472,0.0001791858667274937,0.007253748364746571,371.2287075519562,0.5480309724807739,-0.0003458261489868164,-0.00040519237518310547,0.0,0.0006100824102759361,,584.0,,1763260429.5645525
0.0004884280497208238,2248,202240,0.00017872503667604178,-0.0015011820942163467,372.2223641872406,0.5416965484619141,-1.3866748809814453,0.0006323158740997314,0.0,0.0001846272498369217,,584.0,,1763260430.5582092
,2250,202403,,,372.4000904560089,,,,,,500.0,,500.0,1763260430.7359354
0.0002708956890273839,2253,202752,0.0001784178166417405,-0.0031378865242004395,372.84548830986023,0.5463618040084839,-0.2933473587036133,-0.0027734488248825073,0.0,0.00023882277309894562,,585.0,,1763260431.1813333
0.0001745035988278687,2272,204672,0.0001772657415131107,-0.0010456256568431854,375.2506191730499,0.5492315888404846,0.19822901487350464,-0.005380801856517792,0.0,0.0016253925859928131,,586.0,,1763260433.5864642
155.5703125,2280,205440,0.00017680491146165878,-0.0009027151390910149,376.2319631576538,0.5264023542404175,-1.5497207641601562e-06,-0.0034182630479335785,0.0,0.00014465022832155228,,587.0,,1763260434.5678082
374.1270446777344,2295,206976,0.00017588325135875493,0.0015639495104551315,378.13799118995667,0.46352851390838623,8.881092071533203e-06,0.0003704763948917389,0.0,2.9189512133598328e-05,,588.0,,1763260436.4738362
9.100585884880275e-05,2298,207360,0.00017565283633302897,-0.0016205236315727234,378.5970232486725,0.5436932444572449,-0.06932604312896729,0.0002677375450730324,0.0,0.0003278050571680069,,588.0,,1763260436.9328682
236.54962158203125,2310,208512,0.0001749615912558511,0.0010103406384587288,379.98113465309143,0.5356354713439941,-0.00010204315185546875,0.0003295093774795532,0.0,3.7991441786289215e-05,,589.0,,1763260438.3169796
0.00015361209807451814,2312,208768,0.00017480798123870045,-0.008749224245548248,380.23680901527405,0.5555499792098999,0.0013991594314575195,-0.0006701210513710976,0.0,0.0006351452320814133,,590.0,,1763260438.572654
,2318,209403,,,380.8740818500519,,,,,,500.0,,500.0,1763260439.2099268
6.893603131175041e-05,2322,209792,0.0001741935411700979,0.0011147800832986832,381.400066614151,0.4976097345352173,-0.03216910362243652,0.001416618935763836,0.0,0.00029057636857032776,,591.0,,1763260439.7359116
213.95545959472656,2324,209920,0.0001741167507134378,0.002958548255264759,381.59106945991516,0.5388235449790955,6.139278411865234e-06,-0.0016434546560049057,0.0,7.573049515485764e-05,,591.0,,1763260439.9269145
251.50372314453125,2329,210432,0.00017380953067913651,0.007856139913201332,382.17418670654297,0.5736933946609497,-0.00013625621795654297,0.003763328306376934,0.0,0.00039489567279815674,,591.0,,1763260440.5100317
288.7420654296875,2339,211456,0.00017319509061053395,0.011377536691725254,383.3859910964966,0.5558289885520935,-1.2993812561035156e-05,0.009896287694573402,0.0,0.0007288390770554543,,592.0,,1763260441.721836
,2343,211903,,,383.8314187526703,,,,,,500.0,,500.0,1763260442.1672637
,2348,212403,,,384.4366080760956,,,,,,500.0,,500.0,1763260442.772453
463.06805419921875,2354,212992,0.0001722734305076301,0.008204598911106586,385.19214129447937,0.5802678465843201,6.860494613647461e-05,-0.003677062690258026,0.0,0.0004102298989892006,,593.0,,1763260443.5279863
,2363,213903,,,386.2220079898834,,,,,,500.0,,500.0,1763260444.557853
0.005083785858005285,2389,216576,0.00017012289026752114,-0.00047153234481811523,389.2966411113739,0.4597252607345581,-2.300050973892212,0.0006661303341388702,0.0,0.0005328934639692307,,596.0,,1763260447.632486
0.004534333012998104,2394,217088,0.00016981567023321986,0.012695960700511932,389.89058113098145,0.4843564033508301,0.32605135440826416,-0.017338231205940247,0.0,0.0014136359095573425,,597.0,,1763260448.2264261
,2426,220403,,,393.6378288269043,,,,,,500.0,,500.0,1763260451.9736738
0.00015249171701725572,2430,220800,0.00016758832498453557,0.005964032374322414,394.2053310871124,0.5738008618354797,-0.0706702470779419,0.004122782498598099,0.0,0.00016982760280370712,,600.0,,1763260452.541176
0.00016487481479998678,2449,222720,0.00016643624985590577,-0.008483640849590302,396.5490040779114,0.5561943054199219,0.11209678649902344,0.007438056170940399,0.0,0.0008461382240056992,,601.0,,1763260454.884849
,2465,224284,,,398.58082008361816,,,,,,381.0,,381.0,1763260456.916665
,2491,226917,,,401.6249101161957,,,,,,500.0,,500.0,1763260459.960755
0.005409532226622105,2493,227072,0.00016382487956434488,0.0009714514017105103,401.8934416770935,0.5464809536933899,-7.929925918579102,-0.04258504509925842,0.001953125,0.0019797664135694504,,604.0,,1763260460.2292867
,2506,228417,,,403.8372058868408,,,,,,500.0,,500.0,1763260462.1730509
0.00010954918980132788,2514,229248,0.00016251919441856444,0.0022921571508049965,405.2895665168762,0.5539920330047607,-0.12501585483551025,-0.0006204806268215179,0.0,0.00016217026859521866,,605.0,,1763260463.6254115
0.00010103680688189343,2515,229376,0.00016244238940998912,0.005985631607472897,405.5031373500824,0.5177823305130005,0.26877427101135254,-0.03139800578355789,0.0,0.0012743482366204262,,605.0,,1763260463.8389823
0.00011257344885962084,2520,229888,0.00016213516937568784,0.0072698332369327545,406.12182235717773,0.5942516922950745,0.07265979051589966,-0.004180882126092911,0.0,0.0006254147738218307,,605.0,,1763260464.4576674
0.0011346603278070688,2533,231168,0.00016136713384184986,0.003519289195537567,408.0613462924957,0.5340242385864258,0.16840559244155884,0.0018057525157928467,0.0,8.634477853775024e-05,,605.0,,1763260466.3971913
,2540,231917,,,409.1619188785553,,,,,,500.0,,500.0,1763260467.4977639
0.004139886237680912,2547,232576,0.00016052227874752134,0.004544601775705814,410.3997039794922,0.5301671028137207,-0.13290047645568848,-0.001013677567243576,0.0,0.00021351035684347153,,605.0,,1763260468.735549
,2570,234917,,,413.4086310863495,,,,,,500.0,,500.0,1763260471.744476
297.6842041015625,2571,235008,0.00015906298358459026,0.0004336768761277199,413.55152583122253,0.5276278257369995,3.7550926208496094e-06,-0.0048545170575380325,0.0,0.0004599476233124733,,607.0,,1763260471.8873708
409.71820068359375,2576,235520,0.00015875576355028898,0.0017064763233065605,414.16362285614014,0.5521740913391113,-3.4809112548828125e-05,0.0007857456803321838,0.0,3.180932253599167e-05,,607.0,,1763260472.4994678
0.003203846048563719,2577,235648,0.00015867895854171365,0.00017809122800827026,414.30525374412537,0.5819627046585083,0.052480459213256836,-0.0030626393854618073,0.001953125,0.0009636916220188141,,607.0,,1763260472.6410987
7.636285590706393e-05,2608,238848,0.00015675883332733065,0.002196989022195339,417.934645652771,0.5932114720344543,-1.4656660556793213,-0.007344409823417664,0.0,0.0003171125426888466,,610.0,,1763260476.2704906
266.12713623046875,2610,238976,0.00015668202831875533,-0.002681124024093151,418.08105635643005,0.5516614317893982,-3.7789344787597656e-05,-0.013829074800014496,0.0,0.0004026619717478752,,610.0,,1763260476.4169014
607.6146240234375,2630,241024,0.0001554531481815502,-0.0007402263581752777,420.20616841316223,0.5739893913269043,-1.52587890625e-05,-0.0006172917783260345,0.0,0.00031761080026626587,,612.0,,1763260478.5420134
0.0028049792163074017,2636,241664,0.0001550691231386736,0.0017045773565769196,420.88097953796387,0.5299804210662842,-1.673046588897705,-0.0007683876901865005,0.0,0.0008250735700130463,,612.0,,1763260479.2168245
0.0002596238045953214,2646,242688,0.00015445468307007104,0.0016714520752429962,421.9547076225281,0.5686803460121155,-0.529761791229248,-0.00035602226853370667,0.0,6.633438169956207e-05,,613.0,,1763260480.2905526
0.002361327176913619,2647,242816,0.00015437787806149572,0.005571561865508556,422.0856282711029,0.49491241574287415,0.2654799818992615,-0.015276586636900902,0.0,0.0013832533732056618,,613.0,,1763260480.4214733
,2648,242917,,,422.1321635246277,,,,,,500.0,,500.0,1763260480.4680085
,2668,244917,,,424.22673892974854,,,,,,500.0,,500.0,1763260482.562584
,2673,245417,,,424.7600517272949,,,,,,500.0,,500.0,1763260483.0958967
,2683,246417,,,425.7923467159271,,,,,,500.0,,500.0,1763260484.1281917
6.282077811192721e-05,2687,246912,0.00015192011778708547,-0.001277688890695572,426.31045794487,0.5726022720336914,-0.6202632188796997,-0.003087364137172699,0.0,0.0001440737396478653,,617.0,,1763260484.646303
0.006820159498602152,2689,247040,0.00015184331277851015,-0.0008206581696867943,426.4616584777832,0.5832423567771912,-0.0001920461654663086,0.0006074756383895874,0.0,1.8914230167865753e-05,,617.0,,1763260484.7975035
,2692,247417,,,426.77990889549255,,,,,,500.0,,500.0,1763260485.115754
,2732,251417,,,431.27280163764954,,,,,,500.0,,500.0,1763260489.6086466
265.3513488769531,2752,253440,0.00014800307690165937,-0.0027659619227051735,433.4991657733917,0.5524850487709045,3.7670135498046875e-05,0.003456536680459976,0.0,7.293280214071274e-05,,622.0,,1763260491.8350108
129.0213165283203,2757,253952,0.0001476958568673581,-0.005341698415577412,434.0485894680023,0.595048189163208,-2.574920654296875e-05,0.002445816993713379,0.0,0.00024703051894903183,,623.0,,1763260492.3844345
169.94696044921875,2772,255488,0.00014677419676445425,0.000176185742020607,435.7246012687683,0.6161874532699585,2.467632293701172e-05,-0.00010145455598831177,0.0,4.7555193305015564e-05,,624.0,,1763260494.0604463
57.77349090576172,2782,256512,0.00014615975669585168,-0.0004430897533893585,436.83904814720154,0.498845636844635,-5.7220458984375e-06,0.0019744671881198883,0.0,0.00020672380924224854,,625.0,,1763260495.1748931
0.003847159445285797,2783,256640,0.00014608295168727636,-0.001294029876589775,436.9748215675354,0.47453010082244873,-0.052277326583862305,0.0012099891901016235,0.0,0.0002582613378763199,,625.0,,1763260495.3106666
0.003245679195970297,2793,257664,0.0001454685116186738,-0.005986761301755905,438.0851972103119,0.5713299512863159,0.14787638187408447,3.454834222793579e-05,0.0,0.0003272518515586853,,625.0,,1763260496.4210422
9.811950440052897e-05,2824,260864,0.0001435483864042908,-0.0017221290618181229,441.7864246368408,0.6193609833717346,0.21923953294754028,-0.0038179270923137665,0.0,2.1491199731826782e-05,,628.0,,1763260500.1222696
0.00492557929828763,2843,262656,0.0001424731162842363,-0.00028131529688835144,443.91996455192566,0.5665522217750549,-0.024497151374816895,-0.009318284690380096,0.0,0.000597124919295311,,629.0,,1763260502.2558095
0.011088135652244091,2857,264064,0.0001416282611899078,-0.0018245577812194824,445.5680937767029,0.5429784655570984,-5.4124674797058105,0.004245143383741379,0.0,0.00016535446047782898,,630.0,,1763260503.9039388
0.00013667835446540266,2882,266624,0.00014009216101840138,-0.003472798503935337,448.4581129550934,0.5962199568748474,0.09706544876098633,-0.0035412758588790894,0.0,0.00030137691646814346,,631.0,,1763260506.793958
259.5296325683594,2890,267392,0.00013963133096694946,0.0005589136853814125,449.31279397010803,0.5611727237701416,0.00027549266815185547,0.0015457198023796082,0.0,7.35679641366005e-05,,632.0,,1763260507.648639
0.0052577960304915905,2911,269568,0.00013832564582116902,0.0021725958213210106,451.6763770580292,0.5473951101303101,-2.4427173137664795,0.0016313698142766953,0.0,0.0010269014164805412,,633.0,,1763260510.012222
0.0032088286243379116,2935,272000,0.00013686636521015316,0.0022756019607186317,454.1410734653473,0.5713151097297668,-0.1567021608352661,-0.003871150314807892,0.0,7.490534335374832e-05,,636.0,,1763260512.4769185
177.01339721679688,2949,273408,0.00013602151011582464,0.003972345031797886,455.6412785053253,0.5688761472702026,-5.805492401123047e-05,0.00011889450252056122,0.0,0.00016549509018659592,,637.0,,1763260513.9771235
0.003856816329061985,2960,274560,0.00013533026503864676,-0.012477249838411808,456.8225266933441,0.5313041806221008,-0.20684003829956055,0.013421311974525452,0.0,0.0007408997043967247,,637.0,,1763260515.1583717
0.00017307564849033952,2975,276096,0.00013440860493574291,-0.0020411061123013496,458.5005362033844,0.5461080074310303,-0.23192918300628662,0.0035154595971107483,0.0,0.0015446832403540611,,639.0,,1763260516.8363812
0.004111851565539837,2989,277504,0.0001335637498414144,0.0005378900095820427,460.04010486602783,0.5144625306129456,-0.06639277935028076,0.0023996010422706604,0.0,0.0004768921062350273,,640.0,,1763260518.3759499
,2997,278326,,,460.91941142082214,,,,,,500.0,,500.0,1763260519.2552564
0.00023247869103215635,3011,279808,0.00013218125968705863,-0.0008555511012673378,462.5151278972626,0.5454938411712646,0.14450132846832275,-0.00044367462396621704,0.0,9.294133633375168e-05,,641.0,,1763260520.850973
,3051,283826,,,466.95692014694214,,,,,,500.0,,500.0,1763260525.2927651
0.0038034492172300816,3053,284032,0.00012964669440407306,-0.00929788313806057,467.1959671974182,0.4799795150756836,-0.04558455944061279,0.0020679421722888947,0.0,0.00030815228819847107,,644.0,,1763260525.5318122
,3066,285326,,,468.6163923740387,,,,,,500.0,,500.0,1763260526.9522374
0.0001552171161165461,3070,285824,0.00012857142428401858,0.010545712895691395,469.19120264053345,0.4760143458843231,0.1492261290550232,-0.01893775910139084,0.0,0.0012714089825749397,,645.0,,1763260527.5270476
0.00014192776870913804,3083,287104,0.00012780337419826537,0.0037391697987914085,470.56403279304504,0.5137614011764526,-0.04029405117034912,0.002929992973804474,0.0,0.00015660468488931656,,646.0,,1763260528.8998778
8.236098801717162e-05,3098,288640,0.00012688171409536153,-0.0001718839630484581,472.27081775665283,0.5035752058029175,0.03939789533615112,0.0012874286621809006,0.0,6.192270666360855e-05,,647.0,,1763260530.6066628
0.00020070452592335641,3103,289152,0.00012657449406106025,0.0005170507356524467,472.83175110816956,0.48801857233047485,-0.06914222240447998,-0.0010025948286056519,0.0,7.822457700967789e-05,,647.0,,1763260531.167596
0.00011399998038541526,3127,291584,0.0001251152134500444,0.0005995351821184158,475.57026410102844,0.536500871181488,-0.3365260362625122,-0.001703895628452301,0.0,1.5560537576675415e-05,,649.0,,1763260533.906109
,3129,291826,,,475.74629187583923,,,,,,500.0,,500.0,1763260534.0821369
0.003011584747582674,3141,292992,0.00012427035835571587,0.0014419956132769585,477.05042028427124,0.5723440647125244,0.19304674863815308,-0.0006126649677753448,0.0,4.62094321846962e-05,,650.0,,1763260535.3862653
0.00011422632087487727,3143,293248,0.00012411674833856523,-0.00674830935895443,477.31268858909607,0.5725087523460388,-0.05623292922973633,0.0022417008876800537,0.0,0.0012841913849115372,,650.0,,1763260535.6485336
0.004011438228189945,3146,293504,0.0001239631383214146,4.988908767700195e-05,477.5766999721527,0.49912333488464355,-0.47338545322418213,-0.0027116388082504272,0.0,0.0001027379184961319,,650.0,,1763260535.912545
432.11468505859375,3170,295936,0.0001225038431584835,-0.00015892088413238525,480.1941306591034,0.5728714466094971,-6.437301635742188e-05,-0.0003370605409145355,0.0,6.847083568572998e-06,,652.0,,1763260538.5299757
,3183,297326,,,481.60960268974304,,,,,,500.0,,500.0,1763260539.9454477
,3188,297826,,,482.1236934661865,,,,,,500.0,,500.0,1763260540.4595385
,3217,300714,,,485.1438977718353,,,,,,500.0,,500.0,1763260543.4797428
0.0036896297242492437,3224,301440,0.00011920122778974473,0.002730373293161392,485.9218969345093,0.5547493100166321,-0.060953497886657715,-0.0036452095955610275,0.0,0.00022317282855510712,,656.0,,1763260544.257742
368.4183044433594,3247,303744,0.00011781873763538897,-0.0010632099583745003,488.1178312301636,0.5970231294631958,3.153085708618164e-05,-0.0010992437601089478,0.0,3.4344382584095e-05,,657.0,,1763260546.4536762
0.00017568503972142935,3250,304128,0.00011758832260966301,-0.006767393089830875,488.4701747894287,0.5903173685073853,0.03844720125198364,-0.00290708988904953,0.0,0.0003198208287358284,,658.0,,1763260546.8060198
242.10885620117188,3252,304256,0.00011751151760108769,0.006296729668974876,488.60085368156433,0.613886833190918,-2.09808349609375e-05,-0.0037672780454158783,0.0,0.00010091997683048248,,658.0,,1763260546.9366987
0.0002194593398598954,3255,304640,0.00011728110257536173,0.0016831466928124428,488.93704295158386,0.5716775059700012,-0.2192631959915161,-0.00673656165599823,0.0,0.0010454589501023293,,658.0,,1763260547.272888
0.00021202582865953445,3259,305024,0.00011705069482559338,0.0025486312806606293,489.2766215801239,0.5635725259780884,-0.034702181816101074,0.00029156357049942017,0.0,0.0001635570079088211,,659.0,,1763260547.6124666
442.2608947753906,3272,306304,0.00011628264473984018,-0.006575454026460648,490.44765615463257,0.5269533395767212,1.8537044525146484e-05,0.0006210952997207642,0.0,0.00011134333908557892,,660.0,,1763260548.7835011
0.00013200860121287405,3275,306688,0.00011605222971411422,0.0031738243997097015,490.81860184669495,0.48922473192214966,-0.22539913654327393,-0.004330860450863838,0.0,0.00043644197285175323,,660.0,,1763260549.1544468
,3276,306714,,,490.82943773269653,,,,,,500.0,,500.0,1763260549.1652827
446.614013671875,3296,308736,0.0001148233495769091,0.0018548555672168732,492.68603777885437,0.5535397529602051,-3.5762786865234375e-07,-0.00034010596573352814,0.0,6.415694952011108e-05,,662.0,,1763260551.0218828
0.00011190032091690227,3299,309120,0.00011459293455118313,0.0012755412608385086,493.02988743782043,0.5409632921218872,-0.14033043384552002,-0.00038239359855651855,0.0,5.0824135541915894e-05,,662.0,,1763260551.3657324
,3338,312749,,,496.3258101940155,,,,,,500.0,,500.0,1763260554.6616552
0.0003348727186676115,3351,314112,0.00011159753921674564,0.0049940356984734535,497.5869882106781,0.5701061487197876,-0.041689157485961914,-0.004575740545988083,0.0,0.00036026258021593094,,666.0,,1763260555.9228332
,3357,314749,,,498.11331963539124,,,,,,500.0,,500.0,1763260556.4491646
0.0003985522489529103,3360,315008,0.00011105991143267602,0.00596786942332983,498.4117293357849,0.5689942836761475,-0.018046021461486816,-0.007549390196800232,0.0,0.0012727705761790276,,667.0,,1763260556.7475743
,3398,318799,,,501.81215715408325,,,,,,500.0,,500.0,1763260560.1480021
0.0003393510414753109,3401,319104,0.00010860215115826577,0.00018263701349496841,502.17427706718445,0.5692970752716064,-1.1891582012176514,0.0014172755181789398,0.0,5.457829684019089e-05,,670.0,,1763260560.510122
0.0002533601364120841,3406,319616,0.00010829493112396449,-0.002168014645576477,502.6597104072571,0.5654255151748657,0.07373356819152832,0.0002438277006149292,0.0,0.0001180209219455719,,671.0,,1763260560.9955554
0.0001773142721503973,3407,319744,0.00010821812611538917,0.0007204217836260796,502.77142667770386,0.5576661825180054,0.20120298862457275,-0.0010953135788440704,0.0,4.653166979551315e-05,,671.0,,1763260561.1072717
435.4544982910156,3419,320896,0.00010752688103821129,0.00229065865278244,503.8160517215729,0.5177576541900635,-9.810924530029297e-05,0.0024839937686920166,0.0,6.100162863731384e-05,,672.0,,1763260562.1518967
,3426,321584,,,504.4307162761688,,,,,,285.0,,285.0,1763260562.7665613
0.0033460536506026983,3428,321792,0.00010698924597818404,-0.0008623870089650154,504.63782811164856,0.6108201146125793,-0.06467044353485107,-0.005058556795120239,0.0,0.00010652001947164536,,672.0,,1763260562.973673
0.00022225198335945606,3435,322560,0.00010652841592673212,-0.0008742138743400574,505.3388876914978,0.58468097448349,0.006245970726013184,6.407499313354492e-05,0.0,0.0001665223389863968,,673.0,,1763260563.6747327
303.61224365234375,3450,324096,0.00010560675582382828,-0.0005089128389954567,506.7294931411743,0.5214240550994873,1.1444091796875e-05,0.0002118423581123352,0.0,9.583309292793274e-07,,674.0,,1763260565.0653381
0.0036229065153747797,3451,324224,0.00010552995081525296,0.0002949638292193413,506.84241914749146,0.5301113128662109,-0.10098230838775635,-0.007057987153530121,0.0,0.0002700807526707649,,674.0,,1763260565.1782641
0.00030256639001891017,3462,325376,0.00010483871301403269,-0.0007140440866351128,508.0281367301941,0.5092524290084839,-0.21985173225402832,-0.002125747501850128,0.0,0.00023039709776639938,,675.0,,1763260566.3639817
0.0032190661877393723,3476,326784,0.00010399385791970417,0.008869773708283901,509.56486892700195,0.5644418001174927,0.22324085235595703,-0.006669320166110992,0.0,0.00035888049751520157,,676.0,,1763260567.900714
,3479,327084,,,509.8439381122589,,,,,,500.0,,500.0,1763260568.179783
,3498,329084,,,511.86604738235474,,,,,,500.0,,500.0,1763260570.2018924
,3503,329584,,,512.4088187217712,,,,,,500.0,,500.0,1763260570.7446637
,3513,330584,,,513.4709205627441,,,,,,500.0,,500.0,1763260571.8067656
