losses/value_loss,losses/approx_kl,losses/old_approx_kl,_timestamp,losses/policy_loss,_runtime,charts/SPS,charts/episodic_return,losses/entropy,global_step,losses/explained_variance,losses/clipfrac,charts/episodic_length,_step,charts/learning_rate
216.45114135742188,0.000540819950401783,-9.974557906389236e-05,1763260544.137773,-0.002408444881439209,485.66913199424744,679.0,,0.519864559173584,312192,0.0005397200584411621,0.0,,3252,0.00011274961434537545
,,,1763260544.4389818,,485.97034072875977,,500.0,,312574,,,500.0,3255,
0.00014128982729744166,0.0004107551649212837,0.003040921874344349,1763260544.9071896,-0.005459621548652649,486.4385485649109,680.0,,0.522902250289917,312960,-0.03939330577850342,0.0,,3259,0.00011228878429392353
0.0033491086214780807,0.00012507382780313492,-2.1987594664096832e-05,1763260546.1038916,0.0022387802600860596,487.6352505683899,681.0,,0.5114734172821045,314240,0.9222587943077087,0.0,,3272,0.00011152073420817032
,,,1763260546.3522246,,487.8835835456848,,500.0,,314574,,,500.0,3275,
37.494590759277344,0.00012020580470561981,0.00099213607609272,1763260546.438462,0.0009837746620178223,487.9698209762573,681.0,,0.5648757815361023,314624,0.0015087127685546875,0.0,,3276,0.00011129031918244436
145.9057159423828,2.2316351532936096e-05,-0.0001682974398136139,1763260548.3036368,-0.0007625222206115723,489.83499574661255,683.0,,0.5181379914283752,316672,0.00019276142120361328,0.0,,3296,0.00011006144632119685
0.0002453870256431401,0.00021906383335590363,0.008164918050169945,1763260548.6361475,-0.005642782896757126,490.1675064563751,683.0,,0.5172082185745239,317056,-1.1366286277770996,0.0,,3299,0.0001098310312954709
0.0002980046847369522,0.003479085862636566,0.05019015818834305,1763260552.2386367,-0.02358071506023407,493.7699956893921,686.0,,0.5574195981025696,321024,0.34630030393600464,0.0,,3338,0.00010745007602963597
0.0033810033928602934,0.0006605386734008789,0.009544236585497856,1763260553.3915606,-0.007685244083404541,494.92291951179504,687.0,,0.4957609176635742,322304,0.741455078125,0.0,,3351,0.00010668202594388276
0.0007243789732456207,0.00013415515422821045,-0.003008071333169937,1763260553.9585156,-0.0030185729265213013,495.48987460136414,688.0,,0.5565088987350464,322944,-2.0326156616210938,0.0,,3357,0.00010629800090100616
134.24200439453125,0.0003004837781190872,-0.0014773570001125336,1763260554.220448,-0.014693990349769592,495.751806974411,688.0,,0.5498959422111511,323200,0.0023835301399230957,0.0,,3360,0.00010614439088385552
0.0004934057360514998,1.5446916222572327e-05,-0.0001600366085767746,1763260555.8185596,0.00028342753648757935,497.3499186038971,689.0,,0.5197887420654297,324992,-1.0265390872955322,0.0,,3377,0.00010506912803975865
,,,1763260557.6872356,,499.2185945510864,,500.0,,327074,,,500.0,3398,
0.00021161651238799095,0.0007307929918169975,-0.0026611657813191414,1763260558.008136,-0.0021002665162086487,499.5394949913025,691.0,,0.5343112945556641,327424,0.8303043246269226,0.0,,3401,0.00010360983287682757
0.0002517415559850633,0.0006893081590533257,-0.007889346219599247,1763260558.496046,-0.009375259280204773,500.02740502357483,692.0,,0.5029304623603821,327936,-2.973944664001465,0.0,,3406,0.00010330261284252629
0.00020699642482213676,0.0002958504483103752,0.004383795894682407,1763260558.6064878,-0.003249354660511017,500.13784670829773,692.0,,0.4878790080547333,328064,0.1027575135231018,0.0,,3407,0.00010322580783395097
0.003450796939432621,2.86223366856575e-05,-0.0007096016779541969,1763260559.6425774,-0.0011574123054742813,501.1739363670349,693.0,,0.5438966155052185,329216,0.6332592964172363,0.0,,3419,0.00010253456275677308
0.0001987311989068985,0.00015947315841913223,0.0029258644208312035,1763260560.3373604,0.001036420464515686,501.8687193393707,693.0,,0.5312261581420898,329984,-0.0828239917755127,0.0,,3426,0.00010207373270532116
394.77130126953125,1.066550612449646e-05,-0.002853585407137871,1763260560.4574943,-0.0007353555411100388,501.98885321617126,694.0,,0.49080514907836914,330112,0.0006026029586791992,0.0,,3428,0.00010199692769674584
0.0004001547349616885,0.0018903650343418121,0.0021314993500709534,1763260561.1221745,-0.0004469621926546097,502.6535334587097,694.0,,0.5380021333694458,330880,0.09995156526565552,0.0,,3435,0.00010153609764529392
0.00039827596629038453,0.00024409964680671692,-0.0024644527584314346,1763260562.52908,0.0033336952328681946,504.06043887138367,695.0,,0.4747854471206665,332416,-0.09924554824829102,0.0,,3450,0.00010061443754239008
0.00020235253032296896,0.000568571500480175,-0.003346404992043972,1763260562.6388204,-0.006829060614109039,504.17017936706543,695.0,,0.5414537787437439,332544,0.6350224018096924,0.0,,3451,0.00010053763253381476
,,,1763260563.5674748,,505.0988337993622,,500.0,,333574,,,500.0,3462,
,,,1763260564.8622873,,506.3936462402344,,500.0,,335074,,,500.0,3476,
0.0015119267627596855,0.0015482548624277115,0.013699973933398724,1763260565.1641414,-0.006071854382753372,506.69550037384033,698.0,,0.4596324563026428,335360,-2.681286096572876,0.0,,3479,9.884792962111533e-05
0.00341204134747386,0.0005157804116606712,0.0028976881876587868,1763260567.0921726,-0.010876920074224472,508.6235315799713,699.0,,0.4847107231616974,337280,-1.6875531673431396,0.0,,3498,9.769585449248552e-05
0.003193820593878627,9.353924542665482e-05,0.0013659847900271416,1763260567.6052873,-0.002033531665802002,509.13664627075195,699.0,,0.5011096000671387,337792,-1.3095314502716064,0.0,,3503,9.738863445818424e-05
0.00247758231125772,6.381981074810028e-05,-0.000592745840549469,1763260568.600142,-0.0026738811284303665,510.13150095939636,700.0,,0.535430371761322,338816,0.8896662592887878,0.0,,3513,9.677419438958168e-05
,,,1763260569.7754676,,511.3068265914917,,500.0,,340074,,,500.0,3525,
0.002288839779794216,7.830280810594559e-05,0.0014742808416485786,1763260571.0300195,-0.002584293484687805,512.5613784790039,701.0,,0.5188311338424683,341248,0.9584806561470032,0.0,,3537,9.53148992266506e-05
0.00028772649238817394,0.00022072717547416687,0.005997825413942337,1763260572.7672129,-0.005566425621509552,514.2985718250275,703.0,,0.5358738303184509,343040,0.6936970949172974,0.0,,3554,9.423962910659611e-05
,,,1763260572.7968159,,514.328174829483,,500.0,,343074,,,500.0,3555,
0.0021709557622671127,5.7821162045001984e-05,-0.0001283707097172737,1763260574.968815,0.00016610696911811829,516.5001740455627,704.0,,0.5139591097831726,345216,0.8358682990074158,0.0,,3576,9.293395123677328e-05
0.0005214465782046318,0.0001736283302307129,0.003231862559914589,1763260575.2081656,-0.0009715333580970764,516.73952460289,704.0,,0.5142980813980103,345472,0.5516589283943176,0.0,,3578,9.278034121962264e-05
0.00201628846116364,0.0005505736917257309,0.011812079697847366,1763260575.4845002,-0.001272585242986679,517.0158591270447,704.0,,0.5135922431945801,345728,0.96702641248703,0.0,,3581,9.2626731202472e-05
,,,1763260576.2734702,,517.804829120636,,500.0,,346574,,,500.0,3589,
0.0012138989986851811,5.493219941854477e-05,0.0011139577254652977,1763260578.8193407,-0.0007042661309242249,520.3506996631622,706.0,,0.5183415412902832,349056,0.33565235137939453,0.0,,3613,9.062980097951367e-05
0.0005147915217094123,0.0001280456781387329,-0.0014782845973968506,1763260579.7307253,0.002792537212371826,521.2620842456818,707.0,,0.5644930601119995,349952,-0.5252163410186768,0.0,,3622,9.009216591948643e-05
0.002764726523309946,0.0008715922012925148,-0.0006549516692757607,1763260581.5134747,-0.0050368160009384155,523.0448336601257,708.0,,0.5451552271842957,351744,0.9472013115882874,0.0,,3640,8.901689579943195e-05
0.001719604479148984,2.8815120458602905e-05,0.0023290421813726425,1763260583.1459632,-0.0003687143325805664,524.6773221492767,709.0,,0.5230252146720886,353408,-1.131953239440918,0.0,,3656,8.801843068795279e-05
232.65826416015625,8.204951882362366e-07,-3.1513161957263947e-05,1763260584.474015,8.881092071533203e-06,526.005373954773,709.0,,0.5007361769676208,354688,0.004012346267700195,0.0,,3669,8.725038060219958e-05
0.001684737391769886,0.00016707461327314377,-0.0014500869438052177,1763260585.4743261,-0.0002355426549911499,527.0056850910187,710.0,,0.49894192814826965,355712,0.8017536997795105,0.0,,3679,8.663594780955464e-05
244.00816345214844,3.4020282328128815e-05,-0.0013490868732333183,1763260585.870552,0.0010360479354858398,527.4019110202789,710.0,,0.5439063310623169,356096,0.0016179680824279785,0.0,,3683,8.640553278382868e-05
0.0017728200182318687,0.0004520528018474579,0.0072805434465408325,1763260586.0275908,-0.008637800812721252,527.5589497089386,710.0,,0.5417607426643372,356224,0.9344972968101501,0.0,,3684,8.632872777525336e-05
0.002135752933099866,0.000713026151061058,-0.004207056015729904,1763260588.8622785,0.005136024206876755,530.393637418747,712.0,,0.4866420030593872,359040,0.7949396967887878,0.0,,3711,8.463901758659631e-05
344.9347229003906,0.00015053991228342056,-0.0005921749398112297,1763260589.0053315,-0.0031230896711349487,530.5366904735565,712.0,,0.5484035015106201,359168,0.013178229331970215,0.0,,3713,8.456221257802099e-05
0.001559218391776085,0.0001270575448870659,0.0004458194598555565,1763260589.2714465,0.0024921633303165436,530.8028054237366,712.0,,0.5665493607521057,359424,0.76407790184021,0.0,,3715,8.440860256087035e-05
,,,1763260590.878774,,532.4101328849792,,500.0,,361074,,,500.0,3731,
0.0004000597691629082,0.0005224859341979027,-0.0003138827160000801,1763260591.2433786,0.003002651035785675,532.7747375965118,713.0,,0.5761615037918091,361344,0.9335823655128479,0.0,,3734,8.325652743224055e-05
0.0017099855467677116,0.00010079704225063324,0.0022435206919908524,1763260593.5376277,0.0019242465496063232,535.0689866542816,714.0,,0.48407047986984253,363520,0.059995174407958984,0.0,,3755,8.19508422864601e-05
0.0004447046376299113,2.9989518225193024e-05,0.0007723281159996986,1763260595.561849,-0.0027215760201215744,537.0932080745697,715.0,,0.5375378727912903,365568,-0.2026900053024292,0.0,,3775,8.072196942521259e-05
0.00045215143472887576,0.00041876453906297684,0.00173127930611372,1763260595.9460692,-0.0002495795488357544,537.4774281978607,715.0,,0.48702147603034973,365952,-3.7413530349731445,0.0,,3779,8.049155439948663e-05
0.004181192256510258,0.0009177243337035179,-0.008982076309621334,1763260598.528575,-0.0050675347447395325,540.0599339008331,717.0,,0.48577022552490234,368512,0.36776936054229736,0.0,,3804,7.895545422798023e-05
0.0015089213848114014,2.0178966224193573e-05,-0.0017599714919924736,1763260598.802573,0.0003328472375869751,540.3339319229126,717.0,,0.5274456739425659,368768,0.9330928325653076,0.0,,3807,7.880184421082959e-05
0.0007555195479653776,0.00014066975563764572,0.001777798868715763,1763260603.5735228,-0.0009723268449306488,545.1048817634583,718.0,,0.4875313639640808,372864,0.35225850343704224,0.0,,3847,7.634408393641934e-05
,,,1763260606.7849073,,548.3162662982941,,500.0,,376074,,,500.0,3879,
,,,1763260607.1923678,,548.7237267494202,,500.0,,376574,,,500.0,3883,
314.9434509277344,2.3869797587394714e-06,-0.0006362693384289742,1763260607.2888317,-0.0003617629408836365,548.8201906681061,720.0,,0.48390522599220276,376576,-0.0005298852920532227,0.0,,3884,7.411674596369267e-05
0.0004973683971911669,0.00019198935478925705,0.003729439340531826,1763260607.6704726,-0.003495626151561737,549.2018315792084,720.0,,0.44095006585121155,376960,0.8675189018249512,0.0,,3887,7.38863309379667e-05
0.0005512011121027172,0.00010558869689702988,-0.00076244305819273,1763260608.041814,-0.00594409741461277,549.5731730461121,721.0,,0.5092509984970093,377344,0.7290713787078857,0.0,,3891,7.365591591224074e-05
,,,1763260608.7411287,,550.2724876403809,,500.0,,378074,,,500.0,3898,
0.0004071046714670956,1.5477649867534637e-05,0.00039543118327856064,1763260610.2539897,0.00035598501563072205,551.7853486537933,722.0,,0.45330730080604553,379520,-2.65484619140625,0.0,,3912,7.23502307664603e-05
0.003285793587565422,0.0005062231793999672,0.0049630748108029366,1763260610.5324059,-0.0032338760793209076,552.0637648105621,722.0,,0.47261160612106323,379776,0.34516412019729614,0.0,,3915,7.219662074930966e-05
,,,1763260611.8231516,,553.3545105457306,,500.0,,381074,,,500.0,3928,
0.0022224991116672754,7.942784577608109e-05,0.00025178585201501846,1763260613.4748864,-0.0008653849363327026,555.0062453746796,723.0,,0.4292651414871216,382720,0.8515738248825073,0.0,,3944,7.04301055520773e-05
0.0005590061191469431,0.00018651969730854034,-0.001651642844080925,1763260613.608873,-0.005288010463118553,555.1402318477631,723.0,,0.48762187361717224,382848,0.08796381950378418,0.0,,3945,7.035330054350197e-05
0.00047479034401476383,5.649589002132416e-05,-0.0001254752278327942,1763260613.7354736,0.001565147191286087,555.2668325901031,724.0,,0.47119736671447754,382976,-4.283022880554199,0.0,,3946,7.027649553492665e-05
0.0018856982933357358,0.0001911260187625885,-0.00016059540212154388,1763260614.5450292,-0.0034970128908753395,556.0763881206512,724.0,,0.5195115804672241,383744,0.8496369123458862,0.0,,3954,6.981566548347473e-05
450.49029541015625,3.2967887818813324e-05,0.0012639490887522697,1763260615.4627225,0.00010551512241363525,556.9940814971924,724.0,,0.5074601769447327,384640,0.004350721836090088,0.0,,3963,6.927803042344749e-05
0.0021921126171946526,1.532863825559616e-05,-9.44826751947403e-06,1763260616.1436095,0.0007868167012929916,557.6749684810638,725.0,,0.45841163396835327,385280,0.8898082971572876,0.0,,3969,6.88940126565285e-05
0.0004426640516612679,2.8726644814014435e-05,0.001381964422762394,1763260617.4258928,0.0005977004766464233,558.9572517871857,725.0,,0.4470229148864746,386560,0.4776421785354614,0.0,,3981,6.81259625707753e-05
287.87786865234375,1.1492520570755005e-06,-0.00015733949840068817,1763260617.5822923,0.0002587251365184784,559.1136512756348,725.0,,0.4574807286262512,386688,0.004534542560577393,0.0,,3983,6.804915756219998e-05
479.3802490234375,8.626468479633331e-05,0.002718944102525711,1763260619.065351,0.00010320916771888733,560.5967099666595,726.0,,0.4298872947692871,388096,-0.0006145238876342773,0.0,,3997,6.720430246787146e-05
0.00040945649379864335,0.00020192377269268036,0.0015692692250013351,1763260621.6265607,-0.0016121938824653625,563.1579196453094,727.0,,0.4376266300678253,390528,0.8003809452056885,0.0,,4020,6.574500730494037e-05
0.0008447893196716905,0.00039534829556941986,8.704885840415955e-05,1763260625.6651535,-0.0021957308053970337,567.1965124607086,729.0,,0.5074933171272278,394496,-0.11354374885559082,0.0,,4059,6.336405203910545e-05
0.002520971233025193,9.569339454174042e-05,0.002435678616166115,1763260628.5314493,-0.0008603213354945183,570.0628082752228,730.0,,0.4587632119655609,397312,0.8097917437553406,0.0,,4087,6.167434912640601e-05
134.342529296875,1.3249926269054413e-05,-7.208157330751419e-05,1763260628.9198105,-0.0011280477046966553,570.4511694908142,730.0,,0.47454842925071716,397696,0.0023171305656433105,0.0,,4091,6.144393410068005e-05
224.93722534179688,2.4781562387943268e-05,0.00010018330067396164,1763260630.3636034,0.002161577343940735,571.894962310791,731.0,,0.47023725509643555,399104,0.000913083553314209,0.0,,4105,6.059907900635153e-05
,,,1763260630.7269797,,572.2583386898041,,500.0,,399574,,,500.0,4109,
135.74851989746094,5.932524800300598e-07,-0.00028637703508138657,1763260631.376124,5.956739187240601e-06,572.9074828624725,732.0,,0.44562822580337524,400128,0.0021906495094299316,0.0,,4115,5.998463893774897e-05
,,,1763260631.780417,,573.3117759227753,,500.0,,400574,,,500.0,4119,
,,,1763260634.282581,,575.8139400482178,,500.0,,403074,,,500.0,4144,
0.001721974927932024,5.2082352340221405e-05,0.0027486542239785194,1763260634.8925166,8.851103484630585e-05,576.4238755702972,733.0,,0.4457205832004547,403712,0.9120257496833801,0.0,,4150,5.783410233561881e-05
,,,1763260636.664149,,578.1955080032349,,500.0,,405574,,,500.0,4168,
407.9034423828125,0.0001298803836107254,0.002934105694293976,1763260638.2338862,-0.00048572197556495667,579.7652451992035,735.0,,0.4994191527366638,407168,0.0061637163162231445,0.0,,4184,5.576036710408516e-05
56.89707565307617,6.156042218208313e-06,-0.00046911463141441345,1763260639.22658,-0.000167137011885643,580.7579388618469,736.0,,0.4238235056400299,408192,0.0011954903602600098,0.0,,4194,5.514593067346141e-05
0.0020262999460101128,1.1902302503585815e-06,0.0002375580370426178,1763260639.681899,0.0004160478711128235,581.2132580280304,736.0,,0.48608800768852234,408704,0.8228400349617004,0.0,,4199,5.4838710639160126e-05
0.0028528226539492607,7.253885269165039e-05,-0.0042169950902462006,1763260642.1092145,0.0008779391646385193,583.6405735015869,737.0,,0.43822067975997925,411264,0.7456812262535095,0.0,,4224,5.330261046765372e-05
0.002655232325196266,7.052067667245865e-05,0.0024938369169831276,1763260642.5557346,-0.0016176272183656693,584.0870935916901,738.0,,0.4402014911174774,411776,0.899743914604187,0.0,,4229,5.299539043335244e-05
229.91209411621094,5.423091351985931e-06,1.7841346561908722e-05,1763260643.8527505,0.0003282986581325531,585.3841094970703,739.0,,0.44702112674713135,413184,0.002066373825073242,0.0,,4243,5.2150538977002725e-05
0.0003840299032162875,1.9084662199020386e-05,0.0011979807168245316,1763260644.2292552,-0.0001644417643547058,585.760614156723,739.0,,0.48886361718177795,413568,0.5382477045059204,0.0,,4246,5.1920123951276764e-05
547.399169921875,7.869303226470947e-05,0.0025083497166633606,1763260644.6937242,0.001821860671043396,586.2250831127167,739.0,,0.41622084379196167,414080,-0.0009289979934692383,0.0,,4252,5.161290391697548e-05
0.0007009059772826731,0.0002885321155190468,-0.004722279496490955,1763260644.9392092,-0.00033598393201828003,586.4705681800842,739.0,,0.4280705451965332,414336,0.4279656410217285,0.0,,4254,5.145929389982484e-05
0.0007943387608975172,0.00011378154158592224,0.0031870417296886444,1763260645.063368,-0.0031777387484908104,586.5947270393372,739.0,,0.40013352036476135,414464,0.4345245361328125,0.0,,4255,5.138248889124952e-05
0.0026680510491132736,8.234754204750061e-06,0.0007086601108312607,1763260646.7827444,-0.0005150362849235535,588.3141033649445,740.0,,0.45825669169425964,416256,0.454643189907074,0.0,,4273,5.030721877119504e-05
,,,1763260647.0545614,,588.5859203338623,,500.0,,416574,,,500.0,4276,
258.0937194824219,2.2221356630325317e-05,0.0011663716286420822,1763260647.1688685,-0.0003744252026081085,588.7002274990082,740.0,,0.4495624899864197,416640,0.004319190979003906,0.0,,4277,5.007680374546908e-05
0.0027582691982388496,5.9983693063259125e-05,-0.0012861592695116997,1763260647.2932007,-0.0018023117445409298,588.8245596885681,740.0,,0.3924954831600189,416768,0.4346908926963806,0.0,,4278,4.999999873689376e-05
0.0032125129364430904,9.828247129917145e-05,0.0031696129590272903,1763260648.2838771,-0.004304476082324982,589.8152360916138,741.0,,0.4513777196407318,417792,0.8073719143867493,0.0,,4288,4.938556230627e-05
0.0013460388872772455,0.00016288552433252335,-0.0067616356536746025,1763260648.5641296,-0.0024151504039764404,590.0954885482788,741.0,,0.4618453085422516,418048,-0.4965308904647827,0.0,,4290,4.923195228911936e-05
352.9293212890625,7.154420018196106e-06,-0.00016590207815170288,1763260648.688085,-0.0011724866926670074,590.2194440364838,741.0,,0.4855005145072937,418176,0.0022259950637817383,0.0,,4292,4.915514728054404e-05
0.0010398202575743198,4.8852525651454926e-05,-0.0009140456095337868,1763260650.8948326,0.0007968470454216003,592.4261915683746,742.0,,0.4213428497314453,420480,-0.8518927097320557,0.0,,4314,4.777265712618828e-05
0.0006989264511503279,3.259629011154175e-06,-0.0004743039608001709,1763260651.272591,0.000344596803188324,592.8039500713348,742.0,,0.4346761107444763,420864,0.857533872127533,0.0,,4318,4.754224210046232e-05
437.820556640625,2.905726432800293e-05,-0.001168346032500267,1763260654.0889063,0.00041671842336654663,595.6202652454376,744.0,,0.4288599193096161,423680,0.0025439858436584473,0.0,,4346,4.585253554978408e-05
0.0020412178710103035,2.3907050490379333e-05,0.0019372813403606415,1763260656.1038513,-0.0015823319554328918,597.63521027565,745.0,,0.44462940096855164,425728,0.9307500123977661,0.0,,4366,4.4623655412578955e-05
0.001124383881688118,4.735402762889862e-05,0.0029391683638095856,1763260656.6686258,-0.0023923441767692566,598.1999847888947,745.0,,0.4936510920524597,426368,0.6302732229232788,0.0,,4372,4.4239630369702354e-05
0.0007609741296619177,1.937802881002426e-05,-1.1664815247058868e-05,1763260657.1739311,0.0009686611592769623,598.7052900791168,745.0,,0.4463183581829071,426880,0.460818350315094,0.0,,4377,4.393241033540107e-05
0.0009887039195746183,4.127435386180878e-05,0.0024348702281713486,1763260657.2894604,-0.0036967583000659943,598.8208193778992,745.0,,0.426868200302124,427008,0.05511295795440674,0.0,,4378,4.385560532682575e-05
0.001140444539487362,9.603984653949738e-05,0.0015232488512992859,1763260658.0976088,0.0011236518621444702,599.6289677619934,746.0,,0.3574941158294678,427904,0.8680622577667236,0.0,,4387,4.331797390477732e-05
0.0027734278701245785,5.1954761147499084e-05,-0.0024560466408729553,1763260658.9906938,-0.0005633756518363953,600.5220527648926,746.0,,0.4099462032318115,428800,0.39609622955322266,0.0,,4396,4.2780338844750077e-05
,,,1763260660.6323092,,602.1636681556702,,500.0,,430574,,,500.0,4413,
0.0017133309738710523,0.00010816752910614014,0.004028234630823135,1763260660.8197813,-0.0011101290583610535,602.3511402606964,747.0,,0.3810518682003021,430720,0.8426012992858887,0.0,,4415,4.162826371612027e-05
0.0012652025325223804,3.017950803041458e-05,0.0017543928697705269,1763260664.6902533,-0.0006717555224895477,606.2216122150421,750.0,,0.4737383723258972,434944,-1.2281184196472168,0.0,,4456,3.909370207111351e-05
0.0009234006865881383,4.214700311422348e-05,0.0021178564056754112,1763260665.9626565,-0.0014422908425331116,607.494015455246,750.0,,0.4004225730895996,436352,0.108681321144104,0.0,,4470,3.824884697678499e-05
473.0260925292969,1.0740943253040314e-05,0.00033985357731580734,1763260666.6346436,-0.00011850893497467041,608.1660025119781,751.0,,0.38860461115837097,437120,0.0017972588539123535,0.0,,4478,3.778801692533307e-05
0.001557076582685113,5.689449608325958e-06,-0.00028896797448396683,1763260666.896432,-0.0006728768348693848,608.4277908802032,751.0,,0.3854306936264038,437376,-0.4535316228866577,0.0,,4480,3.763440690818243e-05
,,,1763260667.9600859,,609.4914448261261,,500.0,,438574,,,500.0,4492,
0.0008477725787088275,3.6792829632759094e-05,-0.0012439172714948654,1763260668.3908782,7.66068696975708e-05,609.9222371578217,752.0,,0.4493836760520935,439040,0.4229947328567505,0.0,,4496,3.663594543468207e-05
133.74209594726562,1.7043203115463257e-06,-0.00013856589794158936,1763260668.505926,0.000506233423948288,610.0372848510742,752.0,,0.40255007147789,439168,0.004991650581359863,0.0,,4498,3.655914042610675e-05
0.0007934299064800143,1.4515593647956848e-05,0.0011155307292938232,1763260670.6550052,-0.0020857974886894226,612.1863641738892,753.0,,0.4747771918773651,441472,0.495829701423645,0.0,,4520,3.5176650271750987e-05
176.30120849609375,8.922070264816284e-06,-0.0002284124493598938,1763260670.7689192,0.001211017370223999,612.3002781867981,753.0,,0.4292313754558563,441600,0.0011934638023376465,0.0,,4522,3.5099845263175666e-05
0.0007925200625322759,6.572343409061432e-05,0.0026641935110092163,1763260670.9897764,-0.0003169998526573181,612.5211353302002,753.0,,0.44863757491111755,441856,0.8273403644561768,0.0,,4524,3.4946235246025026e-05
0.0016093662707135081,0.00016512535512447357,-0.002663029357790947,1763260671.1371953,-0.00205017626285553,612.6685543060303,753.0,,0.46296176314353943,441984,-1.5831844806671143,0.0,,4525,3.4869430237449706e-05
381.373046875,6.512366235256195e-05,-0.000582326203584671,1763260671.2495034,-0.00047082453966140747,612.7808623313904,753.0,,0.4338492453098297,442112,0.0023490190505981445,0.0,,4527,3.4792625228874385e-05
,,,1763260671.6119301,,613.1432890892029,,500.0,,442574,,,500.0,4531,
0.0030942531302571297,0.0001316489651799202,0.002054729498922825,1763260671.8063712,-0.000670761801302433,613.3377301692963,754.0,,0.420060932636261,442752,-0.5027278661727905,0.0,,4533,3.440860382397659e-05
0.0012197818141430616,0.00016351882368326187,0.004372277297079563,1763260671.9176455,-0.006420314311981201,613.4490044116974,754.0,,0.41924425959587097,442880,0.15401411056518555,0.0,,4534,3.433179881540127e-05
0.0021555086132138968,5.522463470697403e-05,-0.0009198831394314766,1763260672.7364163,-2.508610486984253e-05,614.2677752971649,754.0,,0.45335322618484497,443776,0.6812858581542969,0.0,,4543,3.379416375537403e-05
0.0015370587352663279,7.208716124296188e-05,0.0011712228879332542,1763260673.879354,0.002379380166530609,615.4107129573822,755.0,,0.42711904644966125,445056,-1.2368693351745605,0.0,,4555,3.302611366962083e-05
392.9374084472656,8.935108780860901e-06,0.0007533226162195206,1763260673.9939418,-0.0003164149820804596,615.5253007411957,755.0,,0.4206404387950897,445184,0.005357146263122559,0.0,,4557,3.2949308661045507e-05
345.9545593261719,1.577567309141159e-05,-0.0004943972453474998,1763260674.47348,-0.003041636198759079,616.0048389434814,755.0,,0.396472692489624,445696,0.002232193946838379,0.0,,4562,3.2642088626744226e-05
243.44882202148438,9.865500032901764e-06,0.000984671525657177,1763260675.7537663,0.000673048198223114,617.2851252555847,756.0,,0.38984549045562744,447104,0.0007246136665344238,0.0,,4576,3.17972335324157e-05
0.001786569831892848,2.0566396415233612e-05,0.0017283326014876366,1763260678.4655,-0.0003311038017272949,619.9968590736389,758.0,,0.3948405683040619,450048,0.2060522437095642,0.0,,4604,3.0030721973162144e-05
0.0016163364052772522,9.500421583652496e-06,8.330773562192917e-05,1763260679.2449167,-0.0006507113575935364,620.7762756347656,758.0,,0.4008323550224304,450944,0.8289510011672974,0.0,,4613,2.9493086913134903e-05
0.0013650510227307677,2.6485882699489594e-05,0.0015283366665244102,1763260680.401181,-0.0004358738660812378,621.9325399398804,759.0,,0.421577125787735,452224,0.9412164092063904,0.0,,4626,2.8725038646371104e-05
411.06427001953125,3.9531849324703217e-05,0.0037148194387555122,1763260681.2197878,-0.0020076222717761993,622.7511467933655,759.0,,0.4624726474285126,453120,0.0057454705238342285,0.0,,4635,2.8187403586343862e-05
0.002520001260563731,6.9784000515937805e-06,0.000645914115011692,1763260681.814118,-0.0005376003682613373,623.3454768657684,760.0,,0.3763991892337799,453760,0.7409601211547852,0.0,,4641,2.780337854346726e-05
,,,1763260682.0595334,,623.5908923149109,,500.0,,454074,,,500.0,4644,
0.001841518096625805,5.032867193222046e-06,0.00045589543879032135,1763260683.6730895,-0.0008580684661865234,625.2044484615326,761.0,,0.4046708345413208,455808,0.9304277300834656,0.0,,4661,2.657450022525154e-05
0.0016410622047260404,1.0425224900245667e-05,-0.00048111751675605774,1763260684.9310308,-0.0009317714720964432,626.4623897075653,761.0,,0.3973769545555115,457216,0.8749209642410278,0.0,,4675,2.572964694991242e-05
0.003018071874976158,4.546903073787689e-05,0.002741606906056404,1763260686.4131994,-0.0008964836597442627,627.9445583820343,762.0,,0.3680993914604187,458880,-1.3405611515045166,0.0,,4691,2.4731183657422662e-05
253.48011779785156,7.511116564273834e-06,0.0012739645317196846,1763260688.0422766,-0.0011971555650234222,629.5736355781555,763.0,,0.3957987129688263,460672,0.004316985607147217,0.0,,4709,2.365591353736818e-05
,,,1763260688.3826258,,629.9139847755432,,500.0,,461074,,,500.0,4713,
274.3797607421875,4.5727938413619995e-07,-4.281196743249893e-05,1763260690.7047832,3.8720667362213135e-05,632.2361421585083,765.0,,0.47448620200157166,463616,0.0017203688621520996,0.0,,4738,2.1889400159125216e-05
0.0019834041595458984,2.6290304958820343e-05,0.0014942185953259468,1763260690.8135004,-0.0022566774860024452,632.3448593616486,765.0,,0.40685218572616577,463744,0.4491389989852905,0.0,,4739,2.1812595150549896e-05
0.00148347660433501,1.925043761730194e-06,-0.00027819816023111343,1763260691.0705357,0.00025260820984840393,632.6018946170807,765.0,,0.4292553663253784,464000,-0.04472827911376953,0.0,,4741,2.165898695238866e-05
382.1730651855469,1.4044344425201416e-06,0.0005128830671310425,1763260691.1833375,0.0001453012228012085,632.7146964073181,765.0,,0.4147195518016815,464128,0.0038635730743408203,0.0,,4743,2.158218194381334e-05
0.0020028650760650635,5.345791578292847e-07,-0.00048216432332992554,1763260692.2152286,-9.702518582344055e-05,633.7465875148773,766.0,,0.4325018525123596,465280,0.7343384623527527,0.0,,4754,2.0890936866635457e-05
