_timestamp,charts/SPS,losses/clipfrac,charts/episodic_length,losses/entropy,losses/policy_loss,losses/approx_kl,global_step,charts/learning_rate,_step,_runtime,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/value_loss
1763260488.033691,630.0,0.0,,0.5137287378311157,-0.0016402173787355423,0.0004706401377916336,254208,0.00014754224685020745,2732,429.59477496147156,-1.4780809879302979,-0.006327012553811073,,0.00031334010418504477
1763260490.278497,631.0,0.001953125,,0.5799599289894104,-0.0031738108955323696,0.0008935583755373955,256256,0.00014631336671300232,2752,431.83958101272583,-0.00041544437408447266,0.004630702547729015,,0.00010363649198552594
1763260490.8429627,632.0,0.0,,0.5422546863555908,-0.001109137199819088,0.00010201334953308105,256768,0.00014600614667870104,2757,432.4040467739105,-1.3927457332611084,0.0020446237176656723,,0.00022288522450253367
1763260492.48626,633.0,0.0,,0.5628887414932251,-0.004268236458301544,0.00032601039856672287,258304,0.0001450844865757972,2772,434.0473439693451,0.04435849189758301,-0.0029640505090355873,,0.00015682574303355068
1763260493.603679,634.0,0.01171875,,0.4949308931827545,0.0008798986673355103,0.004142469726502895,259328,0.00014447004650719464,2782,435.1647629737854,0.2141551971435547,0.02743704989552498,,0.00010105667752213776
1763260493.6283646,,,500.0,,,,259353,,2783,435.189448595047,,,500.0,
1763260494.7289703,635.0,0.00390625,,0.45752209424972534,-0.014156971126794815,0.002787264995276928,260352,0.00014385560643859208,2793,436.29005432128906,-2.4729793071746826,0.0035980725660920143,,0.004356834106147289
1763260498.1377494,637.0,0.0,,0.5129095315933228,-0.004875063896179199,0.0008016638457775116,263552,0.00014193548122420907,2824,439.6988334655762,-3.0216450691223145,0.005002930760383606,,0.0007311584195122123
1763260500.4648101,,,500.0,,,,265412,,2843,442.02589416503906,,,500.0,
1763260502.101053,639.0,0.0,,0.5253760814666748,-0.002959687262773514,0.00030757486820220947,266880,0.00013993855100125074,2857,443.6621370315552,-0.5928194522857666,0.002179959788918495,,0.00022318438277579844
1763260504.811583,,,500.0,,,,269412,,2882,446.3726670742035,,,500.0,
