losses/old_approx_kl,global_step,charts/episodic_length,charts/episodic_return,_step,losses/entropy,losses/explained_variance,charts/learning_rate,losses/clipfrac,losses/value_loss,charts/SPS,losses/policy_loss,losses/approx_kl,_runtime,_timestamp
-5.971640348434448e-05,172160,,,1868,0.506159782409668,-0.17698943614959717,0.0001967741991393268,0.0,0.0003344793221913278,574.0,0.0009332578629255295,6.613321602344513e-05,326.2407581806183,1763260384.5766063
-0.004251745529472828,172672,,,1873,0.521734356880188,0.02929091453552246,0.00019646697910502553,0.0,0.0003157934988848865,574.0,0.004007225856184959,0.000803743489086628,326.97936034202576,1763260385.3152084
0.0007145171985030174,173056,,,1877,0.5197477340698242,0.045004069805145264,0.00019623656407929957,0.0,0.004676538519561291,575.0,-0.004779789596796036,0.00017294194549322128,327.4120216369629,1763260385.7478697
0.001361483708024025,173952,,,1886,0.5563072562217712,-0.0003656148910522461,0.00019569892901927233,0.0,588.6337890625,576.0,-0.0030993372201919556,7.18832015991211e-05,328.42071866989136,1763260386.7565668
,174900,500.0,500.0,1895,,,,,,,,,329.42743253707886,1763260387.7632806
-0.0026117656379938126,175744,,,1903,0.525299608707428,0.025262951850891113,0.00019462365889921784,0.005859375,0.00040238723158836365,578.0,-0.030577119439840317,0.005429169163107872,330.3993983268738,1763260388.7352464
-0.003063715063035488,176000,,,1906,0.5432814359664917,-3.886222839355469e-05,0.0001944700488820672,0.0,610.3998413085938,578.0,-0.0019493401050567627,0.0006577903404831886,330.70269775390625,1763260389.0385458
0.0007247114554047585,177280,,,1918,0.4919755756855011,-0.24217772483825684,0.000193701998796314,0.0,0.0002522354479879141,580.0,-0.0024600625038146973,0.00023065414279699326,332.05853390693665,1763260390.394382
0.0003979867324233055,177408,,,1920,0.5380881428718567,6.848573684692383e-05,0.00019362519378773868,0.0,363.74658203125,580.0,0.003707021474838257,0.0005538007244467735,332.2275471687317,1763260390.5633953
-0.0018542557954788208,179968,,,1945,0.4522641897201538,4.279613494873047e-05,0.00019208909361623228,0.0,243.18161010742188,583.0,0.005324142053723335,0.00020572543144226074,335.0541853904724,1763260393.3900335
,181400,500.0,500.0,1959,,,,,,,,,336.59395956993103,1763260394.9298077
-0.0011079702526330948,182912,,,1973,0.540627121925354,1.9788742065429688e-05,0.0001903225784189999,0.0,626.39404296875,585.0,-0.0019262507557868958,0.00040485896170139313,339.10763454437256,1763260397.4434826
0.02345707081258297,184192,,,1985,0.5359583497047424,0.006206393241882324,0.0001895545283332467,0.0,0.00030757018248550594,585.0,-0.0029604285955429077,0.0015879366546869278,341.2890338897705,1763260399.624882
-0.0017073499038815498,184832,,,1991,0.5575291514396667,0.034283339977264404,0.0001891705032903701,0.0,8.566730684833601e-05,585.0,0.000630795955657959,0.0004764208570122719,342.4119095802307,1763260400.7477577
,185900,500.0,500.0,2002,,,,,,,,,344.1956925392151,1763260402.5315406
,186400,500.0,500.0,2007,,,,,,,,,345.15640783309937,1763260403.492256
-0.004292402416467667,187392,,,2016,0.5687441229820251,-0.0825347900390625,0.0001876344031188637,0.001953125,0.00014564271259587258,584.0,0.004910054616630077,0.0028678998351097107,346.9330871105194,1763260405.2689352
,187532,132.0,132.0,2019,,,,,,,,,347.2038116455078,1763260405.5396597
4.763435572385788e-05,188032,,,2024,0.46998274326324463,5.930662155151367e-05,0.0001872503780759871,0.0,376.37371826171875,584.0,0.001217484474182129,4.220660775899887e-05,347.90607476234436,1763260406.2419229
-0.0009837998077273369,188160,,,2027,0.4678843319416046,0.0007786154747009277,0.00018717357306741178,0.0,582.2333374023438,585.0,-6.29723072052002e-05,2.2863969206809998e-06,348.0926978588104,1763260406.428546
0.001353011466562748,188288,,,2029,0.5338906049728394,0.0012936592102050781,0.00018709676805883646,0.0,225.23545837402344,585.0,-0.016442514955997467,0.0007256409153342247,348.26158261299133,1763260406.5974307
0.013229119591414928,188672,,,2034,0.5218061208724976,-1.1222946643829346,0.0001868663530331105,0.0,0.021401023492217064,585.0,-0.014638952910900116,0.0024292198941111565,348.7602288722992,1763260407.096077
-0.014908123761415482,189824,,,2045,0.5314733982086182,0.1016654372215271,0.00018617510795593262,0.0,0.0009655695757828653,586.0,-0.001923494040966034,0.001757131889462471,350.01561284065247,1763260408.351461
,190457,500.0,500.0,2051,,,,,,,,,350.60643696784973,1763260408.942285
-0.0008198153227567673,190464,,,2052,0.550370454788208,-0.00012171268463134766,0.00018579109746497124,0.0,433.4541015625,587.0,-2.4266541004180908e-05,0.00011129677295684814,350.72812485694885,1763260409.063973
-0.0031872233375906944,192384,,,2070,0.5429199934005737,0.06303465366363525,0.00018463902233634144,0.00390625,0.00011464356066426262,589.0,0.018730513751506805,0.0012522852048277855,352.9229485988617,1763260411.2587967
,192957,500.0,500.0,2076,,,,,,,,,353.9145965576172,1763260412.2504447
0.01475003082305193,194688,,,2093,0.5340536832809448,-0.18909060955047607,0.00018325653218198568,0.0,0.004150609485805035,588.0,-0.01938015967607498,0.0017621340230107307,357.0601804256439,1763260415.3960285
0.008784457109868526,194816,,,2094,0.5637461543083191,-0.06580448150634766,0.00018317972717341036,0.0,0.0002868744486477226,588.0,-0.04080559313297272,0.005142479203641415,357.300181388855,1763260415.6360295
0.010414136573672295,197120,,,2117,0.5347886085510254,-0.04243814945220947,0.0001817972370190546,0.0,0.005521384067833424,588.0,-0.008293058723211288,0.0011282190680503845,361.4216556549072,1763260419.7575037
0.00037727225571870804,199552,,,2141,0.5429361462593079,5.960464477539062e-07,0.0001803379418561235,0.0,481.6026306152344,587.0,0.002750817686319351,8.928868919610977e-05,365.95280361175537,1763260424.2886517
0.0009539881721138954,200064,,,2146,0.5301877856254578,4.875659942626953e-05,0.00018003072182182223,0.0,149.10838317871094,587.0,-0.002260074019432068,8.422229439020157e-05,366.8070523738861,1763260425.1429005
0.002878311090171337,200192,,,2147,0.49037355184555054,0.07023799419403076,0.0001799539168132469,0.0,0.0038815061561763287,587.0,-0.002820085734128952,0.0001429123803973198,367.0306396484375,1763260425.3664877
0.006965314969420433,200320,,,2148,0.4955988824367523,-0.019771695137023926,0.00017987711180467159,0.0,0.00026740579050965607,587.0,0.003395429812371731,0.0011356696486473083,367.2517030239105,1763260425.587551
-0.003872769884765148,200960,,,2155,0.519689679145813,0.0010364055633544922,0.00017949308676179498,0.0,438.7022705078125,587.0,-0.005191333591938019,0.0004603946581482887,368.4722592830658,1763260426.8081074
0.0018110964447259903,202752,,,2172,0.4573861360549927,0.270601749420166,0.0001784178166417405,0.0,0.00025148974964395165,587.0,-0.0004154965281486511,7.711164653301239e-05,371.5406949520111,1763260429.876543
0.0029279328882694244,204032,,,2185,0.4954735040664673,6.115436553955078e-05,0.0001776497665559873,0.0,143.00631713867188,588.0,0.006892025470733643,0.00048635341227054596,373.03014874458313,1763260431.3659968
0.00076279416680336,204800,,,2192,0.44654276967048645,-0.4906430244445801,0.00017718893650453538,0.0,0.00016413566481787711,589.0,0.005565447732806206,0.0006676428020000458,373.8952522277832,1763260432.2311003
0.005885899066925049,205440,,,2198,0.5049379467964172,-0.10482430458068848,0.00017680491146165878,0.0,0.00015041392180137336,590.0,0.003032296895980835,0.0002107527107000351,374.6105155944824,1763260432.9463637
,205457,500.0,500.0,2199,,,,,,,,,374.6431927680969,1763260432.9790409
-0.010839926078915596,206720,,,2211,0.43272411823272705,-0.5249419212341309,0.00017603686137590557,0.0234375,0.00028201466193422675,591.0,-0.026858171448111534,0.007512418553233147,376.1197066307068,1763260434.4555547
9.519606828689575e-05,206976,,,2214,0.48383378982543945,-2.7298927307128906e-05,0.00017588325135875493,0.0,247.93798828125,591.0,-0.008284326642751694,0.00010260194540023804,376.43125915527344,1763260434.7671072
-0.006237216293811798,207616,,,2220,0.42816460132598877,-1.195432424545288,0.00017549922631587833,0.0,0.005739288404583931,591.0,-0.0073316097259521484,0.0005571730434894562,377.17802476882935,1763260435.5138729
,207957,500.0,500.0,2223,,,,,,,,,377.49519658088684,1763260435.8310447
0.003200043924152851,208128,,,2225,0.5078931450843811,-0.20806777477264404,0.00017519200628157705,0.0,0.004290278535336256,592.0,-0.005189269781112671,0.0003868443891406059,377.7610535621643,1763260436.0969017
-0.004231257364153862,208256,,,2226,0.38555198907852173,-0.4098094701766968,0.00017511520127300173,0.0,0.0002020784595515579,592.0,0.001782052218914032,0.0004581175744533539,377.9203751087189,1763260436.2562232
0.0028623873367905617,208384,,,2227,0.41219717264175415,-0.039110660552978516,0.0001750383962644264,0.0,0.00016492820577695966,592.0,-0.0030164718627929688,0.0007453383877873421,378.0382077693939,1763260436.3740559
0.006597586907446384,208768,,,2231,0.39782020449638367,-0.08552074432373047,0.00017480798123870045,0.0,0.0004746076592709869,593.0,0.011132098734378815,0.0012808805331587791,378.46462178230286,1763260436.8004699
-0.0006530266255140305,209152,,,2235,0.43096864223480225,-0.10298323631286621,0.0001745775662129745,0.0,0.003407002193853259,593.0,0.00018358230590820312,0.00016157329082489014,378.92052149772644,1763260437.2563696
-0.0063386959955096245,209792,,,2241,0.40937161445617676,0.18097984790802002,0.0001741935411700979,0.0,0.0001547770807519555,593.0,-0.005171816796064377,0.00039570126682519913,379.65993070602417,1763260437.9957788
,210457,500.0,500.0,2248,,,,,,,,,380.35097002983093,1763260438.6868181
-0.0017792107537388802,210688,,,2250,0.4961775541305542,-0.06048011779785156,0.00017365592066198587,0.0,0.005504861008375883,594.0,-0.004328368231654167,0.0011038528755307198,380.61919617652893,1763260438.9550443
,210957,500.0,500.0,2253,,,,,,,,,380.9218862056732,1763260439.2577343
,212957,500.0,500.0,2272,,,,,,,,,382.9929003715515,1763260441.3287485
-0.00840640440583229,213760,,,2280,0.4877294898033142,-0.004494190216064453,0.0001718126004561782,0.0,0.00021294885664246976,598.0,-0.0057561807334423065,0.0005099568516016006,383.8885474205017,1763260442.2243955
0.004986254498362541,215296,,,2295,0.5648587942123413,0.09987503290176392,0.00017089094035327435,0.0,0.00015561532927677035,599.0,0.0018256492912769318,0.0006463564932346344,385.548171043396,1763260443.8840191
,215539,82.0,82.0,2298,,,,,,,,,385.7268350124359,1763260444.062683
-0.005197306163609028,216704,,,2310,0.5064665079116821,-1.0142796039581299,0.00017004608525894582,0.0,0.005433388985693455,600.0,0.0005587488412857056,6.391573697328568e-05,387.10905933380127,1763260445.4449074
-0.006055580452084541,216960,,,2312,0.491656094789505,-3.515711784362793,0.00016989247524179518,0.0,0.000615663651842624,601.0,-0.021871374920010567,0.0011848211288452148,387.3731462955475,1763260445.7089944
,217539,500.0,500.0,2318,,,,,,,,,387.9523000717163,1763260446.2881482
-0.02273101732134819,217984,,,2322,0.5415579676628113,-0.3621000051498413,0.00016927803517319262,0.01171875,0.00016946493997238576,602.0,-0.019301464781165123,0.005094499327242374,388.4784755706787,1763260446.8143237
-0.0017304271459579468,218112,,,2324,0.5400364398956299,3.2186508178710938e-06,0.0001692012301646173,0.0,219.34341430664062,602.0,-0.0018129721283912659,0.00012365169823169708,388.63144850730896,1763260446.9672966
-0.005090021528303623,218624,,,2329,0.5203991532325745,0.0007379055023193359,0.00016889401013031602,0.0,287.2235107421875,602.0,-0.0004576146602630615,0.00011695083230733871,389.17957282066345,1763260447.515421
0.0005144262686371803,219648,,,2339,0.5506855249404907,1.430511474609375e-06,0.00016827957006171346,0.0,206.23110961914062,603.0,-0.0006814077496528625,6.102956831455231e-06,390.3054003715515,1763260448.6412485
,220039,500.0,500.0,2343,,,,,,,,,390.73048639297485,1763260449.0663345
0.007492592558264732,220544,,,2348,0.5053427815437317,-8.463859558105469e-05,0.00016774193500168622,0.0,468.9552001953125,604.0,-0.0006952956318855286,0.0004696939140558243,391.29427695274353,1763260449.630125
0.0029041077941656113,221184,,,2354,0.577264666557312,-0.40511882305145264,0.00016735790995880961,0.0,0.005486578214913607,605.0,0.007250145077705383,0.0008569881319999695,391.9966938495636,1763260450.332542
-0.0002553565427660942,222080,,,2363,0.4959736168384552,6.276369094848633e-05,0.00016682027489878237,0.0,502.4728698730469,605.0,0.0005608424544334412,2.589728683233261e-05,392.99915528297424,1763260451.3350034
-0.006665299646556377,224768,,,2389,0.5445420742034912,-0.20987975597381592,0.00016520736971870065,0.0,0.0050571393221616745,608.0,-0.012500125914812088,0.0004141004756093025,395.92006492614746,1763260454.255913
-0.009243681095540524,225280,,,2394,0.5579088926315308,-0.3749227523803711,0.00016490014968439937,0.001953125,0.00512365996837616,608.0,-0.03613094985485077,0.002260481007397175,396.51283049583435,1763260454.8486786
0.0038901977241039276,226816,,,2409,0.5293956398963928,-0.07377243041992188,0.00016397848958149552,0.0,0.0001515774492872879,609.0,0.0071711465716362,0.00043884851038455963,398.41691970825195,1763260456.7527678
,228539,500.0,500.0,2426,,,,,,,,,400.33320665359497,1763260458.6690547
0.007741295732557774,228992,,,2430,0.5822268128395081,0.05510067939758301,0.00016267280443571508,0.0,0.0001870872947620228,611.0,-0.007221009582281113,0.0015794942155480385,400.84950280189514,1763260459.185351
0.01644027605652809,230912,,,2449,0.5815513730049133,-0.08339595794677734,0.0001615207438590005,0.0,0.00012722219980787486,612.0,-0.0036522969603538513,0.0011247135698795319,403.29957008361816,1763260461.6354182
,232539,500.0,500.0,2465,,,,,,,,,405.7985601425171,1763260464.1344082
-0.0002760849893093109,235136,,,2491,0.5312896370887756,-0.00010001659393310547,0.00015898617857601494,0.0,386.48193359375,613.0,-0.00010058283805847168,1.9162893295288086e-05,409.6860074996948,1763260468.0218556
-0.007422726601362228,235392,,,2493,0.5552030801773071,-0.14693820476531982,0.0001588325685588643,0.0,0.0001553822512505576,613.0,0.0012168698012828827,0.0005312971770763397,410.0619926452637,1763260468.3978407
-0.0005788952112197876,236672,,,2506,0.5101538896560669,-0.20578360557556152,0.0001580645184731111,0.0,0.004328728653490543,614.0,-0.005200862884521484,0.00032487139105796814,411.9086329936981,1763260470.244481
,237539,500.0,500.0,2514,,,,,,,,,412.82143473625183,1763260471.1572828
0.0026179440319538116,237568,,,2515,0.5737507343292236,-6.031990051269531e-05,0.00015752688341308385,0.0,343.4286193847656,614.0,-0.00532706081867218,0.0005486048758029938,412.9423797130585,1763260471.2782278
-0.005869011394679546,238080,,,2520,0.5258791446685791,-0.00016951560974121094,0.00015721966337878257,0.0,452.4834899902344,615.0,0.0036058127880096436,0.00034791696816682816,413.5109176635742,1763260471.8467658
0.0069063687697052956,239488,,,2533,0.5542027950286865,0.030862510204315186,0.00015637480828445405,0.0,0.00012995734869036824,616.0,-0.0036647245287895203,0.00018465053290128708,415.0271761417389,1763260473.3630242
0.0005130348727107048,240128,,,2540,0.54552161693573,8.225440979003906e-05,0.00015599078324157745,0.0,167.61856079101562,616.0,-0.00484263151884079,8.097384124994278e-05,415.740159034729,1763260474.0760071
0.014091539196670055,240896,,,2547,0.48654985427856445,-0.14370203018188477,0.00015552995319012552,0.005859375,4.787543730344623e-05,617.0,0.0007973983883857727,0.0018941843882203102,416.54715371131897,1763260474.8830018
-0.0002094721421599388,243200,,,2570,0.5468847751617432,0.04976546764373779,0.00015414746303576976,0.0,0.003705032402649522,619.0,-0.000530000776052475,2.0393170416355133e-05,418.85194754600525,1763260477.1877956
-0.0005285898223519325,243328,,,2571,0.5331528186798096,0.0060479044914245605,0.00015407065802719444,0.0,0.00015689001884311438,619.0,-0.00018439069390296936,7.777940481901169e-05,418.9770450592041,1763260477.3128932
0.010040225461125374,243840,,,2576,0.5806410908699036,-0.1982489824295044,0.00015376343799289316,0.0,0.00019962352234870195,620.0,-0.02266228199005127,0.0024356143549084663,419.4807050228119,1763260477.816553
-0.004415611736476421,243968,,,2577,0.5856419801712036,-0.06181669235229492,0.00015368663298431784,0.0,0.00015149297541938722,620.0,-0.005029786378145218,0.0006573563441634178,419.5948393344879,1763260477.9306874
0.005259636789560318,247040,,,2608,0.5520482063293457,-2.7060508728027344e-05,0.00015184331277851015,0.0,465.23541259765625,623.0,0.0011725425720214844,0.00019968487322330475,422.74217534065247,1763260481.0780234
0.009611889719963074,247296,,,2610,0.5334421992301941,-0.11796355247497559,0.0001516897027613595,0.0,0.0002714780857786536,623.0,-0.021112244576215744,0.0032288935035467148,423.0206310749054,1763260481.3564792
-0.004289122298359871,249344,,,2630,0.5114141702651978,-0.05355942249298096,0.0001504608226241544,0.0,0.0002969142224173993,625.0,0.0010320097208023071,6.30747526884079e-05,425.08473324775696,1763260483.4205813
0.002213730476796627,249984,,,2636,0.5861038565635681,-0.06921052932739258,0.00015007681213319302,0.0,0.00012013540981570259,626.0,0.0036804117262363434,0.0005120588466525078,425.6949620246887,1763260484.03081
0.0004543811082839966,251008,,,2646,0.5817484259605408,-0.14213836193084717,0.00014946237206459045,0.0,7.385938079096377e-05,627.0,-0.000691145658493042,7.12461769580841e-05,426.74941849708557,1763260485.0852666
,251039,500.0,500.0,2647,,,,,,,,,426.78463077545166,1763260485.1204789
-2.007652074098587e-05,251136,,,2648,0.5436654686927795,1.2934207916259766e-05,0.00014938556705601513,0.0,108.25408935546875,627.0,0.0058476123958826065,0.00017215218394994736,426.9592218399048,1763260485.29507
-0.014614840969443321,253184,,,2668,0.5334814190864563,0.23598653078079224,0.00014815668691881,0.0,0.004690945148468018,628.0,-0.007081717252731323,0.0018639657646417618,429.1404540538788,1763260487.4763021
0.0002724090591073036,253696,,,2673,0.5291865468025208,0.21178478002548218,0.00014784946688450873,0.0,0.0034373528324067593,629.0,0.004065647721290588,4.588346928358078e-05,429.67582178115845,1763260488.0116699
0.00439822394400835,254720,,,2683,0.5853695869445801,-0.1971435546875,0.00014723502681590617,0.0,0.0037449481897056103,630.0,0.0002643764019012451,0.00036404747515916824,430.71264266967773,1763260489.0484908
-0.0006948718801140785,255104,,,2687,0.5791983008384705,-1.1563301086425781e-05,0.0001470046117901802,0.0,293.9138488769531,630.0,-0.0004542544484138489,5.35743311047554e-05,431.09765791893005,1763260489.433506
0.00268422719091177,255360,,,2689,0.5359128713607788,-0.1263110637664795,0.00014685100177302957,0.0,0.0001637711247894913,630.0,-0.0036633312702178955,0.00022198539227247238,431.34701704978943,1763260489.6828651
-0.009620366618037224,255616,,,2692,0.5682691335678101,4.5359134674072266e-05,0.00014669739175587893,0.0,430.7101135253906,630.0,0.00380706787109375,0.0004456806927919388,431.62018179893494,1763260489.95603
0.0019522346556186676,259712,,,2732,0.5825381278991699,-0.03329730033874512,0.00014423963148146868,0.0,0.003246746025979519,634.0,-0.0001552887260913849,2.9863789677619934e-05,435.9129407405853,1763260494.2487888
0.004878537729382515,261760,,,2752,0.5647827386856079,0.15305161476135254,0.00014301075134426355,0.001953125,0.003877639304846525,635.0,-0.013190232217311859,0.001445019617676735,438.091162443161,1763260496.4270105
0.002430933527648449,262272,,,2757,0.4948806166648865,-0.02388894557952881,0.00014270353130996227,0.0,0.0029781952034682035,636.0,-0.004497811198234558,0.000525488518178463,438.62944650650024,1763260496.9652946
0.0027117785066366196,263808,,,2772,0.581269383430481,0.11977529525756836,0.00014178187120705843,0.0,0.00014404248213395476,637.0,0.0012466385960578918,9.571947157382965e-05,440.2492172718048,1763260498.5850654
0.007874926552176476,264832,,,2782,0.5119467377662659,0.03796416521072388,0.00014116743113845587,0.0,0.00025169868604280055,638.0,-0.012063480913639069,0.001455981284379959,441.31646704673767,1763260499.6523151
-0.002418902702629566,264960,,,2783,0.5329543352127075,0.013351678848266602,0.00014109062612988055,0.0,0.0001267620682483539,638.0,0.014776796102523804,0.0017376961186528206,441.4920184612274,1763260499.8278666
-0.007021076045930386,265856,,,2793,0.5549498796463013,-0.08345115184783936,0.0001405529910698533,0.0,0.00015945710765663534,638.0,-0.012477872893214226,0.0011194804683327675,442.7562942504883,1763260501.0921423
-0.00444733165204525,268800,,,2824,0.6160455942153931,-0.017796635627746582,0.00013878647587262094,0.0,0.003072129562497139,640.0,-0.005035698413848877,0.00043804943561553955,446.03195810317993,1763260504.3678062
-0.0003140438348054886,270720,,,2843,0.5888406038284302,9.5367431640625e-07,0.00013763441529590636,0.0,85.6937255859375,642.0,0.000279795378446579,7.359310984611511e-06,448.1020874977112,1763260506.4379356
-0.0006017955020070076,271744,,,2857,0.4507746696472168,7.611513137817383e-05,0.0001370199752273038,0.0,900.157958984375,642.0,0.0024947524070739746,3.772322088479996e-05,449.2643873691559,1763260507.6002355
,273956,500.0,500.0,2882,,,,,,,,,451.60160303115845,1763260509.9374511
0.02552717551589012,274816,,,2890,0.42988282442092896,0.17174464464187622,0.00013517665502149612,0.001953125,0.005661987699568272,645.0,-0.020343735814094543,0.0026840930804610252,452.4818503856659,1763260510.8176985
-0.0016177725046873093,276992,,,2911,0.5249813199043274,-4.971027374267578e-05,0.00013387096987571567,0.0,368.17425537109375,646.0,2.3126602172851562e-05,7.201358675956726e-05,454.6652934551239,1763260513.0011415
,279456,500.0,500.0,2935,,,,,,,,,457.1797435283661,1763260515.5155916
,280956,500.0,500.0,2949,,,,,,,,,458.69456243515015,1763260517.0304105
0.005241524428129196,281984,,,2960,0.5389233231544495,3.784894943237305e-05,0.00013087557454127818,0.0,274.52532958984375,650.0,0.0031303316354751587,0.00030516646802425385,459.8971061706543,1763260518.2329543
0.0038214214146137238,283520,,,2975,0.5665075182914734,-6.4849853515625e-05,0.00012995391443837434,0.0,298.1630859375,651.0,0.00037557631731033325,0.00015836767852306366,461.5147864818573,1763260519.8506346
,284956,500.0,500.0,2989,,,,,,,,,462.9928779602051,1763260521.328726
-0.0011564996093511581,285824,,,2997,0.5666718482971191,0.09085279703140259,0.00012857142428401858,0.0,0.0002756195899564773,653.0,0.00023189187049865723,6.07464462518692e-05,463.9383201599121,1763260522.2741683
-0.0026585180312395096,287232,,,3011,0.6234710812568665,0.04279148578643799,0.00012772656918969005,0.0,0.0002124776947312057,654.0,0.0006757620722055435,0.0003544669598340988,465.3822178840637,1763260523.718066
0.0020340532064437866,291328,,,3051,0.5944688320159912,0.015815019607543945,0.00012526882346719503,0.0,0.00012856980902142823,657.0,-0.00032940879464149475,7.937103509902954e-05,469.7202024459839,1763260528.0560505
-0.001599583774805069,291584,,,3053,0.5292350053787231,-0.24198710918426514,0.0001251152134500444,0.001953125,0.003918943461030722,657.0,-0.009066551923751831,0.001203387975692749,470.00018405914307,1763260528.3360322
,292956,500.0,500.0,3066,,,,,,,,,471.3925521373749,1763260529.7284002
-0.0009131487458944321,293248,,,3070,0.5563929080963135,-0.12014353275299072,0.00012411674833856523,0.0,0.0066375331953167915,658.0,0.0018889904022216797,0.0008423123508691788,471.79624128341675,1763260530.1320894
,294529,500.0,500.0,3083,,,,,,,,,473.17305850982666,1763260531.5089066
0.001015758141875267,296064,,,3098,0.6061810255050659,-5.173683166503906e-05,0.00012242703814990819,0.0,202.57357788085938,660.0,0.007331915199756622,0.0004632193595170975,474.86758947372437,1763260533.2034376
-0.005651178769767284,296576,,,3103,0.5685731768608093,-0.0005306005477905273,0.0001221198181156069,0.0,406.5849304199219,660.0,0.006087267771363258,0.0006562983617186546,475.4343810081482,1763260533.770229
,299029,500.0,500.0,3127,,,,,,,,,477.95159578323364,1763260536.2874439
0.0025348542258143425,299264,,,3129,0.5777610540390015,-0.025428414344787598,0.00012050691293552518,0.0,0.0036399124655872583,662.0,0.004810735583305359,0.0006984984502196312,478.2222406864166,1763260536.5580888
-0.0016351891681551933,300416,,,3141,0.5557809472084045,-0.05011856555938721,0.0001198156678583473,0.0,0.0001949498400790617,663.0,-0.004896041937172413,0.0011798599734902382,479.40327167510986,1763260537.7391198
,300545,500.0,500.0,3143,,,,,,,,,479.5487232208252,1763260537.8845713
7.008854299783707e-05,300928,,,3146,0.5946301817893982,-0.031261563301086426,0.00011950844782404602,0.0,7.420068141072989e-05,663.0,-0.0025397688150405884,0.00010839942842721939,479.9309730529785,1763260538.2668211
0.0005135582759976387,302464,,,3161,0.5709970593452454,-0.5078451633453369,0.00011858678772114217,0.0,0.00015521948807872832,664.0,0.0018014833331108093,0.0010999059304594994,481.48156785964966,1763260539.817416
0.0023397058248519897,303360,,,3170,0.5679057240486145,0.016522228717803955,0.00011804915266111493,0.0,0.00011886323773069307,665.0,-0.0030784346163272858,4.202127456665039e-05,482.3723270893097,1763260540.7081752
0.001541459932923317,304640,,,3183,0.5630070567131042,-0.0001437664031982422,0.00011728110257536173,0.0,516.173095703125,666.0,-0.000207437202334404,4.632584750652313e-05,483.5756051540375,1763260541.9114532
-0.00046492088586091995,305152,,,3188,0.5550705194473267,0.020438432693481445,0.00011697388981701806,0.0,0.00026841822545975447,666.0,-0.0004137381911277771,0.0001173289492726326,484.081218957901,1763260542.417067
-0.0026166625320911407,307840,,,3217,0.523514986038208,-0.023373842239379883,0.00011536098463693634,0.0,0.005250175483524799,668.0,-0.001048412173986435,5.7660043239593506e-05,486.7960023880005,1763260545.1318505
-0.000245753675699234,308608,,,3224,0.5571766495704651,-0.604779839515686,0.00011490015458548442,0.0,0.0006248395657166839,669.0,0.0008826516568660736,9.3141570687294e-05,487.52302956581116,1763260545.8588777
-0.0037807589396834373,310912,,,3247,0.5146417021751404,-0.5740715265274048,0.00011351766443112865,0.001953125,0.00029816559981554747,671.0,-0.016286619007587433,0.0015905695036053658,489.67296266555786,1763260548.0088108
0.0031851772218942642,311168,,,3250,0.5932760238647461,-0.533320426940918,0.00011336405441397801,0.0,0.003185026813298464,671.0,-0.0025682030245661736,0.00010288693010807037,489.9057068824768,1763260548.241555
-0.0009927665814757347,311424,,,3252,0.5014089345932007,-0.16807615756988525,0.00011321044439682737,0.0,0.00021309842122718692,671.0,-0.003663322189822793,0.0005356213077902794,490.1340787410736,1763260548.4699268
-0.005476129241287708,311680,,,3255,0.5167920589447021,-0.22234344482421875,0.00011305683437967673,0.0,0.0034184507094323635,671.0,-0.011817872524261475,0.0004956172779202461,490.3652780056,1763260548.701126
-0.0009635696187615395,312064,,,3259,0.5948764085769653,-1.430511474609375e-05,0.00011282641935395077,0.0,161.5075225830078,672.0,0.0005944035947322845,1.0392628610134125e-05,490.74745082855225,1763260549.083299
0.00045238062739372253,313472,,,3272,0.6000653505325317,-0.032234787940979004,0.00011198156425962225,0.0,0.000161257732543163,673.0,-0.0043416209518909454,0.0002944953739643097,492.0465016365051,1763260550.3823497
0.0027052368968725204,313728,,,3275,0.5737713575363159,-0.2504342794418335,0.0001118279542424716,0.0,0.002706431085243821,673.0,-0.0032130777835845947,0.0006005652248859406,492.2771096229553,1763260550.6129577
-0.001359459012746811,313856,,,3276,0.5440107583999634,0.009679257869720459,0.00011175114923389629,0.0,0.0001732800155878067,673.0,-0.0029929913580417633,0.00023305602371692657,492.3894233703613,1763260550.7252715
-0.0006881970912218094,315904,,,3296,0.5620800256729126,-0.07218968868255615,0.00011052227637264878,0.0,6.454769027186558e-05,675.0,0.0028917863965034485,0.0003098882734775543,494.3051280975342,1763260552.6409762
0.0016906382516026497,316160,,,3299,0.597112238407135,-0.3692284822463989,0.00011036866635549814,0.0,0.002889985218644142,675.0,-0.0031722262501716614,4.383828490972519e-05,494.5369322299957,1763260552.8727803
-0.008076018653810024,320128,,,3338,0.5236057639122009,-0.0008618831634521484,0.00010798771108966321,0.0,117.44287109375,678.0,0.00019623711705207825,0.00023249443620443344,498.2488512992859,1763260556.5846994
,321522,500.0,500.0,3351,,,,,,,,,499.47369265556335,1763260557.8095407
0.0016105659306049347,322048,,,3357,0.5934708714485168,0.016192913055419922,0.0001068356359610334,0.0,0.00025299127446487546,680.0,-0.0003134310245513916,9.01632010936737e-05,500.0091390609741,1763260558.3449872
-0.0032695112749934196,322304,,,3360,0.5707127451896667,0.00030994415283203125,0.00010668202594388276,0.0,345.4648132324219,680.0,0.0002949126064777374,0.00019047316163778305,500.27825832366943,1763260558.6141064
