losses/clipfrac,losses/explained_variance,charts/episodic_length,losses/old_approx_kl,charts/SPS,losses/value_loss,_runtime,losses/policy_loss,charts/episodic_return,losses/entropy,losses/approx_kl,global_step,charts/learning_rate,_step,_timestamp
0.0,-0.6345962285995483,,0.0006610248237848282,676.0,0.0012470330111682415,507.2621419429779,0.0006910115480422974,,0.48471546173095703,0.0005977042019367218,325504,0.00010476190800545737,3451,1763260565.7007608
0.0,-2.044609785079956,,-0.0004559215158224106,677.0,0.0012297705980017781,508.49405670166016,-0.001856677234172821,,0.5214917063713074,4.838593304157257e-05,326656,0.00010407066292827949,3462,1763260566.9326756
0.0,0.1181255578994751,,-0.00017555244266986847,678.0,0.000777730718255043,510.01279854774475,7.176771759986877e-05,,0.5766273140907288,3.876164555549622e-06,328064,0.00010322580783395097,3476,1763260568.4514174
0.0,0.0008445382118225098,,0.0002774260938167572,678.0,0.0026214777026325464,510.30851912498474,0.00019973888993263245,,0.4925801753997803,3.034248948097229e-06,328320,0.00010307219781680033,3479,1763260568.747138
0.0,0.00170058012008667,,0.001910216175019741,679.0,287.9696350097656,512.3670403957367,0.004489623010158539,,0.4978838860988617,0.00018680375069379807,330240,0.00010192012268817052,3498,1763260570.8056593
0.0,0.0035549402236938477,,0.005821402184665203,679.0,314.61065673828125,512.9045033454895,0.0048209428787231445,,0.4241639971733093,0.0005490565672516823,330752,0.00010161290265386924,3503,1763260571.3431222
0.0,0.002674698829650879,,0.0007293969392776489,680.0,284.4139404296875,513.9496183395386,0.0002503618597984314,,0.5606187582015991,5.116686224937439e-06,331776,0.00010099846258526668,3513,1763260572.3882372
0.0,-0.12343704700469971,,0.001473194919526577,681.0,0.0012239298084750772,515.2569110393524,0.00021097064018249512,,0.4646638035774231,3.817584365606308e-05,333056,0.00010023041249951348,3525,1763260573.69553
0.0,-0.00041615962982177734,,-0.0009906850755214691,681.0,668.77099609375,516.4827272891998,0.0001547113060951233,,0.47218412160873413,0.00012899190187454224,334208,9.95391674223356e-05,3537,1763260574.9213462
0.0,-0.37158942222595215,,-0.004709399305284023,683.0,0.001218933379277587,518.2432913780212,-0.002733815461397171,,0.4905198812484741,0.00012992415577173233,336000,9.846390457823873e-05,3554,1763260576.6819103
0.0,-1.0224614143371582,,0.002743103541433811,683.0,0.00054693449055776,518.3562791347504,-0.0020430637523531914,,0.45081979036331177,3.42121347784996e-05,336128,9.83870995696634e-05,3555,1763260576.794898
,,500.0,,,,520.5002374649048,,500.0,,,338195,,3576,1763260578.9388564
0.0,0.25503093004226685,,-0.0009676115587353706,684.0,0.00463489256799221,520.7572195529938,-0.0010104700922966003,,0.43497103452682495,8.235219866037369e-05,338432,9.700460941530764e-05,3578,1763260579.1958385
,,500.0,,,,521.039838552475,,500.0,,,338695,,3581,1763260579.4784575
0.0,-3.7373294830322266,,0.006582513451576233,685.0,0.0006935967248864472,521.9712390899658,-0.004223819822072983,,0.4872031509876251,0.0006463099271059036,339584,9.631336433812976e-05,3589,1763260580.409858
0.0,-0.9853368997573853,,0.0021624844521284103,686.0,0.00028223672416061163,524.4620201587677,-0.004304554313421249,,0.4382281005382538,0.00022059492766857147,342016,9.485406917519867e-05,3613,1763260582.900639
0.0,0.5523550510406494,,-0.0008538924157619476,687.0,0.006286404095590115,525.415874004364,-0.009799167513847351,,0.42634668946266174,0.0008237753063440323,342912,9.431643411517143e-05,3622,1763260583.854493
0.0,-0.00048160552978515625,,-0.0003167595714330673,688.0,142.73092651367188,527.3268043994904,0.0005684345960617065,,0.4271717965602875,5.4836273193359375e-06,344704,9.324116399511695e-05,3640,1763260585.7654233
0.0,-0.16546130180358887,,0.0017366651445627213,688.0,0.004017679952085018,529.1055309772491,-0.004337035119533539,,0.47463929653167725,8.418038487434387e-05,346368,9.22427061595954e-05,3656,1763260587.5441499
,,500.0,,,,530.4907119274139,,500.0,,,347695,,3669,1763260588.9293308
,,500.0,,,,531.59632396698,,500.0,,,348695,,3679,1763260590.0349429
0.0,-2.9363670349121094,,-0.005530285649001598,690.0,0.0006729874876327813,532.1275820732117,0.004075083881616592,,0.439989298582077,0.0007057031616568565,349184,9.055299597093835e-05,3683,1763260590.566201
,,500.0,,,,532.1566569805145,,500.0,,,349195,,3684,1763260590.5952759
0.0,-0.4232426881790161,,0.0046634674072265625,691.0,0.000908835616428405,535.2636697292328,-0.0004261042922735214,,0.4662644565105438,0.0002689715474843979,352000,8.886328578228131e-05,3711,1763260593.7022886
,,500.0,,,,535.4368579387665,,500.0,,,352195,,3713,1763260593.8754768
0.0,-0.02883315086364746,,0.0003435574471950531,691.0,0.005097278859466314,535.6842129230499,-0.000796295702457428,,0.3699805438518524,6.81169331073761e-06,352384,8.863287075655535e-05,3715,1763260594.1228318
0.0,0.6563301682472229,,0.0032461509108543396,692.0,0.0005954973166808486,537.4979174137115,-0.007941752672195435,,0.47904306650161743,0.00025221891701221466,354048,8.763440564507619e-05,3731,1763260595.9365363
0.0,0.0016690492630004883,,0.003267400898039341,692.0,107.8711166381836,537.8049805164337,-0.004355482757091522,,0.4398491084575653,0.0005307504907250404,354304,8.748079562792554e-05,3734,1763260596.2435994
0.0,-1.764286756515503,,0.006731671281158924,693.0,0.0010015503503382206,540.172828912735,0.001212984323501587,,0.48588651418685913,0.00017998460680246353,356480,8.617511775810272e-05,3755,1763260598.6114478
0.0,-0.049147844314575195,,-0.00020636338740587234,694.0,0.000942455546464771,542.4894287586212,-0.0009845755994319916,,0.4947093427181244,3.996957093477249e-05,358528,8.494623762089759e-05,3775,1763260600.9280477
0.0,-0.02567315101623535,,-0.00010934006422758102,694.0,0.004580962471663952,543.1254570484161,0.004389289766550064,,0.4905471205711365,0.0002559712156653404,358912,8.471582259517163e-05,3779,1763260601.564076
0.0,0.10083329677581787,,-0.0074010686948895454,695.0,0.0011458913795650005,546.2354731559753,-0.008807852864265442,,0.43298205733299255,0.0007797358557581902,361472,8.317972242366523e-05,3804,1763260604.674092
0.0,0.0010727643966674805,,0.0021326038986444473,695.0,427.8210144042969,546.5074627399445,-0.001116875559091568,,0.42836591601371765,0.00013285130262374878,361728,8.302611240651459e-05,3807,1763260604.9460816
0.0,-1.9222073554992676,,0.00350341759622097,697.0,0.004338816739618778,550.6422393321991,-0.0053436607122421265,,0.42221418023109436,0.00015131570398807526,365824,8.056835940806195e-05,3847,1763260609.0808582
0.0,-0.4491307735443115,,-0.00016794539988040924,699.0,0.0007483683875761926,554.0073344707489,0.002512529492378235,,0.4897805452346802,0.00022923387587070465,369152,7.857142918510363e-05,3879,1763260612.4459534
0.0,-1.5003206729888916,,0.0025205202400684357,699.0,0.001155214966274798,554.4279851913452,-0.008318610489368439,,0.4868873953819275,0.0004661157727241516,369536,7.834101415937766e-05,3883,1763260612.866604
0.0,0.4593636393547058,,-0.0019037723541259766,699.0,0.0006273091421462595,554.5516240596771,0.0012258589267730713,,0.47956913709640503,0.0009536650031805038,369664,7.826420915080234e-05,3884,1763260612.990243
0.0,0.3823425769805908,,-0.0016424693167209625,699.0,0.003701210953295231,554.8367154598236,-0.0011975020170211792,,0.4703296720981598,3.077089786529541e-05,369920,7.81105991336517e-05,3887,1763260613.2753344
0.0,0.000920712947845459,,0.0022648880258202553,700.0,171.8844757080078,555.2624020576477,0.0018762610852718353,,0.45116278529167175,5.744118243455887e-05,370304,7.788018410792574e-05,3891,1763260613.701021
0.0,-1.04069185256958,,-0.0009897099807858467,700.0,0.001243294682353735,556.0608904361725,-0.0017662569880485535,,0.4924171566963196,0.00018396321684122086,371072,7.741935405647382e-05,3898,1763260614.4995093
0.0,-0.3643643856048584,,-0.0009100679308176041,701.0,0.0009946954669430852,557.5768415927887,-0.002054467797279358,,0.5270830392837524,8.550845086574554e-05,372480,7.65744989621453e-05,3912,1763260616.0154605
0.0,0.000787198543548584,,0.000158773735165596,701.0,407.8704833984375,557.8376634120941,0.0028562545776367188,,0.46938058733940125,0.00013478100299835205,372736,7.642088894499466e-05,3915,1763260616.2762823
0.0,-1.704406499862671,,-0.0014849333092570305,702.0,0.0014907047152519226,559.2792229652405,-0.0013301149010658264,,0.45838552713394165,3.469642251729965e-05,374144,7.557603385066614e-05,3928,1763260617.7178419
,,500.0,,,,560.908629655838,,500.0,,,375695,,3944,1763260619.3472486
0.0,6.628036499023438e-05,,0.0028424598276615143,702.0,254.7407684326172,561.0181736946106,0.0022813603281974792,,0.5121561288833618,2.0818784832954407e-05,375808,7.457757601514459e-05,3945,1763260619.4567926
0.0,0.0017477869987487793,,0.005614752881228924,702.0,0.005162278190255165,561.1474471092224,-0.004924006760120392,,0.48057711124420166,0.00037476327270269394,375936,7.450077100656927e-05,3946,1763260619.586066
0.0,0.0007755160331726074,,0.0006873169913887978,703.0,226.04383850097656,562.0010948181152,0.0008989349007606506,,0.5018970966339111,6.857234984636307e-05,376704,7.403994095511734e-05,3954,1763260620.4397137
,,500.0,,,,562.9989304542542,,500.0,,,377695,,3963,1763260621.4375494
0.0,0.0011753439903259277,,0.0017501972615718842,704.0,303.0260009765625,563.628256559372,-4.093348979949951e-05,,0.47845667600631714,2.2891908884048462e-05,378240,7.31182808522135e-05,3969,1763260622.0668755
0.0,-0.8714206218719482,,0.002600804902613163,704.0,0.0014933759812265635,564.8716261386871,0.0024569332599639893,,0.5178453326225281,7.309485226869583e-05,379520,7.23502307664603e-05,3981,1763260623.310245
,,500.0,,,,565.0011222362518,,500.0,,,379695,,3983,1763260623.4397411
0.0,0.06602370738983154,,0.001388581469655037,705.0,0.0009363770950585604,566.6493599414825,-0.001745954155921936,,0.4921391010284424,0.000777076929807663,381184,7.135176565498114e-05,3997,1763260625.0879788
0.0,-0.2368100881576538,,-0.0033545438200235367,706.0,0.0014289440587162971,569.1734223365784,-0.01298731192946434,,0.5295767188072205,0.00026990287005901337,383488,6.996927550062537e-05,4020,1763260627.6120412
0.0,-1.138334035873413,,0.00466249231249094,708.0,0.0012193933362141252,573.214024066925,0.0016290321946144104,,0.5517613291740417,4.3089501559734344e-05,387456,6.758832751074806e-05,4059,1763260631.652643
0.0,0.0007556676864624023,,0.0018764222040772438,709.0,499.51971435546875,576.1055765151978,-0.00024075806140899658,,0.48636913299560547,0.00015481095761060715,390272,6.589861732209101e-05,4087,1763260634.5441954
,,500.0,,,,576.4948596954346,,500.0,,,390695,,4091,1763260634.9334786
0.0,-0.845180869102478,,-9.085796773433685e-05,710.0,0.0008379478240385652,578.0502831935883,0.000952431932091713,,0.47588929533958435,4.824809730052948e-05,392192,6.474654219346121e-05,4105,1763260636.488902
0.0,-4.114768028259277,,0.002761445939540863,711.0,0.00088305096141994,578.4146280288696,-0.002082809805870056,,0.44796961545944214,6.447359919548035e-05,392576,6.451612716773525e-05,4109,1763260636.853247
,,500.0,,,,578.9091029167175,,500.0,,,393195,,4115,1763260637.3477218
0.0,0.5391839742660522,,-0.0017892373725771904,711.0,0.0005479874089360237,579.3622949123383,-0.0001653619110584259,,0.45218849182128906,2.499762922525406e-05,393600,6.390168709913269e-05,4119,1763260637.8009138
0.0,-2.8159615993499756,,0.0037312712520360947,713.0,0.000885350804310292,581.7576520442963,-6.512552499771118e-05,,0.45665788650512695,0.0003005005419254303,396160,6.23655942035839e-05,4144,1763260640.196271
,,500.0,,,,582.2796986103058,,500.0,,,396695,,4150,1763260640.7183175
0.0,-1.573392391204834,,-0.0022644074633717537,714.0,0.0013062113430351019,584.0712099075317,-0.007679646834731102,,0.537859320640564,0.00017830077558755875,398592,6.090629904065281e-05,4168,1763260642.5098288
,,500.0,,,,585.564679145813,,500.0,,,400195,,4184,1763260644.003298
,,500.0,,,,586.5401875972748,,500.0,,,401195,,4194,1763260644.9788065
,,500.0,,,,587.0019886493683,,500.0,,,401695,,4199,1763260645.4406075
0.0,-0.00020945072174072266,,-0.00333438441157341,717.0,296.0518493652344,589.5149109363556,-0.0010164007544517517,,0.48282644152641296,9.36165452003479e-05,404224,5.752688230131753e-05,4224,1763260647.9535298
0.0,0.0008474588394165039,,-0.002915145829319954,718.0,267.8208923339844,590.027982711792,-0.004374891519546509,,0.5558534264564514,4.463084042072296e-05,404736,5.721966226701625e-05,4229,1763260648.4666016
,,500.0,,,,591.4142739772797,,500.0,,,406195,,4243,1763260649.8528929
0.0,0.6666572690010071,,-0.00024122651666402817,719.0,0.0011046736035495996,591.7719342708588,-0.00019835680723190308,,0.5311802625656128,0.0001530507579445839,406528,5.6144392146961764e-05,4246,1763260650.2105532
0.0,-4.702908515930176,,0.0019009150564670563,719.0,0.0012017711997032166,592.3930375576019,-0.004352986812591553,,0.5046903491020203,0.00019132718443870544,407168,5.576036710408516e-05,4252,1763260650.8316565
0.0,0.0012110471725463867,,-0.0020012129098176956,719.0,403.9801940917969,592.524965763092,0.0009492412209510803,,0.4590325653553009,4.6681612730026245e-05,407296,5.568356209550984e-05,4254,1763260650.9635847
0.0,0.1011170744895935,,0.002285340800881386,719.0,0.004083310253918171,592.648440361023,-0.0018969886004924774,,0.5113052725791931,0.0003004223108291626,407424,5.560675708693452e-05,4255,1763260651.0870593
0.0,0.0012465119361877441,,0.001349097117781639,720.0,423.52252197265625,594.4804542064667,-0.0004177466034889221,,0.5224666595458984,2.6581808924674988e-05,409216,5.4531490604858845e-05,4273,1763260652.919073
0.0,-3.0496835708618164,,0.0001993570476770401,720.0,0.0013952032895758748,594.858011007309,-0.0006466507911682129,,0.5037691593170166,1.81589275598526e-05,409600,5.4301075579132885e-05,4276,1763260653.29663
,,500.0,,,,594.9039447307587,,500.0,,,409695,,4277,1763260653.3425636
0.0,0.0008777379989624023,,0.0002113906666636467,720.0,446.02740478515625,595.0352320671082,0.0011182576417922974,,0.5401380658149719,8.712522685527802e-06,409728,5.4224270570557564e-05,4278,1763260653.473851
0.0,0.0004113912582397461,,-0.001531817950308323,720.0,55.4901237487793,596.0838463306427,0.001874363049864769,,0.4979802668094635,2.719741314649582e-05,410752,5.3609830501955e-05,4288,1763260654.5224652
0.0,-0.5611691474914551,,-0.001420607790350914,721.0,0.0020055114291608334,596.3266835212708,-0.001009540632367134,,0.4930289089679718,2.405792474746704e-05,411008,5.345622048480436e-05,4290,1763260654.7653024
,,500.0,,,,596.4659614562988,,500.0,,,411195,,4292,1763260654.9045804
0.0,0.3091697692871094,,0.004278375767171383,722.0,0.004076571203768253,598.7609922885895,-0.002725653350353241,,0.5093452334403992,9.527523070573807e-05,413440,5.1996928959852085e-05,4314,1763260657.1996112
0.0,-0.4569166898727417,,-0.00540637131780386,722.0,0.004640078637748957,599.1504898071289,-0.002797745168209076,,0.5097152590751648,0.00014662276953458786,413824,5.1766513934126124e-05,4318,1763260657.5891087
,,500.0,,,,602.0371630191803,,500.0,,,416695,,4346,1763260660.475782
,,500.0,,,,604.0388062000275,,500.0,,,418695,,4366,1763260662.477425
0.0,0.42951101064682007,,-0.0024745697155594826,725.0,0.003704671049490571,604.6235270500183,-0.0024480707943439484,,0.48797887563705444,6.136950105428696e-05,419328,4.846390220336616e-05,4372,1763260663.062146
0.0,0.26578330993652344,,0.001208544708788395,725.0,0.0037689637392759323,605.1178023815155,0.00028793513774871826,,0.5175797939300537,3.131013363599777e-05,419840,4.815668216906488e-05,4377,1763260663.5564213
0.0,-0.4775502681732178,,0.0005178339779376984,725.0,0.0018790485337376595,605.2274310588837,-0.00241788849234581,,0.5160857439041138,2.9072165489196777e-05,419968,4.807987716048956e-05,4378,1763260663.66605
0.0,0.41283655166625977,,-0.001981048844754696,725.0,0.004064487759023905,606.1001386642456,-0.004666544497013092,,0.5654880404472351,6.697233766317368e-05,420864,4.754224210046232e-05,4387,1763260664.5387576
0.0,0.000737309455871582,,0.002521086484193802,726.0,190.02249145507812,606.9706237316132,-0.003217920660972595,,0.4755660593509674,6.029196083545685e-05,421760,4.7004607040435076e-05,4396,1763260665.4092426
0.0,0.45166468620300293,,0.0023152614012360573,727.0,0.001953911269083619,608.5918323993683,-0.0015147142112255096,,0.4357836842536926,0.0002435864880681038,423552,4.59293405583594e-05,4413,1763260667.0304513
,,500.0,,,,608.7106201648712,,500.0,,,423695,,4415,1763260667.149239
0.0,-0.5834883451461792,,0.0005303416401147842,729.0,0.003857806557789445,612.5418238639832,-0.004815410822629929,,0.49949711561203003,0.00012712553143501282,427904,4.331797390477732e-05,4456,1763260670.9804428
0.0,0.00037360191345214844,,-0.002172986976802349,730.0,259.3695983886719,613.8049437999725,-0.0015509948134422302,,0.5440383553504944,3.5499222576618195e-05,429312,4.2473118810448796e-05,4470,1763260672.2435627
,,500.0,,,,614.5453345775604,,500.0,,,430195,,4478,1763260672.9839535
0.0,-0.3033256530761719,,0.0017875125631690025,731.0,0.004398998338729143,614.7285907268524,0.0009289393201470375,,0.45832085609436035,0.00011585932224988937,430336,4.1858678741846234e-05,4480,1763260673.1672096
0.0,0.3411725163459778,,-0.002857317216694355,732.0,0.001456267200410366,615.9318461418152,-0.0022819899022579193,,0.5625361204147339,0.00012748409062623978,431616,4.109062865609303e-05,4492,1763260674.370465
0.0,0.044228434562683105,,0.002772154286503792,732.0,0.0017325968947261572,616.2672383785248,-0.001596381887793541,,0.5147216320037842,0.0001366306096315384,432000,4.086021363036707e-05,4496,1763260674.7058573
,,500.0,,,,616.4347078800201,,500.0,,,432195,,4498,1763260674.8733268
0.0,-0.2954925298690796,,-3.921147435903549e-05,733.0,0.004340718034654856,618.4594268798828,0.0017425790429115295,,0.5002529621124268,1.696031540632248e-05,434432,3.940092210541479e-05,4520,1763260676.8980458
0.0,-0.15197837352752686,,0.0022940756753087044,733.0,0.0019103294471278787,618.7183606624603,-0.004441574215888977,,0.51127690076828,0.00022833701223134995,434688,3.924731208826415e-05,4522,1763260677.1569796
0.0,-0.00012004375457763672,,-0.002937301993370056,733.0,206.6085205078125,618.8298735618591,-0.004628665745258331,,0.5386002659797668,0.0001998264342546463,434816,3.917050707968883e-05,4524,1763260677.2684925
0.0,-0.10783755779266357,,-0.0007274746894836426,733.0,0.0034897224977612495,618.9412567615509,-0.0004863366484642029,,0.5206195712089539,2.8152018785476685e-05,434944,3.909370207111351e-05,4525,1763260677.3798757
,,500.0,,,,619.0939750671387,,500.0,,,435195,,4527,1763260677.532594
0.0,-0.6700108051300049,,-0.00024599675089120865,734.0,0.0016365445917472243,619.4971749782562,-0.000575801357626915,,0.5392453670501709,2.8563663363456726e-06,435584,3.870967702823691e-05,4531,1763260677.9357939
0.0,0.00036454200744628906,,0.0002314634621143341,734.0,526.4554443359375,619.6460435390472,-0.0021557360887527466,,0.5161057114601135,1.897849142551422e-05,435712,3.863287201966159e-05,4533,1763260678.0846624
0.0,-0.48858678340911865,,-0.0016576983034610748,734.0,0.004128716420382261,619.757750749588,-0.002334088087081909,,0.5243872404098511,0.00010498985648155212,435840,3.855606701108627e-05,4534,1763260678.1963696
0.0,-0.051141977310180664,,-0.00024177879095077515,735.0,0.0017761951312422752,621.7250201702118,-0.0022725798189640045,,0.5389938354492188,0.00010881014168262482,438016,3.725038550328463e-05,4555,1763260680.163639
,,500.0,,,,621.8549864292145,,500.0,,,438195,,4557,1763260680.2936053
,,500.0,,,,622.2971565723419,,500.0,,,438695,,4562,1763260680.7357755
0.0,-0.2835119962692261,,0.00041581038385629654,736.0,0.0019053156720474362,623.6554584503174,-0.012376643717288971,,0.5412810444831848,0.0002724798396229744,440192,3.594470035750419e-05,4576,1763260682.0940773
0.0,-1.260521650314331,,0.003247121348977089,739.0,0.0039806244894862175,627.0308859348297,-0.005167137831449509,,0.5054738521575928,0.00016159750521183014,443904,3.371735874679871e-05,4613,1763260685.4695048
,,500.0,,,,628.182275056839,,500.0,,,445195,,4626,1763260686.620894
,,500.0,,,,629.0293862819672,,500.0,,,446195,,4635,1763260687.4680052
0.0,-0.001024007797241211,,0.0012466097250580788,740.0,361.5617980957031,629.549565076828,0.0021592210978269577,,0.5536335110664368,3.190804272890091e-05,446720,3.2027648558141664e-05,4641,1763260687.988184
0.0,0.3899991512298584,,0.002995510585606098,740.0,0.0015652236761525273,629.8799893856049,-0.0037559643387794495,,0.5053452253341675,0.0001441286876797676,447104,3.17972335324157e-05,4644,1763260688.3186083
0.0,3.814697265625e-06,,-0.0018288381397724152,741.0,304.5558776855469,631.3883304595947,-0.0006053447723388672,,0.5616209506988525,1.6374513506889343e-05,448768,3.079877205891535e-05,4661,1763260689.8269494
,,500.0,,,,632.6524679660797,,500.0,,,450195,,4675,1763260691.0910869
0.0,-0.3595919609069824,,0.00015654228627681732,743.0,0.0030652806162834167,634.1276450157166,-0.0001457761973142624,,0.4848787188529968,3.7997961044311523e-07,451840,2.8955453672097065e-05,4691,1763260692.566264
,,500.0,,,,635.7860531806946,,500.0,,,453695,,4709,1763260694.224672
0.0,-0.23892438411712646,,-0.001145731657743454,744.0,0.0014510884648188949,636.2050020694733,-0.001135183498263359,,0.5529260039329529,1.0846182703971863e-05,454144,2.7572965336730704e-05,4713,1763260694.643621
,,500.0,,,,638.4469516277313,,500.0,,,456695,,4738,1763260696.8855705
0.0,-0.00016486644744873047,,-0.00011255405843257904,746.0,197.75416564941406,638.5187273025513,-0.0006879325956106186,,0.5513522028923035,1.6782432794570923e-06,456704,2.6036866984213702e-05,4739,1763260696.9573462
0.0,-0.8586690425872803,,-0.0017305929213762283,746.0,0.002321031643077731,638.7400624752045,-0.0011094361543655396,,0.4754040837287903,5.548819899559021e-05,456960,2.5883256967063062e-05,4741,1763260697.1786814
,,500.0,,,,638.8855876922607,,500.0,,,457195,,4743,1763260697.3242066
0.0,0.0005370974540710449,,-4.186853766441345e-05,746.0,287.6094055175781,639.8821949958801,-0.0005676113069057465,,0.4193733334541321,7.890164852142334e-06,458240,2.511520688130986e-05,4754,1763260698.320814
0.0,-0.8286610841751099,,0.0011128243058919907,747.0,0.002044153865426779,641.6107547283173,0.0013314485549926758,,0.49779012799263,3.129802644252777e-05,460160,2.396313357166946e-05,4772,1763260700.0493736
0.0,0.06840503215789795,,0.0001653684303164482,748.0,0.0020153173245489597,642.8674349784851,-2.2411346435546875e-05,,0.5316533446311951,1.323409378528595e-06,461568,2.311828029633034e-05,4786,1763260701.3060539
,,500.0,,,,642.9102091789246,,500.0,,,461695,,4787,1763260701.348828
0.0,-8.487701416015625e-05,,-0.0001823287457227707,748.0,644.245849609375,642.9799790382385,0.00037977099418640137,,0.4411924481391907,5.271285772323608e-07,461696,2.304147528775502e-05,4788,1763260701.418598
0.0,-0.7171121835708618,,0.002948842942714691,749.0,0.0017619183054193854,643.7885408401489,-0.0028413645923137665,,0.48911502957344055,3.650784492492676e-05,462592,2.2503840227727778e-05,4796,1763260702.2271597
0.0,0.6179242134094238,,-0.0003140931949019432,749.0,0.003201023442670703,644.011563539505,-0.00013811886310577393,,0.5030116438865662,3.1990930438041687e-06,462848,2.2350230210577138e-05,4799,1763260702.4501824
0.0,0.34067845344543457,,-0.0009187124669551849,749.0,0.0019933090079575777,644.7069554328918,0.00046854279935359955,,0.4734296500682831,8.545815944671631e-06,463616,2.1889400159125216e-05,4806,1763260703.1455743
0.0,-0.7815872430801392,,0.0015187114477157593,749.0,0.003396232146769762,644.9295411109924,-0.0004844292998313904,,0.5726569890975952,2.9206275939941406e-05,463872,2.173579196096398e-05,4809,1763260703.36816
0.0,0.00039696693420410156,,-0.0002404525876045227,750.0,298.706787109375,645.2632842063904,-0.0003109462559223175,,0.5213997960090637,4.589557647705078e-06,464256,2.150537693523802e-05,4813,1763260703.701903
,,500.0,,,,648.756016254425,,500.0,,,468195,,4851,1763260707.1946352
0.0,0.00010895729064941406,,0.0012700008228421211,752.0,250.3474884033203,648.8344573974609,0.0006132414564490318,,0.5759940147399902,1.4482997357845306e-05,468224,1.9124423488392495e-05,4852,1763260707.2730763
0.0,-0.17650938034057617,,-0.0009370120242238045,752.0,0.0027629861142486334,649.4986979961395,-0.0007438063621520996,,0.5817245244979858,5.4156407713890076e-06,468992,1.8663595255929977e-05,4859,1763260707.937317
0.0,0.11990189552307129,,0.0006279600784182549,753.0,0.0034381861332803965,650.3112955093384,-0.0024752020835876465,,0.49257808923721313,4.6786852180957794e-05,469888,1.8125960195902735e-05,4868,1763260708.7499144
0.0,0.06128197908401489,,-1.682620495557785e-05,753.0,0.002262673806399107,650.9005944728851,0.0006964895874261856,,0.5254867076873779,3.187917172908783e-06,470528,1.7741935153026134e-05,4874,1763260709.3392134
0.0,-0.441983699798584,,0.0006469553336501122,753.0,0.0033259736374020576,651.2338428497314,0.000322490930557251,,0.4797687232494354,1.2880191206932068e-06,470912,1.7511520127300173e-05,4878,1763260709.6724617
0.0,0.00035393238067626953,,0.00022436026483774185,753.0,689.6052856445312,651.5691511631012,-0.0005167685449123383,,0.545156717300415,7.97118991613388e-06,471296,1.7281105101574212e-05,4882,1763260710.00777
,,500.0,,,,654.5824146270752,,500.0,,,474695,,4915,1763260713.0210335
,,500.0,,,,655.0524680614471,,500.0,,,475195,,4920,1763260713.491087
0.0,-0.3855654001235962,,0.0007050614804029465,756.0,0.0031043903436511755,656.1752119064331,0.0003078877925872803,,0.5344966650009155,1.5087425708770752e-06,476416,1.4208909306034911e-05,4932,1763260714.6138308
0.0,0.1567692756652832,,0.0004462124779820442,756.0,0.002214757027104497,656.285315990448,-0.0009062066674232483,,0.5011181831359863,4.301778972148895e-06,476544,1.4132104297459591e-05,4933,1763260714.723935
0.0,0.16819483041763306,,0.0012566139921545982,756.0,0.002250305376946926,656.8361871242523,-0.0019446536898612976,,0.4757786989212036,1.2702308595180511e-05,477184,1.3748080164077692e-05,4939,1763260715.274806
0.0,-0.9056844711303711,,0.0004398217424750328,757.0,0.003798938123509288,657.4236249923706,-0.001178007572889328,,0.4630002975463867,1.717638224363327e-05,477824,1.336405512120109e-05,4946,1763260715.862244
0.0,-0.13306307792663574,,-0.0002564918249845505,757.0,0.0022062333300709724,658.1213619709015,-0.002633914351463318,,0.497187077999115,9.955838322639465e-06,478592,1.290322597924387e-05,4953,1763260716.5599809
0.0,0.2568432092666626,,0.0013884278014302254,757.0,0.0019084523664787412,658.5650024414062,-0.0003679022192955017,,0.48574814200401306,3.916211426258087e-06,479104,1.259600594494259e-05,4958,1763260717.0036213
0.0,0.1508656144142151,,0.00022767018526792526,758.0,0.0022470762487500906,659.0125985145569,0.0002904217690229416,,0.4562041163444519,4.104338586330414e-06,479616,1.228878682013601e-05,4963,1763260717.4512174
0.0,0.4045567512512207,,-4.829186946153641e-05,758.0,0.0028658306691795588,659.7149066925049,6.319954991340637e-06,,0.448898047208786,7.729977369308472e-08,480384,1.182795676868409e-05,4971,1763260718.1535256
0.0,0.19204628467559814,,0.000593830831348896,758.0,0.0023318880703300238,659.8234641551971,-8.732452988624573e-05,,0.5558387637138367,4.286877810955048e-06,480512,1.1751151760108769e-05,4972,1763260718.262083
0.0,-1.589195728302002,,-0.0012595392763614655,758.0,0.0037269219756126404,660.406795501709,0.0002689361572265625,,0.4603314995765686,5.4385513067245483e-05,481152,1.136712762672687e-05,4978,1763260718.8454144
0.0,-0.2495288848876953,,0.0002942495048046112,758.0,0.0036299608182162046,660.6425471305847,-0.00020536035299301147,,0.4837946891784668,1.592002809047699e-05,481408,1.1213517609576229e-05,4981,1763260719.081166
,,500.0,,,,661.3484170436859,,500.0,,,482195,,4989,1763260719.787036
,,500.0,,,,661.7887105941772,,500.0,,,482695,,4994,1763260720.2273295
,,500.0,,,,663.0708434581757,,500.0,,,484195,,5008,1763260721.5094624
,,500.0,,,,663.5406293869019,,500.0,,,484695,,5013,1763260721.9792483
0.0,-0.38771235942840576,,-0.0002005128189921379,760.0,0.002961172256618738,663.7324242591858,-2.7608126401901245e-05,,0.4878101944923401,2.3776665329933167e-06,484864,9.139785106526688e-06,5015,1763260722.1710432
