losses/entropy,losses/value_loss,charts/episodic_length,_runtime,losses/approx_kl,charts/learning_rate,losses/explained_variance,charts/SPS,losses/clipfrac,_step,losses/policy_loss,charts/episodic_return,global_step,_timestamp,losses/old_approx_kl
0.5653089880943298,0.0003088774101343006,,484.95473527908325,0.0014726491644978523,0.00011344085942255333,-0.7492334842681885,678.0,0.0,3259,-0.0013698902912437916,,311040,1763260543.2905843,0.008004340343177319
0.5127926468849182,0.002877730643376708,,486.31193256378174,9.145401418209076e-05,0.00011267280933680013,-0.42486870288848877,679.0,0.0,3272,-0.0019524581730365753,,312320,1763260544.6477816,-0.002970753237605095
,,500.0,486.6038246154785,,,,,,3275,,500.0,312598,1763260544.9396737,
0.4885563552379608,190.67501831054688,,486.7302951812744,7.824040949344635e-05,0.00011244239431107417,-0.00331270694732666,679.0,0.0,3276,0.00036775320768356323,,312704,1763260545.0661442,-0.0010648742318153381
0.5318381786346436,0.003456596750766039,,488.63128685951233,7.958337664604187e-05,0.00011121351417386904,-2.5272960662841797,681.0,0.0,3296,-0.001685112714767456,,314752,1763260546.967136,0.007053326815366745
,,500.0,488.89179706573486,,,,,,3299,,500.0,315098,1763260547.227646,
,,500.0,492.4736967086792,,,,,,3338,,500.0,319098,1763260550.8095458,
0.548831045627594,8.510173938702792e-05,,493.70435547828674,0.0003099963068962097,0.00010783410107251257,-0.5096950531005859,685.0,0.0,3351,0.0023419391363859177,,320384,1763260552.0402045,-0.00632934644818306
0.5143871903419495,0.00017182003648485988,,494.2987811565399,0.0004768865182995796,0.00010745007602963597,-0.2737281322479248,686.0,0.0,3357,-0.002531081438064575,,321024,1763260552.6346302,0.003606666810810566
0.5144882798194885,0.00330849620513618,,494.5225782394409,5.7889148592948914e-05,0.00010729646601248533,-1.0036616325378418,686.0,0.0,3360,0.00047131162136793137,,321280,1763260552.8584273,-0.00044437870383262634
0.5212650299072266,146.5878448486328,,497.99284315109253,0.0003868425264954567,0.00010499232303118333,-7.033348083496094e-05,689.0,0.0,3398,0.0028560832142829895,,325120,1763260556.3286922,-0.0030681872740387917
0.43080824613571167,0.00024235458113253117,,498.3677716255188,0.0009702267125248909,0.00010476190800545737,-0.1869896650314331,689.0,0.0,3401,-0.009877946227788925,,325504,1763260556.7036207,-0.0029133306816220284
0.47860851883888245,0.0002052499185083434,,498.8115782737732,0.0017608962953090668,0.00010445468797115609,-0.04826533794403076,690.0,0.001953125,3406,-0.000913720577955246,,326016,1763260557.1474273,0.012265728786587715
,,500.0,498.8400354385376,,,,,,3407,,500.0,326098,1763260557.1758845,
0.5223349332809448,0.003274717601016164,,499.9607992172241,0.00010173581540584564,0.00010368663788540289,-0.02212202548980713,691.0,0.0,3419,-0.0019124597311019897,,327296,1763260558.2966483,-0.0002707187086343765
0.5366420745849609,0.00015494824037887156,,500.6587507724762,1.6499310731887817e-05,0.00010322580783395097,-0.007912397384643555,691.0,0.0,3426,0.0004068370908498764,,328064,1763260558.9945998,0.0008286386728286743
0.518825352191925,226.9182891845703,,500.772305727005,2.4478882551193237e-05,0.00010314900282537565,-0.0001842975616455078,691.0,0.0,3428,0.0007796436548233032,,328192,1763260559.1081548,0.00036599859595298767
0.4725668728351593,0.00019630616588983685,,501.4802141189575,0.000538678839802742,0.00010268817277392372,0.21537864208221436,692.0,0.0,3435,0.00648634135723114,,328960,1763260559.8160632,0.0020729247480630875
0.5419512987136841,0.000195701330085285,,502.8513102531433,5.728192627429962e-05,0.00010176651267101988,0.05491513013839722,693.0,0.0,3450,-0.00012861937284469604,,330496,1763260561.1871593,-0.002910921350121498
,,500.0,502.8868131637573,,,,,,3451,,500.0,330598,1763260561.2226622,
0.5513247847557068,369.86322021484375,,503.89520597457886,0.00012248381972312927,0.000101075267593842,-1.704692840576172e-05,694.0,0.0,3462,-0.0023621488362550735,,331648,1763260562.231055,-0.001645820215344429
,,500.0,505.1743993759155,,,,,,3476,,500.0,333098,1763260563.5102484,
0.5640407800674438,0.0002163769822800532,,505.545197725296,0.0008468525484204292,9.999999747378752e-05,0.08155208826065063,696.0,0.0,3479,-0.0011508576571941376,,333440,1763260563.8810468,-0.013712680898606777
0.5579655766487122,0.00018134844140149653,,507.3286235332489,1.6291625797748566e-05,9.884792962111533e-05,0.05929529666900635,697.0,0.0,3498,0.00019680708646774292,,335360,1763260565.6644726,0.0016511930152773857
0.550294816493988,0.0004817775043193251,,507.8935115337372,0.0014804601669311523,9.854070958681405e-05,-0.6149331331253052,697.0,0.00390625,3503,-0.014114374294877052,,335872,1763260566.2293606,-0.010421723127365112
0.5360671877861023,0.00021637202007696033,,508.96863532066345,5.077570676803589e-06,9.792626951821148e-05,-0.06415045261383057,698.0,0.0,3513,0.00030396878719329834,,336896,1763260567.3044844,0.000376187264919281
,,500.0,510.17240619659424,,,,,,3525,,500.0,338098,1763260568.5082552,
0.5292854309082031,0.0025141648948192596,,511.42736411094666,3.6913901567459106e-05,9.64669743552804e-05,0.12756168842315674,699.0,0.0,3537,-0.0014767684042453766,,339328,1763260569.7632132,-0.0010101832449436188
,,500.0,513.1592128276825,,,,,,3554,,500.0,341098,1763260571.4950619,
0.5566716194152832,302.53228759765625,,513.251523733139,1.6320496797561646e-05,9.539170423522592e-05,-6.949901580810547e-05,700.0,0.0,3555,-0.0015211943536996841,,341120,1763260571.5873728,-0.002100437879562378
0.5581696033477783,0.0028960558120161295,,515.4984014034271,7.443130016326904e-06,9.408601908944547e-05,-0.09211564064025879,701.0,0.0,3576,-0.00017534196376800537,,343296,1763260573.8342505,-0.00041729584336280823
0.5740419626235962,0.00017492131155449897,,515.744508266449,4.63360920548439e-05,9.393240907229483e-05,-0.0029865503311157227,702.0,0.0,3578,-0.001230388879776001,,343552,1763260574.0803573,-0.002320854924619198
0.5519729852676392,0.003193498123437166,,516.0202555656433,0.00019453559070825577,9.377879905514419e-05,-0.012536168098449707,702.0,0.0,3581,-0.007036002818495035,,343808,1763260574.3561046,0.003645307384431362
,,500.0,516.8451628684998,,,,,,3589,,500.0,344598,1763260575.181012,
,,500.0,519.3481366634369,,,,,,3613,,500.0,347098,1763260577.6839857,
0.5603650808334351,0.0003175961901433766,,520.2746226787567,0.000845777802169323,9.132104605669156e-05,-0.21256518363952637,704.0,0.0,3622,-0.003134608268737793,,347904,1763260578.6104717,0.00825726892799139
,,500.0,522.1033627986908,,,,,,3640,,500.0,349627,1763260580.4392118,
0.6005104184150696,141.4041290283203,,523.7539319992065,8.202623575925827e-05,8.932411583373323e-05,-4.8279762268066406e-05,706.0,0.0,3656,0.0024509765207767487,,351232,1763260582.089781,0.0030635977163910866
,,500.0,525.1180775165558,,,,,,3669,,500.0,352627,1763260583.4539266,
,,500.0,526.2007818222046,,,,,,3679,,500.0,353627,1763260584.5366309,
0.5891252160072327,0.00023180420976132154,,526.6872131824493,0.0005171811208128929,8.763440564507619e-05,-0.03562641143798828,707.0,0.0,3683,-0.00501830130815506,,354048,1763260585.0230622,-0.0015457598492503166
,,500.0,526.7277076244354,,,,,,3684,,500.0,354127,1763260585.0635567,
0.5782337188720703,955.8280029296875,,529.6040427684784,1.5408731997013092e-05,8.602150774095207e-05,1.3709068298339844e-05,709.0,0.0,3711,-0.000260721892118454,,356736,1763260587.9398918,0.00181592907756567
0.557468056678772,0.00028760230634361506,,529.8613681793213,8.440297096967697e-05,8.586789772380143e-05,-0.008073568344116211,709.0,0.0,3713,-0.001565299928188324,,356992,1763260588.1972172,-0.001254136674106121
,,500.0,530.0207154750824,,,,,,3715,,500.0,357147,1763260588.3565645,
,,500.0,531.6805748939514,,,,,,3731,,500.0,358663,1763260590.016424,
0.564355194568634,0.0001699585118331015,,532.0710215568542,0.0002793632447719574,8.463901758659631e-05,-0.04138636589050293,710.0,0.0,3734,-0.004663493484258652,,359040,1763260590.4068706,0.002019772306084633
0.6228299736976624,314.5670166015625,,534.3023805618286,1.610349863767624e-05,8.341013744939119e-05,-3.254413604736328e-05,711.0,0.0,3755,-0.0012613795697689056,,361088,1763260592.6382296,-0.00018496904522180557
0.5411174297332764,429.0848388671875,,536.5225949287415,0.00022428389638662338,8.218125731218606e-05,-1.4781951904296875e-05,711.0,0.0,3775,0.0005097910761833191,,363136,1763260594.858444,-0.005040609277784824
,,500.0,536.9388256072998,,,,,,3779,,500.0,363578,1763260595.2746747,
0.5476679801940918,412.34710693359375,,539.6224780082703,2.0275823771953583e-05,8.041474939091131e-05,1.9073486328125e-05,713.0,0.0,3804,0.0001600608229637146,,366080,1763260597.958327,0.0008833585307002068
0.568350076675415,0.00027625809889286757,,539.9891910552979,5.4026953876018524e-05,8.018433436518535e-05,0.03438246250152588,713.0,0.0,3807,-0.0007487013936042786,,366464,1763260598.32504,0.001635613851249218
,,485.0,544.5470676422119,,,,,,3847,,485.0,370106,1763260602.8829167,
0.5440585613250732,466.26397705078125,,547.9060044288635,3.949366509914398e-05,7.611366891069338e-05,-0.0002033710479736328,715.0,0.0,3879,-0.0011672452092170715,,373248,1763260606.2418535,0.0003709811717271805
,,500.0,548.2917892932892,,,,,,3883,,500.0,373637,1763260606.6276383,
0.5460541844367981,270.9551696777344,,548.4258024692535,3.779865801334381e-05,7.58064488763921e-05,-0.00012671947479248047,716.0,0.0,3884,-0.00188542902469635,,373760,1763260606.7616515,-0.0001032613217830658
,,500.0,548.7468214035034,,,,,,3887,,500.0,374137,1763260607.0826705,
0.5316218137741089,0.00035485197440721095,,549.2207827568054,0.0001170160248875618,7.534561882494017e-05,0.015691637992858887,716.0,0.0,3891,0.0021900348365306854,,374528,1763260607.5566318,-0.0003033103421330452
0.5513929724693298,313.4010009765625,,549.9006922245026,4.842691123485565e-05,7.496160105802119e-05,-0.00020015239715576172,716.0,0.0,3898,0.0019614994525909424,,375168,1763260608.2365413,-0.0004367902874946594
0.5786333084106445,0.0003871769877150655,,551.2849051952362,5.395710468292236e-05,7.419355097226799e-05,-0.05566525459289551,717.0,0.0,3912,-0.002589978277683258,,376448,1763260609.6207542,-0.0011365842074155807
0.5620495080947876,285.4556884765625,,551.5648291110992,3.0193477869033813e-06,7.403994095511734e-05,0.00019621849060058594,717.0,0.0,3915,0.001001015305519104,,376704,1763260609.9006782,-0.0001976899802684784
,,57.0,552.8367817401886,,,,,,3928,,57.0,377928,1763260611.1726308,
0.608069896697998,335.3836975097656,,554.5642907619476,8.160248398780823e-06,7.23502307664603e-05,-0.00013172626495361328,718.0,0.0,3944,0.0005665533244609833,,379520,1763260612.9001398,-0.0003711041063070297
0.5856540203094482,0.0024797343648970127,,554.6902227401733,0.00013340916484594345,7.227342575788498e-05,-0.11547625064849854,718.0,0.0,3945,0.0006438642740249634,,379648,1763260613.0260718,0.001899094320833683
0.5248648524284363,0.0003549298271536827,,554.8251826763153,9.066704660654068e-05,7.219662074930966e-05,-0.21381592750549316,718.0,0.0,3946,-0.006411515176296234,,379776,1763260613.1610317,0.002928829751908779
0.5751606822013855,484.3948974609375,,555.5367205142975,4.653818905353546e-06,7.181259570643306e-05,-0.00010466575622558594,719.0,0.0,3954,0.0002203434705734253,,380416,1763260613.8725696,-8.416455239057541e-05
,,500.0,556.527649641037,,,,,,3963,,500.0,381403,1763260614.8634987,
0.5243484973907471,234.7152557373047,,557.1493384838104,3.196112811565399e-05,7.089093560352921e-05,-9.560585021972656e-05,719.0,0.0,3969,0.0032806657254695892,,381952,1763260615.4851875,-0.0010943207889795303
0.5519535541534424,0.00042235860018990934,,558.5175375938416,2.4806708097457886e-05,7.012288551777601e-05,0.0932195782661438,720.0,0.0,3981,-0.000963997095823288,,383232,1763260616.8533866,-0.0022558029741048813
,,500.0,558.6766006946564,,,,,,3983,,500.0,383403,1763260617.0124497,
0.5917805433273315,0.0003744422865565866,,560.3095581531525,1.594889909029007e-05,6.912442040629685e-05,0.30340737104415894,720.0,0.0,3997,-0.0013892650604248047,,384896,1763260618.6454072,-0.00018965546041727066
0.5973095297813416,0.0026204008609056473,,562.7217235565186,4.3177977204322815e-05,6.781874253647402e-05,-0.21319937705993652,721.0,0.0,4020,-0.0016424153000116348,,387072,1763260621.0575726,0.0014029182493686676
0.5921430587768555,139.96170043945312,,566.9860241413116,0.0001317877322435379,6.543778727063909e-05,-0.0001043081283569336,723.0,0.0,4059,0.002809584140777588,,391040,1763260625.3218732,-0.004877354949712753
,,500.0,569.9300465583801,,,,,,4087,,500.0,393832,1763260628.2658956,
0.6173254251480103,0.0003994315629824996,,570.445255279541,2.904701977968216e-05,6.351766205625609e-05,-0.005971789360046387,724.0,0.0,4091,1.3699755072593689e-05,,394240,1763260628.7811043,-0.0003248816356062889
0.6100040674209595,0.0004794083070009947,,571.9323935508728,0.00010902248322963715,6.267281423788518e-05,0.039998531341552734,725.0,0.0,4105,-0.002780463546514511,,395648,1763260630.2682426,0.005513686686754227
0.5755774974822998,0.002406172454357147,,572.3449656963348,0.00014608073979616165,6.244239921215922e-05,-0.03162658214569092,725.0,0.0,4109,-0.0007865577936172485,,396032,1763260630.6808147,0.0025775274261832237
0.5893510580062866,0.0005423653637990355,,573.0036685466766,0.00048394035547971725,6.205837416928262e-05,-0.2476801872253418,725.0,0.0,4115,-0.002667243592441082,,396672,1763260631.3395176,-0.0006501572206616402
0.5237563848495483,0.002178745111450553,,573.3618352413177,0.0001364387571811676,6.182795914355665e-05,0.051914870738983154,726.0,0.0,4119,-0.002613954246044159,,397056,1763260631.6976843,0.0020396672189235687
0.5536031723022461,576.3250122070312,,575.8385164737701,2.1577812731266022e-05,6.036866398062557e-05,-5.245208740234375e-06,727.0,0.0,4144,0.0009212158620357513,,399488,1763260634.1743655,-0.0008501345291733742
0.5787781476974487,0.0024221332278102636,,576.4430451393127,0.0001133335754275322,5.998463893774897e-05,0.0001647472381591797,727.0,0.0,4150,-0.0007513659074902534,,400128,1763260634.7788942,-0.0006819115951657295
0.6006036996841431,0.0017210869118571281,,578.2779610157013,1.866370439529419e-06,5.8909368817694485e-05,-0.10258889198303223,728.0,0.0,4168,0.0004780329763889313,,401920,1763260636.61381,-0.00018900632858276367
0.600250244140625,0.0004064817912876606,,579.8757140636444,0.00020763184875249863,5.791090734419413e-05,0.03771483898162842,729.0,0.0,4184,0.00049562007188797,,403584,1763260638.211563,0.0009502200409770012
0.5882651209831238,0.000576300430111587,,580.8153100013733,1.2831762433052063e-05,5.737327228416689e-05,0.04069864749908447,729.0,0.0,4194,-0.0006591156125068665,,404480,1763260639.151159,0.001018056645989418
0.5649929046630859,0.00048803238314576447,,581.3359563350677,4.849676042795181e-05,5.7066052249865606e-05,-0.18239641189575195,729.0,0.0,4199,0.0012718737125396729,,404992,1763260639.6718054,-0.0018837498500943184
,,347.0,583.7861063480377,,,,,,4224,,347.0,407535,1763260642.1219554,
,,500.0,584.2865896224976,,,,,,4229,,500.0,408035,1763260642.6224387,
0.6078536510467529,0.0004322845779825002,,585.7767050266266,3.479979932308197e-05,5.4377880587708205e-05,-0.20375943183898926,732.0,0.0,4243,-7.213279604911804e-05,,409472,1763260644.112554,-0.001069292426109314
0.5509983897209167,0.002257861429825425,,586.0393552780151,7.185433059930801e-05,5.4224270570557564e-05,0.15832120180130005,732.0,0.0,4246,0.00037804991006851196,,409728,1763260644.3752043,0.0022472580894827843
0.569214940071106,0.0007075584726408124,,586.7024841308594,2.0269304513931274e-05,5.384024552768096e-05,0.49169421195983887,732.0,0.0,4252,-0.0018952321261167526,,410368,1763260645.0383332,0.0006763320416212082
,,500.0,586.8288466930389,,,,,,4254,,500.0,410535,1763260645.1646957,
,,74.0,586.8543691635132,,,,,,4255,,74.0,410609,1763260645.1902182,
0.5457770824432373,0.0007351370877586305,,588.798877954483,0.00015878118574619293,5.261136539047584e-05,-0.38130414485931396,733.0,0.0,4273,0.0009365566074848175,,412416,1763260647.134727,-0.005634138360619545
0.5227358937263489,118.00875091552734,,589.0299644470215,0.0002668360248208046,5.2457759011304006e-05,-0.0008630752563476562,733.0,0.0,4276,0.0029995888471603394,,412672,1763260647.3658135,0.007300711236894131
0.578829288482666,0.0021821141708642244,,589.149885892868,8.724629878997803e-06,5.2380954002728686e-05,-1.0377042293548584,733.0,0.0,4277,-0.00045430194586515427,,412800,1763260647.485735,0.0002596396952867508
0.5103156566619873,0.0006653352756984532,,589.2618501186371,1.1811032891273499e-05,5.2304148994153365e-05,0.1387205719947815,733.0,0.0,4278,-0.0002832021564245224,,412928,1763260647.5976992,0.0006259903311729431
0.47620806097984314,0.0007419463945552707,,590.2900505065918,3.530923277139664e-05,5.1689708925550804e-05,-0.9296771287918091,734.0,0.0,4288,-0.001330152153968811,,413952,1763260648.6258996,-0.001283274032175541
,,500.0,590.4386878013611,,,,,,4290,,500.0,414109,1763260648.7745368,
0.5588467717170715,0.00210135942324996,,590.6890048980713,8.445233106613159e-05,5.145929389982484e-05,-0.021818161010742188,734.0,0.0,4292,-0.0022925063967704773,,414336,1763260649.024854,-0.003890756517648697
,,500.0,592.9443032741547,,,,,,4314,,500.0,416609,1763260651.2801523,
0.5747676491737366,0.00041491774027235806,,593.4173409938812,1.792795956134796e-05,4.984638871974312e-05,0.1133730411529541,735.0,0.0,4318,-0.0008742520585656166,,417024,1763260651.75319,0.001016717404127121
0.527761697769165,0.0022013999987393618,,596.317494392395,6.67273998260498e-05,4.815668216906488e-05,0.05739402770996094,736.0,0.0,4346,-0.0010041072964668274,,419840,1763260654.6533434,0.0022613126784563065
0.564133882522583,0.0006052431417629123,,598.4155478477478,1.3219192624092102e-05,4.6927802031859756e-05,-0.162786602973938,737.0,0.0,4366,-0.0008055418729782104,,421888,1763260656.751397,0.0010780878365039825
0.5757838487625122,0.0005477018421515822,,599.0649535655975,0.00010943971574306488,4.6543776988983154e-05,-0.04474472999572754,737.0,0.0,4372,-0.002619483508169651,,422528,1763260657.4008026,0.001477738842368126
0.5620537996292114,0.0004483329248614609,,599.5948615074158,0.0002612099051475525,4.623656059266068e-05,0.18822258710861206,738.0,0.0,4377,-0.006291840225458145,,423040,1763260657.9307106,-0.00191398523747921
,,500.0,599.6207885742188,,,,,,4378,,500.0,423109,1763260657.9566376,
0.5258336663246155,0.0005095665110275149,,600.5744574069977,0.0001299707219004631,4.562212052405812e-05,-0.015529632568359375,738.0,0.0,4387,0.0006727278232574463,,424064,1763260658.9103065,-0.0019286749884486198
0.5248838663101196,0.0008527474710717797,,601.4614295959473,0.00014273729175329208,4.508448546403088e-05,-0.2914600372314453,739.0,0.0,4396,-0.00224410742521286,,424960,1763260659.7972786,-0.0014405259862542152
0.5502492785453796,207.34666442871094,,603.0974798202515,1.1045485734939575e-05,4.4086020352551714e-05,-0.00022995471954345703,739.0,0.0,4413,0.0008040554821491241,,426624,1763260661.4333289,-0.000676814466714859
0.5590686202049255,0.0007556196651421487,,603.3300979137421,6.347242742776871e-05,4.393241033540107e-05,-0.1473691463470459,740.0,0.0,4415,-0.0003451704978942871,,426880,1763260661.665947,-0.003183984197676182
0.5854651927947998,0.000638925121165812,,607.2501683235168,0.00043898727744817734,4.139784869039431e-05,-0.08978056907653809,742.0,0.0,4456,-0.004255734384059906,,431104,1763260665.5860174,0.010549166239798069
0.5787901878356934,0.0006085409549996257,,608.5137548446655,4.315003752708435e-05,4.055299359606579e-05,0.01884561777114868,743.0,0.0,4470,-0.0017235968261957169,,432512,1763260666.849604,0.0002730321139097214
0.6027723550796509,0.0022140773944556713,,609.2244894504547,4.615075886249542e-05,4.0092167182592675e-05,-0.018803954124450684,743.0,0.0,4478,-0.0003263838589191437,,433280,1763260667.5603385,-0.00028738752007484436
0.5884477496147156,0.0005729427793994546,,609.4481620788574,3.6640092730522156e-05,3.9938557165442035e-05,-0.002068042755126953,743.0,0.0,4480,-0.0008810386061668396,,433536,1763260667.7840111,0.0001390371471643448
0.5296741127967834,90.82353973388672,,610.4972352981567,3.081560134887695e-05,3.924731208826415e-05,-0.00010347366333007812,744.0,0.0,4492,0.0005857981741428375,,434688,1763260668.8330843,0.0010796189308166504
,,500.0,610.846515417099,,,,,,4496,,500.0,435109,1763260669.1823645,
0.5560824275016785,0.0020490316674113274,,611.0592007637024,7.795169949531555e-06,3.886328704538755e-05,-0.03052818775177002,744.0,0.0,4498,-0.0009435936808586121,,435328,1763260669.3950498,-0.00034222565591335297
,,500.0,613.0815267562866,,,,,,4520,,500.0,437609,1763260671.4173758,
0.5808506011962891,0.001752505893819034,,613.2690489292145,6.769783794879913e-06,3.7403995520435274e-05,-0.07368290424346924,746.0,0.0,4522,0.0005831792950630188,,437760,1763260671.604898,0.0013809604570269585
0.46517738699913025,0.0008105897577479482,,613.5268874168396,0.0002800719812512398,3.725038550328463e-05,-0.9021908044815063,746.0,0.0,4524,0.0008519608527421951,,438016,1763260671.8627365,0.000409160740673542
,,500.0,613.5611808300018,,,,,,4525,,500.0,438109,1763260671.8970299,
0.5221700668334961,0.0018508767243474722,,613.7531332969666,6.251689046621323e-05,3.709677548613399e-05,-0.12745845317840576,746.0,0.0,4527,-0.003857409581542015,,438272,1763260672.0889823,-0.0009029591456055641
0.5418715476989746,128.21826171875,,614.0904498100281,2.9047951102256775e-06,3.686636046040803e-05,-0.00034868717193603516,746.0,0.0,4531,0.0012690946459770203,,438656,1763260672.4262989,0.0002846894785761833
0.5672352313995361,0.0006638029590249062,,614.3120224475861,0.00027696043252944946,3.671275044325739e-05,0.0006205439567565918,746.0,0.0,4533,-0.00457846000790596,,438912,1763260672.6478715,-0.004553701728582382
0.5409530997276306,0.0005937863606959581,,614.4587426185608,0.0005074962973594666,3.663594543468207e-05,0.14942991733551025,746.0,0.0,4534,-0.0022221356630325317,,439040,1763260672.7945917,0.004803363233804703
0.5606673955917358,0.0007247774628922343,,615.2465317249298,4.850327968597412e-05,3.609831037465483e-05,0.08464539051055908,747.0,0.0,4543,0.0038740038871765137,,439936,1763260673.5823808,-0.0023792609572410583
,,500.0,616.2993710041046,,,,,,4555,,500.0,441109,1763260674.63522,
0.5726398229598999,0.0019052905263379216,,616.5528945922852,1.5750527381896973e-05,3.525345528032631e-05,-0.008587837219238281,747.0,0.0,4557,0.00021639466285705566,,441344,1763260674.8887436,0.00038957037031650543
0.5197559595108032,796.6671752929688,,616.8905289173126,1.531653106212616e-05,3.5023040254600346e-05,0.00048738718032836914,748.0,0.0,4562,-0.0011523142457008362,,441728,1763260675.226378,0.0004050265997648239
0.572715163230896,0.0020493310876190662,,618.2734415531158,2.008862793445587e-06,3.410138378967531e-05,-0.6932071447372437,749.0,0.0,4576,0.000328943133354187,,443264,1763260676.6092906,-0.0007736431434750557
,,500.0,620.9144740104675,,,,,,4604,,500.0,446136,1763260679.250323,
0.6230785250663757,0.0007063954253681004,,621.8211238384247,1.8022023141384125e-05,3.17972335324157e-05,0.2052198052406311,750.0,0.0,4613,-0.0019797608256340027,,447104,1763260680.156973,0.0012531029060482979
0.5668127536773682,0.0020026371348649263,,622.975109577179,0.0001308312639594078,3.102918708464131e-05,0.020743489265441895,751.0,0.0,4626,0.0013777315616607666,,448384,1763260681.3109586,-0.00019943434745073318
0.5916978716850281,0.0019753603264689445,,623.757871389389,2.719741314649582e-05,3.0491552024614066e-05,-0.15085220336914062,752.0,0.0,4635,-0.00032907165586948395,,449280,1763260682.0937204,0.0002939468249678612
0.5792508125305176,0.000887611648067832,,624.3516910076141,3.462471067905426e-05,3.0107526981737465e-05,-0.054019927978515625,752.0,0.0,4641,-0.0015781782567501068,,449920,1763260682.68754,0.0009981859475374222
0.577570915222168,486.0394287109375,,624.578024148941,5.941838026046753e-07,2.9953916964586824e-05,-0.00016319751739501953,752.0,0.0,4644,-2.088397741317749e-05,,450176,1763260682.9138732,-1.8844380974769592e-05
0.5940205454826355,0.0010935283498838544,,626.2109560966492,2.071075141429901e-05,2.8878648663521744e-05,-0.06750702857971191,753.0,0.0,4661,0.0009513124823570251,,451968,1763260684.5468051,0.0003611873835325241
0.5394786596298218,0.0018259024946019053,,627.4755275249481,2.1891668438911438e-05,2.803379356919322e-05,-0.2116152048110962,754.0,0.0,4675,-0.001140732318162918,,453376,1763260685.8113766,-0.00013702362775802612
0.5913391709327698,0.0008563239825889468,,628.9550197124481,5.1877461373806e-05,2.7035330276703462e-05,-0.1315075159072876,755.0,0.0,4691,0.0018797218799591064,,455040,1763260687.2908688,0.002119806595146656
0.524200975894928,227.901611328125,,630.483517408371,2.1082349121570587e-05,2.6036866984213702e-05,-5.841255187988281e-05,756.0,0.0,4709,-0.00017965584993362427,,456704,1763260688.8193665,-0.002059374935925007
,,500.0,630.8424851894379,,,,,,4713,,500.0,457155,1763260689.1783342,
,,500.0,633.122339963913,,,,,,4738,,500.0,459655,1763260691.458189,
0.5871558785438538,0.002197926165536046,,633.2460043430328,2.302229404449463e-06,2.419354859739542e-05,-7.43865966796875e-05,757.0,0.0,4739,-4.900991916656494e-05,,459776,1763260691.5818534,0.0007833186537027359
0.5790724158287048,0.0008701444021426141,,633.493447303772,6.6943466663360596e-06,2.403993858024478e-05,-0.41948437690734863,757.0,0.0,4741,0.0003987438976764679,,460032,1763260691.8292964,-0.0004271082580089569
0.5339453220367432,185.1063690185547,,633.606029510498,8.195638656616211e-07,2.396313357166946e-05,-0.0001270771026611328,757.0,0.0,4743,0.00022652745246887207,,460160,1763260691.9418786,-3.2763928174972534e-06
0.5657513737678528,0.0018040507566183805,,634.6452691555023,1.9312836229801178e-05,2.3271888494491577e-05,-0.04299664497375488,758.0,0.0,4754,-0.001980166882276535,,461312,1763260692.9811182,0.00017798412591218948
0.5822519063949585,0.0009472707752138376,,634.7554116249084,2.6756897568702698e-06,2.319508530490566e-05,-0.20102286338806152,758.0,0.0,4755,0.00020201131701469421,,461440,1763260693.0912607,0.00022994820028543472
,,500.0,636.2719306945801,,,,,,4772,,500.0,463155,1763260694.6077797,
0.572580873966217,0.000798197346739471,,637.6610956192017,9.696930646896362e-06,2.1274961909512058e-05,0.11265146732330322,760.0,0.0,4786,-0.0004124864935874939,,464640,1763260695.9969447,-0.0014653149992227554
,,500.0,637.6697700023651,,,,,,4787,,500.0,464655,1763260696.005619,
0.5604847073554993,93.06620788574219,,637.7744269371033,3.616325557231903e-06,2.1198156900936738e-05,-4.851818084716797e-05,760.0,0.0,4788,-6.838515400886536e-05,,464768,1763260696.110276,-0.0005002627149224281
,,500.0,638.5180947780609,,,,,,4796,,500.0,465655,1763260696.8539438,
0.5022008419036865,253.249755859375,,638.7026109695435,2.4586915969848633e-07,2.0583716832334176e-05,0.0005672574043273926,760.0,0.0,4799,4.503875970840454e-05,,465792,1763260697.03846,0.00010323338210582733
0.5604013800621033,0.0012025226606056094,,639.3708527088165,1.6789883375167847e-05,2.0122888599871658e-05,-0.43702542781829834,761.0,0.0,4806,-0.001906614750623703,,466560,1763260697.7067018,0.0010973438620567322
0.5788618326187134,0.001988351112231612,,639.6373267173767,7.195398211479187e-06,1.9969278582721017e-05,0.002719283103942871,761.0,0.0,4809,0.0006310064345598221,,466816,1763260697.9731758,-0.0005638524889945984
0.4688805639743805,239.4884033203125,,639.9702851772308,2.5685876607894897e-06,1.9738863556995057e-05,6.598234176635742e-05,761.0,0.0,4813,-0.000262347050011158,,467200,1763260698.3061342,-0.00045222416520118713
0.5746357440948486,0.0010396528523415327,,643.5320982933044,1.3550743460655212e-06,1.7357910110149533e-05,-0.2429877519607544,763.0,0.0,4851,7.04154372215271e-05,,471168,1763260701.8679473,1.8640421330928802e-05
,,500.0,643.5333061218262,,,,,,4852,,500.0,471169,1763260701.8691552,
0.5821214318275452,0.0009539577877148986,,644.2360007762909,1.4724209904670715e-06,1.6897081877687015e-05,0.09300839900970459,763.0,0.0,4859,-0.0008298978209495544,,471936,1763260702.5718498,0.000704803504049778
