losses/approx_kl,charts/episodic_return,losses/policy_loss,global_step,_timestamp,losses/entropy,losses/explained_variance,losses/value_loss,losses/clipfrac,_step,charts/learning_rate,charts/episodic_length,_runtime,losses/old_approx_kl,charts/SPS
,500.0,,157285,1763260367.1562464,,,,,1754,,500.0,308.7190065383911,,
0.0005874447524547577,,0.004982957150787115,158336,1763260368.7685924,0.4246525168418884,0.0005061626434326172,153.08135986328125,0.0,1765,0.00020506912551354617,,310.3313524723053,0.002819988876581192,557.0
0.00026825908571481705,,-0.0012610331177711487,158720,1763260369.2953243,0.5562177896499634,-0.20195460319519043,0.00010875737643800676,0.0,1768,0.0002048387104878202,,310.8580844402313,-2.7499161660671234e-05,557.0
3.770552575588226e-05,,-0.0018978286534547806,159616,1763260370.307719,0.5701730251312256,-0.13986408710479736,0.00036086756153963506,0.0,1777,0.00020430107542779297,,311.8704791069031,-0.0008522067219018936,559.0
,500.0,,163785,1763260377.118848,,,,,1818,,500.0,318.68160820007324,,
,500.0,,164285,1763260377.8899984,,,,,1823,,500.0,319.4527585506439,,
0.00042459461838006973,,0.0005598925054073334,167168,1763260381.6091344,0.5130991339683533,-1.479004144668579,0.000200210401089862,0.0,1851,0.00019976957992184907,,323.1718945503235,0.00032658781856298447,563.0
0.0007189782336354256,,0.005918584764003754,167680,1763260382.2037451,0.5103414058685303,-0.37520575523376465,0.00017663683684077114,0.0,1856,0.0001994623598875478,,323.76650524139404,-0.004473826847970486,563.0
0.00025861896574497223,,0.006817184388637543,168832,1763260384.1935034,0.5219591856002808,0.0007221102714538574,410.52264404296875,0.001953125,1868,0.0001987711148103699,,325.7562634944916,0.00647362694144249,563.0
0.0002279132604598999,,0.004413574934005737,169344,1763260385.0474708,0.5587896108627319,6.276369094848633e-05,389.4561462402344,0.0,1873,0.00019846389477606863,,326.610230922699,0.005504626780748367,564.0
,500.0,,169785,1763260385.5078692,,,,,1877,,500.0,327.0706293582916,,
0.0008037388324737549,,-0.0041120946407318115,170752,1763260386.6484551,0.45668116211891174,-0.6501622200012207,0.0001806613290682435,0.0,1886,0.00019761905423365533,,328.21121525764465,-0.002290116623044014,565.0
0.0017565861344337463,,-0.0002100616693496704,171648,1763260387.7214367,0.49794721603393555,-0.18206512928009033,0.00016717135440558195,0.0,1895,0.0001970814191736281,,329.2841968536377,-0.013402603566646576,566.0
1.4385208487510681e-05,,-0.0008045583963394165,172416,1763260388.609099,0.5958552956581116,-0.05072629451751709,0.004911729134619236,0.0,1903,0.00019662058912217617,,330.1718590259552,0.0011086594313383102,567.0
,500.0,,172785,1763260388.9386683,,,,,1906,,500.0,330.5014283657074,,
0.0002292841672897339,,-0.0020486153662204742,173952,1763260390.3661082,0.6186997294425964,0.07776987552642822,0.0056971157900989056,0.0,1918,0.00019569892901927233,,331.9288682937622,-0.0006835348904132843,569.0
0.003049165941774845,,-0.017025737091898918,174208,1763260390.644843,0.4757283329963684,-0.16179394721984863,0.0003910250961780548,0.0078125,1920,0.0001955453190021217,,332.20760321617126,-0.02969338372349739,569.0
0.0006674211472272873,,-0.010996036231517792,176384,1763260393.2683287,0.5257449150085449,0.0004912614822387695,490.5902404785156,0.0,1945,0.00019423963385634124,,334.8310887813568,0.002529747784137726,571.0
0.003371579572558403,,-0.02146594598889351,177792,1763260394.9691808,0.5665913820266724,-0.9376897811889648,0.0016407317016273737,0.001953125,1959,0.00019339477876201272,,336.53194093704224,-0.007163867354393005,573.0
0.001176377758383751,,-0.014605525881052017,179200,1763260397.3714204,0.5144163966178894,-0.14787566661834717,0.007335914298892021,0.0,1973,0.0001925499236676842,,338.93418049812317,0.002531113103032112,573.0
,500.0,,180469,1763260399.3819737,,,,,1985,,500.0,340.9447338581085,,
0.0002902122214436531,,0.006860429421067238,180992,1763260400.5040123,0.4571084678173065,-0.00025022029876708984,316.0223388671875,0.0,1991,0.00019147465354762971,,342.0667724609375,0.006612944416701794,573.0
0.0007639434188604355,,-0.021766960620880127,182144,1763260402.4194973,0.48120471835136414,0.021220088005065918,0.005060654599219561,0.0,2002,0.00019078340847045183,,343.9822573661804,0.002743462100625038,573.0
0.0020511560142040253,,-0.0005122199654579163,182656,1763260403.351036,0.43679529428482056,-0.43339288234710693,0.008432016707956791,0.0,2007,0.00019047618843615055,,344.91379618644714,0.01865566149353981,573.0
4.8043206334114075e-05,,0.0034172870218753815,183552,1763260404.9518359,0.4559292197227478,-5.543231964111328e-05,356.25933837890625,0.0,2016,0.0001899385533761233,,346.5145959854126,-0.003275008872151375,573.0
0.0013669272884726524,,-0.005833901464939117,183936,1763260405.5362818,0.4650287628173828,-0.12665331363677979,0.00012544433411676437,0.0,2019,0.00018970813835039735,,347.09904193878174,-0.006635011173784733,573.0
0.0014501232653856277,,-0.011752553284168243,184448,1763260406.2433183,0.4586770534515381,-0.07554841041564941,0.00016101202345453203,0.0,2024,0.00018940091831609607,,347.8060784339905,-0.013229487463831902,573.0
0.0009895730763673782,,-0.0033530406653881073,184704,1763260406.5584688,0.5034912824630737,-0.14905846118927002,0.005201698746532202,0.0,2027,0.00018924730829894543,,348.12122893333435,-0.016307659447193146,574.0
0.0002321731299161911,,-0.0031841322779655457,184960,1763260406.839563,0.474026620388031,-0.047092318534851074,0.00011120711133116856,0.0,2029,0.0001890936982817948,,348.4023230075836,-0.0008622948080301285,574.0
,500.0,,185469,1763260407.3698227,,,,,2034,,500.0,348.9325828552246,,
0.0004054829478263855,,-0.0006101429462432861,186496,1763260408.6386874,0.46046096086502075,-7.915496826171875e-05,112.99848937988281,0.0,2045,0.00018817203817889094,,350.20144748687744,0.0007746126502752304,575.0
6.572995334863663e-05,,0.0017538852989673615,187136,1763260409.3710632,0.4520096778869629,-0.10802268981933594,0.004424368031322956,0.0,2051,0.00018778801313601434,,350.9338233470917,-0.001429644413292408,576.0
0.00013814400881528854,,0.0022120848298072815,187264,1763260409.5141103,0.46142202615737915,-0.018819451332092285,0.00030449542100541294,0.0,2052,0.00018771120812743902,,351.07687044143677,0.0032183388248085976,576.0
0.0008867774158716202,,0.004043653607368469,189056,1763260411.8702652,0.4195340871810913,-2.5987625122070312e-05,610.1435546875,0.0,2070,0.00018663593800738454,,353.4330253601074,0.000783110037446022,578.0
0.0017892969772219658,,-0.028783977031707764,189696,1763260412.9827807,0.4691874384880066,-0.29845964908599854,0.0053250426426529884,0.001953125,2076,0.00018625191296450794,,354.54554080963135,-0.0058410270139575005,578.0
,500.0,,191469,1763260416.0415077,,,,,2093,,500.0,357.60426783561707,,
7.549580186605453e-05,,-0.0013901442289352417,191488,1763260416.2434626,0.3970108926296234,2.3484230041503906e-05,490.119873046875,0.0,2094,0.00018517665739636868,,357.80622267723083,0.0016277609393000603,577.0
0.0014471495524048805,,-0.0021049976348876953,193920,1763260420.5273113,0.508247435092926,-0.02790975570678711,0.00014918719534762204,0.0,2117,0.0001837173622334376,,362.09007143974304,0.014109264127910137,577.0
0.0009958818554878235,,-0.01360728032886982,196352,1763260425.0544453,0.5022508502006531,-0.2020479440689087,4.79349255328998e-05,0.0,2141,0.0001822580670705065,,366.61720538139343,0.004626058042049408,577.0
0.0021235663443803787,,-0.001956496387720108,196864,1763260425.9984643,0.3916546702384949,-0.6632041931152344,0.00011223047476960346,0.0,2146,0.00018195084703620523,,367.5612244606018,0.003798341378569603,576.0
,500.0,,196969,1763260426.0697434,,,,,2147,,500.0,367.6325035095215,,
0.0002914285287261009,,0.004204005002975464,196992,1763260426.2927477,0.4747622609138489,7.659196853637695e-05,412.85931396484375,0.0,2148,0.0001818740420276299,,367.855507850647,0.005231044255197048,576.0
0.0007134601473808289,,-0.006034620106220245,197760,1763260427.6795728,0.5321248769760132,-0.013985395431518555,0.00013317908451426774,0.0,2155,0.000181413211976178,,369.24233293533325,0.009873634204268456,576.0
,500.0,,199469,1763260430.303809,,,,,2172,,500.0,371.8665690422058,,
9.020604193210602e-05,,-0.0026147179305553436,200832,1763260431.8958826,0.48142996430397034,-0.0814141035079956,9.752799815032631e-05,0.0,2185,0.0001795698917703703,,373.45864272117615,-0.0026398077607154846,578.0
9.84296202659607e-05,,-0.0022867918014526367,201472,1763260432.6627998,0.5609862804412842,2.6226043701171875e-06,323.8585510253906,0.0,2192,0.0001791858667274937,,374.2255599498749,0.00010993517935276031,579.0
2.984795719385147e-05,,-0.00020906329154968262,202112,1763260433.4291456,0.5087841749191284,-0.03709602355957031,0.003247127402573824,0.0,2198,0.0001788018416846171,,374.9919056892395,7.947441190481186e-05,579.0
2.1047890186309814e-06,,0.00036712363362312317,202240,1763260433.5734737,0.5326876640319824,-0.062349796295166016,0.00039897242095321417,0.0,2199,0.00017872503667604178,,375.1362338066101,-1.3237819075584412e-05,579.0
,500.0,,203469,1763260434.986812,,,,,2211,,500.0,376.5495722293854,,
0.0023169610649347305,,0.011775761842727661,203776,1763260435.4096985,0.5295209884643555,-0.3359938859939575,0.00021622409985866398,0.001953125,2214,0.00017780337657313794,,376.9724586009979,0.010425141081213951,581.0
0.00036484934389591217,,-0.0007477384060621262,204416,1763260436.155749,0.5770738124847412,-0.5479927062988281,0.00011559026461327448,0.0,2220,0.00017741935153026134,,377.7185091972351,0.002407422289252281,581.0
8.27135518193245e-05,,-0.0028093457221984863,204672,1763260436.4458601,0.5343593955039978,-0.3923914432525635,0.0037880772724747658,0.0,2223,0.0001772657415131107,,378.008620262146,0.002200608141720295,582.0
0.00015367288142442703,,-0.009265627712011337,204928,1763260436.7261493,0.4544205665588379,-0.27140581607818604,0.00021659518824890256,0.0,2225,0.00017711213149596006,,378.2889094352722,0.0038236351683735847,582.0
,500.0,,204969,1763260436.7565782,,,,,2226,,500.0,378.3193383216858,,
0.0002540508285164833,,-0.0023969560861587524,205056,1763260436.9203184,0.5481240749359131,1.3709068298339844e-05,255.62416076660156,0.0,2227,0.00017703532648738474,,378.48307847976685,0.004605346359312534,582.0
,500.0,,205469,1763260437.3802974,,,,,2231,,500.0,378.94305753707886,,
0.0002949126064777374,,0.002809271216392517,205952,1763260437.957984,0.5693560242652893,-0.09804189205169678,0.00012813294597435743,0.0,2235,0.0001764976914273575,,379.5207440853119,0.0006207935512065887,583.0
,500.0,,206469,1763260438.5642235,,,,,2241,,500.0,380.1269836425781,,
0.000606512650847435,,-0.011325638741254807,207232,1763260439.434999,0.5676248669624329,-0.3079735040664673,0.0005818895297124982,0.0,2248,0.0001757296413416043,,380.997759103775,-0.003223055973649025,584.0
,500.0,,207469,1763260439.621652,,,,,2250,,500.0,381.1844120025635,,
0.00018903426826000214,,-0.0007729455828666687,207744,1763260440.0326269,0.5549020171165466,-0.5165358781814575,0.00039491799543611705,0.0,2253,0.000175422421307303,,381.5953869819641,-0.00029207952320575714,584.0
0.000115247443318367,,-0.003010794520378113,209664,1763260442.1832569,0.5125421285629272,-0.035889267921447754,0.002929109614342451,0.0,2272,0.0001742703461786732,,383.74601697921753,0.0004774872213602066,586.0
,500.0,,210469,1763260443.0113068,,,,,2280,,500.0,384.5740668773651,,
,500.0,,211969,1763260444.7248454,,,,,2295,,500.0,386.2876055240631,,
0.00019590184092521667,,-0.007984191179275513,212352,1763260445.1380734,0.5672290921211243,-0.0040749311447143555,7.167948933783919e-05,0.0,2298,0.0001726574555505067,,386.70083355903625,0.0016715526580810547,589.0
8.291564881801605e-05,,-0.00022447854280471802,213504,1763260446.3958135,0.565540075302124,-6.9141387939453125e-06,264.9508361816406,0.0,2310,0.00017196621047332883,,387.9585735797882,-0.001540081575512886,590.0
0.007424376904964447,,-0.032898806035518646,213760,1763260446.6460094,0.5049142241477966,-0.05155909061431885,0.00019945958047173917,0.01171875,2312,0.0001718126004561782,,388.20876955986023,0.038744062185287476,590.0
0.00028170086443424225,,-0.0016263611614704132,214400,1763260447.3112493,0.5833951234817505,0.3480018377304077,7.064875535434112e-05,0.0,2318,0.0001714285754133016,,388.87400937080383,-0.005871068686246872,591.0
3.9769336581230164e-05,,0.0009834514930844307,214784,1763260447.7407446,0.5998497009277344,0.011732637882232666,0.00016524162492714822,0.0,2322,0.00017119816038757563,,389.3035047054291,0.0020313356071710587,591.0
,500.0,,214969,1763260447.9215956,,,,,2324,,500.0,389.4843556880951,,
,500.0,,215469,1763260448.473285,,,,,2329,,500.0,390.0360450744629,,
,500.0,,216469,1763260449.6121352,,,,,2339,,500.0,391.17489528656006,,
0.00010519847273826599,,-0.00386941060423851,216960,1763260450.153935,0.5690563321113586,-0.16968774795532227,4.64214026578702e-05,0.0,2343,0.00016989247524179518,,391.7166950702667,-0.002462375909090042,593.0
,500.0,,217469,1763260450.6539588,,,,,2348,,500.0,392.21671891212463,,
0.00034011155366897583,,-0.007748333737254143,217984,1763260451.327097,0.5887840986251831,-1.33514404296875e-05,189.09510803222656,0.0,2354,0.00016927803517319262,,392.8898570537567,0.0019270200282335281,594.0
,500.0,,218969,1763260452.3186889,,,,,2363,,500.0,393.8814489841461,,
0.0004206765443086624,,-0.010497475042939186,221568,1763260455.5074327,0.5514862537384033,0.00023543834686279297,365.8110046386719,0.0,2389,0.00016712749493308365,,397.0701928138733,0.00926956720650196,597.0
0.00022215303033590317,,-0.005824834108352661,222080,1763260456.1299274,0.5172945261001587,-2.47955322265625e-05,72.22061920166016,0.0,2394,0.00016682027489878237,,397.6926875114441,0.004642215557396412,598.0
0.00014356058090925217,,-0.00629134476184845,223616,1763260457.8901422,0.545811116695404,-0.23553788661956787,0.0037974868901073933,0.0,2409,0.00016589861479587853,,399.4529023170471,0.0026607001200318336,599.0
0.0009376145899295807,,0.008586429059505463,225408,1763260459.910807,0.5766278505325317,-0.19347631931304932,0.00012978319136891514,0.0,2426,0.00016482334467582405,,401.47356700897217,0.011477505788207054,600.0
3.107171505689621e-05,,-0.0018673017621040344,225792,1763260460.3621514,0.5522390604019165,-0.2070385217666626,0.0001247115433216095,0.0,2430,0.00016459292965009809,,401.92491149902344,-0.0007063103839755058,601.0
0.0009631579741835594,,0.002242952585220337,227712,1763260463.4651167,0.611838698387146,0.08144432306289673,0.000176797533640638,0.0,2449,0.00016344085452146828,,405.02787685394287,-0.0012842165306210518,601.0
,500.0,,229348,1763260465.353902,,,,,2465,,500.0,406.9166622161865,,
6.34416937828064e-05,,0.0028286646120250225,231808,1763260469.667682,0.5753535032272339,-1.6917164325714111,0.006114704068750143,0.0,2491,0.00016098310879897326,,411.23044204711914,-0.0036475379019975662,602.0
0.00046358536928892136,,0.004190392792224884,232064,1763260469.9301414,0.5286567211151123,-5.56201696395874,0.001675933483056724,0.0,2493,0.00016082949878182262,,411.4929015636444,0.006175803951919079,602.0
4.0850602090358734e-05,,-0.0005329474806785583,233344,1763260471.4421875,0.5438496470451355,-0.32823002338409424,0.0002025662688538432,0.0,2506,0.00016006144869606942,,413.0049476623535,-0.0029332218691706657,603.0
1.1808238923549652e-05,,-0.0002998374402523041,234112,1763260472.3037133,0.5538672804832458,-6.92605972290039e-05,347.9626770019531,0.0,2514,0.0001596006186446175,,413.8664734363556,0.00011655781418085098,604.0
0.00028519798070192337,,-0.0067558251321315765,234240,1763260472.4569757,0.5240901112556458,-0.0151442289352417,0.003181483829393983,0.0,2515,0.00015952381363604218,,414.01973581314087,-0.00683410931378603,604.0
0.0002647619694471359,,-0.0009911172091960907,234752,1763260473.024644,0.5198209285736084,0.0436781644821167,0.0034677854273468256,0.0,2520,0.0001592165936017409,,414.58740401268005,-0.0021084006875753403,604.0
,500.0,,236089,1763260474.4509673,,,,,2533,,500.0,416.01372742652893,,
1.8174760043621063e-05,,0.0007452219724655151,236800,1763260475.2834594,0.5126259922981262,0.22652077674865723,0.0035519003868103027,0.0,2540,0.00015798771346453577,,416.84621953964233,0.0010018916800618172,606.0
0.0001750364899635315,,-0.0011419281363487244,237568,1763260476.1163166,0.5549838542938232,0.36467063426971436,8.65682668518275e-05,0.0,2547,0.00015752688341308385,,417.67907667160034,0.0011049844324588776,607.0
0.00016929488629102707,,0.001125197857618332,239872,1763260478.5756524,0.5662792921066284,-0.03024601936340332,0.000207411459996365,0.0,2570,0.0001561443932587281,,420.13841247558594,0.005414479412138462,609.0
0.0008615646511316299,,0.0035329628735780716,240000,1763260478.6933687,0.5355991125106812,-0.11242663860321045,0.00016549439169466496,0.0,2571,0.00015606758825015277,,420.2561287879944,0.00256967730820179,609.0
0.00019014067947864532,,-0.0029124468564987183,240512,1763260479.229637,0.5162672996520996,0.17728078365325928,8.93666292540729e-05,0.0,2576,0.00015576036821585149,,420.7923970222473,-0.005493571981787682,609.0
,500.0,,240589,1763260479.2599347,,,,,2577,,500.0,420.8226947784424,,
3.780052065849304e-05,,0.001484200358390808,243712,1763260482.544038,0.5334307551383972,1.3947486877441406e-05,211.75753784179688,0.0,2608,0.00015384024300146848,,424.10679817199707,-0.0003257282078266144,612.0
0.00019828975200653076,,-0.0021800100803375244,243968,1763260482.8015695,0.5417448282241821,-0.08181595802307129,0.00011539042316144332,0.0,2610,0.00015368663298431784,,424.3643295764923,0.0015985649079084396,612.0
0.0005347039550542831,,-0.005338404327630997,246016,1763260484.9480736,0.5553001761436462,-0.03678739070892334,0.0001200647238874808,0.0,2630,0.00015245775284711272,,426.5108337402344,0.0008193384855985641,614.0
,500.0,,246589,1763260485.660105,,,,,2636,,500.0,427.2228651046753,,
,500.0,,247589,1763260486.7916572,,,,,2646,,500.0,428.35441732406616,,
0.00023152679204940796,,0.004428653046488762,247680,1763260486.9129574,0.5689308047294617,0.00040596723556518555,363.5514221191406,0.0,2647,0.00015145928773563355,,428.47571754455566,0.0071675218641757965,615.0
0.0007658479735255241,,0.004948649555444717,247808,1763260487.0421367,0.5101296901702881,-0.2570074796676636,0.004493647255003452,0.0,2648,0.00015138248272705823,,428.60489678382874,0.008287283591926098,616.0
0.0005887458100914955,,-0.00472373329102993,249856,1763260489.1987436,0.5053399801254272,-0.3584017753601074,0.00012230625725351274,0.0,2668,0.0001501536025898531,,430.76150369644165,-0.005478787235915661,617.0
0.0008444711565971375,,-0.005804216489195824,250368,1763260489.7570806,0.5050740242004395,0.032446861267089844,0.00013416263391263783,0.0,2673,0.00014984639710746706,,431.31984066963196,-0.01350528746843338,618.0
0.00014020130038261414,,-0.0014840513467788696,251392,1763260490.8481693,0.5501376390457153,0.07596451044082642,0.00021200750779826194,0.0,2683,0.0001492319570388645,,432.410929441452,-0.0032778270542621613,619.0
0.0002812761813402176,,0.0016876719892024994,251776,1763260491.245857,0.4797694981098175,-0.14969515800476074,0.0030642682686448097,0.0,2687,0.00014900154201313853,,432.80861711502075,-0.0018603485077619553,619.0
2.9549002647399902e-05,,-0.0013239309191703796,252032,1763260491.5066235,0.508266806602478,-0.1631103754043579,7.505583198508248e-05,0.0,2689,0.0001488479319959879,,433.0693836212158,-0.00038004666566848755,619.0
0.0011242488399147987,,-0.007823064923286438,252288,1763260491.792704,0.5088576674461365,0.07011550664901733,0.003850140841677785,0.0,2692,0.00014869432197883725,,433.355464220047,0.0012295553460717201,619.0
0.000756995752453804,,0.002601906657218933,256384,1763260496.2101526,0.5372343063354492,0.018929898738861084,0.0001468075643060729,0.0,2732,0.000146236561704427,,437.7729127407074,-0.008044013753533363,623.0
0.0009661391377449036,,-0.004992663860321045,258432,1763260498.4433024,0.525639533996582,0.02093106508255005,0.00017491231847088784,0.0,2752,0.00014500768156722188,,440.0060625076294,0.00526064820587635,624.0
5.422346293926239e-05,,0.0010176301002502441,258944,1763260498.994207,0.5203395485877991,-0.21360015869140625,0.00016677824896760285,0.0,2757,0.0001447004615329206,,440.5569670200348,-0.0023011695593595505,625.0
5.600880831480026e-05,,0.001298859715461731,260480,1763260501.0305314,0.4907273054122925,-0.1044914722442627,0.00011922015983145684,0.0,2772,0.00014377880143001676,,442.5932915210724,-0.004282309673726559,625.0
0.0005424041301012039,,-0.000780940055847168,261504,1763260502.1342037,0.5021639466285706,-0.369304895401001,9.335995855508372e-05,0.0,2782,0.0001431643613614142,,443.69696378707886,-0.0010890867561101913,626.0
,500.0,,261589,1763260502.176331,,,,,2783,,500.0,443.7390911579132,,
,500.0,,262589,1763260503.2882774,,,,,2793,,500.0,444.8510375022888,,
0.00036703143268823624,,-0.007823154330253601,265728,1763260506.7909882,0.5605394840240479,0.24379593133926392,0.0026996901724487543,0.0,2824,0.00014062979607842863,,448.3537483215332,0.0007339892908930779,629.0
8.109956979751587e-06,,-0.0012917257845401764,267648,1763260508.9014149,0.548140823841095,0.0001537799835205078,413.0132141113281,0.0,2843,0.00013947772094979882,,450.4641749858856,-0.0004065129905939102,631.0
,500.0,,269089,1763260510.4385614,,,,,2857,,500.0,452.00132155418396,,
0.00034060701727867126,,-0.0017095915973186493,271616,1763260513.1200023,0.5379600524902344,-9.59634780883789e-05,94.30394744873047,0.0,2882,0.00013709678023587912,,454.6827623844147,0.004745684564113617,634.0
0.0004569860175251961,,-0.004842448979616165,272512,1763260514.0280166,0.5443143248558044,0.08374524116516113,0.00013317262346390635,0.0,2890,0.00013655914517585188,,455.5907766819,0.0017113098874688148,634.0
,500.0,,274589,1763260516.2831712,,,,,2911,,500.0,457.8459312915802,,
,500.0,,277089,1763260518.8806624,,,,,2935,,500.0,460.44342255592346,,
0.00015762168914079666,,5.8146193623542786e-05,278528,1763260520.494147,0.5714253783226013,-0.003582477569580078,0.00012700386287178844,0.0,2949,0.00013294930977281183,,462.05690717697144,-0.002255738712847233,639.0
,500.0,,279589,1763260521.5980144,,,,,2960,,500.0,463.1607744693756,,
,500.0,,281089,1763260523.233047,,,,,2975,,500.0,464.7958071231842,,
0.0006520142778754234,,7.338821887969971e-05,282496,1763260524.7987893,0.5880153179168701,0.036269962787628174,0.0003533344133757055,0.0,2989,0.0001305683545069769,,466.3615493774414,-0.0010485602542757988,642.0
8.735153824090958e-05,,-0.00230586901307106,283264,1763260525.6157863,0.6139575242996216,5.21540641784668e-05,380.9594421386719,0.0,2997,0.00013010752445552498,,467.1785464286804,-0.0007637394592165947,642.0
6.168149411678314e-06,,0.0004447251558303833,284672,1763260527.1848128,0.6033928394317627,-0.2419337034225464,0.00020206165208946913,0.0,3011,0.00012926266936119646,,468.74757289886475,0.0007203845307230949,643.0
0.0008137291297316551,,-0.0070489197969436646,288768,1763260531.6697743,0.5833374261856079,0.04769539833068848,0.00017351433052681386,0.0,3051,0.0001268049090867862,,473.23253440856934,0.006067655049264431,646.0
0.0008538644760847092,,0.0073720840737223625,288896,1763260531.8341916,0.5917918682098389,8.177757263183594e-05,308.40142822265625,0.0,3053,0.0001267281040782109,,473.39695167541504,-0.0018684826791286469,646.0
,500.0,,290291,1763260533.287589,,,,,3066,,500.0,474.85034918785095,,
8.231028914451599e-06,,0.0006626695394515991,290688,1763260533.8343065,0.6008539199829102,-0.034673333168029785,0.00011388552229618654,0.0,3070,0.00012565284851007164,,475.39706659317017,-0.001093560829758644,647.0
0.0004967907443642616,,-0.008564526215195656,291968,1763260535.1578336,0.5502662062644958,-0.15063881874084473,0.0037455293349921703,0.0,3083,0.00012488479842431843,,476.7205936908722,0.011269361712038517,648.0
3.641936928033829e-05,,-0.0019143205136060715,293376,1763260536.7343,0.6023166179656982,4.267692565917969e-05,222.2013397216797,0.0,3098,0.0001240399433299899,,478.2970600128174,0.0014226650819182396,649.0
2.878718078136444e-06,,-0.0002334006130695343,293888,1763260537.2537277,0.5997393131256104,3.236532211303711e-05,171.89674377441406,0.0,3103,0.00012373272329568863,,478.81648778915405,8.070934563875198e-05,649.0
0.00024896860122680664,,-0.0025975555181503296,296320,1763260539.7757683,0.593276858329773,-0.039182424545288086,0.0001606634323252365,0.0,3127,0.00012227342813275754,,481.3385283946991,-0.005050744861364365,651.0
0.00017130747437477112,,-0.00015901587903499603,296448,1763260539.9404547,0.5990278720855713,7.337331771850586e-05,340.79974365234375,0.0,3129,0.00012219662312418222,,481.5032148361206,0.0016015395522117615,651.0
0.0034699030220508575,,0.027263320982456207,297728,1763260541.2544696,0.5529060959815979,0.17938017845153809,0.00013151665916666389,0.0,3141,0.00012142857303842902,,482.8172297477722,-0.011172959581017494,652.0
0.0005116378888487816,,-0.005705656483769417,297856,1763260541.408713,0.48870015144348145,1.1324882507324219e-06,256.7193298339844,0.0,3143,0.0001213517680298537,,482.9714732170105,0.0044805267825722694,652.0
0.0004164623096585274,,-0.006777849048376083,298240,1763260541.7928503,0.5704413056373596,-0.18913769721984863,0.00022436771541833878,0.0,3146,0.00012112135300412774,,483.355610370636,0.007192722521722317,652.0
0.001048460602760315,,-0.0003171488642692566,299776,1763260543.4257336,0.5833678245544434,-0.5613970756530762,0.00017727716476656497,0.0,3161,0.0001201996929012239,,484.988493680954,-0.003320777788758278,653.0
5.758367478847504e-05,,-0.004481497220695019,300672,1763260544.363372,0.5418025851249695,-0.01400744915008545,0.0002605814370326698,0.0,3170,0.00011966205784119666,,485.92613220214844,-6.452389061450958e-05,654.0
0.0001906147226691246,,-0.002565518021583557,301952,1763260545.62648,0.5701944828033447,3.445148468017578e-05,644.9401245117188,0.0,3183,0.00011889400775544345,,487.18924021720886,0.008173507638275623,655.0
,17.0,,302360,1763260545.9729433,,,,,3188,,17.0,487.53570342063904,,
0.0005167601630091667,,-0.0017432644963264465,304896,1763260548.298133,0.5531225204467773,0.1705290675163269,0.006202679593116045,0.0,3217,0.00011712749255821109,,489.86089301109314,-0.0019507640972733498,657.0
0.00011171959340572357,,-0.002663657069206238,305536,1763260548.896275,0.5467185378074646,-0.0026689767837524414,0.0005936861853115261,0.0,3224,0.0001167434747912921,,490.45903515815735,0.0014465656131505966,658.0
7.503759115934372e-05,,-0.001198112964630127,307840,1763260550.976889,0.56358802318573,-0.03423440456390381,0.00022489033290185034,0.0,3247,0.00011536098463693634,,492.5396490097046,0.0028236182406544685,660.0
8.713547140359879e-05,,-0.001518450677394867,308096,1763260551.2015467,0.563349187374115,1.1146068572998047e-05,397.1130676269531,0.0,3250,0.0001152073746197857,,492.76430678367615,0.0020316550508141518,660.0
0.00016978010535240173,,-0.005741690285503864,308352,1763260551.422678,0.5562695860862732,-0.08188760280609131,0.0002801831578835845,0.0,3252,0.00011505376460263506,,492.9854381084442,0.002323063090443611,660.0
0.0003274669870734215,,-0.008243944495916367,308608,1763260551.6808534,0.5513551235198975,-4.696846008300781e-05,312.216064453125,0.0,3255,0.00011490015458548442,,493.2436134815216,-0.004028781317174435,661.0
,500.0,,309075,1763260552.044215,,,,,3259,,500.0,493.60697507858276,,
0.00043298210948705673,,0.006065684370696545,310400,1763260553.2796674,0.5723546743392944,-0.04603278636932373,0.0002329079870833084,0.0,3272,0.00011382488446542993,,494.8424274921417,-0.0015340177342295647,662.0
0.00012231897562742233,,-0.0010153651237487793,310656,1763260553.504866,0.5742817521095276,5.0067901611328125e-05,192.0133056640625,0.0,3275,0.00011367127444827929,,495.0676259994507,0.00020451564341783524,662.0
0.0001328820362687111,,-0.003986671566963196,310784,1763260553.6471696,0.5881112217903137,0.09102743864059448,0.004038679413497448,0.0,3276,0.00011359446943970397,,495.20992970466614,-0.0002151457592844963,662.0
0.002910538576543331,,-0.017408546060323715,312832,1763260555.480921,0.5113507509231567,-0.05422616004943848,0.00029257225105538964,0.0,3296,0.00011236558930249885,,497.04368114471436,-0.01866982877254486,664.0
0.00017106253653764725,,0.0020845644176006317,313088,1763260555.7395043,0.5605773329734802,-2.0742416381835938e-05,84.14598083496094,0.0,3299,0.0001122119792853482,,497.3022644519806,-0.00032272469252347946,664.0
,500.0,,317075,1763260559.317257,,,,,3338,,500.0,500.88001704216003,,
7.254444062709808e-05,,-0.000776439905166626,318464,1763260560.5770886,0.5571826696395874,0.03253895044326782,0.00029195769457146525,0.0,3351,0.00010898617620114237,,502.13984870910645,-0.002346273511648178,669.0
,500.0,,319075,1763260561.091828,,,,,3357,,500.0,502.65458822250366,,
