losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/explained_variance,_timestamp,losses/policy_loss,_runtime,charts/episodic_length,_step,losses/old_approx_kl,charts/SPS,charts/learning_rate,charts/episodic_return,losses/clipfrac
,,314338,,,1763260486.6333468,,458.979692697525,500.0,3450,,,,500.0,
1.1191703379154205e-05,37.41905975341797,314368,0.41746658086776733,-5.245208740234375e-06,1763260486.8059392,-0.0005584731698036194,459.15228509902954,,3451,-0.0003789598122239113,690.0,0.000111443929199595,,0.0
0.00044548045843839645,0.0044228737242519855,315520,0.4404182732105255,0.02532351016998291,1763260488.500013,-0.0028541646897792816,460.8463590145111,,3462,-0.008873718790709972,690.0,0.00011075269139837474,,0.0
3.456976264715195e-05,17.272418975830078,316928,0.4397275447845459,-1.8835067749023438e-05,1763260490.475833,-0.0003962721675634384,462.8221788406372,,3476,0.0031936736777424812,690.0,0.00010990783630404621,,0.0
0.00012940820306539536,0.00015050568617880344,317312,0.4372275471687317,-0.01337885856628418,1763260490.950259,0.0024514682590961456,463.2966048717499,,3479,-0.0013661133125424385,690.0,0.00010967742127832025,,0.0
5.748774856328964e-05,0.00033086954499594867,319232,0.52142333984375,-0.031215429306030273,1763260493.5663776,4.176422953605652e-05,465.91272354125977,,3498,0.0011743409559130669,690.0,0.00010852534614969045,,0.0
5.372148007154465e-05,0.00018923751485999674,319744,0.49604475498199463,0.018220245838165283,1763260494.2022462,-0.0010010674595832825,466.5485920906067,,3503,0.0009739017114043236,690.0,0.00010821812611538917,,0.0
1.9641593098640442e-05,0.0002454991335980594,320768,0.472596138715744,-0.04469466209411621,1763260495.5903263,-0.0006513409316539764,467.93667221069336,,3513,0.00027908384799957275,690.0,0.0001076036860467866,,0.0
0.00012816023081541061,72.50769805908203,321920,0.4586673974990845,-3.62396240234375e-05,1763260497.1285555,0.0033172965049743652,469.4749014377594,,3525,0.001458614133298397,691.0,0.00010691244096960872,,0.0
1.8889084458351135e-05,0.00019054939912166446,323200,0.4775855541229248,-0.027649760246276855,1763260498.7917392,5.3822994232177734e-05,471.13808512687683,,3537,0.00020292960107326508,691.0,0.00010614439088385552,,0.0
0.0006377100944519043,150.5548553466797,324864,0.5218466520309448,-1.3709068298339844e-05,1763260500.968478,-0.0013276096433401108,473.3148238658905,,3554,-0.007050633430480957,691.0,0.00010514592577237636,,0.0
0.00011087022721767426,0.0030706380493938923,324992,0.45597320795059204,0.07904940843582153,1763260501.120707,-5.0574541091918945e-05,473.46705293655396,,3555,0.001373225823044777,691.0,0.00010506912803975865,,0.0
0.0003295568749308586,0.00019634573254734278,327168,0.4825162887573242,-0.031491756439208984,1763260503.8896596,-0.0067970603704452515,476.2360055446625,,3576,-0.0012424224987626076,692.0,0.00010376344289397821,,0.0
,,327338,,,1763260504.0621593,,476.4085052013397,500.0,3578,,,,500.0,
0.0003018118441104889,0.00010732745431596413,327680,0.5117521286010742,-0.036536455154418945,1763260504.497889,0.0021568238735198975,476.8442349433899,,3581,0.0013142693787813187,692.0,0.00010345622285967693,,0.0
0.0004020240157842636,217.56918334960938,328448,0.4778212308883667,-3.9458274841308594e-05,1763260505.4152691,-0.0057831332087516785,477.7616150379181,,3589,-0.0011172983795404434,692.0,0.000102995392808225,,0.0
0.00023613404482603073,8.771587371826172,330880,0.4702432453632355,-2.5272369384765625e-05,1763260508.3363526,-0.0023004338145256042,480.6826984882355,,3613,-0.001148252747952938,693.0,0.00010153609764529392,,0.0
,,331838,,,1763260509.4530308,,481.7993767261505,500.0,3622,,,,500.0,
0.0015031220391392708,0.0002643560292199254,333696,0.48733389377593994,0.04063385725021362,1763260511.7436087,-0.0021287724375724792,484.0899546146393,,3640,0.003591368906199932,694.0,9.984638745663688e-05,,0.0
,,335338,,,1763260513.6744115,,486.0207574367523,500.0,3656,,,,500.0,
0.00044657662510871887,0.00024132216640282422,336640,0.4934570789337158,-0.027750611305236816,1763260515.3188746,-0.0037286486476659775,487.6652204990387,,3669,-0.00022194534540176392,695.0,9.807987953536212e-05,,0.0
6.418116390705109e-05,0.00024173637211788446,337664,0.5238960385322571,0.014130890369415283,1763260516.6195602,0.0035830773413181305,488.9659061431885,,3679,-0.0036849677562713623,695.0,9.746543946675956e-05,,0.0
0.0008934084326028824,0.00327244121581316,338048,0.5543286800384521,-0.028090476989746094,1763260517.1130419,-0.009340217337012291,489.45938777923584,,3683,-0.008519637398421764,695.0,9.72350244410336e-05,,0.0
0.0015103938058018684,0.0003947995137423277,338176,0.43077123165130615,0.02802199125289917,1763260517.2630424,-0.012815754860639572,489.60938835144043,,3684,0.006330856122076511,695.0,9.715821943245828e-05,,0.0
1.5352852642536163e-05,147.48529052734375,340864,0.48091742396354675,-5.960464477539062e-07,1763260520.6451364,-0.0009318254888057709,492.991482257843,,3711,0.001003374345600605,696.0,9.554531425237656e-05,,0.0
3.8071535527706146e-05,0.00034962096833623946,341120,0.48703259229660034,-0.0087968111038208,1763260520.9732513,-0.001275617629289627,493.3195972442627,,3713,-0.0002998998388648033,696.0,9.539170423522592e-05,,0.0
,,341338,,,1763260521.1550486,,493.50139451026917,500.0,3715,,,,500.0,
0.0001743864268064499,3.7121715545654297,342912,0.5060247182846069,-1.3589859008789062e-05,1763260523.2733226,-0.003613770008087158,495.61966848373413,,3731,-0.0036651547998189926,696.0,9.431643411517143e-05,,0.0
4.307646304368973e-05,0.0002975191455334425,343296,0.5207487344741821,0.038083672523498535,1763260523.743431,0.00045452266931533813,496.08977699279785,,3734,-0.0017302492633461952,697.0,9.408601908944547e-05,,0.0
0.0005145622417330742,148.26815795898438,345344,0.43362632393836975,-3.337860107421875e-06,1763260526.324401,0.0011759325861930847,498.6707468032837,,3755,0.006519955582916737,697.0,9.285714622819796e-05,,0.0
0.0002903491258621216,90.64424896240234,347392,0.501509964466095,1.6868114471435547e-05,1763260528.8820825,-0.0006406903266906738,501.22842836380005,,3775,-0.006718732416629791,698.0,9.162826609099284e-05,,0.0
,,347838,,,1763260529.4240484,,501.77039432525635,500.0,3779,,,,500.0,
,,350338,,,1763260532.530231,,504.8765769004822,500.0,3804,,,,500.0,
0.0003914516419172287,0.0003394257801119238,350720,0.4831363260746002,-0.009176969528198242,1763260532.9685826,-0.012875832617282867,505.31492853164673,,3807,0.00783335231244564,699.0,8.963133586803451e-05,,0.0
0.00013181846588850021,0.0002847005962394178,354816,0.5292857885360718,-0.0486454963684082,1763260538.121162,-0.003596261143684387,510.4675078392029,,3847,0.004286614246666431,700.0,8.717357559362426e-05,,0.0
7.890630513429642e-05,0.0033789267763495445,358016,0.5552242398262024,0.029615581035614014,1763260542.3240666,-0.003455229103565216,514.6704125404358,,3879,-0.002492566592991352,700.0,8.525345765519887e-05,,0.0
7.4319541454315186e-06,79.37542724609375,358400,0.443145215511322,8.940696716308594e-07,1763260542.8279734,-0.00013076141476631165,515.174319267273,,3883,-0.0002893824130296707,700.0,8.502304262947291e-05,,0.0
3.140699118375778e-05,0.002995104296132922,358528,0.47577470541000366,-0.0002225637435913086,1763260542.979833,-0.0019742995500564575,515.3261787891388,,3884,0.0017435522750020027,700.0,8.494623762089759e-05,,0.0
,,358838,,,1763260543.3208625,,515.6672084331512,500.0,3887,,,,500.0,
0.00016280170530080795,0.0003880480071529746,359296,0.49351823329925537,-0.01842343807220459,1763260543.9013612,-0.0024196431040763855,516.2477071285248,,3891,0.0020801061764359474,700.0,8.448540756944567e-05,,0.0
0.00029301922768354416,95.4344482421875,359936,0.43522191047668457,-1.4662742614746094e-05,1763260544.7093794,-0.004043638706207275,517.0557253360748,,3898,-0.006468691863119602,701.0,8.410138252656907e-05,,0.0
0.00020767562091350555,105.14962768554688,361344,0.5487719774246216,1.1324882507324219e-06,1763260546.502615,-0.0014885030686855316,518.8489608764648,,3912,-0.004476509988307953,701.0,8.325652743224055e-05,,0.0
0.0002266671508550644,0.00039464965811930597,361728,0.49292656779289246,-0.0016983747482299805,1763260546.9630582,0.0005851425230503082,519.3094041347504,,3915,-0.0009794682264328003,701.0,8.302611240651459e-05,,0.0
7.069762796163559e-05,0.003141589928418398,363008,0.4857000708580017,0.004536449909210205,1763260548.5536394,-0.000367896631360054,520.8999853134155,,3928,0.0016466202214360237,701.0,8.225806232076138e-05,,0.0
0.00016994494944810867,0.0003010660002473742,364672,0.47025784850120544,0.04650247097015381,1763260550.6571045,0.0008414704352617264,523.0034503936768,,3944,-0.001781814731657505,702.0,8.125959720928222e-05,,0.0
0.00017163529992103577,0.00046000926522538066,364800,0.4636959433555603,-0.009556055068969727,1763260550.8112657,-3.829598426818848e-06,523.1576116085052,,3945,-0.0023757684975862503,702.0,8.11827922007069e-05,,0.0
,,364838,,,1763260550.844361,,523.1907069683075,500.0,3946,,,,500.0,
0.00030175410211086273,0.00041580834658816457,365696,0.4862782955169678,-0.014291048049926758,1763260551.9384308,-0.001129046082496643,524.2847766876221,,3954,-0.002556208521127701,702.0,8.064516441663727e-05,,0.0
0.00016781408339738846,0.0012008837657049298,366592,0.4887177050113678,0.025816738605499268,1763260553.0537586,0.0028126798570156097,525.4001045227051,,3963,-0.0012922054156661034,702.0,8.010752935661003e-05,,0.0
,,367226,,,1763260553.7339287,,526.0802745819092,388.0,3969,,,,388.0,
5.936063826084137e-05,0.0005269054672680795,368384,0.46184250712394714,-0.013400077819824219,1763260555.2175326,-0.0006112754344940186,527.5638785362244,,3981,-0.0005876515060663223,703.0,7.903225923655555e-05,,0.0
,,368571,,,1763260555.4118454,,527.7581913471222,500.0,3983,,,,500.0,
0.00011241436004638672,217.8688507080078,369920,0.4445580840110779,-9.417533874511719e-06,1763260556.984739,8.649379014968872e-05,529.3310849666595,,3997,8.47596675157547e-05,703.0,7.81105991336517e-05,,0.0
7.104035466909409e-05,0.000604062806814909,372352,0.4653050899505615,0.02719247341156006,1763260559.6467423,-0.0015591755509376526,531.9930882453918,,4020,-0.003546389751136303,704.0,7.665130397072062e-05,,0.0
0.0003517940640449524,0.0006075105629861355,376320,0.43805086612701416,0.1406901478767395,1763260563.7495544,0.0008593536913394928,536.0959002971649,,4059,-0.0053514037281274796,706.0,7.42703559808433e-05,,0.0
7.142219692468643e-05,0.0004844298819079995,379136,0.4722140431404114,0.02746647596359253,1763260566.6758566,-0.002543363720178604,539.0222024917603,,4087,0.00015600677579641342,708.0,7.258064579218626e-05,,0.0
3.666244447231293e-05,0.002742782700806856,379520,0.45077571272850037,0.026254117488861084,1763260567.0287075,-0.0009185895323753357,539.3750534057617,,4091,-0.001758623868227005,708.0,7.23502307664603e-05,,0.0
0.0001724492758512497,163.82937622070312,380928,0.45873790979385376,-1.537799835205078e-05,1763260568.4775748,0.0019618775695562363,540.8239207267761,,4105,-0.001553686335682869,709.0,7.150537567213178e-05,,0.0
,,381375,,,1763260568.8842604,,541.2306063175201,500.0,4109,,,,500.0,
2.077687531709671e-05,221.80075073242188,381952,0.4676779806613922,-1.6450881958007812e-05,1763260569.528211,0.0005328115075826645,541.87455701828,,4115,0.00016887392848730087,709.0,7.089093560352921e-05,,0.0
,,382375,,,1763260569.940357,,542.2867028713226,500.0,4119,,,,500.0,
3.9575621485710144e-05,7.854467868804932,384896,0.419084370136261,-1.1801719665527344e-05,1763260572.558141,0.0003217160701751709,544.9044868946075,,4144,-0.000903937965631485,711.0,6.912442040629685e-05,,0.0
0.0002885321155190468,0.002419885713607073,385536,0.4697987139225006,0.012972652912139893,1763260573.1962752,-0.0002200491726398468,545.5426211357117,,4150,0.004512357525527477,711.0,6.874040263937786e-05,,0.0
,,387375,,,1763260575.0630589,,547.4094047546387,500.0,4168,,,,500.0,
4.2924657464027405e-05,40.286659240722656,388992,0.43338802456855774,-1.1801719665527344e-05,1763260576.754317,0.001003805547952652,549.100662946701,,4184,0.001752542331814766,713.0,6.666666740784422e-05,,0.0
0.00018187426030635834,0.0027661395724862814,390016,0.46327945590019226,0.023296892642974854,1763260577.7211766,0.0006855428218841553,550.0675225257874,,4194,0.00565035454928875,713.0,6.605222733924165e-05,,0.0
0.00012574996799230576,0.0029394496232271194,390528,0.5296480655670166,-0.029714465141296387,1763260578.2077088,-0.005886487662792206,550.5540547370911,,4199,-0.001553771086037159,714.0,6.574500730494037e-05,,0.0
4.199333488941193e-06,0.0027819976676255465,393088,0.49163562059402466,-0.018115878105163574,1763260580.5422518,-0.0015408359467983246,552.8885977268219,,4224,-1.6993843019008636e-05,715.0,6.420890713343397e-05,,0.0
0.00013526249676942825,0.0027754309121519327,393600,0.5034123063087463,-0.061908602714538574,1763260581.004824,0.0012200549244880676,553.3511698246002,,4229,-0.0001865597441792488,715.0,6.390168709913269e-05,,0.0
0.00023349281400442123,0.002755290362983942,395008,0.4447672367095947,-0.0013155937194824219,1763260582.3633673,0.0005524549633264542,554.7097132205963,,4243,-4.724320024251938e-05,716.0,6.305683200480416e-05,,0.0
,,395375,,,1763260582.6272483,,554.9735941886902,500.0,4246,,,,500.0,
2.2405758500099182e-05,4.812877655029297,395904,0.450411319732666,-1.4066696166992188e-05,1763260583.155624,8.917227387428284e-05,555.5019698143005,,4252,-0.0018234886229038239,717.0,6.251920422073454e-05,,0.0
1.6446225345134735e-05,0.0005154500249773264,396160,0.4516464173793793,0.04436773061752319,1763260583.4173577,0.0002330336719751358,555.763703584671,,4254,-0.0019600754603743553,717.0,6.23655942035839e-05,,0.0
2.7903355658054352e-05,0.0005281995981931686,396288,0.5226675271987915,0.021910011768341064,1763260583.5292609,0.0002593398094177246,555.8756067752838,,4255,-0.0013328203931450844,717.0,6.228878919500858e-05,,0.0
0.0001490619033575058,0.0028477292507886887,398080,0.5297879576683044,0.05344188213348389,1763260585.1646893,-0.0001733340322971344,557.5110352039337,,4273,-0.0025622155517339706,718.0,6.121351907495409e-05,,0.0
,,398375,,,1763260585.4345393,,557.780885219574,500.0,4276,,,,500.0,
7.660407572984695e-05,218.11563110351562,398464,0.5388747453689575,-3.4570693969726562e-06,1763260585.5406387,-0.0017360318452119827,557.8869845867157,,4277,-0.002753286622464657,718.0,6.098310404922813e-05,,0.0
4.532746970653534e-06,0.0026044261176139116,398592,0.4885953664779663,-0.02418696880340576,1763260585.6554756,-8.33272933959961e-05,558.0018215179443,,4278,-0.0013033123686909676,718.0,6.090629904065281e-05,,0.0
6.511807441711426e-06,0.0005349525017663836,399872,0.509293794631958,-0.04074382781982422,1763260586.824069,-0.00012923777103424072,559.1704149246216,,4290,0.00037739425897598267,719.0,6.013824895489961e-05,,0.0
4.659406840801239e-06,33.95335388183594,400000,0.47283196449279785,-1.1444091796875e-05,1763260586.9381518,-0.0008241329342126846,559.2844977378845,,4292,-0.00013741571456193924,719.0,6.006144394632429e-05,,0.0
0.00027755554765462875,0.000640274491161108,402304,0.49339309334754944,-0.03876900672912598,1763260589.0438614,-0.006191512569785118,561.3902072906494,,4314,0.0044511063024401665,721.0,5.8678953791968524e-05,,0.0
0.001076393760740757,0.0006964104832150042,402688,0.41054484248161316,0.04720950126647949,1763260589.4061186,-0.01079937070608139,561.7524645328522,,4318,-0.0029857484623789787,721.0,5.844854240422137e-05,,0.0
4.3165870010852814e-05,0.0027847096789628267,405504,0.46467167139053345,-0.0959923267364502,1763260592.0203042,-0.001101568341255188,564.3666501045227,,4346,-0.0031113317236304283,723.0,5.6758832215564325e-05,,0.0
0.0003276439383625984,0.0023746092338114977,407552,0.4174404740333557,0.04211908578872681,1763260593.9415534,-0.006107989698648453,566.2878992557526,,4366,0.002161881886422634,724.0,5.552995571633801e-05,,0.0
7.675029337406158e-06,0.0007449755794368684,408192,0.4697427749633789,-0.009375810623168945,1763260594.516205,6.79846853017807e-05,566.8625509738922,,4372,0.0004062829539179802,724.0,5.514593067346141e-05,,0.0
0.0006045671179890633,0.0007193812634795904,408704,0.4538889229297638,-0.0050089359283447266,1763260595.0124605,-0.009298048913478851,567.3588063716888,,4377,0.0024096211418509483,724.0,5.4838710639160126e-05,,0.0
0.000142708420753479,0.0005411378224380314,408832,0.5062490105628967,-0.03486955165863037,1763260595.1255746,0.0027390625327825546,567.4719204902649,,4378,-0.0013870429247617722,725.0,5.4761905630584806e-05,,0.0
7.841642946004868e-05,0.0006371624185703695,409728,0.4543949067592621,-0.018254876136779785,1763260595.938293,-0.00038580410182476044,568.2846388816833,,4387,-0.0023799939081072807,725.0,5.4224270570557564e-05,,0.0
5.721487104892731e-05,0.0020667242351919413,410624,0.46211034059524536,0.04798215627670288,1763260596.779327,0.001425035297870636,569.1256728172302,,4396,-0.002410709857940674,726.0,5.368663551053032e-05,,0.0
3.124400973320007e-05,0.00269525358453393,412544,0.5025050044059753,0.010646045207977295,1763260598.622672,0.0012910161167383194,570.9690179824829,,4415,-0.0002123601734638214,727.0,5.2534564019879326e-05,,0.0
1.0892748832702637e-05,0.000727565202396363,416768,0.5007815361022949,0.03354990482330322,1763260602.4972792,0.00037762150168418884,574.8436250686646,,4456,-0.0017897449433803558,729.0,4.999999873689376e-05,,0.0
1.4165416359901428e-05,0.0007555715274065733,418176,0.4653571844100952,-0.025418758392333984,1763260603.7908413,-0.001941736787557602,576.1371872425079,,4470,0.00011967495083808899,730.0,4.915514728054404e-05,,0.0
3.7029385566711426e-05,50.259029388427734,418944,0.49415427446365356,-7.152557373046875e-06,1763260604.470901,0.0006383024156093597,576.8172469139099,,4478,0.000748462975025177,730.0,4.869431722909212e-05,,0.0
0.00014722254127264023,0.0008594010141678154,419200,0.512805163860321,-0.039563894271850586,1763260604.7451308,-0.0001224428415298462,577.0914766788483,,4480,-0.003603617660701275,730.0,4.854070721194148e-05,,0.0
,,420375,,,1763260605.8104336,,578.1567795276642,500.0,4492,,,,500.0,
0.00026204902678728104,0.0007819780730642378,420864,0.46914488077163696,0.013363003730773926,1763260606.252181,-0.014549493789672852,578.5985269546509,,4496,0.006698957644402981,731.0,4.754224210046232e-05,,0.0
0.0002705613151192665,3.9259207248687744,420992,0.49007949233055115,-1.2755393981933594e-05,1763260606.3667514,0.0022057536989450455,578.7130973339081,,4498,0.0007045222446322441,732.0,4.7465437091887e-05,,0.0
0.00014370959252119064,0.0007146630086936057,423296,0.4533286690711975,-0.0076857805252075195,1763260608.4815454,-0.0034891944378614426,580.8278913497925,,4520,-0.002499564550817013,733.0,4.608295057551004e-05,,0.0
0.00011002551764249802,71.20945739746094,423424,0.48021718859672546,-1.7881393432617188e-06,1763260608.5956838,-0.0005898904055356979,580.9420297145844,,4522,-0.005807806737720966,733.0,4.600614556693472e-05,,0.0
7.888861000537872e-05,0.000896839308552444,423680,0.49472829699516296,-0.029139399528503418,1763260608.8216124,-0.0031417012214660645,581.1679582595825,,4524,-0.0017977170646190643,733.0,4.585253554978408e-05,,0.0
0.00011525116860866547,0.0007652375497855246,423808,0.4725012481212616,-0.02112102508544922,1763260608.9695485,-0.00040334276854991913,581.3158943653107,,4525,0.003876263275742531,733.0,4.577573054120876e-05,,0.0
2.2708438336849213e-05,0.022517401725053787,423936,0.5077928900718689,3.6954879760742188e-06,1763260609.0867627,-0.0011883918195962906,581.4331085681915,,4527,0.0002898583188652992,733.0,4.569892553263344e-05,,0.0
,,424375,,,1763260609.4481413,,581.7944872379303,500.0,4531,,,,500.0,
4.0988437831401825e-05,0.002175963018089533,424576,0.47817426919937134,-0.0203549861907959,1763260609.6926317,-0.000672653317451477,582.0389776229858,,4533,0.0009907307103276253,734.0,4.531490048975684e-05,,0.0
2.8731301426887512e-06,0.0007648324826732278,424704,0.47796714305877686,0.0059719085693359375,1763260609.810702,-0.0004171784967184067,582.1570479869843,,4534,0.00012970063835382462,734.0,4.523809548118152e-05,,0.0
,,426875,,,1763260611.8499622,,584.1963081359863,500.0,4555,,,,500.0,
0.00017159711569547653,0.002333554904907942,427520,0.4025067687034607,0.04498577117919922,1763260612.5676959,0.0005942285060882568,584.9140417575836,,4562,-0.0027152644470334053,735.0,4.354838529252447e-05,,0.0
2.4381093680858612e-05,3.7574820518493652,428928,0.48269718885421753,-1.4185905456542969e-05,1763260613.9667678,0.0004686061292886734,586.3131136894226,,4576,-0.000583709217607975,736.0,4.2703533836174756e-05,,0.0
0.00017150677740573883,0.0007647726451978087,432768,0.5144374370574951,-0.011917948722839355,1763260617.912168,-0.003121420741081238,590.2585139274597,,4613,-0.007829641923308372,737.0,4.0399387216893956e-05,,0.0
5.470775067806244e-05,0.002499980852007866,434048,0.5169546008110046,0.007152557373046875,1763260619.1342144,-0.0007980410009622574,591.4805603027344,,4626,0.001558847725391388,738.0,3.9631337131140754e-05,,0.0
2.3818574845790863e-05,42.17400360107422,434944,0.49365511536598206,2.1636486053466797e-05,1763260620.0357664,-0.0025891289114952087,592.3821122646332,,4635,0.00037884805351495743,738.0,3.909370207111351e-05,,0.0
3.948155790567398e-05,0.0022932610008865595,435584,0.46123597025871277,-0.015982508659362793,1763260620.6977732,0.0007680989801883698,593.0441191196442,,4641,0.001676051877439022,738.0,3.870967702823691e-05,,0.0
,,435875,,,1763260620.9412026,,593.2875485420227,500.0,4644,,,,500.0,
2.81650573015213e-05,0.001055917120538652,437632,0.5076913237571716,-0.012629389762878418,1763260622.651704,0.0003704279661178589,594.9980499744415,,4661,0.0025394484400749207,739.0,3.7480800529010594e-05,,0.0
3.7272460758686066e-05,0.002512166742235422,439040,0.4675736427307129,-0.005805611610412598,1763260624.0461476,-0.0022480469197034836,596.3924934864044,,4675,0.0030078859999775887,740.0,3.663594543468207e-05,,0.0
2.9754824936389923e-05,0.0009096984285861254,440704,0.4855475127696991,-0.001372694969177246,1763260625.7288785,0.001178450882434845,598.0752243995667,,4691,-0.0017240075394511223,741.0,3.563748032320291e-05,,0.0
6.26901164650917e-05,33.9663200378418,442496,0.47901585698127747,3.337860107421875e-06,1763260627.572958,-0.004466826096177101,599.919303894043,,4709,-0.0005804980173707008,742.0,3.4562210203148425e-05,,0.0
1.6763806343078613e-05,3.792241334915161,442880,0.491762638092041,-1.049041748046875e-05,1763260627.9556339,0.0003442429006099701,600.3019797801971,,4713,0.0024097803980112076,742.0,3.433179881540127e-05,,0.0
7.190555334091187e-05,0.2406814843416214,445440,0.46447062492370605,2.086162567138672e-05,1763260630.5632188,0.0008654408156871796,602.9095647335052,,4738,0.0008071977645158768,743.0,3.2795698643894866e-05,,0.0
3.213062882423401e-06,0.002087234053760767,445568,0.47046902775764465,-0.016236186027526855,1763260630.6887767,-0.00034178048372268677,603.0351226329803,,4739,-0.000620698556303978,743.0,3.2718893635319546e-05,,0.0
0.0001824134960770607,0.0008955742232501507,445824,0.5082945823669434,0.02742713689804077,1763260630.950067,-0.004213318228721619,603.2964129447937,,4741,0.001850656233727932,743.0,3.2565283618168905e-05,,0.0
1.2895092368125916e-05,165.22146606445312,445952,0.5335679054260254,1.0669231414794922e-05,1763260631.0968761,0.0009471029043197632,603.4432220458984,,4743,0.000170927494764328,743.0,3.2488478609593585e-05,,0.0
1.4163553714752197e-05,0.002285101916640997,447104,0.446674644947052,-0.0178605318069458,1763260632.3237245,-5.7034194469451904e-06,604.6700704097748,,4754,-0.0013023950159549713,743.0,3.17972335324157e-05,,0.0
1.3988465070724487e-06,71.02112579345703,448896,0.4802405834197998,-1.2159347534179688e-05,1763260634.2017026,-0.0001673288643360138,606.5480484962463,,4772,0.0002881959080696106,744.0,3.072196705034003e-05,,0.0
,,450365,,,1763260635.6787326,,608.02507853508,500.0,4786,,,,500.0,
2.3422762751579285e-06,1.4580668210983276,450432,0.5133336782455444,1.5497207641601562e-06,1763260635.7814503,-7.463991641998291e-05,608.1277961730957,,4787,-0.0003135101869702339,745.0,2.9800306947436184e-05,,0.0
8.901581168174744e-06,0.0022609569132328033,450560,0.504302978515625,-0.004290580749511719,1763260635.9039488,0.0007684305310249329,608.2502946853638,,4788,-0.00032303668558597565,745.0,2.9723501938860863e-05,,0.0
,,451365,,,1763260636.7015462,,609.0478920936584,500.0,4796,,,,500.0,
2.1357089281082153e-05,0.001079494133591652,451712,0.5009686946868896,0.0060828328132629395,1763260637.0366628,0.0007629990577697754,609.3830087184906,,4799,0.0018198825418949127,745.0,2.9032258680672385e-05,,0.0
,,452365,,,1763260637.6666918,,610.0130376815796,500.0,4806,,,,500.0,
2.864096313714981e-05,0.0010534895118325949,452736,0.4709300696849823,0.0346032977104187,1763260638.0206518,0.0006684530526399612,610.366997718811,,4809,-0.0024923598393797874,746.0,2.8417818612069823e-05,,0.0
1.996569335460663e-05,0.0012219802010804415,453120,0.5330833196640015,-0.017070412635803223,1763260638.375315,-0.0012550917454063892,610.7216608524323,,4813,0.0008949041366577148,746.0,2.8187403586343862e-05,,0.0
8.683651685714722e-06,8.88651180267334,456960,0.45977455377578735,3.8564205169677734e-05,1763260642.1199777,-0.0005588829517364502,614.4663236141205,,4851,-0.0005989782512187958,748.0,2.5883256967063062e-05,,0.0
3.282073885202408e-05,0.001946594100445509,457088,0.43748006224632263,0.09261322021484375,1763260642.2354224,-0.0003285147249698639,614.5817682743073,,4852,-0.002700504846870899,748.0,2.580645195848774e-05,,0.0
3.1118281185626984e-05,0.0009833371732383966,458752,0.49919629096984863,-0.0076024532318115234,1763260643.8396008,0.0001817271113395691,616.1859467029572,,4868,0.0011029867455363274,748.0,2.480798684700858e-05,,0.0
,,459365,,,1763260644.3933315,,616.7396774291992,500.0,4874,,,,500.0,
6.590038537979126e-06,0.0010409057140350342,459776,0.48974066972732544,-0.04798150062561035,1763260644.861058,2.6924535632133484e-05,617.2074038982391,,4878,0.0008749645203351974,749.0,2.419354859739542e-05,,0.0
0.00010057631880044937,0.0012384641449898481,460160,0.48132890462875366,-0.07467854022979736,1763260645.284818,-0.000887017697095871,617.6311638355255,,4882,-2.1862797439098358e-05,749.0,2.396313357166946e-05,,0.0
3.4924596548080444e-07,0.002106941770762205,464000,0.49603620171546936,-0.045894622802734375,1763260649.0937743,-8.602067828178406e-05,621.4401202201843,,4920,-3.198068588972092e-05,751.0,2.165898695238866e-05,,0.0
2.4689361453056335e-06,0.0011379750212654471,465280,0.47179311513900757,-0.004443168640136719,1763260650.373059,-0.0001846998929977417,622.7194049358368,,4932,0.00038972776383161545,751.0,2.0890936866635457e-05,,0.0
,,465365,,,1763260650.4026306,,622.7489764690399,500.0,4933,,,,500.0,
1.1323019862174988e-05,160.49851989746094,465920,0.5167878270149231,7.62939453125e-06,1763260650.9906173,0.0011222045868635178,623.3369631767273,,4939,-0.0005806349217891693,751.0,2.0506911823758855e-05,,0.0
3.5929493606090546e-05,0.0012538348091766238,466688,0.4471786618232727,0.02077627182006836,1763260651.759924,-0.001575307920575142,624.1062698364258,,4946,0.0008976282551884651,752.0,2.0046083591296338e-05,,0.0
,,467331,,,1763260652.3922236,,624.7385694980621,500.0,4953,,,,500.0,
2.2817403078079224e-07,185.76902770996094,467840,0.47290587425231934,1.4483928680419922e-05,1763260652.902392,7.453933358192444e-05,625.2487378120422,,4958,-0.00016159843653440475,752.0,1.9354838514118455e-05,,0.0
2.15042382478714e-06,16.312942504882812,468352,0.5166852474212646,-1.800060272216797e-05,1763260653.3727775,0.00010630860924720764,625.7191233634949,,4963,0.00030231941491365433,752.0,1.9047618479817174e-05,,0.0
3.5045668482780457e-06,0.0011731365229934454,469248,0.5173501968383789,0.1038581132888794,1763260654.2733684,-0.00019750744104385376,626.6197142601013,,4971,-0.00029875990003347397,753.0,1.8509985238779336e-05,,0.0
,,469331,,,1763260654.3010907,,626.6474366188049,500.0,4972,,,,500.0,
1.4426186680793762e-06,50.30111312866211,469888,0.4568389058113098,1.8477439880371094e-05,1763260654.9155297,-0.0002586953341960907,627.261875629425,,4978,-0.00027905870229005814,753.0,1.8125960195902735e-05,,0.0
7.127411663532257e-06,0.0011021767277270555,470272,0.4692610502243042,-0.027431726455688477,1763260655.3078332,-0.0005329512059688568,627.6541790962219,,4981,-0.0007091974839568138,753.0,1.7895545170176774e-05,,0.0
