losses/clipfrac,charts/episodic_length,_runtime,global_step,losses/entropy,losses/old_approx_kl,charts/episodic_return,charts/SPS,losses/value_loss,losses/policy_loss,charts/learning_rate,losses/approx_kl,_step,losses/explained_variance,_timestamp
0.001953125,,477.0420398712158,313728,0.4755248725414276,-0.0012385761365294456,,661.0,8.362194057554007e-05,-0.004121642559766769,0.0001118279542424716,0.000883578322827816,3450,-0.07236611843109131,1763260503.983348
0.0,,477.1955828666687,313856,0.4221940338611603,0.007043837569653988,,661.0,0.00014040138921700418,-0.008364984765648842,0.00011175114923389629,0.0001935148611664772,3451,-0.04026973247528076,1763260504.136891
,500.0,478.46599102020264,314933,,,500.0,,,,,,3462,,1763260505.407299
0.0,,480.4099678993225,316416,0.36749324202537537,-0.000414237380027771,,662.0,0.0003993242862634361,0.00022589601576328278,0.0001102150563383475,1.113303005695343e-05,3476,-0.021660327911376953,1763260507.351276
0.0,,480.7295255661011,316672,0.3935251832008362,0.002069658599793911,,662.0,0.004354179371148348,-3.28943133354187e-05,0.00011006144632119685,5.171913653612137e-05,3479,0.0014749765396118164,1763260507.6708336
0.0,,483.17708349227905,318592,0.4374043345451355,-0.001037001609802246,,663.0,0.005222474690526724,0.0015441924333572388,0.00010890937119256705,0.0003164559602737427,3498,0.0490451455116272,1763260510.1183915
0.0,,483.80921173095703,319104,0.34665530920028687,-0.00269519817084074,,663.0,0.0037888428196310997,-0.002957381308078766,0.00010860215115826577,0.0008492553606629372,3503,0.04898476600646973,1763260510.7505198
0.0,,485.0884487628937,320128,0.3090956211090088,-0.0023106206208467484,,664.0,0.004087778739631176,-0.0008762050420045853,0.00010798771108966321,0.00010272674262523651,3513,-0.040268540382385254,1763260512.0297568
0.0,,486.70414185523987,321408,0.341618150472641,0.0033858157694339752,,664.0,0.00018777728837449104,-0.0010001212358474731,0.00010721966100391,6.428733468055725e-05,3525,-0.011527299880981445,1763260513.6454499
0.0,,488.2281177043915,322560,0.29922598600387573,0.0008747987449169159,,664.0,0.0014302198542281985,0.0009436085820198059,0.00010652841592673212,3.732740879058838e-05,3537,7.152557373046875e-07,1763260515.1694257
0.0,,490.49188446998596,324352,0.3202229142189026,0.029891889542341232,,665.0,0.00039296771865338087,-0.02582671120762825,0.00010545314580667764,0.0029431721195578575,3554,0.14876621961593628,1763260517.4331925
,500.0,490.53911304473877,324433,,,500.0,,,,,,3555,,1763260517.480421
0.0,,493.27507638931274,326528,0.35014277696609497,0.0010537756606936455,,665.0,78.25330352783203,-0.01617296040058136,0.00010414746793685481,0.0004984335973858833,3576,4.476308822631836e-05,1763260520.2163844
0.00390625,,493.61207365989685,326784,0.3267486095428467,0.015350723639130592,,666.0,0.00037405831972137094,-0.003754102624952793,0.00010399385791970417,0.0011658575385808945,3578,-0.01708686351776123,1763260520.5533817
0.0,,493.9288136959076,327040,0.42163702845573425,0.0013594124466180801,,666.0,27.57478141784668,-0.001109011471271515,0.00010384024790255353,0.0004205852746963501,3581,-5.9604644775390625e-06,1763260520.8701217
,500.0,494.92051672935486,327933,,,500.0,,,,,,3589,,1763260521.8618248
0.0,,497.9632349014282,330368,0.3743884265422821,-0.0015837270766496658,,667.0,0.0003226282715331763,-0.005224945954978466,0.0001018433176795952,0.00022337213158607483,3613,-0.027536869049072266,1763260524.904543
0.0,,499.1057229042053,331264,0.3030516803264618,-0.0035388879477977753,,667.0,0.0002317469334229827,-0.0013133510947227478,0.00010130568261956796,0.0002912413328886032,3622,0.1427590250968933,1763260526.047031
0.0,,501.3073945045471,333056,0.38814347982406616,0.0008811214938759804,,668.0,250.93429565429688,9.113550186157227e-05,0.00010023041249951348,0.0003545200452208519,3640,1.7940998077392578e-05,1763260528.2487025
0.0,,503.3780999183655,334720,0.3810896873474121,0.009218416176736355,,668.0,0.0003501539758872241,-0.010071970522403717,9.923194738803431e-05,0.0011795973405241966,3656,-0.055344343185424805,1763260530.319408
0.0,,504.958021402359,336000,0.3556145131587982,0.002623496577143669,,669.0,0.4420790374279022,0.0007689259946346283,9.846390457823873e-05,0.00021905265748500824,3669,-2.5987625122070312e-05,1763260531.8993294
0.0,,506.2260694503784,337024,0.3626163601875305,-0.0018276507034897804,,669.0,41.94715118408203,0.0008821599185466766,9.784946450963616e-05,4.1416846215724945e-05,3679,-6.29425048828125e-05,1763260533.1673775
,500.0,506.7269878387451,337433,,,500.0,,,,,,3683,,1763260533.6682959
0.0,,506.87555980682373,337536,0.4777259826660156,-0.0013117510825395584,,669.0,252.76100158691406,-0.0009431950747966766,9.754224447533488e-05,9.08486545085907e-05,3684,2.5033950805664062e-05,1763260533.8168678
0.0,,510.31163811683655,340352,0.3551137447357178,0.0025298772379755974,,670.0,0.0004395760188344866,0.0011930875480175018,9.585253428667784e-05,0.0003282083198428154,3711,-0.08619236946105957,1763260537.2529461
0.0,,510.5133447647095,340480,0.3696243464946747,-0.0001897718757390976,,670.0,34.0532112121582,-0.0001508072018623352,9.577572927810252e-05,5.546398460865021e-05,3713,-4.076957702636719e-05,1763260537.4546528
0.0,,510.82670402526855,340736,0.3839535415172577,0.0017381170764565468,,670.0,0.00026585953310132027,0.0004798769950866699,9.562211926095188e-05,2.9000453650951385e-05,3715,0.041574180126190186,1763260537.768012
0.0,,512.9915657043457,342400,0.42466476559638977,0.0024242810904979706,,671.0,0.00029974934295751154,-0.0036774594336748123,9.462365414947271e-05,0.00010727532207965851,3731,0.009206116199493408,1763260539.9328737
0.0,,513.3696708679199,342656,0.31936588883399963,0.0022431882098317146,,671.0,0.0035647458862513304,0.000739753246307373,9.447004413232207e-05,0.0007061930373311043,3734,0.030598819255828857,1763260540.310979
0.0,,516.2269785404205,344832,0.3712177276611328,0.0009425198659300804,,671.0,0.00042076909448951483,0.00199311226606369,9.316435898654163e-05,0.00018365774303674698,3755,0.00628662109375,1763260543.1682866
0.0,,518.8998913764954,346880,0.3329090178012848,0.005842895247042179,,672.0,0.0004301721346564591,-0.004764270037412643,9.193548612529412e-05,0.0003810236230492592,3775,0.007540524005889893,1763260545.8411994
0.0,,519.4057648181915,347264,0.3824855387210846,0.005496989004313946,,672.0,0.00034483117633499205,-0.006772744469344616,9.170507109956816e-05,0.00011174101382493973,3779,-0.006056666374206543,1763260546.3470728
0.0,,522.6661231517792,349824,0.35576629638671875,-0.0022692084312438965,,673.0,0.00042170131928287446,-9.46149230003357e-05,9.016897092806175e-05,0.0002499949187040329,3804,-0.06989574432373047,1763260549.6074312
0.0,,522.9999220371246,350080,0.3504563271999359,0.01537536084651947,,673.0,0.00282938196323812,-0.022658292204141617,9.001536091091111e-05,0.0015724766999483109,3807,0.0135040283203125,1763260549.94123
0.0,,528.1260848045349,354176,0.38840946555137634,0.0012834127992391586,,674.0,0.004120430909097195,-0.002282252535223961,8.755760063650087e-05,0.00013408251106739044,3847,-0.02359175682067871,1763260555.0673928
,500.0,531.9202687740326,357433,,,500.0,,,,,,3879,,1763260558.8615768
0.0,,532.4452676773071,357888,0.3794924020767212,-0.004124762490391731,,675.0,0.0003411372017581016,-0.0032003000378608704,8.533026266377419e-05,0.0005099959671497345,3883,-0.02050459384918213,1763260559.3865757
,500.0,532.4746425151825,357933,,,500.0,,,,,,3884,,1763260559.4159505
0.0,,532.844428062439,358272,0.3761279582977295,-0.0009892648085951805,,676.0,0.00045635009882971644,0.0010313969105482101,8.509984763804823e-05,1.9340775907039642e-05,3887,0.06397402286529541,1763260559.785736
0.0,,533.2327542304993,358656,0.4152968227863312,-0.0021554362028837204,,676.0,0.00339874648489058,0.002747148275375366,8.486943261232227e-05,0.00032932497560977936,3891,0.13910168409347534,1763260560.1740623
0.0,,534.0361833572388,359424,0.4369499087333679,0.0016078706830739975,,676.0,0.0004947207635268569,0.0008856058120727539,8.440860256087035e-05,2.82973051071167e-05,3898,0.003946840763092041,1763260560.9774914
0.0,,535.452849149704,360832,0.3832974135875702,-0.007015653885900974,,677.0,0.00042735072202049196,0.0007202103734016418,8.356374746654183e-05,0.0005198298022150993,3912,0.10323101282119751,1763260562.3941572
0.0,,535.6962883472443,361088,0.3290422558784485,-0.0043505094945430756,,677.0,0.003143984591588378,-0.002019505947828293,8.341013744939119e-05,0.00010700523853302002,3915,-0.028032779693603516,1763260562.6375964
,500.0,537.023161649704,362433,,,500.0,,,,,,3928,,1763260563.9644697
0.0,,538.6393389701843,364032,0.3909502923488617,-0.002919764257967472,,679.0,34.8151969909668,-0.0006642937660217285,8.164362225215882e-05,6.158743053674698e-05,3944,-9.059906005859375e-06,1763260565.580647
0.0,,538.7535445690155,364160,0.3685337007045746,-0.0027373339980840683,,679.0,0.0037280824035406113,-0.00855206698179245,8.15668172435835e-05,0.00017047859728336334,3945,0.08436286449432373,1763260565.6948526
0.0,,538.873551607132,364288,0.44901302456855774,-0.0002463012933731079,,679.0,0.0006788141909055412,-0.0034220311790704727,8.149001223500818e-05,5.2167102694511414e-05,3946,0.045181453227996826,1763260565.8148596
0.0,,539.6610851287842,365056,0.3790702521800995,-0.005425148643553257,,680.0,0.004865558817982674,0.008591614663600922,8.102918945951387e-05,0.00012799818068742752,3954,2.0205974578857422e-05,1763260566.6023932
0.0,,540.5613062381744,365952,0.3835696578025818,-0.001649203710258007,,680.0,148.7345733642578,0.0027477629482746124,8.049155439948663e-05,0.00013739895075559616,3963,-8.225440979003906e-06,1763260567.5026143
0.0,,541.1709592342377,366592,0.4370870292186737,-0.00032476987689733505,,681.0,0.003419258398935199,-0.0002789795398712158,8.010752935661003e-05,2.6421621441841125e-06,3969,0.016101360321044922,1763260568.1122673
0.0,,542.4380121231079,367872,0.49161654710769653,0.0018873997032642365,,681.0,0.0006318644736893475,0.0046832263469696045,7.933947927085683e-05,0.00010933727025985718,3981,-0.07176661491394043,1763260569.3793201
0.0,,542.5806107521057,368000,0.3970503509044647,0.0008380571380257607,,681.0,1.0530115365982056,0.00011269748210906982,7.926267426228151e-05,1.12215057015419e-05,3983,-6.67572021484375e-06,1763260569.5219188
,500.0,544.0196402072906,369433,,,500.0,,,,,,3997,,1763260570.9609482
0.0,,546.4125187397003,371840,0.40000119805336,-0.00016481149941682816,,684.0,0.0005451050819829106,-0.0015388764441013336,7.69585240050219e-05,7.857568562030792e-06,4020,0.029971301555633545,1763260573.3538268
0.0,,550.4560520648956,375808,0.3857802748680115,0.004762191325426102,,686.0,0.0005861155223101377,0.005820155143737793,7.457757601514459e-05,0.0011798534542322159,4059,0.039459049701690674,1763260577.39736
0.0,,553.0641634464264,378624,0.38409683108329773,0.0002622324973344803,,688.0,0.0035762072075158358,-0.00024329498410224915,7.288786582648754e-05,2.1141022443771362e-06,4087,0.011557579040527344,1763260580.0054715
0.0,,553.4407284259796,379008,0.432461142539978,-0.006848557852208614,,688.0,181.7974853515625,-0.008527040481567383,7.265745080076158e-05,0.00041246507316827774,4091,-3.814697265625e-06,1763260580.3820364
,500.0,554.7438449859619,380433,,,500.0,,,,,,4105,,1763260581.685153
0.0,,555.1974115371704,380928,0.39605581760406494,-0.006072544492781162,,689.0,0.0005211280076764524,-0.0008844584226608276,7.150537567213178e-05,0.00021137017756700516,4109,-0.07402217388153076,1763260582.1387196
0.0,,555.6948552131653,381440,0.38086599111557007,-0.0014646481722593307,,690.0,149.44381713867188,0.003646561875939369,7.11981556378305e-05,2.7185305953025818e-05,4115,2.0265579223632812e-06,1763260582.6361632
,500.0,556.0695171356201,381933,,,500.0,,,,,,4119,,1763260583.0108252
,500.0,558.5249691009521,384433,,,500.0,,,,,,4144,,1763260585.4662771
0.0,,559.0979099273682,385024,0.42402538657188416,0.0011256672441959381,,692.0,8.19507884979248,0.000742720440030098,6.904762267367914e-05,8.386373519897461e-05,4150,3.999471664428711e-05,1763260586.039218
,500.0,560.7877020835876,386933,,,500.0,,,,,,4168,,1763260587.72901
0.0,,562.2844526767731,388480,0.4621853232383728,0.0007573291659355164,,694.0,57.95893859863281,0.001042090356349945,6.69738874421455e-05,8.922070264816284e-06,4184,-8.940696716308594e-06,1763260589.2257607
0.0,,563.2285132408142,389504,0.370158314704895,0.0014174478128552437,,695.0,253.5560760498047,-0.0019668415188789368,6.635944737354293e-05,8.865166455507278e-05,4194,2.7298927307128906e-05,1763260590.1698213
0.0,,563.6820244789124,390016,0.46953919529914856,-0.0038540465757250786,,695.0,147.21372985839844,-0.0006435494869947433,6.605222733924165e-05,0.00021027866750955582,4199,1.1265277862548828e-05,1763260590.6233325
0.0,,566.0555574893951,392576,0.3962092101573944,-0.001284504309296608,,697.0,0.0031269926112145185,-0.0003077685832977295,6.451612716773525e-05,1.4452263712882996e-05,4224,-0.002239704132080078,1763260592.9968655
0.0,,566.5117433071136,393088,0.40853098034858704,-0.005125708878040314,,697.0,0.003263013670220971,0.0011287368834018707,6.420890713343397e-05,6.332620978355408e-05,4229,-0.04849886894226074,1763260593.4530513
0.0,,567.8022062778473,394496,0.43767911195755005,-0.0007679956033825874,,698.0,148.4437255859375,-0.0007009375840425491,6.336405203910545e-05,3.3161602914333344e-05,4243,-7.033348083496094e-06,1763260594.7435143
0.0,,568.1953999996185,394880,0.3816301226615906,-0.0005071535706520081,,698.0,0.0006972688715904951,0.002150416374206543,6.313363701337948e-05,7.125549018383026e-05,4246,-0.005847573280334473,1763260595.136708
,500.0,568.661413192749,395433,,,500.0,,,,,,4252,,1763260595.6027212
0.0,,568.8742775917053,395648,0.3802793622016907,-0.0015825536102056503,,699.0,0.003118378110229969,-0.00020219385623931885,6.267281423788518e-05,5.6726858019828796e-05,4254,-0.01784384250640869,1763260595.8155856
0.0,,568.9986689090729,395776,0.41894227266311646,-0.002005922608077526,,699.0,0.0010099615901708603,-0.006326686590909958,6.259600922930986e-05,0.000750160776078701,4255,0.2725767493247986,1763260595.939977
0.0,,570.6708369255066,397568,0.40718162059783936,-0.0002632848918437958,,700.0,0.0035807634703814983,0.0006389506161212921,6.152073910925537e-05,1.0874122381210327e-05,4273,-0.0465540885925293,1763260597.612145
,500.0,570.9373285770416,397933,,,500.0,,,,,,4276,,1763260597.8786366
0.0,,571.0212054252625,397952,0.37312790751457214,0.003488989546895027,,700.0,104.80218505859375,0.0007059276103973389,6.129032408352941e-05,0.00010768696665763855,4277,-2.3365020751953125e-05,1763260597.9625134
0.0,,571.147481918335,398080,0.4414840340614319,-0.0035350536927580833,,700.0,0.0028128204867243767,-0.0006638839840888977,6.121351907495409e-05,0.00010928045958280563,4278,0.08196717500686646,1763260598.08879
0.0,,572.3518550395966,399360,0.37127041816711426,-0.007041526027023792,,701.0,0.0008023171103559434,-0.0007824040949344635,6.044546898920089e-05,0.00024197716265916824,4290,-0.004919171333312988,1763260599.293163
0.0,,572.4727487564087,399488,0.37396639585494995,0.007548964582383633,,701.0,73.14946746826172,0.010249689221382141,6.036866398062557e-05,0.0003496045246720314,4292,3.069639205932617e-05,1763260599.4140568
0.0,,574.582329750061,401792,0.4044293463230133,-0.0016641337424516678,,702.0,0.0007140485104173422,-0.006269775331020355,5.8986173826269805e-05,0.0006482973694801331,4314,0.08819848299026489,1763260601.5236378
0.0,,574.92058634758,402176,0.40000611543655396,-0.004071276634931564,,703.0,0.0030968959908932447,-0.013625450432300568,5.8755758800543845e-05,0.00036613456904888153,4318,0.11238551139831543,1763260601.8618944
0.0,,577.5431427955627,404992,0.49962717294692993,-0.0007709627971053123,,704.0,41.85663604736328,-0.001905728131532669,5.7066052249865606e-05,2.1998770534992218e-05,4346,-2.562999725341797e-05,1763260604.4844508
0.0,,579.428548336029,407040,0.4418136477470398,0.0004955576732754707,,706.0,74.34527587890625,-0.0005751103162765503,5.583717211266048e-05,7.874332368373871e-06,4366,-1.537799835205078e-05,1763260606.3698564
0.0,,580.0285885334015,407680,0.43957287073135376,0.000902208499610424,,706.0,0.00257272832095623,0.0011220648884773254,5.545315070776269e-05,2.0029954612255096e-05,4372,-0.03102254867553711,1763260606.9698966
0.0,,580.4846336841583,408192,0.4793184995651245,0.0009921817108988762,,706.0,0.0006113743293099105,0.0002254825085401535,5.514593067346141e-05,7.461477071046829e-05,4377,-0.008668661117553711,1763260607.4259417
0.0,,580.5954859256744,408320,0.43280211091041565,1.4885328710079193e-05,,706.0,0.0005274380091577768,0.00020675454288721085,5.506912566488609e-05,3.252644091844559e-05,4378,-0.01638948917388916,1763260607.536794
0.0,,581.4486513137817,409216,0.41164788603782654,-0.0024998988956212997,,707.0,0.0009894678369164467,-0.0009476784616708755,5.4531490604858845e-05,9.605474770069122e-05,4387,0.0015137791633605957,1763260608.3899593
0.0,,582.2779664993286,410112,0.38035333156585693,-0.0024229073897004128,,707.0,0.003024996956810355,0.0024529173970222473,5.3993855544831604e-05,0.00022567715495824814,4396,-0.04911684989929199,1763260609.2192745
0.0,,584.1205217838287,412032,0.40729713439941406,0.0011546490713953972,,708.0,87.43685150146484,0.001849990338087082,5.28417804162018e-05,0.00012452248483896255,4415,1.1920928955078125e-07,1763260611.0618298
0.0,,588.4818727970123,416256,0.44174638390541077,0.004694745875895023,,710.0,0.0007406629156321287,-0.00028797052800655365,5.030721877119504e-05,0.000431000255048275,4456,-0.013214945793151855,1763260615.4231808
0.0,,589.9609944820404,417664,0.31401631236076355,0.002061201259493828,,711.0,0.0011399757349863648,-0.004335429519414902,4.9462367314845324e-05,0.00010266527533531189,4470,-0.05051004886627197,1763260616.9023025
0.0,,590.7913887500763,418432,0.45036575198173523,-8.20159912109375e-05,,711.0,0.00266824197024107,0.0001593213528394699,4.90015372633934e-05,3.209337592124939e-06,4478,-0.03316974639892578,1763260617.7326968
0.0,,591.0532290935516,418688,0.43360382318496704,-0.00033923517912626266,,711.0,0.000772724743001163,-8.008629083633423e-05,4.884792724624276e-05,3.0259601771831512e-05,4480,0.11641007661819458,1763260617.994537
0.0,,592.1485326290131,419840,0.387462854385376,-0.0002036774531006813,,712.0,0.2671016752719879,0.00049571692943573,4.815668216906488e-05,6.013549864292145e-06,4492,-1.4781951904296875e-05,1763260619.0898407
,500.0,592.572348356247,420301,,,500.0,,,,,,4496,,1763260619.5136564
0.0,,592.7778272628784,420480,0.4384726881980896,0.002370459958910942,,712.0,0.0025337671395391226,0.000956222414970398,4.777265712618828e-05,3.4905970096588135e-05,4498,0.014592528343200684,1763260619.7191353
0.0,,595.0130002498627,422784,0.41277042031288147,-0.00431301724165678,,714.0,0.00076133175753057,-0.0009195879101753235,4.639017060981132e-05,8.133891969919205e-05,4520,-0.03250932693481445,1763260621.9543083
0.0,,595.1270062923431,422912,0.4032764136791229,0.0009496603161096573,,714.0,61.684635162353516,-0.0032418370246887207,4.6313365601236e-05,0.00010779872536659241,4522,5.0902366638183594e-05,1763260622.0683143
0.0,,595.3724887371063,423168,0.4066549241542816,0.0016644764691591263,,714.0,0.0008901352412067354,0.0002468228340148926,4.615975558408536e-05,3.246031701564789e-05,4524,0.12049150466918945,1763260622.3137968
0.0,,595.491780757904,423296,0.41687995195388794,-0.001751655712723732,,714.0,0.0008840762311592698,0.00016205757856369019,4.608295057551004e-05,0.00012169405817985535,4525,0.025256454944610596,1763260622.4330888
0.0,,595.6280424594879,423424,0.35424596071243286,-0.00040228012949228287,,714.0,24.049070358276367,-6.140023469924927e-05,4.600614556693472e-05,2.9738061130046844e-05,4527,2.1636486053466797e-05,1763260622.5693505
0.0,,596.0136616230011,423808,0.3915006220340729,0.0031482186168432236,,714.0,95.11735534667969,0.0013024862855672836,4.577573054120876e-05,9.361468255519867e-05,4531,-1.0848045349121094e-05,1763260622.9549696
0.0,,596.2595989704132,424064,0.4057168662548065,7.420312613248825e-05,,714.0,0.0011289891554042697,-0.0002666544169187546,4.562212052405812e-05,1.844950020313263e-06,4533,-0.062059640884399414,1763260623.200907
0.0,,596.371812582016,424192,0.3874604403972626,-0.0002663498744368553,,714.0,0.0008624333422631025,-0.010193973779678345,4.55453155154828e-05,0.000228063203394413,4534,0.16093659400939941,1763260623.3131206
,500.0,598.3890295028687,426301,,,500.0,,,,,,4555,,1763260625.3303375
0.0,,599.1410195827484,427008,0.4051169157028198,-3.797374665737152e-05,,716.0,0.002565502654761076,-1.9375234842300415e-05,4.385560532682575e-05,2.3096799850463867e-07,4562,0.046967387199401855,1763260626.0823276
0.0,,600.5296947956085,428416,0.36280059814453125,-0.001035219058394432,,716.0,219.743896484375,-0.0020171552896499634,4.301075387047604e-05,0.00016121752560138702,4576,9.894371032714844e-06,1763260627.4710028
0.0,,604.3932032585144,432256,0.38699543476104736,0.004621644504368305,,718.0,0.0009096658905036747,-0.0056545548141002655,4.070660361321643e-05,0.00020207930356264114,4613,-0.06396806240081787,1763260631.3345113
0.0,,605.700297832489,433536,0.41122981905937195,-0.00016808975487947464,,719.0,0.002308648545295,0.00229572132229805,3.9938557165442035e-05,7.475260645151138e-05,4626,-0.0089874267578125,1763260632.6416059
0.0,,606.6410579681396,434432,0.3899557590484619,-0.0007032714784145355,,719.0,0.0022063665091991425,-7.423199713230133e-05,3.940092210541479e-05,4.533678293228149e-06,4635,-0.05906856060028076,1763260633.582366
0.0,,607.2226126194,435072,0.4474835693836212,0.0002073049545288086,,720.0,0.0010184419807046652,-0.0011498555541038513,3.901689706253819e-05,3.4961849451065063e-06,4641,-0.049661874771118164,1763260634.1639206
0.0,,607.5120847225189,435328,0.41331154108047485,-0.0001975344493985176,,720.0,74.76636505126953,-0.00011380203068256378,3.886328704538755e-05,1.0096468031406403e-05,4644,-2.562999725341797e-05,1763260634.4533927
0.0,,609.37499833107,437120,0.39262980222702026,0.002584083005785942,,720.0,0.0010070877615362406,-0.00018592551350593567,3.778801692533307e-05,3.131106495857239e-05,4661,-0.001080155372619629,1763260636.3163064
0.0,,610.8551483154297,438528,0.4517196714878082,-8.689146488904953e-05,,721.0,0.002371670212596655,-0.0012982096523046494,3.694316546898335e-05,2.504047006368637e-05,4675,0.04049575328826904,1763260637.7964563
0.0,,612.484911441803,440192,0.40463441610336304,-0.00197487510740757,,722.0,0.0010083168745040894,-0.005550749599933624,3.594470035750419e-05,4.3995678424835205e-05,4691,0.04418832063674927,1763260639.4262195
0.0,,614.2664778232574,441984,0.4367925226688385,0.0008646668866276741,,723.0,0.0023954063653945923,-0.0016279811970889568,3.4869430237449706e-05,9.31592658162117e-05,4709,0.002254784107208252,1763260641.2077858
0.0,,614.6352813243866,442368,0.39545536041259766,8.731335401535034e-05,,723.0,50.60430908203125,0.0002502128481864929,3.4639015211723745e-05,1.1492520570755005e-06,4713,1.3470649719238281e-05,1763260641.5765893
0.0,,617.2583949565887,444928,0.4151202142238617,0.0012721782550215721,,724.0,0.0014089231844991446,-0.0005463026463985443,3.310291867819615e-05,3.878958523273468e-06,4738,-1.0609626770019531e-05,1763260644.199703
0.0,,617.3707723617554,445056,0.37933778762817383,0.0013096854090690613,,724.0,0.0010795977432280779,-0.00381513312458992,3.302611366962083e-05,7.465854287147522e-05,4739,-0.005874276161193848,1763260644.3120804
,500.0,617.54887342453,445301,,,500.0,,,,,,4741,,1763260644.4901814
0.0,,617.7738602161407,445440,0.47789886593818665,0.000539638102054596,,724.0,0.0020871551241725683,-1.9589439034461975e-05,3.2795698643894866e-05,2.8442591428756714e-06,4743,-0.025706768035888672,1763260644.7151682
0.0,,618.9758443832397,446592,0.3298536539077759,8.590053766965866e-05,,724.0,0.0010613752529025078,-0.00038614310324192047,3.2104453566716984e-05,6.749294698238373e-06,4754,-0.030285000801086426,1763260645.9171524
0.0,,620.7280054092407,448384,0.30348455905914307,0.00041664019227027893,,725.0,0.012176497839391232,0.00016325153410434723,3.102918708464131e-05,3.4570693969726562e-06,4772,0.0001220703125,1763260647.6693134
,500.0,622.1191654205322,449801,,,500.0,,,,,,4786,,1763260649.0604734
0.0,,622.2327008247375,449920,0.38546404242515564,0.00021659769117832184,,726.0,0.0030163193587213755,-9.234994649887085e-06,3.0107526981737465e-05,3.4477561712265015e-06,4787,-2.86102294921875e-06,1763260649.1740088
0.0,,622.3571045398712,450048,0.33939582109451294,0.00045741815119981766,,726.0,0.002106380183249712,-0.0021557509899139404,3.0030721973162144e-05,7.777474820613861e-06,4788,0.21502548456192017,1763260649.2984126
0.0,,623.0924289226532,450816,0.4290260374546051,-4.525482654571533e-05,,726.0,24.10495948791504,-1.2375414371490479e-05,2.9569891921710223e-05,2.6810914278030396e-05,4796,2.4378299713134766e-05,1763260650.033737
0.0,,623.4320650100708,451200,0.33882659673690796,0.00013077259063720703,,727.0,0.0010350447846576571,-0.0027107074856758118,2.9339476895984262e-05,1.5050172805786133e-05,4799,0.06874281167984009,1763260650.373373
0.0,,624.0493326187134,451840,0.3530721664428711,-0.00030340254306793213,,727.0,167.49554443359375,0.0001989603042602539,2.8955453672097065e-05,7.875263690948486e-06,4806,-3.540515899658203e-05,1763260650.9906406
0.0,,624.3922257423401,452224,0.40189623832702637,0.0007600858807563782,,727.0,0.0009439173154532909,-0.0001650601625442505,2.8725038646371104e-05,3.139115869998932e-05,4809,-0.018342137336730957,1763260651.3335338
0.0,,624.8126623630524,452608,0.32858413457870483,0.0075655533000826836,,727.0,0.0011674327543005347,-0.015769362449645996,2.8494623620645143e-05,0.000489882193505764,4813,0.23618119955062866,1763260651.7539704
0.0,,628.4876997470856,456448,0.41101884841918945,0.00012665055692195892,,729.0,0.0020796465687453747,-0.0002088584005832672,2.6190477001364343e-05,5.4407864809036255e-06,4851,0.019881606101989746,1763260655.4290078
0.0,,628.6000258922577,456576,0.4135236144065857,0.0014785397797822952,,729.0,0.0011568168411031365,0.0001685023307800293,2.6113671992789023e-05,8.03731381893158e-06,4852,0.1327875256538391,1763260655.541334
0.0,,630.3035945892334,458240,0.4542091190814972,-0.0006958013400435448,,730.0,0.0010722990846261382,4.346668720245361e-05,2.511520688130986e-05,1.6544945538043976e-05,4868,-0.03679990768432617,1763260657.2449026
,500.0,630.8066883087158,458801,,,500.0,,,,,,4874,,1763260657.7479963
0.0,,631.3182361125946,459264,0.35830968618392944,-0.004387921653687954,,730.0,0.0011360663920640945,-0.004756104201078415,2.45007686316967e-05,0.00011649075895547867,4878,0.11988002061843872,1763260658.2595441
0.0,,631.6739149093628,459648,0.454120010137558,0.00036262720823287964,,731.0,0.001252503483556211,-2.302229404449463e-05,2.427035360597074e-05,3.0858442187309265e-05,4882,0.0879623293876648,1763260658.615223
0.0,,635.4125618934631,463488,0.39456093311309814,0.0002817157655954361,,732.0,0.0019326780457049608,-0.000133587047457695,2.1966205167700537e-05,1.0468065738677979e-06,4920,-0.04935741424560547,1763260662.35387
0.0,,636.6136741638184,464768,0.3997684717178345,0.0007525039836764336,,733.0,0.001166517031379044,-0.0015452709048986435,2.1198156900936738e-05,2.8065405786037445e-05,4932,-0.07777655124664307,1763260663.5549822
,500.0,636.6588795185089,464801,,,500.0,,,,,,4933,,1763260663.6001875
0.0,,637.2313182353973,465408,0.3679039180278778,-4.759058356285095e-05,,733.0,74.60131072998047,-5.1466748118400574e-05,2.0814131858060136e-05,5.736947059631348e-06,4939,1.3887882232666016e-05,1763260664.1726263
0.0,,637.975510597229,466176,0.3400472104549408,0.0002704579383134842,,734.0,0.0012256327318027616,-0.00017495453357696533,2.0353301806608215e-05,8.152797818183899e-06,4946,-0.04083454608917236,1763260664.9168186
0.0,,638.5468347072601,466816,0.41311872005462646,-0.0009605716913938522,,734.0,105.91449737548828,-0.0027818623930215836,1.9969278582721017e-05,3.614090383052826e-05,4953,-1.2278556823730469e-05,1763260665.4881427
0.0,,639.0404596328735,467328,0.40291792154312134,0.00014105811715126038,,734.0,34.10320281982422,-0.0009672343730926514,1.9662058548419736e-05,4.708766937255859e-06,4958,-8.940696716308594e-06,1763260665.9817677
0.0,,639.4975943565369,467840,0.4504309892654419,0.0009536333382129669,,734.0,181.792724609375,-0.0031288545578718185,1.9354838514118455e-05,2.8012320399284363e-05,4963,3.737211227416992e-05,1763260666.4389024
