_step,losses/clipfrac,losses/explained_variance,losses/value_loss,global_step,losses/old_approx_kl,losses/entropy,_runtime,losses/policy_loss,losses/approx_kl,charts/learning_rate,_timestamp,charts/episodic_return,charts/SPS,charts/episodic_length
3555,0.0,-1.2636184692382812e-05,217.63995361328125,327296,-0.0036368556320667267,0.20607870817184448,467.0961091518402,-0.014810550957918167,0.0010378025472164154,0.00010368663788540289,1763260494.3147302,,705.0,
3576,0.0,-0.029840826988220215,0.002798230852931738,329472,0.007256436161696911,0.17511291801929474,469.9481496810913,0.0010086819529533386,0.0007011285051703453,0.00010238095273962244,1763260497.1667707,,705.0,
3578,0.0,-0.04518580436706543,0.0007291982183232903,329728,0.007783905602991581,0.2885454595088959,470.26286220550537,-0.008207127451896667,0.0017690705135464668,0.0001022273427224718,1763260497.4814832,,705.0,
3581,0.0,0.036261677742004395,0.002602973021566868,329984,0.002822442911565304,0.25634822249412537,470.6177775859833,-0.0004885941743850708,5.851220339536667e-05,0.00010207373270532116,1763260497.8363986,,705.0,
3589,,,,330753,,,471.6407527923584,,,,1763260498.8593738,500.0,,500.0
3613,,,,333253,,,474.74175357818604,,,,1763260501.9603746,500.0,,500.0
3622,0.0,-0.031202316284179688,0.0005967456963844597,334208,0.005665230564773083,0.36199748516082764,475.99761414527893,-0.005165833979845047,0.00012868177145719528,9.95391674223356e-05,1763260503.2162352,,706.0,
3640,0.017578125,-0.04996371269226074,0.0032084418926388025,336000,0.017319828271865845,0.2552611529827118,478.2403585910797,5.1738694310188293e-05,0.002686508931219578,9.846390457823873e-05,1763260505.4589796,,707.0,
3656,0.0,-0.03293049335479736,0.0007480846252292395,337664,0.011397605761885643,0.25571298599243164,480.30234456062317,0.0001581348478794098,0.0007731504738330841,9.746543946675956e-05,1763260507.5209656,,707.0,
3669,0.0,-0.03202533721923828,0.004216460511088371,338944,0.008374055847525597,0.3268173635005951,481.8904447555542,0.011233847588300705,0.0009013880044221878,9.669738938100636e-05,1763260509.1090658,,707.0,
3679,0.0,0.005009949207305908,0.003715170081704855,339968,0.0033373311161994934,0.31974875926971436,483.1982593536377,-0.002837054431438446,0.0014603715389966965,9.60829493124038e-05,1763260510.4168804,,707.0,
3683,0.0,-1.5497207641601562e-05,75.99065399169922,340352,-0.0008088340982794762,0.2748177945613861,483.66321325302124,-0.00033428240567445755,1.3569369912147522e-06,9.585253428667784e-05,1763260510.8818343,,708.0,
3684,0.00390625,-0.011718511581420898,0.0039048129692673683,340480,-0.004439259879291058,0.2905906140804291,483.80451464653015,-0.014266515150666237,0.0035236096009612083,9.577572927810252e-05,1763260511.0231357,,708.0,
3711,,,,343253,,,487.26578068733215,,,,1763260514.4844017,500.0,,500.0
3713,0.0,-0.029459357261657715,0.0038962368853390217,343424,0.006312873214483261,0.27013230323791504,487.5584273338318,0.0002857483923435211,0.0005386453121900558,9.400921408087015e-05,1763260514.7770483,,708.0,
3715,0.009765625,0.015701711177825928,0.0005502510466612875,343680,0.0031027747318148613,0.1674845665693283,487.85952138900757,0.0008529834449291229,0.0010145632550120354,9.385560406371951e-05,1763260515.0781424,,708.0,
3731,,,,345253,,,489.84423780441284,,,,1763260517.0628588,500.0,,500.0
3734,0.001953125,-0.014430999755859375,0.00043755784281529486,345600,0.005966114811599255,0.328351229429245,490.31581830978394,-0.0002230517566204071,0.00378315057605505,9.270353621104732e-05,1763260517.5344393,,709.0,
3755,,,,347753,,,492.94512033462524,,,,1763260520.1637414,500.0,,500.0
3775,,,,349753,,,495.5899872779846,,,,1763260522.8086083,500.0,,500.0
3779,0.0,-0.013155102729797363,0.0006277069333009422,350208,0.004487474448978901,0.32875773310661316,496.2224452495575,-0.000901317223906517,0.00029458198696374893,8.993855590233579e-05,1763260523.4410663,,710.0,
3804,,,,352753,,,499.40232849121094,,,,1763260526.6209495,500.0,,500.0
3807,0.0,0.01676076650619507,0.0003370168851688504,353024,0.0009370427578687668,0.25851619243621826,499.8480622768402,-0.0012193210422992706,0.0005834084004163742,8.824884571367875e-05,1763260527.0666833,,710.0,
3847,0.00390625,0.010738611221313477,0.0011527042370289564,357120,0.008366795256733894,0.2838808298110962,505.0898036956787,-0.002078637480735779,0.002062174491584301,8.579109271522611e-05,1763260532.3084247,,711.0,
3879,0.0,-4.649162292480469e-05,16.810388565063477,360320,-0.020547987893223763,0.3103275001049042,508.9891583919525,-0.007401179522275925,0.0013775387778878212,8.387096750084311e-05,1763260536.2077794,,712.0,
3883,,,,360753,,,509.488489151001,,,,1763260536.7071102,500.0,,500.0
3884,0.0,3.49879264831543e-05,54.38551330566406,360832,-0.0032248590141534805,0.2929641902446747,509.6048753261566,0.004876166582107544,0.0003803558647632599,8.356374746654183e-05,1763260536.8234963,,712.0,
3887,0.0,-0.02525508403778076,0.0006788311875425279,361216,0.005871339701116085,0.32353323698043823,510.07360458374023,-0.0028032176196575165,0.0009499499574303627,8.333333244081587e-05,1763260537.2922256,,712.0,
3891,0.0,-0.06017410755157471,0.0006608418771065772,361600,0.0006854664534330368,0.258456826210022,510.57558727264404,-0.003033202141523361,9.603984653949738e-05,8.31029174150899e-05,1763260537.7942083,,712.0,
3898,,,,362253,,,511.3900315761566,,,,1763260538.6086526,500.0,,500.0
3912,,,,363753,,,513.2518231868744,,,,1763260540.4704442,500.0,,500.0
3915,0.0,0.012769579887390137,0.0006758931558579206,364032,-0.0036326171830296516,0.2641132175922394,513.6508409976959,-0.00030120089650154114,0.00015181954950094223,8.164362225215882e-05,1763260540.869462,,712.0,
3928,0.0,6.127357482910156e-05,120.46309661865234,365312,-0.000329386442899704,0.2525117099285126,515.3247845172882,-0.00024840980768203735,1.2489035725593567e-05,8.087557944236323e-05,1763260542.5434055,,713.0,
3944,0.0,0.017250239849090576,0.003230128902941942,366976,-0.0017757276073098183,0.31763577461242676,517.4173913002014,-0.0006078542210161686,0.0005314862355589867,7.987711433088407e-05,1763260544.6360123,,713.0,
3945,0.0,0.04496335983276367,0.0006561969057656825,367104,0.0002554701641201973,0.279725044965744,517.5867946147919,0.00477159209549427,0.00031007733196020126,7.980030932230875e-05,1763260544.8054156,,713.0,
3946,0.0,-0.09226953983306885,0.0008162536541931331,367232,0.006422343663871288,0.33579960465431213,517.7471635341644,0.009500950574874878,0.001793484203517437,7.972350431373343e-05,1763260544.9657845,,713.0,
3954,0.0,0.09237360954284668,0.0029574979562312365,368000,0.00111282616853714,0.3887530267238617,518.7487978935242,-0.0007146429270505905,4.9348920583724976e-05,7.926267426228151e-05,1763260545.967419,,713.0,
3963,0.0,0.16207867860794067,0.00313661084510386,368896,0.00704703014343977,0.334607869386673,519.9090342521667,-0.010300016030669212,0.00031729694455862045,7.872503920225427e-05,1763260547.1276553,,713.0,
3969,0.0,0.007078945636749268,0.0008411894668824971,369536,-0.00523602869361639,0.237642303109169,520.7306995391846,-0.006461303681135178,0.00017079245299100876,7.834101415937766e-05,1763260547.9493206,,713.0,
3981,,,,370753,,,522.2349677085876,,,,1763260549.4535887,500.0,,500.0
3983,0.0,-0.06496632099151611,0.003099040826782584,370944,0.004534940235316753,0.22877442836761475,522.5213775634766,-0.0019960030913352966,0.0004945239052176476,7.749615906504914e-05,1763260549.7399986,,714.0,
3997,0.0,5.537271499633789e-05,0.046818073838949203,372352,-0.0012102918699383736,0.32602012157440186,524.3414647579193,-0.0003437995910644531,0.0002983091399073601,7.665130397072062e-05,1763260551.5600858,,714.0,
4020,,,,374753,,,527.21883893013,,,,1763260554.43746,500.0,,500.0
4059,0.0,-0.10204362869262695,0.0004322089662309736,378752,0.002214045263826847,0.23321738839149475,531.9144155979156,-0.00046899355947971344,2.196338027715683e-05,7.281106081791222e-05,1763260559.1330366,,716.0,
4087,0.0,-0.05950331687927246,0.0009993008570745587,381568,-0.00029818154871463776,0.3457892835140228,534.9992990493774,-0.004374492913484573,0.0003881193697452545,7.112135062925518e-05,1763260562.21792,,717.0,
4091,0.0,0.029959499835968018,0.003661000169813633,381952,0.006946084089577198,0.286117821931839,535.3885984420776,-0.0033252499997615814,0.00042300764471292496,7.089093560352921e-05,1763260562.6072195,,717.0,
4105,0.0,6.079673767089844e-06,0.2904725968837738,383360,-0.0014089886099100113,0.33192965388298035,536.8651387691498,0.0006095878779888153,5.563721060752869e-06,7.004608050920069e-05,1763260564.0837598,,718.0,
4109,,,,383753,,,537.2768759727478,,,,1763260564.495497,500.0,,500.0
4115,0.0,0.02488231658935547,0.004097058437764645,384384,-0.0008416017517447472,0.21311889588832855,537.9432353973389,0.0004982650279998779,3.7989579141139984e-05,6.943164044059813e-05,1763260565.1618564,,718.0,
4119,0.0,5.424022674560547e-06,18.032258987426758,384768,-0.0009930739179253578,0.30234774947166443,538.3504784107208,0.0027158427983522415,4.419032484292984e-05,6.920122541487217e-05,1763260565.5690994,,718.0,
4144,0.0,3.7729740142822266e-05,71.3572998046875,387328,0.0028318576514720917,0.2396969497203827,541.0119481086731,-0.0022623874247074127,7.902458310127258e-05,6.766513251932338e-05,1763260568.2305691,,719.0,
4150,0.0,0.014164209365844727,0.0033802371472120285,387968,-0.005717938765883446,0.25173887610435486,541.707946062088,-0.000963013619184494,0.0006779897958040237,6.728110747644678e-05,1763260568.926567,,720.0,
4168,0.0,5.3822994232177734e-05,1.1684892177581787,389760,0.003425145521759987,0.2714177966117859,543.5899841785431,0.004146799445152283,0.0001644529402256012,6.62058373563923e-05,1763260570.8086052,,721.0,
4184,0.0,-0.014765501022338867,0.003727516159415245,391424,-0.0017360858619213104,0.3510936200618744,545.1792275905609,0.0015418287366628647,0.0002192184329032898,6.520737224491313e-05,1763260572.3978486,,721.0,
4194,0.0,-0.08079612255096436,0.0034694040659815073,392448,-0.0023431703448295593,0.2696181535720825,546.2590761184692,0.00015141069889068604,6.0848891735076904e-05,6.459293217631057e-05,1763260573.4776971,,722.0,
4199,0.0,-0.014208078384399414,0.003399556502699852,392960,0.003136112354695797,0.3347260057926178,546.7862634658813,-0.005487969145178795,0.0003446275368332863,6.428571214200929e-05,1763260574.0048845,,722.0,
4224,0.0,-0.06710922718048096,0.0006675912300124764,395520,0.0011029038578271866,0.2587861716747284,549.4410979747772,0.00036407075822353363,4.3779611587524414e-05,6.27496192464605e-05,1763260576.659719,,723.0,
4229,0.0,0.016883492469787598,0.0007578622316941619,396032,0.009636041708290577,0.2718127965927124,549.9757194519043,0.0029735974967479706,0.00035565439611673355,6.244239921215922e-05,1763260577.1943405,,724.0,
4243,0.0,0.01651555299758911,0.0035783988423645496,397440,0.00983334705233574,0.2830357849597931,551.4193313121796,-0.016567913815379143,0.001270713284611702,6.15975441178307e-05,1763260578.6379523,,724.0,
4246,,,,397753,,,551.6733467578888,,,,1763260578.8919678,500.0,,500.0
4252,0.0,-3.337860107421875e-06,0.5119412541389465,398336,-0.0010689962655305862,0.25978660583496094,552.239578962326,-0.00038372352719306946,2.8951093554496765e-05,6.105990905780345e-05,1763260579.4582,,725.0,
4254,0.0,0.07486587762832642,0.0009155963198281825,398592,-0.0022781211882829666,0.3337309658527374,552.5059885978699,-8.475035429000854e-06,1.5089288353919983e-05,6.090629904065281e-05,1763260579.7246096,,725.0,
4255,0.0,-0.05114948749542236,0.0010156846838071942,398720,-0.002252994105219841,0.2927227318286896,552.6223394870758,0.0025692135095596313,3.0396506190299988e-05,6.082949403207749e-05,1763260579.8409605,,725.0,
4273,0.0,-0.059993863105773926,0.0008372987504117191,400512,-0.007597283460199833,0.31471580266952515,554.3095779418945,-0.004740282893180847,0.0011582011356949806,5.975422391202301e-05,1763260581.528199,,726.0,
4276,0.0,3.331899642944336e-05,16.48122215270996,400768,-0.0030057476833462715,0.313483864068985,554.5810251235962,-0.012929519638419151,0.0006850874051451683,5.960061389487237e-05,1763260581.7996461,,726.0,
4277,0.0,0.07622599601745605,0.002651424380019307,400896,-0.005093132145702839,0.3360086977481842,554.7000901699066,0.0005253348499536514,0.0002075573429465294,5.952380888629705e-05,1763260581.9187112,,726.0,
4278,0.0,0.015772581100463867,0.000721190997865051,401024,0.0044973380863666534,0.36781707406044006,554.8152935504913,0.009982448071241379,0.0003447923809289932,5.944700387772173e-05,1763260582.0339146,,726.0,
4288,0.0,-0.03175342082977295,0.0006893286481499672,402048,0.0005549602210521698,0.25779032707214355,555.7899043560028,0.00022286176681518555,3.390945494174957e-05,5.8832563809119165e-05,1763260583.0085254,,727.0,
4290,,,,402253,,,555.9344651699066,,,,1763260583.1530862,500.0,,500.0
4292,0.0,-0.08101201057434082,0.0031191068701446056,402432,-0.00018526241183280945,0.24825450778007507,556.141499042511,-9.13180410861969e-05,2.086162567138672e-07,5.8602148783393204e-05,1763260583.36012,,727.0,
4314,0.0,0.10690116882324219,0.000668586406391114,404736,-0.0002651019021868706,0.2999909520149231,558.3176779747009,-0.0004947185516357422,4.837755113840103e-05,5.721966226701625e-05,1763260585.536299,,728.0,
4318,0.0,-0.056845784187316895,0.0009442160953767598,405120,0.0011474471539258957,0.20291142165660858,558.6714322566986,4.6856701374053955e-05,3.1810253858566284e-05,5.6989247241290286e-05,1763260585.8900533,,729.0,
4346,0.0,0.06879019737243652,0.0036674076691269875,407936,0.0038195736706256866,0.25054731965065,561.3582501411438,-0.00530317984521389,9.785965085029602e-05,5.529954069061205e-05,1763260588.5768712,,730.0,
4366,0.0,0.01473778486251831,0.0023571231868118048,409984,-0.0008146744221448898,0.2538544237613678,563.3064291477203,-0.00021047517657279968,8.06022435426712e-05,5.4070660553406924e-05,1763260590.5250502,,731.0,
4372,0.0,-0.1850224733352661,0.0012835946399718523,410624,0.013243455439805984,0.2706642746925354,563.8925566673279,-0.0026846230030059814,0.0010230597108602524,5.368663551053032e-05,1763260591.1111777,,732.0,
4377,0.0,-0.043947458267211914,0.000728237209841609,411136,0.003759828396141529,0.37730827927589417,564.3970546722412,-0.011520151048898697,0.0007086480036377907,5.337941547622904e-05,1763260591.6156757,,732.0,
4378,,,,411253,,,564.437248468399,,,,1763260591.6558695,500.0,,500.0
4387,0.0,0.07823652029037476,0.0008446803549304605,412160,0.0013519162312150002,0.2908826470375061,565.3612589836121,-6.136298179626465e-05,1.0886229574680328e-05,5.276497540762648e-05,1763260592.57988,,732.0,
4396,0.0,0.03414803743362427,0.0011919878888875246,413056,0.00339389406144619,0.3181428909301758,566.1775822639465,0.0004590153694152832,0.00040579400956630707,5.2227343985578045e-05,1763260593.3962033,,733.0,
4415,0.0,0.15936541557312012,0.0034826702903956175,414976,-0.002499816007912159,0.29241517186164856,568.0588693618774,-0.0006971210241317749,0.00017267931252717972,5.107526885694824e-05,1763260595.2774904,,734.0,
4456,0.0,-0.09893488883972168,0.0009345678263343871,419200,0.0007487805560231209,0.33350467681884766,572.1688230037689,-0.0061433762311935425,0.0007391525432467461,4.854070721194148e-05,1763260599.387444,,736.0,
4470,0.0,-0.14866042137145996,0.0014326937962323427,420608,-0.0008992636576294899,0.360175758600235,573.4884984493256,-0.0004951730370521545,0.000589112751185894,4.769585211761296e-05,1763260600.7071195,,737.0,
4478,0.0,0.0001569986343383789,0.003784921718761325,421376,0.001321353018283844,0.2447832077741623,574.2306258678436,-0.0005373060703277588,6.993860006332397e-05,4.7235022066161036e-05,1763260601.449247,,737.0,
4480,0.0,0.24224990606307983,0.0008472859626635909,421632,-0.003439192660152912,0.31749212741851807,574.4634168148041,0.000105271115899086,0.000364416278898716,4.7081412049010396e-05,1763260601.6820378,,737.0,
4492,0.0,5.8591365814208984e-05,16.214733123779297,422784,0.00025528669357299805,0.23122580349445343,575.555850982666,-0.0001516919583082199,4.326924681663513e-06,4.639017060981132e-05,1763260602.774472,,738.0,
4496,,,,423253,,,575.9657566547394,,,,1763260603.1843777,500.0,,500.0
4498,0.0,0.021280884742736816,0.0037043457850813866,423424,0.00014895200729370117,0.24443042278289795,576.1703040599823,2.6591122150421143e-05,2.3283064365386963e-07,4.600614556693472e-05,1763260603.388925,,738.0,
4520,0.0,-0.17677903175354004,0.001057720510289073,425728,0.0032183732837438583,0.2634161114692688,578.3502104282379,-0.0007715187966823578,0.00023103877902030945,4.4623655412578955e-05,1763260605.5688314,,739.0,
4522,0.0,0.00024759769439697266,146.91854858398438,425856,-0.00018519628793001175,0.24936747550964355,578.4670569896698,0.00027280859649181366,2.5620684027671814e-06,4.4546850404003635e-05,1763260605.685678,,740.0,
4524,0.0,-0.135750412940979,0.0011314788134768605,426112,0.0010709036141633987,0.35676059126853943,578.7004547119141,-0.012695446610450745,0.0006801914423704147,4.4393240386852995e-05,1763260605.9190757,,740.0,
4525,0.0,-0.01716935634613037,0.0010328148491680622,426240,0.005067133344709873,0.3228611946105957,578.817268371582,-0.027535393834114075,0.0011393995955586433,4.4316435378277674e-05,1763260606.0358894,,740.0,
4527,0.0,6.0677528381347656e-05,4.749960899353027,426368,-0.004630524665117264,0.14726975560188293,578.9623320102692,-0.0005845054984092712,0.00018237903714179993,4.4239630369702354e-05,1763260606.180953,,740.0,
4531,,,,426753,,,579.3286230564117,,,,1763260606.547244,500.0,,500.0
4533,0.0,-0.09576272964477539,0.001373164588585496,427008,-0.003203905187547207,0.29681408405303955,579.5620489120483,-0.004638485610485077,0.0007608933374285698,4.385560532682575e-05,1763260606.78067,,740.0,
4534,0.0,0.08907955884933472,0.0011383130913600326,427136,0.0038926582783460617,0.3011082410812378,579.6781747341156,0.0011223629117012024,0.0006202738732099533,4.377880031825043e-05,1763260606.8967957,,740.0,
4555,,,,429253,,,581.6522879600525,,,,1763260608.870909,500.0,,500.0
4562,0.0,0.05547267198562622,0.0033368670847266912,429952,-0.0005528749898076057,0.28328973054885864,582.3724181652069,-0.0003649462014436722,2.811383455991745e-05,4.2089093767572194e-05,1763260609.5910392,,742.0,
4576,0.0,0.00010204315185546875,34.10263442993164,431360,-0.00017062388360500336,0.25541120767593384,583.7438049316406,5.741044878959656e-05,1.558661460876465e-05,4.124423867324367e-05,1763260610.962426,,742.0,
4613,0.0,-0.10201990604400635,0.001298455405049026,435200,-0.0015475526452064514,0.3069436252117157,587.6419539451599,0.0004010982811450958,2.1399930119514465e-05,3.894009205396287e-05,1763260614.860575,,744.0,
4626,0.0,-0.11704838275909424,0.002658191602677107,436480,0.0019870568066835403,0.2212364673614502,588.9725725650787,-0.0008232593536376953,0.00010103173553943634,3.817204196820967e-05,1763260616.1911936,,744.0,
4635,0.0,0.00015687942504882812,86.74664306640625,437376,0.0030100680887699127,0.31294068694114685,589.9311046600342,-0.006083792075514793,0.00010613910853862762,3.763440690818243e-05,1763260617.1497257,,745.0,
4641,0.0,-0.14629876613616943,0.001225403044372797,438016,0.0007739951834082603,0.2425471991300583,590.5635938644409,-1.5331432223320007e-05,2.4915672838687897e-05,3.725038550328463e-05,1763260617.7822149,,745.0,
4644,0.0,1.1920928955078125e-05,0.02409476973116398,438272,0.00017389748245477676,0.2505047023296356,590.8537669181824,7.137656211853027e-05,5.336478352546692e-07,3.709677548613399e-05,1763260618.072388,,745.0,
4661,0.0,0.01153641939163208,0.0014204871840775013,440064,0.002791311591863632,0.2348451316356659,592.6367750167847,-0.000989384949207306,0.00012240372598171234,3.602150536607951e-05,1763260619.855396,,746.0,
4675,0.0,0.02885746955871582,0.0027485277969390154,441472,0.001714569516479969,0.25099241733551025,594.118882894516,7.098913192749023e-05,9.254645556211472e-05,3.5176650271750987e-05,1763260621.337504,,746.0,
4691,0.0,-0.046203017234802246,0.001138281892053783,443136,-0.00032848212867975235,0.246209055185318,595.777800321579,0.003829212859272957,7.160473614931107e-05,3.417818879825063e-05,1763260622.9964213,,747.0,
4709,0.0,0.2077784538269043,0.002962099388241768,444928,-0.008721602149307728,0.25566214323043823,597.6341216564178,0.006131531670689583,0.00043013039976358414,3.310291867819615e-05,1763260624.8527427,,748.0,
4713,0.0,9.387731552124023e-05,0.11638495326042175,445312,-0.00010707788169384003,0.2540408670902252,598.0352625846863,-0.0003182142972946167,2.296827733516693e-05,3.2872503652470186e-05,1763260625.2538836,,748.0,
4738,0.0,6.556510925292969e-07,180.794189453125,447872,-0.0018948270007967949,0.2431807965040207,600.7625608444214,-0.0007033143192529678,9.66312363743782e-05,3.133640711894259e-05,1763260627.9811819,,749.0,
4739,0.0,0.020353078842163086,0.002451593056321144,448000,0.0009182430803775787,0.19895315170288086,600.8868601322174,-0.0013077668845653534,8.319877088069916e-05,3.125960211036727e-05,1763260628.1054811,,749.0,
4741,,,,448253,,,601.0640392303467,,,,1763260628.2826602,500.0,,500.0
4743,0.0,0.1732637882232666,0.0027223117649555206,448384,0.0007202494889497757,0.2257663607597351,601.2874939441681,-0.000787343829870224,4.6156346797943115e-06,3.102918708464131e-05,1763260628.506115,,749.0,
4754,0.0,0.004735589027404785,0.0012376927770674229,449536,0.0018733227625489235,0.251401424407959,602.5121579170227,0.0004908125847578049,0.00010711606591939926,3.0337942007463425e-05,1763260629.730779,,749.0,
4772,0.0,0.00012767314910888672,79.42131805419922,451328,-0.0003749830648303032,0.2616657614707947,604.3427579402924,0.0013475865125656128,1.93743035197258e-05,2.9262673706398346e-05,1763260631.561379,,750.0,
4786,,,,452753,,,605.7502775192261,,,,1763260632.9688985,500.0,,500.0
4787,0.0,0.0001513361930847168,37.95262145996094,452864,0.0018725516274571419,0.24355682730674744,605.8738176822662,-0.00013371743261814117,5.137082189321518e-05,2.8341013603494503e-05,1763260633.0924387,,751.0,
4788,0.0,0.1299053430557251,0.0026920659001916647,452992,0.0011648768559098244,0.26698705554008484,606.0763642787933,-0.0004740343429148197,0.000166221521794796,2.8264208594919182e-05,1763260633.2949853,,751.0,
4796,0.0,-6.508827209472656e-05,0.09788773953914642,453760,-0.0020559877157211304,0.2244977056980133,606.7909030914307,0.000574067234992981,3.574788570404053e-05,2.780337854346726e-05,1763260634.009524,,751.0,
4799,0.0,-0.0037233829498291016,0.0010946958791464567,454144,-0.0016343165189027786,0.2001897096633911,607.2173202037811,-0.0006362795829772949,5.9779733419418335e-05,2.7572965336730704e-05,1763260634.4359412,,751.0,
4806,0.0,5.233287811279297e-05,147.00157165527344,454784,-0.0005136504769325256,0.2688865065574646,607.8723704814911,-9.741820394992828e-05,4.669651389122009e-06,2.7188940293854102e-05,1763260635.0909915,,751.0,
4809,0.0,-0.09231781959533691,0.001060575945302844,455168,0.00038079358637332916,0.2729225754737854,608.2765712738037,0.00029397010803222656,0.00010545365512371063,2.6958525268128142e-05,1763260635.4951923,,752.0,
4813,0.0,-0.004546165466308594,0.0014491915935650468,455552,0.0008180700242519379,0.31538236141204834,608.6466953754425,-0.0005423948168754578,5.328655242919922e-05,2.672811024240218e-05,1763260635.8653164,,752.0,
4851,0.0,0.08425933122634888,0.0024114653933793306,459392,0.0014912672340869904,0.2782135307788849,612.5997824668884,-0.00093061663210392,9.260699152946472e-05,2.442396362312138e-05,1763260639.8184035,,753.0,
4852,0.0,0.1407986283302307,0.0013639755779877305,459520,0.0029769493266940117,0.2701416611671448,612.7524735927582,-8.933432400226593e-05,0.00011488515883684158,2.434715861454606e-05,1763260639.9710946,,753.0,
4859,,,,460253,,,613.3796246051788,,,,1763260640.5982456,500.0,,500.0
4868,0.0,-0.05504477024078369,0.0013322331942617893,461184,-0.00022810418158769608,0.2306826114654541,614.3388867378235,-0.001075398176908493,0.0001767640933394432,2.3348693503066897e-05,1763260641.5575078,,754.0,
4874,,,,461753,,,614.8534200191498,,,,1763260642.072041,500.0,,500.0
4878,0.0,0.033914268016815186,0.0013215842191129923,462208,-0.0007076216861605644,0.2625711262226105,615.3509454727173,0.0003177039325237274,1.5593133866786957e-05,2.273425525345374e-05,1763260642.5695665,,754.0,
4882,0.0,-0.08435189723968506,0.001569025800563395,462592,-0.0011372370645403862,0.291476845741272,615.740852355957,-3.251992166042328e-05,1.5278346836566925e-05,2.2503840227727778e-05,1763260642.9594734,,754.0,
4915,0.0,0.12485897541046143,0.0022864975035190582,465920,-0.00036532338708639145,0.31953030824661255,619.1461093425751,-0.0010363981127738953,1.8405728042125702e-05,2.0506911823758855e-05,1763260646.3647304,,756.0,
4920,0.0,0.011763989925384521,0.002584686502814293,466432,0.0013704709708690643,0.19675423204898834,619.6522648334503,-0.00034493207931518555,0.00016404315829277039,2.0199693608446978e-05,1763260646.8708858,,756.0,
4932,0.0,-0.06698215007781982,0.001416324987076223,467712,-0.00011175498366355896,0.30626437067985535,620.8972840309143,-0.00026205554604530334,1.2088567018508911e-06,1.9431643522693776e-05,1763260648.115905,,756.0,
4933,,,,467753,,,620.9204707145691,,,,1763260648.1390917,500.0,,500.0
4939,0.0,0.00012993812561035156,38.19352340698242,468352,-0.0004400322213768959,0.280530720949173,621.5996239185333,0.0003560073673725128,8.658505976200104e-06,1.9047618479817174e-05,1763260648.818245,,757.0,
4946,0.0,0.023579716682434082,0.0016087889671325684,469120,-0.0004910677671432495,0.28042206168174744,622.4112887382507,0.00015582889318466187,2.6319175958633423e-06,1.8586790247354656e-05,1763260649.6299098,,757.0,
4953,0.0,5.2869319915771484e-05,16.252187728881836,469760,0.0006821164861321449,0.269632488489151,623.0474841594696,-0.0008871853351593018,3.0073337256908417e-05,1.8202765204478055e-05,1763260650.2661052,,757.0,
4958,0.0,2.568960189819336e-05,4.174317359924316,470272,0.000154237262904644,0.34504833817481995,623.560632944107,9.420700371265411e-05,3.7262216210365295e-06,1.7895545170176774e-05,1763260650.779254,,757.0,
4963,0.0,6.282329559326172e-05,0.03063122369349003,470784,-0.0010088644921779633,0.23031702637672424,624.0764110088348,-0.0008018240332603455,1.1349096894264221e-05,1.7588325135875493e-05,1763260651.295032,,758.0,
4971,0.0,0.037742793560028076,0.0015802810667082667,471680,0.0006517665460705757,0.29991188645362854,624.9427945613861,-0.0001380816102027893,2.2343359887599945e-05,1.7050691894837655e-05,1763260652.1614156,,758.0,
4972,,,,471753,,,624.9687216281891,,,,1763260652.1873426,500.0,,500.0
4978,0.0,6.335973739624023e-05,172.1541290283203,472320,2.2989697754383087e-05,0.28639209270477295,625.5909287929535,0.0004294589161872864,1.0560266673564911e-05,1.6666666851961054e-05,1763260652.8095498,,758.0,
4981,0.0,0.003462851047515869,0.0014592885272577405,472704,0.0020962990820407867,0.22098597884178162,625.9834427833557,-0.0004891082644462585,3.717280924320221e-05,1.6436251826235093e-05,1763260653.2020638,,758.0,
4989,0.0,0.02713465690612793,0.0022375823464244604,473472,-5.06080687046051e-05,0.21732017397880554,626.7567257881165,-0.001486973837018013,4.0549784898757935e-06,1.5975421774783172e-05,1763260653.9753468,,759.0,
4994,0.0,-0.01269984245300293,0.002279661362990737,473984,-0.00011231563985347748,0.25594085454940796,627.2631161212921,-0.0004687216132879257,3.0510127544403076e-06,1.5668203559471294e-05,1763260654.4817371,,759.0,
5008,0.0,-0.05546391010284424,0.002315201796591282,475392,0.0012947991490364075,0.2759319245815277,628.6504597663879,-0.0009845085442066193,3.323890268802643e-05,1.4823348465142772e-05,1763260655.8690808,,759.0,
5013,0.0,-0.04147171974182129,0.0021573498379439116,475904,-0.0004016999155282974,0.2795599699020386,629.1750802993774,-0.0001542419195175171,9.335577487945557e-06,1.4516129340336192e-05,1763260656.3937013,,760.0,
5015,0.0,-0.10966038703918457,0.0015733327018097043,476160,-0.0010553644970059395,0.31660813093185425,629.4149281978607,0.002104654908180237,4.570651799440384e-05,1.4362519323185552e-05,1763260656.6335492,,760.0,
5039,0.0,0.05101644992828369,0.0017527455929666758,478592,0.0004230467602610588,0.2500145435333252,631.8986840248108,0.00017501413822174072,8.7665393948555e-06,1.290322597924387e-05,1763260659.117305,,761.0,
5071,0.0,0.00011903047561645508,0.22497223317623138,481792,6.790738552808762e-05,0.3297897279262543,635.1007990837097,0.0003335587680339813,3.5231932997703552e-06,1.0983102583850268e-05,1763260662.31942,,762.0,
