losses/clipfrac,losses/entropy,charts/SPS,global_step,_runtime,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,_step,losses/value_loss,charts/episodic_length,charts/episodic_return,charts/learning_rate,_timestamp,losses/policy_loss
,,,154636,235.10999083518982,,,,1920,,500.0,500.0,,1763260262.9522038,
0.03515625,0.3389549255371094,665.0,157312,239.78376698493958,0.00628264993429184,0.9966272115707397,-0.014483502134680748,1945,0.00012821861309930682,,,0.00020568356558214873,1763260267.62598,0.00032328441739082336
0.0,0.24720698595046997,664.0,158720,242.32068371772766,0.00025638751685619354,0.0671737790107727,0.0015925951302051544,1959,146.0748748779297,,,0.0002048387104878202,1763260270.1628966,0.00014682114124298096
,,,160136,244.84299278259277,,,,1973,,500.0,500.0,,1763260272.6852057,
0.083984375,0.22818759083747864,662.0,161408,246.94911122322083,0.005527099594473839,0.9968743324279785,-0.003338279202580452,1985,0.00015375202929135412,,,0.00020322580530773848,1763260274.7913241,-0.014627883210778236
0.0,0.2063225358724594,662.0,162048,248.00425624847412,0.0003556208685040474,0.992062509059906,-0.001094338484108448,1991,0.0005499589024111629,,,0.00020284178026486188,1763260275.8464692,0.004195902496576309
,,,163136,249.68045830726624,,,,2002,,500.0,500.0,,1763260277.5226712,
,,,163636,250.4541425704956,,,,2007,,500.0,500.0,,1763260278.2963555,
0.091796875,0.26640939712524414,662.0,164608,251.94823002815247,0.0007767453789710999,0.9883522391319275,-0.0032092221081256866,2016,0.0013297662371769547,,,0.00020130568009335548,1763260279.790443,0.0011918991804122925
0.0234375,0.30138298869132996,662.0,164864,252.3674931526184,0.012649917043745518,0.9972606897354126,0.02440747432410717,2019,0.0008143180748447776,,,0.00020115207007620484,1763260280.209706,-0.022516902536153793
0.07421875,0.21087820827960968,662.0,165376,253.16277480125427,0.01554174069315195,0.9976030588150024,0.0200483575463295,2024,0.0002219422021880746,,,0.00020084485004190356,1763260281.0049877,-0.0332474410533905
,,,165636,253.60781741142273,,,,2027,,500.0,500.0,,1763260281.4500303,
0.1015625,0.23024824261665344,662.0,165888,253.99420738220215,0.018915656954050064,0.9972018003463745,0.030681278556585312,2029,0.00018310575978830457,,,0.00020053763000760227,1763260281.8364203,-0.02819172292947769
0.025390625,0.24874040484428406,662.0,166400,254.7924325466156,0.0038126707077026367,0.9973791837692261,0.013020334765315056,2034,0.00011353972513461486,,,0.000200230409973301,1763260282.6346455,-0.00831209123134613
0.08203125,0.2607227563858032,661.0,167552,256.5906584262848,0.007612977176904678,0.9953041076660156,0.03572528436779976,2045,0.0006075567798689008,,,0.0001995391648961231,1763260284.4328713,-0.02003011852502823
,,,168136,257.4675531387329,,,,2051,,500.0,500.0,,1763260285.309766,
0.033203125,0.28230157494544983,661.0,168192,257.6676707267761,0.01155777182430029,0.07183259725570679,0.031198203563690186,2052,83.88867950439453,,,0.0001991551398532465,1763260285.5098836,-0.02527366764843464
0.025390625,0.34777185320854187,661.0,170112,260.73025584220886,0.004682630300521851,0.992328405380249,-0.009339900687336922,2070,0.000418097130022943,,,0.00019800307927653193,1763260288.5724688,0.0033828895539045334
,,,170636,261.60992765426636,,,,2076,,500.0,500.0,,1763260289.4521406,
0.037109375,0.14712662994861603,660.0,172544,264.607382774353,0.0009337589144706726,0.9944416284561157,-0.005630712956190109,2093,0.0006770840846002102,,,0.00019654378411360085,1763260292.4495957,0.0020391643047332764
,,,172636,264.658828496933,,,,2094,,500.0,500.0,,1763260292.5010414,
0.02734375,0.08927816152572632,660.0,174976,268.57939100265503,0.0001604994758963585,0.9935083389282227,-0.00011443067342042923,2117,0.00047328468644991517,,,0.00019508448895066977,1763260296.421604,0.0011531636118888855
0.017578125,0.2050282061100006,658.0,177408,272.9760148525238,0.006333242170512676,0.9963453412055969,0.007804763503372669,2141,0.00013659163960255682,,,0.00019362519378773868,1763260300.8182278,0.01027989387512207
0.076171875,0.17506347596645355,658.0,177920,273.7696523666382,0.030207790434360504,0.9921733736991882,0.07361532747745514,2146,0.0005805710097774863,,,0.0001933179737534374,1763260301.6118653,-0.03430067002773285
0.072265625,0.19166064262390137,658.0,178048,273.9644601345062,0.004305227659642696,0.985640287399292,-0.027953388169407845,2147,0.0007341494201682508,,,0.00019324116874486208,1763260301.806673,0.01011623814702034
,,,178136,274.01861596107483,,,,2148,,500.0,500.0,,1763260301.8608289,
0.06640625,0.19270776212215424,658.0,178816,275.15863513946533,0.015012772753834724,0.9967094659805298,0.04632343724370003,2155,0.00015562090266030282,,,0.00019278033869341016,1763260303.000848,-0.0130014568567276
0.048828125,0.1820470690727234,657.0,180608,277.9859607219696,0.00813223235309124,0.9944291710853577,-0.005274832248687744,2172,0.00041367640369571745,,,0.00019170506857335567,1763260305.8281736,-0.020538419485092163
0.0703125,0.23414555191993713,657.0,181888,279.96767568588257,0.024376280605793,0.970163881778717,0.06736375391483307,2185,0.0011630303924903274,,,0.00019093701848760247,1763260307.8098886,-0.03925064206123352
,,,182636,281.0276572704315,,,,2192,,500.0,500.0,,1763260308.8698702,
0.01171875,0.22468896210193634,657.0,183168,282.0934250354767,0.0009323675185441971,0.07263582944869995,0.004495099186897278,2198,0.8959993124008179,,,0.00019016896840184927,1763260309.935638,-0.01050993800163269
0.07421875,0.14314009249210358,657.0,183296,282.266211271286,0.033478934317827225,0.996335506439209,0.051180947571992874,2199,0.0003275437338743359,,,0.00019009216339327395,1763260310.1084242,-0.014228420332074165
0.123046875,0.16501271724700928,657.0,184576,284.36944580078125,0.00797148048877716,0.9931911826133728,0.008410556241869926,2211,0.00032298488076776266,,,0.00018932411330752075,1763260312.2116587,-0.01804632693529129
0.025390625,0.08420120924711227,656.0,184832,284.8057527542114,0.003043854609131813,0.9976058602333069,0.0020644385367631912,2214,0.0003853583475574851,,,0.0001891705032903701,1763260312.6479657,0.004152536392211914
0.08203125,0.12841258943080902,656.0,185472,285.84061002731323,0.001664784736931324,0.9951300621032715,0.01491487491875887,2220,0.0014111610362306237,,,0.0001887864782474935,1763260313.682823,-0.02308192104101181
0.03515625,0.19530650973320007,656.0,185728,286.27557015419006,0.004713272675871849,0.12132120132446289,-0.019463658332824707,2223,44.16624069213867,,,0.00018863286823034286,1763260314.117783,0.009817034006118774
0.1015625,0.23188559710979462,656.0,185984,286.66690945625305,0.057535894215106964,0.9903270602226257,0.12208640575408936,2225,0.0003687937860377133,,,0.00018847925821319222,1763260314.5091224,-0.03901451826095581
0.1510416716337204,0.24839575588703156,656.0,186112,286.8513238430023,0.0425800159573555,0.9640175700187683,0.06016629561781883,2226,0.0006562801427207887,,,0.0001884024532046169,1763260314.6935368,-0.030351798981428146
,,,186136,286.89507007598877,,,,2227,,500.0,500.0,,1763260314.737283,
0.064453125,0.2786532938480377,656.0,186624,287.6981222629547,0.010243210010230541,0.9786153435707092,0.008724560961127281,2231,0.0006612602155655622,,,0.00018809523317031562,1763260315.5403352,-0.010423406958580017
0.052734375,0.28641024231910706,656.0,187008,288.34812927246094,0.00449827965348959,0.9933249950408936,-0.012728284113109112,2235,0.0006547542288899422,,,0.00018786481814458966,1763260316.1903422,0.012771844863891602
0.0078125,0.18966175615787506,656.0,187648,289.4156970977783,0.002446691505610943,0.03670758008956909,0.008578323759138584,2241,155.18544006347656,,,0.00018748079310171306,1763260317.25791,-0.007825346663594246
0.14453125,0.3265798091888428,656.0,188416,290.65716218948364,0.06793072074651718,0.9909908771514893,0.11446473747491837,2248,0.00022992985032033175,,,0.00018701996305026114,1763260318.499375,0.003539362922310829
,,,188636,290.9098174571991,,,,2250,,500.0,500.0,,1763260318.7520304,
0.01171875,0.1711031198501587,655.0,188928,291.47655630111694,0.0035999752581119537,0.9969217777252197,0.01969006657600403,2253,0.00014338560868054628,,,0.00018671274301595986,1763260319.3187692,-0.005169771611690521
0.052734375,0.08866239339113235,655.0,190848,294.4176347255707,0.013958185911178589,0.9978500604629517,0.04848722741007805,2272,0.00023640910512767732,,,0.00018556068243924528,1763260322.2598476,-0.012352276593446732
,,,191636,295.7202503681183,,,,2280,,500.0,500.0,,1763260323.5624633,
0.0,0.24285127222537994,655.0,193152,298.2215702533722,0.0013509765267372131,0.03676605224609375,-0.006304837763309479,2295,142.31109619140625,,,0.00018417819228488952,1763260326.0637832,-0.001472066156566143
0.0,0.2536333203315735,655.0,193536,298.7187852859497,0.0003807460889220238,0.9952542781829834,-0.0009306212887167931,2298,0.00039531185757368803,,,0.00018394777725916356,1763260326.5609982,-0.002059139311313629
0.017578125,0.18175478279590607,655.0,194688,300.5185236930847,0.0045605869963765144,0.0890011191368103,-0.0028612790629267693,2310,15.22557544708252,,,0.00018325653218198568,1763260328.3607366,0.04004085808992386
0.0,0.15817932784557343,655.0,194944,300.9623761177063,0.00010819360613822937,0.9940776824951172,0.003472777083516121,2312,0.0006630996940657496,,,0.00018310292216483504,1763260328.804589,0.00026173796504735947
0.0234375,0.2661890983581543,655.0,195584,301.9912438392639,0.0047270311042666435,0.9669004082679749,-0.017439089715480804,2318,0.0006281227106228471,,,0.00018271889712195843,1763260329.8334568,-0.002249486744403839
0.095703125,0.318389892578125,655.0,195968,302.5628719329834,0.005003750324249268,0.9887251257896423,0.0021521467715501785,2322,0.00034219579538330436,,,0.00018248848209623247,1763260330.4050848,0.0001671314239501953
,,,196136,302.7628161907196,,,,2324,,500.0,500.0,,1763260330.605029,
,,,196636,303.4498338699341,,,,2329,,500.0,500.0,,1763260331.2920468,
,,,197636,304.9260838031769,,,,2339,,500.0,500.0,,1763260332.7682967,
,,,198136,305.50061535835266,,,,2343,,500.0,500.0,,1763260333.3428283,
,,,198636,306.2346520423889,,,,2348,,500.0,500.0,,1763260334.076865,
0.0,0.2600586414337158,655.0,199168,307.0895621776581,0.00032499246299266815,0.08944827318191528,0.0024733319878578186,2354,0.19372951984405518,,,0.00018056835688184947,1763260334.931775,-0.0004340466111898422
,,,200136,308.5994920730591,,,,2363,,500.0,500.0,,1763260336.441705,
0.001953125,0.201239675283432,654.0,202752,313.06419563293457,0.0012584589421749115,0.07467526197433472,-0.002420276403427124,2389,17.474679946899414,,,0.0001784178166417405,1763260340.9064085,0.0369039922952652
,,,206636,318.8271675109863,,,,2426,,500.0,500.0,,1763260346.6693804,
0.07421875,0.23019762337207794,655.0,207104,319.5472526550293,0.008271709084510803,0.9530770182609558,0.028895478695631027,2430,0.0009068425861187279,,,0.0001758064463501796,1763260347.3894656,-0.02369510382413864
0.140625,0.17115947604179382,655.0,209024,322.4018552303314,0.03174751251935959,0.9842140078544617,0.031208185479044914,2449,0.0006764722638763487,,,0.0001746543712215498,1763260350.2440681,-0.0008556470274925232
,,,210636,324.7748420238495,,,,2465,,500.0,500.0,,1763260352.617055,
0.00390625,0.23181428015232086,655.0,213504,329.06471729278564,0.0004211748018860817,0.9679561257362366,-0.003944271244108677,2493,0.0006492878892458975,,,0.00017196621047332883,1763260356.9069302,0.005334831774234772
0.05859375,0.21606659889221191,655.0,214784,331.07458686828613,0.013171435333788395,0.9952139854431152,-0.013719587586820126,2506,0.0002882120606955141,,,0.00017119816038757563,1763260358.9167998,0.015640471130609512
,,,215636,332.28189873695374,,,,2514,,500.0,500.0,,1763260360.1241117,
0.015625,0.22596678137779236,655.0,215680,332.47568583488464,0.0029798420146107674,0.05009514093399048,-0.012132125906646252,2515,0.831447422504425,,,0.00017066052532754838,1763260360.3178988,-0.020843401551246643
0.0,0.19840405881404877,655.0,216192,333.30930614471436,0.00024064909666776657,0.07397246360778809,0.0044960202649235725,2520,3.526322841644287,,,0.0001703533052932471,1763260361.151519,0.0010549817234277725
0.046875,0.18329153954982758,655.0,217600,335.4306378364563,0.003711218014359474,0.994723916053772,-0.0044997502118349075,2533,0.0007938217022456229,,,0.00016950845019891858,1763260363.2728508,-0.023445380851626396
0.0078125,0.24430203437805176,655.0,218240,336.50656485557556,0.003916848450899124,0.10076355934143066,-0.001660916954278946,2540,88.7452621459961,,,0.00016912442515604198,1763260364.3487778,0.008635023608803749
0.005859375,0.167259082198143,655.0,219008,337.6540961265564,0.003149094060063362,0.989035427570343,0.0167612973600626,2547,0.0008615516126155853,,,0.00016866359510459006,1763260365.496309,-0.016747601330280304
0.013671875,0.16128988564014435,655.0,221440,341.29558205604553,0.0030654724687337875,0.9930511713027954,-0.015051759779453278,2570,0.00036169664235785604,,,0.00016720429994165897,1763260369.137795,0.007276639342308044
0.001953125,0.1994381844997406,655.0,221568,341.4578912258148,3.295019268989563e-06,0.9856522083282471,-0.0005147159099578857,2571,0.000994205824099481,,,0.00016712749493308365,1763260369.3001041,0.00020717643201351166
0.048828125,0.26366740465164185,655.0,222080,342.1831102371216,0.005001408979296684,0.990665853023529,0.01292840763926506,2576,0.0005502577405422926,,,0.00016682027489878237,1763260370.0253232,0.0004032552242279053
,,,222136,342.2200140953064,,,,2577,,500.0,500.0,,1763260370.062227,
0.025390625,0.2341328263282776,655.0,225280,346.98529529571533,0.009555584751069546,0.9967523217201233,0.039413951337337494,2608,0.0009190074051730335,,,0.00016490014968439937,1763260374.8275082,-0.020887553691864014
0.001953125,0.20657694339752197,655.0,225536,347.34218978881836,0.0024546263739466667,0.9919673204421997,-0.007221353240311146,2610,0.0005313747096806765,,,0.00016474653966724873,1763260375.1844027,0.005939953029155731
0.056640625,0.27776458859443665,656.0,227584,350.283527135849,0.006924011744558811,0.9909623861312866,0.051466576755046844,2630,0.0022162185050547123,,,0.0001635176595300436,1763260378.12574,-0.02783726155757904
,,,228136,351.07001090049744,,,,2636,,500.0,500.0,,1763260378.9122238,
,,,229136,352.55589747428894,,,,2646,,500.0,500.0,,1763260380.3981104,
0.0,0.18224219977855682,656.0,229248,352.7307734489441,0.00040931999683380127,0.07948952913284302,-0.006639475002884865,2647,167.8704376220703,,,0.00016251919441856444,1763260380.5729864,-0.0018103159964084625
0.00390625,0.2514636516571045,656.0,229376,352.8999786376953,0.0007979189977049828,0.9961357712745667,-0.0012453915551304817,2648,0.0007194737554527819,,,0.00016244238940998912,1763260380.7421916,0.006265036761760712
0.0,0.24766463041305542,656.0,231424,355.7302589416504,0.0005106544122099876,0.9934329390525818,-0.012568025849759579,2668,0.00034307409077882767,,,0.00016121352382469922,1763260383.5724719,0.006899874657392502
0.033203125,0.2571161091327667,656.0,231936,356.56723856925964,0.016840055584907532,0.9890708327293396,-0.0011437255889177322,2673,0.00024542113533243537,,,0.00016090630379039794,1763260384.4094515,-0.005375102162361145
0.15625,0.22589433193206787,656.0,232960,358.17560958862305,0.057874247431755066,0.9089994430541992,0.12336153537034988,2683,0.0007355273701250553,,,0.00016029186372179538,1763260386.0178225,-0.02976590394973755
0.00390625,0.27891063690185547,656.0,233344,358.7075695991516,0.0040595438331365585,0.9946211576461792,0.0006239376962184906,2687,0.0004541451926343143,,,0.00016006144869606942,1763260386.5497825,-0.003175457939505577
0.005859375,0.27407723665237427,656.0,233600,359.06587862968445,0.0012814076617360115,0.9695443511009216,0.011076043359935284,2689,0.0010174333583563566,,,0.00015990783867891878,1763260386.9080915,-0.007964365184307098
0.0546875,0.2363474816083908,656.0,233856,359.487163066864,0.006723050028085709,0.9941059350967407,0.04287895932793617,2692,0.00023620371939614415,,,0.00015975422866176814,1763260387.329376,-0.025226809084415436
0.0078125,0.2128426730632782,656.0,238080,365.903089761734,3.966502845287323e-06,0.9849339723587036,1.3024546205997467e-05,2732,0.0007041927892714739,,,0.00015721966337878257,1763260393.7453027,2.980232238769531e-07
0.00390625,0.1791018545627594,657.0,240128,368.95513105392456,0.00206742063164711,0.821732223033905,0.013209464959800243,2752,0.0003473928081803024,,,0.00015599078324157745,1763260396.797344,-0.013494029641151428
,,,240636,369.65941429138184,,,,2757,,500.0,500.0,,1763260397.5016272,
,,,242136,372.0595293045044,,,,2772,,500.0,500.0,,1763260399.9017422,
,,,243136,373.67541670799255,,,,2782,,500.0,500.0,,1763260401.5176296,
0.04296875,0.19136172533035278,656.0,243200,373.8799510002136,0.004295125603675842,0.1124606728553772,-0.0019046403467655182,2783,8.755682945251465,,,0.00015414746303576976,1763260401.722164,0.00040318071842193604
0.0,0.2682211399078369,656.0,244224,375.3939881324768,4.111509770154953e-05,0.12491637468338013,-0.00017546210438013077,2793,152.988037109375,,,0.0001535330229671672,1763260403.236201,-0.0001136045902967453
0.0078125,0.17921164631843567,657.0,247424,380.0410461425781,0.0018225321546196938,0.9750925302505493,0.015109018422663212,2824,0.0002622856409288943,,,0.0001516128977527842,1763260407.883259,-0.016782864928245544
0.0,0.2957586944103241,657.0,249344,382.80880546569824,0.002972390502691269,0.9974422454833984,0.019002551212906837,2843,0.0008826703415252268,,,0.0001504608226241544,1763260410.6510184,-0.015391634777188301
0.013671875,0.15483824908733368,657.0,250752,384.7969524860382,0.002098439261317253,0.08620715141296387,-0.022037921473383904,2857,108.60307312011719,,,0.0001496159820817411,1763260412.6391654,-0.00560963898897171
0.025390625,0.2268478274345398,657.0,253440,389.1754631996155,0.004790008068084717,0.9764013290405273,-0.01772450841963291,2882,0.000832144170999527,,,0.00014800307690165937,1763260417.017676,0.0005436129868030548
0.0,0.20355264842510223,656.0,254208,390.48454308509827,0.00030217599123716354,0.0718921422958374,-0.0010464983060956001,2890,83.7486343383789,,,0.00014754224685020745,1763260418.326756,0.01057744026184082
0.037109375,0.18876619637012482,656.0,256384,394.05124020576477,0.005033099092543125,0.9954363703727722,-0.015336933545768261,2911,0.00042029196629300714,,,0.000146236561704427,1763260421.8934531,0.022350981831550598
0.02734375,0.17707379162311554,656.0,258816,397.7913658618927,0.005304943770170212,0.9974955916404724,0.010235611349344254,2935,0.0007548648864030838,,,0.00014477726654149592,1763260425.6335788,-0.01782366633415222
0.0,0.17927764356136322,656.0,260224,399.8098247051239,0.00015469174832105637,0.11953336000442505,-0.002663911320269108,2949,0.4349627196788788,,,0.0001439324114471674,1763260427.6520376,-0.0006021596491336823
0.0,0.35464245080947876,656.0,261376,401.58845043182373,0.0014516208320856094,0.9942622184753418,0.0019061882048845291,2960,0.00021143497724551708,,,0.00014324116636998951,1763260429.4306633,-0.004787050187587738
0.078125,0.14336666464805603,656.0,262912,404.192280292511,0.0029778005555272102,0.9861064553260803,0.007897636853158474,2975,0.0003866719198413193,,,0.00014231950626708567,1763260432.0344932,-0.003783680498600006
0.01171875,0.18169645965099335,655.0,264320,406.4665062427521,0.00423557311296463,0.9965143203735352,-0.014724323526024818,2989,0.0006513866828754544,,,0.00014147465117275715,1763260434.3087192,0.0019851326942443848
,,,265136,407.7003564834595,,,,2997,,500.0,500.0,,1763260435.5425694,
0.01953125,0.29070940613746643,655.0,266624,410.02638244628906,0.005739144049584866,0.8374668955802917,-0.02962516061961651,3011,0.0011445711134001613,,,0.00014009216101840138,1763260437.8685954,-0.02142202854156494
0.001953125,0.2657490670681,654.0,270720,416.8854384422302,0.002197718247771263,0.05641096830368042,-0.0277764443308115,3051,5.244020938873291,,,0.00013763441529590636,1763260444.7276514,0.021756842732429504
0.072265625,0.20802253484725952,654.0,270976,417.29711651802063,0.009985807351768017,0.9891392588615417,0.06298613548278809,3053,0.0010431339032948017,,,0.00013748080527875572,1763260445.1393294,-0.04103612154722214
0.0,0.18341541290283203,654.0,272256,419.3895654678345,0.00039905961602926254,0.08606016635894775,-0.0059882113710045815,3066,7.451563358306885,,,0.00013671275519300252,1763260447.2317784,-0.0011107176542282104
0.03125,0.2254508137702942,654.0,272640,419.9818470478058,0.00264949444681406,0.008791685104370117,-0.000877884216606617,3070,193.70925903320312,,,0.00013648234016727656,1763260447.82406,0.0034034550189971924
0.05078125,0.24654416739940643,654.0,274048,422.1192467212677,0.009452752768993378,0.9863004088401794,0.003722170367836952,3083,0.0015724173281341791,,,0.00013563748507294804,1763260449.9614596,-0.008092710748314857
0.0,0.26398688554763794,654.0,275584,424.42752408981323,0.001383705995976925,0.9728149175643921,0.0045017702504992485,3098,0.000767214223742485,,,0.0001347158249700442,1763260452.269737,-0.00020267441868782043
0.052734375,0.27883970737457275,654.0,276096,425.1985309123993,0.013031020760536194,0.989122211933136,0.029432566836476326,3103,0.0006253931787796319,,,0.00013440860493574291,1763260453.0407438,-0.01233568973839283
0.0,0.21837420761585236,654.0,278528,428.78444480895996,0.0004893196746706963,0.88910973072052,-0.0008103521540760994,3127,0.0012725932756438851,,,0.00013294930977281183,1763260456.6266577,-0.002542346715927124
0.001953125,0.23569613695144653,654.0,278656,428.98531007766724,0.002392473630607128,0.029779374599456787,-0.008860145695507526,3129,142.22776794433594,,,0.0001328725047642365,1763260456.827523,-0.0017971619963645935
0.083984375,0.23793421685695648,655.0,279936,430.7913827896118,0.014592152088880539,0.9829681515693665,0.07414939254522324,3141,0.00044706923654302955,,,0.0001321044546784833,1763260458.6335957,-0.05682804435491562
,,,280136,431.00863242149353,,,,3143,,500.0,500.0,,1763260458.8508453,
0.0,0.2201302945613861,655.0,280448,431.5722801685333,0.0006234506145119667,0.9808164834976196,-0.0066382503136992455,3146,0.0007132500177249312,,,0.00013179723464418203,1763260459.414493,0.0039026103913784027
0.0,0.2969909906387329,655.0,282880,434.9556996822357,0.0003582267090678215,0.9782859086990356,0.009923222474753857,3170,0.0006868966156616807,,,0.00013033793948125094,1763260462.7979126,-0.005997978150844574
0.041015625,0.14274367690086365,655.0,284288,436.882061958313,0.003678707405924797,0.9928922057151794,-0.03643282130360603,3183,0.0004877815081272274,,,0.00012949308438692242,1763260464.7242749,0.009197384119033813
0.001953125,0.22869259119033813,656.0,284800,437.6000316143036,0.002154393121600151,0.9956878423690796,0.023579329252243042,3188,0.0003178454062435776,,,0.00012918586435262114,1763260465.4422445,-0.018254831433296204
0.02734375,0.18755821883678436,656.0,287744,441.8715705871582,0.0031332233920693398,0.0345076322555542,0.030963722616434097,3217,13.164400100708008,,,0.00012741934915538877,1763260469.7137835,0.0172615647315979
0.0,0.27306699752807617,656.0,288512,442.9401218891144,5.567353218793869e-05,0.9645737409591675,-0.001246918924152851,3224,0.0006731202593073249,,,0.00012695851910393685,1763260470.7823348,0.0004632435739040375
0.0390625,0.2193285971879959,656.0,290816,446.4139211177826,0.00444820336997509,0.9781883955001831,0.03532477468252182,3247,0.00028953325818292797,,,0.00012557604350149632,1763260474.256134,-0.03491644933819771
,,,291136,446.8176896572113,,,,3250,,500.0,500.0,,1763260474.6599026,
0.0078125,0.18503232300281525,656.0,291328,447.1469190120697,0.0032385550439357758,0.9268254041671753,0.0010059140622615814,3252,0.00033297130721621215,,,0.00012526882346719503,1763260474.989132,-0.005451170727610588
,,,291636,447.5201530456543,,,,3255,,500.0,500.0,,1763260475.362366,
0.0,0.20860040187835693,656.0,292096,448.22114968299866,0.0002489304170012474,0.8853877782821655,0.0027624228969216347,3259,0.00041741240420378745,,,0.0001248079934157431,1763260476.0633626,-0.0032984837889671326
0.0,0.23596538603305817,656.0,293376,450.0617718696594,0.0017904359847307205,0.9818634986877441,0.01052817516028881,3272,0.0003093009872827679,,,0.0001240399433299899,1763260477.9039848,-0.01981167308986187
,,,293636,450.4160556793213,,,,3275,,500.0,500.0,,1763260478.2582686,
0.0,0.1782621443271637,656.0,293760,450.6024215221405,9.357184171676636e-05,0.0423356294631958,0.0008462052792310715,3276,214.15147399902344,,,0.00012380952830426395,1763260478.4446344,0.0005034655332565308
0.041015625,0.17167752981185913,656.0,295808,453.8920707702637,0.005901386961340904,0.9789447784423828,0.002296900376677513,3296,0.000601916282903403,,,0.00012258064816705883,1763260481.7342837,-0.005481421947479248
,,,296136,454.31326174736023,,,,3299,,500.0,500.0,,1763260482.1554747,
0.0,0.21486257016658783,656.0,300160,460.4214622974396,0.00039399880915880203,0.021750032901763916,0.0026930654421448708,3338,71.04310607910156,,,0.00011996927787549794,1763260488.2636752,0.003125834744423628
0.0,0.24103079736232758,657.0,301568,462.3933277130127,0.0014316877350211143,0.9598773121833801,0.021293818950653076,3351,0.0013311619404703379,,,0.00011912442278116941,1763260490.2355406,-0.008042726665735245
,,,302136,463.14068698883057,,,,3357,,500.0,500.0,,1763260490.9829,
0.021484375,0.185780331492424,657.0,302464,463.6172745227814,0.007757898420095444,0.9837999939918518,0.031448107212781906,3360,0.0018303224351257086,,,0.00011858678772114217,1763260491.4594874,-0.01649315655231476
0.046875,0.22477774322032928,658.0,306304,468.78565883636475,0.009192349389195442,0.9765661954879761,0.040291767567396164,3398,0.0005812320741824806,,,0.00011628264473984018,1763260496.6278718,-0.026234935969114304
,,,306636,469.1624732017517,,,,3401,,500.0,500.0,,1763260497.004686,
,,,307136,469.8202393054962,,,,3406,,500.0,500.0,,1763260497.6624522,
0.0,0.1811428666114807,658.0,307200,469.9657917022705,0.0001944778487086296,0.016587436199188232,-0.005745944567024708,3407,150.00262451171875,,,0.00011574500967981294,1763260497.8080046,-0.0006383955478668213
0.05078125,0.22415193915367126,658.0,308480,471.6387982368469,0.014266449958086014,0.5550777912139893,0.0044367071241140366,3419,0.0007691749488003552,,,0.00011497695959405974,1763260499.4810112,0.0009038560092449188
,,,309136,472.44397592544556,,,,3426,,500.0,500.0,,1763260500.2861888,
0.0,0.27864259481430054,659.0,309376,472.77817821502686,0.0002255970612168312,0.9817149639129639,0.00265346746891737,3428,0.00030678336042910814,,,0.0001144393245340325,1763260500.6203911,-0.001401059329509735
,,,310136,473.5593366622925,,,,3435,,500.0,500.0,,1763260501.4015496,
,,,311636,475.5111606121063,,,,3450,,500.0,500.0,,1763260503.3533735,
0.009765625,0.2554890215396881,660.0,311680,475.660178899765,0.000902256928384304,0.01974564790725708,0.002399955876171589,3451,69.50963592529297,,,0.00011305683437967673,1763260503.5023918,0.026242222636938095
0.037109375,0.1608259230852127,660.0,312832,477.1710436344147,0.007375521585345268,0.9900397658348083,0.005962355062365532,3462,0.000433941837400198,,,0.00011236558930249885,1763260505.0132565,0.0029336251318454742
0.005859375,0.2509642541408539,660.0,314240,478.9359498023987,0.0026378333568573,0.06590539216995239,0.018944278359413147,3476,250.44448852539062,,,0.00011152073420817032,1763260506.7781627,0.015086136758327484
0.0078125,0.27643105387687683,661.0,314624,479.40999698638916,0.0014144964516162872,0.9230387210845947,0.01824626885354519,3479,0.0008679328602738678,,,0.00011129031918244436,1763260507.25221,-0.013281285762786865
,,,316636,481.87323212623596,,,,3498,,500.0,500.0,,1763260509.715445,
,,,317136,482.5317168235779,,,,3503,,500.0,500.0,,1763260510.3739297,
,,,318136,483.780921459198,,,,3513,,500.0,500.0,,1763260511.6231344,
0.056640625,0.204106867313385,662.0,319360,485.39634919166565,0.009347481653094292,0.9730620980262756,0.03859215974807739,3525,0.0010100575163960457,,,0.00010844854114111513,1763260513.238562,-0.031041400507092476
,,,320636,486.93255162239075,,,,3537,,500.0,500.0,,1763260514.7747645,
0.033203125,0.2539302706718445,663.0,322304,489.2017822265625,0.007790990173816681,0.983060896396637,-0.0064313821494579315,3554,0.0005229267990216613,,,0.00010668202594388276,1763260517.0439951,-0.018000222742557526
0.076171875,0.25223076343536377,663.0,322432,489.3487927913666,0.01414479035884142,0.7733091115951538,0.031128451228141785,3555,0.001048206235282123,,,0.00010660522093530744,1763260517.1910057,-0.03174304962158203
0.0,0.21805499494075775,664.0,324608,492.09074306488037,0.0009060371667146683,0.9106132984161377,0.0024608001112937927,3576,0.00043715484207496047,,,0.000105299535789527,1763260519.932956,-0.0020954739302396774
0.0078125,0.23325692117214203,664.0,324736,492.2827136516571,0.002713366411626339,0.011094868183135986,-0.02011691778898239,3578,51.101043701171875,,,0.00010522273078095168,1763260520.1249266,-0.017616447061300278
0.001953125,0.2903406322002411,664.0,325120,492.7868332862854,0.0033752331510186195,0.94049471616745,-0.00225225742906332,3581,0.0002740700729191303,,,0.00010499232303118333,1763260520.6290462,0.010756872594356537
