_runtime,losses/clipfrac,losses/value_loss,charts/learning_rate,losses/explained_variance,charts/SPS,_step,_timestamp,losses/approx_kl,losses/entropy,losses/policy_loss,charts/episodic_length,charts/episodic_return,losses/old_approx_kl,global_step
497.58498215675354,0.0546875,0.00024708814453333616,9.961597243091092e-05,0.9979919791221619,675.0,3804,1763260506.6037002,0.015061150304973125,0.2798503637313843,-0.009506408125162125,,,0.0033213719725608826,334080
497.9155673980713,0.021484375,65.93583679199219,9.946236241376027e-05,0.11706274747848511,675.0,3807,1763260506.9342854,0.003820545971393585,0.22829338908195496,0.027160197496414185,,,0.012504557147622108,334336
503.11290740966797,0.009765625,0.0006819651462137699,9.700460941530764e-05,0.9997814297676086,677.0,3847,1763260512.1316254,0.002092381939291954,0.19607795774936676,-0.02206449583172798,,,0.017579400911927223,338432
507.27864933013916,0.02734375,0.0022254977375268936,9.500767919234931e-05,0.9970500469207764,678.0,3879,1763260516.2973673,0.006038127467036247,0.33837905526161194,-0.0018433332443237305,,,0.029249638319015503,341760
507.8160252571106,0.0234375,0.00037284870631992817,9.477726416662335e-05,0.9979755878448486,678.0,3883,1763260516.8347433,0.0053751785308122635,0.20557595789432526,-0.007564246654510498,,,0.016382744535803795,342144
507.9668707847595,0.0,0.0014232638059183955,9.470045915804803e-05,0.991078794002533,678.0,3884,1763260516.9855888,0.0013027423992753029,0.31024807691574097,0.00014304369688034058,,,0.007450730539858341,342272
508.3213732242584,0.0,0.0005275037256069481,9.45468491408974e-05,0.9990551471710205,678.0,3887,1763260517.3400912,0.0006033554673194885,0.297696977853775,-0.009756388142704964,,,0.001554468646645546,342528
508.80944991111755,0.03125,14.63831615447998,9.431643411517143e-05,0.17121756076812744,678.0,3891,1763260517.828168,0.002881213091313839,0.20517191290855408,5.895458161830902e-05,,,-0.022000323981046677,342912
509.8006200790405,0.005859375,0.0019317737314850092,9.385560406371951e-05,0.9962509274482727,678.0,3898,1763260518.819338,0.003104916773736477,0.2440839409828186,-0.0031070802360773087,,,0.0023150667548179626,343680
511.7163579463959,0.0078125,0.00031505359220318496,9.30107562453486e-05,0.9979837536811829,678.0,3912,1763260520.735076,0.003212663345038891,0.1706983894109726,-0.01779191941022873,,,0.023291323333978653,345088
512.0935206413269,0.0,135.86634826660156,9.285714622819796e-05,0.15647780895233154,678.0,3915,1763260521.1122386,0.00029690470546483994,0.1948724389076233,-0.0017093885689973831,,,-0.00725932139903307,345344
513.881264925003,0.01171875,0.0022780001163482666,9.201229113386944e-05,0.9931665658950806,679.0,3928,1763260522.899983,0.007008394226431847,0.28725212812423706,0.015327934175729752,,,-0.010243380442261696,346752
515.933596611023,,,,,,3944,1763260524.9523146,,,,500.0,500.0,,348290
516.0997400283813,0.0,0.0006230801227502525,9.101382602239028e-05,0.12480318546295166,679.0,3945,1763260525.118458,0.0010251030325889587,0.2331550568342209,-0.008168354630470276,,,0.006606779992580414,348416
516.2740535736084,0.00390625,0.001008615829050541,9.093702101381496e-05,0.9980604648590088,679.0,3946,1763260525.2927716,0.0005709007382392883,0.15595923364162445,0.0002522319555282593,,,-0.015450388193130493,348544
517.3069725036621,0.0,208.8148651123047,9.047619096236303e-05,0.07382547855377197,679.0,3954,1763260526.3256905,0.00013007409870624542,0.1666097640991211,0.002332862466573715,,,-0.005398545414209366,349312
518.4981200695038,,,,,,3963,1763260527.516838,,,,500.0,500.0,,350290
519.3409674167633,0.0,219.23760986328125,8.955453085945919e-05,0.11389809846878052,679.0,3969,1763260528.3596854,1.0698102414608002e-05,0.176532581448555,-0.0006138123571872711,,,-0.001620951108634472,350848
520.9739332199097,0.109375,0.0006680735968984663,8.878648077370599e-05,0.9960274696350098,680.0,3981,1763260529.9926512,0.02077498659491539,0.23469071090221405,0.029912516474723816,,,-0.047515060752630234,352128
521.1689479351044,,,,,,3983,1763260530.187666,,,,500.0,500.0,,352290
522.9885938167572,,,,,,3997,1763260532.0073118,,,,500.0,500.0,,353790
525.9128608703613,0.064453125,0.00026961835101246834,8.640553278382868e-05,0.9975734353065491,681.0,4020,1763260534.9315789,0.011425234377384186,0.1737130582332611,-0.02601531893014908,,,0.010044272989034653,356096
530.5532877445221,0.005859375,0.0001535327173769474,8.402457751799375e-05,0.9984279870986938,682.0,4059,1763260539.5720057,0.005198389291763306,0.30113688111305237,0.0069923996925354,,,0.026419339701533318,360064
533.6587698459625,0.0,207.36151123046875,8.23348673293367e-05,0.16896653175354004,684.0,4087,1763260542.6774879,0.00011870451271533966,0.19439521431922913,0.00027742981910705566,,,-0.0016338694840669632,362880
534.0849499702454,,,,,,4091,1763260543.103668,,,,500.0,500.0,,363290
535.5713472366333,,,,,,4105,1763260544.5900652,,,,500.0,500.0,,364790
536.050318479538,0.0625,0.0003171057906001806,8.095238445093855e-05,0.9958444833755493,685.0,4109,1763260545.0690365,0.01755470409989357,0.24289967119693756,-0.020021062344312668,,,0.054178476333618164,365184
536.5960063934326,,,,,,4115,1763260545.6147244,,,,500.0,500.0,,365790
537.0606093406677,0.029296875,0.0007120075169950724,8.033794438233599e-05,0.9915353655815125,686.0,4119,1763260546.0793273,0.011119931936264038,0.2812325656414032,-0.04129759967327118,,,0.025557223707437515,366208
539.6892952919006,0.037109375,0.000405658851377666,7.880184421082959e-05,0.9865018129348755,687.0,4144,1763260548.7080133,0.006841483525931835,0.21499542891979218,0.004332095384597778,,,-0.014979559928178787,368768
540.2303328514099,,,,,,4150,1763260549.2490509,,,,500.0,500.0,,369290
542.1451559066772,0.001953125,0.0008693911368027329,7.73425490478985e-05,0.9970703125,688.0,4168,1763260551.163874,0.0031652450561523438,0.27080297470092773,0.00014383718371391296,,,0.007974958047270775,371200
543.8036732673645,,,,,,4184,1763260552.8223913,,,,500.0,500.0,,372790
544.8481638431549,,,,,,4194,1763260553.8668818,,,,500.0,500.0,,373790
545.3863463401794,,,,,,4199,1763260554.4050643,,,,500.0,500.0,,374290
548.0593557357788,0.0,0.1570177972316742,7.396313594654202e-05,0.1644778847694397,691.0,4224,1763260557.0780737,0.0007101688534021378,0.15827767550945282,-0.001933518797159195,,,-0.009719179943203926,376832
548.6027977466583,0.009765625,31.69066619873047,7.365591591224074e-05,0.15392011404037476,691.0,4229,1763260557.6215158,0.00460942555218935,0.31938621401786804,-0.0037490390241146088,,,0.0054297177121043205,377344
550.2658972740173,,,,,,4243,1763260559.2846153,,,,500.0,500.0,,378790
551.5548624992371,0.033203125,0.0005402556853368878,7.258064579218626e-05,0.9982922077178955,691.0,4246,1763260560.5735805,0.005705351009964943,0.17830589413642883,-0.00741896778345108,,,-0.01835642196238041,379136
554.8233807086945,0.0,0.001464193919673562,7.219662074930966e-05,0.9946959018707275,688.0,4252,1763260563.8420987,0.0009540216997265816,0.18614454567432404,0.004453865811228752,,,0.0023205196484923363,379776
555.3412754535675,0.0,199.63465881347656,7.211981574073434e-05,0.19482213258743286,688.0,4254,1763260564.3599935,2.3908913135528564e-05,0.24840322136878967,-0.003310553729534149,,,0.0005229990929365158,379904
555.9266707897186,0.02734375,0.0015102216275408864,7.204301073215902e-05,0.998475193977356,687.0,4255,1763260564.9453888,0.007460997439920902,0.21127155423164368,-0.0026167593896389008,,,-0.010526466183364391,380032
569.2286953926086,0.0,33.84916305541992,7.096774061210454e-05,0.11622506380081177,674.0,4273,1763260578.2474134,0.0004542088136076927,0.2657414972782135,0.003116929903626442,,,-0.007127865217626095,381824
573.6922225952148,0.015625,0.0016072809230536222,7.073732558637857e-05,0.9936976432800293,670.0,4276,1763260582.7109406,0.008433484472334385,0.3633873462677002,-0.007533150725066662,,,-0.00645346287637949,382208
574.0495753288269,,,,,,4277,1763260583.0682933,,,,500.0,500.0,,382290
575.5366721153259,0.0,7.055004119873047,7.066052057780325e-05,0.1258750557899475,668.0,4278,1763260584.5553901,0.00022094417363405228,0.2593291103839874,-0.001369573175907135,,,-0.004176990129053593,382336
582.346892118454,0.0,0.00021268277487251908,6.989247049205005e-05,0.9955372214317322,662.0,4290,1763260591.3656101,0.0006817234680056572,0.20672741532325745,0.004627980291843414,,,-0.009270456619560719,383616
582.5077052116394,,,,,,4292,1763260591.5264232,,,,500.0,500.0,,383790
584.6358196735382,0.037109375,0.00036655712756328285,6.843318260507658e-05,0.9989064335823059,664.0,4314,1763260593.6545377,0.004609266296029091,0.16511376202106476,-0.01521289348602295,,,-0.010431159287691116,386048
584.9993169307709,0.02734375,0.00011321927013341337,6.820276757935062e-05,0.99953293800354,664.0,4318,1763260594.018035,0.010526894591748714,0.3190733790397644,-0.019347533583641052,,,-0.013615075498819351,386432
587.8223874568939,,,,,,4346,1763260596.8411055,,,,500.0,500.0,,389290
589.9308049678802,0.0,3.985778570175171,6.528417725348845e-05,0.05243659019470215,666.0,4366,1763260598.949523,0.00046162307262420654,0.20344647765159607,-0.005956441164016724,,,0.006775934249162674,391296
590.5887267589569,0.0,0.00031766522442921996,6.490015221061185e-05,0.9995986819267273,667.0,4372,1763260599.6074448,0.00022749416530132294,0.17786945402622223,-0.004589103162288666,,,0.007491663098335266,391936
591.1206505298615,0.0,0.00022309865744318813,6.459293217631057e-05,0.999363899230957,667.0,4377,1763260600.1393685,0.0007063038647174835,0.23672765493392944,-0.002084173262119293,,,0.0060826316475868225,392448
591.2415704727173,0.0,0.0005526406457647681,6.451612716773525e-05,0.9984965920448303,667.0,4378,1763260600.2602885,0.00038580410182476044,0.17251089215278625,-0.005090739578008652,,,0.0009308941662311554,392576
592.1338226795197,0.001953125,0.0003337545203976333,6.397849210770801e-05,0.9993516206741333,668.0,4387,1763260601.1525407,0.00042551755905151367,0.1113283559679985,-0.0007214024662971497,,,-0.0001694653183221817,393472
593.0238814353943,0.0234375,148.20236206054688,6.344085704768077e-05,0.1851596236228943,668.0,4396,1763260602.0425994,0.005654218606650829,0.24750861525535583,0.018421418964862823,,,0.009645258076488972,394368
594.9403073787689,,,,,,4415,1763260603.9590254,,,,500.0,500.0,,396290
599.1616048812866,0.0,0.00039852227200753987,5.975422391202301e-05,0.9991819858551025,672.0,4456,1763260608.180323,0.0015259748324751854,0.11523988097906113,-0.0072324033826589584,,,0.007783674634993076,400512
600.6400504112244,0.0,0.00018601903866510838,5.8909368817694485e-05,0.998155951499939,672.0,4470,1763260609.6587684,0.0006256150081753731,0.16546209156513214,-0.002676352858543396,,,-0.0017351051792502403,401920
601.4596474170685,,,,,,4478,1763260610.4783654,,,,500.0,500.0,,402790
601.6873168945312,0.0,0.0005685067153535783,5.829493238707073e-05,0.9995294809341431,673.0,4480,1763260610.706035,0.0012192074209451675,0.2510736286640167,-0.010972019284963608,,,0.0065654367208480835,402944
602.9820377826691,0.064453125,0.0002477058151271194,5.752688230131753e-05,0.9967706799507141,674.0,4492,1763260612.0007558,0.014432311989367008,0.3256376087665558,-0.03500058874487877,,,0.05754617601633072,404224
603.4621150493622,,,,,,4498,1763260612.480833,,,,500.0,500.0,,404790
605.8496956825256,0.0,0.001963917864486575,5.583717211266048e-05,0.9981754422187805,675.0,4520,1763260614.8684137,0.000805199146270752,0.14425794780254364,-0.0012928731739521027,,,0.010816071182489395,407040
606.0502016544342,,,,,,4522,1763260615.0689197,,,,500.0,500.0,,407290
606.2684769630432,0.01171875,0.00039027261664159596,5.560675708693452e-05,0.9994723796844482,675.0,4524,1763260615.287195,0.009088915772736073,0.29703232645988464,-0.02734878659248352,,,0.03811075910925865,407424
606.3930833339691,0.048828125,0.00046100447070784867,5.552995571633801e-05,0.9980640411376953,675.0,4525,1763260615.4118013,0.006996205076575279,0.22060805559158325,0.009536709636449814,,,-0.0001802481710910797,407552
606.5750846862793,,,,,,4527,1763260615.5938027,,,,500.0,500.0,,407790
607.0831024646759,0.00390625,0.000310933159198612,5.514593067346141e-05,0.998066782951355,676.0,4531,1763260616.1018205,0.0032948991283774376,0.29616519808769226,0.00653761625289917,,,-0.003318839706480503,408192
607.2380349636078,0.0,0.3674764335155487,5.506912566488609e-05,0.15136200189590454,676.0,4533,1763260616.256753,0.0007001012563705444,0.18134841322898865,-0.0008080285042524338,,,-0.0036935191601514816,408320
607.3651857376099,0.0,0.000158019014634192,5.499232065631077e-05,0.9995630383491516,676.0,4534,1763260616.3839037,7.119029760360718e-06,0.19524723291397095,0.0004101637750864029,,,-0.0005041081458330154,408448
609.6769509315491,0.0,0.000585242931265384,5.368663551053032e-05,0.9976726770401001,677.0,4555,1763260618.695669,0.0010554948821663857,0.25601959228515625,-0.009614486247301102,,,0.018117699772119522,410624
610.3416459560394,,,,,,4562,1763260619.360364,,,,500.0,500.0,,411290
611.7916281223297,,,,,,4576,1763260620.8103461,,,,500.0,500.0,,412790
615.483146905899,0.0,0.0008526312885805964,5.01536087540444e-05,0.9989098310470581,680.0,4613,1763260624.501865,0.0008064107969403267,0.17320343852043152,0.0029636025428771973,,,0.0033152522519230843,416512
616.7727465629578,0.005859375,93.1881332397461,4.938556230627e-05,0.04283934831619263,681.0,4626,1763260625.7914646,0.002561979927122593,0.24453340470790863,-0.003123890608549118,,,0.003117113374173641,417792
617.6749138832092,,,,,,4635,1763260626.693632,,,,500.0,500.0,,418790
618.2690050601959,0.0,71.60005187988281,4.846390220336616e-05,0.25391489267349243,681.0,4641,1763260627.287723,0.000238858163356781,0.23963430523872375,0.0046731941401958466,,,-0.003787582740187645,419328
618.6425025463104,0.0,0.001355188200250268,4.82334871776402e-05,0.997285783290863,682.0,4644,1763260627.6612206,0.0004154713824391365,0.24437755346298218,0.004273280501365662,,,0.002958863042294979,419712
620.2752847671509,0.001953125,33.221309661865234,4.7235022066161036e-05,0.21089667081832886,682.0,4661,1763260629.2940028,0.0030437298119068146,0.22683627903461456,-0.0020609796047210693,,,0.010648602619767189,421376
621.6713354587555,,,,,,4675,1763260630.6900535,,,,500.0,500.0,,422790
623.3166799545288,0.005859375,0.00021833376376889646,4.539170549833216e-05,0.9998242855072021,684.0,4691,1763260632.335398,0.003849199041724205,0.20337152481079102,-0.015366069972515106,,,0.025891132652759552,424448
625.0155217647552,,,,,,4709,1763260634.0342398,,,,500.0,500.0,,426290
625.5371026992798,0.017578125,0.0009416161919943988,4.400921534397639e-05,0.9946670532226562,685.0,4713,1763260634.5558207,0.0022236183285713196,0.1761341094970703,0.0007130354642868042,,,-0.007636228576302528,426752
627.8988800048828,,,,,,4738,1763260636.917598,,,,500.0,500.0,,429290
627.9779546260834,0.0,194.8290557861328,4.2473118810448796e-05,0.13537603616714478,687.0,4739,1763260636.9966726,0.0008431104943156242,0.20970244705677032,-0.007082231342792511,,,0.012460208497941494,429312
628.2022876739502,0.0,0.0006961174658499658,4.2319508793298155e-05,0.9979206323623657,687.0,4741,1763260637.2210057,0.0002732798457145691,0.219794362783432,0.0007946211844682693,,,0.006188087165355682,429568
628.352833032608,,,,,,4743,1763260637.371551,,,,500.0,500.0,,429790
629.4579682350159,0.0,127.3248519897461,4.155145870754495e-05,0.24980324506759644,688.0,4754,1763260638.4766862,7.977895438671112e-05,0.1692582070827484,6.332993507385254e-07,,,-0.0008948780596256256,430848
631.3453314304352,0.0,0.0009762265253812075,4.0399387216893956e-05,0.9929925203323364,689.0,4772,1763260640.3640494,0.0003240695223212242,0.25757211446762085,-0.0008411724120378494,,,0.003972076810896397,432768
632.7599639892578,0.001953125,0.0013750955695286393,3.955453212256543e-05,0.9970159530639648,689.0,4786,1763260641.778682,0.0024766698479652405,0.1657492071390152,-0.0018542557954788208,,,-0.007578318938612938,434176
632.8106155395508,,,,,,4787,1763260641.8293335,,,,500.0,500.0,,434290
632.9168264865875,0.0,130.41534423828125,3.947772711399011e-05,0.10413175821304321,689.0,4788,1763260641.9355445,2.9820948839187622e-05,0.2623863220214844,-0.00017665699124336243,,,-0.001319192349910736,434304
633.7806837558746,0.0,0.000774255080614239,3.894009205396287e-05,0.9931923747062683,690.0,4796,1763260642.7994018,0.0003529367968440056,0.23672106862068176,0.0056310854852199554,,,-0.004396508447825909,435200
634.0713286399841,0.0,0.0004919548518955708,3.878648203681223e-05,0.999346137046814,690.0,4799,1763260643.0900466,0.00011212751269340515,0.2166518270969391,-0.0022834762930870056,,,-0.002346491441130638,435456
634.7602269649506,0.0,0.000651091686449945,3.832565198536031e-05,0.9970281720161438,690.0,4806,1763260643.778945,0.0002997731789946556,0.24195778369903564,-0.00039386749267578125,,,0.0017364127561450005,436224
635.0151526927948,0.0,0.0003346246958244592,3.817204196820967e-05,0.9996205568313599,690.0,4809,1763260644.0338707,5.187094211578369e-05,0.1302192211151123,-0.0025755763053894043,,,0.0021488461643457413,436480
635.4018864631653,0.0,17.244997024536133,3.794162694248371e-05,0.2623665928840637,691.0,4813,1763260644.4206045,0.0004627937451004982,0.1673031449317932,0.003948908299207687,,,0.01054189819842577,436864
639.2395448684692,,,,,,4851,1763260648.2582629,,,,500.0,500.0,,440790
639.3354744911194,0.0,72.67115783691406,3.556067531462759e-05,0.2520318031311035,693.0,4852,1763260648.3541925,0.0003375094383955002,0.19734758138656616,0.005221564322710037,,,0.003937896341085434,440832
640.948212146759,0.0,0.0009921032469719648,3.4562210203148425e-05,0.9993905425071716,693.0,4868,1763260649.9669302,1.531466841697693e-05,0.16471105813980103,0.0004987344145774841,,,0.0007550977170467377,442496
641.5435228347778,0.0,0.0005723285139538348,3.417818879825063e-05,0.9986697435379028,694.0,4874,1763260650.5622408,1.3122335076332092e-05,0.22191470861434937,0.000863492488861084,,,0.0009038187563419342,443136
641.9160130023956,0.0,0.0013753048842772841,3.394777377252467e-05,0.9989688396453857,694.0,4878,1763260650.934731,1.844950020313263e-05,0.14206725358963013,-0.0010586008429527283,,,-0.0003637261688709259,443520
642.2769029140472,0.0,48.47734069824219,3.371735874679871e-05,0.29054659605026245,694.0,4882,1763260651.295621,5.16548752784729e-05,0.16629528999328613,-0.002663899213075638,,,0.0008297339081764221,443904
645.8989961147308,,,,,,4920,1763260654.917714,,,,500.0,500.0,,447790
647.0624389648438,0.0,0.0012486360501497984,3.0645162041764706e-05,0.9990471005439758,697.0,4932,1763260656.081157,6.425939500331879e-05,0.25669941306114197,0.0025521516799926758,,,-0.0002612285315990448,449024
647.1747918128967,0.0,0.0005952990613877773,3.0568357033189386e-05,0.9982195496559143,697.0,4933,1763260656.1935098,0.0022936109453439713,0.3326869010925293,0.0008517932146787643,,,0.0074814725667238235,449152
647.7023358345032,,,,,,4939,1763260656.7210538,,,,500.0,500.0,,449790
648.3803498744965,0.0,0.00042303622467443347,2.9800306947436184e-05,0.999405562877655,698.0,4946,1763260657.3990679,0.0007587224245071411,0.14430785179138184,-0.014852028340101242,,,0.010195551440119743,450432
649.0889418125153,0.015625,0.0017803823575377464,2.9339476895984262e-05,0.9913786053657532,698.0,4953,1763260658.1076598,0.004967942833900452,0.2262331247329712,-0.00888385996222496,,,0.02340814471244812,451200
649.5469453334808,0.001953125,0.0013841665349900723,2.9032258680672385e-05,0.9958466291427612,698.0,4958,1763260658.5656633,0.0019002705812454224,0.2999214231967926,-0.011138185858726501,,,0.004893161356449127,451712
649.9981887340546,0.0,0.003989450167864561,2.8725038646371104e-05,0.9946038126945496,699.0,4963,1763260659.0169067,1.1920928955078125e-07,0.22125579416751862,-3.791041672229767e-05,,,-7.849186658859253e-06,452224
650.7150135040283,0.0,0.00040576414903625846,2.8264208594919182e-05,0.9995908141136169,699.0,4971,1763260659.7337315,0.00010908395051956177,0.17604702711105347,0.003541257232427597,,,-0.0027376357465982437,452992
650.8276512622833,0.0,0.000982403988018632,2.8187403586343862e-05,0.9984839558601379,699.0,4972,1763260659.8463693,0.0016107112169265747,0.15051588416099548,-0.010031312704086304,,,-0.005021719262003899,453120
651.430994272232,0.0,0.005080690607428551,2.780337854346726e-05,0.9908273220062256,700.0,4978,1763260660.4497123,7.449090480804443e-05,0.17979508638381958,0.0011886246502399445,,,0.00038355961441993713,453760
651.6569998264313,0.0,0.0007949913269840181,2.7649770345306024e-05,0.9995930194854736,700.0,4981,1763260660.6757178,0.0003914274275302887,0.13369986414909363,-0.011350709944963455,,,0.009394975379109383,454016
652.3849251270294,,,,,,4989,1763260661.4036431,,,,500.0,500.0,,454790
652.8343362808228,0.0,0.06645476818084717,2.688172025955282e-05,0.0669410228729248,700.0,4994,1763260661.8530543,8.11135396361351e-05,0.18193818628787994,-0.0003239288926124573,,,-0.0007986659184098244,455296
654.1472887992859,,,,,,5008,1763260663.1660068,,,,500.0,500.0,,456790
654.6326820850372,,,,,,5013,1763260663.6514,,,,500.0,500.0,,457290
654.8329339027405,0.0,0.00019911312847398221,2.557603693276178e-05,0.9995791912078857,702.0,5015,1763260663.851652,5.002319812774658e-05,0.22596365213394165,-0.0016899257898330688,,,0.0017644036561250687,457472
657.0479373931885,0.0,61.26686096191406,2.41167435888201e-05,0.3331361413002014,703.0,5039,1763260666.0666554,4.3497420847415924e-05,0.22904589772224426,5.81890344619751e-05,,,0.00014623533934354782,459904
660.10706782341,0.0,0.0036783269606530666,2.2119815184851177e-05,0.9933727979660034,705.0,5071,1763260669.1257858,0.0007853778079152107,0.2094414085149765,0.001051122322678566,,,0.0029579801484942436,463232
664.337837934494,0.0,0.04605981335043907,1.9354838514118455e-05,0.37393105030059814,707.0,5117,1763260673.356556,8.76476988196373e-05,0.2563142478466034,0.0005289837718009949,,,-0.003510531969368458,467840
664.8169269561768,0.0,57.143089294433594,1.9047618479817174e-05,0.3678779602050781,707.0,5122,1763260673.835645,0.0003987066447734833,0.2618555426597595,-0.010542288422584534,,,0.007871860638260841,468352
665.2790982723236,0.0,75.44013977050781,1.8740400264505297e-05,0.3561251759529114,708.0,5127,1763260674.2978163,3.843940794467926e-05,0.1909637153148651,0.0010268278419971466,,,0.0015842989087104797,468864
665.3917860984802,0.0,0.0003737957449629903,1.8663595255929977e-05,0.9994426369667053,708.0,5128,1763260674.410504,8.200295269489288e-05,0.20242011547088623,-0.00021959282457828522,,,-1.6402453184127808e-05,468992
666.5760180950165,0.0,0.003157474333420396,1.7895545170176774e-05,0.998332679271698,708.0,5140,1763260675.594736,3.295205533504486e-05,0.1865599900484085,-0.0008013434708118439,,,0.0014880038797855377,470272
667.0676558017731,,,,,,5146,1763260676.0863738,,,,500.0,500.0,,470790
667.4451615810394,,,,,,5150,1763260676.4638796,,,,500.0,500.0,,471290
667.5186145305634,0.0,195.8717803955078,1.7281105101574212e-05,0.08094799518585205,709.0,5151,1763260676.5373325,4.621874541044235e-05,0.18904876708984375,-0.001080043613910675,,,-0.003632248379290104,471296
668.6888406276703,0.0,0.0010430309921503067,1.6513056834810413e-05,0.9981324672698975,710.0,5163,1763260677.7075586,0.0001344168558716774,0.1962280571460724,-0.003209903836250305,,,0.003720114938914776,472576
668.8325710296631,,,,,,5165,1763260677.851289,,,,500.0,500.0,,472790
671.7909209728241,0.0,62.36982727050781,1.4516129340336192e-05,0.3171161413192749,711.0,5196,1763260680.809639,4.361383616924286e-05,0.135529026389122,0.006741425022482872,,,-0.001079874113202095,475904
671.9039490222931,0.0,0.0006109689129516482,1.4439324331760872e-05,0.9989612698554993,711.0,5197,1763260680.922667,0.00018573738634586334,0.12183289974927902,-0.0010802187025547028,,,-0.0026029255241155624,476032
675.7707390785217,0.0,0.008173062466084957,1.190476177725941e-05,0.9976874589920044,714.0,5238,1763260684.789457,2.8127804398536682e-05,0.24361887574195862,6.07222318649292e-06,,,-4.6137720346450806e-05,480256
675.7860479354858,,,,,,5239,1763260684.804766,,,,500.0,500.0,,480290
676.2346096038818,,,,,,5244,1763260685.2533276,,,,500.0,500.0,,480790
676.9355275630951,0.0,0.0005812844028696418,1.1136712601000909e-05,0.9991989135742188,714.0,5251,1763260685.9542456,3.501772880554199e-07,0.14253222942352295,0.0002704039216041565,,,-5.09750097990036e-05,481536
677.2737939357758,0.0,0.0008624168112874031,1.0906297575274948e-05,0.9996048808097839,715.0,5255,1763260686.292512,7.938779890537262e-05,0.25637778639793396,-0.00274665467441082,,,-0.00031744688749313354,481920
677.5735619068146,,,,,,5258,1763260686.59228,,,,500.0,500.0,,482290
678.4335231781006,0.0,0.007506087888032198,1.0138248399016447e-05,0.9973819255828857,715.0,5267,1763260687.4522412,0.00016910210251808167,0.20490272343158722,0.0017393529415130615,,,-0.003567676991224289,483200
679.7465026378632,0.0,0.00225464953109622,9.293395123677328e-06,0.9987784624099731,716.0,5281,1763260688.7652206,2.5266781449317932e-05,0.2117505967617035,0.00112953782081604,,,-0.0017938315868377686,484608
681.4725844860077,0.0,0.00047384839854203165,8.141320904542226e-06,0.9993258118629456,717.0,5300,1763260690.4913025,5.047768354415894e-07,0.21500930190086365,-1.0784715414047241e-06,,,-0.00012109987437725067,486528
683.4970149993896,,,,,,5322,1763260692.515733,,,,500.0,500.0,,488790
684.0625569820404,0.0,41.87684631347656,6.451612989621935e-06,0.3046022653579712,718.0,5328,1763260693.081275,3.1298957765102386e-05,0.25768107175827026,0.0007515698671340942,,,0.0008575180545449257,489344
687.102460861206,0.0,0.006751365028321743,4.4546850404003635e-06,0.9973830580711365,720.0,5360,1763260696.1211789,2.5890767574310303e-07,0.12796808779239655,7.92965292930603e-05,,,-5.3552910685539246e-05,492672
687.2170007228851,0.0,16.338825225830078,4.377880031825043e-06,0.13312339782714844,720.0,5362,1763260696.2357187,1.344829797744751e-06,0.15230914950370789,0.00019326433539390564,,,-8.937343955039978e-05,492800
689.7918260097504,0.0,0.004610832780599594,2.6881721169047523e-06,0.9974815249443054,721.0,5389,1763260698.810544,5.554407835006714e-06,0.12456043064594269,6.554648280143738e-05,,,-0.00028963200747966766,495616
693.6077647209167,,,,,,5430,1763260702.6264827,,,,500.0,500.0,,499790
