losses/value_loss,_runtime,losses/explained_variance,_step,losses/entropy,_timestamp,losses/approx_kl,charts/learning_rate,charts/SPS,charts/episodic_length,charts/episodic_return,losses/policy_loss,global_step,losses/old_approx_kl,losses/clipfrac
0.16358579695224762,156.34341549873352,-1.0728836059570312e-06,2692,0.5736870169639587,1763260168.1880085,0.000486019067466259,0.0002097542310366407,1007.0,,,-0.010824747383594513,150528,0.00120439101010561,0.0
0.10258842259645462,158.8719081878662,-0.00013685226440429688,2732,0.577903151512146,1763260170.7165012,0.0002927808091044426,0.0002082181308651343,1007.0,,,-0.007820039987564087,153088,0.0010728565976023674,0.0
0.09452550113201141,160.3429503440857,-0.00014638900756835938,2752,0.554755687713623,1763260172.1875434,0.007125388830900192,0.00020729647076223046,1007.0,,,-0.03412579372525215,154624,0.016212623566389084,0.005859375
19.51702880859375,160.69884753227234,-1.1920928955078125e-06,2757,0.5399195551872253,1763260172.5434406,0.00021588057279586792,0.0002070660557365045,1007.0,,,-0.008182680234313011,155008,-0.0004451889544725418,0.0
,162.70072722434998,,2782,,1763260174.5453203,,,,219.0,219.0,,157128,,
4.8672776222229,166.7701678276062,-1.0728836059570312e-06,2843,0.5070487260818481,1763260178.6147609,0.0015250081196427345,0.0002033026103163138,1008.0,,,-0.024198535829782486,161280,0.020092394202947617,0.0
,167.64893746376038,,2857,,1763260179.4935305,,,,127.0,127.0,,162178,,
,169.79918479919434,,2890,,1763260181.6437778,,,,167.0,167.0,,164451,,
1.488504409790039,173.8736720085144,-4.76837158203125e-07,2949,0.5292617678642273,1763260185.718265,0.0012779822573065758,0.00019892472482752055,1009.0,,,-0.0258869007229805,168576,0.01506619993597269,0.0
,177.10974884033203,,2997,,1763260188.954342,,,,167.0,167.0,,171945,,
0.08072468638420105,178.08876943588257,-1.0728836059570312e-05,3011,0.5617879033088684,1763260189.9333625,0.0004382319748401642,0.0001963133690878749,1010.0,,,-0.004212789237499237,172928,-0.007025271654129028,0.0
,180.71951270103455,,3051,,1763260192.5641057,,,,161.0,161.0,,175725,,
,181.71742844581604,,3066,,1763260193.5620215,,,,133.0,133.0,,176745,,
0.09886135160923004,182.08023595809937,-5.960464477539062e-07,3070,0.542097270488739,1763260193.924829,0.0011109653860330582,0.00019385560881346464,1010.0,,,0.008970873430371284,177024,0.004818852990865707,0.0
,182.82108902931213,,3083,,1763260194.665682,,,,122.0,122.0,,177805,,
,183.79648184776306,,3098,,1763260195.641075,,,,130.0,130.0,,178793,,
0.0870366320014,185.7544379234314,-0.00011587142944335938,3127,0.5754732489585876,1763260197.599031,0.0005809115245938301,0.00019162826356478035,1010.0,,,-7.513910531997681e-06,180736,-0.002445715479552746,0.0
83.56539916992188,186.64067006111145,-4.76837158203125e-07,3141,0.5566892027854919,1763260198.485263,0.00192249845713377,0.0001910906285047531,1010.0,,,-0.01449594460427761,181632,-0.0039957063272595406,0.0
0.09543357789516449,186.99824500083923,-6.783008575439453e-05,3146,0.5420655012130737,1763260198.842838,0.0037549538537859917,0.00019086021347902715,1010.0,,,-0.02578987553715706,182016,0.0312411580234766,0.0
82.76234436035156,188.6358666419983,-4.76837158203125e-07,3170,0.5531612634658813,1763260200.4804597,0.00162461306899786,0.000189861748367548,1010.0,,,-0.026814760640263557,183680,0.002779885195195675,0.0
0.15191830694675446,189.51154255867004,-2.384185791015625e-07,3183,0.5494359731674194,1763260201.3561356,0.0016224365681409836,0.00018932411330752075,1010.0,,,-0.013037705793976784,184576,0.0004831552505493164,0.0
24.79513931274414,189.86552739143372,-1.6689300537109375e-06,3188,0.49625363945961,1763260201.7101204,0.00030357297509908676,0.0001890936982817948,1010.0,,,0.0017813723534345627,184960,0.004777212627232075,0.0
,191.75986194610596,,3217,,1763260203.604455,,,,152.0,152.0,,186910,,
82.73416137695312,192.25854802131653,-5.960464477539062e-07,3224,0.5896260738372803,1763260204.103141,0.001065930351614952,0.0001876344031188637,1011.0,,,-0.02183268964290619,187392,0.010812142863869667,0.0
0.09018363058567047,194.0082688331604,0.0,3247,0.5717946290969849,1763260205.852862,4.706531763076782e-05,0.00018655913299880922,1011.0,,,-0.0010507721453905106,189184,0.0015418697148561478,0.0
,194.50966453552246,,3255,,1763260206.3542576,,,,186.0,186.0,,189759,,
0.09267415851354599,194.88575196266174,-4.5299530029296875e-05,3259,0.5545037984848022,1763260206.730345,0.0005366522818803787,0.0001860215124906972,1011.0,,,-0.0019311457872390747,190080,0.011662038043141365,0.0
,200.56815433502197,,3338,,1763260212.4127474,,,,144.0,144.0,,195986,,
,201.46633195877075,,3351,,1763260213.310925,,,,142.0,142.0,,196937,,
,201.84024953842163,,3357,,1763260213.6848426,,,,138.0,138.0,,197367,,
,202.07732915878296,,3360,,1763260213.9219222,,,,152.0,152.0,,197519,,
,204.69106125831604,,3398,,1763260216.5356543,,,,169.0,169.0,,200238,,
0.14113010466098785,204.912371635437,-3.5762786865234375e-07,3401,0.5750415325164795,1763260216.7569647,0.0041618626564741135,0.00017980030679609627,1012.0,,,-0.003492288291454315,200448,0.02053252048790455,0.001953125
0.11520247906446457,205.31161069869995,-1.1920928955078125e-07,3406,0.6367741823196411,1763260217.1562037,0.0005119629204273224,0.0001795698917703703,1012.0,,,0.008220847696065903,200832,-0.0003611613065004349,0.0
0.15778954327106476,206.65882968902588,-1.1920928955078125e-07,3426,0.5622352957725525,1763260218.5034227,0.0011852988973259926,0.00017872503667604178,1012.0,,,-0.011990457773208618,202240,0.003992854617536068,0.0
,206.79227781295776,,3428,,1763260218.6368709,,,,168.0,168.0,,202407,,
,207.29164266586304,,3435,,1763260219.1362357,,,,155.0,155.0,,202898,,
,208.24953055381775,,3450,,1763260220.0941236,,,,112.0,112.0,,203909,,
0.3824778199195862,208.40866208076477,-8.344650268554688e-07,3451,0.5563455820083618,1763260220.2532551,0.00010848604142665863,0.0001776497665559873,1012.0,,,0.006379436701536179,204032,-0.00021215900778770447,0.0
,209.04930901527405,,3462,,1763260220.893902,,,,134.0,134.0,,204783,,
,210.0075945854187,,3476,,1763260221.8521876,,,,160.0,160.0,,205721,,
5.2242817878723145,210.23654866218567,-3.5762786865234375e-07,3479,0.5984779596328735,1763260222.0811417,0.003952777944505215,0.0001764976914273575,1012.0,,,-0.03546798974275589,205952,0.019981082528829575,0.001953125
22.86377716064453,211.97611165046692,-4.76837158203125e-07,3503,0.5475611686706543,1763260223.8207047,0.003559834323823452,0.000175422421307303,1013.0,,,-0.03998493403196335,207744,0.01873626559972763,0.00390625
,212.64853429794312,,3513,,1763260224.4931273,,,,171.0,171.0,,208478,,
0.06761933863162994,214.34713554382324,-1.3113021850585938e-05,3537,0.5146432518959045,1763260226.1917286,0.004799333401024342,0.00017396314069628716,1013.0,,,-0.036487579345703125,210176,0.027025476098060608,0.0
0.42206284403800964,215.45755195617676,-1.1920928955078125e-07,3554,0.5015720725059509,1763260227.302145,3.5237520933151245e-05,0.00017327189561910927,1013.0,,,0.0020404644310474396,211328,-0.0016079563647508621,0.0
89.9482421875,215.5763669013977,-2.384185791015625e-07,3555,0.47110384702682495,1763260227.42096,0.0011623809114098549,0.00017319509061053395,1013.0,137.0,137.0,-0.0047177039086818695,211456,-0.00954002607613802,0.0
88.81334686279297,216.98120594024658,-1.1920928955078125e-07,3576,0.5453392863273621,1763260228.825799,0.0009557800367474556,0.00017235023551620543,1013.0,,,0.005633039399981499,212864,0.0029502129182219505,0.0
,217.1050374507904,,3578,,1763260228.9496305,,,,149.0,149.0,,213006,,
6.45127534866333,217.3357856273651,-2.384185791015625e-07,3581,0.5670108795166016,1763260229.1803787,0.014215410687029362,0.00017211982049047947,1013.0,,,-0.037774406373500824,213248,0.054732874035835266,0.044921875
,217.82180547714233,,3589,,1763260229.6663985,,,,136.0,136.0,,213756,,
1.5329877138137817,219.3854422569275,0.0,3613,0.5784333944320679,1763260231.2300353,2.3964792490005493e-05,0.00017089094035327435,1013.0,,,0.0018148720264434814,215296,0.0009983479976654053,0.0
0.08791088312864304,222.37035870552063,-1.5139579772949219e-05,3656,0.5168709754943848,1763260234.2149518,0.001676824875175953,0.00016904762014746666,1013.0,,,-0.0025407075881958008,218368,0.01517846342176199,0.0
0.07417803257703781,223.24991393089294,-5.841255187988281e-05,3669,0.5370447635650635,1763260235.094507,0.00030886847525835037,0.00016850998508743942,1013.0,,,-0.0011828318238258362,219264,-0.00021435599774122238,0.0
,223.84857654571533,,3679,,1763260235.6931696,,,,157.0,157.0,,219919,,
,224.1343584060669,,3683,,1763260235.9789515,,,,149.0,149.0,,220216,,
87.3582763671875,224.24071073532104,-2.384185791015625e-07,3684,0.5506857633590698,1763260236.0853038,0.0064290110021829605,0.00016789554501883686,1013.0,,,0.00454547256231308,220288,-0.02429899573326111,0.02734375
0.11814825981855392,225.95005583763123,-3.5762786865234375e-07,3711,0.5714045763015747,1763260237.794649,0.0004470068961381912,0.00016682027489878237,1013.0,,,0.0015619248151779175,222080,0.0005962401628494263,0.0
26.069963455200195,226.07076120376587,-1.1920928955078125e-07,3713,0.5880935788154602,1763260237.9153543,0.003123748116195202,0.00016674346989020705,1013.0,,,0.0031775757670402527,222208,-0.010974864475429058,0.0
5.097642421722412,226.2197985649109,-2.384185791015625e-07,3715,0.5846133232116699,1763260238.0643916,0.0002713128924369812,0.00016666666488163173,1013.0,,,-0.005867794156074524,222336,0.0024960841983556747,0.0
,227.2576265335083,,3731,,1763260239.1022196,,,,151.0,151.0,,223458,,
22.079395294189453,227.46804904937744,-2.384185791015625e-07,3734,0.48587509989738464,1763260239.312642,0.0011461330577731133,0.00016589861479587853,1013.0,,,0.006546894088387489,223616,-0.004772684536874294,0.0
0.08552241325378418,228.938334941864,-2.372264862060547e-05,3755,0.5576252341270447,1763260240.782928,0.0017187222838401794,0.0001649769546929747,1014.0,,,-0.018859151750802994,225152,0.006918231025338173,0.0
,230.20596885681152,,3775,,1763260242.050562,,,,152.0,152.0,,226507,,
,230.48891186714172,,3779,,1763260242.333505,,,,133.0,133.0,,226771,,
5.06662654876709,232.17609190940857,0.0,3804,0.5936988592147827,1763260244.020685,0.0007481183856725693,0.00016298002447001636,1014.0,,,-0.0096280537545681,228480,0.008187903091311455,0.0
,232.31886053085327,,3807,,1763260244.1634536,,,,147.0,147.0,,228665,,
,235.0892632007599,,3847,,1763260246.9338562,,,,159.0,159.0,,231432,,
,237.23620128631592,,3879,,1763260249.0807943,,,,160.0,160.0,,233708,,
,237.5745906829834,,3884,,1763260249.4191837,,,,182.0,182.0,,234052,,
5.106933116912842,237.82292199134827,-2.384185791015625e-07,3887,0.5442956686019897,1763260249.667515,0.00018002744764089584,0.00015952381363604218,1014.0,,,0.004065964370965958,234240,0.0007512206211686134,0.0
86.8029556274414,239.7110149860382,-3.5762786865234375e-07,3915,0.5313819050788879,1763260251.555608,0.0004114573821425438,0.00015837173850741237,1014.0,,,-0.00712244026362896,236160,-0.0020668869838118553,0.0
25.700559616088867,240.58976578712463,-1.1920928955078125e-07,3928,0.535442054271698,1763260252.4343588,0.007523697800934315,0.00015783410344738513,1014.0,,,-0.04773612320423126,237056,0.001778854988515377,0.017578125
5.3581366539001465,241.938898563385,-4.76837158203125e-07,3946,0.6065820455551147,1763260253.7834916,0.0010124696418642998,0.0001569892483530566,1014.0,,,0.0001538451761007309,238464,-0.014074786566197872,0.0
0.10127294063568115,243.22517490386963,-2.384185791015625e-07,3963,0.5014746189117432,1763260255.069768,4.911050200462341e-05,0.0001562211982673034,1014.0,,,0.00043651461601257324,239744,0.0007017720490694046,0.0
0.08611997961997986,244.57801127433777,-1.1920928955078125e-07,3981,0.5849789381027222,1763260256.4226043,0.0028247181326150894,0.00015537634317297488,1014.0,,,-0.002048935741186142,241152,0.0031128786504268646,0.0
,245.72229409217834,,3997,,1763260257.5668871,,,,169.0,169.0,,242395,,
94.58899688720703,250.13134217262268,-3.5762786865234375e-07,4059,0.5496357083320618,1763260261.9759352,0.001608407124876976,0.00015192011778708547,1015.0,,,0.0060262978076934814,246912,0.0016345642507076263,0.0
,252.14951586723328,,4087,,1763260263.994109,,,,174.0,174.0,,249075,,
0.08054407685995102,252.49313926696777,-1.1920928955078125e-07,4091,0.5225508809089661,1763260264.3377323,3.2714568078517914e-05,0.0001504608226241544,1015.0,,,0.002404509112238884,249344,-0.0014633135870099068,0.0
91.24405670166016,253.513827085495,-2.384185791015625e-07,4105,0.5648977756500244,1763260265.3584201,5.69736585021019e-05,0.00014984639710746706,1015.0,,,-0.0005107466131448746,250368,-0.0003532031551003456,0.0
91.31698608398438,253.79526233673096,-4.76837158203125e-07,4109,0.5489151477813721,1763260265.6398554,0.0040784720331430435,0.00014969278709031641,1015.0,,,-0.025929918512701988,250624,0.016736675053834915,0.0
,254.15381956100464,,4115,,1763260265.9984126,,,,138.0,138.0,,251014,,
,254.4021828174591,,4119,,1763260266.2467759,,,,137.0,137.0,,251290,,
,256.4227497577667,,4150,,1763260268.2673428,,,,159.0,159.0,,253390,,
,257.66720390319824,,4168,,1763260269.511797,,,,159.0,159.0,,254676,,
94.87199401855469,261.53692841529846,-2.384185791015625e-07,4224,0.5850646495819092,1763260273.3815215,0.00015820376574993134,0.00014493087655864656,1015.0,,,0.002691851928830147,258560,-0.0011743027716875076,0.0
,261.8111379146576,,4229,,1763260273.655731,,,,171.0,171.0,,258915,,
0.08610060811042786,263.5203516483307,-3.5762786865234375e-07,4252,0.5520799160003662,1763260275.3649447,7.23348930478096e-05,0.00014370199642144144,1015.0,,,0.004707638174295425,260608,-0.0007004952058196068,0.0
89.78244018554688,263.63990592956543,-2.384185791015625e-07,4254,0.5722124576568604,1763260275.484499,0.0005288952961564064,0.00014362519141286612,1015.0,,,0.0028081536293029785,260736,-0.004837133921682835,0.0
0.08382940292358398,265.2664177417755,0.0,4276,0.5697697401046753,1763260277.1110108,0.00017768610268831253,0.00014262672630138695,1015.0,,,-0.0069700926542282104,262400,0.005634059198200703,0.0
,265.2894628047943,,4277,,1763260277.1340559,,,,181.0,181.0,,262455,,
95.95247650146484,265.38663363456726,-2.384185791015625e-07,4278,0.5726586580276489,1763260277.2312267,0.001183302141726017,0.00014254992129281163,1015.0,,,0.01678401790559292,262528,0.002157718874514103,0.0
24.58209228515625,266.09756350517273,-2.384185791015625e-07,4290,0.5098358988761902,1763260277.9421566,0.00011651404201984406,0.0001420890912413597,1015.0,,,0.00413900800049305,263296,-0.00048786960542201996,0.0
,267.7751817703247,,4314,,1763260279.6197748,,,,188.0,188.0,,265064,,
0.3534490764141083,268.08995056152344,-3.5762786865234375e-07,4318,0.5706092715263367,1763260279.9345436,6.0549937188625336e-05,0.0001408602111041546,1015.0,,,-0.003980310633778572,265344,-0.0023629097267985344,0.0
0.06740984320640564,270.30560517311096,-1.1920928955078125e-07,4346,0.5915358066558838,1763260282.1501982,0.000512193888425827,0.00013947772094979882,1016.0,,,-0.007040776312351227,267648,0.006688244640827179,0.0
,271.835551738739,,4366,,1763260283.6801448,,,,224.0,224.0,,269264,,
,272.29529643058777,,4372,,1763260284.1398895,,,,236.0,236.0,,269727,,
,274.2045633792877,,4396,,1763260286.0491564,,,,224.0,224.0,,271717,,
,275.69586753845215,,4415,,1763260287.5404606,,,,188.0,188.0,,273156,,
30.62546157836914,278.75972533226013,-2.384185791015625e-07,4456,0.47659099102020264,1763260290.6043184,0.0004127919673919678,0.00013425499491859227,1016.0,,,-0.003960415720939636,276352,-0.0016140658408403397,0.0
5.741984844207764,280.3713319301605,-1.1920928955078125e-07,4478,0.5498405694961548,1763260292.215925,0.003667774610221386,0.0001332565298071131,1016.0,,,-0.03095553070306778,278016,0.00726728793233633,0.0
,280.50988125801086,,4480,,1763260292.3544743,,,,199.0,199.0,,278202,,
,281.3939685821533,,4492,,1763260293.2385616,,,,190.0,190.0,,279123,,
5.7617292404174805,281.8433504104614,-1.1920928955078125e-07,4498,0.5538140535354614,1763260293.6879435,0.00047761015594005585,0.00013233486970420927,1016.0,,,-0.003480479121208191,279552,0.0010943897068500519,0.0
,283.49304485321045,,4522,,1763260295.337638,,,,173.0,173.0,,281258,,
,283.6278986930847,,4524,,1763260295.4724917,,,,171.0,171.0,,281429,,
0.09060199558734894,283.7146291732788,-4.76837158203125e-07,4525,0.5331240892410278,1763260295.5592222,0.00022865459322929382,0.00013118279457557946,1016.0,,,0.0029334165155887604,281472,0.0010488610714673996,0.0
,283.84150409698486,,4527,,1763260295.6860971,,,,193.0,193.0,,281622,,
,284.155800819397,,4531,,1763260296.0003939,,,,185.0,185.0,,281982,,
0.0610668882727623,284.3471324443817,-5.1856040954589844e-05,4533,0.6243584156036377,1763260296.1917255,0.0004301657900214195,0.00013079876953270286,1016.0,,,-0.007434088736772537,282112,-0.0047332169488072395,0.0
,284.37546133995056,,4534,,1763260296.2200544,,,,199.0,199.0,,282181,,
,285.93805027008057,,4555,,1763260297.7826433,,,,186.0,186.0,,283814,,
,286.4617803096771,,4562,,1763260298.3063734,,,,186.0,186.0,,284341,,
0.043990932404994965,290.4619631767273,5.960464477539063e-08,4613,0.5964943170547485,1763260302.3065562,0.00011870544403791428,0.00012703532411251217,1017.0,,,-0.00323384627699852,288384,0.0027521634474396706,0.0
0.045344725251197815,291.56590700149536,-9.417533874511719e-06,4626,0.5349198579788208,1763260303.4105,0.00017532333731651306,0.0001263440790353343,1017.0,,,0.005628092214465141,289536,0.0007333885878324509,0.0
0.028534941375255585,292.39192390441895,0.0,4635,0.5619380474090576,1763260304.236517,0.00013925042003393173,0.00012580645852722228,1017.0,,,-0.0001623835414648056,290432,-0.005367991514503956,0.0
0.04127725213766098,292.90148973464966,-2.2530555725097656e-05,4641,0.5336215496063232,1763260304.7460828,0.0009933700785040855,0.000125499238492921,1017.0,,,0.0030355527997016907,290944,0.0020391354337334633,0.0
0.04267144575715065,293.13639211654663,-1.0728836059570312e-06,4644,0.49220341444015503,1763260304.9809852,0.0030937762930989265,0.00012534562847577035,1017.0,,,0.005812525749206543,291200,0.017360005527734756,0.0
0.03905218839645386,294.63400387763977,-4.8995018005371094e-05,4661,0.5628566145896912,1763260306.478597,0.0017357179895043373,0.0001244239683728665,1017.0,,,0.008680349215865135,292736,-0.0002569565549492836,0.0
0.032636258751153946,297.0774323940277,2.384185791015625e-07,4691,0.5942478775978088,1763260308.9220254,0.0002072565257549286,0.0001228878682013601,1017.0,,,-0.002067733556032181,295296,-0.0020346324890851974,0.0
0.03210018202662468,298.53874039649963,-1.1920928955078125e-07,4709,0.5797604322433472,1763260310.3833334,0.00036973878741264343,0.00012196620809845626,1017.0,,,-0.005510315299034119,296832,0.004742186516523361,0.0
,298.8212184906006,,4713,,1763260310.6658115,,,,230.0,230.0,,297112,,
,300.6543478965759,,4738,,1763260312.498941,,,,225.0,225.0,,299080,,
0.03472447767853737,303.2411859035492,-1.1920928955078125e-07,4772,0.5308499336242676,1763260315.085779,0.0006799008697271347,0.0001190476177725941,1018.0,,,-0.0026416368782520294,301696,0.006833851337432861,0.0
,304.2651529312134,,4786,,1763260316.109746,,,,202.0,202.0,,302821,,
6.507504940032959,304.3451290130615,-2.384185791015625e-07,4787,0.5709232687950134,1763260316.189722,1.491885632276535e-05,0.00011835637269541621,1018.0,,,0.0004546605050563812,302848,0.000199940986931324,0.0
0.03536732494831085,304.46356177330017,-1.239776611328125e-05,4788,0.5990968942642212,1763260316.3081548,0.000299675390124321,0.00011827956768684089,1018.0,,,-0.0038895998150110245,302976,0.00010489858686923981,0.0
0.031018618494272232,305.0983622074127,5.960464477539063e-08,4796,0.592616856098175,1763260316.9429553,0.000440952368080616,0.00011789554264396429,1018.0,,,-0.0090265441685915,303616,-0.0017771972343325615,0.0
118.73551177978516,306.08292722702026,-1.1920928955078125e-07,4809,0.5199312567710876,1763260317.9275203,3.304053097963333e-05,0.00011728110257536173,1018.0,,,-0.000798473134636879,304640,0.0002056146040558815,0.0
144.76104736328125,306.44323444366455,-2.384185791015625e-07,4813,0.5584368109703064,1763260318.2878275,0.0005918415263295174,0.00011705069482559338,1018.0,,,0.0014847777783870697,305024,0.0015473896637558937,0.0
0.028049713000655174,309.63309836387634,5.364418029785156e-07,4851,0.6131682395935059,1763260321.4776914,4.6688131988048553e-05,0.00011505376460263506,1018.0,,,0.000591963529586792,308352,-0.0016447557136416435,0.0
,311.3916018009186,,4874,,1763260323.2361948,,,,95.0,95.0,,310203,,
0.02776164561510086,312.07685828208923,8.940696716308594e-07,4882,0.6239235401153564,1763260323.9214513,0.0005315886810421944,0.00011351766443112865,1018.0,,,-0.004962028935551643,310912,0.005845560692250729,0.0
116.22533416748047,315.13876485824585,-3.5762786865234375e-07,4920,0.6472815275192261,1763260326.983358,0.00017940998077392578,0.00011159753921674564,1019.0,,,0.0013055875897407532,314112,0.003127390518784523,0.0
0.021927112713456154,316.11796593666077,-5.602836608886719e-06,4932,0.5621960163116455,1763260327.962559,1.8241815268993378e-05,0.0001109831064241007,1019.0,,,-0.0005004853010177612,315136,-0.0005727792158722878,0.0
,316.1300413608551,,4933,,1763260327.9746344,,,,199.0,199.0,,315162,,
1.6666016578674316,316.63287258148193,-1.1920928955078125e-07,4939,0.5526922941207886,1763260328.4774656,0.00016149040311574936,0.00011067588638979942,1019.0,,,0.0014556553214788437,315648,0.0013639414682984352,0.0
,317.13480734825134,,4946,,1763260328.9794004,,,,210.0,210.0,,316228,,
146.55992126464844,317.7406165599823,-1.1920928955078125e-07,4953,0.5947554111480713,1763260329.5852096,0.0007354598492383957,0.00010998464131262153,1019.0,,,-0.008812431246042252,316800,0.014156732708215714,0.0
6.895753383636475,318.09743881225586,0.0,4958,0.5205492973327637,1763260329.9420319,0.0003959042951464653,0.00010975422628689557,1019.0,,,-0.015119275078177452,317184,0.009774542413651943,0.0
,318.47885274887085,,4963,,1763260330.3234458,,,,292.0,292.0,,317632,,
0.020470568910241127,319.2349662780762,-0.0003032684326171875,4971,0.5147096514701843,1763260331.0795593,0.00044316891580820084,0.00010906298120971769,1019.0,,,0.001588938757777214,318336,0.0011684289202094078,0.0
,319.77812814712524,,4978,,1763260331.6227212,,,,221.0,221.0,,318937,,
,320.01280188560486,,4981,,1763260331.857395,,,,252.0,252.0,,319189,,
,320.6084716320038,,4989,,1763260332.4530647,,,,264.0,264.0,,319842,,
,321.00723242759705,,4994,,1763260332.8518255,,,,190.0,190.0,,320237,,
0.022581594064831734,322.4315412044525,-2.86102294921875e-06,5013,0.5403167009353638,1763260334.2761343,0.000815490260720253,0.00010706605098675936,1019.0,,,-0.029087364673614502,321664,-0.00036404840648174286,0.0
118.19355773925781,322.5498013496399,-2.384185791015625e-07,5015,0.5736221671104431,1763260334.3943944,1.5097670257091522e-05,0.00010698924597818404,1019.0,,,-0.002107728272676468,321792,0.0001758364960551262,0.0
0.019576167687773705,324.5126609802246,-5.543231964111328e-05,5039,0.5837622880935669,1763260336.357254,3.355555236339569e-05,0.00010576036584097892,1019.0,,,-0.0013085845857858658,323840,-0.0014412663877010345,0.0
0.04153314605355263,327.0966782569885,-3.5762786865234375e-07,5071,0.5198656916618347,1763260338.9412713,0.0001038815826177597,0.00010414746793685481,1019.0,,,-0.009694026783108711,326528,0.00038031861186027527,0.0
0.010725762695074081,331.3049383163452,2.205371856689453e-06,5122,0.5834236741065979,1763260343.1495314,0.006627415306866169,0.00010153609764529392,1019.0,,,-0.030793577432632446,330880,0.03939487412571907,0.005859375
121.77214813232422,331.6632730960846,-2.384185791015625e-07,5127,0.6178104877471924,1763260343.5078661,2.3057684302330017e-05,0.00010130568261956796,1020.0,,,-0.00037838518619537354,331264,0.0013621523976325989,0.0
0.01760990172624588,331.7806565761566,-5.543231964111328e-05,5128,0.5812456011772156,1763260343.6252496,0.00015449151396751404,0.00010122887761099264,1020.0,,,-0.007875487208366394,331392,-0.0002923905849456787,0.0
0.014759787358343601,332.75907158851624,5.960464477539063e-08,5140,0.5416053533554077,1763260344.6036646,0.0001869434490799904,0.00010061443754239008,1020.0,,,-0.003651544451713562,332416,0.0037502842023968697,0.0
0.015090232715010643,333.2292523384094,2.8014183044433594e-06,5146,0.6041831970214844,1763260345.0738454,4.268251359462738e-05,0.0001003072175080888,1020.0,,,-0.0008477829396724701,332928,0.0012306831777095795,0.0
,333.5233635902405,,5150,,1763260345.3679566,,,,232.0,232.0,,333230,,
0.02507089264690876,333.62382650375366,-2.384185791015625e-07,5151,0.5765866041183472,1763260345.4684196,0.0006034960970282555,0.00010007680248236284,1020.0,,,-0.0020493585616350174,333312,-0.009942521341145039,0.0
,334.5313150882721,,5163,,1763260346.3759081,,,,228.0,228.0,,334328,,
0.01710721105337143,337.04691195487976,-1.4901161193847656e-05,5196,0.5344038009643555,1763260348.891505,2.0809471607208252e-05,9.792626951821148e-05,1020.0,,,-0.0005044806748628616,336896,-0.0018388144671916962,0.0
,337.0878221988678,,5197,,1763260348.9324152,,,,261.0,261.0,,337004,,
161.0756378173828,340.11865186691284,-2.384185791015625e-07,5238,0.6110146641731262,1763260351.963245,0.00020651798695325851,9.600614430382848e-05,1020.0,,,-0.003794599324464798,340096,-0.00046617817133665085,0.0
0.01379929669201374,340.23560905456543,-0.0001226663589477539,5239,0.5732446908950806,1763260352.080202,0.0002718167379498482,9.592933929525316e-05,1020.0,,,0.0013180188834667206,340224,-0.0010809889063239098,0.0
,340.60663056373596,,5244,,1763260352.4512236,,,,309.0,309.0,,340658,,
,341.01681089401245,,5251,,1763260352.861404,,,,16.0,16.0,,341074,,
0.017884595319628716,342.2176856994629,-0.0001004934310913086,5267,0.5709657073020935,1763260354.0622787,0.00022790208458900452,9.470045915804803e-05,1020.0,,,0.006510883569717407,342272,0.002060437574982643,0.0
31.76197624206543,343.21044731140137,-1.1920928955078125e-07,5281,0.5976657271385193,1763260355.0550404,6.753858178853989e-05,9.408601908944547e-05,1020.0,,,0.0032170116901397705,343296,-0.0038742078468203545,0.0
,344.48321413993835,,5300,,1763260356.3278072,,,,181.0,181.0,,344696,,
,346.0757074356079,,5322,,1763260357.9203005,,,,161.0,161.0,,346273,,
0.024802491068840027,346.5347647666931,-3.5762786865234375e-07,5328,0.5876328349113464,1763260358.3793578,0.0003824690356850624,9.201229113386944e-05,1020.0,,,-0.008796747773885727,346752,0.011266489513218403,0.0
0.03465725854039192,348.7496476173401,-2.384185791015625e-07,5360,0.6011577844619751,1763260360.5942407,0.00030775368213653564,9.062980097951367e-05,1021.0,,,0.0043561458587646484,349056,-0.005253754556179047,0.0
,348.8788414001465,,5362,,1763260360.7234344,,,,175.0,175.0,,349216,,
,350.74178814888,,5389,,1763260362.5863812,,,,126.0,126.0,,351157,,
0.11954749375581741,353.576514005661,-2.384185791015625e-07,5430,0.5337895750999451,1763260365.421107,0.0004869932308793068,8.763440564507619e-05,1021.0,,,-0.009274641051888466,354048,-0.007846697233617306,0.0
,354.20951747894287,,5441,,1763260366.0541105,,,,160.0,160.0,,354790,,
1.6887807846069336,354.329523563385,-2.384185791015625e-07,5442,0.5391939878463745,1763260366.1741166,0.00018467288464307785,8.717357559362426e-05,1021.0,,,0.0021582115441560745,354816,-0.0009020594879984856,0.0
6.959835052490234,355.0537657737732,-2.384185791015625e-07,5453,0.5484273433685303,1763260366.8983588,3.2772310078144073e-05,8.671275281812996e-05,1021.0,,,-0.0006375107914209366,355584,-0.0012919576838612556,0.0
0.026152869686484337,356.28008246421814,9.5367431640625e-07,5470,0.577551543712616,1763260368.1246755,7.954798638820648e-05,8.594470273237675e-05,1021.0,,,-0.0019178315997123718,356864,-0.0029297173023223877,0.0
8.563148498535156,357.90745759010315,-2.384185791015625e-07,5494,0.5535387396812439,1763260369.7520506,0.00032991450279951096,8.494623762089759e-05,1021.0,,,-0.002216016873717308,358528,0.0005717938765883446,0.0
,358.92683601379395,,5509,,1763260370.771429,,,,182.0,182.0,,359626,,
