_timestamp,charts/learning_rate,charts/episodic_return,losses/clipfrac,losses/approx_kl,_runtime,losses/entropy,charts/episodic_length,global_step,losses/value_loss,charts/SPS,_step,losses/explained_variance,losses/policy_loss,losses/old_approx_kl
1763260366.0771766,0.00016059908375609666,,0.0,0.00011007580906152725,305.84671354293823,0.12493455410003662,,232448,146.88658142089844,778.0,2843,-0.003802180290222168,0.000565502792596817,0.003307645209133625
1763260367.8156242,,500.0,,,307.58516120910645,,500.0,233843,,,2857,,,
1763260371.425244,,500.0,,,311.1947810649872,,500.0,236343,,,2882,,,
1763260372.5411408,0.0001577572984388098,,0.0546875,0.013151116669178009,312.3106777667999,0.20426760613918304,,237184,0.0006800562259741127,777.0,2890,0.8358007669448853,-0.017290495336055756,0.05688493698835373
1763260375.0303075,,500.0,,,314.7998445034027,,500.0,239343,,,2911,,,
1763260379.275811,0.00015414746303576976,,0.033203125,0.0021030399948358536,319.04534792900085,0.1983254849910736,,243200,0.0019128617132082582,780.0,2949,0.866196870803833,-0.010232910513877869,0.011763695627450943
1763260380.5588899,,500.0,,,320.32842683792114,,500.0,244343,,,2960,,,
1763260381.9618757,,500.0,,,321.73141264915466,,500.0,245843,,,2975,,,
1763260383.301419,0.0001516897027613595,,0.154296875,0.008317471481859684,323.070955991745,0.29966169595718384,,247296,0.002032944932579994,783.0,2989,-1.4975471496582031,-0.03255889564752579,0.037095244973897934
1763260384.008536,0.0001512288727099076,,0.052734375,0.011562809348106384,323.7780730724335,0.1558690071105957,,248064,0.0018728012219071388,783.0,2997,0.9834187030792236,-0.008780322968959808,0.01273655891418457
1763260385.267607,0.00015038401761557907,,0.044921875,0.0032339543104171753,325.03714394569397,0.22762787342071533,,249472,0.0004695742973126471,785.0,3011,0.9950782060623169,-0.008705208078026772,0.012345295399427414
1763260389.543091,0.00014792627189308405,,0.0,3.8144178688526154e-05,329.312628030777,0.22305527329444885,,253568,0.001142876804806292,787.0,3051,0.9933186173439026,0.0007269233465194702,-0.0006308285519480705
1763260389.8190894,0.0001477726618759334,,0.052734375,0.0015888018533587456,329.5886263847351,0.2261965423822403,,253824,0.0028161187656223774,787.0,3053,0.3999449610710144,0.0006147269159555435,-0.0010174838826060295
1763260391.4194174,0.0001470046117901802,,0.04296875,0.0012509310618042946,331.1889543533325,0.22147466242313385,,255104,0.001074097934179008,787.0,3066,0.9909251928329468,-0.001960884779691696,0.0018043974414467812
1763260391.8729022,0.00014677419676445425,,0.064453125,0.010810891166329384,331.6424391269684,0.24865996837615967,,255488,0.0008971866918727756,787.0,3070,0.9978059530258179,0.002420283854007721,0.03063841536641121
1763260393.4908466,,500.0,,,333.26038360595703,,500.0,256843,,,3083,,,
1763260395.3056486,,500.0,,,335.07518553733826,,500.0,258343,,,3098,,,
1763260395.7793493,,500.0,,,335.5488862991333,,500.0,258843,,,3103,,,
1763260398.0468884,,500.0,,,337.8164253234863,,500.0,261343,,,3127,,,
1763260398.2368653,0.0001431643613614142,,0.0,0.0005823597311973572,338.0064022541046,0.14489856362342834,,261504,0.000375087809516117,790.0,3129,0.9986100792884827,0.003777984529733658,0.0022697672247886658
1763260399.3741193,0.000142396311275661,,0.1692708283662796,0.04866305738687515,339.1436562538147,0.22400689125061035,,262784,0.0015362086705863476,791.0,3141,0.9052778482437134,-0.028407137840986252,0.10237479209899902
1763260399.5706027,0.00014231950626708567,,0.001953125,0.0024022459983825684,339.34013962745667,0.176477313041687,,262912,139.38926696777344,791.0,3143,0.0780678391456604,-0.0028086891397833824,-0.017527027055621147
1763260400.0540934,0.0001420890912413597,,0.0703125,0.00918889045715332,339.8236303329468,0.2813527286052704,,263296,0.0015937616117298603,791.0,3146,0.7382727265357971,-0.03915058821439743,0.03640127182006836
1763260403.1400774,0.00014062979607842863,,0.0,0.0001745801419019699,342.9096143245697,0.2597637474536896,,265728,0.0015132288681343198,791.0,3170,0.8632500767707825,-0.003586418926715851,0.002788109704852104
1763260404.695918,0.00013986174599267542,,0.0234375,0.007277501747012138,344.4654550552368,0.23832477629184723,,267008,6.016219413140789e-05,791.0,3183,0.9988433718681335,-0.02676958218216896,0.03848717734217644
1763260405.1540594,0.00013955452595837414,,0.03515625,0.009490237571299076,344.9235963821411,0.22567133605480194,,267520,0.0005006149876862764,792.0,3188,0.9986801147460938,0.007660608738660812,-0.007516662590205669
1763260407.802096,0.000137788025313057,,0.0,0.00034207943826913834,347.57163286209106,0.218051940202713,,270464,0.0058890883810818195,794.0,3217,0.06926536560058594,0.00123509019613266,0.0038100676611065865
1763260408.5001917,0.00013732719526160508,,0.0,0.00019583292305469513,348.2697286605835,0.3201259970664978,,271232,0.0005976379616186023,795.0,3224,0.8877406120300293,-0.00544077530503273,0.0050466060638427734
1763260410.461425,0.00013602151011582464,,0.0078125,0.0021861009299755096,350.23096203804016,0.2341798096895218,,273408,0.04725394397974014,797.0,3247,0.05953645706176758,-0.022359035909175873,0.014641191810369492
1763260410.7932222,0.00013579109509009868,,0.056640625,0.005282199010252953,350.5627591609955,0.27026277780532837,,273792,0.0015185332158580422,797.0,3250,0.9366821646690369,-0.013759154826402664,0.004823826253414154
1763260410.9058862,0.00013571429008152336,,0.00390625,0.00125136598944664,350.6754231452942,0.2104911357164383,,273920,138.75680541992188,797.0,3252,0.07861781120300293,0.003738539293408394,0.017088886350393295
1763260411.236275,0.0001354838750557974,,0.013671875,0.005511527881026268,351.00581192970276,0.28389880061149597,,274304,0.001966053619980812,798.0,3255,0.9599708914756775,-0.008014123886823654,-0.01310153491795063
1763260411.603225,0.00013525346003007144,,0.0,0.00020460132509469986,351.372761964798,0.19162343442440033,,274688,0.0008084129076451063,798.0,3259,0.9900510311126709,-0.0031934212893247604,-0.00026333238929510117
1763260412.7512138,0.00013448540994431823,,0.029296875,0.0027464609593153,352.5207507610321,0.1838938295841217,,275968,10.644392013549805,799.0,3272,0.09040248394012451,-0.009071885608136654,0.0036784783005714417
1763260413.081103,0.00013425499491859227,,0.044921875,0.005687098018825054,352.85064005851746,0.31174010038375854,,276352,0.0014933297643437982,799.0,3275,0.7985438108444214,-0.019998621195554733,0.011692609637975693
1763260413.0836265,,500.0,,,352.85316348075867,,500.0,276356,,,3276,,,
1763260415.6557307,0.00013302611478138715,,0.001953125,0.00011744443327188492,355.4252676963806,0.19977033138275146,,278400,139.83448791503906,799.0,3296,0.056384921073913574,-0.0005163233727216721,-0.0012949174270033836
1763260416.0455046,0.0001327956997556612,,0.00390625,0.002967306412756443,355.8150415420532,0.27798017859458923,,278784,0.00081811030395329,799.0,3299,0.9246932864189148,-0.02022922784090042,0.02565348707139492
1763260420.0305362,,500.0,,,359.80007314682007,,500.0,282868,,,3338,,,
1763260421.8678458,0.00012956988939549774,,0.080078125,0.008908736519515514,361.6373827457428,0.24884697794914246,,284160,0.00033005126169882715,801.0,3351,0.9923452734947205,-0.031906548887491226,0.04203036054968834
1763260422.6852775,0.00012918586435262114,,0.0,0.0007773842662572861,362.4548144340515,0.2121647745370865,,284800,0.0014288859674707055,801.0,3357,0.5976724624633789,-0.010042861104011536,0.007519416511058807
1763260423.0377018,0.0001290322543354705,,0.015625,0.006543286144733429,362.80723881721497,0.21905016899108887,,285056,0.0003059589653275907,801.0,3360,0.998819887638092,-0.005208976566791534,0.014360027387738228
1763260427.4127345,,500.0,,,367.1822714805603,,500.0,288881,,,3398,,,
1763260427.7095847,0.00012657449406106025,,0.041015625,0.0042037032544612885,367.4791216850281,0.15652687847614288,,289152,0.0008294640574604273,802.0,3401,0.9940351247787476,-0.03609229251742363,0.030892258509993553
1763260428.1518524,0.00012626727402675897,,0.099609375,0.022408077493309975,367.92138934135437,0.2820397615432739,,289664,0.00029482439276762307,803.0,3406,0.9907625317573547,-0.05396958813071251,0.07660439610481262
1763260428.2629476,0.00012619046901818365,,0.0,0.00016691256314516068,368.0324845314026,0.2664627730846405,,289792,0.0007394903805106878,803.0,3407,0.9707062244415283,-0.0002835206687450409,0.00047419313341379166
1763260429.3020606,0.000125499238492921,,0.021484375,0.0010310010984539986,369.07159757614136,0.1937442570924759,,290944,0.1329047828912735,804.0,3419,0.11546945571899414,0.0024438127875328064,-0.01701263338327408
1763260430.0080278,0.00012503840844146907,,0.009765625,0.003481140360236168,369.7775647640228,0.22198385000228882,,291712,0.0004561774549074471,804.0,3426,0.9813782572746277,0.0011471626348793507,-0.006216380745172501
1763260430.1341882,,500.0,,,369.9037251472473,,500.0,291881,,,3428,,,
1763260430.981768,0.00012450077338144183,,0.0833333358168602,0.03521386533975601,370.7513048648834,0.1995549201965332,,292608,0.0019421227043494582,805.0,3435,0.993126392364502,-0.03622637316584587,0.05000412464141846
1763260432.8471994,0.000123579113278538,,0.095703125,0.05304061993956566,372.61673641204834,0.20946259796619415,,294144,0.0009464314207434654,805.0,3450,0.9953216910362244,-0.0650288388133049,0.10917266458272934
1763260432.9962604,0.00012350230826996267,,0.08203125,0.0027919290587306023,372.7657973766327,0.2408764362335205,,294272,0.0012103390181437135,805.0,3451,0.6998901963233948,0.026512812823057175,-0.01812160015106201
1763260434.0098126,,500.0,,,373.779349565506,,500.0,295381,,,3462,,,
1763260435.288325,0.00012196620809845626,,0.00390625,0.002031923271715641,375.05786204338074,0.19255776703357697,,296832,0.0008596163243055344,807.0,3476,0.9614327549934387,-0.011024829000234604,0.009538243524730206
1763260435.5123482,0.00012181259808130562,,0.05078125,0.014230508357286453,375.2818851470947,0.22181102633476257,,297088,0.0007307616760954261,807.0,3479,0.9985635876655579,-0.04857473075389862,0.0012166881933808327
1763260437.2344263,0.00012066052295267582,,0.021484375,0.004313134588301182,377.0039632320404,0.22848545014858246,,299008,138.3556365966797,808.0,3498,0.07357746362686157,0.00257221981883049,0.019004439935088158
1763260437.6652105,0.00012035330291837454,,0.009765625,0.006137814372777939,377.4347474575043,0.2592720091342926,,299520,5.009347660234198e-05,809.0,3503,0.9992318153381348,-0.0066594332456588745,-0.008427077904343605
1763260438.5940485,0.00011973886284977198,,0.037109375,0.00876871682703495,378.36358547210693,0.20945480465888977,,300544,0.0004183763521723449,809.0,3513,0.999348521232605,-0.009276743046939373,-0.015781104564666748
1763260439.7469995,0.00011897081276401877,,0.0,0.001236841082572937,379.5165364742279,0.2290002405643463,,301824,0.003204308683052659,810.0,3525,0.9510689973831177,-0.0030138343572616577,0.0035569146275520325
1763260440.7892642,0.00011827956768684089,,0.0078125,0.00216736551374197,380.5588011741638,0.1719168871641159,,302976,140.45745849609375,811.0,3537,0.08853572607040405,0.001624753698706627,0.007779856212437153
1763260442.2940862,0.00011728110257536173,,0.1015625,0.0569339320063591,382.06362318992615,0.2904439866542816,,304640,0.0031627153512090445,812.0,3554,0.99227374792099,-0.052784599363803864,0.05025837570428848
1763260442.3892174,0.00011720429756678641,,0.1614583283662796,0.04048434644937515,382.1587543487549,0.2531866431236267,,304768,0.0027578806038945913,812.0,3555,0.857549250125885,-0.03635073080658913,-0.0059323497116565704
1763260444.6327515,,500.0,,,384.40228843688965,,500.0,306894,,,3576,,,
1763260444.9568183,0.00011582181468838826,,0.125,0.03726506978273392,384.72635531425476,0.24491116404533386,,307072,0.0003694965853355825,813.0,3578,0.9984599351882935,-0.05221593379974365,0.08978085219860077
1763260445.33608,,500.0,,,385.1056170463562,,500.0,307394,,,3581,,,
1763260446.4794068,0.00011513056961121038,,0.099609375,0.015523582696914673,386.2489438056946,0.2815331220626831,,308224,0.0009019364370033145,813.0,3589,0.9872797131538391,-0.032979097217321396,0.04056333750486374
1763260449.8495493,0.00011367127444827929,,0.080078125,0.04014454409480095,389.61908626556396,0.22483278810977936,,310656,0.0006609084084630013,812.0,3613,0.9975482821464539,-0.039858199656009674,0.1170327365398407
1763260451.0485697,0.00011313363938825205,,0.0,0.00019128154963254929,390.81810665130615,0.1936124563217163,,311552,0.00012908138160128146,812.0,3622,0.9993935227394104,0.00681743398308754,-0.0029814084991812706
1763260453.539885,,500.0,,,393.3094220161438,,500.0,313394,,,3640,,,
1763260455.163272,0.00011105991143267602,,0.0,0.0015252679586410522,394.9328088760376,0.13526710867881775,,315008,180.1039581298828,812.0,3656,0.10891932249069214,0.00931096076965332,0.0030867289751768112
1763260456.400883,,500.0,,,396.17041993141174,,500.0,316394,,,3669,,,
1763260457.3268347,,500.0,,,397.0963716506958,,500.0,317394,,,3679,,,
1763260457.7439241,0.00010937020124401897,,0.080078125,0.004178376868367195,397.5134611129761,0.1795533001422882,,317824,0.0009700197260826826,814.0,3683,0.947166919708252,-0.004608042538166046,0.01017373614013195
1763260457.769808,,500.0,,,397.53934502601624,,500.0,317894,,,3684,,,
1763260460.7611926,0.00010768049105536193,,0.064453125,0.010315109975636005,400.5307295322418,0.17987999320030212,,320640,0.0007477164035663009,815.0,3711,0.9978604912757874,0.02510968968272209,-0.00884055532515049
1763260460.9831004,,500.0,,,400.752637386322,,500.0,320894,,,3713,,,
1763260461.3348083,0.00010745007602963597,,0.0234375,0.012507970444858074,401.1043453216553,0.23010185360908508,,321024,0.00040199444629251957,815.0,3715,0.9985529184341431,-0.036514751613140106,-0.018855879083275795
1763260463.5352166,0.0001064516109181568,,0.111328125,0.04110594466328621,403.3047535419464,0.19616542756557465,,322688,0.001267760992050171,814.0,3731,0.992987334728241,-0.0318029522895813,0.048848848789930344
1763260463.932469,0.00010629800090100616,,0.0234375,0.0021570827811956406,403.7020058631897,0.17198362946510315,,322944,7.890842914581299,814.0,3734,0.155614972114563,-0.002832658588886261,0.002632930874824524
1763260466.8594673,0.00010499232303118333,,0.1171875,0.05908031761646271,406.629004240036,0.2456398457288742,,325120,0.0007201607804745436,814.0,3755,0.997022807598114,0.018255144357681274,0.014757983386516571
1763260469.8317144,0.00010376344289397821,,0.083984375,0.005988680757582188,409.6012513637543,0.27081987261772156,,327168,0.000572218035813421,813.0,3775,0.9980742931365967,-0.013358637690544128,0.005006277002394199
1763260470.385724,0.00010353302786825225,,0.072265625,0.01712791994214058,410.1552610397339,0.23941484093666077,,327552,0.001164489658549428,813.0,3779,0.9995324015617371,-0.022163033485412598,0.01680687442421913
1763260473.7418914,0.00010207373270532116,,0.001953125,0.003472565673291683,413.51142835617065,0.22108320891857147,,329984,8.095429420471191,812.0,3804,0.11877447366714478,0.005511021241545677,0.031255483627319336
1763260474.2988973,0.0001018433176795952,,0.1328125,0.007772447541356087,414.06843423843384,0.20004312694072723,,330368,0.001054883818142116,812.0,3807,0.958901584148407,-0.004656687378883362,0.006461055018007755
1763260479.0705688,9.946236241376027e-05,,0.0,0.0006536291912198067,418.84010577201843,0.2871592044830322,,334336,0.0004764627665281296,812.0,3847,0.9190367460250854,0.000906381756067276,-0.0068500833585858345
1763260481.922386,9.754224447533488e-05,,0.00390625,0.00024431943893432617,421.6919229030609,0.26036369800567627,,337536,33.32752227783203,814.0,3879,0.13789910078048706,-0.00529235415160656,0.0007402170449495316
1763260482.255865,9.731182944960892e-05,,0.0,4.693865776062012e-06,422.0254020690918,0.16962930560112,,337920,10.3091459274292,814.0,3883,0.010341107845306396,-0.00021335110068321228,-0.0016541779041290283
1763260482.3676395,9.72350244410336e-05,,0.001953125,0.0003416966646909714,422.1371765136719,0.16537630558013916,,338048,0.00017726571240928024,814.0,3884,0.9994678497314453,0.009559817612171173,-0.0033562369644641876
1763260482.6636698,,500.0,,,422.4332067966461,,500.0,338417,,,3887,,,
