losses/entropy,losses/policy_loss,losses/approx_kl,charts/learning_rate,losses/value_loss,_step,global_step,charts/episodic_length,_timestamp,charts/SPS,losses/clipfrac,charts/episodic_return,losses/old_approx_kl,losses/explained_variance,_runtime
0.448121041059494,0.0010531805455684662,6.50966539978981e-05,0.0001122119792853482,0.00013264387962408364,3711,313088,,1763260309.4260027,1075.0,0.0,,0.0029325606301426888,0.0001112818717956543,297.7113456726074
0.46081089973449707,0.0033777039498090744,0.0008417917415499687,0.00011213517427677289,35.166534423828125,3713,313216,,1763260309.5392492,1075.0,0.0,,0.002010212279856205,-1.6689300537109375e-06,297.8245921134949
0.40045303106307983,-0.0021924544125795364,0.0004037506878376007,0.00011198156425962225,0.00016472412971779704,3715,313472,,1763260309.7643707,1075.0,0.001953125,,-0.0022331364452838898,-0.003445744514465332,298.0497136116028
0.44154125452041626,-0.0004834122955799103,3.330688923597336e-05,0.00011105991143267602,0.002573904348537326,3731,315008,,1763260311.1922467,1075.0,0.0,,-0.0019105514511466026,-0.0016131401062011719,299.47758960723877
,,,,,3734,315269,500.0,1763260311.418353,,,500.0,,,299.70369601249695
,,,,,3755,317368,500.0,1763260313.3100073,,,500.0,,,301.59535026550293
,,,,,3775,319368,500.0,1763260315.153903,,,500.0,,,303.43924593925476
,,,,,3779,319868,500.0,1763260315.533432,,,500.0,,,303.8187749385834
,,,,,3804,322368,500.0,1763260317.8901982,,,500.0,,,306.17554116249084
0.4173849821090698,0.01625002920627594,0.0010826494544744492,0.0001064516109181568,0.00021316672791726887,3807,322688,,1763260318.2252152,1076.0,0.0,,0.006501400843262672,-0.002110600471496582,306.51055812835693
0.5122753977775574,0.004884408786892891,0.0005430197343230247,0.00010414746793685481,144.35614013671875,3847,326528,,1763260321.7274845,1076.0,0.0,,0.003937427885830402,-3.4570693969726562e-06,310.0128273963928
0.4352968633174896,-0.016262061893939972,0.0027140583842992783,0.0001022273427224718,0.0028599202632904053,3879,329728,,1763260324.6726658,1076.0,0.0,,-0.014001304283738136,-0.005963444709777832,312.9580087661743
0.4423632025718689,-0.00205158069729805,0.00024046562612056732,0.00010199692769674584,35.306453704833984,3883,330112,,1763260325.007939,1076.0,0.0,,-0.004909586161375046,-3.5762786865234375e-07,313.29328203201294
0.4749094545841217,-0.0010171812027692795,0.00012647174298763275,0.00010192012268817052,0.0024967053905129433,3884,330240,,1763260325.1200092,1076.0,0.0,,-0.0023036301136016846,0.0034015774726867676,313.4053521156311
,,,,,3887,330538,500.0,1763260325.35918,,,500.0,,,313.64452290534973
0.43238696455955505,-0.0027726534754037857,0.001271597109735012,0.0001014592926367186,7.442783680744469e-05,3891,331008,,1763260325.828799,1076.0,0.0,,-0.013755916617810726,0.001048743724822998,314.11414194107056
0.3912676274776459,-4.32133674621582e-05,4.410184919834137e-05,0.000101075267593842,8.624287605285645,3898,331648,,1763260326.3929656,1076.0,0.0,,-0.0005699191242456436,-2.384185791015625e-06,314.6783084869385
0.44223618507385254,-0.00015631318092346191,0.0015592919662594795,0.00010023041249951348,46.040748596191406,3912,333056,,1763260327.703875,1076.0,0.001953125,,0.008828970603644848,-3.933906555175781e-06,315.9892179965973
0.45412677526474,0.0023626796901226044,0.0005446895956993103,9.999999747378752e-05,0.00029891557642258704,3915,333440,,1763260328.0407174,1076.0,0.0,,0.0005420483648777008,-0.002025008201599121,316.326060295105
0.5078116655349731,0.0013809241354465485,0.0003929436206817627,9.930875239660963e-05,0.1232505589723587,3928,334592,,1763260329.093726,1076.0,0.0,,-0.001262962818145752,-5.960464477539062e-07,317.37906885147095
0.3573019504547119,-0.039186231791973114,0.0021871421486139297,9.831029456108809e-05,0.002825801959261298,3944,336256,,1763260330.6377974,1076.0,0.001953125,,0.006764499470591545,0.01051551103591919,318.9231402873993
0.36744216084480286,-0.0025446899235248566,0.0011064307764172554,9.823348955251276e-05,0.00011794859892688692,3945,336384,,1763260330.74929,1076.0,0.0,,-0.010871184058487415,-0.0038836002349853516,319.0346329212189
0.4262627065181732,-0.029638752341270447,0.0022630682215094566,9.815668454393744e-05,0.000287941365968436,3946,336512,,1763260330.8945913,1076.0,0.001953125,,0.016631055623292923,-0.0027676820755004883,319.17993426322937
0.46274062991142273,0.0020257234573364258,0.0005487222224473953,9.769585449248552e-05,0.0012934543192386627,3954,337280,,1763260331.5768,1076.0,0.0,,-0.0008236300200223923,-0.0015169382095336914,319.86214303970337
0.5131200551986694,-0.002443857491016388,0.001013285480439663,9.715821943245828e-05,0.6328574419021606,3963,338176,,1763260332.3979867,1076.0,0.0,,0.00039655808359384537,-1.9073486328125e-06,320.68332958221436
0.41212260723114014,0.007995758205652237,0.0029002968221902847,9.677419438958168e-05,0.001901392824947834,3969,338816,,1763260332.9992366,1076.0,0.0,,-0.001124681904911995,0.0020751357078552246,321.28457951545715
,,,,,3981,340089,500.0,1763260334.0938368,,,500.0,,,322.37917971611023
0.4046756625175476,-0.012590048834681511,0.000337451696395874,9.592933929525316e-05,0.0023452925961464643,3983,340224,,1763260334.2763925,1076.0,0.0,,-0.0027411319315433502,-0.011910080909729004,322.5617353916168
0.4372290372848511,-0.0013508833944797516,2.860184758901596e-05,9.508448420092463e-05,0.657594621181488,3997,341632,,1763260335.548707,1077.0,0.0,,-0.0014572972431778908,-1.430511474609375e-06,323.83404994010925
0.45392149686813354,-0.004555767402052879,0.00010706111788749695,9.362518903799355e-05,0.00022104044910520315,4020,344064,,1763260337.7530842,1077.0,0.0,,0.0006700847297906876,-0.0006688833236694336,326.0384271144867
0.5451349020004272,-0.0029710009694099426,0.0002287738025188446,9.124424104811624e-05,0.0001647739700274542,4059,348032,,1763260341.378038,1077.0,0.0,,0.0034224316477775574,-0.0006322860717773438,329.66338086128235
0.47623342275619507,-0.013101037591695786,0.0027732057496905327,8.970814087660983e-05,0.00022618255752604455,4087,350592,,1763260343.7639084,1077.0,0.0,,0.031016096472740173,-0.0007520914077758789,332.0492513179779
0.451835572719574,0.008277708664536476,0.00026253610849380493,8.947772585088387e-05,0.0002536764950491488,4091,350976,,1763260344.098987,1077.0,0.0,,-0.005805991590023041,-0.0011467933654785156,332.384330034256
0.4941021502017975,0.002458948642015457,8.041225373744965e-05,8.863287075655535e-05,0.0020821732468903065,4105,352384,,1763260345.365202,1077.0,0.0,,0.00423942506313324,-0.002772092819213867,333.6505448818207
0.3988773822784424,-0.004423385486006737,0.00010086782276630402,8.840245573082939e-05,35.40229034423828,4109,352768,,1763260345.7422943,1077.0,0.0,,-0.0027104392647743225,-1.6689300537109375e-06,334.0276372432709
0.4163781404495239,-0.01017616968601942,0.0011056363582611084,8.809523569652811e-05,2.620471715927124,4115,353280,,1763260346.19264,1077.0,0.0,,0.010647270828485489,-3.814697265625e-06,334.4779829978943
0.4899185299873352,-0.004044400528073311,0.00010680872946977615,8.786482067080215e-05,0.00016006613441277295,4119,353664,,1763260346.563884,1077.0,0.0,,0.0012010550126433372,0.0014347434043884277,334.8492269515991
0.4987749457359314,0.018514050170779228,0.0015007015317678452,8.602150774095207e-05,0.0002457591472193599,4150,356736,,1763260349.3344507,1077.0,0.0,,0.013135988265275955,0.002406775951385498,337.61979365348816
0.4618120491504669,-0.005041148513555527,0.00047526508569717407,8.494623762089759e-05,0.0024619633331894875,4168,358528,,1763260350.9822261,1077.0,0.0,,0.002978559583425522,-0.004821419715881348,339.267569065094
0.48954853415489197,-0.005844090133905411,0.0004134615883231163,8.394777250941843e-05,0.00031736199161969125,4184,360192,,1763260352.476893,1078.0,0.0,,-0.004613970406353474,0.0007794499397277832,340.76223587989807
0.49115321040153503,0.002618025988340378,0.0004513151943683624,8.333333244081587e-05,0.00029851574799977243,4194,361216,,1763260353.4214544,1078.0,0.0,,0.012379392981529236,-0.0013113021850585938,341.7067973613739
0.3827363848686218,0.0050943754613399506,0.0018641315400600433,8.31029174150899e-05,0.0031897418666630983,4199,361600,,1763260353.772175,1078.0,0.00390625,,-0.0250544436275959,-0.0007429122924804688,342.0575180053711
0.450624942779541,-0.0037896446883678436,0.00017002876847982407,8.15668172435835e-05,0.00025121570797637105,4224,364160,,1763260356.1263208,1078.0,0.0,,0.0035906219854950905,0.001153111457824707,344.41166377067566
0.5139515399932861,-0.003047160804271698,0.0020209550857543945,8.125959720928222e-05,0.0002376394986640662,4229,364672,,1763260356.5769057,1078.0,0.0,,0.004138782620429993,0.0009225010871887207,344.8622486591339
0.4570232629776001,0.006973423063755035,0.0001438939943909645,8.041474939091131e-05,0.0020141834393143654,4243,366080,,1763260357.8389049,1078.0,0.0,,-0.008063177578151226,-0.0005956888198852539,346.12424778938293
,,,,,4246,366363,500.0,1763260358.104586,,,500.0,,,346.389928817749
0.37450674176216125,-0.009166300296783447,0.00021285191178321838,7.987711433088407e-05,144.54400634765625,4252,366976,,1763260358.6558173,1078.0,0.0,,0.006526688113808632,-2.7418136596679688e-06,346.94116020202637
0.4785923361778259,0.007698528468608856,0.00084634218364954,7.972350431373343e-05,0.0002516965032555163,4254,367232,,1763260358.8757546,1078.0,0.0,,-0.006653795950114727,-0.0013196468353271484,347.1610975265503
0.4454246759414673,-0.0056517720222473145,0.0006158798933029175,7.857142918510363e-05,0.00027672434225678444,4273,369152,,1763260360.6355338,1078.0,0.0,,0.00955425575375557,0.0021716952323913574,348.9208767414093
0.4565543234348297,-0.0004603881388902664,0.0001718299463391304,7.841781916795298e-05,0.12927252054214478,4276,369408,,1763260360.8601625,1078.0,0.0,,-0.0004159705713391304,-3.0994415283203125e-06,349.1455054283142
0.4351474940776825,0.0009647533297538757,9.380653500556946e-05,7.834101415937766e-05,0.00207548588514328,4277,369536,,1763260360.9699988,1078.0,0.0,,0.0011303909122943878,-0.0028401613235473633,349.25534176826477
0.45252519845962524,-0.0010024607181549072,0.0005319425836205482,7.826420915080234e-05,0.000246985349804163,4278,369664,,1763260361.111881,1078.0,0.0,,-0.009348408319056034,0.004294097423553467,349.3972239494324
,,,,,4290,370863,500.0,1763260362.1760445,,,500.0,,,350.46138739585876
0.5137597322463989,-0.0053599514067173,0.0004895767197012901,7.741935405647382e-05,0.0023117195814847946,4292,371072,,1763260362.3847296,1078.0,0.0,,-0.002750006504356861,-0.003341197967529297,350.670072555542
0.47346094250679016,-0.003797585144639015,0.0006383685395121574,7.611366891069338e-05,0.00040669646114110947,4314,373248,,1763260364.3633242,1078.0,0.0,,-0.00665824580937624,0.007478117942810059,352.6486670970917
0.4670172929763794,0.0016360357403755188,0.0005185622721910477,7.588325388496742e-05,0.0019313263474032283,4318,373632,,1763260364.701666,1078.0,0.0,,0.0014700014144182205,0.0036168694496154785,352.9870090484619
0.39581090211868286,0.01032230257987976,0.0006626751273870468,7.419355097226799e-05,0.5093181729316711,4346,376448,,1763260367.2475564,1079.0,0.0,,-0.006866464391350746,-3.2186508178710938e-06,355.5328993797302
,,,,,4366,378467,500.0,1763260369.0397735,,,500.0,,,357.3251163959503
0.47116953134536743,0.005154281854629517,0.0005432656034827232,7.265745080076158e-05,0.031499117612838745,4372,379008,,1763260369.6035235,1079.0,0.0,,0.0071727437898516655,-2.1457672119140625e-06,357.88886642456055
0.39744892716407776,-0.006487756967544556,0.00013411324471235275,7.23502307664603e-05,2.1036529541015625,4377,379520,,1763260370.0520046,1079.0,0.0,,-0.0004766331985592842,-9.5367431640625e-07,358.3373475074768
0.38149285316467285,0.0020041600801050663,0.00011389702558517456,7.227342575788498e-05,0.002173470100387931,4378,379648,,1763260370.1645794,1079.0,0.0,,-0.0032333657145500183,-0.004332184791564941,358.44992232322693
,,,,,4387,380521,54.0,1763260370.9095461,,,54.0,,,359.1948890686035
0.44385889172554016,-0.003381982445716858,0.0004351772367954254,7.135176565498114e-05,0.002429510932415724,4396,381184,,1763260371.596256,1079.0,0.0,,0.0021850187331438065,-0.0009534358978271484,359.8815989494324
0.4074772000312805,0.0007614511996507645,0.0004028761759400368,7.019969052635133e-05,153.09280395507812,4415,383104,,1763260373.3269763,1079.0,0.0,,0.0031004277989268303,-1.430511474609375e-06,361.6123192310333
0.4061223566532135,-0.0016020890325307846,0.0003393832594156265,6.77419375278987e-05,44.02948760986328,4456,387200,,1763260377.0639553,1079.0,0.0,,-0.0048077404499053955,-1.9073486328125e-06,365.3492982387543
0.4043702781200409,-0.00019630789756774902,2.627260982990265e-06,6.689708243357018e-05,9.174859046936035,4470,388608,,1763260378.3519022,1079.0,0.0,,0.0005027735605835915,-2.0265579223632812e-06,366.63724517822266
0.4843948483467102,-0.009711721912026405,0.0008879778906702995,6.635944737354293e-05,0.0003511863760650158,4478,389504,,1763260379.1708817,1079.0,0.0,,0.014619286172091961,0.0014754533767700195,367.4562246799469
0.43500810861587524,0.002178966999053955,0.00011064019054174423,6.628264236496761e-05,180.22869873046875,4480,389632,,1763260379.2838552,1079.0,0.0,,0.001635621301829815,-1.1920928955078125e-07,367.5691981315613
0.4691338539123535,0.002251952886581421,5.744118243455887e-05,6.551459227921441e-05,0.00031452064285986125,4492,390912,,1763260380.4356792,1079.0,0.0,,-0.0002948502078652382,-0.0023124217987060547,368.72102212905884
0.4096013903617859,0.0006194859743118286,0.00011161435395479202,6.513056723633781e-05,0.0003244309045840055,4498,391552,,1763260381.0299695,1079.0,0.0,,-0.00044287461787462234,-0.0021837949752807617,369.3153123855591
0.43224993348121643,-0.0008093304932117462,9.384937584400177e-06,6.374807708198205e-05,0.00039301346987485886,4520,393856,,1763260383.1200721,1079.0,0.0,,-0.0005309553816914558,-0.002814650535583496,371.405415058136
,,,,,4522,394076,500.0,1763260383.2634048,,,500.0,,,371.54874777793884
0.47722452878952026,-0.010421700775623322,0.00047187693417072296,6.351766205625609e-05,0.002324104541912675,4524,394240,,1763260383.4568532,1079.0,0.0,,-0.00596163235604763,-0.0008146762847900391,371.74219608306885
0.48149892687797546,0.0003533754497766495,0.00011992547661066055,6.344085704768077e-05,0.00043698071385733783,4525,394368,,1763260383.5696685,1079.0,0.0,,-0.0019129132851958275,-0.0007641315460205078,371.8550114631653
,,,,,4527,394576,500.0,1763260383.7108204,,,500.0,,,371.9961633682251
0.41666340827941895,0.0011930856853723526,0.0002056695520877838,6.305683200480416e-05,0.00028362011653371155,4531,395008,,1763260384.1651866,1079.0,0.0,,0.007854919880628586,0.0010344982147216797,372.4505295753479
0.43852972984313965,0.0010915342718362808,3.179442137479782e-05,6.298003427218646e-05,0.1296285092830658,4533,395136,,1763260384.2790182,1079.0,0.0,,-0.0011304086074233055,0.0,372.56436109542847
0.44595983624458313,-0.0017665065824985504,7.649511098861694e-05,6.290322926361114e-05,0.0017734020948410034,4534,395264,,1763260384.3893712,1079.0,0.0,,0.0006343889981508255,-0.0019440650939941406,372.67471408843994
0.40895456075668335,-0.003758443519473076,7.26599246263504e-05,6.15975441178307e-05,0.0005010469467379153,4555,397440,,1763260386.3667033,1080.0,0.0,,0.0017316285520792007,-0.0028579235076904297,374.6520462036133
0.43915629386901855,0.0008249841630458832,5.8892183005809784e-05,6.121351907495409e-05,0.00037749341572634876,4562,398080,,1763260386.9288917,1080.0,0.0,,0.004137909971177578,0.004353523254394531,375.2142345905304
0.4436231851577759,-0.0007404834032058716,3.337394446134567e-05,6.036866398062557e-05,0.00048244534991681576,4576,399488,,1763260388.2711272,1080.0,0.0,,-0.0015027029439806938,0.0029398202896118164,376.55647015571594
0.4148722290992737,-0.000456174835562706,0.00024568475782871246,5.814132236992009e-05,35.48234176635742,4613,403200,,1763260391.6387956,1080.0,0.0,,0.006084272637963295,-1.6689300537109375e-06,379.92413854599
0.43161070346832275,0.0003487318754196167,1.9278377294540405e-06,5.745007729274221e-05,0.007072022650390863,4626,404352,,1763260392.685959,1080.0,0.0,,0.00015977397561073303,-9.5367431640625e-07,380.9713020324707
0.3967592120170593,0.00045499205589294434,3.484264016151428e-05,5.6912442232714966e-05,189.30618286132812,4635,405248,,1763260393.5015898,1080.0,0.0,,0.001181289553642273,-2.1457672119140625e-06,381.7869327068329
0.45187416672706604,-0.006135102361440659,0.00010565202683210373,5.6528417189838365e-05,0.001631583902053535,4641,405888,,1763260394.068515,1080.0,0.0,,-0.000937887467443943,-0.0025986433029174805,382.3538579940796
,,,,,4644,406242,500.0,1763260394.3256626,,,500.0,,,382.6110055446625
0.3621138334274292,-0.0010119825601577759,4.629138857126236e-05,5.537634569918737e-05,36.07246780395508,4661,407808,,1763260395.827385,1080.0,0.0,,-0.004103437997400761,-4.887580871582031e-06,384.1127278804779
0.45812392234802246,-0.001973956823348999,0.0006240541115403175,5.4531490604858845e-05,0.0007103768293745816,4675,409216,,1763260397.1034853,1080.0,0.0,,0.00237471517175436,-0.0013309717178344727,385.3888282775879
0.4554117023944855,1.774728298187256e-05,7.115304470062256e-06,5.353302549337968e-05,0.0004824887728318572,4691,410880,,1763260398.5964363,1080.0,0.0,,-0.0004571732133626938,0.002679586410522461,386.8817791938782
0.43980371952056885,0.001835562288761139,0.0009667659178376198,5.2457759011304006e-05,0.0021507733035832644,4709,412672,,1763260400.2419713,1080.0,0.0,,0.004862274043262005,-0.0007700920104980469,388.5273141860962
0.4110242426395416,-0.00815122202038765,0.00020348839461803436,5.2227343985578045e-05,0.0017999501433223486,4713,413056,,1763260400.5788624,1080.0,0.0,,-0.0001695137470960617,-0.0071076154708862305,388.8642053604126
0.4110080897808075,-0.004453714936971664,0.0001688627526164055,5.069124381407164e-05,0.001974425744265318,4738,415616,,1763260402.9436529,1080.0,0.0,,-0.002347067929804325,-0.00019407272338867188,391.2289958000183
0.4831089675426483,0.003988083451986313,0.0006950069218873978,5.061443880549632e-05,0.000638408528175205,4739,415744,,1763260403.0552325,1080.0,0.0,,0.0070770736783742905,0.001489102840423584,391.34057545661926
,,,,,4741,415924,500.0,1763260403.1860218,,,500.0,,,391.471364736557
0.4774317741394043,1.099705696105957e-05,6.694253534078598e-05,5.038402377977036e-05,0.0018738277722150087,4743,416128,,1763260403.3919003,1080.0,0.0,,7.619429379701614e-05,-0.0037952661514282227,391.67724323272705
0.42990371584892273,-0.007090188562870026,0.00031081121414899826,4.86175122205168e-05,0.0019502240465953946,4772,419072,,1763260406.1079147,1080.0,0.0,,-0.0015111370012164116,0.006998002529144287,394.39325761795044
0.46103817224502563,-0.0007624924182891846,1.4602206647396088e-05,4.777265712618828e-05,0.0005506961024366319,4786,420480,,1763260407.379116,1080.0,0.0,,-0.0004648333415389061,0.0007125735282897949,395.66445899009705
,,,,,4787,420484,500.0,1763260407.382252,,,500.0,,,395.66759490966797
0.39833635091781616,-0.0045140571892261505,0.00012768246233463287,4.769585211761296e-05,8.65357494354248,4788,420608,,1763260407.4928255,1080.0,0.0,,-0.0003334786742925644,-2.7418136596679688e-06,395.7781684398651
,,,,,4796,421484,500.0,1763260408.2402725,,,500.0,,,396.5256154537201
0.43258294463157654,-0.0005278438329696655,4.393979907035828e-06,4.7004607040435076e-05,0.0005566032486967742,4799,421760,,1763260408.5387275,1080.0,0.0,,0.0010332521051168442,-0.0021195411682128906,396.8240704536438
,,,,,4806,422484,500.0,1763260409.1657271,,,500.0,,,397.4510700702667
0.4991597533226013,0.00014656782150268555,2.6880763471126556e-05,4.639017060981132e-05,0.000678865413647145,4809,422784,,1763260409.4734814,1081.0,0.0,,0.0011725043877959251,-0.001628279685974121,397.7588243484497
0.4671161472797394,-0.012093134224414825,0.000720655545592308,4.615975558408536e-05,0.0014799295458942652,4813,423168,,1763260409.812385,1081.0,0.0,,0.0061367228627204895,-0.0020024776458740234,398.0977280139923
0.4578776955604553,0.002498999238014221,0.00017849542200565338,4.377880031825043e-05,0.0021411776542663574,4851,427136,,1763260413.4439113,1081.0,0.0,,-0.0035344120115041733,-0.0015113353729248047,401.72925424575806
,,,,,4874,429484,500.0,1763260415.561197,,,500.0,,,403.84653997421265
0.3498969078063965,0.0005366653203964233,3.055483102798462e-05,4.2089093767572194e-05,0.0005607134662568569,4878,429952,,1763260415.9956133,1081.0,0.0,,0.0025377776473760605,0.0025575757026672363,404.28095626831055
0.5001997947692871,-0.0010073203593492508,0.00013798195868730545,4.1858678741846234e-05,0.0006275110063143075,4882,430336,,1763260416.334016,1081.0,0.0,,0.003126666881144047,-0.0021027326583862305,404.61935901641846
0.4265417158603668,0.000732865184545517,0.00015759281814098358,3.955453212256543e-05,0.001735800295136869,4920,434176,,1763260419.8706071,1081.0,0.0,,-0.004060935229063034,-0.003670811653137207,408.1559500694275
0.44257301092147827,-0.0007503218948841095,1.9768252968788147e-05,3.878648203681223e-05,0.0007432138081640005,4932,435456,,1763260421.0237684,1081.0,0.0,,-0.000522363930940628,0.001400589942932129,409.30911135673523
,,,,,4933,435484,500.0,1763260421.0357714,,,500.0,,,409.3211143016815
0.4456607699394226,2.6479363441467285e-05,2.105068415403366e-05,3.840245699393563e-05,2.7722573280334473,4939,436096,,1763260421.614207,1081.0,0.0,,0.0013173604384064674,-1.7881393432617188e-06,409.8995499610901
0.45017898082733154,-0.0007620183750987053,0.00011284276843070984,3.794162694248371e-05,0.0007563217077404261,4946,436864,,1763260422.2939825,1081.0,0.0,,-0.007111642509698868,-0.0001647472381591797,410.5793254375458
0.4369274377822876,-0.000994168221950531,0.0001597050577402115,3.755760189960711e-05,0.5138415098190308,4953,437504,,1763260422.8937352,1081.0,0.0,,0.004414461553096771,-1.5497207641601562e-06,411.1790781021118
0.46575915813446045,-0.0014692842960357666,3.437139093875885e-05,3.725038550328463e-05,0.12548893690109253,4958,438016,,1763260423.341303,1081.0,0.0,,-0.0012532379478216171,-2.0265579223632812e-06,411.6266460418701
0.41132062673568726,0.000998377799987793,0.0002908138558268547,3.694316546898335e-05,8.673095703125,4963,438528,,1763260423.8295772,1081.0,0.0,,0.0020223380997776985,-1.1920928955078125e-06,412.11492013931274
0.4383930563926697,-0.0008110087364912033,7.863156497478485e-06,3.640553040895611e-05,0.0005950858467258513,4971,439424,,1763260424.6131003,1081.0,0.0,,-0.0004495875909924507,-0.0027180910110473633,412.8984432220459
,,,,,4972,439484,500.0,1763260424.6344984,,,500.0,,,412.91984128952026
,,,,,4978,440042,500.0,1763260425.140393,,,500.0,,,413.42573595046997
0.4136430025100708,0.006814226508140564,0.0003400025889277458,3.586789534892887e-05,0.0006982468185015023,4981,440320,,1763260425.4397745,1081.0,0.0,,0.0025889193639159203,-0.005109667778015137,413.72511744499207
0.42575931549072266,-0.00028650835156440735,0.0001821126788854599,3.540706529747695e-05,35.491859436035156,4989,441088,,1763260426.1484454,1081.0,0.0,,-0.002764170989394188,-1.430511474609375e-06,414.43378829956055
0.48470741510391235,0.001599930226802826,0.00010118167847394943,3.5099845263175666e-05,145.2070770263672,4994,441600,,1763260426.5975611,1081.0,0.0,,-0.00038378406316041946,-8.344650268554688e-07,414.8829040527344
,,,,,5008,443042,500.0,1763260427.915886,,,500.0,,,416.2012288570404
,,,,,5013,443542,500.0,1763260428.3605666,,,500.0,,,416.6459095478058
0.45832502841949463,0.0009129680693149567,0.00011777132749557495,3.379416375537403e-05,0.0017875732155516744,5015,443776,,1763260428.5765455,1081.0,0.0,,0.0022818874567747116,0.0011698603630065918,416.8618884086609
0.42217084765434265,-0.00033692456781864166,1.0058283805847168e-06,3.2411673601018265e-05,0.0007104991818778217,5039,446080,,1763260430.6753635,1081.0,0.0,,0.0002217404544353485,0.001511693000793457,418.96070647239685
0.4116857945919037,-0.001611318439245224,0.00017425138503313065,3.0491552024614066e-05,0.001586416270583868,5071,449280,,1763260433.5855248,1082.0,0.0,,0.002145928330719471,0.006369590759277344,421.870867729187
0.5078788995742798,-0.013151638209819794,0.0007294798269867897,2.7726575353881344e-05,0.0017994841327890754,5117,453888,,1763260437.82791,1082.0,0.0,,0.0074381353333592415,-0.005897998809814453,426.1132528781891
0.38668403029441833,-0.0005607157945632935,6.842613220214844e-05,2.7419355319580063e-05,0.0015803223941475153,5122,454400,,1763260438.2741804,1082.0,0.0,,0.0010727159678936005,-0.0005153417587280273,426.5595233440399
0.44361621141433716,0.003147970885038376,2.5674700736999512e-05,2.7112135285278782e-05,0.0016697242390364408,5127,454912,,1763260438.7533543,1082.0,0.0,,-0.0010186471045017242,-0.0008281469345092773,427.0386972427368
0.4968533515930176,-0.006254756823182106,9.426753968000412e-05,2.7035330276703462e-05,0.0009103242191486061,5128,455040,,1763260438.8665082,1082.0,0.0,,-0.0015752920880913734,0.004539787769317627,427.1518511772156
0.4648989737033844,-0.00513494573533535,0.00016488973051309586,2.634408519952558e-05,0.030627530068159103,5140,456192,,1763260439.9105825,1082.0,0.0,,-0.0011528031900525093,-1.3113021850585938e-06,428.19592547416687
0.4308029115200043,-0.0006663650274276733,2.942979335784912e-06,2.5960061975638382e-05,0.0016852382104843855,5146,456832,,1763260440.507988,1082.0,0.0,,0.0006414540112018585,0.002872645854949951,428.79333090782166
0.3985078036785126,-0.00023072771728038788,1.0599382221698761e-05,2.572964694991242e-05,156.18939208984375,5150,457216,,1763260440.8477368,1082.0,0.0,,-0.0009134029969573021,-1.6689300537109375e-06,429.1330797672272
0.4525373578071594,-0.0002802722156047821,1.8202699720859528e-05,2.56528419413371e-05,0.001517570111900568,5151,457344,,1763260440.9589992,1082.0,0.0,,-0.000498536042869091,-0.0001455545425415039,429.24434208869934
0.428594172000885,-0.001172887161374092,0.00019361823797225952,2.48847918555839e-05,0.0008046999573707581,5163,458624,,1763260442.1193175,1082.0,0.0,,0.0025326646864414215,0.0007200241088867188,430.40466046333313
0.4473472535610199,0.00033587217330932617,6.873812526464462e-05,2.480798684700858e-05,180.91200256347656,5165,458752,,1763260442.2333524,1082.0,0.0,,0.0009588496759533882,-2.6226043701171875e-06,430.51869535446167
0.46661990880966187,0.00013324618339538574,1.976732164621353e-05,2.29646702791797e-05,0.002060013124719262,5196,461824,,1763260445.043008,1082.0,0.0,,-0.0006326725706458092,-9.5367431640625e-07,433.328351020813
0.37793880701065063,0.0007543312385678291,1.779850572347641e-05,2.288786527060438e-05,0.0014340828638523817,5197,461952,,1763260445.1554818,1082.0,0.0,,-0.0013465238735079765,-0.00015079975128173828,433.44082474708557
0.47442322969436646,5.599856376647949e-05,2.073962241411209e-05,2.0430106815183535e-05,0.001533828559331596,5238,466048,,1763260448.9035592,1082.0,0.0,,-0.002497098408639431,-0.002538442611694336,437.1889021396637
0.4553699195384979,-0.0011464394629001617,1.4156103134155273e-05,2.0353301806608215e-05,0.0009045867482200265,5239,466176,,1763260449.0141277,1082.0,0.0,,-0.0013101641088724136,-0.001248002052307129,437.2994706630707
0.3608368933200836,6.064772605895996e-06,2.1047890186309814e-07,2.0046083591296338e-05,0.0008573041995987296,5244,466688,,1763260449.4632826,1082.0,0.0,,-5.6220218539237976e-05,0.007383465766906738,437.7486255168915
0.37035802006721497,-0.0014686863869428635,3.699399530887604e-05,1.9662058548419736e-05,145.33868408203125,5251,467328,,1763260450.0640678,1082.0,0.0,,0.0002792924642562866,-1.5497207641601562e-06,438.3494107723236
,,,,,5255,467797,500.0,1763260450.4288025,,,500.0,,,438.7141454219818
0.3801049590110779,-1.679360866546631e-05,3.03611159324646e-07,1.9201228496967815e-05,0.0009086118079721928,5258,468096,,1763260450.736286,1082.0,0.0,,-0.00010529346764087677,-0.0021981000900268555,439.02162885665894
0.48949170112609863,-0.0035880282521247864,4.635285586118698e-05,1.8663595255929977e-05,0.0015141550684347749,5267,468992,,1763260451.5522625,1082.0,0.0,,-0.0014784419909119606,-0.0027996301651000977,439.8376054763794
0.4573400616645813,-4.152953624725342e-05,1.5189871191978455e-06,1.7818740161601454e-05,0.12611854076385498,5281,470400,,1763260452.8337991,1082.0,0.0,,0.0001779785379767418,-1.5497207641601562e-06,441.1191420555115
