losses/policy_loss,losses/explained_variance,losses/approx_kl,_timestamp,charts/episodic_return,losses/clipfrac,_runtime,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/old_approx_kl,_step,losses/entropy,charts/SPS,global_step
-0.020620139315724373,0.9944778680801392,0.049445148557424545,1763260541.6035035,,0.1328125,499.42743158340454,0.0005636769346892834,,9.116743603954092e-05,0.022734547033905983,4366,0.16986119747161865,701.0,348160
-0.0651351734995842,0.9948872327804565,0.06167665496468544,1763260542.298757,,0.109375,500.1226851940155,0.000730848521925509,,9.078341099666432e-05,0.06054914370179176,4372,0.2756841778755188,701.0,348800
,,,1763260542.891466,500.0,,500.71539402008057,,500.0,,,4378,,,349356
-0.06026070564985275,0.9974105358123779,0.030072452500462532,1763260543.9762647,,0.138671875,501.8001928329468,0.0017707685474306345,,8.986175089376047e-05,0.06922243535518646,4387,0.2367761731147766,702.0,350336
-0.058270204812288284,0.9995101690292358,0.032616570591926575,1763260544.9501035,,0.10546875,502.7740316390991,0.0010773694375529885,,8.932411583373323e-05,0.05219460651278496,4396,0.24727047979831696,702.0,351232
-0.006719410419464111,0.9990411996841431,0.067196786403656,1763260547.0373757,,0.142578125,504.86130380630493,0.0009900291915982962,,8.817204070510343e-05,0.05938764661550522,4415,0.1985107660293579,703.0,353152
,,,1763260551.5415907,500.0,,509.36551880836487,,500.0,,,4456,,,357356
-0.019663922488689423,0.999819815158844,0.002140195108950138,1763260554.0346677,,0.00390625,511.8585958480835,5.3328585636336356e-05,,8.433179755229503e-05,-0.0016567157581448555,4478,0.1983465552330017,706.0,359552
0.004721757024526596,0.999734103679657,0.0048820022493600845,1763260554.294209,,0.064453125,512.1181371212006,0.0011558644473552704,,8.417818753514439e-05,0.030305849388241768,4480,0.2527546286582947,706.0,359808
-0.03598110377788544,0.47210603952407837,0.006374029442667961,1763260555.5942786,,0.01953125,513.418206691742,9.392487525939941,,8.34869424579665e-05,0.003913680091500282,4492,0.2277926653623581,706.0,360960
-0.0005274545401334763,0.11955302953720093,0.004859850741922855,1763260556.2145743,,0.060546875,514.0385024547577,0.8927435278892517,,8.317972242366523e-05,-0.006114534102380276,4498,0.23545686900615692,707.0,361472
,,,1763260558.8057654,500.0,,516.6296935081482,,500.0,,,4520,,,363868
-0.01988985762000084,0.9996076822280884,0.006033152341842651,1763260559.075485,,0.05078125,516.8994131088257,5.334783054422587e-05,,8.164362225215882e-05,-0.008816475048661232,4522,0.14075611531734467,708.0,364032
-0.0008155126124620438,0.9991152286529541,0.00010739732533693314,1763260559.338939,,0.0,517.1628670692444,0.00038179231341928244,,8.149001223500818e-05,-0.0012321369722485542,4524,0.23609310388565063,708.0,364288
,,,1763260559.3792753,500.0,,517.2032034397125,,500.0,,,4525,,,364368
-0.05003179982304573,0.9994357824325562,0.016537189483642578,1763260559.6546504,,0.056640625,517.4785785675049,6.843778828624636e-05,,8.133640221785754e-05,0.06541845947504044,4527,0.133642315864563,708.0,364544
0.02439630962908268,0.35702693462371826,0.014867748133838177,1763260560.0712295,,0.044921875,517.8951575756073,0.010354417376220226,,8.110598719213158e-05,-0.04817882925271988,4531,0.1272444725036621,708.0,364928
-0.03868050128221512,0.9990347623825073,0.06901103258132935,1763260560.3327112,,0.123046875,518.1566393375397,0.0004285912436898798,,8.095238445093855e-05,-0.014425225555896759,4533,0.2081940621137619,708.0,365184
-0.05564600229263306,0.9987537860870361,0.03928684443235397,1763260560.4679956,,0.177734375,518.2919237613678,0.0010383697226643562,,8.087557944236323e-05,0.11855041235685349,4534,0.1929226666688919,708.0,365312
,,,1763260562.773681,500.0,,520.5976090431213,,500.0,,,4555,,,367368
-0.06371605396270752,0.9992227554321289,0.02248188480734825,1763260563.627886,,0.064453125,521.4518141746521,0.00033166370121762156,,7.918586925370619e-05,0.04677191004157066,4562,0.2403898686170578,709.0,368128
-0.05763649195432663,0.9995352029800415,0.019336961209774017,1763260565.2064023,,0.0546875,523.0303304195404,0.00026897958014160395,,7.834101415937766e-05,0.07221262902021408,4576,0.19783301651477814,710.0,369536
,,,1763260569.4156196,500.0,,527.2395477294922,,500.0,,,4613,,,373368
-0.05080035328865051,0.9994792342185974,0.04431832954287529,1763260570.8399282,,0.109375,528.6638562679291,0.0001194985889014788,,7.526881381636485e-05,0.03949829190969467,4626,0.17449788749217987,712.0,374656
0.00042523443698883057,0.9998804330825806,0.0003063902258872986,1763260571.8065422,,0.0,529.6304702758789,0.00017090370238292962,,7.473118603229523e-05,-0.0013639982789754868,4635,0.15522870421409607,712.0,375552
-0.01860232651233673,0.9997868537902832,0.005382431671023369,1763260572.4424303,,0.072265625,530.2663583755493,0.00015958931180648506,,7.434716098941863e-05,0.018008345738053322,4641,0.1349467933177948,713.0,376192
0.002534192055463791,0.6473493576049805,0.0005196444690227509,1763260572.7332997,,0.00390625,530.5572278499603,0.7418096661567688,,7.419355097226799e-05,0.008504750207066536,4644,0.17266739904880524,713.0,376448
0.0009286440908908844,0.9998136758804321,1.9388273358345032e-05,1763260574.5012841,,0.0,532.3252122402191,0.00013412996486295015,,7.31182808522135e-05,-0.0008098166435956955,4661,0.2228817492723465,714.0,378240
-0.026063844561576843,0.9993841052055359,0.01783335953950882,1763260576.1096497,,0.08203125,533.9335777759552,0.00016291026258841157,,7.219662074930966e-05,-0.04280869662761688,4675,0.1099165827035904,715.0,379776
,,,1763260577.69861,500.0,,535.5225381851196,,500.0,,,4691,,,381368
-0.043327655643224716,0.99905925989151,0.03760866820812225,1763260579.6361024,,0.1119791641831398,537.4600305557251,0.0015562742482870817,,7.012288551777601e-05,0.039436545222997665,4709,0.1522398591041565,716.0,383232
-0.02324020490050316,0.9998818039894104,0.0022579319775104523,1763260580.2737541,,0.009765625,538.0976822376251,0.00022627745056524873,,6.989247049205005e-05,0.009343989193439484,4713,0.20637644827365875,716.0,383616
-0.0596318244934082,0.9999343156814575,0.012964438647031784,1763260584.063029,,0.087890625,541.8869571685791,0.00011538671242306009,,6.835637759650126e-05,0.06399932503700256,4738,0.20133347809314728,716.0,386176
0.003427565097808838,0.9994587898254395,0.0006005950272083282,1763260584.228909,,0.046875,542.0528371334076,0.0019003006163984537,,6.827957258792594e-05,-2.0371749997138977e-05,4739,0.13202016055583954,716.0,386304
-0.026150131598114967,0.7903708219528198,0.014467456378042698,1763260584.429972,,0.03515625,542.253900051117,0.06549858301877975,,6.820276757935062e-05,-0.015561137348413467,4741,0.19711759686470032,716.0,386432
-0.034339725971221924,0.9998785853385925,0.017563071101903915,1763260584.789021,,0.076171875,542.6129491329193,0.00015680633077863604,,6.804915756219998e-05,0.04581201449036598,4743,0.16227775812149048,716.0,386688
0.013209380209445953,0.99985271692276,0.0040360623970627785,1763260589.2016635,,0.037109375,547.0255916118622,9.324608254246414e-05,,6.628264236496761e-05,-0.01135422196239233,4772,0.20764321088790894,715.0,389632
-0.006112515926361084,0.9998146295547485,0.00032008253037929535,1763260591.3338182,,0.0,549.1577463150024,8.682008228788618e-06,,6.543778727063909e-05,-0.00722896121442318,4786,0.2581914961338043,715.0,391040
0.0028235018253326416,0.9998194575309753,0.0001975102350115776,1763260591.504635,,0.0,549.3285632133484,8.304394577862695e-05,,6.536098226206377e-05,-0.004637987352907658,4787,0.13460597395896912,715.0,391168
-0.057060591876506805,0.9996253848075867,0.02911468781530857,1763260591.7246654,,0.078125,549.5485935211182,0.0005023570847697556,,6.528417725348845e-05,0.054791197180747986,4788,0.2634436786174774,715.0,391296
-0.01773931458592415,0.9999154210090637,0.0012375786900520325,1763260592.9314635,,0.0,550.7553915977478,6.617124745389447e-05,,6.482334720203653e-05,0.0015783719718456268,4796,0.1885208636522293,715.0,392064
,,,1763260593.356094,500.0,,551.1800220012665,,500.0,,,4799,,,392368
,,,1763260595.028026,500.0,,552.8519542217255,,500.0,,,4809,,,393368
0.004013389348983765,0.9992251396179199,0.03982802480459213,1763260595.8337767,,0.158203125,553.6577048301697,0.0009959504241123796,,6.374807708198205e-05,-0.018354162573814392,4813,0.2565925419330597,714.0,393856
-0.011842489242553711,0.9994655251502991,0.011511463671922684,1763260601.5266082,,0.0234375,559.3505363464355,0.0006546764634549618,,6.136712909210473e-05,-0.00032892264425754547,4851,0.19522321224212646,714.0,397824
-0.042374081909656525,0.9996278285980225,0.022535404190421104,1763260603.962617,,0.09765625,561.7865450382233,7.956849003676325e-05,,5.998463893774897e-05,0.007838765159249306,4874,0.17480555176734924,715.0,400128
-0.03182056546211243,0.9993135929107666,0.014186725951731205,1763260604.3687952,,0.064453125,562.192723274231,4.6601744543295354e-05,,5.975422391202301e-05,0.06523284316062927,4878,0.21091167628765106,715.0,400512
0.0017526838928461075,0.6322994232177734,0.0014010760933160782,1763260604.7915833,,0.01953125,562.6155114173889,87.2973861694336,,5.952380888629705e-05,0.011332126334309578,4882,0.20488299429416656,716.0,400896
-0.025205833837389946,0.9995620250701904,0.0029008639976382256,1763260608.7511308,,0.01953125,566.5750589370728,0.002916075987741351,,5.714285725844093e-05,0.004673735238611698,4920,0.22722245752811432,718.0,404864
-0.017846424132585526,0.9996724724769592,0.0049442388117313385,1763260609.9066975,,0.00390625,567.730625629425,2.69102820311673e-05,,5.6451612181263044e-05,0.013442819938063622,4932,0.19331161677837372,718.0,406016
-0.034243449568748474,0.9989258050918579,0.03295227140188217,1763260610.0633507,,0.08203125,567.8872787952423,0.00033196230651810765,,5.6374807172687724e-05,-0.0012192241847515106,4933,0.18654870986938477,718.0,406144
-0.041383568197488785,0.9993574023246765,0.0070526739582419395,1763260610.6806006,,0.06640625,568.50452876091,0.00019899111066479236,,5.599078212981112e-05,0.07133503258228302,4939,0.23987524211406708,719.0,406784
-0.003862708806991577,0.34297627210617065,0.002473786473274231,1763260611.3668175,,0.0390625,569.1907455921173,0.023131785914301872,,5.560675708693452e-05,-0.00504656694829464,4946,0.15217483043670654,719.0,407424
0.0006025098264217377,0.9997981190681458,4.5942142605781555e-06,1763260612.136624,,0.0,569.9605522155762,0.00011308738612569869,,5.514593067346141e-05,-0.0009974958375096321,4953,0.14160683751106262,719.0,408192
-0.03766458481550217,0.9997956156730652,0.009933164343237877,1763260612.6642795,,0.05859375,570.4882075786591,0.00015273150347638875,,5.4838710639160126e-05,0.051393188536167145,4958,0.1260514259338379,719.0,408704
-0.023634862154722214,0.9997528195381165,0.005099363625049591,1763260613.1601417,,0.01953125,570.9840698242188,0.00023173044610302895,,5.4531490604858845e-05,0.03163833171129227,4963,0.1478196233510971,720.0,409216
0.0026273606345057487,0.455239474773407,9.98135656118393e-05,1763260613.973062,,0.0,571.7969901561737,0.0001367852819385007,,5.4070660553406924e-05,0.0003339070826768875,4971,0.25936824083328247,720.0,409984
-0.02397824078798294,0.9998742341995239,0.002339588478207588,1763260614.0963573,,0.0078125,571.9202854633331,0.0003393462975509465,,5.3993855544831604e-05,0.016801215708255768,4972,0.1464381068944931,720.0,410112
,,,1763260614.8018084,500.0,,572.6257364749908,,500.0,,,4978,,,410868
-0.011805340647697449,0.9997820258140564,0.00028945691883563995,1763260615.1229055,,0.0,572.9468336105347,2.6027166313724592e-05,,5.337941547622904e-05,0.004506338387727737,4981,0.15780186653137207,721.0,411136
-7.59810209274292e-05,0.32930952310562134,0.00014323554933071136,1763260615.91196,,0.013671875,573.735888004303,0.9197617769241333,,5.291858542477712e-05,0.006727980449795723,4989,0.10672803223133087,721.0,411904
-0.00035731494426727295,0.4428083896636963,0.0022224802523851395,1763260616.4266207,,0.01953125,574.2505488395691,0.8046186566352844,,5.261136539047584e-05,-0.0018194187432527542,4994,0.13666315376758575,721.0,412416
,,,1763260617.8683167,500.0,,575.6922447681427,,500.0,,,5008,,,413868
,,,1763260618.3802118,500.0,,576.2041399478912,,500.0,,,5013,,,414368
-0.03157150000333786,0.9998194575309753,0.008279231376945972,1763260618.6504636,,0.033203125,576.4743916988373,0.00014670524979010224,,5.13056838826742e-05,-4.745088517665863e-06,5015,0.27393364906311035,722.0,414592
-0.02618749812245369,0.9997771382331848,0.006099516525864601,1763260621.1393006,,0.025390625,578.9632287025452,2.6265523047186434e-05,,4.984638871974312e-05,0.019431576132774353,5039,0.19141505658626556,723.0,417024
0.013548295944929123,0.999801754951477,0.002615358680486679,1763260624.6643574,,0.0078125,582.4882855415344,0.00017357230535708368,,4.78494621347636e-05,0.006719252094626427,5071,0.2494487464427948,725.0,420352
-0.03678867220878601,0.6620206236839294,0.007747255265712738,1763260629.5625157,,0.015625,587.3864438533783,8.257275581359863,,4.508448546403088e-05,-0.013557597994804382,5117,0.20863576233386993,726.0,424960
0.0006107687950134277,0.6045034527778625,7.400847971439362e-05,1763260630.1066058,,0.0,587.9305338859558,96.92317199707031,,4.4777265429729596e-05,-0.0016566142439842224,5122,0.08950047194957733,727.0,425472
-0.0034599900245666504,0.5240055918693542,0.0009035421535372734,1763260630.6578267,,0.0,588.4817547798157,0.010654659941792488,,4.4470045395428315e-05,0.012297202832996845,5127,0.17368939518928528,727.0,425984
-0.027740873396396637,0.99981689453125,0.005089601501822472,1763260630.7835584,,0.01171875,588.6074864864349,0.0002668953384272754,,4.4393240386852995e-05,0.006153665482997894,5128,0.20835499465465546,727.0,426112
-0.01689554750919342,0.42096734046936035,0.010616086423397064,1763260632.1855276,,0.083984375,590.0094556808472,9.843652725219727,,4.362519030109979e-05,-0.04627270624041557,5140,0.1415180265903473,727.0,427392
-0.00199701264500618,0.3287009000778198,0.0010489430278539658,1763260632.7786314,,0.015625,590.6025595664978,88.97288513183594,,4.331797390477732e-05,-0.010064372792840004,5146,0.10596684366464615,727.0,427904
,,,1763260633.213799,500.0,,591.0377271175385,,500.0,,,5150,,,428381
-0.0016833283007144928,0.5956084728240967,0.0006848843768239021,1763260633.3272982,,0.0,591.1512262821198,94.9041976928711,,4.301075387047604e-05,-0.011042174883186817,5151,0.17131727933883667,728.0,428416
-0.04360911250114441,0.999870777130127,0.004870813339948654,1763260634.667643,,0.021484375,592.491571187973,0.00017648297944106162,,4.2242703784722835e-05,0.0183398574590683,5163,0.15959644317626953,728.0,429696
,,,1763260634.8105257,500.0,,592.6344537734985,,500.0,,,5165,,,429881
0.0010497313924133778,0.9998127818107605,7.551535964012146e-05,1763260637.898706,,0.001953125,595.7226340770721,2.5522065698169172e-05,,4.0245777199743316e-05,-0.0027122609317302704,5196,0.10344992578029633,730.0,433024
-0.012991908937692642,0.9998852014541626,0.00034870393574237823,1763260638.02526,,0.0,595.8491880893707,3.891044980264269e-05,,4.0168972191167995e-05,0.00824533961713314,5197,0.1689581423997879,730.0,433152
-0.011931456625461578,0.9993966221809387,0.0014126086607575417,1763260642.3079033,,0.0,600.131831407547,0.001443102490156889,,3.763440690818243e-05,-0.0006356509402394295,5238,0.23431125283241272,732.0,437376
,,,1763260642.3276389,500.0,,600.1515669822693,,500.0,,,5239,,,437381
-0.03058227151632309,0.2286759614944458,0.009351280517876148,1763260642.8400202,,0.064453125,600.6639482975006,0.032699208706617355,,3.7327190511859953e-05,0.024681784212589264,5244,0.24832028150558472,732.0,437888
-0.012149006128311157,0.9999392032623291,0.00042458996176719666,1763260643.6257713,,0.0,601.4496994018555,3.305321297375485e-05,,3.686636046040803e-05,0.004875725135207176,5251,0.09820203483104706,732.0,438656
,,,1763260644.336457,500.0,,602.1603851318359,,500.0,,,5258,,,439381
-0.01112157292664051,0.9994023442268372,0.025850189849734306,1763260645.3556929,,0.0625,603.1796209812164,0.001163177308626473,,3.586789534892887e-05,0.013151987455785275,5267,0.15057939291000366,733.0,440320
0.0008481219410896301,0.9998926520347595,2.738088369369507e-06,1763260646.7746615,,0.0,604.5985896587372,5.7863464462570846e-05,,3.5023040254600346e-05,-0.0010297223925590515,5281,0.11657802760601044,734.0,441728
-0.01439957320690155,0.9998255968093872,0.001867596060037613,1763260648.7412276,,0.021484375,606.5651557445526,8.849234291119501e-05,,3.387096876394935e-05,0.005805058404803276,5300,0.15678945183753967,734.0,443648
,,,1763260651.04921,500.0,,608.8731381893158,,500.0,,,5322,,,445881
7.627531886100769e-06,0.6394227743148804,0.00019220542162656784,1763260651.6962402,,0.00390625,609.5201683044434,0.6959207653999329,,3.2181258575292304e-05,-0.0011705895885825157,5328,0.10275142639875412,735.0,446464
-0.012281641364097595,0.9991438388824463,0.00678439624607563,1763260655.189552,,0.041015625,613.0134801864624,0.001753802178427577,,3.0184331990312785e-05,0.0034792106598615646,5360,0.15096521377563477,737.0,449792
-0.010997746139764786,0.6131724119186401,0.0012501273304224014,1763260655.343444,,0.01171875,613.1673722267151,0.022060196846723557,,3.0107526981737465e-05,0.005194272845983505,5362,0.15254952013492584,737.0,449920
-0.013711199164390564,0.999893844127655,0.0018463134765625,1763260658.596284,,0.015625,616.4202120304108,0.00017650341033004224,,2.8417818612069823e-05,0.005415976047515869,5389,0.08430306613445282,737.0,452736
,,,1763260663.0119476,500.0,,620.835875749588,,500.0,,,5430,,,456881
,,,1763260664.132856,500.0,,621.9567840099335,,500.0,,,5440,,,457881
0.0005077682435512543,0.76174396276474,0.00028380006551742554,1763260664.2665675,,0.00390625,622.0904955863953,0.014560704119503498,,2.52688168984605e-05,-0.00082351453602314,5441,0.09429260343313217,739.0,457984
-0.00526784360408783,0.9999292492866516,0.0005594482645392418,1763260664.3962567,,0.0,622.220184803009,4.1950443119276315e-05,,2.519201188988518e-05,0.0042943200096488,5442,0.24408546090126038,739.0,458112
-0.02083560824394226,0.9999082088470459,0.01045195385813713,1763260664.5226352,,0.05859375,622.3465633392334,0.0003350907936692238,,2.511520688130986e-05,-0.0029857419431209564,5443,0.14026802778244019,739.0,458240
-0.03482199087738991,0.999896228313446,0.015902690589427948,1763260665.6383975,,0.033203125,623.4623255729675,0.0008351083379238844,,2.45007686316967e-05,0.03613409399986267,5453,0.2824321985244751,739.0,459264
,,,1763260665.681972,500.0,,623.505900144577,,500.0,,,5454,,,459381
0.0021693557500839233,0.6160716414451599,0.0003163851797580719,1763260667.3580837,,0.0,625.1820118427277,96.47834777832031,,2.3502303520217538e-05,0.01144511066377163,5470,0.20284396409988403,740.0,460928
,,,1763260669.8868139,500.0,,627.7107419967651,,500.0,,,5494,,,463381
-0.00855633057653904,0.4689446687698364,0.0002179909497499466,1763260671.3622885,,0.0,629.1862165927887,8.256060600280762,,2.1121351892361417e-05,0.0013245735317468643,5509,0.18447768688201904,742.0,464896
,,,1763260672.2174249,500.0,,630.0413529872894,,500.0,,,5518,,,465881
,,,1763260673.154205,500.0,,630.9781332015991,,500.0,,,5528,,,466881
0.0026047900319099426,0.7674530148506165,0.001677115447819233,1763260673.2513316,,0.0078125,631.0752596855164,0.5852490067481995,,1.9892473574145697e-05,0.013696716167032719,5529,0.16260220110416412,743.0,466944
-0.022053729742765427,0.9998838901519775,0.0025670789182186127,1763260673.4752192,,0.01171875,631.2991473674774,0.00021007581381127238,,1.9738863556995057e-05,0.0034505557268857956,5531,0.19202065467834473,743.0,467200
0.0014063380658626556,0.3692319393157959,0.0013478733599185944,1763260675.945412,,0.0,633.7693400382996,0.06503638625144958,,1.8125960195902735e-05,0.0024295784533023834,5558,0.2768633961677551,744.0,469888
-0.003963783383369446,0.9997997283935547,0.00010011158883571625,1763260676.318052,,0.0,634.1419801712036,0.00029554450884461403,,1.7895545170176774e-05,-0.0025358106940984726,5561,0.18269497156143188,744.0,470272
-0.027951717376708984,0.9997016191482544,0.0058065177872776985,1763260677.2411609,,0.021484375,635.0650889873505,0.0009184169466607273,,1.7281105101574212e-05,0.003907901234924793,5571,0.14461861550807953,745.0,471296
,,,1763260678.1893632,500.0,,636.0132913589478,,500.0,,,5582,,,472381
,,,1763260678.694839,500.0,,636.518767118454,,500.0,,,5587,,,472881
0.0006709136068820953,0.9997514486312866,0.0010557891800999641,1763260679.120395,,0.0,636.9443230628967,0.0015962041215971112,,1.6052226783358492e-05,0.006702070124447346,5591,0.23229655623435974,746.0,473344
-0.005110584199428558,0.9998721480369568,0.0010732756927609444,1763260679.9791238,,0.0,637.8030519485474,0.00021009806368965656,,1.5514593542320654e-05,0.005146273411810398,5600,0.19072425365447998,746.0,474240
-0.0024910718202590942,0.610286295413971,0.00028983037918806076,1763260682.4978118,,0.0,640.3217399120331,106.82357025146484,,1.390168927173363e-05,-0.0022802939638495445,5627,0.1795160472393036,748.0,476928
-0.003288671374320984,0.9998517036437988,0.0003161933273077011,1763260682.729859,,0.0,640.5537872314453,0.00015206071839202195,,1.3748080164077692e-05,0.005126794800162315,5629,0.17799749970436096,748.0,477184
-0.006812572479248047,0.7154127359390259,0.00044102780520915985,1763260683.9548821,,0.0,641.77881026268,7.902080535888672,,1.2980030987819191e-05,-0.0028777997940778732,5642,0.17073144018650055,748.0,478464
-0.00116644985973835,0.6611387729644775,1.4329329133033752e-05,1763260684.927981,,0.0,642.7519090175629,8.575547218322754,,1.2365591828711331e-05,-0.000819208100438118,5652,0.16288559138774872,749.0,479488
,,,1763260687.2078347,500.0,,645.0317628383636,,500.0,,,5675,,,481881
-0.0010284557938575745,0.9997844099998474,3.7522055208683014e-05,1763260688.160455,,0.0,645.9843831062317,0.0006136884912848473,,1.0368663424742408e-05,-0.00041865836828947067,5684,0.2508296072483063,750.0,482816
,,,1763260688.6356323,500.0,,646.4595603942871,,500.0,,,5690,,,483381
9.369291365146637e-05,0.6071598529815674,0.00016938336193561554,1763260690.2395775,,0.0,648.0635056495667,8.229217529296875,,9.062980097951367e-06,0.003095831722021103,5706,0.19496916234493256,751.0,484992
,,,1763260695.420507,500.0,,653.2444350719452,,500.0,,,5759,,,490381
8.302927017211914e-05,0.4532209038734436,4.4852495193481445e-06,1763260696.03365,,0.0,653.8575780391693,3.350515180500224e-05,,5.453148787637474e-06,-0.0006681326776742935,5765,0.17649030685424805,754.0,491008
-0.0013053305447101593,0.9998195767402649,0.00015203561633825302,1763260696.7732756,,0.0,654.5972037315369,0.0004785924102179706,,4.992319645680254e-06,-0.0009313644841313362,5772,0.1695154458284378,754.0,491776
,,,1763260698.6150205,500.0,,656.4389486312866,,500.0,,,5793,,,493881
0.0021931007504463196,0.9998056888580322,2.1561048924922943e-05,1763260699.0887706,,0.0,656.9126987457275,0.002113751135766506,,3.456221293163253e-06,-0.0005016149953007698,5798,0.1927759051322937,755.0,494336
0.0018890202045440674,0.7667564749717712,7.525086402893066e-06,1763260699.2012346,,0.0,657.0251626968384,7.384310722351074,,3.3794162845879328e-06,-0.0013886243104934692,5800,0.2022828459739685,755.0,494464
,,,1763260700.4689913,500.0,,658.2929193973541,,500.0,,,5814,,,495895
9.436160326004028e-06,0.9999009370803833,2.715364098548889e-05,1763260700.6833704,,0.0,658.5072984695435,7.613615889567882e-05,,2.380952309977147e-06,-0.0007155146449804306,5816,0.24223804473876953,756.0,496128
-0.0014888495206832886,0.9998706579208374,1.788325607776642e-05,1763260700.7916045,,0.0,658.6155326366425,0.00043955023284070194,,2.304147528775502e-06,-0.0011738482862710953,5817,0.15468457341194153,756.0,496256
,,,1763260701.7513294,500.0,,659.5752575397491,,500.0,,,5828,,,497395
-0.0002307109534740448,0.999833881855011,2.9960647225379944e-06,1763260702.1954837,,0.0,660.0194118022919,0.0012927429052069783,,1.3824884490531986e-06,0.00027130451053380966,5832,0.17449089884757996,757.0,497792
0.00039927661418914795,0.9998021125793457,9.10833477973938e-07,1763260702.421175,,0.0,660.2451031208038,2.0190062059555203e-05,,1.2288786592762335e-06,8.284300565719604e-05,5835,0.23149478435516357,757.0,498048
