losses/approx_kl,_step,_runtime,losses/old_approx_kl,losses/explained_variance,charts/learning_rate,global_step,losses/clipfrac,losses/value_loss,losses/policy_loss,charts/SPS,_timestamp,losses/entropy,charts/episodic_length,charts/episodic_return
0.001086382195353508,2272,190.36579966545105,-0.008331509307026863,0.9987439513206482,0.00021712749730795622,138240,0.005859375,0.0006002460140734911,0.0036247670650482178,738.0,1763260232.5285466,0.3077374994754791,,
,2280,191.90814638137817,,,,139065,,,,,1763260234.0708933,,500.0,500.0
,2295,194.89854311943054,,,,140565,,,,,1763260237.06129,,500.0,500.0
0.022517547011375427,2298,195.65009570121765,0.10885800421237946,0.9960023164749146,0.0002155145921278745,140928,0.087890625,0.0002332499425392598,-0.04326573759317398,732.0,1763260237.8128426,0.2357071191072464,,
0.015630926936864853,2310,197.93267154693604,0.02307579293847084,0.08484494686126709,0.0002148233470506966,142080,0.12890625,132.77801513671875,0.003782423213124275,729.0,1763260240.0954185,0.1759747713804245,,
0.04644409939646721,2312,198.41016054153442,0.016603652387857437,0.9985332489013672,0.00021466973703354597,142336,0.08203125,0.0002371278387727216,0.002337515354156494,728.0,1763260240.5729074,0.26050812005996704,,
0.008727173320949078,2318,199.64068460464478,0.03563771769404411,0.9996998310089111,0.00021428571199066937,142976,0.0234375,0.0006315900827758014,-0.02568133920431137,727.0,1763260241.8034315,0.2075987011194229,,
0.0343417264521122,2322,200.4077980518341,0.034188512712717056,0.9989491105079651,0.0002140552969649434,143360,0.0729166641831398,0.0004819792229682207,0.009651169180870056,726.0,1763260242.570545,0.0885358676314354,,
,2324,200.7079861164093,,,,143565,,,,,1763260242.870733,,500.0,500.0
,2329,201.72627425193787,,,,144065,,,,,1763260243.8890212,,500.0,500.0
,2339,203.7174322605133,,,,145065,,,,,1763260245.8801792,,500.0,500.0
0.12327077984809875,2343,204.59707880020142,0.024716759100556374,0.993833601474762,0.00021274961181916296,145536,0.1796875,0.005054675042629242,-0.045206863433122635,722.0,1763260246.7598257,0.21464477479457855,,
0.0029884101822972298,2348,205.55978536605835,0.004677723161876202,0.9967129230499268,0.00021244239178486168,146048,0.013671875,0.0013420307077467442,-0.022413693368434906,721.0,1763260247.7225323,0.18897661566734314,,
,2354,206.59481239318848,,,,146565,,,,,1763260248.7575593,,500.0,500.0
,2363,208.31567668914795,,,,147565,,,,,1763260250.4784236,,500.0,500.0
0.0014057047665119171,2389,213.29667448997498,0.00889807753264904,0.12202155590057373,0.00020998464606236666,150144,0.00390625,12.010787010192871,0.006015205755829811,714.0,1763260255.4594214,0.17544622719287872,,
0.048629820346832275,2426,220.6834216117859,0.06716940551996231,0.9966313242912292,0.00020768049580510706,153984,0.1119791641831398,0.0003566207305993885,-0.0440564826130867,707.0,1763260262.8461685,0.23502925038337708,,
0.005737702362239361,2430,221.41726303100586,-0.032164353877305984,0.9991927742958069,0.0002074500807793811,154368,0.033203125,9.76643932517618e-05,-0.006890659220516682,707.0,1763260263.58001,0.17148053646087646,,
0.007236559875309467,2449,225.15112328529358,-0.013605975545942783,0.9989944100379944,0.0002062980056507513,156288,0.072265625,3.479191946098581e-05,0.015229180455207825,704.0,1763260267.3138702,0.11691867560148239,,
0.06763286888599396,2465,228.3642077445984,-0.060516051948070526,0.981399416923523,0.00020529954053927213,157952,0.17578125,0.001350034261122346,-0.05207548290491104,701.0,1763260270.5269547,0.24990639090538025,,
0.004146764054894447,2493,233.62912607192993,0.02541729062795639,0.9994238615036011,0.00020360983035061508,160768,0.0625,4.2782143282238394e-05,-0.0365423783659935,697.0,1763260275.791873,0.19282789528369904,,
,2506,236.06271147727966,,,,162065,,,,,1763260278.2254584,,500.0,500.0
0.2645905911922455,2514,237.71260952949524,0.1550399214029312,0.9787309169769287,0.00020230414520483464,162944,0.1536458283662796,0.0020194659009575844,-0.09580450505018234,694.0,1763260279.8753564,0.3030318021774292,,
,2515,237.77610969543457,,,,163065,,,,,1763260279.9388566,,500.0,500.0
,2520,238.74799180030823,,,,163565,,,,,1763260280.9107387,,500.0,500.0
0.04774249345064163,2533,241.40599942207336,0.014209957793354988,0.9892274141311646,0.00020115207007620484,164864,0.15625,0.0011168679920956492,-0.009926505386829376,691.0,1763260283.5687463,0.1766022890806198,,
,2540,242.67456340789795,,,,165565,,,,,1763260284.8373103,,500.0,500.0
0.04425555467605591,2547,244.14587211608887,0.031632207334041595,0.9992045164108276,0.00020030721498187631,166272,0.119140625,6.866089825052768e-05,-0.02020033448934555,689.0,1763260286.308619,0.27597007155418396,,
0.000888485461473465,2570,248.60466289520264,-0.0015143658965826035,0.04819756746292114,0.00019892472482752055,168576,0.0,138.03404235839844,0.0014984458684921265,686.0,1763260290.7674098,0.27085262537002563,,
0.007623584941029549,2571,248.84399461746216,-0.0019138660281896591,0.9977157115936279,0.00019884791981894523,168704,0.046875,5.790177601738833e-05,-0.006610110402107239,686.0,1763260291.0067415,0.2542150318622589,,
1.3327226042747498e-05,2577,250.04262399673462,0.00036490149796009064,0.9944953918457031,0.00019846389477606863,169344,0.0078125,0.0001923561649164185,0.0004779398441314697,685.0,1763260292.205371,0.25906047224998474,,
0.0006728637963533401,2610,254.62299036979675,0.009311176836490631,0.2678130865097046,0.00019646697910502553,172672,0.0078125,0.9524615406990051,0.0014324784278869629,686.0,1763260296.7857373,0.2105032503604889,,
0.0017816098406910896,2630,258.2220227718353,0.011920896358788013,0.9995697736740112,0.0001952380989678204,174720,0.04296875,0.00024899665731936693,-0.019372448325157166,684.0,1763260300.3847697,0.1606731116771698,,
0.05721684917807579,2636,259.3504014015198,0.04694401100277901,0.9997298121452332,0.0001948540739249438,175360,0.142578125,0.00023356496240012348,0.005777031183242798,684.0,1763260301.5131483,0.2507573068141937,,
0.021199457347393036,2646,261.1144449710846,0.07504580914974213,0.9998558759689331,0.00019423963385634124,176384,0.10546875,0.0008041004766710103,-0.019426360726356506,683.0,1763260303.2771919,0.25668665766716003,,
0.20935268700122833,2647,261.2948796749115,0.012476012110710144,0.9994206428527832,0.00019416282884776592,176512,0.158203125,0.002171335043385625,-0.0456051304936409,683.0,1763260303.4576266,0.2833981513977051,,
,2648,261.34335255622864,,,,176565,,,,,1763260303.5060995,,500.0,500.0
,2668,264.45283913612366,,,,178565,,,,,1763260306.615586,,500.0,500.0
0.0026251869276165962,2673,265.04143714904785,0.0012828158214688301,0.1573495864868164,0.00019262672867625952,179072,0.013671875,116.95164489746094,-0.0019770413637161255,683.0,1763260307.204184,0.22982637584209442,,
0.0006735492497682571,2683,266.24150133132935,0.005849495530128479,0.6133266091346741,0.00019201228860765696,180096,0.00390625,92.2884750366211,0.0008569583296775818,684.0,1763260308.4042482,0.17755846679210663,,
,2687,266.8839342594147,,,,180565,,,,,1763260309.0466812,,500.0,500.0
0.005325843580067158,2689,267.32270908355713,0.024950187653303146,0.9996192455291748,0.00019162826356478035,180736,0.013671875,4.247396645951085e-05,-0.014346906915307045,684.0,1763260309.485456,0.16348636150360107,,
,2692,267.78025937080383,,,,181065,,,,,1763260309.9430063,,500.0,500.0
0.010853667743504047,2732,274.6366078853607,-0.0123875942081213,0.8706705570220947,0.00018901689327321947,185088,0.068359375,0.23036400973796844,-0.038525257259607315,681.0,1763260316.7993548,0.18987178802490234,,
0.008919035084545612,2752,277.3917644023895,0.04655417427420616,0.3159051537513733,0.00018778801313601434,187136,0.06640625,10.768333435058594,-0.029330886900424957,682.0,1763260319.5545113,0.24717234075069427,,
0.0001498376950621605,2757,278.0455234050751,0.007942869327962399,0.35682839155197144,0.00018748079310171306,187648,0.001953125,0.908155620098114,-0.002744928002357483,682.0,1763260320.2082703,0.262891948223114,,
0.008456053212285042,2772,279.8941752910614,-0.005872230976819992,0.407121479511261,0.00018655913299880922,189184,0.10546875,0.0017836092738434672,0.0010514594614505768,683.0,1763260322.0569222,0.2479904592037201,,
0.014033694751560688,2782,281.0627484321594,0.04502004012465477,0.9994863271713257,0.00018594470748212188,190208,0.0703125,3.104975985479541e-05,-0.036407291889190674,684.0,1763260323.2254953,0.2881414592266083,,
0.05135362967848778,2793,282.41106510162354,0.0383431613445282,0.9960150718688965,0.000185253462404944,191360,0.12109375,0.0012849767226725817,-0.06604620814323425,685.0,1763260324.573812,0.20255452394485474,,
0.0011647380888462067,2824,288.05715322494507,0.00434567965567112,0.9960407018661499,0.000183333337190561,194560,0.0,0.00039193121483549476,-0.0119076669216156,682.0,1763260330.2199001,0.2349320650100708,,
0.049515336751937866,2843,291.31754207611084,0.10360990464687347,0.9951693415641785,0.0001821812620619312,196480,0.12109375,0.0038455682806670666,-0.050952449440956116,681.0,1763260333.480289,0.19984661042690277,,
0.03460027277469635,2857,293.677371263504,0.00721871480345726,0.9996578097343445,0.00018133640696760267,197888,0.1015625,0.00039996590930968523,0.0006338581442832947,681.0,1763260335.8401182,0.23216116428375244,,
0.04418685659766197,2882,296.99706768989563,0.0699847936630249,0.9929305911064148,0.00017980030679609627,200448,0.140625,0.006305711343884468,-0.06124592572450638,682.0,1763260339.1598146,0.2259756326675415,,
0.024827051907777786,2890,298.0133409500122,0.02138606831431389,0.9989579916000366,0.00017933947674464434,201216,0.08203125,2.035454599536024e-05,-0.02149079367518425,682.0,1763260340.1760879,0.28962984681129456,,
0.0002109762281179428,2949,305.19507122039795,0.0050225630402565,0.21290266513824463,0.0001758064463501796,207104,0.017578125,0.0028334548696875572,-0.005018122494220734,685.0,1763260347.3578181,0.18112386763095856,,
0.04167559742927551,2960,306.5599238872528,-0.012960640713572502,0.9981781244277954,0.00017511520127300173,208256,0.10546875,8.325734961545095e-05,-0.022566214203834534,686.0,1763260348.7226708,0.1823570728302002,,
0.003268871456384659,2975,308.34312629699707,0.003025306388735771,0.9991910457611084,0.0001741935411700979,209792,0.03515625,0.00012337950465735048,-0.01356741413474083,687.0,1763260350.5058732,0.20383822917938232,,
,2997,311.8720500469208,,,,212079,,,,,1763260354.034797,,500.0,500.0
0.08101565390825272,3011,314.38271832466125,0.03357626125216484,0.9964045882225037,0.00017196621047332883,213504,0.16796875,0.0008979829726740718,-0.03769625723361969,686.0,1763260356.5454652,0.2256411910057068,,
,3051,320.50097608566284,,,,217579,,,,,1763260362.663723,,500.0,500.0
0.005754864774644375,3053,320.89887046813965,0.043519556522369385,0.9994228482246399,0.00016943164519034326,217728,0.078125,4.8088189942063764e-05,-0.020514927804470062,685.0,1763260363.0616174,0.26418840885162354,,
,3066,323.0171115398407,,,,219079,,,,,1763260365.1798584,,500.0,500.0
0.04761571064591408,3070,323.7820439338684,0.0323968231678009,0.9973353743553162,0.00016835637507028878,219520,0.1302083283662796,0.00035902709350921214,-0.012088172137737274,684.0,1763260365.9447908,0.2451173961162567,,
0.024202872067689896,3083,325.463684797287,0.09153158962726593,0.9994351863861084,0.00016758832498453557,220800,0.078125,0.00041260875877924263,-0.05498556047677994,685.0,1763260367.6264317,0.20737767219543457,,
0.0390135832130909,3098,327.28091645240784,0.09430708736181259,0.9962729215621948,0.00016666666488163173,222336,0.09765625,0.00011118011025246233,-0.06688544154167175,685.0,1763260369.4436634,0.20438042283058167,,
0.032873183488845825,3127,330.6580045223236,0.09711690247058868,0.9982318878173828,0.00016490014968439937,225280,0.140625,0.0009180002380162477,-0.045217979699373245,687.0,1763260372.8207514,0.3119017779827118,,
0.0756179541349411,3129,330.9439628124237,0.042499296367168427,0.9980874061584473,0.00016474653966724873,225536,0.1796875,0.0003824173181783408,0.027900097891688347,688.0,1763260373.1067097,0.3028026223182678,,
0.010325170122087002,3141,332.7056477069855,0.047317225486040115,0.21106958389282227,0.00016405529459007084,226688,0.015625,0.004662074614316225,-0.013849006965756416,687.0,1763260374.8683946,0.2608705759048462,,
0.002486919052898884,3146,333.5390455722809,-0.014655777253210545,0.11395150423049927,0.00016374807455576956,227200,0.0078125,0.003812805050984025,-0.002512827515602112,687.0,1763260375.7017925,0.20381496846675873,,
0.0013408437371253967,3170,337.48076844215393,0.001048726961016655,0.24626022577285767,0.00016228877939283848,229632,0.009765625,0.9469685554504395,-2.9301270842552185e-05,686.0,1763260379.6435153,0.2540532052516937,,
0.04125872254371643,3183,339.59960079193115,0.12736979126930237,0.9800781011581421,0.00016144393885042518,231040,0.1692708283662796,0.0006252443417906761,-0.04337798058986664,686.0,1763260381.7623477,0.2914445400238037,,
0.05074971541762352,3188,340.1823585033417,0.12206774950027466,0.9897716045379639,0.0001611367188161239,231552,0.15625,0.0009567092638462782,-0.08910346031188965,687.0,1763260382.3451054,0.26541489362716675,,
0.056497640907764435,3217,343.7541387081146,0.07785110920667648,0.9986097812652588,0.00015937020361889154,234496,0.109375,0.0012813771609216928,-0.06906777620315552,688.0,1763260385.9168856,0.25304993987083435,,
0.00035792868584394455,3224,344.8810214996338,-0.006005288101732731,0.15921056270599365,0.00015898617857601494,235136,0.001953125,1.0257654190063477,0.002184290438890457,688.0,1763260387.0437684,0.18085213005542755,,
0.0012168800458312035,3247,348.8860387802124,-0.016121910884976387,0.9994955062866211,0.00015752688341308385,237568,0.005859375,0.0006094598793424666,0.011698514223098755,687.0,1763260391.0487857,0.1947057694196701,,
0.014840400777757168,3250,349.16455936431885,0.054724276065826416,0.9996272921562195,0.0001573732733959332,237824,0.0625,0.0004658843099605292,-0.016481593251228333,687.0,1763260391.3273063,0.2096203714609146,,
0.026714526116847992,3255,349.7499008178711,0.04819618910551071,0.9988577365875244,0.00015706605336163193,238336,0.076171875,0.0001361332251690328,-0.030520321801304817,687.0,1763260391.9126477,0.23089191317558289,,
0.013864535838365555,3259,350.16712069511414,0.06303103268146515,0.9995908737182617,0.00015683563833590597,238720,0.091796875,4.2045710870297626e-05,-0.042091816663742065,687.0,1763260392.3298676,0.1219702735543251,,
,3272,351.6641628742218,,,,240079,,,,,1763260393.8269098,,500.0,500.0
0.12638400495052338,3275,352.07337641716003,0.34671953320503235,0.9989526271820068,0.0001558371732244268,240384,0.140625,0.00047580632963217795,-0.0884002298116684,688.0,1763260394.2361233,0.30846038460731506,,
0.03522093966603279,3276,352.23037695884705,-0.049011483788490295,0.9977738261222839,0.00015576036821585149,240512,0.2057291716337204,0.0002606570487841964,0.006079278886318207,688.0,1763260394.3931239,0.17492340505123138,,
0.06802421063184738,3296,354.56168484687805,0.007249370217323303,0.989579439163208,0.00015453148807864636,242560,0.1484375,0.001252221642062068,-0.019998719915747643,690.0,1763260396.7244318,0.23686042428016663,,
0.004114793613553047,3338,360.2951865196228,0.023737076669931412,0.9991771578788757,0.0001519969227956608,246784,0.0546875,0.0006032244418747723,-0.03223942220211029,691.0,1763260402.4579334,0.16673944890499115,,
,3351,362.01092314720154,,,,248079,,,,,1763260404.17367,,500.0,500.0
0.003185257315635681,3357,362.75556230545044,0.00522405281662941,0.15114229917526245,0.000150844847667031,248704,0.076171875,133.3729248046875,0.0002678707242012024,691.0,1763260404.9183092,0.11879410594701767,,
,3360,363.07174801826477,,,,249079,,,,,1763260405.234495,,500.0,500.0
0.058431319892406464,3398,369.4763185977936,0.06756291538476944,0.9963032007217407,0.00014831029693596065,252928,0.109375,0.00040074705611914396,-0.01988235116004944,690.0,1763260411.6390655,0.20790769159793854,,
0.0003399401903152466,3401,369.89159774780273,0.003553926944732666,0.10559773445129395,0.00014815668691881,253184,0.0,0.08480842411518097,-0.013295352458953857,690.0,1763260412.0543447,0.177799254655838,,
0.00023904629051685333,3406,370.6832265853882,-0.003935817629098892,0.09895789623260498,0.00014784946688450873,253696,0.0,0.07954668998718262,-0.004210036247968674,690.0,1763260412.8459735,0.1648198515176773,,
,3419,372.28706216812134,,,,255079,,,,,1763260414.449809,,500.0,500.0
0.048480112105607986,3426,373.1381747722626,0.09302563965320587,0.998603105545044,0.0001466205867473036,255744,0.099609375,0.00018293414905201644,-0.03128945082426071,691.0,1763260415.3009217,0.22887077927589417,,
0.034146636724472046,3428,373.4084014892578,0.09514772146940231,0.9975840449333191,0.00014646697673015296,256000,0.1171875,0.00047100335359573364,-0.0723695456981659,691.0,1763260415.5711484,0.22717884182929993,,
0.001635359600186348,3435,374.1913847923279,0.006292626261711121,0.2057895064353943,0.00014608295168727636,256640,0.001953125,0.9646270871162415,0.0006772670894861221,691.0,1763260416.3541317,0.21175824105739594,,
0.007497143000364304,3450,376.64614701271057,0.05519535392522812,0.40037816762924194,0.00014516129158437252,258176,0.04296875,0.8488696813583374,0.008501632139086723,691.0,1763260418.808894,0.23372581601142883,,
0.014730020426213741,3451,376.82508516311646,0.03631868213415146,0.9994840621948242,0.0001450844865757972,258304,0.05859375,0.00015356828225776553,-0.01714417338371277,691.0,1763260418.987832,0.21852606534957886,,
0.002164306119084358,3462,378.24596524238586,0.0037291869521141052,0.9991569519042969,0.00014439324149861932,259456,0.03515625,0.0003236207412555814,0.0018931180238723755,691.0,1763260420.4087121,0.25548839569091797,,
0.04571325331926346,3476,379.9096963405609,-0.04024003818631172,0.9972443580627441,0.0001435483864042908,260864,0.12890625,0.0003217683406546712,0.02428300306200981,692.0,1763260422.0724432,0.21827398240566254,,
0.03768904507160187,3479,380.2215852737427,0.04085736721754074,0.14416450262069702,0.00014339477638714015,261120,0.09375,0.011769033968448639,-0.0018983110785484314,692.0,1763260422.3843322,0.18104612827301025,,
,3498,382.35027718544006,,,,263079,,,,,1763260424.513024,,500.0,500.0
,3503,382.95523476600647,,,,263579,,,,,1763260425.1179817,,500.0,500.0
,3513,384.11039757728577,,,,264579,,,,,1763260426.2731445,,500.0,500.0
0.007852843962609768,3525,385.55225586891174,0.0010861996561288834,0.999886691570282,0.0001405529910698533,265856,0.013671875,8.829034777591005e-05,-0.003714345395565033,695.0,1763260427.7150028,0.20372536778450012,,
,3537,386.88229274749756,,,,267079,,,,,1763260429.0450397,,500.0,500.0
0.05122436583042145,3554,389.63487243652344,0.03567368909716606,0.998244047164917,0.00013878647587262094,268800,0.1119791641831398,0.00039510082569904625,-0.04761273413896561,695.0,1763260431.7976193,0.22068926692008972,,
0.10585908591747284,3555,389.8356566429138,0.03882577270269394,0.9956637620925903,0.00013870967086404562,268928,0.1666666716337204,0.0018219191115349531,-0.06756018102169037,695.0,1763260431.9984035,0.19378091394901276,,
,3576,393.3304343223572,,,,271079,,,,,1763260435.4931812,,500.0,500.0
0.0925678238272667,3578,393.73757433891296,0.05863218009471893,0.998262882232666,0.00013732719526160508,271232,0.111328125,5.416311614681035e-05,-0.04860703647136688,694.0,1763260435.9003212,0.2038341462612152,,
,3581,394.20774149894714,,,,271579,,,,,1763260436.3704884,,500.0,500.0
0.03618595749139786,3589,395.64411878585815,0.02167733758687973,0.9980239868164062,0.0001366359501844272,272384,0.1171875,0.0008345269598066807,-0.05256996303796768,693.0,1763260437.8068657,0.2523445785045624,,
0.00307618360966444,3613,399.2332866191864,0.001564924605190754,0.9998290538787842,0.00013517665502149612,274816,0.029296875,9.269527799915522e-05,0.001230485737323761,693.0,1763260441.3960335,0.18759673833847046,,
0.01852496713399887,3622,400.28106331825256,0.05053361877799034,0.9961816668510437,0.00013463901996146888,275712,0.0625,0.00014421704690903425,-0.028989583253860474,694.0,1763260442.4438102,0.17980645596981049,,
,3640,402.43373250961304,,,,277579,,,,,1763260444.5964794,,500.0,500.0
0.00034663453698158264,3656,404.9568176269531,-0.0032329726964235306,0.4259687066078186,0.00013256528472993523,279168,0.01953125,0.005083340220153332,0.0016282498836517334,694.0,1763260447.1195645,0.16216430068016052,,
0.05000867694616318,3669,407.27795910835266,0.08345042169094086,0.9957821369171143,0.0001317204296356067,280576,0.109375,0.0003786229353863746,-0.03670960292220116,694.0,1763260449.440706,0.2325703203678131,,
,3679,408.8619050979614,,,,281579,,,,,1763260451.024652,,500.0,500.0
0.0005393177270889282,3683,409.6842312812805,-0.009856300428509712,0.9974974989891052,0.00013087557454127818,281984,0.0,0.0003531036200001836,0.010823957622051239,693.0,1763260451.8469782,0.22019259631633759,,
,3684,409.7355818748474,,,,282079,,,,,1763260451.8983288,,500.0,500.0
0.0007809596136212349,3711,414.6105902194977,-0.012912374921143055,0.9995720386505127,0.00012918586435262114,284800,0.037109375,0.00012907541531603783,7.511675357818604e-05,692.0,1763260456.7733371,0.10252276062965393,,
0.03619997948408127,3713,415.0622000694275,-0.07803516834974289,0.9991793036460876,0.0001290322543354705,285056,0.12890625,0.0007916546892374754,0.08136763423681259,692.0,1763260457.224947,0.20454372465610504,,
0.0023589683696627617,3715,415.28887271881104,0.010504252277314663,0.4062550663948059,0.00012895544932689518,285184,0.029296875,115.21583557128906,0.0014486759901046753,691.0,1763260457.4516196,0.19722799956798553,,
0.01893220841884613,3731,418.12349152565,0.05126805230975151,0.999355137348175,0.00012795698421541601,286848,0.095703125,9.453129314351827e-05,-0.031190872192382812,691.0,1763260460.2862384,0.20240603387355804,,
0.0015232488512992859,3734,418.6401176452637,0.0035424605011940002,0.18131625652313232,0.00012780337419826537,287104,0.05078125,125.92527770996094,0.00034655816853046417,691.0,1763260460.8028646,0.1918126940727234,,
0.009303425438702106,3755,422.1606879234314,0.01216940488666296,0.9997817873954773,0.00012649768905248493,289280,0.06640625,3.4018506994470954e-05,-0.014046132564544678,690.0,1763260464.3234348,0.23820894956588745,,
0.0301266610622406,3775,424.53967332839966,0.012556692585349083,0.998986542224884,0.00012526882346719503,291328,0.080078125,0.0005839842488057911,-0.03365315496921539,691.0,1763260466.7024202,0.13600464165210724,,
0.004363278858363628,3779,425.03506207466125,0.0067297955974936485,0.9996811747550964,0.00012503840844146907,291712,0.052734375,2.7247744583291933e-05,-0.027919448912143707,691.0,1763260467.197809,0.2604207396507263,,
0.00719055999070406,3804,427.9058439731598,0.01036093384027481,0.23700052499771118,0.000123579113278538,294144,0.076171875,126.65437316894531,0.0017131753265857697,692.0,1763260470.0685909,0.2681451737880707,,
0.06107472628355026,3807,428.33667755126953,0.0457211434841156,0.999006986618042,0.00012334869825281203,294528,0.052734375,0.0003380856360308826,0.015693511813879013,692.0,1763260470.4994245,0.18395887315273285,,
,3847,432.8820540904999,,,,298593,,,,,1763260475.044801,,500.0,500.0
0.063230000436306,3879,436.65365767478943,0.041386574506759644,0.9990805983543396,0.00011897081276401877,301824,0.12890625,0.0003727996663656086,-0.06635519862174988,696.0,1763260478.8164046,0.20430488884449005,,
0.0007349271327257156,3883,437.09753465652466,-0.008987285196781158,0.18838512897491455,0.00011874039773829281,302208,0.0078125,0.007390998769551516,-0.029969315975904465,696.0,1763260479.2602816,0.20452234148979187,,
0.003376610577106476,3884,437.23663306236267,0.016500409692525864,0.9997814297676086,0.00011866359272971749,302336,0.048828125,0.00018989115778822452,-0.012293800711631775,696.0,1763260479.39938,0.13459128141403198,,
,3887,437.534615278244,,,,302593,,,,,1763260479.6973622,,500.0,500.0
,3891,437.9786624908447,,,,303093,,,,,1763260480.1414094,,500.0,500.0
0.02184668928384781,3898,438.7688193321228,0.026582876220345497,0.9996815919876099,0.00011781873763538897,303744,0.068359375,1.1087053280789405e-05,-0.028459906578063965,697.0,1763260480.9315662,0.23299890756607056,,
0.007068590261042118,3912,440.3813564777374,-0.021572012454271317,0.5178753137588501,0.00011697388981701806,305152,0.029296875,0.008431538008153439,-0.01985344849526882,697.0,1763260482.5441034,0.21238544583320618,,
0.03782514110207558,3915,440.78522658348083,0.028615903109312057,0.9989549517631531,0.0001167434747912921,305536,0.109375,0.0004966791020706296,0.012871501967310905,698.0,1763260482.9479735,0.3057538568973541,,
0.03465866297483444,3928,442.2782680988312,0.021734479814767838,0.9996059536933899,0.0001159754247055389,306816,0.0859375,0.00019421767501626164,-0.031134136021137238,698.0,1763260484.441015,0.13550692796707153,,
0.14478667080402374,3944,444.15030694007874,0.09573599696159363,0.9970672130584717,0.00011497695959405974,308480,0.1432291716337204,0.0010721732396632433,-0.05787231773138046,699.0,1763260486.3130538,0.1863805651664734,,
,3945,444.2006549835205,,,,308593,,,,,1763260486.363402,,500.0,500.0
0.021062685176730156,3946,444.327525138855,-0.05615610256791115,0.1192665696144104,0.00011490015458548442,308608,0.150390625,138.38723754882812,-0.013674743473529816,699.0,1763260486.490272,0.26086992025375366,,
0.013275342993438244,3954,445.3471326828003,0.007432508282363415,0.9997997879981995,0.00011436251952545717,309504,0.041015625,0.00019509848789311945,0.002673335373401642,699.0,1763260487.5098796,0.19366101920604706,,
0.03377743437886238,3963,446.407164812088,0.012009376659989357,0.9970555305480957,0.00011382488446542993,310400,0.0989583358168602,0.0008844395051710308,-0.03558666259050369,700.0,1763260488.5699117,0.24654680490493774,,
0.07069797068834305,3969,447.14511227607727,0.020178373903036118,0.9996063709259033,0.00011344085942255333,311040,0.14453125,0.0006382071878761053,-0.03474629670381546,700.0,1763260489.3078592,0.3297382593154907,,
0.01449594646692276,3981,448.64487528800964,-0.012957651168107986,0.2467682957649231,0.00011274961434537545,312192,0.1328125,139.48062133789062,0.008087832480669022,700.0,1763260490.8076222,0.13351719081401825,,
0.006393417716026306,3983,448.91694688796997,0.008010942488908768,0.9992066025733948,0.00011259600432822481,312448,0.017578125,8.382635132875293e-05,-0.022856280207633972,700.0,1763260491.0796938,0.2634282112121582,,
0.00014421530067920685,3997,450.53562211990356,-0.0019496139138936996,0.9997873306274414,0.00011175114923389629,313856,0.0,4.049888957524672e-05,-0.0005657225847244263,701.0,1763260492.698369,0.17551442980766296,,
0.00028499215841293335,4059,459.05470633506775,0.009090719744563103,0.225261390209198,0.00010798771108966321,320128,0.0,0.011718746274709702,-0.00416000559926033,702.0,1763260501.2174532,0.20981383323669434,,
0.060728952288627625,4087,463.092248916626,-0.03664826974272728,0.9990705847740173,0.00010622119589243084,323072,0.1953125,0.00037145629175938666,0.0132501982152462,702.0,1763260505.2549958,0.2611316740512848,,
0.004790382459759712,4091,463.5230951309204,-0.017043933272361755,0.99947589635849,0.00010599078086670488,323456,0.025390625,0.0001572458859300241,-0.009323328733444214,702.0,1763260505.685842,0.12045732885599136,,
0.0030059004202485085,4105,465.13166785240173,0.014833908528089523,0.9998263120651245,0.00010514592577237636,324864,0.013671875,3.3208860259037465e-05,0.01223341841250658,703.0,1763260507.2944148,0.2739991843700409,,
0.0009791012853384018,4109,465.57180070877075,-0.0002962779253721237,0.9996225237846375,0.00010491551802260801,325248,0.00390625,1.6531477740500122e-05,-0.0016557946801185608,703.0,1763260507.7345476,0.13467517495155334,,
0.02186504751443863,4115,466.2755365371704,0.02062017098069191,0.9992014169692993,0.00010453149297973141,325888,0.103515625,0.00010941419168375432,-0.016883250325918198,703.0,1763260508.4382834,0.2568245828151703,,
0.010356626473367214,4119,466.7022035121918,0.011609524488449097,0.9993927478790283,0.00010430107795400545,326272,0.064453125,0.00010322600428480655,-0.006618883460760117,703.0,1763260508.8649504,0.19406816363334656,,
0.011852969415485859,4150,470.1348924636841,0.0021742992103099823,0.9994211196899414,0.00010238095273962244,329472,0.078125,0.0002606287016533315,0.001681506633758545,705.0,1763260512.2976394,0.15891820192337036,,
0.02800001949071884,4168,472.06435990333557,0.022258486598730087,0.9996455907821655,0.00010130568261956796,331264,0.04296875,0.00022512304713018239,-0.03538057208061218,706.0,1763260514.2271068,0.24175193905830383,,
0.03601373732089996,4184,473.7821490764618,0.09952151030302048,0.9995255470275879,0.0001003072175080888,332928,0.0651041641831398,0.0007200592663139105,-0.055534832179546356,707.0,1763260515.944896,0.18484485149383545,,
0.00863401498645544,4194,474.8881731033325,0.0023294826969504356,0.9998596906661987,9.969277743948624e-05,333952,0.0390625,0.00017866777488961816,0.008128195069730282,707.0,1763260517.05092,0.20857179164886475,,
0.027249224483966827,4199,475.44267320632935,0.06282322853803635,0.9996787905693054,9.938555740518495e-05,334464,0.103515625,0.0003079751040786505,-0.07547599822282791,708.0,1763260517.60542,0.25500786304473877,,
