_runtime,losses/approx_kl,charts/episodic_return,charts/SPS,_step,losses/entropy,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,_timestamp,losses/clipfrac,charts/episodic_length,losses/value_loss,charts/learning_rate,global_step
194.71905636787415,0.00454428605735302,,770.0,2211,0.20327520370483398,-0.012000922113656998,-0.00034874118864536285,-0.001596212387084961,1763260255.0020483,0.013671875,,9.224182576872408e-05,0.00021451612701639533,142592
195.09660243988037,0.010554606094956398,,770.0,2214,0.17672879993915558,0.0011099278926849365,0.0012668520212173462,-1.1205673217773438e-05,1763260255.3795943,0.044921875,,1.0896166563034058,0.0002143625169992447,142848
195.9489562511444,0.003790033981204033,,769.0,2220,0.21621102094650269,-0.03373812884092331,0.009428741410374641,-0.007540106773376465,1763260256.2319481,0.0546875,,0.00037484319182112813,0.0002139784919563681,143488
196.3091242313385,0.001420433633029461,,769.0,2223,0.18339848518371582,-0.00241120345890522,0.005593356676399708,-2.6941299438476562e-05,1763260256.592116,0.0,,12.586617469787598,0.00021382488193921745,143744
196.64099073410034,0.03233291581273079,,769.0,2225,0.18972662091255188,0.005745993927121162,0.021553723141551018,-0.0029921531677246094,1763260256.9239826,0.04296875,,0.00017465326527599245,0.0002136712719220668,144000
196.79682159423828,0.00021816790103912354,,769.0,2226,0.18907983601093292,0.002674698829650879,0.0005256291478872299,-0.004593968391418457,1763260257.0798135,0.0546875,,4.334482946433127e-05,0.0002135944669134915,144128
196.8512601852417,,500.0,,2227,,,,,1763260257.134252,,500.0,,,144238
198.02408266067505,0.002181251533329487,,769.0,2235,0.08926821500062943,-0.0023800674825906754,-0.00363148283213377,0.0016217827796936035,1763260258.3070745,0.076171875,,0.00019075375166721642,0.00021305683185346425,145024
198.85138821601868,0.00015601981431245804,,769.0,2241,0.2086525857448578,-0.0014379378408193588,-0.008045160211622715,0.0002561807632446289,1763260259.13438,0.015625,,6.143265636637807e-05,0.00021267280681058764,145664
199.72635650634766,0.0011352375149726868,,769.0,2248,0.25552618503570557,-0.0015050992369651794,-0.008453214541077614,-1.1920928955078125e-05,1763260260.0093484,0.005859375,,142.51333618164062,0.00021228878176771104,146304
200.04820275306702,0.00324038602411747,,769.0,2250,0.2970539927482605,-0.002968505024909973,-0.024759946390986443,-0.0014584064483642578,1763260260.3311946,0.00390625,,0.00012978292943444103,0.0002121351717505604,146560
200.4331738948822,0.004634136334061623,,769.0,2253,0.16683535277843475,-0.0016557276248931885,-0.008607737720012665,-1.1682510375976562e-05,1763260260.7161658,0.017578125,,142.73512268066406,0.00021198156173340976,146816
203.01797604560852,,500.0,,2272,,,,,1763260263.300968,,500.0,,,148738
204.07386016845703,0.0020306138321757317,,768.0,2280,0.24574147164821625,-0.002790600061416626,0.004607737995684147,-0.00577998161315918,1763260264.356852,0.013671875,,0.0007622176199220121,0.00021036865655332804,149504
206.16875314712524,0.0006919540464878082,,768.0,2295,0.12439217418432236,-0.00018965080380439758,-0.002434156835079193,-0.0052642822265625,1763260266.451745,0.0390625,,3.430097785894759e-05,0.00020944701100233942,151040
206.53228735923767,0.002326793037354946,,768.0,2298,0.24778619408607483,0.0017472263425588608,0.012132634408771992,-1.9311904907226562e-05,1763260266.8152792,0.0625,,143.05364990234375,0.00020929340098518878,151296
208.22254586219788,0.0015591662377119064,,768.0,2310,0.25108879804611206,-0.0037795323878526688,-0.016346164047718048,-0.0029410123825073242,1763260268.5055377,0.0,,0.0002912084455601871,0.00020852535089943558,152576
208.4301209449768,,500.0,,2312,,,,,1763260268.7131128,,500.0,,,152755
209.31601285934448,0.017977556213736534,,767.0,2318,0.11783541738986969,0.009920470416545868,0.015133529901504517,-1.52587890625e-05,1763260269.5990047,0.0390625,,0.01320071704685688,0.00020806452084798366,153344
209.85003209114075,,500.0,,2322,,,,,1763260270.133024,,500.0,,,153755
210.18385410308838,0.004896065220236778,,767.0,2324,0.3274317979812622,0.001817570999264717,0.015435419976711273,-0.005367159843444824,1763260270.466846,0.01171875,,0.00201858370564878,0.00020768049580510706,153984
210.8696358203888,0.030147135257720947,,767.0,2329,0.18099862337112427,-0.04757516458630562,0.10775162279605865,-0.003115057945251465,1763260271.1526277,0.07421875,,0.0007545159896835685,0.00020737327577080578,154496
212.26529264450073,0.0028669219464063644,,767.0,2339,0.2961093783378601,0.022359885275363922,0.005536181852221489,-0.0033243894577026367,1763260272.5482845,0.0078125,,0.00018292358436156064,0.00020675883570220321,155520
212.76699686050415,0.010777548886835575,,767.0,2343,0.24366554617881775,0.04000534862279892,-0.029434246942400932,-0.009889960289001465,1763260273.0499887,0.05859375,,0.0009360979311168194,0.00020652842067647725,155904
213.47752594947815,0.002038838341832161,,767.0,2348,0.2189369797706604,-0.00019616633653640747,-0.0012766774743795395,-0.008569836616516113,1763260273.7605178,0.009765625,,0.0025259379763156176,0.00020622120064217597,156416
214.35562920570374,0.0006093606352806091,,766.0,2354,0.2515525817871094,0.002134382724761963,-0.011217443272471428,-0.0010665655136108398,1763260274.638621,0.01171875,,7.913332956377417e-05,0.00020583717559929937,157056
215.585134267807,0.003784111700952053,,766.0,2363,0.2825380265712738,0.0067408098839223385,0.006853019818663597,-0.005078434944152832,1763260275.8681262,0.017578125,,0.001507145119830966,0.00020529954053927213,157952
219.11455416679382,0.009468089789152145,,766.0,2389,0.19029778242111206,-0.02165903151035309,0.04007352143526077,-0.0010924339294433594,1763260279.397546,0.064453125,,2.3328891984419897e-05,0.0002036866353591904,160640
223.77620911598206,,500.0,,2426,,,,,1763260284.059201,,500.0,,,164272
224.43464064598083,0.014635990373790264,,766.0,2430,0.28157806396484375,0.02285994589328766,0.018440090119838715,0.0005903840065002441,1763260284.7176325,0.072265625,,2.1049436327302828e-07,0.00020122887508478016,164736
226.82977104187012,0.008249464444816113,,766.0,2449,0.20080441236495972,0.0013529546558856964,0.027661917731165886,-0.0012835264205932617,1763260287.112763,0.01953125,,0.0009959765011444688,0.00020015360496472567,166528
228.89648580551147,0.0018013156950473785,,766.0,2465,0.2673881947994232,-0.006530700251460075,0.03187832236289978,-0.0020335912704467773,1763260289.1794777,0.013671875,,0.0014280867762863636,0.00019923194486182183,168064
232.29362607002258,0.0059373704716563225,,767.0,2493,0.14577224850654602,-0.0017346609383821487,-0.020839106291532516,-7.62939453125e-06,1763260292.576618,0.05859375,,12.435327529907227,0.00019754224922508,170880
234.13539457321167,0.029484551399946213,,767.0,2506,0.23810669779777527,0.003658291883766651,0.06697431206703186,0.0003758072853088379,1763260294.4183865,0.056640625,,1.579097443027422e-05,0.0001966973941307515,172288
235.1694312095642,0.001794600859284401,,767.0,2514,0.26875171065330505,0.00875483825802803,0.0059705860912799835,-0.002636551856994629,1763260295.452423,0.025390625,,0.0012961733154952526,0.00019623656407929957,173056
235.3207232952118,0.009325430728495121,,767.0,2515,0.3312036991119385,0.002639833837747574,0.059618864208459854,-0.0006586313247680664,1763260295.6037152,0.12109375,,0.00015479573630727828,0.00019615975907072425,173184
236.0279860496521,1.0165385901927948e-05,,767.0,2520,0.32186225056648254,-0.0009335428476333618,-0.001237030141055584,-0.0011780261993408203,1763260296.310978,0.0,,1.1893300325027667e-05,0.00019585253903642297,173696
237.75130605697632,0.0013460209593176842,,766.0,2533,0.19456984102725983,0.009119048714637756,-0.0051934001967310905,-0.0061800479888916016,1763260298.034298,0.001953125,,0.0009960910538211465,0.00019508448895066977,174976
238.7222239971161,0.0031599951907992363,,766.0,2540,0.20332704484462738,-0.00956912524998188,0.009624878875911236,-0.00034105777740478516,1763260299.005216,0.0234375,,4.997962241759524e-05,0.00019462365889921784,175744
239.59214997291565,0.01102620828896761,,766.0,2547,0.25879737734794617,-0.012350387871265411,-0.01900072768330574,-6.079673767089844e-06,1763260299.8751419,0.037109375,,12.481179237365723,0.00019423963385634124,176384
242.80074977874756,0.0010664565488696098,,766.0,2570,0.2596037983894348,-0.004244070500135422,0.005997863598167896,-0.0006892681121826172,1763260303.0837417,0.0,,0.0001438011386198923,0.00019278033869341016,178816
242.8358838558197,,500.0,,2571,,,,,1763260303.1188757,,500.0,,,178819
243.6224663257599,0.04256261885166168,,766.0,2577,0.24656175076961517,-0.031681742519140244,-0.05863790214061737,-0.0035681724548339844,1763260303.9054582,0.064453125,,0.0005196985439397395,0.00019239631365053356,179456
247.65140771865845,0.003307841718196869,,767.0,2608,0.16359791159629822,0.013204122893512249,-0.0028512421995401382,-0.0004792213439941406,1763260307.9343996,0.03125,,2.653844603628386e-06,0.00019047618843615055,182656
247.82108521461487,,500.0,,2610,,,,,1763260308.104077,,500.0,,,182819
249.71643686294556,0.003229590132832527,,769.0,2630,0.18782787024974823,0.002548506483435631,0.019674934446811676,-3.0994415283203125e-06,1763260309.9994287,0.03125,,143.3048553466797,0.0001891705032903701,184832
250.32417917251587,0.001376512460410595,,770.0,2636,0.24589858949184418,0.007991474121809006,-0.005728843621909618,-0.005626797676086426,1763260310.607171,0.01171875,,0.0008958193357102573,0.0001887864782474935,185472
251.49624371528625,0.002267705276608467,,770.0,2646,0.16180746257305145,-0.0001819562166929245,0.008879734203219414,-0.006629228591918945,1763260311.7792356,0.013671875,,0.0009456000407226384,0.00018817203817889094,186496
251.64081287384033,0.0003975061699748039,,770.0,2647,0.19065260887145996,2.4437904357910156e-06,-0.0001476844772696495,-0.0011583566665649414,1763260311.9238048,0.0,,2.3321073967963457e-05,0.00018809523317031562,186624
251.78032064437866,0.0005817338824272156,,771.0,2648,0.2522398829460144,0.002549329772591591,0.002836287021636963,-0.00044608116149902344,1763260312.0633125,0.0,,2.5603956601116806e-05,0.0001880184281617403,186752
254.1892852783203,1.2749806046485901e-05,,771.0,2668,0.20319101214408875,-0.001332765445113182,-0.000288303941488266,-0.00013267993927001953,1763260314.4722772,0.0,,2.4807841327856295e-05,0.00018678954802453518,188800
254.80920338630676,0.0026458874344825745,,771.0,2673,0.1339741349220276,-0.022461647167801857,0.014491233974695206,0.00016301870346069336,1763260315.0921953,0.0078125,,2.620423401822336e-05,0.0001864823279902339,189312
255.94858384132385,,500.0,,2683,,,,,1763260316.2315757,,500.0,,,190319
256.528044462204,0.012003090232610703,,772.0,2687,0.22973133623600006,0.0009118244051933289,-0.011397549882531166,-0.00025284290313720703,1763260316.8110363,0.080078125,,2.652377588674426e-06,0.0001856374874478206,190720
256.6936905384064,0.0010552415624260902,,772.0,2689,0.22613845765590668,-0.0016591958701610565,-0.0026211896911263466,-3.4570693969726562e-06,1763260316.9766824,0.01171875,,144.5511016845703,0.00018556068243924528,190848
257.0955469608307,0.010699235834181309,,772.0,2692,0.28134793043136597,-0.0037921294569969177,-0.03032599203288555,0.0010405182838439941,1763260317.3785388,0.044921875,,3.844342427328229e-05,0.00018533026741351932,191232
261.1287760734558,0.004232894629240036,,775.0,2732,0.3084101378917694,-0.03577964007854462,0.02952449582517147,0.0002110600471496582,1763260321.411768,0.0078125,,4.561292371363379e-05,0.0001829493121476844,195200
263.3093979358673,0.0027758637443184853,,777.0,2752,0.22182722389698029,-0.02163800597190857,0.009187926538288593,-4.2557716369628906e-05,1763260323.5923898,0.025390625,,3.021124575752765e-05,0.00018172043201047927,197248
263.9611713886261,0.025035537779331207,,777.0,2757,0.24609139561653137,0.08243156969547272,-0.05283665657043457,-0.0004247426986694336,1763260324.2441633,0.080078125,,3.754806675715372e-05,0.000181413211976178,197760
265.8353147506714,0.006664521060883999,,777.0,2772,0.27710825204849243,0.005783112719655037,0.03022686578333378,0.0001353621482849121,1763260326.1183066,0.048828125,,2.9863733288948424e-05,0.00018049155187327415,199296
266.9534146785736,0.0011138645932078362,,777.0,2782,0.3520972430706024,-0.006814539432525635,0.010072006843984127,-0.0012542009353637695,1763260327.2364066,0.0,,9.333324851468205e-05,0.0001799539168132469,200192
268.19303584098816,0.0006830710917711258,,778.0,2793,0.31019434332847595,-0.003983020782470703,-0.010956665500998497,0.0005914568901062012,1763260328.4760277,0.0,,0.00013833689445164055,0.00017933947674464434,201216
271.6981391906738,,500.0,,2824,,,,,1763260331.981131,,500.0,,,204382
273.59605741500854,0.0010703615844249725,,781.0,2843,0.27917641401290894,-0.0007194243371486664,-0.005223484709858894,-0.0010175704956054688,1763260333.8790493,0.0,,3.373254912730772e-06,0.00017626727640163153,206336
274.9129056930542,0.01365694124251604,,782.0,2857,0.31053367257118225,0.0033503808081150055,0.036195918917655945,-0.0013196468353271484,1763260335.1958976,0.04296875,,1.2087193681509234e-05,0.000175422421307303,207744
277.2837121486664,0.006078006699681282,,785.0,2882,0.2688141465187073,0.006239473819732666,0.020593080669641495,0.0007945895195007324,1763260337.566704,0.03125,,3.127341187791899e-05,0.00017388633568771183,210304
278.0203046798706,0.0011359304189682007,,786.0,2890,0.29650193452835083,-0.00019335933029651642,-0.004861358553171158,-0.003727555274963379,1763260338.3032966,0.0,,0.001021684962324798,0.0001734255056362599,211072
285.32828187942505,0.004339001141488552,,787.0,2949,0.2657225728034973,-0.0007675960659980774,0.00703232828527689,-0.0018303394317626953,1763260345.6112738,0.01953125,,0.001090202247723937,0.00016981567023321986,217088
286.65308260917664,0.0014136899262666702,,787.0,2960,0.3106931746006012,-0.00035241246223449707,-0.000280965119600296,0.0005297660827636719,1763260346.9360745,0.017578125,,1.9930941562051885e-05,0.00016912442515604198,218240
288.48621821403503,0.008595071732997894,,787.0,2975,0.3635672330856323,-0.0033821910619735718,-0.01735285483300686,-0.0012118816375732422,1763260348.76921,0.02734375,,3.935319909942336e-06,0.00016820276505313814,219776
290.810843706131,0.009409830905497074,,789.0,2997,0.2821584641933441,0.04806024581193924,-0.04890412092208862,-2.1457672119140625e-06,1763260351.0938356,0.033203125,,0.014151384122669697,0.0001668970799073577,221952
292.11758041381836,,500.0,,3011,,,,,1763260352.4005723,,500.0,,,223382
295.9770395755768,0.011294848285615444,,794.0,3051,0.2797977030277252,-0.0011540651321411133,-0.0019708052277565002,-3.6954879760742188e-06,1763260356.2600315,0.044921875,,1.0888086557388306,0.00016359446453861892,227456
296.2045431137085,0.014772104099392891,,794.0,3053,0.3679823577404022,-0.026890166103839874,0.06154710799455643,-0.00023651123046875,1763260356.487535,0.037109375,,7.008623651927337e-05,0.00016344085452146828,227712
297.40177178382874,0.0016359705477952957,,795.0,3066,0.287794291973114,-0.013514084741473198,0.002841733396053314,-3.2186508178710938e-06,1763260357.6847637,0.001953125,,0.008664672262966633,0.00016267280443571508,228992
297.78982424736023,,500.0,,3070,,,,,1763260358.0728161,,500.0,,,229382
299.09738206863403,0.011901570484042168,,797.0,3083,0.3324427008628845,-0.036856457591056824,-0.010868685320019722,-6.985664367675781e-05,1763260359.380374,0.07421875,,2.31157973757945e-05,0.00016159754886757582,230784
300.50415778160095,0.0030724359676241875,,798.0,3098,0.3016849756240845,0.003442920744419098,0.016766250133514404,1.6510486602783203e-05,1763260360.7871497,0.005859375,,3.905710400431417e-05,0.00016067588876467198,232320
301.00023078918457,0.0033370498567819595,,798.0,3103,0.28514158725738525,0.009270761162042618,0.0005957130342721939,-0.00035941600799560547,1763260361.2832227,0.001953125,,3.956851287512109e-05,0.0001603686687303707,232832
303.15584921836853,0.012168646790087223,,800.0,3127,0.3097012937068939,0.005447639152407646,0.03276717662811279,-0.0004023313522338867,1763260363.438841,0.05078125,,0.0012317257933318615,0.00015898617857601494,235136
303.38434958457947,0.012204456143081188,,801.0,3129,0.31984061002731323,0.0014754831790924072,-0.009100050665438175,-0.00040161609649658203,1763260363.6673415,0.044921875,,3.0865494409226812e-06,0.0001588325685588643,235392
304.4648542404175,0.0013666152954101562,,802.0,3141,0.2372206598520279,-0.0007984526455402374,-0.003421386703848839,-0.00016629695892333984,1763260364.7478461,0.01171875,,0.0008370911818929017,0.0001581413234816864,236544
305.0916886329651,0.0005303593352437019,,802.0,3146,0.2913157343864441,-0.014330428093671799,0.0045996131375432014,-0.0037974119186401367,1763260365.3746805,0.0,,0.0041959104128181934,0.00015783410344738513,237056
307.9141671657562,0.0008579976856708527,,802.0,3170,0.2696211040019989,-8.744746446609497e-05,0.004411811009049416,-2.2649765014648438e-06,1763260368.197159,0.001953125,,0.011621599085628986,0.00015637480828445405,239488
309.80216121673584,0.0009696343913674355,,801.0,3183,0.36606791615486145,-0.003282558172941208,-0.0035938406363129616,-0.00023865699768066406,1763260370.085153,0.00390625,,1.1082930541306268e-05,0.00015560675819870085,240768
310.40181851387024,0.0005627088248729706,,802.0,3188,0.367337703704834,-0.00673939473927021,0.002205638214945793,-0.00017893314361572266,1763260370.6848104,0.0,,9.248468813893851e-06,0.00015529953816439956,241280
313.9079415798187,0.0011146161705255508,,802.0,3217,0.28248003125190735,-0.00389716774225235,0.012605203315615654,-0.0009005069732666016,1763260374.1909335,0.001953125,,6.506226782221347e-06,0.0001535330229671672,244224
314.56054496765137,,500.0,,3224,,,,,1763260374.8435369,,500.0,,,244912
317.13109707832336,,500.0,,3247,,,,,1763260377.414089,,500.0,,,247412
317.5087788105011,0.0041604964062571526,,804.0,3250,0.3039228618144989,-0.0010874178260564804,-0.003858768381178379,-0.0007561445236206055,1763260377.7917707,0.009765625,,5.13924806000432e-06,0.00015145928773563355,247680
317.6893780231476,,500.0,,3252,,,,,1763260377.97237,,500.0,,,247912
318.10369753837585,0.0012905821204185486,,804.0,3255,0.2641921937465668,-0.011858247220516205,0.007701747119426727,-9.34600830078125e-05,1763260378.3866894,0.00390625,,7.679936970816925e-07,0.00015115206770133227,248192
318.50317311286926,0.0024375058710575104,,804.0,3259,0.33007925748825073,0.004409525543451309,0.019933611154556274,-0.0024471282958984375,1763260378.786165,0.001953125,,0.001047950703650713,0.0001509216526756063,248576
319.94244480133057,,500.0,,3272,,,,,1763260380.2254367,,500.0,,,249912
320.35405373573303,0.0003983825445175171,,805.0,3275,0.3122328817844391,0.005891621112823486,-0.011990949511528015,-0.00033032894134521484,1763260380.6370456,0.0,,1.7981456039706245e-06,0.00014992320211604238,250240
320.46942496299744,0.006639886647462845,,805.0,3276,0.30062246322631836,-0.01798412576317787,-0.0026084966957569122,-0.00019085407257080078,1763260380.7524168,0.025390625,,2.7035166567657143e-05,0.00014984639710746706,250368
322.3134140968323,,500.0,,3296,,,,,1763260382.596406,,500.0,,,252412
326.27455615997314,0.000697852112352848,,810.0,3338,0.36265304684638977,-0.001721445471048355,-0.0007203267887234688,-0.0012830495834350586,1763260386.557548,0.0,,0.0011116800596937537,0.00014608295168727636,256640
327.5917570590973,0.0016554351896047592,,811.0,3351,0.33588409423828125,-0.004836289212107658,-0.010276023298501968,-1.1920928955078125e-06,1763260387.874749,0.005859375,,13.679817199707031,0.00014531490160152316,257920
328.2949151992798,0.001233622431755066,,811.0,3357,0.321319580078125,-0.0008241757750511169,0.004406329244375229,-0.0033304691314697266,1763260388.577907,0.0078125,,0.002002487890422344,0.00014493087655864656,258560
328.61529183387756,,500.0,,3360,,,,,1763260388.8982837,,500.0,,,258912
332.9838137626648,0.0027883555740118027,,812.0,3398,0.3982243835926056,0.009026514366269112,0.015975164249539375,-0.0005775690078735352,1763260393.2668056,0.0,,5.2051665988983586e-05,0.000142396311275661,262784
333.3214919567108,0.0019528809934854507,,812.0,3401,0.33204376697540283,0.008312806487083435,0.006388667970895767,4.0531158447265625e-06,1763260393.6044838,0.017578125,,13.626823425292969,0.00014224270125851035,263040
333.93182158470154,0.00046558771282434464,,812.0,3406,0.3263686001300812,-0.0016039106994867325,0.004692590795457363,-2.6226043701171875e-06,1763260394.2148135,0.0,,0.09660429507493973,0.00014193548122420907,263552
335.28490948677063,,500.0,,3419,,,,,1763260395.5679014,,500.0,,,264929
335.9838881492615,0.0017609866335988045,,813.0,3426,0.3356291353702545,-0.02750767022371292,-0.002045753411948681,-0.0030159950256347656,1763260396.26688,0.0078125,,0.001984759932383895,0.00014070660108700395,265600
336.20924973487854,0.0025994861498475075,,813.0,3428,0.3436885476112366,-0.0006607305258512497,-0.0033938949927687645,-0.0002557039260864258,1763260396.4922416,0.01171875,,3.795990051003173e-05,0.0001405529910698533,265856
336.7845194339752,0.003969316370785236,,814.0,3435,0.3431956470012665,-0.008354181423783302,-0.00898390170186758,-3.0994415283203125e-06,1763260397.0675113,0.037109375,,156.8434295654297,0.0001401689660269767,266496
338.2945981025696,0.008776201866567135,,815.0,3450,0.2635090947151184,0.01175946369767189,0.03501424193382263,-1.7881393432617188e-06,1763260398.57759,0.064453125,,143.2562255859375,0.00013924730592407286,268032
338.4083173274994,0.0013144854456186295,,815.0,3451,0.35733136534690857,-0.0022192467004060745,0.00021287612617015839,-9.071826934814453e-05,1763260398.6913092,0.00390625,,0.0014960283879190683,0.00013917050091549754,268160
339.5542211532593,0.0055000921711325645,,816.0,3462,0.3450024724006653,0.0030308496206998825,0.021543089300394058,0.0011011362075805664,1763260399.837213,0.029296875,,1.2638503903872333e-05,0.00013847925583831966,269312
341.25566267967224,0.0069149937480688095,,816.0,3476,0.39819034934043884,-0.03426770120859146,0.028789829462766647,-0.001131296157836914,1763260401.5386546,0.037109375,,3.4628037610673346e-06,0.00013763441529590636,270720
341.58678936958313,0.00010633934289216995,,816.0,3479,0.3510340452194214,-0.0002299100160598755,0.000300760380923748,-2.1457672119140625e-06,1763260401.8697813,0.0,,157.20655822753906,0.00013748080527875572,270976
343.7873868942261,,500.0,,3498,,,,,1763260404.0703788,,500.0,,,272929
344.3813478946686,0.0012239925563335419,,816.0,3503,0.34084492921829224,0.007709156721830368,0.0009499378502368927,0.00046384334564208984,1763260404.6643398,0.0,,6.805404700571671e-05,0.00013602151011582464,273408
345.36199951171875,0.007010120898485184,,817.0,3513,0.35423362255096436,0.014491594396531582,-0.008313195779919624,6.014108657836914e-05,1763260405.6449914,0.087890625,,6.495810521300882e-05,0.00013540707004722208,274432
346.428019285202,0.0009953882545232773,,818.0,3525,0.3045778274536133,0.002090366557240486,0.0004035532474517822,-0.004459261894226074,1763260406.7110112,0.0,,0.0012389044277369976,0.0001347158249700442,275584
347.63706278800964,0.001109008677303791,,818.0,3537,0.4190751314163208,0.0020371023565530777,0.00790748093277216,0.00019174814224243164,1763260407.9200547,0.0,,3.7452216929523274e-05,0.000133947774884291,276864
349.18380546569824,0.000984223559498787,,820.0,3554,0.32943013310432434,0.0008830595761537552,0.0020458046346902847,-2.86102294921875e-06,1763260409.4667974,0.001953125,,0.004786410368978977,0.00013294930977281183,278528
349.2980887889862,0.00026670191437005997,,820.0,3555,0.43088656663894653,5.1410868763923645e-05,0.0025095315650105476,-0.0003014802932739258,1763260409.5810807,0.0,,0.0013284877641126513,0.0001328725047642365,278656
351.32245779037476,0.0006320159882307053,,821.0,3576,0.4831048846244812,0.004533655941486359,0.004640806466341019,3.355741500854492e-05,1763260411.6054497,0.0,,7.470860873581842e-05,0.00013156681961845607,280832
351.4399700164795,0.00042146071791648865,,821.0,3578,0.44749534130096436,0.003253655508160591,-0.004503296688199043,-8.344650268554688e-07,1763260411.722962,0.0,,12.605393409729004,0.00013149001460988075,280960
351.8073306083679,0.004832115955650806,,822.0,3581,0.4244323968887329,0.0006874389946460724,-0.001620299182832241,-0.00028514862060546875,1763260412.0903225,0.015625,,2.4703498638700694e-05,0.00013125959958415478,281344
352.5153479576111,0.0002706637606024742,,822.0,3589,0.33769428730010986,0.00045168399810791016,0.00012711156159639359,-0.0036062002182006836,1763260412.7983398,0.001953125,,0.001915954053401947,0.00013079876953270286,282112
355.20623898506165,0.00041907746344804764,,823.0,3613,0.39352983236312866,0.007369078695774078,-0.003981367684900761,-1.9073486328125e-06,1763260415.4892309,0.00390625,,0.005575846415013075,0.00012933947436977178,284544
356.11524653434753,,500.0,,3622,,,,,1763260416.3982384,,500.0,,,285447
357.9805941581726,0.003632165491580963,,824.0,3640,0.37583911418914795,0.008146274834871292,-0.013469766825437546,-0.00011670589447021484,1763260418.263586,0.0,,0.00010011851554736495,0.00012764976418111473,287360
359.4930582046509,,500.0,,3656,,,,,1763260419.77605,,500.0,,,288947
361.24890184402466,0.0006380947306752205,,825.0,3669,0.4876784086227417,-0.008046023547649384,0.001964581198990345,-0.0007810592651367188,1763260421.5318937,0.001953125,,1.0339247637602966e-05,0.0001258832635357976,290304
362.4570426940918,0.015981094911694527,,825.0,3679,0.478140264749527,-0.006851624697446823,0.029840968549251556,6.288290023803711e-05,1763260422.7400346,0.07421875,,1.646709642955102e-05,0.00012526882346719503,291328
362.8908975124359,0.0015605390071868896,,825.0,3683,0.4118475914001465,0.008877523243427277,0.010606309399008751,-6.389617919921875e-05,1763260423.1738894,0.0,,1.1723089301085565e-05,0.00012503840844146907,291712
363.0285687446594,0.0038496069610118866,,825.0,3684,0.38206565380096436,-0.007142871618270874,-0.007544279098510742,0.0002696514129638672,1763260423.3115606,0.017578125,,0.0001100651643355377,0.00012496160343289375,291840
366.05170249938965,0.0014419639483094215,,826.0,3711,0.3907921314239502,-0.0009133294224739075,0.0055364398285746574,-2.5033950805664062e-06,1763260426.3346944,0.0,,0.09661094099283218,0.00012334869825281203,294528
366.33600187301636,0.004054314456880093,,826.0,3713,0.47353029251098633,-0.011031195521354675,0.0008341604843735695,-4.649162292480469e-05,1763260426.6189938,0.0078125,,3.329001629026607e-05,0.0001231950882356614,294784
366.4783470630646,,500.0,,3715,,,,,1763260426.761339,,500.0,,,294947
368.0532395839691,0.0057840608060359955,,827.0,3731,0.4125272333621979,-0.03951253741979599,0.03441917151212692,-0.0041387081146240234,1763260428.3362315,0.015625,,0.0009547818335704505,0.0001221198181156069,296576
368.32512044906616,,500.0,,3734,,,,,1763260428.6081123,,500.0,,,296947
370.36806178092957,0.0059929341077804565,,828.0,3755,0.3706482946872711,-0.03598339110612869,-0.004696531221270561,-1.7881393432617188e-06,1763260430.6510537,0.025390625,,143.4937744140625,0.00012066052295267582,299008
372.74009895324707,0.000357174314558506,,828.0,3775,0.3883202075958252,0.0173378624022007,0.0019828667864203453,-2.1457672119140625e-06,1763260433.0230908,0.0,,0.005226596724241972,0.0001194316428154707,301056
373.13899207115173,,500.0,,3779,,,,,1763260433.421984,,500.0,,,301447
375.4279820919037,,16.0,,3804,,,,,1763260435.710974,,16.0,,,303963
375.7446274757385,0.00010414794087409973,,830.0,3807,0.39810457825660706,-0.000383792445063591,-0.00144239142537117,-6.532669067382812e-05,1763260436.0276194,0.0,,4.49524031864712e-06,0.00011751151760108769,304256
379.54888820648193,0.0014860369265079498,,833.0,3847,0.5179219841957092,0.002002224326133728,0.005872020497918129,-5.0067901611328125e-05,1763260439.83188,0.0,,0.00010163037950405851,0.00011505376460263506,308352
382.5100817680359,0.00011703837662935257,,835.0,3879,0.32227471470832825,0.00025930255651474,-0.0005964478477835655,-1.5497207641601562e-06,1763260442.7930737,0.0,,143.25625610351562,0.00011313363938825205,311552
382.8631753921509,,500.0,,3883,,,,,1763260443.1461673,,500.0,,,311963
382.96739077568054,0.00011375267058610916,,835.0,3884,0.3940311670303345,0.0030267536640167236,0.003623128868639469,-2.2649765014648438e-06,1763260443.2503827,0.0,,0.09583431482315063,0.00011282641935395077,312064
383.3701968193054,0.00316751841455698,,835.0,3887,0.4896244406700134,0.012808410450816154,-0.001471073366701603,-0.0005130767822265625,1763260443.6531887,0.0,,4.843505666940473e-05,0.00011259600432822481,312448
383.8478283882141,0.009919600561261177,,835.0,3891,0.5089691877365112,-0.032502077519893646,-0.0399848036468029,-2.181529998779297e-05,1763260444.1308203,0.009765625,,9.70286491792649e-05,0.00011236558930249885,312832
384.6202869415283,0.0002674991264939308,,835.0,3898,0.46837490797042847,-0.0014866776764392853,-0.003397633321583271,-2.0265579223632812e-06,1763260444.9032788,0.0,,0.004584847949445248,0.00011198156425962225,313472
386.3185365200043,,500.0,,3912,,,,,1763260446.6015284,,500.0,,,314963
