_step,_runtime,global_step,_timestamp,charts/episodic_length,losses/approx_kl,losses/explained_variance,losses/old_approx_kl,charts/episodic_return,losses/clipfrac,losses/policy_loss,losses/entropy,charts/learning_rate,charts/SPS,losses/value_loss
2689,205.38799810409546,139520,1763260265.647659,,0.005015379749238491,0.9992485642433167,0.012801495380699635,,0.00390625,-0.02350405417382717,0.5504690408706665,0.00021635944722220302,707.0,0.21467038989067078
2692,205.64575934410095,139731,1763260265.9054203,133.0,,,,133.0,,,,,,
2732,209.6854977607727,142208,1763260269.9451587,,0.0015870677307248116,0.988532304763794,-0.007499801926314831,,0.0,-0.005112385377287865,0.5112910866737366,0.0002147465420421213,706.0,0.042346153408288956
2752,212.1481328010559,143872,1763260272.4077938,,0.013922068290412426,0.9970557689666748,-0.018965454772114754,,0.234375,-0.045800454914569855,0.5594269037246704,0.00021374807693064213,705.0,0.06705885380506516
2757,212.88030648231506,144384,1763260273.1399674,,0.06197497621178627,0.9816944003105164,0.06896290183067322,,0.28515625,-0.07766224443912506,0.5441203713417053,0.00021344085689634085,705.0,0.011850365437567234
2782,215.96115922927856,146554,1763260276.2208202,500.0,,,,500.0,,,,,,
2843,224.203280210495,152704,1763260284.4629412,,0.009584702551364899,0.9382295608520508,0.05056104063987732,,0.037109375,-0.025963889434933662,0.3811872601509094,0.00020844854589086026,707.0,0.0057937977835536
2857,225.94459629058838,154042,1763260286.2042572,500.0,,,,500.0,,,,,,
2890,229.88038849830627,156794,1763260290.1400495,53.0,,,,53.0,,,,,,
2949,235.01784229278564,159872,1763260295.2775033,,0.008591792546212673,0.732108473777771,0.017883051186800003,,0.025390625,7.787160575389862e-05,0.4159986078739166,0.00020414746541064233,705.0,0.019527306780219078
2960,235.96068406105042,160442,1763260296.220345,56.0,,,,56.0,,,,,,
2997,238.95715069770813,161949,1763260299.2168117,60.0,,,,60.0,,,,,,
3011,240.1622064113617,162591,1763260300.4218674,21.0,,,,21.0,,,,,,
3051,243.70469760894775,164608,1763260303.9643586,,0.00011074822396039963,0.13314783573150635,-1.3393349945545197e-05,,0.0,0.0007679201662540436,0.2515384256839752,0.00020130568009335548,699.0,97.42892456054688
3066,244.89219498634338,165280,1763260305.151856,69.0,,,,69.0,,,,,,
3070,245.32318568229675,165504,1763260305.5828466,,0.011728600598871708,0.12779349088668823,0.03544050082564354,,0.037109375,-0.011700306087732315,0.3158133029937744,0.00020076804503332824,698.0,0.048854611814022064
3083,246.33509302139282,166091,1763260306.594754,76.0,,,,76.0,,,,,,
3098,247.56015801429749,166784,1763260307.819819,,0.0020595649257302284,0.3605838418006897,0.006597104482352734,,0.00390625,-0.018972501158714294,0.28484511375427246,0.00019999999494757503,697.0,86.38323211669922
3127,248.89346623420715,168113,1763260309.1531272,82.0,,,,82.0,,,,,,
3129,249.01765131950378,168269,1763260309.2773123,77.0,,,,77.0,,,,,,
3141,249.62488460540771,168839,1763260309.8845456,94.0,,,,94.0,,,,,,
3146,249.8525583744049,169097,1763260310.1122193,79.0,,,,79.0,,,,,,
3170,251.3588330745697,170325,1763260311.618494,99.0,,,,99.0,,,,,,
3183,252.32647156715393,170907,1763260312.5861325,41.0,,,,41.0,,,,,,
3188,252.71647429466248,171136,1763260312.9761353,,0.00011512264609336853,0.9192273616790771,0.0028742551803588867,,0.0,-0.0005471408367156982,0.3202857971191406,0.00019738863920792937,700.0,25.93087387084961
3217,254.88214468955994,172546,1763260315.1418056,95.0,,,,95.0,,,,,,
3224,255.3263819217682,172899,1763260315.586043,91.0,,,,91.0,,,,,,
3247,256.866263628006,173696,1763260317.1259246,,0.006606177426874638,0.8384355306625366,0.009957223199307919,,0.025390625,-0.03560708463191986,0.21670317649841309,0.00019585253903642297,698.0,2.0249593257904053
3250,257.06979727745056,173824,1763260317.3294582,,0.0039704348891973495,0.8483064770698547,-0.0022712498903274536,,0.0078125,-0.001490369439125061,0.2132744938135147,0.00019577573402784765,698.0,0.23911868035793304
3255,257.34811329841614,174061,1763260317.6077743,35.0,,,,35.0,,,,,,
3259,257.71951961517334,174208,1763260317.9791806,,0.003188301809132099,0.6069905757904053,0.00048048142343759537,,0.00390625,-0.03600306063890457,0.2355760931968689,0.0001955453190021217,698.0,13.606675148010254
3275,258.7272870540619,174816,1763260318.986948,41.0,,,,41.0,,,,,,
3276,258.8353111743927,174848,1763260319.0949721,,4.8333778977394104e-05,0.38243669271469116,0.0031561963260173798,,0.0,-0.0009457617998123169,0.1602937877178192,0.00019516129395924509,697.0,165.09475708007812
3296,259.5981431007385,175588,1763260319.857804,37.0,,,,37.0,,,,,,
3338,261.52162504196167,177540,1763260321.781286,110.0,,,,110.0,,,,,,
3351,262.3003077507019,178304,1763260322.5599687,,0.0022611254826188087,0.9395964741706848,-0.00028426479548215866,,0.0,-0.025059835985302925,0.30886128544807434,0.00019308755872771144,701.0,0.24940285086631775
3357,262.7696602344513,178663,1763260323.0293212,96.0,,,,96.0,,,,,,
3360,263.1147439479828,178816,1763260323.374405,,0.0014102896675467491,0.9239232540130615,-0.002547456882894039,,0.001953125,0.01595594920217991,0.2181709259748459,0.00019278033869341016,701.0,0.20738284289836884
3398,266.4377820491791,180992,1763260326.697443,,0.004150190390646458,0.8484925031661987,0.01916244439780712,,0.009765625,-0.026085369288921356,0.1895805448293686,0.00019147465354762971,701.0,0.08102778345346451
3401,266.6408896446228,181167,1763260326.9005506,127.0,,,,127.0,,,,,,
3406,267.05763053894043,181458,1763260327.3172915,92.0,,,,92.0,,,,,,
3419,268.2475628852844,182272,1763260328.5072238,,0.0009055156260728836,0.8471900224685669,0.004646647721529007,,0.005859375,-0.0038019828498363495,0.22661259770393372,0.0001907066034618765,701.0,2.8441162109375
3426,268.8050105571747,182691,1763260329.0646715,131.0,,,,131.0,,,,,,
3428,268.99045586586,182824,1763260329.2501168,133.0,,,,133.0,,,,,,
3435,269.68136858940125,183296,1763260329.9410295,,0.0024298084899783134,0.9277018904685974,0.010247060097754002,,0.013671875,0.011843601241707802,0.23421351611614227,0.00019009216339327395,701.0,1.5350325107574463
3450,270.96754598617554,184192,1763260331.227207,,0.0022605955600738525,0.925467312335968,0.009343383833765984,,0.0078125,0.00955660454928875,0.16107657551765442,0.0001895545283332467,701.0,0.018958324566483498
3451,271.1116991043091,184320,1763260331.37136,,0.0009051505476236343,0.9993389248847961,-0.01328975148499012,,0.0,-0.011985719203948975,0.20820379257202148,0.0001894777233246714,701.0,0.011228127405047417
3462,271.78713154792786,185003,1763260332.0467925,120.0,,,,120.0,,,,,,
3476,272.71525502204895,185984,1763260332.974916,,0.0013361498713493347,0.914860725402832,0.007341630756855011,,0.017578125,-0.013733915984630585,0.22152510285377502,0.00018847925821319222,703.0,0.030218785628676414
3479,272.9351875782013,186240,1763260333.1948485,,0.001664268784224987,0.9352903962135315,-0.004508594982326031,,0.017578125,0.013340268284082413,0.20556314289569855,0.00018832564819604158,703.0,0.10152016580104828
3503,274.2746534347534,187648,1763260334.5343144,,0.0009763184934854507,0.8354193568229675,-0.004066549241542816,,0.0078125,0.0038015320897102356,0.1738344430923462,0.00018748079310171306,705.0,0.07257773727178574
3513,274.7415518760681,188160,1763260335.0012128,,0.00017810054123401642,0.9625080227851868,0.0032734330743551254,,0.0,-0.005459969863295555,0.19981777667999268,0.00018717357306741178,706.0,13.441822052001953
3525,275.3610155582428,188800,1763260335.6206765,,0.00011109001934528351,0.9522134065628052,-0.0006866473704576492,,0.0,-0.007150828838348389,0.15331001579761505,0.00018678954802453518,706.0,1.6777867078781128
3537,275.93043184280396,189440,1763260336.1900928,,0.002549385651946068,0.9509557485580444,-0.019711364060640335,,0.009765625,-0.0012567471712827682,0.2190350592136383,0.00018640552298165858,707.0,11.704986572265625
3554,276.92189860343933,190553,1763260337.1815596,136.0,,,,136.0,,,,,,
3555,277.0029892921448,190592,1763260337.2626503,,0.0028502056375145912,0.9919471144676208,-0.0006760777905583382,,0.005859375,-0.030743751674890518,0.3213799297809601,0.00018571429245639592,709.0,0.16546788811683655
3576,278.2248258590698,191985,1763260338.4844868,125.0,,,,125.0,,,,,,
3578,278.43367648124695,192082,1763260338.6933374,97.0,,,,97.0,,,,,,
3581,278.83918929100037,192256,1763260339.0988503,,6.45667314529419e-05,0.9901593327522278,-0.0008240696042776108,,0.0,-0.003093492239713669,0.2532472610473633,0.00018471582734491676,710.0,0.2051762342453003
3589,279.4890208244324,192735,1763260339.7486818,132.0,,,,132.0,,,,,,
3613,281.75230503082275,194176,1763260342.011966,,0.0022181151434779167,0.9859665632247925,0.023012537509202957,,0.0,-0.026115724816918373,0.21936319768428802,0.00018356375221628696,710.0,0.8030103445053101
3656,285.6943814754486,197010,1763260345.9540424,160.0,,,,160.0,,,,,,
3669,286.9178133010864,197888,1763260347.1774743,,0.0013081319630146027,0.993711531162262,-0.009375065565109253,,0.01171875,0.0010486245155334473,0.2162853479385376,0.00018133640696760267,710.0,0.03847639262676239
3679,287.8652424812317,198528,1763260348.1249034,,0.00012966059148311615,0.9811901450157166,-0.0016940552741289139,,0.0,-0.00649772584438324,0.266353577375412,0.00018095238192472607,710.0,0.6628352999687195
3683,288.2152817249298,198797,1763260348.4749427,173.0,,,,173.0,,,,,,
3684,288.3489511013031,198912,1763260348.608612,,0.0011129826307296753,0.9952605962753296,0.001141352578997612,,0.0,-0.010128907859325409,0.2433563470840454,0.0001807219668990001,710.0,0.04172136262059212
3711,290.6282162666321,200809,1763260350.8878772,258.0,,,,258.0,,,,,,
3713,290.8166275024414,200960,1763260351.0762885,,0.0021368134766817093,0.9912434220314026,-0.013426139950752258,,0.021484375,-0.024110853672027588,0.15608742833137512,0.00017949308676179498,711.0,0.038858965039253235
3715,290.9361126422882,201113,1763260351.1957736,304.0,,,,304.0,,,,,,
3731,292.1235616207123,202486,1763260352.3832226,156.0,,,,156.0,,,,,,
3734,292.3892059326172,202731,1763260352.648867,245.0,,,,245.0,,,,,,
3755,294.27794575691223,204800,1763260354.5376067,,6.786081939935684e-05,0.24351048469543457,0.005335395224392414,,0.00390625,-0.004442322999238968,0.19845104217529297,0.00017718893650453538,716.0,0.011916058138012886
3775,296.1308870315552,206848,1763260356.390548,,0.000872698612511158,0.02578890323638916,-0.00013077165931463242,,0.0,-0.0007559433579444885,0.2795252799987793,0.00017596005636733025,718.0,0.01529488805681467
3779,296.4848918914795,207232,1763260356.7445529,,0.010351649485528469,0.0010787248611450195,0.051076486706733704,,0.0703125,-0.007508574053645134,0.2833178639411926,0.0001757296413416043,719.0,0.0229340847581625
3804,298.7947778701782,209792,1763260359.0544388,,3.540515899658203e-05,0.0027880072593688965,-0.0009610354900360107,,0.0,-0.0015965700149536133,0.3518863618373871,0.0001741935411700979,722.0,1.0934075117111206
3807,299.12679862976074,210176,1763260359.3864596,,0.018576622009277344,0.980290949344635,0.041012704372406006,,0.072265625,-0.049159593880176544,0.3434509038925171,0.00017396314069628716,722.0,0.007691379636526108
3847,302.7373332977295,214231,1763260362.9969943,500.0,,,,500.0,,,,,,
3879,306.10964846611023,217472,1763260366.3693094,,0.01354492362588644,0.9620254039764404,0.004510427825152874,,0.05078125,-0.019518880173563957,0.3483293056488037,0.0001695852552074939,730.0,0.003990702331066132
3884,306.7407832145691,217984,1763260367.0004442,,0.0005484456196427345,0.9468401670455933,0.002566191367805004,,0.01171875,-0.011102855205535889,0.29364100098609924,0.00016927803517319262,730.0,0.0008508967002853751
3887,307.059853553772,218240,1763260367.3195145,,0.002162948250770569,-0.0009686946868896484,-0.003065025433897972,,0.0,-0.0323030911386013,0.3350774049758911,0.00016912442515604198,730.0,140.41287231445312
3891,307.57445788383484,218731,1763260367.8341188,500.0,,,,500.0,,,,,,
3898,308.50836634635925,219392,1763260368.7680273,,0.00992715172469616,0.851681649684906,-0.011740066111087799,,0.041015625,-0.03297949209809303,0.32273662090301514,0.0001684331800788641,730.0,0.003980264533311129
3912,310.63264870643616,220800,1763260370.8923097,,8.022505789995193e-05,0.0014085173606872559,0.0008834144100546837,,0.0,0.0004564039409160614,0.320248007774353,0.00016758832498453557,730.0,140.81039428710938
3915,311.0687680244446,221184,1763260371.328429,,0.011594155803322792,0.6572620868682861,0.028348412364721298,,0.064453125,-0.03851577639579773,0.36671167612075806,0.00016735790995880961,730.0,0.00023110731854103506
3928,312.6902277469635,222464,1763260372.9498887,,0.016829906031489372,0.843335747718811,0.06184297055006027,,0.078125,-0.05536574125289917,0.27882957458496094,0.0001665898598730564,730.0,0.0026569233741611242
3946,314.7500042915344,224256,1763260375.0096653,,0.00035694241523742676,-0.0003066062927246094,-0.0004903040826320648,,0.001953125,-0.00029861927032470703,0.3581715524196625,0.00016551458975300193,731.0,140.22616577148438
3963,316.40349817276,226048,1763260376.6631591,,0.011746970005333424,0.8081538677215576,0.03991817310452461,,0.04296875,-0.03130118548870087,0.3195263147354126,0.00016443931963294744,733.0,0.00040242704562842846
3981,318.5203764438629,227840,1763260378.7800374,,0.0011410098522901535,0.013581991195678711,0.01888393796980381,,0.00390625,0.002953028306365013,0.31889185309410095,0.00016336404951289296,734.0,138.75782775878906
3997,320.3673574924469,229504,1763260380.6270185,,0.03413042053580284,0.8557751178741455,0.024546848610043526,,0.09375,-0.06001618504524231,0.2278505265712738,0.0001623655844014138,735.0,0.0016825965140014887
4059,325.9814555644989,235776,1763260386.2411165,,0.00023818295449018478,0.013466358184814453,0.0007605971768498421,,0.0,-0.0029529444873332977,0.2727561593055725,0.00015860215353313833,742.0,0.11441808938980103
4087,329.0715684890747,238720,1763260389.3312294,,0.0010734917595982552,0.4799603819847107,0.0042368462309241295,,0.0,-0.002300649881362915,0.2834550440311432,0.00015683563833590597,744.0,0.0015545481583103538
4091,329.4966118335724,239104,1763260389.7562728,,0.005447006784379482,0.7686477303504944,0.017890237271785736,,0.01953125,-0.004239797592163086,0.302198588848114,0.00015660522331018,744.0,0.0015711458399891853
4105,331.0982894897461,240512,1763260391.3579504,,0.0001120157539844513,0.524225652217865,0.00018429197371006012,,0.0,-0.004143081605434418,0.21484525501728058,0.00015576036821585149,745.0,0.001443059416487813
4109,331.5271599292755,240896,1763260391.786821,,0.010695673525333405,0.9162548184394836,-0.04614478722214699,,0.037109375,0.03469331935048103,0.27419739961624146,0.00015552995319012552,745.0,0.003595230868086219
4115,332.28041768074036,241536,1763260392.5400786,,0.042477283626794815,0.12382364273071289,0.09193150699138641,,0.1015625,-0.06610420346260071,0.26332053542137146,0.00015514592814724892,745.0,0.0032270546071231365
4119,332.72711396217346,241920,1763260392.986775,,0.006545558571815491,0.9414293766021729,0.0350739061832428,,0.013671875,-0.03480387106537819,0.23602287471294403,0.00015491551312152296,745.0,0.0037143202498555183
4150,336.19094681739807,245120,1763260396.4506078,,9.653531014919281e-05,0.15524214506149292,-0.0012697596102952957,,0.0,-0.0008147731423377991,0.24040554463863373,0.00015299538790713996,747.0,0.0011780294589698315
4168,337.7820785045624,246912,1763260398.0417395,,0.003397722728550434,0.9465273022651672,-0.0055670710280537605,,0.00390625,0.007940083742141724,0.3682069182395935,0.00015192011778708547,749.0,0.0010333582758903503
4184,339.35375928878784,248576,1763260399.6134202,,0.010905714705586433,-0.5238606929779053,0.026358846575021744,,0.119140625,-0.03530803322792053,0.20259705185890198,0.0001509216526756063,750.0,0.0028739862609654665
4194,340.67379903793335,249600,1763260400.93346,,0.006990260444581509,0.5407730937004089,0.022289082407951355,,0.0390625,-0.045385755598545074,0.29294824600219727,0.00015030721260700375,750.0,0.0022697604727
4224,344.3626706600189,252672,1763260404.6223316,,0.00043687596917152405,0.01476210355758667,-0.007515193894505501,,0.0,0.008196592330932617,0.2351236492395401,0.0001484639069531113,751.0,0.0011375467292964458
4229,344.8372883796692,253184,1763260405.0969493,,0.01599983498454094,0.7196358442306519,0.10038134455680847,,0.0546875,-0.06410107016563416,0.21832914650440216,0.00014815668691881,752.0,0.0026774548459798098
4243,346.1014132499695,254592,1763260406.3610742,,0.0018726754933595657,0.38660264015197754,0.011168143711984158,,0.001953125,-0.016697712242603302,0.22114437818527222,0.0001473118318244815,753.0,0.0016760926228016615
4246,346.32485580444336,254848,1763260406.5845168,,0.000829789787530899,0.025624990463256836,0.00021493621170520782,,0.0,-0.006721708923578262,0.22789543867111206,0.00014715822180733085,753.0,12.19568157196045
4252,346.9168393611908,255488,1763260407.1765003,,0.006097383797168732,0.7675547003746033,0.03587963432073593,,0.015625,-0.04509931057691574,0.18218478560447693,0.00014677419676445425,754.0,0.001874156529083848
4254,347.06531262397766,255731,1763260407.3249736,500.0,,,,500.0,,,,,,
4276,349.099650144577,257920,1763260409.359311,,0.004697331227362156,0.9743564128875732,-0.009666483849287033,,0.05078125,-0.00934748724102974,0.23395060002803802,0.00014531490160152316,756.0,0.001976354978978634
4277,349.2091658115387,258048,1763260409.4688268,,0.011730850674211979,0.5362727642059326,0.03241967409849167,,0.041015625,-0.03767955303192139,0.2386094331741333,0.00014523809659294784,756.0,0.003329210914671421
4278,349.32058811187744,258176,1763260409.580249,,0.003028552047908306,-0.10432517528533936,0.02600163407623768,,0.015625,-0.04043823480606079,0.18293695151805878,0.00014516129158437252,757.0,0.0015041216975077987
4290,350.3530442714691,259328,1763260410.6127052,,0.0006595691666007042,0.01905149221420288,-0.006279188208281994,,0.0,0.0069075822830200195,0.20494148135185242,0.00014447004650719464,758.0,0.00949469767510891
4292,350.5744330883026,259584,1763260410.834094,,0.00022623594850301743,0.5723880529403687,0.006358870305120945,,0.0,-0.008836306631565094,0.14241760969161987,0.000144316436490044,758.0,0.0009994158754125237
4314,352.5314588546753,261760,1763260412.7911198,,4.1997991502285004e-05,0.0031447410583496094,6.036926060914993e-05,,0.0,6.242655217647552e-05,0.2538309693336487,0.00014301075134426355,760.0,12.364970207214355
4318,352.92612290382385,262231,1763260413.1857839,500.0,,,,500.0,,,,,,
4346,356.2165296077728,265088,1763260416.4761906,,0.00711276289075613,0.5400094985961914,0.01509240735322237,,0.015625,-0.02463909611105919,0.27003026008605957,0.00014101382112130523,761.0,0.0019123522797599435
4366,358.1950309276581,267136,1763260418.454692,,0.015221115201711655,0.4536679983139038,0.03131932020187378,,0.072265625,-0.0191279798746109,0.18212544918060303,0.0001397849409841001,763.0,0.001548456377349794
4372,358.6721467971802,267731,1763260418.9318078,500.0,,,,500.0,,,,,,
4387,360.4348111152649,269231,1763260420.694472,500.0,,,,500.0,,,,,,
4396,361.69154357910156,270208,1763260421.9512045,,0.005594022572040558,0.9060437679290771,-0.01085805706679821,,0.0625,-0.011023882776498795,0.24648307263851166,0.00013794163533020765,764.0,0.001907619065605104
4415,363.9913010597229,272128,1763260424.250962,,0.016509516164660454,0.19352787733078003,-0.009234894998371601,,0.0546875,0.027564093470573425,0.29554587602615356,0.00013678956020157784,765.0,0.0020417470950633287
4456,368.2323479652405,276231,1763260428.492009,500.0,,,,500.0,,,,,,
4478,370.3674442768097,278528,1763260430.6271052,,0.005636377260088921,0.9834055304527283,0.017880311235785484,,0.033203125,-0.01759127900004387,0.295290470123291,0.00013294930977281183,769.0,0.0029234313406050205
4480,370.5555818080902,278731,1763260430.8152428,500.0,,,,500.0,,,,,,
4492,372.11259412765503,279936,1763260432.372255,,0.01812881976366043,0.9777377843856812,0.01776903122663498,,0.078125,-0.029631026089191437,0.1797374039888382,0.0001321044546784833,769.0,0.002337569836527109
4498,372.8598084449768,280576,1763260433.1194694,,0.021369338035583496,0.9320598840713501,0.09827578067779541,,0.072265625,-0.06976340711116791,0.19418269395828247,0.0001317204296356067,769.0,0.0013289176858961582
4522,375.0713577270508,283008,1763260435.3310187,,0.00181686133146286,0.9777647256851196,0.016267310827970505,,0.009765625,-0.023549415171146393,0.18836137652397156,0.00013026113447267562,771.0,0.0005904276622459292
4524,375.21458554267883,283231,1763260435.4742465,500.0,,,,500.0,,,,,,
4525,375.2943980693817,283264,1763260435.554059,,0.00023381970822811127,0.01895219087600708,0.002622295171022415,,0.0,-0.0007357113063335419,0.2325150966644287,0.00013010752445552498,771.0,0.10758572071790695
4527,375.51414728164673,283520,1763260435.7738082,,0.06385062634944916,0.8754475116729736,0.14991292357444763,,0.115234375,-0.05907046049833298,0.1971026211977005,0.00012995391443837434,772.0,0.001671302830800414
4531,375.8486852645874,283904,1763260436.1083462,,0.01764703541994095,0.9886264801025391,0.03550175577402115,,0.091796875,-0.017970338463783264,0.24820497632026672,0.00012972349941264838,772.0,0.0011588906636461616
4533,376.1031243801117,284160,1763260436.3627853,,0.010498331859707832,0.957076907157898,0.02373310923576355,,0.072265625,-0.032015860080718994,0.25153300166130066,0.00012956988939549774,772.0,0.0022792036179453135
4534,376.13018250465393,284231,1763260436.3898435,500.0,,,,500.0,,,,,,
4555,378.02812027931213,286336,1763260438.2877812,,0.00394649151712656,0.06876480579376221,0.023990359157323837,,0.02734375,0.004447108134627342,0.2147054374217987,0.0001282642042497173,774.0,137.56991577148438
4562,378.72884035110474,287104,1763260438.9885013,,0.016907058656215668,0.9752707481384277,0.06539271026849747,,0.0703125,-0.05269397050142288,0.28597527742385864,0.00012780337419826537,775.0,0.0016583255492150784
4613,383.3613438606262,292231,1763260443.6210048,500.0,,,,500.0,,,,,,
4626,385.06514167785645,293632,1763260445.3248026,,1.6178935766220093e-05,0.630045473575592,-0.0001436769962310791,,0.0,0.00023968517780303955,0.24829809367656708,0.00012388633331283927,779.0,0.0027815725188702345
4635,386.18044781684875,294528,1763260446.4401088,,0.0005788654088973999,0.9823811650276184,-0.0040010493248701096,,0.001953125,0.00471341609954834,0.13611739873886108,0.00012334869825281203,779.0,0.0006206233520060778
4641,386.96528005599976,295168,1763260447.224941,,0.003064742311835289,0.9658285975456238,0.017086807638406754,,0.005859375,-0.00789349153637886,0.18516823649406433,0.00012296467320993543,779.0,0.0019278263207525015
4644,387.28625297546387,295424,1763260447.545914,,0.0051180049777030945,0.9952892661094666,0.01815595105290413,,0.021484375,-0.030512019991874695,0.24908053874969482,0.00012281106319278479,779.0,0.0009076870046555996
4661,389.57120656967163,297216,1763260449.8308675,,0.0018238211050629616,0.9116165637969971,-0.0022610584273934364,,0.009765625,0.00846291333436966,0.22613433003425598,0.0001217357930727303,779.0,0.002335400553420186
4675,391.41407442092896,298624,1763260451.6737354,,0.004320419393479824,0.9345308542251587,0.011594093404710293,,0.03125,-0.012714430689811707,0.2170247584581375,0.00012089093797840178,779.0,0.0012784359278157353
4691,393.4089117050171,300231,1763260453.6685727,500.0,,,,500.0,,,,,,
4709,395.1887490749359,302080,1763260455.44841,,4.050973802804947e-05,0.9822944402694702,0.001484164036810398,,0.0,-0.0008488930761814117,0.29967060685157776,0.00011881720274686813,780.0,0.0013740608701482415
4713,395.55450916290283,302464,1763260455.8141701,,0.035400934517383575,0.9774537086486816,0.03885141387581825,,0.08984375,-0.05413789302110672,0.2257770448923111,0.00011858678772114217,781.0,0.0026684009935706854
4738,397.83390951156616,305024,1763260458.0935705,,0.005476916208863258,0.874592661857605,-0.02726701647043228,,0.0625,0.010651696473360062,0.1910802125930786,0.00011705069482559338,783.0,0.0005954263033345342
4739,397.94424772262573,305152,1763260458.2039087,,0.013138854876160622,0.7164098024368286,-0.020814526826143265,,0.029296875,0.04053632169961929,0.2900587320327759,0.00011697388981701806,783.0,0.001108069671317935
4741,398.0557916164398,305280,1763260458.3154526,,5.373358726501465e-05,0.045253098011016846,-0.0012272726744413376,,0.0,-0.003939531743526459,0.12027250230312347,0.00011689708480844274,783.0,12.364014625549316
4743,398.27569484710693,305536,1763260458.5353558,,0.010217548348009586,0.9848453402519226,0.005564463324844837,,0.01953125,-0.0023970827460289,0.2633388638496399,0.0001167434747912921,783.0,0.0009636972681619227
4772,401.83117270469666,308480,1763260462.0908337,,0.029511025175452232,0.9824491143226624,0.12259700894355774,,0.1171875,-0.06465606391429901,0.24138599634170532,0.00011497695959405974,783.0,0.0020701356697827578
4786,403.6430697441101,309888,1763260463.9027307,,0.007667778059840202,0.9985659122467041,0.02281361073255539,,0.029296875,-0.04560456797480583,0.24673748016357422,0.00011413210449973121,783.0,0.002117372350767255
4787,403.793172121048,310016,1763260464.052833,,0.00992381852120161,0.992585301399231,-0.016313958913087845,,0.076171875,0.0011869482696056366,0.26425236463546753,0.00011405529949115589,783.0,0.001292200991883874
4788,403.95971488952637,310144,1763260464.2193758,,0.016898930072784424,0.9533101916313171,0.03607209399342537,,0.068359375,-0.01307339034974575,0.23155677318572998,0.00011397849448258057,783.0,0.001275510061532259
4796,404.9500889778137,310912,1763260465.20975,,0.0060146404430270195,0.9978215098381042,0.03525571525096893,,0.01171875,-0.02805408090353012,0.15319806337356567,0.00011351766443112865,783.0,0.0007250002236105502
4809,406.64573311805725,312231,1763260466.905394,500.0,,,,500.0,,,,,,
4813,407.2997672557831,312704,1763260467.5594282,,0.00017887819558382034,0.9222854971885681,-0.0013253381475806236,,0.0,0.0053996741771698,0.16083025932312012,0.00011244239431107417,783.0,0.001253182883374393
4851,412.6020941734314,316544,1763260472.8617551,,0.0038007907569408417,0.9884263277053833,0.008114587515592575,,0.06640625,-0.016062408685684204,0.23127059638500214,0.00011013825132977217,782.0,0.0008269829559139907
4874,415.7272160053253,318848,1763260475.986877,,9.671971201896667e-05,0.07827204465866089,0.002100445330142975,,0.0,0.002657569944858551,0.08513379096984863,0.00010875576117541641,782.0,152.1112823486328
4878,416.20857310295105,319232,1763260476.468234,,0.030366964638233185,0.012977063655853271,0.004227831959724426,,0.130859375,-0.015759505331516266,0.25597861409187317,0.00010852534614969045,782.0,0.05583474412560463
4882,416.6728513240814,319731,1763260476.9325123,500.0,,,,500.0,,,,,,
4920,420.4349625110626,323584,1763260480.6946235,,0.017581431195139885,0.9264189004898071,0.005488989874720573,,0.08203125,-0.011320410296320915,0.1568039059638977,0.00010591397585812956,785.0,0.0007159695378504694
4932,421.4680087566376,324736,1763260481.7276697,,0.0015852544456720352,0.015456318855285645,-0.0004338882863521576,,0.0,0.01130770891904831,0.2554594576358795,0.00010522273078095168,785.0,0.11869639903306961
4933,421.578857421875,324864,1763260481.8385184,,0.00021086540073156357,0.9973474144935608,-0.0019803913310170174,,0.0,0.0030332133173942566,0.1472068428993225,0.00010514592577237636,786.0,0.0006161682540550828
4939,422.1661994457245,325504,1763260482.4258604,,0.004072866402566433,0.9735986590385437,-0.001902029849588871,,0.0234375,-0.013347883708775043,0.15526336431503296,0.00010476190800545737,786.0,0.0003262295504100621
4946,422.7524788379669,326231,1763260483.0121398,500.0,,,,500.0,,,,,,
4953,423.41188311576843,326912,1763260483.671544,,0.01184227503836155,0.9895385503768921,-0.0250006765127182,,0.0390625,-0.0002416372299194336,0.14421744644641876,0.00010391705291112885,787.0,0.0010041698114946485
4958,423.85561323165894,327424,1763260484.1152742,,0.013483656570315361,0.9915569424629211,0.04951580986380577,,0.0390625,-0.049429167062044144,0.12499362975358963,0.00010360983287682757,787.0,0.0006074499106034636
4963,424.33263897895813,327936,1763260484.5923,,0.0037814760580658913,0.9917458295822144,-0.009426725097000599,,0.015625,-0.005401592701673508,0.2184954285621643,0.00010330261284252629,788.0,0.0007662634598091245
4971,425.00878047943115,328731,1763260485.2684414,500.0,,,,500.0,,,,,,
4972,425.1266462802887,328832,1763260485.3863072,,0.00019443780183792114,0.03292739391326904,0.003575684502720833,,0.0,-0.003574742004275322,0.13252508640289307,0.00010276497778249905,788.0,13.545397758483887
4978,425.70505237579346,329472,1763260485.9647133,,0.020012810826301575,0.9517117738723755,0.04985298216342926,,0.09765625,-0.07357685267925262,0.2897891402244568,0.00010238095273962244,789.0,0.002600176027044654
4981,425.91316270828247,329731,1763260486.1728237,500.0,,,,500.0,,,,,,
4989,426.7271308898926,330624,1763260486.9867918,,0.0032727420330047607,0.9623873829841614,0.023763220757246017,,0.013671875,-0.029920972883701324,0.15666764974594116,0.00010168970766244456,790.0,0.001070220721885562
