charts/episodic_length,losses/value_loss,charts/episodic_return,_step,charts/SPS,losses/approx_kl,charts/learning_rate,_timestamp,losses/explained_variance,global_step,losses/policy_loss,losses/old_approx_kl,_runtime,losses/entropy,losses/clipfrac
,0.0005115561070851982,,3944,825.0,0.00671324972063303,0.0001060675858752802,1763260461.6728258,-2.512190103530884,323328,-0.017527872696518898,0.022132471203804016,401.39707374572754,0.31753018498420715,0.025390625
500.0,,500.0,3945,,,,1763260461.7060657,,323374,,,401.4303135871887,,
,0.026402173563838005,,3946,825.0,2.640392631292343e-05,0.00010599078086670488,1763260461.8685565,0.0073699951171875,323456,0.0025838688015937805,-0.002204892225563526,401.5928044319153,0.20476999878883362,0.0
,0.0003831016947515309,,3954,825.0,0.00814245454967022,0.00010545314580667764,1763260462.9436438,0.27926522493362427,324352,0.05037973076105118,-0.02577444165945053,402.66789174079895,0.21506786346435547,0.048828125
,0.0002538567641749978,,3963,825.0,0.001242934726178646,0.00010491551802260801,1763260464.134307,0.8718748688697815,325248,-0.025208916515111923,0.01706734672188759,403.8585548400879,0.19621482491493225,0.0
500.0,,500.0,3969,,,,1763260464.8756025,,325874,,,404.5998504161835,,
,0.0029838448390364647,,3981,824.0,0.0008747261017560959,0.00010384024790255353,1763260466.5448697,0.9941762089729309,327040,-0.01327463611960411,0.008975539356470108,406.26911759376526,0.17827208340168,0.0
,0.00042270636186003685,,3983,824.0,0.005741161294281483,0.00010368663788540289,1763260466.8455958,-2.9002020359039307,327296,-0.0022505298256874084,0.0073342593386769295,406.5698437690735,0.12345246225595474,0.046875
,0.0031393354292958975,,3997,824.0,0.02825303189456463,0.00010284178279107437,1763260468.8110514,-0.23785877227783203,328704,-0.04723686724901199,0.03292703256011009,408.53529930114746,0.1374724805355072,0.115234375
,0.004418359603732824,,4020,823.0,0.00028514862060546875,0.0001014592926367186,1763260471.993495,0.9551336765289307,331008,-0.00411040335893631,0.0072046928107738495,411.7177429199219,0.170449897646904,0.0
,0.024487506598234177,,4059,822.0,0.00025013554841279984,9.907834464684129e-05,1763260477.3395758,-0.018220067024230957,334976,0.0028463825583457947,-0.004017357714474201,417.0638236999512,0.15068641304969788,0.0
500.0,,500.0,4087,,,,1763260480.0322177,,337874,,,419.75646567344666,,
,0.0010610520839691162,,4091,824.0,6.867013871669769e-05,9.708141442388296e-05,1763260480.4850874,-1.7321078777313232,338304,0.006345190107822418,-0.002867192029953003,420.20933532714844,0.12261751294136047,0.0
,0.0007884984370321035,,4105,825.0,0.012268006801605225,9.623655932955444e-05,1763260481.7913427,0.16561603546142578,339712,-0.028954923152923584,0.004872076213359833,421.5155906677246,0.21552757918834686,0.033203125
,0.002201238414272666,,4109,825.0,0.0007890723645687103,9.600614430382848e-05,1763260482.1299324,0.8076521754264832,340096,0.020297884941101074,-0.016591139137744904,421.85418033599854,0.13685305416584015,0.0
,0.000997987692244351,,4115,825.0,0.009785907343029976,9.562211926095188e-05,1763260482.7274852,-0.2931586503982544,340736,-0.013599090278148651,0.014277031645178795,422.4517331123352,0.1799924671649933,0.048828125
,0.00779228238388896,,4119,825.0,0.0025312984362244606,9.539170423522592e-05,1763260483.064122,0.022859275341033936,341120,0.006756618618965149,-0.006791521795094013,422.7883698940277,0.19179511070251465,0.00390625
,0.0010658768005669117,,4150,827.0,0.005524485372006893,9.347157902084291e-05,1763260485.9864879,0.36903488636016846,344320,-0.017628222703933716,0.011273087002336979,425.7107357978821,0.19971635937690735,0.041015625
,0.0035165431909263134,,4168,828.0,0.0007686559110879898,9.239631617674604e-05,1763260487.629173,-2.9129741191864014,346112,-0.002310819923877716,0.004447333514690399,427.3534209728241,0.24319599568843842,0.0
,0.0017288824310526252,,4184,829.0,0.014753946103155613,9.139785106526688e-05,1763260489.1156783,-1.3835546970367432,347776,0.010815806686878204,-0.01694307290017605,428.83992624282837,0.18601562082767487,0.07421875
,0.0008156561525538564,,4194,830.0,0.0009444188326597214,9.078341099666432e-05,1763260490.0525615,0.6286088228225708,348800,0.009169526398181915,-0.006053386256098747,429.77680945396423,0.14385022222995758,0.0
,0.0011396559420973063,,4199,830.0,0.000634525902569294,9.047619096236303e-05,1763260490.4986422,-0.8184319734573364,349312,-0.005602365359663963,0.008822408504784107,430.2228901386261,0.2132813036441803,0.0
,0.0008814319153316319,,4224,832.0,0.0066306572407484055,8.894009079085663e-05,1763260492.8842263,0.5089226365089417,351872,-0.03186760097742081,0.01876242458820343,432.60847425460815,0.30536413192749023,0.021484375
500.0,,500.0,4229,,,,1763260493.2601807,,352374,,,432.9844286441803,,
,0.0007725441246293485,,4243,833.0,0.0013073030859231949,8.778801566222683e-05,1763260494.6617937,0.7598558664321899,353792,-0.003366440534591675,0.0011272523552179337,434.38604164123535,0.20844478905200958,0.0
,0.003135144477710128,,4246,833.0,0.003989079035818577,8.763440564507619e-05,1763260494.8866456,0.9661153554916382,354048,0.006215963512659073,-0.007395218126475811,434.6108934879303,0.15379585325717926,0.01953125
,0.0010210975306108594,,4252,833.0,0.006886495277285576,8.725038060219958e-05,1763260495.4748662,0.810218334197998,354688,-0.011949632316827774,-0.00808144360780716,435.1991140842438,0.21975409984588623,0.033203125
500.0,,500.0,4254,,,,1763260495.6078649,,354874,,,435.33211278915405,,
,0.0009594173752702773,,4273,834.0,0.03817152976989746,8.594470273237675e-05,1763260497.4993453,0.4945542812347412,356864,-0.06463268399238586,0.13517877459526062,437.22359323501587,0.24803109467029572,0.08984375
,0.008753042668104172,,4276,835.0,0.00031312648206949234,8.579109271522611e-05,1763260497.7246304,0.9030444025993347,357120,-0.003531021997332573,0.004730149172246456,437.44887828826904,0.16911686956882477,0.0
,0.001105328556150198,,4277,835.0,0.01823407970368862,8.57142877066508e-05,1763260497.8353019,0.789229154586792,357248,-0.02083795890212059,0.03799319639801979,437.5595498085022,0.13063441216945648,0.05859375
500.0,,500.0,4278,,,,1763260497.878053,,357374,,,437.6023008823395,,
,0.004917065612971783,,4290,835.0,0.0035158731043338776,8.494623762089759e-05,1763260498.990728,0.9745882749557495,358528,0.04698776826262474,-0.023751452565193176,438.7149758338928,0.134071484208107,0.0078125
,0.0008860203670337796,,4292,835.0,0.008443502709269524,8.479262760374695e-05,1763260499.2477927,0.5008568167686462,358784,-0.01295962929725647,0.020839154720306396,438.97204065322876,0.2374977469444275,0.03515625
,133.77053833007812,,4314,837.0,0.0060455072671175,8.34869424579665e-05,1763260501.2462673,0.044134557247161865,360960,0.0064176227897405624,0.04306613653898239,440.97051525115967,0.20802149176597595,0.033203125
500.0,,500.0,4318,,,,1763260501.601557,,361374,,,441.32580494880676,,
,0.0005594846443273127,,4346,838.0,0.00016755517572164536,8.149001223500818e-05,1763260504.3650074,0.7795351147651672,364288,0.0073142386972904205,-0.004069938324391842,444.0892553329468,0.16170841455459595,0.0
,0.0006715268827974796,,4366,839.0,0.014930950477719307,8.026113937376067e-05,1763260506.2074893,0.7517434358596802,366336,-0.01256491243839264,0.02518720179796219,445.93173718452454,0.22030264139175415,0.0703125
500.0,,500.0,4372,,,,1763260506.6984637,,366874,,,446.42271161079407,,
500.0,,500.0,4377,,,,1763260507.1419008,,367374,,,446.86614871025085,,
,0.00986387673765421,,4378,840.0,0.000368521548807621,7.956989429658279e-05,1763260507.2494357,-0.017891287803649902,367488,-0.003103479743003845,-0.001214304007589817,446.97368359565735,0.14408035576343536,0.0
,0.015374620445072651,,4387,841.0,0.0053885020315647125,7.903225923655555e-05,1763260508.0707617,-0.0005054473876953125,368384,-0.0008606798946857452,0.0010296665132045746,447.7950096130371,0.12384581565856934,0.0703125
500.0,,500.0,4396,,,,1763260508.9222634,,369374,,,448.64651131629944,,
,0.00042989326175302267,,4415,841.0,0.008775699883699417,7.726574403932318e-05,1763260511.3795068,-1.71470046043396,371328,-0.03158125281333923,0.010006360709667206,451.10375475883484,0.23190678656101227,0.060546875
,0.00784385111182928,,4456,842.0,0.007789230905473232,7.480799104087055e-05,1763260515.9052682,0.00611644983291626,375424,-0.02382645010948181,0.02995513565838337,455.62951612472534,0.22110551595687866,0.064453125
500.0,,500.0,4470,,,,1763260517.6805663,,376874,,,457.40481424331665,,
,0.0007706895121373236,,4478,842.0,0.0006724391132593155,7.342550088651478e-05,1763260518.4898798,0.8422908186912537,377728,0.015032865107059479,-0.007144801318645477,458.21412777900696,0.11031120270490646,0.001953125
500.0,,500.0,4480,,,,1763260518.6088383,,377874,,,458.3330862522125,,
,0.0007546949200332165,,4492,843.0,0.003530416637659073,7.258064579218626e-05,1763260519.7580688,0.7988322377204895,379136,-0.02900741621851921,0.015033839270472527,459.4823167324066,0.23476359248161316,0.037109375
,0.0007551548769697547,,4498,843.0,0.0028477124869823456,7.219662074930966e-05,1763260520.349498,0.7687015533447266,379776,0.015496686100959778,-0.019636161625385284,460.07374596595764,0.2116720974445343,0.0234375
,139.51625061035156,,4520,844.0,0.00015911366790533066,7.089093560352921e-05,1763260522.3180592,-0.006803750991821289,381952,-0.0005181767046451569,-0.0036707865074276924,462.042307138443,0.1752706617116928,0.0
,0.0010306445183232427,,4522,844.0,0.000619436614215374,7.073732558637857e-05,1763260522.5748131,0.12829571962356567,382208,-0.0006999224424362183,-0.0024707866832613945,462.2990610599518,0.16511274874210358,0.0
500.0,,500.0,4524,,,,1763260522.7035384,,382374,,,462.42778635025024,,
,1.1347883939743042,,4525,844.0,0.019708674401044846,7.058371556922793e-05,1763260522.8024824,-0.009671568870544434,382464,-0.003612133674323559,-0.04174191877245903,462.526730298996,0.21612590551376343,0.005859375
,0.0016127766575664282,,4527,844.0,0.011911704204976559,7.04301055520773e-05,1763260523.0237563,0.15394598245620728,382720,-0.02340540662407875,0.017171524465084076,462.74800419807434,0.1099923625588417,0.0703125
,0.006030025891959667,,4531,845.0,0.013878247700631618,7.019969052635133e-05,1763260523.3605852,-1.512958288192749,383104,-0.019837548956274986,0.005663520656526089,463.0848331451416,0.23702341318130493,0.046875
,0.0011455463245511055,,4533,845.0,0.008090156130492687,7.004608050920069e-05,1763260523.6186223,0.49371838569641113,383360,0.0074330829083919525,-0.009287209250032902,463.3428702354431,0.15791456401348114,0.08984375
500.0,,500.0,4534,,,,1763260523.6252193,,383374,,,463.34946727752686,,
,0.00409059738740325,,4555,846.0,0.011033423244953156,6.874040263937786e-05,1763260525.594301,0.6343675851821899,385536,0.004653323441743851,-0.005570642650127411,465.3185489177704,0.18704929947853088,0.0390625
,0.0007202131673693657,,4562,846.0,0.009933287277817726,6.827957258792594e-05,1763260526.267488,-1.8596625328063965,386304,-0.04190625995397568,0.03768736869096756,465.9917359352112,0.2598808705806732,0.03515625
,0.0004776459827553481,,4576,847.0,0.0032943403348326683,6.743471749359742e-05,1763260527.533389,0.6245242953300476,387712,0.031804971396923065,-0.022048015147447586,467.2576370239258,0.13612233102321625,0.01953125
,0.9763157963752747,,4613,849.0,0.0017453394830226898,6.520737224491313e-05,1763260530.9338748,0.05899077653884888,391424,0.0022694524377584457,0.02099587395787239,470.65812277793884,0.14055559039115906,0.009765625
,0.00129883352201432,,4626,850.0,0.0031638815999031067,6.436251715058461e-05,1763260532.206181,-0.08810162544250488,392832,-0.008648902177810669,-0.0014797821640968323,471.930428981781,0.16214145720005035,0.0078125
,0.00045657603186555207,,4635,850.0,0.0006245747208595276,6.382488209055737e-05,1763260533.024833,0.7273761630058289,393728,-0.008280834183096886,0.006779802963137627,472.74908089637756,0.2104146033525467,0.0
,0.0010361160384491086,,4641,850.0,0.008872145786881447,6.344085704768077e-05,1763260533.5851965,0.3798406720161438,394368,-0.04191737622022629,0.04726168513298035,473.30944442749023,0.21284106373786926,0.07421875
,0.0026635420508682728,,4644,850.0,0.0021352916955947876,6.328724703053012e-05,1763260533.812461,0.7382868528366089,394624,0.00023387372493743896,-0.00329546257853508,473.5367088317871,0.3006163537502289,0.0
500.0,,500.0,4661,,,,1763260535.3794985,,396374,,,475.10374641418457,,
,0.0009956452995538712,,4675,852.0,0.00510669220238924,6.136712909210473e-05,1763260536.7346687,-0.13483178615570068,397824,0.003726135939359665,-0.02356833964586258,476.45891666412354,0.17827916145324707,0.046875
500.0,,500.0,4691,,,,1763260538.1620739,,399374,,,477.8863217830658,,
,0.0016982839442789555,,4709,854.0,0.00939474068582058,5.9293393860571086e-05,1763260539.8709295,0.5492944121360779,401280,-0.025190984830260277,0.0375734306871891,479.5951774120331,0.16920506954193115,0.041015625
,0.0016714307712391019,,4713,854.0,0.0006853966042399406,5.9062978834845126e-05,1763260540.242155,0.8876240253448486,401664,-0.011424563825130463,0.007130485959351063,479.9664030075073,0.17708277702331543,0.0
,0.0010789323132485151,,4738,855.0,8.381903171539307e-09,5.752688230131753e-05,1763260542.5596697,0.8902106285095215,404224,-3.7826597690582275e-05,4.016328603029251e-05,482.28391766548157,0.16179098188877106,0.0
,0.0011189702199772,,4739,855.0,1.0710209608078003e-07,5.745007729274221e-05,1763260542.6711614,0.3996361494064331,404352,-7.8544020652771e-05,8.283648639917374e-05,482.39540934562683,0.21772176027297974,0.0
,0.015867460519075394,,4741,855.0,4.2416155338287354e-05,5.737327228416689e-05,1763260542.7858334,0.023726165294647217,404480,-0.0016643032431602478,0.0008642524480819702,482.51008129119873,0.13918913900852203,0.0
,0.0013761783484369516,,4743,855.0,0.0073971813544631,5.721966226701625e-05,1763260543.0080235,0.6506428718566895,404736,-0.04626429080963135,0.060752157121896744,482.7322714328766,0.2541631758213043,0.021484375
,0.0016651860205456614,,4772,857.0,0.013171845115721226,5.545315070776269e-05,1763260545.755619,0.15904080867767334,407680,-0.0512133352458477,0.06997111439704895,485.47986698150635,0.20544953644275665,0.046875
,0.005758064333349466,,4786,857.0,0.0001627141609787941,5.4608295613434166e-05,1763260547.0332406,0.9415062665939331,409088,-0.005558760836720467,0.003115247003734112,486.757488489151,0.19285887479782104,0.001953125
,0.000883423606865108,,4787,857.0,0.0011317357420921326,5.4531490604858845e-05,1763260547.1451528,-0.05405271053314209,409216,0.015093280002474785,-0.008018992841243744,486.8694007396698,0.16104261577129364,0.005859375
,0.0012053940445184708,,4788,857.0,0.0009788395836949348,5.4454685596283525e-05,1763260547.2560778,0.46233081817626953,409344,0.02048376202583313,-0.008906676433980465,486.98032569885254,0.09955067932605743,0.00390625
,0.006353320553898811,,4796,858.0,0.011073681525886059,5.3993855544831604e-05,1763260547.969928,0.7172080278396606,410112,-0.039146021008491516,0.028138037770986557,487.6941759586334,0.2704697549343109,0.052734375
500.0,,500.0,4799,,,,1763260548.1985137,,410374,,,487.9227616786957,,
,0.0010731327347457409,,4806,858.0,0.014423314481973648,5.337941547622904e-05,1763260548.9073758,0.9261232018470764,411136,-0.03574817255139351,0.03372841328382492,488.6316237449646,0.3038870096206665,0.107421875
,12.107315063476562,,4809,858.0,0.004157821647822857,5.32258054590784e-05,1763260549.131808,0.013806700706481934,411392,-0.03428482636809349,0.007294009439647198,488.8560559749603,0.15635114908218384,0.056640625
500.0,,500.0,4813,,,,1763260549.5057995,,411874,,,489.2300474643707,,
,0.0014222647296264768,,4851,860.0,0.0009694397449493408,5.061443880549632e-05,1763260553.1033978,0.7063801288604736,415744,-0.007436968386173248,0.0026829689741134644,492.827645778656,0.1495894491672516,0.0
,0.0066129546612501144,,4874,861.0,0.002043832093477249,4.923195228911936e-05,1763260555.2035582,0.9484010338783264,418048,-0.024122104048728943,0.014364123344421387,494.9278061389923,0.13152794539928436,0.001953125
,0.005987430922687054,,4878,861.0,0.00019335467368364334,4.90015372633934e-05,1763260555.5417004,0.021889030933380127,418432,-0.004995826166123152,0.0050003742799162865,495.26594829559326,0.20067545771598816,0.0
500.0,,500.0,4882,,,,1763260555.9347527,,418874,,,495.6590006351471,,
,0.0007401673356071115,,4920,863.0,0.005963832139968872,4.639017060981132e-05,1763260559.5045977,-0.6039389371871948,422784,0.02787589281797409,0.0026340242475271225,499.2288455963135,0.1946033090353012,0.03515625
,139.4217071533203,,4932,864.0,0.0025861021131277084,4.569892553263344e-05,1763260560.5565474,0.002277672290802002,423936,0.0020060446113348007,0.014084350317716599,500.28079533576965,0.14899222552776337,0.005859375
,0.0034725230652838945,,4933,864.0,0.000263165682554245,4.562212052405812e-05,1763260560.6679654,0.7821516394615173,424064,-0.003298059105873108,0.0011691134423017502,500.392213344574,0.19054096937179565,0.0
,0.0012370138429105282,,4939,864.0,0.009667711332440376,4.523809548118152e-05,1763260561.270223,0.6098810434341431,424704,-0.01914452761411667,0.009313220158219337,500.99447083473206,0.18689671158790588,0.0546875
500.0,,500.0,4946,,,,1763260561.8464096,,425374,,,501.57065749168396,,
,0.005712892860174179,,4953,865.0,0.002641577273607254,4.4393240386852995e-05,1763260562.5465941,0.6213321089744568,426112,-0.006083197891712189,-0.007503191940486431,502.2708420753479,0.11856341361999512,0.0234375
,0.003650653176009655,,4958,865.0,0.0008586784824728966,4.4086020352551714e-05,1763260562.9942772,0.9697046279907227,426624,-0.00583992525935173,0.0038939928635954857,502.7185251712799,0.21787559986114502,0.0
,0.0008376189507544041,,4963,865.0,6.162561476230621e-05,4.377880031825043e-05,1763260563.4787548,0.9005597233772278,427136,-0.0031433701515197754,0.0009839311242103577,503.2030026912689,0.14745095372200012,0.0
,13.149906158447266,,4971,866.0,0.000859363004565239,4.331797390477732e-05,1763260564.1555617,0.015474081039428711,427904,-0.011426731944084167,-0.002903880551457405,503.8798096179962,0.12616156041622162,0.015625
,0.0032589926850050688,,4972,866.0,0.006459255702793598,4.3241168896202e-05,1763260564.3082092,0.9885218739509583,428032,0.0010539963841438293,0.007008956745266914,504.032457113266,0.17820613086223602,0.0234375
,0.0006520816823467612,,4978,866.0,0.0005643870681524277,4.28571438533254e-05,1763260564.8705795,0.7286543846130371,428672,0.001966334879398346,-0.0030576884746551514,504.59482741355896,0.1901531219482422,0.0
,12.048837661743164,,4981,866.0,0.002822388894855976,4.2703533836174756e-05,1763260565.0979578,0.02501016855239868,428928,-0.036361657083034515,-0.007460669614374638,504.82220578193665,0.18900099396705627,0.00390625
,0.0012279378715902567,,4989,866.0,0.0016793105751276016,4.2165898776147515e-05,1763260565.9192126,0.43067026138305664,429824,-0.01848895475268364,0.005050651729106903,505.64346051216125,0.21024861931800842,0.001953125
,0.0016423293855041265,,4994,866.0,0.001924443058669567,4.1858678741846234e-05,1763260566.4066625,0.4613248109817505,430336,0.0047307368367910385,-0.000820535235106945,506.1309103965759,0.19103281199932098,0.0
,0.0010778645519167185,,5008,867.0,0.0010777898132801056,4.101382364751771e-05,1763260567.6904454,0.6741524338722229,431744,-0.015164732933044434,0.0016239136457443237,507.4146933555603,0.20138780772686005,0.0
,0.001429036958143115,,5013,867.0,0.001709996722638607,4.070660361321643e-05,1763260568.1423166,0.5830389261245728,432256,-0.015437893569469452,0.007677637971937656,507.8665645122528,0.21157945692539215,0.00390625
,12.061707496643066,,5015,867.0,0.00020502880215644836,4.062979860464111e-05,1763260568.2563097,-0.00015592575073242188,432384,-0.0011928174644708633,-0.0064647626131772995,507.98055768013,0.16237592697143555,0.0
500.0,,500.0,5039,,,,1763260570.5168502,,434874,,,510.2410981655121,,
,0.0007804626948200166,,5071,870.0,0.0029078712686896324,3.717358049470931e-05,1763260573.4883947,0.4916587471961975,438144,-0.005544625222682953,0.005439897067844868,513.2126426696777,0.21244598925113678,0.0078125
500.0,,500.0,5117,,,,1763260577.7249653,,442874,,,517.4492132663727,,
500.0,,500.0,5122,,,,1763260578.2073128,,443374,,,517.931560754776,,
500.0,,500.0,5127,,,,1763260578.6533818,,443874,,,518.3776297569275,,
,1.0604102611541748,,5128,872.0,0.00043965689837932587,3.371735874679871e-05,1763260578.732201,-0.0007698535919189453,443904,-0.0001634005457162857,-0.0004507414996623993,518.4564490318298,0.12417708337306976,0.0
,0.002359510865062475,,5140,873.0,0.004379946738481522,3.2949308661045507e-05,1763260579.920956,0.6154217720031738,445184,-0.005646854639053345,0.004657110199332237,519.6452038288116,0.11979266256093979,0.029296875
,0.0013324078172445297,,5146,873.0,0.00011450983583927155,3.2565283618168905e-05,1763260580.4848793,0.5997704863548279,445824,0.002115875482559204,-0.0034557897597551346,520.2091271877289,0.28649017214775085,0.0
,0.003279832424595952,,5150,873.0,0.0036125890910625458,3.2334868592442945e-05,1763260580.8221927,-0.11020612716674805,446208,0.004864256829023361,-0.004317017272114754,520.5464406013489,0.11741518974304199,0.029296875
,0.0021515339612960815,,5151,873.0,0.0020735571160912514,3.2258063583867624e-05,1763260580.9687612,-0.0021687746047973633,446336,-0.010400548577308655,0.00261897686868906,520.6930091381073,0.15103580057621002,0.009765625
,140.91908264160156,,5163,874.0,5.451589822769165e-05,3.156681850668974e-05,1763260582.0181577,0.014139115810394287,447488,-0.00018865056335926056,-0.0009281188249588013,521.7424056529999,0.1417507380247116,0.0
,0.0015870113857090473,,5165,874.0,0.002941354177892208,3.141321212751791e-05,1763260582.2411966,0.6658103466033936,447744,0.004948252812027931,0.0003318535163998604,521.9654445648193,0.18828676640987396,0.00390625
500.0,,500.0,5196,,,,1763260585.0232766,,450874,,,524.7475244998932,,
,0.09713006764650345,,5197,875.0,9.959563612937927e-06,2.9493086913134903e-05,1763260585.151841,-0.00812685489654541,450944,0.001418987289071083,0.0006514638662338257,524.8760888576508,0.10709773004055023,0.0
,0.0010914907325059175,,5238,877.0,6.183050572872162e-05,2.6958525268128142e-05,1763260588.9862318,0.7284247875213623,455168,-0.0012801401317119598,-0.0004393458366394043,528.7104797363281,0.18412789702415466,0.0
,0.0019153435714542866,,5239,877.0,0.000934358686208725,2.688172025955282e-05,1763260589.0983157,-0.9060312509536743,455296,-0.012439325451850891,0.004422733560204506,528.8225636482239,0.18716278672218323,0.0
,0.001466873800382018,,5244,877.0,0.0018452350050210953,2.657450022525154e-05,1763260589.581987,0.26477038860321045,455808,-0.004495300352573395,-0.00369364395737648,529.3062348365784,0.20379483699798584,0.0
,0.0049920049495995045,,5251,877.0,0.0009050564840435982,2.6190477001364343e-05,1763260590.1457584,0.028783082962036133,456448,-0.0003526359796524048,-0.0007294872775673866,529.8700063228607,0.23366837203502655,0.0
500.0,,500.0,5255,,,,1763260590.5318973,,456874,,,530.2561452388763,,
,0.0021303293760865927,,5258,877.0,0.0009890301153063774,2.572964694991242e-05,1763260590.8500984,-0.7355318069458008,457216,0.012233778834342957,-0.011121916584670544,530.5743463039398,0.1745542585849762,0.0
,0.0052810898050665855,,5267,878.0,0.0022712349891662598,2.519201188988518e-05,1763260591.6669588,0.5731239318847656,458112,-0.012238508090376854,0.006342420354485512,531.391206741333,0.1704593151807785,0.001953125
,0.002887583104893565,,5281,878.0,0.0003359336405992508,2.434715861454606e-05,1763260592.9409614,0.14598041772842407,459520,0.0025493744760751724,-0.000960618257522583,532.6652092933655,0.1670251488685608,0.0
,0.011256111785769463,,5300,879.0,0.0005865190178155899,2.319508530490566e-05,1763260594.6989465,0.023526012897491455,461440,-0.00106734037399292,0.0034192390739917755,534.4231944084167,0.08535636961460114,0.0
,0.0017965493025258183,,5322,880.0,2.303626388311386e-05,2.1812595150549896e-05,1763260596.885869,0.27821874618530273,463744,-0.002234935760498047,0.0018645813688635826,536.6101169586182,0.2417925000190735,0.0
500.0,,500.0,5328,,,,1763260597.3758929,,464374,,,537.1001408100128,,
,0.0030788397416472435,,5360,881.0,0.0006181709468364716,1.9508448531269096e-05,1763260600.3807802,0.7835342884063721,467584,-0.00031050294637680054,-0.0008908417075872421,540.1050281524658,0.14293737709522247,0.0
,0.0021995524875819683,,5362,881.0,0.00023830309510231018,1.9354838514118455e-05,1763260600.6053207,0.14502114057540894,467840,-0.007155397906899452,0.005508018657565117,540.3295686244965,0.10304917395114899,0.0
,0.0034211957827210426,,5389,882.0,1.751817762851715e-06,1.7741935153026134e-05,1763260603.0566208,-0.12951135635375977,470528,0.00016169622540473938,-9.322445839643478e-05,542.780868768692,0.2391357570886612,0.0
,0.0020004340913146734,,5430,884.0,3.18232923746109e-06,1.5207373508019373e-05,1763260606.8488653,0.170559823513031,474752,-0.0001902841031551361,3.375951200723648e-05,546.5731132030487,0.1854502558708191,0.0
,0.002104720566421747,,5440,884.0,9.228847920894623e-05,1.4592934348911513e-05,1763260607.789028,0.8369222283363342,475776,0.0020307637751102448,-0.0015358161181211472,547.5132758617401,0.2149887979030609,0.0
500.0,,500.0,5441,,,,1763260607.82324,,475874,,,547.5474879741669,,
,0.004464616067707539,,5442,884.0,3.013480454683304e-05,1.4516129340336192e-05,1763260607.9022882,0.0027309656143188477,475904,-0.0031226426362991333,0.0022839223966002464,547.6265361309052,0.16404739022254944,0.0
,0.003186483634635806,,5443,884.0,0.00011826120316982269,1.4439324331760872e-05,1763260608.0169563,0.17400801181793213,476032,-0.0019171684980392456,0.0018047727644443512,547.7412042617798,0.20842893421649933,0.0
,0.003239934565499425,,5453,885.0,7.644668221473694e-05,1.3824885172653012e-05,1763260608.9490051,0.9795359373092651,477056,0.0003046579658985138,-0.0018737055361270905,548.6732530593872,0.2364719659090042,0.0
,0.0020587113685905933,,5454,885.0,8.296221494674683e-06,1.3748080164077692e-05,1763260609.059523,0.830956220626831,477184,-0.0014942046254873276,0.0009408276528120041,548.7837710380554,0.22364595532417297,0.0
,0.0031610489822924137,,5470,885.0,0.0014951648190617561,1.274961596209323e-05,1763260610.5879464,-0.13547396659851074,478848,-0.013720884919166565,0.007234296761453152,550.3121943473816,0.18860168755054474,0.0
,0.0025357084814459085,,5494,886.0,0.0002478472888469696,1.129032261815155e-05,1763260612.7825186,0.7506664991378784,481280,-0.0018168352544307709,0.002227453514933586,552.5067665576935,0.15988858044147491,0.0
,0.002660514786839485,,5509,887.0,6.547104567289352e-05,1.0368663424742408e-05,1763260614.1663904,0.11615949869155884,482816,0.00037606246769428253,-0.0003096824511885643,553.8906383514404,0.17984049022197723,0.0
,0.0014656357234343886,,5518,887.0,0.0002493225038051605,9.831029274209868e-06,1763260614.9880033,0.6035696268081665,483712,-0.0024182498455047607,0.0017609745264053345,554.7122511863708,0.21144068241119385,0.0
,0.0025100104976445436,,5528,888.0,0.000273791141808033,9.216590115102008e-06,1763260615.9200528,0.6349549889564514,484736,-0.002441655844449997,0.001283249817788601,555.644300699234,0.251380056142807,0.0
,0.0022307184990495443,,5529,888.0,8.547678589820862e-06,9.139785106526688e-06,1763260616.0328336,-0.0051811933517456055,484864,-0.0006166538223624229,0.0005083419382572174,555.7570815086365,0.24461084604263306,0.0
,0.09418978542089462,,5531,888.0,9.611248970031738e-07,9.062980097951367e-06,1763260616.1465132,-0.008562088012695312,484992,0.000308280810713768,-0.00012257881462574005,555.8707611560822,0.2509814500808716,0.0
,0.0025807064957916737,,5558,889.0,0.00013955868780612946,7.373271728283726e-06,1763260618.7251244,-1.4124629497528076,487808,-0.0036687515676021576,0.0035340338945388794,558.4493722915649,0.25418272614479065,0.0
,0.0031780684366822243,,5561,889.0,0.00014436617493629456,7.219662165880436e-06,1763260618.9550967,0.2124614119529724,488064,-0.0035276636481285095,0.00238100066781044,558.6793446540833,0.2090480774641037,0.0
,0.004125559702515602,,5571,889.0,7.951632142066956e-06,6.605222552025225e-06,1763260619.8937223,0.9558328986167908,489088,0.0005326122045516968,-0.00015744566917419434,559.6179702281952,0.17965631186962128,0.0
,0.0028619247023016214,,5582,889.0,0.00016446132212877274,5.913978384342045e-06,1763260620.9436622,0.22985714673995972,490240,-0.00401856005191803,0.002522970549762249,560.6679100990295,0.16234615445137024,0.0
,0.0023448229767382145,,5587,890.0,6.576348096132278e-05,5.6067588047881145e-06,1763260621.393828,-0.1434776782989502,490752,0.00235651433467865,-0.002249029465019703,561.1180758476257,0.27286359667778015,0.0
,0.002420754637569189,,5591,890.0,5.048699676990509e-06,5.376344233809505e-06,1763260621.7696035,-0.5442111492156982,491136,0.00010105594992637634,-0.0003666328266263008,561.4938514232635,0.24544093012809753,0.0
