losses/approx_kl,charts/learning_rate,_runtime,losses/clipfrac,losses/explained_variance,losses/value_loss,charts/episodic_length,charts/SPS,_step,_timestamp,losses/entropy,charts/episodic_return,global_step,losses/policy_loss,losses/old_approx_kl
0.0011329706758260727,9.923194738803431e-05,451.4814474582672,0.0,0.9723667502403259,0.0016263413708657026,,757.0,5453,1763260511.7123935,0.2065327912569046,,334720,-0.007116585969924927,-0.003765951842069626
0.00023624766618013382,9.815668454393744e-05,453.1501886844635,0.0,0.784063994884491,0.00013537115592043847,,758.0,5470,1763260513.3811347,0.1538206785917282,,336512,-0.003816932439804077,0.0020473888143897057
0.0009282343089580536,9.669738938100636e-05,456.17096424102783,0.0,0.8239328265190125,0.00012885118485428393,,758.0,5494,1763260516.4019103,0.18415574729442596,,338944,-0.005490407347679138,0.004458287730813026
0.00022578146308660507,9.577572927810252e-05,457.9328308105469,0.0,0.7303473949432373,0.000166680445545353,,759.0,5509,1763260518.1637769,0.13977481424808502,,340480,-0.003072507679462433,0.0035452907904982567
0.010440240614116192,9.523809421807528e-05,458.74363255500793,0.044921875,0.5672935247421265,0.00048213842092081904,,760.0,5518,1763260518.9745786,0.26596757769584656,,341376,-0.018800023943185806,0.02150249481201172
0.0068684956058859825,9.462365414947271e-05,459.6743040084839,0.009765625,0.8289615511894226,0.000975934264715761,,760.0,5528,1763260519.90525,0.2428741753101349,,342400,-0.027656670659780502,0.01325684692710638
0.0033720582723617554,9.447004413232207e-05,459.8984649181366,0.009765625,0.02184385061264038,0.01363159716129303,,760.0,5531,1763260520.129411,0.1939568966627121,,342656,-0.027133533731102943,0.030232232064008713
0.0031283842399716377,9.2626731202472e-05,462.68736386299133,0.015625,0.9818260073661804,0.0010330334771424532,,762.0,5561,1763260522.91831,0.2054058164358139,,345728,-0.03558596968650818,0.02399228885769844
0.0011502662673592567,9.132104605669156e-05,464.6864264011383,0.0,-3.4211225509643555,0.00044444011291489005,,764.0,5582,1763260524.9173725,0.3542971909046173,,347904,0.001789439469575882,0.004978246055543423
0.0006842436268925667,9.101382602239028e-05,465.1313533782959,0.0,0.6898307204246521,0.0005293295835144818,,764.0,5587,1763260525.3622994,0.19248127937316895,,348416,0.0002884678542613983,-0.0022879065945744514
0.0002231001853942871,9.078341099666432e-05,465.5035605430603,0.0,0.4675244688987732,0.0012966576032340527,,765.0,5591,1763260525.7345066,0.2648083567619324,,348800,-0.0039721205830574036,0.0027220919728279114
0.0007338980212807655,9.024577593663707e-05,466.2881848812103,0.0,0.01767498254776001,144.0030059814453,,765.0,5600,1763260526.519131,0.2534857392311096,,349696,-0.0007298942655324936,-0.0030407430604100227
,,468.86780405044556,,,,500.0,,5627,1763260529.09875,,500.0,352592,,
,,470.2221248149872,,,,500.0,,5642,1763260530.4530709,,500.0,354092,,
,,471.1371076107025,,,,500.0,,5652,1763260531.3680537,,500.0,355092,,
0.005039059557020664,8.556067768950015e-05,473.3082070350647,0.013671875,0.04936295747756958,0.0009197061881422997,,770.0,5675,1763260533.539153,0.1844157725572586,,357504,0.00306837260723114,0.006884896196424961
0.0003735926002264023,8.463901758659631e-05,474.71456003189087,0.0,-0.07807111740112305,0.0003767971065826714,,771.0,5690,1763260534.945506,0.15228533744812012,,359040,-0.011727554723620415,0.0057623255997896194
,,476.1468696594238,,,,500.0,,5706,1763260536.3778157,,500.0,360592,,
6.227754056453705e-05,8.041474939091131e-05,481.115149974823,0.0,-1.7421507835388184,0.000839203828945756,,776.0,5759,1763260541.346096,0.2726588547229767,,366080,-0.002077002078294754,0.00109904445707798
0.0020384397357702255,7.956989429658279e-05,482.367879152298,0.0,0.7893163561820984,0.003298028139397502,,777.0,5772,1763260542.5988252,0.20980416238307953,,367488,-0.016822222620248795,0.0060704555362463
,,484.23803448677063,,,,500.0,,5793,1763260544.4689806,,500.0,369592,,
,,484.67744636535645,,,,500.0,,5798,1763260544.9083924,,500.0,370092,,
0.0008702073246240616,7.788018410792574e-05,484.8841218948364,0.0,0.8371742367744446,0.0023339835461229086,,779.0,5800,1763260545.115068,0.1519419401884079,,370304,-0.00862036645412445,0.0033934805542230606
0.00018345750868320465,7.703532901359722e-05,486.14065742492676,0.0,-0.009151577949523926,155.6908721923828,,779.0,5814,1763260546.3716035,0.1328674703836441,,371712,-0.0002324674278497696,0.00579489953815937
4.917383193969727e-07,7.688171899644658e-05,486.3929431438446,0.0,-2.229090452194214,0.0009495735284872353,,780.0,5816,1763260546.6238892,0.19590307772159576,,371968,-0.00010540522634983063,2.5739893317222595e-05
,,486.43547463417053,,,,500.0,,5817,1763260546.6664207,,500.0,372092,,
0.00025960616767406464,7.572964386781678e-05,488.1028938293457,0.0,-3.2503814697265625,0.0009794154902920127,,781.0,5835,1763260548.33384,0.2246236950159073,,373888,0.0002094656229019165,-0.0006870552897453308
0.0028906315565109253,7.396313594654202e-05,490.77826976776123,0.001953125,0.47277480363845825,0.00255473330616951,,783.0,5864,1763260551.0092158,0.2532203495502472,,376832,-0.017013274133205414,0.004676675423979759
,,492.30310702323914,,,,500.0,,5881,1763260552.534053,,500.0,378592,,
0.000314922071993351,7.19662057235837e-05,493.79872250556946,0.0,0.01782017946243286,0.017600055783987045,,785.0,5897,1763260554.0296686,0.21055179834365845,,380160,0.0006365478038787842,-0.0018787747249007225
0.0014742054045200348,7.165898568928242e-05,494.24465823173523,0.0,-0.001091599464416504,12.317071914672852,,785.0,5902,1763260554.4756043,0.19676920771598816,,380672,0.0010158717632293701,0.006859147921204567
4.556868225336075e-05,7.04301055520773e-05,496.10273838043213,0.0,0.7871294617652893,0.001924234675243497,,786.0,5921,1763260556.3336844,0.17602689564228058,,382720,-0.0010370714589953423,0.0005966471508145332
0.0011985395103693008,6.766513251932338e-05,500.25974559783936,0.0,0.6417324542999268,0.003907790407538414,,789.0,5966,1763260560.4906917,0.1885097473859787,,387328,-0.019387276843190193,0.014762163162231445
0.0003766622394323349,6.69738874421455e-05,501.29377126693726,0.0,0.07427388429641724,0.0015562416519969702,,790.0,5977,1763260561.5247173,0.216683492064476,,388480,-0.0019158534705638885,0.0005935002118349075
0.006902497261762619,6.612903234781697e-05,502.56711411476135,0.05078125,-0.5232951641082764,0.0014055758947506547,,790.0,5991,1763260562.7980602,0.22791656851768494,,389888,-0.008075965568423271,0.0004357956349849701
,,502.7067403793335,,,,500.0,,5993,1763260562.9376864,,500.0,390092,,
0.0013364190235733986,6.551459227921441e-05,503.4918143749237,0.001953125,0.6925899982452393,0.00141710985917598,,791.0,6001,1763260563.7227604,0.19657357037067413,,390912,-0.002341475337743759,-0.005162226967513561
0.0009247753769159317,6.474654219346121e-05,504.6361608505249,0.0,0.013713538646697998,0.10238827764987946,,792.0,6014,1763260564.867107,0.12556092441082,,392192,-0.009272448718547821,0.001448843628168106
0.003193700686097145,6.351766205625609e-05,506.4886803627014,0.017578125,0.9062151312828064,0.003041154006496072,,793.0,6034,1763260566.7196264,0.16445672512054443,,394240,0.020674798637628555,-0.020307939499616623
5.9437938034534454e-05,6.298003427218646e-05,507.30511021614075,0.0,0.03238344192504883,1.0029008388519287,,793.0,6043,1763260567.5360563,0.23109190165996552,,395136,-0.000504491850733757,-0.0037971334531903267
0.015309269540011883,6.27496192464605e-05,507.641405582428,0.072265625,0.8799813985824585,0.003161435015499592,,794.0,6046,1763260567.8723516,0.2687755525112152,,395520,-0.01291307806968689,0.007154776714742184
2.6188790798187256e-05,6.228878919500858e-05,508.346275806427,0.0,0.9886149764060974,0.0023289662785828114,,794.0,6054,1763260568.5772219,0.20424476265907288,,396288,0.00026385020464658737,-0.0006106346845626831
,,509.5028133392334,,,,500.0,,6067,1763260569.7337594,,500.0,397592,,
0.001245591789484024,6.136712909210473e-05,509.71646451950073,0.0,0.9926097393035889,0.0023690673988312483,,795.0,6069,1763260569.9474106,0.22387324273586273,,397824,-0.017736539244651794,0.011655513197183609
0.0019588619470596313,6.090629904065281e-05,510.417692899704,0.001953125,0.023260176181793213,132.26119995117188,500.0,795.0,6076,1763260570.648639,0.23246939480304718,500.0,398592,-0.0012216214090585709,0.0009690001606941223
,,510.7886698246002,,,,500.0,,6080,1763260571.019616,,500.0,399092,,
2.248864620923996e-05,6.021505396347493e-05,511.4527425765991,0.0,0.9860866665840149,0.0020540724508464336,,796.0,6087,1763260571.6836886,0.12215904146432877,,399744,-0.0026802122592926025,0.00127470213919878
0.009118830785155296,5.952380888629705e-05,512.4852495193481,0.037109375,0.9877156615257263,0.0008636563434265554,,797.0,6098,1763260572.7161956,0.10016237199306488,,400896,-0.031207922846078873,0.04120279848575592
,,515.2620351314545,,,,500.0,,6129,1763260575.4929812,,500.0,404092,,
0.002642887644469738,5.7066052249865606e-05,516.148336648941,0.001953125,0.9963096380233765,0.0019324712920933962,,799.0,6138,1763260576.3792827,0.2416621893644333,,404992,0.01679723709821701,-0.014476140029728413
0.006219194270670414,5.6528417189838365e-05,516.9638047218323,0.017578125,0.9887408018112183,0.0005692501435987651,,799.0,6147,1763260577.1947508,0.12424325942993164,,405888,0.0007689055055379868,0.002444653771817684
0.004086486995220184,5.330261046765372e-05,521.8135514259338,0.0078125,0.9982120394706726,0.0004153703339397907,,802.0,6200,1763260582.0444975,0.2973329424858093,,411264,-0.04756557196378708,0.005761230364441872
0.0035158246755599976,4.999999873689376e-05,526.7974560260773,0.005859375,0.995714008808136,0.0008414982003159821,,805.0,6253,1763260587.028402,0.22508645057678223,,416768,-0.0014559254050254822,0.0022790618240833282
0.00011861789971590042,4.7081412049010396e-05,531.202965259552,0.0,0.019001424312591553,0.004685681313276291,,808.0,6301,1763260591.4339113,0.1713203489780426,,421632,0.002004709094762802,7.309112697839737e-05
,,532.4801490306854,,,,500.0,,6315,1763260592.711095,,500.0,423092,,
7.231719791889191e-06,4.546851050690748e-05,533.6052489280701,0.0,0.9933456778526306,0.0010464967926964164,,809.0,6327,1763260593.836195,0.21961872279644012,,424320,0.0007423833012580872,-5.534011870622635e-05
0.0014349855482578278,4.301075387047604e-05,537.313554763794,0.0,0.8127220869064331,0.0007880107732489705,,811.0,6367,1763260597.5445008,0.22217288613319397,,428416,-0.008776413276791573,0.0032794103026390076
3.7066638469696045e-06,4.147465369896963e-05,539.6386198997498,0.0,0.8960229158401489,0.0006054461118765175,,813.0,6391,1763260599.869566,0.1970682144165039,,430976,0.0004547610878944397,-0.0006237216293811798
,,541.0296065807343,,,,500.0,,6407,1763260601.2605526,,500.0,432592,,
0.004972713999450207,3.9631337131140754e-05,542.3698198795319,0.009765625,0.9874815940856934,0.000975662493146956,,814.0,6421,1763260602.600766,0.2008943110704422,,434048,-0.024696040898561478,0.008785153739154339
0.0012402208521962166,3.947772711399011e-05,542.6232552528381,0.0,0.9480143189430237,0.0019347835332155228,,814.0,6424,1763260602.8542013,0.2211572527885437,,434304,-0.0070206113159656525,0.006296972744166851
1.5273690223693848e-07,3.917050707968883e-05,543.0681896209717,0.0,0.9804257750511169,0.001817310694605112,,815.0,6429,1763260603.2991357,0.29582786560058594,,434816,0.00010287389159202576,-0.00013092532753944397
0.00552402064204216,3.901689706253819e-05,543.2913088798523,0.0078125,0.9411064982414246,0.000670261331833899,,815.0,6431,1763260603.522255,0.3592452108860016,,435072,-0.0347197949886322,0.006621960550546646
1.621432602405548e-06,3.886328704538755e-05,543.51806640625,0.0,0.5482474565505981,0.0035453762393444777,,815.0,6434,1763260603.7490125,0.22466376423835754,,435328,0.0003132447600364685,-0.0002484237775206566
7.769092917442322e-06,3.763440690818243e-05,545.3715715408325,0.0,0.982097327709198,0.0009704360272735357,,816.0,6454,1763260605.6025176,0.1838001161813736,,437376,-0.0015775114297866821,0.000795416533946991
5.5555254220962524e-05,3.709677548613399e-05,546.184564113617,0.0,0.9271761775016785,0.0036281622014939785,,816.0,6463,1763260606.4155102,0.1952003389596939,,438272,2.8382986783981323e-05,0.0004830528050661087
,,546.4302403926849,,,,500.0,,6466,1763260606.6611865,,500.0,438592,,
0.007218812592327595,3.602150536607951e-05,547.811028957367,0.021484375,0.21208477020263672,0.0006830390775576234,,817.0,6480,1763260608.041975,0.26737329363822937,,440064,0.005081545561552048,-0.01586282067000866
,,551.3955955505371,,,,500.0,,6520,1763260611.6265416,,500.0,444092,,
0.00024303607642650604,3.325652869534679e-05,551.9688777923584,0.0,-0.015120863914489746,0.002885511377826333,,819.0,6526,1763260612.1998239,0.23549030721187592,,444672,-0.003052361309528351,0.002037080004811287
0.002566041424870491,3.2411673601018265e-05,553.2254455089569,0.009765625,0.6157890558242798,0.00032475811894983053,,820.0,6539,1763260613.4563916,0.17065709829330444,,446080,-0.02547445520758629,0.01211572252213955
,,554.518895149231,,,,500.0,,6553,1763260614.7498412,,500.0,447592,,
0.0001322031021118164,2.8187403586343862e-05,559.5747771263123,0.0,-0.0047637224197387695,0.009027760475873947,,823.0,6608,1763260619.8057232,0.21871839463710785,,453120,-0.00016077421605587006,0.0038703754544258118
0.0004094606265425682,2.7726575353881344e-05,560.2769229412079,0.0,0.9589068293571472,0.0005449433228932321,,824.0,6615,1763260620.507869,0.19045014679431915,,453888,-0.005749925971031189,0.0004975134506821632
4.562549293041229e-05,2.7188940293854102e-05,561.0591847896576,0.0,0.840783953666687,0.001614270033314824,,824.0,6624,1763260621.2901309,0.15508534014225006,,454784,-0.0011464953422546387,0.0006109513342380524
0.00018130522221326828,2.5883256967063062e-05,563.0305895805359,0.0,0.8714398145675659,0.0005032292101532221,,825.0,6645,1763260623.2615356,0.16765767335891724,,456960,-0.005557451397180557,0.0018870970234274864
0.0012549301609396935,2.503840187273454e-05,564.2950956821442,0.0,0.9444777369499207,0.0007701088907197118,,826.0,6659,1763260624.5260417,0.186521977186203,,458368,-0.0073603615164756775,0.0034036682918667793
3.961380571126938e-05,2.427035360597074e-05,565.4820561408997,0.0,0.00040352344512939453,156.40335083007812,,826.0,6672,1763260625.7130022,0.16841863095760345,,459648,0.00038640759885311127,-0.0017516287043690681
2.405792474746704e-05,2.388632856309414e-05,566.0424644947052,0.0,0.944254994392395,0.0017434960464015603,,827.0,6678,1763260626.2734106,0.2343769669532776,,460288,-0.0010699015110731125,0.001269310712814331
0.00036002881824970245,2.3579108528792858e-05,566.5203239917755,0.0,0.13212287425994873,0.001492065959610045,,827.0,6683,1763260626.75127,0.2668364644050598,,460800,-0.0018286537379026413,0.0006130654364824295
0.0006902888417243958,2.311828029633034e-05,567.1856977939606,0.0,0.6001251935958862,0.0008511517662554979,,827.0,6690,1763260627.4166439,0.26564058661460876,,461568,-0.010424666106700897,0.004101825878024101
1.5748664736747742e-06,2.29646702791797e-05,567.4093430042267,0.0,0.13133901357650757,0.001990653108805418,,827.0,6693,1763260627.640289,0.22872324287891388,,461824,0.00017369352281093597,-0.00014396850019693375
0.00021261442452669144,2.2043010176275857e-05,568.809143781662,0.0,0.8735590577125549,0.0007291496731340885,,828.0,6707,1763260629.0400898,0.2211546152830124,,463360,-0.00817956030368805,0.006385731510818005
1.862645149230957e-08,2.173579196096398e-05,569.2561852931976,0.0,0.4976995587348938,0.0010341295273974538,,828.0,6712,1763260629.4871314,0.23229500651359558,,463872,-2.253800630569458e-07,-4.252418875694275e-06
0.00012962054461240768,2.14285719266627e-05,569.7365040779114,0.0,-0.021519064903259277,0.0008239789749495685,,829.0,6717,1763260629.9674501,0.27276670932769775,,464384,-0.0005570873618125916,0.0014799414202570915
0.0007801242172718048,2.1044546883786097e-05,570.2940125465393,0.0,0.9352627992630005,0.0008879160159267485,,829.0,6723,1763260630.5249586,0.14064620435237885,,465024,-0.011281073093414307,0.00675138458609581
9.423773735761642e-05,2.0967741875210777e-05,570.4055812358856,0.0,-0.008801937103271484,144.57066345214844,,829.0,6725,1763260630.6365273,0.08554444462060928,,465152,0.00048705749213695526,0.0026582619175314903
0.0007073767483234406,2.0583716832334176e-05,570.9928524494171,0.0,-1.443356990814209,0.002460956107825041,,829.0,6731,1763260631.2237985,0.2778972387313843,,465792,-0.0022476688027381897,-0.00011855922639369965
1.6763806343078613e-08,2.0046083591296338e-05,571.8026251792908,0.0,-0.011479854583740234,0.0031822840683162212,,830.0,6740,1763260632.0335712,0.2109217792749405,,466688,3.109872341156006e-05,-5.107372999191284e-05
0.0002764100208878517,1.8817203454091214e-05,573.6619544029236,0.0,0.9321168065071106,0.001852477085776627,,830.0,6760,1763260633.8929005,0.11862950026988983,,468736,-0.008659664541482925,0.0046598901972174644
,,575.7524039745331,,,,500.0,,6783,1763260635.98335,,500.0,471092,,
5.138572305440903e-05,1.6743471860536374e-05,576.7631061077118,0.0,0.028984248638153076,138.74549865722656,,832.0,6794,1763260636.9940522,0.27373063564300537,,472192,0.0001466497778892517,0.0006350735202431679
0.00015895534306764603,1.6359446817659773e-05,577.3522009849548,0.0,0.9724887609481812,0.0035828454419970512,,832.0,6800,1763260637.583147,0.2636520266532898,,472832,-0.00013243034482002258,-0.0015105819329619408
2.728775143623352e-05,1.328725011262577e-05,581.8922047615051,0.0,0.9227614998817444,0.001171134295873344,,835.0,6850,1763260642.1231508,0.19414617121219635,,477952,0.0005154982209205627,-0.0007036216557025909
1.0911375284194946e-05,1.0138248399016447e-05,586.628678560257,0.0,0.013877570629119873,142.99855041503906,,837.0,6901,1763260646.8596246,0.18858906626701355,,483200,-6.42240047454834e-06,-5.755014717578888e-05
4.091113805770874e-05,9.984639291360509e-06,586.848512172699,0.0,0.6903746128082275,0.000725883524864912,,837.0,6903,1763260647.0794582,0.23065118491649628,,483456,-0.0016015451401472092,0.0011115893721580505
0.00010162964463233948,9.293395123677328e-06,587.8736035823822,0.0,0.002601146697998047,0.001465608598664403,,837.0,6915,1763260648.1045496,0.13969272375106812,,484608,-0.0013073571026325226,0.0004019085317850113
,,588.2405095100403,,,,500.0,,6919,1763260648.4714556,,500.0,485092,,
8.120201528072357e-05,8.525345947418828e-06,589.0202224254608,0.0,0.6394461393356323,0.0014976824168115854,,838.0,6927,1763260649.2511685,0.11645030975341797,,485888,-0.0008789226412773132,0.000973070040345192
2.9588118195533752e-06,6.374807981046615e-06,592.2139093875885,0.0,0.7105863690376282,0.0011157990666106343,,840.0,6962,1763260652.4448555,0.18883897364139557,,489472,0.0012106001377105713,-0.00085448008030653
1.2064352631568909e-05,6.221197963895975e-06,592.4344217777252,0.0,0.9833124876022339,0.0008502219570800662,,840.0,6965,1763260652.6653678,0.21919505298137665,,489728,0.00015398114919662476,-0.0002323593944311142
6.351619958877563e-07,5.990783392917365e-06,592.798175573349,0.0,-0.002844095230102539,12.75318431854248,,840.0,6969,1763260653.0291216,0.2046610713005066,,490112,6.338953971862793e-05,0.00020791590213775635
8.110888302326202e-06,5.529953796212794e-06,593.4511828422546,0.0,0.5621730089187622,0.0016954942839220166,,840.0,6976,1763260653.682129,0.20476572215557098,,490880,-0.0010736417025327682,0.0007873782888054848
6.034970283508301e-07,4.608295057551004e-06,594.8222665786743,0.0,0.9021519422531128,0.0014889828162267804,,841.0,6991,1763260655.0532126,0.1807536482810974,,492416,0.00039631687104701996,-0.0002965964376926422
2.5804154574871063e-05,4.301075477997074e-06,595.2566673755646,0.0,0.5102872252464294,0.0014342357171699405,,841.0,6996,1763260655.4876134,0.2461453378200531,,492928,-0.00012468919157981873,-6.174016743898392e-05
1.0617077350616455e-07,1.8433179320709314e-06,598.8743512630463,0.0,0.9508091807365417,0.0013137680944055319,,843.0,7035,1763260659.1052973,0.22319555282592773,,497024,2.608075737953186e-05,-6.526336073875427e-05
6.51925802230835e-09,1.536098324095292e-07,601.3356487751007,0.0,-0.11172628402709961,0.0015438345726579428,,844.0,7063,1763260661.5665948,0.2126196175813675,,499840,-1.5487894415855408e-05,7.680617272853851e-06
