charts/episodic_length,losses/entropy,charts/episodic_return,_step,_timestamp,charts/SPS,losses/old_approx_kl,losses/policy_loss,_runtime,global_step,losses/explained_variance,losses/approx_kl,losses/value_loss,losses/clipfrac,charts/learning_rate
,0.27744990587234497,,3847,1763260445.1128027,876.0,0.042725130915641785,-0.06976138055324554,385.1533467769623,331008,0.9926425814628601,0.030991196632385254,0.0018579924944788218,0.11328125,0.0001014592926367186
500.0,,500.0,3879,1763260449.0536551,,,,389.094199180603,334279,,,,,
,0.19568638503551483,,3883,1763260449.6419446,875.0,0.0012234840542078018,-0.006449054926633835,389.68248867988586,334720,0.9872472286224365,0.011793402023613453,0.00032441975781694055,0.080078125,9.923194738803431e-05
500.0,,500.0,3884,1763260449.6802328,,,,389.72077679634094,334779,,,,,
,0.2824486494064331,,3887,1763260450.1485975,875.0,0.00872034952044487,-0.016796642914414406,390.1891415119171,335104,0.9951955676078796,0.006547639146447182,0.0006437389529310167,0.025390625,9.900153963826597e-05
,0.12597768008708954,,3891,1763260450.6030185,875.0,0.03190884739160538,-0.020629018545150757,390.6435625553131,335488,0.9970271587371826,0.00648943055421114,0.0008567172335460782,0.013671875,9.877112461254e-05
,0.23985551297664642,,3898,1763260451.5895965,875.0,0.02644944190979004,-0.02204347774386406,391.630140542984,336256,0.8697044849395752,0.002972767688333988,0.000820870220195502,0.013671875,9.831029456108809e-05
,0.3002585172653198,,3912,1763260453.3409975,875.0,0.0853365957736969,-0.06718426942825317,393.3815414905548,337664,0.989947497844696,0.03309351205825806,0.0013769485522061586,0.1380208283662796,9.746543946675956e-05
,0.16977663338184357,,3915,1763260453.642109,875.0,-0.027109727263450623,-0.002673111855983734,393.68265295028687,337920,0.9993032217025757,0.005707167088985443,0.001984936185181141,0.0234375,9.731182944960892e-05
500.0,,500.0,3928,1763260454.8757308,,,,394.9162747859955,339279,,,,,
,0.1927257925271988,,3944,1763260456.3139198,876.0,-0.007121776230633259,0.0015197433531284332,396.3544638156891,340864,0.47383832931518555,0.0025503532961010933,0.011380458250641823,0.001953125,9.554531425237656e-05
,0.13899743556976318,,3945,1763260456.4558535,876.0,-0.006597846746444702,-0.025545865297317505,396.4963974952698,340992,0.9988751411437988,0.02151869796216488,0.001439499668776989,0.0625,9.546850924380124e-05
,0.19401346147060394,,3946,1763260456.5675282,876.0,-0.016931619495153427,-0.000934600830078125,396.6080722808838,341120,0.9951649308204651,0.04347168281674385,0.0014453225303441286,0.111328125,9.539170423522592e-05
,0.18113547563552856,,3954,1763260457.2342381,877.0,-0.004216003231704235,-0.006939142942428589,397.27478218078613,341888,0.2523536682128906,0.0005467971786856651,0.07285159081220627,0.0,9.4930874183774e-05
,0.14192669093608856,,3963,1763260458.041255,877.0,0.0001916857436299324,0.000273972749710083,398.08179903030396,342784,0.07490229606628418,3.7661753594875336e-05,133.24000549316406,0.0,9.439323912374675e-05
,0.20306548476219177,,3969,1763260458.6241183,878.0,0.013598324730992317,0.01771146059036255,398.664662361145,343424,0.9994744658470154,0.004614813253283501,0.0003419710847083479,0.0078125,9.400921408087015e-05
,0.2895227372646332,,3981,1763260459.7709713,878.0,0.08370351791381836,-0.05853298306465149,399.8115153312683,344704,0.9772114157676697,0.01598525047302246,0.0004904280067421496,0.0703125,9.324116399511695e-05
,0.1693786233663559,,3983,1763260459.9954457,878.0,-0.0002031000331044197,-3.559701144695282e-05,400.03598976135254,344832,0.08973932266235352,0.00016907509416341782,150.90182495117188,0.0,9.316435898654163e-05
500.0,,500.0,3997,1763260461.8613803,,,,401.90192437171936,346279,,,,,
,0.25098615884780884,,4020,1763260464.8528228,877.0,0.10358642786741257,-0.08463017642498016,404.89336681365967,348672,0.9830212593078613,0.04306628555059433,0.0012410650961101055,0.1302083283662796,9.086021600523964e-05
,0.2675091624259949,,4059,1763260469.8456128,876.0,0.07424648851156235,-0.05581756308674812,409.88615679740906,352640,0.9913899302482605,0.05046416446566582,0.003016552422195673,0.130859375,8.847926073940471e-05
,0.11665075272321701,,4087,1763260473.3223534,875.0,0.0010957270860671997,-0.0035215914249420166,413.36289739608765,355456,0.9997180700302124,0.00011062063276767731,0.00030193585553206503,0.0,8.678955782670528e-05
,0.19943025708198547,,4091,1763260473.811404,875.0,-0.0004433244466781616,-0.00020581111311912537,413.8519480228424,355840,0.6233554482460022,0.0012071896344423294,100.10282897949219,0.017578125,8.655914280097932e-05
500.0,,500.0,4105,1763260475.7137628,,,,415.7543067932129,357279,,,,,
,0.22179409861564636,,4109,1763260476.3458934,875.0,0.006223853677511215,-0.014549072831869125,416.38643741607666,357760,0.9933302998542786,0.003063274547457695,0.012598732486367226,0.00390625,8.540706767234951e-05
500.0,,500.0,4115,1763260476.9586084,,,,416.9991524219513,358279,,,,,
500.0,,500.0,4119,1763260477.42382,,,,417.46436405181885,358779,,,,,
,0.10721958428621292,,4150,1763260480.322126,876.0,0.0040637776255607605,0.008478106930851936,420.3626699447632,361856,0.4267873764038086,0.0016680266708135605,0.07495898008346558,0.052734375,8.294930739793926e-05
,0.20968177914619446,,4168,1763260482.0115569,877.0,0.03708631545305252,-0.03835732489824295,422.0521008968353,363776,0.9984239935874939,0.01685875840485096,0.0007562515093013644,0.0625,8.179723226930946e-05
,0.064832404255867,,4184,1763260483.4202888,878.0,-0.0026170536875724792,0.00010800361633300781,423.4608328342438,365312,0.29858118295669556,0.0032223109155893326,130.1613311767578,0.017578125,8.087557944236323e-05
,0.21598635613918304,,4194,1763260484.3488827,878.0,0.016433067619800568,-0.010339511558413506,424.38942670822144,366336,0.5816095471382141,0.003536785952746868,9.892560005187988,0.0234375,8.026113937376067e-05
,0.2230062186717987,,4199,1763260484.7918,879.0,-0.00424312986433506,0.0023323148488998413,424.8323440551758,366848,0.5832977294921875,0.000332564115524292,9.871736526489258,0.0,7.995391933945939e-05
,0.13366135954856873,,4224,1763260487.072738,880.0,0.051036287099123,-0.03006938099861145,427.11328196525574,369408,0.9973547458648682,0.007564580999314785,0.0006700980593450367,0.0390625,7.841781916795298e-05
,0.16324518620967865,,4229,1763260487.5448563,880.0,0.00867985188961029,-0.0021823979914188385,427.5854003429413,369920,0.9996471405029297,0.0008748341351747513,0.00023366660752799362,0.01171875,7.81105991336517e-05
,0.16799364984035492,,4243,1763260488.8030052,881.0,-4.2207539081573486e-05,-0.0004826616495847702,428.8435492515564,371328,0.5413264036178589,9.307637810707092e-06,9.32961654663086,0.0,7.726574403932318e-05
,0.27955859899520874,,4246,1763260489.13243,881.0,0.03334193676710129,-0.037163227796554565,429.17297410964966,371712,0.9980336427688599,0.0340258926153183,0.0009876644471660256,0.138671875,7.703532901359722e-05
500.0,,500.0,4252,1763260489.6336963,,,,429.67424035072327,372279,,,,,
,0.19937941431999207,,4254,1763260489.8353403,881.0,0.009366771206259727,-0.0033499374985694885,429.8758842945099,372480,0.9987117052078247,0.008461044169962406,0.0005664807395078242,0.03515625,7.65744989621453e-05
,0.243937686085701,,4255,1763260489.9452937,882.0,0.06280741095542908,-0.04641811549663544,429.9858376979828,372608,0.9975554943084717,0.03256377950310707,0.0005016983486711979,0.13671875,7.649769395356998e-05
,0.1424056887626648,,4273,1763260491.5355005,882.0,0.005731232464313507,0.0007736831903457642,431.57604455947876,374400,0.18703335523605347,0.0009421557188034058,0.9624632000923157,0.0,7.54224238335155e-05
500.0,,500.0,4276,1763260491.8319697,,,,431.87251377105713,374779,,,,,
,0.12422667443752289,,4277,1763260491.9033866,883.0,0.000990336760878563,0.0001604761928319931,431.9439306259155,374784,0.058762311935424805,7.857196033000946e-05,129.4140167236328,0.0,7.519200880778953e-05
,0.18499112129211426,,4278,1763260492.0135396,883.0,0.0014500534161925316,-0.00038179755210876465,432.05408358573914,374912,0.999320387840271,0.0006554583087563515,0.00030195171711966395,0.0,7.511520379921421e-05
,0.21996860206127167,,4290,1763260493.157468,883.0,0.05403595045208931,-0.024839304387569427,433.19801211357117,376192,0.9978925585746765,0.05521531030535698,0.0011663505574688315,0.142578125,7.434716098941863e-05
,0.14851383864879608,,4292,1763260493.2693002,883.0,-0.020084965974092484,0.007649680599570274,433.3098442554474,376320,0.39545220136642456,0.012811040505766869,0.9269112944602966,0.09375,7.42703559808433e-05
,0.2300521433353424,,4314,1763260495.3426366,884.0,0.041248440742492676,0.0031358003616333008,435.38318061828613,378624,0.9995050430297852,0.012428969144821167,0.0007728246855549514,0.076171875,7.288786582648754e-05
,0.16104334592819214,,4318,1763260495.6768253,885.0,-0.008286588825285435,-0.01112315058708191,435.7173693180084,379008,0.9988182187080383,0.011481423862278461,0.0008983014267869294,0.0703125,7.265745080076158e-05
,0.1930215209722519,,4346,1763260498.233449,886.0,-0.009796306490898132,0.03058532252907753,438.2739930152893,381824,0.25178104639053345,0.0014432016760110855,0.0968664288520813,0.0,7.096774061210454e-05
,0.17913313210010529,,4366,1763260500.087228,887.0,-0.00196642242372036,0.01978512853384018,440.1277720928192,383872,0.4577054977416992,0.0027344264090061188,0.0189011599868536,0.017578125,6.973886047489941e-05
,0.18388748168945312,,4372,1763260500.6428566,887.0,-0.024593627080321312,-0.011395439505577087,440.6834006309509,384512,0.9996629953384399,0.010073939338326454,0.0005649603554047644,0.02734375,6.935483543202281e-05
,0.1565432995557785,,4377,1763260501.125042,887.0,-0.00937529094517231,-0.020117908716201782,441.16558599472046,385024,0.9996005296707153,0.006499921903014183,0.0006713027833029628,0.033203125,6.904762267367914e-05
,0.23332713544368744,,4378,1763260501.234456,888.0,0.000904405489563942,-0.009170524775981903,441.27500009536743,385152,0.9992504119873047,0.0028253011405467987,0.0012511314125731587,0.021484375,6.897081766510382e-05
,0.1602933704853058,,4387,1763260502.0156436,888.0,0.032444220036268234,-0.012273158878087997,442.0561876296997,386048,0.9993254542350769,0.002856314182281494,0.000776430475525558,0.033203125,6.843318260507658e-05
,0.13623633980751038,,4396,1763260502.8301978,888.0,-0.02995990961790085,-0.008100435137748718,442.87074184417725,386944,0.9994357228279114,0.008684579282999039,0.0008227159269154072,0.048828125,6.789554754504934e-05
,0.15105187892913818,,4415,1763260504.645975,889.0,0.0014508813619613647,-0.0011051241308450699,444.6865191459656,388864,0.6003544926643372,6.72508031129837e-05,0.03317113593220711,0.0,6.674347241641954e-05
,0.10798638314008713,,4456,1763260508.4604135,891.0,-0.011478014290332794,0.007503733038902283,448.5009574890137,393088,0.9996634721755981,0.015243487432599068,0.0009051035158336163,0.025390625,6.420890713343397e-05
,0.16992515325546265,,4470,1763260509.9444554,891.0,0.040851302444934845,-0.03441283106803894,449.98499941825867,394496,0.9990735054016113,0.005080817267298698,0.0012961134780198336,0.056640625,6.336405203910545e-05
500.0,,500.0,4478,1763260510.8590903,,,,450.8996343612671,395279,,,,,
,0.20024728775024414,,4480,1763260511.1376998,891.0,1.5364959836006165e-05,-0.0008020009845495224,451.17824387550354,395520,0.9996930956840515,1.6761943697929382e-05,0.0006257179193198681,0.0,6.27496192464605e-05
500.0,,500.0,4492,1763260512.3855708,,,,452.42611479759216,396779,,,,,
,0.2615242600440979,,4498,1763260512.943507,891.0,-0.0043443916365504265,-0.0028121843934059143,452.984050989151,397312,0.42134004831314087,0.0002537677064538002,0.026827499270439148,0.0,6.167434912640601e-05
,0.2783624827861786,,4520,1763260515.4298396,892.0,0.021909046918153763,-0.039653606712818146,455.470383644104,399616,0.9988943338394165,0.01872992515563965,0.0004650050832424313,0.072265625,6.029185897205025e-05
500.0,,500.0,4522,1763260515.581312,,,,455.6218559741974,399779,,,,,
,0.1436845064163208,,4524,1763260515.8758173,892.0,0.0012472346425056458,-0.010043639689683914,455.9163613319397,400000,0.9996657967567444,0.0022259578108787537,0.001149531570263207,0.00390625,6.006144394632429e-05
,0.2428310215473175,,4525,1763260516.0153918,892.0,0.029410408809781075,-0.03213595226407051,456.0559358596802,400128,0.9988664984703064,0.021259035915136337,0.0015376535011455417,0.064453125,5.998463893774897e-05
500.0,,500.0,4527,1763260516.198432,,,,456.2389760017395,400279,,,,,
,0.16663844883441925,,4531,1763260516.7706895,892.0,0.07362401485443115,-0.03670724853873253,456.8112335205078,400768,0.9986808896064758,0.02867283672094345,0.001541891018860042,0.109375,5.960061389487237e-05
,0.15424787998199463,,4533,1763260516.9656107,891.0,0.016736675053834915,0.0023150555789470673,457.0061547756195,400896,0.452573299407959,0.0024357670918107033,106.96444702148438,0.00390625,5.952380888629705e-05
,0.14850759506225586,,4534,1763260517.1206095,891.0,-0.017330985516309738,-0.025457926094532013,457.1611535549164,401024,0.9993244409561157,0.010080559179186821,0.0005430927267298102,0.03515625,5.944700387772173e-05
,0.1701265573501587,,4555,1763260519.210027,892.0,0.0009107394143939018,0.002994190901517868,459.25057101249695,403200,0.9986883401870728,0.0014418242499232292,0.003093235893175006,0.0,5.814132236992009e-05
,0.24536913633346558,,4562,1763260519.7693543,892.0,0.001648174598813057,-0.034807294607162476,459.80989837646484,403840,0.4943920969963074,0.01137753389775753,9.748151779174805,0.064453125,5.775729732704349e-05
500.0,,500.0,4576,1763260521.038004,,,,461.0785479545593,405279,,,,,
,0.17744188010692596,,4613,1763260524.4963768,895.0,0.003064291551709175,-0.02099396288394928,464.53692078590393,409088,0.998320996761322,0.015500575304031372,0.001955736195668578,0.0546875,5.4608295613434166e-05
,0.2519720196723938,,4626,1763260525.637088,895.0,0.003886445425450802,-0.0016543921083211899,465.67763209342957,410368,0.6019731760025024,5.463603883981705e-05,8.976356506347656,0.0,5.384024552768096e-05
500.0,,500.0,4635,1763260526.4586236,,,,466.49916768074036,411279,,,,,
,0.0843411237001419,,4641,1763260527.0073364,896.0,0.001314723864197731,-1.442059874534607e-05,467.04788041114807,411904,0.39566266536712646,6.28642737865448e-06,0.0010600140085443854,0.0,5.291858542477712e-05
500.0,,500.0,4644,1763260527.267686,,,,467.3082299232483,412279,,,,,
,0.18292100727558136,,4661,1763260528.8632398,897.0,0.012396649457514286,-0.018184565007686615,468.9037837982178,413952,0.9996324777603149,0.002992612309753895,0.0004215589433442801,0.013671875,5.1689708925550804e-05
,0.15651696920394897,,4675,1763260530.178468,897.0,-0.007523923180997372,0.007806569337844849,470.21901202201843,415360,0.6155856847763062,0.0007707541808485985,0.0694677084684372,0.001953125,5.084485383122228e-05
,0.1392589807510376,,4691,1763260531.657428,898.0,0.010631154291331768,-0.024340331554412842,471.6979720592499,417024,0.9997891783714294,0.00393287930637598,0.0006060765008442104,0.013671875,4.984638871974312e-05
,0.2261846363544464,,4709,1763260533.2909212,899.0,-0.008027786388993263,-0.021225610747933388,473.3314652442932,418816,0.4872824549674988,0.0019821058958768845,0.031259551644325256,0.01171875,4.877112223766744e-05
500.0,,500.0,4713,1763260533.66471,,,,473.7052540779114,419279,,,,,
500.0,,500.0,4738,1763260535.9710305,,,,476.01157450675964,421779,,,,,
,0.151653453707695,,4739,1763260536.0738652,900.0,0.003756764344871044,-0.011633481830358505,476.11440920829773,421888,0.47015202045440674,0.00025491882115602493,9.450996398925781,0.0,4.6927802031859756e-05
,0.11817491054534912,,4741,1763260536.29439,900.0,3.7163496017456055e-05,0.003000225406140089,476.33493399620056,422144,0.9994145631790161,0.0012567173689603806,0.0008891832549124956,0.0,4.6774192014709115e-05
500.0,,500.0,4743,1763260536.4093757,,,,476.44991970062256,422279,,,,,
500.0,,500.0,4772,1763260539.0809264,,,,479.121470451355,425279,,,,,
,0.2161858081817627,,4786,1763260540.421755,902.0,0.024524450302124023,-0.04383200407028198,480.46229910850525,426752,0.9955247044563293,0.021105609834194183,0.0012119973544031382,0.083984375,4.400921534397639e-05
500.0,,500.0,4787,1763260540.4330015,,,,480.47354555130005,426779,,,,,
,0.20683914422988892,,4788,1763260540.5340395,902.0,0.019419098272919655,0.006089646369218826,480.574583530426,426880,0.328804612159729,0.001618528738617897,0.005605757702142,0.0078125,4.393241033540107e-05
,0.32733121514320374,,4796,1763260541.338851,902.0,0.01619815081357956,0.004482578486204147,481.37939500808716,427776,0.9987888932228088,0.008943081833422184,0.0026738918386399746,0.046875,4.339477891335264e-05
,0.12120647728443146,,4799,1763260541.56109,902.0,-0.0027103228494524956,-0.004056252539157867,481.60163402557373,428032,0.9996603727340698,0.00035523902624845505,0.0009647394763305783,0.0,4.3241168896202e-05
500.0,,500.0,4806,1763260542.2121036,,,,482.2526476383209,428779,,,,,
,0.1837368607521057,,4809,1763260542.515182,903.0,0.014327570796012878,-0.04233023524284363,482.55572605133057,429056,0.99876469373703,0.007517371326684952,0.0009277574717998505,0.0390625,4.2626728827599436e-05
,0.08164240419864655,,4813,1763260542.8484097,903.0,0.003995620645582676,-0.0051349252462387085,482.8889536857605,429440,0.9997376203536987,0.0002475352957844734,0.0005613786051981151,0.0,4.2396313801873475e-05
,0.12243876606225967,,4851,1763260546.3110566,904.0,8.706003427505493e-06,0.00020921975374221802,486.35160064697266,433280,0.14961755275726318,2.2407621145248413e-05,8.182534217834473,0.0,4.0092167182592675e-05
,0.1838715821504593,,4852,1763260546.422597,904.0,-0.002309618517756462,0.003900039941072464,486.46314096450806,433408,0.9995000958442688,0.00016145780682563782,0.0005423135589808226,0.0078125,4.0015362174017355e-05
,0.1931195855140686,,4874,1763260548.4857595,905.0,-0.0030714580789208412,0.0034535154700279236,488.5263035297394,435712,0.9984661936759949,0.00018724892288446426,0.0004529967554844916,0.0,3.863287201966159e-05
,0.149771586060524,,4878,1763260548.8189347,906.0,0.00747083593159914,-0.0003295019268989563,488.8594787120819,436096,0.9971601366996765,0.0028949500992894173,0.0011694408021867275,0.005859375,3.840245699393563e-05
,0.193553164601326,,4882,1763260549.1521745,906.0,0.011140796355903149,-0.023173337802290916,489.1927185058594,436480,0.9993777275085449,0.004650057293474674,0.0002482509589754045,0.025390625,3.817204196820967e-05
,0.19459553062915802,,4920,1763260552.6305223,907.0,-0.0012767761945724487,0.005300760269165039,492.6710662841797,440320,0.5534086227416992,0.0005653742700815201,9.945948600769043,0.0,3.586789534892887e-05
,0.2471286952495575,,4932,1763260553.778738,908.0,-0.021595794707536697,-0.003317173570394516,493.8192820549011,441600,0.999576985836029,0.009282402694225311,0.0007741198060102761,0.046875,3.5099845263175666e-05
,0.27132999897003174,,4933,1763260553.8897438,908.0,0.04619366675615311,-0.03611547499895096,493.9302878379822,441728,0.9994282722473145,0.00850669015198946,0.0010545242112129927,0.033203125,3.5023040254600346e-05
500.0,,500.0,4939,1763260554.3497794,,,,494.39032340049744,442279,,,,,
,0.2010815143585205,,4946,1763260555.0393198,908.0,-0.010711779817938805,0.000448424369096756,495.0798637866974,443008,0.9997977614402771,0.001852111890912056,0.0009842293802648783,0.001953125,3.425499380682595e-05
,0.13574203848838806,,4953,1763260555.734543,908.0,0.009490403346717358,-0.016035735607147217,495.7750871181488,443776,0.9993348121643066,0.0021567149087786674,0.0016497103497385979,0.013671875,3.379416375537403e-05
500.0,,500.0,4958,1763260556.1075895,,,,496.14813351631165,444279,,,,,
500.0,,500.0,4963,1763260556.5475216,,,,496.58806562423706,444779,,,,,
,0.20266254246234894,,4971,1763260557.3239298,909.0,0.02446070872247219,-0.056161876767873764,497.36447381973267,445568,0.999478280544281,0.016773469746112823,0.000682262412738055,0.046875,3.2718893635319546e-05
,0.26695606112480164,,4972,1763260557.4358459,909.0,0.04000350832939148,-0.03309597820043564,497.47638988494873,445696,0.9992346167564392,0.018604883924126625,0.0011909075547009706,0.068359375,3.2642088626744226e-05
500.0,,500.0,4978,1763260557.9431865,,,,497.9837305545807,446279,,,,,
,0.1898636817932129,,4981,1763260558.2506106,910.0,-0.018857985734939575,-0.006713909097015858,498.2911546230316,446592,0.9987441301345825,0.0018937978893518448,0.001101394766010344,0.005859375,3.2104453566716984e-05
,0.13484439253807068,,4989,1763260558.9538906,910.0,0.004912161268293858,0.0011729709804058075,498.99443459510803,447360,0.4721295237541199,0.0011797649785876274,0.8596798181533813,0.001953125,3.164362351526506e-05
,0.18114277720451355,,4994,1763260559.394678,910.0,-0.0021723778918385506,0.011321956291794777,499.43522214889526,447872,0.37497472763061523,0.0005158437415957451,10.523764610290527,0.0,3.133640711894259e-05
,0.26037317514419556,,5008,1763260560.650275,911.0,-0.007504298351705074,0.015391863882541656,500.6908190250397,449280,0.04180258512496948,0.0009976672008633614,11.13774299621582,0.0,3.0491552024614066e-05
,0.1120242103934288,,5013,1763260561.1267715,911.0,0.007264632731676102,0.001118294894695282,501.16731548309326,449792,0.1370096206665039,0.0007675252854824066,126.77918243408203,0.005859375,3.0184331990312785e-05
,0.06816627830266953,,5015,1763260561.3459795,911.0,-0.011847071349620819,0.00908053107559681,501.3865234851837,450048,0.9995669722557068,0.001334991306066513,0.0005287165986374021,0.001953125,3.0030721973162144e-05
,0.11727158725261688,,5039,1763260563.5218425,912.0,0.0030424389988183975,-0.006129087880253792,503.56238651275635,452480,0.9995033144950867,0.0006744209676980972,0.00029368410469032824,0.0,2.8571428629220463e-05
500.0,,500.0,5071,1763260566.432102,,,,506.4726459980011,455779,,,,,
,0.1329304575920105,,5117,1763260570.652383,915.0,0.002005230635404587,-0.0005707293748855591,510.6929271221161,460416,0.999729573726654,0.0001501757651567459,0.00021508826466742903,0.0,2.380952355451882e-05
,0.25392240285873413,,5122,1763260571.0975437,915.0,0.00018417183309793472,0.0009025577455759048,511.1380877494812,460928,0.9998471140861511,0.00019991304725408554,0.0003498664009384811,0.0,2.3502303520217538e-05
,0.14777439832687378,,5127,1763260571.576813,915.0,0.0030118105933070183,-0.0096849724650383,511.61735701560974,461440,0.9998695850372314,0.00025419052690267563,0.0004866911913268268,0.0,2.319508530490566e-05
,0.17398135364055634,,5128,1763260571.6880322,915.0,-0.01102626882493496,0.007161527872085571,511.7285761833191,461568,0.9992120265960693,0.002520492300391197,0.0004915148601867259,0.00390625,2.311828029633034e-05
500.0,,500.0,5140,1763260572.7473953,,,,512.7879393100739,462779,,,,,
,0.09616827964782715,,5146,1763260573.2822084,916.0,-0.0008170809596776962,-0.00017083808779716492,513.3227524757385,463360,0.5174076557159424,1.2896955013275146e-05,112.6828384399414,0.0,2.2043010176275857e-05
500.0,,500.0,5150,1763260573.66107,,,,513.7016141414642,463779,,,,,
,0.21397945284843445,,5151,1763260573.7598255,916.0,-0.002590741030871868,-0.0030825771391391754,513.8003695011139,463872,0.5114184021949768,0.0008153961971402168,122.0311508178711,0.0,2.173579196096398e-05
,0.2163541316986084,,5163,1763260574.900028,916.0,-0.009103757329285145,-0.000392962247133255,514.9405720233917,465152,0.9992272257804871,0.0005376944318413734,0.000774613581597805,0.0,2.0967741875210777e-05
,0.179360494017601,,5165,1763260575.0124645,916.0,0.0017085196450352669,0.0007762834429740906,515.053008556366,465280,0.08738923072814941,0.000324874185025692,9.66555118560791,0.0,2.0890936866635457e-05
,0.09051603078842163,,5196,1763260577.8994007,917.0,-0.003946777433156967,-0.002975448966026306,517.9399447441101,468480,0.9996793866157532,0.0008147638291120529,0.0004066422989126295,0.0,1.8970813471241854e-05
,0.15693844854831696,,5197,1763260578.0108209,917.0,-0.002388114109635353,-0.005298850126564503,518.0513648986816,468608,0.9991537928581238,0.0021391641348600388,0.0007996778003871441,0.0078125,1.8894008462666534e-05
500.0,,500.0,5238,1763260581.762323,,,,521.80286693573,472779,,,,,
,0.13973644375801086,,5239,1763260581.867408,919.0,-0.0020482325926423073,-0.00039234012365341187,521.9079520702362,472832,0.5195630788803101,0.00010009575635194778,121.41984558105469,0.0,1.6359446817659773e-05
,0.12397090345621109,,5244,1763260582.3099558,919.0,-0.0024534203112125397,-0.0026189335621893406,522.350499868393,473344,0.4947509765625,0.0001597292721271515,0.005769640207290649,0.0,1.6052226783358492e-05
,0.1987832635641098,,5251,1763260583.0119555,919.0,0.007992382161319256,-0.014759000390768051,523.0524995326996,474112,0.9994334578514099,0.0011211568489670753,0.0015507121570408344,0.001953125,1.5591398550895974e-05
,0.17521518468856812,,5255,1763260583.3431993,919.0,-0.0008653141558170319,-0.0008222237229347229,523.3837432861328,474496,0.9997886419296265,0.00010634586215019226,0.00023885558766778558,0.0,1.5360983525170013e-05
500.0,,500.0,5258,1763260583.575049,,,,523.615592956543,474779,,,,,
,0.268038272857666,,5267,1763260584.480516,920.0,0.00033468566834926605,-0.00011010095477104187,524.5210599899292,475776,0.9984002709388733,7.264316082000732e-07,0.0009397577377967536,0.0,1.4592934348911513e-05
,0.27224379777908325,,5281,1763260585.734547,920.0,0.007684436626732349,-0.015036651864647865,525.7750909328461,477184,0.9993822574615479,0.001017858274281025,0.0008426706772297621,0.0,1.3748080164077692e-05
,0.17795124650001526,,5300,1763260587.459744,921.0,0.0073081981390714645,-0.009939149022102356,527.5002880096436,479104,0.9994043707847595,0.001090455800294876,0.0008081120904535055,0.0,1.259600594494259e-05
,0.2010234147310257,,5322,1763260589.4086971,922.0,-0.00114444550126791,-0.0002442020922899246,529.4492411613464,481280,0.06295877695083618,0.0001335693523287773,121.75765228271484,0.0,1.129032261815155e-05
,0.09223753213882446,,5328,1763260589.960542,922.0,0.0025817491114139557,-0.0025176405906677246,530.0010859966278,481920,0.9997005462646484,8.411891758441925e-05,0.00040821527363732457,0.0,1.0906297575274948e-05
,0.20418588817119598,,5360,1763260592.9497178,923.0,-0.005247155204415321,0.0013902261853218079,532.9902617931366,485248,0.9979817867279053,0.00019105151295661926,0.0016508236294612288,0.0,8.909370080800727e-06
,0.16564054787158966,,5362,1763260593.0623126,923.0,0.0011942684650421143,0.0007018744945526123,533.1028566360474,485376,0.3718751072883606,3.886781632900238e-05,0.006350541952997446,0.0,8.832565072225407e-06
,0.12746229767799377,,5389,1763260595.6260433,924.0,-0.0016564726829528809,0.0008507072925567627,535.6665873527527,488192,0.997374415397644,8.250400424003601e-05,0.002217632718384266,0.0,7.142857157305116e-06
,0.30874907970428467,,5430,1763260599.2746825,925.0,-0.0014926865696907043,-0.0003821142017841339,539.3152265548706,492288,0.18023663759231567,2.1921470761299133e-05,10.424440383911133,0.0,4.685100066126324e-06
,0.20917318761348724,,5440,1763260600.1925027,926.0,-0.0004919171333312988,-0.00019893422722816467,540.2330467700958,493312,0.41735637187957764,1.7590820789337158e-05,0.009125706739723682,0.0,4.070660452271113e-06
,0.07493966072797775,,5441,1763260600.303274,926.0,7.922761142253876e-05,-0.00032285042107105255,540.343817949295,493440,0.9998711943626404,8.121132850646973e-07,0.0005898879608139396,0.0,3.993855443695793e-06
,0.236269012093544,,5442,1763260600.4132323,926.0,5.984026938676834e-05,-0.00024219602346420288,540.4537763595581,493568,0.9996469616889954,8.912757039070129e-07,0.0002792083250824362,0.0,3.9170508898678236e-06
,0.13242287933826447,,5443,1763260600.539548,926.0,2.7511268854141235e-06,4.076957702636719e-05,540.5800919532776,493696,0.9992889761924744,9.313225746154785e-09,0.0022190134041011333,0.0,3.840245881292503e-06
,0.19512979686260223,,5453,1763260601.4472592,926.0,-4.642456769943237e-05,0.0002881549298763275,541.4878032207489,494720,0.9988714456558228,1.12876296043396e-06,0.004383896943181753,0.0,3.2258064948109677e-06
500.0,,500.0,5454,1763260601.470963,,,,541.5115070343018,494779,,,,,
,0.18036437034606934,,5470,1763260602.9618263,927.0,0.00016874633729457855,-0.00037043914198875427,543.0023703575134,496384,0.40717750787734985,3.3117830753326416e-06,0.0023240011651068926,0.0,2.2273425202001818e-06
,0.20284223556518555,,5494,1763260605.1394088,927.0,-5.7052820920944214e-05,-9.24617052078247e-06,545.1799528598785,498816,0.402468740940094,5.21540641784668e-08,127.5141830444336,0.0,7.680491762585007e-07
