_timestamp,charts/episodic_return,losses/clipfrac,charts/episodic_length,_step,charts/learning_rate,_runtime,global_step,charts/SPS,losses/value_loss,losses/policy_loss,losses/entropy,losses/old_approx_kl,losses/approx_kl,losses/explained_variance
1763260511.8719869,,0.01953125,,3426,0.000105299535789527,490.8139488697052,324608,697.0,0.0007018657634034753,-0.019376836717128754,0.4460875988006592,0.016884973272681236,0.00733188446611166,0.04349076747894287
1763260512.0210278,,0.0,,3428,0.00010522273078095168,490.9629898071289,324736,697.0,6.083863258361816,-0.00024246424436569214,0.40493449568748474,0.005370045080780983,0.0007208380848169327,0.0005216598510742188
1763260512.854667,,0.0,,3435,0.00010476190800545737,491.79662895202637,325504,698.0,0.00041704188333824277,0.0022243522107601166,0.4585344195365906,-0.00017648003995418549,1.7609447240829468e-05,0.23365318775177002
1763260514.666267,,0.0,,3450,0.00010384024790255353,493.60822892189026,327040,698.0,0.00041331182001158595,0.0009477008134126663,0.3735019564628601,-0.003018908202648163,0.0005090013146400452,0.3237602114677429
1763260514.7171254,500.0,,500.0,3451,,493.6590874195099,327149,,,,,,,
1763260516.0065956,,0.0,,3462,0.00010314900282537565,494.94855761528015,328192,699.0,221.29718017578125,-0.0008384063839912415,0.42489320039749146,-0.00014736317098140717,5.0224363803863525e-05,0.00020998716354370117
1763260517.6992366,500.0,,500.0,3476,,496.6411986351013,329649,,,,,,,
1763260518.0955882,,0.0,,3479,0.00010207373270532116,497.03755021095276,329984,700.0,0.0004219123802613467,0.0044482434168457985,0.39769506454467773,-0.0018299324437975883,0.0004982417449355125,0.02208632230758667
1763260520.1982453,,0.0,,3498,0.00010092165757669136,499.1402072906494,331904,700.0,0.0008462872356176376,-0.0024865418672561646,0.3921440839767456,0.0024396926164627075,0.00024213828146457672,0.4742754101753235
1763260520.7106726,,0.0,,3503,0.00010061443754239008,499.6526346206665,332416,701.0,0.00042863405542448163,0.0005642101168632507,0.4118875563144684,-0.00026210304349660873,3.3586286008358e-05,0.2608078718185425
1763260521.7665763,,0.0,,3513,9.999999747378752e-05,500.7085382938385,333440,701.0,0.0005382950766943395,-0.005050640553236008,0.4673449993133545,-0.008559240028262138,0.0008520744740962982,-0.09217298030853271
1763260522.9826875,500.0,,500.0,3525,,501.924649477005,334649,,,,,,,
1763260524.3137777,,0.0,,3537,9.854070958681405e-05,503.2557396888733,335872,703.0,0.005488324444741011,-0.0015949085354804993,0.5701207518577576,0.002174137160181999,0.00026964209973812103,0.10581368207931519
1763260526.1185,500.0,,500.0,3554,,505.06046199798584,337649,,,,,,,
1763260526.2230492,,0.0,,3555,9.746543946675956e-05,505.16501116752625,337664,704.0,94.90829467773438,-0.00021662935614585876,0.5229215025901794,0.002955474890768528,0.00016817357391119003,3.927946090698242e-05
1763260528.562463,,0.0,,3576,9.615975432097912e-05,507.5044250488281,339840,705.0,0.005097560118883848,-0.0003126189112663269,0.43085336685180664,0.0005676709115505219,5.9138983488082886e-06,-1.5442354679107666
1763260528.8256156,,0.0,,3578,9.600614430382848e-05,507.76757764816284,340096,705.0,0.0008338053594343364,-0.005835755728185177,0.4501151144504547,-0.011953246779739857,0.0007856609299778938,-1.034776210784912
1763260529.1148846,,0.0,,3581,9.585253428667784e-05,508.05684661865234,340352,705.0,0.0057655880227684975,-0.00047757476568222046,0.5045821666717529,-0.0010326309129595757,3.258604556322098e-05,-0.42221176624298096
1763260529.9637609,500.0,,500.0,3589,,508.9057228565216,341149,,,,,,,
1763260532.5318456,500.0,,500.0,3613,,511.4738075733185,343649,,,,,,,
1763260533.5459745,,0.001953125,,3622,9.331796900369227e-05,512.4879364967346,344576,707.0,0.0006664538523182273,-0.006074054166674614,0.5119506120681763,0.005950082093477249,0.0009907688945531845,-0.4377470016479492
1763260535.4128113,,0.00390625,,3640,9.22427061595954e-05,514.3547732830048,346368,708.0,0.005503952503204346,-0.004285916686058044,0.44654983282089233,0.011958104558289051,0.0026657702401280403,0.11156946420669556
1763260537.1172266,,0.0,,3656,9.124424104811624e-05,516.0591886043549,348032,709.0,0.0006586623494513333,-0.006652168929576874,0.5076559782028198,0.005369415506720543,0.000309675931930542,-0.07923650741577148
1763260538.467413,,0.0,,3669,9.047619096236303e-05,517.4093749523163,349312,710.0,0.004768201150000095,-0.001610785722732544,0.4570937752723694,0.010648705065250397,0.0004842393100261688,0.4606308341026306
1763260539.521664,,0.0,,3679,8.986175089376047e-05,518.463625907898,350336,710.0,0.004769935272634029,0.001810651272535324,0.39167240262031555,-0.0025869738310575485,0.00022766739130020142,-0.09364497661590576
1763260539.9228578,,0.0,,3683,8.963133586803451e-05,518.8648197650909,350720,711.0,162.46018981933594,0.0008277632296085358,0.45942607522010803,0.0014182142913341522,0.0004682932049036026,0.00014734268188476562
1763260540.0446029,,0.0,,3684,8.955453085945919e-05,518.986564874649,350848,711.0,0.005271541886031628,0.0008569229394197464,0.4236212968826294,-0.0005406960844993591,3.005005419254303e-05,0.03167062997817993
1763260542.7907472,500.0,,500.0,3711,,521.7327091693878,353649,,,,,,,
1763260543.0339286,,0.0,,3713,8.778801566222683e-05,521.9758906364441,353792,712.0,0.00521614495664835,-0.02006366476416588,0.5283478498458862,0.015121829695999622,0.0009209392592310905,-0.13736701011657715
1763260543.2593267,,0.0,,3715,8.763440564507619e-05,522.2012887001038,354048,713.0,0.0008349749259650707,-0.014282941818237305,0.5011406540870667,0.000662938691675663,0.0009179515764117241,-0.13647878170013428
1763260544.851832,500.0,,500.0,3731,,523.7937939167023,355649,,,,,,,
1763260545.244144,,0.0,,3734,8.6482337792404e-05,524.186105966568,355968,714.0,0.0008906850125640631,-0.0006654486060142517,0.5258005857467651,0.00292782299220562,0.00012541189789772034,0.03574651479721069
1763260547.4529984,,0.0,,3755,8.517665264662355e-05,526.3949604034424,358144,715.0,0.0007990620797500014,-0.0072301775217056274,0.48857587575912476,-0.0026755575090646744,0.0008844230324029922,-0.06242704391479492
1763260549.477548,500.0,,500.0,3775,,528.4195098876953,360149,,,,,,,
1763260549.992692,,0.0,,3779,8.371735748369247e-05,528.9346539974213,360576,716.0,0.0007854375289753079,-0.0032857023179531097,0.45460352301597595,0.0007290979847311974,0.00012022163718938828,-0.08517372608184814
1763260552.5671546,,0.0,,3804,8.218125731218606e-05,531.5091166496277,363136,717.0,0.0007188809686340392,-0.004273673519492149,0.4781021475791931,0.002054818905889988,0.0005758358165621758,-0.2100818157196045
1763260552.8066273,,0.0,,3807,8.202764729503542e-05,531.7485892772675,363392,718.0,0.005191997159272432,-0.007386840879917145,0.5334610939025879,0.0073026018217206,0.0006698323413729668,0.0727723240852356
1763260556.7357664,,0.0,,3847,7.956989429658279e-05,535.6777284145355,367488,720.0,0.000637706951238215,-0.0002982616424560547,0.5499540567398071,0.002632920630276203,0.00010054465383291245,0.27244728803634644
1763260559.9483433,,0.0,,3879,7.764976908219978e-05,538.8903052806854,370688,722.0,0.005142269656062126,0.003703145310282707,0.5059618353843689,0.005327323451638222,0.0003226865082979202,-0.33255624771118164
1763260560.2973795,,0.0,,3883,7.741935405647382e-05,539.2393414974213,371072,722.0,196.5363311767578,0.0024125799536705017,0.5378242135047913,0.005390258505940437,9.80272889137268e-05,2.9265880584716797e-05
1763260560.42183,,0.0,,3884,7.73425490478985e-05,539.3637919425964,371200,722.0,0.004472819622606039,-0.0007271002978086472,0.49354949593544006,-0.0030248863622546196,8.604396134614944e-05,0.272843599319458
1763260560.725297,500.0,,500.0,3887,,539.66725897789,371551,,,,,,,
1763260561.184309,,0.0,,3891,7.688171899644658e-05,540.1262710094452,371968,723.0,0.00074252940248698,-0.0023935213685035706,0.4971967935562134,-0.008435992524027824,0.0004368610680103302,-0.29683947563171387
1763260561.8409023,,0.0,,3898,7.649769395356998e-05,540.7828643321991,372608,723.0,266.1524658203125,0.0009647831320762634,0.46145257353782654,0.003239639103412628,1.6594305634498596e-05,0.0004667043685913086
1763260563.2119877,500.0,,500.0,3912,,542.1539497375488,374051,,,,,,,
1763260563.5746503,,0.0,,3915,7.54224238335155e-05,542.5166122913361,374400,724.0,0.0009602162754163146,0.00014251843094825745,0.5058557987213135,-0.00024088658392429352,6.269663572311401e-05,-0.4653315544128418
1763260564.887918,,0.0,,3928,7.465438102371991e-05,543.8298799991608,375680,725.0,0.005107290111482143,0.0010612346231937408,0.4643421769142151,0.0027347952127456665,0.000580471009016037,-0.12136685848236084
1763260566.5566635,,0.0,,3944,7.365591591224074e-05,545.4986255168915,377344,725.0,0.0009923857869580388,0.0003883605822920799,0.5072463750839233,-0.0010754531249403954,4.011858254671097e-05,0.3074883222579956
1763260566.667948,,0.0,,3945,7.357911090366542e-05,545.6099100112915,377472,725.0,0.0008931573247537017,0.00011705979704856873,0.49961501359939575,-0.002240316942334175,2.9396265745162964e-05,-0.07790672779083252
1763260566.6943355,500.0,,500.0,3946,,545.6362974643707,377551,,,,,,,
1763260567.553051,,0.0,,3954,7.304147584363818e-05,546.4950129985809,378368,726.0,0.0011052184272557497,-0.006531722843647003,0.4571428894996643,0.002469126135110855,0.0007572919130325317,-0.2752479314804077
1763260568.466452,,0.0,,3963,7.250384078361094e-05,547.4084138870239,379264,726.0,0.004173213616013527,0.0053787678480148315,0.48159995675086975,-0.0029396088793873787,0.0001514079049229622,-0.6046649217605591
1763260569.1111069,,0.0,,3969,7.211981574073434e-05,548.0530688762665,379904,727.0,0.0010587087599560618,-0.013336476869881153,0.455480694770813,-0.0006786119192838669,0.0005702655762434006,0.04311412572860718
1763260570.2345855,,0.0,,3981,7.142857066355646e-05,549.1765475273132,381056,727.0,282.7262878417969,0.003159135580062866,0.46888402104377747,0.001996290870010853,0.000446573831140995,-0.00014448165893554688
1763260570.4971976,,0.0,,3983,7.127496064640582e-05,549.4391596317291,381312,727.0,0.001257602940313518,-0.0019737668335437775,0.5257830619812012,-3.747362643480301e-05,0.00013072695583105087,0.2515186071395874
1763260571.9532127,,0.0,,3997,7.04301055520773e-05,550.895174741745,382720,728.0,0.004782157950103283,-0.0047985464334487915,0.4963323473930359,-0.0006161155179142952,0.0002020644024014473,0.03837782144546509
1763260574.2927163,500.0,,500.0,4020,,553.2346782684326,385051,,,,,,,
1763260578.3496945,500.0,,500.0,4059,,557.2916564941406,389051,,,,,,,
1763260581.2807288,,0.0,,4087,6.490015221061185e-05,560.222690820694,391936,733.0,0.0012686466798186302,-0.0005676634609699249,0.5272250175476074,0.0016496526077389717,4.5291148126125336e-05,-0.23568809032440186
1763260581.6168454,,0.0,,4091,6.466973718488589e-05,560.5588073730469,392320,733.0,0.0010268986225128174,0.00151873379945755,0.5213934779167175,0.0007225526496767998,6.450619548559189e-05,-0.00016582012176513672
1763260582.9754353,,0.0,,4105,6.382488209055737e-05,561.9173972606659,393728,734.0,0.004014286678284407,-0.00014413241297006607,0.49737271666526794,0.0003172643482685089,1.668184995651245e-05,-0.027187585830688477
1763260583.3179874,,0.0,,4109,6.35944670648314e-05,562.2599494457245,394112,734.0,260.7451477050781,-0.0012842444702982903,0.5551562309265137,-0.0010683182626962662,2.6540830731391907e-05,-0.00025594234466552734
1763260583.9325764,,0.0,,4115,6.32104420219548e-05,562.8745384216309,394752,734.0,0.004462855402380228,-0.004580829292535782,0.5137242674827576,-0.0052997032180428505,0.00022644829005002975,-0.008803248405456543
1763260584.3112574,,0.0,,4119,6.298003427218646e-05,563.2532193660736,395136,735.0,203.43728637695312,0.001725396141409874,0.5269342660903931,0.0024777399376034737,2.258922904729843e-05,-2.2530555725097656e-05
1763260586.7775555,,0.0,,4144,6.144393410068005e-05,565.7195174694061,397696,736.0,0.005061404313892126,-0.0011953171342611313,0.553836464881897,-0.00069425068795681,0.00014482811093330383,-1.1590068340301514
1763260587.4233456,,0.0,,4150,6.105990905780345e-05,566.3653075695038,398336,736.0,0.0010483829537406564,-0.0009720250964164734,0.5401844382286072,0.0008693598210811615,4.713982343673706e-05,-0.5251868963241577
1763260589.179324,,0.0,,4168,5.998463893774897e-05,568.1212859153748,400128,737.0,0.004427257925271988,-0.0033150725066661835,0.5184372663497925,-0.0016357405111193657,0.0001453673467040062,0.18303710222244263
1763260590.7866447,,0.0,,4184,5.8986173826269805e-05,569.7286067008972,401792,738.0,0.0012690419098362327,0.0012076571583747864,0.5259735584259033,0.0005681626498699188,5.9060752391815186e-05,-0.918834924697876
1763260591.8141978,,0.0,,4194,5.837173739564605e-05,570.7561597824097,402816,738.0,0.0014217088464647532,-0.00927136093378067,0.5638294219970703,0.01207720022648573,0.0010431846603751183,-0.8689901828765869
1763260592.2876673,,0.0,,4199,5.806451736134477e-05,571.229629278183,403328,739.0,0.0014666749630123377,-0.013102149590849876,0.5871959924697876,-7.998943328857422e-05,0.00038729608058929443,0.2858569622039795
1763260594.8552225,,0.0,,4224,5.6528417189838365e-05,573.7971844673157,405888,740.0,0.001287823193706572,-0.001461222767829895,0.5232018232345581,-0.000183803029358387,4.799012094736099e-05,-1.0936920642852783
1763260595.3484092,,0.0,,4229,5.6221197155537084e-05,574.2903711795807,406400,740.0,0.0012802117271348834,0.008124571293592453,0.49099045991897583,-0.009964060969650745,0.0003038225695490837,-0.6091650724411011
1763260596.7884703,,0.0,,4243,5.537634569918737e-05,575.7304322719574,407808,741.0,0.0011896598152816296,-0.0021502505987882614,0.5646306276321411,0.0022159917280077934,0.00011707562953233719,-0.21616017818450928
1763260597.0319874,,0.0,,4246,5.522273568203673e-05,575.973949432373,408064,741.0,25.553714752197266,0.0018915161490440369,0.5375010371208191,-0.0030167801305651665,6.0702674090862274e-05,0.00014352798461914062
1763260597.673814,,0.0,,4252,5.4838710639160126e-05,576.6157760620117,408704,741.0,0.004168589133769274,-0.00026863813400268555,0.5024974346160889,-0.00046492554247379303,5.11854887008667e-06,-0.125907301902771
1763260597.9507163,,0.0,,4254,5.4685100622009486e-05,576.8926782608032,408960,741.0,0.0013280055718496442,0.0016445890069007874,0.5056572556495667,-0.00015191640704870224,5.987752228975296e-05,-0.4630967378616333
1763260597.9540377,500.0,,500.0,4255,,576.8959996700287,408963,,,,,,,
1763260599.8805454,,0.0,,4273,5.353302549337968e-05,578.8225073814392,410880,742.0,0.0008359460043720901,0.0006954893469810486,0.5095230937004089,-0.00042533501982688904,6.360933184623718e-06,-0.5827642679214478
1763260600.1572282,,0.0,,4276,5.337941547622904e-05,579.0991902351379,411136,742.0,0.0036188943777233362,-0.0002904646098613739,0.4968298077583313,0.0008732862770557404,1.996755599975586e-05,-0.23377001285552979
1763260600.2691872,,0.0,,4277,5.330261046765372e-05,579.2111492156982,411264,742.0,0.0011565386084839702,-0.0009397231042385101,0.534780740737915,-0.0008482905104756355,3.728736191987991e-05,-0.24633097648620605
1763260600.3807716,,0.0,,4278,5.32258054590784e-05,579.3227336406708,411392,743.0,0.0013335985131561756,-0.0024764835834503174,0.3704794943332672,-0.006721942685544491,0.0009851520881056786,-0.1378418207168579
1763260601.399295,,0.0,,4288,5.261136539047584e-05,580.3412570953369,412416,743.0,0.0009605896193534136,-0.0046355873346328735,0.5383211374282837,0.00209914892911911,0.00020951591432094574,-0.27367687225341797
1763260601.5341163,,0.0,,4290,5.2534564019879326e-05,580.4760782718658,412544,743.0,444.7489318847656,-9.615439921617508e-05,0.5210384130477905,-0.0009720902889966965,2.041459083557129e-05,-8.809566497802734e-05
1763260601.7734134,,0.0,,4292,5.2380954002728686e-05,580.7153754234314,412800,743.0,0.0012999286409467459,0.0005314573645591736,0.5223152041435242,0.0006529437378048897,8.231308311223984e-05,-0.8422800302505493
1763260604.0509727,,0.0,,4314,5.107526885694824e-05,582.9929347038269,414976,744.0,0.0016991180600598454,-0.005229055881500244,0.4103218913078308,-0.0004485705867409706,0.00013208668678998947,-0.21407127380371094
1763260604.5101755,,0.0,,4318,5.084485383122228e-05,583.4521374702454,415360,744.0,0.003953760955482721,-0.0011908896267414093,0.46361327171325684,-0.0004976624622941017,4.222895950078964e-05,-0.14069926738739014
1763260607.3627117,,0.0,,4346,4.915514728054404e-05,586.3046736717224,418176,745.0,118.58861541748047,-0.001093067228794098,0.5137501955032349,-0.001878415234386921,5.4010190069675446e-05,0.0005624294281005859
1763260609.4991302,,0.0,,4366,4.792626714333892e-05,588.4410922527313,420224,746.0,170.71038818359375,-0.0013820528984069824,0.5336710214614868,-0.0014688251540064812,4.331860691308975e-05,-8.165836334228516e-05
1763260610.156644,,0.0,,4372,4.754224210046232e-05,589.0986061096191,420864,746.0,0.0034508374519646168,0.0016590654850006104,0.5723044872283936,0.0007290132343769073,2.7144327759742737e-05,0.24222832918167114
1763260610.6690476,,0.0,,4377,4.7235022066161036e-05,589.6110095977783,421376,747.0,0.0033995267003774643,-0.0010935813188552856,0.4471008777618408,0.002733279950916767,5.7612545788288116e-05,-0.028257131576538086
1763260610.787645,,0.0,,4378,4.7158217057585716e-05,589.7296071052551,421504,747.0,0.00123408786021173,0.0015497803688049316,0.48183512687683105,0.0014058267697691917,0.00014888029545545578,0.10682058334350586
1763260611.7040615,,0.0,,4387,4.6620581997558475e-05,590.6460235118866,422400,747.0,0.0031533255241811275,0.0008133463561534882,0.48560816049575806,-0.0015404429286718369,6.434507668018341e-05,-0.7679293155670166
1763260612.6140943,,0.0,,4396,4.608295057551004e-05,591.5560562610626,423296,748.0,0.003147148061543703,-0.0028026029467582703,0.5098879933357239,0.00018440373241901398,3.828480839729309e-05,0.6086872816085815
1763260614.3305366,,0.0,,4413,4.5007680455455557e-05,593.2724986076355,425088,748.0,0.0010441964259371161,0.0001242309808731079,0.5309334397315979,-0.00024201534688472748,2.2424384951591492e-05,-1.3736517429351807
1763260614.4752803,,0.0,,4415,4.4930875446880236e-05,593.4172422885895,425216,748.0,49.00547790527344,7.793121039867401e-05,0.502422034740448,-0.0013422239571809769,1.7039477825164795e-05,5.4836273193359375e-05
1763260618.7386637,,0.0,,4456,4.2396313801873475e-05,597.6806256771088,429440,750.0,0.0014926680596545339,-0.00045963749289512634,0.49921345710754395,-0.002278183586895466,5.283672362565994e-05,0.0687667727470398
1763260620.131428,,0.0,,4470,4.155145870754495e-05,599.073390007019,430848,751.0,0.0029820804484188557,-0.0014866404235363007,0.4959199130535126,0.0029354216530919075,5.4066069424152374e-05,-0.6784740686416626
1763260620.9045768,500.0,,500.0,4478,,599.8465387821198,431666,,,,,,,
1763260621.1453345,,0.0,,4480,4.093701863894239e-05,600.0872964859009,431872,751.0,0.0031193727627396584,-0.0009280145168304443,0.4708409309387207,0.0003962600603699684,1.0314397513866425e-05,0.17499691247940063
1763260622.4055247,,0.0,,4492,4.0168972191167995e-05,601.3474867343903,433152,752.0,0.0012759394012391567,-0.0008923429995775223,0.5511730313301086,-0.0009756032377481461,4.596449434757233e-05,-0.19576644897460938
1763260622.8067906,,0.0,,4496,3.9938557165442035e-05,601.7487525939941,433536,752.0,0.0012247818522155285,-0.003445081412792206,0.48432809114456177,-0.006132087670266628,0.00015428755432367325,-0.13635742664337158
1763260622.920009,500.0,,500.0,4498,,601.8619709014893,433666,,,,,,,
1763260625.234708,,0.0,,4520,3.847926200251095e-05,604.1766700744629,435968,753.0,0.0012065781047567725,0.002059631049633026,0.5595641136169434,0.0013087885454297066,8.80565494298935e-06,-0.1702108383178711
1763260625.3872566,500.0,,500.0,4522,,604.3292186260223,436166,,,,,,,
1763260625.634686,,0.0,,4524,3.824884697678499e-05,604.5766479969025,436352,753.0,0.0029312511906027794,-0.0015366487205028534,0.41098344326019287,-0.0010768081992864609,1.982972025871277e-05,-0.13470757007598877
1763260625.7761075,,0.0,,4525,3.817204196820967e-05,604.7180695533752,436480,753.0,0.0013899288605898619,0.0004223594442009926,0.5044421553611755,5.250796675682068e-05,3.482215106487274e-05,-0.008484959602355957
1763260625.9365654,500.0,,500.0,4527,,604.8785274028778,436666,,,,,,,
1763260626.423912,,0.0,,4531,3.778801692533307e-05,605.3658740520477,437120,754.0,0.0011167339980602264,-0.0026311632245779037,0.5389111042022705,-0.0031697088852524757,5.1303766667842865e-05,-0.2667093276977539
1763260626.5670679,,0.0,,4533,3.771121191675775e-05,605.5090298652649,437248,754.0,206.8828125,-0.00018577277660369873,0.4749094843864441,-0.0010978272184729576,1.3480894267559052e-05,9.85860824584961e-05
1763260626.6907256,,0.0,,4534,3.763440690818243e-05,605.6326875686646,437376,754.0,0.003008639207109809,0.0007362067699432373,0.5011556148529053,-0.0013769911602139473,9.042210876941681e-06,-0.9067922830581665
1763260628.845511,,0.0,,4555,3.632872540038079e-05,607.7874729633331,439552,755.0,0.001389233279041946,-0.00036872923374176025,0.4615199565887451,4.754588007926941e-05,1.2814998626708984e-05,-0.4537374973297119
1763260628.9877074,,0.0,,4557,3.625192039180547e-05,607.929669380188,439680,755.0,218.56954956054688,-0.0012377146631479263,0.4988062381744385,-0.0002897242084145546,1.03069469332695e-05,8.565187454223633e-05
1763260629.5013375,,0.0,,4562,3.594470035750419e-05,608.4432995319366,440192,755.0,372.4713134765625,0.0009910762310028076,0.4705452024936676,0.000742700882256031,4.699733108282089e-05,-0.0001888275146484375
1763260630.9581046,500.0,,500.0,4576,,609.900066614151,441666,,,,,,,
1763260633.9738812,,0.0,,4604,3.333333370392211e-05,612.9158432483673,444544,756.0,0.0014829568099230528,0.0037129148840904236,0.4802960753440857,0.003624550998210907,8.629634976387024e-05,-0.15993773937225342
1763260634.8804574,,0.0,,4613,3.2795698643894866e-05,613.8224194049835,445440,757.0,0.0015421472489833832,-0.003597937524318695,0.515216588973999,0.004151720553636551,0.0001959819346666336,-0.015596985816955566
1763260636.1548085,,0.0,,4626,3.2027648558141664e-05,615.0967705249786,446720,757.0,100.52839660644531,0.0010043513029813766,0.4647005498409271,0.000353117473423481,1.277681440114975e-05,0.00022798776626586914
1763260637.043353,500.0,,500.0,4635,,615.9853150844574,447666,,,,,,,
1763260637.6827633,,0.0,,4641,3.110599209321663e-05,616.6247253417969,448256,758.0,199.59646606445312,-0.00016228854656219482,0.5539244413375854,-2.3748725652694702e-05,3.38871031999588e-05,7.987022399902344e-05
1763260638.0434155,,0.0,,4644,3.087557706749067e-05,616.9853775501251,448640,758.0,0.0012371060438454151,-0.0019006198272109032,0.5016056895256042,0.004854477941989899,0.000107618048787117,-0.29414141178131104
1763260639.7813053,,0.0,,4661,2.9877111956011504e-05,618.7232673168182,450304,759.0,0.0028085634112358093,-0.000988006591796875,0.50303053855896,-0.0011073639616370201,4.791375249624252e-05,-0.39115285873413086
1763260641.114318,,0.0,,4675,2.9032258680672385e-05,620.0562798976898,451712,759.0,18.239912033081055,-0.0002758242189884186,0.4957725405693054,-0.0007748277857899666,1.3994984328746796e-05,-0.0002779960632324219
1763260642.7871704,,0.0,,4691,2.803379356919322e-05,621.7291324138641,453376,760.0,0.0025682253763079643,0.0001526176929473877,0.5142606496810913,0.00017377082258462906,1.5203841030597687e-05,0.09066760540008545
1763260644.4831493,,0.0,,4709,2.6958525268128142e-05,623.4251112937927,455168,761.0,225.64035034179688,-0.00010500103235244751,0.4934304654598236,0.0010580215603113174,3.3583492040634155e-05,0.00030934810638427734
1763260644.8849056,500.0,,500.0,4713,,623.8268675804138,455666,,,,,,,
1763260647.274404,,0.0,,4738,2.519201188988518e-05,626.2163660526276,458112,762.0,278.3452453613281,0.002256181091070175,0.5079628229141235,0.0005703456699848175,1.3265758752822876e-05,-3.254413604736328e-05
1763260647.393009,,0.0,,4739,2.511520688130986e-05,626.3349709510803,458240,762.0,0.003037797287106514,0.0001236051321029663,0.5519013404846191,0.0004163254052400589,1.341104507446289e-06,-0.18840181827545166
1763260647.6159704,,0.0,,4741,2.496159686415922e-05,626.5579323768616,458496,763.0,0.0014650438679382205,-0.0026102904230356216,0.5626034140586853,0.0020150505006313324,4.9559399485588074e-05,-0.06534433364868164
1763260647.7299075,,0.0,,4743,2.48847918555839e-05,626.6718695163727,458624,763.0,206.0161895751953,-0.0005984790623188019,0.5211097598075867,-0.0013668425381183624,2.500787377357483e-05,0.00020313262939453125
1763260648.874289,,0.0,,4754,2.419354859739542e-05,627.816251039505,459776,763.0,0.002647019224241376,8.344277739524841e-05,0.4918321669101715,0.0005385894328355789,4.0065497159957886e-06,0.18925964832305908
1763260648.9854338,,0.0,,4755,2.41167435888201e-05,627.9273958206177,459904,763.0,0.001731518073938787,-0.003173828125,0.5272455215454102,-0.000789041630923748,5.159992724657059e-05,0.09290504455566406
1763260650.6249275,,0.0,,4772,2.311828029633034e-05,629.5668895244598,461568,764.0,251.26683044433594,-0.0012554489076137543,0.5314530730247498,-0.0029728105291724205,2.9149465262889862e-05,-0.00010311603546142578
1763260651.9817338,500.0,,500.0,4786,,630.9236958026886,463038,,,,,,,
1763260652.0827146,,0.0,,4787,2.2196620193426497e-05,631.0246765613556,463104,764.0,272.54119873046875,-0.0020119696855545044,0.473213255405426,0.0006508408114314079,3.130827099084854e-05,0.00020462274551391602
1763260652.2054117,,0.0,,4788,2.2119815184851177e-05,631.1473736763,463232,765.0,0.0030759810470044613,-0.0026656240224838257,0.4562545716762543,0.00046203751116991043,6.11739233136177e-05,-0.3691427707672119
1763260652.9898524,500.0,,500.0,4796,,631.9318144321442,464038,,,,,,,
1763260653.3317063,,0.0,,4799,2.14285719266627e-05,632.2736682891846,464384,765.0,0.0018705094698816538,0.001452270895242691,0.4934069514274597,0.00013520102947950363,1.7068348824977875e-05,-0.01919376850128174
1763260653.98643,500.0,,500.0,4806,,632.9283919334412,465038,,,,,,,
1763260654.3146136,,0.0,,4809,2.0814131858060136e-05,633.2565755844116,465408,765.0,0.0017261486500501633,-0.0002948194742202759,0.46984946727752686,-8.18353146314621e-05,4.9211084842681885e-06,0.18200111389160156
1763260654.6767266,,0.0,,4813,2.0583716832334176e-05,633.618688583374,465792,766.0,0.002032696036621928,4.503875970840454e-05,0.5115326642990112,-0.0008747857064008713,1.687556505203247e-06,-0.4633687734603882
1763260658.45072,,0.0,,4851,1.8279570213053375e-05,637.3926820755005,469632,767.0,340.0020751953125,-0.00011539459228515625,0.44223958253860474,-3.803987056016922e-05,2.2258609533309937e-07,1.0609626770019531e-05
1763260658.5618365,,0.0,,4852,1.8202765204478055e-05,637.5037984848022,469760,767.0,0.0026497573126107454,-3.9324164390563965e-05,0.49514734745025635,0.0004403805360198021,1.0570511221885681e-06,-0.14208984375
1763260659.3367429,,0.0,,4859,1.7741935153026134e-05,638.2787048816681,470528,768.0,0.001654608640819788,-0.00061054527759552,0.5315761566162109,-0.00016644131392240524,5.344860255718231e-06,-0.37161219120025635
1763260660.2180104,,0.0,,4868,1.7204301911988296e-05,639.1599724292755,471424,768.0,0.0018175493460148573,-0.002818254753947258,0.5091965198516846,0.0008767154067754745,1.3394281268119812e-05,-0.29921603202819824
1763260660.7824986,500.0,,500.0,4874,,639.7244606018066,472038,,,,,,,
1763260661.2377787,,0.0,,4878,1.6589861843385734e-05,640.1797406673431,472448,768.0,0.0015851279022172093,-0.0002285502851009369,0.5528848171234131,0.0004172706976532936,1.8728896975517273e-06,-0.0767444372177124
1763260661.6091604,,0.0,,4882,1.6359446817659773e-05,640.5511224269867,472832,768.0,0.0017610648646950722,-0.0007795169949531555,0.5794073939323425,0.0005226731300354004,1.3398006558418274e-05,0.15919893980026245
1763260664.8604128,,0.0,,4915,1.4362519323185552e-05,643.8023748397827,476160,770.0,183.71722412109375,-0.0004166141152381897,0.527646541595459,0.00013540685176849365,5.569308996200562e-07,-0.0001970529556274414
1763260665.3074284,,0.0,,4920,1.4055299288884271e-05,644.2493903636932,476672,770.0,0.0025692342314869165,-0.00028137490153312683,0.5356619358062744,0.00010448135435581207,2.1830201148986816e-06,0.1894567608833313
1763260666.50158,,0.0,,4932,1.328725011262577e-05,645.4435420036316,477952,771.0,0.0020034383051097393,0.0005952939391136169,0.5441086292266846,0.0004066033288836479,1.1910684406757355e-05,0.06644248962402344
