charts/SPS,_runtime,charts/episodic_return,_timestamp,losses/old_approx_kl,charts/episodic_length,losses/explained_variance,losses/approx_kl,losses/entropy,charts/learning_rate,losses/policy_loss,global_step,_step,losses/value_loss,losses/clipfrac
735.0,90.78631067276001,,1763260111.9624887,0.007356574758887291,,0.3886796236038208,0.000535912811756134,0.5015066862106323,0.0002712749701458961,-0.005261152982711792,48000,707,2.379326343536377,0.0
726.0,94.61549282073975,,1763260115.7916708,0.0007190955802798271,,0.12425762414932251,0.0004763668403029442,0.5089600682258606,0.00026996928500011563,-0.0033259838819503784,50176,729,0.5647794008255005,0.0
716.0,99.46493864059448,,1763260120.6411166,0.0013660751283168793,,-0.6066652536392212,7.384270429611206e-05,0.49554258584976196,0.0002682795748114586,-0.006988382898271084,52992,757,0.4275112450122833,0.0
715.0,100.3039402961731,,1763260121.4801183,0.0008232584223151207,,0.0122641921043396,2.8149224817752838e-05,0.4665580093860626,0.0002679723547771573,-0.0008137449622154236,53504,762,0.369232714176178,0.0
713.0,101.21378684043884,,1763260122.3899648,-0.0002546776086091995,,-0.11098527908325195,2.3791566491127014e-05,0.5327371954917908,0.000267665134742856,0.000165596604347229,54016,767,0.34258314967155457,0.0
,102.52933931350708,500.0,1763260123.7055173,,500.0,,,,,,54826,775,,
710.0,104.64826369285583,,1763260125.8244417,-0.0010612783953547478,,-0.0350492000579834,0.00013110507279634476,0.5443914532661438,0.0002663594495970756,0.0012633353471755981,56192,788,0.11706545948982239,0.0
708.0,106.09638047218323,,1763260127.2725585,-0.0013472093269228935,,-0.24541890621185303,0.0011540735140442848,0.5080287456512451,0.00026582181453704834,0.0012841187417507172,57088,797,0.08132834732532501,0.0
706.0,107.55094385147095,,1763260128.7271218,0.00202773604542017,,-0.08533728122711182,0.00018490571528673172,0.5487477779388428,0.0002652841794770211,-0.004767559468746185,57984,806,0.05676671117544174,0.0
704.0,109.09534430503845,,1763260130.2715223,-0.00018380861729383469,,-0.04910755157470703,0.0004666028544306755,0.46680039167404175,0.00026474654441699386,0.009626470506191254,58880,815,0.02519121766090393,0.0
691.0,117.74035859107971,,1763260138.9165366,0.0037178322672843933,,0.0004228949546813965,0.0003965068608522415,0.5086535811424255,0.0002618279540911317,0.00629710778594017,63744,863,324.8335266113281,0.0
689.0,119.22484421730042,,1763260140.4010222,0.002998082898557186,,5.7756900787353516e-05,0.001993195153772831,0.5700019001960754,0.00026129031903110445,-0.008182629942893982,64640,872,248.99864196777344,0.0
,119.89755034446716,500.0,1763260141.0737283,,500.0,,,,,,65134,876,,
681.0,127.8275396823883,,1763260149.0037177,-0.002506113611161709,,-1.2040138244628906e-05,0.00012067984789609909,0.6091429591178894,0.00025821811868809164,-0.0023007262498140335,69760,922,0.004204957280308008,0.0
680.0,129.1552278995514,,1763260150.3314059,0.004064889624714851,,-4.398822784423828e-05,0.0007355213165283203,0.5427725911140442,0.0002577572886366397,0.015052389353513718,70528,930,114.97184753417969,0.0
679.0,130.65479564666748,,1763260151.8309736,-0.012102588079869747,,-0.13172459602355957,0.0024048006162047386,0.5503193140029907,0.00025721965357661247,0.004037652164697647,71424,938,0.00016195639909710735,0.0
678.0,131.1204879283905,,1763260152.296666,0.008801774121820927,,-0.43212926387786865,0.0018635401502251625,0.5879526138305664,0.00025706604355946183,-0.0075282566249370575,71680,941,0.0041521163657307625,0.00390625
678.0,131.33160424232483,,1763260152.5077822,0.009833147749304771,,0.33837127685546875,0.001155458390712738,0.5413205623626709,0.0002569892385508865,-0.003613203763961792,71808,942,0.0006953480769880116,0.0
677.0,132.42286109924316,,1763260153.599039,-0.006832306273281574,,-0.0037914514541625977,0.0010046521201729774,0.4886130690574646,0.0002566052135080099,-0.015290901064872742,72448,948,3.328335515107028e-05,0.0078125
673.0,136.87309646606445,,1763260158.0492744,-0.0009958986192941666,,-8.52346420288086e-05,0.00018215924501419067,0.5321851968765259,0.0002550691133365035,0.003712918609380722,75008,974,402.7861022949219,0.0
672.0,137.97808933258057,,1763260159.1542673,-0.009327065199613571,,-0.07843542098999023,0.0012314487248659134,0.5359387397766113,0.0002546850882936269,-0.015519477427005768,75648,980,0.004640407860279083,0.005859375
671.0,138.87600255012512,,1763260160.0521805,0.0034616515040397644,,0.290396511554718,0.0004954356700181961,0.5227130055427551,0.0002543778682593256,-0.0066413842141628265,76160,985,0.003940917551517487,0.0
670.0,140.68158888816833,,1763260161.8577669,0.0038118064403533936,,0.00713503360748291,0.0012787636369466782,0.4777267575263977,0.00025376342819072306,-0.014078527688980103,77184,995,0.006159191019833088,0.0
670.0,141.11453866958618,,1763260162.2907166,0.021161608397960663,,0.2786499261856079,0.0044264961034059525,0.4879714250564575,0.0002536098181735724,-0.017668329179286957,77440,997,8.814802276901901e-05,0.01171875
667.0,144.19664883613586,,1763260165.3728268,0.0007394328713417053,,-0.0781402587890625,0.0021051056683063507,0.43175557255744934,0.00025253454805351794,-0.012530989944934845,79232,1015,0.006384565960615873,0.001953125
666.0,145.11963844299316,,1763260166.2958164,0.008311132900416851,,-0.17785191535949707,0.0029981704428792,0.42407381534576416,0.00025222732801921666,-0.0039248354732990265,79744,1020,0.0030708471313118935,0.00390625
665.0,147.0995969772339,,1763260168.275775,-0.0021606292575597763,,-0.02728140354156494,0.004686150699853897,0.44932255148887634,0.00025153611204586923,-0.01368788629770279,80896,1031,0.00015585786604788154,0.013671875
662.0,150.53070831298828,,1763260171.7068863,0.015373180620372295,,0.00345456600189209,0.002722756005823612,0.5463639497756958,0.00025038403691723943,-0.004710085690021515,82816,1050,0.0001644701842451468,0.009765625
662.0,151.00726056098938,,1763260172.1834385,-0.013153922744095325,,-0.00013327598571777344,0.0009144814684987068,0.453488826751709,0.0002502304269000888,-0.0069317445158958435,83072,1053,175.71316528320312,0.0
661.0,151.93876385688782,,1763260173.1149418,-0.0069931261241436005,,-0.0001634359359741211,0.0005048830062150955,0.5398024320602417,0.0002499232068657875,0.0012812316417694092,83584,1058,123.72840881347656,0.0
658.0,156.42687344551086,,1763260177.6030514,-0.014740205369889736,,0.18847966194152832,0.0013580778613686562,0.5533812642097473,0.0002483871066942811,-0.030513077974319458,86144,1083,0.005639338865876198,0.0
,157.7833752632141,500.0,1763260178.9595532,,500.0,,,,,,86997,1091,,
,160.39401865005493,500.0,1763260181.5701966,,500.0,,,,,,88497,1106,,
654.0,162.53487515449524,,1763260183.7110531,0.0023121004924178123,,0.006739497184753418,0.0002784440293908119,0.5236836671829224,0.00024623656645417213,0.00019319355487823486,89728,1118,0.003607079852372408,0.0
654.0,163.77424502372742,,1763260184.950423,-0.005358856171369553,,-0.48150599002838135,0.005011873319745064,0.5328778028488159,0.0002457757364027202,-0.0011171549558639526,90496,1125,0.00015008561604190618,0.017578125
653.0,165.0849802494049,,1763260186.2611582,0.004038320854306221,,-0.4004993438720703,0.00041732750833034515,0.5350608229637146,0.0002453149063512683,-0.002818487584590912,91264,1133,0.0005484388675540686,0.0
,167.0246946811676,500.0,1763260188.2008727,,500.0,,,,,,92497,1145,,
651.0,170.4342041015625,,1763260191.610382,0.014850622043013573,,-0.2704277038574219,0.0024790428578853607,0.535963773727417,0.00024339478113688529,0.012170344591140747,94464,1164,0.0001294651738135144,0.005859375
,170.48267459869385,500.0,1763260191.6588526,,500.0,,,,,,94497,1165,,
651.0,171.7497272491455,,1763260192.9259052,0.01708175055682659,,-0.39740490913391113,0.002458234317600727,0.5003090500831604,0.00024293395108543336,-0.014731623232364655,95232,1172,0.006861323025077581,0.0
650.0,173.27167320251465,,1763260194.4478512,0.0027199340984225273,,0.08313256502151489,0.00041772518306970596,0.586177408695221,0.00024239631602540612,0.004846028983592987,96128,1181,0.006478877272456884,0.0
650.0,174.15383625030518,,1763260195.3300142,-0.005656737834215164,,-0.012852668762207031,0.007978162728250027,0.47014671564102173,0.00024208909599110484,-0.007531199604272842,96640,1186,0.007500534877181053,0.033203125
,175.96076893806458,241.0,1763260197.136947,,241.0,,,,,,97738,1197,,
,178.4880509376526,179.0,1763260199.664229,,179.0,,,,,,99176,1213,,
,178.7631425857544,149.0,1763260199.9393206,,149.0,,,,,,99325,1215,,
646.0,180.6564691066742,,1763260201.832647,-0.004262058064341545,,-0.17825400829315186,0.00010810047388076782,0.4702876806259155,0.00023986175074242055,3.4440308809280396e-05,100352,1226,0.0004518192436080426,0.0
646.0,181.31622648239136,,1763260202.4924045,-0.008170899003744125,,-0.8928909301757812,0.00030502304434776306,0.5492087602615356,0.0002396313357166946,0.0014155581593513489,100736,1230,0.01127833966165781,0.0
646.0,181.95532155036926,,1763260203.1314995,0.0023827403783798218,,-0.0001329183578491211,0.00029412098228931427,0.47133564949035645,0.00023940092069096863,0.0015581697225570679,101120,1234,108.72991943359375,0.0
645.0,183.88660860061646,,1763260205.0627866,0.0012593930587172508,,0.12472784519195557,8.870195597410202e-05,0.47095414996147156,0.00023870967561379075,-0.00014251470565795898,102272,1245,0.007100757677108049,0.0
645.0,185.4051752090454,,1763260206.5813532,0.010809469036757946,,-0.24031782150268555,0.004456537775695324,0.4258984923362732,0.0002381720405537635,-0.022682517766952515,103168,1254,0.0123068168759346,0.015625
644.0,188.44207429885864,,1763260209.6182523,0.0066864583641290665,,-0.02575087547302246,0.0013740677386522293,0.512820839881897,0.00023709677043370903,-0.009047191590070724,104960,1271,0.00017751481209415942,0.0
642.0,193.37588596343994,,1763260214.552064,-0.002751302905380726,,-0.3467048406600952,6.761867552995682e-05,0.4331941604614258,0.00023540706024505198,-0.005481783300638199,107776,1299,0.007891944609582424,0.0
639.0,200.57192134857178,,1763260221.7480993,-0.020392995327711105,,-0.5807458162307739,0.005747401155531406,0.41877251863479614,0.00023294931452255696,-0.038665272295475006,111872,1339,0.0004265446332283318,0.017578125
639.0,200.8010311126709,,1763260221.977209,-0.00038323551416397095,,0.5210232734680176,0.003946710377931595,0.4335261583328247,0.00023287250951398164,0.005595751106739044,112000,1340,3.6612400435842574e-05,0.005859375
638.0,202.41399216651917,,1763260223.5901701,0.0075307972729206085,,-0.1699967384338379,0.0003461875021457672,0.42644572257995605,0.0002323348744539544,0.002246364951133728,112896,1349,0.00035456049954518676,0.0
636.0,205.01673030853271,,1763260226.1929083,-0.00047264061868190765,,-0.5038384199142456,0.00021410733461380005,0.3373083174228668,0.00023149001935962588,-0.0020941421389579773,114304,1363,0.00010217210365226492,0.0
,205.29707169532776,500.0,1763260226.4732497,,500.0,,,,,,114534,1365,,
,206.2241370677948,500.0,1763260227.400315,,500.0,,,,,,115034,1370,,
,208.03104209899902,500.0,1763260229.20722,,500.0,,,,,,116034,1380,,
635.0,208.24661803245544,,1763260229.422796,-0.00401713140308857,,-8.094310760498047e-05,0.0019238460808992386,0.4570208191871643,0.0002304147492395714,-0.01235666498541832,116096,1381,291.2546081542969,0.005859375
635.0,209.45382285118103,,1763260230.6300008,-0.00037219561636447906,,0.2769860029220581,1.965463161468506e-05,0.4094671905040741,0.00022995391918811947,-0.0027281194925308228,116864,1388,9.386503370478749e-05,0.0
,210.55083394050598,500.0,1763260231.727012,,500.0,,,,,,117534,1395,,
635.0,211.34810996055603,,1763260232.524288,-0.0057725729420781136,,0.03194946050643921,0.007899757474660873,0.4415634870529175,0.0002292626741109416,-0.011866126209497452,118016,1399,0.0001576127833686769,0.021484375
,212.2476282119751,500.0,1763260233.4238062,,500.0,,,,,,118534,1405,,
631.0,217.60996437072754,,1763260238.7861423,-0.0036329589784145355,,0.2975924611091614,0.009768422693014145,0.36962372064590454,0.00022726574388798326,-0.023688390851020813,121344,1432,0.00045547226909548044,0.021484375
631.0,217.80958318710327,,1763260238.9857612,0.005799285136163235,,0.106997549533844,0.0005027307197451591,0.37905728816986084,0.00022718893887940794,-0.0007655397057533264,121472,1433,0.00018594946595840156,0.0
632.0,220.90771102905273,,1763260242.083889,0.0004928950220346451,,-0.00012421607971191406,0.0007132682949304581,0.44106781482696533,0.0002258832537336275,0.0016124583780765533,123648,1455,284.87969970703125,0.0
632.0,221.09269547462463,,1763260242.2688735,0.012739988043904305,,-0.09116637706756592,0.0009267609566450119,0.4516542851924896,0.00022580644872505218,-0.007619168609380722,123776,1456,0.005056566558778286,0.0
632.0,221.28664469718933,,1763260242.4628227,-0.011482415720820427,,-0.13801109790802002,0.0020400620996952057,0.39786821603775024,0.00022572964371647686,0.009187433868646622,123904,1457,0.0001984045229619369,0.0
632.0,230.6875696182251,,1763260251.8637476,0.0014858134090900421,,-0.3316481113433838,0.00439605675637722,0.5365970730781555,0.00022227341833058745,-0.03448687866330147,129664,1514,0.009361333213746548,0.0
632.0,231.8841302394867,,1763260253.0603082,0.005347541533410549,,0.04623335599899292,0.0002693617716431618,0.4366116225719452,0.00022181260283105075,-0.003827221691608429,130432,1521,0.00014237879076972604,0.0
632.0,232.51750993728638,,1763260253.693688,-0.012673291377723217,,0.05429959297180176,0.00023045483976602554,0.38487696647644043,0.0002215821878053248,-0.002187483012676239,130816,1525,0.00028231809847056866,0.0
,232.7683641910553,500.0,1763260253.9445422,,500.0,,,,,,131034,1527,,
631.0,233.1520733833313,,1763260254.3282514,-0.011862140148878098,,-0.35117900371551514,0.0012796856462955475,0.4365623891353607,0.00022135177277959883,-0.003383684903383255,131200,1529,0.005814563948661089,0.005859375
631.0,233.97449040412903,,1763260255.1506684,0.005698313005268574,,0.14890819787979126,0.0007025068625807762,0.41832613945007324,0.00022104455274529755,-0.006215706467628479,131712,1534,0.005925462581217289,0.0
631.0,234.3716869354248,,1763260255.547865,0.00844539888203144,,0.3758698105812073,0.00041655637323856354,0.4287815988063812,0.0002208909427281469,8.190423250198364e-05,131968,1536,3.0148063160595484e-05,0.0
631.0,235.42233538627625,,1763260256.5985134,-0.000810583122074604,,-0.00013244152069091797,7.525179535150528e-05,0.5452369451522827,0.0002205069176852703,0.0009835269302129745,132608,1543,122.20563507080078,0.0
631.0,235.78134417533875,,1763260256.9575222,0.005476832389831543,,0.2195988893508911,0.0026715975254774094,0.47233694791793823,0.00022035330766811967,-0.0081954225897789,132864,1545,0.0001758251601131633,0.009765625
631.0,235.97457885742188,,1763260257.1507568,0.0003807730972766876,,-0.1374434232711792,0.00010116957128047943,0.450425922870636,0.00022027650265954435,-0.00464378297328949,132992,1546,0.00016175946802832186,0.0
631.0,237.85398197174072,,1763260259.03016,0.002675914205610752,,4.112720489501953e-05,8.274335414171219e-05,0.5008922219276428,0.00021958525758236647,-0.0003992021083831787,134144,1558,228.9647979736328,0.0
631.0,238.02902936935425,,1763260259.2052073,0.0002783238887786865,,-0.08662402629852295,1.5446916222572327e-05,0.4904390871524811,0.00021950845257379115,-0.00023901835083961487,134272,1559,0.004588016774505377,0.0
632.0,238.57464599609375,,1763260259.750824,-0.0028780028223991394,,-5.447864532470703e-05,3.7321820855140686e-05,0.48930105566978455,0.00021927803754806519,0.0019892342388629913,134656,1563,120.67937469482422,0.0
,238.96248126029968,500.0,1763260260.1386592,,500.0,,,,,,135034,1566,,
634.0,241.67252612113953,,1763260262.848704,0.0035894187167286873,,0.058673739433288574,0.00012997817248106003,0.49353450536727905,0.00021774193737655878,-0.006200194358825684,137216,1588,0.005499380175024271,0.0
634.0,241.8725781440735,,1763260263.0487561,-0.0019745659083127975,,-0.03957939147949219,5.474872887134552e-05,0.481004536151886,0.00021766513236798346,-0.002361804246902466,137344,1589,0.00018448391347192228,0.0
634.0,243.07844042778015,,1763260264.2546184,-0.0005034804344177246,,-0.00010538101196289062,6.564334034919739e-05,0.45153895020484924,0.00021720430231653154,-0.0015053218230605125,138112,1597,194.2158966064453,0.0
635.0,244.64374613761902,,1763260265.819924,0.0008910559117794037,,-0.00010597705841064453,1.3899058103561401e-05,0.408471018075943,0.00021658986224792898,0.0016545020043849945,139136,1607,190.3849639892578,0.0
635.0,245.0109987258911,,1763260266.1871767,0.0053693680092692375,,0.061691462993621826,0.0012999894097447395,0.3883502185344696,0.00021643625223077834,-0.0020183026790618896,139392,1609,8.926632290240377e-05,0.0
635.0,245.20036721229553,,1763260266.3765452,-0.023644503206014633,,0.242170512676239,0.006753504276275635,0.4045509099960327,0.00021635944722220302,-0.03365594893693924,139520,1610,0.0001484233798692003,0.009765625
635.0,245.4413824081421,,1763260266.6175604,-0.00015531759709119797,,-0.00021314620971679688,0.0021670768037438393,0.42731666564941406,0.0002162826422136277,0.0036084316670894623,139648,1612,333.0291442871094,0.00390625
635.0,247.64226508140564,,1763260268.818443,-0.008789410814642906,,9.071826934814453e-05,0.001087890937924385,0.47673580050468445,0.00021543778711929917,0.013152062892913818,141056,1626,332.7984619140625,0.0
635.0,249.60355854034424,,1763260270.7797365,-0.008011466823518276,,0.2769167423248291,0.0008406499400734901,0.41819384694099426,0.00021466973703354597,-0.008729636669158936,142336,1638,0.00021171802654862404,0.0
637.0,256.69970631599426,,1763260277.8758843,-0.01134456042200327,,-0.15832924842834473,0.0030891327187418938,0.5795525908470154,0.00021167434169910848,-0.0018528327345848083,147328,1687,0.00022711024212185293,0.0
,263.1665070056915,500.0,1763260284.342685,,500.0,,,,,,151920,1732,,
640.0,264.8137755393982,,1763260285.9899535,-0.0038096774369478226,,-0.42970001697540283,0.0006276518106460571,0.5010993480682373,0.00020814132585655898,-0.0032034809701144695,153216,1745,0.0001634382933843881,0.0
641.0,265.7112662792206,,1763260286.8874443,0.0004356326535344124,,0.0004197359085083008,3.5909004509449005e-05,0.5094571709632874,0.00020768049580510706,0.0007009990513324738,153984,1753,94.62519073486328,0.0
641.0,265.84881019592285,,1763260287.0249882,-0.00024252478033304214,,-0.0685964822769165,9.604822844266891e-05,0.5006651282310486,0.00020760369079653174,0.00046400539577007294,154112,1754,0.004435255192220211,0.0
642.0,267.25082516670227,,1763260288.4270031,0.021217919886112213,,-0.11345148086547852,0.0029903408139944077,0.4213525950908661,0.00020691244571935385,-0.016422836109995842,155264,1765,0.0002836465137079358,0.01171875
642.0,267.55704855918884,,1763260288.7332265,-0.0001236218959093094,,-7.87973403930664e-05,0.000540170818567276,0.4859364926815033,0.00020675883570220321,0.013277094811201096,155520,1768,344.5187683105469,0.0
,268.55853939056396,500.0,1763260289.7347174,,500.0,,,,,,156420,1777,,
644.0,274.7255525588989,,1763260295.9017305,-0.005479952320456505,,-0.16814649105072021,0.00040888600051403046,0.42655205726623535,0.0002036866353591904,0.0026319697499275208,160640,1818,0.0038874170277267694,0.0
644.0,275.4380497932434,,1763260296.6142278,0.002597006969153881,,-0.023444533348083496,7.046665996313095e-05,0.46499523520469666,0.00020337941532488912,-0.001720082014799118,161152,1823,0.004844275303184986,0.0
645.0,279.7060422897339,,1763260300.8822203,-0.007363535463809967,,-0.07970964908599854,0.000983579084277153,0.4812236428260803,0.00020161290012765676,-0.0014131255447864532,164096,1851,0.004342267289757729,0.0
645.0,280.44996404647827,,1763260301.626142,0.0038538845255970955,,-0.25398170948028564,0.0008097449317574501,0.41317954659461975,0.00020130568009335548,-0.0020344331860542297,164608,1856,0.004289382603019476,0.0
646.0,282.08210349082947,,1763260303.2582815,-0.00193746667355299,,-0.021117329597473145,0.000261194072663784,0.4241045117378235,0.00020053763000760227,0.005385635420680046,165888,1868,8.867069118423387e-05,0.0
647.0,282.68159222602844,,1763260303.8577702,0.010672256350517273,,-0.11182832717895508,0.0028807008638978004,0.40137845277786255,0.000200230409973301,-0.027860533446073532,166400,1873,8.153671660693362e-05,0.001953125
647.0,283.1560888290405,,1763260304.3322668,0.016862450167536736,,0.029536306858062744,0.00319631677120924,0.45065250992774963,0.00019999999494757503,-0.002432027831673622,166784,1877,0.0003929093072656542,0.005859375
648.0,284.28952741622925,,1763260305.4657054,0.021529560908675194,,-0.006013989448547363,0.0016334569081664085,0.494459867477417,0.0001994623598875478,-0.0050085000693798065,167680,1886,0.00026385069941170514,0.0078125
648.0,285.4034276008606,,1763260306.5796056,-0.007700365036725998,,-0.2092301845550537,0.00043833814561367035,0.45976722240448,0.00019892472482752055,-0.003966979682445526,168576,1895,0.004506074823439121,0.0
,286.3159267902374,500.0,1763260307.4921048,,500.0,,,,,,169420,1903,,
649.0,286.751168012619,,1763260307.927346,0.0045529697090387344,,0.012645959854125977,0.001807045191526413,0.4956130385398865,0.00019823347975034267,-0.010068614035844803,169728,1906,0.00011558090045582503,0.0
,288.16426849365234,500.0,1763260309.3404465,,500.0,,,,,,170920,1918,,
650.0,288.45808601379395,,1763260309.634264,0.017167603597044945,,-0.18690907955169678,0.0021467264741659164,0.5020982027053833,0.00019738863920792937,-0.012516707181930542,171136,1920,0.007059356197714806,0.0
652.0,291.6155581474304,,1763260312.7917361,-0.0015783431008458138,,-0.11354720592498779,0.00041162315756082535,0.5230989456176758,0.00019585253903642297,0.003623664379119873,173696,1945,9.38324592425488e-05,0.0
653.0,293.3045482635498,,1763260314.4807262,-0.0021099718287587166,,-0.031670331954956055,3.5078264772892e-05,0.5447189807891846,0.00019500768394209445,-0.001066163182258606,175104,1959,0.004962868057191372,0.0
655.0,294.92989349365234,,1763260316.1060715,-0.0015201466158032417,,2.199411392211914e-05,0.0001544049009680748,0.5725560188293457,0.00019416282884776592,-0.0013054907321929932,176512,1973,185.58485412597656,0.0
655.0,296.72083806991577,,1763260317.897016,-0.0028584105893969536,,-0.22276127338409424,0.001602805219590664,0.5362994074821472,0.00019339477876201272,-0.010464973747730255,177792,1985,0.0003569727996364236,0.0078125
655.0,297.7546899318695,,1763260318.930868,0.0006986698135733604,,0.00011068582534790039,0.00020985212177038193,0.5700317025184631,0.00019301075371913612,-0.0037482045590877533,178432,1991,142.15676879882812,0.0
655.0,299.476158618927,,1763260320.6523366,0.0009236810728907585,,-0.020993828773498535,0.0008706683292984962,0.5559791326522827,0.00019231950864195824,-0.005717821419239044,179584,2002,0.005894610192626715,0.0
655.0,300.27314853668213,,1763260321.4493265,-0.007482117973268032,,-0.004692554473876953,0.0038315365090966225,0.5368161797523499,0.00019201228860765696,-0.007431698963046074,180096,2007,0.005614187102764845,0.009765625
655.0,301.53123807907104,,1763260322.707416,0.022049546241760254,,-0.8340874910354614,0.007943122647702694,0.4674902558326721,0.00019155145855620503,-0.00972563773393631,180864,2016,0.006829948164522648,0.01171875
,301.967737197876,500.0,1763260323.1439152,,500.0,,,,,,181231,2019,,
655.0,302.7107000350952,,1763260323.886878,0.0263255313038826,,0.008138000965118408,0.004301832057535648,0.4417148232460022,0.0001910906285047531,-0.005167711526155472,181632,2024,77.6147689819336,0.041015625
655.0,303.27287459373474,,1763260324.4490526,0.0013434579595923424,,-2.22247314453125,0.0006825840100646019,0.5239806771278381,0.00019086021347902715,-0.0012491941452026367,182016,2027,0.0006947791553102434,0.0
655.0,303.51298999786377,,1763260324.689168,0.004705837927758694,,-9.465217590332031e-05,0.0002253381535410881,0.5861387252807617,0.00019078340847045183,0.005306093022227287,182144,2029,120.82617950439453,0.0
655.0,304.2742381095886,,1763260325.450416,0.007352716289460659,,-0.6766438484191895,0.0009212950244545937,0.5234366059303284,0.00019047618843615055,0.003853626549243927,182656,2034,0.00511913001537323,0.0
655.0,305.84865498542786,,1763260327.024833,0.01655648462474346,,-0.3406935930252075,0.0010943468660116196,0.575596809387207,0.00018978494335897267,0.012137172743678093,183808,2045,9.279254300054163e-05,0.00390625
