losses/old_approx_kl,global_step,charts/learning_rate,losses/clipfrac,_timestamp,losses/policy_loss,_step,charts/SPS,charts/episodic_return,_runtime,losses/value_loss,charts/episodic_length,losses/explained_variance,losses/entropy,losses/approx_kl
-0.00043405406177043915,326144,0.00010437788296258077,0.0,1763260507.3034806,-0.0015103770419955254,3462,708.0,,486.16355562210083,295.76544189453125,,0.0011087656021118164,0.3979608118534088,0.0001709219068288803
,327594,,,1763260508.7887714,,3476,,500.0,487.64884638786316,,500.0,,,
-0.005135073326528072,327936,0.00010330261284252629,0.0,1763260509.106347,0.0030867746099829674,3479,709.0,,487.96642208099365,0.0005085969460196793,,-0.06637465953826904,0.40488940477371216,0.00020830240100622177
-0.0076950928196311,329856,0.00010215053771389648,0.0,1763260511.1631572,-0.005966052412986755,3498,710.0,,490.0232322216034,0.00039973086677491665,,-0.39795494079589844,0.44505125284194946,0.0004726862534880638
-0.002312730997800827,330368,0.0001018433176795952,0.0,1763260511.7735276,-0.00012719444930553436,3503,711.0,,490.63360261917114,0.00021814845968037844,,-0.12920629978179932,0.5038846731185913,0.0010994002223014832
-0.0017210040241479874,331392,0.00010122887761099264,0.0,1763260512.768235,0.0009530233219265938,3513,711.0,,491.62830996513367,0.0002682445920072496,,-0.704879879951477,0.4622451961040497,0.0009168852120637894
,332594,,,1763260514.0121326,,3525,,500.0,492.87220764160156,,500.0,,,
-0.0009262897074222565,333824,9.976958244806156e-05,0.0,1763260515.4004436,0.005367055535316467,3537,712.0,,494.2605185508728,0.0031174859032034874,,0.3678906559944153,0.39649248123168945,0.0002746935933828354
,335594,,,1763260517.2904315,,3554,,500.0,496.15050649642944,,500.0,,,
-0.002622107043862343,335616,9.869431960396469e-05,0.0,1763260517.4309292,0.0005906447768211365,3555,713.0,,496.2910041809082,135.148681640625,,-0.00010752677917480469,0.42748814821243286,5.3200870752334595e-05
0.0015250910073518753,337792,9.738863445818424e-05,0.0,1763260519.6568637,-0.0014541565906256437,3576,714.0,,498.51693868637085,0.00336208613589406,,0.0790974497795105,0.4791862368583679,9.179674088954926e-05
0.001884501427412033,338048,9.72350244410336e-05,0.0,1763260519.9109685,-0.0012087449431419373,3578,715.0,,498.77104353904724,0.0001922212541103363,,-0.005063295364379883,0.4741549491882324,4.644319415092468e-05
-0.0013071177527308464,338304,9.708141442388296e-05,0.0,1763260520.2185028,-0.002734479494392872,3581,715.0,,499.0785777568817,0.0034049542155116796,,-0.3941798210144043,0.39661920070648193,6.595905870199203e-05
,339094,,,1763260520.9998615,,3589,,500.0,499.8599364757538,,500.0,,,
,341594,,,1763260523.4515233,,3613,,500.0,502.31159830093384,,500.0,,,
-0.00040740426629781723,342528,9.45468491408974e-05,0.0,1763260524.4605877,-0.00025440752506256104,3622,717.0,,503.3206627368927,0.0002924434666056186,,-0.0558171272277832,0.4423636496067047,9.553972631692886e-05
0.0011254167184233665,344320,9.347157902084291e-05,0.0,1763260526.3149905,-0.0009578615427017212,3640,718.0,,505.17506551742554,0.0033014609944075346,,-0.1255093812942505,0.48078006505966187,1.2264586985111237e-05
0.007355171255767345,345984,9.247312118532136e-05,0.0,1763260528.0734377,-0.010554257780313492,3656,719.0,,506.9335126876831,0.0003801770508289337,,-0.16019868850708008,0.4679662585258484,0.0006079347804188728
-0.0015645092353224754,347264,9.170507109956816e-05,0.0,1763260529.3779137,-0.0018310658633708954,3669,720.0,,508.23798871040344,0.0036464270669966936,,-0.0018270015716552734,0.47690916061401367,0.00036705564707517624
-0.002095683477818966,348288,9.10906310309656e-05,0.0,1763260530.4078465,0.0028405440971255302,3679,720.0,,509.2679214477539,0.004160760436207056,,0.00965803861618042,0.47548043727874756,5.8018602430820465e-05
0.0018049189820885658,348672,9.086021600523964e-05,0.0,1763260530.806635,-0.0010776892304420471,3683,720.0,,509.66670989990234,393.026123046875,,0.00020563602447509766,0.4300912618637085,6.348546594381332e-05
-0.000433456152677536,348800,9.078341099666432e-05,0.0,1763260530.9626245,-0.0002671927213668823,3684,720.0,,509.82269954681396,0.0029447071719914675,,-0.0006663799285888672,0.5247836709022522,9.806081652641296e-05
,351594,,,1763260533.720647,,3711,,500.0,512.5807220935822,,500.0,,,
0.0009855236858129501,351744,8.901689579943195e-05,0.0,1763260533.9559658,-0.001547195017337799,3713,722.0,,512.8160407543182,0.003110397607088089,,0.131630539894104,0.45873337984085083,9.600445628166199e-05
0.004281706176698208,352000,8.886328578228131e-05,0.0,1763260534.2299192,-0.0006757155060768127,3715,722.0,,513.0899941921234,0.000376322481315583,,-0.12334597110748291,0.45027679204940796,6.391014903783798e-05
-0.00126568041741848,353536,8.794162567937747e-05,0.0,1763260535.7783544,-0.003653803840279579,3731,723.0,,514.638429403305,258.2372741699219,,7.2479248046875e-05,0.4708814024925232,9.44770872592926e-05
-9.32551920413971e-05,353920,8.77112106536515e-05,0.0,1763260536.1206899,-0.0022257082164287567,3734,723.0,,514.9807648658752,0.00026608083862811327,,-0.7896668910980225,0.46280956268310547,3.870576620101929e-05
-0.0009322594851255417,355968,8.6482337792404e-05,0.0,1763260538.1509383,-0.0002821981906890869,3755,725.0,,517.0110132694244,254.27285766601562,,-5.710124969482422e-05,0.3351097106933594,2.6222318410873413e-05
-0.00024530012160539627,357888,8.533026266377419e-05,0.0,1763260540.0509052,0.0002412460744380951,3775,726.0,,518.9109802246094,346.9336242675781,,-0.000213623046875,0.40938833355903625,1.8691644072532654e-06
,358343,,,1763260540.4545884,,3779,,500.0,519.3146634101868,,500.0,,,
-0.0011657848954200745,360704,8.364055247511715e-05,0.0,1763260542.9438095,0.00030221790075302124,3804,727.0,,521.8038845062256,238.37161254882812,,0.0002148747444152832,0.42278531193733215,4.174560308456421e-05
0.006495004519820213,361088,8.341013744939119e-05,0.0,1763260543.2992148,-0.003184296190738678,3807,727.0,,522.1592898368835,0.0007882215431891382,,-0.0027419328689575195,0.39736998081207275,0.0003041159361600876
-0.0003348914906382561,365056,8.102918945951387e-05,0.0,1763260547.301295,-6.394088268280029e-05,3847,729.0,,526.1613700389862,0.0033922221045941114,,0.06528264284133911,0.5134024024009705,6.045214831829071e-06
,368370,,,1763260550.5685446,,3879,,500.0,529.4286196231842,,500.0,,,
0.003252157010138035,368768,7.880184421082959e-05,0.0,1763260551.0747867,-0.0055908262729644775,3883,731.0,,529.9348616600037,0.0004887527320533991,,-0.043842315673828125,0.4674496352672577,0.00018734578043222427
,368870,,,1763260551.1453898,,3884,,500.0,530.0054647922516,,500.0,,,
0.0004026200622320175,369152,7.857142918510363e-05,0.0,1763260551.4508476,0.00029867514967918396,3887,732.0,,530.3109226226807,0.0005166685441508889,,-0.8735347986221313,0.3970329165458679,7.588416337966919e-06
0.007255194708704948,369536,7.834101415937766e-05,0.0,1763260551.849927,-0.01262098178267479,3891,732.0,,530.7100019454956,0.0033164615742862225,,-0.3531109094619751,0.5449637770652771,0.0002913717180490494
-0.0066703734919428825,370304,7.788018410792574e-05,0.0,1763260552.59792,0.00451311469078064,3898,732.0,,531.4579949378967,0.0005140613066032529,,0.22879958152770996,0.4966081976890564,0.00029973220080137253
-0.005713691934943199,371712,7.703532901359722e-05,0.0,1763260554.0312638,0.0035050734877586365,3912,733.0,,532.8913388252258,0.0004532933817245066,,-0.1527848243713379,0.4098164141178131,0.000115908682346344
0.0056220898404717445,371968,7.688171899644658e-05,0.0,1763260554.3145285,0.00026049837470054626,3915,733.0,,533.1746034622192,19.240110397338867,,6.318092346191406e-05,0.4523138999938965,0.0003021853044629097
,373370,,,1763260555.6706963,,3928,,500.0,534.5307712554932,,500.0,,,
0.00019561871886253357,374912,7.511520379921421e-05,0.0,1763260557.3367388,0.0045655593276023865,3944,734.0,,536.1968138217926,195.36434936523438,,0.00013196468353271484,0.480999618768692,0.0001400914043188095
0.00125841423869133,375040,7.503840606659651e-05,0.0,1763260557.4610052,-5.407258868217468e-05,3945,734.0,,536.3210802078247,0.003234533593058586,,0.0912618637084961,0.4847429394721985,8.623488247394562e-05
-0.0009581828489899635,375168,7.496160105802119e-05,0.0,1763260557.6160388,-0.004220999777317047,3946,735.0,,536.4761137962341,0.000459276488982141,,0.054658591747283936,0.5174276232719421,0.00041810888797044754
0.000932052731513977,375936,7.450077100656927e-05,0.0,1763260558.4082417,0.0005937851965427399,3954,735.0,,537.268316745758,167.51235961914062,,0.00019413232803344727,0.45615047216415405,2.142786979675293e-05
,376870,,,1763260559.3307319,,3963,,500.0,538.1908068656921,,500.0,,,
-0.0037177186459302902,377472,7.357911090366542e-05,0.0,1763260559.9644914,-0.0017394721508026123,3969,736.0,,538.8245663642883,185.43898010253906,,0.00019866228103637695,0.4665098786354065,0.0003426186740398407
0.001920672133564949,378752,7.281106081791222e-05,0.0,1763260561.2237246,-0.0010166950523853302,3981,736.0,,540.0837996006012,0.00046597394975833595,,0.247126042842865,0.44307368993759155,2.6786699891090393e-05
-0.001166963018476963,378880,7.27342558093369e-05,0.0,1763260561.3735065,-0.00031241774559020996,3983,736.0,,540.2335815429688,161.47994995117188,,9.614229202270508e-05,0.4380909502506256,7.015746086835861e-05
,380362,,,1763260562.8602693,,3997,,492.0,541.7203443050385,,492.0,,,
-0.008417998440563679,382720,7.04301055520773e-05,0.0,1763260565.32424,0.001974724233150482,4020,738.0,,544.1843149662018,0.0006406543543562293,,0.13836127519607544,0.40838462114334106,0.000513133592903614
0.001597750000655651,386688,6.804915756219998e-05,0.0,1763260569.53357,0.0005981773138046265,4059,740.0,,548.3936450481415,0.0005593312671408057,,-0.40694284439086914,0.4698197841644287,3.8419850170612335e-05
-0.0013248547911643982,389504,6.635944737354293e-05,0.0,1763260572.6167269,5.440413951873779e-05,4087,741.0,,551.4768018722534,0.0034628883004188538,,0.33292680978775024,0.4500233232975006,2.9182061553001404e-05
0.0048196036368608475,389888,6.612903234781697e-05,0.0,1763260572.9898305,-0.004905376583337784,4091,741.0,,551.8499054908752,12.323556900024414,,0.00010210275650024414,0.4914856255054474,0.00013985298573970795
,391362,,,1763260574.4985323,,4105,,500.0,553.3586072921753,,500.0,,,
0.0052994536235928535,391808,6.497695721918717e-05,0.0,1763260575.0093324,-0.00470791757106781,4109,742.0,,553.86940741539,0.0006150560802780092,,-0.27391064167022705,0.49222177267074585,0.0004793452098965645
,392362,,,1763260575.5175214,,4115,,500.0,554.3775963783264,,500.0,,,
0.003771841526031494,392832,6.436251715058461e-05,0.0,1763260576.0009396,-0.02408768981695175,4119,742.0,,554.8610146045685,0.0006287534488365054,,0.21512842178344727,0.4485078752040863,0.0012240894138813019
,395362,,,1763260578.4087868,,4144,,500.0,557.2688617706299,,500.0,,,
-0.0001897970214486122,395904,6.251920422073454e-05,0.0,1763260579.015184,-0.0012681707739830017,4150,744.0,,557.8752589225769,20.709922790527344,,0.00013685226440429688,0.4468771815299988,2.529378980398178e-05
0.004973667673766613,397824,6.136712909210473e-05,0.0,1763260580.8613517,-0.002649102360010147,4168,745.0,,559.7214267253876,0.0006856690743006766,,-0.24840998649597168,0.45267659425735474,0.00011196266859769821
,399362,,,1763260582.352106,,4184,,500.0,561.2121810913086,,500.0,,,
0.0014968281611800194,400384,5.983102892059833e-05,0.0,1763260583.3689969,-0.0001567341387271881,4194,746.0,,562.229071855545,271.00347900390625,,4.941225051879883e-05,0.4781312942504883,1.1625699698925018e-05
-0.0005478654056787491,400896,5.952380888629705e-05,0.0,1763260583.907175,0.0019093118607997894,4199,746.0,,562.7672500610352,152.59556579589844,,0.00019210577011108398,0.4971736669540405,9.75336879491806e-05
0.0009744046255946159,403456,5.798771235276945e-05,0.0,1763260586.4858434,-0.0002562403678894043,4224,748.0,,565.3459184169769,248.94143676757812,,8.90493392944336e-05,0.4880717992782593,3.6330893635749817e-06
0.00479007326066494,403968,5.768049231846817e-05,0.0,1763260586.9980805,-0.003470327705144882,4229,748.0,,565.8581554889679,351.1270751953125,,1.800060272216797e-05,0.4777452051639557,0.000162491574883461
-0.001252857968211174,405376,5.6835637224139646e-05,0.0,1763260588.4910078,-0.0008447654545307159,4243,748.0,,567.3510828018188,382.29278564453125,,2.86102294921875e-05,0.45794570446014404,7.770955562591553e-06
0.0049298955127596855,405760,5.6605222198413685e-05,0.0,1763260588.8730462,-0.003788408823311329,4246,749.0,,567.7331211566925,0.0007013825234025717,,0.06477659940719604,0.46495938301086426,0.00016901548951864243
,406362,,,1763260589.462973,,4252,,500.0,568.3230481147766,,500.0,,,
-0.0025060931220650673,406528,5.6144392146961764e-05,0.0,1763260589.6960154,0.0025204122066497803,4254,749.0,,568.5560903549194,0.0028323777951300144,,0.2504956126213074,0.4641478955745697,6.981473416090012e-05
-0.0028964169323444366,406656,5.606758713838644e-05,0.0,1763260589.8181705,0.0008903145790100098,4255,749.0,,568.6782455444336,0.0009197882027365267,,-0.2720717191696167,0.4601975977420807,0.00015782564878463745
0.0035525308921933174,408448,5.499232065631077e-05,0.0,1763260591.655786,0.000508427619934082,4273,750.0,,570.5158610343933,23.419689178466797,,0.0001780390739440918,0.4630099833011627,0.00013739708811044693
-0.0011296896263957024,408832,5.4761905630584806e-05,0.0,1763260592.0319655,0.0006154663860797882,4276,750.0,,570.8920404911041,0.0005837485659867525,,-0.159210205078125,0.5457872748374939,8.811242878437042e-06
,408862,,,1763260592.0604148,,4277,,500.0,570.9204897880554,,500.0,,,
0.0007250374183058739,408960,5.4685100622009486e-05,0.0,1763260592.1973977,0.00023390352725982666,4278,750.0,,571.0574727058411,143.724609375,,0.0001138448715209961,0.4678018093109131,1.1558644473552704e-05
0.0020399196073412895,410240,5.3917050536256284e-05,0.0,1763260593.5589485,-0.004236877895891666,4290,750.0,,572.419023513794,0.0007557833450846374,,-0.14450395107269287,0.48969700932502747,0.0003698328509926796
-0.0015484541654586792,410368,5.384024552768096e-05,0.0,1763260593.701466,0.0013305731117725372,4292,750.0,,572.5615410804749,161.5953369140625,,7.033348083496094e-05,0.4896898865699768,4.3332576751708984e-05
0.004708191379904747,412672,5.2457759011304006e-05,0.0,1763260596.1213245,-0.0021651126444339752,4314,751.0,,574.9813995361328,0.0008947359165176749,,0.20772576332092285,0.45932433009147644,7.429160177707672e-05
0.00031393859535455704,413056,5.2227343985578045e-05,0.0,1763260596.569171,-6.688479334115982e-05,4318,751.0,,575.4292459487915,0.002611837349832058,,-0.030301690101623535,0.5290101766586304,9.31890681385994e-05
0.0005211960524320602,415872,5.0537633796921e-05,0.0,1763260599.579378,-0.001117408275604248,4346,752.0,,578.4394528865814,0.002661135047674179,,0.11818540096282959,0.5190523862838745,1.7840415239334106e-05
0.0014059077948331833,417920,4.930875729769468e-05,0.0,1763260601.753001,-0.0015690773725509644,4366,753.0,,580.6130759716034,0.0029509998857975006,,0.04015624523162842,0.5258668065071106,1.407228410243988e-05
-0.0015262104570865631,418560,4.892473225481808e-05,0.0,1763260602.4002876,-0.002528224140405655,4372,753.0,,581.2603626251221,0.0009567325469106436,,-0.1785430908203125,0.5099733471870422,7.393769919872284e-05
0.0021820375695824623,419072,4.86175122205168e-05,0.0,1763260602.9685647,-0.0005952045321464539,4377,754.0,,581.8286397457123,0.0008588560158386827,,-0.24490892887115479,0.491855651140213,0.00010007154196500778
-0.0025350982323288918,419200,4.854070721194148e-05,0.0,1763260603.0809047,-4.757195711135864e-06,4378,754.0,,581.940979719162,0.0007825669599696994,,0.3334869146347046,0.4494994580745697,3.3146701753139496e-05
-0.0006266096606850624,419968,4.807987716048956e-05,0.0,1763260603.9456546,0.0007154941558837891,4387,754.0,,582.8057296276093,304.2829284667969,,-0.00010633468627929688,0.4361814558506012,3.466662019491196e-05
,420903,,,1763260604.897871,,4396,,500.0,583.7579460144043,,500.0,,,
0.0002199104055762291,422656,4.646697561838664e-05,0.0,1763260606.7435584,-0.003392331302165985,4415,755.0,,585.6036334037781,27.03216552734375,,-7.212162017822266e-05,0.4946579337120056,3.932695835828781e-05
0.00013506412506103516,426496,4.4162825361127034e-05,0.0,1763260610.6438553,0.0008765943348407745,4456,756.0,,589.5039303302765,102.70091247558594,,0.00022393465042114258,0.5209053754806519,7.664784789085388e-06
0.0012112883850932121,427776,4.339477891335264e-05,0.0,1763260611.9111202,-0.003048256039619446,4470,757.0,,590.7711951732635,31.754398345947266,,0.0003395676612854004,0.4372071623802185,2.3239292204380035e-05
,428604,,,1763260612.7081885,,4478,,424.0,591.5682635307312,,424.0,,,
-0.0006319452077150345,428800,4.2780338844750077e-05,0.0,1763260612.9145367,-0.0043194908648729324,4480,757.0,,591.7746117115021,0.004715224262326956,,0.5317171812057495,0.4441148042678833,7.946789264678955e-05
0.0017514238134026527,429824,4.2165898776147515e-05,0.0,1763260613.9881856,0.007962899282574654,4492,758.0,,592.848260641098,62.08808898925781,,0.000264585018157959,0.4948432445526123,9.96692106127739e-05
0.0005447454750537872,430208,4.1935483750421554e-05,0.0,1763260614.363841,0.000688701868057251,4496,758.0,,593.223916053772,0.0030982811003923416,,-0.35596907138824463,0.5270814895629883,1.325272023677826e-05
-0.0004315841943025589,430336,4.1858678741846234e-05,0.0,1763260614.5011282,0.0006540827453136444,4498,758.0,,593.3612031936646,198.73284912109375,,0.00027865171432495117,0.44403260946273804,1.7017126083374023e-05
0.0005798060446977615,432384,4.062979860464111e-05,0.0,1763260616.6106453,-0.0007517002522945404,4520,759.0,,595.4707202911377,298.3468933105469,,0.002152085304260254,0.47317078709602356,1.8168240785598755e-05
0.000690053217113018,432640,4.0476192225469276e-05,0.0,1763260616.88719,0.0011673718690872192,4522,759.0,,595.7472651004791,0.003417766187340021,,0.3419148921966553,0.4492202401161194,2.463255077600479e-05
-0.00043191108852624893,432768,4.0399387216893956e-05,0.0,1763260617.009548,-0.0002992358058691025,4524,759.0,,595.8696229457855,70.59043884277344,,-0.0003186464309692383,0.3908969759941101,1.6195699572563171e-06
-0.001567114144563675,432896,4.0322582208318636e-05,0.0,1763260617.1315362,-0.001758866012096405,4525,759.0,,595.9916112422943,0.005895416717976332,,-0.21086740493774414,0.5457178950309753,3.0836090445518494e-05
-0.006051336415112019,433152,4.0168972191167995e-05,0.0,1763260617.3788946,0.0032339803874492645,4527,759.0,,596.2389695644379,0.0028745371382683516,,0.01391744613647461,0.4784329831600189,0.00011292751878499985
,433469,,,1763260617.665692,,4531,,249.0,596.5257670879364,,249.0,,,
0.0024213939905166626,433664,3.9861752156866714e-05,0.0,1763260617.9420037,-0.0022415034472942352,4533,759.0,,596.8020787239075,0.005595405586063862,,0.40835756063461304,0.4433143138885498,9.932927787303925e-05
-0.0015068678185343742,433792,3.9784947148291394e-05,0.0,1763260618.0749943,-0.0004165247082710266,4534,759.0,,596.9350693225861,0.0038361558690667152,,-0.24584436416625977,0.4839347004890442,3.1142495572566986e-05
-0.00046490132808685303,435456,3.878648203681223e-05,0.0,1763260619.8950233,-0.0004105418920516968,4555,760.0,,598.7550983428955,132.69253540039062,,0.004843413829803467,0.46443477272987366,8.493661880493164e-07
0.0013152118772268295,435968,3.847926200251095e-05,0.0,1763260620.48937,-0.0009383745491504669,4562,760.0,,599.349445104599,279.3904724121094,,-0.0003851652145385742,0.44253259897232056,2.1511688828468323e-05
0.0031917737796902657,437248,3.771121191675775e-05,0.0,1763260621.8214462,-0.0031993649899959564,4576,760.0,,600.6815211772919,0.007106187287718058,,-0.0009357929229736328,0.4830251634120941,0.00020692218095064163
0.005754758603870869,440576,3.571428533177823e-05,0.0,1763260625.2976696,-0.0009568333625793457,4613,762.0,,604.1577446460724,0.012295495718717575,,-0.20787274837493896,0.4136759638786316,5.7143159210681915e-05
-0.0007276413962244987,441728,3.5023040254600346e-05,0.0,1763260626.5482037,-0.0013867560774087906,4626,762.0,,605.4082787036896,0.01284240186214447,,-0.9321444034576416,0.4717838764190674,8.41999426484108e-05
0.0020186686888337135,442496,3.4562210203148425e-05,0.0,1763260627.3439968,-0.00045740604400634766,4635,762.0,,606.2040717601776,0.006899585481733084,,-0.09588050842285156,0.4841403663158417,6.350409239530563e-05
0.0013393573462963104,443008,3.425499380682595e-05,0.0,1763260627.8875375,-0.005213886499404907,4641,762.0,,606.7476124763489,0.013652913272380829,,0.2539394497871399,0.4717054069042206,0.0002273116260766983
0.002271180972456932,443264,3.410138378967531e-05,0.0,1763260628.1614578,-0.0020844265818595886,4644,762.0,,607.0215327739716,0.036031510680913925,,0.7343670129776001,0.48239201307296753,5.310773849487305e-05
,444833,,,1763260629.8759658,,4661,,132.0,608.7360408306122,,132.0,,,
0.0001683225855231285,446080,3.2411673601018265e-05,0.0,1763260631.162057,0.00014908239245414734,4675,763.0,,610.0221319198608,76.92658996582031,,0.01853388547897339,0.42098522186279297,1.578591763973236e-06
0.00016508623957633972,447488,3.156681850668974e-05,0.0,1763260632.6418347,-0.0022997185587882996,4691,764.0,,611.5019097328186,215.69166564941406,,-0.0022017955780029297,0.3482854962348938,6.827153265476227e-05
0.000166209414601326,449152,3.0568357033189386e-05,0.0,1763260634.3863935,0.0002511441707611084,4709,764.0,,613.2464685440063,134.64785766601562,,0.03426700830459595,0.4105865955352783,4.28222119808197e-06
-0.00012068357318639755,449536,3.0337942007463425e-05,0.0,1763260634.782118,0.0008422769606113434,4713,765.0,,613.6421930789948,92.2020492553711,,-0.0007265806198120117,0.4064615070819855,1.0996125638484955e-05
,451830,,,1763260637.0947647,,4738,,229.0,615.9548397064209,,229.0,,,
0.0007494492456316948,451840,2.8955453672097065e-05,0.0,1763260637.184875,0.00021863915026187897,4739,765.0,,616.0449500083923,65.33247375488281,,0.21301746368408203,0.39689120650291443,3.4691765904426575e-06
-0.000561772845685482,452096,2.8801843654946424e-05,0.0,1763260637.4550076,-0.0006427168846130371,4741,765.0,,616.3150825500488,0.013792811892926693,,0.24889159202575684,0.46124935150146484,3.3928081393241882e-06
-0.00041757524013519287,452224,2.8725038646371104e-05,0.0,1763260637.5735013,7.06017017364502e-05,4743,765.0,,616.4335763454437,116.25669860839844,,0.012987017631530762,0.3937549591064453,1.1753290891647339e-05
,453187,,,1763260638.4893053,,4754,,310.0,617.3493802547455,,310.0,,,
7.657893002033234e-05,454784,2.7188940293854102e-05,0.0,1763260640.0811038,0.00041777174919843674,4772,767.0,,618.9411787986755,92.83826446533203,,-0.0009274482727050781,0.4056382179260254,6.156042218208313e-06
0.0005278615280985832,456064,2.64208902081009e-05,0.0,1763260641.3450327,-0.00040972791612148285,4786,767.0,,620.2051076889038,170.58168029785156,,0.010944485664367676,0.416314959526062,7.248483598232269e-06
-0.0007985709235072136,456192,2.634408519952558e-05,0.0,1763260641.4689534,-0.0017567947506904602,4787,767.0,,620.3290283679962,0.22509615123271942,,0.5929222106933594,0.35989823937416077,3.453996032476425e-05
,456207,,,1763260641.4803243,,4788,,221.0,620.3403992652893,,221.0,,,
,456870,,,1763260642.1618943,,4796,,203.0,621.0219693183899,,203.0,,,
,457187,,,1763260642.438161,,4799,,317.0,621.2982358932495,,317.0,,,
0.0008986247703433037,457856,2.534562190703582e-05,0.0,1763260643.1487768,-0.002579040825366974,4806,768.0,,622.0088517665863,0.023437784984707832,,0.33174341917037964,0.32403436303138733,1.1050142347812653e-05
,458061,,,1763260643.3189852,,4809,,167.0,622.1790602207184,,167.0,,,
0.0010153548792004585,458368,2.503840187273454e-05,0.0,1763260643.686522,0.00034917891025543213,4813,768.0,,622.5465970039368,138.12159729003906,,0.001248180866241455,0.4063175320625305,5.832873284816742e-06
,461886,,,1763260647.1348617,,4851,,500.0,625.9949367046356,,500.0,,,
0.0003511272370815277,461952,2.288786527060438e-05,0.0,1763260647.2260568,0.0006989119574427605,4852,769.0,,626.086131811142,139.22866821289062,,0.00038254261016845703,0.3715694546699524,6.474554538726807e-06
6.290804594755173e-05,463488,2.1966205167700537e-05,0.0,1763260648.7635958,-0.00019334256649017334,4868,770.0,,627.6236708164215,0.020889222621917725,,0.37373536825180054,0.4081448018550873,2.915039658546448e-07
0.001181202009320259,464000,2.165898695238866e-05,0.0,1763260649.2957861,0.0008824057877063751,4874,770.0,,628.1558611392975,0.032134801149368286,,0.37364494800567627,0.4335988163948059,1.9006431102752686e-05
,464278,,,1763260649.5765362,,4878,,220.0,628.4366111755371,,220.0,,,
6.109476089477539e-07,464640,2.1274961909512058e-05,0.0,1763260649.9533405,0.00026175007224082947,4882,770.0,,628.8134155273438,0.10332435369491577,,0.31755322217941284,0.42525240778923035,4.954636096954346e-06
-0.0010236147791147232,468096,1.9201228496967815e-05,0.0,1763260653.4613445,-0.0009413547813892365,4920,772.0,,632.3214194774628,0.02254004031419754,,0.3783921003341675,0.47189605236053467,1.0132789611816406e-05
0.00029791612178087234,469120,1.8586790247354656e-05,0.0,1763260654.5009387,1.090019941329956e-05,4932,772.0,,633.3610136508942,0.013386615552008152,,-0.8804397583007812,0.3876853585243225,1.7415732145309448e-07
0.0006395624950528145,469248,1.8509985238779336e-05,0.0,1763260654.6219423,0.00023485347628593445,4933,772.0,,633.4820172786713,0.01488444022834301,,-1.4505360126495361,0.3561987578868866,2.5024637579917908e-06
5.310866981744766e-05,469760,1.8202765204478055e-05,0.0,1763260655.1366565,-0.00024181045591831207,4939,772.0,,633.9967315196991,0.07734613120555878,,0.3544442057609558,0.41564518213272095,5.448237061500549e-07
0.0002304408699274063,470272,1.7895545170176774e-05,0.0,1763260655.7072113,8.647330105304718e-05,4946,772.0,,634.5672862529755,444.1671447753906,,-0.014127969741821289,0.3698563575744629,4.805624485015869e-07
,470836,,,1763260656.256487,,4953,,179.0,635.1165618896484,,179.0,,,
0.00031121447682380676,471296,1.7281105101574212e-05,0.0,1763260656.7638223,-0.0007450133562088013,4958,773.0,,635.6238973140717,0.014873737469315529,,0.11322963237762451,0.4150324761867523,3.961846232414246e-06
-0.00048742443323135376,471808,1.6973886886262335e-05,0.0,1763260657.2569692,-0.00024967268109321594,4963,773.0,,636.117044210434,0.02028942108154297,,0.3619714379310608,0.4163637161254883,4.917383193969727e-07
0.000986732542514801,472576,1.6513056834810413e-05,0.0,1763260658.0314355,-0.00046402961015701294,4971,773.0,,636.8915104866028,0.04575628042221069,,0.3234843611717224,0.4091269075870514,4.725530743598938e-06
,472653,,,1763260658.0580657,,4972,,462.0,636.9181406497955,,462.0,,,
,473121,,,1763260658.5781674,,4978,,172.0,637.4382424354553,,172.0,,,
,473351,,,1763260658.8656766,,4981,,230.0,637.7257516384125,,230.0,,,
0.00029991939663887024,474112,1.5591398550895974e-05,0.0,1763260659.6285663,0.00027483701705932617,4989,774.0,,638.4886412620544,0.012474454939365387,,-0.6659365892410278,0.4173054099082947,5.971640348434448e-06
,474527,,,1763260660.0431027,,4994,,241.0,638.9031777381897,,241.0,,,
,475771,,,1763260661.2723677,,5008,,307.0,640.1324427127838,,307.0,,,
,476223,,,1763260661.7842145,,5013,,191.0,640.6442894935608,,191.0,,,
0.0005984241142868996,476416,1.4208909306034911e-05,0.0,1763260662.0496466,-0.0020110607147216797,5015,774.0,,640.9097216129303,0.02409386821091175,,0.4385548233985901,0.363398015499115,1.779850572347641e-05
,478364,,,1763260664.0130882,,5039,,199.0,642.8731632232666,,199.0,,,
-0.0001879362389445305,481152,1.136712762672687e-05,0.0,1763260666.7094498,0.0004956163465976715,5071,776.0,,645.5695247650146,244.7338409423828,,-0.01870405673980713,0.36092469096183777,1.2656673789024353e-06
-0.00016477704048156738,485376,8.832565072225407e-06,0.0,1763260670.5148654,-5.852431058883667e-06,5117,778.0,,649.3749403953552,0.019159086048603058,,0.2982749938964844,0.3795745372772217,3.9301812648773193e-07
-3.516301512718201e-05,485760,8.602150955994148e-06,0.0,1763260670.876267,3.8929283618927e-06,5122,778.0,,649.7363419532776,433.92987060546875,,-0.008197188377380371,0.4012218713760376,1.5832483768463135e-07
