charts/learning_rate,charts/episodic_return,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/SPS,losses/explained_variance,losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/clipfrac,charts/episodic_length,_step
,500.0,1763260602.6400328,,,581.471581697464,,,,,415842,,,500.0,4276
5.0537633796921e-05,,1763260602.7464557,3.801286220550537e-05,-0.00024813879281282425,581.5780045986176,748.0,-4.7206878662109375e-05,3.1674280762672424e-06,47.28807830810547,415872,0.5637804865837097,0.0,,4277
5.046082878834568e-05,,1763260602.86942,-9.778514504432678e-05,0.0004694787785410881,581.7009689807892,748.0,0.00985485315322876,9.085051715373993e-06,0.0022082224022597075,416000,0.6053435206413269,0.0,,4278
4.984638871974312e-05,,1763260603.9268456,0.00031840428709983826,4.897918552160263e-05,582.7583944797516,748.0,0.011506378650665283,2.757646143436432e-06,0.002205011434853077,417024,0.5801267027854919,0.0,,4288
4.969277870259248e-05,,1763260604.1753938,-0.0042771510779857635,0.0008164858445525169,583.0069427490234,748.0,-0.04182267189025879,3.769155591726303e-05,0.0005274263094179332,417280,0.5661347508430481,0.0,,4290
4.961597369401716e-05,,1763260604.3281338,-0.00034206733107566833,0.0007401732727885246,583.1596827507019,749.0,7.152557373046875e-05,4.039797931909561e-05,25.7374324798584,417408,0.5351240634918213,0.0,,4292
4.82334871776402e-05,,1763260606.6868498,-0.0011105462908744812,-0.0002412106841802597,585.5183987617493,749.0,0.04068952798843384,2.1569430828094482e-05,0.0006126145017333329,419712,0.5649362206459045,0.0,,4314
4.800307215191424e-05,,1763260607.1334558,0.0012022033333778381,-0.0008162586018443108,585.9650046825409,750.0,-0.030611395835876465,8.785165846347809e-06,0.0007981732487678528,420096,0.5318527221679688,0.0,,4318
4.6313365601236e-05,,1763260610.0450993,-0.0003927461802959442,-0.001050485298037529,588.8766481876373,751.0,-1.1205673217773438e-05,2.8014183044433594e-06,416.24627685546875,422912,0.5919356346130371,0.0,,4346
4.508448546403088e-05,,1763260612.1145992,0.0003769099712371826,-0.0003241235390305519,590.9461481571198,752.0,-1.4662742614746094e-05,4.07826155424118e-06,186.03424072265625,424960,0.5104188323020935,0.0,,4366
