charts/episodic_return,losses/explained_variance,charts/SPS,losses/entropy,_timestamp,_runtime,losses/policy_loss,losses/clipfrac,charts/learning_rate,global_step,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,_step
,0.3502551317214966,677.0,0.46659862995147705,1763260506.7320454,485.5747923851013,9.324774146080017e-05,0.0,0.00011321044439682737,311424,0.0060465396381914616,0.0006449706852436066,0.002849062904715538,,3275
,-0.3410212993621826,677.0,0.3373536765575409,1763260506.860919,485.703665971756,-0.0002911686897277832,0.0,0.00011313363938825205,311552,0.0004950882866978645,3.826059401035309e-05,0.001056518405675888,,3276
,0.37336230278015137,678.0,0.38913652300834656,1763260509.0571744,487.8999214172363,-0.0024594515562057495,0.0,0.00011190475925104693,313600,0.0001827006635721773,0.00010982807725667953,0.0029945271089673042,,3296
,0.5838319063186646,678.0,0.4287450313568115,1763260509.281461,488.1242079734802,0.00042646750807762146,0.0,0.00011175114923389629,313856,0.005376738030463457,2.1906569600105286e-05,0.0009992029517889023,,3299
,0.00012052059173583984,680.0,0.3874487578868866,1763260513.7577674,492.60051441192627,-0.002696901559829712,0.0,0.00010937020124401897,317824,311.8716125488281,0.0003541726619005203,-0.0013932976871728897,,3338
500.0,,,,1763260515.257184,494.0999310016632,,,,319221,,,,500.0,3351
,-3.0159950256347656e-05,681.0,0.33600008487701416,1763260515.9988701,494.84161710739136,-0.00019844062626361847,0.0,0.00010821812611538917,319744,131.56141662597656,0.00040026940405368805,0.00866159051656723,,3357
,0.09608840942382812,681.0,0.40487995743751526,1763260516.4285417,495.27128863334656,0.0013652592897415161,0.0,0.00010798771108966321,320128,0.00028795533580705523,6.228592246770859e-05,-0.002910609357059002,,3360
,-0.9659204483032227,683.0,0.4517749547958374,1763260520.7564247,499.59917163848877,-0.0009631700813770294,0.0,0.0001056835608324036,323968,0.004344029352068901,0.0005128923803567886,-2.9474496841430664e-05,,3398
,0.0003781318664550781,683.0,0.4204808473587036,1763260521.0542645,499.8970115184784,0.014782141894102097,0.001953125,0.00010552995081525296,324224,291.32940673828125,0.0009418269619345665,0.0034988606348633766,,3401
,0.0006279945373535156,683.0,0.4363681972026825,1763260521.6270652,500.4698121547699,-0.0021668896079063416,0.0,0.00010522273078095168,324736,10.728486061096191,0.00013535656034946442,0.0025076549500226974,,3406
,0.37489479780197144,683.0,0.4908883273601532,1763260521.7615054,500.6042523384094,-0.010589119046926498,0.0,0.00010514592577237636,324864,0.005657421424984932,0.0011191684752702713,-0.02042517624795437,,3407
,0.16629374027252197,684.0,0.42251208424568176,1763260523.153696,501.9964430332184,-0.013006970286369324,0.0,0.00010437788296258077,326144,0.0003226287371944636,0.0015264032408595085,-0.006794231943786144,,3419
,0.0011978745460510254,684.0,0.43333902955055237,1763260523.8581686,502.70091557502747,0.002246852032840252,0.0,0.00010399385791970417,326784,84.90880584716797,0.00018820445984601974,-0.005763807334005833,,3426
,-0.1975153684616089,685.0,0.3994660973548889,1763260524.1170669,502.9598138332367,-2.4712644517421722e-05,0.0,0.00010384024790255353,327040,0.000670530425850302,2.3466534912586212e-05,0.0006595151498913765,,3428
500.0,,,,1763260524.8473291,503.6900761127472,,,,327721,,,,500.0,3435
500.0,,,,1763260526.493453,505.3361999988556,,,,329221,,,,500.0,3450
,0.00035250186920166016,686.0,0.4181918203830719,1763260526.6410873,505.4838342666626,-0.004361152648925781,0.0,0.00010245775774819776,329344,140.15509033203125,0.00023640226572752,0.0001136409118771553,,3451
,-0.3096482753753662,686.0,0.4478018879890442,1763260527.9344406,506.7771875858307,-0.00014922022819519043,0.0,0.00010176651267101988,330496,0.0006323029519990087,0.00019072648137807846,-0.0032024430111050606,,3462
,0.6066111326217651,687.0,0.3553462028503418,1763260529.4519916,508.29473853111267,-0.010016322135925293,0.0,0.00010092165757669136,331904,0.006838938221335411,0.0009845467284321785,0.0018345816060900688,,3476
500.0,,,,1763260529.727492,508.57023906707764,,,,332221,,,,500.0,3479
,0.27635258436203003,689.0,0.43773597478866577,1763260531.8246684,510.6674153804779,-0.003619253635406494,0.0,9.95391674223356e-05,334208,0.000592439086176455,6.350036710500717e-05,-0.0017049452289938927,,3498
,0.36681145429611206,689.0,0.3716065585613251,1763260532.3541217,511.1968686580658,-0.00031765177845954895,0.0,9.923194738803431e-05,334720,0.0004958066856488585,0.0003504091873764992,-0.0015837689861655235,,3503
500.0,,,,1763260533.35126,512.1940069198608,,,,335721,,,,500.0,3513
,0.18118071556091309,690.0,0.356821745634079,1763260534.6179538,513.460700750351,-0.009290464222431183,0.0,9.792626951821148e-05,336896,0.005555358715355396,0.00105263851583004,-0.003160659223794937,,3525
,-0.2268970012664795,691.0,0.3944360017776489,1763260535.9293194,514.7720663547516,-0.009332532063126564,0.0,9.715821943245828e-05,338176,0.0005403992836363614,0.0006840266287326813,0.008192049339413643,,3537
,-0.0002512931823730469,692.0,0.4119414985179901,1763260537.6167223,516.4594693183899,-3.15643846988678e-05,0.0,9.615975432097912e-05,339840,286.8299255371094,7.01146200299263e-05,-0.001443660818040371,,3554
,-0.04135477542877197,692.0,0.4318072497844696,1763260537.7299213,516.5726683139801,-0.010668888688087463,0.0,9.60829493124038e-05,339968,0.006551317870616913,0.0005109505727887154,-0.0010179383680224419,,3555
,0.09000122547149658,693.0,0.4055538773536682,1763260539.899622,518.7423689365387,-0.0024564228951931,0.0,9.477726416662335e-05,342144,0.0006694735493510962,6.15343451499939e-05,-0.00463130883872509,,3576
,7.49826431274414e-05,693.0,0.41208088397979736,1763260540.0197704,518.8625173568726,0.0011248774826526642,0.0,9.470045915804803e-05,342272,503.78546142578125,2.6075169444084167e-05,0.0006850250065326691,,3578
,0.2575061321258545,694.0,0.45174896717071533,1763260540.388866,519.2316129207611,-0.002752043306827545,0.0,9.447004413232207e-05,342656,0.000685434672050178,0.000380110926926136,0.0023543378338217735,,3581
,0.13113749027252197,694.0,0.44255921244621277,1763260541.1847324,520.0274794101715,-0.0013146251440048218,0.0,9.400921408087015e-05,343424,0.004906683228909969,0.0002896999940276146,0.003334582783281803,,3589
,-0.23590123653411865,696.0,0.4270290732383728,1763260543.6229029,522.4656498432159,0.0006536468863487244,0.0,9.254992619389668e-05,345856,0.004515843000262976,0.00011149328202009201,-0.0030819224193692207,,3613
,0.0005461573600769043,696.0,0.39141884446144104,1763260544.5423143,523.3850612640381,-0.0019216835498809814,0.0,9.201229113386944e-05,346752,50.62952423095703,0.0003132568672299385,-0.0037816325202584267,,3622
,0.03301441669464111,697.0,0.38140761852264404,1763260546.4791844,525.3219313621521,-0.0035635381937026978,0.0,9.086021600523964e-05,348672,0.0007343400502577424,0.0002755066379904747,0.004801657982170582,,3640
500.0,,,,1763260548.0591292,526.9018762111664,,,,350221,,,,500.0,3656
,0.0985528826713562,699.0,0.4021929204463959,1763260549.4958906,528.3386375904083,0.0011471901088953018,0.0,8.909370080800727e-05,351616,0.0004274768871255219,7.759220898151398e-05,0.0008533671498298645,,3669
,0.04578995704650879,700.0,0.3596770167350769,1763260550.5358582,529.3786051273346,0.000254899263381958,0.0,8.847926073940471e-05,352640,0.000546795257832855,4.0558166801929474e-05,0.00015102792531251907,,3679
,-0.5669635534286499,700.0,0.39880135655403137,1763260550.9240131,529.7667601108551,0.0009828433394432068,0.0,8.824884571367875e-05,353024,0.000580007559619844,0.00041165202856063843,0.00025143660604953766,,3683
,-0.678997278213501,700.0,0.47395408153533936,1763260551.0362978,529.8790447711945,0.001064598560333252,0.0,8.817204070510343e-05,353152,0.0007599578239023685,0.0019969064742326736,0.003787824884057045,,3684
,-0.001501321792602539,701.0,0.4100310802459717,1763260553.7902553,532.633002281189,-0.00017232075333595276,0.0,8.655914280097932e-05,355840,82.48564147949219,0.00024642888456583023,-0.0023482004180550575,,3711
,0.3256017565727234,702.0,0.39509060978889465,1763260554.0176053,532.8603522777557,0.0013608196750283241,0.0,8.640553278382868e-05,356096,0.0006153375143185258,4.854612052440643e-05,-0.0007685180753469467,,3713
,0.00023311376571655273,702.0,0.39020052552223206,1763260554.1615334,533.0042803287506,-0.0012711137533187866,0.0,8.632872777525336e-05,356224,110.7491683959961,9.689014405012131e-05,0.0017582820728421211,,3715
,0.002077162265777588,702.0,0.39311522245407104,1763260555.8847556,534.7275025844574,-0.0007002577185630798,0.0,8.533026266377419e-05,357888,0.005799143575131893,2.3026950657367706e-05,0.00015482213348150253,,3731
500.0,,,,1763260556.1758282,535.0185751914978,,,,358221,,,,500.0,3734
,-0.00019657611846923828,704.0,0.41688865423202515,1763260558.3445172,537.1872642040253,-0.001705370843410492,0.0,8.387096750084311e-05,360320,85.63343048095703,0.00010823644697666168,-0.0009333938360214233,,3755
,0.3365424871444702,705.0,0.42324239015579224,1763260560.4600894,539.3028364181519,-0.0013123322278261185,0.0,8.264208736363798e-05,362368,0.005190528463572264,5.117524415254593e-05,0.0014689406380057335,,3775
,0.0004476308822631836,705.0,0.4646795392036438,1763260560.8028898,539.6456367969513,-0.0003843531012535095,0.0,8.241167233791202e-05,362752,123.8687515258789,6.813649088144302e-05,-0.0012219781056046486,,3779
,-0.0009685754776000977,707.0,0.4044261574745178,1763260563.2905633,542.1333103179932,8.681043982505798e-05,0.0,8.087557944236323e-05,365312,193.96804809570312,0.00027197226881980896,0.0035442374646663666,,3804
,0.41888427734375,707.0,0.3959420919418335,1763260563.6915941,542.534341096878,0.003832820802927017,0.0,8.064516441663727e-05,365696,0.00048101681750267744,0.0007679164409637451,-0.004690619185566902,,3807
500.0,,,,1763260567.6529825,546.4957294464111,,,,369721,,,,500.0,3847
,-0.33692026138305664,711.0,0.42699727416038513,1763260570.9225957,549.7653427124023,0.0008186250925064087,0.0,7.626727892784402e-05,372992,0.0009602485806681216,6.469897925853729e-05,0.0008453670889139175,,3879
,0.3822787404060364,711.0,0.46934691071510315,1763260571.3023622,550.1451091766357,-0.0002027377486228943,0.0,7.603686390211806e-05,373376,0.0038597930688410997,1.4590099453926086e-05,0.0009654350578784943,,3883
,-0.6352622509002686,711.0,0.37339627742767334,1763260571.4302447,550.2729916572571,0.0007367804646492004,0.0,7.596005889354274e-05,373504,0.0009369937470182776,0.0002496391534805298,-0.0032350942492485046,,3884
,-0.0014090538024902344,712.0,0.34320273995399475,1763260571.6958873,550.5386343002319,0.002860330045223236,0.0,7.58064488763921e-05,373760,38.134769439697266,0.00010786671191453934,0.0036101294681429863,,3887
500.0,,,,1763260572.1125755,550.9553225040436,,,,374221,,,,500.0,3891
,-0.3696497678756714,712.0,0.4116877615451813,1763260572.828496,551.6712429523468,-0.004153900779783726,0.0,7.511520379921421e-05,374912,0.005235049407929182,0.0001732073724269867,0.002315763384103775,,3898
,-0.00019681453704833984,713.0,0.3934699296951294,1763260574.2641587,553.1069056987762,0.0005804002285003662,0.0,7.42703559808433e-05,376320,186.8801727294922,8.021853864192963e-05,-0.0028897393494844437,,3912
,0.3393349051475525,713.0,0.3875992000102997,1763260574.6182046,553.4609515666962,-0.0010387590155005455,0.0,7.403994095511734e-05,376704,0.0008265994256362319,0.0007768776267766953,-0.010658478364348412,,3915
,-1.3079071044921875,714.0,0.5105620622634888,1763260575.8657615,554.7085084915161,-0.0015219897031784058,0.0,7.327189086936414e-05,377984,0.0009722633403725922,0.00021410267800092697,-0.00690555851906538,,3928
,-0.3711591958999634,715.0,0.4242075979709625,1763260577.5369763,556.3797233104706,0.0018859179690480232,0.0,7.227342575788498e-05,379648,0.0009176898747682571,0.00047012511640787125,-0.0017379643395543098,,3944
500.0,,,,1763260577.5636427,556.4063897132874,,,,379721,,,,500.0,3945
,-0.0009008646011352539,715.0,0.4983963370323181,1763260577.6514516,556.4941985607147,0.0019632764160633087,0.0,7.219662074930966e-05,379776,500.0338439941406,0.00012979656457901,0.0013842955231666565,,3946
,-0.6096563339233398,715.0,0.45470330119132996,1763260578.566447,557.4091939926147,-0.007466648705303669,0.0,7.165898568928242e-05,380672,0.0007123503019101918,0.00035866908729076385,0.0005646515637636185,,3954
,-0.389024019241333,716.0,0.4883129596710205,1763260579.399898,558.2426450252533,3.396719694137573e-05,0.0,7.112135062925518e-05,381568,0.0010882723145186901,2.522021532058716e-06,-0.0010200366377830505,,3963
,-0.4273120164871216,716.0,0.47504639625549316,1763260580.0456767,558.8884236812592,-0.007508987560868263,0.0,7.073732558637857e-05,382208,0.0008731085108593106,0.00043965689837932587,0.010323690250515938,,3969
,-0.26811039447784424,717.0,0.43914228677749634,1763260581.1891026,560.0318496227264,-0.0005331486463546753,0.0,7.004608050920069e-05,383360,0.004056251607835293,0.00018675345927476883,-0.002411861903965473,,3981
,-0.5105448961257935,717.0,0.46797022223472595,1763260581.4112444,560.2539913654327,0.00012122839689254761,0.0,6.989247049205005e-05,383616,0.0007290862849913538,0.00010703131556510925,0.0006856899708509445,,3983
,-0.030320286750793457,718.0,0.4578951299190521,1763260582.7770627,561.619809627533,-1.049041748046875e-05,0.0,6.904762267367914e-05,385024,0.0011871211463585496,3.725290298461914e-07,0.00013716891407966614,,3997
,0.00013250112533569336,719.0,0.3882295787334442,1763260585.02795,563.8706970214844,-0.00026980042457580566,0.0,6.766513251932338e-05,387328,32.481014251708984,6.744638085365295e-06,-0.0005282312631607056,,4020
,-0.0012739896774291992,721.0,0.4756869971752167,1763260589.0669177,567.9096646308899,0.005296695977449417,0.0,6.528417725348845e-05,391296,394.2724609375,0.00019132625311613083,0.0018437886610627174,,4059
500.0,,,,1763260591.8896885,570.732435464859,,,,394221,,,,500.0,4087
,-0.24119234085083008,723.0,0.4095248579978943,1763260592.3448308,571.1875777244568,-0.0003892425447702408,0.0,6.328724703053012e-05,394624,0.0007397710578516126,3.996305167675018e-06,0.0015741707757115364,,4091
,-0.25921380519866943,724.0,0.3713178038597107,1763260593.7026348,572.5453817844391,0.004218429327011108,0.0,6.244239921215922e-05,396032,0.0015017103869467974,0.0008217943832278252,0.008459403179585934,,4105
,-0.1956033706665039,724.0,0.40349552035331726,1763260594.0541093,572.8968563079834,0.0015521403402090073,0.0,6.221198418643326e-05,396416,0.0039787148125469685,4.378892481327057e-05,0.0021021291613578796,,4109
,0.6011313199996948,724.0,0.33642879128456116,1763260594.7161388,573.5588858127594,-0.003112069796770811,0.0,6.182795914355665e-05,397056,0.0011310328263789415,0.00016464665532112122,0.002651659771800041,,4115
,-1.0631535053253174,724.0,0.4636467397212982,1763260595.0599358,573.9026827812195,0.00363801047205925,0.0,6.15975441178307e-05,397440,0.004593749530613422,0.0001754825934767723,0.0015717381611466408,,4119
,-0.4069124460220337,726.0,0.40289244055747986,1763260597.5949445,576.437691450119,0.001019798219203949,0.0,6.006144394632429e-05,400000,0.0009166327654384077,0.0003821328282356262,-0.0008969791233539581,,4144
,-0.3335914611816406,726.0,0.38587820529937744,1763260598.2217515,577.06449842453,-0.007848981767892838,0.0,5.967741890344769e-05,400640,0.0008136241231113672,0.0006569083780050278,-0.0005335118621587753,,4150
,0.05798780918121338,727.0,0.37811729311943054,1763260600.0619607,578.9047076702118,0.000789344310760498,0.0,5.8602148783393204e-05,402432,0.003926488570868969,0.00011086929589509964,-0.0022423462942242622,,4168
,-0.6305752992630005,728.0,0.4342825710773468,1763260601.654239,580.496985912323,-1.5307217836380005e-05,0.0,5.760368730989285e-05,404096,0.001016843132674694,1.6205012798309326e-07,-8.162856101989746e-05,,4184
,-0.4975860118865967,728.0,0.45698082447052,1763260602.6850104,581.5277574062347,-0.008367855101823807,0.0,5.6989247241290286e-05,405120,0.0008712913258932531,0.000247197225689888,-0.003498038277029991,,4194
,-0.01115119457244873,728.0,0.5147445201873779,1763260603.2045622,582.0473091602325,0.000552179291844368,0.0,5.6682027206989005e-05,405632,0.0009309176239185035,9.690411388874054e-06,-0.0002620043233036995,,4199
,-0.7355790138244629,730.0,0.49142664670944214,1763260605.7394102,584.5821571350098,-0.0012386403977870941,0.0,5.514593067346141e-05,408192,0.0009770463220775127,9.078718721866608e-05,0.0036088433116674423,,4224
,-0.3618544340133667,730.0,0.4645242393016815,1763260606.2474456,585.0901925563812,-0.005667673423886299,0.0,5.4838710639160126e-05,408704,0.0011546221794560552,6.014760583639145e-05,0.00017425138503313065,,4229
,0.02171105146408081,731.0,0.4143688380718231,1763260607.722398,586.5651450157166,0.003996528685092926,0.0,5.3993855544831604e-05,410112,0.0010800124146044254,0.0006729196757078171,-0.016577286645770073,,4243
,-0.14354443550109863,731.0,0.4703150689601898,1763260607.9857032,586.8284502029419,-0.005995146930217743,0.0,5.384024552768096e-05,410368,0.0037370254285633564,0.0002965545281767845,0.00011131074279546738,,4246
,-0.36472952365875244,731.0,0.5038106441497803,1763260608.6119797,587.4547266960144,-0.011712990701198578,0.0,5.345622048480436e-05,411008,0.001413250807672739,0.0013330299407243729,-0.009908365085721016,,4252
500.0,,,,1763260608.8031242,587.6458711624146,,,,411221,,,,500.0,4254
,-7.236003875732422e-05,731.0,0.502040445804596,1763260608.9013598,587.7441067695618,0.0018467921763658524,0.0,5.330261046765372e-05,411264,123.1139907836914,4.748627543449402e-05,-0.0004080329090356827,,4255
,-0.6383702754974365,732.0,0.4731896221637726,1763260610.8890069,589.7317538261414,-0.0026556700468063354,0.0,5.2150538977002725e-05,413184,0.0013160513481125236,0.00038215331733226776,0.0033922307193279266,,4273
,-0.02440202236175537,732.0,0.49603578448295593,1763260611.1519713,589.9947183132172,-0.0014517493546009064,0.0,5.1996928959852085e-05,413440,0.003401559079065919,5.337316542863846e-05,-0.0019106464460492134,,4276
,-0.3428840637207031,732.0,0.4683426022529602,1763260611.2751148,590.1178617477417,0.0009838752448558807,0.0,5.1920123951276764e-05,413568,0.0010475415037944913,9.146984666585922e-05,0.002156083472073078,,4277
,-0.34071195125579834,732.0,0.4903430640697479,1763260611.3979645,590.2407114505768,-0.0007637999951839447,0.0,5.1843318942701444e-05,413696,0.0008398169302381575,0.000211985781788826,-0.0041374992579221725,,4278
,0.0923420786857605,733.0,0.48016923666000366,1763260612.4084163,591.2511632442474,-0.0015051458030939102,0.0,5.122887887409888e-05,414720,0.0008916559163480997,5.795806646347046e-05,0.0024609677493572235,,4288
,-0.00016641616821289062,733.0,0.5153889656066895,1763260612.5573485,591.4000954627991,-0.0049003735184669495,0.0,5.115207386552356e-05,414848,0.0017120628617703915,0.00012308266013860703,0.0027631549164652824,,4290
,-0.10721349716186523,733.0,0.5438197255134583,1763260612.7931747,591.6359217166901,0.00411573052406311,0.0,5.099846384837292e-05,415104,0.0007316988776437938,0.00018737651407718658,0.0025382135063409805,,4292
,-0.00021731853485107422,734.0,0.47301775217056274,1763260615.051645,593.8943920135498,-0.00011800974607467651,0.0,4.969277870259248e-05,417280,153.72817993164062,1.1995434761047363e-06,0.00010780990123748779,,4314
500.0,,,,1763260615.473993,594.3167400360107,,,,417721,,,,500.0,4318
,-0.08593928813934326,735.0,0.5226609706878662,1763260618.5284102,597.371157169342,-0.0006062649190425873,0.0,4.769585211761296e-05,420608,0.0008850432350300252,4.089251160621643e-05,0.0008942447602748871,,4346
,0.5115952491760254,736.0,0.5047563314437866,1763260620.6642234,599.5069704055786,-0.0014065764844417572,0.0,4.646697561838664e-05,422656,0.0010159165831282735,3.565289080142975e-05,0.0006566178053617477,,4366
500.0,,,,1763260621.19472,600.0374670028687,,,,423221,,,,500.0,4372
500.0,,,,1763260621.740143,600.5828900337219,,,,423721,,,,500.0,4377
,-1.1563301086425781e-05,736.0,0.5142694711685181,1763260621.861591,600.7043380737305,-0.0005473233759403229,0.0,4.577573054120876e-05,423808,180.168701171875,2.1321699023246765e-05,-0.001412292942404747,,4378
500.0,,,,1763260622.7624085,601.6051554679871,,,,424721,,,,500.0,4387
500.0,,,,1763260623.6495419,602.4922888278961,,,,425721,,,,500.0,4396
,-0.31939399242401123,738.0,0.4302688241004944,1763260625.4457567,604.2885036468506,0.0002839230000972748,0.0,4.362519030109979e-05,427392,0.003297048155218363,5.6546181440353394e-05,0.0031212884932756424,,4413
,-0.3010915517807007,738.0,0.47906315326690674,1763260625.6978269,604.5405738353729,-0.0029075518250465393,0.0,4.347158392192796e-05,427648,0.0010630738688632846,9.571108967065811e-05,-0.00038255658000707626,,4415
,-0.00020384788513183594,740.0,0.5294042229652405,1763260629.8541305,608.6968774795532,-0.000859435647726059,0.0,4.101382364751771e-05,431744,213.33895874023438,5.0747767090797424e-06,0.000135752372443676,,4456
500.0,,,,1763260631.3644814,610.2072284221649,,,,433221,,,,500.0,4470
,-0.4361823797225952,741.0,0.4516608715057373,1763260632.240478,611.0832250118256,0.000751944724470377,0.0,3.9631337131140754e-05,434048,0.0011881536338478327,3.830995410680771e-05,0.0016251271590590477,,4478
500.0,,,,1763260632.4044936,611.2472405433655,,,,434221,,,,500.0,4480
,-0.12630915641784668,741.0,0.5153298377990723,1763260633.7012641,612.5440111160278,-0.0005916357040405273,0.0,3.878648203681223e-05,435456,0.0029918549116700888,1.2381933629512787e-05,0.00011859368532896042,,4492
,-0.00024116039276123047,742.0,0.5144786834716797,1763260634.1109452,612.9536921977997,9.232573211193085e-05,0.0,3.855606701108627e-05,435840,88.56842041015625,1.2079253792762756e-06,4.843901842832565e-05,,4496
,0.20356005430221558,742.0,0.47248321771621704,1763260634.3814518,613.2241988182068,-0.005636866204440594,0.0,3.840245699393563e-05,436096,0.001335657318122685,6.713159382343292e-05,-4.500336945056915e-05,,4498
,-0.0004967451095581055,742.0,0.41129907965660095,1763260636.644522,615.4872689247131,-0.00040724780410528183,0.0,3.709677548613399e-05,438272,338.35107421875,1.1866912245750427e-05,0.00017173215746879578,,4520
,-0.20587778091430664,743.0,0.45417270064353943,1763260636.897564,615.7403109073639,-0.0008602924644947052,0.0,3.694316546898335e-05,438528,0.0013795396080240607,4.3422915041446686e-05,-0.0012566866353154182,,4522
500.0,,,,1763260637.0538719,615.8966188430786,,,,438721,,,,500.0,4524
,-0.0002644062042236328,743.0,0.4422646462917328,1763260637.161088,616.0038349628448,-0.001081753522157669,0.0,3.678955545183271e-05,438784,260.36907958984375,1.553446054458618e-05,0.001045428216457367,,4525
,0.21374285221099854,743.0,0.4951004385948181,1763260637.4089375,616.2516844272614,0.0003129728138446808,0.0,3.663594543468207e-05,439040,0.001436872174963355,1.5599653124809265e-06,0.0003617992624640465,,4527
,-0.21388006210327148,743.0,0.4633118212223053,1763260637.8249211,616.6676681041718,-0.0013049114495515823,0.0,3.640553040895611e-05,439424,0.003082659561187029,6.850436329841614e-05,-0.0011701621115207672,,4531
,-0.20074057579040527,743.0,0.5310713052749634,1763260638.062191,616.9049379825592,-0.0006976481527090073,0.0,3.625192039180547e-05,439680,0.001245744526386261,7.013417780399323e-05,-0.0007379073649644852,,4533
500.0,,,,1763260638.0847855,616.9275324344635,,,,439721,,,,500.0,4534
,-0.16417324542999268,744.0,0.453826367855072,1763260639.1087089,617.9514558315277,-0.0014172792434692383,0.0,3.563748032320291e-05,440704,0.0012262542732059956,0.00010865740478038788,-0.002057921141386032,,4543
,-0.4210916757583618,744.0,0.4349929094314575,1763260640.3049026,619.1476495265961,-0.00039211660623550415,0.0,3.4946235246025026e-05,441856,0.0027770097367465496,8.45734030008316e-06,-0.00023139175027608871,,4555
,-0.19064390659332275,744.0,0.4508700966835022,1763260640.5443208,619.3870677947998,-0.000705469399690628,0.0,3.4792625228874385e-05,442112,0.0012290203012526035,6.999261677265167e-05,0.0008566640317440033,,4557
,-0.005167126655578613,744.0,0.5045302510261536,1763260641.073632,619.9163789749146,0.0004044771194458008,0.0,3.448540883255191e-05,442624,0.001189132803119719,1.270044595003128e-05,7.546786218881607e-05,,4562
,-0.07235264778137207,745.0,0.4930880665779114,1763260642.4948695,621.337616443634,0.0002512931823730469,0.0,3.364055373822339e-05,444032,0.00142401154153049,5.009584128856659e-06,-0.0005321791395545006,,4576
,-0.000118255615234375,746.0,0.48326119780540466,1763260645.3821461,624.2248930931091,-0.0003744885325431824,0.0,3.1950843549566343e-05,446848,0.0017601610161364079,1.6614794731140137e-06,-0.00018098577857017517,,4604
,-0.000244140625,746.0,0.4670415222644806,1763260646.305184,625.1479308605194,-0.0013122297823429108,0.0,3.141321212751791e-05,447744,208.17333984375,2.5284476578235626e-05,0.0012943102046847343,,4613
,-0.31052911281585693,747.0,0.46120336651802063,1763260647.7183204,626.5610673427582,0.002509014680981636,0.0,3.0568357033189386e-05,449152,0.001395602710545063,9.766407310962677e-05,0.0014583040028810501,,4626
,-0.33201801776885986,747.0,0.4475656747817993,1763260648.6914303,627.5341773033142,0.0008038654923439026,0.0,3.0030721973162144e-05,450048,0.0014047602890059352,1.641828566789627e-05,0.0007944302633404732,,4635
,0.008930504322052002,747.0,0.4662979245185852,1763260649.351472,628.1942188739777,-0.004968153312802315,0.0,2.9646696930285543e-05,450688,0.001273765810765326,0.00017651449888944626,-0.00466227438300848,,4641
,-0.3651411533355713,748.0,0.5079640746116638,1763260649.634702,628.4774489402771,-9.340420365333557e-05,0.0,2.9493086913134903e-05,450944,0.0027981766033917665,2.041459083557129e-06,0.0003592446446418762,,4644
500.0,,,,1763260651.3712845,630.214031457901,,,,452721,,,,500.0,4661
,0.18439114093780518,749.0,0.439548522233963,1763260652.9095037,631.7522506713867,-0.00021509965881705284,0.0,2.7572965336730704e-05,454144,0.0013218042440712452,1.1632218956947327e-06,-0.00023486744612455368,,4675
500.0,,,,1763260654.4071295,633.249876499176,,,,455721,,,,500.0,4691
,0.020183801651000977,750.0,0.4683859646320343,1763260656.2868698,635.1296167373657,-0.001203726977109909,0.0,2.549923192418646e-05,457600,0.0014566249446943402,3.0882656574249268e-06,-0.0003632642328739166,,4709
,0.12289971113204956,750.0,0.47926124930381775,1763260656.6538205,635.4965674877167,-0.0007781274616718292,0.0,2.52688168984605e-05,457984,0.0015428591286763549,0.00017220526933670044,-0.00213012658059597,,4713
,0.26037102937698364,751.0,0.5045326352119446,1763260659.2367253,638.0794723033905,0.00021262094378471375,0.0,2.37327185459435e-05,460544,0.0015539960004389286,1.776963472366333e-06,-0.0006016530096530914,,4738
,0.1288830041885376,751.0,0.4598767161369324,1763260659.3725333,638.2152802944183,-8.475035429000854e-06,0.0,2.365591353736818e-05,460672,0.0013257864629849792,4.936009645462036e-07,-7.905066013336182e-06,,4739
,-0.0003075599670410156,752.0,0.4910915791988373,1763260659.4962997,638.3390467166901,0.0001325458288192749,0.0,2.3579108528792858e-05,460800,199.00588989257812,5.206093192100525e-07,0.00016350764781236649,,4741
,-0.06570899486541748,752.0,0.4748992323875427,1763260659.738145,638.580892086029,-0.0007061809301376343,0.0,2.3425498511642218e-05,461056,0.0013661326374858618,1.5441328287124634e-05,0.00020577944815158844,,4743
,-0.12273204326629639,752.0,0.5071668028831482,1763260660.8604302,639.7031772136688,-0.00020660646259784698,0.0,2.273425525345374e-05,462208,0.0014798373449593782,3.512110561132431e-05,0.0006234897300601006,,4754
500.0,,,,1763260660.8834686,639.7262156009674,,,,462221,,,,500.0,4755
,-0.05212366580963135,753.0,0.5116477012634277,1763260662.6614656,641.5042126178741,0.0017366963438689709,0.0,2.165898695238866e-05,464000,0.0016066720709204674,2.6192516088485718e-05,-0.00024300254881381989,,4772
,-0.2373213768005371,754.0,0.4680035412311554,1763260663.9809208,642.8236677646637,-0.00011101365089416504,0.0,2.0814131858060136e-05,465408,0.0024959594011306763,4.5727938413619995e-07,-0.00018939655274152756,,4786
,-0.2519500255584717,754.0,0.49943017959594727,1763260664.0936947,642.9364416599274,-0.00027127331122756004,0.0,2.0737326849484816e-05,465536,0.0015628295950591564,6.534159183502197e-06,-0.0002992302179336548,,4787
,-0.28674566745758057,754.0,0.4993390142917633,1763260664.203614,643.0463609695435,0.0009247623383998871,0.0,2.0660521840909496e-05,465664,0.001465502893552184,1.6464851796627045e-05,0.00014574173837900162,,4788
