charts/SPS,charts/episodic_length,losses/clipfrac,charts/learning_rate,losses/policy_loss,_runtime,losses/value_loss,_timestamp,losses/entropy,losses/approx_kl,losses/old_approx_kl,losses/explained_variance,charts/episodic_return,_step,global_step
674.0,,0.0,0.0001580645184731111,0.01230161264538765,376.3561201095581,139.14466857910156,1763260397.525202,0.3464941680431366,0.001078302040696144,0.020204966887831688,-0.0014412403106689453,,2520,236672
674.0,,0.0,0.00015721966337878257,-0.006126079708337784,378.59810853004456,0.0003268421278335154,1763260399.7671905,0.44334784150123596,0.00032147858291864395,0.0039762528613209724,-0.25525355339050293,,2533,238080
674.0,,0.0,0.00015683563833590597,0.0003376491367816925,379.6832375526428,40.66969299316406,1763260400.8523195,0.4017174243927002,7.375236600637436e-05,0.003206743858754635,-0.003308415412902832,,2540,238720
673.0,,0.0,0.00015637480828445405,-0.008294686675071716,380.89581418037415,0.0001938366040121764,1763260402.064896,0.4396895468235016,0.0010323915630578995,0.008724013343453407,0.019188106060028076,,2547,239488
673.0,,0.0,0.00015499231813009828,0.0025366200134158134,384.4911193847656,0.01199973002076149,1763260405.6602013,0.3266770541667938,0.00043447501957416534,-0.0015521273016929626,-0.177268385887146,,2570,241792
673.0,,0.0,0.00015491551312152296,0.0010613054037094116,384.6866502761841,0.000666141277179122,1763260405.8557322,0.3207780718803406,0.0006769020110368729,0.003801437094807625,0.09644055366516113,,2571,241920
674.0,,0.0,0.00015460829308722168,-0.000484660267829895,385.2272958755493,0.00026964323478750885,1763260406.3963778,0.294689416885376,0.0005290890112519264,0.001387610100209713,0.06169229745864868,,2576,242432
674.0,,0.0,0.00015453148807864636,0.0014177821576595306,385.3415365219116,0.00029379568877629936,1763260406.5106184,0.39583757519721985,4.4158659875392914e-05,0.0005925288423895836,-0.3953104019165039,,2577,242560
676.0,,0.001953125,0.00015268816787283868,0.005838355049490929,388.6371865272522,85.81096649169922,1763260409.8062685,0.3707995116710663,0.0019620871171355247,-0.014424131251871586,-0.0012499094009399414,,2608,245632
676.0,,0.009765625,0.00015253455785568804,-0.011726021766662598,388.90008640289307,0.0003015093388967216,1763260410.0691683,0.372199684381485,0.0013603884726762772,0.011342950165271759,-0.6334903240203857,,2610,245888
677.0,,0.0,0.0001513056777184829,-0.0034950561821460724,391.644238948822,0.00031051161931827664,1763260412.8133209,0.4416881203651428,0.0003574974834918976,0.005901459604501724,0.008246839046478271,,2630,247936
677.0,,0.01171875,0.0001509216526756063,0.0031176358461380005,392.63815116882324,0.00033549158251844347,1763260413.807233,0.4247612953186035,0.0018312111496925354,0.019844384863972664,0.18540877103805542,,2636,248576
677.0,,0.0,0.00015030721260700375,-0.0006868764758110046,394.1662230491638,0.0004610695468727499,1763260415.335305,0.41017383337020874,0.00016100145876407623,0.003696803003549576,-0.16535639762878418,,2646,249600
,500.0,,,,394.21026611328125,,1763260415.379348,,,,,500.0,2647,249609
676.0,,0.0,0.00015023040759842843,-0.006755167618393898,394.4212214946747,96.62960815429688,1763260415.5903034,0.46305549144744873,0.0009507564827799797,-0.0036528194323182106,-0.0006865262985229492,,2648,249728
676.0,,0.0,0.00014900154201313853,0.001530863344669342,397.63259196281433,0.009057475253939629,1763260418.801674,0.4485836625099182,0.000288134440779686,0.007464524358510971,-0.10666549205780029,,2668,251776
676.0,,0.0,0.00014869432197883725,0.004471547901630402,398.46089911460876,0.007798011414706707,1763260419.629981,0.4580003023147583,0.0009730765596032143,-0.002274603582918644,-0.3029719591140747,,2673,252288
