losses/old_approx_kl,_runtime,_step,_timestamp,charts/SPS,losses/policy_loss,losses/value_loss,losses/entropy,losses/approx_kl,charts/episodic_return,losses/clipfrac,charts/learning_rate,charts/episodic_length,losses/explained_variance,global_step
-0.001267939805984497,319.74643087387085,3259,1763260374.9286299,1060.0,0.004901468753814697,1252.6827392578125,0.515245795249939,9.561143815517426e-05,,0.0,0.00011313363938825205,,-5.733966827392578e-05,311552
0.011954733170568943,321.061580657959,3272,1763260376.2437797,1060.0,0.003112420439720154,0.00029934238409623504,0.49019855260849,0.0006019333377480507,,0.0,0.00011228878429392353,,-0.21046066284179688,312960
,321.2201392650604,3275,1763260376.4023383,,,,,,142.0,,,142.0,,313192
-0.00047165434807538986,321.29935932159424,3276,1763260376.4815583,1060.0,0.000251181423664093,852.81884765625,0.5043284893035889,1.498498022556305e-06,,0.0,0.00011213517427677289,,0.0013949275016784668,313216
0.00010497868061065674,323.22476410865784,3296,1763260378.406963,1060.0,0.0003094710409641266,610.3790283203125,0.5375209450721741,0.00014867447316646576,,0.0,0.00011090630141552538,,-3.933906555175781e-06,315264
0.003948911093175411,323.57043528556824,3299,1763260378.7526343,1060.0,-0.017614595592021942,0.00024204025976359844,0.5270811319351196,0.0007525244727730751,,0.0,0.00011067588638979942,,-0.08756685256958008,315648
0.002030470408499241,327.2004795074463,3338,1763260382.3826785,1060.0,0.0018025487661361694,0.0015581264160573483,0.5340359210968018,0.00020510423928499222,,0.0,0.00010837173613253981,,-0.108268141746521,319488
0.00026963744312524796,328.40353059768677,3351,1763260383.5857296,1060.0,-0.0020431168377399445,0.003198550548404455,0.5410229563713074,5.867425352334976e-05,,0.0,0.0001076036860467866,,0.010357201099395752,320768
-0.002413390204310417,329.00462675094604,3357,1763260384.1868258,1060.0,-0.004080748185515404,0.0004729124193545431,0.5199044942855835,0.00013532862067222595,,0.0,0.00010721966100391,,0.06442564725875854,321408
-0.00046635232865810394,329.24739146232605,3360,1763260384.4295905,1060.0,-0.000252382829785347,554.0406494140625,0.5323008298873901,3.223493695259094e-05,,0.0,0.00010706605098675936,,1.8894672393798828e-05,321664
0.0010316744446754456,330.89707827568054,3377,1763260386.0792773,1060.0,-0.0032451599836349487,0.001109353848733008,0.568599283695221,0.00026472844183444977,,0.0,0.00010599078086670488,,-5.756213665008545,323456
-0.0026880456134676933,332.8275423049927,3398,1763260388.0097413,1060.0,-0.0011097043752670288,0.008037452585995197,0.4069823622703552,7.188040763139725e-05,,0.0,0.00010476190800545737,,-1.7987678050994873,325504
,333.1025776863098,3401,1763260388.2847767,,,,,,500.0,,,500.0,,325872
,333.5972418785095,3406,1763260388.7794409,,,,,,500.0,,,500.0,,326372
-0.006729992106556892,333.67799043655396,3407,1763260388.8601894,1060.0,-0.002734983339905739,1133.1959228515625,0.506053626537323,0.00023022107779979706,,0.0,0.00010422427294543013,,0.00018727779388427734,326400
-0.0009337030351161957,334.8761432170868,3419,1763260390.0583422,1060.0,-0.010561143979430199,0.000225525553105399,0.5457543730735779,0.0003625769168138504,,0.0,0.00010345622285967693,,-0.935535192489624,327680
,335.5066611766815,3426,1763260390.6888602,,,,,,500.0,,,500.0,,328372
0.0011697737500071526,335.7179865837097,3428,1763260390.9001856,1060.0,-0.00241166353225708,0.002334148855879903,0.49466055631637573,5.612615495920181e-05,,0.0,0.00010291858779964969,,0.1920149326324463,328576
-0.009836145676672459,336.44747495651245,3435,1763260391.629674,1060.0,-0.0032603908330202103,0.00026463167159818113,0.516819179058075,0.00035009998828172684,,0.0,0.00010245775774819776,,-0.10818135738372803,329344
,337.797509431839,3450,1763260392.9797084,,,,,,500.0,,,500.0,,330872
-0.00311916321516037,337.872323513031,3451,1763260393.0545225,1060.0,-0.0006718635559082031,745.4024658203125,0.5195375680923462,0.00018634460866451263,,0.0,0.00010153609764529392,,0.0001773238182067871,330880
-3.920309245586395e-05,338.9497399330139,3462,1763260394.131939,1060.0,-0.002810463309288025,0.0023162588477134705,0.5161882638931274,2.1707266569137573e-05,,0.0,0.00010084485256811604,,-0.20939242839813232,332032
-0.0009316392242908478,340.2579092979431,3476,1763260395.4401083,1060.0,-0.003082362934947014,833.845947265625,0.5202232599258423,6.761401891708374e-05,,0.0,9.999999747378752e-05,,8.64267349243164e-05,333440
0.00021130405366420746,340.6391909122467,3479,1763260395.82139,1060.0,0.00018021278083324432,0.00021706943516619503,0.523438572883606,8.234754204750061e-06,,0.0,9.976958244806156e-05,,-0.2198086977005005,333824
0.0018467623740434647,342.42123675346375,3498,1763260397.6034358,1060.0,-0.004745509475469589,0.00042737540206871927,0.5373773574829102,0.00010951422154903412,,0.0,9.861751459538937e-05,,0.2005566954612732,335744
,342.9638328552246,3503,1763260398.1460319,,,,,,500.0,,,500.0,,336372
,343.9168598651886,3513,1763260399.0990589,,,,,,500.0,,,500.0,,337372
0.0019077099859714508,345.08012104034424,3525,1763260400.26232,1060.0,-0.0009144246578216553,0.003564613638445735,0.5075932145118713,1.0846182703971863e-05,,0.0,9.692780440673232e-05,,-2.5417540073394775,338560
-0.00045080576092004776,346.27348732948303,3537,1763260401.4556863,1060.0,-0.0026059914380311966,0.0004905513487756252,0.517949104309082,0.0001972382888197899,,0.0,9.615975432097912e-05,,-0.9945703744888306,339840
0.00016334187239408493,347.8744511604309,3554,1763260403.0566502,1060.0,-0.000682830810546875,0.0030660140328109264,0.5177156925201416,1.820456236600876e-05,,0.0,9.516128920949996e-05,,-0.06750571727752686,341504
0.0017287908121943474,347.9892237186432,3555,1763260403.1714227,1060.0,-0.003017053008079529,0.0004509517748374492,0.5081477761268616,0.0001252954825758934,,0.0,9.508448420092463e-05,,0.02938741445541382,341632
0.0008781151846051216,350.04097843170166,3576,1763260405.2231774,1060.0,-0.002239815890789032,0.00022789261129219085,0.5256903767585754,4.5153312385082245e-05,,0.0,9.377879905514419e-05,,0.01453489065170288,343808
-0.0011429954320192337,350.15904545783997,3578,1763260405.3412445,1060.0,-3.335624933242798e-05,837.8727416992188,0.5187652707099915,1.2090429663658142e-05,,0.0,9.370199404656887e-05,,-7.3909759521484375e-06,343936
-0.0008901255205273628,350.50489926338196,3581,1763260405.6870983,1060.0,-0.008922390639781952,0.00031381286680698395,0.4750688970088959,0.00029824208468198776,,0.0,9.347157902084291e-05,,0.06285381317138672,344320
0.0030692582949995995,351.23529505729675,3589,1763260406.417494,1060.0,-0.007958577945828438,0.002884520683437586,0.49624696373939514,0.00015927758067846298,,0.0,9.30107562453486e-05,,-0.03821825981140137,345088
-0.0005178041756153107,353.5600643157959,3613,1763260408.7422633,1060.0,-0.003315538167953491,0.003034051274880767,0.5566155910491943,0.00023113936185836792,,0.0,9.155146108241752e-05,,-0.05321013927459717,347520
0.004879498854279518,354.40611720085144,3622,1763260409.5883162,1060.0,0.0032927803695201874,842.3484497070312,0.4789314866065979,0.00026235170662403107,,0.0,9.101382602239028e-05,,4.2438507080078125e-05,348416
0.00063282810151577,356.1973006725311,3640,1763260411.3794997,1060.0,-0.004628390073776245,0.00028783283778466284,0.5085209012031555,0.0003148317337036133,,0.0,8.986175089376047e-05,,0.22458195686340332,350336
-0.005549881607294083,357.73826003074646,3656,1763260412.920459,1060.0,0.0010116472840309143,0.003500437829643488,0.5357409715652466,0.0001642312854528427,,0.0,8.886328578228131e-05,,-0.014269590377807617,352000
,358.95588970184326,3669,1763260414.1380887,,,,,,500.0,,,500.0,,353372
,359.911817073822,3679,1763260415.094016,,,,,,500.0,,,500.0,,354372
-0.000799151137471199,360.38573384284973,3683,1763260415.5679328,1060.0,-0.0016875788569450378,0.0003246866981498897,0.49835097789764404,0.000147208571434021,,0.0,8.717357559362426e-05,,0.02733635902404785,354816
,360.4063057899475,3684,1763260415.5885048,,,,,,500.0,,,500.0,,354872
-0.0023180488497018814,362.9890353679657,3711,1763260418.1712344,1060.0,-0.000485273078083992,0.0008791166474111378,0.49378514289855957,6.191432476043701e-05,,0.0,8.548387268092483e-05,,-0.0883934497833252,357632
,363.1466188430786,3713,1763260418.3288178,,,,,,500.0,,,500.0,,357872
0.0011161668226122856,363.33920216560364,3715,1763260418.5214012,1060.0,-0.003567017614841461,0.0037173328455537558,0.5519063472747803,9.928736835718155e-05,,0.0,8.525345765519887e-05,,0.046983182430267334,358016
0.0017393045127391815,364.9142529964447,3731,1763260420.096452,1060.0,0.0001694411039352417,0.0004926074761897326,0.5229787230491638,0.00019873306155204773,,0.0,8.425499254371971e-05,,0.03842520713806152,359680
9.51811671257019e-05,365.1485559940338,3734,1763260420.330755,1060.0,0.0015281885862350464,840.6343994140625,0.5475528240203857,3.532692790031433e-05,,0.0,8.410138252656907e-05,,1.8775463104248047e-05,359936
-0.0015502264723181725,367.1762948036194,3755,1763260422.3584938,1060.0,-0.0006476454436779022,0.0030428459867835045,0.5564738512039185,3.76356765627861e-05,,0.0,8.279569738078862e-05,,-0.0080491304397583,362112
0.0038616247475147247,369.0969853401184,3775,1763260424.2791843,1060.0,7.283315062522888e-05,0.0004122125683352351,0.5661707520484924,4.873983561992645e-05,,0.0,8.15668172435835e-05,,-0.04968094825744629,364160
0.001613778993487358,369.44360423088074,3779,1763260424.6258032,1060.0,-0.0006492547690868378,0.0020663063041865826,0.5578707456588745,1.9788742065429688e-05,,0.0,8.133640221785754e-05,,-0.07315325736999512,364544
-0.0019179703667759895,371.8610324859619,3804,1763260427.0432315,1060.0,-0.004393385723233223,0.0029198406264185905,0.5256855487823486,0.0001698015257716179,,0.0,7.980030932230875e-05,,-0.19644486904144287,367104
,372.0979962348938,3807,1763260427.2801952,,,,,,500.0,,,500.0,,367372
0.005506882444024086,376.05126881599426,3847,1763260431.2334678,1061.0,-0.0032537057995796204,0.0028194861952215433,0.5713897943496704,8.575990796089172e-05,,0.0,7.711213402217254e-05,,0.2942385673522949,371584
,379.079318523407,3879,1763260434.2615175,,,,,,500.0,,,500.0,,374872
0.0005553402006626129,379.5105872154236,3883,1763260434.6927862,1061.0,0.00014942139387130737,0.00021808700694236904,0.4975033104419708,4.756636917591095e-05,,0.0,7.488479604944587e-05,,0.3542317748069763,375296
,379.5387587547302,3884,1763260434.7209578,,,,,,500.0,,,500.0,,375372
0.002496485598385334,379.8574502468109,3887,1763260435.0396492,1061.0,0.0018753018230199814,0.0005128476768732071,0.5204460620880127,3.0885450541973114e-05,,0.0,7.465438102371991e-05,,-0.025724053382873535,375680
-0.00018822122365236282,380.24487376213074,3891,1763260435.4270728,1061.0,-0.00037739425897598267,0.0028631649911403656,0.5620331168174744,2.4857930839061737e-05,,0.0,7.442396599799395e-05,,-0.1279977560043335,376064
0.0021282443776726723,380.93875789642334,3898,1763260436.120957,1061.0,-0.001208275556564331,0.00037350112688727677,0.5629507899284363,0.0003810590133070946,,0.0,7.396313594654202e-05,,-1.0223290920257568,376832
5.240645259618759e-05,382.2888424396515,3912,1763260437.4710414,1061.0,-0.0003786608576774597,0.0008435746422037482,0.589985728263855,0.00012416858226060867,,0.0,7.31182808522135e-05,,-0.06152486801147461,378240
0.0002781413495540619,382.521169424057,3915,1763260437.7033684,1061.0,0.0014174804091453552,276.2338562011719,0.5631369948387146,8.378177881240845e-06,,0.0,7.296467083506286e-05,,-2.0623207092285156e-05,378496
,383.7456862926483,3928,1763260438.9278853,,,,,,500.0,,,500.0,,379872
-4.525482654571533e-05,385.25525307655334,3944,1763260440.437452,1061.0,0.0002036839723587036,895.28955078125,0.5329337120056152,5.085021257400513e-07,,0.0,7.11981556378305e-05,,5.125999450683594e-06,381440
0.004713183268904686,385.40471935272217,3945,1763260440.5869184,1061.0,-0.002186886966228485,0.0028219283558428288,0.570936918258667,7.128342986106873e-05,,0.0,7.112135062925518e-05,,-0.08867716789245605,381568
0.0005828458815813065,385.5201380252838,3946,1763260440.702337,1061.0,-0.00039733201265335083,0.000521231209859252,0.5578017234802246,7.336772978305817e-05,,0.0,7.104454562067986e-05,,0.026940762996673584,381696
0.0021888790652155876,386.21462655067444,3954,1763260441.3968256,1061.0,0.0020187795162200928,1208.7880859375,0.5519752502441406,4.928838461637497e-05,,0.0,7.058371556922793e-05,,-6.008148193359375e-05,382464
,387.0592179298401,3963,1763260442.241417,,,,,,500.0,,,500.0,,383372
0.001192205585539341,387.7807273864746,3969,1763260442.9629264,1061.0,0.001185305416584015,0.0007267232285812497,0.5824041366577148,0.00016683805733919144,,0.0,6.958525045774877e-05,,-0.05956602096557617,384128
,388.8901557922363,3981,1763260444.0723548,,,,,,500.0,,,500.0,,385372
-0.0009424332529306412,389.0888593196869,3983,1763260444.2710583,1061.0,0.000426415354013443,0.002778873546048999,0.6075571775436401,7.468089461326599e-05,,0.0,6.874040263937786e-05,,-0.23177111148834229,385536
-0.0001414632424712181,390.3957540988922,3997,1763260445.577953,1061.0,0.0003843382000923157,658.9655151367188,0.5631501078605652,9.564682841300964e-07,,0.0,6.789554754504934e-05,,1.5735626220703125e-05,386944
,392.6174318790436,4020,1763260447.7996309,,,,,,500.0,,,500.0,,389372
-0.00025610998272895813,396.3797678947449,4059,1763260451.561967,1061.0,-7.508136332035065e-05,0.0002691616246011108,0.49081191420555115,1.7862766981124878e-06,,0.0,6.405529711628333e-05,,0.11226892471313477,393344
-0.0009166644886136055,399.036257982254,4087,1763260454.218457,1061.0,-1.2192875146865845e-05,0.0005513174692168832,0.5287726521492004,3.010965883731842e-06,,0.0,6.23655942035839e-05,,-0.03550398349761963,396160
6.320420652627945e-05,399.3857750892639,4091,1763260454.567974,1061.0,0.0004414767026901245,0.0031627125572413206,0.5472630858421326,2.9886141419410706e-06,,0.0,6.213517917785794e-05,,-0.14582490921020508,396544
0.004068695940077305,400.6951439380646,4105,1763260455.877343,1061.0,6.241351366043091e-05,834.0731201171875,0.5236354470252991,3.108847886323929e-05,,0.0,6.129032408352941e-05,,-1.5139579772949219e-05,397952
,401.09086775779724,4109,1763260456.2730668,,,,,,500.0,,,500.0,,398372
0.001705600880086422,401.6585605144501,4115,1763260456.8407595,1061.0,0.0016016587615013123,551.018310546875,0.5268982648849487,2.7167610824108124e-05,,0.0,6.067588401492685e-05,,-6.4373016357421875e-06,398976
,402.03888058662415,4119,1763260457.2210796,,,,,,500.0,,,500.0,,399372
-0.0010221898555755615,404.5291049480438,4144,1763260459.711304,1061.0,-0.002681821584701538,0.0021376358345150948,0.5413912534713745,5.7209283113479614e-05,,0.0,5.8832563809119165e-05,,-0.029553532600402832,402048
0.00014736875891685486,405.13516783714294,4150,1763260460.3173668,1061.0,-0.0013184696435928345,0.000695642433129251,0.569717526435852,6.338581442832947e-06,,0.0,5.844854240422137e-05,,0.2230117917060852,402688
-0.0013548191636800766,406.84180331230164,4168,1763260462.0240023,1061.0,0.0006933845579624176,533.4559326171875,0.5607441663742065,1.5912577509880066e-05,,0.0,5.737327228416689e-05,,6.079673767089844e-06,404480
-0.0020087072625756264,408.42607045173645,4184,1763260463.6082695,1061.0,-0.0032471418380737305,0.000756751571316272,0.49066224694252014,4.416611045598984e-05,,0.0,5.6374807172687724e-05,,-0.020991921424865723,406144
0.005764993838965893,409.3861815929413,4194,1763260464.5683806,1061.0,-0.002582237124443054,0.0006843976443633437,0.579869270324707,9.612459689378738e-05,,0.0,5.576036710408516e-05,,0.23233366012573242,407168
-0.0001077745109796524,409.8463258743286,4199,1763260465.0285249,1061.0,-6.690807640552521e-05,0.000852614757604897,0.5362319946289062,2.464279532432556e-06,,0.0,5.545315070776269e-05,,-0.1238938570022583,407680
-0.0007137283682823181,412.2277708053589,4224,1763260467.4099698,1061.0,-0.0006589088588953018,0.0007172846817411482,0.5238489508628845,3.53250652551651e-05,,0.0,5.3917050536256284e-05,,-0.05437266826629639,410240
-0.00033541303128004074,412.72410798072815,4229,1763260467.906307,1061.0,-0.0022316575050354004,0.00024373286578338593,0.5430805683135986,0.00011794548481702805,,0.0,5.3609830501955e-05,,0.1162070631980896,410752
-0.0008687451481819153,414.0389401912689,4243,1763260469.2211392,1061.0,-0.0011849775910377502,0.0007239033584482968,0.5636258721351624,2.577155828475952e-05,,0.0,5.276497540762648e-05,,0.06037008762359619,412160
0.0006379187107086182,414.27074122428894,4246,1763260469.4529402,1061.0,-0.00021309591829776764,992.1116333007812,0.5787985324859619,1.0075047612190247e-05,,0.0,5.261136539047584e-05,,5.835294723510742e-05,412416
-0.00016234349459409714,414.8823227882385,4252,1763260470.0645218,1061.0,-0.0045593976974487305,0.0022100089117884636,0.5468547940254211,0.0002316562458872795,,0.0,5.2227343985578045e-05,,-0.3889542818069458,413056
0.00048585981130599976,415.11481857299805,4254,1763260470.2970176,1061.0,-0.0024636052548885345,0.0004025271628051996,0.5740002393722534,5.1351264119148254e-05,,0.0,5.2073733968427405e-05,,0.12258225679397583,413312
,415.13818073272705,4255,1763260470.3203797,,,,,,500.0,,,500.0,,413372
0.0057717738673090935,416.9205641746521,4273,1763260472.1027632,1061.0,0.0005462691187858582,0.0009915651753544807,0.4689818024635315,0.00014149677008390427,,0.0,5.09216588397976e-05,,-0.6558225154876709,415232
-0.005893891677260399,417.15284848213196,4276,1763260472.3350475,1061.0,0.0005211755633354187,370.6791076660156,0.5692985653877258,6.536394357681274e-05,,0.0,5.076804882264696e-05,,-2.7179718017578125e-05,415488
-0.0020764069631695747,417.2691721916199,4277,1763260472.4513712,1061.0,0.0019104406237602234,0.0027286577969789505,0.49130570888519287,1.3462267816066742e-05,,0.0,5.069124381407164e-05,,-0.9954487085342407,415616
0.0018711285665631294,417.3835713863373,4278,1763260472.5657704,1061.0,0.0002630949020385742,0.0005881255492568016,0.5456989407539368,1.1839903891086578e-05,,0.0,5.061443880549632e-05,,0.022157371044158936,415744
,418.382687330246,4288,1763260473.5648863,,,,,,500.0,,,500.0,,416872
-0.0005734283477067947,418.57768654823303,4290,1763260473.7598855,1061.0,-0.0013704709708690643,0.002083295024931431,0.5807498097419739,2.5492161512374878e-05,,0.0,4.984638871974312e-05,,-0.01053166389465332,417024
0.005027140490710735,418.8436164855957,4292,1763260474.0258155,1061.0,9.66973602771759e-05,0.00032347385422326624,0.6008625030517578,9.987596422433853e-05,,0.0,4.969277870259248e-05,,-0.11416780948638916,417280
-0.0007652770727872849,420.884726524353,4314,1763260476.0669255,1061.0,0.0004326924681663513,939.4909057617188,0.604793906211853,1.6340985894203186e-05,,0.0,4.838709719479084e-05,,-9.66787338256836e-05,419456
,421.246408700943,4318,1763260476.4286077,,,,,,500.0,,,500.0,,419872
0.00023401156067848206,423.9987804889679,4346,1763260479.1809795,1061.0,-0.0014641173183918,0.00032991403713822365,0.6029094457626343,4.879571497440338e-05,,0.0,4.639017060981132e-05,,-0.01269376277923584,422784
0.0008151661604642868,425.87931275367737,4366,1763260481.0615118,1062.0,-0.0019452441483736038,0.000530361954588443,0.6114684343338013,3.186240792274475e-05,,0.0,4.51612904726062e-05,,0.08965927362442017,424832
,426.38971614837646,4372,1763260481.5719151,,,,,,500.0,,,500.0,,425372
,426.84544467926025,4377,1763260482.0276437,,,,,,500.0,,,500.0,,425872
-0.001247389242053032,426.97468423843384,4378,1763260482.1568832,1061.0,-0.001072801649570465,345.7397766113281,0.5448519587516785,3.893859684467316e-05,,0.0,4.4470045395428315e-05,,-4.9233436584472656e-05,425984
0.0021032430231571198,427.79969668388367,4387,1763260482.9818957,1062.0,-0.0022598132491111755,1137.720703125,0.5770851969718933,4.47053462266922e-05,,0.0,4.393241033540107e-05,,-4.673004150390625e-05,426880
,428.6784510612488,4396,1763260483.86065,,,,,,500.0,,,500.0,,427872
-0.001720678061246872,430.3850531578064,4413,1763260485.5672522,1061.0,-0.0005203559994697571,0.0024556529242545366,0.5515341758728027,2.6013702154159546e-05,,0.0,4.2319508793298155e-05,,-0.07980799674987793,429568
-0.0007558194920420647,430.6168255805969,4415,1763260485.7990246,1061.0,-0.00017627328634262085,0.0005891536711715162,0.5931860208511353,2.8434209525585175e-05,,0.0,4.2165898776147515e-05,,-0.19591212272644043,429824
-0.00020720995962619781,434.57979011535645,4456,1763260489.761989,1061.0,0.0006451159715652466,0.0022118755150586367,0.6006751656532288,1.656264066696167e-05,,0.0,3.9631337131140754e-05,,0.07573449611663818,434048
-6.916932761669159e-05,435.8828582763672,4470,1763260491.0650573,1062.0,-0.00013564899563789368,434.9009704589844,0.4771021604537964,2.1979212760925293e-07,,0.0,3.878648203681223e-05,,-0.0002243518829345703,435456
-0.00013024918735027313,436.7273950576782,4478,1763260491.909594,1062.0,0.0014122650027275085,0.0007679978734813631,0.5185884237289429,5.377642810344696e-05,,0.0,3.824884697678499e-05,,-0.18246042728424072,436352
0.00039138831198215485,436.8440487384796,4480,1763260492.0262477,1062.0,-0.00038474053144454956,766.4285278320312,0.6097980737686157,8.750706911087036e-06,,0.0,3.817204196820967e-05,,-1.728534698486328e-05,436480
-0.0020672017708420753,438.03301310539246,4492,1763260493.215212,1062.0,-0.0003878101706504822,0.0005336356116458774,0.5411949157714844,3.1196512281894684e-05,,0.0,3.7403995520435274e-05,,0.05463814735412598,437760
-0.0020329803228378296,438.38071060180664,4496,1763260493.5629096,1062.0,-0.003176547586917877,0.0008416349883191288,0.52696293592453,4.198402166366577e-05,,0.0,3.717358049470931e-05,,0.16106432676315308,438144
,438.5689187049866,4498,1763260493.7511177,,,,,,500.0,,,500.0,,438372
,440.6057050228119,4520,1763260495.787904,,,,,,500.0,,,500.0,,440567
3.239791840314865e-05,440.79518938064575,4522,1763260495.9773884,1062.0,-5.2478164434432983e-05,0.0017934676725417376,0.5911209583282471,1.5264376997947693e-06,,0.0,3.563748032320291e-05,,-0.15021848678588867,440704
0.0010248776525259018,441.02404713630676,4524,1763260496.2062461,1062.0,-0.0013998746871948242,0.0006147536914795637,0.5891449451446533,2.047233283519745e-05,,0.0,3.548387030605227e-05,,-0.042708516120910645,440960
,441.06226992607117,4525,1763260496.244469,,,,,,500.0,,,500.0,,441067
-0.0002968423068523407,441.25803899765015,4527,1763260496.440238,1062.0,-7.793307304382324e-05,0.002038481878116727,0.5661462545394897,5.532056093215942e-07,,0.0,3.533026028890163e-05,,-0.18842768669128418,441216
-0.0002577193081378937,441.6466209888458,4531,1763260496.82882,1062.0,-0.00015026144683361053,991.6937255859375,0.5917901396751404,8.549541234970093e-07,,0.0,3.5099845263175666e-05,,-2.372264862060547e-05,441600
0.0005489327013492584,441.8771023750305,4533,1763260497.0593014,1062.0,-0.0007663965225219727,0.0010294271633028984,0.5720748901367188,4.193931818008423e-05,,0.0,3.4946235246025026e-05,,-0.37593841552734375,441856
-0.0005180416628718376,441.9935202598572,4534,1763260497.1757193,1062.0,-0.0006877407431602478,0.000536243140231818,0.6163552403450012,4.961155354976654e-06,,0.0,3.4869430237449706e-05,,-0.06670355796813965,441984
0.0006610024720430374,442.8326954841614,4543,1763260498.0148945,1062.0,-0.0013547465205192566,0.000744481454603374,0.5857301354408264,5.5264681577682495e-06,,0.0,3.433179881540127e-05,,0.07805794477462769,442880
,443.92079615592957,4555,1763260499.1029952,,,,,,500.0,,,500.0,,444067
-0.000276775099337101,444.1371898651123,4557,1763260499.3193889,1062.0,-0.0011447742581367493,0.001782598439604044,0.5571184754371643,1.0234303772449493e-05,,0.0,3.348694372107275e-05,,-0.08459138870239258,444288
0.0010932721197605133,444.5969262123108,4562,1763260499.7791252,1062.0,-0.0007965248078107834,0.0016932068392634392,0.5759220719337463,4.262104630470276e-05,,0.0,3.317972368677147e-05,,0.030784428119659424,444800
0.0003285454586148262,445.9391710758209,4576,1763260501.12137,1062.0,-0.00041975826025009155,0.002114971401169896,0.5491464734077454,1.124013215303421e-05,,0.0,3.2334868592442945e-05,,-0.09357130527496338,446208
,448.57399225234985,4604,1763260503.7561913,,,,,,500.0,,,500.0,,449067
-0.00019380543380975723,449.518119096756,4613,1763260504.700318,1062.0,-0.0008176891133189201,0.0006058895378373563,0.5560484528541565,1.3909302651882172e-05,,0.0,3.0030721973162144e-05,,-0.09225893020629883,450048
-0.0006851302459836006,450.7050337791443,4626,1763260505.8872328,1062.0,-0.0025810524821281433,0.0008087849128060043,0.5655918121337891,5.0504691898822784e-05,,0.0,2.9262673706398346e-05,,0.02269577980041504,451328
-0.0007171593606472015,451.5503418445587,4635,1763260506.7325408,1062.0,0.0008567348122596741,0.0016595703782513738,0.584396243095398,2.1113082766532898e-05,,0.0,2.8725038646371104e-05,,0.05745816230773926,452224
0.00021956581622362137,452.16436314582825,4641,1763260507.3465621,1062.0,-0.0003434419631958008,0.0010339729487895966,0.6197214126586914,3.411434590816498e-06,,0.0,2.8341013603494503e-05,,0.043620288372039795,452864
-0.0002891756594181061,452.3970215320587,4644,1763260507.5792205,1062.0,0.0004537925124168396,816.14111328125,0.5822399258613586,5.101785063743591e-06,,0.0,2.8187403586343862e-05,,2.6702880859375e-05,453120
0.0004114583134651184,454.12864089012146,4661,1763260509.31084,1062.0,-0.0007995590567588806,0.0010717513505369425,0.570722222328186,4.058703780174255e-06,,0.0,2.7112135285278782e-05,,-0.0796811580657959,454912
8.407328277826309e-05,455.4274959564209,4675,1763260510.609695,1062.0,4.7110021114349365e-05,0.0009724291157908738,0.5674781203269958,1.3532117009162903e-06,,0.0,2.6267282009939663e-05,,0.09514933824539185,456320
,456.8845145702362,4691,1763260512.0667136,,,,,,500.0,,,500.0,,457942
0.000912809744477272,458.5419850349426,4709,1763260513.724184,1062.0,-1.3887882232666016e-05,0.003165770787745714,0.5802379846572876,5.3532421588897705e-06,,0.0,2.427035360597074e-05,,-0.2655102014541626,459648
-0.000277605839073658,458.88829803466797,4713,1763260514.070497,1062.0,0.0002428889274597168,290.12347412109375,0.5872512459754944,2.2584572434425354e-06,,0.0,2.403993858024478e-05,,-6.747245788574219e-05,460032
-0.00018234830349683762,461.2726149559021,4738,1763260516.454814,1062.0,-0.00013846904039382935,0.001949573284946382,0.5860756635665894,3.082677721977234e-07,,0.0,2.2503840227727778e-05,,0.002404451370239258,462592
-0.000558934174478054,461.422723531723,4739,1763260516.6049225,1062.0,-0.0011851266026496887,0.0014427402056753635,0.562379002571106,7.665716111660004e-06,,0.0,2.2427035219152458e-05,,0.16119438409805298,462720
,461.5675210952759,4741,1763260516.74972,,,,,,500.0,,,500.0,,462924
-0.00014492124319076538,461.77124667167664,4743,1763260516.9534457,1062.0,-0.0002005845308303833,0.0023149983026087284,0.5779322981834412,2.3748725652694702e-06,,0.0,2.2196620193426497e-05,,-0.29803383350372314,463104
0.0004168916493654251,462.7363600730896,4754,1763260517.918559,1062.0,-0.00020553916692733765,840.9382934570312,0.5982738733291626,4.546716809272766e-06,,0.0,2.158218194381334e-05,,-6.318092346191406e-05,464128
-0.00040936097502708435,462.8508687019348,4755,1763260518.0330677,1062.0,-0.0010874830186367035,0.0024775597266852856,0.5753641128540039,1.6683712601661682e-05,,0.0,2.150537693523802e-05,,-0.24707210063934326,464256
,464.4244456291199,4772,1763260519.6066446,,,,,,500.0,,,500.0,,466019
-0.0003353757783770561,465.8532621860504,4786,1763260521.0354612,1062.0,-0.00015706196427345276,0.0008655218407511711,0.5789029598236084,4.923902451992035e-06,,0.0,1.9585253539844416e-05,,-0.02056562900543213,467456
,465.8777267932892,4787,1763260521.0599258,,,,,,500.0,,,500.0,,467519
-0.000254753977060318,465.9717559814453,4788,1763260521.153955,1062.0,-0.0006448104977607727,642.9509887695312,0.583119809627533,1.998618245124817e-06,,0.0,1.9508448531269096e-05,,4.172325134277344e-05,467584
-7.604062557220459e-05,466.8136525154114,4796,1763260521.9958515,1062.0,-0.0004885941743850708,0.00101749156601727,0.6012648940086365,6.079673767089844e-06,,0.0,1.8970813471241854e-05,,-0.22478747367858887,468480
0.0006923871114850044,467.0612208843231,4799,1763260522.24342,1062.0,-0.0006134659051895142,0.0018416262464597821,0.5445722341537476,1.061614602804184e-05,,0.0,1.8817203454091214e-05,,-0.033449411392211914,468736
