losses/entropy,_step,_timestamp,charts/episodic_return,losses/explained_variance,losses/policy_loss,global_step,losses/value_loss,_runtime,charts/SPS,losses/clipfrac,charts/learning_rate,charts/episodic_length,losses/old_approx_kl,losses/approx_kl
0.480937123298645,3276,1763260364.9917204,,-0.22824883460998535,0.0009037479758262634,309632,0.0030953551176935434,309.84106636047363,1091.0,0.0,0.00011428571451688185,,-0.0027091577649116516,0.0001254398375749588
0.48784953355789185,3296,1763260366.8631468,,0.4494853615760803,-0.0022785700857639313,311680,0.003718043677508831,311.7124927043915,1091.0,0.0,0.00011305683437967673,,-0.004567008465528488,0.00025396235287189484
,3299,1763260367.108271,500.0,,,311995,,311.9576168060303,,,,500.0,,
,3338,1763260370.6866877,500.0,,,315995,,315.5360336303711,,,,500.0,,
0.5756657719612122,3351,1763260371.9614334,,0.2570699453353882,0.0007793493568897247,317312,0.0004973096656613052,316.8107793331146,1091.0,0.0,0.00010967742127832025,,-0.0025974735617637634,0.00022699497640132904
0.5626710653305054,3357,1763260372.5250707,,-0.3622039556503296,-0.0010931938886642456,317952,0.0003007660270668566,317.37441658973694,1091.0,0.0,0.00010929339623544365,,-4.296936094760895e-05,0.00045373663306236267
0.5090144276618958,3360,1763260372.7491415,,0.03761017322540283,-0.0006983950734138489,318208,0.0037898938171565533,317.59848737716675,1091.0,0.0,0.00010913978621829301,,-0.0030417349189519882,0.00010343454778194427
0.5301932096481323,3398,1763260376.2558131,,3.3795833587646484e-05,-0.0015898719429969788,322048,771.9647827148438,321.10515904426575,1091.0,0.0,0.0001068356359610334,,0.0003513302654027939,3.5682693123817444e-05
0.47035685181617737,3401,1763260376.593987,,-0.018442511558532715,-0.00028982013463974,322432,0.00018354805069975555,321.4433329105377,1091.0,0.0,0.00010660522093530744,,-1.1625699698925018e-05,1.714564859867096e-06
0.5196576714515686,3406,1763260377.0765772,,0.2264290452003479,-0.003949673846364021,322944,0.00021266844123601913,321.92592310905457,1091.0,0.0,0.00010629800090100616,,0.0008232230320572853,2.8473325073719025e-05
,3407,1763260377.0959914,500.0,,,322995,,321.9453372955322,,,,500.0,,
0.5323541760444641,3419,1763260378.238586,,-0.0335383415222168,-0.006827862933278084,324224,0.003933018539100885,323.0879318714142,1091.0,0.0,0.00010552995081525296,,-0.0003757346421480179,0.00021081231534481049
0.47940054535865784,3426,1763260378.9089127,,-0.4833650588989258,-0.003301098942756653,324992,0.0003750100440811366,323.7582585811615,1091.0,0.0,0.00010506912803975865,,-0.004522054456174374,0.00034617725759744644
0.49184465408325195,3428,1763260379.0220525,,8.189678192138672e-05,8.196569979190826e-05,325120,146.64102172851562,323.8713984489441,1091.0,0.0,0.00010499232303118333,,-0.0007664123550057411,1.1128373444080353e-05
0.49870067834854126,3435,1763260379.7245579,,-0.10506129264831543,0.0011672750115394592,325888,0.00022724378504790366,324.573903799057,1091.0,0.0,0.00010453149297973141,,0.004369483329355717,0.00023672450333833694
0.49343612790107727,3450,1763260381.1043565,,-0.16412138938903809,0.0004021544009447098,327424,0.0002568257041275501,325.9537024497986,1091.0,0.0,0.00010360983287682757,,-0.0001605786383152008,6.750226020812988e-06
,3451,1763260381.1321423,500.0,,,327495,,325.98148822784424,,,,500.0,,
0.5027240514755249,3462,1763260382.14986,,0.0011485815048217773,0.0005677174776792526,328576,706.7916870117188,326.999205827713,1091.0,0.0,0.00010291858779964969,,0.002569276839494705,3.763660788536072e-05
,3476,1763260383.461366,500.0,,,329995,,328.31071186065674,,,,500.0,,
0.5423906445503235,3479,1763260383.792172,,-30.00313377380371,0.0016839951276779175,330368,0.004082271363586187,328.64151787757874,1091.0,0.0,0.0001018433176795952,,0.0001473166048526764,0.0013218149542808533
0.46055805683135986,3498,1763260385.547572,,-0.1358318328857422,-0.014278866350650787,332288,0.0007795593701303005,330.3969178199768,1091.0,0.0,0.0001006912425509654,,-0.005420339293777943,0.0005200440064072609
0.5150538682937622,3503,1763260385.991981,,0.013321876525878906,-0.00287686288356781,332800,0.0005994081147946417,330.8413269519806,1092.0,0.0,0.00010038402251666412,,-0.0005643917247653008,8.736830204725266e-05
0.47704482078552246,3513,1763260386.9206622,,-0.3540806770324707,-0.0032769665122032166,333824,0.0005107897450216115,331.7700080871582,1092.0,0.0,9.976958244806156e-05,,-0.0022686365991830826,0.00022961199283599854
,3525,1763260387.9663377,500.0,,,334995,,332.81568360328674,,,,500.0,,
0.5322847962379456,3537,1763260389.1087723,,0.05606710910797119,0.000865742564201355,336256,0.0005979990819469094,333.9581182003021,1092.0,0.0,9.831029456108809e-05,,-0.0011584088206291199,1.078285276889801e-05
,3554,1763260390.6555479,500.0,,,337995,,335.50489377975464,,,,500.0,,
0.5079017281532288,3555,1763260390.7411969,,0.00018221139907836914,0.00010149180889129639,338048,720.943603515625,335.5905427932739,1092.0,0.0,9.72350244410336e-05,,-0.0017357580363750458,4.707463085651398e-05
0.4876691699028015,3576,1763260392.7051742,,0.19694125652313232,-0.003989303484559059,340224,0.003303957637399435,337.55452013015747,1092.0,0.0,9.592933929525316e-05,,-0.006065887399017811,0.00016634073108434677
0.5427270531654358,3578,1763260392.9259882,,-0.14413928985595703,0.0001521538943052292,340480,0.00019248481839895248,337.77533411979675,1092.0,0.0,9.577572927810252e-05,,0.004291036166250706,5.2762217819690704e-05
0.5713443756103516,3581,1763260393.1498156,,0.24154579639434814,-0.0007348991930484772,340736,0.002832269761711359,337.9991614818573,1092.0,0.0,9.562211926095188e-05,,0.0012980429455637932,2.9229559004306793e-05
0.5186405181884766,3589,1763260393.8547838,,-4.589557647705078e-05,-0.0045997947454452515,341504,1070.9412841796875,338.70412969589233,1092.0,0.0,9.516128920949996e-05,,0.006212446838617325,0.0002559404820203781
,3613,1763260396.1333504,500.0,,,343995,,340.98269629478455,,,,500.0,,
0.5618956089019775,3622,1763260397.0490327,,-0.15989303588867188,-0.00909113697707653,344960,0.00034530190168879926,341.89837861061096,1092.0,0.0,9.308755397796631e-05,,0.007950307801365852,0.000799424946308136
0.5204731822013855,3640,1763260398.6543157,,-0.0019867420196533203,-0.011336015537381172,346752,0.0008271116530522704,343.50366163253784,1092.0,0.0,9.201229113386944e-05,,-0.0072969477623701096,0.0007585342973470688
0.5914064645767212,3656,1763260400.187331,,-1.3003113269805908,-0.0022536665201187134,348416,0.0004692812217399478,345.0366768836975,1092.0,0.0,9.101382602239028e-05,,0.0008470192551612854,0.0001038331538438797
0.5731303095817566,3669,1763260401.3724618,,0.4723539352416992,0.00014927051961421967,349696,0.003025955753400922,346.221807718277,1092.0,0.0,9.024577593663707e-05,,-0.0014777220785617828,8.696690201759338e-06
0.519294261932373,3679,1763260402.3020558,,0.015282690525054932,-0.008337974548339844,350720,0.00079785828711465,347.15140175819397,1092.0,0.0,8.963133586803451e-05,,0.016399743035435677,0.0012376178056001663
0.54478919506073,3683,1763260402.6392956,,0.04754984378814697,-0.008884357288479805,351104,0.0033470671623945236,347.488641500473,1092.0,0.0,8.940092084230855e-05,,0.0022399183362722397,0.000692468136548996
0.6012662053108215,3684,1763260402.7498705,,-0.45317554473876953,-0.0008992850780487061,351232,0.0008128508925437927,347.59921646118164,1092.0,0.0,8.932411583373323e-05,,-0.0012808404862880707,3.645382821559906e-05
0.5152514576911926,3711,1763260405.1820343,,0.003724336624145508,-0.004132106900215149,353920,1218.86279296875,350.0313801765442,1092.0,0.0,8.77112106536515e-05,,0.0038708318024873734,5.9938058257102966e-05
0.5513060688972473,3713,1763260405.44191,,-4.990711688995361,0.006438314914703369,354176,0.002612536307424307,350.29125595092773,1092.0,0.0,8.755760063650087e-05,,0.01428836677223444,0.0008263168856501579
,3715,1763260405.5794392,500.0,,,354382,,350.4287850856781,,,,500.0,,
0.6104409098625183,3731,1763260407.0365708,,0.00010985136032104492,-2.6129186153411865e-05,355968,581.49267578125,351.8859167098999,1092.0,0.0,8.6482337792404e-05,,0.001033565029501915,1.323409378528595e-05
0.5742976069450378,3734,1763260407.3983169,,-0.23225224018096924,-0.0005668718367815018,356352,0.0002359450445510447,352.24766278266907,1092.0,0.0,8.625192276667804e-05,,-0.0029357746243476868,0.00026687048375606537
0.5545743703842163,3755,1763260409.2263505,,0.1321071982383728,-0.005398314446210861,358400,0.0032095888163894415,354.07569646835327,1092.0,0.0,8.502304262947291e-05,,-0.0011110063642263412,0.00015289895236492157
0.5016172528266907,3775,1763260411.0809665,,0.4403570294380188,-0.007066205143928528,360448,0.0004578774969559163,355.9303123950958,1092.0,0.0,8.379416249226779e-05,,0.00133485347032547,0.0006030034273862839
0.5675075650215149,3779,1763260411.4190786,,0.4794602394104004,0.0003682151436805725,360832,0.0027060392312705517,356.2684245109558,1092.0,0.0,8.356374746654183e-05,,-0.0005824081599712372,1.2654811143875122e-05
0.5967923998832703,3804,1763260413.7945762,,-0.040399789810180664,-0.013106033205986023,363392,0.003075238550081849,358.6439220905304,1092.0,0.0,8.202764729503542e-05,,0.006813321262598038,0.0003968067467212677
,3807,1763260414.0280733,500.0,,,363673,,358.87741923332214,,,,500.0,,
0.5080600380897522,3847,1763260417.7197745,,0.4552730917930603,-0.0005749035626649857,367744,0.00020951064652763307,362.5691204071045,1092.0,0.0,7.941628427943215e-05,,-0.0018703825771808624,0.00033807381987571716
0.5609662532806396,3879,1763260420.6480865,,0.0004318356513977051,0.000361517071723938,370944,748.7445068359375,365.49743247032166,1092.0,0.0,7.749615906504914e-05,,-0.0009900899603962898,2.058129757642746e-05
,3883,1763260421.025033,500.0,,,371342,,365.87437891960144,,,,500.0,,
0.5954960584640503,3884,1763260421.131877,,0.0004329681396484375,-0.0004873350262641907,371456,720.9083251953125,365.9812228679657,1092.0,0.0,7.718893903074786e-05,,0.002553247846662998,3.328640013933182e-05
0.5734811425209045,3887,1763260421.467292,,0.4050605297088623,0.0017037801444530487,371840,0.00020847409905400127,366.3166379928589,1092.0,0.0,7.69585240050219e-05,,0.001241551712155342,0.00014978088438510895
0.55183345079422,3891,1763260421.8018262,,0.2512779235839844,0.007301453500986099,372224,0.0002160130679840222,366.6511721611023,1092.0,0.0,7.672810897929594e-05,,0.0017740540206432343,0.0005921609699726105
0.6211848258972168,3898,1763260422.402143,,0.0014101862907409668,0.00039312243461608887,372864,1163.657958984375,367.2514889240265,1092.0,0.0,7.634408393641934e-05,,0.0007858211174607277,2.9704533517360687e-05
0.5450649261474609,3912,1763260423.6740582,,0.5030822157859802,-0.018624775111675262,374272,0.0007088242564350367,368.5234041213989,1092.0,0.0,7.549922884209082e-05,,-0.009617590345442295,0.0010125106200575829
0.5883600115776062,3915,1763260423.8985267,,0.0011864304542541504,4.106014966964722e-05,374528,1047.5189208984375,368.7478725910187,1093.0,0.0,7.534561882494017e-05,,-0.0012409333139657974,1.261197030544281e-05
0.5987572073936462,3928,1763260425.2190785,,-1.6345813274383545,-0.005152575671672821,375936,0.0005074357031844556,370.0684244632721,1092.0,0.0,7.450077100656927e-05,,0.0030509084463119507,0.0002785101532936096
0.6115027070045471,3944,1763260426.6077194,,0.0005581974983215332,8.02166759967804e-05,377472,754.5503540039062,371.4570653438568,1092.0,0.0,7.357911090366542e-05,,0.0032355207949876785,0.00021453388035297394
0.5804865956306458,3945,1763260426.7191234,,0.09488934278488159,-0.0011232737451791763,377600,0.002898201812058687,371.56846928596497,1092.0,0.0,7.35023058950901e-05,,-0.00677192397415638,0.00044564157724380493
0.48624372482299805,3946,1763260426.8295786,,0.19489234685897827,-0.0016921591013669968,377728,0.000785278039984405,371.6789245605469,1093.0,0.0,7.342550088651478e-05,,-0.003871944732964039,0.0010146526619791985
0.5575226545333862,3954,1763260427.5396175,,0.00011748075485229492,0.0010120449587702751,378496,953.9759521484375,372.38896346092224,1092.0,0.0,7.296467083506286e-05,,4.696007817983627e-05,2.4021603167057037e-05
,3963,1763260428.3768597,500.0,,,379453,,373.2262055873871,,,,500.0,,
0.5350624918937683,3969,1763260428.919028,,0.0004203915596008301,-0.004874583333730698,380032,956.884033203125,373.76837396621704,1093.0,0.0,7.204301073215902e-05,,0.001206730492413044,0.0001339958980679512
0.5591169595718384,3981,1763260430.077072,,0.23288583755493164,0.0005394555628299713,381312,0.0006101345061324537,374.9264178276062,1093.0,0.0,7.127496064640582e-05,,-0.0014061611145734787,4.622712731361389e-05
,3983,1763260430.1933496,500.0,,,381453,,375.04269552230835,,,,500.0,,
,3997,1763260431.5219483,500.0,,,382953,,376.371294260025,,,,500.0,,
0.5409430861473083,4020,1763260433.673558,,-2.6505565643310547,-0.007723495364189148,385280,0.0012825382873415947,378.52290391921997,1093.0,0.0,6.88940126565285e-05,,-0.00525194127112627,0.0006318548694252968
0.5260672569274902,4059,1763260437.2407339,,-0.1909167766571045,-0.005845122039318085,389248,0.0005772121367044747,382.0900797843933,1093.0,0.0,6.651305739069358e-05,,-0.0020897695794701576,0.0003233170136809349
0.5340458154678345,4087,1763260439.8277256,,0.0002034902572631836,-0.000597439706325531,392064,347.7825622558594,384.6770715713501,1093.0,0.0,6.482334720203653e-05,,0.0027717696502804756,1.5490688383579254e-05
,4091,1763260440.1624937,500.0,,,392453,,385.0118396282196,,,,500.0,,
,4105,1763260441.456133,500.0,,,393953,,386.30547881126404,,,,500.0,,
0.565248966217041,4109,1763260441.9051857,,0.33418840169906616,-0.006902877241373062,394368,0.00031632708851248026,386.754531621933,1093.0,0.0,6.344085704768077e-05,,0.0014557484537363052,0.00036495737731456757
,4115,1763260442.377402,500.0,,,394953,,387.22674798965454,,,,500.0,,
0.54842209815979,4119,1763260442.7967117,,-0.09464025497436523,-0.0020704418420791626,395392,0.00035595608642324805,387.6460576057434,1093.0,0.0,6.282642425503582e-05,,-0.0016439314931631088,8.793175220489502e-05
0.5801047682762146,4144,1763260445.1442347,,0.08621710538864136,-0.002308133989572525,397952,0.00029378829640336335,389.9935805797577,1093.0,0.0,6.129032408352941e-05,,-0.002879657782614231,8.42185690999031e-05
0.6015486121177673,4150,1763260445.591828,,7.593631744384766e-05,0.0007046815007925034,398464,1077.7899169921875,390.44117403030396,1093.0,0.0,6.098310404922813e-05,,0.00021076668053865433,4.0763989090919495e-06
0.5806126594543457,4168,1763260447.381121,,-0.19157683849334717,0.0020131878554821014,400384,0.0004013366415165365,392.23046684265137,1093.0,0.0,5.983102892059833e-05,,0.0020689787343144417,0.000147365964949131
,4184,1763260448.7692413,500.0,,,401953,,393.6185872554779,,,,500.0,,
,4194,1763260449.6850455,500.0,,,402953,,394.53439140319824,,,,500.0,,
0.6049166917800903,4199,1763260450.1263828,,-7.37905502319336e-05,-0.0013317763805389404,403456,1150.84765625,394.9757287502289,1093.0,0.0,5.798771235276945e-05,,0.0005581723526120186,6.675440818071365e-05
0.542605996131897,4224,1763260452.4683216,,9.995698928833008e-05,0.0004445090889930725,406016,690.1176147460938,397.31766748428345,1093.0,0.0,5.6451612181263044e-05,,0.0004204278811812401,3.009103238582611e-06
0.5387405157089233,4229,1763260452.9139724,,-3.0159950256347656e-05,-0.0011653527617454529,406528,998.8883056640625,397.7633183002472,1093.0,0.0,5.6144392146961764e-05,,-0.00018462538719177246,1.4312565326690674e-05
,4243,1763260454.1843543,500.0,,,407953,,399.0337002277374,,,,500.0,,
0.5740984678268433,4246,1763260454.5441062,,0.35093432664871216,-0.00488121435046196,408320,0.0007225186564028263,399.393452167511,1093.0,0.0,5.506912566488609e-05,,-0.00019668322056531906,0.0001878524199128151
0.5343979597091675,4252,1763260454.9918773,,-2.126214027404785,0.00046543218195438385,408832,0.0018497392302379012,399.8412232398987,1093.0,0.0,5.4761905630584806e-05,,0.00027581024914979935,3.2996758818626404e-06
,4254,1763260455.1286855,500.0,,,409036,,399.97803139686584,,,,500.0,,
0.5533604025840759,4255,1763260455.216509,,6.222724914550781e-05,0.0023863576352596283,409088,1160.520751953125,400.0658550262451,1093.0,0.0,5.4608295613434166e-05,,0.00012363679707050323,1.43442302942276e-05
0.5336257815361023,4273,1763260456.9615004,,-0.6578404903411865,-0.0004810057580471039,411008,0.0005798775237053633,401.81084632873535,1093.0,0.0,5.345622048480436e-05,,0.0005125449970364571,1.0632909834384918e-05
0.5477390289306641,4276,1763260457.18717,,-0.02109658718109131,-0.001519395038485527,411264,0.0024051025975495577,402.0365159511566,1093.0,0.0,5.330261046765372e-05,,-0.001452246680855751,7.104314863681793e-05
0.6133352518081665,4277,1763260457.3024719,,0.09313690662384033,-0.0013060085475444794,411392,0.0007352254469878972,402.1518177986145,1093.0,0.0,5.32258054590784e-05,,7.632095366716385e-05,2.287607640028e-05
0.522239625453949,4278,1763260457.41348,,0.009769678115844727,-0.0015704650431871414,411520,0.00042793824104592204,402.26282596588135,1093.0,0.0,5.314900045050308e-05,,0.006704836152493954,0.00045166630297899246
,4288,1763260458.27504,500.0,,,412536,,403.12438583374023,,,,500.0,,
0.5869104862213135,4290,1763260458.4600644,,0.1316133737564087,0.000409197062253952,412672,0.002220203634351492,403.3094103336334,1093.0,0.0,5.2457759011304006e-05,,-0.0020682942122220993,4.0922313928604126e-05
0.547893762588501,4292,1763260458.71481,,-0.5748041868209839,-0.0010484755039215088,412928,0.00051373231690377,403.56415581703186,1093.0,0.0,5.2304148994153365e-05,,-0.003154798410832882,8.967984467744827e-05
0.4862031936645508,4314,1763260460.7002897,,0.0005643367767333984,-0.0008640065789222717,415104,664.587646484375,405.5496356487274,1093.0,0.0,5.099846384837292e-05,,0.0005670394748449326,9.665265679359436e-06
,4318,1763260461.050736,500.0,,,415536,,405.90008187294006,,,,500.0,,
,4346,1763260463.7337298,500.0,,,418536,,408.58307576179504,,,,500.0,,
,4366,1763260465.5796316,500.0,,,420536,,410.42897748947144,,,,500.0,,
0.5244057774543762,4372,1763260466.1534753,,0.00012832880020141602,0.0006891041994094849,421120,700.1566772460938,411.0028212070465,1094.0,0.0,4.738863208331168e-05,,0.00036696624010801315,1.941528171300888e-05
0.5552987456321716,4377,1763260466.6059566,,0.0004183053970336914,-0.0010221414268016815,421632,823.9027099609375,411.45530247688293,1094.0,0.0,4.7081412049010396e-05,,-0.0006486587226390839,9.713694453239441e-06
0.5844740867614746,4378,1763260466.71559,,0.09699809551239014,0.0033068154007196426,421760,0.0025024283677339554,411.5649359226227,1094.0,0.0,4.7004607040435076e-05,,-0.0010052099823951721,0.00021068565547466278
0.5915964841842651,4387,1763260467.5355783,,7.641315460205078e-05,-0.00021938234567642212,422656,135.33987426757812,412.3849241733551,1094.0,0.0,4.646697561838664e-05,,0.00018123909831047058,5.19677996635437e-07
0.53349369764328,4396,1763260468.3562076,,0.0005231499671936035,0.00019805878400802612,423552,923.058837890625,413.20555353164673,1094.0,0.0,4.59293405583594e-05,,0.0001744236797094345,1.650303602218628e-05
0.5738816857337952,4413,1763260469.9599445,,-0.13103032112121582,-0.0032630562782287598,425344,0.0008447771542705595,414.80929040908813,1094.0,0.0,4.4854070438304916e-05,,-0.0038856426253914833,0.00020902138203382492
,4415,1763260470.132195,500.0,,,425536,,414.9815409183502,,,,500.0,,
0.5844248533248901,4456,1763260473.682246,,0.02509516477584839,-0.000936286523938179,429440,0.002057200763374567,418.53159189224243,1094.0,0.0,4.2396313801873475e-05,,0.0005747480317950249,1.2069009244441986e-05
0.5313091278076172,4470,1763260474.948103,,0.21869033575057983,-0.004030320793390274,430848,0.0014626550255343318,419.7974488735199,1094.0,0.0,4.155145870754495e-05,,-0.0037088049575686455,0.0001417761668562889
0.5597594380378723,4478,1763260475.649268,,0.3225864768028259,-0.0013507138937711716,431616,0.0018195165321230888,420.4986138343811,1094.0,0.0,4.109062865609303e-05,,0.0014171795919537544,5.39170578122139e-05
,4480,1763260475.8014941,500.0,,,431869,,420.6508400440216,,,,500.0,,
0.5108392238616943,4492,1763260476.9100645,,0.019510746002197266,0.0004132157191634178,433024,0.0025554399471729994,421.75941038131714,1094.0,0.0,4.0245777199743316e-05,,-0.00020461156964302063,4.234723746776581e-05
0.5460960865020752,4496,1763260477.24327,,-0.0001652240753173828,-0.0002800356596708298,433408,0.0023015770129859447,422.0926158428192,1094.0,0.0,4.0015362174017355e-05,,-0.00026916712522506714,7.28406012058258e-05
0.5705214738845825,4498,1763260477.4988,,0.04299938678741455,0.00033771246671676636,433664,0.0005885900463908911,422.3481459617615,1094.0,0.0,3.9861752156866714e-05,,-0.00040945596992969513,1.8306076526641846e-05
0.49975332617759705,4520,1763260479.465824,,0.0005460381507873535,-0.00046605803072452545,435840,840.664794921875,424.3151698112488,1094.0,0.0,3.855606701108627e-05,,0.0005803955718874931,5.8735720813274384e-05
0.5587959885597229,4522,1763260479.6878285,,-0.13494062423706055,-0.0025006290525197983,436096,0.0009540485334582627,424.5371744632721,1094.0,0.0,3.840245699393563e-05,,0.0023148898035287857,7.415004074573517e-05
,4524,1763260479.820533,500.0,,,436283,,424.66987895965576,,,,500.0,,
0.5594026446342468,4525,1763260479.9101512,,0.00023669004440307617,0.0010042712092399597,436352,762.811767578125,424.75949716567993,1094.0,0.0,3.824884697678499e-05,,-0.0005264021456241608,7.774680852890015e-06
0.5250521898269653,4527,1763260480.1318579,,-4.850296974182129,-0.0011388659477233887,436608,0.002138619776815176,424.98120379447937,1094.0,0.0,3.809523695963435e-05,,-0.0015111817046999931,1.2937001883983612e-05
0.5288822054862976,4531,1763260480.4998446,,0.32666653394699097,-0.0003954339772462845,436992,0.0016292993677780032,425.3491904735565,1094.0,0.0,3.786482193390839e-05,,0.0008426671847701073,2.3310072720050812e-05
0.5545597672462463,4533,1763260480.722386,,-0.08507537841796875,-0.0004576072096824646,437248,0.0006176333990879357,425.5717318058014,1094.0,0.0,3.771121191675775e-05,,0.0004339562729001045,7.81472772359848e-06
,4534,1763260480.737035,500.0,,,437283,,425.58638095855713,,,,500.0,,
0.553199291229248,4555,1763260482.6858451,,0.12061494588851929,-0.0007593110203742981,439424,0.0018653215374797583,427.53519105911255,1094.0,0.0,3.640553040895611e-05,,0.002010316587984562,5.446653813123703e-05
0.5813372731208801,4557,1763260482.9077523,,0.5322822332382202,-0.0013551730662584305,439680,0.0006035958067514002,427.757098197937,1094.0,0.0,3.625192039180547e-05,,-0.0019090427085757256,1.7457641661167145e-05
0.6049252152442932,4562,1763260483.3586965,,-0.1280961036682129,4.112720489501953e-06,440192,0.0008106359746307135,428.20804238319397,1094.0,0.0,3.594470035750419e-05,,0.0003231428563594818,2.1811574697494507e-06
0.5726257562637329,4576,1763260484.6585402,,0.2906913757324219,0.00022622942924499512,441600,0.0007204088033176959,429.50788617134094,1094.0,0.0,3.5099845263175666e-05,,0.0001147296279668808,1.0151416063308716e-06
0.5374497175216675,4613,1763260488.0686064,,0.00030159950256347656,0.0015216991305351257,445312,861.2022705078125,432.91795229911804,1094.0,0.0,3.2872503652470186e-05,,0.0014586038887500763,2.2260472178459167e-05
0.4944380521774292,4626,1763260489.3338625,,-3.6370372772216797,-0.0030090371146798134,446720,0.0013499377528205514,434.1832084655762,1094.0,0.0,3.2027648558141664e-05,,-0.00033957604318857193,5.555059760808945e-05
0.5587198734283447,4635,1763260490.1512103,,0.13442355394363403,0.00046064145863056183,447616,0.0008180317236110568,435.00055623054504,1094.0,0.0,3.149001713609323e-05,,0.0008299332112073898,4.114583134651184e-06
,4641,1763260490.6375778,500.0,,,448235,,435.4869236946106,,,,500.0,,
0.5477795600891113,4644,1763260490.9733944,,-0.10769379138946533,2.8681010007858276e-05,448512,0.0013831304386258125,435.822740316391,1094.0,0.0,3.095238207606599e-05,,0.00019257143139839172,2.4959444999694824e-07
,4661,1763260492.5402176,500.0,,,450235,,437.38956356048584,,,,500.0,,
0.5715137720108032,4675,1763260493.8984609,,0.5847018957138062,0.0013747429475188255,451712,0.0005662745097652078,438.74780678749084,1094.0,0.0,2.9032258680672385e-05,,-0.0005066590383648872,2.4504028260707855e-05
0.6131019592285156,4691,1763260495.315496,,-0.00013196468353271484,0.0005165338516235352,453248,895.4551391601562,440.1648418903351,1094.0,0.0,2.8110598577768542e-05,,-0.00035379454493522644,6.029382348060608e-06
0.49851810932159424,4709,1763260497.0266597,,-0.531434178352356,0.0012490525841712952,455168,0.0012319667730480433,441.87600564956665,1094.0,0.0,2.6958525268128142e-05,,0.0025675417855381966,3.562401980161667e-05
0.578672468662262,4713,1763260497.4021378,,-3.828028678894043,-0.002164393663406372,455552,0.0016550540458410978,442.25148367881775,1094.0,0.0,2.672811024240218e-05,,-0.0009599654003977776,7.472001016139984e-06
0.5097993016242981,4738,1763260499.6105201,,0.00177001953125,0.00020446628332138062,457984,934.2158203125,444.4598660469055,1094.0,0.0,2.52688168984605e-05,,9.031873196363449e-05,1.1315569281578064e-06
0.573279857635498,4739,1763260499.7208314,,-0.10154354572296143,-0.00021422281861305237,458112,0.0030091358348727226,444.57017731666565,1094.0,0.0,2.519201188988518e-05,,-0.0004006940871477127,2.2370368242263794e-06
0.593348503112793,4741,1763260499.941165,,0.49578607082366943,-0.0021484605967998505,458368,0.0008940952830016613,444.79051089286804,1094.0,0.0,2.503840187273454e-05,,-0.002751445397734642,2.938695251941681e-05
0.5916995406150818,4743,1763260500.0560477,,9.453296661376953e-05,0.0015131719410419464,458496,834.9696044921875,444.90539360046387,1094.0,0.0,2.496159686415922e-05,,0.000247257761657238,9.241513907909393e-06
0.5786671042442322,4754,1763260500.9960577,,0.32227158546447754,0.00072459876537323,459520,0.005148270633071661,445.84540367126465,1094.0,0.0,2.434715861454606e-05,,0.0009368667379021645,1.3596378266811371e-05
0.5754173398017883,4772,1763260502.6458697,,9.21487808227539e-05,-0.00013360381126403809,461312,0.0025330684147775173,447.49521565437317,1094.0,0.0,2.3271888494491577e-05,,-0.00010817497968673706,2.637505531311035e-06
0.5841068029403687,4786,1763260503.9067168,,-0.43072962760925293,-0.00022024288773536682,462720,0.0021022995933890343,448.756062746048,1094.0,0.0,2.2427035219152458e-05,,-0.00018314365297555923,2.3050233721733093e-06
0.5436503887176514,4787,1763260504.017217,,0.3249512314796448,-0.00177842378616333,462848,0.0012826521415263414,448.86656284332275,1094.0,0.0,2.2350230210577138e-05,,1.5594065189361572e-05,2.8908252716064453e-05
0.6160942316055298,4788,1763260504.1285932,,-0.1391432285308838,1.1928379535675049e-05,462976,0.0014456948265433311,448.97793912887573,1094.0,0.0,2.2273425202001818e-05,,0.0004427749663591385,5.435198545455933e-06
0.5497653484344482,4796,1763260504.8378856,,-0.06338870525360107,-0.002528771758079529,463744,0.0022600102238357067,449.68723154067993,1094.0,0.0,2.1812595150549896e-05,,0.0013107052072882652,2.6061199605464935e-05
,4799,1763260505.07182,500.0,,,464026,,449.92116594314575,,,,500.0,,
0.6071943640708923,4806,1763260505.7713168,,-0.17509377002716064,6.171315908432007e-05,464768,0.0019968939013779163,450.620662689209,1094.0,0.0,2.1198156900936738e-05,,0.0003276914358139038,2.300366759300232e-06
,4809,1763260505.9940267,500.0,,,465026,,450.8433725833893,,,,500.0,,
,4813,1763260506.3646781,500.0,,,465526,,451.21402406692505,,,,500.0,,
,4851,1763260509.8538568,500.0,,,469272,,454.7032027244568,,,,500.0,,
0.6093637943267822,4852,1763260509.955645,,3.5881996154785156e-05,-0.0006871819496154785,469376,779.598388671875,454.8049910068512,1094.0,0.0,1.8433180230204016e-05,,0.00017401110380887985,2.6794150471687317e-06
0.6204568147659302,4859,1763260510.6251166,,-0.16221535205841064,-0.0005539190024137497,470144,0.0012430401984602213,455.4744625091553,1094.0,0.0,1.7972350178752095e-05,,-0.00031349435448646545,9.648501873016357e-06
0.6010482907295227,4868,1763260511.56162,,0.26220864057540894,0.0002225339412689209,471168,0.0009800201514735818,456.41096591949463,1094.0,0.0,1.7357910110149533e-05,,-0.0005008801817893982,2.9578804969787598e-06
,4874,1763260512.0798929,500.0,,,471772,,456.92923879623413,,,,500.0,,
