charts/episodic_return,charts/learning_rate,_step,losses/policy_loss,global_step,losses/approx_kl,losses/old_approx_kl,_timestamp,losses/entropy,_runtime,charts/SPS,charts/episodic_length,losses/explained_variance,losses/value_loss,losses/clipfrac
176.0,,3428,,318697,,,1763260369.8215895,,314.6555573940277,,176.0,,,
,0.00010852534614969045,3435,-0.005291558802127838,319232,0.0022862860932946205,-0.0022823354229331017,1763260370.3432522,0.4782314896583557,315.1772201061249,1101.0,,-0.1148914098739624,0.0037235983181744814,0.001953125
,0.0001076036860467866,3450,0.0013957172632217407,320768,3.911089152097702e-05,-0.0011498844251036644,1763260371.714021,0.5745423436164856,316.54798889160156,1101.0,,-0.00882256031036377,0.0010343093890696764,0.0
,0.00010752688103821129,3451,-0.0043080151081085205,320896,0.0003820415586233139,0.0028542131185531616,1763260371.8585973,0.5881630182266235,316.692565202713,1101.0,,-0.24155938625335693,0.000522887276019901,0.0
,0.00010691244096960872,3462,-0.004232311621308327,321920,9.96571034193039e-05,-0.0011526849120855331,1763260372.75485,0.5518675446510315,317.5888178348541,1101.0,,-0.045793890953063965,0.00021522243332583457,0.0
291.0,,3476,,323308,,,1763260373.9838965,,318.8178644180298,,291.0,,,
,0.00010591397585812956,3479,-0.011923419311642647,323584,0.0005932142958045006,0.010100147686898708,1763260374.2814245,0.5679557919502258,319.11539244651794,1101.0,,0.01138150691986084,0.0012739759404212236,0.0
,0.00010476190800545737,3498,-0.00044141337275505066,325504,2.337619662284851e-06,0.00046593695878982544,1763260376.0252879,0.5217593312263489,320.85925579071045,1101.0,,-0.020050525665283203,0.005319433286786079,0.0
,0.00010445468797115609,3503,0.003207210451364517,326016,0.0002900781109929085,-0.0027350960299372673,1763260376.4727008,0.5051077604293823,321.30666875839233,1101.0,,-0.1355196237564087,0.00437491899356246,0.0
,0.00010384024790255353,3513,-0.0018920302391052246,327040,0.00022916961461305618,0.0028276192024350166,1763260377.400915,0.5484578609466553,322.2348828315735,1101.0,,0.016496658325195312,0.004060608334839344,0.0
,0.00010314900282537565,3525,-0.0025079622864723206,328192,0.00019089225679636002,-0.0032952046021819115,1763260378.4445348,0.478533536195755,323.278502702713,1101.0,,0.13585132360458374,0.0012389457551762462,0.0
,0.00010245775774819776,3537,0.0018346458673477173,329344,2.1754764020442963e-05,-0.0012921364977955818,1763260379.4773927,0.586841344833374,324.3113605976105,1101.0,,-1.52587890625e-05,257.0296936035156,0.0
,0.0001014592926367186,3554,-0.0012916065752506256,331008,5.8148056268692017e-05,0.0023537706583738327,1763260380.9597573,0.5652295351028442,325.7937252521515,1101.0,,0.06523317098617554,0.00395611859858036,0.0
,0.00010138248762814328,3555,0.003085210919380188,331136,0.0003259880468249321,0.0016052471473813057,1763260381.0691926,0.5981401205062866,325.903160572052,1101.0,,-0.03966665267944336,0.0007619272219017148,0.0
,0.00010007680248236284,3576,-0.011120285838842392,333312,0.0012605730444192886,-0.011367186903953552,1763260383.0245934,0.5813179016113281,327.8585612773895,1101.0,,-0.03956270217895508,0.0002713299763854593,0.0
,9.999999747378752e-05,3578,-0.008015003055334091,333440,0.00039462093263864517,-0.004047413356602192,1763260383.137831,0.520988941192627,327.97179889678955,1102.0,,-0.0003014802932739258,249.763671875,0.0
500.0,,3581,,333823,,,1763260383.48838,,328.3223478794098,,500.0,,,
,9.930875239660963e-05,3589,-0.006105073727667332,334592,0.00027870386838912964,0.007278800010681152,1763260384.2232337,0.5784158706665039,329.0572016239166,1101.0,,0.06609195470809937,0.0007985198171809316,0.0
,9.784946450963616e-05,3613,0.0023910589516162872,337024,0.0001818416640162468,0.0021474724635481834,1763260386.4036243,0.5526992082595825,331.2375922203064,1101.0,,0.020682096481323242,0.003144320100545883,0.0
,9.731182944960892e-05,3622,0.0015578046441078186,337920,0.00011817086488008499,0.0023263273760676384,1763260387.2136922,0.6000874638557434,332.047660112381,1101.0,,-4.5299530029296875e-06,266.852294921875,0.0
,9.623655932955444e-05,3640,0.0018448717892169952,339712,0.00012233201414346695,0.006117970682680607,1763260388.8284245,0.6123063564300537,333.6623923778534,1102.0,,0.00808405876159668,0.005517043173313141,0.0
,9.523809421807528e-05,3656,-0.0005020145326852798,341376,1.1418014764785767e-05,0.0007323063910007477,1763260390.3108613,0.6273488402366638,335.1448292732239,1102.0,,-0.007657885551452637,0.0006465158076025546,0.0
,9.447004413232207e-05,3669,0.001421196386218071,342656,3.729015588760376e-05,0.0005479287356138229,1763260391.45385,0.5491030216217041,336.2878179550171,1102.0,,-3.218650817871094e-05,1108.76806640625,0.0
,9.385560406371951e-05,3679,0.0056992098689079285,343680,0.0005653230473399162,0.007957781665027142,1763260392.3790536,0.5066493153572083,337.2130215167999,1102.0,,-0.08121728897094727,0.000856819620821625,0.0
,9.362518903799355e-05,3683,-0.008383610285818577,344064,0.0007445467635989189,-0.007382837124168873,1763260392.7398257,0.5149890184402466,337.57379364967346,1102.0,,-0.054209232330322266,0.001323808915913105,0.0
,9.354838402941823e-05,3684,0.012639641761779785,344192,0.0006944136694073677,-0.00467230100184679,1763260392.8563788,0.5046687126159668,337.6903467178345,1102.0,,0.002840757369995117,0.0005459423991851509,0.0
,9.193548612529412e-05,3711,-0.0029738545417785645,346880,0.0002712104469537735,0.002351667732000351,1763260395.2629445,0.5145249366760254,340.0969123840332,1102.0,,0.00670933723449707,0.004075877834111452,0.0
,9.178187610814348e-05,3713,3.3346936106681824e-05,347136,5.357712507247925e-05,-0.0011114440858364105,1763260395.485585,0.47862255573272705,340.319552898407,1102.0,,-0.7864106893539429,0.0008796787587925792,0.0
,9.170507109956816e-05,3715,0.001619577407836914,347264,9.793508797883987e-05,-0.002752087078988552,1763260395.599606,0.5400868654251099,340.43357396125793,1102.0,,7.778406143188477e-05,813.96875,0.0
,9.0706605988089e-05,3731,-0.0007839947938919067,348928,7.537379860877991e-05,-0.0027404464781284332,1763260397.1219575,0.4559951722621918,341.9559254646301,1102.0,,-1.8049266338348389,0.003825805149972439,0.0
,9.055299597093835e-05,3734,0.0021119192242622375,349184,7.223989814519882e-05,-0.000786428339779377,1763260397.3451045,0.46291103959083557,342.1790723800659,1102.0,,-6.556510925292969e-06,1085.9359130859375,0.0
,8.924731082515791e-05,3755,-0.003872811794281006,351360,0.0005339328199625015,0.012206899002194405,1763260399.307592,0.5892197489738464,344.14155983924866,1102.0,,-0.08900570869445801,0.0005264274659566581,0.0
,8.801843068795279e-05,3775,-0.005294084548950195,353408,9.559839963912964e-05,-0.0010273586958646774,1763260401.1626916,0.5344979763031006,345.9966595172882,1102.0,,-0.0413287878036499,0.00038269732613116503,0.0
,8.778801566222683e-05,3779,-0.004802187904715538,353792,0.00023608841001987457,-0.0036031752824783325,1763260401.494332,0.5925823450088501,346.32829999923706,1102.0,,0.04998666048049927,0.0005991514772176743,0.0
,8.625192276667804e-05,3804,-0.0032300353050231934,356352,0.00034871790558099747,0.0020270561799407005,1763260403.800527,0.5740171670913696,348.6344950199127,1102.0,,0.011357009410858154,0.00025396994897164404,0.0
,8.60983127495274e-05,3807,-0.012791791930794716,356608,0.0005194041877985001,0.010161595419049263,1763260404.0254169,0.5761464834213257,348.85938477516174,1102.0,,0.1165279746055603,0.003385561052709818,0.0
,8.364055247511715e-05,3847,-0.0008458532392978668,360704,2.537202090024948e-05,-2.1615996956825256e-06,1763260407.7120757,0.5728978514671326,352.5460436344147,1102.0,,-0.24099969863891602,0.002657657489180565,0.0
500.0,,3879,,363957,,,1763260410.6137152,,355.447683095932,,500.0,,,
,8.141320722643286e-05,3883,-0.0005841590464115143,364416,8.121132850646973e-07,0.00024965032935142517,1763260411.036041,0.5698316693305969,355.8700089454651,1102.0,,0.009256184101104736,0.00033977278508245945,0.0
500.0,,3884,,364457,,,1763260411.0525515,,355.88651943206787,,500.0,,,
,8.11827922007069e-05,3887,-0.0003490522503852844,364800,1.3519078493118286e-05,-0.0015151333063840866,1763260411.3663836,0.6091880202293396,356.2003514766693,1102.0,,0.02849423885345459,0.0004106970445718616,0.0
,8.095238445093855e-05,3891,-0.008855706080794334,365184,0.00032552238553762436,0.005864976905286312,1763260411.7411666,0.5442461967468262,356.57513451576233,1102.0,,-0.03353381156921387,0.0030810243915766478,0.0
,8.049155439948663e-05,3898,-0.00018052197992801666,365952,5.6439079344272614e-05,-0.002046835608780384,1763260412.407987,0.6086479425430298,357.2419550418854,1102.0,,0.024717211723327637,0.0002760282077360898,0.0
,7.964669930515811e-05,3912,-0.005896702408790588,367360,0.0002884678542613983,-0.0005422644317150116,1763260413.7025797,0.5985844135284424,358.53654766082764,1102.0,,-0.004763007164001465,0.0004392282571643591,0.0
,7.949308928800747e-05,3915,-0.0030267126858234406,367616,6.82370737195015e-05,-0.0011306898668408394,1763260413.929243,0.5574017763137817,358.7632110118866,1102.0,,0.06718981266021729,0.003090496873483062,0.0
500.0,,3928,,368957,,,1763260415.098878,,359.93284583091736,,500.0,,,
,7.77265740907751e-05,3944,0.0021324455738067627,370560,0.00012899655848741531,0.00019444990903139114,1763260416.5672998,0.5147247314453125,361.4012677669525,1102.0,,-4.649162292480469e-06,614.3892822265625,0.0
,7.764976908219978e-05,3945,-0.008471716195344925,370688,0.0008655134588479996,0.00764496810734272,1763260416.6785886,0.5933172106742859,361.51255655288696,1102.0,,0.003236234188079834,0.003347570775076747,0.0
,7.757296407362446e-05,3946,-0.0009390674531459808,370816,0.00025064125657081604,0.0012029651552438736,1763260416.824357,0.5808924436569214,361.6583249568939,1102.0,,-0.01438438892364502,0.0007260477868840098,0.0
,7.711213402217254e-05,3954,-0.002884523943066597,371584,0.0001122206449508667,-0.0005201008170843124,1763260417.4933457,0.5980149507522583,362.3273136615753,1102.0,,3.260374069213867e-05,152.7545166015625,0.0
,7.65744989621453e-05,3963,-0.0005645621567964554,372480,7.473863661289215e-06,0.00034065451472997665,1763260418.311286,0.5442953109741211,363.14525389671326,1102.0,,-0.00013375282287597656,1102.640869140625,0.0
,7.61904739192687e-05,3969,-0.0015863236039876938,373120,3.0603259801864624e-05,-0.001794213429093361,1763260418.90555,0.5872297883033752,363.7395179271698,1102.0,,0.01872950792312622,0.0028782424051314592,0.0
,7.54224238335155e-05,3981,-0.005386054515838623,374400,0.00017036311328411102,0.002640375867486,1763260420.0521896,0.5613435506820679,364.8861575126648,1102.0,,0.10026293992996216,0.00036944920429959893,0.0
,7.534561882494017e-05,3983,0.001642119139432907,374528,4.345923662185669e-05,0.0027634892612695694,1763260420.1662474,0.5278995037078857,365.00021529197693,1102.0,,6.669759750366211e-05,649.9722290039062,0.0
500.0,,3997,,375957,,,1763260421.4328356,,366.2668035030365,,500.0,,,
,7.304147584363818e-05,4020,0.005022833123803139,378368,0.00020634755492210388,-0.0024629607796669006,1763260423.6109667,0.5531442165374756,368.4449346065521,1102.0,,-0.04826223850250244,0.0005441626999527216,0.0
,7.066052057780325e-05,4059,-0.002293124794960022,382336,4.432257264852524e-05,-0.003142266534268856,1763260427.202195,0.5396866798400879,372.03616285324097,1102.0,,-0.019583463668823242,0.0006966173532418907,0.0
,6.897081766510382e-05,4087,-0.00010546110570430756,385152,3.8582831621170044e-05,0.0015082191675901413,1763260429.797269,0.5624103546142578,374.6312370300293,1102.0,,-0.010331273078918457,0.002691476373001933,0.0
,6.874040263937786e-05,4091,0.0008576232939958572,385536,9.845197200775146e-05,-9.216740727424622e-05,1763260430.130825,0.5121556520462036,374.96479296684265,1102.0,,5.179643630981445e-05,953.1788940429688,0.0
500.0,,4105,,386957,,,1763260431.3839655,,376.2179334163666,,500.0,,,
,6.758832751074806e-05,4109,-0.004902750253677368,387456,0.0002387426793575287,0.0009978227317333221,1763260431.8568947,0.5689154863357544,376.69086265563965,1102.0,,-0.042376160621643066,0.0003822707221843302,0.0
,6.728110747644678e-05,4115,-0.0011024978011846542,387968,2.4094246327877045e-05,0.00036744121462106705,1763260432.3025918,0.5232991576194763,377.13655972480774,1102.0,,-4.744529724121094e-05,1000.21875,0.0
500.0,,4119,,388457,,,1763260432.7016916,,377.5356595516205,,500.0,,,
500.0,,4144,,390957,,,1763260434.963407,,379.7973749637604,,500.0,,,
,6.513056723633781e-05,4150,0.00010311231017112732,391552,3.568921238183975e-05,-0.0006978968158364296,1763260435.5003169,0.4727141261100769,380.33428478240967,1103.0,,-8.606910705566406e-05,306.79547119140625,0.0
500.0,,4168,,393457,,,1763260437.1498842,,381.98385214805603,,500.0,,,
,6.305683200480416e-05,4184,3.810599446296692e-05,395008,5.171634256839752e-06,-0.0008041774854063988,1763260438.5889213,0.6010420322418213,383.4228892326355,1103.0,,3.5762786865234375e-07,640.417236328125,0.0
,6.244239921215922e-05,4194,-0.00016139447689056396,396032,8.073635399341583e-06,-0.00017857085913419724,1763260439.511735,0.5811358690261841,384.3457028865814,1103.0,,-4.9233436584472656e-05,910.7521362304688,0.0
,6.213517917785794e-05,4199,-0.0005496442317962646,396544,1.043081283569336e-05,-0.0007976461201906204,1763260439.9896262,0.5642356276512146,384.82359409332275,1103.0,,-4.5299530029296875e-06,451.0065002441406,0.0
,6.059907900635153e-05,4224,0.0007463656365871429,399104,0.00014515407383441925,-0.002144118770956993,1763260442.271328,0.5562402606010437,387.10529589653015,1103.0,,-0.07214903831481934,0.002594234189018607,0.0
,6.029185897205025e-05,4229,-0.00030849874019622803,399616,2.0483508706092834e-05,-0.0008233822882175446,1763260442.720945,0.586676836013794,387.55491280555725,1103.0,,0.11606186628341675,0.0028999121859669685,0.0
,5.944700387772173e-05,4243,-0.0005291104316711426,401024,6.083399057388306e-06,0.00023307837545871735,1763260444.001887,0.5817115306854248,388.83585500717163,1103.0,,-0.00011038780212402344,889.5220947265625,0.0
,5.9216588851995766e-05,4246,-0.004739265888929367,401408,0.00016946066170930862,0.005599121563136578,1763260444.3302102,0.6273533701896667,389.16417813301086,1103.0,,0.027548134326934814,0.0005177929415367544,0.0
500.0,,4252,,401957,,,1763260444.7882082,,389.6221761703491,,500.0,,,
,5.8755758800543845e-05,4254,-0.002072937786579132,402176,8.921418339014053e-05,0.0006812931969761848,1763260445.0292366,0.5827445387840271,389.86320447921753,1103.0,,0.05248063802719116,0.00283540110103786,0.0
,5.8678953791968524e-05,4255,-0.004771236330270767,402304,0.00017378944903612137,-0.003888986073434353,1763260445.1373792,0.4763331413269043,389.97134709358215,1103.0,,-0.26699042320251465,0.0012989324750378728,0.0
,5.760368730989285e-05,4273,-0.0015531443059444427,404096,0.00017026718705892563,-0.0013537192717194557,1763260446.7168844,0.6073694825172424,391.5508522987366,1103.0,,0.03171515464782715,0.0024180032778531313,0.0
500.0,,4276,,404457,,,1763260447.0120971,,391.8460650444031,,500.0,,,
,5.737327228416689e-05,4277,0.0003131479024887085,404480,2.8442591428756714e-06,1.3887882232666016e-05,1763260447.0888689,0.594230592250824,391.9228367805481,1103.0,,-2.3603439331054688e-05,847.5731201171875,0.0
,5.729646727559157e-05,4278,-0.00032842159271240234,404608,2.9420480132102966e-06,0.0002533411607146263,1763260447.1981268,0.5785374045372009,392.03209471702576,1103.0,,-0.02274489402770996,0.0024318043142557144,0.0
,5.6682027206989005e-05,4288,0.0008990727365016937,405632,3.978423774242401e-05,0.0004947613924741745,1763260448.1187987,0.5407028794288635,392.9527666568756,1103.0,,0.05782574415206909,0.0023325036745518446,0.0
,5.6528417189838365e-05,4290,0.000548243522644043,405888,1.4038756489753723e-05,0.0003736354410648346,1763260448.3362508,0.5309913754463196,393.170218706131,1103.0,,-0.0002785921096801758,0.000473787949886173,0.0
,5.6451612181263044e-05,4292,-0.0009876564145088196,406016,1.1513940989971161e-05,0.001316961832344532,1763260448.4487498,0.5417162179946899,393.28271770477295,1103.0,,-9.059906005859375e-06,651.3302001953125,0.0
,5.506912566488609e-05,4314,0.0002046339213848114,408320,4.0512531995773315e-06,-9.152479469776154e-05,1763260450.5012467,0.5834915041923523,395.33521461486816,1103.0,,-0.03145718574523926,0.0008878627559170127,0.0
,5.4838710639160126e-05,4318,-0.0002488028258085251,408704,1.6905367374420166e-05,-0.0005438961088657379,1763260450.8346825,0.5832051038742065,395.66865038871765,1103.0,,0.06772339344024658,0.002303148852661252,0.0
,5.314900045050308e-05,4346,-0.0019147992134094238,411520,6.591621786355972e-05,0.0013375738635659218,1763260453.3676186,0.5552470684051514,398.20158648490906,1103.0,,-0.05699491500854492,0.0011024862760677934,0.0
,5.1920123951276764e-05,4366,2.808868885040283e-06,413568,2.305954694747925e-06,-0.0001906808465719223,1763260455.1632185,0.550926685333252,399.997186422348,1104.0,,-0.007331252098083496,0.0003807207103818655,0.0
500.0,,4372,,414173,,,1763260455.6756654,,400.5096333026886,,500.0,,,
500.0,,4377,,414673,,,1763260456.116929,,400.9508969783783,,500.0,,,
,5.122887887409888e-05,4378,-0.0007261186838150024,414720,8.595176041126251e-06,-0.001122443936765194,1763260456.200661,0.5806319713592529,401.034628868103,1104.0,,2.5153160095214844e-05,677.8441772460938,0.0
500.0,,4387,,415673,,,1763260457.0239532,,401.85792112350464,,500.0,,,
,5.007680374546908e-05,4396,-0.005018923431634903,416640,6.073061376810074e-05,-0.0032609617337584496,1763260457.9222167,0.5532047748565674,402.7561845779419,1104.0,,-2.5180416107177734,0.001268427586182952,0.0
,4.907834227196872e-05,4413,-0.001506015658378601,418304,7.628370076417923e-05,0.003233746625483036,1763260459.4009411,0.5857968330383301,404.2349090576172,1104.0,,-0.0029456615447998047,0.0030313218012452126,0.0
,4.892473225481808e-05,4415,7.998570799827576e-05,418560,3.6024488508701324e-05,-0.0011440934613347054,1763260459.6570458,0.531872570514679,404.4910137653351,1104.0,,0.0191115140914917,0.0006976287695579231,0.0
,4.646697561838664e-05,4456,-0.00028307363390922546,422656,3.6461278796195984e-06,0.001454726792871952,1763260463.3332357,0.5442228317260742,408.16720366477966,1104.0,,8.344650268554688e-07,898.8156127929688,0.0
500.0,,4470,,424124,,,1763260464.606932,,409.440899848938,,500.0,,,
,4.508448546403088e-05,4478,0.00033421069383621216,424960,1.3954006135463715e-05,-0.0007310556247830391,1763260465.3932238,0.5457329750061035,410.22719168663025,1104.0,,0.13920336961746216,0.0006300898385234177,0.0
500.0,,4480,,425124,,,1763260465.5184398,,410.3524076938629,,500.0,,,
,4.4239630369702354e-05,4492,-0.003185272216796875,426368,9.391363710165024e-05,-0.002716890536248684,1763260466.6521213,0.546826183795929,411.48608922958374,1104.0,,0.07759785652160645,0.00260149035602808,0.0
,4.393241033540107e-05,4496,-0.001466594636440277,426880,9.972136467695236e-05,-0.0012822570279240608,1763260467.131401,0.5715975165367126,411.96536898612976,1104.0,,-0.1111987829208374,0.001320119365118444,0.0
500.0,,4498,,427124,,,1763260467.2807171,,412.11468505859375,,500.0,,,
,4.2473118810448796e-05,4520,-0.00132041797041893,429312,3.943685442209244e-05,0.00034733954817056656,1763260469.3133051,0.5253980755805969,414.14727306365967,1104.0,,-0.06303513050079346,0.0024904971942305565,0.0
,4.2319508793298155e-05,4522,0.000479377806186676,429568,2.3115426301956177e-06,-0.000326281413435936,1763260469.5348272,0.560491144657135,414.3687951564789,1104.0,,-0.45892882347106934,0.0006672140443697572,0.0
,4.2242703784722835e-05,4524,-0.00022257119417190552,429696,2.6533380150794983e-06,0.0003585750237107277,1763260469.6461918,0.5656433701515198,414.4801597595215,1104.0,,-2.3484230041503906e-05,824.7040405273438,0.0
,4.2165898776147515e-05,4525,-0.00081670843064785,429824,1.0508112609386444e-05,0.000996728427708149,1763260469.7573993,0.6199440956115723,414.59136724472046,1104.0,,0.0813109278678894,0.00208647851832211,0.0
,4.2012288758996874e-05,4527,0.00011894106864929199,430080,2.0526349544525146e-06,7.172860205173492e-05,1763260470.0205967,0.5637838840484619,414.85456466674805,1104.0,,0.020480453968048096,0.0006670955917797983,0.0
,4.178187373327091e-05,4531,-0.0007766298949718475,430464,2.595502883195877e-05,0.0001996764913201332,1763260470.3521626,0.5591378808021545,415.18613052368164,1104.0,,0.14141517877578735,0.0008903519483283162,0.0
500.0,,4533,,430624,,,1763260470.4746392,,415.30860710144043,,500.0,,,
,4.162826371612027e-05,4534,0.0003403127193450928,430720,7.137656211853027e-06,0.00011197850108146667,1763260470.5741856,0.5185070037841797,415.40815353393555,1104.0,,-7.486343383789062e-05,987.498779296875,0.0
,4.0322582208318636e-05,4555,-0.001313924789428711,432896,1.0564923286437988e-05,0.00011303089559078217,1763260472.5262232,0.537132203578949,417.36019110679626,1104.0,,-0.10428047180175781,0.0011379898060113192,0.0
500.0,,4562,,433624,,,1763260473.1439106,,417.97787857055664,,500.0,,,
,3.901689706253819e-05,4576,-0.0010375278070569038,435072,1.453980803489685e-05,-0.000664902850985527,1763260474.4726229,0.5682001113891602,419.30659079551697,1104.0,,-1.193737506866455,0.0008561168797314167,0.0
,3.678955545183271e-05,4613,-0.001887267455458641,438784,4.066247493028641e-05,-0.0002503274008631706,1763260477.8344958,0.5834047794342041,422.6684637069702,1104.0,,0.1660597324371338,0.002216517459601164,0.0
500.0,,4626,,440124,,,1763260478.997311,,423.83127903938293,,500.0,,,
,3.540706529747695e-05,4635,-0.0004359297454357147,441088,4.380941390991211e-06,0.000402914360165596,1763260479.889066,0.6030972003936768,424.7230339050293,1104.0,,-0.10742819309234619,0.0005854619666934013,0.0
500.0,,4641,,441624,,,1763260480.3416429,,425.17561078071594,,500.0,,,
,3.4869430237449706e-05,4644,-0.00264815054833889,441984,1.8045306205749512e-05,0.00019411370158195496,1763260480.6943154,0.5828762054443359,425.52828335762024,1104.0,,0.16064846515655518,0.0011234391713514924,0.0
,3.379416375537403e-05,4661,-0.00022102892398834229,443776,4.704110324382782e-06,0.0013658078387379646,1763260482.2739427,0.611222505569458,427.10791063308716,1104.0,,0.02617567777633667,0.002349819988012314,0.0
,3.2949308661045507e-05,4675,0.0001642853021621704,445184,8.707866072654724e-07,0.00030764658004045486,1763260483.555339,0.5571656227111816,428.3893070220947,1104.0,,-3.910064697265625e-05,773.1158447265625,0.0
,3.1950843549566343e-05,4691,-0.000864122062921524,446848,8.735805749893188e-06,0.00038106366991996765,1763260485.0563722,0.5721646547317505,429.890340089798,1104.0,,-0.06635665893554688,0.0023730245884507895,0.0
,3.087557706749067e-05,4709,-0.00011383369565010071,448640,2.6728957891464233e-07,-0.00016599614173173904,1763260486.7090914,0.6248323917388916,431.54305934906006,1104.0,,2.491474151611328e-05,959.3855590820312,0.0
500.0,,4713,,449124,,,1763260487.0746777,,431.9086456298828,,500.0,,,
500.0,,4738,,451624,,,1763260489.3318517,,434.165819644928,,500.0,,,
,2.9032258680672385e-05,4739,0.00029318034648895264,451712,4.302710294723511e-06,0.00011697784066200256,1763260489.4259274,0.5484862923622131,434.25989532470703,1104.0,,2.1278858184814453e-05,814.8184814453125,0.0
,2.8878648663521744e-05,4741,-0.000656716525554657,451968,2.4531036615371704e-06,-0.00029840879142284393,1763260489.6451561,0.5739171504974365,434.47912406921387,1104.0,,-0.0025252103805541992,0.0012421312276273966,0.0
500.0,,4743,,452124,,,1763260489.7988555,,434.63282346725464,,500.0,,,
,2.8110598577768542e-05,4754,-0.0003441721200942993,453248,1.741759479045868e-05,-0.0010788030922412872,1763260490.8111475,0.5649721622467041,435.6451153755188,1104.0,,-1.919269561767578e-05,299.3702697753906,0.0
,2.7035330276703462e-05,4772,0.0006134994328022003,455040,3.0463561415672302e-06,-0.0004177680239081383,1763260492.3903494,0.5483511090278625,437.2243173122406,1104.0,,2.676248550415039e-05,975.0546264648438,0.0
,2.6190477001364343e-05,4786,0.0003455113619565964,456448,9.434297680854797e-06,0.0005516000092029572,1763260493.6455674,0.5795195698738098,438.4795353412628,1104.0,,-0.0038987398147583008,0.0024308967404067516,0.0
,2.6113671992789023e-05,4787,-2.755969762802124e-05,456576,3.8081780076026917e-06,0.0003056013956665993,1763260493.7547343,0.5989385843276978,438.58870220184326,1104.0,,0.01477670669555664,0.0016883976059034467,0.0
,2.6036866984213702e-05,4788,-0.0009210184216499329,456704,1.3832934200763702e-05,-0.0008833734318614006,1763260493.864126,0.6008140444755554,438.6980938911438,1105.0,,-0.0009244680404663086,0.0013325003674253821,0.0
,2.557603693276178e-05,4796,-0.0003753397613763809,457472,1.1636875569820404e-05,-0.0011683451011776924,1763260494.5635946,0.5578039884567261,439.3975625038147,1104.0,,0.012247204780578613,0.002584518864750862,0.0
500.0,,4799,,457788,,,1763260494.8057363,,439.6397042274475,,500.0,,,
,2.496159686415922e-05,4806,-0.0009678900241851807,458496,1.5486031770706177e-05,-0.00022915378212928772,1763260495.4758983,0.623335063457489,440.30986618995667,1105.0,,0.046848297119140625,0.0020120430272072554,0.0
500.0,,4809,,458788,,,1763260495.7108068,,440.5447747707367,,500.0,,,
,2.45007686316967e-05,4813,0.00028405338525772095,459264,3.071501851081848e-06,0.0002977512776851654,1763260496.1738672,0.6138738393783569,441.007835149765,1105.0,,0.019116103649139404,0.000944361207075417,0.0
,2.2119815184851177e-05,4851,5.879253149032593e-05,463232,4.6798959374427795e-06,-2.5735236704349518e-05,1763260499.6989968,0.6073663234710693,444.5329647064209,1105.0,,-0.06365072727203369,0.0010711858049035072,0.0
500.0,,4852,,463288,,,1763260499.7225506,,444.5565185546875,,500.0,,,
223.0,,4859,,463886,,,1763260500.2983246,,445.132292509079,,223.0,,,
500.0,,4868,,464886,,,1763260501.099642,,445.9336099624634,,500.0,,,
,2.0814131858060136e-05,4874,-6.993860006332397e-05,465408,2.164393663406372e-06,0.00036722421646118164,1763260501.6537018,0.5384979844093323,446.4876697063446,1105.0,,-2.2649765014648438e-05,1133.8248291015625,0.0
500.0,,4878,,465886,,,1763260502.0180547,,446.85202264785767,,500.0,,,
,2.0276496798032895e-05,4882,-0.00105206947773695,466304,3.078114241361618e-05,0.000241975300014019,1763260502.4592962,0.5493083000183105,447.2932641506195,1105.0,,0.0007099509239196777,0.0011242555920034647,0.0
500.0,,4915,,469524,,,1763260505.2995143,,450.1334822177887,,500.0,,,
500.0,,4920,,470024,,,1763260505.7685237,,450.60249161720276,,500.0,,,
,1.7281105101574212e-05,4932,-0.00021759793162345886,471296,7.109716534614563e-06,-8.825957775115967e-05,1763260506.9019773,0.59050452709198,451.73594522476196,1105.0,,0.04476112127304077,0.0014862739481031895,0.0
347.0,,4933,,471371,,,1763260506.9290545,,451.7630224227905,,347.0,,,
,1.6897081877687015e-05,4939,-0.00035300105810165405,471936,2.4205073714256287e-06,0.00014500413089990616,1763260507.4796317,0.5860869884490967,452.3135995864868,1105.0,,3.814697265625e-06,637.1121826171875,0.0
,1.6436251826235093e-05,4946,-0.0012163370847702026,472704,8.870847523212433e-06,8.990056812763214e-06,1763260508.1478863,0.5699118375778198,452.98185420036316,1105.0,,0.04775911569595337,0.00137094606179744,0.0
500.0,,4953,,473371,,,1763260508.7491295,,453.58309745788574,,500.0,,,
500.0,,4958,,473871,,,1763260509.187104,,454.02107191085815,,500.0,,,
500.0,,4963,,474371,,,1763260509.6561658,,454.4901337623596,,500.0,,,
,1.4900153473718092e-05,4971,2.6863068342208862e-05,475264,4.684552550315857e-07,7.121171802282333e-05,1763260510.428631,0.6247290372848511,455.26259899139404,1105.0,,-0.06713461875915527,0.001186241046525538,0.0
500.0,,4972,,475371,,,1763260510.4659755,,455.29994344711304,,500.0,,,
,1.4516129340336192e-05,4978,-0.0004887599498033524,475904,1.4565885066986084e-06,-0.00013121962547302246,1763260511.0220609,0.5760176181793213,455.8560287952423,1105.0,,-1.2874603271484375e-05,954.7879638671875,0.0
,1.4362519323185552e-05,4981,0.000104488804936409,476160,2.8423964977264404e-06,0.0004786606878042221,1763260511.2416654,0.5357053875923157,456.0756332874298,1105.0,,0.00025326013565063477,152.60719299316406,0.0
500.0,,4989,,477039,,,1763260511.979976,,456.81394386291504,,500.0,,,
500.0,,4994,,477539,,,1763260512.4188101,,457.2527780532837,,500.0,,,
